Date,ERC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-20,1.0,-0.0064729883118078355,-0.16154860876767801,-0.0,-0.2137773414731417,-0.15206920882289782,0.0
2018-12-21,1.0,-0.00511281016933252,-0.16762825023062372,-0.0,-0.22100786465906783,-0.16978594993511267,0.0
2018-12-24,1.0,-0.004123067312197408,-0.16696860846478215,-0.0,-0.22095892550367016,-0.1697173200062471,0.0
2018-12-26,1.0,-0.005565891472868217,-0.17224806201550388,-0.0,-0.20925581395348838,-0.16331782945736434,0.0
2018-12-27,1.0,-0.005321452880391065,-0.1711527751995545,-0.0,-0.20660850194913682,-0.16385124682878535,0.0
2018-12-28,1.0,-0.005461437301771487,-0.17091359170727935,-0.0,-0.20673009979113482,-0.16404424847218999,0.0
2018-12-31,1.0,-0.0031466038379266517,-0.1752487832098459,-0.0,-0.2075053476764733,-0.1641349164522429,0.0
2019-01-02,1.0,-0.0039133473095737245,-0.17597639568289464,-0.0,-0.2089137355384735,-0.1641121205062505,0.0
2019-01-03,1.0,-0.0016014926533468089,-0.1772214879888051,-0.0,-0.2076187514576693,-0.16842105263157894,0.0
2019-01-04,1.0,-0.0,-0.18155905316643947,-0.0,-0.19474222332383193,-0.17283740240426324,0.0
2019-01-07,1.0,-0.0,-0.17214670585353908,-0.0,-0.19224528532941468,-0.16634521185402892,0.0
2019-01-08,1.0,-0.0,-0.18902817425840884,-0.0,-0.18884200074469404,-0.17359128707955815,0.0
2019-01-09,1.0,-0.0,-0.18754554899133213,-0.0,-0.1886929959219116,-0.17438092136887318,0.0
2019-01-10,1.0,-0.0,-0.18671626753468185,-0.0,-0.1893668139192436,-0.17394404402077035,0.0
2019-01-11,1.0,-0.0,-0.1840435598715542,-0.0,-0.1904193103020337,-0.17679909405395342,0.0
2019-01-14,1.0,-0.0,-0.1859074887815785,-0.0,-0.19305001319814294,-0.1737807245004115,0.0
2019-01-15,1.0,-0.0,-0.18248469974214793,-0.0,-0.19643356426108297,-0.1744074062567958,0.0
2019-01-16,1.0,-0.0,-0.18288499448954565,-0.0,-0.19267963305030814,-0.17667603185197833,0.0
2019-01-17,1.0,-0.0,-0.18165032274081427,-0.0,-0.1924342105263158,-0.177553997020854,0.0
2019-01-18,1.0,-0.0,-0.18415166351222412,-0.0,-0.19555458228402495,-0.1844801426537986,0.0
2019-01-22,1.0,-0.0,-0.1702901805767676,-0.0,-0.17957356332165422,-0.14745605366394154,0.0
2019-01-23,1.0,-0.0,-0.16524365626448556,-0.0,-0.1815422342509383,-0.14849649356280933,0.0
2019-01-24,1.0,-0.0,-0.16006923203175125,-0.0,-0.18813506214470094,-0.1438504349383029,0.0
2019-01-25,1.0,-0.0,-0.14998155662117302,-0.0,-0.19570638140907418,-0.12976761342677978,0.0
2019-01-28,1.0,-0.0,-0.14778070201378005,-0.0,-0.2010527249608185,-0.12971286630984416,0.0
2019-01-29,1.0,-0.0,-0.14927624088832375,-0.0,-0.194165570061952,-0.1351263436488105,0.0
2019-01-30,1.0,-0.0,-0.14779520568215448,-0.0,-0.19313406333234687,-0.1387984610831607,0.0
2019-01-31,1.0,-0.0,-0.15690883822703214,-0.0,-0.17555220438215205,-0.14598302729235044,0.0
2019-02-01,1.0,-0.0,-0.15699940933254578,-0.0,-0.17319846426461902,-0.14647076196101594,0.0
2019-02-04,1.0,-0.0,-0.15519919523055759,-0.0,-0.17052531917096914,-0.15363107830229153,0.0
2019-02-05,1.0,-0.0,-0.15529439625825167,-0.0,-0.17003641100026642,-0.1547911547911548,0.0
2019-02-06,1.0,-0.0,-0.15398513165299293,-0.0,-0.16763913159375649,-0.15928679323519832,0.0
2019-02-07,1.0,-0.0,-0.15426319843574093,-0.0,-0.17132784262605913,-0.1557296912958464,0.0
2019-02-08,1.0,-0.0,-0.15412781475606685,-0.0,-0.17405161806780617,-0.15423158456498212,0.0
2019-02-11,1.0,-0.0,-0.15249279923983727,-0.0,-0.1785640051073433,-0.1536360127089705,0.0
2019-02-12,1.0,-0.0,-0.1564995019253929,-0.0,-0.17682391947546053,-0.1534664505865386,0.0
2019-02-13,1.0,-0.0,-0.16149797811607994,-0.0,-0.17507136060894388,-0.15009514747859182,0.0
2019-02-14,1.0,-0.0,-0.15636309479484697,-0.0,-0.18037083922853525,-0.15258023680095317,0.0
2019-02-15,1.0,-0.0,-0.1552350331934149,-0.0,-0.18053943020451907,-0.1527045934923045,0.0
2019-02-19,1.0,-0.0,-0.14863900044622938,-0.0,-0.1871783430016362,-0.1516138628588428,0.0
2019-02-20,1.0,-0.0,-0.15083241504601363,-0.0,-0.19032373350805612,-0.1479584239211365,0.0
2019-02-21,1.0,-0.0,-0.156125364605036,-0.0,-0.18914816358116554,-0.142925174117507,0.0
2019-02-22,1.0,-0.0,-0.15748136909277521,-0.0,-0.18931381736504677,-0.14068752138277774,0.0
2019-02-25,1.0,-0.0,-0.15908141962421712,-0.0,-0.1915597971965404,-0.14056069191768567,0.0
2019-02-26,1.0,-0.0,-0.15839959422970776,-0.0,-0.1916071188817448,-0.14179583190368922,0.0
2019-02-27,1.0,-0.0,-0.15806985870100418,-0.0,-0.19234269855716865,-0.1416720132495785,0.0
2019-02-28,1.0,-0.0,-0.15795993910265976,-0.0,-0.1919609540583301,-0.1426460491357951,0.0
2019-03-01,1.0,-0.0,-0.15886637017580515,-0.0,-0.19216189594961647,-0.14136047518132705,0.0
2019-03-04,1.0,-0.0,-0.15979643006387678,-0.0,-0.19000358187570893,-0.14263327562533581,0.0
2019-03-05,1.0,-0.0,-0.15839814069902564,-0.0,-0.19148714281457643,-0.1399392151604541,0.0
2019-03-06,1.0,-0.0,-0.1569626286548401,-0.0,-0.19354454324738965,-0.13898446460223127,0.0
2019-03-07,1.0,-0.0,-0.1605986151440697,-0.0,-0.19060382696746334,-0.13788995607177426,0.0
2019-03-08,1.0,-0.0,-0.15771010598596805,-0.0,-0.1987908643081057,-0.13625914315569487,0.0
2019-03-11,1.0,-0.0,-0.15710318949343338,-0.0,-0.19821388367729834,-0.14562101313320824,0.0
2019-03-12,1.0,-0.0,-0.15203735783686073,-0.0,-0.20140091888227762,-0.15292611282669277,0.0
2019-03-13,1.0,-0.0,-0.1586093116183326,-0.0,-0.2028061996730641,-0.15217654537748984,0.0
2019-03-14,1.0,-0.0,-0.158538431265704,-0.0,-0.20306965761511214,-0.15202978839342476,0.0
2019-03-15,1.0,-0.0,-0.1583480933133506,-0.0,-0.20327898632998775,-0.152201886249754,0.0
2019-03-18,1.0,-0.0,-0.16556634698949488,-0.0,-0.20536081845487675,-0.1537652278652782,0.0
2019-03-19,1.0,-0.0,-0.16671507406331687,-0.0,-0.20367794304232845,-0.15826161395355945,0.0
2019-03-20,1.0,-0.0,-0.1693423730888722,-0.0,-0.19967554827749803,-0.16139942761818765,0.0
2019-03-21,1.0,-0.0,-0.16866769649603108,-0.0,-0.21225700870256792,-0.14852484590795773,0.0
2019-03-22,1.0,-0.0,-0.1656281252404031,-0.0,-0.22541733979536888,-0.14753442572505576,0.0
2019-03-25,1.0,-0.0,-0.13237946742486778,-0.0,-0.24477972423492006,-0.15147207190681464,0.0
2019-03-26,1.0,-0.0,-0.13358989298089602,-0.0,-0.24347612768697677,-0.1561742970163442,0.0
2019-03-27,1.0,-0.0,-0.12928881192822225,-0.0,-0.2480193695695481,-0.15509447262362658,0.0
2019-03-28,1.0,-0.0,-0.12707639922082303,-0.0,-0.2460082519134316,-0.16074359249658726,0.0
2019-03-29,1.0,-0.0,-0.1254601226993865,-0.0,-0.2457208588957055,-0.16254601226993864,0.0
2019-04-01,1.0,-0.0,-0.12918858404772493,-0.0,-0.24667597037127914,-0.1577131289585474,0.0
2019-04-02,1.0,-0.0,-0.1305049325424875,-0.0,-0.2500998801438274,-0.1560127846584099,0.0
2019-04-03,1.0,-0.0,-0.1307621389059619,-0.0,-0.25104486785494773,-0.15476336816226183,0.0
2019-04-04,1.0,-0.0,-0.13011455370185285,-0.0,-0.2500499730914123,-0.1574844314599831,0.0
2019-04-05,1.0,-0.0,-0.13009631065571248,-0.0,-0.24965383550263084,-0.1587587310378781,0.0
2019-04-08,1.0,-0.0,-0.12866216569521555,-0.0,-0.24969626132291653,-0.1595589253033542,0.0
2019-04-09,1.0,-0.0,-0.12802869369785413,-0.0,-0.25334811120347284,-0.15798466795973032,0.0
2019-04-10,1.0,-0.0,-0.12186561994920343,-0.0,-0.2648656969137228,-0.15255907026860618,0.0
2019-04-11,1.0,-0.0,-0.11996981504011828,-0.0,-0.2691543591086197,-0.15092479940862122,0.0
2019-04-12,1.0,-0.0,-0.11821962113044816,-0.0,-0.2696596334514092,-0.15222547358693977,0.0
2019-04-15,1.0,-0.0,-0.11936020710059173,-0.0,-0.26639546351084814,-0.15517135108481261,0.0
2019-04-16,1.0,-0.0,-0.11746667693967178,-0.0,-0.2678788812697434,-0.15560520841359118,0.0
2019-04-17,1.0,-0.0,-0.11713157245124661,-0.0,-0.2798383115280178,-0.14585904714885214,0.0
2019-04-18,1.0,-0.0,-0.11676277406025472,-0.0,-0.2812914366770483,-0.1437756329211508,0.0
2019-04-22,1.0,-0.0,-0.11882794751727015,-0.0,-0.2820251286568687,-0.14457477552660453,0.0
2019-04-23,1.0,-0.0,-0.1194435857805255,-0.0,-0.28132921174652237,-0.14482225656877898,0.0
2019-04-24,1.0,-0.0,-0.11980028133743488,-0.0,-0.2813374348827503,-0.14467236555316815,0.0
2019-04-25,1.0,-0.0,-0.11745594628463574,-0.0,-0.2855021117935548,-0.14415891826662747,0.0
2019-04-26,1.0,-0.0,-0.11440034699631316,-0.0,-0.2871394491433528,-0.14753539672212412,0.0
2019-04-29,1.0,-0.0,-0.11805663244735293,-0.0,-0.28905498867971346,-0.14361256706882114,0.0
2019-04-30,1.0,-0.0,-0.12047912728174295,-0.0,-0.28941333250689555,-0.13967830910837697,0.0
2019-05-01,1.0,-0.0,-0.11390066297141614,-0.0,-0.2951076746316394,-0.14361792972813514,0.0
2019-05-02,1.0,-0.0,-0.11691935633894522,-0.0,-0.2808420922084767,-0.15248193966452733,0.0
2019-05-03,1.0,-0.0,-0.11730605285592498,-0.0,-0.28007440130202277,-0.15264667131674803,0.0
2019-05-06,1.0,-0.0,-0.11358850489285272,-0.0,-0.2816951566951567,-0.1530719682893596,0.0
2019-05-07,1.0,-0.0,-0.11125396948338626,-0.0,-0.28374254511656727,-0.15408566338780885,0.0
2019-05-08,1.0,-0.0,-0.10926660059464817,-0.0,-0.27816835976214077,-0.1611279732408325,0.0
2019-05-09,1.0,-0.0,-0.10958649527644417,-0.0,-0.2789221000464612,-0.16019823447421402,0.0
2019-05-10,1.0,-0.0,-0.10909316116246302,-0.0,-0.2808769566631055,-0.15832907551055164,0.0
2019-05-13,1.0,-0.0,-0.10941731796022595,-0.0,-0.28012071500425595,-0.15809022672754006,0.0
2019-05-14,1.0,-0.0,-0.09887740802907344,-0.0,-0.2833274303577203,-0.15770184326829795,0.0
2019-05-15,1.0,-0.0,-0.10088490118089599,-0.0,-0.2862208244689051,-0.15454937871920577,0.0
2019-05-16,1.0,-0.0,-0.10294934287653483,-0.0,-0.28378169926574937,-0.15581230332572346,0.0
2019-05-17,1.0,-0.0,-0.09970778768997667,-0.0,-0.28726480001236876,-0.15912429072805703,0.0
2019-05-20,1.0,-0.0,-0.10223335807968326,-0.0,-0.2862998020292007,-0.15809824300915615,0.0
2019-05-21,1.0,-0.0,-0.10532983160821877,-0.0,-0.28211030434110923,-0.15743859107060096,0.0
2019-05-22,1.0,-0.0,-0.1030706496555559,-0.0,-0.28449847085354174,-0.1570387074850947,0.0
2019-05-23,1.0,-0.0,-0.10163812935200482,-0.0,-0.2888882026895583,-0.15342216183668114,0.0
2019-05-24,1.0,-0.0,-0.09281842818428183,-0.005019709288001971,-0.28704730229120473,-0.15490268539049026,0.0
2019-05-28,1.0,-0.0,-0.09986429805082656,-0.0037934863064396744,-0.28634653343202565,-0.15206328645447817,0.0
2019-05-29,1.0,-0.0,-0.10333841252251005,-0.004663619153160641,-0.2862661802958243,-0.14488002339505318,0.0
2019-05-30,1.0,-0.0,-0.1036042968389301,-0.005540336729354551,-0.28614300224691436,-0.14369478900550955,0.0
2019-05-31,1.0,-0.0,-0.10509387503847338,-0.005509387503847337,-0.2858571868267159,-0.14247460757156047,0.0
2019-06-03,1.0,-0.0,-0.10575119175765031,-0.005059203444564047,-0.2859449484853145,-0.14099646317084422,0.0
2019-06-04,1.0,-0.0,-0.10854428920551483,-0.005010682282780774,-0.282365779806643,-0.14109835385253838,0.0
2019-06-05,1.0,-0.0,-0.10452732745580393,-0.012177792717771632,-0.2829312267941999,-0.12830229040292146,0.0
2019-06-06,1.0,-0.0,-0.10883813306852036,-0.005591627835917806,-0.2781300129860209,-0.13520739439309448,0.0
2019-06-07,1.0,-0.0,-0.1064754587612299,-0.007989102985965502,-0.27866970721927176,-0.13734523026064066,0.0
2019-06-10,1.0,-0.0,-0.10717071156581182,-0.006912266214004985,-0.27641418543836305,-0.1387652735085868,0.0
2019-06-11,1.0,-0.0,-0.10685107554848383,-0.0115816529481962,-0.27528227410421957,-0.1362259416786512,0.0
2019-06-12,1.0,-0.0,-0.10335521069741765,-0.007452616082929521,-0.2796877875237686,-0.14296448506409862,0.0
2019-06-13,1.0,-0.0,-0.1101542712410776,-0.01317061938752015,-0.27524752475247527,-0.13646480927162485,0.0
2019-06-14,1.0,-0.0,-0.10884061747888338,-0.021047629267395337,-0.2743550043689544,-0.12872319224932166,0.0
2019-06-17,1.0,-0.0,-0.10795027819076378,-0.02135094952715234,-0.27627484940913205,-0.1271554036448355,0.0
2019-06-18,1.0,-0.0,-0.109977167900213,-0.0225869228765381,-0.2732343431557333,-0.12657258002727595,0.0
2019-06-19,1.0,-0.0,-0.10155269041129453,-0.028772241447952717,-0.270358006921263,-0.1305699323186231,0.0
2019-06-20,1.0,-0.0,-0.10285329001808206,-0.027368292010175,-0.2710931993012351,-0.1310643905728033,0.0
2019-06-21,1.0,-0.0,-0.10270842279614749,-0.027759033188147972,-0.272191890068094,-0.13098889638672476,0.0
2019-06-24,1.0,-0.0,-0.10046664415313294,-0.028535903969545324,-0.271190863598686,-0.13482024990022412,0.0
2019-06-25,1.0,-0.0,-0.08909825861088483,-0.031231268155480073,-0.278852804205155,-0.1377741573551788,0.0
2019-06-26,1.0,-0.0,-0.08674053669256244,-0.03266891578198026,-0.2949333003187966,-0.133213655637748,0.0
2019-06-27,1.0,-0.0,-0.08225296197506358,-0.030891383909186776,-0.29340611624589047,-0.14422182246758886,0.0
2019-06-28,1.0,-0.0,-0.07514612176555402,-0.03187547479884033,-0.2987395544255128,-0.14460240926497264,0.0
2019-07-01,1.0,-0.0,-0.06639560134916601,-0.038180166027506963,-0.2961542608079594,-0.13942922268939917,0.0
2019-07-02,1.0,-0.0,-0.06211371587984156,-0.03859373314221421,-0.30039610980102033,-0.14016430079684344,0.0
2019-07-03,1.0,-0.0,-0.05979123945790099,-0.040611171926795045,-0.30177770240059204,-0.139625957847022,0.0
2019-07-05,1.0,-0.0,-0.05354500616522811,-0.042755856966707764,-0.30260480887792846,-0.14238594327990134,0.0
2019-07-08,1.0,-0.0,-0.051703932151117966,-0.04431765612952969,-0.3036700077101002,-0.1423284502698535,0.0
2019-07-09,1.0,-0.0,-0.05118365082300722,-0.04426360890204056,-0.30380371123851796,-0.14196103816040934,0.0
2019-07-10,1.0,-0.0,-0.055930271951707786,-0.04548954387261696,-0.29774554190150604,-0.14074963811635713,0.0
2019-07-11,1.0,-0.0,-0.052257557306038135,-0.05053105393781504,-0.3005040773226866,-0.13822817591836106,0.0
2019-07-12,1.0,-0.0,-0.049755075633876586,-0.05198866262053668,-0.3052312147632398,-0.1334298653686189,0.0
2019-07-15,1.0,-0.0,-0.05424230283231116,-0.055320984990908255,-0.3020464141523099,-0.12936481030603755,0.0
2019-07-16,1.0,-0.0,-0.05575417616963569,-0.06133267583061086,-0.2999599334278493,-0.1239752203661468,0.0
2019-07-17,1.0,-0.0,-0.058430949445129464,-0.059787299630086305,-0.29938347718865593,-0.12372071516646115,0.0
2019-07-18,1.0,-0.0,-0.057412644690682614,-0.056964470613689394,-0.30384656992288317,-0.12718871219497116,0.0
2019-07-19,1.0,-0.0,-0.05850348547846113,-0.05825617880272655,-0.3031052444471923,-0.1258018146127332,0.0
2019-07-22,1.0,-0.0,-0.05449709266361499,-0.05683224050476308,-0.3055332178646542,-0.12959297290609922,0.0
2019-07-23,1.0,-0.0,-0.052628321185955465,-0.058230041935533786,-0.3068876406233075,-0.12969066740943627,0.0
2019-07-24,1.0,-0.0,-0.052467846032409345,-0.05807060717215335,-0.3072232282428689,-0.12996239030505644,0.0
2019-07-25,1.0,-0.0,-0.05121619112458996,-0.058473107631367205,-0.3086897320047039,-0.12893792164386955,0.0
2019-07-26,1.0,-0.0,-0.052679677819083025,-0.05676889714993805,-0.3098513011152417,-0.1296468401486989,0.0
2019-07-29,1.0,-0.0,-0.05326887732250143,-0.058983427803604806,-0.3028093965743587,-0.12942684603147636,0.0
2019-07-30,1.0,-0.0,-0.05430500409411838,-0.060036769817850354,-0.3002765461090426,-0.1303320098258841,0.0
2019-07-31,1.0,-0.0,-0.05844446848294726,-0.059727094311631715,-0.2984654850025498,-0.12869527591908642,0.0
2019-08-01,1.0,-0.0,-0.0649184275108429,-0.05598172529287379,-0.29897050425226507,-0.123601228603621,0.0
2019-08-02,1.0,-0.0,-0.06162503854455751,-0.06125501079247611,-0.2974252235584336,-0.12146160962072157,0.0
2019-08-05,1.0,-0.0,-0.06138403182533074,-0.059456625651463285,-0.2974064822524439,-0.12369321861411786,0.0
2019-08-06,1.0,-0.0,-0.06208121043693068,-0.06161803303998765,-0.2941639647985178,-0.12606144820132775,0.0
2019-08-07,1.0,-0.0,-0.06638204740914275,-0.05819795937239913,-0.2897105514626553,-0.12696895903332203,0.0
2019-08-08,1.0,-0.0,-0.06650329819369953,-0.058566056346711054,-0.28959373651439496,-0.12653350594907836,0.0
2019-08-09,1.0,-0.0,-0.0627101727447217,-0.058978886756238004,-0.28416122840690977,-0.12965834932821496,0.0
2019-08-12,1.0,-0.0,-0.0600926153091266,-0.0630980127576055,-0.28914683513248285,-0.12102858194308146,0.0
2019-08-13,1.0,-0.0,-0.05290761869709239,-0.06305974727027358,-0.29155931787510736,-0.12601214574898786,0.0
2019-08-14,1.0,-0.0,-0.05716863140834518,-0.06334571808632632,-0.2852162744828219,-0.12325122700793542,0.0
2019-08-15,1.0,-0.0,-0.06146007604562738,-0.06833460076045628,-0.27843346007604564,-0.11268441064638784,0.0
2019-08-16,1.0,-0.0,-0.06488380952380952,-0.06588952380952381,-0.2741942857142857,-0.11882666666666666,0.0
2019-08-19,1.0,-0.0,-0.0628409902585067,-0.06805367699579035,-0.27391680977492744,-0.11490706828163705,0.0
2019-08-20,1.0,-0.0,-0.06280949053680468,-0.06839930734878634,-0.273551660236352,-0.11419631193608165,0.0
2019-08-21,1.0,-0.0,-0.06276576357672214,-0.06065484145304338,-0.2785050419147127,-0.1167233628963674,0.0
2019-08-22,1.0,-0.0,-0.06349423193685488,-0.059517304189435336,-0.27897692774741956,-0.11592289010321795,0.0
2019-08-23,1.0,-0.0,-0.0633149657695402,-0.0596718126204897,-0.27894409277896687,-0.11604960760204625,0.0
2019-08-26,1.0,-0.0,-0.059118719672081745,-0.06195183700533471,-0.2762892190843606,-0.10960245938696164,0.0
2019-08-27,1.0,-0.0,-0.057756570430803504,-0.06005960803203179,-0.27467862841316193,-0.11274347472679651,0.0
2019-08-28,1.0,-0.0,-0.05946304076131966,-0.05822830555179113,-0.27417144750116695,-0.11389679420577917,0.0
2019-08-29,1.0,-0.0,-0.061320258095567556,-0.058703205137846506,-0.27309098019161643,-0.11095402108682902,0.0
2019-08-30,1.0,-0.0,-0.0592111187824573,-0.06069702518536307,-0.2730765767117942,-0.10793083781106476,0.0
2019-09-03,1.0,-0.0,-0.06014439457844889,-0.060474610870119926,-0.2750551611305405,-0.10529396754874444,0.0
2019-09-04,1.0,-0.0,-0.054563462288784184,-0.06358234040637474,-0.27400282121312164,-0.10849665356103125,0.0
2019-09-05,1.0,-0.0,-0.05457545754575458,-0.06296129612961296,-0.27466246624662466,-0.10795079507950794,0.0
2019-09-06,1.0,-0.0,-0.053034387730649404,-0.065735082674335,-0.27703390845914205,-0.10193505871075963,0.0
