Date,CBSH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.06746178729288589,-0.6052547102254487,-0.03657061016865447,-0.33219744672444873,-0.42783416055510287,0.0
2018-10-18,1.0,-0.06577905365274203,-0.6033953672540091,-0.038136012670758265,-0.337680657295585,-0.4297663828944764,0.0
2018-10-19,1.0,-0.05737765420859681,-0.5994144133061043,-0.033068425067047214,-0.3393696331471594,-0.4311935634672637,0.0
2018-10-22,1.0,-0.05724204150971268,-0.6013984292291406,-0.03552699608538297,-0.3379373168870178,-0.4299185070290765,0.0
2018-10-23,1.0,-0.0559753086419753,-0.6043456790123457,-0.029753086419753084,-0.34461728395061725,-0.4344444444444444,0.0
2018-10-24,1.0,-0.056229953121144836,-0.6025166543301258,-0.025141870219590426,-0.3462126819639773,-0.43720700715519367,0.0
2018-10-25,1.0,-0.04267404602388581,-0.5875084959704826,-0.023934362559471796,-0.3467569666957957,-0.42652199242644917,0.0
2018-10-26,1.0,-0.04361340456532297,-0.5870568237008257,-0.02464788732394366,-0.3466488586692569,-0.4263963088878096,0.0
2018-10-29,1.0,-0.03404636306441465,-0.59388762522383,-0.0179789962735324,-0.34271402990853217,-0.43113294294148957,0.0
2018-10-30,1.0,-0.01969880981297061,-0.5999028418751519,-0.005853777022103473,-0.35047364585863494,-0.45304833616711193,0.0
2018-10-31,1.0,-0.020667957405614716,-0.5928363988383349,-0.006824782187802517,-0.34895934172313653,-0.45084704743465637,0.0
2018-11-01,1.0,-0.018019979198413274,-0.5960863991485862,-0.004015189995888058,-0.34939409331688553,-0.4512734924896597,0.0
2018-11-02,1.0,-0.022094255975327676,-0.582522166538165,-0.0013974556669236699,-0.3542068234387047,-0.44923380878951424,0.0
2018-11-05,1.0,-0.017846806868608914,-0.5970239243681266,-0.0006752845842176345,-0.3567673162261239,-0.4394414431796257,0.0
2018-11-06,1.0,-0.018834707953504077,-0.5973568706892394,-0.00045820672358076503,-0.35629190179906434,-0.4386726474702166,0.0
2018-11-07,1.0,-0.018517179023508138,-0.5972031344183243,-0.0009885473176612417,-0.35590114526823385,-0.43845690174804103,0.0
2018-11-08,1.0,-0.004049650148567047,-0.5987012364612287,-0.0,-0.3511693664334324,-0.4423224384165628,0.0
2018-11-09,1.0,-0.0028552918876118727,-0.5997312666458718,-0.0,-0.3540082059649207,-0.4428101830745975,0.0
2018-11-12,1.0,-0.002367911215288574,-0.5892511181802961,-0.0,-0.35887009973929057,-0.4413642995527279,0.0
2018-11-13,1.0,-0.0,-0.5866793529971456,-0.0,-0.35425784966698387,-0.4377497621313035,0.0
2018-11-14,1.0,-0.0,-0.5863447127393838,-0.0,-0.35489473058165816,-0.43770667301058636,0.0
2018-11-15,1.0,-0.0,-0.5869239013933548,-0.0,-0.35438847207335955,-0.44049065142312727,0.0
2018-11-16,1.0,-0.0,-0.5846044021415824,-0.0,-0.35376561570493753,-0.44116597263533613,0.0
2018-11-19,1.0,-0.0,-0.5847633100887736,-0.0,-0.35399957160197065,-0.44122617035961637,0.0
2018-11-20,1.0,-0.0,-0.5759334723275208,-0.0,-0.34668783169067474,-0.44662149355572406,0.0
2018-11-21,1.0,-0.0,-0.5742672160094173,-0.0,-0.3459682165979988,-0.4340906415538552,0.0
2018-11-23,1.0,-0.0,-0.5676985321791495,-0.0,-0.3494542717350395,-0.4351242002258186,0.0
2018-11-26,1.0,-0.0,-0.5684821974507314,-0.0,-0.3487841587883919,-0.43448097455434836,0.0
2018-11-27,1.0,-0.0,-0.5684568480300187,-0.0,-0.3450984990619137,-0.43166041275797373,0.0
2018-11-28,1.0,-0.0,-0.5744630911864804,-0.0,-0.3425184837460392,-0.4301842506748034,0.0
2018-11-29,1.0,-0.0,-0.5647483690587138,-0.0,-0.33555452003727865,-0.4296132339235787,0.0
2018-11-30,1.0,-0.0,-0.565441605413604,-0.0,-0.3352234278380586,-0.4327849725819624,0.0
2018-12-03,1.0,-0.0,-0.5661541337570688,-0.0,-0.33663597700612236,-0.4339860728139459,0.0
2018-12-04,1.0,-0.0,-0.568712972897327,-0.0,-0.33171619163129173,-0.43196342771843077,0.0
2018-12-06,1.0,-0.0,-0.5552146531638562,-0.0,-0.3270663683129945,-0.42457726821841335,0.0
2018-12-07,1.0,-0.0,-0.5552890160077502,-0.0,-0.3269594501084098,-0.42434377450754257,0.0
2018-12-10,1.0,-0.0,-0.5557310624270311,-0.0,-0.3210173293958748,-0.4124716709017238,0.0
2018-12-11,1.0,-0.0,-0.5585500791992838,-0.0,-0.31502949886366244,-0.42205183535731505,0.0
2018-12-12,1.0,-0.0,-0.5586040638273447,-0.0,-0.3147285041901045,-0.42261508437607626,0.0
2018-12-13,1.0,-0.0,-0.5572333394529099,-0.0,-0.31574720029373965,-0.4218606572425188,0.0
2018-12-14,1.0,-0.0,-0.5601148105625717,-0.0,-0.31419058553386914,-0.42192881745120553,0.0
2018-12-17,1.0,-0.0,-0.5585224540270685,-0.0,-0.305562552957611,-0.4259738475278815,0.0
2018-12-18,1.0,-0.0,-0.5510524876981957,-0.0,-0.30016402405686166,-0.42689538910151265,0.0
2018-12-19,1.0,-0.0,-0.5526712328767124,-0.0,-0.3025114155251142,-0.42792237442922376,0.0
2018-12-20,1.0,-0.0,-0.5526123492875411,-0.0,-0.3028863719400804,-0.42800054804530513,0.0
2018-12-21,1.0,-0.0,-0.5529620529620529,-0.0,-0.30232505232505236,-0.41973791973791974,0.0
2018-12-24,1.0,-0.0,-0.5439800656926039,-0.0,-0.29622833843017327,-0.4250537999773474,0.0
2018-12-26,1.0,-0.0,-0.5459386281588448,-0.0,-0.288898916967509,-0.4214575812274369,0.0
2018-12-27,1.0,-0.0,-0.5337262315133994,-0.0,-0.2695207383520516,-0.4207272322917825,0.0
2018-12-28,1.0,-0.0,-0.5357071414282857,-0.0,-0.2681425173923674,-0.41879487008512817,0.0
2018-12-31,1.0,-0.0,-0.5357412758390753,-0.0,-0.2682151589242054,-0.41875972438319625,0.0
2019-01-02,1.0,-0.0,-0.5362289831865492,-0.0,-0.2689929721555022,-0.4188017080330932,0.0
2019-01-03,1.0,-0.0,-0.5358500633629026,-0.0,-0.27450588052202135,-0.4129260321483359,0.0
2019-01-04,1.0,-0.0,-0.540108491088232,-0.0,-0.25710173807151554,-0.4168936123104174,0.0
2019-01-07,1.0,-0.0,-0.5280812769591207,-0.0,-0.25300518928860766,-0.40848678592542315,0.0
2019-01-08,1.0,-0.0,-0.5182788175616583,-0.0,-0.2610416302256428,-0.4071409830330593,0.0
2019-01-09,1.0,-0.0,-0.5102442007775981,-0.0,-0.26130356908828795,-0.4127167882573937,0.0
2019-01-10,1.0,-0.0,-0.5106178449707245,-0.0,-0.26116403041160535,-0.4129598881412217,0.0
2019-01-11,1.0,-0.0,-0.5037858893557423,-0.0,-0.26433385854341734,-0.42025560224089636,0.0
2019-01-14,1.0,-0.0,-0.5035582123541134,-0.0,-0.2667235980643325,-0.41938733057435024,0.0
2019-01-15,1.0,-0.0,-0.49853134590092063,-0.0,-0.26624287593160895,-0.42724682156948707,0.0
2019-01-16,1.0,-0.0,-0.4975574492321847,-0.0,-0.2641021709128349,-0.4289688711691384,0.0
2019-01-17,1.0,-0.0,-0.502406011733427,-0.0,-0.26433170002856454,-0.4305113049592406,0.0
2019-01-18,1.0,-0.0,-0.4978223863108792,-0.0,-0.2691397873234143,-0.4438131452700462,0.0
2019-01-22,1.0,-0.0,-0.5347677774862241,-0.0,-0.1664917344528995,-0.4853712936237208,0.0
2019-01-23,1.0,-0.0,-0.5220194995268174,-0.0,-0.1656799524616502,-0.5131720844245878,0.0
2019-01-24,1.0,-0.0,-0.5137891537072118,-0.0,-0.18117538217542625,-0.507797700339222,0.0
2019-01-25,1.0,-0.0,-0.5185299567634342,-0.0,-0.1375187505514868,-0.5499205858995853,0.0
2019-01-28,1.0,-0.0,-0.5153363426180777,-0.0,-0.1386986678410217,-0.5479026753275349,0.0
2019-01-29,1.0,-0.0,-0.5107101100791952,-0.0,-0.13454368974873707,-0.5607420970196996,0.0
2019-01-30,1.0,-0.0,-0.510620464521252,-0.0,-0.13448176985684981,-0.5606017160376734,0.0
2019-01-31,1.0,-0.0,-0.5116427502420988,-0.0,-0.09873228277137072,-0.5905229333568096,0.0
2019-02-01,1.0,-0.0,-0.5102333377442548,-0.0,-0.10072339111640423,-0.594526046491112,0.0
2019-02-04,1.0,-0.0,-0.5105754173926469,-0.0,-0.10123287973357448,-0.5937010652610221,0.0
2019-02-05,1.0,-0.0,-0.5114874101512545,-0.0,-0.1041804471490938,-0.5891872822683777,0.0
2019-02-06,1.0,-0.0,-0.5018962780031752,-0.0,-0.10885958722878815,-0.5942185570647381,0.0
2019-02-07,1.0,-0.0,-0.4968979627755533,-0.0,-0.11286135433625204,-0.5902670832049984,0.0
2019-02-08,1.0,-0.0,-0.5048122453474286,-0.0,-0.12672613148331682,-0.5708402158352603,0.0
2019-02-11,1.0,-0.0,-0.49492004594045413,-0.0,-0.1234649704037459,-0.5903127484760138,0.0
2019-02-12,1.0,-0.0,-0.49586136685552407,-0.0,-0.13219281161473087,-0.5851186260623229,0.0
2019-02-13,1.0,-0.0,-0.4955365034470567,-0.0,-0.1330431324023334,-0.5810721230334098,0.0
2019-02-14,1.0,-0.0,-0.4798946016562597,-0.0,-0.1484655241131925,-0.5858907931446792,0.0
2019-02-15,1.0,-0.0,-0.4721939340270091,-0.0,-0.15229134381226478,-0.5893734779721054,0.0
2019-02-19,1.0,-0.0,-0.4717812465404627,-0.0,-0.152950293368759,-0.5893723015609432,0.0
2019-02-20,1.0,-0.0,-0.46564277336402066,-0.0,-0.15493394117777237,-0.5924712859893333,0.0
2019-02-21,1.0,-0.0,-0.46489479512735327,-0.0,-0.1547065337763012,-0.5952380952380952,0.0
2019-02-22,1.0,-0.0,-0.458201456364401,-0.0,-0.16278966822336824,-0.5923065005201302,0.0
2019-02-25,1.0,-0.0,-0.4563201345698413,-0.0,-0.16278966822336824,-0.5941878223146898,0.0
2019-02-26,1.0,-0.0,-0.4586611119728765,-0.0,-0.16814767212533516,-0.5891594832362,0.0
2019-02-27,1.0,-0.0,-0.4601760102857396,-0.0,-0.16936002305424397,-0.5872181951187072,0.0
2019-02-28,1.0,-0.0,-0.4642722536304179,-0.0,-0.17403835494956213,-0.5787384990577541,0.0
2019-03-01,1.0,-0.0,-0.46932854991584727,-0.0,-0.17153866595801223,-0.5736779165559394,0.0
2019-03-04,1.0,-0.0,-0.46597600389604643,-0.0,-0.16974365785628903,-0.5779430645946784,0.0
2019-03-05,1.0,-0.0,-0.462444281817577,-0.0,-0.1768345419466436,-0.5783602776484155,0.0
2019-03-06,1.0,-0.0,-0.4604448978686597,-0.0,-0.18137461465102353,-0.5759941449133935,0.0
2019-03-07,1.0,-0.0,-0.47436953279764954,-0.0,-0.1671378013221448,-0.5843256838871947,0.0
2019-03-08,1.0,-0.0,-0.4737347139159154,-0.0,-0.16357225743104525,-0.5942381504954031,0.0
2019-03-11,1.0,-0.0,-0.474065997641352,-0.0,-0.1641708017178078,-0.5869028281524666,0.0
2019-03-12,1.0,-0.0,-0.4662377273638043,-0.0,-0.1660618474074404,-0.5940289867978716,0.0
2019-03-13,1.0,-0.0,-0.47043076717157073,-0.0,-0.16813527561514266,-0.5922323599616303,0.0
2019-03-14,1.0,-0.0,-0.46916304468962444,-0.0,-0.17046695642483006,-0.589278947954976,0.0
2019-03-15,1.0,-0.0,-0.46520972386543746,-0.0,-0.1763957407862134,-0.5906868763533273,0.0
2019-03-18,1.0,-0.0,-0.46879753064328533,-0.0,-0.18052697503802453,-0.5874116489218932,0.0
2019-03-19,1.0,-0.0,-0.47259136212624586,-0.0,-0.17953667953667954,-0.5926640926640926,0.0
2019-03-20,1.0,-0.0,-0.48574779000541224,-0.0,-0.17907721450478079,-0.5902715136207829,0.0
2019-03-21,1.0,-0.0,-0.4878131731096248,-0.0,-0.16215848543249065,-0.6173222990590637,0.0
2019-03-22,1.0,-0.0,-0.48597706369933,-0.0,-0.1843533552855683,-0.600567730214602,0.0
2019-03-25,1.0,-0.0,-0.49665853157858725,-0.0,-0.18392901945578544,-0.600278265629633,0.0
2019-03-26,1.0,-0.0,-0.5024907453955487,-0.0,-0.18353822951419038,-0.599058543942233,0.0
2019-03-27,1.0,-0.0,-0.5109098394400988,-0.0,-0.17714194227162527,-0.5991262979735602,0.0
2019-03-28,1.0,-0.0,-0.5254901102748119,-0.0,-0.13545860318571679,-0.5270654647295642,0.0
2019-03-29,1.0,-0.0,-0.5297569520472958,-0.0,-0.13531858988395007,-0.5245675498138822,0.0
2019-04-01,1.0,-0.0,-0.5352242137745388,-0.0,-0.1376578469349791,-0.5156150832731491,0.0
2019-04-02,1.0,-0.0,-0.5384109589041096,-0.0,-0.14531506849315068,-0.508054794520548,0.0
2019-04-03,1.0,-0.0,-0.5389537814205255,-0.0,-0.14516447152155332,-0.5073524577589796,0.0
2019-04-04,1.0,-0.0,-0.5360621648243407,-0.0,-0.13477071248768743,-0.5180693882018168,0.0
2019-04-05,1.0,-0.0,-0.5282783111929502,-0.0,-0.13531939146828006,-0.5285194440790917,0.0
2019-04-08,1.0,-0.0,-0.5261475122634899,-0.0,-0.1382051506657323,-0.5255562368605466,0.0
2019-04-09,1.0,-0.0,-0.5205801044363508,-0.0,-0.15013822458203518,-0.5233445960770546,0.0
2019-04-10,1.0,-0.0,-0.5180017113144212,-0.0,-0.15050790934421554,-0.5254832269246803,0.0
2019-04-11,1.0,-0.0,-0.513590058839027,-0.0,-0.16303679634671117,-0.5188592254325108,0.0
2019-04-12,1.0,-0.0,-0.5195584086718941,-0.0,-0.18223416779581955,-0.5194917701414958,0.0
2019-04-15,1.0,-0.0,-0.5173329169269206,-0.0,-0.19532435085214597,-0.5180913714642634,0.0
2019-04-16,1.0,-0.0,-0.5162391255855454,-0.0,-0.19634173544501451,-0.5180682578630382,0.0
2019-04-17,1.0,-0.0,-0.5155719392314567,-0.0,-0.1878686327077748,-0.5306970509383379,0.0
2019-04-18,1.0,-0.0,-0.5139320269032244,-0.0,-0.1896632627980247,-0.5308917837910307,0.0
2019-04-22,1.0,-0.0,-0.5213183070822037,-0.0,-0.19075571886272488,-0.5284430802321152,0.0
2019-04-23,1.0,-0.0,-0.5211740981402644,-0.0,-0.1897378444992158,-0.5297333632086041,0.0
2019-04-24,1.0,-0.0,-0.5227318604911966,-0.0,-0.19300213076146686,-0.5271728159694964,0.0
2019-04-25,1.0,-0.0,-0.5267372482167691,-0.0,-0.19335157686958862,-0.5229464806424117,0.0
2019-04-26,1.0,-0.0,-0.516832707400994,-0.0,-0.2224121258461331,-0.5096138709604876,0.0
2019-04-29,1.0,-0.0,-0.5179611759677891,-0.0,-0.22282205277009243,-0.5085813257754684,0.0
2019-04-30,1.0,-0.0,-0.5167573889963561,-0.0,-0.22227720545233706,-0.5103018579333304,0.0
2019-05-01,1.0,-0.0,-0.522776914589385,-0.0,-0.2256749757931951,-0.503343916773627,0.0
2019-05-02,1.0,-0.0,-0.5273247431969724,-0.0,-0.2172688772751847,-0.5080645161290323,0.0
2019-05-03,1.0,-0.0,-0.5413827338778826,-0.0,-0.2099598357326594,-0.5050769439054109,0.0
2019-05-06,1.0,-0.0,-0.5407894440566526,-0.0,-0.2112990024993808,-0.49962847042399405,0.0
2019-05-07,1.0,-0.0,-0.5441236000539739,-0.0,-0.20768677191562093,-0.49709890703009035,0.0
2019-05-08,1.0,-0.0,-0.5419562332726087,-0.0,-0.2184063153633358,-0.4886984683894474,0.0
2019-05-09,1.0,-0.0,-0.5419562332726087,-0.0,-0.21971077075321052,-0.4873940129995727,0.0
2019-05-10,1.0,-0.0,-0.5428057553956834,-0.0,-0.21848021582733815,-0.48689298561151084,0.0
2019-05-13,1.0,-0.0,-0.5425795132484592,-0.0,-0.2202753160286113,-0.486481623104953,0.0
2019-05-14,1.0,-0.0,-0.5414264646735487,-0.0,-0.21837154220851768,-0.4746391384010368,0.0
2019-05-15,1.0,-0.0,-0.5389846380236784,-0.0,-0.2172749771465519,-0.47332277987112886,0.0
2019-05-16,1.0,-0.0,-0.5404115850259749,-0.0,-0.21301643218657332,-0.4761766738757218,0.0
2019-05-17,1.0,-0.0,-0.5383687150837989,-0.0,-0.22031284916201116,-0.47595530726256985,0.0
2019-05-20,1.0,-0.0,-0.5327688022284123,-0.0,-0.22045682451253484,-0.47518662952646246,0.0
2019-05-21,1.0,-0.0,-0.5355758520828692,-0.0,-0.21610603697928268,-0.47596346625083535,0.0
2019-05-22,1.0,-0.0,-0.533574632499889,-0.0,-0.2161922103299729,-0.47077763467602257,0.0
2019-05-23,1.0,-0.0,-0.5341501853454973,-0.0,-0.21957337240016866,-0.4660051941133382,0.0
2019-05-24,1.0,-0.0,-0.5333200274987249,-0.0,-0.21723992637438186,-0.46707914753952945,0.0
2019-05-28,1.0,-0.0,-0.5395479600646403,-0.0,-0.2072698293228256,-0.4669160781882983,0.0
2019-05-29,1.0,-0.0,-0.5487296086179113,-0.0,-0.20456502063972098,-0.4541621597757224,0.0
2019-05-30,1.0,-0.0,-0.5485786174626998,-0.0,-0.20365056943586124,-0.45488655425090496,0.0
2019-05-31,1.0,-0.0,-0.551824688521693,-0.0,-0.1970486878147919,-0.460192630555801,0.0
2019-06-03,1.0,-0.0,-0.5528207842618323,-0.0,-0.1972784614706012,-0.45536147501213003,0.0
2019-06-04,1.0,-0.0,-0.5519964703287007,-0.0,-0.21063313478932275,-0.44341495698213107,0.0
2019-06-05,1.0,-0.0,-0.5469776464882501,-0.0,-0.21312993254265683,-0.4443807592257837,0.0
2019-06-06,1.0,-0.0,-0.5468774111059674,-0.0,-0.21310318982430618,-0.4444811851068051,0.0
2019-06-07,1.0,-0.0,-0.5481622027092617,-0.0,-0.21429201782641308,-0.44380708644045364,0.0
2019-06-10,1.0,-0.0,-0.5473319962090322,-0.0,-0.20993586211456658,-0.44678318749862245,0.0
2019-06-11,1.0,-0.0,-0.550704163171604,-0.0,-0.2116462849322326,-0.44505761335040395,0.0
2019-06-12,1.0,-0.0,-0.549690949227373,-0.0,-0.21161147902869756,-0.44622516556291386,0.0
2019-06-13,1.0,-0.0,-0.5462830159535736,-0.0,-0.21344248549173636,-0.44687658597939056,0.0
2019-06-14,1.0,-0.0,-0.5415508186592524,-0.0,-0.22485546581932123,-0.44020036188710887,0.0
2019-06-17,1.0,-0.0,-0.5338325932798728,-0.0,-0.23747984182737975,-0.4377802814412265,0.0
2019-06-18,1.0,-0.0,-0.5131757131757132,-0.0,-0.2509268509268509,-0.45589965589965586,0.0
2019-06-19,1.0,-0.0,-0.5183954637074446,-0.0,-0.25100228143619735,-0.4455667043214389,0.0
2019-06-20,1.0,-0.0,-0.5207700326021868,-0.0,-0.2498170285435472,-0.44724877464570073,0.0
2019-06-21,1.0,-0.0,-0.5235561467686509,-0.0,-0.2442079592062964,-0.44928500166278684,0.0
2019-06-24,1.0,-0.0,-0.5305519416084148,-0.0,-0.24196784934618182,-0.4326004983571854,0.0
2019-06-25,1.0,-0.0,-0.5247072831911094,-0.0,-0.24541906462922536,-0.43489669467045927,0.0
2019-06-26,1.0,-0.0,-0.5209064230709826,-0.0,-0.23311489155137793,-0.4524392665651685,0.0
2019-06-27,1.0,-0.0,-0.5234176103941709,-0.0,-0.21499429374067247,-0.456303221841805,0.0
2019-06-28,1.0,-0.0,-0.5312932492695679,-0.0,-0.20873882383954656,-0.456756222402847,0.0
2019-07-01,1.0,-0.0,-0.5373422159887798,-0.0,-0.20176630434782608,-0.452336079943899,0.0
2019-07-02,1.0,-0.0,-0.5387194320273468,-0.0,-0.20168288193531422,-0.45085020597773684,0.0
2019-07-03,1.0,-0.0,-0.546094778411584,-0.0,-0.19300131636682757,-0.45487055726195696,0.0
2019-07-05,1.0,-0.0,-0.550687096632568,-0.0,-0.19205777758264916,-0.4524520349475348,0.0
2019-07-08,1.0,-0.0,-0.5556117401341102,-0.0,-0.18735846982521712,-0.4555567769594372,0.0
2019-07-09,1.0,-0.0,-0.5627324544994388,-0.0,-0.18842844252734434,-0.4495917603820506,0.0
2019-07-10,1.0,-0.0,-0.5585313745787723,-0.0,-0.19503116534149728,-0.4489350923947757,0.0
2019-07-11,1.0,-0.0,-0.5569709525278794,-0.0,-0.202054039758452,-0.4448582888879094,0.0
2019-07-12,1.0,-0.0,-0.5550877347676572,-0.0,-0.2027598977162508,-0.44654351468124504,0.0
2019-07-15,1.0,-0.0,-0.564055644965718,-0.0,-0.20727970193346415,-0.4332987940651249,0.0
2019-07-16,1.0,-0.0,-0.5676129089223434,-0.0,-0.19831354024104897,-0.44148161229084815,0.0
2019-07-17,1.0,-0.0,-0.580254538235878,-0.0,-0.19090367690848534,-0.4345457352714119,0.0
2019-07-18,1.0,-0.0,-0.577599152018373,-0.0,-0.1929379030121014,-0.43772634926243265,0.0
2019-07-19,1.0,-0.0,-0.5750872851018695,-0.0,-0.19266805144296636,-0.44199407787156936,0.0
2019-07-22,1.0,-0.0,-0.5671189886845828,-0.0,-0.18957743988684583,-0.45336810466760963,0.0
2019-07-23,1.0,-0.0,-0.566285827937504,-0.0,-0.19000685067733308,-0.453625334246757,0.0
2019-07-24,1.0,-0.0,-0.5657836546966213,-0.0,-0.18987705643021405,-0.4555545727932072,0.0
2019-07-25,1.0,-0.0,-0.5655062802145648,-0.0,-0.19074634114037217,-0.45122624224630803,0.0
2019-07-26,1.0,-0.0,-0.566401340594889,-0.0,-0.18938107732674794,-0.44914338632505013,0.0
2019-07-29,1.0,-0.0,-0.5691382322372349,-0.0,-0.1965016253510537,-0.4457221202538643,0.0
2019-07-30,1.0,-0.0,-0.5693488793999868,-0.0,-0.19776986216509215,-0.4453195867165202,0.0
2019-07-31,1.0,-0.0,-0.5757709738034709,-0.0,-0.19445119929258317,-0.44047750635569805,0.0
2019-08-01,1.0,-0.0,-0.5840528186896903,-0.0,-0.19071698279859564,-0.43334731821494027,0.0
2019-08-02,1.0,-0.0,-0.5885260801134978,-0.0,-0.18740440247389772,-0.44082374587129525,0.0
2019-08-05,1.0,-0.0,-0.5885272417078413,-0.0,-0.18764540358496,-0.43950103028825915,0.0
2019-08-06,1.0,-0.0,-0.5862824513644512,-0.0,-0.18805745523758938,-0.4388597481353606,0.0
2019-08-07,1.0,-0.0,-0.5867763114264872,-0.0,-0.1838539248844972,-0.4399495987797599,0.0
2019-08-08,1.0,-0.0,-0.5878228945506017,-0.0,-0.18327583156404811,-0.4405077848549186,0.0
2019-08-09,1.0,-0.0,-0.5853303323182841,-0.0,-0.1774570810715389,-0.443841299262986,0.0
2019-08-12,1.0,-0.0,-0.5816240827513041,-0.0,-0.20676774820970734,-0.4218459906285916,0.0
2019-08-13,1.0,-0.0,-0.5761976445585761,-0.0,-0.20822633489772427,-0.4293146196759054,0.0
2019-08-14,1.0,-0.0,-0.5798855779638178,-0.0,-0.20063616884981555,-0.428419959797663,0.0
2019-08-15,1.0,-0.0,-0.5868740266292307,-0.0,-0.19697734102524733,-0.4096602250542894,0.0
2019-08-16,1.0,-0.0,-0.5853208996160175,-0.0,-0.19679648930334614,-0.41206801974766866,0.0
2019-08-19,1.0,-0.0,-0.5879807586706789,-0.0,-0.19535660157708612,-0.4131614206954115,0.0
2019-08-20,1.0,-0.0,-0.5925763521957422,-0.0,-0.19216855583083028,-0.4076867422332332,0.0
2019-08-21,1.0,-0.0,-0.5942019458322377,-0.0,-0.1939039354895258,-0.4031466386186344,0.0
2019-08-22,1.0,-0.0,-0.595230273963603,-0.0,-0.19232201125637824,-0.4024045726299192,0.0
2019-08-23,1.0,-0.0,-0.592762163464698,-0.0,-0.1918333369843808,-0.40603299086507916,0.0
2019-08-26,1.0,-0.0,-0.5924256678408122,-0.0,-0.19078040562714685,-0.4046426149167524,0.0
2019-08-27,1.0,-0.0,-0.5917778263721847,-0.0,-0.18978788541438882,-0.40518259348349006,0.0
2019-08-28,1.0,-0.0,-0.5909308916503162,-0.0,-0.17935469805973403,-0.40978853281011557,0.0
2019-08-29,1.0,-0.0,-0.5817222815544562,-0.0,-0.18242845622370915,-0.4154007105337722,0.0
2019-08-30,1.0,-0.0,-0.5826445379800668,-0.0,-0.1817111203192812,-0.4165049178897782,0.0
2019-09-03,1.0,-0.0,-0.5755157224475554,-0.0,-0.1785511797287278,-0.42659950281303155,0.0
2019-09-04,1.0,-0.0,-0.578365290229697,-0.0,-0.17723534672687216,-0.4257356630237986,0.0
2019-09-05,1.0,-0.0,-0.5869664584376293,-0.0,-0.1750865202533574,-0.4145571686655203,0.0
2019-09-06,1.0,-0.0,-0.5883198954020484,-0.0,-0.173567225975158,-0.4172368707779473,0.0
2019-09-09,1.0,-0.0,-0.5878353346263647,-0.0,-0.17368753677512147,-0.4177653801730338,0.0
2019-09-10,1.0,-0.0,-0.5910239651416123,-0.0,-0.15919389978213505,-0.4284313725490196,0.0
2019-09-11,1.0,-0.0,-0.5917758068382402,-0.0,-0.1555710518860729,-0.4318246202793698,0.0
2019-09-12,1.0,-0.0,-0.5781382504511948,-0.0,-0.16056013394507382,-0.43573463219465525,0.0
2019-09-13,1.0,-0.0,-0.5762557077625571,-0.0,-0.16449228093063709,-0.4336594911937378,0.0
2019-09-16,1.0,-0.0,-0.5792083514571553,-0.0,-0.1614180078294911,-0.4342322749021314,0.0
2019-09-17,1.0,-0.0,-0.578139271889,-0.0,-0.1618024444347788,-0.4348223217780871,0.0
2019-09-18,1.0,-0.0,-0.5754708773761363,-0.0,-0.1594458219148288,-0.4400147896820218,0.0
