Date,CHDN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.3922489335670117,-0.830924903277008,-0.0,-0.575311662974108,-0.5082503885453523,0.0
2018-10-22,1.0,-0.3915582691797186,-0.8417507300238917,-0.00696840987523228,-0.571973719139899,-0.5060061056543668,0.0
2018-10-23,1.0,-0.39085957220672246,-0.8430649661219609,-0.004251361764315132,-0.5750631061511889,-0.5081041583632258,0.0
2018-10-24,1.0,-0.39195625922447336,-0.8611297464108413,-0.007815644706829465,-0.5818126928753522,-0.5116731517509728,0.0
2018-10-25,1.0,-0.36537397023867674,-0.821073882322295,-0.004428380710494611,-0.5834065969847937,-0.48191201849500176,0.0
2018-10-26,1.0,-0.35897850331339903,-0.8125747535154355,-0.0,-0.5843219654113464,-0.47667690318409567,0.0
2018-10-29,1.0,-0.3593203883495146,-0.8144336569579288,-0.0,-0.5867637540453075,-0.47576051779935274,0.0
2018-10-30,1.0,-0.3824729813563196,-0.8216606262448166,-0.006007770921082705,-0.5924184543050249,-0.46253305906553044,0.0
2018-10-31,1.0,-0.3848349224881624,-0.8045663877537783,-0.008205227995070377,-0.5887007848478951,-0.4568982292274762,0.0
2018-11-01,1.0,-0.3871794871794872,-0.8023369036027265,-0.010386238234339502,-0.5888023369036027,-0.45699448231093803,0.0
2018-11-02,1.0,-0.38552267978701893,-0.8763564062815933,-0.008087888387140257,-0.606894924850037,-0.4930915953359844,0.0
2018-11-05,1.0,-0.378790439809337,-0.9039586220885028,-0.006017376018390182,-0.6135019100098036,-0.4782799770122713,0.0
2018-11-06,1.0,-0.3966655324940456,-0.9238516502211637,-0.0,-0.6121810139503232,-0.4698196665532494,0.0
2018-11-07,1.0,-0.3959537572254336,-0.9240394423665421,-0.0,-0.6108126487589256,-0.46939816388983346,0.0
2018-11-08,1.0,-0.3801937421946198,-0.9229756640901882,-0.0,-0.6026597360515745,-0.46947041549937557,0.0
2018-11-09,1.0,-0.3805488978158863,-0.9228977483711982,-0.0,-0.6025723255578436,-0.46973635350909765,0.0
2018-11-12,1.0,-0.3802113222833609,-0.9234041116699861,-0.0,-0.6026060831110961,-0.4695338081895824,0.0
2018-11-13,1.0,-0.36119852695011717,-0.9215935721459658,-0.0,-0.6023769668563776,-0.4626715768329427,0.0
2018-11-14,1.0,-0.3617982793827202,-0.9209988953235363,-0.0,-0.6023834231580357,-0.46232383757908485,0.0
2018-11-15,1.0,-0.3613330213590935,-0.92175017548551,-0.0,-0.6041381154527526,-0.45535982885984555,0.0
2018-11-16,1.0,-0.35848364618410966,-0.9139799286500183,-0.0,-0.6025739339179143,-0.4590404427699797,0.0
2018-11-19,1.0,-0.3565661283864941,-0.9153543307086615,-0.0,-0.6044641665554518,-0.4600960896837048,0.0
2018-11-20,1.0,-0.3059460896732808,-0.9103599561272309,-0.0,-0.6156811912121514,-0.4917073819257486,0.0
2018-11-21,1.0,-0.31096093621229604,-0.9054887094115707,-0.0,-0.6119004450304928,-0.4682050436789187,0.0
2018-11-23,1.0,-0.3116087600856249,-0.8994566112300346,-0.0,-0.6137329161863988,-0.468466985015643,0.0
2018-11-26,1.0,-0.3110906277775949,-0.9019653026961189,-0.0,-0.6121078447509629,-0.46680053988214776,0.0
2018-11-27,1.0,-0.3080711893347344,-0.9023116831943259,-0.0,-0.6095422604583963,-0.4637814408616274,0.0
2018-11-28,1.0,-0.30752808250673325,-0.9056362083689153,-0.0,-0.6081258621822243,-0.46318071339420613,0.0
2018-11-29,1.0,-0.29087180154958003,-0.8958265512077608,-0.0,-0.6040757861839964,-0.46464613581613384,0.0
2018-11-30,1.0,-0.2910197571851707,-0.8962340917228134,-0.0,-0.6049539432998079,-0.46265013182306414,0.0
2018-12-03,1.0,-0.28887443070917374,-0.8969095640858816,-0.0,-0.6049772283669486,-0.46232921275211447,0.0
2018-12-04,1.0,-0.2830072357960998,-0.8997371751192444,-0.0,-0.6017067393491028,-0.4603004639994809,0.0
2018-12-06,1.0,-0.2798972504994768,-0.8579900421780358,-0.0,-0.5981987124599626,-0.43522658801890085,0.0
2018-12-07,1.0,-0.28154231537559055,-0.8579129276722581,-0.0,-0.5980277134794051,-0.43339569394679267,0.0
2018-12-10,1.0,-0.2641835612132642,-0.8617004557598618,-0.0,-0.5974854628319975,-0.41980198019801984,0.0
2018-12-11,1.0,-0.2617033986229446,-0.8626088596849749,-0.0,-0.5968497500550193,-0.4227685729556387,0.0
2018-12-12,1.0,-0.2641366940432361,-0.8627395449825357,-0.0,-0.5988231221876081,-0.4210642248025426,0.0
2018-12-13,1.0,-0.264730918376998,-0.8660424351335161,-0.0,-0.5982218859358743,-0.42368927141460955,0.0
2018-12-14,1.0,-0.26250631632137444,-0.8749368367862558,-0.0,-0.5952817079332997,-0.4254042445679636,0.0
2018-12-17,1.0,-0.25763545245374603,-0.87518517351152,-0.0,-0.5912944810413843,-0.4277744507832446,0.0
2018-12-18,1.0,-0.24813631522896698,-0.867004948944434,-0.0,-0.5882039716845205,-0.42889807680260605,0.0
2018-12-19,1.0,-0.24820673453406425,-0.8669381362568521,-0.0,-0.5881910728269382,-0.42897415818324197,0.0
2018-12-20,1.0,-0.24818065402754785,-0.8607927038760659,-0.0,-0.5881250585626385,-0.4262423087734641,0.0
2018-12-21,1.0,-0.24533698085053468,-0.8621611539418054,-0.0,-0.5896854016413827,-0.4115269833374782,0.0
2018-12-24,1.0,-0.24275553623008356,-0.862192129701525,-0.0,-0.5895580333571451,-0.41137373047178316,0.0
2018-12-26,1.0,-0.24204334365325075,-0.8640247678018576,-0.0,-0.5836222910216718,-0.4062538699690402,0.0
2018-12-27,1.0,-0.2125146515192498,-0.8385177170678929,-0.0,-0.5390857451988098,-0.41532173233552727,0.0
2018-12-28,1.0,-0.21113814544471482,-0.8398666306208886,-0.0,-0.538674116127482,-0.4141659908083266,0.0
2018-12-31,1.0,-0.21108440973265247,-0.8400720937218386,-0.0,-0.5386001802343046,-0.41414839291078404,0.0
2019-01-02,1.0,-0.2123931109237625,-0.8421052631578946,-0.0,-0.5418222329278574,-0.41463928700469704,0.0
2019-01-03,1.0,-0.22075732948046475,-0.8392932394196617,-0.0,-0.5485521642285233,-0.40145084582505564,0.0
2019-01-04,1.0,-0.218708629197256,-0.8406246239017934,-0.0,-0.5484715368877121,-0.4009507762666987,0.0
2019-01-07,1.0,-0.20916913946587534,-0.8241246290801185,-0.0,-0.5458456973293768,-0.38821958456973293,0.0
2019-01-08,1.0,-0.20785514657786766,-0.8300826544567997,-0.0,-0.5445382648510436,-0.3907058333828864,0.0
2019-01-09,1.0,-0.20625352614544049,-0.8232621670576358,-0.0,-0.5447634884342429,-0.39510645247498294,0.0
2019-01-10,1.0,-0.20659047053584684,-0.8224729107911535,-0.0,-0.5449606649844145,-0.3946266884369898,0.0
2019-01-11,1.0,-0.20810537583254043,-0.8163058991436727,-0.0,-0.5473061370123692,-0.40164129400570886,0.0
2019-01-14,1.0,-0.20260755415000894,-0.8150545975296856,-0.0,-0.5483620741094337,-0.41744734172683334,0.0
2019-01-15,1.0,-0.19888214723376277,-0.8131332755477181,-0.0,-0.5474489643422901,-0.42944675254804676,0.0
2019-01-16,1.0,-0.1884746370317261,-0.8161856963613552,-0.0,-0.5419430005377308,-0.4408197406942702,0.0
2019-01-17,1.0,-0.19350886106213203,-0.8089716386240697,-0.0,-0.5434685155853083,-0.4426048235258958,0.0
2019-01-18,1.0,-0.1913767701975405,-0.7999939865900958,-0.0,-0.5474307706184792,-0.4679034246369404,0.0
2019-01-22,1.0,-0.0,-0.9447672640528472,-0.0,-0.6948743042387914,-0.41864945868248826,0.0
2019-01-23,1.0,-0.0,-0.9242150405881451,-0.0,-0.7056210752029407,-0.4334201255935059,0.0
2019-01-24,1.0,-0.0,-0.9189073314142219,-0.0,-0.713051999755007,-0.4304832486066026,0.0
2019-01-25,1.0,-0.0,-0.9169592096678989,-0.0,-0.7884991767373947,-0.4011929541147597,0.0
2019-01-28,1.0,-0.0,-0.8693283260481438,-0.0,-0.8343901988548914,-0.3745613495044019,0.0
2019-01-29,1.0,-0.0,-0.8399372905843656,-0.0,-0.8302849589622207,-0.403768712919984,0.0
2019-01-30,1.0,-0.0,-0.841764380870526,-0.0,-0.831481367794217,-0.3963103935170974,0.0
2019-01-31,1.0,-0.0,-0.8345172403280386,-0.0,-0.8180238407365629,-0.39614645894942224,0.0
2019-02-01,1.0,-0.0,-0.8331914117146159,-0.0,-0.809622285749042,-0.39833343470591814,0.0
2019-02-04,1.0,-0.0,-0.8318635202530106,-0.0,-0.809573044641771,-0.3995256051575234,0.0
2019-02-05,1.0,-0.0,-0.8203545473895459,-0.0,-0.8039954997415392,-0.4163347219265971,0.0
2019-02-06,1.0,-0.0,-0.8338892595063376,-0.0,-0.788950209230396,-0.40948511128631204,0.0
2019-02-07,1.0,-0.0,-0.8299169143065073,-0.0,-0.7862211171083753,-0.416186548608163,0.0
2019-02-08,1.0,-0.0,-0.8316048034934497,-0.0,-0.7914240659873848,-0.40950994662785056,0.0
2019-02-11,1.0,-0.0,-0.8202393972536153,-0.0,-0.7969072791347672,-0.420919917365415,0.0
2019-02-12,1.0,-0.0,-0.8325055608031934,-0.0,-0.7949053901703282,-0.4196044973948018,0.0
2019-02-13,1.0,-0.0,-0.8537720071760877,-0.0,-0.7823456076869281,-0.4045975613464287,0.0
2019-02-14,1.0,-0.0,-0.8386153096050707,-0.0,-0.7923269137006339,-0.4163517796196977,0.0
2019-02-15,1.0,-0.0,-0.8309511474110872,-0.0,-0.7965745283881389,-0.4200774083442538,0.0
2019-02-19,1.0,-0.0,-0.8195218516826558,-0.0,-0.8075224607887925,-0.41845591594335313,0.0
2019-02-20,1.0,-0.0,-0.8202168483888651,-0.0,-0.807151123835049,-0.4182554668940732,0.0
2019-02-21,1.0,-0.0,-0.803450269267046,-0.0,-0.8099917850731737,-0.4290930112270666,0.0
2019-02-22,1.0,-0.0,-0.7816238151479361,-0.0,-0.8283516550074195,-0.41840041185911997,0.0
2019-02-25,1.0,-0.0,-0.7812660833762224,-0.0,-0.828191698707275,-0.41800127153280253,0.0
2019-02-26,1.0,-0.0,-0.7824797190943213,-0.0,-0.8258566412398596,-0.41869475723453203,0.0
2019-02-27,1.0,-0.0,-0.7734816651047492,-0.0,-0.8222437195803985,-0.4273406088454912,0.0
2019-02-28,1.0,-0.0,-0.7672883613903354,-0.0,-0.8175790238585442,-0.44286665859270924,0.0
2019-03-01,1.0,-0.0,-0.7704120419644216,-0.0,-0.8081800212863008,-0.46230804318078156,0.0
2019-03-04,1.0,-0.0,-0.7689110052492644,-0.0,-0.7850229086385291,-0.48032284491913707,0.0
2019-03-05,1.0,-0.0,-0.7747266173865234,-0.0,-0.7846233734498136,-0.49520434968538085,0.0
2019-03-06,1.0,-0.0,-0.7746960718431181,-0.0,-0.7847761011668397,-0.49508216751176004,0.0
2019-03-07,1.0,-0.0,-0.7657877108580476,-0.0,-0.7999208330795933,-0.47914256135436334,0.0
2019-03-08,1.0,-0.0,-0.7637300297445647,-0.0,-0.8271442151421299,-0.47560639048173925,0.0
2019-03-11,1.0,-0.0,-0.7617813165447644,-0.0,-0.8269604666234608,-0.4973922167700522,0.0
2019-03-12,1.0,-0.0,-0.7243236511939231,-0.0,-0.8437782136297126,-0.5451262413997073,0.0
2019-03-13,1.0,-0.0,-0.7389179536981925,-0.0,-0.8448670154443783,-0.5489489677641678,0.0
2019-03-14,1.0,-0.0,-0.7457839633878753,-0.0,-0.8392890727854052,-0.5495266754435458,0.0
2019-03-15,1.0,-0.0,-0.73999685682854,-0.0,-0.8407983655508409,-0.5623448059091624,0.0
2019-03-18,1.0,-0.0,-0.7528733812494063,-0.0,-0.8459614349491814,-0.5674255137257386,0.0
2019-03-19,1.0,-0.0,-0.752214356011302,-0.0,-0.8460268579954919,-0.5764627448490428,0.0
2019-03-20,1.0,-0.0,-0.7625226600515218,-0.0,-0.8381197722863595,-0.579715675985116,0.0
2019-03-21,1.0,-0.0,-0.7624876792470827,-0.0,-0.8598136784203999,-0.5572477822644749,0.0
2019-03-22,1.0,-0.0,-0.7578047452851334,-0.0,-0.8824245141045757,-0.5617495437225835,0.0
2019-03-25,1.0,-0.0,-0.6740093682744651,-0.04595518420053171,-0.8865362704139765,-0.5584567666793264,0.0
2019-03-26,1.0,-0.0,-0.6893373589702845,-0.0643890036548546,-0.8670586365803274,-0.5573494358811378,0.0
2019-03-27,1.0,-0.0,-0.6816651848088404,-0.06843007747999492,-0.8695224183919726,-0.5557919471611839,0.0
2019-03-28,1.0,-0.0,-0.6703614304770374,-0.08908721336467001,-0.8487264180905801,-0.567871434923458,0.0
2019-03-29,1.0,-0.0,-0.6877054149781422,-0.08149589967771786,-0.8586744950381314,-0.563004563004563,0.0
2019-04-01,1.0,-0.0,-0.6823499410283383,-0.08562047751107711,-0.8548340824328202,-0.5648847661853305,0.0
2019-04-02,1.0,-0.0,-0.6859593392630241,-0.12372935196950444,-0.8408831003811943,-0.5260482846251587,0.0
2019-04-03,1.0,-0.0,-0.6793897941816118,-0.12626469568506318,-0.8335171935575378,-0.5127178743656823,0.0
2019-04-04,1.0,-0.0,-0.6798233159804385,-0.12194352421517589,-0.8337277173055686,-0.5195772203817637,0.0
2019-04-05,1.0,-0.0,-0.6684772310996021,-0.12597107307522265,-0.838943977767953,-0.5245373586812354,0.0
2019-04-08,1.0,-0.0,-0.6716776149570491,-0.1270843860535624,-0.8378600303183426,-0.5215386558868116,0.0
2019-04-09,1.0,-0.0,-0.6511752811828636,-0.14965878933400734,-0.8568178946038164,-0.5017060533299633,0.0
2019-04-10,1.0,-0.0,-0.646597520870225,-0.14520617252719453,-0.8533392360232733,-0.5170440172021249,0.0
2019-04-11,1.0,-0.0,-0.6799623020095461,-0.10558477487611345,-0.7338339464323717,-0.5207490955522451,0.0
2019-04-12,1.0,-0.0,-0.6793032163920472,-0.1051863561743783,-0.7344804523621329,-0.5210980725968262,0.0
2019-04-15,1.0,-0.0,-0.6805619038912759,-0.09869884511076576,-0.7444312399061461,-0.5234786848279854,0.0
2019-04-16,1.0,-0.0,-0.6804755372656608,-0.09440634049687548,-0.7465935070873342,-0.526809937509526,0.0
2019-04-17,1.0,-0.0,-0.6833597657679639,-0.0872575332438697,-0.7462486275466634,-0.5330303769671831,0.0
2019-04-18,1.0,-0.0,-0.6830719472752793,-0.08085677671324831,-0.7457130652346373,-0.5415878440227009,0.0
2019-04-22,1.0,-0.0,-0.687587979680519,-0.07371932186792338,-0.7537486994308097,-0.545106799681743,0.0
2019-04-23,1.0,-0.0,-0.6925720246678735,-0.07280704445739883,-0.7480133771055134,-0.5547510201577026,0.0
2019-04-24,1.0,-0.0,-0.6661342834326432,-0.08090177529332268,-0.7474046317341361,-0.5769703298728424,0.0
2019-04-25,1.0,-0.0,-0.6824637233714109,-0.09870330348873108,-0.7501080580426057,-0.5560975609756097,0.0
2019-04-26,1.0,-0.0,-0.6586410176853863,-0.12435618988520013,-0.7883338504498913,-0.5313993174061434,0.0
2019-04-29,1.0,-0.0,-0.6970434782608697,-0.1246798418972332,-0.8304505928853755,-0.5098814229249012,0.0
2019-04-30,1.0,-0.0,-0.7300105780598594,-0.12569224068197374,-0.7984568477381618,-0.45703440980648374,0.0
2019-05-01,1.0,-0.0,-0.7207111995275248,-0.1242734139442355,-0.8209567623014516,-0.4424481676043642,0.0
2019-05-02,1.0,-0.0,-0.7132102360741062,-0.12779602205836793,-0.8267550653696015,-0.4303240597310862,0.0
2019-05-03,1.0,-0.0,-0.7191780821917808,-0.13137668133639124,-0.821390937829294,-0.4272918861959958,0.0
2019-05-06,1.0,-0.0,-0.7035466699678138,-0.1378125773706363,-0.8210881406288685,-0.4323780638771973,0.0
2019-05-07,1.0,-0.0,-0.6902470174127029,-0.1291468087094664,-0.8468055944927265,-0.44880540759430587,0.0
2019-05-08,1.0,-0.0,-0.6899348117650729,-0.14353887901188359,-0.8272043916284583,-0.45834502978696856,0.0
2019-05-09,1.0,-0.0,-0.6875331399519665,-0.14725055363213874,-0.8331929758897102,-0.45110882380462247,0.0
2019-05-10,1.0,-0.0,-0.688126385463174,-0.15139404914296417,-0.8374910237597176,-0.44515907458865406,0.0
2019-05-13,1.0,-0.0,-0.6893613036149091,-0.14846725354311044,-0.837984641318599,-0.4458387962789536,0.0
2019-05-14,1.0,-0.0,-0.638157894736842,-0.2142636520879664,-0.7988015814183347,-0.43748455646157647,0.0
2019-05-15,1.0,-0.0,-0.6417758279782501,-0.2283737024221453,-0.807433267424617,-0.4118882847256549,0.0
2019-05-16,1.0,-0.0,-0.6416615194564547,-0.22779493514515137,-0.8068869672637431,-0.4119518221124151,0.0
2019-05-17,1.0,-0.0,-0.6239039150302581,-0.25108064715326667,-0.7873595158700754,-0.4252192169939484,0.0
2019-05-20,1.0,-0.0,-0.6154653172056282,-0.25913354727227844,-0.7847445075290052,-0.4263453468279437,0.0
2019-05-21,1.0,-0.0,-0.607852193995381,-0.2609083910700539,-0.7856505003849115,-0.42488067744418784,0.0
2019-05-22,1.0,-0.0,-0.5998953652982089,-0.2694959069366652,-0.7858373853634517,-0.4222625715516711,0.0
2019-05-23,1.0,-0.0,-0.6045166451295305,-0.2741677435234755,-0.7787828441326689,-0.41929727401390693,0.0
2019-05-24,1.0,-0.0,-0.5876016572042352,-0.2874942458186282,-0.7734847322387602,-0.4203160963633574,0.0
2019-05-28,1.0,-0.0,-0.590577488965179,-0.2824301128003924,-0.7702918097106426,-0.42192864149092696,0.0
2019-05-29,1.0,-0.0,-0.5943052879469064,-0.28360400036700617,-0.7714775055815518,-0.40899776737927024,0.0
2019-05-30,1.0,-0.0,-0.5917631603067429,-0.28578411903088813,-0.7669793162445387,-0.4106810057743424,0.0
2019-05-31,1.0,-0.0,-0.5956641221374046,-0.2910229007633588,-0.7666564885496183,-0.4000916030534351,0.0
2019-06-03,1.0,-0.0,-0.6048911550087015,-0.32913015601624285,-0.775745733215278,-0.3434189234573932,0.0
2019-06-04,1.0,-0.0,-0.6001832620647526,-0.3247098350641417,-0.7751374465485644,-0.3543372021991448,0.0
2019-06-05,1.0,-0.0,-0.5929359555001672,-0.33484300434663666,-0.771877564667619,-0.3399191464786164,0.0
2019-06-06,1.0,-0.0,-0.5779955484110301,-0.39028688017806357,-0.823884011376283,-0.2991838753555089,0.0
2019-06-07,1.0,-0.0,-0.5782618112063365,-0.39547043717706754,-0.8182915132576344,-0.3019089755886266,0.0
2019-06-10,1.0,-0.0,-0.5805334899391091,-0.4028065403517448,-0.8062621704324175,-0.30133217939603746,0.0
2019-06-11,1.0,-0.0,-0.5813874579721768,-0.3900181992041704,-0.8143989635707455,-0.2988371016996206,0.0
2019-06-12,1.0,-0.0,-0.5800363871843103,-0.39214900243609113,-0.8151346017453514,-0.29630885935428164,0.0
2019-06-13,1.0,-0.0,-0.5898599024871937,-0.40196259951860763,-0.809448867493674,-0.2845769301981114,0.0
2019-06-14,1.0,-0.0,-0.581318613543851,-0.4053287282595288,-0.8169483162698902,-0.2801591217466387,0.0
2019-06-17,1.0,-0.0,-0.574347437517335,-0.40509722949859783,-0.8192856482480199,-0.28302875281210516,0.0
2019-06-18,1.0,-0.0,-0.5813253012048193,-0.41086796164248834,-0.8020961396606835,-0.27919842635849523,0.0
2019-06-19,1.0,-0.0,-0.5494676945668134,-0.43514439549681844,-0.7861906510034263,-0.2883932941752325,0.0
2019-06-20,1.0,-0.0,-0.556769828879297,-0.4268833991489882,-0.7878286956255547,-0.28968071754369856,0.0
2019-06-21,1.0,-0.0,-0.5681804215571805,-0.42060468260308487,-0.7778528851471762,-0.3059362133595526,0.0
2019-06-24,1.0,-0.0,-0.5542709550458151,-0.4290019064018203,-0.7613922882971527,-0.3301764959104606,0.0
2019-06-25,1.0,-0.0,-0.552479389688692,-0.42774086378737547,-0.7635966531315369,-0.3323181985972684,0.0
2019-06-26,1.0,-0.0,-0.548446688629576,-0.4214723359709351,-0.7543643585085748,-0.35462914498599096,0.0
2019-06-27,1.0,-0.0,-0.5368362524325827,-0.4186822351959966,-0.7524480276773854,-0.38105828931517,0.0
2019-06-28,1.0,-0.0,-0.5437577255871446,-0.4176761433868974,-0.747929542645241,-0.3808714462299135,0.0
2019-07-01,1.0,-0.0,-0.5440195230446064,-0.41733596935623374,-0.7498455455331768,-0.37788829852959344,0.0
2019-07-02,1.0,-0.0,-0.5465493283927744,-0.41676702176933766,-0.7481858885286397,-0.37634707426277597,0.0
2019-07-03,1.0,-0.0,-0.543011583011583,-0.41998455598455603,-0.7502084942084943,-0.37562934362934364,0.0
2019-07-05,1.0,-0.0,-0.5307773044390937,-0.42356609248626287,-0.7516206704945361,-0.38102735074396493,0.0
2019-07-08,1.0,-0.0,-0.5312249305769824,-0.4240975007713668,-0.7508793582227707,-0.3792656587473002,0.0
2019-07-09,1.0,-0.0,-0.5259620128268377,-0.42525900345337936,-0.749167488899852,-0.38301677355698077,0.0
2019-07-10,1.0,-0.0,-0.509834800061757,-0.4184344603983325,-0.7672070402964334,-0.3923730121970047,0.0
2019-07-11,1.0,-0.0,-0.5063169925555246,-0.426342940104408,-0.7679856670682359,-0.3883483149538195,0.0
2019-07-12,1.0,-0.0,-0.5507259666819502,-0.4158337154210607,-0.7049060064190739,-0.3852666972336849,0.0
2019-07-15,1.0,-0.0,-0.5477962571594842,-0.41155931268951573,-0.702502373732733,-0.40099237342644495,0.0
2019-07-16,1.0,-0.0,-0.5538758147932797,-0.4337301465862839,-0.6937907396639839,-0.37885974844691983,0.0
2019-07-17,1.0,-0.0,-0.5564123749196731,-0.431836959515285,-0.6921570427491661,-0.37966278037883655,0.0
2019-07-18,1.0,-0.0,-0.5594224924012158,-0.44471124620060787,-0.6642857142857143,-0.371063829787234,0.0
2019-07-19,1.0,-0.0,-0.5613277806486914,-0.44897711037480625,-0.6598474024987082,-0.369638568866462,0.0
2019-07-22,1.0,-0.0,-0.5537159900176517,-0.4474100675634549,-0.6672043337999879,-0.3750684764745268,0.0
2019-07-23,1.0,-0.0,-0.5531986122101162,-0.447744841438919,-0.6672652017773449,-0.375190212429241,0.0
2019-07-24,1.0,-0.0,-0.5520611337758022,-0.44681239724776234,-0.6681787736710711,-0.37742799732083054,0.0
2019-07-25,1.0,-0.0,-0.5538330597604718,-0.44309684479299655,-0.6700103349747706,-0.3727582223843395,0.0
2019-07-26,1.0,-0.0,-0.5598942506381427,-0.4427494834082898,-0.6669198978971679,-0.3692111340707427,0.0
2019-07-29,1.0,-0.0,-0.5501915242901441,-0.44312032589530004,-0.666838937192193,-0.37991731014774727,0.0
2019-07-30,1.0,-0.0,-0.5447679708826205,-0.4473460721868366,-0.6542917804064301,-0.3866545344252351,0.0
2019-07-31,1.0,-0.0,-0.5696665558209136,-0.44611384866531645,-0.6323649445267391,-0.37489041385773453,0.0
2019-08-01,1.0,-0.0,-0.5629879721460224,-0.43933319265667864,-0.6362704609170108,-0.37587797305037224,0.0
2019-08-02,1.0,-0.0,-0.5291140017180022,-0.50638115106148,-0.6747453675297582,-0.3576512455516014,0.0
2019-08-05,1.0,-0.0,-0.5325568428226256,-0.5100365528777647,-0.6794188711975714,-0.37568923858496994,0.0
2019-08-06,1.0,-0.0,-0.5327962114456164,-0.5091177465481719,-0.6587225929456626,-0.37448876041698703,0.0
2019-08-07,1.0,-0.0,-0.538987014585513,-0.5097236753030956,-0.6563173118345744,-0.3720844359652902,0.0
2019-08-08,1.0,-0.0,-0.5424130501692828,-0.510310864881502,-0.6549092028316404,-0.3702369959987688,0.0
2019-08-09,1.0,-0.0,-0.5399760420186135,-0.5071106060140675,-0.6501520410357219,-0.37426667076204806,0.0
2019-08-12,1.0,-0.0,-0.5373930641155368,-0.5251586790543649,-0.6480851194309019,-0.355625057492411,0.0
2019-08-13,1.0,-0.0,-0.5303769129328059,-0.5255619958904529,-0.6511178581286227,-0.3597387064127334,0.0
2019-08-14,1.0,-0.0,-0.536304135062393,-0.5261805725471006,-0.6402006361634451,-0.3558233423048691,0.0
2019-08-15,1.0,-0.0,-0.552491533623609,-0.5343795355587808,-0.6190432994678278,-0.3177612481857765,0.0
2019-08-16,1.0,-0.0,-0.5587062873709006,-0.5314670532101227,-0.6119768073926436,-0.317690402850758,0.0
2019-08-19,1.0,-0.0,-0.5506622516556292,-0.5366345574954847,-0.613485851896448,-0.30945213726670684,0.0
2019-08-20,1.0,-0.0,-0.5507733893978074,-0.5442258597386994,-0.6048655954347499,-0.3035891274966211,0.0
2019-08-21,1.0,-0.0,-0.5588059344340751,-0.5121141421392678,-0.6180605407992342,-0.3021955013161043,0.0
2019-08-22,1.0,-0.0,-0.5576591057927011,-0.5209263558968863,-0.6165684348395547,-0.2815681371673513,0.0
2019-08-23,1.0,-0.0,-0.5579921447274458,-0.5162163770530827,-0.6164603665793859,-0.28481313972863603,0.0
2019-08-26,1.0,-0.0,-0.5485898041066793,-0.5180847297616238,-0.6098654708520179,-0.27363110691527026,0.0
2019-08-27,1.0,-0.0,-0.5474997051539097,-0.5200790187522113,-0.6083854228092935,-0.27249675669300627,0.0
2019-08-28,1.0,-0.0,-0.5462829595226197,-0.5237661306916723,-0.6089832152620595,-0.26050148446456395,0.0
