Date,IWF,IWM,LVS,MTUM,SPY,VLUE,VXX
2018-12-13,-0.3608447871270533,-0.738719409989943,1.0,-0.0,-0.7147502514247402,-0.5380154207173986,0.0
2018-12-14,-0.36344446305913886,-0.7313117775171721,1.0,-0.0,-0.7181102362204725,-0.5377785223655553,0.0
2018-12-17,-0.3458608939667268,-0.7325115253557827,1.0,-0.0,-0.7057526558428543,-0.5565243535778713,0.0
2018-12-18,-0.33869466967964906,-0.7250099694270902,1.0,-0.0,-0.7028446098630865,-0.5565598830253887,0.0
2018-12-19,-0.34240701964303516,-0.7241333466281118,1.0,-0.0,-0.7011666168112474,-0.5560208728022069,0.0
2018-12-20,-0.3424080644626455,-0.7191365188845045,1.0,-0.0,-0.7008986305003814,-0.5535364923566668,0.0
2018-12-21,-0.33971607791350283,-0.7193793331132388,1.0,-0.0,-0.7027071640805547,-0.5396170353251899,0.0
2018-12-24,-0.3321494343593791,-0.7109313338595107,1.0,-0.0,-0.7003091291765324,-0.5452183635885293,0.0
2018-12-26,-0.334922916122289,-0.7259276195453358,1.0,-0.0,-0.674549255291351,-0.5308988764044944,0.0
2018-12-27,-0.31137419642288844,-0.7025332569537267,1.0,-0.0,-0.6336006619565909,-0.5349436700400992,0.0
2018-12-28,-0.3063925923568906,-0.7085945206351226,1.0,-0.0,-0.634104432494352,-0.5328857351958507,0.0
2018-12-31,-0.30746221161495624,-0.7070167064439141,1.0,-0.0,-0.6343038981702467,-0.5333969769291965,0.0
2019-01-02,-0.3079936305732484,-0.7077707006369427,1.0,-0.0,-0.6355732484076433,-0.5334076433121019,0.0
2019-01-03,-0.29147809340394804,-0.7199486438773872,1.0,-0.0,-0.6325790402824587,-0.5657518857326272,0.0
2019-01-04,-0.2811739854051978,-0.7228907950326463,1.0,-0.0,-0.6287287159134554,-0.5678210216361542,0.0
2019-01-07,-0.2755341406200469,-0.710708172192988,1.0,-0.0,-0.6252139732454193,-0.5585177201546947,0.0
2019-01-08,-0.2783736750514159,-0.697484575225439,1.0,-0.0,-0.6326214206612878,-0.5555766492643569,0.0
2019-01-09,-0.2780026563784707,-0.6953070647017899,1.0,-0.0,-0.6324078173423565,-0.5566377838213902,0.0
2019-01-10,-0.27881029142170805,-0.693311840192174,1.0,-0.0,-0.6332258676275365,-0.5554396611669511,0.0
2019-01-11,-0.27995949495269135,-0.6812442644220119,1.0,-0.0,-0.636815290655359,-0.5664061263884055,0.0
2019-01-14,-0.2901450725362681,-0.6667708854427213,1.0,-0.0,-0.6245622811405702,-0.5450850425212606,0.0
2019-01-15,-0.2873836899652245,-0.6669695165888656,1.0,-0.0,-0.6242676775588208,-0.5543093455308751,0.0
2019-01-16,-0.2863984974174362,-0.6648927844733135,1.0,-0.0,-0.6237595867897949,-0.5553294725309125,0.0
2019-01-17,-0.2905627326472521,-0.6587318965247584,1.0,-0.0,-0.6227908286152211,-0.5559448215458727,0.0
2019-01-18,-0.29345952552571375,-0.6552383340123477,1.0,-0.0,-0.6229277006487198,-0.5622865022407472,0.0
2019-01-22,-0.12311028895834664,-0.7268291127128915,1.0,-0.0,-0.7839191171780315,-0.5554953116029853,0.0
2019-01-23,-0.1167438148443735,-0.7127853152434159,1.0,-0.0,-0.7967438148443735,-0.5660654429369514,0.0
2019-01-24,-0.11664432101130054,-0.7123794930728469,1.0,-0.0,-0.7967822256272745,-0.5664304411670816,0.0
2019-01-25,-0.011281382458428432,-0.7068144766873167,1.0,-0.0,-0.9854581023801762,-0.5569611998695795,0.0
2019-01-28,-0.0187245147610504,-0.6870004893165879,1.0,-0.0,-1.0051215136193117,-0.5512640678519002,0.0
2019-01-29,-0.018801909620037933,-0.6753318945785103,1.0,-0.0,-1.0129814923811393,-0.5627493296710484,0.0
2019-01-30,-0.01722619164138201,-0.6758017682946722,1.0,-0.0,-1.0131806466346938,-0.5562950637825845,0.0
2019-01-31,-0.031189340352031587,-0.6808685639085376,1.0,-0.0,-1.0361572627076823,-0.5417667379503208,0.0
2019-02-01,-0.019432530517980866,-0.6819861431870671,1.0,-0.0,-1.050709336852524,-0.5471131639722864,0.0
2019-02-04,-0.007056718791412669,-0.6838059899284389,1.0,-0.0,-1.0544990723562153,-0.5676517360190829,0.0
2019-02-05,-0.0,-0.6659139213602551,1.0,-0.0,-1.0481867693942615,-0.6068344845908608,0.0
2019-02-06,-0.0,-0.6587254120148858,1.0,-0.0,-1.0531632110579479,-0.6108120680489101,0.0
2019-02-07,-0.0,-0.6436274347148023,1.0,-0.0,-1.0421740717390582,-0.6323788034641802,0.0
2019-02-08,-0.0,-0.6398176797418239,1.0,-0.0,-1.0480087833117078,-0.6391855474598264,0.0
2019-02-11,-0.0,-0.6201139658102569,1.0,-0.0,-1.0487520410543503,-0.663467626378753,0.0
2019-02-12,-0.0,-0.6302939211756846,1.0,-0.0,-1.0487307949231797,-0.6609886439545758,0.0
2019-02-13,-0.0,-0.6475888536626063,1.0,-0.0,-1.0399799766394127,-0.6496579342566328,0.0
2019-02-14,-0.0,-0.6499966637752719,1.0,-0.0,-1.0378995129111896,-0.648295189163942,0.0
2019-02-15,-0.0,-0.6552012301109774,1.0,-0.0,-1.0386081026875251,-0.6488835405802915,0.0
2019-02-19,-0.0,-0.6430767174552259,1.0,-0.0,-1.0509222133119487,-0.6473536487570168,0.0
2019-02-20,-0.0,-0.640046799264583,1.0,-0.0,-1.0509443423031923,-0.6518134715025906,0.0
2019-02-21,-0.0,-0.6360050805535129,1.0,-0.0,-1.0522093722842436,-0.6542549635670833,0.0
2019-02-22,-0.0,-0.6598441832827149,1.0,-0.0,-1.005777102865443,-0.6356133632642281,0.0
2019-02-25,-0.0,-0.6516269985765831,1.0,-0.0,-1.017081002350293,-0.6415968751034459,0.0
2019-02-26,-0.0,-0.6568487937253864,1.0,-0.0,-1.0138332726610848,-0.6387133070787967,0.0
2019-02-27,-0.0,-0.6446363004862558,1.0,-0.0,-1.0140914954847673,-0.6491349938804538,0.0
2019-02-28,-0.0,-0.6418453799311623,1.0,-0.0,-1.011020651310564,-0.656638866825523,0.0
2019-03-01,-0.0,-0.6485521618405395,1.0,-0.0,-1.0073053021287848,-0.6496760544757371,0.0
2019-03-04,-0.0,-0.635177210997019,1.0,-0.0,-1.0041073203047368,-0.6730705531632991,0.0
2019-03-05,-0.0,-0.6236063180249536,1.0,-0.0,-1.0183169631006104,-0.6763671356517122,0.0
2019-03-06,-0.0,-0.6219184445402967,1.0,-0.0,-1.0221971531902188,-0.6738445203888649,0.0
2019-03-07,-0.0,-0.5810245166434124,1.0,-0.0,-1.083815028901734,-0.6571988572187895,0.0
2019-03-08,-0.0,-0.5708121487824458,1.0,-0.0,-1.1186111854428686,-0.6555057532780305,0.0
2019-03-11,-0.0,-0.5714045133041428,1.0,-0.0,-1.1155607948804311,-0.6811721118221623,0.0
2019-03-12,-0.0,-0.5257146741901492,1.0,-0.0,-1.1386518916346577,-0.7347972398789897,0.0
2019-03-13,-0.0040747028862478775,-0.5428183361629881,1.0,-0.03222410865874364,-1.1028862478777588,-0.7135483870967743,0.0
2019-03-14,-0.0015266139702140654,-0.5471723716796146,1.0,-0.03212674288428266,-1.0982800149268923,-0.7133358211486923,0.0
2019-03-15,-0.004486133768352365,-0.5388798259923872,1.0,-0.03711256117455138,-1.0976073953235455,-0.7204662860250136,0.0
2019-03-18,-0.0,-0.544982225868198,1.0,-0.07707820617992892,-1.0720194148208915,-0.7240224227508888,0.0
2019-03-19,-0.0,-0.5479757293202152,1.0,-0.07174934009804257,-1.0711322889170751,-0.7372047581502176,0.0
2019-03-20,-0.0,-0.5520455012677311,1.0,-0.07404234907147263,-1.0567395326526416,-0.743438634961968,0.0
2019-03-21,-0.00417579408543264,-0.5493222891566265,1.0,-0.07677300109529026,-1.071433461117196,-0.7211117196056956,0.0
2019-03-22,-0.0,-0.5466685069528311,1.0,-0.08722956419723267,-1.08498671543425,-0.7315827611193539,0.0
2019-03-25,-0.0,-0.4783484734649272,1.0,-0.14097397718735058,-1.069360016392323,-0.7263506591079844,0.0
2019-03-26,-0.0,-0.4794487676116691,1.0,-0.14963491138459428,-1.0609852250522778,-0.7380274930581742,0.0
2019-03-27,-0.0,-0.47497173399116044,1.0,-0.1513344982355158,-1.0629389796827355,-0.7369376777332374,0.0
2019-03-28,-0.0,-0.47444029211094735,1.0,-0.15078684815030685,-1.0654163952411975,-0.7378887098433161,0.0
2019-03-29,-0.0,-0.48430092751631737,1.0,-0.1466849879766403,-1.0700790106492613,-0.7341463414634146,0.0
2019-04-01,-0.0,-0.48728697086311157,1.0,-0.14589059923034634,-1.0700590984057172,-0.7327515118196811,0.0
2019-04-02,-0.0,-0.4887884641920795,1.0,-0.14664688836760037,-1.0757554850282876,-0.7385124879260383,0.0
2019-04-03,-0.002179930795847751,-0.4877854671280278,1.0,-0.13764705882352943,-1.1087889273356402,-0.7238062283737025,0.0
2019-04-04,-0.0020792902689215414,-0.48426670363182706,1.0,-0.13889658996395896,-1.1207721097865262,-0.7194690878846687,0.0
2019-04-05,-0.018289290681502084,-0.4779207232267037,1.0,-0.11686369958275382,-1.1242002781641167,-0.7397426981919332,0.0
2019-04-08,-0.01889610615165515,-0.47400048629684954,1.0,-0.12133106394803572,-1.1234151933029977,-0.7358713397478205,0.0
2019-04-09,-0.0400904033379694,-0.4574756606397774,1.0,-0.12517385257301805,-1.1302851182197498,-0.7240264255910986,0.0
2019-04-10,-0.0387814514452069,-0.4345671310736813,1.0,-0.13571775143827544,-1.1226173147570526,-0.734074998267138,0.0
2019-04-11,-0.049028100204428125,-0.42008246422507883,1.0,-0.14216416617580818,-1.1263989466754445,-0.7272443782266728,0.0
2019-04-12,-0.050081390918851526,-0.41741419319087036,1.0,-0.14068506909569495,-1.1276625220794514,-0.7276348145326084,0.0
2019-04-15,-0.04163782361899488,-0.4203931884258618,1.0,-0.14111172642946143,-1.127163228575384,-0.7308943652222069,0.0
2019-04-16,-0.03805474906677727,-0.41545693349923957,1.0,-0.13618139084750447,-1.1309622563251762,-0.7357251486243604,0.0
2019-04-17,-0.035115722266560255,-0.3960581560775877,1.0,-0.1258197716784066,-1.144592109372289,-0.7683125715673688,0.0
2019-04-18,-0.0376258243665394,-0.3962860118014578,1.0,-0.11659146129816036,-1.1421034363068379,-0.7784102742103435,0.0
2019-04-22,-0.04711203897007655,-0.39544189283228953,1.0,-0.10803757828810022,-1.1456854558107168,-0.7832289491997216,0.0
2019-04-23,-0.034633091517857144,-0.40119280133928575,1.0,-0.11226981026785716,-1.1451241629464286,-0.7945382254464287,0.0
2019-04-24,-0.023690903389889557,-0.38898372992370134,1.0,-0.12476047799881546,-1.1413092708079293,-0.8052119987457756,0.0
2019-04-25,-0.017880171482346382,-0.391655919974905,1.0,-0.13129552821442264,-1.1431459342651005,-0.8014359903802586,0.0
2019-04-26,-0.01882779540462327,-0.3820996478504934,1.0,-0.14183605871482863,-1.1527840730797392,-0.7911160698720406,0.0
2019-04-29,-0.017286446171540095,-0.3816261806015404,1.0,-0.1384309761962848,-1.156100791133726,-0.7917262049977346,0.0
2019-04-30,-0.017071386266243944,-0.37536146047451485,1.0,-0.1397763300003484,-1.1550708985123506,-0.796641466048845,0.0
2019-05-01,-0.05566593467879676,-0.37345323991773854,1.0,-0.11391125518491409,-1.162954442469239,-0.7796716511554952,0.0
2019-05-02,-0.0566340782122905,-0.36850558659217875,1.0,-0.11023044692737431,-1.154713687150838,-0.801536312849162,0.0
2019-05-03,-0.05660904487515278,-0.3681857866247599,1.0,-0.10864326872708224,-1.1564169722367732,-0.8023747162563296,0.0
2019-05-06,-0.05252877572375305,-0.3502267178235089,1.0,-0.11646320195326125,-1.1581444018137426,-0.8106034182071852,0.0
2019-05-07,-0.05598151454679131,-0.33946014074151876,1.0,-0.10559114938906977,-1.178482652382453,-0.8215173476175471,0.0
2019-05-08,-0.07522308979364192,-0.3431748466257668,1.0,-0.12116564417177912,-1.1309606804238705,-0.8153234802007807,0.0
2019-05-09,-0.07750558347292016,-0.3387074260189838,1.0,-0.12409268565047461,-1.1410873813512006,-0.8082426018983809,0.0
2019-05-10,-0.07686403126199366,-0.3382645406650152,1.0,-0.12504797459963016,-1.1423886117023132,-0.8064966330553714,0.0
2019-05-13,-0.07346012912231721,-0.33714883964404113,1.0,-0.12584191240621181,-1.1447216890595007,-0.8086197871226661,0.0
2019-05-14,-0.04169127610047598,-0.298509536879408,1.0,-0.17885557447104194,-1.1373380120209846,-0.8179133516311712,0.0
2019-05-15,-0.018890241781179335,-0.30610540963645855,1.0,-0.19589493825013046,-1.1523743259697339,-0.8056009740824491,0.0
2019-05-16,-0.0,-0.3115084887280824,1.0,-0.21308794878931256,-1.149178959087114,-0.8052115224046758,0.0
2019-05-17,-0.0,-0.2969793986636971,1.0,-0.22929426503340758,-1.1292455456570156,-0.8244710467706013,0.0
2019-05-20,-0.004594717828206658,-0.3204026516081513,1.0,-0.21149731682508507,-1.1409280628529341,-0.8299954403563538,0.0
2019-05-21,-0.005884207208153831,-0.3285349024552555,1.0,-0.21561416412735104,-1.1258800042030053,-0.8265559875310848,0.0
2019-05-22,-0.0,-0.31154264082162014,1.0,-0.237092081741386,-1.133373058992604,-0.8231974482105928,0.0
2019-05-23,-0.0,-0.3022230001750394,1.0,-0.23990897952039206,-1.1427271136005601,-0.8159285839313846,0.0
2019-05-24,-0.0,-0.29485430440409977,1.0,-0.24045894987231956,-1.1462552908664778,-0.8165249938783362,0.0
2019-05-28,-0.0,-0.29542913055633213,1.0,-0.2434651942968968,-1.1435909980430528,-0.8120631814369583,0.0
2019-05-29,-0.0,-0.29505454291987593,1.0,-0.2435437214651657,-1.1444254696267382,-0.8021468650890461,0.0
2019-05-30,-0.0,-0.2924432986099014,1.0,-0.24077622548165697,-1.1442706337316657,-0.8064662230428874,0.0
2019-05-31,-0.0,-0.301759653655471,1.0,-0.22596187417079813,-1.1436003072411145,-0.8200544654702884,0.0
2019-06-03,-0.0,-0.30648077324247275,1.0,-0.24633196578819275,-1.1404283429525068,-0.7835685974549753,0.0
2019-06-04,-0.07006280530355896,-0.27686671318911377,1.0,-0.23845080251221212,-1.1778087927424983,-0.7259944173063503,0.0
2019-06-05,-0.0710958142122097,-0.2784035600055625,1.0,-0.24207342511472674,-1.1736198025309414,-0.7113405645946321,0.0
2019-06-06,-0.07169693174702567,-0.289048911152856,1.0,-0.21613441870173242,-1.1639184582202742,-0.7379461490294302,0.0
2019-06-07,-0.06991717129532958,-0.3104684346070857,1.0,-0.21653789935268322,-1.1498573118953157,-0.7334168580775389,0.0
2019-06-10,-0.07231642352285783,-0.3110964102921207,1.0,-0.2240869050520525,-1.1432053201490198,-0.7311026774833744,0.0
2019-06-11,-0.07670028265345291,-0.30910423282269606,1.0,-0.19935792302055344,-1.1596468576613044,-0.74473950518198,0.0
2019-06-12,-0.08101981026785715,-0.30001395089285715,1.0,-0.19161551339285718,-1.1617954799107144,-0.7532435825892858,0.0
2019-06-13,-0.09141836770421205,-0.29575294982668676,1.0,-0.18444732327299465,-1.1587829557788594,-0.7708763698750044,0.0
2019-06-14,-0.0952697501924288,-0.2888531243439927,1.0,-0.19617241620600379,-1.1607305297040094,-0.7576446714715555,0.0
2019-06-17,-0.09695465193524702,-0.28383622950246495,1.0,-0.19544771161847488,-1.1602741162896402,-0.7599034998776267,0.0
2019-06-18,-0.15087719298245617,-0.30982796797819795,1.0,-0.18538579458354626,-1.0504513711463126,-0.7100664282064384,0.0
2019-06-19,-0.1483113574551589,-0.3047474782249458,1.0,-0.17819396151065514,-1.0668227355664957,-0.7446207870003787,0.0
2019-06-20,-0.15228251507321275,-0.30401378122308353,1.0,-0.16968130921619293,-1.0721447028423774,-0.7472179155900086,0.0
2019-06-21,-0.15860715023765243,-0.30836260935454984,1.0,-0.1668733209340773,-1.063580629606668,-0.7468140800440862,0.0
2019-06-24,-0.15826320871844393,-0.3001448475651814,1.0,-0.16881638846737482,-1.0620430404193681,-0.7594495792523106,0.0
2019-06-25,-0.1579419270294503,-0.2988137112904338,1.0,-0.16956341816677012,-1.0625560383474721,-0.7596385957652252,0.0
2019-06-26,-0.1581727781230578,-0.2975277950417789,1.0,-0.16949796284786964,-1.0660175402251226,-0.7615841447413852,0.0
2019-06-27,-0.17224300360210587,-0.28321557218065946,1.0,-0.15845802161263509,-1.0583264062067055,-0.7913549459684124,0.0
2019-06-28,-0.17290916643589033,-0.2650235391858211,1.0,-0.16463583494876763,-1.0677443921351426,-0.7912974245361395,0.0
2019-07-01,-0.19171879860367055,-0.25915045104206275,1.0,-0.1579165658590537,-1.0677081533197388,-0.7798016106176339,0.0
2019-07-02,-0.2029273392577104,-0.24509496427949123,1.0,-0.15891270256142187,-1.094511238891793,-0.7834814427600627,0.0
2019-07-03,-0.20239091035828802,-0.2440401505646173,1.0,-0.1602537292625122,-1.0950439146800501,-0.7835633626097867,0.0
2019-07-05,-0.20393522549190318,-0.2457948807243601,1.0,-0.15545881943235243,-1.0912066864008358,-0.7861048232631028,0.0
2019-07-08,-0.2036366169708792,-0.24463564163299428,1.0,-0.15619339556917933,-1.091995262644559,-0.7868886721471366,0.0
2019-07-09,-0.2013167978819759,-0.2367797672960357,1.0,-0.15860795652476836,-1.0938479760328852,-0.7930397826238417,0.0
2019-07-10,-0.2037979094076655,-0.2448780487804878,1.0,-0.1615679442508711,-1.0866898954703834,-0.7873867595818815,0.0
2019-07-11,-0.20189791717545266,-0.2456825873076789,1.0,-0.16631197013571503,-1.0874995638977079,-0.7873914105292538,0.0
2019-07-12,-0.12333782336890822,-0.28622249853210374,1.0,-0.18868511035125893,-1.0503920146444237,-0.8052360722550339,0.0
2019-07-15,-0.12308966088246456,-0.31596922758477936,1.0,-0.20892124055611136,-1.0259426639528064,-0.7758995411736295,0.0
2019-07-16,-0.12207075064710957,-0.30764452113891283,1.0,-0.20541846419327006,-1.028955996548749,-0.7871958584987058,0.0
2019-07-17,-0.115431055300652,-0.30779314865284435,1.0,-0.20719632938903645,-1.0278400662365887,-0.7915272363473281,0.0
2019-07-18,-0.152929527451516,-0.3046981698989347,1.0,-0.2069789674952199,-0.9753141218246382,-0.7744810161158154,0.0
2019-07-19,-0.1719506374855117,-0.30544760346355765,1.0,-0.2084952614713302,-0.9542510397490966,-0.768868889343424,0.0
2019-07-22,-0.1709346336140758,-0.29880315068026053,1.0,-0.20482831520441916,-0.9564224093838444,-0.7788386128823269,0.0
2019-07-23,-0.1696105844642979,-0.30010911818863806,1.0,-0.2048352997340244,-0.9562845256768737,-0.7791038668758098,0.0
2019-07-24,-0.16830399781689181,-0.2993587119661619,1.0,-0.20538272615636513,-0.9578046118160731,-0.7802224041479056,0.0
2019-07-25,-0.17193628704935368,-0.274907056857328,1.0,-0.21596916675193562,-0.9800470684539035,-0.7679320577100174,0.0
2019-07-26,-0.17220130092434097,-0.28647723382403284,1.0,-0.20965422800410818,-0.9847312564190345,-0.7704553235193426,0.0
2019-07-29,-0.17112427656587104,-0.27889455840553407,1.0,-0.21156809698298004,-0.9836991883839595,-0.7792541351323585,0.0
2019-07-30,-0.1739055970404878,-0.28341440021922315,1.0,-0.21148181133109545,-0.9804754401589368,-0.7760841268753854,0.0
2019-07-31,-0.17533870691133596,-0.272646201337678,1.0,-0.2126907906019551,-0.9829188818384497,-0.7863831246784428,0.0
2019-08-01,-0.18832809725447344,-0.2733916131676001,1.0,-0.19450894686518236,-0.9806037426581069,-0.7780357874607294,0.0
2019-08-02,-0.17507956606550082,-0.27360459943191534,1.0,-0.19397009000376442,-0.988672530029773,-0.7909038020601622,0.0
2019-08-05,-0.17533513902698256,-0.2749340007542771,1.0,-0.19669489491548667,-0.9880687077861968,-0.793465217540371,0.0
2019-08-06,-0.17293207572776007,-0.2777363099681075,1.0,-0.20299246793784353,-0.9459862930040036,-0.793207572776006,0.0
2019-08-07,-0.16974357237220963,-0.28688052572744827,1.0,-0.18796788726669153,-0.939060329934623,-0.8038006842586634,0.0
2019-08-08,-0.16366839448453435,-0.29084934105769555,1.0,-0.19148287427584104,-0.9396957685401633,-0.8021817935427042,0.0
2019-08-09,-0.1592505064145847,-0.28210668467251854,1.0,-0.18929777177582713,-0.9319378798109386,-0.8135043889264011,0.0
2019-08-12,-0.15761916022024794,-0.2816944228625477,1.0,-0.1948113366888491,-0.9316961118805526,-0.8122149782116677,0.0
2019-08-13,-0.1534405840205489,-0.27987697715289983,1.0,-0.19318642692983645,-0.9390969311883196,-0.8141814249019874,0.0
2019-08-14,-0.14891032993725117,-0.2830105930773902,1.0,-0.1945550232777815,-0.9327305849807704,-0.814351258349639,0.0
2019-08-15,-0.16640010662401705,-0.3004131680661069,1.0,-0.2025856324137012,-0.9007063841130215,-0.7618619218979075,0.0
