Date,IWF,IWM,MTUM,SPY,USB,VLUE,VXX
2018-11-26,-0.0,-0.30887549366036166,-0.0,-0.4882329845954872,1.0,-0.512413681609275,0.0
2018-11-27,-0.0,-0.30818841414257747,-0.0,-0.4851779338938155,1.0,-0.5099619947022919,0.0
2018-11-28,-0.0,-0.31515724430508163,-0.0,-0.4822004980171539,1.0,-0.5082772295490178,0.0
2018-11-29,-0.0,-0.30656349442549397,-0.0,-0.4754240974336668,1.0,-0.5073372862342895,0.0
2018-11-30,-0.0,-0.3064121053956917,-0.0,-0.47540233042602387,1.0,-0.5074056269029142,0.0
2018-12-03,-0.0,-0.30644902818158926,-0.0,-0.4754469906824478,1.0,-0.5074288592294133,0.0
2018-12-04,-0.0,-0.30811761749183214,-0.0,-0.4710639950650003,1.0,-0.5055404510041354,0.0
2018-12-06,-0.0,-0.29035246272028925,-0.0,-0.46943063714414823,1.0,-0.4995933122458202,0.0
2018-12-07,-0.0,-0.2901330802774577,-0.0,-0.4692830836665989,1.0,-0.4999887028626946,0.0
2018-12-10,-0.0,-0.28774283278747365,-0.0,-0.46502759208578226,1.0,-0.490488581811656,0.0
2018-12-11,-0.0,-0.2927027209810862,-0.0,-0.45771996663585746,1.0,-0.5038887260758809,0.0
2018-12-12,-0.0,-0.2933041555746063,-0.0,-0.45711320669584443,1.0,-0.5055949104363128,0.0
2018-12-13,-0.0,-0.2909734433473105,-0.0,-0.45921817935885295,1.0,-0.5041931556878128,0.0
2018-12-14,-0.0,-0.30271370420624155,-0.0,-0.45379918588873813,1.0,-0.5049072817729534,0.0
2018-12-17,-0.0,-0.3002075063154096,-0.0,-0.4463415734391917,1.0,-0.5089543486106098,0.0
2018-12-18,-0.0,-0.29543206546173906,-0.0,-0.44355273806312384,1.0,-0.5090144771153673,0.0
2018-12-19,-0.0,-0.2968785189856312,-0.0,-0.4454529075266879,1.0,-0.5097968559974776,0.0
2018-12-20,-0.0,-0.29712380909479946,-0.0,-0.44550552940381544,1.0,-0.5096736412982275,0.0
2018-12-21,-0.0,-0.2959921008931376,-0.0,-0.4457834028993312,1.0,-0.5022889457385216,0.0
2018-12-24,-0.0,-0.29561314933243577,-0.0,-0.4458880287220913,1.0,-0.502412206888814,0.0
2018-12-26,-0.0,-0.2967703028678638,-0.0,-0.43828732243366386,1.0,-0.4984811936031448,0.0
2018-12-27,-0.0,-0.2857048603474819,-0.0,-0.41620848911370134,1.0,-0.4973389047723774,0.0
2018-12-28,-0.0,-0.2860283609981312,-0.0,-0.4157414532263384,1.0,-0.49675717269429487,0.0
2018-12-31,-0.0,-0.2858367777680063,-0.0,-0.41588250813472866,1.0,-0.49685603728783745,0.0
2019-01-02,-0.0,-0.2860064656594313,-0.0,-0.41630929603483535,1.0,-0.4968881264982076,0.0
2019-01-03,-0.0,-0.2870229680033472,-0.0,-0.41243311092026164,1.0,-0.5026535420933254,0.0
2019-01-04,-0.0,-0.28692464716082444,-0.0,-0.4045962378454312,1.0,-0.5034351061261222,0.0
2019-01-07,-0.0,-0.2770187956839541,-0.0,-0.40134441350504696,1.0,-0.49708492864601467,0.0
2019-01-08,-0.0,-0.26661452562514937,-0.0,-0.41019791870342615,1.0,-0.4957526776597363,0.0
2019-01-09,-0.0,-0.2639760317839387,-0.0,-0.40993465187468786,1.0,-0.49712337986583005,0.0
2019-01-10,-0.0,-0.26499402628434887,-0.0,-0.40953622243944826,1.0,-0.49772998805256874,0.0
2019-01-11,-0.0,-0.2583597860590512,-0.0,-0.4117711005783363,1.0,-0.5040657477062225,0.0
2019-01-14,-0.0,-0.25967019101074706,-0.0,-0.41308793456032716,1.0,-0.5027629117173563,0.0
2019-01-15,-0.0,-0.25567315649636313,-0.0,-0.4146304281545364,1.0,-0.5074916154884794,0.0
2019-01-16,-0.0,-0.2544833289805868,-0.0,-0.4121833376860799,1.0,-0.5097066248802995,0.0
2019-01-17,-0.0,-0.26166222183360294,-0.0,-0.4127573995540594,1.0,-0.5115638525772745,0.0
2019-01-18,-0.0,-0.26257093836610795,-0.0,-0.41520390655932427,1.0,-0.5218644142360652,0.0
2019-01-22,-0.0,-0.18992172423513087,-0.0,-0.3944578156508164,1.0,-0.5839458791387497,0.0
2019-01-23,-0.0,-0.16416290378603685,-0.0,-0.3990317818687044,1.0,-0.6076979854116012,0.0
2019-01-24,-0.0,-0.15942217877701748,-0.0,-0.4088410991636798,1.0,-0.6039969588356686,0.0
2019-01-25,-0.0,-0.11303726788728735,-0.0,-0.3896030818508419,1.0,-0.6615807470891226,0.0
2019-01-28,-0.0,-0.1148464827050136,-0.0,-0.3837716457226757,1.0,-0.660556203307855,0.0
2019-01-29,-0.0,-0.10725408772385155,-0.0,-0.385262565965914,1.0,-0.6702785708106238,0.0
2019-01-30,-0.0,-0.10801280664561069,-0.0,-0.3860165274953489,1.0,-0.6692770302427206,0.0
2019-01-31,-0.0,-0.10541973871426724,-0.0,-0.3662958651317208,1.0,-0.684107273746389,0.0
2019-02-01,-0.0,-0.10412442296906683,-0.0,-0.3733983346995125,1.0,-0.6796022261529833,0.0
2019-02-04,-0.0,-0.10019396551724137,-0.0,-0.37385775862068965,1.0,-0.6811422413793103,0.0
2019-02-05,-0.0,-0.10003876636802204,-0.0,-0.3748492419021365,1.0,-0.6787991040661613,0.0
2019-02-06,-0.0,-0.09366586978527278,-0.0,-0.3747280911460016,1.0,-0.6853610734207749,0.0
2019-02-07,-0.0,-0.08788516910911513,-0.0,-0.3761012505909149,1.0,-0.6847952211096308,0.0
2019-02-08,-0.0,-0.09034207818930041,-0.0,-0.37564300411522633,1.0,-0.6773619684499314,0.0
2019-02-11,-0.0,-0.0846107604448452,-0.0,-0.37436128644424405,1.0,-0.6879642749796041,0.0
2019-02-12,-0.0,-0.08395406246645916,-0.0,-0.37662337662337664,1.0,-0.686036277771815,0.0
2019-02-13,-0.0,-0.0854132240272979,-0.0,-0.376891216172715,1.0,-0.683756465008477,0.0
2019-02-14,-0.0,-0.09833993788154653,-0.0,-0.3745314340794688,1.0,-0.6691442647531327,0.0
2019-02-15,-0.0,-0.09802744425385934,-0.0,-0.37575042881646653,1.0,-0.6703044596912522,0.0
2019-02-19,-0.0,-0.09954488858357305,-0.0,-0.37585333390580056,1.0,-0.6713537417886737,0.0
2019-02-20,-0.0,-0.10014167954662545,-0.0,-0.3767173278378843,1.0,-0.6698007899708055,0.0
2019-02-21,-0.0,-0.11124938313987169,-0.0,-0.3732271976312571,1.0,-0.6611453215182269,0.0
2019-02-22,-0.0,-0.11220831633857845,-0.0,-0.3702423630938325,1.0,-0.6642337333361955,0.0
2019-02-25,-0.0,-0.11112538265579175,-0.0,-0.36630060154560834,1.0,-0.6633057178943763,0.0
2019-02-26,-0.0,-0.1119342268659273,-0.0,-0.3641073951954781,1.0,-0.6650109193679613,0.0
2019-02-27,-0.0,-0.11431135421563181,-0.0,-0.3531900346139054,1.0,-0.6691594376308705,0.0
2019-02-28,-0.0,-0.11933708727924239,-0.0,-0.35681682450302876,1.0,-0.6567699001791657,0.0
2019-03-01,-0.0,-0.1214486818530842,-0.0,-0.36016551488780824,1.0,-0.6513096152205444,0.0
2019-03-04,-0.0,-0.12046651457325004,-0.0,-0.3540862668173387,1.0,-0.6575765975139124,0.0
2019-03-05,-0.0,-0.11649697978698427,-0.0,-0.3625749717188534,1.0,-0.6553328637595783,0.0
2019-03-06,-0.0,-0.11476004523824766,-0.0,-0.36359174615368206,1.0,-0.6555278151206708,0.0
2019-03-07,-0.0,-0.1087633262260128,-0.0,-0.36867803837953095,1.0,-0.6547334754797441,0.0
2019-03-08,-0.0,-0.10234704027427992,-0.0,-0.3519713868489556,1.0,-0.6620388986476476,0.0
2019-03-11,-0.0,-0.10472887234582523,-0.0,-0.351175873445563,1.0,-0.6589755519837577,0.0
2019-03-12,-0.0,-0.10876531573986804,-0.0,-0.3411456697036339,1.0,-0.6445282228505603,0.0
2019-03-13,-0.0,-0.11022127677323823,-0.0,-0.3338547206406807,1.0,-0.6414732319756408,0.0
2019-03-14,-0.0,-0.10625299722691353,-0.0,-0.3399011697003816,1.0,-0.638852400909072,0.0
2019-03-15,-0.0,-0.10270439594862692,-0.0,-0.343406077059622,1.0,-0.6422261668580976,0.0
2019-03-18,-0.0,-0.10670917136805017,-0.0,-0.34680480694616306,1.0,-0.6437574715295401,0.0
2019-03-19,-0.0,-0.10812627334019449,-0.0,-0.346075486757262,1.0,-0.6461531998907816,0.0
2019-03-20,-0.0,-0.11604699145227168,-0.0,-0.3449618931323424,1.0,-0.6443429197018822,0.0
2019-03-21,-0.0,-0.11891007942912968,-0.0,-0.32323832986450324,1.0,-0.6816463492333178,0.0
2019-03-22,-0.0,-0.11822975598300633,-0.0,-0.35133750346918297,1.0,-0.6653145748382826,0.0
2019-03-25,-0.0,-0.12210544304879092,-0.0,-0.34920533196616255,1.0,-0.6648936170212767,0.0
2019-03-26,-0.0,-0.12366870245365905,-0.0,-0.34713382620807887,1.0,-0.6721311475409836,0.0
2019-03-27,-0.0,-0.12757078348706316,-0.0,-0.34297087337085624,1.0,-0.669548654953239,0.0
2019-03-28,-0.0,-0.12799999999999997,-0.0,-0.34365775401069515,1.0,-0.667379679144385,0.0
2019-03-29,-0.0,-0.1290991935311357,-0.0,-0.34348728260637046,1.0,-0.6665882302607654,0.0
2019-04-01,-0.0,-0.13204601830467882,-0.0,-0.3440894705328885,1.0,-0.6622615687280814,0.0
2019-04-02,-0.0,-0.13604641205685905,-0.0,-0.3514086316150026,1.0,-0.6533224867271794,0.0
2019-04-03,-0.0,-0.13892024278564583,-0.0,-0.34021935896070704,1.0,-0.6505803428814821,0.0
2019-04-04,-0.0,-0.1364022783303579,-0.0,-0.3234293972626031,1.0,-0.6654764940916433,0.0
2019-04-05,-0.0,-0.1349591419816139,-0.0,-0.32428924072182497,1.0,-0.6687734082397003,0.0
2019-04-08,-0.0,-0.13111371130730773,-0.0,-0.3276247207743857,1.0,-0.6686948197000319,0.0
2019-04-09,-0.0,-0.12540227190383837,-0.0,-0.34076426333624604,1.0,-0.6650753394002685,0.0
2019-04-10,-0.0,-0.12898136698929774,-0.0,-0.33891186628576303,1.0,-0.6640088688014327,0.0
2019-04-11,-0.0,-0.12188566552901024,-0.0,-0.35247440273037545,1.0,-0.6587457337883958,0.0
2019-04-12,-0.0,-0.12274045020463847,-0.0,-0.34854621418826737,1.0,-0.6603640859481583,0.0
2019-04-15,-0.0,-0.12089176861758813,-0.0,-0.3531480455262373,1.0,-0.6573596487488811,0.0
2019-04-16,-0.0,-0.120123641014709,-0.0,-0.35241952675335747,1.0,-0.6591771477296952,0.0
2019-04-17,-0.0,-0.13260384574524595,-0.0,-0.3354722192712207,1.0,-0.6566238181238712,0.0
2019-04-18,-0.0,-0.12564331589468758,-0.0,-0.3318021351707711,1.0,-0.6691973969631236,0.0
2019-04-22,-0.0,-0.12106082911946062,-0.0,-0.3385820051633276,1.0,-0.6739849367385692,0.0
2019-04-23,-0.0,-0.1223675507286577,-0.0,-0.3400687050589967,1.0,-0.6712825655578553,0.0
2019-04-24,-0.0,-0.12354108434506156,-0.0,-0.3391512151407174,1.0,-0.671005184884887,0.0
2019-04-25,-0.0,-0.12647968433400875,-0.0,-0.33827450143969284,1.0,-0.6681241335181828,0.0
2019-04-26,-0.0,-0.12083689154568744,-0.0,-0.3553159692570453,1.0,-0.6587745516652435,0.0
2019-04-29,-0.0,-0.12624698267575246,-0.0,-0.35699485185739005,1.0,-0.6529382863734433,0.0
2019-04-30,-0.0,-0.12410725740922893,-0.0,-0.35290595731942004,1.0,-0.6612923919086515,0.0
2019-05-01,-0.0,-0.12024314027652926,-0.0,-0.3579470056932494,1.0,-0.6621505928684559,0.0
2019-05-02,-0.0,-0.12397047812600279,-0.0,-0.3446785752486897,1.0,-0.6706171783078404,0.0
2019-05-03,-0.0,-0.12429680648542278,-0.0,-0.34450599987166053,1.0,-0.6702102628820774,0.0
2019-05-06,-0.0,-0.12119983785974868,-0.0,-0.34742815693469586,1.0,-0.6647963646448916,0.0
2019-05-07,-0.0,-0.12070437566702241,-0.0,-0.3465528281750267,1.0,-0.667214514407684,0.0
2019-05-08,-0.0,-0.1328939791413398,-0.0,-0.35088617313967624,1.0,-0.6490071874933351,0.0
2019-05-09,-0.0,-0.13349830407235957,-0.0,-0.35138767412590394,1.0,-0.6483563367962966,0.0
2019-05-10,-0.0,-0.1348228371636891,-0.0,-0.3499339103739394,1.0,-0.647145354538865,0.0
2019-05-13,-0.0,-0.13487935885412225,-0.0,-0.3484312388097877,1.0,-0.6481797254667916,0.0
2019-05-14,-0.0,-0.16177798307682614,-0.0,-0.32017553068637533,1.0,-0.617716841287505,0.0
2019-05-15,-0.0,-0.1573816447354658,-0.0,-0.3200351457082488,1.0,-0.614589652936131,0.0
2019-05-16,-0.0,-0.1604964108574179,-0.0,-0.31674444886256625,1.0,-0.6155536487872256,0.0
2019-05-17,-0.0,-0.16235180763269239,-0.0,-0.32466172343010347,1.0,-0.6075782330023878,0.0
2019-05-20,-0.0,-0.15501067883914738,-0.0,-0.3284685288328657,1.0,-0.6104108212236693,0.0
2019-05-21,-0.0,-0.15288529940996778,-0.0,-0.3284931162907478,1.0,-0.6109553500439385,0.0
2019-05-22,-0.0,-0.14967933318013746,-0.0,-0.3315298000793833,1.0,-0.6078255238254403,0.0
2019-05-23,-0.0,-0.1495030485258498,-0.0,-0.34066232356134635,1.0,-0.5978869122191597,0.0
2019-05-24,-0.0,-0.14686919690362427,-0.0,-0.3391407765977424,1.0,-0.600496588561771,0.0
2019-05-28,-0.0,-0.14641562877494063,-0.0,-0.33396509351439163,1.0,-0.6023659765901611,0.0
2019-05-29,-0.0,-0.14822373079005455,-0.0,-0.3329723876556578,1.0,-0.6011827912206905,0.0
2019-05-30,-0.0,-0.14694557185971485,-0.0,-0.3314600894994276,1.0,-0.6029971901342492,0.0
2019-05-31,-0.0,-0.15045371295371293,-0.0,-0.329045954045954,1.0,-0.6017524142524142,0.0
2019-06-03,-0.0,-0.1533168922139556,-0.0,-0.3351086979047935,1.0,-0.5839636913767019,0.0
2019-06-04,-0.0,-0.15392908977814637,-0.0,-0.32616628654364505,1.0,-0.5933236574746009,0.0
2019-06-05,-0.0,-0.14783095554080958,-0.0,-0.3272229595222296,1.0,-0.5986023556735235,0.0
2019-06-06,-0.0,-0.1548107615139079,-0.0,-0.326762840442731,1.0,-0.5911370890851055,0.0
2019-06-07,-0.0,-0.1563776621114406,-0.0,-0.3278103809385563,1.0,-0.5894904920888373,0.0
2019-06-10,-0.0,-0.15513526950325227,-0.0,-0.3231138915358164,1.0,-0.5932593114305837,0.0
2019-06-11,-0.0,-0.1557999584976136,-0.0,-0.32436190080929655,1.0,-0.5949574600539531,0.0
2019-06-12,-0.0,-0.1593562703498621,-0.0,-0.3207656732823161,1.0,-0.5937493519152202,0.0
2019-06-13,-0.0,-0.15867082035306335,-0.0,-0.32143302180685357,1.0,-0.5967393561786085,0.0
2019-06-14,-0.0,-0.15450109022946734,-0.0,-0.33034991174332884,1.0,-0.5917973211504517,0.0
2019-06-17,-0.0,-0.15252795585153836,-0.0,-0.32739984647621423,1.0,-0.5947179519097114,0.0
2019-06-18,-0.0,-0.13065337116154874,-0.0,-0.3418307743658211,1.0,-0.6136306742323098,0.0
2019-06-19,-0.0,-0.13582279272333245,-0.0,-0.3394736293733981,1.0,-0.6084936131196733,0.0
2019-06-20,-0.0,-0.139014014014014,-0.0,-0.33744160827494163,1.0,-0.6089631297964632,0.0
2019-06-21,-0.0,-0.14170749504847285,-0.0,-0.333242989679975,1.0,-0.6098822057750443,0.0
2019-06-24,-0.0,-0.1444262192969707,-0.0,-0.33349251500114196,1.0,-0.5983638892926105,0.0
2019-06-25,-0.0,-0.13716694702303076,-0.0,-0.33935580337673665,1.0,-0.6001910576703424,0.0
2019-06-26,-0.0,-0.1344990332037341,-0.0,-0.33409568164334574,1.0,-0.6105370397322079,0.0
2019-06-27,-0.0,-0.1347346514047867,-0.0,-0.34158168574401665,1.0,-0.6048283038501561,0.0
2019-06-28,-0.0,-0.1297640087327165,-0.0,-0.34454725023391203,1.0,-0.6048861628027862,0.0
2019-07-01,-0.0,-0.1314597873047524,-0.0,-0.3445704553007644,1.0,-0.6010717846460619,0.0
2019-07-02,-0.0,-0.13004782699105844,-0.0,-0.3486795591599085,1.0,-0.6006862133499689,0.0
2019-07-03,-0.0,-0.1314609540415992,-0.0,-0.34267447170672977,1.0,-0.6016938597583759,0.0
2019-07-05,-0.0,-0.11545399879735418,-0.0,-0.35216787276836625,1.0,-0.6059261409583843,0.0
2019-07-08,-0.0,-0.11793010473918905,-0.0,-0.35016073835943173,1.0,-0.605931763973867,0.0
2019-07-09,-0.0,-0.12052333043514264,-0.0,-0.34821761271891694,1.0,-0.601395271808885,0.0
2019-07-10,-0.0,-0.11272885427885014,-0.0,-0.35626708640543453,1.0,-0.6020835059232873,0.0
2019-07-11,-0.0,-0.11208039784500622,-0.0,-0.35942809780356405,1.0,-0.6006009117281392,0.0
2019-07-12,-0.0,-0.10273816669081275,-0.0,-0.3722499327358901,1.0,-0.5946768218225469,0.0
2019-07-15,-0.0,-0.12015143052193882,-0.0,-0.37268044436169556,1.0,-0.5758704151927015,0.0
2019-07-16,-0.0,-0.1297346524816823,-0.0,-0.3781305625698555,1.0,-0.5619282195636875,0.0
2019-07-17,-0.0,-0.1334326937009667,-0.0,-0.3767206938665673,1.0,-0.5598542714608044,0.0
2019-07-18,-0.0,-0.1373739473957792,-0.0,-0.3876286516269883,1.0,-0.5542156149287868,0.0
2019-07-19,-0.0,-0.137590753567554,-0.0,-0.38648502044563127,1.0,-0.5622131352749729,0.0
2019-07-22,-0.0,-0.13867044909367765,-0.0,-0.38637074737698424,1.0,-0.5608560522308671,0.0
2019-07-23,-0.0,-0.13883497171957507,-0.0,-0.38878801160436627,1.0,-0.559493248178991,0.0
2019-07-24,-0.0,-0.13821324926404574,-0.0,-0.38806188279015386,1.0,-0.5615383009374282,0.0
2019-07-25,-0.0,-0.13726963454594784,-0.0,-0.38987331204474773,1.0,-0.5599732849122367,0.0
2019-07-26,-0.0,-0.13244038305063527,-0.0,-0.3928146710896914,1.0,-0.5610773820700591,0.0
2019-07-29,-0.0,-0.1401546822742475,-0.0,-0.39648829431438126,1.0,-0.5536789297658863,0.0
2019-07-30,-0.0,-0.14232639686084617,-0.0,-0.3956085241385068,1.0,-0.5492475631900816,0.0
2019-07-31,-0.0,-0.14330360863405284,-0.0,-0.39390782565213767,1.0,-0.5462955246270522,0.0
2019-08-01,-0.0,-0.14809887117227616,-0.0,-0.39070328253955056,1.0,-0.5400910546119784,0.0
2019-08-02,-0.0,-0.15033854384351752,-0.0,-0.38779988297249857,1.0,-0.5516383850204798,0.0
2019-08-05,-0.0,-0.14886684073107048,-0.0,-0.38711227154046995,1.0,-0.5527728459530026,0.0
2019-08-06,-0.0,-0.15195076196699198,-0.0,-0.40623485024134226,1.0,-0.5496068966970891,0.0
2019-08-07,-0.0,-0.15088022237196766,-0.0,-0.4039967991913746,1.0,-0.5509181266846361,0.0
2019-08-08,-0.0,-0.15113749181470607,-0.0,-0.4057793455989523,1.0,-0.5554170803320589,0.0
2019-08-09,-0.0,-0.1443576736059949,-0.0,-0.3967625823562843,1.0,-0.5638326983391921,0.0
2019-08-12,-0.0,-0.1422893314546487,-0.0,-0.4040714180564026,1.0,-0.5566444449117789,0.0
2019-08-13,-0.0,-0.1405550770006513,-0.0,-0.40273546652099923,1.0,-0.5576611971342732,0.0
2019-08-14,-0.0,-0.1421620034397416,-0.0,-0.3970174923444776,1.0,-0.5582239187885398,0.0
2019-08-15,-0.0,-0.14283613445378152,-0.0,-0.3996218487394958,1.0,-0.5583823529411766,0.0
2019-08-16,-0.0,-0.14074260964635635,-0.0,-0.4072789201463353,1.0,-0.5544972877507254,0.0
2019-08-19,-0.0,-0.14007569386038687,-0.0,-0.4072750210260723,1.0,-0.5552565180824222,0.0
2019-08-20,-0.0,-0.14274916542442628,-0.0,-0.40565621785046924,1.0,-0.551155808436037,0.0
2019-08-21,-0.0,-0.13890468068978587,-0.0,-0.4093866464531615,1.0,-0.5572821257869581,0.0
2019-08-22,-0.0,-0.14013636937581547,-0.0,-0.4063091880971421,1.0,-0.5580201186918642,0.0
2019-08-23,-0.0,-0.13912567615920526,-0.0,-0.4059480962303467,1.0,-0.5597019637557619,0.0
2019-08-26,-0.0,-0.1363417241307036,-0.0,-0.4039948858753747,1.0,-0.5556161053006644,0.0
2019-08-27,-0.0,-0.13546008671791543,-0.0,-0.4023795060849165,1.0,-0.5567960453279152,0.0
2019-08-28,-0.0,-0.12879548306148056,-0.0,-0.405207026348808,1.0,-0.5571727310748641,0.0
2019-08-29,-0.0,-0.1303457213327202,-0.0,-0.4044354333012834,1.0,-0.5554324651979433,0.0
2019-08-30,-0.0,-0.12969154894257293,-0.0,-0.4046852796121374,1.0,-0.5553790855136671,0.0
2019-09-03,-0.0,-0.13213188099767934,-0.0,-0.40319039953168445,1.0,-0.5553720390541699,0.0
2019-09-04,-0.0,-0.13612675024592394,-0.0,-0.4031059670566567,1.0,-0.5537369974256473,0.0
2019-09-05,-0.0,-0.14696985501199542,-0.0,-0.4001043079169709,1.0,-0.5390841764889954,0.0
2019-09-06,-0.0,-0.14629417283435836,-0.0,-0.40231418742833314,1.0,-0.5362243302408005,0.0
2019-09-09,-0.0,-0.14470666722261602,-0.0,-0.4024725847475295,1.0,-0.5376099737313931,0.0
2019-09-10,-0.0,-0.15204397257983612,-0.0,-0.36812405952181904,1.0,-0.5697834810232402,0.0
2019-09-11,-0.0,-0.15650427761624866,-0.0,-0.35496893760327985,1.0,-0.5802915890978309,0.0
2019-09-12,-0.0,-0.13900726999247934,-0.0,-0.3645859446812067,1.0,-0.5854850839809477,0.0
2019-09-13,-0.0,-0.13680319137826605,-0.0,-0.36260155809436284,1.0,-0.5891935921802879,0.0
2019-09-16,-0.0,-0.13907340101098717,-0.0,-0.36021640138697414,1.0,-0.5895057860216402,0.0
2019-09-17,-0.0,-0.13568847013600183,-0.0,-0.36158522572962587,1.0,-0.5918691374015501,0.0
2019-09-18,-0.0,-0.13411194450828406,-0.0,-0.36303616572300107,1.0,-0.5921484236257653,0.0
2019-09-19,-0.0,-0.12846316053197487,-0.0,-0.37194396308745853,1.0,-0.5874063093721945,0.0
