Date,DOOO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.42022826614861586,-1.8567265662943175,-0.0,-1.4743807673627973,-1.3195118989800874,0.0
2018-11-02,1.0,-0.43134784955911465,-1.7808769719872832,-0.0,-1.4856937196328956,-1.300521864315278,0.0
2018-11-05,1.0,-0.42492357489660126,-1.797398549421567,-0.0,-1.4859437751004017,-1.2858598573398068,0.0
2018-11-06,1.0,-0.43622831762799347,-1.8085349018666343,-0.0,-1.4808835003901326,-1.2763939739511432,0.0
2018-11-07,1.0,-0.43644374698213423,-1.8232134234669244,-0.0,-1.4893771125060358,-1.2867576050217286,0.0
2018-11-08,1.0,-0.38007423555058034,-1.7966770753549757,-0.0,-1.4438225416838508,-1.2711365109291228,0.0
2018-11-09,1.0,-0.38300761646100256,-1.8000826592666943,-0.0,-1.4462419554820807,-1.2748420617582807,0.0
2018-11-12,1.0,-0.3790849673202614,-1.7578197945845002,-0.0,-1.4418767507002799,-1.2568860877684405,0.0
2018-11-13,1.0,-0.3284434043038986,-1.7292082881443003,-0.0,-1.4223414578457674,-1.228152291797477,0.0
2018-11-14,1.0,-0.32958566373701637,-1.7279990868622304,-0.0,-1.4221550051364,-1.2273713046455885,0.0
2018-11-15,1.0,-0.32733587655867447,-1.7292603769287704,-0.0,-1.4270341057905824,-1.2101007800489665,0.0
2018-11-16,1.0,-0.31853082741233096,-1.7210634884253955,-0.0,-1.4449346779738712,-1.245415998166399,0.0
2018-11-19,1.0,-0.32223495702005733,-1.7202865329512895,-0.0,-1.4432664756446993,-1.2449283667621778,0.0
2018-11-20,1.0,-0.29415429930893844,-1.698991729919565,-0.0,-1.4290812280503002,-1.2421547524640308,0.0
2018-11-21,1.0,-0.2957202797202797,-1.6776503496503496,-0.0,-1.4084475524475524,-1.2125874125874125,0.0
2018-11-23,1.0,-0.29909229294694706,-1.701358741613576,-0.0,-1.4150081750014094,-1.2224727969780684,0.0
2018-11-26,1.0,-0.3005875042368094,-1.701502655067224,-0.0,-1.4198960569427184,-1.2270929838436333,0.0
2018-11-27,1.0,-0.27840494243190117,-1.7110362257792753,-0.0,-1.4105588317888231,-1.2163437236731256,0.0
2018-11-28,1.0,-0.27609274902205344,-1.7521968365553604,-0.0,-1.4162367481149727,-1.2247292930438234,0.0
2018-11-29,1.0,-0.2528379201506174,-1.7061299075253336,-0.0,-1.3776510327260647,-1.2008416855861344,0.0
2018-11-30,1.0,-0.2528799291094373,-1.7076871953921136,-0.0,-1.3804829419583518,-1.1972751439964555,0.0
2018-12-03,1.0,-0.26639900475005657,-1.739255824474101,-0.0,-1.4176656864962678,-1.2315652567292468,0.0
2018-12-04,1.0,-0.23943989309162741,-1.8183138690372436,-0.0,-1.4694672012085295,-1.2830747777584102,0.0
2018-12-06,1.0,-0.2188926156045527,-1.6628360917138616,-0.0,-1.4259636003738936,-1.1907406389179085,0.0
2018-12-07,1.0,-0.2014469182883742,-1.6991195109640516,-0.0,-1.4671639279905784,-1.2405361449161574,0.0
2018-12-10,1.0,-0.15555555555555556,-1.6884499314128945,-0.0,-1.4465294924554182,-1.1964334705075446,0.0
2018-12-11,1.0,-0.14166850341635442,-1.7006281683932114,-0.0,-1.4499118360149876,-1.2180405554331055,0.0
2018-12-12,1.0,-0.14061983015330318,-1.7021616852321606,-0.0,-1.4505900518363295,-1.2211867210764311,0.0
2018-12-13,1.0,-0.13992290748898678,-1.6930616740088105,-0.0,-1.4570484581497796,-1.2165748898678412,0.0
2018-12-14,1.0,-0.14199977975993833,-1.6914987336196452,-0.0,-1.4561722277282236,-1.216330800572624,0.0
2018-12-17,1.0,-0.10150665346970197,-1.6999890025294182,-0.0,-1.4370944682722975,-1.2601451666116794,0.0
2018-12-18,1.0,-0.07754880694143167,-1.6713123644251626,-0.0,-1.4196312364425163,-1.2545010845986984,0.0
2018-12-19,1.0,-0.08584926151172895,-1.6710469157254564,-0.0,-1.4182775847089486,-1.254887054735013,0.0
2018-12-20,1.0,-0.08207145551543892,-1.6404591259363044,-0.0,-1.4250148192056906,-1.2412566686425606,0.0
2018-12-21,1.0,-0.07587164290672219,-1.6315873778632068,-0.0,-1.4145976827379998,-1.217310053927065,0.0
2018-12-24,1.0,-0.05038698467856579,-1.5941662717843417,-0.0,-1.3936187016269153,-1.2269257094719108,0.0
2018-12-26,1.0,-0.04928482587064677,-1.6024046434494195,-0.0,-1.3394485903814264,-1.1913349917081262,0.0
2018-12-27,1.0,-0.0,-1.519453723717823,-0.0,-1.1928669679701318,-1.2002849282766752,0.0
2018-12-28,1.0,-0.0,-1.5257737063629613,-0.0,-1.2090616489230008,-1.2168853676652638,0.0
2018-12-31,1.0,-0.0,-1.5269413629160062,-0.0,-1.208845087163233,-1.2166204437400951,0.0
2019-01-02,1.0,-0.0,-1.5246525888927354,-0.0,-1.2030562286731614,-1.2175955689629594,0.0
2019-01-03,1.0,-0.0,-1.5231742267022432,-0.0,-1.2060480284613104,-1.2119280561320287,0.0
2019-01-04,1.0,-0.0,-1.5319681791396584,-0.0,-1.1607739147515224,-1.2178845020624633,0.0
2019-01-07,1.0,-0.0,-1.4633360193392426,-0.0,-1.116509456320804,-1.1601649523628952,0.0
2019-01-08,1.0,-0.0,-1.4400887923298542,-0.0,-1.1284654985122562,-1.1544419779908375,0.0
2019-01-09,1.0,-0.0,-1.4242995055333176,-0.0,-1.125264892865552,-1.1596891923710855,0.0
2019-01-10,1.0,-0.0,-1.4257103812261438,-0.0,-1.1256302719004758,-1.1609726214598746,0.0
2019-01-11,1.0,-0.0,-1.4082711736379945,-0.0,-1.1331319044471722,-1.1795864413181003,0.0
2019-01-14,1.0,-0.0,-1.4075108922144346,-0.0,-1.1366262549725328,-1.1916082591399888,0.0
2019-01-15,1.0,-0.0,-1.396444655131548,-0.0,-1.1324010429011615,-1.2116141265702773,0.0
2019-01-16,1.0,-0.0,-1.3960433527379432,-0.0,-1.1195513275592788,-1.2172369728808745,0.0
2019-01-17,1.0,-0.0,-1.3897910731244065,-0.0,-1.1314339981006647,-1.2271130104463437,0.0
2019-01-18,1.0,-0.0,-1.3572784209527424,-0.0,-1.1230309356614159,-1.2644239893717972,0.0
2019-01-22,1.0,-0.0,-1.4292673421667965,-0.0,-1.1590023382696804,-1.2831742010911924,0.0
2019-01-23,1.0,-0.0,-1.3931805809867868,-0.0,-1.184935913297372,-1.3706141436135992,0.0
2019-01-24,1.0,-0.0,-1.3866283391980967,-0.0,-1.2007235961738614,-1.3687366803786492,0.0
2019-01-25,1.0,-0.0,-1.301976685250887,-0.0,-1.2979219462747085,-1.468525088697415,0.0
2019-01-28,1.0,-0.0,-1.2799167005282406,-0.0,-1.3334010564811052,-1.465969118244616,0.0
2019-01-29,1.0,-0.0,-1.2579057967300498,-0.0,-1.373327866331813,-1.4941315155553276,0.0
2019-01-30,1.0,-0.0,-1.2544922476640312,-0.0,-1.3731902659410615,-1.5063148167162952,0.0
2019-01-31,1.0,-0.0,-1.2806261226584552,-0.0,-1.3098280728765717,-1.5416987426225301,0.0
2019-02-01,1.0,-0.0,-1.278277866364899,-0.0,-1.3243660305539837,-1.5411244277557739,0.0
2019-02-04,1.0,-0.0,-1.2793867997324966,-0.0,-1.3235248726786357,-1.541385873758938,0.0
2019-02-05,1.0,-0.0,-1.2635208151083208,-0.0,-1.3111202593526476,-1.5712447897905624,0.0
2019-02-06,1.0,-0.0,-1.2840713344817105,-0.0,-1.25833417772824,-1.5239639274495898,0.0
2019-02-07,1.0,-0.0,-1.2879310344827586,-0.0,-1.2676470588235296,-1.5154158215010143,0.0
2019-02-08,1.0,-0.0,-1.2461945401008137,-0.0,-1.2453960173678695,-1.4991765234316514,0.0
2019-02-11,1.0,-0.0,-1.224157781448666,-0.0,-1.254592781698954,-1.5270060569655102,0.0
2019-02-12,1.0,-0.0,-1.245281124497992,-0.0,-1.2618975903614458,-1.512901606425703,0.0
2019-02-13,1.0,-0.0,-1.245284911717496,-0.0,-1.260884831460674,-1.5098816211878008,0.0
2019-02-14,1.0,-0.0,-1.2017208413001912,-0.0,-1.3021032504780115,-1.5278252993861328,0.0
2019-02-15,1.0,-0.0,-1.2275631274718588,-0.0,-1.3091978501166208,-1.5336679849913801,0.0
2019-02-19,1.0,-0.0,-1.1988757216651473,-0.0,-1.334801985212195,-1.5306391167831461,0.0
2019-02-20,1.0,-0.0,-1.2149475922831534,-0.0,-1.3242695832700389,-1.5243809813155096,0.0
2019-02-21,1.0,-0.0,-1.217395706763872,-0.0,-1.324372215471851,-1.5210105305791817,0.0
2019-02-22,1.0,-0.0,-1.224136173682601,-0.0,-1.3550096830088676,-1.5171745999388442,0.0
2019-02-25,1.0,-0.0,-1.2147427693882775,-0.0,-1.3749680061428207,-1.529255183004863,0.0
2019-02-26,1.0,-0.0,-1.2136686207960505,-0.0,-1.382803661421372,-1.5460248894374167,0.0
2019-02-27,1.0,-0.0,-1.2237967638874574,-0.0,-1.39147686282593,-1.5377718231474802,0.0
2019-02-28,1.0,-0.0,-1.2218613044599123,-0.0,-1.3899974220159834,-1.5441093065222995,0.0
2019-03-01,1.0,-0.0,-1.2274438999226207,-0.0,-1.3988135156048491,-1.5323703894763991,0.0
2019-03-04,1.0,-0.0,-1.2152422315288764,-0.0,-1.3917584406183754,-1.563414508039915,0.0
2019-03-05,1.0,-0.0,-1.1870028593709383,-0.0,-1.444918118014037,-1.5669872628021837,0.0
2019-03-06,1.0,-0.0,-1.1695256794461093,-0.0,-1.4435775550273848,-1.5538389996899866,0.0
2019-03-07,1.0,-0.0,-1.0932117011517684,-0.0,-1.4632555295076954,-1.5398532259708488,0.0
2019-03-08,1.0,-0.0,-0.9968414403032216,-0.0,-1.4190193886972156,-1.443461781427669,0.0
2019-03-11,1.0,-0.0,-0.986753995796471,-0.0,-1.3996774035876631,-1.5014419082066572,0.0
2019-03-12,1.0,-0.0,-0.8804363850803479,-0.0,-1.4274411518993562,-1.6063197208708044,0.0
2019-03-13,1.0,-0.0,-0.9082790605881192,-0.0,-1.4332445233866193,-1.5923130057233077,0.0
2019-03-14,1.0,-0.0,-0.9153126538650911,-0.0,-1.4195470211718366,-1.5888232397833577,0.0
2019-03-15,1.0,-0.0,-0.8990367992096815,-0.0,-1.4257347493208201,-1.6146702889602373,0.0
2019-03-18,1.0,-0.0,-0.9291440521834387,-0.0,-1.4264801075536524,-1.623661803515411,0.0
2019-03-19,1.0,-0.0,-0.931792080691067,-0.0,-1.4183851800069904,-1.6430818395166527,0.0
2019-03-20,1.0,-0.0,-0.9339107795523958,-0.0,-1.4141090472137388,-1.6587392980523707,0.0
2019-03-21,1.0,-0.0,-0.924333449183258,-0.0,-1.3902487463383149,-1.6504145772305248,0.0
2019-03-22,1.0,-0.0,-0.9052584537464621,-0.0,-1.4208252644123343,-1.6394061274144693,0.0
2019-03-25,1.0,-0.0,-0.8733491030948157,-0.0,-1.4264242065838755,-1.6282771535580525,0.0
2019-03-26,1.0,-0.0,-0.8987122337790986,-0.0,-1.412035661218425,-1.6421991084695395,0.0
2019-03-27,1.0,-0.0,-0.8410628492989508,-0.0,-1.4228845965290715,-1.6384939699970587,0.0
2019-03-28,1.0,-0.0,-0.8384876345936378,-0.0,-1.4174738187718179,-1.6607011160824035,0.0
2019-03-29,1.0,-0.0,-0.8754982064567556,-0.0,-1.4419589477879633,-1.6646074133120763,0.0
2019-04-01,1.0,-0.0,-0.9066639903653151,-0.0,-1.461360899237254,-1.6500401445202728,0.0
2019-04-02,1.0,-0.0,-0.9163108454312553,-0.0,-1.474807856532878,-1.6322399156075753,0.0
2019-04-03,1.0,-0.0,-0.9207126274351468,-0.0,-1.4687594630059553,-1.6574644190976076,0.0
2019-04-04,1.0,-0.0,-0.9182415361293582,-0.0,-1.4705912076806469,-1.6642243557352197,0.0
2019-04-05,1.0,-0.0,-0.9045475239010572,-0.0,-1.4781223127118217,-1.6757549699023724,0.0
2019-04-08,1.0,-0.0,-0.8978869679506623,-0.0,-1.4815488828227683,-1.67566474572844,0.0
2019-04-09,1.0,-0.0,-0.8464104274644636,-0.0,-1.608610868784318,-1.6766049160979115,0.0
2019-04-10,1.0,-0.0,-0.8380429765629007,-0.0,-1.6102877070619006,-1.6800861582645263,0.0
2019-04-11,1.0,-0.0,-0.8258785127760494,-0.0,-1.640638547457541,-1.6337022491967155,0.0
2019-04-12,1.0,-0.0,-0.8251198857259463,-0.0,-1.640189776553413,-1.6362105907560454,0.0
2019-04-15,1.0,-0.0,-0.8297253139997957,-0.0,-1.628510160318595,-1.6474522618196672,0.0
2019-04-16,1.0,-0.0,-0.8316402062381949,-0.0,-1.629077543519322,-1.6442391137883505,0.0
2019-04-17,1.0,-0.0,-0.8313751532488762,-0.0,-1.6471700040866368,-1.6297507151614221,0.0
2019-04-18,1.0,-0.0,-0.8162001739753365,-0.0,-1.6423271759709361,-1.6583943099831142,0.0
2019-04-22,1.0,-0.0,-0.8171369933299129,-0.0,-1.6484350949204722,-1.665315546434069,0.0
2019-04-23,1.0,-0.0,-0.8230220259793602,-0.0,-1.6586743338296452,-1.6525645633311083,0.0
2019-04-24,1.0,-0.0,-0.8202616055398819,-0.0,-1.6552449345986149,-1.6540138497050525,0.0
2019-04-25,1.0,-0.0,-0.8101304839206822,-0.0,-1.6700400698654063,-1.6569403061748689,0.0
2019-04-26,1.0,-0.0,-0.7935503780280821,-0.0,-1.687445353083372,-1.6621920485521784,0.0
2019-04-29,1.0,-0.0,-0.794391561615642,-0.0,-1.6893748392076153,-1.661589915101621,0.0
2019-04-30,1.0,-0.0,-0.7878007315439699,-0.0,-1.701818556488589,-1.662098809953119,0.0
2019-05-01,1.0,-0.0,-0.7889037846756729,-0.0,-1.7167165102609054,-1.6506135918325255,0.0
2019-05-02,1.0,-0.0,-0.7948414332784185,-0.0,-1.6838962108731466,-1.6695325370675456,0.0
2019-05-03,1.0,-0.0,-0.7857805733140854,-0.0,-1.6939575170138175,-1.675964116312642,0.0
2019-05-06,1.0,-0.0,-0.7566886190574192,-0.0,-1.697314262193867,-1.6910887013788847,0.0
2019-05-07,1.0,-0.0,-0.7502438022891751,-0.0,-1.6953754555253298,-1.687111841092234,0.0
2019-05-08,1.0,-0.0,-0.7752563712051986,-0.0,-1.6539242562696723,-1.6474769012082444,0.0
2019-05-09,1.0,-0.0,-0.7726256983240223,-0.0,-1.6654139156932453,-1.6406297613001524,0.0
2019-05-10,1.0,-0.0,-0.7712325285895807,-0.0,-1.6679542566709022,-1.643405336721728,0.0
2019-05-13,1.0,-0.0,-0.7667889534291248,-0.0,-1.6795577295424438,-1.6488841332925712,0.0
2019-05-14,1.0,-0.0,-0.6853768844221105,-0.0,-1.7021608040201004,-1.637537688442211,0.0
2019-05-15,1.0,-0.0,-0.6939134808853118,-0.0,-1.7208752515090544,-1.6153923541247484,0.0
2019-05-16,1.0,-0.0,-0.6980780841215537,-0.0,-1.719712215737573,-1.613403099215134,0.0
2019-05-17,1.0,-0.0,-0.6836883718587903,-0.0,-1.7094223699451077,-1.6428463514126002,0.0
2019-05-20,1.0,-0.0,-0.6686125509536511,-0.0,-1.715967993558452,-1.6479291429721703,0.0
2019-05-21,1.0,-0.0,-0.6250980392156863,-0.0,-1.6750980392156865,-1.601764705882353,0.0
2019-05-22,1.0,-0.0,-0.6105882352941177,-0.0,-1.6926470588235294,-1.5987745098039217,0.0
2019-05-23,1.0,-0.0,-0.6100881488736533,-0.0,-1.7001469147894221,-1.58692458374143,0.0
2019-05-24,1.0,-0.0,-0.5839679750048818,-0.0,-1.7044522554188635,-1.5934876000781097,0.0
2019-05-28,1.0,-0.0,-0.5741979588847111,-0.0,-1.7098979442355582,-1.5989550271009327,0.0
2019-05-29,1.0,-0.0,-0.5864874080568951,-0.0,-1.7134784938379855,-1.5711919723318233,0.0
2019-05-30,1.0,-0.0,-0.5880801172447484,-0.0,-1.7237420615534929,-1.5733756717147047,0.0
2019-05-31,1.0,-0.0,-0.5843130938959575,-0.0,-2.0858968164492406,-1.6983411177323242,0.0
2019-06-03,1.0,-0.0,-0.5868487014025918,-0.021652178550477307,-2.076209268838995,-1.6483387552663857,0.0
2019-06-04,1.0,-0.0,-0.5871187886542972,-0.026498187246747705,-2.081307314992536,-1.6367029217317124,0.0
2019-06-05,1.0,-0.0,-0.5642264468018064,-0.06317613696040332,-2.0723663480726815,-1.5518327906732485,0.0
2019-06-06,1.0,-0.0,-0.5573383671543181,-0.05684022861936973,-2.072780661737717,-1.5566042682607102,0.0
2019-06-07,1.0,-0.0,-0.5886669811815275,-0.06269329559155004,-2.0443465953766315,-1.546207474969859,0.0
2019-06-10,1.0,-0.0,-0.590925741797059,-0.056936522057669164,-2.03584698309697,-1.5494269715840703,0.0
2019-06-11,1.0,-0.0,-0.5909903280067283,-0.09671993271656855,-2.0149810765349034,-1.5537741799831792,0.0
2019-06-12,1.0,-0.0,-0.5804296707994869,-0.07754382214621633,-2.072199657973493,-1.6139910218041897,0.0
2019-06-13,1.0,-0.0,-0.6044644290990846,-0.09587281194796851,-2.047856110486591,-1.6047856110486591,0.0
2019-06-14,1.0,-0.0,-0.5941897169760848,-0.11139050880102724,-2.054090203841421,-1.5905516023754749,0.0
2019-06-17,1.0,-0.0,-0.5823902696985722,-0.11274457958751984,-2.0497620306716025,-1.5432575356953993,0.0
2019-06-18,1.0,-0.0,-0.5822711165176918,-0.11620034907706141,-2.045697360765854,-1.544877558576189,0.0
2019-06-19,1.0,-0.0,-0.5667334880776534,-0.1326229162270521,-2.0389850179362736,-1.5370858830977,0.0
2019-06-20,1.0,-0.0,-0.5799757089296087,-0.12615514601045572,-2.0365422189364737,-1.537994402492475,0.0
2019-06-21,1.0,-0.0,-0.5853001742436242,-0.12804266328739639,-2.02840699086541,-1.538359997887956,0.0
2019-06-24,1.0,-0.0,-0.5637065637065637,-0.13661606812291743,-2.0157084677632624,-1.5730152853440527,0.0
2019-06-25,1.0,-0.0,-0.5542155929334602,-0.1386861313868613,-2.020734158468211,-1.5757431503226489,0.0
2019-06-26,1.0,-0.0,-0.5493889212210994,-0.11999365112956985,-1.9921697264694989,-1.629225966880059,0.0
2019-06-27,1.0,-0.0,-0.5603552472541911,-0.10652162488832835,-1.972252877187451,-1.6159545956172159,0.0
2019-06-28,1.0,-0.0,-0.5259648201627724,-0.11273300078760828,-1.9942767130480439,-1.6177474402730374,0.0
2019-07-01,1.0,-0.0,-0.5096990667924924,-0.1221558141973367,-2.0072349795533184,-1.6036489462094998,0.0
2019-07-02,1.0,-0.0,-0.5219806130468955,-0.11412103746397695,-1.998008907518994,-1.6056064972491486,0.0
2019-07-03,1.0,-0.0,-0.5019199410867393,-0.13145021303455892,-2.019567618747041,-1.6071747935405816,0.0
2019-07-05,1.0,-0.0,-0.4916162943495401,-0.1318791064388962,-2.0186070959264124,-1.6141392904073586,0.0
2019-07-08,1.0,-0.0,-0.49865895345779643,-0.12437549303181698,-2.0174073100184065,-1.6185117012884562,0.0
2019-07-09,1.0,-0.0,-0.4889613120269134,-0.124526913372582,-2.018660639192599,-1.6244217830109338,0.0
2019-07-10,1.0,-0.0,-0.47262975232686544,-0.11962980491139506,-2.0353893884419203,-1.6308040174580638,0.0
2019-07-11,1.0,-0.0,-0.4635866133445591,-0.13360345190486214,-2.040728267733109,-1.6241317617343718,0.0
2019-07-12,1.0,-0.0,-0.4718787815015521,-0.1327931814594623,-2.0373020466144056,-1.6192455411164308,0.0
2019-07-15,1.0,-0.0,-0.48014098584880843,-0.14861381450891684,-2.039297175022358,-1.5926140249355567,0.0
2019-07-16,1.0,-0.0,-0.47982109971060244,-0.17063930544593528,-2.0338858195211786,-1.5774269928966063,0.0
2019-07-17,1.0,-0.0,-0.4952385963066239,-0.16388698900405116,-2.0315673173041513,-1.5704740358815175,0.0
2019-07-18,1.0,-0.0,-0.4944945469798658,-0.1604446308724832,-2.0333997483221475,-1.5550020973154361,0.0
2019-07-19,1.0,-0.0,-0.5027705947543406,-0.1615388674864109,-2.061058631062325,-1.5520080215314793,0.0
2019-07-22,1.0,-0.0,-0.5300537804492249,-0.17821364547084254,-2.057840345882105,-1.5064852894653589,0.0
2019-07-23,1.0,-0.0,-0.5407704909369551,-0.17264704328066371,-2.0598742271310044,-1.5111768747027425,0.0
2019-07-24,1.0,-0.0,-0.5394148391615927,-0.14806832264669434,-2.128293550299046,-1.5724446360256479,0.0
2019-07-25,1.0,-0.0,-0.4866533109534897,-0.17732416481671992,-2.195895825437219,-1.55465915859007,0.0
2019-07-26,1.0,-0.0,-0.4660714285714286,-0.17949134199134198,-2.2062770562770564,-1.559361471861472,0.0
2019-07-29,1.0,-0.0,-0.43932012558189887,-0.18176897261015482,-2.205423838908737,-1.5864999458698714,0.0
2019-07-30,1.0,-0.0,-0.4443241487576463,-0.18692145293130513,-2.1955286093217126,-1.586531694906079,0.0
2019-07-31,1.0,-0.0,-0.4606054042345806,-0.18584502084799914,-2.1862240753777007,-1.5823902095630042,0.0
2019-08-01,1.0,-0.0,-0.5016519525537562,-0.17754427774467854,-2.178952499593782,-1.558089151275524,0.0
2019-08-02,1.0,-0.0,-0.4936550976138828,-0.16599783080260302,-2.1810195227765723,-1.5823210412147504,0.0
2019-08-05,1.0,-0.0,-0.48949420556698797,-0.1535253980288097,-2.1857467778620165,-1.5866457272825734,0.0
2019-08-06,1.0,-0.0,-0.489602218193452,-0.14994134584621946,-2.101258398208382,-1.591393835981657,0.0
2019-08-07,1.0,-0.0,-0.5200106581401545,-0.11622701838529176,-2.0823874233946174,-1.6104449773514522,0.0
2019-08-08,1.0,-0.0,-0.5175354439825178,-0.11203496428952137,-2.0853853533738405,-1.6149664214902462,0.0
2019-08-09,1.0,-0.0,-0.48827010461798587,-0.10572757053788438,-2.054950861249075,-1.6348409595265772,0.0
2019-08-12,1.0,-0.0,-0.4778616285819833,-0.12839727690115574,-2.0643305715341183,-1.6067338645838831,0.0
2019-08-13,1.0,-0.0,-0.4518967334035827,-0.12154899894625923,-2.0757112750263436,-1.619599578503688,0.0
2019-08-14,1.0,-0.0,-0.4641178314008148,-0.11501096834848011,-2.0496187193147395,-1.5943277969288625,0.0
2019-08-15,1.0,-0.0,-0.5008692984250357,-0.1392922888116179,-1.9880343628553896,-1.4853241971773368,0.0
2019-08-16,1.0,-0.0,-0.4681822694331381,-0.1361560607564777,-1.9046460835897945,-1.454780105231808,0.0
2019-08-19,1.0,-0.0,-0.43814229249011855,-0.14486166007905138,-1.9168478260869564,-1.440909090909091,0.0
2019-08-20,1.0,-0.0,-0.4287462073015562,-0.1661935989037878,-1.8792698443770188,-1.4195458549476363,0.0
2019-08-21,1.0,-0.0,-0.42241083255654216,-0.17730461659225824,-1.88210763871854,-1.424275131236815,0.0
2019-08-22,1.0,-0.0,-0.4295571323709322,-0.15992170296060682,-1.8773672620504036,-1.4267188646929287,0.0
2019-08-23,1.0,-0.0,-0.4208384407943124,-0.1600882569257171,-1.8797254228977691,-1.4425104192203972,0.0
2019-08-26,1.0,-0.0,-0.40711136947149157,-0.16107154967785692,-1.8580148234268274,-1.4180593905924526,0.0
2019-08-27,1.0,-0.0,-0.40479186834462727,-0.1601645692158761,-1.8568247821878026,-1.418489835430784,0.0
2019-08-28,1.0,-0.0,-0.3571225610911158,-0.18502557302519418,-1.8072078045084297,-1.3863421102481532,0.0
2019-08-29,1.0,-0.0,-0.34470181422007484,-0.18672729856472928,-1.8121358533465968,-1.393302070010895,0.0
2019-08-30,1.0,-0.0,-0.41778415557424914,-0.2105992379632837,-1.8389826315008166,-1.4809738235439656,0.0
2019-09-03,1.0,-0.0,-0.4208021416885628,-0.22309255862376678,-1.8234594219423927,-1.4903078677309007,0.0
2019-09-04,1.0,-0.0,-0.39700930877401464,-0.24088928500693205,-1.8133788869082987,-1.5001980590215886,0.0
2019-09-05,1.0,-0.0,-0.4255476613380698,-0.2446714031971581,-1.809897375172686,-1.453769488849418,0.0
2019-09-06,1.0,-0.0,-0.4206044496948218,-0.24980311084859225,-1.8168930891907855,-1.434928135459736,0.0
2019-09-09,1.0,-0.0,-0.4311032343819229,-0.2513168906611529,-1.8155368483237335,-1.4249987692610644,0.0
2019-09-10,1.0,-0.0,-0.4271510139791297,-0.2591553455404607,-1.8206339830675329,-1.4153376648946643,0.0
2019-09-11,1.0,-0.0,-0.4174781154716239,-0.2548441034720173,-1.8217763352021246,-1.4238221697649258,0.0
