Date,IWF,IWM,MTUM,SPY,TRUP,VLUE,VXX
2018-11-01,-0.6952461799660441,-1.9428207615813724,-0.0,-1.3546568032985689,1.0,-1.0708222168324035,0.0
2018-11-02,-0.7523213947318552,-1.916303455246036,-0.0,-1.500726422841261,1.0,-1.147369085970564,0.0
2018-11-05,-0.7467718794835007,-2.054584583278988,-0.0,-1.5704317203599842,1.0,-1.1497326203208558,0.0
2018-11-06,-0.7463465553235908,-2.0536925887265136,-0.0,-1.5718293319415448,1.0,-1.1521398747390397,0.0
2018-11-07,-0.74697929593103,-2.055776892430279,-0.0,-1.5744889295277906,1.0,-1.1539416106067533,0.0
2018-11-08,-0.683599044729878,-2.0580262053830762,-0.0,-1.5510875879429418,1.0,-1.161815013231782,0.0
2018-11-09,-0.6831849270873661,-2.0569750935604594,-0.0,-1.5510388437217706,1.0,-1.161311136920893,0.0
2018-11-12,-0.6921820913069036,-2.035464698582718,-0.0,-1.6158970674678335,1.0,-1.1877081836588075,0.0
2018-11-13,-0.6688244432936302,-2.0268643190056963,-0.0,-1.607522009321595,1.0,-1.170183842568617,0.0
2018-11-14,-0.668458201126724,-2.02790908502234,-0.0,-1.608107233050573,1.0,-1.1709512400440327,0.0
2018-11-15,-0.6668394453803291,-2.030387456265388,-0.0,-1.6098224698717116,1.0,-1.17215239082545,0.0
2018-11-16,-0.6601340897369778,-2.009992264053636,-0.0,-1.6017276946879833,1.0,-1.1748323878287776,0.0
2018-11-19,-0.6522593320235756,-2.046692861820563,-0.0,-1.6425671250818596,1.0,-1.2072691552062869,0.0
2018-11-20,-0.5406645258535946,-2.045940100924045,-0.0,-1.6795989252244579,1.0,-1.287305852283898,0.0
2018-11-21,-0.5601486601030188,-2.0456412596987676,-0.0,-1.689183021451392,1.0,-1.2252070157136337,0.0
2018-11-23,-0.5629557291666667,-2.019466145833334,-0.0,-1.6998697916666667,1.0,-1.2281250000000001,0.0
2018-11-26,-0.5612836034628653,-2.0285100566295644,-0.0,-1.6956974549241688,1.0,-1.2236542341990497,0.0
2018-11-27,-0.5393265688618885,-2.0332191559490727,-0.0,-1.682156013701286,1.0,-1.2082336974083887,0.0
2018-11-28,-0.5410715439798358,-2.02888903250824,-0.0,-1.6834485878627286,1.0,-1.209461642861759,0.0
2018-11-29,-0.499334895800342,-1.9868879457781718,-0.0,-1.6531323240641032,1.0,-1.1949705453854438,0.0
2018-11-30,-0.4997149192271144,-1.988470066518847,-0.0,-1.6560658853341779,1.0,-1.1908774152676593,0.0
2018-12-03,-0.5010467550593161,-1.990674364017002,-0.0,-1.658884730064074,1.0,-1.1933642073209414,0.0
2018-12-04,-0.48074243000126693,-2.006017990624604,-0.0,-1.6550107690358544,1.0,-1.1929557836057265,0.0
2018-12-06,-0.46018181818181814,-1.8711515151515152,-0.0,-1.6222424242424243,1.0,-1.1070303030303028,0.0
2018-12-07,-0.4714988162447642,-1.872943604686457,-0.0,-1.625326291507315,1.0,-1.1008316639349238,0.0
2018-12-10,-0.4336579246072047,-1.8664197383356231,-0.0,-1.6109683971563415,1.0,-1.0629667244160343,0.0
2018-12-11,-0.4299886451921353,-1.8681647044761847,-0.0,-1.6099324687742784,1.0,-1.068128847188191,0.0
2018-12-12,-0.43130341241857406,-1.8676866073029343,-0.0,-1.6099324687742784,1.0,-1.067351939281659,0.0
2018-12-13,-0.4309151652547429,-1.859801932943563,-0.0,-1.6122181123970887,1.0,-1.0629996420474885,0.0
2018-12-14,-0.43100256762405204,-1.865408729921777,-0.0,-1.6099002806472802,1.0,-1.0649668597360722,0.0
2018-12-17,-0.4179947668886775,-1.8626902949571837,-0.0,-1.5993101807802093,1.0,-1.066722169362512,0.0
2018-12-18,-0.39370217775161864,-1.8395526780459093,-0.0,-1.588934667451442,1.0,-1.0636256621542084,0.0
2018-12-19,-0.39696274059685677,-1.838601447995762,-0.0,-1.587438931073047,1.0,-1.0631585143328035,0.0
2018-12-20,-0.39245393389880084,-1.8094764551038316,-0.0,-1.5960807253582918,1.0,-1.0516525299795263,0.0
2018-12-21,-0.3823374495230292,-1.8281149411833557,-0.0,-1.6232223327676012,1.0,-1.0187276877158074,0.0
2018-12-24,-0.3360498282787124,-1.7890447639559928,-0.0,-1.6259386460213052,1.0,-1.070027358984807,0.0
2018-12-26,-0.3336585365853659,-1.7912195121951222,-0.0,-1.5794548063127691,1.0,-1.0345480631276902,0.0
2018-12-27,-0.25285357104033046,-1.7073594955973475,-0.0,-1.444287422545929,1.0,-1.0308729209696705,0.0
2018-12-28,-0.25326086956521743,-1.7069565217391307,-0.0,-1.4438043478260871,1.0,-1.0307608695652173,0.0
2018-12-31,-0.2512100940882145,-1.712024800130527,-0.0,-1.4443356719421327,1.0,-1.031054549409909,0.0
2019-01-02,-0.24671445639187575,-1.7108721624850656,-0.0,-1.4412403605951993,1.0,-1.0317693059628543,0.0
2019-01-03,-0.25619879550756874,-1.7064185339916447,-0.0,-1.4464217893765938,1.0,-1.0166024632412782,0.0
2019-01-04,-0.22152239448751077,-1.7131782945736433,-0.0,-1.4304478897502153,1.0,-1.0181955211024978,0.0
2019-01-07,-0.1930358172950863,-1.6609156222140646,-0.0,-1.4138129949132099,1.0,-0.976349048193403,0.0
2019-01-08,-0.19722948248823838,-1.6403031887088344,-0.0,-1.4202822791427079,1.0,-0.9695765812859384,0.0
2019-01-09,-0.19372000834550385,-1.625026079699562,-0.0,-1.4196745253494678,1.0,-0.9774671395785521,0.0
2019-01-10,-0.19402440296172696,-1.6239962456981958,-0.0,-1.4195953696944414,1.0,-0.9766920429658984,0.0
2019-01-11,-0.19531943791464243,-1.6143760121193125,-0.0,-1.4252207073081546,1.0,-0.9888732173640495,0.0
2019-01-14,-0.2155271100010407,-1.6062025184722657,-0.0,-1.4211676553231345,1.0,-0.9605578103860963,0.0
2019-01-15,-0.21526510609457275,-1.597101298159637,-0.0,-1.4282884104061309,1.0,-0.9727855690527084,0.0
2019-01-16,-0.2010521381321944,-1.5994062190739102,-0.0,-1.4217928017084223,1.0,-0.9863013698630138,0.0
2019-01-17,-0.19361215147732003,-1.6077299209321683,-0.0,-1.4196837286724928,1.0,-0.9808052434456929,0.0
2019-01-18,-0.1964257555847569,-1.5913797634691194,-0.0,-1.4301708278580814,1.0,-1.0382128777923785,0.0
2019-01-22,-0.0,-1.7890824244397416,-0.0,-1.7519670085191816,1.0,-0.8851809647837646,0.0
2019-01-23,-0.0,-1.7156256777271741,-0.0,-1.7635003253090435,1.0,-0.9426913901539796,0.0
2019-01-24,-0.0,-1.7347150259067357,-0.0,-1.7568584674120533,1.0,-0.9624761385328605,0.0
2019-01-25,-0.0,-1.6913739091519355,-0.0,-1.9980980085030207,1.0,-0.9046766614455135,0.0
2019-01-28,-0.0,-1.6526274465817958,-0.0,-2.0515955358645055,1.0,-0.9040435197128597,0.0
2019-01-29,-0.0,-1.623571147024044,-0.0,-2.0561405484543047,1.0,-0.9512359930176248,0.0
2019-01-30,-0.0,-1.6331297364551522,-0.0,-2.0700147042189796,1.0,-0.952267843004185,0.0
2019-01-31,-0.0,-1.661770521439467,-0.0,-2.018530026552172,1.0,-0.9690977910852494,0.0
2019-02-01,-0.0,-1.6461521277783984,-0.0,-2.028928850664582,1.0,-0.9096392270747236,0.0
2019-02-04,-0.0,-1.655861456483126,-0.0,-1.9995004440497337,1.0,-0.8952597690941385,0.0
2019-02-05,-0.0,-1.6422701021768105,-0.0,-1.9886161705908485,1.0,-0.9222012438916037,0.0
2019-02-06,-0.0,-1.6184480559099228,-0.0,-1.992955793443896,1.0,-0.9352154861611848,0.0
2019-02-07,-0.0,-1.6157263438471792,-0.0,-1.9871168369613506,1.0,-0.950244335850733,0.0
2019-02-08,-0.0,-1.6289615363268024,-0.0,-2.002719653660432,1.0,-0.9185768995948271,0.0
2019-02-11,-0.0,-1.5900393766291387,-0.0,-2.0063224446786094,1.0,-0.9495868226942489,0.0
2019-02-12,-0.0,-1.5953307392996108,-0.0,-2.01650917176209,1.0,-0.9468037798777099,0.0
2019-02-13,-0.0,-1.6247851400055449,-0.0,-1.9953423897976157,1.0,-0.9246465206542832,0.0
2019-02-14,-0.0,-1.564103988445728,-0.0,-2.0462170869903344,1.0,-0.9446172647483613,0.0
2019-02-15,-0.0,-1.5397249596347644,-0.0,-2.0658092533823282,1.0,-0.962140192639608,0.0
2019-02-19,-0.0,-1.5335974997209507,-0.0,-2.080980020091528,1.0,-0.9664025002790491,0.0
2019-02-20,-0.0,-1.560417480605012,-0.0,-2.0704917117821067,1.0,-0.9503823184684935,0.0
2019-02-21,-0.0,-1.580751593781456,-0.0,-2.0693434738843526,1.0,-0.9421205681691086,0.0
2019-02-22,-0.0,-1.597899183015617,-0.0,-2.03729228033124,1.0,-0.9225810037236704,0.0
2019-02-25,-0.0,-1.5866011266983322,-0.0,-2.0282779189219045,1.0,-0.908096763503811,0.0
2019-02-26,-0.0,-1.5837011697197085,-0.0,-2.033877731185169,1.0,-0.8999117192672699,0.0
2019-02-27,-0.0,-1.5690358126721762,-0.0,-2.0290909090909093,1.0,-0.9115151515151516,0.0
2019-02-28,-0.0,-1.5874273054555526,-0.0,-2.0497923013015784,1.0,-0.9014677374688452,0.0
2019-03-01,-0.0,-1.5814146557449633,-0.0,-2.050420633163604,1.0,-0.9028116006198803,0.0
2019-03-04,-0.0,-1.5934862583856308,-0.0,-1.9428695087643366,1.0,-0.8737286301666306,0.0
2019-03-05,-0.0,-1.5912337131330752,-0.0,-1.9608570026713186,1.0,-0.89958022133784,0.0
2019-03-06,-0.0,-1.5861561119293077,-0.0,-1.9735995199912726,1.0,-0.8948889979817816,0.0
2019-03-07,-0.0,-1.6831517183570832,-0.0,-1.9439508242525847,1.0,-0.9610505727856943,0.0
2019-03-08,-0.0,-1.686293602153617,-0.0,-2.0470817343490464,1.0,-0.9943868491895297,0.0
2019-03-11,-0.0,-1.6836030392668637,-0.0,-2.050403108868395,1.0,-1.0661214546720028,0.0
2019-03-12,-0.0,-1.6340370326689468,-0.0,-2.1023705625663403,1.0,-1.1605142115815543,0.0
2019-03-13,-0.0,-1.6520264238528832,-0.0,-2.123846932095459,1.0,-1.1754448610367194,0.0
2019-03-14,-0.0,-1.6644223321217897,-0.0,-2.115771912053864,1.0,-1.1781564678543763,0.0
2019-03-15,-0.0,-1.6567806744797895,-0.0,-2.1296340588375986,1.0,-1.193016024874432,0.0
2019-03-18,-0.0,-1.6814702308626976,-0.0,-2.1552247873633052,1.0,-1.2386391251518833,0.0
2019-03-19,-0.0,-1.6798409299479962,-0.0,-2.1686754359131233,1.0,-1.2695625573569898,0.0
2019-03-20,-0.0,-1.6773133783537144,-0.0,-2.1333576686743325,1.0,-1.273225041065888,0.0
2019-03-21,-0.0,-1.6791080658733022,-0.0,-2.1339704291381176,1.0,-1.1972592859718716,0.0
2019-03-22,-0.0,-1.6595154875256117,-0.0,-2.1756056405929853,1.0,-1.1912136916957936,0.0
2019-03-25,-0.0,-1.539804675939627,-0.0,-2.205800532701983,1.0,-1.173364900858242,0.0
2019-03-26,-0.0,-1.554288429555714,-0.0,-2.182406747445949,1.0,-1.20295794725588,0.0
2019-03-27,-0.0,-1.5182356423919479,-0.0,-2.198875074008289,1.0,-1.2035523978685612,0.0
2019-03-28,-0.0,-1.508433449724803,-0.0,-2.1831094277090606,1.0,-1.2266082736580457,0.0
2019-03-29,-0.0,-1.523011313155245,-0.0,-2.1799443226914645,1.0,-1.2201030622519695,0.0
2019-04-01,-0.0,-1.5216331867348152,-0.0,-2.1834660644241057,1.0,-1.238083917746345,0.0
2019-04-02,-0.0,-1.5406270372784925,-0.0,-2.201386831031826,1.0,-1.1845552065429976,0.0
2019-04-03,-0.0,-1.5390755301405765,-0.0,-2.2473195139385274,1.0,-1.1702406480819634,0.0
2019-04-04,-0.0,-1.531577047997113,-0.0,-2.304883916756887,1.0,-1.1782749909779864,0.0
2019-04-05,-0.0,-1.5305138863786976,-0.0,-2.322790529549973,1.0,-1.171094644255678,0.0
2019-04-08,-0.0,-1.5133437051220682,-0.0,-2.3024174246050744,1.0,-1.168022977501197,0.0
2019-04-09,-0.0,-1.500690815161891,-0.0,-2.3477503454075808,1.0,-1.1586472037003663,0.0
2019-04-10,-0.0,-1.4680851063829787,-0.0,-2.4202732108317213,1.0,-1.1561291102514506,0.0
2019-04-11,-0.0,-1.4448275862068964,-0.0,-2.4568058076225046,1.0,-1.148033877797943,0.0
2019-04-12,-0.0,-1.4378269862513688,-0.0,-2.475301131524516,1.0,-1.1703370239688526,0.0
2019-04-15,-0.0,-1.4452221545952526,-0.0,-2.456908094948265,1.0,-1.184297017650639,0.0
2019-04-16,-0.0,-1.4267199612403103,-0.0,-2.4484617248062017,1.0,-1.1810198643410852,0.0
2019-04-17,-0.0,-1.4099854227405249,-0.0,-2.499453352769679,1.0,-1.164419339164237,0.0
2019-04-18,-0.0,-1.419554530557747,-0.0,-2.49699581234448,1.0,-1.152576318504582,0.0
2019-04-22,-0.0,-1.4254788689571296,-0.0,-2.4974764366068714,1.0,-1.1579203405290361,0.0
2019-04-23,-0.0,-1.4370325326847064,-0.0,-2.494922468835512,1.0,-1.1489206445728184,0.0
2019-04-24,-0.0,-1.4066982737661073,-0.0,-2.49714320447362,1.0,-1.1744468757597861,0.0
2019-04-25,-0.0,-1.399464622498023,-0.0,-2.5139015635456596,1.0,-1.1704690636977553,0.0
2019-04-26,-0.0,-1.38919017732009,-0.0,-2.5323868137225034,1.0,-1.1718359636828957,0.0
2019-04-29,-0.0,-1.3765870846242634,-0.0,-2.5205637567583987,1.0,-1.1778142275681913,0.0
2019-04-30,-0.0,-1.356416464891041,-0.0,-2.508837772397094,1.0,-1.1880750605326875,0.0
2019-05-01,-0.0,-1.3496033428208078,-0.0,-2.5273420941076727,1.0,-1.1789499182462302,0.0
2019-05-02,-0.0,-1.348298246678396,-0.0,-2.5060971910453196,1.0,-1.2124613237881454,0.0
2019-05-03,-0.0,-1.3321190042501518,-0.0,-2.520643594414086,1.0,-1.218882817243473,0.0
2019-05-06,-0.0,-1.2475528700906342,-0.0,-2.5314803625377644,1.0,-1.263262839879154,0.0
2019-05-07,-0.0,-1.2806314511232544,-0.0,-2.5288403157255614,1.0,-1.2621736490588948,0.0
2019-05-08,-0.0,-1.278841522157996,-0.0,-2.4685693641618496,1.0,-1.273843930635838,0.0
2019-05-09,-0.0,-1.2810654453416896,-0.0,-2.469507050741232,1.0,-1.2757020609858984,0.0
2019-05-10,-0.0,-1.2788287745511508,-0.0,-2.4810218098566095,1.0,-1.2649114351126642,0.0
2019-05-13,-0.0,-1.2770859652289,-0.0,-2.4630933044576793,1.0,-1.2755820249052519,0.0
2019-05-14,-0.0,-1.142562105387384,-0.12344367734702306,-2.3924588422729682,1.0,-1.2423437776597628,0.0
2019-05-15,-0.0,-1.164857329299401,-0.11550097882185444,-2.4140119831524,1.0,-1.237883371892982,0.0
2019-05-16,-0.0,-1.1671808258186998,-0.12060987185571904,-2.405374940673944,1.0,-1.2394399620313241,0.0
2019-05-17,-0.0,-1.1555146184929879,-0.13334917993819825,-2.3949370097456617,1.0,-1.2586760161635369,0.0
2019-05-20,-0.0,-1.1507248098859315,-0.13801093155893537,-2.3947243346007605,1.0,-1.2576045627376427,0.0
2019-05-21,-0.0,-1.1506124390533952,-0.13319062908788204,-2.403555714115828,1.0,-1.2587109049827565,0.0
2019-05-22,-0.0,-1.132055314855481,-0.15377767226541633,-2.401922962787109,1.0,-1.247314380675411,0.0
2019-05-23,-0.0,-1.1388839681133747,-0.19722468260997933,-2.375789784470032,1.0,-1.193032181871863,0.0
2019-05-24,-0.0,-1.0977288773829137,-0.21905154153918568,-2.3735584843492585,1.0,-1.1934572840668392,0.0
2019-05-28,-0.0,-1.0835246335864381,-0.2214374006710224,-2.379951733474601,1.0,-1.2013067278827476,0.0
2019-05-29,-0.0,-1.098476380963586,-0.22618977586916875,-2.3921407141596562,1.0,-1.165774457321019,0.0
2019-05-30,-0.0,-1.091673526990474,-0.2150417499705986,-2.3932141597083385,1.0,-1.1804069152063978,0.0
2019-05-31,-0.0,-1.0800093852651338,-0.21650633505396527,-2.3843266072266545,1.0,-1.1849483810417645,0.0
2019-06-03,-0.0,-1.0747838279971957,-0.2224234634260341,-2.3827412946950224,1.0,-1.1625379761626546,0.0
2019-06-04,-0.0,-1.0604414856341977,-0.22313711749591217,-2.39482597523943,1.0,-1.1614108853071712,0.0
2019-06-05,-0.0,-1.0363249093316447,-0.25444706695066494,-2.3715387715157443,1.0,-1.0943526567267283,0.0
2019-06-06,-0.0,-1.036651323360184,-0.24769850402761792,-2.3689873417721516,1.0,-1.1003452243958571,0.0
2019-06-07,-0.0,-1.0527466206499856,-0.2533793500143802,-2.3463330457290765,1.0,-1.099626114466494,0.0
2019-06-10,-0.0,-1.0549589387239418,-0.24073967725262732,-2.3410095905358066,1.0,-1.1061276058117497,0.0
2019-06-11,-0.0,-1.0568444136657433,-0.27850877192982454,-2.3286588180978764,1.0,-1.1070521698984304,0.0
2019-06-12,-0.0,-1.0697472673645247,-0.28922560869816666,-2.3297669307732343,1.0,-1.0945578624718062,0.0
2019-06-13,-0.0,-1.1084309405079438,-0.32471297692218487,-2.3047663226255364,1.0,-1.060477791951757,0.0
2019-06-14,-0.0,-1.1003476245654693,-0.3429316338354577,-2.3070683661645424,1.0,-1.0433951332560834,0.0
2019-06-17,-0.0,-1.0862958881865106,-0.34547352548860405,-2.3269732645131356,1.0,-1.0406541785072203,0.0
2019-06-18,-0.0,-1.0982437836897931,-0.34753376224424737,-2.3162348577059064,1.0,-1.034081029386194,0.0
2019-06-19,-0.0,-1.0883103328308013,-0.3777107735126986,-2.327844137771077,1.0,-1.0045227878928447,0.0
2019-06-20,-0.0,-1.1060738666199894,-0.38467821926600154,-2.3326331757978878,1.0,-1.011260867028415,0.0
2019-06-21,-0.0,-1.110235300986746,-0.3871080749693466,-2.3296549308110004,1.0,-1.0117358556664915,0.0
2019-06-24,-0.0,-1.1163924794359579,-0.40052878965922445,-2.3283783783783782,1.0,-1.0301997649823738,0.0
2019-06-25,-0.0,-1.123257045360946,-0.39630523033476495,-2.330881920338883,1.0,-1.032946990645408,0.0
2019-06-26,-0.0,-1.1188905900365094,-0.3777529148510187,-2.305558826993287,1.0,-1.08638558473678,0.0
2019-06-27,-0.0,-1.116782721586215,-0.39968134072937567,-2.3134663047326804,1.0,-1.0711672371061016,0.0
2019-06-28,-0.0,-1.14992016086108,-0.39410964575078367,-2.2980661186350466,1.0,-1.0719143651309953,0.0
2019-07-01,-0.0,-1.1536506059710316,-0.390659178244162,-2.299674844812297,1.0,-1.067986993792492,0.0
2019-07-02,-0.0,-1.164556219955446,-0.3739008090045726,-2.2577089928479306,1.0,-1.0662445773244225,0.0
2019-07-03,-0.0,-1.163579885124839,-0.3747509084515297,-2.25758996600633,1.0,-1.0650568514828274,0.0
2019-07-05,-0.0,-1.114724427837459,-0.3895959831854274,-2.257648295189164,1.0,-1.0764829518916395,0.0
2019-07-08,-0.0,-1.1118770812642402,-0.39119004498451837,-2.260559677513583,1.0,-1.0785768534205762,0.0
2019-07-09,-0.0,-1.0994859212524828,-0.39291973361373994,-2.2625306694707326,1.0,-1.0868676247225142,0.0
2019-07-10,-0.0,-1.090593768371546,-0.38265726043503817,-2.2908877131099357,1.0,-1.114756025867137,0.0
2019-07-11,-0.0,-1.0783345095271701,-0.40231710185838626,-2.296812514702423,1.0,-1.1035638673253354,0.0
2019-07-12,-0.0,-1.0861674008810571,-0.39729809104258446,-2.277533039647577,1.0,-1.1127753303964758,0.0
2019-07-15,-0.0,-1.0627923292797006,-0.39756782039289057,-2.2833840037418147,1.0,-1.1028414405986904,0.0
2019-07-16,-0.0,-1.0655948553054662,-0.3973691902952353,-2.2788658287050567,1.0,-1.1044139140602163,0.0
2019-07-17,-0.0,-1.0584001404412196,-0.40125226754052323,-2.2841008836093395,1.0,-1.1079641874890283,0.0
2019-07-18,-0.0,-1.0587307152875176,-0.40310892940626464,-2.2828424497428705,1.0,-1.099111734455353,0.0
2019-07-19,-0.0,-1.0644260960576812,-0.42580532620072103,-2.2375276194906384,1.0,-1.086812420048843,0.0
2019-07-22,-0.0,-1.0435466030156604,-0.40920999010304476,-2.242533620539093,1.0,-1.1264481574198055,0.0
2019-07-23,-0.0,-1.0553458388988906,-0.4104767988849527,-2.229339682908415,1.0,-1.1124339392531506,0.0
2019-07-24,-0.0,-1.0550761568309492,-0.43111136850639953,-2.2138182660566397,1.0,-1.091330283199166,0.0
2019-07-25,-0.0,-1.0416425679583574,-0.4378831694621168,-2.221573163678427,1.0,-1.082591093117409,0.0
2019-07-26,-0.0,-1.0228769497400345,-0.4372616984402079,-2.231369150779896,1.0,-1.0854419410745233,0.0
2019-07-29,-0.0,-0.9797477143849092,-0.43930100682791345,-2.2356787408864713,1.0,-1.1316398564980905,0.0
2019-07-30,-0.0,-0.9801481652969094,-0.44409075124435704,-2.227977775205464,1.0,-1.135432341706216,0.0
2019-07-31,-0.0,-0.962855484619849,-0.44747533372025533,-2.2408589669181658,1.0,-1.152698781195589,0.0
2019-08-01,-0.0,-0.9922920892494929,-0.4402781802376122,-2.2303680092726745,1.0,-1.132425383946682,0.0
2019-08-02,-0.0,-0.9753107834634288,-0.47088753975137326,-2.2274645851402144,1.0,-1.108412836079792,0.0
2019-08-05,-0.0,-0.9701792691335325,-0.4427143185474603,-2.216789243851988,1.0,-1.1161801884624223,0.0
2019-08-06,-0.0,-0.969481981981982,-0.43659909909909905,-2.12240990990991,1.0,-1.1021396396396397,0.0
2019-08-07,-0.0,-0.9863575117898047,-0.41954861890860096,-2.1074556478778352,1.0,-1.1008870424432966,0.0
2019-08-08,-0.0,-0.9889437647322932,-0.42283084521270625,-2.1047816814457287,1.0,-1.0958019979795712,0.0
2019-08-09,-0.0,-0.9718145430286856,-0.42217033577940843,-2.073215476984656,1.0,-1.0920613742494996,0.0
2019-08-12,-0.0,-0.9759177515784769,-0.42118790858803157,-2.0831424261049336,1.0,-1.107280549812818,0.0
2019-08-13,-0.0,-0.9343378183031247,-0.41982653174691426,-2.0822306238185257,1.0,-1.1234293339263872,0.0
2019-08-14,-0.0,-0.94670863706649,-0.4148442677269716,-2.0606361829025848,1.0,-1.1001767174729402,0.0
2019-08-15,-0.0,-0.9787245560848853,-0.43925941966219145,-1.9965352966652232,1.0,-0.9990796881766999,0.0
2019-08-16,-0.0,-0.9600043006128374,-0.4440920331147189,-1.975647779808623,1.0,-0.9960219331254704,0.0
2019-08-19,-0.0,-0.8760538216738317,-0.5095192898218972,-2.145832170174753,1.0,-1.051755904192954,0.0
2019-08-20,-0.0,-0.9085225032388892,-0.5239677800935054,-2.1692108376049117,1.0,-1.0312059933532363,0.0
2019-08-21,-0.0,-0.9223241590214066,-0.4394773422296358,-2.1722546566583265,1.0,-1.0261884904086738,0.0
2019-08-22,-0.0,-0.9322559220721718,-0.41282931148992696,-2.1604494133274295,1.0,-1.0291122426389196,0.0
2019-08-23,-0.0,-0.9286387579706126,-0.41059051843637373,-2.163127252564458,1.0,-1.0424175214859994,0.0
2019-08-26,-0.0,-0.8951094651998693,-0.42577061322296045,-2.1423592201285264,1.0,-0.9828450059906327,0.0
2019-08-27,-0.0,-0.8931090613130765,-0.4158437330439501,-2.1304937601736302,1.0,-0.9864351600651112,0.0
2019-08-28,-0.0,-0.8975082785950816,-0.4062754465012757,-2.1296889419684053,1.0,-0.9951142717550621,0.0
2019-08-29,-0.0,-0.8732845131543259,-0.41844317873609976,-2.1406563601844315,1.0,-0.9920802820721453,0.0
2019-08-30,-0.0,-0.8519882977570702,-0.43217033264709065,-2.1566800303391482,1.0,-0.9768122223426157,0.0
2019-09-03,-0.0,-0.8685423104027755,-0.45156393993603294,-2.148262590123055,1.0,-0.9526210223884642,0.0
2019-09-04,-0.0,-0.8512714851163042,-0.45919861193948924,-2.1520902239331994,1.0,-0.95955104917855,0.0
2019-09-05,-0.0,-0.8677082770178949,-0.4449910796345353,-2.1657025463588693,1.0,-0.9278801967886685,0.0
2019-09-06,-0.0,-0.8571505579214059,-0.4623470432860762,-2.1828472858606007,1.0,-0.8882000970298096,0.0
