Date,AAXN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-1.2217247097844113,-2.312023217247098,-0.3060530679933665,-1.7718905472636814,-1.6802653399668324,0.0
2018-10-24,1.0,-1.2232993620018227,-2.3075648355290412,-0.29149059574115505,-1.7767006379981771,-1.6866351810423397,0.0
2018-10-25,1.0,-1.143602923459963,-2.211067384145852,-0.24632559633764356,-1.8063609348646696,-1.62420689101277,0.0
2018-10-26,1.0,-1.1101433209280227,-2.1812495051072927,-0.20199540739567662,-1.8192255918916778,-1.6057486736875444,0.0
2018-10-29,1.0,-1.0804426306702244,-2.1892952440747133,-0.1730497567100926,-1.8001883534766911,-1.605007063255376,0.0
2018-10-30,1.0,-1.073388740787204,-2.188333071977419,-0.16865297161674772,-1.7997490983220952,-1.610553551826878,0.0
2018-10-31,1.0,-1.0710192069392812,-2.1370817843866172,-0.16728624535315983,-1.782140644361834,-1.5872057001239157,0.0
2018-11-01,1.0,-1.0692938990399505,-2.1396717249922577,-0.16305357695881076,-1.7830597708268814,-1.5873335397956025,0.0
2018-11-02,1.0,-1.0933900270583687,-2.081097796675686,-0.14503285659064555,-1.8209509083880944,-1.5904909161190568,0.0
2018-11-05,1.0,-1.0882057619525758,-2.0922221364022553,-0.1446667181586468,-1.819572101645169,-1.579130300455704,0.0
2018-11-06,1.0,-1.1011600928074246,-2.104563031709203,-0.1396751740139211,-1.8167053364269141,-1.5717710750193348,0.0
2018-11-07,1.0,-1.096641906530486,-2.1065459610027855,-0.14910244506344786,-1.8137573506654288,-1.5714948932219128,0.0
2018-11-08,1.0,-1.164781197930369,-2.480049109883364,-0.047619047619047616,-2.129351924932035,-1.9477330527054282,0.0
2018-11-09,1.0,-1.1633207679495048,-2.478565792934163,-0.04944332427456825,-2.1288682388007363,-1.946348733233979,0.0
2018-11-12,1.0,-1.1757185681537647,-2.455475224828073,-0.04064538882031388,-2.17880444366073,-1.9661435372950096,0.0
2018-11-13,1.0,-1.125,-2.4311330561330564,-0.0,-2.165800415800416,-1.9405751905751905,0.0
2018-11-14,1.0,-1.1263750541359896,-2.429796448679082,-0.0,-2.165872672152447,-1.9398007795582504,0.0
2018-11-15,1.0,-1.121923840773681,-2.4262153527329247,-0.0,-2.164493567049478,-1.9221138070978327,0.0
2018-11-16,1.0,-1.1117145073700543,-2.40505128868201,-0.0,-2.165071976553745,-1.938108783725541,0.0
2018-11-19,1.0,-1.1129018357321383,-2.40429199344997,-0.0,-2.1639231233301737,-1.9373437903990347,0.0
2018-11-20,1.0,-1.0392256749872644,-2.367040244523688,-0.0,-2.1437425708948887,-1.9403973509933774,0.0
2018-11-21,1.0,-1.0342179936571525,-2.331163411784343,-0.0,-2.112919379068603,-1.8675513269904858,0.0
2018-11-23,1.0,-1.0330475318405061,-2.3128277699159243,-0.0,-2.113793390493632,-1.8645633896612004,0.0
2018-11-26,1.0,-1.0311122202811747,-2.318941851759421,-0.0,-2.109059146493636,-1.859745445470427,0.0
2018-11-27,1.0,-1.0049685326266975,-2.3294965220271613,-0.0,-2.0986253726399466,-1.8477972838688306,0.0
2018-11-28,1.0,-1.0051345755693581,-2.3320082815734993,-0.0,-2.097225672877847,-1.8472049689440995,0.0
2018-11-29,1.0,-0.9223034734917733,-2.3421971081934516,-0.0,-2.1371946152567722,-1.9080937344191455,0.0
2018-11-30,1.0,-0.9216501705065292,-2.3447558845546035,-0.0,-2.1393994843217166,-1.9116693005073608,0.0
2018-12-03,1.0,-0.917013831028162,-2.353024495917347,-0.0,-2.145392434594234,-1.9165139143476086,0.0
2018-12-04,1.0,-0.897251200529889,-2.3491472098029473,-0.0,-2.129822818347409,-1.9032124523927803,0.0
2018-12-06,1.0,-0.8508897362567525,-2.1792183031458534,-0.0,-2.1025579917381636,-1.811407689863362,0.0
2018-12-07,1.0,-0.8590854870775348,-2.180834990059642,-0.0,-2.1051292246520874,-1.8073161033797216,0.0
2018-12-10,1.0,-0.7918817456593149,-2.1779289848271546,-0.0,-2.091037071797278,-1.7602064758329423,0.0
2018-12-11,1.0,-0.8020189373190391,-2.175522341341263,-0.0,-2.0949213553486192,-1.7528758118788639,0.0
2018-12-12,1.0,-0.8021754440879569,-2.1754440879568047,-0.0,-2.0946083418107837,-1.7531888254166994,0.0
2018-12-13,1.0,-0.8003591505309182,-2.1667707682698314,-0.0,-2.093379138038726,-1.7471892567145535,0.0
2018-12-14,1.0,-0.8058956562426889,-2.1492630429696638,-0.0,-2.0980269827653433,-1.7452234266552287,0.0
2018-12-17,1.0,-0.7675193798449612,-2.1450387596899225,-0.0,-2.070077519379845,-1.7693023255813953,0.0
2018-12-18,1.0,-0.7344576466078957,-2.1123802223073973,-0.0,-2.054273668072058,-1.7645841318512838,0.0
2018-12-19,1.0,-0.7385936661298981,-2.111877923472126,-0.0,-2.053216777854459,-1.7643585614600106,0.0
2018-12-20,1.0,-0.7322533812180027,-2.0823718193627263,-0.0,-2.070069534652709,-1.7565523038129442,0.0
2018-12-21,1.0,-0.7198726693951796,-2.0706381688646354,-0.0,-2.057980900409277,-1.730710929210247,0.0
2018-12-24,1.0,-0.6692609944083421,-2.0298473628532565,-0.0,-2.065739761221097,-1.7915218376907962,0.0
2018-12-26,1.0,-0.6567695961995249,-2.0198931116389547,-0.0,-2.0032660332541568,-1.7427998812351544,0.0
2018-12-27,1.0,-0.5244329319518343,-1.912629515541865,-0.0,-1.8419910389246712,-1.7217866143937273,0.0
2018-12-28,1.0,-0.5216023489932886,-1.9130313199105144,-0.0,-1.8387164429530203,-1.7177013422818792,0.0
2018-12-31,1.0,-0.5227209172259508,-1.9118428411633108,-0.0,-1.8386465324384789,-1.7178411633109618,0.0
2019-01-02,1.0,-0.5160142348754448,-1.9094968948433466,-0.0,-1.8343451259507362,-1.7179540855488105,0.0
2019-01-03,1.0,-0.5171932761386622,-1.908279277394155,-0.0,-1.8346934505126595,-1.714793889935133,0.0
2019-01-04,1.0,-0.46495584988962474,-1.912044701986755,-0.0,-1.8069812362030906,-1.7145419426048565,0.0
2019-01-07,1.0,-0.41688372403659923,-1.8365057102785014,-0.0,-1.771121351766513,-1.6541775195351633,0.0
2019-01-08,1.0,-0.4176482331802755,-1.8191921208491384,-0.0,-1.7716776469022428,-1.6462367738071473,0.0
2019-01-09,1.0,-0.41267418712674186,-1.802123424021234,-0.0,-1.7693430656934306,-1.6516257465162576,0.0
2019-01-10,1.0,-0.4134685490819911,-1.7968449658646517,-0.0,-1.7698680983628288,-1.6481076423410883,0.0
2019-01-11,1.0,-0.417280998870957,-1.7713355914192734,-0.0,-1.7801022780102276,-1.6727767815633923,0.0
2019-01-14,1.0,-0.432093023255814,-1.7704983388704318,-0.0,-1.7803986710963458,-1.6615282392026578,0.0
2019-01-15,1.0,-0.42572741194486985,-1.7609028563819162,-0.0,-1.7838071775750717,-1.687728876756109,0.0
2019-01-16,1.0,-0.4057325264347942,-1.7577974329986035,-0.0,-1.7768171842787788,-1.7099155416638958,0.0
2019-01-17,1.0,-0.403159431833267,-1.7556750298685786,-0.0,-1.7739280499137131,-1.704699322978893,0.0
2019-01-18,1.0,-0.41233397850897685,-1.737435760528599,-0.0,-1.7762797837549222,-1.7481812721083896,0.0
2019-01-22,1.0,-0.05239259517988124,-1.9184072651065314,-0.0,-2.110932588194202,-1.9040167656304576,0.0
2019-01-23,1.0,-0.04603562696472232,-1.8557457212713937,-0.0,-2.12958435207824,-1.9543136570031436,0.0
2019-01-24,1.0,-0.06133686484979439,-1.8398271415626961,-0.0,-2.127552798494459,-1.9413814734787762,0.0
2019-01-25,1.0,-0.0,-1.810616413723657,-0.0,-2.318708192476444,-2.063367618499605,0.0
2019-01-28,1.0,-0.014800977151889641,-1.7720218422187095,-0.0,-2.34300905302486,-2.0549647937922115,0.0
2019-01-29,1.0,-0.011464417045208739,-1.75657942173192,-0.0,-2.357704232460884,-2.0845771144278604,0.0
2019-01-30,1.0,-0.014230271668822767,-1.752335776915337,-0.0,-2.34806669541469,-2.072373149345982,0.0
2019-01-31,1.0,-0.0,-1.7817211281829328,-0.0,-2.319411382817572,-2.112313352088292,0.0
2019-02-01,1.0,-0.0,-1.7811168099400418,-0.0,-2.331720002889547,-2.111030845914903,0.0
2019-02-04,1.0,-0.0,-1.7827155141267432,-0.0,-2.3355733795794493,-2.107666738926223,0.0
2019-02-05,1.0,-0.0,-1.7857452966714908,-0.0,-2.3366859623733722,-2.1134587554269175,0.0
2019-02-06,1.0,-0.0,-1.7815758980301273,-0.0,-2.336254345307068,-2.124348203939745,0.0
2019-02-07,1.0,-0.0,-1.7831787887568822,-0.0,-2.3396117067516666,-2.1214865256447406,0.0
2019-02-08,1.0,-0.0,-1.7857194741047435,-0.0,-2.359846008571221,-2.11825379530762,0.0
2019-02-11,1.0,-0.0,-1.7539198606271778,-0.0,-2.3625145180023233,-2.1426393728222997,0.0
2019-02-12,1.0,-0.0,-1.7773480259797123,-0.0,-2.3721082974531122,-2.14821571918558,0.0
2019-02-13,1.0,-0.0,-1.5148788927335641,-0.0,-1.7745098039215685,-1.4776239907727797,0.0
2019-02-14,1.0,-0.0,-1.3682107277537008,-0.0,-1.7950132267687284,-1.4652445545111725,0.0
2019-02-15,1.0,-0.0,-1.388318863456985,-0.0,-1.7887585973615965,-1.4605930770098092,0.0
2019-02-19,1.0,-0.0,-1.3572792630869468,-0.0,-1.8062794877555604,-1.453156594023815,0.0
2019-02-20,1.0,-0.0,-1.3605212897427255,-0.0,-1.8060330299966296,-1.450848219301202,0.0
2019-02-21,1.0,-0.0,-1.3501038800606435,-0.0,-1.808916839800101,-1.4561738446852714,0.0
2019-02-22,1.0,-0.0,-1.3456637664889137,-0.0,-1.8146505753578446,-1.4529329216952007,0.0
2019-02-25,1.0,-0.0,-1.336092808469899,-0.0,-1.8303204370107564,-1.4651686658782452,0.0
2019-02-26,1.0,-0.0,-1.3379485730432326,-0.0,-1.8322690025430914,-1.4810963549025147,0.0
2019-02-27,1.0,-0.0,-1.3214001591089897,-0.0,-1.8665189226048413,-1.4944880100011366,0.0
2019-02-28,1.0,-0.0,-1.3177158742109227,-0.0,-1.8959865639659468,-1.5776336364162855,0.0
2019-03-01,1.0,-0.0,-1.318930518501334,-0.0,-1.8949077833198007,-1.58601090360747,0.0
2019-03-04,1.0,-0.0,-1.3164959787074002,-0.0,-1.8729965862408144,-1.5965399525545334,0.0
2019-03-05,1.0,-0.0,-1.3263625211753023,-0.0,-1.891465622991997,-1.6236345580933464,0.0
2019-03-06,1.0,-0.0,-1.325128324778348,-0.0,-1.8923821745216984,-1.6154923005132988,0.0
2019-03-07,1.0,-0.0,-1.2911480749098523,-0.0,-1.9160172153076653,-1.608817029196231,0.0
2019-03-08,1.0,-0.0,-1.2754592944767271,-0.0,-1.972589070845806,-1.6215296120208957,0.0
2019-03-11,1.0,-0.0,-1.277212402547164,-0.0,-1.9918466940427302,-1.6822591203951673,0.0
2019-03-12,1.0,-0.0,-1.2135466794995189,-0.0,-2.033626082771896,-1.7682868142444659,0.0
2019-03-13,1.0,-0.0,-1.2406042296072508,-0.0,-2.039395770392749,-1.7622960725075527,0.0
2019-03-14,1.0,-0.0,-1.2508312677589022,-0.0,-2.0321020494528748,-1.7625899280575539,0.0
2019-03-15,1.0,-0.0,-1.2482097341910425,-0.0,-2.0407209612817088,-1.7797669620099523,0.0
2019-03-18,1.0,-0.0,-1.278998778998779,-0.0,-2.0374847374847374,-1.7885225885225886,0.0
2019-03-19,1.0,-0.0,-1.2859064506267197,-0.0,-2.0361357383063283,-1.7922959339651483,0.0
2019-03-20,1.0,-0.0,-1.2792427315753887,-0.0,-2.0435183477779826,-1.8238982113221465,0.0
2019-03-21,1.0,-0.0,-1.2809383080901366,-0.0,-2.0892131510897674,-1.7867257726880925,0.0
2019-03-22,1.0,-0.0,-1.278429182951796,-0.0,-2.13536819901979,-1.790061418202122,0.0
2019-03-25,1.0,-0.0,-1.154405474764756,-0.0,-2.172980569473298,-1.7828424783086887,0.0
2019-03-26,1.0,-0.0,-1.175432121547641,-0.027126776157962725,-2.156732484468229,-1.7919665374915423,0.0
2019-03-27,1.0,-0.0,-1.1408234644413082,-0.04264588574584279,-2.1629747806344723,-1.7895931766582807,0.0
2019-03-28,1.0,-0.0,-1.1287529931847486,-0.06563516915331247,-2.1452692331307177,-1.8001473567876223,0.0
2019-03-29,1.0,-0.0,-1.1301756972601056,-0.06868165622312324,-2.144612360240816,-1.7998525617397716,0.0
2019-04-01,1.0,-0.0,-1.1423830885515884,-0.06188164444171327,-2.143673569716708,-1.7972101026239782,0.0
2019-04-02,1.0,-0.0,-1.1436342521850742,-0.13733879347228165,-2.1122792005378646,-1.7188435914675144,0.0
2019-04-03,1.0,-0.0,-1.1453456390196197,-0.13892793839007395,-2.1051891693661755,-1.722633090886865,0.0
2019-04-04,1.0,-0.0,-1.1467278287461773,-0.12318042813455658,-2.1041590214067276,-1.742079510703364,0.0
2019-04-05,1.0,-0.0,-1.1339460784313724,-0.13431372549019607,-2.1125,-1.746691176470588,0.0
2019-04-08,1.0,-0.0,-1.141944597997666,-0.12849333579018488,-2.119832934094957,-1.751919415269332,0.0
2019-04-09,1.0,-0.0,-1.110396437627559,-0.15944090543632877,-2.1641412579627683,-1.7506957758674004,0.0
2019-04-10,1.0,-0.0,-1.0977086035451795,-0.1652152430362547,-2.165585819282317,-1.747761101846705,0.0
2019-04-11,1.0,-0.0,-1.0734069459009314,-0.1991857380790821,-2.17401764234162,-1.721978903213867,0.0
2019-04-12,1.0,-0.0,-1.0672538030424341,-0.19683439058939461,-2.173862166656402,-1.7207612243641066,0.0
2019-04-15,1.0,-0.0,-1.0698891625615763,-0.19242610837438426,-2.1692733990147786,-1.725985221674877,0.0
2019-04-16,1.0,-0.0,-1.0771787296898079,-0.19873215164943375,-2.1597119645494827,-1.718980797636632,0.0
2019-04-17,1.0,-0.0,-1.046822125146127,-0.2136836276379745,-2.168891896880576,-1.7233126192087613,0.0
2019-04-18,1.0,-0.0,-1.0424026093913472,-0.21041294848913777,-2.1664102406301926,-1.7349375346175149,0.0
2019-04-22,1.0,-0.0,-1.0571586783978342,-0.21651387436165628,-2.1523411062573063,-1.7267581369593306,0.0
2019-04-23,1.0,-0.0,-1.0601638031898517,-0.22125746659277046,-2.1596773200320216,-1.7169776464067985,0.0
2019-04-24,1.0,-0.0,-1.0539544029988324,-0.2274319424814109,-2.1476679161801755,-1.716155595157623,0.0
2019-04-25,1.0,-0.0,-1.0060760592415776,-0.04090489882276352,-1.9290403081430045,-1.4490316280583737,0.0
2019-04-26,1.0,-0.0,-0.9857065217391304,-0.06146739130434783,-1.951032608695652,-1.4365760869565218,0.0
2019-04-29,1.0,-0.0,-0.9726153679301557,-0.06116804945501871,-1.943387018057589,-1.4455289843283987,0.0
2019-04-30,1.0,-0.0,-0.9682823682498374,-0.06262199089134678,-1.9433420082411628,-1.4475168076339189,0.0
2019-05-01,1.0,-0.0,-0.9794487297049463,-0.07244187928151465,-1.899239441178057,-1.4429041480122984,0.0
2019-05-02,1.0,-0.0,-0.9847921048374049,-0.06304265760664401,-1.8763954052742275,-1.468640457315429,0.0
2019-05-03,1.0,-0.0,-0.9601561664349128,-0.0825221948871537,-1.8546368595571716,-1.450850358327094,0.0
2019-05-06,1.0,-0.0,-0.9096385542168675,-0.09675871628105341,-1.8529160891353023,-1.4717453886341827,0.0
2019-05-07,1.0,-0.0,-0.918839652322295,-0.10169039620327414,-1.8453047512398018,-1.4666986615474857,0.0
2019-05-08,1.0,-0.0,-0.9196151621891594,-0.1448399137795069,-1.767414962409968,-1.425477104253194,0.0
2019-05-09,1.0,-0.0,-0.9112211047338213,-0.1632878732030962,-1.7933758095940182,-1.3977673634879682,0.0
2019-05-10,1.0,-0.0,-0.9021312247997066,-0.16447609572184113,-1.7899146462795203,-1.3799026025030108,0.0
2019-05-13,1.0,-0.0,-0.9145542881284326,-0.13968103084072667,-1.8123151668779045,-1.414395859738065,0.0
2019-05-14,1.0,-0.0,-0.7654029678569556,-0.3124115148655026,-1.7671333438204604,-1.3986156992291963,0.0
2019-05-15,1.0,-0.0,-0.7788949986907567,-0.3210788164440953,-1.7695731866980884,-1.3674260277559571,0.0
2019-05-16,1.0,-0.0,-0.7844031885882107,-0.33212712397734423,-1.7574994755611495,-1.370358716173694,0.0
2019-05-17,1.0,-0.0,-0.7761744259532337,-0.3463239941015378,-1.7667474194227935,-1.3772382557404679,0.0
2019-05-20,1.0,-0.0,-0.7542114129290378,-0.3629711518214361,-1.7663718677616342,-1.3807117287850075,0.0
2019-05-21,1.0,-0.0,-0.753045404208195,-0.3569582871908453,-1.7784633233138216,-1.3849601856246374,0.0
2019-05-22,1.0,-0.0,-0.7472167994512742,-0.3621590249564713,-1.7801931092703,-1.3865878752704055,0.0
2019-05-23,1.0,-0.0,-0.7136529442417926,-0.3484627410109432,-1.7779051589369463,-1.3710786868160503,0.0
2019-05-24,1.0,-0.0,-0.6771751529606969,-0.3655501399979259,-1.7678108472467076,-1.374572228559577,0.0
2019-05-28,1.0,-0.0,-0.6681877106559503,-0.36650246305418727,-1.7712211563391238,-1.379465906144672,0.0
2019-05-29,1.0,-0.0,-0.6889765823770704,-0.3733319486993094,-1.7850355677864893,-1.3449815670595564,0.0
2019-05-30,1.0,-0.0,-0.6853658536585365,-0.3713025428126622,-1.7837052413077323,-1.3490399584846913,0.0
2019-05-31,1.0,-0.0,-0.6972866611433305,-0.3730840927920464,-1.7753728251864125,-1.3323322286661141,0.0
2019-06-03,1.0,-0.0,-0.6978084165037556,-0.4005041670953802,-1.764481942586686,-1.2818191171931268,0.0
2019-06-04,1.0,-0.0,-0.6787181594083812,-0.3946692686935086,-1.7687448644207067,-1.2934470008216925,0.0
2019-06-05,1.0,-0.0,-0.6607306400732675,-0.43701027780604457,-1.7942912384247482,-1.1959906380380585,0.0
2019-06-06,1.0,-0.0,-0.6511215757759887,-0.4140969162995595,-1.7871284622006176,-1.2111499316421086,0.0
2019-06-07,1.0,-0.0,-0.6705650060753342,-0.41560348319157553,-1.7699979748886188,-1.2066119886593762,0.0
2019-06-10,1.0,-0.0,-0.6746148017176055,-0.4176812326345037,-1.7519575650416772,-1.207577671129073,0.0
2019-06-11,1.0,-0.0,-0.6701704974098476,-0.38605844188502736,-1.7646230448121512,-1.208570135291455,0.0
2019-06-12,1.0,-0.0,-0.6722367626333804,-0.3913831286490839,-1.7657539762432053,-1.2038453795047313,0.0
2019-06-13,1.0,-0.0,-0.6913231885518492,-0.4081426987806107,-1.748866270281165,-1.190466592764285,0.0
2019-06-14,1.0,-0.0,-0.684961801367109,-0.40495577000402094,-1.7481403297145155,-1.188027744270205,0.0
2019-06-17,1.0,-0.0,-0.6806929450163195,-0.40708009038413256,-1.75375345217173,-1.1798142103941753,0.0
2019-06-18,1.0,-0.0,-0.6497905204179496,-0.4151229115138054,-1.7736610973701479,-1.2091262429963152,0.0
2019-06-19,1.0,-0.0,-0.6415736040609137,-0.4480710659898477,-1.8022335025380711,-1.184263959390863,0.0
2019-06-20,1.0,-0.0,-0.6553405533028793,-0.4645075193758661,-1.8151722014063543,-1.1977108248216393,0.0
2019-06-21,1.0,-0.0,-0.6551030927835052,-0.47077319587628863,-1.8288144329896907,-1.1999484536082474,0.0
2019-06-24,1.0,-0.0,-0.6364482117014678,-0.47369237130452757,-1.8301633243746123,-1.2281372751705601,0.0
2019-06-25,1.0,-0.0,-0.623507520545821,-0.4780586137385641,-1.836512120742234,-1.2306300718457641,0.0
2019-06-26,1.0,-0.0,-0.6163676194450239,-0.4793970373461298,-1.873096181931984,-1.2470790736490716,0.0
2019-06-27,1.0,-0.0,-0.6249280519072785,-0.4986133640311862,-1.8881272565538172,-1.2209198890691226,0.0
2019-06-28,1.0,-0.0,-0.5853161114887832,-0.5067719500078439,-1.9135595879307639,-1.2237096689849918,0.0
2019-07-01,1.0,-0.0,-0.5609396397345412,-0.5240176972506057,-1.9780364479089856,-1.2040450858527336,0.0
2019-07-02,1.0,-0.0,-0.5677934914042374,-0.5151148730350665,-1.9688239314441933,-1.2056148467483307,0.0
2019-07-03,1.0,-0.0,-0.5759137523008151,-0.5077570339205889,-1.9663423612937154,-1.2089929003418354,0.0
2019-07-05,1.0,-0.0,-0.5433231931186405,-0.5184097346061051,-1.966747089059058,-1.2165110668205183,0.0
2019-07-08,1.0,-0.0,-0.545816733067729,-0.513524847976515,-1.963671629272384,-1.2192283497588592,0.0
2019-07-09,1.0,-0.0,-0.5448160184505714,-0.5108501939406647,-1.9686025788866757,-1.2174232099800817,0.0
2019-07-10,1.0,-0.0,-0.49989547402529527,-0.5023518344308561,-2.002926727291732,-1.2211246994878227,0.0
2019-07-11,1.0,-0.0,-0.49450836820083677,-0.5126046025104602,-2.006276150627615,-1.2167364016736402,0.0
2019-07-12,1.0,-0.0,-0.5056215029022643,-0.5106416357266119,-2.00057522355279,-1.2124666631804633,0.0
2019-07-15,1.0,-0.0,-0.4950458906967042,-0.5068314559866499,-1.9956195244055068,-1.2174071756362117,0.0
2019-07-16,1.0,-0.0,-0.498463461638627,-0.4902859523933539,-1.9914578884316894,-1.228449398406167,0.0
2019-07-17,1.0,-0.0,-0.5017704644865654,-0.4882836908977297,-1.9885440533222247,-1.2286502811914184,0.0
2019-07-18,1.0,-0.0,-0.503074197582326,-0.4954668611921634,-1.9939558149228847,-1.2180596081700708,0.0
2019-07-19,1.0,-0.0,-0.5041697070780777,-0.49755029709162935,-1.9929636193057436,-1.2175023454602314,0.0
2019-07-22,1.0,-0.0,-0.4807381535734765,-0.4823541677526977,-1.997185007558776,-1.2526716363446802,0.0
2019-07-23,1.0,-0.0,-0.4948127399107791,-0.48200020749040356,-1.9766054569976137,-1.2337898122211848,0.0
2019-07-24,1.0,-0.0,-0.4948971662435891,-0.4905455110604569,-1.971092576283479,-1.2240066310936124,0.0
2019-07-25,1.0,-0.0,-0.4790360017778656,-0.48861672181342286,-1.8204849622203565,-1.1504271815892142,0.0
2019-07-26,1.0,-0.0,-0.46977547495682215,-0.491586479151246,-1.8238341968911918,-1.1494201825808044,0.0
2019-07-29,1.0,-0.0,-0.4376103590347263,-0.4849421228173435,-1.8164606631351776,-1.1658328428487346,0.0
2019-07-30,1.0,-0.0,-0.44382822085889573,-0.4878527607361964,-1.8111411042944787,-1.1651533742331288,0.0
2019-07-31,1.0,-0.0,-0.4739143250147377,-0.4856062094714089,-1.8001080762428767,-1.1528787581057183,0.0
2019-08-01,1.0,-0.0,-0.5029239766081871,-0.4707848051501302,-1.8030370042753943,-1.1375006142808,0.0
2019-08-02,1.0,-0.0,-0.49420318333660834,-0.4760758498722735,-1.8061505207309885,-1.1360778148948714,0.0
2019-08-05,1.0,-0.0,-0.48760127670022096,-0.4694328504787626,-1.8232752271053276,-1.1300761109747115,0.0
2019-08-06,1.0,-0.0,-0.4860515538424476,-0.4647554806070826,-1.7494097807757167,-1.117899301373163,0.0
2019-08-07,1.0,-0.0,-0.5180461982675649,-0.4340230991337825,-1.7283926852743021,-1.1319056785370547,0.0
2019-08-08,1.0,-0.0,-0.5144355692426138,-0.43032431912231733,-1.7309209893176787,-1.1362236550861322,0.0
2019-08-09,1.0,-0.0,-0.5011961722488039,-0.4230622009569378,-1.7171291866028708,-1.1433014354066986,0.0
2019-08-12,1.0,-0.0,-0.5426344743276283,-0.39817644661776697,-1.8229930725346373,-1.3299205378973105,0.0
2019-08-13,1.0,-0.0,-0.5298575788402848,-0.39206510681586976,-1.8316887080366226,-1.3328585961342827,0.0
2019-08-14,1.0,-0.0,-0.5390806925179711,-0.38716209375316396,-1.8152272957375724,-1.320846410853498,0.0
2019-08-15,1.0,-0.0,-0.5762113222564919,-0.4124465227340563,-1.7747985275097005,-1.211173017610188,0.0
2019-08-16,1.0,-0.0,-0.5792983329186365,-0.41214232396118444,-1.7692460811147053,-1.2157253048021897,0.0
2019-08-19,1.0,-0.0,-0.5496243574535389,-0.4128113879003559,-1.7740707789640175,-1.2061585606959273,0.0
2019-08-20,1.0,-0.0,-0.5619314549835276,-0.40163249250135225,-1.769631705757978,-1.1839504351674288,0.0
2019-08-21,1.0,-0.0,-0.5720536899552584,-0.4063129947391711,-1.7699985250012291,-1.1682973597522002,0.0
2019-08-22,1.0,-0.0,-0.5801990879223262,-0.38581866326680725,-1.767224047467268,-1.1704016083950375,0.0
2019-08-23,1.0,-0.0,-0.5699586451358802,-0.38617565970854667,-1.7740744387554155,-1.1929401339109886,0.0
2019-08-26,1.0,-0.0,-0.5486798679867987,-0.38041157056882163,-1.757086002717919,-1.1672005435837702,0.0
2019-08-27,1.0,-0.0,-0.5469211762995979,-0.3760476721089094,-1.7526282641344897,-1.1691294026452206,0.0
2019-08-28,1.0,-0.0,-0.5182414824823859,-0.3962455361451598,-1.7519544445516841,-1.1593475533249686,0.0
2019-08-29,1.0,-0.0,-0.5004835589941973,-0.4163442940038684,-1.773549323017408,-1.1452127659574467,0.0
