Date,IWF,IWM,MTUM,R,SPY,VLUE,VXX
2019-01-30,-0.0,-0.6880121096449373,-0.0,1.0,-0.6958438908815691,-0.9068412912567048,0.0
2019-01-31,-0.0,-0.6981480870168026,-0.0,1.0,-0.690588584821576,-0.9123559898326348,0.0
2019-02-01,-0.0,-0.6969106228316537,-0.0,1.0,-0.6993226499256567,-0.9079464728233934,0.0
2019-02-04,-0.0,-0.7098322857774549,-0.0,1.0,-0.6167524714948991,-0.831843593064022,0.0
2019-02-05,-0.0,-0.7013290399974745,-0.0,1.0,-0.6138838905199356,-0.8416516715598068,0.0
2019-02-06,-0.0,-0.698989580044206,-0.0,1.0,-0.6154720555730976,-0.8431007262393434,0.0
2019-02-07,-0.0,-0.6991315332385916,-0.0,1.0,-0.6205273961787463,-0.8384020211590084,0.0
2019-02-08,-0.0,-0.6975802625336075,-0.0,1.0,-0.6348252411829828,-0.8306500079076389,0.0
2019-02-11,-0.0,-0.6961460574610809,-0.0,1.0,-0.6337805341096064,-0.8342298443235033,0.0
2019-02-12,-0.0,-0.6989833085231052,-0.0,1.0,-0.6362081525353941,-0.8320717068381212,0.0
2019-02-13,-0.0,-0.6994084337730537,-0.0,1.0,-0.6355066274398153,-0.8285406978583404,0.0
2019-02-14,-0.0,-0.6545909796836866,-0.0,1.0,-0.6644163417958227,-0.8504643275965896,0.0
2019-02-15,-0.0,-0.7129528344379383,-0.0,1.0,-0.659738755549836,-0.8446045942989511,0.0
2019-02-19,-0.0,-0.7021064479819906,-0.0,1.0,-0.6706222865412446,-0.843222383019778,0.0
2019-02-20,-0.0,-0.7055757536758792,-0.0,1.0,-0.6734661046941862,-0.8383578391943632,0.0
2019-02-21,-0.0,-0.7299197431781701,-0.0,1.0,-0.6638844301765651,-0.8164686998394863,0.0
2019-02-22,-0.0,-0.7453547027648298,-0.0,1.0,-0.6356873762850394,-0.8116339952748867,0.0
2019-02-25,-0.0,-0.7386076556553997,-0.0,1.0,-0.639953950944965,-0.8192894374980013,0.0
2019-02-26,-0.0,-0.7419499248553064,-0.0,1.0,-0.6391455888466089,-0.8165510184504204,0.0
2019-02-27,-0.0,-0.7498959367295316,-0.0,1.0,-0.6431430309628254,-0.808907815952099,0.0
2019-02-28,-0.0,-0.7556601658820893,-0.0,1.0,-0.6486694206936305,-0.7980273481282224,0.0
2019-03-01,-0.0,-0.7571886007044508,-0.0,1.0,-0.6490233749599744,-0.7958693563880883,0.0
2019-03-04,-0.0,-0.7521526199545469,-0.0,1.0,-0.6460740693319675,-0.8026951762107486,0.0
2019-03-05,-0.0,-0.7324332125332735,-0.0,1.0,-0.6739039799878132,-0.8007440428466054,0.0
2019-03-06,-0.0,-0.7335193022957548,-0.0,1.0,-0.6727266897524689,-0.8001474926253688,0.0
2019-03-07,-0.0,-0.7090990587180637,-0.0,1.0,-0.6972850099250817,-0.7952551706473714,0.0
2019-03-08,-0.0,-0.7077628499054094,-0.0,1.0,-0.6994581075448104,-0.7992432744412736,0.0
2019-03-11,-0.0,-0.7030961855770165,-0.0,1.0,-0.7061697240286001,-0.8260053706040312,0.0
2019-03-12,-0.0,-0.6652718297427179,-0.0,1.0,-0.7234953741541077,-0.8803818366079309,0.0
2019-03-13,-0.0,-0.675540820011161,-0.0,1.0,-0.7289498736171749,-0.8781800873190426,0.0
2019-03-14,-0.0,-0.6731254712960231,-0.0,1.0,-0.7319760007868594,-0.8734795580472771,0.0
2019-03-15,-0.0,-0.6685380347352178,-0.0,1.0,-0.7388620768902459,-0.8757017630257067,0.0
2019-03-18,-0.0,-0.685584750810775,-0.0,1.0,-0.7460123105433847,-0.8776887947580913,0.0
2019-03-19,-0.0,-0.6859933774834437,-0.0,1.0,-0.7462582781456953,-0.8790066225165563,0.0
2019-03-20,-0.0,-0.706312535318951,-0.0,1.0,-0.7382907289831466,-0.8795332912276036,0.0
2019-03-21,-0.0,-0.7085091537362528,-0.0,1.0,-0.7573844569226169,-0.8566966807322989,0.0
2019-03-22,-0.0,-0.7064519349149835,-0.0,1.0,-0.7741323661531294,-0.8468705287325724,0.0
2019-03-25,-0.0,-0.6376275552326541,-0.0,1.0,-0.8111026716422839,-0.8537036425481325,0.0
2019-03-26,-0.0,-0.6306195630519954,-0.0,1.0,-0.8114084600571086,-0.8782123646988512,0.0
2019-03-27,-0.0,-0.6293961512939615,-0.0,1.0,-0.811877903118779,-0.8765759787657598,0.0
2019-03-28,-0.0,-0.6329720023940946,-0.0,1.0,-0.8102347542727938,-0.8819245860211479,0.0
2019-03-29,-0.0,-0.6513267829690529,-0.0,1.0,-0.8145511663658846,-0.8761446427377849,0.0
2019-04-01,-0.0,-0.6547436495766384,-0.0,1.0,-0.813887592506167,-0.8649243282885526,0.0
2019-04-02,-0.0,-0.6599933266599933,-0.0,1.0,-0.8230563897230563,-0.8536202869536202,0.0
2019-04-03,-0.0,-0.6560484139123496,-0.0,1.0,-0.8204096561814191,-0.8486732725942675,0.0
2019-04-04,-0.0,-0.6562136277476639,-0.0,1.0,-0.8199261747198298,-0.8493232682651061,0.0
2019-04-05,-0.0,-0.6542189946367301,-0.0,1.0,-0.8196475565475199,-0.8573570072287551,0.0
2019-04-08,-0.0,-0.6498053179806317,-0.0,1.0,-0.8245532297247828,-0.8535392192751838,0.0
2019-04-09,-0.0,-0.6783623860546938,-0.0,1.0,-0.6756436910283065,-0.8444586598432752,0.0
2019-04-10,-0.0,-0.6698846018604354,-0.0,1.0,-0.6769491417063581,-0.8497906211041142,0.0
2019-04-11,-0.0,-0.6513796627491057,-0.0,1.0,-0.712666070516096,-0.8295861011752682,0.0
2019-04-12,-0.0,-0.6518059591862805,-0.0,1.0,-0.7083639383003864,-0.8333918819659567,0.0
2019-04-15,-0.0,-0.6515103033405862,-0.0,1.0,-0.7129463714322283,-0.8353705362856777,0.0
2019-04-16,-0.0,-0.658381317978247,-0.0,1.0,-0.7095009596928983,-0.8310940499040307,0.0
2019-04-17,-0.0,-0.6445283743558557,-0.0,1.0,-0.7224338251768396,-0.8337547610664789,0.0
2019-04-18,-0.0,-0.6423381030122604,-0.0,1.0,-0.7164441883543008,-0.8423445052658536,0.0
2019-04-22,-0.0,-0.6425018452552871,-0.0,1.0,-0.7207727608228234,-0.8458650235871762,0.0
2019-04-23,-0.0,-0.6453010656053408,-0.0,1.0,-0.7252214661702401,-0.8391321093850301,0.0
2019-04-24,-0.0,-0.6318827566302152,-0.0,1.0,-0.7252669723888016,-0.8496937433858192,0.0
2019-04-25,-0.0,-0.6440192926045016,-0.0,1.0,-0.7356270096463023,-0.8357556270096462,0.0
2019-04-26,-0.0,-0.6513618170576941,-0.0,1.0,-0.7127981517034915,-0.8898831798509648,0.0
2019-04-29,-0.0,-0.6544596354166667,-0.0,1.0,-0.7141276041666667,-0.8866536458333334,0.0
2019-04-30,-0.0,-0.6551959890610757,-0.0,1.0,-0.713276468290142,-0.887159786430525,0.0
2019-05-01,-0.0,-0.6753110330564946,-0.0,1.0,-0.7380100449725896,-0.8693497029182943,0.0
2019-05-02,-0.0,-0.6911191812479366,-0.0,1.0,-0.7349620336744801,-0.8753383955100693,0.0
2019-05-03,-0.0,-0.6971898424858832,-0.0,1.0,-0.7319948485949213,-0.8730310735396097,0.0
2019-05-06,-0.0,-0.7107736086294753,-0.0,1.0,-0.730328899477202,-0.8677453510687578,0.0
2019-05-07,-0.0,-0.7167565064982307,-0.0,1.0,-0.7261152815899996,-0.8641158768477794,0.0
2019-05-08,-0.0,-0.7116265278555661,-0.0,1.0,-0.7217737950120251,-0.8611998813955787,0.0
2019-05-09,-0.0,-0.7118616144975288,-0.0,1.0,-0.7197364085667216,-0.8632948929159803,0.0
2019-05-10,-0.0,-0.7068795584466785,-0.0,1.0,-0.7226164662592812,-0.8558709507852028,0.0
2019-05-13,-0.0,-0.7098653675236183,-0.0,1.0,-0.7187860034892525,-0.8630962177820204,0.0
2019-05-14,-0.0,-0.6864116051883555,-0.0,1.0,-0.7254549612833665,-0.8553598849936288,0.0
2019-05-15,-0.0,-0.6931390207958081,-0.0,1.0,-0.7307024725724579,-0.8510889143605698,0.0
2019-05-16,-0.0,-0.6910253482530258,-0.0,1.0,-0.7228656248980523,-0.8484324535934492,0.0
2019-05-17,-0.0,-0.6858991113434395,-0.0,1.0,-0.7243531102979612,-0.8568674856246733,0.0
2019-05-20,-0.0,-0.7004023420889078,-0.0,1.0,-0.7153838605214092,-0.8552876909489385,0.0
2019-05-21,-0.0,-0.7043597620759527,-0.0,1.0,-0.709065952023008,-0.854729067259298,0.0
2019-05-22,-0.0,-0.6979190487079808,-0.0,1.0,-0.7157557740681454,-0.8530920257423802,0.0
2019-05-23,-0.0,-0.7098332299859664,-0.0,1.0,-0.7075813452563559,-0.8462191181749943,0.0
2019-05-24,-0.0,-0.7137350971745877,-0.0,1.0,-0.7057978115302956,-0.8468724481463336,0.0
2019-05-28,-0.0,-0.6988562516246426,-0.0,1.0,-0.7104886924876528,-0.8399077203015337,0.0
2019-05-29,-0.0,-0.7006776253931201,-0.0,1.0,-0.7102746166066854,-0.8312745193398827,0.0
2019-05-30,-0.0,-0.6982817202213377,-0.0,1.0,-0.7051418956088404,-0.832508170727761,0.0
2019-05-31,-0.0,-0.6969491086738491,-0.0,1.0,-0.6943932188035847,-0.8439613057685463,0.0
2019-06-03,-0.0,-0.6926969189119505,-0.0,1.0,-0.6911821580507929,-0.8390163723088823,0.0
2019-06-04,-0.0,-0.6859565413630795,-0.0,1.0,-0.6857953446385969,-0.8521826036494938,0.0
2019-06-05,-0.0,-0.6907871514295799,-0.0,1.0,-0.6851715175047332,-0.8330070917434136,0.0
2019-06-06,-0.0,-0.6862644580436384,-0.0,1.0,-0.6662074268687322,-0.8515267053282497,0.0
2019-06-07,-0.0,-0.6975745730671878,-0.0,1.0,-0.6594469898433245,-0.8469770273301079,0.0
2019-06-10,-0.0,-0.6949841554367657,-0.0,1.0,-0.6574693511731379,-0.8484683588873594,0.0
2019-06-11,-0.0,-0.6984612413082667,-0.0,1.0,-0.6591874839041978,-0.8615117177440124,0.0
2019-06-12,-0.0,-0.6959956151663658,-0.0,1.0,-0.6588857363941192,-0.8692932679907146,0.0
2019-06-13,-0.0,-0.7159828259676534,-0.0,1.0,-0.6622978338767473,-0.849953191077251,0.0
2019-06-14,-0.0,-0.7157938916510621,-0.0,1.0,-0.6682701620714148,-0.8444501840253116,0.0
2019-06-17,-0.0,-0.7140835557842602,-0.0,1.0,-0.6503393046666452,-0.8517672788087352,0.0
2019-06-18,-0.0,-0.7049818287074262,-0.0,1.0,-0.6538127552825395,-0.857363393689898,0.0
2019-06-19,-0.0,-0.7130211674150095,-0.0,1.0,-0.6567992302758178,-0.8373636946760743,0.0
2019-06-20,-0.0,-0.7186015153460897,-0.0,1.0,-0.6541993065365354,-0.8376460767946577,0.0
2019-06-21,-0.0,-0.7199961471778077,-0.0,1.0,-0.6529891478841585,-0.8377319720028253,0.0
2019-06-24,-0.0,-0.7266555655181248,-0.0,1.0,-0.6511143845267068,-0.8244844370436787,0.0
2019-06-25,-0.0,-0.7553036907875618,-0.0,1.0,-0.6445800639349025,-0.8291517323775388,0.0
2019-06-26,-0.0,-0.7535290887359887,-0.0,1.0,-0.6248344477824078,-0.8518913331395161,0.0
2019-06-27,-0.0,-0.7398081534772182,-0.0,1.0,-0.6223993777950613,-0.8784431913928316,0.0
2019-06-28,-0.0,-0.7420733879586747,-0.0,1.0,-0.6194902354503352,-0.8770929818311365,0.0
2019-07-01,-0.0,-0.7423147938194422,-0.0,1.0,-0.6104434582617991,-0.8865278092708366,0.0
2019-07-02,-0.0,-0.7510934007192147,-0.0,1.0,-0.5973693588622153,-0.8912430751287783,0.0
2019-07-03,-0.0,-0.7687103594080338,-0.0,1.0,-0.5821759635713124,-0.9016750691169296,0.0
2019-07-05,-0.0,-0.7628832460903209,-0.0,1.0,-0.5838670871671489,-0.9045420554670481,0.0
2019-07-08,-0.0,-0.7625999869935618,-0.0,1.0,-0.5839890745919231,-0.9050204851401445,0.0
2019-07-09,-0.0,-0.7580660883127011,-0.0,1.0,-0.5835851447509504,-0.9075283490918543,0.0
2019-07-10,-0.0,-0.723324779939585,-0.0,1.0,-0.6059700522947998,-0.9188293760353398,0.0
2019-07-11,-0.0,-0.7470729700651857,-0.0,1.0,-0.5083539016517941,-0.9089298145686981,0.0
2019-07-12,-0.0,-0.7393948994139078,-0.0,1.0,-0.5114208775542531,-0.9172501188024712,0.0
2019-07-15,-0.0,-0.7478297215613143,-0.0,1.0,-0.5077808501061024,-0.9596167449038646,0.0
2019-07-16,-0.0,-0.7533457727448204,-0.0,1.0,-0.5079462102689487,-0.955797194698237,0.0
2019-07-17,-0.0,-0.7616471198082032,-0.0,1.0,-0.5128620488563468,-0.9653016263850192,0.0
2019-07-18,-0.0,-0.7619572261827608,-0.0,1.0,-0.5099805573558004,-0.9685029163966299,0.0
2019-07-19,-0.0,-0.7647478514674881,-0.0,1.0,-0.5147073131182097,-0.9636127776876925,0.0
2019-07-22,-0.0,-0.7414540359109721,-0.0,1.0,-0.5069899305895005,-1.0102323459445368,0.0
2019-07-23,-0.0,-0.7439350463023346,-0.0,1.0,-0.5043367679666101,-1.0124233728968306,0.0
2019-07-24,-0.0,-0.7444589308996088,-0.0,1.0,-0.5041069100391133,-1.0108865710560626,0.0
2019-07-25,-0.0,-0.7451440490157737,-0.0,1.0,-0.5037152913570591,-1.0101355755442576,0.0
2019-07-26,-0.0,-0.7533591437030289,-0.0,1.0,-0.49565670039366244,-1.00439210072551,0.0
2019-07-29,-0.0,-0.7414965986394558,-0.0,1.0,-0.4982586335969794,-1.0151352406991505,0.0
2019-07-30,-0.0,-0.7366209569720855,-0.0,1.0,-0.5006351584638937,-1.019966776326504,0.0
2019-07-31,-0.0,-0.5821692259697042,-0.0,1.0,-0.7115671253769628,-1.1725883046206107,0.0
2019-08-01,-0.0,-0.6016133499515303,-0.0,1.0,-0.7023265475695888,-1.1581844619858745,0.0
2019-08-02,-0.0,-0.6034825004353125,-0.0,1.0,-0.6965000870625109,-1.1824830228103778,0.0
2019-08-05,-0.0,-0.6007865246746016,-0.0,1.0,-0.6945082480684903,-1.1849029024848612,0.0
2019-08-06,-0.0,-0.6019457526900204,-0.0,1.0,-0.6578431709580942,-1.1779366770944344,0.0
2019-08-07,-0.0,-0.6064139941690962,-0.0,1.0,-0.6406105299262562,-1.182953181272509,0.0
2019-08-08,-0.0,-0.6065511919053336,-0.0,1.0,-0.6406448293603156,-1.182747384668153,0.0
2019-08-09,-0.0,-0.6003623436111301,-0.0,1.0,-0.630170233130512,-1.1878033773159224,0.0
2019-08-12,-0.0,-0.599692360280294,-0.0,1.0,-0.6319261664672706,-1.1865663989061699,0.0
2019-08-13,-0.0,-0.5971880971880971,-0.0,1.0,-0.6263308763308764,-1.189018564018564,0.0
2019-08-14,-0.0,-0.604449433615675,-0.0,1.0,-0.610946695241011,-1.1863115283872503,0.0
2019-08-15,-0.0,-0.6333489964422367,-0.0,1.0,-0.6024031684231725,-1.1206283144257234,0.0
2019-08-16,-0.0,-0.6416264414052025,-0.0,1.0,-0.5908755698578708,-1.1196366318047735,0.0
2019-08-19,-0.0,-0.6393585322575245,-0.0,1.0,-0.5905788610264823,-1.1180153336234893,0.0
2019-08-20,-0.0,-0.6448282774288387,-0.0,1.0,-0.5867633302151545,-1.1093144460777764,0.0
2019-08-21,-0.0,-0.6501551085760032,-0.0,1.0,-0.5889789519330197,-1.0965342406351113,0.0
2019-08-22,-0.0,-0.651264429171949,-0.0,1.0,-0.580669913925402,-1.1042903850003336,0.0
2019-08-23,-0.0,-0.6524711532048288,-0.0,1.0,-0.5796705129060228,-1.1027479490428866,0.0
2019-08-26,-0.0,-0.6432946910815439,-0.0,1.0,-0.5552628112238176,-1.094849163483072,0.0
2019-08-27,-0.0,-0.6403670328224692,-0.0,1.0,-0.5509767808985069,-1.0974807603762415,0.0
2019-08-28,-0.0,-0.6530793818169836,-0.0,1.0,-0.5381421557320328,-1.1039971002075988,0.0
2019-08-29,-0.0,-0.6508530727182376,-0.0,1.0,-0.5371873447076362,-1.1248964717574954,0.0
2019-08-30,-0.0,-0.6469032983012757,-0.0,1.0,-0.5386013616233724,-1.1194064379668187,0.0
2019-09-03,-0.0,-0.6327443819300498,-0.0,1.0,-0.5295627282597968,-1.127924193070773,0.0
2019-09-04,-0.0,-0.628939922353096,-0.0,1.0,-0.5287885766927684,-1.1323945515562281,0.0
2019-09-05,-0.0,-0.6192739273927393,-0.0,1.0,-0.5317821782178218,-1.1492739273927393,0.0
2019-09-06,-0.0,-0.6223328826303466,-0.0,1.0,-0.5272235596741748,-1.1482702898789698,0.0
2019-09-09,-0.0,-0.6259974938996241,-0.0,1.0,-0.5282266042339907,-1.1432763964914596,0.0
2019-09-10,-0.0,-0.6368276273489544,-0.0,1.0,-0.4799323898849965,-1.1974281642528088,0.0
2019-09-11,-0.0,-0.6250704692422484,-0.0,1.0,-0.5144088874150224,-1.1767202785607693,0.0
2019-09-12,-0.0,-0.6205880405271175,-0.0,1.0,-0.5159592079994701,-1.1744586451228396,0.0
