Date,GWB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-20,1.0,-0.0,-0.7927089175546831,-0.0,-0.42916432978126756,-0.5823892316320808,0.0
2018-11-21,1.0,-0.0,-0.7933350051547827,-0.0,-0.4332525286299423,-0.559781548663936,0.0
2018-11-23,1.0,-0.0,-0.7803838547034737,-0.0,-0.4420457394356389,-0.5631633193125156,0.0
2018-11-26,1.0,-0.0,-0.7817721096012475,-0.0,-0.44082757852528404,-0.5619848518601025,0.0
2018-11-27,1.0,-0.0,-0.7815504306751875,-0.0,-0.43745484856904693,-0.559544317866074,0.0
2018-11-28,1.0,-0.0,-0.7774102998804925,-0.0,-0.44048247686278863,-0.5613518245740807,0.0
2018-11-29,1.0,-0.0,-0.7623606665930913,-0.0,-0.4317404260015451,-0.5650038627083104,0.0
2018-11-30,1.0,-0.0,-0.7639119371611904,-0.0,-0.4319615001659476,-0.5699192388538555,0.0
2018-12-03,1.0,-0.0,-0.7654625599512075,-0.0,-0.4346150647334424,-0.5722325413767293,0.0
2018-12-04,1.0,-0.0,-0.7695693091231178,-0.0,-0.42847652790079716,-0.5698903897254207,0.0
2018-12-06,1.0,-0.0,-0.7733957404381422,-0.0,-0.4256792311740106,-0.570498795247459,0.0
2018-12-07,1.0,-0.0,-0.7739950097033546,-0.0,-0.4250623787080677,-0.5733573606875519,0.0
2018-12-10,1.0,-0.0,-0.7838278357920326,-0.0,-0.42438808773965414,-0.5543676446212498,0.0
2018-12-11,1.0,-0.0,-0.785799275021445,-0.0,-0.41971277567171206,-0.561581670771189,0.0
2018-12-12,1.0,-0.0,-0.7860484429065744,-0.0,-0.4214532871972318,-0.5606920415224913,0.0
2018-12-13,1.0,-0.0,-0.7852714894559141,-0.0,-0.4219018099297061,-0.5603033154369845,0.0
2018-12-14,1.0,-0.0,-0.7880818541799353,-0.0,-0.4205687702489408,-0.5604353003073685,0.0
2018-12-17,1.0,-0.0,-0.7872799137621272,-0.0,-0.41466043837585337,-0.5620940324497637,0.0
2018-12-18,1.0,-0.0,-0.7792007915132193,-0.0,-0.40749189248612105,-0.5616171054801297,0.0
2018-12-19,1.0,-0.0,-0.7818667989855551,-0.0,-0.4112636453853787,-0.5635406329253501,0.0
2018-12-20,1.0,-0.0,-0.7867419212040726,-0.0,-0.4130422753430722,-0.5669267374944666,0.0
2018-12-21,1.0,-0.0,-0.7894069664902998,-0.0,-0.41556437389770723,-0.5507330246913581,0.0
2018-12-24,1.0,-0.0,-0.777579778484483,-0.0,-0.40706217787038057,-0.5568867200350917,0.0
2018-12-26,1.0,-0.0,-0.7834925300024491,-0.0,-0.3899910196750755,-0.5477998203935015,0.0
2018-12-27,1.0,-0.0,-0.7594166710938745,-0.0,-0.35151144875949636,-0.5453965892790734,0.0
2018-12-28,1.0,-0.0,-0.7653953488372094,-0.0,-0.35003322259136216,-0.5423787375415283,0.0
2018-12-31,1.0,-0.0,-0.7721775267728702,-0.0,-0.350071927113858,-0.5417177260376153,0.0
2019-01-02,1.0,-0.0,-0.7715814411584635,-0.0,-0.34841749407724865,-0.5419117842787553,0.0
2019-01-03,1.0,-0.0,-0.7724534939502159,-0.0,-0.3449442993443846,-0.5477053461968978,0.0
2019-01-04,1.0,-0.0,-0.7768288154474563,-0.0,-0.324359450427033,-0.5511909182536735,0.0
2019-01-07,1.0,-0.0,-0.7611068932115087,-0.0,-0.3174071262141006,-0.539492630311281,0.0
2019-01-08,1.0,-0.0,-0.7521952749320511,-0.0,-0.3234633075475643,-0.5377639556763538,0.0
2019-01-09,1.0,-0.0,-0.7488183836009923,-0.0,-0.32314923619271446,-0.5393393393393393,0.0
2019-01-10,1.0,-0.0,-0.7490663114732691,-0.0,-0.32309540599127684,-0.539528324061741,0.0
2019-01-11,1.0,-0.0,-0.7159925035139777,-0.0,-0.3260450830339945,-0.5609349783955437,0.0
2019-01-14,1.0,-0.0,-0.7149774804092577,-0.0,-0.32818723803077243,-0.560282210825024,0.0
2019-01-15,1.0,-0.0,-0.7104632379761346,-0.0,-0.3292949820228232,-0.5656036683862228,0.0
2019-01-16,1.0,-0.0,-0.7101453049320349,-0.0,-0.32605072652466016,-0.5678350085933025,0.0
2019-01-17,1.0,-0.0,-0.7049393301634318,-0.0,-0.3243692675448853,-0.5689713409722764,0.0
2019-01-18,1.0,-0.0,-0.6984450542271005,-0.0,-0.3317130537044296,-0.5832222657781263,0.0
2019-01-22,1.0,-0.0,-0.7724227811807637,-0.0,-0.2003649159390069,-0.633754724358139,0.0
2019-01-23,1.0,-0.0,-0.7628170041963145,-0.0,-0.2007714963379988,-0.6428180467589334,0.0
2019-01-24,1.0,-0.0,-0.7679545039522082,-0.0,-0.19463647509978346,-0.6461273576291968,0.0
2019-01-25,1.0,-0.0,-0.8045444982116559,-0.0,-0.08305280875236691,-0.7423206395960446,0.0
2019-01-28,1.0,-0.0,-0.8021629831360637,-0.0,-0.07798261233895465,-0.7384780559338011,0.0
2019-01-29,1.0,-0.0,-0.7918274151641603,-0.0,-0.07592578012230008,-0.7566858252631027,0.0
2019-01-30,1.0,-0.0,-0.7935267271678119,-0.0,-0.07732256203115984,-0.7520589623878717,0.0
2019-01-31,1.0,-0.0,-0.7987886415480216,-0.0,-0.05275439838485539,-0.7704187314822097,0.0
2019-02-01,1.0,-0.0,-0.7978695492469958,-0.0,-0.054730545206485806,-0.7711077294432492,0.0
2019-02-04,1.0,-0.0,-0.7945981381932608,-0.0,-0.0558804248066081,-0.771784449980333,0.0
2019-02-05,1.0,-0.0,-0.7897070010230044,-0.0,-0.05411431419353146,-0.7792408782100044,0.0
2019-02-06,1.0,-0.0,-0.7802460069763172,-0.0,-0.05376485090088909,-0.7886910225812374,0.0
2019-02-07,1.0,-0.0,-0.7753497877692187,-0.0,-0.052795682020646655,-0.7920138343027826,0.0
2019-02-08,1.0,-0.0,-0.7863169238047678,-0.0,-0.07361947065471654,-0.7683917260230768,0.0
2019-02-11,1.0,-0.0,-0.7752954209748892,-0.0,-0.07076914960962229,-0.79162270521207,0.0
2019-02-12,1.0,-0.0,-0.7755979221053186,-0.0,-0.07346465205811777,-0.7878596102629011,0.0
2019-02-13,1.0,-0.0,-0.7726687173015748,-0.0,-0.07495333491074481,-0.7813970607566317,0.0
2019-02-14,1.0,-0.0,-0.7361517186882656,-0.0,-0.10277887527986303,-0.7950480705913341,0.0
2019-02-15,1.0,-0.0,-0.7269420354798746,-0.0,-0.10862746131744734,-0.8004059361573134,0.0
2019-02-19,1.0,-0.0,-0.7232378042355916,-0.0,-0.11152670951427669,-0.7993362132546624,0.0
2019-02-20,1.0,-0.0,-0.7221402602876865,-0.0,-0.1111755097739607,-0.8011486379682807,0.0
2019-02-21,1.0,-0.0,-0.7261546582211665,-0.0,-0.11066244391660068,-0.8024016891000264,0.0
2019-02-22,1.0,-0.0,-0.7164544951371867,-0.0,-0.12334941092749269,-0.7958936243114308,0.0
2019-02-25,1.0,-0.0,-0.7137990228443154,-0.0,-0.12745279281658523,-0.7997094942559092,0.0
2019-02-26,1.0,-0.0,-0.7118335225922308,-0.0,-0.13011329125623894,-0.7988750099030818,0.0
2019-02-27,1.0,-0.0,-0.7163429779363192,-0.0,-0.1278636543797067,-0.7981503501123002,0.0
2019-02-28,1.0,-0.0,-0.7213647655795762,-0.0,-0.13396585443205244,-0.7875151963634442,0.0
2019-03-01,1.0,-0.0,-0.7289907094594594,-0.0,-0.13413217905405406,-0.7762352195945945,0.0
2019-03-04,1.0,-0.0,-0.7194855169869007,-0.0,-0.13658048021928781,-0.7796315331699217,0.0
2019-03-05,1.0,-0.0,-0.7099244705012412,-0.0,-0.15364707125125443,-0.7773464321554957,0.0
2019-03-06,1.0,-0.0,-0.7048800400305496,-0.0,-0.15087830186194728,-0.7778041136656922,0.0
2019-03-07,1.0,-0.0,-0.7261719471337748,-0.0,-0.13182261851373098,-0.7800670060938613,0.0
2019-03-08,1.0,-0.0,-0.7336389834948913,-0.0,-0.0958344249410532,-0.7904113177888396,0.0
2019-03-11,1.0,-0.0,-0.7325398076619896,-0.0,-0.10116138525408587,-0.7938409795575175,0.0
2019-03-12,1.0,-0.0,-0.7170766432017717,-0.0,-0.10807034195470483,-0.8113316987002029,0.0
2019-03-13,1.0,-0.0,-0.7181144319290934,-0.0,-0.11208420164077132,-0.8077237595293995,0.0
2019-03-14,1.0,-0.0,-0.7123973878150488,-0.0,-0.11366676283144062,-0.7965852762988801,0.0
2019-03-15,1.0,-0.0,-0.7045101906640369,-0.0,-0.11918474687705458,-0.8061538461538461,0.0
2019-03-18,1.0,-0.0,-0.7135364238410595,-0.0,-0.12980132450331125,-0.8056688741721855,0.0
2019-03-19,1.0,-0.0,-0.7165004653636485,-0.0,-0.1275894163010238,-0.8151309666267784,0.0
2019-03-20,1.0,-0.0,-0.7422334398410441,-0.0,-0.1267352254114867,-0.8160996697365948,0.0
2019-03-21,1.0,-0.0,-0.7445070498476802,-0.0,-0.11522389669209825,-0.8361955085865258,0.0
2019-03-22,1.0,-0.0,-0.7424784806667578,-0.0,-0.1719360568383659,-0.818199207542014,0.0
2019-03-25,1.0,-0.0,-0.724991153333152,-0.0,-0.1813158396167352,-0.8157443449383456,0.0
2019-03-26,1.0,-0.0,-0.7267997711982132,-0.0,-0.1800724538991638,-0.8169858088415547,0.0
2019-03-27,1.0,-0.0,-0.7222040727431124,-0.0,-0.18232059239899817,-0.8178972013503212,0.0
2019-03-28,1.0,-0.0,-0.7247981671394282,-0.0,-0.18077678376609208,-0.8218961379009382,0.0
2019-03-29,1.0,-0.0,-0.7212587260034905,-0.0,-0.18065554101221643,-0.8249618237347296,0.0
2019-04-01,1.0,-0.0,-0.7264099487291371,-0.0,-0.18214792189374931,-0.8185884149667284,0.0
2019-04-02,1.0,-0.0,-0.7275195392842453,-0.0,-0.19303441656382833,-0.8218017276840807,0.0
2019-04-03,1.0,-0.0,-0.728708527556896,-0.0,-0.18908692075678638,-0.8242116808335619,0.0
2019-04-04,1.0,-0.0,-0.7273625017144425,-0.0,-0.17114250445755042,-0.8446303662049103,0.0
2019-04-05,1.0,-0.0,-0.7202384222380926,-0.0,-0.17807504257539966,-0.8484865132121079,0.0
2019-04-08,1.0,-0.0,-0.7185298873571409,-0.0,-0.1798448762572971,-0.8423274042809767,0.0
2019-04-09,1.0,-0.0,-0.7104590785461139,-0.0,-0.1985219374158631,-0.838347207340861,0.0
2019-04-10,1.0,-0.0,-0.7107980447080793,-0.0,-0.19973087274125337,-0.8356676003734828,0.0
2019-04-11,1.0,-0.0,-0.7102426243825224,-0.0,-0.1779973254005076,-0.8409704975300892,0.0
2019-04-12,1.0,-0.0,-0.7085039026254025,-0.0,-0.17848370722122153,-0.8420937721740079,0.0
2019-04-15,1.0,-0.0,-0.7062613580042953,-0.0,-0.20136020705986013,-0.8458340216972301,0.0
2019-04-16,1.0,-0.0,-0.7049410985736752,-0.0,-0.20117526967749053,-0.8527326399426158,0.0
2019-04-17,1.0,-0.0,-0.69095393825176,-0.0,-0.2005986364392218,-0.8799401363560779,0.0
2019-04-18,1.0,-0.0,-0.6759459909984997,-0.0,-0.2038395288103573,-0.898483080513419,0.0
2019-04-22,1.0,-0.0,-0.684967466279427,-0.0,-0.20977966433019632,-0.8978469099946941,0.0
2019-04-23,1.0,-0.0,-0.6868689693749126,-0.0,-0.20542581457138864,-0.9045168507900992,0.0
2019-04-24,1.0,-0.0,-0.6859420898027696,-0.0,-0.20861658973282976,-0.9030353895649742,0.0
2019-04-25,1.0,-0.0,-0.6888801813652775,-0.0,-0.21010943491281592,-0.8998572588093706,0.0
2019-04-26,1.0,-0.0,-0.6822945858087658,-0.0,-0.21833314650823898,-0.901748682883085,0.0
2019-04-29,1.0,-0.0,-0.6965150320909808,-0.0,-0.22807116315730208,-0.8904402657358406,0.0
2019-04-30,1.0,-0.0,-0.6981473113420695,-0.0,-0.22568346136466333,-0.9003897424310889,0.0
2019-05-01,1.0,-0.0,-0.692368569813454,-0.0,-0.2396551724137931,-0.8944036178631996,0.0
2019-05-02,1.0,-0.0,-0.6975613891322162,-0.0,-0.22490039277741672,-0.9032750289638024,0.0
2019-05-03,1.0,-0.0,-0.7058424105248268,-0.0,-0.22254915829678878,-0.9008629226198898,0.0
2019-05-06,1.0,-0.0,-0.6918055948007912,-0.0,-0.22449844588866913,-0.9093529245549591,0.0
2019-05-07,1.0,-0.0,-0.6983369568286416,-0.0,-0.21856735466019145,-0.9065985261315188,0.0
2019-05-08,1.0,-0.0,-0.6930896598332957,-0.0,-0.23355485469700382,-0.8893050236539761,0.0
2019-05-09,1.0,-0.0,-0.6926065656850048,-0.0,-0.23416295962610506,-0.8887043189368771,0.0
2019-05-10,1.0,-0.0,-0.6951927412082959,-0.0,-0.23903854824165918,-0.8836226330027053,0.0
2019-05-13,1.0,-0.0,-0.6958983604710124,-0.0,-0.23578793171446277,-0.8854019944785622,0.0
2019-05-14,1.0,-0.0,-0.6950100251334331,-0.0,-0.250797774702776,-0.8781734489282992,0.0
2019-05-15,1.0,-0.0,-0.6963558171118154,-0.0,-0.25019805341783613,-0.8827523766410141,0.0
2019-05-16,1.0,-0.0,-0.7014090108516561,-0.0,-0.24887790466450768,-0.890460769274473,0.0
2019-05-17,1.0,-0.0,-0.7012191648151314,-0.0,-0.2616077023870564,-0.885689056001823,0.0
2019-05-20,1.0,-0.0,-0.6952925123656831,-0.0,-0.261441810222298,-0.8859514469270567,0.0
2019-05-21,1.0,-0.0,-0.6982134234669243,-0.0,-0.25600022722754,-0.8861305990286023,0.0
2019-05-22,1.0,-0.0,-0.6919780936976817,-0.0,-0.26270537158423424,-0.8829204619619193,0.0
2019-05-23,1.0,-0.0,-0.6933420328501319,-0.0,-0.26478681455845227,-0.8786417406598395,0.0
2019-05-24,1.0,-0.0,-0.6948705588794057,-0.0,-0.2603283522840049,-0.8803130405194659,0.0
2019-05-28,1.0,-0.0,-0.701007870449012,-0.0,-0.25001415548383443,-0.880046429986977,0.0
2019-05-29,1.0,-0.0,-0.7049667468515636,-0.0,-0.24697891608886374,-0.8781095231357011,0.0
2019-05-30,1.0,-0.0,-0.7009655406744628,-0.0,-0.24483959566214575,-0.8856924427329615,0.0
2019-05-31,1.0,-0.0,-0.7071724451001532,-0.0,-0.23653747943028997,-0.8934914600238324,0.0
2019-06-03,1.0,-0.0,-0.7101875689591761,-0.0,-0.23569185503720258,-0.8832149828839789,0.0
2019-06-04,1.0,-0.0,-0.7063402207755448,-0.0,-0.23034248514010755,-0.8937729974525899,0.0
2019-06-05,1.0,-0.0,-0.7014584332421224,-0.0,-0.23487263392479335,-0.8845947699511975,0.0
2019-06-06,1.0,-0.0,-0.7149414282496058,-0.0,-0.215082225726515,-0.885925884208155,0.0
2019-06-07,1.0,-0.0,-0.7238717674235169,-0.0,-0.2129134035720322,-0.8802749450673276,0.0
2019-06-10,1.0,-0.0,-0.7223160027008779,-0.0,-0.20681408957911324,-0.8842842673869007,0.0
2019-06-11,1.0,-0.0,-0.7274267321700829,-0.0,-0.2049805183804845,-0.8910158676379243,0.0
2019-06-12,1.0,-0.0,-0.7280582853270078,-0.0,-0.20436575172257992,-0.8914774652660116,0.0
2019-06-13,1.0,-0.0,-0.7301506543429718,-0.0,-0.20885270923429153,-0.8875321518414879,0.0
2019-06-14,1.0,-0.0,-0.7254641535026987,-0.0,-0.2218046175149066,-0.8786277446519907,0.0
2019-06-17,1.0,-0.0,-0.7148638704930096,-0.0,-0.24302371653365032,-0.8722476934397464,0.0
2019-06-18,1.0,-0.0,-0.7052921001162165,-0.0,-0.24844808526318776,-0.8808072791178889,0.0
2019-06-19,1.0,-0.0,-0.7018081694058872,-0.0,-0.2503335320332681,-0.8864004087541514,0.0
2019-06-20,1.0,-0.0,-0.7086198079436331,-0.0,-0.24646286720836408,-0.8859878402181942,0.0
2019-06-21,1.0,-0.0,-0.7099223615732446,-0.0,-0.25026306060347525,-0.8837129937718625,0.0
2019-06-24,1.0,-0.0,-0.7007203667321545,-0.0,-0.25500412858403804,-0.891574841263062,0.0
2019-06-25,1.0,-0.0,-0.6794254282212785,-0.0,-0.2726365890500755,-0.897996408926383,0.0
2019-06-26,1.0,-0.0,-0.6773981977871564,-0.0,-0.2615489905326794,-0.9126554123417361,0.0
2019-06-27,1.0,-0.0,-0.6694944204053747,-0.0,-0.26998405830107036,-0.9072534730129811,0.0
2019-06-28,1.0,-0.0,-0.665424230353383,-0.0,-0.27246343822910146,-0.9073863313037046,0.0
2019-07-01,1.0,-0.0,-0.669308562013522,-0.0,-0.26904721322652125,-0.9023919095505937,0.0
2019-07-02,1.0,-0.0,-0.6739698036099444,-0.0,-0.26186286752185267,-0.9021455329776364,0.0
2019-07-03,1.0,-0.0,-0.6777415236203717,-0.0,-0.2568591289544616,-0.9026812313803376,0.0
2019-07-05,1.0,-0.0,-0.6811918802449536,-0.0,-0.2529768655023815,-0.9009412565207531,0.0
2019-07-08,1.0,-0.0,-0.6879591547298256,-0.0,-0.2430577223088924,-0.9054318536377819,0.0
2019-07-09,1.0,-0.0,-0.6911280245370897,-0.0,-0.24349653527206633,-0.9053163694195161,0.0
2019-07-10,1.0,-0.0,-0.70272876836671,-0.0,-0.23259771940772678,-0.901202700402791,0.0
2019-07-11,1.0,-0.0,-0.6975987781768815,-0.0,-0.24170602709505895,-0.8889611675198688,0.0
2019-07-12,1.0,-0.0,-0.6712862470084043,-0.0,-0.258529526353871,-0.8530361217788168,0.0
2019-07-15,1.0,-0.0,-0.6720677078983268,-0.0,-0.2601687129374426,-0.8517776107352655,0.0
2019-07-16,1.0,-0.0,-0.6828845454799654,-0.0,-0.2614433912143836,-0.8518580655985235,0.0
2019-07-17,1.0,-0.0,-0.6949645112613871,-0.0,-0.254568825797798,-0.8448275862068965,0.0
2019-07-18,1.0,-0.0,-0.6851772746689448,-0.0,-0.2871707247614979,-0.8754378470739,0.0
2019-07-19,1.0,-0.0,-0.6872524152868421,-0.0,-0.29140186383197014,-0.8712416996779617,0.0
2019-07-22,1.0,-0.0,-0.6722241222070223,-0.0,-0.28659370725034194,-0.8911593707250342,0.0
2019-07-23,1.0,-0.0,-0.676100897819581,-0.0,-0.28459455607809603,-0.8895539404303834,0.0
2019-07-24,1.0,-0.0,-0.6767369020501138,-0.0,-0.2841400911161731,-0.886503416856492,0.0
2019-07-25,1.0,-0.0,-0.680429397192403,-0.0,-0.2801332611976423,-0.8868703550784476,0.0
2019-07-26,1.0,-0.0,-0.6765886002105802,-0.0,-0.2813807233715603,-0.8877095131043511,0.0
2019-07-29,1.0,-0.0,-0.674246309910526,-0.0,-0.2870006268877871,-0.8882714994016072,0.0
2019-07-30,1.0,-0.0,-0.6694900752908965,-0.0,-0.29086812685375313,-0.8915697011179557,0.0
2019-07-31,1.0,-0.0,-0.6681102025698737,-0.0,-0.29083449670930794,-0.8901393202085528,0.0
2019-08-01,1.0,-0.0,-0.6773027439371513,-0.0,-0.2858078105430946,-0.8833257429124445,0.0
2019-08-02,1.0,-0.0,-0.6839844313103648,-0.0,-0.28787660371918694,-0.9112008072653885,0.0
2019-08-05,1.0,-0.0,-0.6832834446235321,-0.0,-0.2885390283214368,-0.9063435413308772,0.0
2019-08-06,1.0,-0.0,-0.6825052763675775,-0.0,-0.2678683474987166,-0.901716958530603,0.0
2019-08-07,1.0,-0.0,-0.6827929465301479,-0.0,-0.2544937428896473,-0.9068828213879407,0.0
2019-08-08,1.0,-0.0,-0.6835770784726569,-0.0,-0.25382689352984694,-0.9078415751436865,0.0
2019-08-09,1.0,-0.0,-0.6759789199297331,-0.0,-0.23944579815266054,-0.9179463931546439,0.0
2019-08-12,1.0,-0.0,-0.6734335626716498,-0.0,-0.260851099974518,-0.8970525779325575,0.0
2019-08-13,1.0,-0.0,-0.6618479121873938,-0.0,-0.25749688808419147,-0.9096412809777074,0.0
2019-08-14,1.0,-0.0,-0.6627463176048174,-0.0,-0.25359757993836757,-0.9108309066749597,0.0
2019-08-15,1.0,-0.0,-0.6768809237565354,-0.0,-0.24346464618223504,-0.8755277210836805,0.0
2019-08-16,1.0,-0.0,-0.6732878245299911,-0.0,-0.25114704565801255,-0.8732374664279321,0.0
2019-08-19,1.0,-0.0,-0.6671227521501173,-0.0,-0.2519825756729588,-0.8732826985368034,0.0
2019-08-20,1.0,-0.0,-0.6726198768493494,-0.0,-0.24808447800284192,-0.8654815970577583,0.0
2019-08-21,1.0,-0.0,-0.6732601549005406,-0.0,-0.25004178971415836,-0.862678999275645,0.0
2019-08-22,1.0,-0.0,-0.6759282436378807,-0.0,-0.240105687665137,-0.8652204144068975,0.0
2019-08-23,1.0,-0.0,-0.6731475300400535,-0.0,-0.2395694259012016,-0.8687416555407209,0.0
2019-08-26,1.0,-0.0,-0.6735010528649007,-0.0,-0.23559237504156044,-0.8616036794857587,0.0
2019-08-27,1.0,-0.0,-0.6698126262766045,-0.0,-0.23049458913398468,-0.8673991862943179,0.0
2019-08-28,1.0,-0.0,-0.6553297386976358,-0.0,-0.24545831605143092,-0.8643163279413798,0.0
2019-08-29,1.0,-0.0,-0.6481901704671241,-0.0,-0.24717733008634046,-0.8719559442107593,0.0
2019-08-30,1.0,-0.0,-0.6433663038072609,-0.0,-0.2497651544454882,-0.8697297894678677,0.0
2019-09-03,1.0,-0.0,-0.649154322352421,-0.0,-0.2515476453681185,-0.8629504753482203,0.0
2019-09-04,1.0,-0.0,-0.652599557522124,-0.0,-0.24958517699115046,-0.8633019911504426,0.0
2019-09-05,1.0,-0.0,-0.6624451618243523,-0.0,-0.24741329360152306,-0.8492674447479515,0.0
2019-09-06,1.0,-0.0,-0.6622582244999173,-0.0,-0.24216123877224885,-0.8508844437097041,0.0
2019-09-09,1.0,-0.0,-0.6569091810321088,-0.0,-0.24208294321749188,-0.8547667566227901,0.0
2019-09-10,1.0,-0.0,-0.6662044099292748,-0.0,-0.1962002496186382,-0.9111357648037721,0.0
2019-09-11,1.0,-0.0,-0.6684613676731794,-0.0,-0.18697269094138544,-0.9198767761989344,0.0
2019-09-12,1.0,-0.0,-0.6430729989741883,-0.0,-0.20216806676093044,-0.9272228229227314,0.0
2019-09-13,1.0,-0.0,-0.640370329304801,-0.0,-0.19957866725801085,-0.9319769375762279,0.0
2019-09-16,1.0,-0.0,-0.6411934338952973,-0.0,-0.19881322094055012,-0.9328693433895296,0.0
2019-09-17,1.0,-0.0,-0.6160310636527527,-0.0,-0.20881985854943835,-0.9486895021494939,0.0
2019-09-18,1.0,-0.0,-0.618891785456764,-0.0,-0.20741583005158354,-0.9470020522491541,0.0
2019-09-19,1.0,-0.0,-0.6087257617728532,-0.0,-0.222797783933518,-0.9385595567867037,0.0
2019-09-20,1.0,-0.0,-0.6238013413890583,-0.0,-0.22335236405964193,-0.9243112909483953,0.0
