Date,BBU,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-22,1.0,-0.362256190344446,-0.7683635357587495,-0.0,-0.6774450131415134,-0.6502282473371145,0.0
2018-10-23,1.0,-0.3646013415393127,-0.7683078625267963,-0.0,-0.6754719590623056,-0.6491598091418298,0.0
2018-10-24,1.0,-0.3628954275452411,-0.7644356955380578,-0.0,-0.6757494129023347,-0.6504351429755492,0.0
2018-10-25,1.0,-0.3219746614242027,-0.7166044964210102,-0.0,-0.7003394159357462,-0.6216352454884565,0.0
2018-10-26,1.0,-0.3036266329820829,-0.7027224678389788,-0.0,-0.7056809493734003,-0.6121065053352392,0.0
2018-10-29,1.0,-0.2790251010000662,-0.7154447314391681,-0.0,-0.6961388171402079,-0.6208689317173322,0.0
2018-10-30,1.0,-0.3030566226824787,-0.7240020043427426,-0.0,-0.7034240855186237,-0.6100885251377985,0.0
2018-10-31,1.0,-0.30585776834284195,-0.7072774313387289,-0.0,-0.6994493830436512,-0.6043850338330901,0.0
2018-11-01,1.0,-0.2814522284538546,-0.7291341718381841,-0.0,-0.7009590814057678,-0.6070752995055255,0.0
2018-11-02,1.0,-0.28029400755436074,-0.780583251097424,-0.0,-0.7115050872834926,-0.6304828665736549,0.0
2018-11-05,1.0,-0.28829415393050506,-0.7698581317250359,-0.0,-0.7172914810499623,-0.6513604276608868,0.0
2018-11-06,1.0,-0.2970487302676733,-0.7785518188057653,-0.0,-0.71283459162663,-0.6432738503774881,0.0
2018-11-07,1.0,-0.2976749035554166,-0.7968234108365482,-0.0,-0.7243596427206062,-0.6565877732596532,0.0
2018-11-08,1.0,-0.2636244481236203,-0.802117825607064,-0.0,-0.7159906181015452,-0.667494481236203,0.0
2018-11-09,1.0,-0.2691423395805755,-0.8131401100815161,-0.0,-0.723333101093848,-0.6779418936807636,0.0
2018-11-12,1.0,-0.26871161386585235,-0.7935042853672923,-0.0,-0.7325028626947501,-0.6752142683646206,0.0
2018-11-13,1.0,-0.24323580981194345,-0.7885997180871179,-0.0,-0.7348987520198026,-0.6712276962216798,0.0
2018-11-14,1.0,-0.24921080931071563,-0.7954348353973705,-0.0,-0.7460367017032642,-0.6782877163770077,0.0
2018-11-15,1.0,-0.24824169351765238,-0.7952049336520806,-0.0,-0.7466652808093407,-0.6745314069916503,0.0
2018-11-16,1.0,-0.24181578582327645,-0.7846788736301845,-0.0,-0.7511790817034263,-0.690213621861562,0.0
2018-11-19,1.0,-0.24516979430434635,-0.7840022199868188,-0.0,-0.7496964861771133,-0.6898609039508828,0.0
2018-11-20,1.0,-0.21235614361518848,-0.7757218661704914,-0.0,-0.752325821790366,-0.7052580800771829,0.0
2018-11-21,1.0,-0.2099143417386219,-0.7750868622931646,-0.0,-0.7523822628917403,-0.7027073514740789,0.0
2018-11-23,1.0,-0.2097347269654007,-0.7843664838386974,-0.0,-0.7515609369071028,-0.7038876815343752,0.0
2018-11-26,1.0,-0.20862663906142168,-0.7917184265010352,-0.0,-0.7491718426501035,-0.7011387163561077,0.0
2018-11-27,1.0,-0.19424807751991446,-0.8050967274733611,-0.0,-0.7494051519017897,-0.6996448153384598,0.0
2018-11-28,1.0,-0.19390887455592729,-0.8082295726554686,-0.0,-0.7480426309798917,-0.6989273272858965,0.0
2018-11-29,1.0,-0.16824596086986163,-0.795043970277456,-0.0,-0.7432681164360216,-0.7019905924057537,0.0
2018-11-30,1.0,-0.16637454033061827,-0.8032099529161082,-0.0,-0.7499398563425782,-0.7172217067051585,0.0
2018-12-03,1.0,-0.16851647594098995,-0.8052874672549291,-0.0,-0.7529642906383566,-0.7200813456500759,0.0
2018-12-04,1.0,-0.16875496185841013,-0.806116461288875,-0.0,-0.7552725138932035,-0.7215491353422387,0.0
2018-12-06,1.0,-0.16298445036597295,-0.735015347252673,-0.0,-0.7753904273619591,-0.6996323405403582,0.0
2018-12-07,1.0,-0.15708734583544517,-0.7377597567156615,-0.0,-0.7784085149518499,-0.7056935293123839,0.0
2018-12-10,1.0,-0.14094836246734982,-0.7368896925858951,-0.0,-0.7763378206416182,-0.6945616502578529,0.0
2018-12-11,1.0,-0.13372229487308454,-0.7408376085571539,-0.0,-0.7754417731281226,-0.7031150454347316,0.0
2018-12-12,1.0,-0.13372677888806922,-0.7408959828314667,-0.0,-0.7752665817181946,-0.703373348534639,0.0
2018-12-13,1.0,-0.13396776463492277,-0.7390342793955031,-0.0,-0.7756592835840901,-0.7022082230338773,0.0
2018-12-14,1.0,-0.14457425675903168,-0.7133093161846402,-0.0,-0.8012861519814148,-0.7077202787784923,0.0
2018-12-17,1.0,-0.12848281642917014,-0.712523051131601,-0.0,-0.7892036881810561,-0.7226487845766973,0.0
2018-12-18,1.0,-0.11608866404845904,-0.7007255541503029,-0.0,-0.7859615256606537,-0.7254210211009784,0.0
2018-12-19,1.0,-0.12117075119872137,-0.6998201917954182,-0.0,-0.7839970697922217,-0.724826851358551,0.0
2018-12-20,1.0,-0.12200225868597621,-0.6951106091808942,-0.0,-0.7826346907593171,-0.7218494652228792,0.0
2018-12-21,1.0,-0.1187288753396514,-0.6943800119292199,-0.0,-0.7830870170322752,-0.7174763072436875,0.0
2018-12-24,1.0,-0.10636195995785037,-0.6802884615384616,-0.0,-0.7789120126448893,-0.727377502634352,0.0
2018-12-26,1.0,-0.10541991228644369,-0.6806964718203836,-0.0,-0.7671335995287033,-0.7196439091444655,0.0
2018-12-27,1.0,-0.06841408024224073,-0.6493817814786779,-0.0,-0.7087118344688368,-0.727668433005299,0.0
2018-12-28,1.0,-0.06375331063185773,-0.6545907428427292,-0.0,-0.708948164964056,-0.7256905032160423,0.0
2018-12-31,1.0,-0.06812575115440571,-0.6497564678347777,-0.0,-0.7137073818710861,-0.7311657916376747,0.0
2019-01-02,1.0,-0.06050036465104481,-0.6539620128737674,-0.0,-0.716079525636554,-0.7403367473126804,0.0
2019-01-03,1.0,-0.06407859293297417,-0.6524481064807479,-0.0,-0.717921090160038,-0.7346220884170496,0.0
2019-01-04,1.0,-0.0410086682427108,-0.6592277383766746,-0.0,-0.7103861308116627,-0.7414657210401892,0.0
2019-01-07,1.0,-0.038691501017373606,-0.6507434653310378,-0.0,-0.7062138049773047,-0.7347315698857411,0.0
2019-01-08,1.0,-0.040833541614596354,-0.6418082979255186,-0.0,-0.7096038490377407,-0.7319732566858286,0.0
2019-01-09,1.0,-0.037111020943225444,-0.6297637254595961,-0.0,-0.7120384531352414,-0.7423140547457786,0.0
2019-01-10,1.0,-0.03039984815892699,-0.6504808300645325,-0.0,-0.7221308363912439,-0.7603758066557004,0.0
2019-01-11,1.0,-0.03227046947604551,-0.6549270950168242,-0.0,-0.7372215991027079,-0.7801634353468996,0.0
2019-01-14,1.0,-0.020867708434436572,-0.6598725290368501,-0.0,-0.743311009738264,-0.811284739072762,0.0
2019-01-15,1.0,-0.015911912696856826,-0.6722211331111547,-0.0,-0.74795791674835,-0.8312749134156701,0.0
2019-01-16,1.0,-0.0,-0.6784297005673805,-0.0,-0.7380210553933948,-0.8632055360598209,0.0
2019-01-17,1.0,-0.0,-0.6739451649975373,-0.0,-0.7430963716959449,-0.866491544902315,0.0
2019-01-18,1.0,-0.002374591867022856,-0.6730648725305894,-0.0,-0.7484251838659675,-0.8742125919329837,0.0
2019-01-22,1.0,-0.0,-0.6447054874979024,-0.0,-0.7740224869944622,-0.9375398556804833,0.0
2019-01-23,1.0,-0.0,-0.6020473448496481,-0.0,-0.7779573694312557,-0.9873387884298078,0.0
2019-01-24,1.0,-0.0,-0.5767713903743316,-0.0,-0.8003008021390373,-0.9651737967914438,0.0
2019-01-25,1.0,-0.0,-0.4928371648816427,-0.0,-0.8719557950746981,-1.0460809059280989,0.0
2019-01-28,1.0,-0.0,-0.4725683657096036,-0.0,-0.9008569185073914,-1.0405585333378853,0.0
2019-01-29,1.0,-0.0,-0.4655651160399026,-0.0,-0.9148469370264988,-1.047650063419149,0.0
2019-01-30,1.0,-0.0,-0.46548945654037366,-0.0,-0.9145208297617007,-1.048757071832676,0.0
2019-01-31,1.0,-0.0,-0.4850299401197605,-0.0,-0.8499896758207722,-1.1063734599765984,0.0
2019-02-01,1.0,-0.0,-0.48251170476452765,-0.0,-0.8617116496832827,-1.0983544478105205,0.0
2019-02-04,1.0,-0.0,-0.4866731449989588,-0.0,-0.8576386478795031,-1.1262233636426737,0.0
2019-02-05,1.0,-0.0,-0.4718902015288394,-0.0,-0.8493050729673385,-1.1534746351633078,0.0
2019-02-06,1.0,-0.0,-0.46705129987487837,-0.0,-0.8489503684137356,-1.1595996107326567,0.0
2019-02-07,1.0,-0.0,-0.46235101984085625,-0.0,-0.8466590222036902,-1.1657458563535912,0.0
2019-02-08,1.0,-0.0,-0.4458598726114649,-0.0,-0.8538147327610079,-1.1619703683190252,0.0
2019-02-11,1.0,-0.0,-0.442850661361812,-0.0,-0.890168568736258,-1.157016717272188,0.0
2019-02-12,1.0,-0.0,-0.43895776423618404,-0.0,-0.9074035161448483,-1.1557750227638859,0.0
2019-02-13,1.0,-0.0,-0.4474916387959866,-0.0,-0.9126210174265094,-1.1604295018482662,0.0
2019-02-14,1.0,-0.0,-0.4198276471003744,-0.0,-0.9485413576322667,-1.1634527089072544,0.0
2019-02-15,1.0,-0.0,-0.4588038923218979,-0.0,-0.9385254634562114,-1.1540592371617304,0.0
2019-02-19,1.0,-0.0,-0.44046562799446354,-0.0,-0.9567732547822692,-1.1517549774638889,0.0
2019-02-20,1.0,-0.0,-0.43645585783705176,-0.0,-0.9599545986592416,-1.1505692902493527,0.0
2019-02-21,1.0,-0.0,-0.4268327301114186,-0.0,-0.9614292811014122,-1.160102192889078,0.0
2019-02-22,1.0,-0.0,-0.4251428977171868,-0.0,-0.9625093194163384,-1.1626016260162602,0.0
2019-02-25,1.0,-0.0,-0.4207917261055635,-0.0,-0.9751426533523538,-1.170435092724679,0.0
2019-02-26,1.0,-0.0,-0.41904727639058786,-0.0,-0.9843851190904511,-1.1944664316039433,0.0
2019-02-27,1.0,-0.0,-0.433603749774653,-0.0,-0.9756985758067425,-1.1962862808725436,0.0
2019-02-28,1.0,-0.0,-0.4384179567680704,-0.0,-0.9794666377972645,-1.1908267475009924,0.0
2019-03-01,1.0,-0.0,-0.43575781616241754,-0.0,-0.9881720817857271,-1.1821427283545491,0.0
2019-03-04,1.0,-0.0,-0.4202867228585837,-0.0,-0.991571212448671,-1.190188026799222,0.0
2019-03-05,1.0,-0.0,-0.4165071338269821,-0.0,-1.0028896514357957,-1.1927036301246163,0.0
2019-03-06,1.0,-0.0,-0.41726618705035967,-0.0,-1.0007591916416616,-1.1971729149343842,0.0
2019-03-07,1.0,-0.0,-0.37041040608222536,-0.0,-1.0391669369077217,-1.1936367239577703,0.0
2019-03-08,1.0,-0.0,-0.34749316317228807,-0.0,-1.0872561531449407,-1.2115223336371923,0.0
2019-03-11,1.0,-0.0,-0.34363388882757606,-0.0,-1.0821469300665856,-1.2530257881764337,0.0
2019-03-12,1.0,-0.0,-0.28400714764351126,-0.0,-1.1133571588117042,-1.3253666890030524,0.0
2019-03-13,1.0,-0.0,-0.3025162884745001,-0.0,-1.1208342694525573,-1.3210888938815246,0.0
2019-03-14,1.0,-0.0,-0.2947604052054482,-0.0,-1.159881625374663,-1.339416473802026,0.0
2019-03-15,1.0,-0.0,-0.28762847354396653,-0.0,-1.1652455272173583,-1.3537114579368101,0.0
2019-03-18,1.0,-0.0,-0.3161736457933154,-0.0,-1.1696504033807147,-1.3559354590856705,0.0
2019-03-19,1.0,-0.0,-0.32281853281853284,-0.0,-1.1676061776061777,-1.3706177606177607,0.0
2019-03-20,1.0,-0.0,-0.31058085732859164,-0.0,-1.1585407823792588,-1.3548239073075599,0.0
2019-03-21,1.0,-0.0,-0.2958388250800226,-0.0,-1.1567313123705516,-1.3131990209000186,0.0
2019-03-22,1.0,-0.0,-0.29133768600060733,-0.0,-1.2084725174612814,-1.296120558761008,0.0
2019-03-25,1.0,-0.0,-0.17713534822601842,-0.0,-1.2723108691571243,-1.3050122019898631,0.0
2019-03-26,1.0,-0.0,-0.20720313441832428,-0.0,-1.2536166365280288,-1.306509945750452,0.0
2019-03-27,1.0,-0.0,-0.19697368916324762,-0.0,-1.2607746452365718,-1.3063575111981027,0.0
2019-03-28,1.0,-0.0,-0.19238884702336095,-0.0,-1.2528259231348906,-1.3226450640542575,0.0
2019-03-29,1.0,-0.0,-0.20790430042398544,-0.0,-1.2589718352513628,-1.3187083585705632,0.0
2019-04-01,1.0,-0.0,-0.2064792686165168,-0.0,-1.2532529114980462,-1.3337506164409545,0.0
2019-04-02,1.0,-0.0,-0.22696807906395547,-0.0,-1.28009390738006,-1.2794880533151576,0.0
2019-04-03,1.0,-0.0,-0.23304632733922587,-0.0,-1.2663060042669918,-1.3104998476074368,0.0
2019-04-04,1.0,-0.0,-0.23234123222748818,-0.0,-1.2735924170616113,-1.2855734597156399,0.0
2019-04-05,1.0,-0.0,-0.23229526229943484,-0.0,-1.2823275044570044,-1.2785722413989304,0.0
2019-04-08,1.0,-0.0,-0.23177300660040967,-0.0,-1.2819968135953264,-1.2795690767013124,0.0
2019-04-09,1.0,-0.0,-0.21356898517673886,-0.0,-1.324325351577347,-1.2629418472063856,0.0
2019-04-10,1.0,-0.0,-0.18975606049091873,-0.0,-1.347708792461433,-1.2621779770499275,0.0
2019-04-11,1.0,-0.0,-0.17791294430716595,-0.0,-1.3747196350503705,-1.2489260596844705,0.0
2019-04-12,1.0,-0.0,-0.17663167503423097,-0.0,-1.3747147421268826,-1.252091891069527,0.0
2019-04-15,1.0,-0.0,-0.17873053345010093,-0.0,-1.3689601340288622,-1.2599093782126949,0.0
2019-04-16,1.0,-0.0,-0.1837667034682301,-0.0,-1.366657783530666,-1.2566337990634635,0.0
2019-04-17,1.0,-0.0,-0.1566310975609756,-0.0,-1.4094131097560973,-1.2448932926829268,0.0
2019-04-18,1.0,-0.0,-0.14324417140458653,-0.0,-1.3979471133666577,-1.2745831266455525,0.0
2019-04-22,1.0,-0.0,-0.14760246450575945,-0.0,-1.401591978875665,-1.2776778538900158,0.0
2019-04-23,1.0,-0.0,-0.1555820390588959,-0.0,-1.3965093033984315,-1.2922881746886052,0.0
2019-04-24,1.0,-0.0,-0.1316943674976916,-0.0,-1.3981994459833798,-1.3174823022468454,0.0
2019-04-25,1.0,-0.0,-0.13229856724695732,-0.0,-1.404367585888153,-1.3148205207209984,0.0
2019-04-26,1.0,-0.0,-0.1227771764342044,-0.0,-1.463352404515231,-1.2796505334776556,0.0
2019-04-29,1.0,-0.0,-0.11677873096839013,-0.0,-1.4623618517659787,-1.2851456835922404,0.0
2019-04-30,1.0,-0.0,-0.10915424811302496,-0.0,-1.47505322237275,-1.2864718405264175,0.0
2019-05-01,1.0,-0.0,-0.09470795160230393,-0.0,-1.4954192276469909,-1.2755034983957634,0.0
2019-05-02,1.0,-0.0,-0.10006171887054466,-0.0,-1.4636244406727354,-1.2937432494985341,0.0
2019-05-03,1.0,-0.0,-0.09974178132346707,-0.0,-1.463213473619301,-1.2910548425636876,0.0
2019-05-06,1.0,-0.0,-0.0733330768342888,-0.0,-1.4699318995036745,-1.3042206917779233,0.0
2019-05-07,1.0,-0.0,-0.08322732354188352,-0.0,-1.4668285725299721,-1.3048070621795615,0.0
2019-05-08,1.0,-0.0,-0.12335488779003423,-0.0,-1.418752377329783,-1.2616203879802204,0.0
2019-05-09,1.0,-0.0,-0.12104842697911516,-0.0,-1.4370601437973143,-1.246091223798836,0.0
2019-05-10,1.0,-0.0,-0.11637816245006659,-0.0,-1.4407076279246722,-1.2473654175385203,0.0
2019-05-13,1.0,-0.0,-0.11071808915259396,-0.0,-1.442530047162635,-1.2501901719154116,0.0
2019-05-14,1.0,-0.0,-0.06366436298076923,-0.017277644230769232,-1.4375000000000002,-1.237567608173077,0.0
2019-05-15,1.0,-0.0,-0.0688591210114389,-0.01922787477423239,-1.4446493076459963,-1.230019566526189,0.0
2019-05-16,1.0,-0.0,-0.07119205298013245,-0.021598434677904878,-1.4373494882600844,-1.2326535219747141,0.0
2019-05-17,1.0,-0.0,-0.05463987356062317,-0.040076766764506666,-1.4122074207872357,-1.2561526303906074,0.0
2019-05-20,1.0,-0.0,-0.041212303527111374,-0.05068812514100925,-1.4097164774009174,-1.258629766112657,0.0
2019-05-21,1.0,-0.0,-0.035556056168806784,-0.050649545693474504,-1.4109409026056918,-1.2574528797777276,0.0
2019-05-22,1.0,-0.0,-0.018719987995198077,-0.06846488595438174,-1.4113520408163265,-1.2529636854741897,0.0
2019-05-23,1.0,-0.0,-0.00828180625819749,-0.07922053588158141,-1.4234588720254826,-1.236424957841484,0.0
2019-05-24,1.0,-0.0,-0.0,-0.08361965939647445,-1.4157080968031073,-1.235360023902002,0.0
2019-05-28,1.0,-0.0,-0.0,-0.08235250158801331,-1.4171057056383813,-1.2370063146881891,0.0
2019-05-29,1.0,-0.0,-0.0,-0.08515633734580554,-1.4185145157082697,-1.223046249021727,0.0
2019-05-30,1.0,-0.0,-0.001119988053460763,-0.07686851340252371,-1.4308220712312403,-1.2244829388486524,0.0
2019-05-31,1.0,-0.0,-0.0,-0.09927981599487198,-1.4600882319671205,-1.2111911315561255,0.0
2019-06-03,1.0,-0.0,-0.0,-0.11619797525309336,-1.4547806524184477,-1.1785526809148856,0.0
2019-06-04,1.0,-0.0,-0.0,-0.10665967095154218,-1.4520855975714875,-1.1889592624517482,0.0
2019-06-05,1.0,-0.0,-0.0,-0.13877307921381776,-1.4932251340083385,-1.0904556283502085,0.0
2019-06-06,1.0,-0.0,-0.0,-0.15081637966303418,-1.4858109867222078,-1.082642169077993,0.0
2019-06-07,1.0,-0.0,-0.0,-0.15586781160551652,-1.4768224229582543,-1.0846436935429908,0.0
2019-06-10,1.0,-0.0,-0.0,-0.14097211868197404,-1.4778216788429996,-1.1086924109139704,0.0
2019-06-11,1.0,-0.0,-0.0,-0.17327898889429008,-1.4676363908312455,-1.0983434917548518,0.0
2019-06-12,1.0,-0.0,-0.0,-0.16658548465660009,-1.4727790475476787,-1.107497470868148,0.0
2019-06-13,1.0,-0.0,-0.0009744031780534421,-0.1787655061274969,-1.46505265524866,-1.102949443465877,0.0
2019-06-14,1.0,-0.0,-0.0,-0.19619211490985258,-1.461472282486721,-1.0828532954290417,0.0
2019-06-17,1.0,-0.0,-0.0,-0.19604471195184867,-1.4567647388687428,-1.0856480616097797,0.0
2019-06-18,1.0,-0.0,-0.0021310004486316736,-0.19724839240317033,-1.4547255869597728,-1.0844922984896068,0.0
2019-06-19,1.0,-0.0,-0.0,-0.21256290773532155,-1.4391798695246971,-1.0760857409133273,0.0
2019-06-20,1.0,-0.0,-0.0,-0.22480009010023652,-1.4440815407140444,-1.0852948905657545,0.0
2019-06-21,1.0,-0.0,-0.0,-0.22818109969515638,-1.4509803921568627,-1.084340070001129,0.0
2019-06-24,1.0,-0.0,-0.008243232880914041,-0.25465838509316774,-1.4522659305268002,-1.1188559159573654,0.0
2019-06-25,1.0,-0.0,-0.0,-0.2565184049079755,-1.4601610429447853,-1.1176763803680985,0.0
2019-06-26,1.0,-0.0,-0.0,-0.24838734449393332,-1.45008447243127,-1.141184149900169,0.0
2019-06-27,1.0,-0.0,-0.0,-0.25207150529384686,-1.4531609636335736,-1.13085008439466,0.0
2019-06-28,1.0,-0.0,-0.0,-0.2492993972897232,-1.4538369995009406,-1.1357825636300818,0.0
2019-07-01,1.0,-0.0,-0.0,-0.2557082900157868,-1.4864271687651611,-1.1082746139925301,0.0
2019-07-02,1.0,-0.0,-0.0,-0.2536791546589818,-1.4781940441882806,-1.1105859750240155,0.0
2019-07-03,1.0,-0.0,-0.0,-0.2561783294856753,-1.4507058244711046,-1.0776974605457366,0.0
2019-07-05,1.0,-0.0,-0.013196977102680755,-0.24536601872391625,-1.430424483964357,-1.0708350565853293,0.0
2019-07-08,1.0,-0.0,-0.015717831089719483,-0.24309994735654658,-1.4298713995638113,-1.0715574941716177,0.0
2019-07-09,1.0,-0.0,-0.006502781536611036,-0.24421139678243872,-1.4300481130657043,-1.0781085551044955,0.0
2019-07-10,1.0,-0.0,-0.014985352662810786,-0.24626305115300837,-1.4195523172838578,-1.074926763314054,0.0
2019-07-11,1.0,-0.0,-0.008525821596244132,-0.2593802816901408,-1.420244131455399,-1.067755868544601,0.0
2019-07-12,1.0,-0.0,-0.0283265978146984,-0.25336775931746747,-1.3904355635383927,-1.0698622960634636,0.0
2019-07-15,1.0,-0.0,-0.06359484952837252,-0.28447372361131906,-1.3810076358736338,-1.0139616709088188,0.0
2019-07-16,1.0,-0.0,-0.06764243467844576,-0.29385341019690053,-1.3768810361608146,-1.0049412293179605,0.0
2019-07-17,1.0,-0.0,-0.07375790931895615,-0.2913250215283238,-1.3768018270994795,-1.002208993223258,0.0
2019-07-18,1.0,-0.0,-0.07447087469563587,-0.29548604607604423,-1.3839670350252855,-0.9921333583067988,0.0
2019-07-19,1.0,-0.0,-0.07560948208066509,-0.29337527618619635,-1.3874471033217242,-0.9884282664869116,0.0
2019-07-22,1.0,-0.0,-0.059936317662483606,-0.28585877505150775,-1.39288256227758,-1.007304738715115,0.0
2019-07-23,1.0,-0.0,-0.06297059374414683,-0.28908035212586625,-1.3912717737404008,-1.0026596740962728,0.0
2019-07-24,1.0,-0.0,-0.06408914148967992,-0.29681423870774754,-1.3847965898893209,-0.9934564762189649,0.0
2019-07-25,1.0,-0.0,-0.02542849641825751,-0.3162059783220193,-1.4308967483028918,-0.9780219780219781,0.0
2019-07-26,1.0,-0.0,-0.0,-0.3218485816269021,-1.4487694908885966,-0.9866616569603607,0.0
2019-07-29,1.0,-0.0,-0.0,-0.3165335433307083,-1.4358570517868527,-0.997562530468369,0.0
2019-07-30,1.0,-0.0,-0.0,-0.3198149053835447,-1.4416312403596554,-1.0006771754260562,0.0
2019-07-31,1.0,-0.0,-0.006398434265497384,-0.3204862810041778,-1.4364861304527834,-1.0004140163348263,0.0
2019-08-01,1.0,-0.0,-0.019700551615445233,-0.3066531577169875,-1.4382528425081618,-0.9878794701489737,0.0
2019-08-02,1.0,-0.0,-0.007028825662691143,-0.32702733016786933,-1.4369835869443304,-0.9676973118480579,0.0
2019-08-05,1.0,-0.0,-0.004996644045044374,-0.31463942128421213,-1.4320232679543592,-0.9771795063017378,0.0
2019-08-06,1.0,-0.0,-0.010924154111221086,-0.3125847721690678,-1.369698302723707,-0.9726162982514023,0.0
2019-08-07,1.0,-0.0,-0.027876740000734566,-0.2847541043816799,-1.3646380431189626,-0.9955926102765635,0.0
2019-08-08,1.0,-0.0,-0.015969526042048203,-0.2695406929895246,-1.3679217639733354,-1.0092667203867849,0.0
2019-08-09,1.0,-0.0,-0.0,-0.25759778973389563,-1.3467354951286898,-1.0310091609713536,0.0
2019-08-12,1.0,-0.0,-0.0,-0.24932464070885713,-1.3438389223066671,-1.008788675575406,0.0
2019-08-13,1.0,-0.0,-0.0,-0.24334833483348334,-1.3483708370837084,-1.0086048604860487,0.0
2019-08-14,1.0,-0.0,-0.0,-0.24218553289450023,-1.3446998309413332,-1.0101075500881265,0.0
2019-08-15,1.0,-0.0,-0.007311387397569934,-0.2696736366205143,-1.3114580389940662,-0.9436634642554396,0.0
2019-08-16,1.0,-0.0,-0.02341895482728078,-0.26168290522586357,-1.2995217006200177,-0.9583702391496901,0.0
2019-08-19,1.0,-0.0,-0.002576046298256757,-0.27094360928788197,-1.3093725739289999,-0.9459383160420637,0.0
2019-08-20,1.0,-0.0,-0.00109108827256089,-0.276538082500352,-1.302372237082923,-0.9396381810502604,0.0
2019-08-21,1.0,-0.0,-0.003550087873462215,-0.2906151142355009,-1.293145869947276,-0.9276625659050967,0.0
2019-08-22,1.0,-0.0,-0.009975149627244408,-0.27384410766161493,-1.2821392320884812,-0.934129011935179,0.0
2019-08-23,1.0,-0.0,-0.026887352468747815,-0.27194636496962077,-1.283748865144214,-0.9092464557580836,0.0
2019-08-26,1.0,-0.0,-0.01721580127652234,-0.26996722442642745,-1.266034155597723,-0.8968431947559082,0.0
2019-08-27,1.0,-0.0,-0.009302808133905105,-0.26251902061142623,-1.2698851846728456,-0.9165859731636465,0.0
2019-08-28,1.0,-0.0,-0.0012097749818533751,-0.2680515709792264,-1.2748954408765683,-0.9123431613148526,0.0
2019-08-29,1.0,-0.0,-0.009812667261373774,-0.2770191449941673,-1.2644273656762508,-0.8797776710354765,0.0
2019-08-30,1.0,-0.0,-0.006951578658995959,-0.2783713444284638,-1.2633038832956647,-0.8757619341141019,0.0
2019-09-03,1.0,-0.0,-0.025356848751029372,-0.29470903101839147,-1.2649258852594016,-0.8462119132583037,0.0
2019-09-04,1.0,-0.0,-0.0007555204505649232,-0.3052989457055531,-1.2664583261787836,-0.861636732030633,0.0
2019-09-05,1.0,-0.0,-0.0,-0.2808264752232533,-1.295149711083873,-0.9260024514095604,0.0
2019-09-06,1.0,-0.0,-0.0,-0.2821361387863165,-1.279593116421654,-0.9218630251515363,0.0
2019-09-09,1.0,-0.0,-0.0,-0.2768201247284703,-1.2865601569616705,-0.9402284352883469,0.0
2019-09-10,1.0,-0.0,-0.0,-0.2842429762488615,-1.2873607510684508,-0.931514047502277,0.0
