Date,IWF,IWM,MTUM,NMIH,SPY,VLUE,VXX
2018-10-18,-0.7505464480874318,-2.1942622950819675,-0.0,1.0,-1.4269808743169399,-1.458811475409836,0.0
2018-10-19,-0.7105653757927406,-2.1673863176359465,-0.0,1.0,-1.4201862096883011,-1.4486574011604372,0.0
2018-10-22,-0.7106167846309402,-2.156926188068756,-0.0,1.0,-1.422514324233232,-1.4506909336029659,0.0
2018-10-23,-0.7149403598625245,-2.1567491070826876,-0.0,1.0,-1.41882876204596,-1.4484803558191253,0.0
2018-10-24,-0.7099596231493943,-2.150471063257066,-0.0,1.0,-1.4185060565275909,-1.4505383580080753,0.0
2018-10-25,-0.6211647636665178,-2.0238566052178353,-0.0,1.0,-1.3812591694839575,-1.3524909102506857,0.0
2018-10-26,-0.5836990595611286,-1.9852664576802506,-0.0,1.0,-1.3762382445141066,-1.3243887147335425,0.0
2018-10-29,-0.5436838830118232,-1.9978842563783448,-0.0,1.0,-1.3542626011200993,-1.3269446172993156,0.0
2018-10-30,-0.5261913649371657,-1.9983824810252584,-0.0,1.0,-1.3552320517606073,-1.3414831404753018,0.0
2018-10-31,-0.5273610427939006,-1.9569601574028528,-0.0,1.0,-1.3407525823905557,-1.323413674372848,0.0
2018-11-01,-0.5923373585382815,-1.9701586900170702,-0.0,1.0,-1.3920465322121767,-1.367768856293861,0.0
2018-11-02,-0.6205402650356779,-1.9136085626911317,-0.0,1.0,-1.4529816513761469,-1.3839194699286443,0.0
2018-11-05,-0.6171621363549556,-1.9201094913743713,-0.0,1.0,-1.4519702081609267,-1.3764720860653128,0.0
2018-11-06,-0.615678776290631,-1.9191204588910131,-0.0,1.0,-1.4564690885914595,-1.3822817080943275,0.0
2018-11-07,-0.6138128580521961,-1.9180140038192235,-0.0,1.0,-1.4532781667727563,-1.3803309993634627,0.0
2018-11-08,-0.5518133081046989,-1.925575528224535,-0.0,1.0,-1.43519394512772,-1.3945758435824662,0.0
2018-11-09,-0.5513421119270702,-1.9328310964801219,-0.0,1.0,-1.4459989870853382,-1.4005444416307928,0.0
2018-11-12,-0.5486680974624416,-1.923999495013256,-0.0,1.0,-1.4438833480621134,-1.395783360686782,0.0
2018-11-13,-0.49109271107765645,-1.9278007778195958,-0.0,1.0,-1.4574708317651486,-1.3964370844310627,0.0
2018-11-14,-0.49350486350800127,-1.927016002510198,-0.0,1.0,-1.458613115782868,-1.3963602133668027,0.0
2018-11-15,-0.4901997620389505,-1.9259815893293255,-0.0,1.0,-1.4579497776942827,-1.388001753397207,0.0
2018-11-16,-0.4842931937172775,-1.907878334579905,-0.0,1.0,-1.4508227374719522,-1.3898653702318624,0.0
2018-11-19,-0.4929744582526697,-1.9091987759945044,-0.0,1.0,-1.4508836570286643,-1.3918691063510897,0.0
2018-11-20,-0.42786500185437015,-1.8913339102484854,-0.0,1.0,-1.4483866979849178,-1.413648164173569,0.0
2018-11-21,-0.426890243902439,-1.8727439024390244,-0.0,1.0,-1.4309756097560975,-1.366890243902439,0.0
2018-11-23,-0.42837147030185,-1.8536392405063293,-0.0,1.0,-1.4363437195715678,-1.3672711781888998,0.0
2018-11-26,-0.4269464720194648,-1.8599148418491485,-0.0,1.0,-1.4325425790754258,-1.3633211678832118,0.0
2018-11-27,-0.4089454940544456,-1.8594796885374538,-0.0,1.0,-1.418301442626909,-1.3493088670248081,0.0
2018-11-28,-0.4079400568010152,-1.8705661973533145,-0.0,1.0,-1.4157350897335186,-1.3484198440993413,0.0
2018-11-29,-0.3592590393635338,-1.8374992578519265,-0.0,1.0,-1.3967820459538087,-1.3437036157454134,0.0
2018-11-30,-0.3583640033242313,-1.837943725513475,-0.0,1.0,-1.3971269144010448,-1.34269262732993,0.0
2018-12-03,-0.35392558305145094,-1.840068838644591,-0.0,1.0,-1.3977805471485372,-1.3425909441576167,0.0
2018-12-04,-0.34714657826189915,-1.8402202225905757,-0.0,1.0,-1.3934998816007578,-1.3390954297892494,0.0
2018-12-06,-0.3233451065284266,-1.7376096616155863,-0.0,1.0,-1.3602028027799933,-1.275492765181725,0.0
2018-12-07,-0.3302935309204902,-1.7378170418922771,-0.0,1.0,-1.3610145340552864,-1.2705044172128812,0.0
2018-12-10,-0.285874817395213,-1.7396336667041241,-0.0,1.0,-1.3527924485897294,-1.2402517136756939,0.0
2018-12-11,-0.2854413665224476,-1.7397314154070913,-0.0,1.0,-1.3523065685227849,-1.2414451873911334,0.0
2018-12-12,-0.29204487793877204,-1.743755990302757,-0.0,1.0,-1.3607712690984946,-1.2413598691999774,0.0
2018-12-13,-0.29137804809370954,-1.7359351241763812,-0.0,1.0,-1.3666159824294644,-1.237596440840232,0.0
2018-12-14,-0.29662971923704495,-1.7213751195633826,-0.0,1.0,-1.3719687165925842,-1.2365385697406177,0.0
2018-12-17,-0.27370894645554744,-1.718569909919991,-0.0,1.0,-1.35343814692553,-1.2492586583114196,0.0
2018-12-18,-0.24837653327412998,-1.6997835377698842,-0.0,1.0,-1.3480046622634179,-1.2541488594105568,0.0
2018-12-19,-0.24480843975569125,-1.701443642420877,-0.0,1.0,-1.3505274847307052,-1.255691282620766,0.0
2018-12-20,-0.24356217259443064,-1.681169010201268,-0.0,1.0,-1.3459057071960296,-1.2435621725944306,0.0
2018-12-21,-0.23351226993865032,-1.6819127957931639,-0.0,1.0,-1.3472830850131465,-1.214943032427695,0.0
2018-12-24,-0.19769652849459443,-1.6481773238441895,-0.0,1.0,-1.340685608735807,-1.2462106807192916,0.0
2018-12-26,-0.19529905335628228,-1.666092943201377,-0.0,1.0,-1.2976011187607572,-1.2195567986230638,0.0
2018-12-27,-0.13610315186246416,-1.5915370446172739,-0.0,1.0,-1.185990585345886,-1.2030290626279165,0.0
2018-12-28,-0.13157491182333997,-1.5957675203189696,-0.0,1.0,-1.1846342585493024,-1.1997648622399428,0.0
2018-12-31,-0.13113496932515337,-1.5972903885480572,-0.0,1.0,-1.1845092024539878,-1.1994887525562372,0.0
2019-01-02,-0.12728479526192177,-1.5963953844582865,-0.0,1.0,-1.1818645971612376,-1.2001429592566117,0.0
2019-01-03,-0.13787121134809674,-1.592203286049597,-0.0,1.0,-1.1887947749770384,-1.1837432391060314,0.0
2019-01-04,-0.09252128090798539,-1.6064045399270368,-0.0,1.0,-1.1733380624239966,-1.1945683015808675,0.0
2019-01-07,-0.05973549952944673,-1.5633265639704792,-0.0,1.0,-1.1658824112140276,-1.1642478577443163,0.0
2019-01-08,-0.0646930908372047,-1.5388949293268757,-0.0,1.0,-1.1792033211426314,-1.159335771473757,0.0
2019-01-09,-0.0610171163616633,-1.5243920485374636,-0.0,1.0,-1.1794505006659104,-1.16776007497657,0.0
2019-01-10,-0.0629498176082027,-1.5193236714975844,-0.0,1.0,-1.1821453218968745,-1.1650892240954351,0.0
2019-01-11,-0.06713466482104015,-1.505586315997627,-0.0,1.0,-1.1887977061498913,-1.1821237888075935,0.0
2019-01-14,-0.07926618206992038,-1.5028927458834,-0.0,1.0,-1.188893833753647,-1.173811996241903,0.0
2019-01-15,-0.07939414938375489,-1.4954709696579718,-0.0,1.0,-1.1918526951442856,-1.1829926248576945,0.0
2019-01-16,-0.07767038169444719,-1.48530427063813,-0.0,1.0,-1.1876417792681724,-1.1807870598678372,0.0
2019-01-17,-0.08521105972645872,-1.4729902587818557,-0.0,1.0,-1.182524845026075,-1.1791301780970187,0.0
2019-01-18,-0.0941141468736054,-1.4585213467545992,-0.0,1.0,-1.190310903952001,-1.2156493281102791,0.0
2019-01-22,-0.0,-1.5887702447248764,-0.0,1.0,-1.2988811117355543,-1.2214274766259645,0.0
2019-01-23,-0.0,-1.5585807311695636,-0.0,1.0,-1.3185663744039378,-1.250320463518433,0.0
2019-01-24,-0.0,-1.5452394424155136,-0.0,1.0,-1.3502391852270974,-1.2483411347152924,0.0
2019-01-25,-0.0,-1.5215874861279923,-0.0,1.0,-1.4549490038577393,-1.308037837552185,0.0
2019-01-28,-0.0,-1.5047669491525426,-0.0,1.0,-1.4824682203389832,-1.3093220338983051,0.0
2019-01-29,-0.0,-1.4833828838394563,-0.0,1.0,-1.4918772563176894,-1.3337757485665747,0.0
2019-01-30,-0.0,-1.4815444261511497,-0.0,1.0,-1.49152902437729,-1.337883052737798,0.0
2019-01-31,-0.0,-1.5015989766549407,-0.0,1.0,-1.4416373520946593,-1.386685854386526,0.0
2019-02-01,-0.0,-1.4980555111608334,-0.0,1.0,-1.4537850940280221,-1.3755260774599116,0.0
2019-02-04,-0.0,-1.4551821460304186,-0.0,1.0,-1.4195369257304136,-1.3519050854544505,0.0
2019-02-05,-0.0,-1.44126254180602,-0.0,1.0,-1.408288043478261,-1.376201923076923,0.0
2019-02-06,-0.0,-1.416883929502555,-0.0,1.0,-1.4026488684951508,-1.3948274064031703,0.0
2019-02-07,-0.0,-1.4139081478392328,-0.0,1.0,-1.403430120419121,-1.3956106969712767,0.0
2019-02-08,-0.0,-1.414571682433492,-0.0,1.0,-1.4259656091569541,-1.3860345999059216,0.0
2019-02-11,-0.0,-1.4049266247379457,-0.0,1.0,-1.4330712788259958,-1.4030922431865829,0.0
2019-02-12,-0.0,-1.38852808229854,-0.0,1.0,-1.4137268145685042,-1.3933600041564917,0.0
2019-02-13,-0.0,-1.4108921161825725,-0.0,1.0,-1.400570539419087,-1.375259336099585,0.0
2019-02-14,-0.0,-1.3923173147086416,-0.0,1.0,-1.4371937871364535,-1.3825706244136349,0.0
2019-02-15,-0.0,-1.4389007888825036,-0.0,1.0,-1.4191003604827332,-1.3663862912073559,0.0
2019-02-19,-0.0,-1.424739039665971,-0.0,1.0,-1.4300626304801671,-1.3644050104384133,0.0
2019-02-20,-0.0,-1.4381270903010033,-0.0,1.0,-1.421613712374582,-1.366011705685619,0.0
2019-02-21,-0.0,-1.4232456140350878,-0.0,1.0,-1.423297827903091,-1.3747911445279866,0.0
2019-02-22,-0.0,-1.4090269453275652,-0.0,1.0,-1.4352947308073174,-1.3674884036066086,0.0
2019-02-25,-0.0,-1.4029138934018133,-0.0,1.0,-1.4542738850165087,-1.3836276924689481,0.0
2019-02-26,-0.0,-1.3927995159338444,-0.0,1.0,-1.3423255344897136,-1.3072307382008874,0.0
2019-02-27,-0.0,-1.3856090422847918,-0.0,1.0,-1.3524573619941467,-1.3078009889998992,0.0
2019-02-28,-0.0,-1.3853753949546113,-0.0,1.0,-1.3434475149205074,-1.286423591955464,0.0
2019-03-01,-0.0,-1.3618953113371373,-0.0,1.0,-1.3343587199206153,-1.2652939717191765,0.0
2019-03-04,-0.0,-1.3601902779842427,-0.0,1.0,-1.319359793865517,-1.2756057678013974,0.0
2019-03-05,-0.0,-1.33569587628866,-0.0,1.0,-1.34456780333069,-1.276120142743854,0.0
2019-03-06,-0.0,-1.3298315163528245,-0.0,1.0,-1.352428146679881,-1.2731417244796828,0.0
2019-03-07,-0.0,-1.2572870787350918,-0.0,1.0,-1.4198545058643044,-1.2716880289008758,0.0
2019-03-08,-0.0,-1.245455453455853,-0.0,1.0,-1.4665401518178185,-1.2820615261685977,0.0
2019-03-11,-0.0,-1.2438347874325484,-0.0,1.0,-1.4687578798729135,-1.330525997276716,0.0
2019-03-12,-0.0,-1.1947873100071407,-0.0,1.0,-1.5039783739671528,-1.4017137610935428,0.0
2019-03-13,-0.0,-1.2151406649616368,-0.0,1.0,-1.5087468030690536,-1.3911508951406648,0.0
2019-03-14,-0.0,-1.2184994126359876,-0.0,1.0,-1.5005873640124625,-1.3884263751979162,0.0
2019-03-15,-0.0,-1.2061971830985916,-0.0,1.0,-1.5055569782330345,-1.4098847631241997,0.0
2019-03-18,-0.0,-1.238360977626208,-0.0,1.0,-1.5112902392393945,-1.4175063297679946,0.0
2019-03-19,-0.0,-1.2428786385098323,-0.0,1.0,-1.5133606599906604,-1.432366523115239,0.0
2019-03-20,-0.0,-1.2531217481789803,-0.0,1.0,-1.510041623309053,-1.4396982310093653,0.0
2019-03-21,-0.0,-1.2519496724550274,-0.0,1.0,-1.5310387854840386,-1.4161380888010815,0.0
2019-03-22,-0.0,-1.2386706948640482,-0.0,1.0,-1.5667257005938118,-1.4034795291176163,0.0
2019-03-25,-0.0,-0.9637599566287168,-0.0,1.0,-1.2174402602276992,-0.9891154760415364,0.0
2019-03-26,-0.0,-0.9687722680974137,-0.0,1.0,-1.2057676992077797,-1.0171018988137654,0.0
2019-03-27,-0.0,-0.9269674624005333,-0.014956463775361414,1.0,-1.2068074823980335,-1.0173728283964505,0.0
2019-03-28,-0.0,-0.9288628038628037,-0.014319014319014318,1.0,-1.2042124542124542,-1.01510989010989,0.0
2019-03-29,-0.0,-0.9370544833048481,-0.01113010129642753,1.0,-1.207803576639293,-1.0125891033390304,0.0
2019-04-01,-0.0,-0.9577229664872083,-0.0010850966153332499,1.0,-1.2133049538833938,-1.0012937690413588,0.0
2019-04-02,-0.0,-0.9594818997010959,-0.04869644636333444,1.0,-1.1898870807040849,-0.9533792759880437,0.0
2019-04-03,-0.0,-0.9610239471511147,-0.05540875309661437,1.0,-1.1718827415359208,-0.9405037159372419,0.0
2019-04-04,-0.0,-0.9544074212737634,-0.05520196347601814,1.0,-1.2123216439951747,-0.9379341902741379,0.0
2019-04-05,-0.0,-0.9335020326889572,-0.049157886003484606,1.0,-1.2117730025719737,-0.9539118891562266,0.0
2019-04-08,-0.0,-0.9257448307297063,-0.04877139187005345,1.0,-1.2124476857415158,-0.9567397339742263,0.0
2019-04-09,-0.0,-0.8914686825053995,-0.0801212826050839,1.0,-1.2434374480810766,-0.9384864595447749,0.0
2019-04-10,-0.0,-0.8722127994042941,-0.07264303148140487,1.0,-1.2180118313821207,-0.9739378645596326,0.0
2019-04-11,-0.0,-0.8540064500124039,-0.09675018605805012,1.0,-1.227735053336641,-0.9561316464070124,0.0
2019-04-12,-0.0,-0.8543785661126271,-0.0970396096915571,1.0,-1.2272388985363432,-0.9559662614735798,0.0
2019-04-15,-0.0,-0.857686894610481,-0.09934597234870438,1.0,-1.2177332560642438,-0.9646079973507741,0.0
2019-04-16,-0.0,-0.8392242086271936,-0.08750205018861736,1.0,-1.208955223880597,-0.9646957520091848,0.0
2019-04-17,-0.0,-0.7414894899722679,-0.13777581286925766,1.0,-1.1836340983079456,-0.9561914714038825,0.0
2019-04-18,-0.0,-0.7482421953473423,-0.1255574751898429,1.0,-1.1786331311020932,-0.9653662260436338,0.0
2019-04-22,-0.0,-0.7618262268704747,-0.12453740949316172,1.0,-1.1753419147224458,-0.9608205953338697,0.0
2019-04-23,-0.0,-0.7731345682484831,-0.13565315224816168,1.0,-1.1738256921284205,-0.9355486800337526,0.0
2019-04-24,-0.0,-0.7630723544283479,-0.13969260403708014,1.0,-1.169589469882419,-0.9406476985432802,0.0
2019-04-25,-0.0,-0.7575891245939768,-0.16433412198740827,1.0,-1.163291494566307,-0.9249308256807154,0.0
2019-04-26,-0.0,-0.7344866340210324,-0.17833346712691658,1.0,-1.1855984586979207,-0.9153487998715581,0.0
2019-04-29,-0.0,-0.7265248796147672,-0.17130818619582663,1.0,-1.1892455858747994,-0.9257624398073836,0.0
2019-04-30,-0.0,-0.7185342751645529,-0.1769144324931771,1.0,-1.1910017659335368,-0.9269947021993901,0.0
2019-05-01,-0.0,-0.7007892944428864,-0.18370127008293602,1.0,-1.2083416803557836,-0.9137385311911536,0.0
2019-05-02,-0.0,-0.6960576345807485,-0.1832699619771863,1.0,-1.2064438663197918,-0.9167100260156094,0.0
2019-05-03,-0.0,-0.6982951816872099,-0.18520890027213063,1.0,-1.203577717304306,-0.9148391227789339,0.0
2019-05-06,-0.0,-0.6261821401263632,-0.21328826109702603,1.0,-1.231437884824339,-0.9533985271037064,0.0
2019-05-07,-0.0,-0.6401678705459828,-0.22739195351277186,1.0,-1.2166175699124329,-0.951131915580485,0.0
2019-05-08,-0.0,-0.6434096100669258,-0.2551597002364445,1.0,-1.1722037430369092,-0.9367611108884704,0.0
2019-05-09,-0.0,-0.642877167687933,-0.25912131042492687,1.0,-1.1738555809203413,-0.9291521486643438,0.0
2019-05-10,-0.0,-0.6422591628279591,-0.2626877628680152,1.0,-1.1780492689765671,-0.9226116563188463,0.0
2019-05-13,-0.0,-0.6474661756464655,-0.25366263709871106,1.0,-1.1780481947001842,-0.9236650388279563,0.0
2019-05-14,-0.0,-0.5908404829996823,-0.30302669208770255,1.0,-1.153598665395615,-0.9245710200190659,0.0
2019-05-15,-0.0,-0.6040159045725646,-0.3042147117296222,1.0,-1.159920477137177,-0.9080318091451292,0.0
2019-05-16,-0.0,-0.6034188712172291,-0.3010351802641494,1.0,-1.155078729226986,-0.906675127910205,0.0
2019-05-17,-0.0,-0.5948392219134577,-0.3094084954346963,1.0,-1.1425168717745136,-0.9230647082175466,0.0
2019-05-20,-0.0,-0.5774206349206349,-0.32341269841269843,1.0,-1.1409920634920636,-0.9264285714285714,0.0
2019-05-21,-0.0,-0.5751291219706,-0.3354390147000398,1.0,-1.1330949543106874,-0.9292808899483512,0.0
2019-05-22,-0.0,-0.5692277227722772,-0.3421386138613861,1.0,-1.1285940594059405,-0.9204356435643565,0.0
2019-05-23,-0.0,-0.5614194722474978,-0.3481821418681015,1.0,-1.1358942912529177,-0.9107093405071804,0.0
2019-05-24,-0.0,-0.5465157550183382,-0.35410340339945573,1.0,-1.130378199313799,-0.9126473951965925,0.0
2019-05-28,-0.0,-0.5461302501179801,-0.3478055686644644,1.0,-1.1240364952021393,-0.914700330344502,0.0
2019-05-29,-0.0,-0.5608089534655409,-0.35213037502454353,1.0,-1.1276261535440801,-0.8863538189672099,0.0
2019-05-30,-0.0,-0.5569555660229235,-0.3523316062176166,1.0,-1.1249018684251846,-0.8911132045847072,0.0
2019-05-31,-0.0,-0.5682273066206194,-0.34684667006789377,1.0,-1.1212668262627057,-0.8881519563596406,0.0
2019-06-03,-0.0,-0.5734547159490506,-0.35664608892709226,1.0,-1.1146753145268422,-0.8623896225677893,0.0
2019-06-04,-0.0,-0.5631311154598826,-0.3711545988258317,1.0,-1.1481409001956946,-0.8314285714285714,0.0
2019-06-05,-0.0,-0.5545045743526128,-0.39095208559466577,1.0,-1.1491316483175686,-0.7819817025895487,0.0
2019-06-06,-0.0,-0.5570631105597766,-0.3913009768956427,1.0,-1.1468444720111644,-0.781361451387812,0.0
2019-06-07,-0.0,-0.5675927002208533,-0.3914138478825216,1.0,-1.136851485915766,-0.7788368398620636,0.0
2019-06-10,-0.0,-0.5667325658022251,-0.3903942318874288,1.0,-1.1406752723184868,-0.7785789045237819,0.0
2019-06-11,-0.0,-0.5674581549240949,-0.38197742312183725,1.0,-1.1510704554301283,-0.7920980926430518,0.0
2019-06-12,-0.0,-0.5838073196563762,-0.3977562468128506,1.0,-1.161456085984388,-0.7796257796257797,0.0
2019-06-13,-0.0,-0.5936727244181026,-0.4067197864740747,1.0,-1.1517839620049455,-0.7728931977862386,0.0
2019-06-14,-0.0,-0.5785110980161069,-0.4210174818306816,1.0,-1.1678255745433117,-0.7611471223728148,0.0
2019-06-17,-0.0,-0.5729101194217473,-0.42214016341923316,1.0,-1.1754399748585793,-0.7578566939032055,0.0
2019-06-18,-0.0,-0.5749528598365807,-0.42166876178504087,1.0,-1.1751649905719674,-0.7565996228786926,0.0
2019-06-19,-0.0,-0.5676163566439055,-0.4293226591319363,1.0,-1.1726709049525155,-0.7546895848049604,0.0
2019-06-20,-0.0,-0.5728781562180446,-0.4338472429796272,1.0,-1.170455439314088,-0.7557618186108708,0.0
2019-06-21,-0.0,-0.580495477782147,-0.4324026740070782,1.0,-1.16158081006685,-0.7579237121510026,0.0
2019-06-24,-0.0,-0.5985389930898322,-0.44138203356367234,1.0,-1.1571174728529123,-0.7516288252714709,0.0
2019-06-25,-0.0,-0.5825956961328139,-0.43825484873519804,1.0,-1.158149415791337,-0.755065108776899,0.0
2019-06-26,-0.0,-0.5782097470208639,-0.4417831268062869,1.0,-1.1856763925729443,-0.7533156498673741,0.0
2019-06-27,-0.0,-0.5560784623902556,-0.4614411136597327,1.0,-1.1720715020169266,-0.7651664952938386,0.0
2019-06-28,-0.0,-0.5378928642024114,-0.4658628187388812,1.0,-1.1836331290768927,-0.7659616525004942,0.0
2019-07-01,-0.0,-0.545751633986928,-0.4607843137254902,1.0,-1.1654217242452536,-0.7185262994086523,0.0
2019-07-02,-0.0,-0.5483858435958199,-0.45678101083873973,1.0,-1.1603667301192648,-0.719319373761703,0.0
2019-07-03,-0.0,-0.5503926701570682,-0.45341854019094546,1.0,-1.1437865722205112,-0.702071142593163,0.0
2019-07-05,-0.0,-0.4944433836165743,-0.47443192667557754,1.0,-1.139240022913882,-0.7108649990452548,0.0
2019-07-08,-0.0,-0.5001718278666616,-0.46756271717133147,1.0,-1.1362404062774447,-0.7144220856084615,0.0
2019-07-09,-0.0,-0.49916004886988397,-0.46686010995723887,1.0,-1.1377901649358584,-0.7141493585827734,0.0
2019-07-10,-0.0,-0.49057469506366386,-0.4617825870836998,1.0,-1.1482047948610103,-0.723129277711926,0.0
2019-07-11,-0.0,-0.484359464627151,-0.4741491395793499,1.0,-1.1492543021032504,-0.7163288718929254,0.0
2019-07-12,-0.0,-0.46560766132096987,-0.4842289275670746,1.0,-1.1629170783613287,-0.6875047503230219,0.0
2019-07-15,-0.0,-0.5024709191819356,-0.5037633999847944,1.0,-1.1270432600927545,-0.6681365467954079,0.0
2019-07-16,-0.0,-0.541062430280417,-0.5296380351579029,1.0,-1.1409778051313615,-0.6349578797553564,0.0
2019-07-17,-0.0,-0.5563201599261879,-0.5236044902352759,1.0,-1.1382823312317392,-0.626134091957558,0.0
2019-07-18,-0.0,-0.5563623789764868,-0.5241662824650376,1.0,-1.1387352082372828,-0.6227524204702628,0.0
2019-07-19,-0.0,-0.5521795065839261,-0.5012865143030119,1.0,-1.1306947177236264,-0.5997048584834266,0.0
2019-07-22,-0.0,-0.5214596332009831,-0.49294762715069007,1.0,-1.14490451881263,-0.6221591983361694,0.0
2019-07-23,-0.0,-0.5329842142937875,-0.4953471725125269,1.0,-1.1311833628451946,-0.6079945748408243,0.0
2019-07-24,-0.0,-0.533867388769792,-0.49648350821768394,1.0,-1.1271578472300576,-0.603482643198315,0.0
2019-07-25,-0.0,-0.5421468926553672,-0.4920527306967985,1.0,-1.1222975517890772,-0.6099811676082862,0.0
2019-07-26,-0.0,-0.5723395318645232,-0.4799343235709649,1.0,-1.1440681202031386,-0.6220550612852724,0.0
2019-07-29,-0.0,-0.5043136950101041,-0.4854655681641536,1.0,-1.1804756723146277,-0.7159567853256645,0.0
2019-07-30,-0.0,-0.4900775858707942,-0.4901555616203361,1.0,-1.1849194900385982,-0.7336348395648954,0.0
2019-07-31,-0.0,-0.49838162461490465,-0.4896852942323441,1.0,-1.181063058144523,-0.7306087431267793,0.0
2019-08-01,-0.0,-0.5132819194515853,-0.4921321180961283,1.0,-1.1700553088727894,-0.7195606450105163,0.0
2019-08-02,-0.0,-0.48958048246471436,-0.5339562888532666,1.0,-1.1703874574813309,-0.7158775462329438,0.0
2019-08-05,-0.0,-0.48153809971777983,-0.5179131389150203,1.0,-1.1974365004703666,-0.7228755095641266,0.0
2019-08-06,-0.0,-0.48268130508736656,-0.5149992268439771,1.0,-1.1487938766042987,-0.7193057058914489,0.0
2019-08-07,-0.0,-0.4923861791760068,-0.5122903300610652,1.0,-1.14342583288243,-0.716781324882121,0.0
2019-08-08,-0.0,-0.4874375750067748,-0.51225271960048,1.0,-1.1502071154813984,-0.7214587123998297,0.0
2019-08-09,-0.0,-0.47624002774887275,-0.5095001348903535,1.0,-1.1377037807839059,-0.7305661540833238,0.0
2019-08-12,-0.0,-0.4704659222179438,-0.5245668078552176,1.0,-1.1442048517520218,-0.7113592606854062,0.0
2019-08-13,-0.0,-0.4508017072326681,-0.5243203752835774,1.0,-1.1485753835505823,-0.7213827046564386,0.0
2019-08-14,-0.0,-0.46399482378016293,-0.5261475222653574,1.0,-1.1031818527822184,-0.7127578594808557,0.0
2019-08-15,-0.0,-0.48975609756097555,-0.5433771106941838,1.0,-1.0729080675422138,-0.6463039399624765,0.0
2019-08-16,-0.0,-0.4848484848484849,-0.5474447072960085,1.0,-1.0786301678494987,-0.6440989823889451,0.0
2019-08-19,-0.0,-0.4696283543545792,-0.550319997005876,1.0,-1.0839851790860437,-0.6386840824881171,0.0
2019-08-20,-0.0,-0.482883353221957,-0.5447866945107398,1.0,-1.0819286992840096,-0.6195554892601433,0.0
2019-08-21,-0.0,-0.4872724581915051,-0.4742859257066745,1.0,-1.1044102412313155,-0.633861180997484,0.0
2019-08-22,-0.0,-0.4919649783885626,-0.4627803021906978,1.0,-1.1020724814363294,-0.6374450478407034,0.0
2019-08-23,-0.0,-0.48082990015959615,-0.46134431948929217,1.0,-1.1090450209701963,-0.6602828192851575,0.0
2019-08-26,-0.0,-0.46009988311550304,-0.44341727765380934,1.0,-1.0225268303049622,-0.6158750398469875,0.0
2019-08-27,-0.0,-0.4578424088030287,-0.4434773378622227,1.0,-1.0199554187453563,-0.6169196475957966,0.0
2019-08-28,-0.0,-0.4647752629901179,-0.4362979492083731,1.0,-1.0196224276555803,-0.6212233910671908,0.0
2019-08-29,-0.0,-0.4530807365439094,-0.44029745042492924,1.0,-1.0242209631728045,-0.6234773371104816,0.0
2019-08-30,-0.0,-0.44586144769844915,-0.44451902356307627,1.0,-1.0265658671000106,-0.6157487547249797,0.0
