Date,IWF,IWM,MTUM,SPY,UVV,VLUE,VXX
2018-11-20,-0.454724945533769,-1.923815359477124,-0.0,-1.7613698257080608,1.0,-1.668368736383442,0.0
2018-11-21,-0.4565027835535582,-1.9005969548594808,-0.0,-1.7449191763364411,1.0,-1.605406130525186,0.0
2018-11-23,-0.4665810637291343,-1.882611340136514,-0.0,-1.7806987902953302,1.0,-1.628235453132392,0.0
2018-11-26,-0.464891532067311,-1.8913293235115227,-0.0,-1.7773873082381566,1.0,-1.6245860647428534,0.0
2018-11-27,-0.4404288315015846,-1.9078956240307463,-0.0,-1.7746611826579461,1.0,-1.6197154608590114,0.0
2018-11-28,-0.44047860474548767,-1.9239505171364832,-0.0,-1.7742851348610826,1.0,-1.621172176029203,0.0
2018-11-29,-0.37264867005478186,-1.8757177744043296,-0.0,-1.7434492772754273,1.0,-1.6083426836512442,0.0
2018-11-30,-0.3719073695322293,-1.8754370917727783,-0.0,-1.743352906247938,1.0,-1.606980273141123,0.0
2018-12-03,-0.36698094547372584,-1.876771939078262,-0.0,-1.7432583899254963,1.0,-1.6061844794619897,0.0
2018-12-04,-0.3485661909126621,-1.8742961896032473,-0.0,-1.7290821003011656,1.0,-1.595128977347126,0.0
2018-12-06,-0.3018750776108282,-1.7160685458835216,-0.0,-1.687073140444555,1.0,-1.5038494970818328,0.0
2018-12-07,-0.30575740637227505,-1.7163530215514564,-0.0,-1.6879696913235205,1.0,-1.500652133407863,0.0
2018-12-10,-0.24612568639414278,-1.7150701647345945,-0.0,-1.6780964002440515,1.0,-1.4619890176937158,0.0
2018-12-11,-0.24818497956195473,-1.7141724116893418,-0.0,-1.6779330120187907,1.0,-1.4606186321761943,0.0
2018-12-12,-0.2509159745969712,-1.7151929653150955,-0.0,-1.6803859306301905,1.0,-1.4600024425989253,0.0
2018-12-13,-0.25001522626225714,-1.7069249040745478,-0.0,-1.6792740118155796,1.0,-1.4542907607040623,0.0
2018-12-14,-0.2536342071650143,-1.696672951766924,-0.0,-1.6799464752752267,1.0,-1.452040630131987,0.0
2018-12-17,-0.23099626551017952,-1.6840139742199736,-0.0,-1.654077821949163,1.0,-1.454342850259005,0.0
2018-12-18,-0.20891364902506962,-1.651217922124104,-0.0,-1.6287560007111956,1.0,-1.4376815029929473,0.0
2018-12-19,-0.20408405556215126,-1.6557046183070165,-0.0,-1.6344532826783804,1.0,-1.4418853140211327,0.0
2018-12-20,-0.19912910438978462,-1.6249264446275156,-0.0,-1.6343415323055195,1.0,-1.426032717429681,0.0
2018-12-21,-0.18630201028517998,-1.6253506311360448,-0.0,-1.6380317905563349,1.0,-1.3942262739597944,0.0
2018-12-24,-0.15056179775280898,-1.5823681936041485,-0.0,-1.6196485162777297,1.0,-1.4094497263036587,0.0
2018-12-26,-0.1423968343697004,-1.5746184284906728,-0.0,-1.5664782362916903,1.0,-1.3694177501413227,0.0
2018-12-27,-0.029462738301559793,-1.5204722703639515,-0.0,-1.4655545927209706,1.0,-1.400454939341421,0.0
2018-12-28,-0.023958896700919413,-1.5244456462952947,-0.0,-1.4634937804218495,1.0,-1.3964845862628448,0.0
2018-12-31,-0.024445646295294752,-1.524229313142239,-0.0,-1.463277447268794,1.0,-1.3963764196863167,0.0
2019-01-02,-0.0165674066053059,-1.528045479155387,-0.0,-1.465024363833243,1.0,-1.40449377368706,0.0
2019-01-03,-0.022333982262600045,-1.5243348475016225,-0.0,-1.4671209171533635,1.0,-1.3939000648929265,0.0
2019-01-04,-0.0,-1.5283625261128073,-0.0,-1.4333386898066314,1.0,-1.394772082061171,0.0
2019-01-07,-0.0,-1.4538533250466128,-0.0,-1.3905117049927491,1.0,-1.3348353014294594,0.0
2019-01-08,-0.0,-1.4295537976319737,-0.0,-1.4083036037433432,1.0,-1.3324543715423194,0.0
2019-01-09,-0.0,-1.4108967082860386,-0.0,-1.4071303271076256,1.0,-1.3413992364049119,0.0
2019-01-10,-0.0,-1.4060937258338917,-0.0,-1.4102696293241224,1.0,-1.3390730525338972,0.0
2019-01-11,-0.0,-1.3790809221723659,-0.0,-1.4177110732889784,1.0,-1.360771571509619,0.0
2019-01-14,-0.0,-1.3781430338004945,-0.0,-1.41580791426216,1.0,-1.3585634789777412,0.0
2019-01-15,-0.0,-1.367267841455222,-0.0,-1.4173944498992301,1.0,-1.3829776238954061,0.0
2019-01-16,-0.0,-1.364091448624658,-0.0,-1.4041389275945708,1.0,-1.3925788305723281,0.0
2019-01-17,-0.0,-1.3612730180017538,-0.0,-1.4043431165213804,1.0,-1.3924794965698664,0.0
2019-01-18,-0.0,-1.356696521558009,-0.0,-1.416788169131431,1.0,-1.4337637992084982,0.0
2019-01-22,-0.0,-1.4127964156922743,-0.0,-1.5555676975193968,1.0,-1.4955196153425856,0.0
2019-01-23,-0.0,-1.3610214906764369,-0.0,-1.5692021654727402,1.0,-1.5381418494012138,0.0
2019-01-24,-0.0,-1.35784581738655,-0.0,-1.5734281027884087,1.0,-1.5361399671951885,0.0
2019-01-25,-0.0,-1.2173039322181185,-0.0,-1.6595155333478164,1.0,-1.554421029763198,0.0
2019-01-28,-0.0,-1.206376843136188,-0.0,-1.6782197072746068,1.0,-1.5564502965340876,0.0
2019-01-29,-0.0,-1.1804188196899645,-0.0,-1.6846886048409029,1.0,-1.5741093282567309,0.0
2019-01-30,-0.0,-1.1789140863497602,-0.0,-1.68720017444396,1.0,-1.5852594853903184,0.0
2019-01-31,-0.0,-1.2032302217355597,-0.0,-1.6780180673419105,1.0,-1.5937038050917054,0.0
2019-02-01,-0.0,-1.203768816613559,-0.0,-1.691517415668608,1.0,-1.598615536754203,0.0
2019-02-04,-0.0,-1.210575650639612,-0.0,-1.7054477282752538,1.0,-1.5978716365240406,0.0
2019-02-05,-0.0,-1.199371103878193,-0.0,-1.7029844982622606,1.0,-1.614277045291554,0.0
2019-02-06,-0.0,-1.1928488660817747,-0.0,-1.70380179881918,1.0,-1.6211995806433814,0.0
2019-02-07,-0.0,-1.195658178202508,-0.0,-1.7108214108158868,1.0,-1.6174114787604266,0.0
2019-02-08,-0.0,-1.20249653259362,-0.0,-1.728987517337032,1.0,-1.6164216366158115,0.0
2019-02-11,-0.0,-1.2063821434580226,-0.0,-1.767034939150917,1.0,-1.6347933374460208,0.0
2019-02-12,-0.0,-1.2105502501136882,-0.0,-1.8112778535698044,1.0,-1.662573897226012,0.0
2019-02-13,-0.0,-1.2257899522618776,-0.0,-1.805296658331439,1.0,-1.6520231870879745,0.0
2019-02-14,-0.0,-1.206802099977174,-0.0,-1.8296621775850264,1.0,-1.6699954348322301,0.0
2019-02-15,-0.0,-1.2316801098335337,-0.0,-1.8237515016303414,1.0,-1.6650077226703277,0.0
2019-02-19,-0.0,-1.2079117361230205,-0.0,-1.8434230835191219,1.0,-1.6652946893042933,0.0
2019-02-20,-0.0,-1.2004450530640192,-0.0,-1.8440031952527673,1.0,-1.6613032066643842,0.0
2019-02-21,-0.0,-1.2198755636737257,-0.0,-1.8388035846794906,1.0,-1.649409212854615,0.0
2019-02-22,-0.0,-1.2201415848367205,-0.0,-1.8436857730075358,1.0,-1.6451815482986982,0.0
2019-02-25,-0.0,-1.2214564668045027,-0.0,-1.8606708017459224,1.0,-1.6610383643464277,0.0
2019-02-26,-0.0,-1.2236003445305772,-0.0,-1.8593166810221073,1.0,-1.659201837496411,0.0
2019-02-27,-0.0,-1.2254969550729633,-0.0,-1.865218890037918,1.0,-1.654429507066529,0.0
2019-02-28,-0.0,-1.2307515249165613,-0.0,-1.8696052480147316,1.0,-1.6540453446886867,0.0
2019-03-01,-0.0,-1.2291858325666973,-0.0,-1.8705151793928243,1.0,-1.6501264949402026,0.0
2019-03-04,-0.0,-1.2220762155059133,-0.0,-1.8415700165685884,1.0,-1.6496600582757242,0.0
2019-03-05,-0.0,-1.2181588902900378,-0.0,-1.856012839619397,1.0,-1.6577438954488135,0.0
2019-03-06,-0.0,-1.2136757035593513,-0.0,-1.862211268412908,1.0,-1.6557574368086208,0.0
2019-03-07,-0.0,-1.1727835760981764,-0.0,-1.9096226631494437,1.0,-1.6521963527927512,0.0
2019-03-08,-0.0,-1.171481502923638,-0.0,-1.9497481618711285,1.0,-1.668152608116714,0.0
2019-03-11,-0.0,-1.1852591983072762,-0.0,-1.9689667332784766,1.0,-1.7232867050664158,0.0
2019-03-12,-0.0,-1.129253713676984,-0.0,-1.9984020832100373,1.0,-1.7906137184115523,0.0
2019-03-13,-0.0,-1.1664674952198852,-0.0,-2.0101577437858507,1.0,-1.7985181644359463,0.0
2019-03-14,-0.0,-1.1602830974188176,-0.0,-2.0018437016771737,1.0,-1.7853574402283812,0.0
2019-03-15,-0.0,-1.1572052401746724,-0.0,-2.0171083328348387,1.0,-1.8076209846264282,0.0
2019-03-18,-0.0,-1.197669478667233,-0.0,-2.037870971657462,1.0,-1.8335862110821144,0.0
2019-03-19,-0.0,-1.2075437094999388,-0.0,-2.0508008313974813,1.0,-1.8548722337694095,0.0
2019-03-20,-0.0,-1.2190054705267688,-0.0,-2.0585776630401376,1.0,-1.8690761571086116,0.0
2019-03-21,-0.0,-1.2191217956580398,-0.0,-2.0706488409174537,1.0,-1.8429412486201397,0.0
2019-03-22,-0.0,-1.2166225124761259,-0.0,-2.1074487092600576,1.0,-1.836978621157045,0.0
2019-03-25,-0.0,-1.0823557866731164,-0.0,-2.1374410448663683,1.0,-1.8268230741323013,0.0
2019-03-26,-0.0,-1.101782879472463,-0.0,-2.1478813041885454,1.0,-1.8561484918793503,0.0
2019-03-27,-0.0,-1.08373963920039,-0.0,-2.1560214529497808,1.0,-1.8548878595806924,0.0
2019-03-28,-0.0,-1.0755555555555556,-0.0,-2.1470319634703197,1.0,-1.8656925418569252,0.0
2019-03-29,-0.0,-1.0709504685408298,-0.0,-2.1457344529633686,1.0,-1.86826092247779,0.0
2019-04-01,-0.0,-1.0908646501680417,-0.0,-2.1539260617170792,1.0,-1.8658722884204095,0.0
2019-04-02,-0.0,-1.10618876650642,-0.0,-2.152984847562831,1.0,-1.826203371265137,0.0
2019-04-03,-0.0,-1.0975859370296792,-0.0,-2.117994100294985,1.0,-1.8044669195111673,0.0
2019-04-04,-0.0,-1.0953727661110777,-0.0,-2.1231722726999216,1.0,-1.7986040074613394,0.0
2019-04-05,-0.0,-1.0944568429941492,-0.0,-2.1306472042945894,1.0,-1.8066228361179808,0.0
2019-04-08,-0.0,-1.084940451000544,-0.0,-2.145214920500574,1.0,-1.8154283296052234,0.0
2019-04-09,-0.0,-1.0699237195786415,-0.0,-2.1781087298704445,1.0,-1.8059087056544376,0.0
2019-04-10,-0.0,-1.0613982129920307,-0.0,-2.176346293165902,1.0,-1.799384206713354,0.0
2019-04-11,-0.0,-1.0504495805926015,-0.0,-2.1931687888479874,1.0,-1.7910204574256232,0.0
2019-04-12,-0.0,-1.0515899354371567,-0.0,-2.1919386954685334,1.0,-1.7903819465395523,0.0
2019-04-15,-0.0,-1.0600946946703897,-0.0,-2.200133543765934,1.0,-1.809942940390919,0.0
2019-04-16,-0.0,-1.0573387537164005,-0.0,-2.200837327832049,1.0,-1.809477580243917,0.0
2019-04-17,-0.0,-1.0611557080703473,-0.0,-2.253324345854525,1.0,-1.8133464060297813,0.0
2019-04-18,-0.0,-1.0714417121481572,-0.0,-2.245845342490955,1.0,-1.8150487520696637,0.0
2019-04-22,-0.0,-1.093676525182527,-0.0,-2.2612300457864123,1.0,-1.8324464793961142,0.0
2019-04-23,-0.0,-1.1009526166027466,-0.0,-2.262402573301992,1.0,-1.82240504763083,0.0
2019-04-24,-0.0,-1.0852230712349025,-0.0,-2.2528962287404486,1.0,-1.8240695094897708,0.0
2019-04-25,-0.0,-1.0804413487024593,-0.0,-2.2612340504222397,1.0,-1.8223509831720397,0.0
2019-04-26,-0.0,-1.0676691729323309,-0.0049919881671391594,-2.266732404782448,1.0,-1.8235547886108714,0.0
2019-04-29,-0.0,-1.0641846153846153,-0.0,-2.266953846153846,1.0,-1.8227076923076924,0.0
2019-04-30,-0.0,-1.062688403568133,-0.0,-2.2658874192556135,1.0,-1.8230083051368808,0.0
2019-05-01,-0.0,-1.0506001846722066,-0.0219144352108341,-2.2638965835641733,1.0,-1.8193290243151736,0.0
2019-05-02,-0.0,-1.0531921443083174,-0.0166225450963492,-2.2607892630671675,1.0,-1.8258942313612019,0.0
2019-05-03,-0.0,-1.0597759172617582,-0.014959369613395715,-2.257387343018961,1.0,-1.8240581137650824,0.0
2019-05-06,-0.0,-1.0215554194733618,-0.018064911206368647,-2.255419473361911,1.0,-1.8286589099816288,0.0
2019-05-07,-0.0,-1.0252822778595976,-0.021600392734413356,-2.257486499754541,1.0,-1.8321060382916052,0.0
2019-05-08,-0.0,-0.9971379856290342,-0.01802460114480575,-2.247107538667641,1.0,-1.8271830471318962,0.0
2019-05-09,-0.0,-0.9972599403275895,-0.019545758996529262,-2.2461182487974183,1.0,-1.826097546124338,0.0
2019-05-10,-0.0,-0.3833835651258215,-0.0,-1.4636333926431604,1.0,-0.7842332691818874,0.0
2019-05-13,-0.0,-0.3759310074480596,-0.0,-1.4157727807277003,1.0,-0.7719610847795872,0.0
2019-05-14,-0.0,-0.30125170926685596,-0.0,-1.4326636513446231,1.0,-0.7722730619543494,0.0
2019-05-15,-0.0,-0.3112543346527023,-0.0,-1.4469858839188763,1.0,-0.7445094399103295,0.0
2019-05-16,-0.0,-0.31449097599439285,-0.0,-1.444226388645523,1.0,-0.7457508323111968,0.0
2019-05-17,-0.0,-0.30283690430269666,-0.0,-1.436125819686503,1.0,-0.7677175018410072,0.0
2019-05-20,-0.0,-0.2940599607733259,-0.0,-1.4399341552255533,1.0,-0.7683875035023816,0.0
2019-05-21,-0.0,-0.305930812999616,-0.0,-1.4226969665235452,1.0,-0.7621391419694907,0.0
2019-05-22,-0.0,-0.29660219550444333,-0.0,-1.428715804147064,1.0,-0.759609688098972,0.0
2019-05-23,-0.0,-0.2915650052283026,-0.0,-1.4534681073544788,1.0,-0.7405019170442664,0.0
2019-05-24,-0.0,-0.17369013380017506,-0.0,-1.88041348839148,1.0,-1.1141261306323205,0.0
2019-05-28,-0.0,-0.1489995385712488,-0.0,-1.9092663282855826,1.0,-1.1365409622886866,0.0
2019-05-29,-0.0,-0.14945027381798417,-0.0,-1.9076961665482213,1.0,-1.123280799297688,0.0
2019-05-30,-0.0,-0.14390203126306111,-0.0,-1.9056674747137006,1.0,-1.12998411769623,0.0
2019-05-31,-0.0,-0.1410765820402359,-0.0,-1.913087122004266,1.0,-1.128403530051445,0.0
2019-06-03,-0.0,-0.15040869673457533,-0.0,-1.9178457325422182,1.0,-1.0809095058296336,0.0
2019-06-04,-0.0,-0.14931295159336758,-0.0,-1.8967965584930877,1.0,-1.1304765484692814,0.0
2019-06-05,-0.0,-0.13677212852394435,-0.0,-1.909434117116008,1.0,-1.0573679674996923,0.0
2019-06-06,-0.0,-0.13501003563675093,-0.0,-1.8897308810879447,1.0,-1.0714373489534266,0.0
2019-06-07,-0.0,-0.1507803219596117,-0.0,-1.8757629132019824,1.0,-1.0696350305165279,0.0
2019-06-10,-0.0,-0.15190287372767036,-0.0,-1.8636307893553532,1.0,-1.0722724113968034,0.0
2019-06-11,-0.0,-0.15856619613975884,-0.0,-1.8919297090415244,1.0,-1.0648997901148194,0.0
2019-06-12,-0.0,-0.15614563146827198,-0.0,-1.8933327835731661,1.0,-1.0737228384117428,0.0
2019-06-13,-0.0,-0.1736668044646548,-0.0,-1.886399338569657,1.0,-1.0738735014468788,0.0
2019-06-14,-0.0,-0.17357866446144304,-0.0,-1.88976638412239,1.0,-1.0714492454000415,0.0
2019-06-17,-0.0,-0.1802749254720106,-0.0,-1.8868830738655182,1.0,-1.0732858562437892,0.0
2019-06-18,-0.0,-0.17784956925115972,-0.0,-1.8875497017892646,1.0,-1.0763750828363154,0.0
2019-06-19,-0.0,-0.16751289989680082,-0.0,-1.8962229102167183,1.0,-1.064189886480908,0.0
2019-06-20,-0.0,-0.15830400261930097,-0.0,-1.8813538511909633,1.0,-1.0529999181468446,0.0
2019-06-21,-0.0,-0.17062466674869775,-0.0,-1.8677658832697592,1.0,-1.0631639391329313,0.0
2019-06-24,-0.0,-0.14532687253613666,-0.0,-1.8607917214191854,1.0,-1.100320302233903,0.0
2019-06-25,-0.0,-0.14052877904589867,-0.0,-1.8639871910665902,1.0,-1.1009114048772477,0.0
2019-06-26,-0.0,-0.13892485693997744,-0.0,-1.83714130570987,1.0,-1.2008688024727454,0.0
2019-06-27,-0.0,-0.14094184682419977,-0.0,-1.8699095022624435,1.0,-1.17885872297637,0.0
2019-06-28,-0.0,-0.13323842224269325,-0.0,-1.8752617033749268,1.0,-1.1787538732099487,0.0
2019-07-01,-0.0,-0.11416316093376226,-0.0,-1.8559349995875607,1.0,-1.1542934917099728,0.0
2019-07-02,-0.0,-0.11744358425300609,-0.0,-1.8496540932301104,1.0,-1.1508400592983035,0.0
2019-07-03,-0.0,-0.11931023129475676,-0.0,-1.8441435509095399,1.0,-1.152111284879414,0.0
2019-07-05,-0.0,-0.10765432098765432,-0.0,-1.8511934156378602,1.0,-1.1563786008230454,0.0
2019-07-08,-0.0,-0.10737482528981337,-0.0,-1.8450628956671873,1.0,-1.158390199786237,0.0
2019-07-09,-0.0,-0.10242399342645851,-0.0,-1.8460558751027116,1.0,-1.1599835661462612,0.0
2019-07-10,-0.0,-0.09390329362298529,-0.0,-1.8558060925841955,1.0,-1.1724720722206192,0.0
2019-07-11,-0.0,-0.08711261502909257,-0.0,-1.8722815994717947,1.0,-1.167210002888623,0.0
2019-07-12,-0.0,-0.08883112596443454,-0.0,-1.872839047736931,1.0,-1.1642117423773568,0.0
2019-07-15,-0.0,-0.116120782113687,-0.0,-1.8764540879465392,1.0,-1.1324973187030773,0.0
2019-07-16,-0.0,-0.12692402666886163,-0.0,-1.885546135484402,1.0,-1.1030949049304468,0.0
2019-07-17,-0.0,-0.12040339441643094,-0.0,-1.8760300086090271,1.0,-1.1031033493215265,0.0
2019-07-18,-0.0,-0.12324187696196338,-0.0,-1.8649761506787883,1.0,-1.0886297851522686,0.0
2019-07-19,-0.0,-0.12409830052573664,-0.0,-1.866772629090761,1.0,-1.0846069201613888,0.0
2019-07-22,-0.0,-0.10434073772162217,-0.0,-1.8679845119217444,1.0,-1.103525575708172,0.0
2019-07-23,-0.0,-0.11110658077142624,-0.0,-1.864225719644459,1.0,-1.1019734159667292,0.0
2019-07-24,-0.0,-0.1139622026718801,-0.0,-1.8681573802541547,1.0,-1.0908276311502119,0.0
2019-07-25,-0.0,-0.06815291124929339,-0.0,-1.5609807801017523,1.0,-0.9039005087620124,0.0
2019-07-26,-0.0,-0.07872467432142982,-0.0,-1.5438393202008498,1.0,-0.8887952526422979,0.0
2019-07-29,-0.0,-0.08322199564025033,-0.0,-1.5437029744743689,1.0,-0.8889670206033331,0.0
2019-07-30,-0.0,-0.09124061995932395,-0.0,-1.5293498842836104,1.0,-0.8860018234097763,0.0
2019-07-31,-0.0,-0.09327115256495669,-0.0,-1.5278936849118132,1.0,-0.8852694694764894,0.0
2019-08-01,-0.0,-0.11984419559017874,-0.0,-1.497565556096543,1.0,-0.8603672532517215,0.0
2019-08-02,-0.0,-0.10803122289679098,-0.0,-1.4928707718993928,1.0,-0.8683087597571553,0.0
2019-08-05,-0.0,-0.10414430633936919,-0.0,-1.4954471488418795,1.0,-0.8626527715265035,0.0
2019-08-06,-0.0,-0.10821351058057516,-0.0,-1.431192349430277,1.0,-0.8518041237113403,0.0
2019-08-07,-0.0,-0.11864464152731703,-0.0,-1.4056935887888429,1.0,-0.8606729402207026,0.0
2019-08-08,-0.0,-0.11532733058019091,-0.0,-1.4058289892356644,1.0,-0.8638210006093019,0.0
2019-08-09,-0.0,-0.06638190602898958,-0.0,-1.4527694139065892,1.0,-0.9820040613402423,0.0
2019-08-12,-0.0,-0.06768266929466424,-0.0,-1.457764324933127,1.0,-0.994192594678305,0.0
2019-08-13,-0.0,-0.043469101123595505,-0.0,-1.462816011235955,1.0,-1.0049508426966294,0.0
2019-08-14,-0.0,-0.05032830399552947,-0.0,-1.4449566918133554,1.0,-0.997310701313216,0.0
2019-08-15,-0.0,-0.08439294503691551,-0.0,-1.4185124418922614,1.0,-0.9151968826907301,0.0
2019-08-16,-0.0,-0.08352422305036068,-0.0,-1.4171082772060584,1.0,-0.918287804711272,0.0
2019-08-19,-0.0,-0.06666893316107975,-0.0,-1.4217719453321547,1.0,-0.9113347385598695,0.0
2019-08-20,-0.0,-0.07154234588402753,-0.0,-1.419934252889145,1.0,-0.897549733961433,0.0
2019-08-21,-0.0,-0.07152537778681303,-0.0,-1.4225452327708883,1.0,-0.8941858101240089,0.0
2019-08-22,-0.0,-0.07370558375634519,-0.0,-1.4162774957698816,1.0,-0.8941116751269036,0.0
2019-08-23,-0.0,-0.07061449491021002,-0.0,-1.415232168825459,1.0,-0.8960735905847339,0.0
2019-08-26,-0.0,-0.05652956469568695,-0.0,-1.4027731484567696,1.0,-0.8738084127724818,0.0
2019-08-27,-0.0,-0.05365934797072522,-0.0,-1.3962075848303395,1.0,-0.8768130405854958,0.0
2019-08-28,-0.0,-0.08057634239201784,-0.0,-1.3445910463437047,1.0,-0.8569646842588946,0.0
2019-08-29,-0.0,-0.0716278764402718,-0.0,-1.3490792108459442,1.0,-0.8619636936611627,0.0
2019-08-30,-0.0,-0.05676841623635532,-0.0,-1.3610366690633375,1.0,-0.8503823779331983,0.0
2019-09-03,-0.0,-0.07225254076664162,-0.0,-1.3626352079997386,1.0,-0.8329793144014902,0.0
2019-09-04,-0.0,-0.04782779377126407,-0.0,-1.3748037163046323,1.0,-0.8487634127191834,0.0
2019-09-05,-0.0,-0.059448883091472365,-0.0,-1.3755747594977987,1.0,-0.8260231534322519,0.0
2019-09-06,-0.0,-0.051367643246046146,-0.0,-1.3922089707026186,1.0,-0.7972841586725434,0.0
2019-09-09,-0.0,-0.04427852621327706,-0.0,-1.3949683492939458,1.0,-0.8069793864632365,0.0
2019-09-10,-0.0,-0.056649929187588516,-0.0,-1.3384511394360756,1.0,-0.823644907943865,0.0
2019-09-11,-0.0,-0.051261449461674435,-0.0,-1.3095613048368955,1.0,-0.8530612244897959,0.0
2019-09-12,-0.0,-0.05462495579204579,-0.0,-1.3082017811786644,1.0,-0.8522972060572935,0.0
2019-09-13,-0.0,-0.05406449121452017,-0.0,-1.3160198236467786,1.0,-0.8480079809487031,0.0
2019-09-16,-0.0,-0.05193591024855733,-0.0,-1.3232534897965762,1.0,-0.8486411554208709,0.0
2019-09-17,-0.0,-0.061031797534068795,-0.0,-1.3408500973393902,1.0,-0.8427644386761844,0.0
2019-09-18,-0.0,-0.0666363872307293,-0.0,-1.3361990656631195,1.0,-0.8413898261095251,0.0
