Date,HL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.7649445082280903,-2.2795254496747033,-0.0,-1.8187523918867203,-1.7908151549942597,0.0
2018-10-24,1.0,-0.7599051552700015,-2.279486002753557,-0.0,-1.8187241854061496,-1.7906532048340218,0.0
2018-10-25,1.0,-0.6433571480118351,-2.1122898174207982,-0.0,-1.7911524861081043,-1.669769791441149,0.0
2018-10-26,1.0,-0.6150422450211225,-2.2070760410380204,-0.0,-1.9598672299336146,-1.7617682558841277,0.0
2018-10-29,1.0,-0.5541210028524245,-2.2362257919231348,-0.0,-1.9372466596607114,-1.778786968923585,0.0
2018-10-30,1.0,-0.5374578177727783,-2.234795650543682,-0.0,-1.9362579677540306,-1.7904761904761906,0.0
2018-10-31,1.0,-0.5439479135839006,-2.168393015685114,-0.0,-1.9197987570287065,-1.766572950577094,0.0
2018-11-01,1.0,-0.49338781575037144,-2.225854383358098,-0.0,-1.9301634472511142,-1.7800148588410105,0.0
2018-11-02,1.0,-0.4949020758453752,-2.17230250128365,-0.0,-1.9139587764982027,-1.7539793148976746,0.0
2018-11-05,1.0,-0.48631192660550454,-2.2002201834862385,-0.0,-1.9173577981651377,-1.73548623853211,0.0
2018-11-06,1.0,-0.49204253758709204,-2.202786945361203,-0.0,-1.9115511551155115,-1.727759442610928,0.0
2018-11-07,1.0,-0.4967421886568932,-2.2294535761883605,-0.0,-1.9296608914556492,-1.7482600325781132,0.0
2018-11-08,1.0,-0.4135042988437592,-2.2691965609249922,-0.0,-1.932404387785354,-1.7966943373851167,0.0
2018-11-09,1.0,-0.41253709198813054,-2.2710682492581604,-0.0,-1.9367210682492584,-1.7979970326409496,0.0
2018-11-12,1.0,-0.4087123166506965,-2.2240731185965945,-0.0,-1.9503206309427286,-1.787720203434805,0.0
2018-11-13,1.0,-0.3434657039711191,-2.191552346570397,-0.0,-1.9288808664259927,-1.756245487364621,0.0
2018-11-14,1.0,-0.3439471966345108,-2.203815188220788,-0.0,-1.9387829114383115,-1.7666642489301518,0.0
2018-11-15,1.0,-0.3546932742054693,-2.259349593495935,-0.0,-2.0035476718403546,-1.773392461197339,0.0
2018-11-16,1.0,-0.3631582845715132,-2.263017554255241,-0.0,-2.0054070068883787,-1.7752759054884826,0.0
2018-11-19,1.0,-0.3598515769944341,-2.268942486085343,-0.0,-2.0122448979591834,-1.7801855287569572,0.0
2018-11-20,1.0,-0.2453219390010314,-2.250773537645499,-0.0,-2.0299837925445705,-1.8409459260350671,0.0
2018-11-21,1.0,-0.24548606095623285,-2.2139245991622127,-0.0,-1.9998555539505993,-1.7630362559583994,0.0
2018-11-23,1.0,-0.24693052145023833,-2.2134190379893113,-0.0,-1.9990611006788963,-1.762891809908999,0.0
2018-11-26,1.0,-0.24567099567099565,-2.2157287157287158,-0.0,-1.994877344877345,-1.7588023088023086,0.0
2018-11-27,1.0,-0.2184543734536458,-2.266191238538786,-0.0,-2.0172463979042354,-1.77506913113084,0.0
2018-11-28,1.0,-0.21897066317245395,-2.271238261629177,-0.0,-2.015141588410861,-1.7741865036034068,0.0
2018-11-29,1.0,-0.17452328631176012,-2.208265400155951,-0.0,-1.9636350747855673,-1.7421847309846175,0.0
2018-11-30,1.0,-0.1759604357798165,-2.231579701834862,-0.0,-1.9856651376146788,-1.774154243119266,0.0
2018-12-03,1.0,-0.16998061876390785,-2.2391070274926426,-0.0,-1.9910989878687821,-1.777977173210825,0.0
2018-12-04,1.0,-0.1544935805991441,-2.235164051355207,-0.0,-1.97660485021398,-1.7664764621968616,0.0
2018-12-06,1.0,-0.11622045098439947,-2.0619933237958987,-0.0,-1.9570815450643775,-1.6771578445398188,0.0
2018-12-07,1.0,-0.11539509536784741,-2.062397820163487,-0.0,-1.9577656675749315,-1.6763623978201634,0.0
2018-12-10,1.0,-0.03025325119780972,-2.1261464750171117,-0.0,-2.017180013689254,-1.671047227926078,0.0
2018-12-11,1.0,-0.026847476200260255,-2.128689815766043,-0.0,-2.016231764947606,-1.677076912540237,0.0
2018-12-12,1.0,-0.026039882135270333,-2.129993832659494,-0.0,-2.0165147673542108,-1.6800520797642704,0.0
2018-12-13,1.0,-0.025977577249111296,-2.1199070276182663,-0.0,-2.016748701121138,-1.6735712332512989,0.0
2018-12-14,1.0,-0.037115516062884484,-2.0917976760082024,-0.0,-2.0322624743677373,-1.6741626794258373,0.0
2018-12-17,1.0,-0.0015588992815507659,-2.083096109529619,-0.0,-2.0012200081333877,-1.691947946319642,0.0
2018-12-18,1.0,-0.0,-2.1193622823578773,-0.0,-2.0841899167890356,-1.7890357317670096,0.0
2018-12-19,1.0,-0.0,-2.1310645478835606,-0.0,-2.0978765293207706,-1.8024187877935591,0.0
2018-12-20,1.0,-0.0,-2.099575534061652,-0.0,-2.0790480829448192,-1.779834388699464,0.0
2018-12-21,1.0,-0.0,-2.1368805278674716,-0.0,-2.129510037905377,-1.7531236838410782,0.0
2018-12-24,1.0,-0.0,-2.0675835243453498,-0.0,-2.095297631450997,-1.7830103493783427,0.0
2018-12-26,1.0,-0.0,-2.064863391701301,-0.0,-2.019213735777066,-1.7293043537507662,0.0
2018-12-27,1.0,-0.0,-1.912182385531427,-0.0,-1.7767942431382537,-1.6792969496274597,0.0
2018-12-28,1.0,-0.0,-1.9331159281283967,-0.0,-1.7816356544536094,-1.6794552081335123,0.0
2018-12-31,1.0,-0.0,-1.9309286262471221,-0.0,-1.7833205423381937,-1.6812484011256077,0.0
2019-01-02,1.0,-0.0,-1.9264246059600536,-0.0,-1.7754450896560525,-1.6793440112309364,0.0
2019-01-03,1.0,-0.0,-1.9315419065898913,-0.0,-1.7734484964811261,-1.6928982725527832,0.0
2019-01-04,1.0,-0.0,-1.9583306663252895,-0.0,-1.7257248927862767,-1.7167637457594571,0.0
2019-01-07,1.0,-0.0,-1.8681093817821044,-0.0,-1.684132200657283,-1.648477708191232,0.0
2019-01-08,1.0,-0.0,-1.8346251627705092,-0.0,-1.7174303962299249,-1.6486637316301855,0.0
2019-01-09,1.0,-0.0,-1.8672849176013533,-0.0,-1.7392067172128576,-1.6596277962278336,0.0
2019-01-10,1.0,-0.0,-1.876438407847576,-0.0,-1.7438219203923788,-1.6678614097968936,0.0
2019-01-11,1.0,-0.0,-1.8660220115783448,-0.0,-1.7790571919333291,-1.7167122590495578,0.0
2019-01-14,1.0,-0.0,-1.8599671551288532,-0.0,-1.768822637695806,-1.6875315816068723,0.0
2019-01-15,1.0,-0.0,-1.852763850986863,-0.0,-1.7793361680522943,-1.7142857142857146,0.0
2019-01-16,1.0,-0.0,-1.9125597224949273,-0.0,-1.7822501472609462,-1.850121081222593,0.0
2019-01-17,1.0,-0.0,-1.9097390280593893,-0.0,-1.7818693178101903,-1.8490417947543987,0.0
2019-01-18,1.0,-0.0,-1.9224878471066127,-0.0,-1.8242658320570022,-1.9124325764133983,0.0
2019-01-22,1.0,-0.0,-1.974262953632464,-0.0,-1.9439640498399944,-1.8905154218015934,0.0
2019-01-23,1.0,-0.0,-1.8712064634394732,-0.0,-1.9543757213660127,-1.9638128861429833,0.0
2019-01-24,1.0,-0.0,-1.8750763799307486,-0.0,-1.9487405798085409,-1.9655102179374022,0.0
2019-01-25,1.0,-0.0,-1.7423355629877368,-0.0,-2.1305044593088067,-2.094829988851728,0.0
2019-01-28,1.0,-0.0,-1.693236212278876,-0.0,-2.1705861949358307,-2.073395768296913,0.0
2019-01-29,1.0,-0.0,-1.6937061966553328,-0.0,-2.158490042328777,-2.086947470682118,0.0
2019-01-30,1.0,-0.0,-1.6928063571727312,-0.0,-2.1695246061619966,-2.1082531716157815,0.0
2019-01-31,1.0,-0.0,-1.7256593714927049,-0.0,-2.1007295173961844,-2.1882014590347927,0.0
2019-02-01,1.0,-0.0,-1.7156924366226691,-0.0,-2.119212235491305,-2.148893079125637,0.0
2019-02-04,1.0,-0.0,-1.7164732205285973,-0.0,-2.133967277303874,-2.14158858900853,0.0
2019-02-05,1.0,-0.0,-1.6803295859227707,-0.0,-2.124572306403184,-2.177850708749389,0.0
2019-02-06,1.0,-0.0,-1.6633746585417104,-0.0,-2.149401134692162,-2.191566855782027,0.0
2019-02-07,1.0,-0.0,-1.669217806487853,-0.0,-2.171394467069232,-2.18087347282685,0.0
2019-02-08,1.0,-0.0,-1.667206991331313,-0.0,-2.2035379519345972,-2.1769680738600328,0.0
2019-02-11,1.0,-0.0,-1.6561146994108882,-0.0,-2.2421747462559445,-2.19937539924764,0.0
2019-02-12,1.0,-0.0,-1.6574597495527728,-0.0,-2.285223613595706,-2.2130232558139533,0.0
2019-02-13,1.0,-0.0,-1.698870584850011,-0.0,-2.2922811308538953,-2.202575354291058,0.0
2019-02-14,1.0,-0.0,-1.6204190366477067,-0.0,-2.351861185110519,-2.2277341781265747,0.0
2019-02-15,1.0,-0.0,-1.6791582588642262,-0.0,-2.3243009512827904,-2.2032285961372153,0.0
2019-02-19,1.0,-0.0,-1.6482798247504131,-0.0,-2.34051569345687,-2.1936364289305468,0.0
2019-02-20,1.0,-0.0,-1.6331227764466711,-0.0,-2.376679009656575,-2.2507805125971103,0.0
2019-02-21,1.0,-0.0,-1.6635136110910536,-0.0,-2.350855657448191,-2.206368690880208,0.0
2019-02-22,1.0,-0.0,-1.6684379094482458,-0.0,-2.371669820934634,-2.239044984713932,0.0
2019-02-25,1.0,-0.0,-1.6579768270944741,-0.0,-2.4534313725490193,-2.315805109922757,0.0
2019-02-26,1.0,-0.0,-1.653714963666024,-0.0,-2.4563992288298975,-2.304982945276583,0.0
2019-02-27,1.0,-0.0,-1.630947976023089,-0.0,-2.489084585214238,-2.280248649448679,0.0
2019-02-28,1.0,-0.0,-1.6293753771876884,-0.0,-2.53183464091732,-2.382468316234158,0.0
2019-03-01,1.0,-0.0,-1.6259041591320071,-0.0,-2.540310427968656,-2.3685201928872814,0.0
2019-03-04,1.0,-0.0,-1.6115129825630092,-0.0,-2.5569176882661995,-2.4458996421228965,0.0
2019-03-05,1.0,-0.0,-1.5598869215890492,-0.0,-2.503422109805088,-2.3760601101026633,0.0
2019-03-06,1.0,-0.0,-1.5495676803816338,-0.0,-2.531007751937984,-2.3732856290995827,0.0
2019-03-07,1.0,-0.0,-1.4181436735874993,-0.0,-2.4996744556174493,-2.3165014830355206,0.0
2019-03-08,1.0,-0.0,-1.3812179016874542,-0.0,-2.6104181951577403,-2.34512105649303,0.0
2019-03-11,1.0,-0.0,-1.3618237795044714,-0.0,-2.5458876997507693,-2.4225186922738597,0.0
2019-03-12,1.0,-0.0,-1.2259116513489474,-0.0,-2.607174621998221,-2.5787874295879036,0.0
2019-03-13,1.0,-0.0,-1.2648648648648646,-0.0,-2.652252252252252,-2.590315315315315,0.0
2019-03-14,1.0,-0.0,-1.2626807522289654,-0.0,-2.6490597137933616,-2.5805799055967635,0.0
2019-03-15,1.0,-0.0,-1.2560901800574975,-0.0,-2.6738538356786203,-2.635497049477985,0.0
2019-03-18,1.0,-0.0,-1.3053559007651285,-0.0,-2.7208439601205656,-2.7023726717675247,0.0
2019-03-19,1.0,-0.0,-1.302823456407074,-0.0,-2.71726652187403,-2.7366583928017376,0.0
2019-03-20,1.0,-0.0,-1.3130502532138686,-0.0,-2.717257499026101,-2.760888196338138,0.0
2019-03-21,1.0,-0.0,-1.319381184231192,-0.0,-2.8357154075702837,-2.6978168682267945,0.0
2019-03-22,1.0,-0.0,-1.3125397835773394,-0.0,-2.9555219605346914,-2.6885741565881607,0.0
2019-03-25,1.0,-0.0,-1.0591604550804237,-0.0,-3.0782267555904275,-2.7088269909768536,0.0
2019-03-26,1.0,-0.0,-1.0989220038046925,-0.0,-3.08005707038681,-2.747463538363982,0.0
2019-03-27,1.0,-0.0,-1.0456339807358284,-0.0,-3.10350544765514,-2.7460129480498976,0.0
2019-03-28,1.0,-0.0,-1.0358216036691446,-0.0,-3.095682429226633,-2.776134746164795,0.0
2019-03-29,1.0,-0.0,-1.0114358322744599,-0.0,-3.115708386277001,-2.8144059720457433,0.0
2019-04-01,1.0,-0.0,-1.0393009647319311,-0.0,-3.0868258737940852,-2.7815910169223472,0.0
2019-04-02,1.0,-0.0,-1.0993049452744268,-0.0,-3.1946153231605017,-2.695214508268754,0.0
2019-04-03,1.0,-0.0,-1.097005988023952,-0.0,-3.203033932135728,-2.683992015968064,0.0
2019-04-04,1.0,-0.0,-1.0885814249363865,-0.0,-3.1494910941475824,-2.713660941475827,0.0
2019-04-05,1.0,-0.0,-1.0714913331735763,-0.0,-3.1617541337167507,-2.7546129882578483,0.0
2019-04-08,1.0,-0.0,-1.047085023462976,-0.0,-3.1528672552294594,-2.7535989819454385,0.0
2019-04-09,1.0,-0.0,-0.9912746886650274,-0.0,-3.237407789323392,-2.703418735623067,0.0
2019-04-10,1.0,-0.0,-0.9663001344830314,-0.0,-3.2538564986947236,-2.6906099201012577,0.0
2019-04-11,1.0,-0.0,-0.9136878814298168,-0.0,-3.341998890385987,-2.670127605611477,0.0
2019-04-12,1.0,-0.0,-0.9195356603323528,-0.0,-3.3578754870000793,-2.673610558956826,0.0
2019-04-15,1.0,-0.0,-0.9324216250799743,-0.0,-3.3542866282789507,-2.7106525911708252,0.0
2019-04-16,1.0,-0.0,-0.9313191216541111,-0.0,-3.370251642891489,-2.712534059945504,0.0
2019-04-17,1.0,-0.0,-0.8895479320294967,-0.0,-3.4075024046168645,-2.7183392112856684,0.0
2019-04-18,1.0,-0.0,-0.8820558050032071,-0.0,-3.3890314304041054,-2.7468729955099422,0.0
2019-04-22,1.0,-0.0,-0.9286123618501843,-0.0,-3.4601719197707737,-2.7978714695047073,0.0
2019-04-23,1.0,-0.0,-0.937028533945556,-0.0,-3.459494916366022,-2.802804198097737,0.0
2019-04-24,1.0,-0.0,-0.8949566071720977,-0.0,-3.4611920746684133,-2.8311773374815785,0.0
2019-04-25,1.0,-0.0,-0.8939642447105133,-0.0,-3.4872068230277184,-2.8195834016729537,0.0
2019-04-26,1.0,-0.0,-0.8713522400328813,-0.0,-3.5090012330456233,-2.8399506781750925,0.0
2019-04-29,1.0,-0.0,-0.9038046187074265,-0.0,-3.561139724206679,-2.8420834025585644,0.0
2019-04-30,1.0,-0.0,-0.8955546323223931,-0.0,-3.5698379725799754,-2.8437058579144163,0.0
2019-05-01,1.0,-0.0,-0.9039406814962926,-0.0,-3.599433474964592,-2.827876364242273,0.0
2019-05-02,1.0,-0.0,-0.9059068219633943,-0.0,-3.55540765391015,-2.8581530782029954,0.0
2019-05-03,1.0,-0.0,-0.879542227048701,-0.0,-3.5936012029070254,-2.880461114359703,0.0
2019-05-06,1.0,-0.0,-0.8138607279375104,-0.0,-3.5933189296991856,-2.9026092737244475,0.0
2019-05-07,1.0,-0.0,-0.8109030378693299,-0.0,-3.5992509363295877,-2.91277569704536,0.0
2019-05-08,1.0,-0.0,-0.8437130801687764,-0.0,-3.6048945147679325,-2.990295358649789,0.0
2019-05-09,1.0,-0.0,-0.8444013163446122,-0.0,-3.602396422242849,-2.9913087503164286,0.0
2019-05-10,1.0,-0.0,-0.8807894736842105,-0.0,-3.748859649122807,-3.1422807017543857,0.0
2019-05-13,1.0,-0.0,-0.9541823524010651,-0.0,-3.907354696538426,-3.320356257460288,0.0
2019-05-14,1.0,-0.0,-0.8050684051051326,-0.0,-4.0291984207143505,-3.3477182995133594,0.0
2019-05-15,1.0,-0.0,-0.822045643536912,-0.0,-4.107641134620715,-3.309895592719209,0.0
2019-05-16,1.0,-0.0,-0.8281539030706623,-0.0,-4.106733259341473,-3.314187939326674,0.0
2019-05-17,1.0,-0.0,-0.800819824855599,-0.0,-4.091671324762436,-3.4237003912800446,0.0
2019-05-20,1.0,-0.0,-0.7599442379182155,-0.0,-4.101765799256506,-3.431970260223048,0.0
2019-05-21,1.0,-0.0,-0.7500698909700867,-0.0,-4.126083310036343,-3.4426428105488767,0.0
2019-05-22,1.0,-0.0,-0.7296644045737659,-0.0,-4.132936692386353,-3.4336710978897464,0.0
2019-05-23,1.0,-0.0,-0.7286469442641195,-0.0,-4.135491050727998,-3.409719002132987,0.0
2019-05-24,1.0,-0.0,-0.6426854078046976,-0.0,-4.16534122433882,-3.43933789532088,0.0
2019-05-28,1.0,-0.0,-0.6343062996489931,-0.0,-4.165619804175134,-3.437095880288195,0.0
2019-05-29,1.0,-0.0,-0.6214397640335514,-0.0,-4.157249516084431,-3.4387501152179927,0.0
2019-05-30,1.0,-0.0,-0.605491734379378,-0.0,-4.220042962547866,-3.514149621742785,0.0
2019-05-31,1.0,-0.0,-0.6163051608077786,-0.0,-4.213350785340314,-3.519540014958863,0.0
2019-06-03,1.0,-0.0,-0.6543036433455091,-0.0,-4.299990634073241,-3.4115388217664138,0.0
2019-06-04,1.0,-0.0,-0.6879673691366417,-0.0,-4.3518500534136155,-3.6717490531222685,0.0
2019-06-05,1.0,-0.0,-0.657036966644493,-0.0,-4.3817352466026795,-3.4643162596217807,0.0
2019-06-06,1.0,-0.0,-0.6894671386204917,-0.0,-4.336649765617526,-3.540419018463599,0.0
2019-06-07,1.0,-0.0,-0.7395166682586685,-0.0,-4.293246728436336,-3.519247301556977,0.0
2019-06-10,1.0,-0.0,-0.7430581970330924,-0.0,-4.25038037276531,-3.51597565614302,0.0
2019-06-11,1.0,-0.0,-0.7424359221429948,-0.0,-4.3488148005396035,-3.5444208903449606,0.0
2019-06-12,1.0,-0.0,-0.737949762389681,-0.0,-4.37910968868199,-3.5812239356027544,0.0
2019-06-13,1.0,-0.0,-0.8025353486104339,-0.0,-4.39756216479766,-3.5512432959531934,0.0
2019-06-14,1.0,-0.0,-0.8018307527509981,-0.0,-4.409095335475704,-3.527120459635797,0.0
2019-06-17,1.0,-0.0,-0.7997081712062257,-0.0,-4.399027237354086,-3.5288910505836575,0.0
2019-06-18,1.0,-0.0,-0.8548117566106359,-0.0,-4.443133785510666,-3.5319964612208787,0.0
2019-06-19,1.0,-0.0,-0.8088979750778815,-0.0,-4.4338979750778815,-3.4924065420560746,0.0
2019-06-20,1.0,-0.0,-0.8247996873167872,-0.0,-4.442055892124292,-3.5043971076802816,0.0
2019-06-21,1.0,-0.0,-0.8303501180173092,-0.0,-4.484854445318646,-3.519571203776554,0.0
2019-06-24,1.0,-0.0,-0.7763804283749264,-0.0,-4.457653763018275,-3.5910787974061704,0.0
2019-06-25,1.0,-0.0,-0.7617690417690418,-0.0,-4.467813267813268,-3.5984275184275187,0.0
2019-06-26,1.0,-0.0,-0.7613557986008475,-0.0,-4.429796039018623,-3.662134200413834,0.0
2019-06-27,1.0,-0.0,-0.7480205859065716,-0.0,-4.460411718131433,-3.688638163103721,0.0
2019-06-28,1.0,-0.0,-0.6779593858345716,-0.0,-4.527191679049034,-3.70074294205052,0.0
2019-07-01,1.0,-0.0,-0.656419887318375,-0.0,-4.556983295443313,-3.67094988632994,0.0
2019-07-02,1.0,-0.0,-0.7013456517372966,-0.0,-4.602831893954609,-3.737899176541474,0.0
2019-07-03,1.0,-0.0,-0.6853921272525924,-0.0,-4.640390617134803,-3.7416691835296483,0.0
2019-07-05,1.0,-0.0,-0.7173088440806548,-0.0,-4.557197045318427,-3.707626272709123,0.0
2019-07-08,1.0,-0.0,-0.7174672925197244,-0.0,-4.557175671626885,-3.7123739139119145,0.0
2019-07-09,1.0,-0.0,-0.7116911472806668,-0.0,-4.5260023818975785,-3.6868797141722904,0.0
2019-07-10,1.0,-0.0,-0.7157047779874839,-0.0,-4.53233336644482,-3.685407767954704,0.0
2019-07-11,1.0,-0.0,-0.7060055865921788,-0.0,-4.575319233838787,-3.6947326416600164,0.0
2019-07-12,1.0,-0.0,-0.7592792086965038,-0.0,-4.394476544902556,-3.6396043482518854,0.0
2019-07-15,1.0,-0.0,-0.8059204077631837,-0.0,-4.414428543422858,-3.581748676730053,0.0
2019-07-16,1.0,-0.0,-0.8128064326338498,-0.0,-4.425377525004903,-3.567758383996862,0.0
2019-07-17,1.0,-0.0,-0.8346116027531957,-0.0,-4.427531956735497,-3.570796460176991,0.0
2019-07-18,1.0,-0.0,-0.8825898389095416,-0.0,-4.731928954977282,-3.7117926476662535,0.0
2019-07-19,1.0,-0.0,-0.8930366116295765,-0.0,-4.677263870372269,-3.6851604963593476,0.0
2019-07-22,1.0,-0.0,-0.8799628751160153,-0.0,-4.723935237702382,-3.7084665360420748,0.0
2019-07-23,1.0,-0.0,-0.8860890219973149,-0.0,-4.738820613446246,-3.7024682433130227,0.0
2019-07-24,1.0,-0.0,-0.8938645254272185,-0.0,-4.73738933498044,-3.663166563722462,0.0
2019-07-25,1.0,-0.0,-0.8586221037523067,-0.0,-4.757637892146811,-3.635944228009022,0.0
2019-07-26,1.0,-0.0,-0.825027797432528,-0.0,-4.679773577276862,-3.603355908217932,0.0
2019-07-29,1.0,-0.0,-0.7981577082700678,-0.0,-4.6864055066302255,-3.637918817694098,0.0
2019-07-30,1.0,-0.0,-0.7933238636363636,-0.0,-4.695211038961039,-3.6576704545454546,0.0
2019-07-31,1.0,-0.0,-0.8631366616238023,-0.0,-4.615330307614725,-3.6072617246596064,0.0
2019-08-01,1.0,-0.0,-0.8869268586334906,-0.0,-4.576201464833953,-3.569980937092405,0.0
2019-08-02,1.0,-0.0,-0.8417396556931441,-0.002013490385583409,-4.628007651263465,-3.5955904560555725,0.0
2019-08-05,1.0,-0.0,-0.8296995880639004,-0.0,-4.634080176831106,-3.5834421782377173,0.0
2019-08-06,1.0,-0.0,-0.8634397528321317,-0.03851699279093718,-4.648094747682801,-3.7487126673532436,0.0
2019-08-07,1.0,-0.0,-0.8863123332649291,-0.0,-4.604453108967781,-3.7698542991996717,0.0
2019-08-08,1.0,-0.0,-0.950212441442423,-0.04826233794530995,-4.873188800522933,-4.022660420525112,0.0
2019-08-09,1.0,-0.0,-0.8868246850309631,-0.025944907110826393,-4.746423232970319,-4.017830450565877,0.0
2019-08-12,1.0,-0.0,-0.8767616827381582,-0.01313976899438381,-4.720356045353396,-3.9862244357316947,0.0
2019-08-13,1.0,-0.0,-0.8486919380672717,-0.005018686599038975,-4.790923651895356,-4.033422317138281,0.0
2019-08-14,1.0,-0.0,-0.8991139105369915,-0.0018148820326678767,-4.741859720294651,-4.032988149887904,0.0
2019-08-15,1.0,-0.0,-0.9771550411209261,-0.047314448167326634,-4.441263072393136,-3.6875824956848415,0.0
2019-08-16,1.0,-0.0,-0.973055414336553,-0.05937976614133197,-4.4485002541942045,-3.686832740213523,0.0
2019-08-19,1.0,-0.0,-0.8868479805155266,-0.08899939111020905,-4.503044448954739,-3.6691698802516743,0.0
2019-08-20,1.0,-0.0,-0.888028947632928,-0.09387878178711428,-4.451000100512615,-3.6183536033772237,0.0
2019-08-21,1.0,-0.0,-0.9053930992613579,-0.1614894262875645,-4.46574926641708,-3.5858544976221793,0.0
2019-08-22,1.0,-0.0,-0.9120967741935485,-0.1434475806451613,-4.450201612903226,-3.574798387096774,0.0
2019-08-23,1.0,-0.0,-0.9166246088624205,-0.14656303623700412,-4.458564651256687,-3.5721207227213077,0.0
2019-08-26,1.0,-0.0,-0.8446491409646036,-0.20875595114883047,-4.658973297453944,-3.6375491616642517,0.0
2019-08-27,1.0,-0.0,-0.8306976744186046,-0.19483204134366924,-4.651162790697675,-3.6592248062015504,0.0
2019-08-28,1.0,-0.0,-0.7529142381348877,-0.2756036636136553,-4.748646960865945,-3.6308284762697753,0.0
2019-08-29,1.0,-0.0,-0.6991433584477241,-0.2885746723088038,-4.72277840850449,-3.61048611827846,0.0
2019-08-30,1.0,-0.0,-0.6458834606130349,-0.33444921016842766,-4.848415106182655,-3.632597552045193,0.0
2019-09-03,1.0,-0.0,-0.6893494174657181,-0.384678832869368,-4.709248376121249,-3.526961542427054,0.0
2019-09-04,1.0,-0.0,-0.5894770006301198,-0.43656794791010295,-4.8279773156899815,-3.6479731148918293,0.0
2019-09-05,1.0,-0.0,-0.6230088495575221,-0.42196772514315456,-4.801457574180114,-3.564809994794378,0.0
2019-09-06,1.0,-0.0,-0.574801459540674,-0.5380983043571581,-5.064713457823568,-3.5543034986048507,0.0
2019-09-09,1.0,-0.0,-0.581911812037335,-0.5401780924793477,-5.061044952258341,-3.5453277545327753,0.0
2019-09-10,1.0,-0.0,-0.5293862972183137,-0.6991016343760147,-5.146119709925316,-3.448966338348306,0.0
2019-09-11,1.0,-0.0,-0.570474208739459,-0.6268754791370058,-5.192640455590844,-3.561712846347607,0.0
2019-09-12,1.0,-0.0,-0.5266950540452013,-0.640899661535102,-5.189431160607053,-3.561087454962332,0.0
2019-09-13,1.0,-0.0,-0.5171549940093672,-0.6071234070362705,-5.176560287550376,-3.591220999891079,0.0
2019-09-16,1.0,-0.0,-0.502076048951049,-0.6270760489510488,-5.197770979020979,-3.5996503496503496,0.0
2019-09-17,1.0,-0.0,-0.549157460104899,-0.634415801807834,-5.340029014618905,-3.635866532753041,0.0
2019-09-18,1.0,-0.0,-0.5978695073235685,-0.635929871282734,-5.280071016422547,-3.582445628051487,0.0
2019-09-19,1.0,-0.0,-0.6140428841239862,-0.6357071436507055,-5.263304077324741,-3.596822575269414,0.0
