Date,IWF,IWM,MTUM,SPY,VLUE,VNE,VXX
2019-05-20,-0.0,-0.9982741957752312,-0.0,-2.591329559574762,-2.313613143724976,1.0,0.0
2019-05-21,-0.0,-0.9977220956719818,-0.0,-2.5890798647062887,-2.3158694001518603,1.0,0.0
2019-05-22,-0.0,-0.9744227844601133,-0.0,-2.6260887598506844,-2.312249412415319,1.0,0.0
2019-05-23,-0.0,-0.9736878453038673,-0.0,-2.63017955801105,-2.302209944751381,1.0,0.0
2019-05-24,-0.0,-0.9256431421103315,-0.0,-2.6378456458935204,-2.3150364561837944,1.0,0.0
2019-05-28,-0.0,-0.9209820507530431,-0.0,-2.639708410700777,-2.316484423354652,1.0,0.0
2019-05-29,-0.0,-0.9541039671682627,-0.0,-2.6310533515731875,-2.2547879616963065,1.0,0.0
2019-05-30,-0.0,-0.9528502018750428,-0.0,-2.6355300075275436,-2.254910011633477,1.0,0.0
2019-05-31,-0.0,-0.95688180138252,-0.0,-2.6310314146875644,-2.256313736226131,1.0,0.0
2019-06-03,-0.0,-0.9663722826086956,-0.0,-2.634035326086957,-2.193070652173913,1.0,0.0
2019-06-04,-0.0,-0.9696473637541779,-0.0,-2.609440010913308,-2.2417979673964945,1.0,0.0
2019-06-05,-0.0,-0.9575010054967154,-0.0,-2.609196943289985,-2.1365464539482506,1.0,0.0
2019-06-06,-0.0,-0.9559424171409441,-0.0,-2.566253766320723,-2.1734851021091397,1.0,0.0
2019-06-07,-0.0,-0.9821918725312981,-0.0,-2.5474994978911427,-2.165093392247439,1.0,0.0
2019-06-10,-0.0,-0.9870103783059927,-0.0,-2.5262805490458655,-2.182323401406093,1.0,0.0
2019-06-11,-0.0,-0.9952890504071606,-0.0,-2.5441146779729453,-2.190524261390403,1.0,0.0
2019-06-12,-0.0,-0.994820047090481,-0.0,-2.5436932391523714,-2.1886310124453416,1.0,0.0
2019-06-13,-0.0,-1.022704236772755,-0.0,-2.5393607676194336,-2.1951483208324882,1.0,0.0
2019-06-14,-0.0,-1.0056100033795201,-0.0,-2.583102399459277,-2.17032781345049,1.0,0.0
2019-06-17,-0.0,-0.9809730905137264,-0.0,-2.641750475672737,-2.1726692035879314,1.0,0.0
2019-06-18,-0.0,-0.9816706121068649,-0.0,-2.63043625295908,-2.151504903618532,1.0,0.0
2019-06-19,-0.0,-0.9377727059139424,-0.0,-2.6362354836544273,-2.1387527690138954,1.0,0.0
2019-06-20,-0.0,-0.9391900982106821,-0.0,-2.6419346159020587,-2.145634333378178,1.0,0.0
2019-06-21,-0.0,-0.9437852171030824,-0.0,-2.585283394100099,-2.1000331455087835,1.0,0.0
2019-06-24,-0.0,-0.9122246622745726,-0.0,-2.5952618619817662,-2.1472017036001865,1.0,0.0
2019-06-25,-0.0,-0.9441157133464825,-0.0,-2.526955950032873,-2.103550295857988,1.0,0.0
2019-06-26,-0.0,-0.9223091976516634,-0.0,-2.421983039791259,-2.1788649706457925,1.0,0.0
2019-06-27,-0.0,-0.912680284539581,-0.0,-2.4391437708020622,-2.174378385433662,1.0,0.0
2019-06-28,-0.0,-0.8735647181628392,-0.0,-2.4720120041753657,-2.178431628392484,1.0,0.0
2019-07-01,-0.0,-0.8638018463138732,-0.0,-2.4946040826940576,-2.142764269925887,1.0,0.0
2019-07-02,-0.0,-0.8827631150211795,-0.0,-2.4758553274682304,-2.1581622678396872,1.0,0.0
2019-07-03,-0.0,-0.8809925945173444,-0.0,-2.467714694036638,-2.1473950889957125,1.0,0.0
2019-07-05,-0.0,-0.8508140364532659,-0.0,-2.475319452552377,-2.1602127521567103,1.0,0.0
2019-07-08,-0.0,-0.8522550544323483,-0.0,-2.472006220839813,-2.1557153965785383,1.0,0.0
2019-07-09,-0.0,-0.8445505581725495,-0.0,-2.4549912886365104,-2.1533199974188553,1.0,0.0
2019-07-10,-0.0,-0.8134674922600619,-0.0,-2.4763931888544892,-2.1600877192982453,1.0,0.0
2019-07-11,-0.0,-0.8038367136028937,-0.0,-2.4999354088619037,-2.1553416871205267,1.0,0.0
2019-07-12,-0.0,-0.8271286873631328,-0.0,-2.460968697668427,-2.15271158057452,1.0,0.0
2019-07-15,-0.0,-0.9089516026050312,-0.0,-2.4150172391776272,-2.06091176095007,1.0,0.0
2019-07-16,-0.0,-0.9266637061473071,-0.0,-2.4252363128846035,-1.9920700374294236,1.0,0.0
2019-07-17,-0.0,-0.9043231303250236,-0.0,-2.4148942884190596,-1.9919217418744084,1.0,0.0
2019-07-18,-0.0,-0.9112146590265097,-0.0,-2.40942006170896,-1.9762609407468044,1.0,0.0
2019-07-19,-0.0,-0.9205897241204758,-0.0,-2.4338142242470258,-1.9731080739053402,1.0,0.0
2019-07-22,-0.0,-0.89600153787005,-0.0,-2.451236703831859,-2.0605536332179932,1.0,0.0
2019-07-23,-0.0,-0.8957345971563981,-0.0,-2.4480594338414243,-2.060714743179198,1.0,0.0
2019-07-24,-0.0,-0.8927521411223317,-0.0,-2.4358941582513105,-2.062763645660233,1.0,0.0
2019-07-25,-0.0,-0.8884644766997708,-0.0,-2.4306086070791952,-2.047109752992106,1.0,0.0
2019-07-26,-0.0,-0.8614327522585571,-0.0,-2.4460491156635706,-2.0546507189209824,1.0,0.0
2019-07-29,-0.0,-0.8450471097529921,-0.0,-2.449197860962567,-2.0719378660555132,1.0,0.0
2019-07-30,-0.0,-0.840107020002548,-0.0,-2.4498025226143456,-2.0803924066760096,1.0,0.0
2019-07-31,-0.0,-0.8674998405917236,-0.0,-2.4376713638972136,-2.0711598546196517,1.0,0.0
2019-08-01,-0.0,-0.896147723654887,-0.0,-2.4222858962113976,-2.048901623686724,1.0,0.0
2019-08-02,-0.0,-0.8798930685506969,-0.0,-2.436382152631914,-2.048691999236204,1.0,0.0
2019-08-05,-0.0,-0.8706825265568349,-0.0,-2.4526429616436616,-2.037593028433306,1.0,0.0
2019-08-06,-0.0,-0.8645405943056074,-0.0,-2.3317791868705706,-2.020266069874425,1.0,0.0
2019-08-07,-0.0,-0.9058634339435924,-0.0,-2.261504205838694,-2.0176892627412175,1.0,0.0
2019-08-08,-0.0,-0.9176173151631004,-0.0,-2.249737929333415,-1.9990750447061723,1.0,0.0
2019-08-09,-0.0,-0.8897642604128496,-0.0,-2.201050445828753,-2.016489556614144,1.0,0.0
2019-08-12,-0.0,-0.8823923911718083,-0.0,-2.215278624557981,-1.9991464455554202,1.0,0.0
2019-08-13,-0.0,-0.8483392140163036,-0.0,-2.2185789025428884,-2.0165470251855457,1.0,0.0
2019-08-14,-0.0,-0.8600084587034016,-0.0,-2.1782369645338653,-2.0036855779107,1.0,0.0
2019-08-15,-0.0,-0.8987655779339674,-0.0,-2.1254503573327037,-1.8821097395310378,1.0,0.0
2019-08-16,-0.0,-0.910622450789147,-0.0,-2.1103623573919728,-1.8902287639652422,1.0,0.0
2019-08-19,-0.0,-0.8826536608297098,-0.0,-2.1137618991655893,-1.879715595252086,1.0,0.0
2019-08-20,-0.0,-0.8971875364686661,-0.0,-2.090558991714319,-1.8472400513478817,1.0,0.0
2019-08-21,-0.0,-0.9007980427564514,-0.0,-2.0923865556008625,-1.8319450107764899,1.0,0.0
2019-08-22,-0.0,-0.9062027231467472,-0.0,-2.082276271383684,-1.8302106365646453,1.0,0.0
2019-08-23,-0.0,-0.8975103012013232,-0.0,-2.0741686495270155,-1.8318727874180256,1.0,0.0
2019-08-26,-0.0,-0.8702742772424018,-0.0,-2.0340423105434224,-1.7979700062724524,1.0,0.0
2019-08-27,-0.0,-0.864450127877238,-0.0,-2.0240977550440467,-1.7948849104859335,1.0,0.0
2019-08-28,-0.0,-0.8373322720036389,-0.0,-2.0699340459404136,-1.7784853309074369,1.0,0.0
2019-08-29,-0.0,-0.8046029136670257,-0.0,-2.084235587551726,-1.779774389206961,1.0,0.0
2019-08-30,-0.0,-0.7888939102926222,-0.0,-2.094678567393515,-1.7655632131962489,1.0,0.0
2019-09-03,-0.0,-0.8129760225669959,-0.0,-2.089760225669958,-1.73901269393512,1.0,0.0
2019-09-04,-0.0,-0.8311732412700208,-0.0,-2.096270303922123,-1.7322429113136,1.0,0.0
2019-09-05,-0.0,-0.8525143435707054,-0.0,-2.0771740353245587,-1.6952975587805152,1.0,0.0
2019-09-06,-0.0,-0.8638380161528836,-0.0,-2.0850870208167445,-1.7387100443635537,1.0,0.0
2019-09-09,-0.0,-0.8650631183896281,-0.0,-2.082167633344706,-1.7391106562037986,1.0,0.0
2019-09-10,-0.0,-0.8659688246671976,-0.0,-2.071623620434634,-1.751336898395722,1.0,0.0
2019-09-11,-0.0,-0.8813114005026272,-0.0,-2.0378112862691338,-1.7925519762394333,1.0,0.0
2019-09-12,-0.0,-0.8767302762745656,-0.0,-2.033494730845913,-1.7861577898034746,1.0,0.0
2019-09-13,-0.0,-0.8733124465964113,-0.0,-2.029678154371974,-1.793392195955568,1.0,0.0
2019-09-16,-0.0,-0.8788880027344195,-0.0,-2.0240401048194143,-1.7937791956249287,1.0,0.0
2019-09-17,-0.0,-0.9017867303971777,-0.0,-2.0109252304540797,-1.7775122339820189,1.0,0.0
2019-09-18,-0.0,-0.8506130289846883,-0.0,-1.9933329566642182,-1.8060907395898071,1.0,0.0
2019-09-19,-0.0,-0.8812672331326318,-0.0,-1.9299983118563953,-1.8158798041753417,1.0,0.0
2019-09-20,-0.0,-0.9106517564667345,-0.0,-1.930701457133175,-1.806449791031289,1.0,0.0
2019-09-23,-0.0,-0.9060623229461757,-0.0,-1.9506515580736543,-1.8090084985835697,1.0,0.0
2019-09-24,-0.0,-0.9123760974228263,-0.0,-1.9509487397337864,-1.8007929764939108,1.0,0.0
2019-09-25,-0.0,-0.9051631510490302,-0.0,-1.9424305830458635,-1.807555279081604,1.0,0.0
2019-09-26,-0.0,-0.8841716658975542,-0.0,-2.0762574988463314,-1.8079141670512229,1.0,0.0
2019-09-27,-0.0,-0.8219257878487797,-0.0,-2.1451039785635233,-1.8580415914254091,1.0,0.0
2019-09-30,-0.0,-0.6974605194654943,-0.0,-2.196563891941922,-1.8906692890611443,1.0,0.0
2019-10-01,-0.0,-0.654551748009692,-0.0,-2.2083766008999652,-1.9060805353640247,1.0,0.0
2019-10-02,-0.0,-0.6659327925840093,-0.0,-2.251853997682503,-1.8760139049826186,1.0,0.0
2019-10-03,-0.0,-0.7544203190692852,-0.0,-2.20946840983701,-1.7954846512699418,1.0,0.0
2019-10-04,-0.0,-0.7671145971509314,-0.0,-2.2061825941519118,-1.7940480996597268,1.0,0.0
2019-10-07,-0.0,-0.7402962792834175,-0.0,-2.1789159393661,-1.8226343592099217,1.0,0.0
2019-10-08,-0.0,-0.7400815295401044,-0.0,-2.1781018545099613,-1.8233335247172304,1.0,0.0
2019-10-09,-0.0,-0.7539936102236422,-0.0,-2.1579187585577366,-1.7932450935645825,1.0,0.0
2019-10-10,-0.0,-0.7768066635382449,-0.0,-2.2260089160018772,-1.8629164711403097,1.0,0.0
2019-10-11,-0.0,-0.8052037884431201,-0.0,-1.7567308715547516,-1.758912418857082,1.0,0.0
2019-10-14,-0.0,-0.7568199946822654,-0.037170965168838076,-1.8001063546929008,-1.7236373304972081,1.0,0.0
2019-10-15,-0.0,-0.7605086729807385,-0.060072363520272426,-1.7953602213472386,-1.7049058210067043,1.0,0.0
2019-10-16,-0.0,-0.7872659176029961,-0.06393793472445158,-1.7902621722846441,-1.7089352594970573,1.0,0.0
2019-10-17,-0.0,-0.7749745021203499,-0.08717590852971174,-1.7945139298942507,-1.711310322615277,1.0,0.0
2019-10-18,-0.0,-0.7806885422270038,-0.10199031737493276,-1.7784292630446477,-1.7181280258203335,1.0,0.0
2019-10-21,-0.0,-0.7070430107526882,-0.10575268817204302,-1.7663978494623656,-1.7971505376344086,1.0,0.0
2019-10-22,-0.0,-0.6643277986073916,-0.1079271558650241,-1.7605249062667379,-1.8234600964113552,1.0,0.0
2019-10-23,-0.0,-0.6619469026548672,-0.1130061678734245,-1.7755966747117191,-1.8128184499865916,1.0,0.0
2019-10-24,-0.0,-0.6487350344005633,-0.18164580963215773,-1.7808115282518013,-1.806219188471748,1.0,0.0
2019-10-25,-0.0,-0.6511137543252594,-0.16917171280276813,-1.776924740484429,-1.809364186851211,1.0,0.0
2019-10-28,-0.0,-0.6316192560175055,-0.18238512035010943,-1.7662472647702407,-1.8902078774617068,1.0,0.0
2019-10-29,-0.0,-0.6214484679665738,-0.29509749303621174,-1.7739275766016713,-1.8806128133704736,1.0,0.0
2019-10-30,-0.0,-0.6149040606871933,-0.2953480589022758,-1.7812918340026775,-1.8863230700580098,1.0,0.0
2019-10-31,-0.0,-0.5935235759670048,-0.31930665477650205,-1.7450117043807825,-1.9157284583658456,1.0,0.0
2019-11-01,-0.0,-0.6330566542253914,-0.34984123447161714,-1.7048632388167788,-1.8830148738231853,1.0,0.0
2019-11-04,-0.0,-0.6275186463319604,-0.35105198708671936,-1.7080596682622733,-1.8794946009128357,1.0,0.0
2019-11-05,-0.0,-0.6469063450918516,-0.43790149892933616,-1.6731094331116871,-1.8772117660317815,1.0,0.0
2019-11-06,-0.0,-0.6324791181317121,-0.4477527132223421,-1.669640320472754,-1.9322120575032673,1.0,0.0
2019-11-07,-0.0,-0.649639184044548,-0.4473549633501903,-1.659242002386499,-1.9259048809591455,1.0,0.0
2019-11-08,-0.0,-0.6188988010682425,-0.4501392124552531,-1.668901642138758,-1.9442013750781295,1.0,0.0
2019-11-11,-0.0,-0.5993708893337146,-0.5014012010294537,-1.658736059479554,-1.959679725478982,1.0,0.0
2019-11-12,-0.0,-0.5603246270789278,-0.49797108075670116,-1.6797165228324857,-1.9771960907584158,1.0,0.0
2019-11-13,-0.0,-0.5720857109584255,-0.5956678700361011,-1.6696168626994292,-1.9853848841271688,1.0,0.0
2019-11-14,-0.0,-0.5792902850494474,-0.5747527632344386,-1.6745200698080278,-1.988714368819081,1.0,0.0
2019-11-15,-0.0,-0.5790546047269765,-0.579520316684131,-1.6738852020025616,-1.9889393410175809,1.0,0.0
2019-11-18,-0.0,-0.6021204706978911,-0.6014214144238611,-1.6611907258534313,-1.9607363392753114,1.0,0.0
2019-11-19,-0.0,-0.7234497505345687,-0.5763839391779519,-1.659479686386315,-1.9803397481587073,1.0,0.0
2019-11-20,-0.0,-0.7420062881888829,-0.600818651005517,-1.642403749184315,-1.947024974787922,1.0,0.0
2019-11-21,-0.0,-0.7106568283536955,-0.7220878190395549,-1.6221724930446355,-1.993226079593565,1.0,0.0
2019-11-22,-0.0,-0.7098530212302667,-0.729208250166334,-1.6237222524647674,-1.9857255186596503,1.0,0.0
2019-11-25,-0.0,-0.7094058506450245,-0.7324813760523288,-1.624856156501726,-1.9897643994912482,1.0,0.0
2019-11-26,-0.0,-0.6961864406779661,-0.734685230024213,-1.623002421307506,-1.9993341404358351,1.0,0.0
2019-11-27,-0.0,-0.6763211996613859,-0.7356391341153707,-1.630366428830572,-2.0043536098681822,1.0,0.0
2019-11-29,-0.0,-0.6696150796071495,-0.8010126273409383,-1.6693710730189717,-1.9602269261270056,1.0,0.0
2019-12-02,-0.0,-0.6837037037037037,-0.8596913580246913,-1.6721604938271606,-1.9572839506172837,1.0,0.0
2019-12-03,-0.0,-0.6665013944840409,-0.8397273008986675,-1.6992872637124263,-1.9922528664394177,1.0,0.0
2019-12-04,-0.0,-0.7041534342113456,-0.8419577806837287,-1.693069306930693,-1.987857276293667,1.0,0.0
2019-12-05,-0.0,-0.6826185385486102,-0.9003898880643945,-1.6631241353288895,-2.042384605709974,1.0,0.0
2019-12-06,-0.0,-0.7580096308186196,-0.9547993579454255,-1.7199357945425362,-1.9878009630818618,1.0,0.0
2019-12-09,-0.0,-0.6782506065176054,-1.0268179135794373,-1.80840600616353,-2.0434725591764473,1.0,0.0
2019-12-10,-0.0,-0.6657233816766891,-1.3772904138662894,-2.04251857092324,-1.9891050583657588,1.0,0.0
2019-12-11,-0.0,-0.660599192577378,-1.3819675614420284,-2.046674693675189,-1.993413131241589,1.0,0.0
2019-12-12,-0.0,-0.6774762072611914,-1.3701092703560098,-2.02460345435319,-1.97751145576313,1.0,0.0
2019-12-13,-0.0,-0.6676760563380283,-1.3971126760563382,-2.004859154929578,-1.9726056338028173,1.0,0.0
2019-12-16,-0.0,-0.6684966216216215,-1.4131475225225223,-2.0038006756756754,-1.9527730855855852,1.0,0.0
2019-12-17,-0.0,-0.6225232365444197,-1.5475178326968801,-2.0958282296995465,-1.9393328049571297,1.0,0.0
2019-12-18,-0.0,-0.6615766511208063,-1.684519332029487,-2.1839927786971565,-1.9921017000150445,1.0,0.0
2019-12-19,-0.0,-0.6702641509433962,-1.6945660377358491,-2.183320754716981,-1.9990188679245282,1.0,0.0
2019-12-20,-0.0,-0.6521444184819476,-1.6718926660134166,-2.1974071003241122,-2.0160548729931405,1.0,0.0
2019-12-23,-0.0,-0.6686850564401585,-1.6235329296553787,-2.2118561710398446,-1.9713687672871347,1.0,0.0
2019-12-24,-0.0,-0.685339071078795,-1.5731562546371864,-2.2074491764356727,-1.9535539397536723,1.0,0.0
2019-12-26,-0.0,-0.674855705194613,-1.5648956637561047,-2.1853633269202306,-1.9746189137191057,1.0,0.0
2019-12-27,-0.0,-0.7017284680159551,-1.5751957453094991,-2.154084798345398,-1.955458708819619,1.0,0.0
2019-12-30,-0.0,-0.7009242144177449,-1.5821072088724584,-2.1574861367837337,-1.9531977818853974,1.0,0.0
2019-12-31,-0.0,-0.6983529064184947,-1.578846295885959,-2.1560676564000296,-1.9528030135165078,1.0,0.0
2020-01-02,-0.0,-0.7079025110782866,-1.5782127031019202,-2.1510339734121127,-1.9483751846381094,1.0,0.0
2020-01-03,-0.0,-0.7061733865012554,-1.5770196425934129,-2.1528577758085956,-1.9484566533746859,1.0,0.0
2020-01-06,-0.018374291115311907,-0.6876370510396974,-1.6055198487712663,-2.2417391304347825,-2.0080907372400754,1.0,0.0
2020-01-07,-0.002637727032933906,-0.6760871203557163,-1.6102946717913935,-2.2370186148164892,-2.0103248172431982,1.0,0.0
2020-01-08,-0.0,-0.6684500037676137,-1.6163062316328838,-2.2335166905282198,-2.0169542611709743,1.0,0.0
2020-01-09,-0.004375047144904579,-0.6769253979029947,-1.6147695557064194,-2.227200724145735,-2.0199140076940485,1.0,0.0
2020-01-10,-0.026606198034769463,-0.6808767951625094,-1.6192743764172335,-2.2156462585034014,-2.016250944822373,1.0,0.0
2020-01-13,-0.02193148302200711,-0.680556605913938,-1.6164259245254484,-2.2225667397716102,-2.0210995991832412,1.0,0.0
2020-01-14,-0.1119232526267702,-0.650525354042942,-1.6578346276838736,-2.226815897670169,-1.9666514390132477,1.0,0.0
2020-01-15,-0.12964801099488432,-0.6530503168664579,-1.6635870810109183,-2.2286783232801404,-1.960296251049859,1.0,0.0
2020-01-16,-0.11295454545454545,-0.6392424242424242,-1.6363636363636362,-2.199772727272727,-1.9874242424242425,1.0,0.0
2020-01-17,-0.11993345432546884,-0.6363430127041743,-1.6235632183908046,-2.1997882637628554,-1.982304900181488,1.0,0.0
2020-01-21,-0.10519942480890032,-0.6570044652993264,-1.6211307046090973,-2.199197759782033,-1.9857715885869978,1.0,0.0
2020-01-22,-0.10380858635572046,-0.650715529643371,-1.6316347391534791,-2.199742560763232,-1.9858408419777391,1.0,0.0
2020-01-23,-0.13687405159332322,-0.6344461305007587,-1.5965857359635813,-2.209256449165402,-2.010091047040971,1.0,0.0
2020-01-24,-0.14025583145221973,-0.6469525959367947,-1.5806621519939805,-2.1884123401053426,-1.968171557562077,1.0,0.0
2020-01-27,-0.11424265259984927,-0.6082140165787491,-1.6267520723436322,-2.1807083647324794,-2.005953278070836,1.0,0.0
2020-01-28,-0.04253236976814212,-0.6720867208672086,-1.7021981330924418,-2.1677205660945496,-1.9432399879554347,1.0,0.0
2020-01-29,-0.03509943603443158,-0.6622885129118433,-1.6355743544078363,-2.132754526565747,-1.954882754526566,1.0,0.0
2020-01-30,-0.08328999182703024,-0.6461847091165763,-1.6132699309012557,-2.1737870569878894,-1.913440820268965,1.0,0.0
2020-01-31,-0.08080430557631932,-0.6707280609956645,-1.6163103602930182,-2.184257736582449,-1.9228584242786666,1.0,0.0
