Date,HP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-06,1.0,-0.13295454545454546,-0.7807506887052341,-0.0,-0.7166322314049587,-0.8131542699724518,0.0
2018-11-07,1.0,-0.132381280110117,-0.7805918788713008,-0.0,-0.7154852030282174,-0.8126634549208533,0.0
2018-11-08,1.0,-0.11394610103494211,-0.7790415684667146,-0.0,-0.7076203162892373,-0.8150425248488575,0.0
2018-11-09,1.0,-0.12028855446638134,-0.7905909153665609,-0.0,-0.7150697224906807,-0.8256247411293663,0.0
2018-11-12,1.0,-0.1200041309511515,-0.7703879651623119,-0.0,-0.7274604977796137,-0.824606699025784,0.0
2018-11-13,1.0,-0.10311430527036276,-0.7672484599589322,-0.0,-0.7276865160848733,-0.8242984257357974,0.0
2018-11-14,1.0,-0.10072886800925765,-0.7807178140868423,-0.0,-0.7378838647276244,-0.8350547514594632,0.0
2018-11-15,1.0,-0.09978255617298866,-0.783004866599938,-0.0,-0.7430021054084838,-0.8256652745659752,0.0
2018-11-16,1.0,-0.10143375367075488,-0.784798756261876,-0.0,-0.743548108481603,-0.8250820521679048,0.0
2018-11-19,1.0,-0.09213883742878115,-0.8012863085043168,-0.0,-0.7632912719773498,-0.8386521723933028,0.0
2018-11-20,1.0,-0.013740028815405701,-0.8031767227747127,-0.0,-0.7944618195874478,-0.9026952946550937,0.0
2018-11-21,1.0,-0.00816585125479568,-0.8059554397944458,-0.0,-0.7975432050966176,-0.9080989757488298,0.0
2018-11-23,1.0,-0.011059063853766773,-0.7872010706864367,-0.0,-0.8104814566970732,-0.9132532666502305,0.0
2018-11-26,1.0,-0.011746860448708903,-0.78538168477494,-0.0,-0.8139551291096373,-0.9165020459997177,0.0
2018-11-27,1.0,-0.00615200731210012,-0.7851719046614638,-0.0,-0.810553329114814,-0.9135555086831189,0.0
2018-11-28,1.0,-0.005732170488113659,-0.7900548600365733,-0.0,-0.8085525390350261,-0.912329441552961,0.0
2018-11-29,1.0,-0.0,-0.7724188328635556,-0.0,-0.7963252949159619,-0.9111250304485506,0.0
2018-11-30,1.0,-0.0,-0.7739442258816976,-0.0,-0.7993593983915329,-0.9082268565261289,0.0
2018-12-03,1.0,-0.0,-0.7756957263766501,-0.0,-0.7994148584166348,-0.9078750304761242,0.0
2018-12-04,1.0,-0.0,-0.7754448274661374,-0.0,-0.7988091507364463,-0.9077962324593475,0.0
2018-12-06,1.0,-0.0,-0.7128306114827012,-0.0,-0.7979832275150238,-0.8844260346993514,0.0
2018-12-07,1.0,-0.0,-0.7126948018877534,-0.0,-0.79791532271755,-0.8845957966930363,0.0
2018-12-10,1.0,-0.0,-0.7194434124759362,-0.0,-0.7960417440643047,-0.8618663244283831,0.0
2018-12-11,1.0,-0.0,-0.7241250804621067,-0.0,-0.7893078564894807,-0.8744452349493512,0.0
2018-12-12,1.0,-0.0,-0.7256505071750857,-0.0,-0.7935339417172712,-0.8732571157173391,0.0
2018-12-13,1.0,-0.0,-0.7326115820651619,-0.0,-0.793926394988595,-0.8779491369625166,0.0
2018-12-14,1.0,-0.0,-0.736340100831176,-0.0,-0.7921378934459736,-0.8780147159013489,0.0
2018-12-17,1.0,-0.0,-0.7370861604555219,-0.0,-0.7947083091820383,-0.8778001295645949,0.0
2018-12-18,1.0,-0.0,-0.7301905376490166,-0.0,-0.7895255238936248,-0.8766769690588595,0.0
2018-12-19,1.0,-0.0,-0.7372342607150181,-0.0,-0.7985166450201654,-0.8821177113951739,0.0
2018-12-20,1.0,-0.0,-0.7566390041493776,-0.0,-0.8063969571230982,-0.8947786998616873,0.0
2018-12-21,1.0,-0.0,-0.7656922807631716,-0.0,-0.8168037808506914,-0.9182566077367407,0.0
2018-12-24,1.0,-0.0,-0.7437476086124735,-0.0,-0.8049671292914535,-0.929667118856308,0.0
2018-12-26,1.0,-0.0,-0.7481974678304066,-0.0,-0.783627143202125,-0.9179977231172595,0.0
2018-12-27,1.0,-0.0,-0.7165576245596377,-0.0,-0.7290723033048147,-0.9095118268746855,0.0
2018-12-28,1.0,-0.0,-0.7206627091927423,-0.0,-0.7269342992252742,-0.9061609149143106,0.0
2018-12-31,1.0,-0.0,-0.7201596404735554,-0.0,-0.7272361404567864,-0.9063621424019854,0.0
2019-01-02,1.0,-0.0,-0.7190819232702296,-0.0,-0.7248115262187972,-0.9067515496733122,0.0
2019-01-03,1.0,-0.0,-0.7185197588747488,-0.0,-0.7318486269256531,-0.8986269256530477,0.0
2019-01-04,1.0,-0.0,-0.724659909309149,-0.0,-0.7042878100826887,-0.9052413977060549,0.0
2019-01-07,1.0,-0.0,-0.6947285601888278,-0.0,-0.6970561237870444,-0.8864411224757409,0.0
2019-01-08,1.0,-0.0,-0.699376231122784,-0.0,-0.6956007879185818,-0.8879842416283651,0.0
2019-01-09,1.0,-0.0,-0.6904012588512982,-0.0,-0.6949908208759508,-0.8928665093102545,0.0
2019-01-10,1.0,-0.0,-0.705068819481207,-0.0,-0.6987493382742191,-0.9047776601376388,0.0
2019-01-11,1.0,-0.0,-0.6957558890766325,-0.0,-0.7024815293377067,-0.9149189941357718,0.0
2019-01-14,1.0,-0.0,-0.700132625994695,-0.0,-0.7113395225464192,-0.9041777188328913,0.0
2019-01-15,1.0,-0.0,-0.6962088294802482,-0.0,-0.7121629241434211,-0.9084878437095758,0.0
2019-01-16,1.0,-0.0,-0.693694290731966,-0.0,-0.7049604029291892,-0.9148745816627456,0.0
2019-01-17,1.0,-0.0,-0.6836126382725045,-0.0,-0.7090150360998874,-0.9192886003841823,0.0
2019-01-18,1.0,-0.0,-0.6841073031280126,-0.0,-0.7140577734933351,-0.9259714789083535,0.0
2019-01-22,1.0,-0.0,-0.6503560220024973,-0.0,-0.7044511186852496,-1.0198089967266224,0.0
2019-01-23,1.0,-0.0,-0.6181830522279159,-0.0,-0.7084874605490888,-1.0669562561509487,0.0
2019-01-24,1.0,-0.0,-0.6324179185643397,-0.0,-0.6911494799809667,-1.0752158248929373,0.0
2019-01-25,1.0,-0.0,-0.5802597763422936,-0.0,-0.6676043620198654,-1.225116343682712,0.0
2019-01-28,1.0,-0.0,-0.5580951057695648,-0.0,-0.6971412692347772,-1.2183472854215154,0.0
2019-01-29,1.0,-0.0,-0.5484736548647895,-0.0,-0.707485363813772,-1.2288472260942291,0.0
2019-01-30,1.0,-0.0,-0.5414322161255374,-0.0,-0.7036661657288645,-1.2498165169678117,0.0
2019-01-31,1.0,-0.0,-0.5430991881397812,-0.0,-0.7531944934698199,-1.2335333568655136,0.0
2019-02-01,1.0,-0.0,-0.5402384237150235,-0.0,-0.7638756234744773,-1.2333297958894904,0.0
2019-02-04,1.0,-0.0,-0.5421384092838947,-0.0,-0.761357203509765,-1.234609397112935,0.0
2019-02-05,1.0,-0.0,-0.5394522680631237,-0.0,-0.7594296228150874,-1.2394734979831576,0.0
2019-02-06,1.0,-0.0,-0.5355030633565889,-0.0,-0.7546835712009067,-1.251266069341644,0.0
2019-02-07,1.0,-0.0,-0.5370973451327434,-0.0,-0.7464070796460177,-1.2563539823008851,0.0
2019-02-08,1.0,-0.0,-0.5386714873103644,-0.0,-0.7579044378278748,-1.2479795831561038,0.0
2019-02-11,1.0,-0.0,-0.5268355059851526,-0.0,-0.7619791851667672,-1.263204631833197,0.0
2019-02-12,1.0,-0.0,-0.5337320659332835,-0.0,-0.7705151482786857,-1.2559008864680123,0.0
2019-02-13,1.0,-0.0,-0.5354353074847322,-0.0,-0.7693509444681154,-1.245881266865502,0.0
2019-02-14,1.0,-0.0,-0.4881498063461607,-0.0,-0.8051380449845432,-1.2599936040933803,0.0
2019-02-15,1.0,-0.0,-0.4861688150278754,-0.0,-0.8051560669010333,-1.2596853804907495,0.0
2019-02-19,1.0,-0.0,-0.46722241929762326,-0.0,-0.8230578219226676,-1.2570769776516497,0.0
2019-02-20,1.0,-0.0,-0.4777840868762865,-0.0,-0.8146071403222372,-1.2564411952587127,0.0
2019-02-21,1.0,-0.0,-0.49609901411447616,-0.0,-0.8122916518902049,-1.2379246755089013,0.0
2019-02-22,1.0,-0.0,-0.4912212112595962,-0.0,-0.8165695194768269,-1.2463747512084162,0.0
2019-02-25,1.0,-0.0,-0.48321620946741334,-0.0,-0.8259551243177683,-1.258053008953733,0.0
2019-02-26,1.0,-0.0,-0.4888493053081582,-0.0,-0.8193088706804417,-1.2543640897755612,0.0
2019-02-27,1.0,-0.0,-0.4971489665003564,-0.0,-0.8113328581610834,-1.2553100498930863,0.0
2019-02-28,1.0,-0.0,-0.5007489300998574,-0.0,-0.8144079885877319,-1.2511768901569187,0.0
2019-03-01,1.0,-0.0,-0.49037300177619897,-0.0,-0.8232326820603908,-1.2387921847246892,0.0
2019-03-04,1.0,-0.0,-0.4814172447968285,-0.0,-0.8325782245504744,-1.2256123460286,0.0
2019-03-05,1.0,-0.0,-0.46814394610884585,-0.0,-0.8511611416415529,-1.2261655734798793,0.0
2019-03-06,1.0,-0.0,-0.4682871518673375,-0.0,-0.8518177308482743,-1.2232655375239174,0.0
2019-03-07,1.0,-0.0,-0.37265153891735514,-0.0,-0.8975914113423265,-1.2153787165812682,0.0
2019-03-08,1.0,-0.0,-0.35751659233767596,-0.0,-0.919549109807915,-1.2345401552129787,0.0
2019-03-11,1.0,-0.0,-0.3496732026143791,-0.0,-0.9255115089514067,-1.2769607843137254,0.0
2019-03-12,1.0,-0.0,-0.31049834841304036,-0.0,-0.9467542725836564,-1.333153813011633,0.0
2019-03-13,1.0,-0.0,-0.3216879222515264,-0.0,-0.9614870479424834,-1.3296723147512555,0.0
2019-03-14,1.0,-0.0,-0.3292924205906687,-0.0,-0.941904385049822,-1.3260548940609374,0.0
2019-03-15,1.0,-0.0,-0.3266621071955653,-0.0,-0.9463302256938196,-1.3266261113710809,0.0
2019-03-18,1.0,-0.0,-0.34946939962203805,-0.0,-0.9587512719872073,-1.3260648350050879,0.0
2019-03-19,1.0,-0.0,-0.3583098797470668,-0.0,-0.9590993822873644,-1.3376950911948537,0.0
2019-03-20,1.0,-0.0,-0.3706132317385889,-0.0,-0.9511319510586855,-1.3415268517840133,0.0
2019-03-21,1.0,-0.0,-0.3689484309047531,-0.0,-1.0043310699210863,-1.297118737383006,0.0
2019-03-22,1.0,-0.0,-0.36761665682220906,-0.0,-1.041457471943296,-1.2825974601299468,0.0
2019-03-25,1.0,-0.0,-0.31859800761793144,-0.0,-1.0603940814532669,-1.2834749487254613,0.0
2019-03-26,1.0,-0.0,-0.3253684517729462,-0.0,-1.0599737341310376,-1.262695169998541,0.0
2019-03-27,1.0,-0.0,-0.2877710887067528,-0.0,-1.0716617103068107,-1.2671719735983173,0.0
2019-03-28,1.0,-0.0,-0.28594243403143266,-0.0,-1.069906718449421,-1.2737468694421257,0.0
2019-03-29,1.0,-0.0,-0.30554745589736115,-0.0,-1.0716212275841959,-1.2676775040093309,0.0
2019-04-01,1.0,-0.0,-0.32827636629501006,-0.0,-1.075635167245476,-1.2517272893438127,0.0
2019-04-02,1.0,-0.0,-0.3351386957476396,-0.0,-1.085230183707824,-1.2391495279221256,0.0
2019-04-03,1.0,-0.0,-0.3329312865497076,-0.0,-1.0856359649122806,-1.2364035087719298,0.0
2019-04-04,1.0,-0.0,-0.32878771215953667,-0.0,-1.105465742879138,-1.2315700722167235,0.0
2019-04-05,1.0,-0.0,-0.32462522045855374,-0.0,-1.1066651969429748,-1.2430555555555556,0.0
2019-04-08,1.0,-0.0,-0.32934726617116783,-0.0,-1.1063360070645374,-1.243800132460078,0.0
2019-04-09,1.0,-0.0,-0.319501309431596,-0.0,-1.1304636494411862,-1.2385747482571647,0.0
2019-04-10,1.0,-0.0,-0.31229505176669986,-0.0,-1.1408201613794628,-1.2313474079805462,0.0
2019-04-11,1.0,-0.0,-0.3150396752168297,-0.0,-1.158294888355785,-1.2173832810481637,0.0
2019-04-12,1.0,-0.0,-0.312338763175352,-0.0,-1.1595046804746811,-1.2135696911623792,0.0
2019-04-15,1.0,-0.0,-0.31104049660065036,-0.0,-1.1676396689328998,-1.2162651492757908,0.0
2019-04-16,1.0,-0.0,-0.3167300520621792,-0.0,-1.1656758852416644,-1.2099471993501456,0.0
2019-04-17,1.0,-0.0,-0.29768700422566535,-0.0,-1.1684335384387277,-1.2406034546667655,0.0
2019-04-18,1.0,-0.0,-0.29121245828698555,-0.0,-1.1593622543566926,-1.25724879495736,0.0
2019-04-22,1.0,-0.0,-0.2918774174352871,-0.0,-1.1651666170782506,-1.2620871764355845,0.0
2019-04-23,1.0,-0.0,-0.3051955328129085,-0.0,-1.196279834161282,-1.2336682478616514,0.0
2019-04-24,1.0,-0.0,-0.27164985185463003,-0.0,-1.2095413119303906,-1.269287026966208,0.0
2019-04-25,1.0,-0.0,-0.24287115268557632,-0.0,-1.2326116475558238,-1.2963940856970428,0.0
2019-04-26,1.0,-0.0,-0.23027186448368436,-0.0,-1.2700117215563202,-1.2808636140204939,0.0
2019-04-29,1.0,-0.0,-0.19148203420962,-0.0,-1.290246049056748,-1.3448130715953008,0.0
2019-04-30,1.0,-0.0,-0.19319181487856185,-0.0,-1.2948938611589214,-1.336699177663033,0.0
2019-05-01,1.0,-0.0,-0.17253333333333332,-0.0,-1.3200380952380952,-1.3169523809523809,0.0
2019-05-02,1.0,-0.0,-0.17584015922835491,-0.0,-1.3361019673888082,-1.3156242823241218,0.0
2019-05-03,1.0,-0.0,-0.17503153549176254,-0.0,-1.3354611826765033,-1.312029356675968,0.0
2019-05-06,1.0,-0.0,-0.16372373288585487,-0.0,-1.340185347622135,-1.309866137828458,0.0
2019-05-07,1.0,-0.0,-0.16724552497996256,-0.0,-1.338574863554826,-1.3108278309988166,0.0
2019-05-08,1.0,-0.0,-0.16644584926373168,-0.0,-1.3085134572434416,-1.3104818866638905,0.0
2019-05-09,1.0,-0.0,-0.16494455168237387,-0.0,-1.3127436508837667,-1.307179894780667,0.0
2019-05-10,1.0,-0.0,-0.17090384761326552,-0.0,-1.322683463610837,-1.300941033619185,0.0
2019-05-13,1.0,-0.0,-0.17583655687835656,-0.0,-1.2981184511961543,-1.2816314267472866,0.0
2019-05-14,1.0,-0.0,-0.12008628063520398,-0.0,-1.3231432927963107,-1.2757261333630852,0.0
2019-05-15,1.0,-0.0,-0.12886001269556777,-0.0,-1.3301594413950188,-1.2749710615735035,0.0
2019-05-16,1.0,-0.0,-0.13396431109947254,-0.0,-1.3254274063821032,-1.2815831805768583,0.0
2019-05-17,1.0,-0.0,-0.11315691390234812,-0.0,-1.303130823704808,-1.3108460678345137,0.0
2019-05-20,1.0,-0.0,-0.13171551241366436,-0.0,-1.2925518013813704,-1.30916557774874,0.0
2019-05-21,1.0,-0.0,-0.12928494162408147,-0.0,-1.291804990861278,-1.309000708717222,0.0
2019-05-22,1.0,-0.0,-0.12102005816121095,-0.0,-1.3002758929237193,-1.3069868018790545,0.0
2019-05-23,1.0,-0.0,-0.1447992295154838,-0.0,-1.2807082530745297,-1.2787449992591498,0.0
2019-05-24,1.0,-0.0,-0.15690796815713118,-0.0,-1.2883342013243062,-1.2747563425340376,0.0
2019-05-28,1.0,-0.0,-0.14036591273242166,-0.0,-1.3016358013190745,-1.284197190446026,0.0
2019-05-29,1.0,-0.0,-0.141134435015632,-0.0,-1.3021438142027693,-1.2786586273634064,0.0
2019-05-30,1.0,-0.0,-0.12986184111728488,-0.0,-1.3159633578615408,-1.308492266106022,0.0
2019-05-31,1.0,-0.0,-0.1394973137468535,-0.0,-1.306570988466018,-1.3109666754329938,0.0
2019-06-03,1.0,-0.0,-0.1492542878448919,-0.0,-1.300372856077554,-1.2789336316181954,0.0
2019-06-04,1.0,-0.0,-0.1364856801909308,-0.0,-1.2911321599045344,-1.301499105011933,0.0
2019-06-05,1.0,-0.0,-0.1265649813494848,-0.0,-1.329874062857776,-1.2367322820105624,0.0
2019-06-06,1.0,-0.0,-0.12268193572220171,-0.0,-1.3366826745474696,-1.2347247875877354,0.0
2019-06-07,1.0,-0.0,-0.13543126982955803,-0.0,-1.3253154283184534,-1.2284365085220983,0.0
2019-06-10,1.0,-0.0,-0.13918361332154436,-0.0,-1.3155393457117595,-1.2293692897141173,0.0
2019-06-11,1.0,-0.0,-0.13524331937289205,-0.0,-1.348282124457952,-1.2227864052481376,0.0
2019-06-12,1.0,-0.0,-0.12506019633265417,-0.0,-1.3475087979255416,-1.2318207075384329,0.0
2019-06-13,1.0,-0.0,-0.15120848161328587,-0.0,-1.3284400948991697,-1.2273502372479241,0.0
2019-06-14,1.0,-0.0,-0.1512455516014235,-0.0,-1.3289961447212337,-1.22679418742586,0.0
2019-06-17,1.0,-0.0,-0.1653215308513408,-0.0,-1.3251013500948414,-1.2288838472124075,0.0
2019-06-18,1.0,-0.0,-0.18374243380741953,-0.0,-1.3122655872850832,-1.2174607300679565,0.0
2019-06-19,1.0,-0.0,-0.1560501312432992,-0.0,-1.3178675736626122,-1.2230766386927427,0.0
2019-06-20,1.0,-0.0,-0.16278725530103985,-0.0,-1.3131406579580356,-1.2246234688968656,0.0
2019-06-21,1.0,-0.0,-0.1589895988112927,-0.0,-1.3316493313521547,-1.2240713224368498,0.0
2019-06-24,1.0,-0.0,-0.15085918321803168,-0.0,-1.3334821096481442,-1.2351037714795805,0.0
2019-06-25,1.0,-0.0,-0.1628184120363474,-0.0,-1.326940265157158,-1.2343587069864443,0.0
2019-06-26,1.0,-0.0,-0.161654976869124,-0.0,-1.3331965378301747,-1.2359349350843158,0.0
2019-06-27,1.0,-0.0,-0.14022346368715083,-0.0,-1.331024208566108,-1.2531471135940409,0.0
2019-06-28,1.0,-0.0,-0.12040656763096169,-0.0,-1.3487099296325256,-1.2540675378830188,0.0
2019-07-01,1.0,-0.0,-0.11145705919418808,-0.0,-1.3436376440935542,-1.2514548352422254,0.0
2019-07-02,1.0,-0.0,-0.11312787079567345,-0.0,-1.3424210994221368,-1.248703511631353,0.0
2019-07-03,1.0,-0.0,-0.1379335985425884,-0.0,-1.3143101461129494,-1.2656801873814925,0.0
2019-07-05,1.0,-0.0,-0.15025599168954515,-0.0,-1.296468056689174,-1.2633004377828894,0.0
2019-07-08,1.0,-0.0,-0.15624883936861655,-0.0,-1.2911420612813371,-1.2666295264623957,0.0
2019-07-09,1.0,-0.0,-0.1439188435955557,-0.0,-1.2941919661105123,-1.2778046152131097,0.0
2019-07-10,1.0,-0.0,-0.1426978818283166,-0.0,-1.2949832775919732,-1.2784095131921218,0.0
2019-07-11,1.0,-0.0,-0.13287625293438163,-0.0,-1.3192234601483028,-1.2740619294257927,0.0
2019-07-12,1.0,-0.0,-0.13064840318618326,-0.0,-1.3303431846944092,-1.2611479193032085,0.0
2019-07-15,1.0,-0.0,-0.17883374137547298,-0.0,-1.316566510868759,-1.2140737443430523,0.0
2019-07-16,1.0,-0.0,-0.20743582177633518,-0.0,-1.3284523458247268,-1.1525523753319562,0.0
2019-07-17,1.0,-0.0,-0.23000624517835494,-0.0,-1.3117446089416258,-1.1318834723191653,0.0
2019-07-18,1.0,-0.0,-0.2285619931750633,-0.0,-1.3136535427292408,-1.127105272814002,0.0
2019-07-19,1.0,-0.0,-0.23322578279680284,-0.0,-1.3056024052210897,-1.1276673755224758,0.0
2019-07-22,1.0,-0.0,-0.21775851938895416,-0.0,-1.2978848413631021,-1.1565070505287895,0.0
2019-07-23,1.0,-0.0,-0.22315688939499684,-0.0,-1.2946405612900853,-1.1555669838004627,0.0
2019-07-24,1.0,-0.0,-0.22845175986479538,-0.0,-1.3036960834741715,-1.141891395400103,0.0
2019-07-25,1.0,-0.0,-0.21906090531957853,-0.0,-1.3156136422041924,-1.1365321781269504,0.0
2019-07-26,1.0,-0.0,-0.23760991942308402,-0.0,-1.3090989366790537,-1.1326023768350566,0.0
2019-07-29,1.0,-0.0,-0.18378853335285936,-0.0,-1.300358790363916,-1.1769788386907813,0.0
2019-07-30,1.0,-0.0,-0.18786391767678617,-0.0,-1.2982385468927382,-1.1759622074925844,0.0
2019-07-31,1.0,-0.0,-0.2461634710926287,-0.0,-1.284326353365473,-1.1496338276966105,0.0
2019-08-01,1.0,-0.0,-0.26160911094783246,-0.0,-1.278067597354886,-1.1340925789860397,0.0
2019-08-02,1.0,-0.0,-0.2623716499240093,-0.0,-1.2719353523371761,-1.1725543981910516,0.0
2019-08-05,1.0,-0.0,-0.2609322974472808,-0.0,-1.2732519422863486,-1.1654458009618944,0.0
2019-08-06,1.0,-0.0,-0.2687593751143306,-0.0,-1.2346248124977133,-1.1551970145977388,0.0
2019-08-07,1.0,-0.0,-0.26436488260172086,-0.0,-1.2184264255505322,-1.1631544407175147,0.0
2019-08-08,1.0,-0.0,-0.2532949828879342,-0.0,-1.2135367363285516,-1.1740697589747322,0.0
2019-08-09,1.0,-0.0,-0.23550724637681159,-0.0,-1.1929710144927534,-1.194746376811594,0.0
2019-08-12,1.0,-0.0,-0.2306829285946944,-0.0,-1.2056024030979697,-1.1828381166081576,0.0
2019-08-13,1.0,-0.0,-0.21681159420289853,-0.0,-1.212427536231884,-1.1939492753623187,0.0
2019-08-14,1.0,-0.0,-0.2377381728609722,-0.0,-1.192132145185829,-1.1925306092878358,0.0
2019-08-15,1.0,-0.0,-0.2698112534341885,-0.0,-1.1733328576015982,-1.1248082206443786,0.0
2019-08-16,1.0,-0.0,-0.26657153050303245,-0.0,-1.1731359257937923,-1.1278986799857296,0.0
2019-08-19,1.0,-0.0,-0.2514033965750018,-0.0,-1.186491863852768,-1.1150074610957152,0.0
2019-08-20,1.0,-0.0,-0.25784046210000355,-0.0,-1.1827137744073142,-1.103157447110103,0.0
2019-08-21,1.0,-0.0,-0.2560229242579687,-0.0,-1.1744436975979058,-1.1072275091095625,0.0
2019-08-22,1.0,-0.0,-0.25711159737417943,-0.0,-1.1777369944236606,-1.0944448365920803,0.0
2019-08-23,1.0,-0.0,-0.2568130471618187,-0.0,-1.1789748658571026,-1.0942530358655747,0.0
2019-08-26,1.0,-0.0,-0.24994742376445847,-0.0,-1.1690851735015773,-1.086049772169646,0.0
2019-08-27,1.0,-0.0,-0.24664570230607966,-0.0,-1.1544374563242488,-1.0929769392033541,0.0
2019-08-28,1.0,-0.0,-0.2440826855370028,-0.0,-1.158887300867989,-1.0829295499703697,0.0
2019-08-29,1.0,-0.0,-0.22263980234540834,-0.0,-1.1708946654139263,-1.0862998921251348,0.0
2019-08-30,1.0,-0.0,-0.21147239476697785,-0.0,-1.1805531457126004,-1.0781483152305933,0.0
2019-09-03,1.0,-0.0,-0.21692937990417333,-0.0,-1.1768279980556904,-1.0782237344628844,0.0
2019-09-04,1.0,-0.0,-0.2277789378436695,-0.0,-1.1799262198092852,-1.072457715598246,0.0
2019-09-05,1.0,-0.0,-0.23215650844395025,-0.0,-1.1796163736187366,-1.0630690110501078,0.0
2019-09-06,1.0,-0.0,-0.2266629692537003,-0.0,-1.197441852403896,-1.042254497556241,0.0
2019-09-09,1.0,-0.0,-0.2162856944347947,-0.0,-1.2007920516917947,-1.056833182797193,0.0
2019-09-10,1.0,-0.0,-0.2394981875044424,-0.0,-1.112836733243301,-1.2015779373089772,0.0
2019-09-11,1.0,-0.0,-0.22433918751108745,-0.0,-1.1187865886109634,-1.2048607415291823,0.0
2019-09-12,1.0,-0.0,-0.2164740089355365,-0.0,-1.1237855471243174,-1.2055882561520461,0.0
2019-09-13,1.0,-0.0,-0.21408169094544416,-0.0,-1.1142530705512712,-1.2420379891459583,0.0
2019-09-16,1.0,-0.0,-0.21881032387216703,-0.0,-1.11149638950454,-1.2444412668906841,0.0
2019-09-17,1.0,-0.0,-0.36990143753165305,-0.0,-1.3034009895204333,-1.2224083524874363,0.0
2019-09-18,1.0,-0.0,-0.38519164453604976,-0.0,-1.3103174917753377,-1.2682230766181775,0.0
2019-09-19,1.0,-0.0,-0.37954383464005703,-0.0,-1.317098281460363,-1.2631662310921044,0.0
2019-09-20,1.0,-0.0,-0.40077666825170394,-0.0,-1.3125297194484074,-1.2493263591694406,0.0
