Date,IWF,IWM,MTUM,SPY,UNF,VLUE,VXX
2019-01-11,-0.025706333368343662,-0.7341928368868816,-0.0,-0.4791513496481462,1.0,-0.38672408360466337,0.0
2019-01-14,-0.031021801943787758,-0.7326241134751773,-0.0,-0.4796952981350145,1.0,-0.38342526924087206,0.0
2019-01-15,-0.024842602308499474,-0.7239769150052466,-0.0,-0.47442287513116477,1.0,-0.4000786988457503,0.0
2019-01-16,-0.020860085432008176,-0.7226080348017505,-0.0,-0.4724966587174716,1.0,-0.40464896878849027,0.0
2019-01-17,-0.023027349889971703,-0.7193230640259876,-0.0,-0.47236194068951065,1.0,-0.4050089070522896,0.0
2019-01-18,-0.02603522257614447,-0.7127701582120199,-0.0,-0.47442546134203806,1.0,-0.4192750151367573,0.0
2019-01-22,-0.0,-0.8035038249654056,-0.0,-0.46724628599775464,1.0,-0.34014777682044856,0.0
2019-01-23,-0.0,-0.7762303664921466,-0.0,-0.46994764397905764,1.0,-0.3715968586387434,0.0
2019-01-24,-0.0,-0.7771262532394441,-0.0,-0.4676579147142745,1.0,-0.37294835213737865,0.0
2019-01-25,-0.0,-0.7934759640781828,-0.0,-0.4955097728473323,1.0,-0.352324352879028,0.0
2019-01-28,-0.0,-0.785653896961691,-0.0,-0.5055217965653898,1.0,-0.3508322324966975,0.0
2019-01-29,-0.0,-0.7774537356169468,-0.0,-0.5171005885783976,1.0,-0.35669971896707137,0.0
2019-01-30,-0.0,-0.7762753208187506,-0.0,-0.5155636864990986,1.0,-0.35955562625941245,0.0
2019-01-31,-0.0,-0.778137093781477,-0.0,-0.5103376981392144,1.0,-0.3622170386470869,0.0
2019-02-01,-0.0,-0.7772589802090519,-0.0,-0.5168196529951716,1.0,-0.3588369501777471,0.0
2019-02-04,-0.0,-0.776068330724953,-0.0,-0.5181835061937983,1.0,-0.3583384174646542,0.0
2019-02-05,-0.0,-0.7674140904869311,-0.0,-0.5119543584980761,1.0,-0.37420724426164254,0.0
2019-02-06,-0.0,-0.7626520099835378,-0.0,-0.5162498008602835,1.0,-0.3762944081567628,0.0
2019-02-07,-0.0,-0.7671345556823308,-0.0,-0.5179770212540133,1.0,-0.36829676015602203,0.0
2019-02-08,-0.0,-0.7725013951263586,-0.0,-0.5321144800829104,1.0,-0.3527676649570833,0.0
2019-02-11,-0.0,-0.7662697461306908,-0.0,-0.5433549108926716,1.0,-0.3542715575801167,0.0
2019-02-12,-0.0,-0.7687379884689302,-0.0,-0.5466581251334616,1.0,-0.3538330130258382,0.0
2019-02-13,-0.0,-0.7740916271721959,-0.0,-0.5470854419364339,1.0,-0.35641416981283636,0.0
2019-02-14,-0.0,-0.7726359765405317,-0.0,-0.5488872820760022,1.0,-0.3564982191157173,0.0
2019-02-15,-0.0,-0.7797995497909744,-0.0,-0.546039232500804,1.0,-0.3539768463929682,0.0
2019-02-19,-0.0,-0.7745973037442041,-0.0,-0.5519015839832757,1.0,-0.3536490579185763,0.0
2019-02-20,-0.0,-0.7791508068407226,-0.0,-0.5507693132471989,1.0,-0.3506138422773816,0.0
2019-02-21,-0.0,-0.7649705409748259,-0.0,-0.5532404927691484,1.0,-0.35988216389930366,0.0
2019-02-22,-0.0,-0.7588800556760085,-0.0,-0.5615514333895447,1.0,-0.35629968682245244,0.0
2019-02-25,-0.0,-0.7547240411599627,-0.0,-0.5596685821194708,1.0,-0.35833221969798207,0.0
2019-02-26,-0.0,-0.759690545026234,-0.0,-0.5628546953635293,1.0,-0.354400899453903,0.0
2019-02-27,-0.0,-0.7577631438055465,-0.0,-0.5638719348966699,1.0,-0.3553110611414498,0.0
2019-02-28,-0.0,-0.7565939215423753,-0.0,-0.563207926094524,1.0,-0.35793278886062396,0.0
2019-03-01,-0.0,-0.7546225683016242,-0.0,-0.567150999438067,1.0,-0.3540713387385941,0.0
2019-03-04,-0.0,-0.748287304645686,-0.0,-0.5628612716763005,1.0,-0.3649379147934061,0.0
2019-03-05,-0.0,-0.7513993541442412,-0.0,-0.5633745963401507,1.0,-0.3762917115177611,0.0
2019-03-06,-0.0,-0.7485737351991388,-0.0,-0.568783638320775,1.0,-0.37370828848223897,0.0
2019-03-07,-0.0,-0.7344799785004031,-0.0,-0.5833378124160172,1.0,-0.3696318194033862,0.0
2019-03-08,-0.0,-0.7376845963134633,-0.0,-0.5927023822356364,1.0,-0.36444971434731055,0.0
2019-03-11,-0.0,-0.7359752959341225,-0.0,-0.5930330200178779,1.0,-0.37979792507516863,0.0
2019-03-12,-0.0,-0.7102431029773285,-0.0,-0.6066648456705818,1.0,-0.4145861786397159,0.0
2019-03-13,-0.0,-0.7086235625119505,-0.0,-0.6063809445764702,1.0,-0.41656423283891936,0.0
2019-03-14,-0.0,-0.6707121765677394,-0.0,-0.532605975676893,1.0,-0.29905910615084336,0.0
2019-03-15,-0.0,-0.6684619238476953,-0.0,-0.5343937875751503,1.0,-0.30215430861723447,0.0
2019-03-18,-0.0,-0.6669162423879406,-0.0,-0.5307976440051912,1.0,-0.29804332634521313,0.0
2019-03-19,-0.0,-0.6678828468612554,-0.0,-0.5297630947620952,1.0,-0.3013544582167133,0.0
2019-03-20,-0.0,-0.6689361702127659,-0.0,-0.5261326658322903,1.0,-0.3080600750938673,0.0
2019-03-21,-0.0,-0.6668081706038056,-0.0,-0.5213504469859661,1.0,-0.3089696848624083,0.0
2019-03-22,-0.0,-0.6633648469042305,-0.0,-0.5347192617298192,1.0,-0.30960202623065924,0.0
2019-03-25,-0.0,-0.6288798583929595,-0.0,-0.5530153823140784,1.0,-0.3111864575802149,0.0
2019-03-26,-0.0,-0.649443162436039,-0.0,-0.557740543794522,1.0,-0.301093608909401,0.0
2019-03-27,-0.0,-0.64753338511262,-0.0,-0.5611956004309373,1.0,-0.2967203667977852,0.0
2019-03-28,-0.0,-0.6636959721664659,-0.0,-0.6350595477050717,1.0,-0.377545831660645,0.0
2019-03-29,-0.0,-0.6748792270531402,-0.0,-0.6360976918947934,1.0,-0.3728395061728395,0.0
2019-04-01,-0.0,-0.6819181462211017,-0.0,-0.6381483666791825,1.0,-0.3619052727565306,0.0
2019-04-02,-0.0,-0.6826119562888364,-0.0,-0.6377223055496035,1.0,-0.3580190700664238,0.0
2019-04-03,-0.0,-0.6841695942503151,-0.0,-0.6302931159323124,1.0,-0.36729330365523344,0.0
2019-04-04,-0.0,-0.6862692349079953,-0.0,-0.6214892930162488,1.0,-0.38243839449047673,0.0
2019-04-05,-0.0,-0.6799169945561365,-0.0,-0.6223252304209561,1.0,-0.3927666684633213,0.0
2019-04-08,-0.0,-0.6794750882487672,-0.0,-0.6205707202716176,1.0,-0.3945730376438253,0.0
2019-04-09,-0.0,-0.6760947672690926,-0.0,-0.636437312586109,1.0,-0.38890239619634226,0.0
2019-04-10,-0.0,-0.6811221729250081,-0.0,-0.6324802510550805,1.0,-0.39170544313385997,0.0
2019-04-11,-0.0,-0.6609884901828029,-0.0,-0.6653215978334461,1.0,-0.38185511171293157,0.0
2019-04-12,-0.0,-0.6613313833820821,-0.0,-0.665420864478388,1.0,-0.3815133788321958,0.0
2019-04-15,-0.0,-0.6635605157655218,-0.0,-0.6593347058186153,1.0,-0.3859573084841261,0.0
2019-04-16,-0.0,-0.6663055841412555,-0.0,-0.6585874451605914,1.0,-0.38322591128202355,0.0
2019-04-17,-0.0,-0.6581942336874053,-0.0,-0.6727455018426187,1.0,-0.37882072404075445,0.0
2019-04-18,-0.0,-0.6500433886538671,-0.0,-0.6692971038073544,1.0,-0.3924503742271396,0.0
2019-04-22,-0.0,-0.6442725298588491,-0.0,-0.6729370249728556,1.0,-0.3972584147665581,0.0
2019-04-23,-0.0,-0.6410354015987819,-0.0,-0.6657512643428137,1.0,-0.41223013758225024,0.0
2019-04-24,-0.0,-0.6336472440090102,-0.0,-0.6697695877547697,1.0,-0.4105083181805846,0.0
2019-04-25,-0.0,-0.6354622259650647,-0.0,-0.6777050338214121,1.0,-0.4034120235799082,0.0
2019-04-26,-0.0,-0.6330890336590662,-0.0,-0.6889793702497286,1.0,-0.39234527687296417,0.0
2019-04-29,-0.0,-0.6266550900803126,-0.0,-0.6872151074451921,1.0,-0.39936509659214237,0.0
2019-04-30,-0.0,-0.6231620639140578,-0.0,-0.6860181216428842,1.0,-0.4036406055016006,0.0
2019-05-01,-0.0,-0.6097924860979249,-0.0,-0.7016953750169539,1.0,-0.4011121660111217,0.0
2019-05-02,-0.0,-0.6073961361845501,-0.0,-0.6891286036464419,1.0,-0.4206178844115968,0.0
2019-05-03,-0.0,-0.6201121882147914,-0.0,-0.6846748720182987,1.0,-0.41822786188868316,0.0
2019-05-06,-0.0,-0.6067571611218411,-0.0,-0.683441690922445,1.0,-0.4300481488534045,0.0
2019-05-07,-0.0,-0.6106847376442412,-0.0,-0.6816895275419116,1.0,-0.4291585020683649,0.0
2019-05-08,-0.0,-0.5960167998916136,-0.0,-0.6685272998238722,1.0,-0.44508874136295895,0.0
2019-05-09,-0.0,-0.5963899504024717,-0.0,-0.6656909775862536,1.0,-0.44816651760305715,0.0
2019-05-10,-0.0,-0.5953400162557573,-0.0,-0.6683283662963967,1.0,-0.445624492007586,0.0
2019-05-13,-0.0,-0.5966714552896214,-0.0,-0.6648144634483506,1.0,-0.4490553763586589,0.0
2019-05-14,-0.0,-0.5698486769346964,-0.0,-0.6730504679955762,1.0,-0.4544547244625468,0.0
2019-05-15,-0.0,-0.5702954269526508,-0.0,-0.682018076352354,1.0,-0.44564953460137596,0.0
2019-05-16,-0.0,-0.5716870072362026,-0.0,-0.6833351333837347,1.0,-0.4450534614969219,0.0
2019-05-17,-0.0,-0.570122775704473,-0.0,-0.6886797555303154,1.0,-0.44550813997512034,0.0
2019-05-20,-0.0,-0.5682155281680645,-0.0,-0.686524095898169,1.0,-0.4420592756398156,0.0
2019-05-21,-0.0,-0.5593749159471745,-0.0,-0.6894752413997149,1.0,-0.4408402592861561,0.0
2019-05-22,-0.0,-0.5536955063715626,-0.0,-0.6895506371562709,1.0,-0.43951710261569416,0.0
2019-05-23,-0.0,-0.5478041718054588,-0.0,-0.7036034103705293,1.0,-0.4297013244677999,0.0
2019-05-24,-0.0,-0.5397109981268398,-0.0,-0.7062617072518063,1.0,-0.42997056462403,0.0
2019-05-28,-0.0,-0.5285545912354013,-0.0,-0.714534447658845,1.0,-0.4355780563591557,0.0
2019-05-29,-0.0,-0.5377045673334047,-0.0,-0.7185527863942668,1.0,-0.41779869504759864,0.0
2019-05-30,-0.0,-0.5366583807767353,-0.0,-0.7174244246652233,1.0,-0.4187849143345896,0.0
2019-05-31,-0.0,-0.5321307175548001,-0.0,-0.7284479297700934,1.0,-0.4158659636538821,0.0
2019-06-03,-0.0,-0.5378751532597686,-0.0,-0.7373260834799296,1.0,-0.39015939015939016,0.0
2019-06-04,-0.0,-0.5347585030387034,-0.0,-0.7425098624586842,1.0,-0.38823435334257383,0.0
2019-06-05,-0.0,-0.5386665259491834,-0.0,-0.7579483390939553,1.0,-0.3418379462283317,0.0
2019-06-06,-0.0,-0.5414500250732402,-0.0,-0.7603262160521523,1.0,-0.3375385995935496,0.0
2019-06-07,-0.0,-0.5591218893644001,-0.0,-0.7476092354837005,1.0,-0.33499762244412745,0.0
2019-06-10,-0.0,-0.5619014957659535,-0.0,-0.7383332893660801,1.0,-0.33780040625741947,0.0
2019-06-11,-0.0,-0.5650285956365176,-0.0,-0.7421097225164159,1.0,-0.34060580385511546,0.0
2019-06-12,-0.0,-0.5652058784588905,-0.0,-0.7415066860849994,1.0,-0.34124189063948107,0.0
2019-06-13,-0.0,-0.5875997118693808,-0.0023744097324120265,-0.758263746231625,1.0,-0.31963823600032015,0.0
2019-06-14,-0.0,-0.5747552615433861,-0.02243324708581184,-0.7692389767665182,1.0,-0.3010216330123503,0.0
2019-06-17,-0.0,-0.5654229320798055,-0.02337010229427633,-0.7836329157875056,1.0,-0.29841617478165644,0.0
2019-06-18,-0.0,-0.5724007258753202,-0.016358881298035866,-0.7896562766865927,1.0,-0.2902700683176772,0.0
2019-06-19,-0.0,-0.5687376778387595,-0.026615868279426653,-0.790430010124154,1.0,-0.2784675227793467,0.0
2019-06-20,-0.0,-0.5672559774215878,-0.02705149368975984,-0.789632035784653,1.0,-0.2785824591298791,0.0
2019-06-21,-0.0,-0.5746348224757437,-0.024576180829512743,-0.7804670007463482,1.0,-0.28582471478835697,0.0
2019-06-24,-0.0,-0.5725647184414199,-0.02711502535361623,-0.7774219375500401,1.0,-0.2917000266880171,0.0
2019-06-25,-0.0,-0.5524944552815113,-0.031878791117761804,-0.7905031665018838,1.0,-0.2972770755952222,0.0
2019-06-26,-0.0,-0.548713555192632,-0.028566838906588846,-0.789697732323097,1.0,-0.31032636341731146,0.0
2019-06-27,-0.0,-0.5155461364713756,-0.0,-0.826775605811327,1.0,-0.4462508017065894,0.0
2019-06-28,-0.0,-0.5500519765122356,-0.0,-0.8077711909645154,1.0,-0.4517180344449751,0.0
2019-07-01,-0.0,-0.546887710735224,-0.0,-0.8051838761255576,1.0,-0.45302813543156895,0.0
2019-07-02,-0.0,-0.5544221499831857,-0.0,-0.7958188543885215,1.0,-0.45216343459253444,0.0
2019-07-03,-0.0,-0.5504991027366533,-0.0,-0.8018449977568416,1.0,-0.45160385823239124,0.0
2019-07-05,-0.0,-0.5454698362861629,-0.0,-0.803655528145324,1.0,-0.45419376541825524,0.0
2019-07-08,-0.0,-0.5473247568597774,-0.0,-0.7993217298691107,1.0,-0.45612264917738726,0.0
2019-07-09,-0.0,-0.54725071464604,-0.0,-0.7999271341292529,1.0,-0.4553556414999159,0.0
2019-07-10,-0.0,-0.5386146943353898,-0.0,-0.8059169938306225,1.0,-0.4597307908020191,0.0
2019-07-11,-0.0,-0.5381961004348437,-0.0,-0.8088371440594755,1.0,-0.4584373684948801,0.0
2019-07-12,-0.0,-0.5321752308253586,-0.0,-0.8151993938203351,1.0,-0.45898464906126346,0.0
2019-07-15,-0.0,-0.5259475710151442,-0.0,-0.8405776741311005,1.0,-0.4431738360821556,0.0
2019-07-16,-0.0,-0.5280166357556343,-0.0,-0.8447142134547293,1.0,-0.43739110886303606,0.0
2019-07-17,-0.0,-0.5275811706549826,-0.0,-0.8430513425457813,1.0,-0.4380406695876867,0.0
2019-07-18,-0.0,-0.5299241359932565,-0.0,-0.8492554088227031,1.0,-0.4305984827198651,0.0
2019-07-19,-0.0,-0.529137004417682,-0.00120993837755705,-0.8482793550747068,1.0,-0.43515574439348326,0.0
2019-07-22,-0.0,-0.5176646116600513,-0.0,-0.8509979449933847,1.0,-0.4463868479576612,0.0
2019-07-23,-0.0,-0.5185226888863866,-0.0,-0.8490316405810157,1.0,-0.4474439815336111,0.0
2019-07-24,-0.0,-0.5185206034676875,-0.0,-0.8496960144111686,1.0,-0.44646476018914666,0.0
2019-07-25,-0.0,-0.49840939162748793,-0.004363615889192309,-0.8786914782804538,1.0,-0.4337715717462909,0.0
2019-07-26,-0.0,-0.4881750098541584,-0.008446421532743961,-0.8844529534320625,1.0,-0.43437130469057944,0.0
2019-07-29,-0.0,-0.5016040072039621,-0.011256190904997748,-0.8790240882485366,1.0,-0.4221634398919405,0.0
2019-07-30,-0.0,-0.49880446707361675,-0.013952572505555714,-0.8753551436046022,1.0,-0.42490646712987706,0.0
2019-07-31,-0.0,-0.5243953940144711,-0.01171204144260818,-0.865029983952251,1.0,-0.4142571581407134,0.0
2019-08-01,-0.0,-0.5335863911148601,-0.008828904822156614,-0.8621678616617461,1.0,-0.4071980880078729,0.0
2019-08-02,-0.0,-0.5283411044323352,-0.016656367619796643,-0.8624234593562159,1.0,-0.4014381214538509,0.0
2019-08-05,-0.0,-0.5256701754385964,-0.010049122807017544,-0.8690807017543859,1.0,-0.4022175438596491,0.0
2019-08-06,-0.0,-0.5246010638297872,-0.012826906028368792,-0.825603945035461,1.0,-0.4074135638297872,0.0
2019-08-07,-0.0,-0.53410001935145,-0.004644347994360435,-0.8171840875791335,1.0,-0.40859204378956676,0.0
2019-08-08,-0.0,-0.5361269279672729,-0.005362374923986953,-0.815910221681685,1.0,-0.40671126098734034,0.0
2019-08-09,-0.0,-0.5283600154040822,-0.004483688177367003,-0.8054959564284535,1.0,-0.4123892831600374,0.0
2019-08-12,-0.0,-0.5253413180232398,-0.01802049281652611,-0.8082300909265719,1.0,-0.3954344422163008,0.0
2019-08-13,-0.0,-0.5221984414444079,-0.01457029963780046,-0.8131928438151685,1.0,-0.39397431675996053,0.0
2019-08-14,-0.0,-0.5275368662964077,-0.013460644031627042,-0.8062433312358075,1.0,-0.3886350578643539,0.0
2019-08-15,-0.0,-0.5442576955243208,-0.030512315536730786,-0.7818814579005585,1.0,-0.34116599670866266,0.0
2019-08-16,-0.0,-0.5398273070696168,-0.03335132218024824,-0.7825418240690771,1.0,-0.3426065839179709,0.0
2019-08-19,-0.0,-0.530130205531045,-0.03505326589906381,-0.7866942860217369,1.0,-0.33831916496287534,0.0
2019-08-20,-0.0,-0.5320456069751844,-0.042199865861837695,-0.7789939637826961,1.0,-0.3294969818913481,0.0
2019-08-21,-0.0,-0.5375871313672922,-0.04903485254691689,-0.7760321715817694,1.0,-0.31831099195710455,0.0
2019-08-22,-0.0,-0.5396753107586798,-0.044952850407201025,-0.7767895413630519,1.0,-0.31753643377625373,0.0
2019-08-23,-0.0,-0.543583827435409,-0.04614600380972822,-0.7811820889115445,1.0,-0.3120221071553135,0.0
2019-08-26,-0.0,-0.5375339402651333,-0.04615876058137678,-0.7757280519618804,1.0,-0.30258744609487304,0.0
2019-08-27,-0.0,-0.5349770185180266,-0.046892850500810324,-0.7716995669385478,1.0,-0.303249289300991,0.0
2019-08-28,-0.0,-0.5349527951628301,-0.047788267741593296,-0.7732046250132597,1.0,-0.29601145645486365,0.0
2019-08-29,-0.0,-0.5279840848806366,-0.04907161803713528,-0.7757294429708222,1.0,-0.2997082228116711,0.0
2019-08-30,-0.0,-0.5144837438163011,-0.05317319647628369,-0.7875188487077062,1.0,-0.29025687151133567,0.0
2019-09-03,-0.0,-0.5087187862185228,-0.04132862712042988,-0.7941734274575915,1.0,-0.2898535454641239,0.0
2019-09-04,-0.0,-0.5070734213230065,-0.04705076529940199,-0.7910376985695092,1.0,-0.28923311994520406,0.0
2019-09-05,-0.0,-0.5007995805479093,-0.03114431773495871,-0.7979027395464674,1.0,-0.29172892908638093,0.0
2019-09-06,-0.0,-0.4947305107351133,-0.04147598002039802,-0.8070294725280472,1.0,-0.271895185543555,0.0
2019-09-09,-0.0,-0.4897559190926671,-0.04162964511576857,-0.8063816442795171,1.0,-0.275518737260231,0.0
