Date,IETC,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-18,1.0,-0.559891660083512,-0.15506150547342284,-0.24665387653763685,-0.2954971222209683,-0.0,0.0
2019-01-22,1.0,-0.5588235294117647,-0.15522374594009386,-0.2486466979429809,-0.2927869000360881,-0.0,0.0
2019-01-23,1.0,-0.5645903859174002,-0.15524712254570075,-0.2439855563078312,-0.29300383660573237,-0.0,0.0
2019-01-24,1.0,-0.5624308643926226,-0.15280944533489854,-0.246269499063142,-0.29597941169830916,-0.0,0.0
2019-01-25,1.0,-0.5669460320328914,-0.1569340592314817,-0.23993042221067612,-0.2952086204170149,-0.0,0.0
2019-01-28,1.0,-0.5682845263919016,-0.15765093998553867,-0.23849873463485177,-0.29516901663051337,-0.0,0.0
2019-01-29,1.0,-0.5712542372881356,-0.15620338983050847,-0.23769491525423728,-0.2947570621468926,-0.0,0.0
2019-01-30,1.0,-0.5749722994821699,-0.15623092056169866,-0.237636523980734,-0.2924044049476517,-0.0,0.0
2019-01-31,1.0,-0.5803318769384013,-0.1530572974441401,-0.23740746609920088,-0.2930296787630453,-0.0,0.0
2019-02-01,1.0,-0.5815180471898918,-0.1530274896970246,-0.236628775870658,-0.29323853086363844,-0.0,0.0
2019-02-04,1.0,-0.5828068029983922,-0.15293158502615667,-0.23531942840319767,-0.2935887854700274,-0.0,0.0
2019-02-05,1.0,-0.5879312689849028,-0.15600489640476947,-0.22843088361971256,-0.2944870109262366,-0.0,0.0
2019-02-06,1.0,-0.592013062113069,-0.15481778805814456,-0.22518538676100416,-0.2957117264212985,-0.0,0.0
2019-02-07,1.0,-0.5925883927153971,-0.15489987072777991,-0.22441203819200325,-0.2960333839838523,-0.0,0.0
2019-02-08,1.0,-0.5964549952339885,-0.15464572647632882,-0.21973582678952386,-0.29869275112341703,-0.0,0.0
2019-02-11,1.0,-0.5960600077165746,-0.15474001951839497,-0.22005855518485737,-0.2987222260048569,-0.0,0.0
2019-02-12,1.0,-0.5955558581869353,-0.15529529256888644,-0.22011893413228015,-0.2987652639702211,-0.0,0.0
2019-02-13,1.0,-0.5950398221052392,-0.1550906491797327,-0.2210297020716571,-0.29790565224297155,-0.0,0.0
2019-02-14,1.0,-0.594042109084309,-0.15500499137852802,-0.2227289227697613,-0.2970550866684817,-0.0,0.0
2019-02-15,1.0,-0.593937881434762,-0.1565442294167026,-0.222769244730812,-0.295505592485877,-0.0,0.0
2019-02-19,1.0,-0.6054300076989266,-0.14757030931570128,-0.22102712739459263,-0.2903401114079978,-0.0,0.0
2019-02-20,1.0,-0.6047059356387435,-0.1480173019000385,-0.2210521548112417,-0.29084856308173107,-0.0,0.0
2019-02-21,1.0,-0.6052804383760161,-0.1459819305753685,-0.22272037678599732,-0.2903335371238367,-0.0,0.0
2019-02-22,1.0,-0.6027208112635248,-0.14541174340169316,-0.22680972429716148,-0.2886278238037032,-0.0,0.0
2019-02-25,1.0,-0.6044568245125348,-0.14638675634667211,-0.22560409448105623,-0.2881989265575107,-0.0,0.0
2019-02-26,1.0,-0.6056803768798695,-0.14624479072295707,-0.22399891284653017,-0.28895633266896176,-0.0,0.0
2019-02-27,1.0,-0.6066576086956522,-0.14327445652173915,-0.2247961956521739,-0.28976449275362315,-0.0,0.0
2019-02-28,1.0,-0.6067894105124896,-0.1439182915506035,-0.2240867812577847,-0.289852118576896,-0.0,0.0
2019-03-01,1.0,-0.6080239222526789,-0.14482477402985752,-0.2215526810592846,-0.2909861133135492,-0.0,0.0
2019-03-04,1.0,-0.6081047409790019,-0.1444718780438082,-0.22173647133440552,-0.2908238385394251,-0.0,0.0
2019-03-05,1.0,-0.6101902173913043,-0.14227807971014492,-0.2198822463768116,-0.2921422101449276,-0.0,0.0
2019-03-06,1.0,-0.6109224290177965,-0.14044740297966762,-0.22062219807091427,-0.29219308970701446,-0.0,0.0
2019-03-07,1.0,-0.6140080989978056,-0.13406329887111734,-0.22156867180960568,-0.2926724430468521,-0.0,0.0
2019-03-08,1.0,-0.6156386419669313,-0.1334735699260365,-0.22085001470222343,-0.29194091968062247,-0.0,0.0
2019-03-11,1.0,-0.6158961367954401,-0.13383244368044875,-0.22048312675291776,-0.2916176603637021,-0.0,0.0
2019-03-12,1.0,-0.6101667990468626,-0.10230341540905481,-0.2636559627822535,-0.29324861000794283,-0.0,0.0
2019-03-13,1.0,-0.6086175125691016,-0.10405623677685011,-0.2750642673521851,-0.28718975362285865,-0.0,0.0
2019-03-14,1.0,-0.6073418700388927,-0.10564741738121773,-0.27452407487433755,-0.28691973525598746,-0.0,0.0
2019-03-15,1.0,-0.6116613163945996,-0.09971996448330031,-0.2795801743961023,-0.28575006260956676,-0.0,0.0
2019-03-18,1.0,-0.5912502288120082,-0.105962840929892,-0.3112300933552993,-0.2791735310269083,-0.000503386417719202,0.0
2019-03-19,1.0,-0.5882608994478682,-0.10719604114641801,-0.3108433182890788,-0.28089990606886756,-0.003803065362322161,0.0
2019-03-20,1.0,-0.5907579406031418,-0.10709780988418759,-0.30959752321981426,-0.279348698543745,-0.006513014562550166,0.0
2019-03-21,1.0,-0.5984877992897238,-0.10374613357772941,-0.30764119601328904,-0.2813380685072746,-0.0,0.0
2019-03-22,1.0,-0.5899889329521351,-0.10181684035783455,-0.3171862030803283,-0.2948907129023333,-0.001775338928340865,0.0
2019-03-25,1.0,-0.5847562940120588,-0.09281078841993833,-0.3239057394025866,-0.2997882818612786,-0.0,0.0
2019-03-26,1.0,-0.5815851353220527,-0.09156715385679376,-0.32804647517174607,-0.2981004195675227,-0.006016874913550648,0.0
2019-03-27,1.0,-0.587369584744006,-0.08005711785163176,-0.3311683825053548,-0.29809530389921457,-0.006425758308574587,0.0
2019-03-28,1.0,-0.588981490008288,-0.08060134450686066,-0.32935813610829723,-0.29818583663320747,-0.005133990238511833,0.0
2019-03-29,1.0,-0.5908766599921748,-0.07919629910930057,-0.3277866003820571,-0.29844185136596935,-0.005247531588759235,0.0
2019-04-01,1.0,-0.5892010131245683,-0.08095786322818327,-0.3273313377849413,-0.29963159106608334,-0.005434031775270551,0.0
2019-04-02,1.0,-0.5873520335313897,-0.08058127216618305,-0.32209479065911295,-0.3010455529455115,-0.011906406890516329,0.0
2019-04-03,1.0,-0.5902130109383994,-0.08039147956246401,-0.320391479562464,-0.3019689119170984,-0.00985607369027058,0.0
2019-04-04,1.0,-0.5893975681650699,-0.08115327929255711,-0.3206061164333088,-0.30080140014738393,-0.010915622697126013,0.0
2019-04-05,1.0,-0.5895451928612551,-0.07993091537132987,-0.32345423143350605,-0.3006102475532527,-0.009280368451352905,0.0
2019-04-08,1.0,-0.5907563412051742,-0.07710721355245592,-0.3224232380426276,-0.3006030474612162,-0.010795009897343829,0.0
2019-04-09,1.0,-0.5850518426558152,-0.08156884382830999,-0.32165436696783684,-0.2968480584867922,-0.013886015127480056,0.0
2019-04-10,1.0,-0.5844251367627453,-0.07877074426515883,-0.3233117271180987,-0.2971314301475658,-0.014894497310715762,0.0
2019-04-11,1.0,-0.5776032336594553,-0.08385007578889349,-0.3204032887786505,-0.2944743006752102,-0.020279270589316063,0.0
2019-04-12,1.0,-0.5778124784715365,-0.08443750430569269,-0.3196546260362367,-0.29352194180999835,-0.020919925597630146,0.0
2019-04-15,1.0,-0.5770953441899993,-0.08482440223258378,-0.3201185198796426,-0.29315295036405814,-0.021728644601143855,0.0
2019-04-16,1.0,-0.5771085997794927,-0.08528574053656744,-0.3211135611907387,-0.29221793458287393,-0.02122381477398015,0.0
2019-04-17,1.0,-0.5745692625775327,-0.06606937744084539,-0.32706179646220995,-0.29880542154835743,-0.030760395129795545,0.0
2019-04-18,1.0,-0.578440388063819,-0.05991080049657456,-0.3187043082440572,-0.30093337624718375,-0.040944411237298264,0.0
2019-04-22,1.0,-0.5780901331983712,-0.06066392141526145,-0.3176746647035818,-0.3020543375739032,-0.04202995237985691,0.0
2019-04-23,1.0,-0.580482642802917,-0.0610319998159608,-0.3175366353033196,-0.30336561687639463,-0.03805010467229519,0.0
2019-04-24,1.0,-0.579946173486992,-0.06070434522577232,-0.31805948519770894,-0.3031306788121363,-0.03846065373910243,0.0
2019-04-25,1.0,-0.5827300098830127,-0.06184927256429704,-0.3150612516950516,-0.30111011514858993,-0.03762439954951849,0.0
2019-04-26,1.0,-0.5821577907457612,-0.05984928548453798,-0.3192804300877637,-0.3033129623673207,-0.032853926388825075,0.0
2019-04-29,1.0,-0.5832663097180412,-0.05312866236183561,-0.314428843900085,-0.3054208700048257,-0.04170783831606039,0.0
2019-04-30,1.0,-0.5832107392423685,-0.054224898859874957,-0.3127068775285031,-0.3057420007355645,-0.0427546892239794,0.0
2019-05-01,1.0,-0.6089113458888379,-0.04586587046394121,-0.2968994028479559,-0.315686724850712,-0.02937528709232889,0.0
2019-05-02,1.0,-0.6103777044371104,-0.05512009534286762,-0.293958562522919,-0.29292720938760547,-0.03948936560322699,0.0
2019-05-03,1.0,-0.6125134695187656,-0.048880023843914065,-0.2935552651489098,-0.29651282756723296,-0.04122245913290689,0.0
2019-05-06,1.0,-0.6152665460126915,-0.051545210877184944,-0.2928684337128588,-0.2953884218001879,-0.03582964880529656,0.0
2019-05-07,1.0,-0.6149825783972126,-0.049238951036126896,-0.29440216394645147,-0.29600678525582247,-0.037685677608655786,0.0
2019-05-08,1.0,-0.5975797377666537,-0.05632735539277595,-0.30106317022204876,-0.29658545546396015,-0.044731222301315765,0.0
2019-05-09,1.0,-0.6016112743297833,-0.05540763863385972,-0.30125321336760924,-0.29696107234667646,-0.04005233198677929,0.0
2019-05-10,1.0,-0.5994903815251825,-0.05380836508883889,-0.3003076075478628,-0.30143244111840595,-0.04056287590101465,0.0
2019-05-13,1.0,-0.6031811609171658,-0.05373086368748422,-0.29679359177396775,-0.30002983772866026,-0.04147444283779751,0.0
2019-05-14,1.0,-0.6001976829716809,-0.05902905479955867,-0.29383504965060686,-0.3006390216991541,-0.04491541007723428,0.0
2019-05-15,1.0,-0.5952709858636092,-0.06276189160565455,-0.29460791085324856,-0.3052217157065893,-0.04450430538287977,0.0
2019-05-16,1.0,-0.5913971062574878,-0.06402635701778638,-0.3010782416367155,-0.30478757718182653,-0.042645839093171135,0.0
2019-05-17,1.0,-0.5906208931823946,-0.06213542987572914,-0.30406012957369793,-0.3044290226638692,-0.04435939409309939,0.0
2019-05-20,1.0,-0.5925097433295666,-0.06293383760348684,-0.30306943707769296,-0.3036690265894887,-0.04393146230657473,0.0
2019-05-21,1.0,-0.5993955752416545,-0.05951968994394075,-0.2960758530002076,-0.30844118393429765,-0.04355549403649618,0.0
2019-05-22,1.0,-0.5975347967592272,-0.05835237633589548,-0.2984096207557187,-0.3092583616093068,-0.044664496918495944,0.0
2019-05-23,1.0,-0.5964778654849282,-0.0563172229146471,-0.2967733000969395,-0.3122374555694041,-0.04627706227207681,0.0
2019-05-24,1.0,-0.6012979814310131,-0.05947156912559472,-0.2916300983879163,-0.314494895838145,-0.04268095524042681,0.0
2019-05-28,1.0,-0.6015056693531625,-0.05826386162621527,-0.29226612474886265,-0.3146202341639147,-0.04267602706509941,0.0
2019-05-29,1.0,-0.6101288582559186,-0.06039510384730643,-0.2900117562988405,-0.31186464120236973,-0.03275627578893986,0.0
2019-05-30,1.0,-0.6132884544448542,-0.06058649944669864,-0.28631040206565844,-0.31300719291774254,-0.032252858723718185,0.0
2019-05-31,1.0,-0.6158810648841765,-0.06327071568514463,-0.28489109139103375,-0.31130575083554224,-0.029572432868502935,0.0
2019-06-03,1.0,-0.6187557603686636,-0.0635483870967742,-0.2826958525345622,-0.31057603686635943,-0.02857142857142857,0.0
2019-06-04,1.0,-0.6639230875639784,-0.05145939964033753,-0.2746345737077512,-0.3155115968091483,-0.0,0.0
2019-06-05,1.0,-0.6644388107858954,-0.047775985250057613,-0.2775293846508412,-0.3149343166628255,-0.0,0.0
2019-06-06,1.0,-0.6658450623113957,-0.04825965769044712,-0.2733178226716731,-0.3161410702356546,-0.0,0.0
2019-06-07,1.0,-0.6627033503848104,-0.049771878888428045,-0.2745057375915941,-0.3171805152311166,-0.0,0.0
2019-06-10,1.0,-0.6641539880129091,-0.04923928077455048,-0.2761641309359152,-0.31562932226832635,-0.0,0.0
2019-06-11,1.0,-0.6728997789240972,-0.047462232866617535,-0.2672254974207811,-0.3152864775239499,-0.0,0.0
2019-06-12,1.0,-0.6735506745867292,-0.04597780540590321,-0.2660588479071695,-0.3167564580743197,-0.0,0.0
2019-06-13,1.0,-0.6721825305369901,-0.04528693247292003,-0.2652684950449412,-0.3169163401705462,-0.005024199124222171,0.0
2019-06-14,1.0,-0.6737943270582272,-0.042996382405124545,-0.2712274476370423,-0.31620544252171706,-0.0,0.0
2019-06-17,1.0,-0.6736871212295781,-0.04315966541466,-0.2714012489342581,-0.3160356706684794,-0.0,0.0
2019-06-18,1.0,-0.6724308641691036,-0.04091735936816413,-0.2703723318519883,-0.3189113265329619,-0.0,0.0
2019-06-19,1.0,-0.6764292786258663,-0.03419216688540444,-0.273030784462711,-0.31691648822269813,-0.0019341023692754026,0.0
2019-06-20,1.0,-0.676888694329885,-0.0364951731447135,-0.2717093288482363,-0.31654493928991084,-0.0023270280856162017,0.0
2019-06-21,1.0,-0.6762530245419979,-0.037101048507892614,-0.27189768406498444,-0.31628067749740757,-0.002880516188500979,0.0
2019-06-24,1.0,-0.6748616236162361,-0.03445571955719557,-0.2738468634686347,-0.3148985239852399,-0.008164206642066421,0.0
2019-06-25,1.0,-0.673600701090842,-0.0315952122875395,-0.27540877747284426,-0.3168976730241461,-0.008717511127510897,0.0
2019-06-26,1.0,-0.6725316338782673,-0.03027154336381269,-0.27512237923709243,-0.3192712662787476,-0.011845386533665835,0.0
2019-06-27,1.0,-0.6757642929712754,-0.028331947908007755,-0.2691419599150272,-0.3159000646531818,-0.019880853422000553,0.0
2019-06-28,1.0,-0.677678509592077,-0.024909388923517323,-0.2685319851328578,-0.31754276611953736,-0.0198767227647344,0.0
2019-07-01,1.0,-0.6817279734157936,-0.02386117136659436,-0.2669266626667282,-0.31755665297456964,-0.01756126828818018,0.0
2019-07-02,1.0,-0.6812530276118197,-0.023851814260340016,-0.2666374478097391,-0.3172706511960508,-0.017761989342806393,0.0
2019-07-03,1.0,-0.6793162314293625,-0.024776229583833166,-0.26727876718649074,-0.31671588077881335,-0.01880132878102796,0.0
2019-07-05,1.0,-0.6789058535910328,-0.0239632824392269,-0.26703261220536,-0.31641219613450805,-0.020065501176253515,0.0
2019-07-08,1.0,-0.678713933159582,-0.024840279539636044,-0.2663237770140923,-0.3162349793574279,-0.020296607237585626,0.0
2019-07-09,1.0,-0.6816107320671214,-0.023418771897473725,-0.26548958141250234,-0.31497787202655353,-0.019500276599668083,0.0
2019-07-10,1.0,-0.6826322461680303,-0.02238100726057393,-0.26493027544082054,-0.31573124351734466,-0.019292382159732627,0.0
2019-07-11,1.0,-0.6822539755704079,-0.02279327033878774,-0.2640931090112929,-0.31587923484673885,-0.019635860797418758,0.0
2019-07-12,1.0,-0.6651456489675517,-0.030074668141592924,-0.26970409292035397,-0.31406710914454283,-0.025557706489675515,0.0
2019-07-15,1.0,-0.6643859285368718,-0.024489137696684867,-0.26620130393715297,-0.31720690211256247,-0.03146957863938996,0.0
2019-07-16,1.0,-0.6595176115552075,-0.024372825911677304,-0.26206547029417865,-0.3200718744960723,-0.03761892695063236,0.0
2019-07-17,1.0,-0.6599548449523107,-0.024720084780905864,-0.2617610468598811,-0.32014007280099527,-0.03725291434363913,0.0
2019-07-18,1.0,-0.6552200331430675,-0.02501841281531946,-0.26072546492358684,-0.3261600073651261,-0.03447799668569324,0.0
2019-07-19,1.0,-0.6607364787111623,-0.02531645569620253,-0.2619332566168009,-0.31970080552359037,-0.03380897583429229,0.0
2019-07-22,1.0,-0.6610056380163387,-0.023817742492233344,-0.26063744103095154,-0.3192497986422736,-0.03652053848809113,0.0
2019-07-23,1.0,-0.6618435278691542,-0.02171562650962711,-0.26031147201582666,-0.31910929125163906,-0.03738124266752548,0.0
2019-07-24,1.0,-0.6621289120886702,-0.02177662289879734,-0.2626532067054522,-0.31758916457791986,-0.03536689125485777,0.0
2019-07-25,1.0,-0.662465791228756,-0.023112480739599383,-0.2613435135570223,-0.3172504197042522,-0.035577122093691786,0.0
2019-07-26,1.0,-0.6632404341427521,-0.0204654157468727,-0.2605776306107432,-0.3186396247240618,-0.03658480500367918,0.0
2019-07-29,1.0,-0.6614309040314605,-0.02302049076650645,-0.2614814985166617,-0.318308304394821,-0.03553112710714532,0.0
2019-07-30,1.0,-0.6575701794753797,-0.0247583985273815,-0.26325356649792914,-0.3189139438564197,-0.036470317533364015,0.0
2019-07-31,1.0,-0.6590459087350923,-0.019224570612883914,-0.2632730119261408,-0.3206704425104756,-0.04015287562738868,0.0
2019-08-01,1.0,-0.6594633158427691,-0.021817177575255454,-0.2624275062137531,-0.31961704869741325,-0.03808800515511369,0.0
2019-08-02,1.0,-0.6578281084564747,-0.019817704736914788,-0.26501864383372464,-0.3181650784882382,-0.040855314643465444,0.0
2019-08-05,1.0,-0.6583095216148953,-0.020531846253110882,-0.2658770393584662,-0.3166651304267674,-0.042976311180753984,0.0
2019-08-06,1.0,-0.6477427078297304,-0.022676520017496603,-0.27241752423049476,-0.3104726385339688,-0.04887538273821857,0.0
2019-08-07,1.0,-0.6502862924552165,-0.02179961827672638,-0.2692068894152275,-0.3086439625635248,-0.04962402557086026,0.0
2019-08-08,1.0,-0.651377201453074,-0.022738768565779187,-0.27024417160987724,-0.30712282153860304,-0.047707729801811746,0.0
2019-08-09,1.0,-0.651995224319236,-0.020893603342976536,-0.26778252284520365,-0.30447260871561743,-0.0508334481333517,0.0
2019-08-12,1.0,-0.6543255216103931,-0.02056602474349852,-0.26439736497807975,-0.3041292721555306,-0.051897078063672046,0.0
2019-08-13,1.0,-0.6596247362143316,-0.016928158546655657,-0.26240939535737223,-0.30307826406092303,-0.05174786677676851,0.0
2019-08-14,1.0,-0.660194397322452,-0.01746824996561368,-0.2622759158222915,-0.30184310668928527,-0.05068543395534364,0.0
2019-08-15,1.0,-0.6581081389770885,-0.02302578979829591,-0.2649564839984467,-0.2962971423350161,-0.0419398314183247,0.0
2019-08-16,1.0,-0.6556901279707495,-0.02326325411334552,-0.2656078610603291,-0.29558957952468007,-0.045041133455210235,0.0
2019-08-19,1.0,-0.6587225494224535,-0.021138656805003878,-0.2653974341414418,-0.2947313153449299,-0.04280235584166552,0.0
2019-08-20,1.0,-0.6598895582329317,-0.020947426067907997,-0.26558506754289884,-0.2937431544359255,-0.04171230376049653,0.0
2019-08-21,1.0,-0.661013471927785,-0.022179671294080102,-0.2507921311176457,-0.30135175180651486,-0.04417698146755112,0.0
2019-08-22,1.0,-0.6608925559556913,-0.02283812736472626,-0.24948716779869626,-0.30140857911291424,-0.04462779778456489,0.0
2019-08-23,1.0,-0.6615998176845943,-0.023723792160437556,-0.24902005469462168,-0.30141294439380123,-0.043208751139471285,0.0
2019-08-26,1.0,-0.6630996562009062,-0.022950297124382416,-0.2489697411261128,-0.3002663873773366,-0.04148357277839758,0.0
2019-08-27,1.0,-0.6632529983386813,-0.022552968753555905,-0.24817368744452786,-0.29944698573086637,-0.042352245055870374,0.0
2019-08-28,1.0,-0.6651349014968833,-0.017857955320988213,-0.25092133400063693,-0.30049137813367305,-0.0405159470403567,0.0
2019-08-29,1.0,-0.669484976589845,-0.015796172553297877,-0.25192054184281104,-0.30044547479430883,-0.03518341742806492,0.0
2019-08-30,1.0,-0.6698175373219114,-0.01588311481742371,-0.2521075234611102,-0.299779590538299,-0.03465200299938649,0.0
2019-09-03,1.0,-0.6670226544570429,-0.015042377695471381,-0.2514940125883342,-0.30162012315662706,-0.037083323865572955,0.0
2019-09-04,1.0,-0.6696355539398345,-0.015836590020903388,-0.25036353721712257,-0.3010088157775152,-0.035285831136962646,0.0
2019-09-05,1.0,-0.6710589090578639,-0.011927209941613469,-0.24592770974850625,-0.3037917168366768,-0.03914396710361905,0.0
2019-09-06,1.0,-0.6721560966745411,-0.011698164637470471,-0.2453207341450118,-0.3022669453025622,-0.04004633836089406,0.0
2019-09-09,1.0,-0.6737002294046834,-0.015127081109319282,-0.24494060462897768,-0.3012242487564449,-0.03634133599836464,0.0
2019-09-10,1.0,-0.6730865319100613,-0.016329775153304565,-0.2441062911651147,-0.2990006813536225,-0.03865546218487395,0.0
2019-09-11,1.0,-0.6726781293297295,-0.01396870102437141,-0.2457582846889409,-0.3003157153564858,-0.03858995616326345,0.0
2019-09-12,1.0,-0.6676129266686349,-0.020666318442985943,-0.2457929280312493,-0.30104694206617766,-0.035904889514682174,0.0
2019-09-13,1.0,-0.6713218429956628,-0.018756954379271978,-0.24479415037354954,-0.30022481095442466,-0.03571996275858937,0.0
2019-09-16,1.0,-0.6710571136595889,-0.018644260247530374,-0.2456455092540025,-0.2998296809356194,-0.03574429431134325,0.0
2019-09-17,1.0,-0.6718292267514476,-0.015828318383104348,-0.24578176450550698,-0.30057908481889406,-0.036902463949131374,0.0
2019-09-18,1.0,-0.6715038379434074,-0.01539719307807603,-0.2451060544124994,-0.3010401053731208,-0.03790252986328746,0.0
2019-09-19,1.0,-0.6701869137653018,-0.017033453703072837,-0.24609933910199633,-0.29863051032227295,-0.039176943517067526,0.0
2019-09-20,1.0,-0.6659246808703948,-0.015286421659928225,-0.24644528233316676,-0.3016172261845273,-0.04213419343115432,0.0
2019-09-23,1.0,-0.6677266945302562,-0.015196256587316008,-0.24661548246411047,-0.30013174632018896,-0.041818099218608025,0.0
2019-09-24,1.0,-0.665054386084429,-0.01357948997433976,-0.23893544065217884,-0.3078093421441061,-0.045439062606444584,0.0
2019-09-25,1.0,-0.6671588224604761,-0.01462838451753589,-0.23673450844993638,-0.30631019443939667,-0.04663365437034345,0.0
2019-09-26,1.0,-0.6961036010450983,-0.008678859479722823,-0.22694535953652167,-0.3024650687265705,-0.03778257412245825,0.0
2019-09-27,1.0,-0.6775864035588001,-0.00805292574426828,-0.2316413824569408,-0.3186951066499372,-0.04530626211931105,0.0
2019-09-30,1.0,-0.676248005470709,-0.0147937086847504,-0.22783223159334398,-0.3188283565078641,-0.04178253932072031,0.0
2019-10-01,1.0,-0.676069817253794,-0.018115116438044025,-0.22526546051132482,-0.31919063026933425,-0.039967187713621656,0.0
2019-10-02,1.0,-0.6820407698439813,-0.016695137228106137,-0.2253501879057055,-0.3179136772577155,-0.03564514292221843,0.0
2019-10-03,1.0,-0.6850866421066993,-0.020875972165370446,-0.22281348069313683,-0.31605039341429025,-0.02926729431027425,0.0
2019-10-04,1.0,-0.6803720464830691,-0.021626907420462554,-0.22411479771678075,-0.3171491597116412,-0.030837104586905598,0.0
2019-10-07,1.0,-0.6762025949237657,-0.032402463132541075,-0.23661069326728626,-0.3020064077802268,-0.025040332659228795,0.0
2019-10-08,1.0,-0.6743551869105784,-0.032223610953300764,-0.23138279740938528,-0.309464833541643,-0.025042608794455176,0.0
2019-10-09,1.0,-0.6786533178959795,-0.03164657540466299,-0.22792798928466027,-0.3089286930463802,-0.02304252082907671,0.0
