Date,IWF,IWM,MTUM,SENEA,SPY,VLUE,VXX
2018-11-30,-0.13134232498394346,-1.3816863932470869,-0.0,1.0,-1.07358473254427,-1.0009633911368014,0.0
2018-12-03,-0.12867293146917258,-1.382122392848957,-0.0,1.0,-1.0730689892275955,-1.000091680036672,0.0
2018-12-04,-0.11341575091575092,-1.3939560439560439,-0.0,1.0,-1.0706043956043956,-1.0008241758241758,0.0
2018-12-06,-0.0965609052584868,-1.3249167960949635,-0.0,1.0,-1.0556023962724652,-0.9604171289105836,0.0
2018-12-07,-0.12866582186821146,-1.3472121650977553,-0.0,1.0,-1.0852643012309922,-0.9646089790007242,0.0
2018-12-10,-0.09548075633632828,-1.3498726029234278,-0.0,1.0,-1.0817129319207903,-0.9430065710071075,0.0
2018-12-11,-0.11589849354375897,-1.346798780487805,-0.0,1.0,-1.0922256097560976,-0.9285778335724534,0.0
2018-12-12,-0.1156846919558784,-1.3468747197560755,-0.0,1.0,-1.0920096852300243,-0.9293336920455565,0.0
2018-12-13,-0.11562402042004388,-1.3418566118848239,-0.0,1.0,-1.0940844565850163,-0.9265594912901348,0.0
2018-12-14,-0.115836171356874,-1.3457608890482164,-0.0,1.0,-1.0922656390034056,-0.9272719125291271,0.0
2018-12-17,-0.0863325434792328,-1.3504716770241874,-0.0,1.0,-1.0759601198193767,-0.9581079268565297,0.0
2018-12-18,-0.08683523800953838,-1.362593359128948,-0.0,1.0,-1.0862503374426347,-0.9635112030954738,0.0
2018-12-19,-0.06632722643996909,-1.3827794699277174,-0.0,1.0,-1.1141064690639633,-0.982815838523435,0.0
2018-12-20,-0.06343536646018899,-1.3619387801238865,-0.0,1.0,-1.121445042275173,-0.9745896821449563,0.0
2018-12-21,-0.055400790797987064,-1.3619248741912293,-0.0,1.0,-1.1220345075485263,-0.9538551401869159,0.0
2018-12-24,-0.012898296705766032,-1.3336029841355443,-0.0,1.0,-1.1345557503033572,-1.0131230057076086,0.0
2018-12-26,-0.010311569403084581,-1.3412151651184496,-0.0,1.0,-1.1016045157562557,-0.9915107338103916,0.0
2018-12-27,-0.0,-1.276032144223819,-0.0,1.0,-0.9920489816743909,-0.9838003316467536,0.0
2018-12-28,-0.0,-1.2764628394169888,-0.0,1.0,-0.9906939191773253,-0.9821952152296775,0.0
2018-12-31,-0.0,-1.2756554625419625,-0.0,1.0,-0.9910763608549695,-0.9826201504270599,0.0
2019-01-02,-0.0,-1.2791867354332722,-0.0,1.0,-0.9909211031072843,-0.9923276927667192,0.0
2019-01-03,-0.0,-1.278416837082481,-0.0,1.0,-0.9935241990456714,-0.9884543285616905,0.0
2019-01-04,-0.0,-1.2788001861488345,-0.0,1.0,-0.9654355459660701,-0.9864195963954817,0.0
2019-01-07,-0.0,-1.236389981370317,-0.0,1.0,-0.9486234734009523,-0.9549161664251709,0.0
2019-01-08,-0.0,-1.2255266418835193,-0.0,1.0,-0.9532424617926477,-0.951755472945064,0.0
2019-01-09,-0.0,-1.2158083536057396,-0.0,1.0,-0.9517173133220632,-0.9556755865253784,0.0
2019-01-10,-0.0,-1.216530561742143,-0.0,1.0,-0.9516208859193268,-0.956240204569826,0.0
2019-01-11,-0.0,-1.2201650314052301,-0.0,1.0,-0.9427316392298535,-0.9423621659345622,0.0
2019-01-14,-0.0,-1.218308132407029,-0.0,1.0,-0.9491213731099306,-0.9192071924805885,0.0
2019-01-15,-0.0,-1.2173859634755548,-0.0,1.0,-0.9493489476701336,-0.9278928834657276,0.0
2019-01-16,-0.0,-1.2011139117001381,-0.0,1.0,-0.9460931783071794,-0.9181640783803561,0.0
2019-01-17,-0.0,-1.1224449992198473,-0.0,1.0,-0.8980340146668748,-0.8802855359650492,0.0
2019-01-18,-0.0,-1.105624404194471,-0.0,1.0,-0.8723736892278361,-0.8351572926596759,0.0
2019-01-22,-0.0,-1.21479064709081,-0.0,1.0,-0.8992076439058494,-0.7701390507263264,0.0
2019-01-23,-0.0,-1.1483086926232682,-0.0,1.0,-0.8999922594628067,-0.8220063472404985,0.0
2019-01-24,-0.0,-1.1293819188191883,-0.0,1.0,-0.9108241082410824,-0.803620848708487,0.0
2019-01-25,-0.0,-1.1239438833654263,-0.0,1.0,-0.9822375918575865,-0.8235548394702716,0.0
2019-01-28,-0.0,-1.1117404129793513,-0.0,1.0,-0.9990953785644053,-0.8223008849557523,0.0
2019-01-29,-0.0,-1.0832382226770043,-0.0,1.0,-1.01078358062104,-0.8416309181785983,0.0
2019-01-30,-0.0,-1.0808939250865597,-0.0,1.0,-1.0073575700346238,-0.846277935158955,0.0
2019-01-31,-0.0,-1.103934903101537,-0.0,1.0,-0.9495656275797004,-0.877471598726365,0.0
2019-02-01,-0.0,-1.102723796759825,-0.0,1.0,-0.94824391974457,-0.8908116204816902,0.0
2019-02-04,-0.0,-1.1060367247222003,-0.0,1.0,-0.9469225313263456,-0.8874615808968398,0.0
2019-02-05,-0.0,-1.1263470681458,-0.0,1.0,-0.9561806656101426,-0.8794374009508716,0.0
2019-02-06,-0.0,-1.0992776220739746,-0.0,1.0,-0.9524730588560376,-0.8956696798642088,0.0
2019-02-07,-0.0,-1.0989223542415032,-0.0,1.0,-0.9527099040776853,-0.8957881024750325,0.0
2019-02-08,-0.0,-1.0939353206293982,-0.0,1.0,-0.9686882264568673,-0.89084367834269,0.0
2019-02-11,-0.0,-1.0823058319787495,-0.0,1.0,-0.9712167466201482,-0.9110732268167941,0.0
2019-02-12,-0.0,-1.080738177623991,-0.0,1.0,-0.9854830370281987,-0.9110289146084398,0.0
2019-02-13,-0.0,-1.0850996268952926,-0.0,1.0,-0.981821068508375,-0.9022386282448203,0.0
2019-02-14,-0.0,-1.0595470286191935,-0.0,1.0,-1.009791824224814,-0.9110774987063647,0.0
2019-02-15,-0.0,-1.0614104911247313,-0.0,1.0,-1.0085170739473057,-0.9099737323887608,0.0
2019-02-19,-0.0,-1.0444718225896192,-0.0,1.0,-1.022533979810826,-0.9072410778157539,0.0
2019-02-20,-0.0,-1.0695565718830782,-0.0,1.0,-0.9993636905945517,-0.9080135215748657,0.0
2019-02-21,-0.0,-1.0668633627048363,-0.0,1.0,-1.0085722259877996,-0.911646266097843,0.0
2019-02-22,-0.0,-1.0645354167497112,-0.0,1.0,-1.0125164427791287,-0.9091162753617412,0.0
2019-02-25,-0.0,-1.0551757226820198,-0.0,1.0,-1.0262684418855705,-0.9167966094918236,0.0
2019-02-26,-0.0,-1.0583620206548716,-0.0,1.0,-1.0328636618365223,-0.9116563926026741,0.0
2019-02-27,-0.0,-1.0714142346754447,-0.0,1.0,-1.0334791859018104,-0.9093974549395849,0.0
2019-02-28,-0.0,-1.071726907630522,-0.0,1.0,-1.0334939759036146,-0.9108433734939759,0.0
2019-03-01,-0.0,-1.0797016730497884,-0.0,1.0,-1.0562789760129008,-0.8954646240677283,0.0
2019-03-04,-0.0,-1.0930941633008633,-0.0,1.0,-0.9783004672527125,-0.8883345212639583,0.0
2019-03-05,-0.0,-1.078883639683989,-0.0,1.0,-0.9999603001310096,-0.8911032593592441,0.0
2019-03-06,-0.0,-1.077950384401997,-0.0,1.0,-1.0057462154236347,-0.8792105888880082,0.0
2019-03-07,-0.0,-1.0613220593464776,-0.0,1.0,-1.0249713540637717,-0.8648702042751591,0.0
2019-03-08,-0.0,-1.0492348369521671,-0.0,1.0,-1.085129396682958,-0.8717250220334908,0.0
2019-03-11,-0.0,-1.0455225994415895,-0.0,1.0,-1.080807672075426,-0.9201230121798245,0.0
2019-03-12,-0.0,-0.971766625866993,-0.0,1.0,-1.1075887392900856,-1.000611995104039,0.0
2019-03-13,-0.0,-1.0484404948597317,-0.0,1.0,-1.208267990939188,-1.0994511238891793,0.0
2019-03-14,-0.0,-1.051203901249619,-0.0,1.0,-1.205904123307354,-1.0969652109548482,0.0
2019-03-15,-0.0,-1.0447065035641996,-0.0,1.0,-1.2066355715920092,-1.148904338642964,0.0
2019-03-18,-0.0,-1.0693597900075633,-0.0,1.0,-1.2186679717044089,-1.1609645415313432,0.0
2019-03-19,-0.0,-1.0636624696266843,-0.0,1.0,-1.211663353214049,-1.1426110006626906,0.0
2019-03-20,-0.0,-1.0710266294474722,-0.0,1.0,-1.211750631397049,-1.1480792237139439,0.0
2019-03-21,-0.0,-1.0749263056007745,-0.0,1.0,-1.222227110739584,-1.1025562057283647,0.0
2019-03-22,-0.0,-1.0662231093368817,-0.0,1.0,-1.262231093368818,-1.1071634508760257,0.0
2019-03-25,-0.0,-0.9575943810359965,-0.0,1.0,-1.3166812993854258,-1.1155399473222125,0.0
2019-03-26,-0.0,-0.974642794143588,-0.0,1.0,-1.3033162815311343,-1.1319897689186804,0.0
2019-03-27,-0.0,-0.952985239039436,-0.0,1.0,-1.319585811852831,-1.1336858338841154,0.0
2019-03-28,-0.0,-0.9479653985347339,-0.0,1.0,-1.3088533851178392,-1.156633418660076,0.0
2019-03-29,-0.0,-0.9419707868143506,-0.0,1.0,-1.3081064383742995,-1.1627906976744187,0.0
2019-04-01,-0.0,-0.9505291005291004,-0.0,1.0,-1.3083774250440918,-1.1502645502645503,0.0
2019-04-02,-0.0,-0.9820029921675615,-0.0,1.0,-1.3518437032473818,-1.0663557159200916,0.0
2019-04-03,-0.0,-0.9784021071115013,-0.0,1.0,-1.3529850746268657,-1.0584284460052678,0.0
2019-04-04,-0.0,-0.9757394629279655,-0.0,1.0,-1.3604359864633233,-1.0588054322506921,0.0
2019-04-05,-0.0,-0.9687444972706463,-0.0,1.0,-1.3705758055995774,-1.062863180137348,0.0
2019-04-08,-0.0,-0.9577644675416189,-0.0,1.0,-1.3813089051352063,-1.0650488857570686,0.0
2019-04-09,-0.0,-0.9391492366075369,-0.0,1.0,-1.426308357603036,-1.0472156032124262,0.0
2019-04-10,-0.0,-0.9170195870831128,-0.0,1.0,-1.4503264513852128,-1.0441591671078172,0.0
2019-04-11,-0.0,-0.9154440832820874,-0.0,1.0,-1.4298076078362472,-1.0472634630589475,0.0
2019-04-12,-0.0,-0.897843457341696,-0.0,1.0,-1.3898960391786237,-1.0082051722656586,0.0
2019-04-15,-0.0,-0.899518238128011,-0.0,1.0,-1.3886785960082588,-1.013248451479697,0.0
2019-04-16,-0.0,-0.8981541241771008,-0.0,1.0,-1.3923239103308807,-1.0122628114108687,0.0
2019-04-17,-0.0,-0.8905584018599044,-0.0,1.0,-1.4013432643044732,-1.0134326430447325,0.0
2019-04-18,-0.0,-0.8788466511507629,-0.0,1.0,-1.3959572450650806,-1.035169381949832,0.0
2019-04-22,-0.0,-0.8788415820185865,-0.0,1.0,-1.4010806137886318,-1.042489734169008,0.0
2019-04-23,-0.0,-0.8873245575799843,-0.0,1.0,-1.4006625403190656,-1.0708307906895649,0.0
2019-04-24,-0.0,-0.8724432065453912,-0.0,1.0,-1.3970319435982244,-1.0824701888763164,0.0
2019-04-25,-0.0,-0.8775723753051969,-0.0,1.0,-1.4080048831531218,-1.0743372863620508,0.0
2019-04-26,-0.0,-0.8598114525139665,-0.0,1.0,-1.4322625698324023,-1.0724511173184357,0.0
2019-04-29,-0.0,-0.8575731121780882,-0.0,1.0,-1.4327367961588824,-1.074552597119162,0.0
2019-04-30,-0.0,-0.8630757833267966,-0.0,1.0,-1.4346973460583083,-1.060095001525254,0.0
2019-05-01,-0.0,-0.8600121993726038,-0.0,1.0,-1.4208783548274662,-1.0759846636458696,0.0
2019-05-02,-0.0,-0.8606211071910798,-0.0,1.0,-1.406986367002047,-1.087982926085631,0.0
2019-05-03,-0.0,-0.862828775474656,-0.0,1.0,-1.4044156070371017,-1.0873541194913778,0.0
2019-05-06,-0.0,-0.8465953561179234,-0.0,1.0,-1.4076006609270373,-1.0940081746238803,0.0
2019-05-07,-0.0,-0.8430279909125981,-0.0,1.0,-1.3795704916627374,-1.0639118693471645,0.0
2019-05-08,-0.0,-0.8364047436225578,-0.0,1.0,-1.3576060063134545,-1.071794215510622,0.0
2019-05-09,-0.0,-0.830849190326876,-0.0,1.0,-1.3950861217301664,-1.06941282590954,0.0
2019-05-10,-0.0,-0.8275995195607412,-0.0,1.0,-1.3981211393273851,-1.0639155799588196,0.0
2019-05-13,-0.0,-0.829303840877915,-0.0,1.0,-1.3935185185185186,-1.0638288751714677,0.0
2019-05-14,-0.0,-0.7855174460507907,-0.0,1.0,-1.409081273582906,-1.0450248017976003,0.0
2019-05-15,-0.0,-0.7942985619140542,-0.0,1.0,-1.432019683536249,-1.0158656089594027,0.0
2019-05-16,-0.0,-0.7927924130663857,-0.0,1.0,-1.4118440463645943,-1.0103266596417282,0.0
2019-05-17,-0.0,-0.7768042328042328,-0.0,1.0,-1.3900105820105821,-1.065989417989418,0.0
2019-05-20,-0.0,-0.7698295190151868,-0.005795507424171919,1.0,-1.3880451795761244,-1.0666271838910275,0.0
2019-05-21,-0.0,-0.7549184462754329,-0.004329914242475198,1.0,-1.3864553556414998,-1.058054481251051,0.0
2019-05-22,-0.0,-0.7296407435192132,-0.03200800200050013,1.0,-1.3654246895057098,-1.0406351587896974,0.0
2019-05-23,-0.0,-0.7287782956058588,-0.05026631158455393,1.0,-1.3625998668442076,-1.0195156458055925,0.0
2019-05-24,-0.0,-0.7211418598853154,-0.049987534280728,1.0,-1.365910413030832,-1.0181999501371228,0.0
2019-05-28,-0.0,-0.7144993768176152,-0.05251350228500208,1.0,-1.367802243456585,-1.0196925633568759,0.0
2019-05-29,-0.0,-0.7541695323246217,-0.06168328748280605,1.0,-1.4750257909215956,-1.0076513067400275,0.0
2019-05-30,-0.0,-0.7508054469693715,-0.06087031229863826,1.0,-1.4728295888998668,-1.0111688646419519,0.0
2019-05-31,-0.0,-0.7201303096970723,-0.06845489930614318,1.0,-1.43806058554747,-1.0041462176341174,0.0
2019-06-03,-0.0,-0.7335433732409157,-0.099138836378912,1.0,-1.4283973955051459,-0.939676538542323,0.0
2019-06-04,-0.0,-0.744343891402715,-0.10943522708228591,1.0,-1.4245014245014245,-0.9114295290765879,0.0
2019-06-05,-0.0,-0.726606795513802,-0.14389769482266276,1.0,-1.4332657368704218,-0.8347473409758721,0.0
2019-06-06,-0.0,-0.7456946514323564,-0.1212949163768836,1.0,-1.4165838715019043,-0.8561434012253685,0.0
2019-06-07,-0.0,-0.7389444836606736,-0.13337208819499233,1.0,-1.4161441680853715,-0.8638458663787735,0.0
2019-06-10,-0.0,-0.7422676132353552,-0.11761531116369826,1.0,-1.4147880599493503,-0.8769460704944576,0.0
2019-06-11,-0.0,-0.7429672287359654,-0.1679579069478394,1.0,-1.373037245722335,-0.8590131333637154,0.0
2019-06-12,-0.0,-0.7334795382132661,-0.16228741672528654,1.0,-1.3750982745065585,-0.86705010965366,0.0
2019-06-13,-0.0,-0.7412616339193382,-0.1737331954498449,1.0,-1.365625646328852,-0.8558841778697002,0.0
2019-06-14,-0.0,-0.7344117525688111,-0.19448685676556762,1.0,-1.363099905088103,-0.8345644369248546,0.0
2019-06-17,-0.0,-0.7197815835194836,-0.1969057665260197,1.0,-1.3860759493670884,-0.8339124679407627,0.0
2019-06-18,-0.0,-0.7177949392047323,-0.18752053894183374,1.0,-1.3824350969438055,-0.8200377916529741,0.0
2019-06-19,-0.0,-0.6932552999918147,-0.2136367356961611,1.0,-1.3743554064009167,-0.8113694032904969,0.0
2019-06-20,-0.0,-0.6920807898725879,-0.20664508992584701,1.0,-1.3823589659551805,-0.815723708468188,0.0
2019-06-21,-0.0,-0.7149625935162095,-0.1975062344139651,1.0,-1.3912718204488776,-0.8525353283458021,0.0
2019-06-24,-0.0,-0.6504034131711233,-0.19068136695813798,1.0,-1.438643179994086,-0.9444937270307946,0.0
2019-06-25,-0.0,-0.693309346354836,-0.17720380364944743,1.0,-1.4526257174676604,-0.9602929838087895,0.0
2019-06-26,-0.0,-0.6933984695862696,-0.15299814102286974,1.0,-1.4278673641433575,-1.0489386537547016,0.0
2019-06-27,-0.0,-0.6798842382618462,-0.17990583560105394,1.0,-1.4211049198738717,-1.038572847825148,0.0
2019-06-28,-0.0,-0.6631098872730402,-0.17816883228637811,1.0,-1.4262972205490063,-1.0349797779881251,0.0
2019-07-01,-0.0,-0.6726534841550816,-0.17226491667386234,1.0,-1.4256972627579658,-1.0468007944046283,0.0
2019-07-02,-0.0,-0.6785822086154112,-0.16898796947091546,1.0,-1.4204648354965288,-1.0439825794489241,0.0
2019-07-03,-0.0,-0.6683336926061652,-0.17917654666954086,1.0,-1.421383918948049,-1.0423798232377668,0.0
2019-07-05,-0.0,-0.6557532417180028,-0.18390557015465472,1.0,-1.421617197260156,-1.0466548916555378,0.0
2019-07-08,-0.0,-0.6517991812109459,-0.1839689722042663,1.0,-1.4223227752639518,-1.0512820512820513,0.0
2019-07-09,-0.0,-0.6461545086555851,-0.18361898199982774,1.0,-1.4219274825596417,-1.0545603307208682,0.0
2019-07-10,-0.0,-0.6494257836110872,-0.18789396425179175,1.0,-1.4283308867973405,-1.0517658233313185,0.0
2019-07-11,-0.0,-0.6441630289147254,-0.20223019406146,1.0,-1.4299606690582183,-1.045727622422959,0.0
2019-07-12,-0.0,-0.6378930069627643,-0.20339056350819532,1.0,-1.4342429615534316,-1.0492150672490594,0.0
2019-07-15,-0.0,-0.6429312581063554,-0.21474275832252485,1.0,-1.4365758754863813,-1.0290964115866839,0.0
2019-07-16,-0.0,-0.6463620249881112,-0.23094548441485455,1.0,-1.4309368380095977,-1.014958281094635,0.0
2019-07-17,-0.0,-0.6527000650618087,-0.23023205378442854,1.0,-1.4415528085014095,-1.012968987204511,0.0
2019-07-18,-0.0,-0.6550108459869848,-0.24190889370932753,1.0,-1.4386984815618222,-1.0027765726681128,0.0
2019-07-19,-0.0,-0.6514283270612384,-0.22023605884365377,1.0,-1.426958604173794,-0.9778053369825521,0.0
2019-07-22,-0.0,-0.6384902103594533,-0.20796024163489138,1.0,-1.4297587935392657,-1.0080544963797609,0.0
2019-07-23,-0.0,-0.6355584082156611,-0.2074882327770646,1.0,-1.4271715875053488,-1.0087719298245614,0.0
2019-07-24,-0.0,-0.6353614766706546,-0.21577508118270383,1.0,-1.421124594086481,-1.0005127328661767,0.0
2019-07-25,-0.0,-0.6094237259173823,-0.2276902046221539,1.0,-1.4490153359818874,-0.9857747020376778,0.0
2019-07-26,-0.0,-0.600332736114666,-0.23317123112362428,1.0,-1.4500469243238632,-0.9823393908369594,0.0
2019-07-29,-0.0,-0.5900939368061485,-0.23296327924850554,1.0,-1.453672075149445,-0.9930828351836039,0.0
2019-07-30,-0.0,-0.5847790787112213,-0.23814203914195367,1.0,-1.4497478847961713,-1.000470045295274,0.0
2019-07-31,-0.0,-0.6402157164869029,-0.23223763054271532,1.0,-1.435713062831707,-0.9719226159904126,0.0
2019-08-01,-0.0,-0.6698644154515221,-0.2349279440607146,1.0,-1.4113584036838065,-0.9475142832779058,0.0
2019-08-02,-0.0,-0.6579580326781123,-0.26312515551132126,1.0,-1.368914323629427,-0.8569710541594096,0.0
2019-08-05,-0.0,-0.6608033932135728,-0.25478210246174315,1.0,-1.3636892880904858,-0.8790751829673985,0.0
2019-08-06,-0.0,-0.6598686625606722,-0.2550883060733369,1.0,-1.290369947383448,-0.8734755475792307,0.0
2019-08-07,-0.0,-0.6619977131656322,-0.2545736687357073,1.0,-1.2941032342371774,-0.8729173472721333,0.0
2019-08-08,-0.0,-0.6641763625229639,-0.2558889569299857,1.0,-1.2922229026331904,-0.8701775872627067,0.0
2019-08-09,-0.0,-0.634243620528265,-0.25021366651743926,1.0,-1.2765048227585363,-0.9088763176101908,0.0
2019-08-12,-0.0,-0.6659123180688676,-0.24232339368122113,1.0,-1.4104543840965564,-1.1186545970891018,0.0
2019-08-13,-0.0,-0.6560823096367909,-0.23624107499223912,1.0,-1.4190873209454964,-1.123375759457182,0.0
2019-08-14,-0.0,-0.6606023138744149,-0.23377196855956903,1.0,-1.4028967588095027,-1.1185198269009982,0.0
2019-08-15,-0.0,-0.7028626120247107,-0.2587662055164013,1.0,-1.3724005916644915,-1.0164447924823805,0.0
2019-08-16,-0.0,-0.6942849686847599,-0.2641353514265831,1.0,-1.3738256784968683,-1.0170929018789143,0.0
2019-08-19,-0.0,-0.6655190222069203,-0.26110346014804614,1.0,-1.3689963849199518,-1.0080478567739712,0.0
2019-08-20,-0.0,-0.6737068040352007,-0.2656793303283967,1.0,-1.3632968448164842,-0.9900837089504186,0.0
2019-08-21,-0.0,-0.6798473216966162,-0.28172577947420335,1.0,-1.3547197323840974,-0.9724664407942704,0.0
2019-08-22,-0.0,-0.6821433160577376,-0.27960765837152524,1.0,-1.3569623506232062,-0.9644493939264145,0.0
2019-08-23,-0.0,-0.6739801165581076,-0.28063935550222835,1.0,-1.3552879670894753,-0.9753171066163866,0.0
2019-08-26,-0.0,-0.6467520352781547,-0.28366689280868385,1.0,-1.357276119402985,-0.9524677747625508,0.0
2019-08-27,-0.0,-0.6447446430083849,-0.2830947742864403,1.0,-1.3540272719573136,-0.952909291098501,0.0
2019-08-28,-0.0,-0.6412210508488928,-0.28417799229433927,1.0,-1.3561116050637196,-0.9523265167873322,0.0
2019-08-29,-0.0,-0.626714648602879,-0.29589331075359865,1.0,-1.3671888230313294,-0.9439458086367485,0.0
2019-08-30,-0.0,-0.6116026289180991,-0.2986602628918099,1.0,-1.3721772834512975,-0.9305695989214695,0.0
2019-09-03,-0.0,-0.6209031931923498,-0.3142219226556576,1.0,-1.3550846743617828,-0.9224450248546634,0.0
2019-09-04,-0.0,-0.5891518571548893,-0.33437210477554113,1.0,-1.348479743956877,-0.9392318706308431,0.0
2019-09-05,-0.0,-0.6002601434985104,-0.31611630931901147,1.0,-1.3640750220282802,-0.9154114043553058,0.0
2019-09-06,-0.0,-0.5948805888995775,-0.3252750010456314,1.0,-1.3723702371491908,-0.8899995817474592,0.0
2019-09-09,-0.0,-0.5978765205032813,-0.3245830372444927,1.0,-1.3694352714960498,-0.8882247209798103,0.0
