Date,IWF,IWM,LZB,MTUM,SPY,VLUE,VXX
2018-12-06,-0.01864535768645358,-1.2854642313546425,1.0,-0.0,-0.7588660578386607,-0.742199391171994,0.0
2018-12-07,-0.02088802648099532,-1.2855077426473385,1.0,-0.0,-0.7586652969600122,-0.7396796408324773,0.0
2018-12-10,-0.0,-1.290709929985696,1.0,-0.0,-0.7541218098321162,-0.7193781525257849,0.0
2018-12-11,-0.0,-1.2912555547186866,1.0,-0.0,-0.7515628530541538,-0.7230925660917376,0.0
2018-12-12,-0.0,-1.2923169720274448,1.0,-0.0,-0.7513006107215562,-0.726268566689286,0.0
2018-12-13,-0.0,-1.291939983412501,1.0,-0.0,-0.7515268038905225,-0.7264193621352635,0.0
2018-12-14,-0.0,-1.2937094584401871,1.0,-0.0,-0.7506788354201237,-0.7269195957157942,0.0
2018-12-17,-0.0,-1.2902644230769231,1.0,-0.0,-0.7338867187500001,-0.7318584735576924,0.0
2018-12-18,-0.0,-1.2764297768610537,1.0,-0.0,-0.7312207012938308,-0.7425839114944683,0.0
2018-12-19,-0.0,-1.28371285072316,1.0,-0.0,-0.7406819984139572,-0.7518975869491334,0.0
2018-12-20,-0.0,-1.2701250892152811,1.0,-0.0,-0.7411442094586981,-0.745126028323504,0.0
2018-12-21,-0.0,-1.271453655620727,1.0,-0.0,-0.7406508013598834,-0.7238016961183547,0.0
2018-12-24,-0.0,-1.2431550048230318,1.0,-0.0,-0.7253839875343178,-0.7414854938042591,0.0
2018-12-26,-0.0,-1.2520116103905647,1.0,-0.0,-0.6975419774405701,-0.7246206415108204,0.0
2018-12-27,-0.0,-1.2055975311269556,1.0,-0.0,-0.6265474796921003,-0.7150863750842468,0.0
2018-12-28,-0.0,-1.2054784799347122,1.0,-0.0,-0.6270801547031898,-0.7157151474293013,0.0
2018-12-31,-0.0,-1.2043220609630603,1.0,-0.0,-0.6277633866789681,-0.7164046698129946,0.0
2019-01-02,-0.0,-1.2034102591371547,1.0,-0.0,-0.6252614413839555,-0.7162962175192314,0.0
2019-01-03,-0.0,-1.20321974398071,1.0,-0.0,-0.6406865004787065,-0.7020673025779228,0.0
2019-01-04,-0.0,-1.2054635178004935,1.0,-0.0,-0.6178004934790271,-0.7015509340853014,0.0
2019-01-07,-0.0,-1.1760085807210574,1.0,-0.0,-0.6052868313611515,-0.6786727562106428,0.0
2019-01-08,-0.0,-1.184114646587321,1.0,-0.0,-0.603629549949686,-0.6821888337555085,0.0
2019-01-09,-0.0,-1.1809229915744948,1.0,-0.0,-0.6030650809611318,-0.6832980825907562,0.0
2019-01-10,-0.0,-1.1788758749740107,1.0,-0.0,-0.6042691801233627,-0.6821332039642387,0.0
2019-01-11,-0.0,-1.176864145318404,1.0,-0.0,-0.6055049051894478,-0.6841959302527125,0.0
2019-01-14,-0.0,-1.1722956605993495,1.0,-0.0,-0.6030521143331719,-0.6850993148314761,0.0
2019-01-15,-0.0,-1.166106743324213,1.0,-0.0,-0.6047518442835867,-0.6925847677761231,0.0
2019-01-16,-0.0,-1.1608551266085512,1.0,-0.0,-0.5942299709422997,-0.7041649370416493,0.0
2019-01-17,-0.0,-1.1557677669365443,1.0,-0.0,-0.5974673033008097,-0.7066984983738149,0.0
2019-01-18,-0.0,-1.1456026739085023,1.0,-0.0,-0.6077223034607618,-0.7283267181951117,0.0
2019-01-22,-0.0,-1.3076733457759622,1.0,-0.0,-0.5307250765925978,-0.6831003274993838,0.0
2019-01-23,-0.0,-1.3078055964653903,1.0,-0.0,-0.5274563433620871,-0.6712953222526125,0.0
2019-01-24,-0.0,-1.3150449311991013,1.0,-0.0,-0.5179373771412523,-0.6773027239539455,0.0
2019-01-25,-0.0,-1.359010021040619,1.0,-0.0,-0.5226989051745659,-0.6844976997967263,0.0
2019-01-28,-0.0,-1.343635130794761,1.0,-0.0,-0.5423075550479998,-0.6828450091003176,0.0
2019-01-29,-0.0,-1.328289873734664,1.0,-0.0,-0.5455520978645777,-0.7030797295847194,0.0
2019-01-30,-0.0,-1.324023144510322,1.0,-0.0,-0.5383598828487749,-0.7093006643331666,0.0
2019-01-31,-0.0,-1.3370521347350353,1.0,-0.0,-0.5055424443967675,-0.7332117571336623,0.0
2019-02-01,-0.0,-1.3366857551896925,1.0,-0.0,-0.5102004294917681,-0.7322476735862563,0.0
2019-02-04,-0.0,-1.3441880372365087,1.0,-0.0,-0.5000178335770589,-0.7225095409637264,0.0
2019-02-05,-0.0,-1.3299303944315546,1.0,-0.0,-0.49416384079957165,-0.7454220953060859,0.0
2019-02-06,-0.0,-1.232563659173363,1.0,-0.0,-0.4338995693893466,-0.7241718373851421,0.0
2019-02-07,-0.0,-1.2276158559290475,1.0,-0.0,-0.4388138519345993,-0.7186960495582411,0.0
2019-02-08,-0.0,-1.2308238156383051,1.0,-0.0,-0.440427113604109,-0.7078123944042711,0.0
2019-02-11,-0.0,-1.2028246106024258,1.0,-0.0,-0.43906477007804845,-0.7368314356184748,0.0
2019-02-12,-0.0,-1.2005011682638582,1.0,-0.0,-0.44969692865124783,-0.7360739561816396,0.0
2019-02-13,-0.0,-1.2130652925622074,1.0,-0.0,-0.4469455556308902,-0.7300494948810089,0.0
2019-02-14,-0.0,-1.1909974841912014,1.0,-0.0,-0.4668865166247365,-0.7418576188209696,0.0
2019-02-15,-0.0,-1.2241812746297052,1.0,-0.0,-0.44778502513928525,-0.7252344068487566,0.0
2019-02-19,-0.0,-1.2194574750152969,1.0,-0.0,-0.45414372153103544,-0.7256781562308791,0.0
2019-02-20,-0.0,-1.2199911362629121,1.0,-0.0,-0.4529028738962943,-0.7362356390413528,0.0
2019-02-21,-0.0,-1.2943370014258035,1.0,-0.0,-0.5510912879757248,-0.8105143859905678,0.0
2019-02-22,-0.0,-1.2981917808219177,1.0,-0.0,-0.5469223744292238,-0.8078538812785389,0.0
2019-02-25,-0.0,-1.2893907177945596,1.0,-0.0,-0.5601583693819194,-0.8164088276266588,0.0
2019-02-26,-0.0,-1.2903639629073047,1.0,-0.0,-0.5588095150826522,-0.8161125975882417,0.0
2019-02-27,-0.0,-1.297287376573799,1.0,-0.0,-0.5608780237125133,-0.812502294167309,0.0
2019-02-28,-0.0,-1.2926605167407843,1.0,-0.0,-0.5598515197177404,-0.822742474916388,0.0
2019-03-01,-0.0,-1.2924354921708445,1.0,-0.0,-0.5590678526795559,-0.824119679482467,0.0
2019-03-04,-0.0,-1.286233880745068,1.0,-0.0,-0.5558617142437268,-0.8318086630662406,0.0
2019-03-05,-0.0,-1.2777266197650003,1.0,-0.0,-0.5704077498250396,-0.8352057166009798,0.0
2019-03-06,-0.0,-1.2742737214183144,1.0,-0.0,-0.5744320483081116,-0.8333149232298686,0.0
2019-03-07,-0.0,-1.2538563243719698,1.0,-0.0,-0.598685177023652,-0.8201851035698544,0.0
2019-03-08,-0.0,-1.254713835895536,1.0,-0.0,-0.6217447675495461,-0.8278940544545286,0.0
2019-03-11,-0.0,-1.2517487749223806,1.0,-0.0,-0.6284367635506677,-0.8605094826618785,0.0
2019-03-12,-0.0,-1.219305865025114,1.0,-0.0,-0.6515351788209525,-0.9057366214736204,0.0
2019-03-13,-0.0,-1.230444858108878,1.0,-0.0,-0.664096037685674,-0.9044181894161,0.0
2019-03-14,-0.0,-1.2165450121654502,1.0,-0.0,-0.6531536589930751,-0.8735167508890137,0.0
2019-03-15,-0.0,-1.1935519940365265,1.0,-0.0,-0.6400670890793888,-0.8935892657472978,0.0
2019-03-18,-0.0,-1.2116615222464804,1.0,-0.0,-0.6515094481668298,-0.9010012798313634,0.0
2019-03-19,-0.0,-1.21010085747743,1.0,-0.0,-0.6562535413440108,-0.9110792127828352,0.0
2019-03-20,-0.0,-1.226238337252522,1.0,-0.0,-0.6522794508078585,-0.9142456193582643,0.0
2019-03-21,-0.0,-1.2272572143642637,1.0,-0.0,-0.6708884759773994,-0.8938606802927459,0.0
2019-03-22,-0.0,-1.2168467677269084,1.0,-0.0,-0.7198823933712627,-0.8816678758257283,0.0
2019-03-25,-0.0,-1.134102651129464,1.0,-0.0,-0.7560810046385338,-0.8809442998830939,0.0
2019-03-26,-0.0,-1.1598861480075902,1.0,-0.0,-0.7509297912713472,-0.884212523719165,0.0
2019-03-27,-0.0,-1.1518862559241707,1.0,-0.0,-0.7564739336492892,-0.8831090047393365,0.0
2019-03-28,-0.0,-1.1451362310053432,1.0,-0.0,-0.7424305581871234,-0.9018909394065708,0.0
2019-03-29,-0.0,-1.1417907620021979,1.0,-0.0,-0.742487969383502,-0.9048918191807814,0.0
2019-04-01,-0.0,-1.1521590909090909,1.0,-0.0,-0.7462878787878787,-0.8894318181818182,0.0
2019-04-02,-0.0,-1.1656594651760086,1.0,-0.0,-0.7638993805710833,-0.8474467442211815,0.0
2019-04-03,-0.0,-1.1664776593331823,1.0,-0.0,-0.7598850835412414,-0.8537839268163605,0.0
2019-04-04,-0.0,-1.1643297176764051,1.0,-0.0,-0.7708152235534222,-0.8442873880343172,0.0
2019-04-05,-0.0,-1.157601907573521,1.0,-0.0,-0.7777525453237955,-0.849513644449491,0.0
2019-04-08,-0.0,-1.1531654186521445,1.0,-0.0,-0.7814840027229408,-0.8472505861886394,0.0
2019-04-09,-0.0,-1.1433988018503072,1.0,-0.0,-0.808296049139304,-0.8399181011602336,0.0
2019-04-10,-0.0,-1.1276144286147316,1.0,-0.0,-0.8252121855107609,-0.8361624734768112,0.0
2019-04-11,-0.0,-1.1442835365853659,1.0,-0.0,-0.8316692073170732,-0.8350228658536585,0.0
2019-04-12,-0.0,-1.1439079233202483,1.0,-0.0,-0.8312816799420709,-0.835893136171348,0.0
2019-04-15,-0.0,-1.14847478333906,1.0,-0.0,-0.8230443248196083,-0.846294811590883,0.0
2019-04-16,-0.0,-1.1466422326575803,1.0,-0.0,-0.825411369449853,-0.8457603176421181,0.0
2019-04-17,-0.0,-1.139962533929732,1.0,-0.0,-0.8263562335130175,-0.8567496272508314,0.0
2019-04-18,-0.0,-1.135477210156011,1.0,-0.0,-0.8260936066075254,-0.8622285102477822,0.0
2019-04-22,-0.0,-1.146109765009038,1.0,-0.0,-0.8336602438367755,-0.8662743740625359,0.0
2019-04-23,-0.0,-1.159743916078522,1.0,-0.0,-0.8278375564040263,-0.8691040919433838,0.0
2019-04-24,-0.0,-1.1415748516834887,1.0,-0.0,-0.8294552739039989,-0.8813467909700287,0.0
2019-04-25,-0.0,-1.1265509644002938,1.0,-0.0,-0.8434154072127092,-0.8953268138069653,0.0
2019-04-26,-0.0,-1.1242786878897022,1.0,-0.0,-0.843383292668758,-0.9051547190271485,0.0
2019-04-29,-0.0,-1.121872821624971,1.0,-0.0,-0.8428859112384789,-0.9079079854387732,0.0
2019-04-30,-0.0,-1.1192145319338473,1.0,-0.0,-0.8409698284209304,-0.9129710678182735,0.0
2019-05-01,-0.0,-1.115296670929737,1.0,-0.0,-0.848467232492346,-0.9117544471573074,0.0
2019-05-02,-0.0,-1.106249272663796,1.0,-0.0,-0.8449513169634199,-0.9279258311028356,0.0
2019-05-03,-0.0,-1.120133784467001,1.0,-0.0,-0.8428421421071053,-0.9261074164819352,0.0
2019-05-06,-0.0,-1.0807494290248907,1.0,-0.0,-0.839507606549762,-0.9507219447992877,0.0
2019-05-07,-0.0,-1.0851483616387483,1.0,-0.0,-0.8357770126503927,-0.9477349220472746,0.0
2019-05-08,-0.0,-1.0642857142857143,1.0,-0.0,-0.8245007680491551,-0.9514592933947772,0.0
2019-05-09,-0.0,-1.0635822614705317,1.0,-0.0,-0.8264158187751967,-0.9495104626607793,0.0
2019-05-10,-0.0,-1.0641483358286308,1.0,-0.0,-0.8294752197781106,-0.9452954048140043,0.0
2019-05-13,-0.0,-1.0618687353585008,1.0,-0.0,-0.8309074849264564,-0.9476170359844848,0.0
2019-05-14,-0.0,-1.01465785676312,1.0,-0.0,-0.8426748689906584,-0.9400394926710716,0.0
2019-05-15,-0.0,-1.0209030100334449,1.0,-0.0,-0.8576695044086348,-0.9219747643660686,0.0
2019-05-16,-0.0,-1.0219446448232659,1.0,-0.0,-0.8517027981320475,-0.923003910550894,0.0
2019-05-17,-0.0,-1.0128102786330633,1.0,-0.0,-0.8432736534002356,-0.945185692021135,0.0
2019-05-20,-0.0,-1.0098641778587147,1.0,-0.0,-0.8411867364746947,-0.9428636467106761,0.0
2019-05-21,-0.0,-1.0032641287433106,1.0,-0.0,-0.8459786692982124,-0.9462177857061526,0.0
2019-05-22,-0.0,-0.9939008220631133,1.0,-0.0,-0.8550971701329697,-0.9393491684661137,0.0
2019-05-23,-0.0,-0.9985246831851712,1.0,-0.0,-0.8620389634953661,-0.9222999810856819,0.0
2019-05-24,-0.0,-0.9900000000000001,1.0,-0.0,-0.8594339622641509,-0.9241509433962264,0.0
2019-05-28,-0.0,-0.9837894895574155,1.0,-0.0,-0.8577621955816935,-0.9283344642991782,0.0
2019-05-29,-0.0,-0.9925895275353596,1.0,-0.0,-0.8611570869696057,-0.9079145350586818,0.0
2019-05-30,-0.0,-0.9920578428801559,1.0,-0.0,-0.8519087401191323,-0.9023339452290863,0.0
2019-05-31,-0.0,-0.9970793080206695,1.0,-0.0,-0.8568486482438403,-0.8905489403130382,0.0
2019-06-03,-0.0,-1.0126875139935816,1.0,-0.0,-0.8776028061795657,-0.8413314426449735,0.0
2019-06-04,-0.0,-1.0051500223914018,1.0,-0.0,-0.8940513509479028,-0.832661591282281,0.0
2019-06-05,-0.0,-0.9989997777283841,1.0,-0.0,-0.8966066533303696,-0.8089205008520411,0.0
2019-06-06,-0.0,-1.0451149739440984,1.0,-0.0,-0.8130170183302358,-0.7860500710615503,0.0
2019-06-07,-0.0,-1.1339275197298675,1.0,-0.0,-0.9284620519062389,-0.8639522556833797,0.0
2019-06-10,-0.0,-1.1277495107632094,1.0,-0.0,-0.918747553816047,-0.8673972602739727,0.0
2019-06-11,-0.0,-1.1391205160478286,1.0,-0.0,-0.9175582127123976,-0.8766126494650723,0.0
2019-06-12,-0.0,-1.1219245061607668,1.0,-0.0,-0.908155681595932,-0.881517699980442,0.0
2019-06-13,-0.0,-1.1194631397714823,1.0,-0.0,-0.9088276725622163,-0.8847237439348881,0.0
2019-06-14,-0.0,-1.115282443940933,1.0,-0.0,-0.9079615594968357,-0.8833111961872022,0.0
2019-06-17,-0.0,-1.113124292241009,1.0,-0.0,-0.9125697996798001,-0.8791830996915148,0.0
2019-06-18,-0.0,-1.0955916836016881,1.0,-0.0,-0.9209395028919807,-0.8915507269032359,0.0
2019-06-19,-0.0,-1.0866893663653086,1.0,-0.0,-0.9515087472114594,-0.8755821689953426,0.0
2019-06-20,-0.0,-1.1056593026567394,1.0,-0.0,-1.0397493795516497,-0.9231457748484478,0.0
2019-06-21,-0.0,-1.1230073952341826,1.0,-0.0,-1.0364009860312242,-0.9490961380443713,0.0
2019-06-24,-0.0,-1.0993633189566645,1.0,-0.0,-1.024234955843089,-0.9840624358184432,0.0
2019-06-25,-0.0,-1.0900287238407877,1.0,-0.0,-1.0254000820681166,-0.9879359868691013,0.0
2019-06-26,-0.0,-1.0873511293634497,1.0,-0.0,-1.0036139630390144,-1.015811088295688,0.0
2019-06-27,-0.0,-1.0749148228726242,1.0,-0.0,-1.0098107631049629,-1.0201551660440868,0.0
2019-06-28,-0.0,-1.0599475151713957,1.0,-0.0,-1.0209119238969986,-1.0195177956371986,0.0
2019-07-01,-0.0,-1.0459303041497352,1.0,-0.0,-1.0532775109797643,-1.0053770061158314,0.0
2019-07-02,-0.0,-1.0435477918563167,1.0,-0.0,-1.0514208389715833,-1.005576741706647,0.0
2019-07-03,-0.0,-1.0419024190241903,1.0,-0.0,-1.0536285362853628,-1.004510045100451,0.0
2019-07-05,-0.0,-0.9980875651041666,1.0,-0.0,-1.0616048177083335,-1.00927734375,0.0
2019-07-08,-0.0,-0.9988606307222787,1.0,-0.0,-1.0592472024415056,-1.011027466937945,0.0
2019-07-09,-0.0,-0.995853995610113,1.0,-0.0,-1.0559304121616129,-1.0129664254938622,0.0
2019-07-10,-0.0,-0.9846147584354268,1.0,-0.0,-1.0643086816720257,-1.0212869876673856,0.0
2019-07-11,-0.0,-0.9754816112084063,1.0,-0.0,-1.0844703294913045,-1.0128701177045574,0.0
2019-07-12,-0.0,-0.9681731121887608,1.0,-0.0,-1.091650026488447,-1.0153225477810832,0.0
2019-07-15,-0.0,-0.9767574620779644,1.0,-0.0,-1.0904420159843418,-1.0104387538737563,0.0
2019-07-16,-0.0,-0.9774561761108848,1.0,-0.0,-1.0851610273134937,-1.014023644516918,0.0
2019-07-17,-0.0,-0.9925382262996942,1.0,-0.0,-1.077512742099898,-1.007420998980632,0.0
2019-07-18,-0.0,-0.9963337135408179,1.0,-0.0,-1.0782141111292163,-0.9991037966433111,0.0
2019-07-19,-0.0,-1.0008958019463332,1.0,-0.0,-1.074147970194226,-0.9967425383769698,0.0
2019-07-22,-0.0,-0.9969858661561647,1.0,-0.0,-1.0750274937884403,-1.0011404830760458,0.0
2019-07-23,-0.0,-1.0006519967400163,1.0,-0.0,-1.0727791361043195,-1.0015484922575386,0.0
2019-07-24,-0.0,-1.0035007734266872,1.0,-0.0,-1.0749409753317596,-0.992184319791582,0.0
2019-07-25,-0.0,-0.9784298563347035,1.0,-0.0,-1.1144438565788939,-0.9769647145008343,0.0
2019-07-26,-0.0,-0.974789574269101,1.0,-0.0,-1.1158866344081648,-0.975562151831822,0.0
2019-07-29,-0.0,-0.9452428449293654,1.0,-0.0,-1.1205471644343117,-1.0053739364084193,0.0
2019-07-30,-0.0,-0.9383355070101076,1.0,-0.0,-1.1221062927942616,-1.015161395500489,0.0
2019-07-31,-0.0,-0.9566884176182708,1.0,-0.0,-1.1132137030995106,-1.0083605220228384,0.0
2019-08-01,-0.0,-0.9828853851809493,1.0,-0.0,-1.1097541050567763,-0.9919941181276039,0.0
2019-08-02,-0.0,-0.9768476929358921,1.0,-0.0,-1.1105349122090649,-0.9959167006941608,0.0
2019-08-05,-0.0,-0.9718970510258188,1.0,-0.0,-1.114451197128523,-0.9924542154423461,0.0
2019-08-06,-0.0,-0.9701935018629061,1.0,-0.0,-1.0572092464244223,-0.9788470013220624,0.0
2019-08-07,-0.0,-0.9742370985780474,1.0,-0.0,-1.0349896149544655,-0.9849816264579005,0.0
2019-08-08,-0.0,-0.9181428099900979,1.0,-0.0,-0.8244764733927458,-0.924817545017787,0.0
2019-08-09,-0.0,-0.9111080485115767,1.0,-0.0,-0.692909316427784,-0.8414071113561191,0.0
2019-08-12,-0.0,-0.9116048703308798,1.0,-0.0,-0.7008323588085574,-0.8270619797757447,0.0
2019-08-13,-0.0,-0.8992026943432537,1.0,-0.0,-0.701800811052306,-0.835624441542374,0.0
2019-08-14,-0.0,-0.9037110646609329,1.0,-0.0,-0.693211801391221,-0.8297296371174999,0.0
2019-08-15,-0.0,-0.9241018721538203,1.0,-0.0,-0.6773148928993085,-0.7717996289424861,0.0
2019-08-16,-0.0,-0.9211405432765312,1.0,-0.0,-0.6809178336426522,-0.7722962713008267,0.0
2019-08-19,-0.0,-0.9036108122646584,1.0,-0.0,-0.6946947283485746,-0.7636834319526628,0.0
2019-08-20,-0.0,-0.9108562229600564,1.0,-0.0,-0.6914847234798941,-0.7514505148069893,0.0
2019-08-21,-0.0,-0.9047346057867403,1.0,-0.0,-0.7027382477911917,-0.7647534902542659,0.0
2019-08-22,-0.0,-0.9056273559504577,1.0,-0.0,-0.7213247172859452,-0.7386914378029079,0.0
2019-08-23,-0.0,-0.8872283072303544,1.0,-0.0,-0.7450779677210223,-0.7798478179274576,0.0
2019-08-26,-0.0,-0.8643769860050029,1.0,-0.0,-0.7494084240416469,-0.7666486376850786,0.0
2019-08-27,-0.0,-0.8562720130046059,1.0,-0.0,-0.7454619344351125,-0.7848821457599566,0.0
2019-08-28,-0.0,-0.8524423682339798,1.0,-0.0,-0.7484851562235537,-0.7841982329643546,0.0
2019-08-29,-0.0,-0.8485812961332702,1.0,-0.0,-0.7511342859077673,-0.786246360127311,0.0
2019-08-30,-0.0,-0.8471298889751291,1.0,-0.0,-0.7481523976647657,-0.7793675969358486,0.0
2019-09-03,-0.0,-0.8429765999055904,1.0,-0.0,-0.7467125227594578,-0.7820824060961629,0.0
2019-09-04,-0.0,-0.8431200701139352,1.0,-0.0,-0.7451965212701409,-0.782545675183712,0.0
2019-09-05,-0.0,-0.8659870125500488,1.0,-0.0,-0.7504121664816125,-0.7482251606608122,0.0
2019-09-06,-0.0,-0.8628352747658531,1.0,-0.0,-0.7638390009735138,-0.7302695625902179,0.0
2019-09-09,-0.0,-0.8614263649184072,1.0,-0.0,-0.7636156067423276,-0.7326908871130213,0.0
2019-09-10,-0.0,-0.8535250058778088,1.0,-0.0,-0.8056628488899339,-0.6995264165519095,0.0
2019-09-11,-0.0,-0.8518033447511586,1.0,-0.0,-0.8125797568674861,-0.6937672106924575,0.0
2019-09-12,-0.0,-0.8556264696002687,1.0,-0.0,-0.8109506214309707,-0.6925428283506886,0.0
2019-09-13,-0.0,-0.8532988443966676,1.0,-0.0,-0.8079145391023917,-0.6981322225208277,0.0
2019-09-16,-0.0,-0.8534332168771835,1.0,-0.0,-0.8077801666218759,-0.6981322225208277,0.0
2019-09-17,-0.0,-0.8189681284286339,1.0,-0.0,-0.8251943593713189,-0.7213677514892471,0.0
2019-09-18,-0.0,-0.8135347960694576,1.0,-0.0,-0.8241687979539642,-0.727486875757168,0.0
2019-09-19,-0.0,-0.8037778972842161,1.0,-0.0,-0.8380276956171013,-0.7193129873621942,0.0
2019-09-20,-0.0,-0.798951048951049,1.0,-0.0,-0.8411780527165142,-0.7219271113501883,0.0
