Date,BJ,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-21,1.0,-0.0,-0.8653326904532305,-0.0,-1.83625843780135,-1.120009643201543,0.0
2019-03-22,1.0,-0.0,-0.8616551459293394,-0.0,-1.8385176651305684,-1.1001344086021505,0.0
2019-03-25,1.0,-0.0,-0.749561673695683,-0.0,-1.8848504951902574,-1.1042031938586931,0.0
2019-03-26,1.0,-0.0,-0.7560883161186392,-0.0,-1.8843456836918413,-1.0975078176821758,0.0
2019-03-27,1.0,-0.0,-0.7491249645255889,-0.0,-1.8887522467127047,-1.0920442720650838,0.0
2019-03-28,1.0,-0.0,-0.7530146120017024,-0.0,-1.88480635551142,-1.0909821724121624,0.0
2019-03-29,1.0,-0.0,-0.7472226161773744,-0.0,-1.8854535999621804,-1.0947856096062025,0.0
2019-04-01,1.0,-0.0,-0.7526912181303117,-0.0,-1.8848441926345612,-1.083947119924457,0.0
2019-04-02,1.0,-0.0,-0.7676003383776671,-0.0,-1.8976407557101231,-1.0344017294858538,0.0
2019-04-03,1.0,-0.0,-0.7677631578947368,-0.0,-1.8984022556390978,-1.0330357142857143,0.0
2019-04-04,1.0,-0.0,-0.769111424541608,-0.0,-1.8951574988246358,-1.0371415138692994,0.0
2019-04-05,1.0,-0.0,-0.7690246768507638,-0.0,-1.895464159811986,-1.0358636897767333,0.0
2019-04-08,1.0,-0.0,-0.7556192984106085,-0.0,-1.9063763754349667,-1.0403460923539922,0.0
2019-04-09,1.0,-0.0,-0.7575957106575111,-0.0,-1.9057473426770766,-1.0398363277208165,0.0
2019-04-10,1.0,-0.0,-0.7430235835760594,-0.0,-1.9293432302922109,-1.0255567039368598,0.0
2019-04-11,1.0,-0.0,-0.73265095314114,-0.0,-1.9371771997370646,-1.0254953516762138,0.0
2019-04-12,1.0,-0.0,-0.7327918114376936,-0.0,-1.936097286130153,-1.0263874542210536,0.0
2019-04-15,1.0,-0.0,-0.7341403903903904,-0.0,-1.929147897897898,-1.0289039039039038,0.0
2019-04-16,1.0,-0.0,-0.7329422806194275,-0.0,-1.93176912247771,-1.0279211637728765,0.0
2019-04-17,1.0,-0.0,-0.7348911411411412,-0.0,-1.9406906906906907,-1.0166572822822824,0.0
2019-04-18,1.0,-0.0,-0.7306808051424014,-0.0,-1.9407873129076152,-1.02050391779665,0.0
2019-04-22,1.0,-0.0,-0.7360394181135617,-0.0,-1.938151102768653,-1.0184420459877992,0.0
2019-04-23,1.0,-0.0,-0.7421520423600605,-0.0,-1.9369326777609681,-1.0486006051437216,0.0
2019-04-24,1.0,-0.0,-0.7283839909382669,-0.0,-1.9349159901831223,-1.05635265244478,0.0
2019-04-25,1.0,-0.0,-0.7304171385428464,-0.0,-1.9354473386183466,-1.0528501321253303,0.0
2019-04-26,1.0,-0.0,-0.7277486910994765,-0.0,-1.9427385500683931,-1.0462714022923447,0.0
2019-04-29,1.0,-0.0,-0.7168663333647769,-0.0,-1.9421281011225358,-1.0575417413451562,0.0
2019-04-30,1.0,-0.0,-0.7169134987265353,-0.0,-1.9420337703990191,-1.0575889067069146,0.0
2019-05-01,1.0,-0.0,-0.7090986354407668,-0.0,-1.944567732187544,-1.0679918787478162,0.0
2019-05-02,1.0,-0.0,-0.7021457203489743,-0.0,-1.9424192407451073,-1.0713039377505307,0.0
2019-05-03,1.0,-0.0,-0.7068087514145606,-0.0,-1.9388909845341382,-1.0695020746887967,0.0
2019-05-06,1.0,-0.0,-0.672015434567785,-0.0,-1.9555785610088936,-1.0780669144981412,0.0
2019-05-07,1.0,-0.0,-0.6720771583156905,-0.0,-1.9580334039049636,-1.074617737003058,0.0
2019-05-08,1.0,-0.0,-0.7058018867924529,-0.010330188679245284,-1.9022641509433964,-1.0985849056603774,0.0
2019-05-09,1.0,-0.0,-0.701676505312869,-0.01629279811097993,-1.9132467532467532,-1.0912868949232586,0.0
2019-05-10,1.0,-0.0,-0.7031227854679454,-0.022015401332262485,-1.9148674824018521,-1.084329380639675,0.0
2019-05-13,1.0,-0.0,-0.702669501535554,-0.020033073470351995,-1.9179305457122608,-1.0841483581384361,0.0
2019-05-14,1.0,-0.0,-0.6568609283795053,-0.11752988047808766,-1.81983693134439,-1.0383581951264709,0.0
2019-05-15,1.0,-0.0,-0.6466429462594151,-0.13063167136453954,-1.8204334365325077,-1.0231042927775982,0.0
2019-05-16,1.0,-0.0,-0.6491957848031059,-0.1327879460158994,-1.8129044185616565,-1.0270382695507487,0.0
2019-05-17,1.0,-0.0,-0.6521577726218097,-0.1168445475638051,-1.803062645011601,-1.06830626450116,0.0
2019-05-20,1.0,-0.0,-0.6356937621651682,-0.12739827602187415,-1.8021596070071368,-1.0690981555287793,0.0
2019-05-21,1.0,-0.0,-0.634200536987316,-0.13146930839737062,-1.7966854920840665,-1.066845662438663,0.0
2019-05-22,1.0,-0.0,-0.6199362557161994,-0.14444085177144442,-1.7977735692179777,-1.0570465148505706,0.0
2019-05-23,1.0,-0.0,-0.6161476355247981,-0.15893886966551327,-1.799031141868512,-1.0394463667820069,0.0
2019-05-24,1.0,-0.0,-0.544222108732996,-0.20929476763080923,-1.8119689864896236,-1.0773016388875993,0.0
2019-05-28,1.0,-0.0,-0.5494704570791528,-0.20791527313266445,-1.8113154960981048,-1.0764121144555927,0.0
2019-05-29,1.0,-0.0,-0.5534084063209601,-0.20719217758005468,-1.8120858241809166,-1.0614486306130961,0.0
2019-05-30,1.0,-0.0,-0.5530366249420491,-0.20537783959202596,-1.8164116828929067,-1.0612888270746408,0.0
2019-05-31,1.0,-0.0,-0.5586843570235664,-0.1969289293004268,-1.8142512525514938,-1.0692150677305623,0.0
2019-06-03,1.0,-0.0,-0.5653737951390491,-0.22556841765438362,-1.8083291057510493,-1.0126366277729095,0.0
2019-06-04,1.0,-0.0,-0.5630333502467826,-0.2348355551455325,-1.8211172102034225,-0.9937727754970247,0.0
2019-06-05,1.0,-0.0,-0.5525776948628112,-0.25808800109205077,-1.8260909132274652,-0.9134549756563681,0.0
2019-06-06,1.0,-0.0,-0.5780613878596588,-0.2081789488129546,-1.8174831892411143,-0.9706326334568409,0.0
2019-06-07,1.0,-0.0,-0.6054945054945055,-0.19917582417582416,-1.8087912087912088,-0.9652930402930403,0.0
2019-06-10,1.0,-0.0,-0.6076441274630823,-0.19498925616056326,-1.8006217711333605,-0.9685914140721437,0.0
2019-06-11,1.0,-0.0,-0.6052366565961733,-0.20630779089993592,-1.808157099697885,-0.9577954774329398,0.0
2019-06-12,1.0,-0.0,-0.6014296842780553,-0.20153049534894377,-1.8126747010035282,-0.9666865233927507,0.0
2019-06-13,1.0,-0.0,-0.6012922146359345,-0.20166796499106446,-1.8120331760069652,-0.9673280483893141,0.0
2019-06-14,1.0,-0.0,-0.5944411374147167,-0.20802234534548283,-1.8153761619121753,-0.9611245936169238,0.0
2019-06-17,1.0,-0.0,-0.5902122905027933,-0.20071508379888267,-1.727240223463687,-0.9511061452513966,0.0
2019-06-18,1.0,-0.0,-0.6035383996783272,-0.2014475271411339,-1.7189384800965017,-0.9437519546084082,0.0
2019-06-19,1.0,-0.0,-0.53409938160607,-0.25205034866891807,-1.6625586597079074,-0.937108021578001,0.0
2019-06-20,1.0,-0.0,-0.5612492419648271,-0.2384128909295677,-1.6182101706662047,-0.9137572554795114,0.0
2019-06-21,1.0,-0.0,-0.5710205141521683,-0.23725439279840735,-1.6052540465679912,-0.9143079719553363,0.0
2019-06-24,1.0,-0.0,-0.5633760034714689,-0.24508570188761122,-1.5969624647428944,-0.9339119114775439,0.0
2019-06-25,1.0,-0.0,-0.5700064921012769,-0.24678640986799394,-1.5852845704392988,-0.925990045444709,0.0
2019-06-26,1.0,-0.0,-0.5635538261997406,-0.22040639861651534,-1.5383052313013403,-1.0011673151750973,0.0
2019-06-27,1.0,-0.0,-0.5498354693453411,-0.2332871492899203,-1.534854520263249,-1.0117336335296154,0.0
2019-06-28,1.0,-0.0,-0.5751447511957708,-0.24288831081648066,-1.4247293781992112,-0.9529243937232524,0.0
2019-07-01,1.0,-0.0,-0.5624868901287914,-0.2501992700423711,-1.444099509166422,-0.9383731174224944,0.0
2019-07-02,1.0,-0.0,-0.5778566952162105,-0.24608314184249008,-1.4246918738249426,-0.9293085439732608,0.0
2019-07-03,1.0,-0.0,-0.5890376673757978,-0.2381846243690819,-1.410461769490677,-0.9336753848079089,0.0
2019-07-05,1.0,-0.0,-0.5876787128506523,-0.2347546996790463,-1.4076528698261848,-0.9381434704680921,0.0
2019-07-08,1.0,-0.0,-0.5921666666666666,-0.22891666666666668,-1.4043750000000002,-0.94125,0.0
2019-07-09,1.0,-0.0,-0.5845378431290874,-0.2295997000874745,-1.4055900362394302,-0.9456825092681301,0.0
2019-07-10,1.0,-0.0,-0.5745832980793637,-0.21808105592689736,-1.4488535409087062,-0.9889584567222269,0.0
2019-07-11,1.0,-0.0,-0.5609304673368948,-0.2507045808269886,-1.4330122407773525,-0.9618054094981702,0.0
2019-07-12,1.0,-0.0,-0.571680969207471,-0.24953727073868417,-1.4293286219081274,-0.9560827864714792,0.0
2019-07-15,1.0,-0.0,-0.5835122731674456,-0.2579259820639131,-1.4178350385246936,-0.9511178476695717,0.0
2019-07-16,1.0,-0.0,-0.581818946659936,-0.29829210836277975,-1.4062342251388187,-0.9203264344607102,0.0
2019-07-17,1.0,-0.0,-0.5979542010439468,-0.29078969523488807,-1.4049082337093788,-0.9158107425492508,0.0
2019-07-18,1.0,-0.0,-0.5975532854079959,-0.2885189389162147,-1.4080380039517384,-0.9098667339302982,0.0
2019-07-19,1.0,-0.0,-0.5959892599429435,-0.2830172847793254,-1.4089612351065617,-0.9073670078872295,0.0
2019-07-22,1.0,-0.0,-0.5748018286289477,-0.2729102881348824,-1.4151742649834333,-0.9311747682758041,0.0
2019-07-23,1.0,-0.0,-0.5794843802485723,-0.2677611689620423,-1.4158128988915013,-0.9358414511252938,0.0
2019-07-24,1.0,-0.0,-0.5795892707460184,-0.2829421626152557,-1.4064543168482815,-0.9220871751886002,0.0
2019-07-25,1.0,-0.0,-0.544970439012118,-0.2975806113463877,-1.449159293890729,-0.9013795127678309,0.0
2019-07-26,1.0,-0.0,-0.5380757335116609,-0.3061523029340466,-1.4431162751818105,-0.8922093120454735,0.0
2019-07-29,1.0,-0.0,-0.5076233559520817,-0.3089972354863031,-1.4453380246293037,-0.926656613889587,0.0
2019-07-30,1.0,-0.0,-0.5053115851108323,-0.3124215809284818,-1.437599330823923,-0.9270179841070681,0.0
2019-07-31,1.0,-0.0,-0.5136017410228508,-0.31229597388465724,-1.4334560977651292,-0.9257554197706537,0.0
2019-08-01,1.0,-0.0,-0.534491398029063,-0.314974110572908,-1.4169868047436112,-0.9092617337564723,0.0
2019-08-02,1.0,-0.0,-0.5253006012024047,-0.32252004008016033,-1.4164161656646626,-0.9107381429525718,0.0
2019-08-05,1.0,-0.0,-0.5175541252194266,-0.31563988965978435,-1.4421967733846024,-0.9041628354091783,0.0
2019-08-06,1.0,-0.0,-0.5189317799565164,-0.3066415063379415,-1.38376338351725,-0.8928908397259713,0.0
2019-08-07,1.0,-0.0,-0.5291562512805802,-0.30061877637995327,-1.3770438060894152,-0.8910379871327295,0.0
2019-08-08,1.0,-0.0,-0.5232262821563166,-0.2954694412583975,-1.3805095854497786,-0.897140750450598,0.0
2019-08-09,1.0,-0.0,-0.502315653819822,-0.27010591599210665,-1.3341790503805726,-0.9206234142805364,0.0
2019-08-12,1.0,-0.0,-0.5018702489643245,-0.2581345774846157,-1.3371676788802638,-0.9248682781643406,0.0
2019-08-13,1.0,-0.0,-0.4407826982492276,-0.2598035332329874,-1.3120098233383506,-0.9484274736591934,0.0
2019-08-14,1.0,-0.0,-0.4530072963912444,-0.2587655294813646,-1.290278051666338,-0.9419443896667323,0.0
2019-08-15,1.0,-0.0,-0.4849848714069592,-0.24175491679273828,-1.1919818456883509,-0.8634266263237518,0.0
2019-08-16,1.0,-0.0,-0.46690996651491773,-0.2501222769855901,-1.1861996312878587,-0.859136912600173,0.0
2019-08-19,1.0,-0.0,-0.45920047911363976,-0.25677496631232216,-1.1829615211858062,-0.8441009133103757,0.0
2019-08-20,1.0,-0.0,-0.4742252681764004,-0.24839839094159713,-1.1799016686531585,-0.8221469010727056,0.0
2019-08-21,1.0,-0.0,-0.4778922316016512,-0.27551969060280396,-1.162879773902049,-0.8024246030270351,0.0
2019-08-22,1.0,-0.0,-0.48395583222172817,-0.2515933007262487,-1.1400993033941011,-0.8297391433229583,0.0
2019-08-23,1.0,-0.0,-0.4588842715023297,-0.2876631826386265,-1.3835369181043529,-1.0675817487302186,0.0
2019-08-26,1.0,-0.0,-0.4461187214611872,-0.2838522208385222,-1.3693648816936488,-1.051764217517642,0.0
2019-08-27,1.0,-0.0,-0.4436573038362748,-0.290164885243185,-1.3653989560029827,-1.0436241610738255,0.0
2019-08-28,1.0,-0.0,-0.43377085834955076,-0.296882116682539,-1.3698397581880668,-1.0401225622127448,0.0
2019-08-29,1.0,-0.0,-0.40164372303266893,-0.2970618450791041,-1.3590712964865421,-1.051530717074173,0.0
2019-08-30,1.0,-0.0,-0.3964078226004419,-0.30275754848212094,-1.3520170198838064,-1.0401358317649947,0.0
2019-09-03,1.0,-0.0,-0.4020707153380259,-0.3047143558683909,-1.3582419381240791,-1.0272957930921591,0.0
2019-09-04,1.0,-0.0,-0.38273322422258593,-0.31665302782324056,-1.3550736497545006,-1.0371931260229132,0.0
2019-09-05,1.0,-0.0,-0.40104421602218965,-0.3177108826888563,-1.3539321259585577,-1.0062816120084843,0.0
2019-09-06,1.0,-0.0,-0.39540650406504063,-0.3250813008130081,-1.3542682926829268,-0.9902845528455284,0.0
2019-09-09,1.0,-0.0,-0.3998862343572241,-0.32484154071184784,-1.3516577279375914,-0.9866731675605396,0.0
2019-09-10,1.0,-0.0,-0.3999837734777493,-0.33483428664151554,-1.342379619488053,-0.9793923167417143,0.0
2019-09-11,1.0,-0.0,-0.3943325090201484,-0.3623869947703409,-1.3426845583167795,-0.9545952081728626,0.0
2019-09-12,1.0,-0.0,-0.35566865707530154,-0.37426361559732296,-1.322967178295195,-0.9546347132609305,0.0
2019-09-13,1.0,-0.0,-0.3523817167623099,-0.35920382037802484,-1.3264577230225931,-0.9749187367069304,0.0
2019-09-16,1.0,-0.0,-0.3470286721127663,-0.35711997437129583,-1.3272865609482623,-0.973049815793689,0.0
2019-09-17,1.0,-0.0,-0.3539989587087989,-0.35496015058672753,-1.32516320237094,-0.9708438463694982,0.0
2019-09-18,1.0,-0.0,-0.34111736334405146,-0.32274919614147907,-1.3449758842443729,-1.0104501607717042,0.0
2019-09-19,1.0,-0.0,-0.33501066784751016,-0.32724125437784307,-1.3558230344994162,-1.0075278772996257,0.0
2019-09-20,1.0,-0.0,-0.3395322626091856,-0.33184398019562855,-1.3476633256853037,-1.0062391820633578,0.0
2019-09-23,1.0,-0.0,-0.33902390038160274,-0.3257682265515164,-1.3450893753765816,-1.0069893552922273,0.0
2019-09-24,1.0,-0.0,-0.3392519985538103,-0.32438838227614186,-1.345759852167276,-1.0077933555618044,0.0
2019-09-25,1.0,-0.0,-0.334534967555876,-0.31623007289914284,-1.3407834655130977,-1.0138588480333255,0.0
2019-09-26,1.0,-0.0,-0.3106334565844541,-0.34846206980618427,-1.3904758035024989,-1.0136930640770387,0.0
2019-09-27,1.0,-0.0,-0.2891270555510104,-0.3394420355068314,-1.4204777877771415,-1.0416018980610324,0.0
2019-09-30,1.0,-0.0,-0.2369987275787054,-0.38673398185773505,-1.420145302302672,-1.0607068095062184,0.0
2019-10-01,1.0,-0.0,-0.21469344174777216,-0.4048704365323806,-1.4167795983737832,-1.0702229887889614,0.0
2019-10-02,1.0,-0.0,-0.2794141711667485,-0.46661757486499755,-1.3528882343315334,-0.9920634920634921,0.0
2019-10-03,1.0,-0.0,-0.33606657195047696,-0.4529734118124619,-1.3276638928353968,-0.9426019890399837,0.0
2019-10-04,1.0,-0.0,-0.3582399674068038,-0.4603381544102668,-1.3118354043593399,-0.9437359951110206,0.0
2019-10-07,1.0,-0.0,-0.36273028062579143,-0.42743351987255424,-1.3289489808422859,-0.9657285241615947,0.0
2019-10-08,1.0,-0.0,-0.36954389406571847,-0.42614843877717834,-1.3251185221513815,-0.9661190125878698,0.0
2019-10-09,1.0,-0.0,-0.38071355759429154,-0.41557594291539246,-1.3367584097859329,-0.9443832823649339,0.0
2019-10-10,1.0,-0.0,-0.42090841152536745,-0.46890309723490825,-1.2940712447064686,-0.9679066677738105,0.0
2019-10-11,1.0,-0.0,-0.4307775783630368,-0.5366668057932301,-1.2282232146583747,-0.9781293042280563,0.0
2019-10-14,1.0,-0.0,-0.4174476987447699,-0.5571548117154812,-1.2425104602510462,-0.9670292887029289,0.0
2019-10-15,1.0,-0.0,-0.41977479174515464,-0.5602997195361882,-1.2413663192264222,-0.9645862112269246,0.0
2019-10-16,1.0,-0.0,-0.42379337770521996,-0.5742810498555821,-1.2363012265059232,-0.951609527397547,0.0
2019-10-17,1.0,-0.0,-0.4123594562846115,-0.5917100184594731,-1.2331767075012585,-0.9580886054707166,0.0
2019-10-18,1.0,-0.0,-0.44352802558491833,-0.6103349604443696,-1.200765864332604,-0.953416933176233,0.0
2019-10-21,1.0,-0.0,-0.4257434083059557,-0.6115323056187348,-1.199056524302923,-0.9756128380085924,0.0
2019-10-22,1.0,-0.0,-0.44242195999665246,-0.6062013557619884,-1.1844505816386308,-0.9514185287471755,0.0
2019-10-23,1.0,-0.0,-0.4427164116537413,-0.5786627541395933,-1.1893942569691887,-0.981261789981136,0.0
2019-10-24,1.0,-0.0,-0.4338032939582539,-0.6254710190947965,-1.1968330581311655,-0.9777297938100681,0.0
2019-10-25,1.0,-0.0,-0.43764825482887154,-0.6000084717045069,-1.2107760081328363,-0.987419518807184,0.0
2019-10-28,1.0,-0.0,-0.45238600212089075,-0.6087804878048781,-1.2080593849416756,-0.9725556733828209,0.0
2019-10-29,1.0,-0.0,-0.4507494646680942,-0.6689079229122055,-1.192676659528908,-0.9703211991434688,0.0
2019-10-30,1.0,-0.0,-0.4393998022270949,-0.6720839245023431,-1.2079625091362483,-0.9799647448299583,0.0
2019-10-31,1.0,-0.0,-0.43674646916982435,-0.6791681019634861,-1.2045728556665518,-0.9854030313468826,0.0
2019-11-01,1.0,-0.0,-0.4562513637355444,-0.7086188086406284,-1.243814095570587,-0.9552694741435741,0.0
2019-11-04,1.0,-0.0,-0.449316257868461,-0.690601258953766,-1.2622965053179942,-0.9389624484480139,0.0
2019-11-05,1.0,-0.0,-0.46574563896296944,-0.756481441000306,-1.2444366720587594,-0.9053469155773182,0.0
2019-11-06,1.0,-0.0,-0.45361961026364517,-0.7638215324927254,-1.2419980601357905,-0.9493871792610882,0.0
2019-11-07,1.0,-0.0,-0.36121848739495804,-0.696218487394958,-1.2099579831932774,-0.9342857142857144,0.0
2019-11-08,1.0,-0.0,-0.35316141516974464,-0.6996340078246603,-1.2141685246729208,-0.93984266543267,0.0
2019-11-11,1.0,-0.0,-0.35124071573261306,-0.7040850776502363,-1.2212187711006077,-0.9436191762322754,0.0
2019-11-12,1.0,-0.0,-0.33806206459784677,-0.7037787629301245,-1.2300612201815495,-0.9501794384631623,0.0
2019-11-13,1.0,-0.0,-0.34204224749850337,-0.761096382451039,-1.2226545796630464,-0.950269391943898,0.0
2019-11-14,1.0,-0.0,-0.34649795501022496,-0.7515337423312883,-1.2223074301295158,-0.940013633265167,0.0
2019-11-15,1.0,-0.0,-0.3460127931769723,-0.7578251599147122,-1.2194029850746269,-0.9411513859275055,0.0
2019-11-18,1.0,-0.0,-0.34788557745756193,-0.7689742164450336,-1.2239278231496131,-0.9350921452088767,0.0
2019-11-19,1.0,-0.0,-0.40192841104213445,-0.7884911724563025,-1.2516180161141195,-0.9606833091181262,0.0
2019-11-20,1.0,-0.0,-0.3746532211898367,-0.7495266194019993,-1.2698929939671497,-1.0094235765555506,0.0
2019-11-21,1.0,-0.0,-0.3454244565703551,-0.8274890419536631,-1.2425082744431524,-1.057250201270239,0.0
2019-11-22,1.0,-0.0,-0.37457993831422914,-0.8990931271003084,-1.2627629701238319,-1.066979698936611,0.0
2019-11-25,1.0,-0.0,-0.3750634020380873,-0.9032600175220178,-1.2673029925761976,-1.065430903306128,0.0
2019-11-26,1.0,-0.0,-0.3651589748309023,-0.9043850365803157,-1.259375143790549,-1.0723784107118206,0.0
2019-11-27,1.0,-0.0,-0.3687240902809765,-0.9114693689543989,-1.2595578074619993,-1.066421004145555,0.0
2019-11-29,1.0,-0.0,-0.364347906632086,-0.930251945164876,-1.2692663949610967,-1.0674323823638383,0.0
2019-12-02,1.0,-0.0,-0.3804699591951597,-0.989212513484358,-1.2618545096383846,-1.0586745462220346,0.0
2019-12-03,1.0,-0.0,-0.37177994130525926,-0.9577025201472027,-1.2651511622490335,-1.0636791354171518,0.0
2019-12-04,1.0,-0.0,-0.41453932268490323,-0.9744718722188392,-1.2519087545084078,-1.04314019392009,0.0
2019-12-05,1.0,-0.0,-0.3984286255206362,-1.0181276031806135,-1.2307837940174176,-1.0857629685725103,0.0
2019-12-06,1.0,-0.0,-0.3949044585987261,-1.012267044114178,-1.2241566407171505,-1.086765746638358,0.0
2019-12-09,1.0,-0.0,-0.34968583856935714,-1.0827452875785404,-1.2756404059932334,-1.125181246979217,0.0
2019-12-10,1.0,-0.0,-0.3329957356076759,-1.368869936034115,-1.4926439232409383,-1.1359275053304905,0.0
2019-12-11,1.0,-0.0,-0.32690355329949233,-1.3784664707453913,-1.4958589366818058,-1.142078546620358,0.0
2019-12-12,1.0,-0.0,-0.32119399797084425,-1.3759812036097614,-1.497944144817643,-1.1447642441394776,0.0
2019-12-13,1.0,-0.0,-0.3236963272298961,-1.4058785737230965,-1.4948067244887033,-1.1294571153228397,0.0
2019-12-16,1.0,-0.0,-0.3228191489361702,-1.4212234042553191,-1.4846276595744683,-1.090531914893617,0.0
2019-12-17,1.0,-0.0,-0.2881754539488077,-1.5375191424196017,-1.5653029971559833,-1.078319842485233,0.0
2019-12-18,1.0,-0.0,-0.34161630993392444,-1.6073869091319815,-1.595470717795222,-1.1030101089964421,0.0
2019-12-19,1.0,-0.0,-0.3449000454338937,-1.6240345297592005,-1.6047251249432077,-1.1056338028169015,0.0
2019-12-20,1.0,-0.0,-0.39560812722847927,-1.6245967513724602,-1.579942271775426,-1.059482709830777,0.0
2019-12-23,1.0,-0.0,-0.41145215081114683,-1.6096885421965972,-1.5956135888304785,-1.0357809055451923,0.0
2019-12-24,1.0,-0.0,-0.4075497287522604,-1.6155628390596743,-1.590528933092224,-1.0373530741410488,0.0
2019-12-26,1.0,-0.0,-0.40475518156661205,-1.615745185519851,-1.5798836618286554,-1.0471564917829106,0.0
2019-12-27,1.0,-0.0,-0.4234855334538879,-1.627995027124774,-1.562386980108499,-1.037127034358047,0.0
2019-12-30,1.0,-0.0,-0.4211995215583528,-1.6697043914108334,-1.588768012758444,-1.016061969584781,0.0
2019-12-31,1.0,-0.0,-0.40633111386976645,-1.6639769777677462,-1.5607154948651394,-1.0116803972463606,0.0
2020-01-02,1.0,-0.0,-0.41650349650349655,-1.6414545454545455,-1.5370629370629372,-0.9994405594405595,0.0
2020-01-03,1.0,-0.0,-0.4175805635228615,-1.6580057364602667,-1.5278105843315901,-1.0206400089983692,0.0
2020-01-06,1.0,-0.0,-0.43788198688743196,-1.6124013779308812,-1.493054783864874,-1.0128347594177132,0.0
2020-01-07,1.0,-0.0,-0.43246254107948534,-1.6168885423049073,-1.5216955383501365,-0.9989973820531388,0.0
2020-01-08,1.0,-0.0,-0.42675336223185506,-1.6199288651772816,-1.5233411137045685,-0.9873291097032345,0.0
2020-01-09,1.0,-0.0,-0.42748515291113953,-1.6162513181994784,-1.5162901703946272,-0.9902869512127435,0.0
2020-01-10,1.0,-0.0,-0.4308663859960115,-1.6179924662087302,-1.5064812763128739,-0.9842122756481275,0.0
2020-01-13,1.0,-0.0,-0.4325568496949529,-1.632279534109817,-1.5028840820854132,-0.9785912368275098,0.0
2020-01-14,1.0,-0.0,-0.4221674324778662,-1.68928611453547,-1.535582203294856,-0.9564608315588927,0.0
2020-01-15,1.0,-0.0,-0.4323341908063975,-1.684207583044402,-1.5248853595794651,-0.9507885024046527,0.0
2020-01-16,1.0,-0.0,-0.42274150268336314,-1.67145572450805,-1.53007602862254,-0.9661225402504472,0.0
2020-01-17,1.0,-0.0,-0.4058328659562535,-1.6793045429052162,-1.5490185081323613,-0.9744251261918117,0.0
2020-01-21,1.0,-0.0,-0.4095190043726875,-1.6752999215158648,-1.5475950218634376,-0.9735956945845946,0.0
2020-01-22,1.0,-0.0,-0.41300813008130083,-1.6708718811326042,-1.5519484160358843,-0.9711802635267731,0.0
2020-01-23,1.0,-0.0,-0.4114195441209659,-1.6584292484766416,-1.5888061385691719,-0.9834687429474158,0.0
2020-01-24,1.0,-0.0,-0.41616025208192664,-1.6587891064595994,-1.5853027233851003,-0.9666329056943507,0.0
2020-01-27,1.0,-0.0,-0.4346979641784403,-1.6291022360663032,-1.5494493269551672,-0.9491044610078986,0.0
2020-01-28,1.0,-0.0,-0.4653844021950003,-1.6479685161576412,-1.5270772130147998,-0.9024998614267502,0.0
2020-01-29,1.0,-0.0,-0.4710088691796009,-1.6541574279379156,-1.5169068736141906,-0.9011640798226164,0.0
2020-01-30,1.0,-0.0,-0.46027533587659647,-1.6433349919831923,-1.535135732846796,-0.8900868026759551,0.0
2020-01-31,1.0,-0.0,-0.48391391169292214,-1.6476591968049703,-1.5269025959618372,-0.8884512979809186,0.0
2020-02-03,1.0,-0.0,-0.46627038228717893,-1.6112777444511097,-1.4979549544636526,-0.8779516823907945,0.0
