Date,EQNR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-20,1.0,-0.058272663222170035,-0.47959722874589006,-0.0,-0.7743952559887272,-0.6233853922029122,0.0
2018-12-21,1.0,-0.054709202023450976,-0.478464282581362,-0.0,-0.7764262112927278,-0.6144916518026843,0.0
2018-12-24,1.0,-0.04011511293276358,-0.4628935205371937,-0.0,-0.7748321269730531,-0.6290514810615971,0.0
2018-12-26,1.0,-0.03924174998555164,-0.4641102698953939,-0.0,-0.7643472230249091,-0.62197306825406,0.0
2018-12-27,1.0,-0.024429462044063297,-0.4457389489125222,-0.0,-0.7280036108211797,-0.6227820248808146,0.0
2018-12-28,1.0,-0.018485070835920304,-0.45295478918552806,-0.0,-0.7295253146695265,-0.6212112660156912,0.0
2018-12-31,1.0,-0.017783046828689985,-0.4545967764699241,-0.0,-0.7293871905608718,-0.6209106049058628,0.0
2019-01-02,1.0,-0.01537029725308816,-0.45434034632522985,-0.0,-0.7281854588527271,-0.6223419256585255,0.0
2019-01-03,1.0,-0.009891196834817014,-0.4577645895153314,-0.0,-0.7255334181150205,-0.6328952946163628,0.0
2019-01-04,1.0,-0.0,-0.4655934254594579,-0.0,-0.7076074413892093,-0.6412428583490473,0.0
2019-01-07,1.0,-0.0,-0.44524575613003436,-0.0,-0.7013203151004105,-0.6272328858315765,0.0
2019-01-08,1.0,-0.0,-0.4372542504291964,-0.0,-0.7063188791050561,-0.6254361189566372,0.0
2019-01-09,1.0,-0.0,-0.4296499087439854,-0.0,-0.7057961395940491,-0.6298877274487031,0.0
2019-01-10,1.0,-0.0,-0.4306543090330613,-0.0,-0.7054641029187992,-0.630515977313598,0.0
2019-01-11,1.0,-0.0,-0.4143600531443756,-0.0,-0.7094220549158546,-0.6441817980513729,0.0
2019-01-14,1.0,-0.0,-0.419430754748325,-0.0,-0.7134115953264301,-0.6358602358934603,0.0
2019-01-15,1.0,-0.0,-0.4211517165005537,-0.0,-0.7131506090808416,-0.6342469545957917,0.0
2019-01-16,1.0,-0.0,-0.4227419756158248,-0.0,-0.7024135357053994,-0.6394901993309557,0.0
2019-01-17,1.0,-0.0,-0.4114350394787698,-0.0,-0.7057313235050523,-0.64355916293965,0.0
2019-01-18,1.0,-0.0,-0.41335864212813955,-0.0,-0.7013287117273252,-0.6362686033396605,0.0
2019-01-22,1.0,-0.0,-0.33195733481091566,-0.0,-0.799445906635268,-0.6390358775453664,0.0
2019-01-23,1.0,-0.0,-0.3207284860280828,-0.0,-0.8051438898929514,-0.6546086472959821,0.0
2019-01-24,1.0,-0.0,-0.32201408411501103,-0.0,-0.8061346619534056,-0.6552453586439169,0.0
2019-01-25,1.0,-0.0,-0.24937874166949056,-0.0,-0.8858296622613804,-0.6886930983847284,0.0
2019-01-28,1.0,-0.0,-0.22752547348217564,-0.0,-0.914335713680883,-0.680685314290553,0.0
2019-01-29,1.0,-0.0,-0.22307083050463905,-0.0,-0.9221826205023762,-0.68346911065852,0.0
2019-01-30,1.0,-0.0,-0.22142998613586845,-0.0,-0.9214554508672156,-0.6865008629714512,0.0
2019-01-31,1.0,-0.0,-0.22866052445074414,-0.0,-0.910077958894401,-0.6961587526576896,0.0
2019-02-01,1.0,-0.0,-0.2275449101796407,-0.0,-0.9181825921616482,-0.6921985413060135,0.0
2019-02-04,1.0,-0.0,-0.2262827611664821,-0.0,-0.9155237527330551,-0.697759604736349,0.0
2019-02-05,1.0,-0.0,-0.23056368856420023,-0.0,-0.9133289746723897,-0.6987122999516757,0.0
2019-02-06,1.0,-0.0,-0.22896704671462284,-0.0,-0.9143896960564101,-0.6999232322083534,0.0
2019-02-07,1.0,-0.0,-0.23556680507365907,-0.0,-0.9220180877083215,-0.6863944030487459,0.0
2019-02-08,1.0,-0.0,-0.2325548236233496,-0.0,-0.9225482647503351,-0.6965808309806941,0.0
2019-02-11,1.0,-0.0,-0.22167938058912606,-0.0,-0.9279163452472787,-0.7074940715979543,0.0
2019-02-12,1.0,-0.0,-0.21287015292972106,-0.0,-0.9390858582965805,-0.7118964430952517,0.0
2019-02-13,1.0,-0.0,-0.22232750452235334,-0.0,-0.9371751801763,-0.711832773422919,0.0
2019-02-14,1.0,-0.0,-0.1956784440096674,-0.0,-0.9629128783519394,-0.7186385084589711,0.0
2019-02-15,1.0,-0.0,-0.2049428234006395,-0.0,-0.9597603479563327,-0.7157588501310598,0.0
2019-02-19,1.0,-0.0,-0.2001845550493108,-0.0,-0.9670972951150586,-0.7163907953169157,0.0
2019-02-20,1.0,-0.0,-0.1896234020499827,-0.0,-0.971697569964298,-0.7178682483012783,0.0
2019-02-21,1.0,-0.0,-0.21079839172889145,-0.0,-0.9639000574382538,-0.6972142446869616,0.0
2019-02-22,1.0,-0.0,-0.20138089758342922,-0.0,-0.9723820483314154,-0.7031357882623704,0.0
2019-02-25,1.0,-0.0,-0.19632805057590716,-0.0,-0.9808608296527237,-0.7095926791951733,0.0
2019-02-26,1.0,-0.0,-0.1974193175913631,-0.0,-0.9809191155245078,-0.7083309277755325,0.0
2019-02-27,1.0,-0.0,-0.1987875288683603,-0.0,-0.9891454965357968,-0.6989030023094689,0.0
2019-02-28,1.0,-0.0,-0.2004332129963899,-0.0,-0.9893140794223827,-0.6983393501805054,0.0
2019-03-01,1.0,-0.0,-0.200889633459461,-0.0,-0.9885618555212153,-0.6989688339447157,0.0
2019-03-04,1.0,-0.0,-0.19088861943530225,-0.0,-0.989404700040418,-0.7067093943068307,0.0
2019-03-05,1.0,-0.0,-0.18493486988418106,-0.0,-1.0003754729515062,-0.7029431302891143,0.0
2019-03-06,1.0,-0.0,-0.1868673760705943,-0.0,-0.9976641577991174,-0.6992242696888427,0.0
2019-03-07,1.0,-0.0,-0.13082078011340856,-0.0,-1.0369436966607481,-0.6960593390228536,0.0
2019-03-08,1.0,-0.0,-0.11295067781944043,-0.0,-1.0732910297086817,-0.6980674935102394,0.0
2019-03-11,1.0,-0.0,-0.1060151907575008,-0.0,-1.068620318365684,-0.735471291796409,0.0
2019-03-12,1.0,-0.0,-0.07172203310247681,-0.0,-1.0870407324803382,-0.7758539734710647,0.0
2019-03-13,1.0,-0.0,-0.08211135042634173,-0.0,-1.0933526096834154,-0.7749977871536896,0.0
2019-03-14,1.0,-0.0,-0.08134480617404417,-0.0,-1.0957449954167777,-0.7798279073893374,0.0
2019-03-15,1.0,-0.0,-0.0763874485169931,-0.0,-1.100951139293016,-0.7857121692494593,0.0
2019-03-18,1.0,-0.0,-0.09468180460113536,-0.0,-1.1043621153271588,-0.7886764266507319,0.0
2019-03-19,1.0,-0.0,-0.0991851896231502,-0.0,-1.1020010784254988,-0.7944101611646994,0.0
2019-03-20,1.0,-0.0,-0.10638681199891903,-0.0,-1.0990601447317059,-0.7972855298321472,0.0
2019-03-21,1.0,-0.0,-0.10308443991487064,-0.0,-1.1263151584185125,-0.7681124666526782,0.0
2019-03-22,1.0,-0.0,-0.09901437743014738,-0.0,-1.156855653012629,-0.7582662688006752,0.0
2019-03-25,1.0,-0.0,-0.06128000478282965,-0.0,-1.169730666905808,-0.758257854303052,0.0
2019-03-26,1.0,-0.0,-0.06559287592636864,-0.0,-1.171945971790581,-0.7507470714797992,0.0
2019-03-27,1.0,-0.0,-0.035654712260216846,-0.0,-1.1893840104849278,-0.7536339806982009,0.0
2019-03-28,1.0,-0.0,-0.025012670303789165,-0.0,-1.1834958113466296,-0.7727394687416151,0.0
2019-03-29,1.0,-0.0,-0.021108494081869954,-0.0,-1.1842222951015176,-0.7760949285948541,0.0
2019-04-01,1.0,-0.0,-0.031234151725783837,-0.0,-1.1832880880641985,-0.7686823185465828,0.0
2019-04-02,1.0,-0.0,-0.04076038376735594,-0.0,-1.1943567129491688,-0.7444431201954592,0.0
2019-04-03,1.0,-0.0,-0.03627573115026399,-0.0,-1.1968025152755533,-0.7330782464258172,0.0
2019-04-04,1.0,-0.0,-0.03616389548693587,-0.0,-1.1919239904988124,-0.7410332541567696,0.0
2019-04-05,1.0,-0.0,-0.03533327389973552,-0.0,-1.1998454726456866,-0.7365011440967579,0.0
2019-04-08,1.0,-0.0,-0.03963931791804303,-0.0,-1.1992679225069192,-0.736987768949201,0.0
2019-04-09,1.0,-0.0,-0.028626923651576274,-0.0,-1.223307933662035,-0.7362916479904378,0.0
2019-04-10,1.0,-0.0,-0.011739817049551562,-0.0,-1.2193915556747414,-0.7485176246238192,0.0
2019-04-11,1.0,-0.0,-0.02175260470470175,-0.0,-1.1723384787934241,-0.7574156606947847,0.0
2019-04-12,1.0,-0.0,-0.02118869149501269,-0.0,-1.1741132030927226,-0.7557693442719707,0.0
2019-04-15,1.0,-0.0,-0.02217759796828397,-0.0,-1.17098307887665,-0.7599149514219059,0.0
2019-04-16,1.0,-0.0,-0.031040169631287553,-0.0,-1.1655083048651196,-0.748468606431853,0.0
2019-04-17,1.0,-0.0,-0.005061950027958445,-0.0,-1.1901468554106949,-0.7478148268047912,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.1742283541169187,-0.773827422540609,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-1.1777679231337768,-0.7785957132298595,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.203623941779296,-0.7668201396108718,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.1977904490377762,-0.7720064148253742,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.1872194976965373,-0.7849903403180264,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.183395328076179,-0.7923523285225412,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.176076269924028,-0.8032176374199315,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.18027950773265,-0.7995172680949969,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.190849478390462,-0.7897764530551414,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.1902501641889067,-0.7950026867275658,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.191079952267303,-0.7922136038186158,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.1889766125428274,-0.7903172948011321,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.192074717273894,-0.7918419717721481,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-1.1637491098979351,-0.8032577735580347,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-1.1710689961504293,-0.7901391767841279,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-1.1633111603843311,-0.7930820399113082,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-1.1529418662601507,-0.7786637741491015,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.1466957153231663,-0.758169934640523,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.1378862633082316,-0.7473383536743702,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.13337749488782,-0.7467238846807407,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.1427993059572006,-0.7490456911509542,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.1428943334008272,-0.7497035087211825,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.1404867896166964,-0.7501878938544255,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.1440291177999884,-0.7446415159743487,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.143669904028504,-0.7297281765415782,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.15791906178688,-0.7306392443455906,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.1581073283323715,-0.727062896710906,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.1598189314649827,-0.723409162990514,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.1565615814650452,-0.7251167079707223,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.1484985721291143,-0.7360890760665764,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.1665757984447187,-0.7029469999139143,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.1388048956083514,-0.7409359251259899,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.1754110527517698,-0.6791219456496917,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.1434460252483327,-0.719148083474079,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.1424892703862661,-0.7187410586552218,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-1.1184601875194742,-0.7141319434608957,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.1265675866949751,-0.7042887473460722,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.1208626586393058,-0.7056728567794455,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-1.120123962242693,-0.723075173433413,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.1248116024456134,-0.7189250675387459,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.1227152562608373,-0.7198897069274283,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.1189718829877875,-0.721130360692985,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-1.1141238135713274,-0.7191386881994617,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.1099655386701317,-0.7147336308683124,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-1.1307300991843579,-0.7112285787364651,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-1.1338696838753695,-0.7089777120764157,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-1.1308190757687717,-0.7112203717387596,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-1.1341966860826782,-0.6933778205055704,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-1.124613332576553,-0.7133127110707496,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-1.1434256153714968,-0.6989369563981581,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-1.1493574650364529,-0.6874414910215313,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-1.1500595474394602,-0.6855328078035502,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-1.1471296952515946,-0.687710843373494,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-1.1405267629566695,-0.6915321438685924,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-1.137461423030097,-0.6938758175486283,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-1.1363855285151714,-0.6967447658441227,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-1.1325977820007376,-0.7037184105284057,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-1.138146496634383,-0.7020364111448777,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-1.1238265915685268,-0.7208283552369574,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-1.1532784315960447,-0.6962927079474539,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-1.1665858735635461,-0.6849354130428583,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-1.18041059754559,-0.6868906984745957,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-1.1816825861228237,-0.6866878926082093,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-1.181982395274823,-0.6852366889354016,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-1.1691446613088405,-0.7011481056257176,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-1.1702744602664217,-0.700648828663298,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-1.1691466834544726,-0.6924111486293137,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-1.1841187235502688,-0.675283083609745,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-1.1950044705950218,-0.6892503821637679,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-1.1941285145199467,-0.6925408463714566,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-1.1945214979195562,-0.6949549237170597,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-1.1910800427510904,-0.6975071492533002,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-1.1815650476518542,-0.689028591112642,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-1.18191223381326,-0.6918699887921372,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-1.1824419372434187,-0.6883989320471967,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-1.1426793392170174,-0.6859866485630233,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-1.1284481299712303,-0.6921080837141084,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-1.1163988405144514,-0.6978864717305041,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-1.100787136894591,-0.7004117762402309,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-1.106978956794269,-0.6913196776359972,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-1.1064287310098302,-0.6862432975871313,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-1.1103772528825702,-0.6882346356207321,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-1.1000027732327573,-0.6732299841925733,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-1.0975589459084605,-0.6763661581137309,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-1.097754111025273,-0.661295662730383,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-1.100179632444383,-0.6633964349868731,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-1.0947458374682986,-0.6618976733928768,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-1.0972126110665155,-0.6708002325130789,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-1.0976359207175284,-0.6706067988041191,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-1.0893180944007912,-0.6580581350623661,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-1.0634860189315634,-0.6565662060711566,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-1.066024945770065,-0.6454718004338394,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-1.0664135593220339,-0.645450847457627,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-1.069612033980845,-0.6358692711433364,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0,-1.071418906118914,-0.6348407350274688,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-1.0709551762382665,-0.6341601969323992,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-1.0710366265711584,-0.632031355588593,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-1.074726004649618,-0.6928761208900699,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-1.0780320429452945,-0.6890616785190514,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-1.0391410337177134,-0.6999096113287133,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0,-0.9775003392590582,-0.736572126475777,0.0
2019-09-12,1.0,-0.0,-0.0,-0.0,-0.9761891847914519,-0.7357487660682323,0.0
2019-09-13,1.0,-0.0,-0.0,-0.0,-0.9751593220338983,-0.7367322033898305,0.0
2019-09-16,1.0,-0.0,-0.0,-0.0,-0.9740414901705224,-0.7412566525469751,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-1.0183856007067138,-0.7422151060070671,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0,-1.0081729574509208,-0.7529613165088218,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0,-1.0114590236359622,-0.7497791031588249,0.0
2019-09-20,1.0,-0.0,-0.0,-0.0,-1.006871809024424,-0.7528908513867807,0.0
2019-09-23,1.0,-0.0,-0.0,-0.0,-1.0010207741330317,-0.7578282340607498,0.0
2019-09-24,1.0,-0.0,-0.0,-0.0,-0.9955350990822148,-0.7605490174461869,0.0
2019-09-25,1.0,-0.0,-0.0,-0.0,-0.9702718239303604,-0.7671292874544906,0.0
2019-09-26,1.0,-0.0,-0.0,-0.0,-1.0273195305580158,-0.7406443755535872,0.0
2019-09-27,1.0,-0.0,-0.0,-0.0,-1.035567296996663,-0.7453003337041159,0.0
2019-09-30,1.0,-0.0,-0.0,-0.0,-1.0438488968130153,-0.7419768219300201,0.0
2019-10-01,1.0,-0.0,-0.0,-0.0,-1.0468214375296117,-0.7401410217106545,0.0
