Date,IWF,IWM,MTUM,SPY,VLUE,VXX,XT
2018-12-31,-0.18412234204593922,-0.22366416864680438,-0.15928430715489755,-0.24242978127094378,-0.22138954893478746,0.0,1.0
2019-01-02,-0.18408869395711502,-0.2236639051332034,-0.158869395711501,-0.2423651721897336,-0.22155214424951267,0.0,1.0
2019-01-03,-0.18429493686304763,-0.22309066547565878,-0.16038003979049087,-0.2426001867716919,-0.21974095578383207,0.0,1.0
2019-01-04,-0.18618728417631525,-0.22240503757871216,-0.16022750355474305,-0.24344911639244363,-0.21901279707495427,0.0,1.0
2019-01-07,-0.18470304357523776,-0.22069468945799625,-0.1619319909970193,-0.24269521665956972,-0.21769369588580004,0.0,1.0
2019-01-08,-0.18452296389503378,-0.223327177155846,-0.1611430195035821,-0.2419377752521665,-0.21859842104194996,0.0,1.0
2019-01-09,-0.18380384521781454,-0.22020767421108134,-0.16092723290338282,-0.2422324977691247,-0.22089721749006247,0.0,1.0
2019-01-10,-0.1831014522189499,-0.22284959886259773,-0.1602721641108967,-0.24206357266172437,-0.22278866659896415,0.0,1.0
2019-01-11,-0.18398017831393815,-0.22522796969881598,-0.1584516338674628,-0.24198298097036902,-0.22126769430735801,0.0,1.0
2019-01-14,-0.18741744731868892,-0.22645343520757555,-0.15797281095689988,-0.2437463168803723,-0.21645567048017722,0.0,1.0
2019-01-15,-0.18673743289409467,-0.22708231657719216,-0.1587969741337238,-0.24353343094192292,-0.2173621278672523,0.0,1.0
2019-01-16,-0.18646307742355236,-0.22690305790500978,-0.15885247234873132,-0.24335149642160053,-0.2176317501626545,0.0,1.0
2019-01-17,-0.186863450631213,-0.22593563863308327,-0.15927710353519953,-0.24317456445284708,-0.2176414384745177,0.0,1.0
2019-01-18,-0.18627191464234083,-0.22575390442059823,-0.1598419905927389,-0.24391684144081774,-0.2204190507218342,0.0,1.0
2019-01-22,-0.18465620075402445,-0.21473738804332645,-0.1535177834074724,-0.24308312221978415,-0.19875925076300094,0.0,1.0
2019-01-23,-0.18440564458263572,-0.21510005580802039,-0.15363150761380848,-0.2430837917563581,-0.1969425177389779,0.0,1.0
2019-01-24,-0.1818000637755102,-0.21912866709183676,-0.15403778698979592,-0.23824139030612243,-0.19977678571428573,0.0,1.0
2019-01-25,-0.18975999364221569,-0.2179726615274577,-0.14094413097035685,-0.23613208296908528,-0.20199872844313757,0.0,1.0
2019-01-28,-0.19351499830808735,-0.21907283186369156,-0.13742311749835787,-0.23732558370986684,-0.20312904317363006,0.0,1.0
2019-01-29,-0.19450245639159058,-0.22045865902897943,-0.1366628876026811,-0.2365296258726654,-0.2008274161147244,0.0,1.0
2019-01-30,-0.19569973744928,-0.22044315379107327,-0.1369042883284271,-0.23569894184103746,-0.20025459463760045,0.0,1.0
2019-01-31,-0.19790072162694075,-0.2191718187782041,-0.13597598552770213,-0.23660616663022088,-0.19827843269785103,0.0,1.0
2019-02-01,-0.19597910086020226,-0.2189840475197171,-0.1374535629854779,-0.23491666170014106,-0.1992967399725848,0.0,1.0
2019-02-04,-0.1923956035219526,-0.21958539542464175,-0.13910917655476715,-0.23399519010991196,-0.20247252201220362,0.0,1.0
2019-02-05,-0.18277390250203698,-0.2152268526799022,-0.14722073173155267,-0.2319203481786204,-0.21015918440350562,0.0,1.0
2019-02-06,-0.18408395277656317,-0.21485073736932064,-0.14630122828636163,-0.23246015025638986,-0.2098421910402671,0.0,1.0
2019-02-07,-0.1844218309019358,-0.21481098700162973,-0.14608260126406167,-0.2326787772786898,-0.2095241880987399,0.0,1.0
2019-02-08,-0.18742035680152916,-0.21358314749920357,-0.13973399171710738,-0.2344496654985664,-0.21587288945524052,0.0,1.0
2019-02-11,-0.1873506452126812,-0.21323880834793688,-0.13935797355424565,-0.23430779034570653,-0.21714194678986776,0.0,1.0
2019-02-12,-0.1877739698732765,-0.21341755001195506,-0.1384992428468957,-0.23555431577269467,-0.21728301586036503,0.0,1.0
2019-02-13,-0.18787419174582903,-0.21505548016284826,-0.1357068731539874,-0.23822543306458052,-0.2188073760676938,0.0,1.0
2019-02-14,-0.1881796595965441,-0.21727158449228803,-0.13510385697467925,-0.23694554741903945,-0.2178502304607219,0.0,1.0
2019-02-15,-0.18824162894122806,-0.21410765211495122,-0.1368486129669146,-0.23652354266796957,-0.21855493289192907,0.0,1.0
2019-02-19,-0.19124006137536617,-0.21228304405874499,-0.1365601897056772,-0.2349600462307953,-0.2176633521311998,0.0,1.0
2019-02-20,-0.1924708694353152,-0.20962055572154167,-0.13719749028981176,-0.23587292102380242,-0.21665172791554627,0.0,1.0
2019-02-21,-0.1924747032108995,-0.20866863198151542,-0.13686160465301567,-0.23629591267628075,-0.21759222372719303,0.0,1.0
2019-02-22,-0.19154020791014456,-0.20982196200262873,-0.1376309395786036,-0.23513362807185245,-0.2173696578643406,0.0,1.0
2019-02-25,-0.19070880271159404,-0.21036785963513108,-0.13789253314724353,-0.23718472734522975,-0.2176652377629349,0.0,1.0
2019-02-26,-0.1929863079318191,-0.20867430441898527,-0.1330286216119117,-0.24011017524250527,-0.22112889705001795,0.0,1.0
2019-02-27,-0.19288864058104038,-0.2078735758325518,-0.13324819921383962,-0.23844204561326496,-0.22287846439331963,0.0,1.0
2019-02-28,-0.1912451594874047,-0.20807217853008106,-0.13365803026068906,-0.23929098966026588,-0.22382131023194538,0.0,1.0
2019-03-01,-0.19232382131517461,-0.20915789683886812,-0.13065878547037563,-0.23893204465123707,-0.22583221838368908,0.0,1.0
2019-03-04,-0.19116854067224542,-0.21032134369195743,-0.13071438557248705,-0.23790217890595355,-0.2270775498791716,0.0,1.0
2019-03-05,-0.19322744980521425,-0.20855059434621914,-0.12849865148336828,-0.24099490560383577,-0.22651083807811404,0.0,1.0
2019-03-06,-0.19368046817264867,-0.2073022150318573,-0.12992589929494477,-0.2408971977550083,-0.2254978329039088,0.0,1.0
2019-03-07,-0.19444388967665915,-0.20646681711969003,-0.1297357751992171,-0.24063829362305528,-0.22587925146292268,0.0,1.0
2019-03-08,-0.1930525852937061,-0.2049847100913397,-0.13151320128715047,-0.24347930365958464,-0.22567105710231244,0.0,1.0
2019-03-11,-0.19216156768646273,-0.20471905618876224,-0.13235352929414118,-0.2444911017796441,-0.22585482903419316,0.0,1.0
2019-03-12,-0.19084045897831267,-0.20271542143100307,-0.1341490277749965,-0.24554939223421512,-0.22928890401906404,0.0,1.0
2019-03-13,-0.19083510403720483,-0.20288257226476364,-0.1369121597241711,-0.24473800264603296,-0.22920258188670167,0.0,1.0
2019-03-14,-0.19079712761262888,-0.2024310988085209,-0.13583664299755285,-0.2467204236370201,-0.2300918682553055,0.0,1.0
2019-03-15,-0.19135269676227945,-0.20084706638029665,-0.13669483530379975,-0.2461309941990004,-0.23224071137517813,0.0,1.0
2019-03-18,-0.18787464295771814,-0.19950114655831355,-0.139678963672205,-0.24763648066942912,-0.23683469445226696,0.0,1.0
2019-03-19,-0.18510089821565234,-0.20016514278809364,-0.1400290006847384,-0.24912393764852783,-0.23951746082893624,0.0,1.0
2019-03-20,-0.18808587843967342,-0.19808487047676646,-0.13950206632395928,-0.247233141820381,-0.24304001612740653,0.0,1.0
2019-03-21,-0.19247974851892152,-0.19733607383226537,-0.13871760770563818,-0.2522871075645831,-0.23423205577721357,0.0,1.0
2019-03-22,-0.187788785537015,-0.1966465567684268,-0.14337886644740824,-0.2573192631302839,-0.23258207057968966,0.0,1.0
2019-03-25,-0.18888036500181693,-0.1993378285621997,-0.1409133120684782,-0.25705575968021965,-0.23264828198812937,0.0,1.0
2019-03-26,-0.19120613150463894,-0.1974384832593788,-0.13834207341670027,-0.2574626865671642,-0.2325131101250504,0.0,1.0
2019-03-27,-0.19350288178630445,-0.1990649308774334,-0.13683446858248358,-0.2553907541010036,-0.2304421425980412,0.0,1.0
2019-03-28,-0.19505754772127148,-0.1989478139928645,-0.13480881256173025,-0.2570196125859185,-0.22982806232488762,0.0,1.0
2019-03-29,-0.1934255079006772,-0.19745646565623992,-0.13725411157691067,-0.25636891325378913,-0.2309940341825218,0.0,1.0
2019-04-01,-0.19440632819436596,-0.1968480103317459,-0.13514004358705303,-0.25641698280732905,-0.23510775688110422,0.0,1.0
2019-04-02,-0.19582525056579372,-0.19635063045586812,-0.13049628192693177,-0.2581838021338506,-0.23983591981894603,0.0,1.0
2019-04-03,-0.2000121231714216,-0.1956275761739271,-0.12757617392709933,-0.2608098278509658,-0.23650286915056978,0.0,1.0
2019-04-04,-0.19732617081002485,-0.19686168386614697,-0.13019770987741583,-0.2591231294302967,-0.23599975765898581,0.0,1.0
2019-04-05,-0.20118367099602075,-0.19364938291554729,-0.13220352677399155,-0.25905427515300866,-0.23382551962348758,0.0,1.0
2019-04-08,-0.20093769577430634,-0.1951175151061981,-0.13087322918982278,-0.2592405472586545,-0.23472707798637918,0.0,1.0
2019-04-09,-0.1997211783246454,-0.19596314704812706,-0.13070271143977047,-0.25851618377985214,-0.23552349779771284,0.0,1.0
2019-04-10,-0.19899361409748606,-0.19426481286880606,-0.13074933311777542,-0.2582046722172823,-0.23862258507800502,0.0,1.0
2019-04-11,-0.19917557437006206,-0.19295196912445192,-0.13112004687910445,-0.2588049869668007,-0.23859847642910548,0.0,1.0
2019-04-12,-0.19843980517774498,-0.19379155635496453,-0.132697399001637,-0.2585436834340454,-0.23754572462157192,0.0,1.0
2019-04-15,-0.1991396198978046,-0.19360571970997514,-0.13327812897622845,-0.2563973097974269,-0.23725082301617756,0.0,1.0
2019-04-16,-0.20063816467071913,-0.19500373609063557,-0.13401458085102086,-0.2540339681321567,-0.23581800189833793,0.0,1.0
2019-04-17,-0.20103779680180908,-0.19609109998384752,-0.13345986108867713,-0.25331125827814566,-0.23513971894685834,0.0,1.0
2019-04-18,-0.19671038008446323,-0.20081230172361533,-0.1351613489866435,-0.25399583745882925,-0.23397118551597326,0.0,1.0
2019-04-22,-0.19763749266773195,-0.202876271769251,-0.1327696757620502,-0.25542587835514474,-0.23396508829062077,0.0,1.0
2019-04-23,-0.19819582937238323,-0.20262535142897595,-0.13250136526364759,-0.2557189377237515,-0.233571327440788,0.0,1.0
2019-04-24,-0.19404131462990662,-0.1990540485911792,-0.1372640174637183,-0.25381008206330596,-0.23711444395035775,0.0,1.0
2019-04-25,-0.19447308306547798,-0.1980512260699052,-0.13677805405623952,-0.25423009278913217,-0.23801726403460893,0.0,1.0
2019-04-26,-0.1944927419028749,-0.19710080465812138,-0.13735797177631312,-0.2553273219845538,-0.23747523351259553,0.0,1.0
2019-04-29,-0.19475216301447398,-0.1967534567801407,-0.1373615266434867,-0.2549324816042694,-0.2377092261664106,0.0,1.0
2019-04-30,-0.19487003274447182,-0.1969721469862958,-0.13764805756558998,-0.2550430529166835,-0.23671019121154546,0.0,1.0
2019-05-01,-0.1838227863451705,-0.19766760312872647,-0.14653273238070214,-0.25110657477211634,-0.24201143965883137,0.0,1.0
2019-05-02,-0.18366109505426767,-0.19829415688097501,-0.1461891383875336,-0.25005558138124784,-0.2429613759928856,0.0,1.0
2019-05-03,-0.18349569505638869,-0.19899753425764988,-0.1458021747039088,-0.2498888394842152,-0.2429160434940782,0.0,1.0
2019-05-06,-0.18345287402767957,-0.19741388018991818,-0.1466814829780786,-0.24974239822204264,-0.24311546620870797,0.0,1.0
2019-05-07,-0.18535973624061974,-0.19353142256113595,-0.1437933615162119,-0.2538279495944497,-0.24614170998604343,0.0,1.0
2019-05-08,-0.1867507758463317,-0.19748078132289407,-0.14324253057747308,-0.25601914768463113,-0.24486318735928275,0.0,1.0
2019-05-09,-0.18989010097733078,-0.19643943387809723,-0.14355813293320896,-0.2569852792084026,-0.2407842978222961,0.0,1.0
2019-05-10,-0.18944698122780315,-0.19614408929477423,-0.142181633688483,-0.25836631151699646,-0.24326737696600712,0.0,1.0
2019-05-13,-0.18628824329536917,-0.19597214609091093,-0.14479160322390724,-0.25992244757090366,-0.2431938607710579,0.0,1.0
2019-05-14,-0.2005668148268972,-0.205827182644864,-0.12584104718019817,-0.26228438608653104,-0.24438282428740365,0.0,1.0
2019-05-15,-0.20164860949582747,-0.20719838403623678,-0.1219726183917896,-0.2624512864458999,-0.24710779212829773,0.0003264573259064292,0.9996735426740936
2019-05-16,-0.2032225168264328,-0.2065470120334489,-0.12092596369569651,-0.26247195594533956,-0.24640016316540891,0.000611870283499898,0.9993881297165
2019-05-17,-0.20331374469474373,-0.20839454782892589,-0.11851126346718903,-0.260345249755142,-0.24991838067254327,0.0,1.0
2019-05-20,-0.20500776080385588,-0.2119107916019933,-0.11494158973940037,-0.2608651253982518,-0.24959153663916345,0.0,1.0
2019-05-21,-0.2093175316714344,-0.21225991009399264,-0.11176951369023294,-0.2605435226808337,-0.2494483040457703,0.0,1.0
2019-05-22,-0.20953237410071943,-0.21288423806409418,-0.11089764551994769,-0.2606278613472858,-0.24989780902550687,0.0,1.0
2019-05-23,-0.20860575351422034,-0.2098725073553449,-0.11047319385420072,-0.26481284733573063,-0.24940748610657076,0.0,1.0
2019-05-24,-0.20921681578624832,-0.2100543367242718,-0.1093066960820362,-0.2650243085345426,-0.24913183805204886,0.0,1.0
2019-05-28,-0.2079741819518771,-0.21122186363822051,-0.11029862330977572,-0.2649822296662446,-0.2480901997630622,0.0,1.0
2019-05-29,-0.20808398521272034,-0.21122934580584546,-0.11002634750107229,-0.26504769101938275,-0.24805457404873268,0.0,1.0
2019-05-30,-0.20938827180659916,-0.2104500163345312,-0.10876755962103887,-0.2641702058150931,-0.24906076445606012,0.0,1.0
2019-05-31,-0.21010719754977028,-0.21004594180704442,-0.1097294538029607,-0.2643797856049005,-0.2476161306789178,0.0,1.0
2019-06-03,-0.2096639426114247,-0.21151847398561208,-0.1139008335201451,-0.2629562452872486,-0.23976441337708126,0.0,1.0
2019-06-04,-0.20185147507629705,-0.21688708036622584,-0.1165412004069176,-0.25839267548321465,-0.24091556459816887,0.0007731434384537132,0.9992268565615463
2019-06-05,-0.20015019891207275,-0.21989932613461072,-0.11902248924251034,-0.26098075830153444,-0.22964195826905903,0.0003450515547617115,0.9996549484452383
2019-06-06,-0.20034097136246476,-0.22049481439386254,-0.11775689553692842,-0.26011243936595563,-0.23086602666883158,0.0003247346309187961,0.9996752653690812
2019-06-07,-0.2002233956133225,-0.22296913078797725,-0.11768887083671811,-0.25934199837530464,-0.23064581640942325,0.0,1.0
2019-06-10,-0.20020308692120228,-0.22341592201462224,-0.12020714865962631,-0.25678310316815595,-0.23028025995125914,0.0,1.0
2019-06-11,-0.20288471305231082,-0.22338242762823768,-0.1166683595733875,-0.2561706449974606,-0.23238191975622144,0.0,1.0
2019-06-12,-0.20303104176824313,-0.22448399154883797,-0.11656915325857305,-0.25505850804485614,-0.23238664066309117,0.0,1.0
2019-06-13,-0.20419316173333604,-0.22085204071267497,-0.11395079535989273,-0.25628263210287877,-0.23629197732767201,0.0,1.0
2019-06-14,-0.20425739356516087,-0.21995856353591162,-0.11443776405589862,-0.2569467013324667,-0.23561910952226198,0.0,1.0
2019-06-17,-0.2024673292278926,-0.22429526654878768,-0.11436294534886084,-0.2496392496392496,-0.2416316078287909,0.0,1.0
2019-06-18,-0.20403186473744106,-0.22630466590798243,-0.11449357827995447,-0.24672817428060478,-0.24063160461713543,0.0,1.0
2019-06-19,-0.20589432549051537,-0.2226654726044126,-0.11363266303020435,-0.2461939265651714,-0.24694699991858665,0.0,1.0
2019-06-20,-0.20381154049761777,-0.22325609805758032,-0.11754285946980493,-0.24477745652970637,-0.2467117318890744,0.0,1.0
2019-06-21,-0.20284219313068794,-0.22244843944051956,-0.11826862389803938,-0.24586192153429567,-0.2465337866726388,0.0,1.0
2019-06-24,-0.200806895286998,-0.2212645434725024,-0.12074902703914257,-0.24435071418383358,-0.2504431811235406,0.0,1.0
2019-06-25,-0.19959673313102103,-0.2210228314222286,-0.12240575164463635,-0.24411902482738956,-0.24955701745453066,0.0,1.0
2019-06-26,-0.20073297363330958,-0.22119515422986868,-0.1224065967626998,-0.24395805761987174,-0.2477450880586379,0.0,1.0
2019-06-27,-0.20170940170940171,-0.2214896214896215,-0.11892551892551892,-0.2424908424908425,-0.25038665038665037,0.0,1.0
2019-06-28,-0.2022055831366485,-0.2186253764140962,-0.11943517538862213,-0.24401806787661756,-0.2503865874501506,0.0,1.0
2019-07-01,-0.2032015946951976,-0.2171958586742062,-0.11980554482029168,-0.24428940463356588,-0.2495779346256331,0.0,1.0
2019-07-02,-0.2056458999043413,-0.2152524779679645,-0.1194309323672481,-0.24582256324669774,-0.2491604420654143,0.0,1.0
2019-07-03,-0.20696041518266,-0.2131678029917574,-0.12040297140531189,-0.24656558461381906,-0.24813269563447643,0.0,1.0
2019-07-05,-0.20743317466129624,-0.2135766304568941,-0.11884128727775743,-0.24549412099759957,-0.24893201513487123,0.0,1.0
2019-07-08,-0.2070271150557772,-0.21101701815813045,-0.12079635208859213,-0.24717042586108623,-0.24965393697581628,0.0,1.0
2019-07-09,-0.20544514132116964,-0.2120021177812169,-0.12097825201596481,-0.2480451250305449,-0.24985745703347723,0.0,1.0
2019-07-10,-0.20636569124564724,-0.21086606797401594,-0.12036980471215916,-0.24900726983933044,-0.24974036288105564,0.0,1.0
2019-07-11,-0.20572545506372927,-0.21134503400252475,-0.11986398990104653,-0.2490532231135725,-0.25009162356965425,0.0,1.0
2019-07-12,-0.21274040907703265,-0.2118042128828737,-0.11730945354635187,-0.24858044164037854,-0.2447338964078559,0.0,1.0
2019-07-15,-0.21190597333876057,-0.2198025847155795,-0.12408669990841559,-0.2458939656049659,-0.2334995420779485,0.0,1.0
2019-07-16,-0.21260050890585241,-0.21685496183206107,-0.12443765903307887,-0.24629007633587785,-0.23546055979643765,0.0,1.0
2019-07-17,-0.21341450998757916,-0.21697786646576125,-0.12412697766284539,-0.24672680254932705,-0.2349371831157989,0.0,1.0
2019-07-18,-0.21659173668043208,-0.21720202616107573,-0.12502797160119616,-0.24334275891531218,-0.2321541184368452,0.0,1.0
2019-07-19,-0.21411702430880736,-0.21725233112097397,-0.12828291054196017,-0.24162221588826904,-0.23463903253389798,0.0,1.0
2019-07-22,-0.21449228137346746,-0.21443118406582215,-0.12724532605596514,-0.24328947904362347,-0.2371186509714472,0.0,1.0
2019-07-23,-0.21695288150094727,-0.2129805047974088,-0.12760496241520505,-0.2431501965817189,-0.23640734176699466,0.0,1.0
2019-07-24,-0.21707953063885269,-0.21296447196870924,-0.1268130704041721,-0.2434403520208605,-0.2368195893089961,0.0,1.0
2019-07-25,-0.21778710058448564,-0.21053703439708368,-0.1274871189133047,-0.24558580942101296,-0.23513838258354886,0.0,1.0
2019-07-26,-0.21975872187805676,-0.21623328985979784,-0.12520378219758724,-0.24305102706227585,-0.23357515487447017,0.0,1.0
2019-07-29,-0.21758863516098834,-0.21685594496682542,-0.1277119713436724,-0.23963039850205559,-0.23348394187324462,0.0,1.0
2019-07-30,-0.2163025997027748,-0.21538649457462186,-0.12884509680177522,-0.2401009751430142,-0.23515400745098838,0.0,1.0
2019-07-31,-0.21711317102984617,-0.21128654375063663,-0.12906183151675665,-0.24135682998879496,-0.23848426199449932,0.0,1.0
