Date,ANSS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.42306457653416085,-0.48804237333476,-0.32566475843989084,-0.2905141511957627,-0.1478251564924295,0.0
2018-10-17,1.0,-0.4146070388991797,-0.46644614977507276,-0.3166975390314898,-0.29171738555173327,-0.15673458586927758,0.0
2018-10-18,1.0,-0.414234687127927,-0.46577589628257704,-0.31705252017462626,-0.2921815054901442,-0.1566080169334568,0.0
2018-10-19,1.0,-0.41613756613756614,-0.4678306878306878,-0.31727513227513227,-0.2909259259259259,-0.1533068783068783,0.0
2018-10-22,1.0,-0.4143773865082732,-0.4754719983029274,-0.32358400509121765,-0.287388629613916,-0.15088035638523548,0.0
2018-10-23,1.0,-0.418193404492592,-0.4760766820668047,-0.3305984812277627,-0.28195528649567203,-0.14834581275556263,0.0
2018-10-24,1.0,-0.4183947109895653,-0.47707298940604836,-0.3312534848525077,-0.28141677508430024,-0.14698775987042986,0.0
2018-10-25,1.0,-0.41121862953347493,-0.4640600005244801,-0.3324417171478771,-0.28017727427687306,-0.13450292397660818,0.0
2018-10-26,1.0,-0.40545966522396626,-0.45919591176930696,-0.32452938415810606,-0.28565469051467907,-0.1324242582259999,0.0
2018-10-29,1.0,-0.4035904774294263,-0.4610901522050214,-0.3231689866007545,-0.28294523221022505,-0.13102640822167294,0.0
2018-10-30,1.0,-0.3923351483729776,-0.46445040773259,-0.3145142380741474,-0.28754917541619984,-0.146445040773259,0.0
2018-10-31,1.0,-0.3936601069629783,-0.4567994184537099,-0.3156186717898125,-0.2860740433044291,-0.14403655433823148,0.0
2018-11-01,1.0,-0.39606121229442176,-0.45418171425602116,-0.3179869573124789,-0.28597781184234455,-0.1439372288186235,0.0
2018-11-02,1.0,-0.39656783841320936,-0.4519705072952905,-0.31769562282569186,-0.28646347162365643,-0.14351731657926164,0.0
2018-11-05,1.0,-0.39090507037123756,-0.4723848175030568,-0.31626733265693696,-0.29079840786701006,-0.13116886495486355,0.0
2018-11-06,1.0,-0.4003543419921315,-0.48057632682837864,-0.31080482530418696,-0.2883979052135171,-0.12532242515828143,0.0
2018-11-07,1.0,-0.39823976669096967,-0.48036662847620043,-0.31423810019789605,-0.2864545359858348,-0.12459639620872826,0.0
2018-11-08,1.0,-0.4029378708277791,-0.4816121696855642,-0.3171279960270786,-0.2890561697901147,-0.12305601296426984,0.0
2018-11-09,1.0,-0.4025622274586279,-0.5154789956935077,-0.30603179762194954,-0.33230410877278516,-0.152108556106281,0.0
2018-11-12,1.0,-0.4026638512141639,-0.5147405181515472,-0.3060992447007228,-0.3323587536208344,-0.15133057202414793,0.0
2018-11-13,1.0,-0.40523920463780677,-0.5174459554640516,-0.30657745028986294,-0.3319065937042856,-0.1478571815571328,0.0
2018-11-14,1.0,-0.40574802936316606,-0.5169434136034889,-0.30660671235474174,-0.3319067096459626,-0.14754720047674513,0.0
2018-11-15,1.0,-0.40600401715433465,-0.5181314803756581,-0.3063623038922968,-0.33176809076597363,-0.1520004342869551,0.0
2018-11-16,1.0,-0.4069308815929059,-0.5216658052933656,-0.30696624323368604,-0.33307945488670676,-0.15145662758752004,0.0
2018-11-19,1.0,-0.4075918367346939,-0.5196462585034014,-0.3142857142857143,-0.32946938775510204,-0.15006802721088436,0.0
2018-11-20,1.0,-0.41966289060362283,-0.525748371914847,-0.3232091063317463,-0.3278881409730203,-0.1397690581732611,0.0
2018-11-21,1.0,-0.4250930731813365,-0.521372863393027,-0.330851381831028,-0.3249001331557923,-0.11524769694828665,0.0
2018-11-23,1.0,-0.4253114290376979,-0.5248871239732362,-0.3296251971930588,-0.32440298101506826,-0.11567752815100908,0.0
2018-11-26,1.0,-0.42541556710286477,-0.5241722665070598,-0.329760317762603,-0.3249993198574421,-0.1162499659928721,0.0
2018-11-27,1.0,-0.4251365229440052,-0.52481864862662,-0.32833428423941097,-0.32404162251745594,-0.11451626049392778,0.0
2018-11-28,1.0,-0.4240237459833342,-0.5389684657698383,-0.3241653504711073,-0.32187789336092804,-0.11412777081858287,0.0
2018-11-29,1.0,-0.42896646132785765,-0.5426694045174537,-0.3273100616016427,-0.32383299110198493,-0.1150444900752909,0.0
2018-11-30,1.0,-0.4288921745797054,-0.5427961228848366,-0.32744647062044796,-0.3236405454246755,-0.11530036690214118,0.0
2018-12-03,1.0,-0.42895493767976994,-0.5426927818107109,-0.3285303383098206,-0.3236542939323381,-0.11551842213395426,0.0
2018-12-04,1.0,-0.42386966267563286,-0.5446394401618283,-0.3310371220818982,-0.32054015636105193,-0.11347110600841945,0.0
2018-12-06,1.0,-0.41849305836366085,-0.5218493058363661,-0.34983151368108906,-0.3119018735678663,-0.09370535112548861,0.0
2018-12-07,1.0,-0.4214853753875185,-0.5210675293166195,-0.3526081682167408,-0.31090443455991373,-0.08971559509367838,0.0
2018-12-10,1.0,-0.41915025126978583,-0.5222649216629491,-0.3529332724194459,-0.3095858751444465,-0.0834430679100266,0.0
2018-12-11,1.0,-0.4237529563534724,-0.5194850569769941,-0.3565093528273489,-0.3107933777682219,-0.07705332186626532,0.0
2018-12-12,1.0,-0.4230872627560622,-0.5199741921608689,-0.35574493252325395,-0.310903812032905,-0.07857949352115705,0.0
2018-12-13,1.0,-0.42410533968818165,-0.5230363249589358,-0.3539865901930689,-0.3105528179443682,-0.0810781700191184,0.0
2018-12-14,1.0,-0.42369088065577304,-0.5304427546783153,-0.35005123227093776,-0.3092272016394327,-0.0830232432723939,0.0
2018-12-17,1.0,-0.42438458842244337,-0.5311008654857236,-0.35034646391113267,-0.30925611367251743,-0.08110221359432716,0.0
2018-12-18,1.0,-0.4221082590484373,-0.5268499624100527,-0.3478412630222318,-0.3075394694447428,-0.08065728707979809,0.0
2018-12-19,1.0,-0.43532264583052677,-0.5268489828910145,-0.34393102519197094,-0.30626431361983025,-0.08198841438771386,0.0
2018-12-20,1.0,-0.4340323579293079,-0.524753008318303,-0.3458152744501574,-0.30597356448703794,-0.08143322475570032,0.0
2018-12-21,1.0,-0.4342179408055384,-0.5253173048541605,-0.3460165830359299,-0.30595432956771407,-0.0718329889714761,0.0
2018-12-24,1.0,-0.426273315162204,-0.5169151835818503,-0.35134412912190693,-0.3016140238362461,-0.07610496499385389,0.0
2018-12-26,1.0,-0.429247666409595,-0.5201446693083,-0.3503443874158977,-0.29125335744488473,-0.06837220434539798,0.0
2018-12-27,1.0,-0.403866670136088,-0.5047227498633916,-0.35068044026957407,-0.2624964221591944,-0.08027373734745388,0.0
2018-12-28,1.0,-0.4032723772858518,-0.5055796894102957,-0.35049293759592126,-0.2623104336290092,-0.07959836641261088,0.0
2018-12-31,1.0,-0.40541806542274966,-0.5029796757488224,-0.34938975199729355,-0.263408540869701,-0.08111484112733235,0.0
2019-01-02,1.0,-0.4051775725250423,-0.5042799531676857,-0.343410953557955,-0.2642643423962534,-0.08463639911538962,0.0
2019-01-03,1.0,-0.4052444005098723,-0.5037069795270674,-0.34450196404880207,-0.2644572201555631,-0.08353060534325331,0.0
2019-01-04,1.0,-0.4048151422182934,-0.5044979460246477,-0.3447298632416411,-0.26355883729395246,-0.08236701159586085,0.0
2019-01-07,1.0,-0.39737236074544424,-0.4960249858035208,-0.3541634401941046,-0.25904702906406485,-0.0745702338547313,0.0
2019-01-08,1.0,-0.3969653104482242,-0.5006979268986197,-0.3526598769580727,-0.258103706767306,-0.0764876182598356,0.0
2019-01-09,1.0,-0.39507798781117653,-0.49320834624522264,-0.3517715112075199,-0.2595289742795166,-0.08279103398409256,0.0
2019-01-10,1.0,-0.3944470296261827,-0.4955276355927821,-0.35117108732743907,-0.2594746910707823,-0.08456129465901453,0.0
2019-01-11,1.0,-0.3958532365927341,-0.5017945209016499,-0.34769810736140877,-0.2579462418342844,-0.0787523561155723,0.0
2019-01-14,1.0,-0.3894453503118772,-0.5007893987628439,-0.34749074721122236,-0.2590004399927531,-0.09146672878329064,0.0
2019-01-15,1.0,-0.384442026732981,-0.49756501916899804,-0.3512589368977308,-0.2584188167029323,-0.09872033986115428,0.0
2019-01-16,1.0,-0.3834679925419515,-0.49774704785581103,-0.35078723845038323,-0.2575616324839445,-0.10003625440232028,0.0
2019-01-17,1.0,-0.38689474910069616,-0.493776040992728,-0.34983566677881006,-0.2566703760254652,-0.10074791025076991,0.0
2019-01-18,1.0,-0.38161074872008105,-0.48977364276618407,-0.3496712492528392,-0.26170118766080197,-0.11603731905714805,0.0
2019-01-22,1.0,-0.4059042498190466,-0.557853376072795,-0.3720659704270499,-0.24922448557543167,-0.0,0.0
2019-01-23,1.0,-0.3968020252118206,-0.5364486464145484,-0.3984552593511056,-0.251498243438727,-0.0,0.0
2019-01-24,1.0,-0.39366983864294575,-0.5482519652461729,-0.3949886222589987,-0.24508688456764585,-0.003852916839056682,0.0
2019-01-25,1.0,-0.4026558981129145,-0.5542440009318941,-0.41769563304082213,-0.21399911987781833,-0.0,0.0
2019-01-28,1.0,-0.4051079734219269,-0.550015573089701,-0.4205772425249169,-0.21981416112956811,-0.0,0.0
2019-01-29,1.0,-0.4013698985548608,-0.5525776405572996,-0.42067301455517214,-0.2198842850841917,-0.0,0.0
2019-01-30,1.0,-0.40473904129142774,-0.5523863901793361,-0.4211154654693623,-0.21707196802574552,-0.0,0.0
2019-01-31,1.0,-0.4013086150490731,-0.5563950771148154,-0.42340447629433453,-0.2153502622423015,-0.0,0.0
2019-02-01,1.0,-0.39521949452880456,-0.5557337610264634,-0.4307369945934759,-0.2051633598054686,-0.0,0.0
2019-02-04,1.0,-0.3875589408777657,-0.5546660448727914,-0.43782061246696724,-0.21076221565884246,-0.0,0.0
2019-02-05,1.0,-0.38060493156355923,-0.5623431395378923,-0.4223395171932003,-0.2221014773991565,-0.0,0.0
2019-02-06,1.0,-0.38513652756311184,-0.5704276146316332,-0.42246264811952605,-0.19796496651210718,-0.0,0.0
2019-02-07,1.0,-0.3872567918369445,-0.5626236923946848,-0.42778934381987815,-0.19258745212943684,-0.0,0.0
2019-02-08,1.0,-0.384116359891878,-0.5577809241858669,-0.4317157935384219,-0.20072081348950957,-0.0,0.0
2019-02-11,1.0,-0.3814214978337116,-0.5531772230245513,-0.43557870847947183,-0.20871157416958944,-0.0,0.0
2019-02-12,1.0,-0.3890727620623675,-0.5517919015359156,-0.4226612194239024,-0.2221906190205306,-0.0,0.0
2019-02-13,1.0,-0.38461339070478756,-0.560149304025506,-0.4184919256590373,-0.22880323492055263,-0.0,0.0
2019-02-14,1.0,-0.37825206418445245,-0.5477229059562757,-0.4310120994962871,-0.2394713610635094,-0.0,0.0
2019-02-15,1.0,-0.37973798674399334,-0.531897265948633,-0.4396489229494614,-0.23775372825186408,-0.0,0.0
2019-02-19,1.0,-0.38907143411554684,-0.5198054384103904,-0.43972989055910583,-0.2386742904452666,-0.0,0.0
2019-02-20,1.0,-0.3893273983592557,-0.5246758624259207,-0.43860148546880257,-0.23531999689449032,-0.0,0.0
2019-02-21,1.0,-0.39038650592435453,-0.5203342474258809,-0.43902312826615614,-0.23731049826667358,-0.0,0.0
2019-02-22,1.0,-0.3853047520661157,-0.5277634297520661,-0.4434659090909091,-0.22611053719008267,-0.0,0.0
2019-02-25,1.0,-0.3777938741721854,-0.5268004966887416,-0.4476407284768212,-0.23465956125827814,-0.0,0.0
2019-02-26,1.0,-0.37818341650076276,-0.5285311683946531,-0.44897484292990664,-0.22980065672104869,-0.0,0.0
2019-02-27,1.0,-0.3786633586602574,-0.5266449578746059,-0.4493978394583139,-0.22967385124308679,-0.0,0.0
2019-02-28,1.0,-0.37843573683938087,-0.5306951705574823,-0.44474351674517315,-0.23427713649774834,-0.0,0.0
2019-03-01,1.0,-0.3765010351966874,-0.5321946169772256,-0.4463509316770186,-0.23291925465838506,-0.0,0.0
2019-03-04,1.0,-0.37510392849719393,-0.5475213053419248,-0.43751299106214925,-0.23807420494699646,-0.0,0.0
2019-03-05,1.0,-0.38272504815952524,-0.5440464414015724,-0.42989535065340767,-0.2465507367105743,-0.0,0.0
2019-03-06,1.0,-0.38167282954012816,-0.545466381959273,-0.4307327743346701,-0.2461590542159263,-0.0,0.0
2019-03-07,1.0,-0.39433070047807106,-0.5131469548950323,-0.43748700893785075,-0.2532477655373103,-0.0,0.0
2019-03-08,1.0,-0.3733190868341499,-0.5097206296257688,-0.46898780360679665,-0.2540654644011258,-0.0,0.0
2019-03-11,1.0,-0.36680435009934115,-0.5104831119941441,-0.4720014639757398,-0.2649534664854125,-0.0,0.0
2019-03-12,1.0,-0.3482801143966625,-0.48941306116023403,-0.5065463227770052,-0.27956340356308873,-0.0,0.0
2019-03-13,1.0,-0.34926818995472253,-0.4878382647151733,-0.5155048962830368,-0.27977255975571236,-0.0,0.0
2019-03-14,1.0,-0.34561472715318875,-0.49328073635765946,-0.5146877054569362,-0.27623931623931625,-0.0,0.0
2019-03-15,1.0,-0.3484912317657591,-0.48928326926115123,-0.5178787719205856,-0.27745010269103165,-0.0,0.0
2019-03-18,1.0,-0.33103886476755273,-0.496955416710791,-0.5475484485862544,-0.2718945250450069,-0.0,0.0
2019-03-19,1.0,-0.327509875135866,-0.4986612231913258,-0.5480501577370696,-0.2768219294292304,-0.0,0.0
2019-03-20,1.0,-0.33075902335456475,-0.49976114649681525,-0.5464968152866242,-0.2769373673036093,-0.0,0.0
2019-03-21,1.0,-0.32657992565055766,-0.5006372809346787,-0.5493627190653213,-0.27875730217737654,-0.0,0.0
2019-03-22,1.0,-0.31677316293929714,-0.4971246006389776,-0.5579073482428115,-0.2906017039403621,-0.0,0.0
2019-03-25,1.0,-0.3120159151193634,-0.4789920424403183,-0.5754376657824933,-0.28607427055702916,-0.0,0.0
2019-03-26,1.0,-0.3059727279976609,-0.48209776454639697,-0.5834507323037665,-0.2865686717524787,-0.0,0.0
2019-03-27,1.0,-0.30574382691438745,-0.4819923982670175,-0.5839247268957818,-0.2862876431969806,-0.0,0.0
2019-03-28,1.0,-0.3009571922361074,-0.48165381547460784,-0.5905610210050519,-0.2856687051316139,-0.0,0.0
2019-03-29,1.0,-0.30406465162027807,-0.48196294228673203,-0.5864103995533935,-0.2859079671425154,-0.0,0.0
2019-04-01,1.0,-0.30664612442224937,-0.479041598044945,-0.5870211974711789,-0.2836157891940711,-0.0,0.0
2019-04-02,1.0,-0.30872590578261216,-0.47823189101282365,-0.5665306992988349,-0.29539577168146314,-0.01714255245407769,0.0
2019-04-03,1.0,-0.31244838701084204,-0.4764111990196862,-0.5638669117451184,-0.29798343056554516,-0.013159647300141186,0.0
2019-04-04,1.0,-0.3150067958318898,-0.4762678890280628,-0.5606161554246728,-0.2970444793859766,-0.016096793966367293,0.0
2019-04-05,1.0,-0.3189984250286965,-0.4698219481594191,-0.5709938335869305,-0.3013000186861002,-0.008328661808280612,0.0
2019-04-08,1.0,-0.3202337121818473,-0.46590363374419724,-0.5705138466463903,-0.301504722266688,-0.009791366522597515,0.0
2019-04-09,1.0,-0.3366889185580775,-0.4531642189586115,-0.5728437917222964,-0.30651535380507344,-0.0010146862483311082,0.0
2019-04-10,1.0,-0.3350584218108093,-0.4410980099237048,-0.5809902363549059,-0.30878194525956354,-0.001733980686122819,0.0
2019-04-11,1.0,-0.33878411182543283,-0.43497745885240224,-0.5829487555685972,-0.31090778136420627,-0.0,0.0
2019-04-12,1.0,-0.33928380830398125,-0.4346781940441883,-0.5806649589070338,-0.31203970541146336,-0.0017344433770946739,0.0
2019-04-15,1.0,-0.33671507902605724,-0.43592481845365233,-0.5820162323793251,-0.31153887227680477,-0.0036042289619820592,0.0
2019-04-16,1.0,-0.3416182196383807,-0.4375433356445677,-0.5868046295802444,-0.30084271161128595,-0.0,0.0
2019-04-17,1.0,-0.34009976259702845,-0.43306036437354956,-0.5903331643948891,-0.30395582704259916,-0.0,0.0
2019-04-18,1.0,-0.33811048839071256,-0.4360821990926074,-0.58871096877502,-0.3058713637576728,-0.0,0.0
2019-04-22,1.0,-0.3380774365821095,-0.43818424566088116,-0.5868624833110815,-0.3065687583444593,-0.000534045393858478,0.0
2019-04-23,1.0,-0.3444275135669795,-0.43481166626567214,-0.5840885395781538,-0.309941989467212,-0.0,0.0
2019-04-24,1.0,-0.3487054800010687,-0.4304646378283058,-0.5804633018943544,-0.31223448312715424,-0.0,0.0
2019-04-25,1.0,-0.3508561369819171,-0.4344428441884035,-0.5772390249106524,-0.3045553955299515,-0.0,0.0
2019-04-26,1.0,-0.35272125193612136,-0.4361747583186455,-0.570474817069914,-0.3111413769160925,-0.0,0.0
2019-04-29,1.0,-0.3517563777213837,-0.4371844530519567,-0.570402030185655,-0.31195405369306795,-0.0,0.0
2019-04-30,1.0,-0.3579712837389527,-0.41609384537806204,-0.5776161787733219,-0.29446110565567024,-0.007855834815149022,0.0
2019-05-01,1.0,-0.33984582668793195,-0.4095959595959596,-0.592929292929293,-0.2963051568314726,-0.019484316852737906,0.0
2019-05-02,1.0,-0.33627800542813047,-0.4178862221276143,-0.5924910861582673,-0.2909637592464478,-0.023202596987919752,0.0
2019-05-03,1.0,-0.33714894183415417,-0.4155730067882337,-0.5901237854385731,-0.2942366564621323,-0.024970051910022627,0.0
2019-05-06,1.0,-0.3344765246982507,-0.3982825543680545,-0.599643749667677,-0.2951560589142341,-0.0310256819269421,0.0
2019-05-07,1.0,-0.32722728843750826,-0.39831972988062636,-0.6096030627708504,-0.29080371148273204,-0.03267487304921171,0.0
2019-05-08,1.0,-0.3274162259838963,-0.39172490765592205,-0.60575057798092,-0.2881400972602376,-0.04435173128537642,0.0
2019-05-09,1.0,-0.3305154584363453,-0.38854773107903345,-0.6074115426535874,-0.2940425871281601,-0.03782864130579259,0.0
2019-05-10,1.0,-0.3322263549415515,-0.3893464399574921,-0.6078639744952179,-0.2901700318809777,-0.03711477151965994,0.0
2019-05-13,1.0,-0.3350329296792012,-0.38979179944763115,-0.6059857658806034,-0.2886923730613979,-0.03608986615678776,0.0
2019-05-14,1.0,-0.32940706195869424,-0.37929380413057967,-0.6054630246502333,-0.3009193870752832,-0.04983344437041973,0.0
2019-05-15,1.0,-0.31543122547580277,-0.3862744574646985,-0.6130315244374449,-0.31070656380962547,-0.04388329818754504,0.0
2019-05-16,1.0,-0.30334348127970945,-0.3896010254766864,-0.6234310740800085,-0.3096993003258025,-0.044410617956524054,0.0
2019-05-17,1.0,-0.30323460951922304,-0.38809963346443,-0.6266688070203601,-0.3164780479974316,-0.04093426438718998,0.0
2019-05-20,1.0,-0.30434316641213194,-0.39549339549339546,-0.6198858612651716,-0.319588457519492,-0.04000214345041931,0.0
2019-05-21,1.0,-0.3100573634267946,-0.39299308422237705,-0.61402991475902,-0.3237280866348577,-0.039698707982630144,0.0
2019-05-22,1.0,-0.30703070574995983,-0.3882696532876052,-0.6210278120143615,-0.3249557901505814,-0.03812764589250308,0.0
2019-05-23,1.0,-0.30772114946838425,-0.39007472080130695,-0.6259674870778542,-0.3216743887088567,-0.032727175339457404,0.0
2019-05-24,1.0,-0.30923436116254727,-0.39902852695703506,-0.6192201379384376,-0.32702680943563317,-0.029117355017041033,0.0
2019-05-28,1.0,-0.3061662774153714,-0.40364017073367153,-0.6200638909022577,-0.3272126922767174,-0.027408660170196775,0.0
2019-05-29,1.0,-0.30585997159776,-0.4001232550038852,-0.6204549717317328,-0.32595589614426196,-0.027062511722622654,0.0
2019-05-30,1.0,-0.30710306406685234,-0.3990518534390401,-0.6195896721662738,-0.32445896721662737,-0.02814977501607028,0.0
2019-05-31,1.0,-0.3080137133061924,-0.3989447182344118,-0.6201789157917291,-0.32445896721662737,-0.026783801157060208,0.0
2019-06-03,1.0,-0.3050919868628341,-0.4008704707484447,-0.6333075218285226,-0.32148674267709804,-0.009425649515366745,0.0
2019-06-04,1.0,-0.3410815432296676,-0.3869295714438388,-0.6276584375333975,-0.31612696377043925,-0.0,0.0
2019-06-05,1.0,-0.34211723160063134,-0.38829289173065085,-0.625645415875224,-0.3192434254527944,-0.0,0.0
2019-06-06,1.0,-0.35292238901309486,-0.3686255722346429,-0.6171617161716172,-0.3228468008091132,-0.0,0.0
2019-06-07,1.0,-0.3514111935122446,-0.36304220242223756,-0.621965533799285,-0.3312169876753988,-0.0,0.0
2019-06-10,1.0,-0.3563730459371498,-0.3594942111721709,-0.61246865496452,-0.33932668196126553,-0.0,0.0
2019-06-11,1.0,-0.35414884516680917,-0.36093883661248927,-0.6318701881950385,-0.32629384088964924,-0.0,0.0
2019-06-12,1.0,-0.3541126466892994,-0.36290732176748913,-0.632254270362747,-0.3239060119222647,-0.0,0.0
2019-06-13,1.0,-0.3462678595273067,-0.36191747896915477,-0.6359193483776205,-0.32647883562558416,-0.0,0.0
2019-06-14,1.0,-0.34694477085781433,-0.3567460741373785,-0.6415714133105438,-0.32541929281059717,-0.0,0.0
2019-06-17,1.0,-0.3469158878504673,-0.35842456608811746,-0.6410680907877169,-0.3238184245660881,-0.0,0.0
2019-06-18,1.0,-0.348002563554796,-0.36039307840205087,-0.6388859218115788,-0.3230880153813288,-0.0,0.0
2019-06-19,1.0,-0.34336642117621946,-0.36767531219980787,-0.6356868395773295,-0.32161916960187853,-0.0,0.0
2019-06-20,1.0,-0.34309589918838107,-0.3692332336608287,-0.6361864587782998,-0.3212569414780009,-0.0,0.0
2019-06-21,1.0,-0.34154478488310025,-0.37637450624532937,-0.634061065442511,-0.31696380911711325,-0.0,0.0
2019-06-24,1.0,-0.33544388341214504,-0.37605193556143307,-0.6449467019315541,-0.31516657316128344,-0.0,0.0
2019-06-25,1.0,-0.33287016006199394,-0.3643481281564813,-0.6488790316115758,-0.3260561686663282,-0.0,0.0
2019-06-26,1.0,-0.3324226597026918,-0.362287397884023,-0.6479978572385161,-0.3339493772599437,-0.00176777822418642,0.0
2019-06-27,1.0,-0.34185603519974245,-0.35438521181552335,-0.6348831593915166,-0.3277707724089824,-0.024012019424248115,0.0
2019-06-28,1.0,-0.3432855839905574,-0.3522184666559365,-0.634315145662321,-0.3287461773700306,-0.023981973281828425,0.0
2019-07-01,1.0,-0.32785695079322397,-0.3582414627588061,-0.6389083086851304,-0.3301962893250874,-0.03369185264856144,0.0
2019-07-02,1.0,-0.327445286874227,-0.35812227778673983,-0.639350432865516,-0.33032209496155296,-0.033365596601602404,0.0
2019-07-03,1.0,-0.32177751460178183,-0.36756116598928745,-0.6340806933491239,-0.3295292439372325,-0.038624068042957496,0.0
2019-07-05,1.0,-0.3221196544392712,-0.36622978173695403,-0.6337433054337002,-0.3295206825093522,-0.039669510455634195,0.0
2019-07-08,1.0,-0.32331898870360404,-0.36621839698762776,-0.6340774610005379,-0.3284023668639053,-0.037573964497041416,0.0
2019-07-09,1.0,-0.3198655913978495,-0.3652688172043011,-0.6363709677419355,-0.32755376344086023,-0.039112903225806454,0.0
2019-07-10,1.0,-0.32096839273705446,-0.34684599865501003,-0.6294283792871553,-0.3459852051109617,-0.046724949562878274,0.0
2019-07-11,1.0,-0.3255256710551114,-0.3431332956411706,-0.6308860350537114,-0.3477102011146111,-0.045042134453329025,0.0
2019-07-12,1.0,-0.3271370457178264,-0.3367547617123306,-0.6307012581157898,-0.3499824887523909,-0.04946253940030712,0.0
2019-07-15,1.0,-0.32699250956512366,-0.3432128037937166,-0.6351511558980438,-0.34736218138707764,-0.041709328016381955,0.0
2019-07-16,1.0,-0.3140311204436548,-0.34544769288752486,-0.6192591396112637,-0.35495073493781293,-0.05836429225219405,0.0
2019-07-17,1.0,-0.31666801281533535,-0.35067172818566084,-0.6161860915919554,-0.35403709985730825,-0.05473440486767359,0.0
2019-07-18,1.0,-0.3147361058804541,-0.35153601979878407,-0.6175821810943132,-0.3558670038198741,-0.05033087641900253,0.0
2019-07-19,1.0,-0.32619342338948387,-0.3517033528873581,-0.607179376782735,-0.36276303751143646,-0.04310855174640762,0.0
2019-07-22,1.0,-0.3228159913851124,-0.3480414591465877,-0.6035805626598466,-0.3615829855969848,-0.05613137703594023,0.0
2019-07-23,1.0,-0.3279465632406809,-0.34294871794871795,-0.6039107950872656,-0.3623141564318035,-0.05626481361775479,0.0
2019-07-24,1.0,-0.3293845864560669,-0.34211728046847717,-0.6081070190990411,-0.354527627797029,-0.05205898944314611,0.0
2019-07-25,1.0,-0.3304424873805177,-0.33782622704328213,-0.6098163462571152,-0.357668349264311,-0.04924283106003651,0.0
2019-07-26,1.0,-0.33073084352865423,-0.3396651641983258,-0.6111826572225799,-0.3550922944837948,-0.046308220648207776,0.0
2019-07-29,1.0,-0.32287441235728676,-0.32470114170584286,-0.6144257891202148,-0.35911349899261247,-0.06525184687709872,0.0
2019-07-30,1.0,-0.32180693734874966,-0.3289862866361925,-0.6137133638074751,-0.3602581339069642,-0.0641301425114278,0.0
2019-07-31,1.0,-0.329166778912206,-0.30516419277497914,-0.6128875838474179,-0.3693596616470462,-0.07731472751272865,0.0
2019-08-01,1.0,-0.325043830074174,-0.30656776803776126,-0.6192312879298718,-0.3679028995279838,-0.07851652056641942,0.0
2019-08-02,1.0,-0.3176051395562274,-0.3063758570425957,-0.6236300815202721,-0.3678129892565999,-0.0839496841764293,0.0
2019-08-05,1.0,-0.3161016031195841,-0.3084380415944541,-0.6263810658578856,-0.3668490034662045,-0.0901754766031196,0.0
2019-08-06,1.0,-0.311051430106083,-0.30836578487981736,-0.6262656103128776,-0.3446488518866658,-0.09531354908016651,0.0
2019-08-07,1.0,-0.30651610114545064,-0.302706937540523,-0.637481089258699,-0.3610600821266479,-0.09377026150853685,0.0
2019-08-08,1.0,-0.31408869659275285,-0.30059491617090317,-0.6366684694429421,-0.3603569497025419,-0.09248242293131423,0.0
