Date,IWF,IWM,MTUM,SPY,STZ,VLUE,VXX
2019-01-18,-0.051290083727288265,-0.48729851341345337,-0.0,-0.7137039357521217,1.0,-0.5955744147633423,0.0
2019-01-22,-0.0,-0.44796668016428526,-0.0,-0.8639729276334818,1.0,-0.580407242436513,0.0
2019-01-23,-0.0,-0.4337356371740326,-0.0,-0.8775433417267229,1.0,-0.5829932563456919,0.0
2019-01-24,-0.0,-0.4339092935081474,-0.0,-0.8770223727243786,1.0,-0.5833405690139215,0.0
2019-01-25,-0.0,-0.36448515551366634,-0.0,-1.0063324693685203,1.0,-0.5745169651272385,0.0
2019-01-28,-0.0,-0.35485203434337476,-0.0,-1.0222464815743664,1.0,-0.5733632313457055,0.0
2019-01-29,-0.0,-0.34957978219696967,-0.0,-1.0198567708333333,1.0,-0.58984375,0.0
2019-01-30,-0.0,-0.3484283431006926,-0.0,-1.0188835612383829,1.0,-0.5924643343396673,0.0
2019-01-31,-0.0,-0.35996561026948504,-0.0,-0.9981915745160238,1.0,-0.6064451098396134,0.0
2019-02-01,-0.0,-0.3605680670271555,-0.0,-1.0061203874264661,1.0,-0.6043734030542516,0.0
2019-02-04,-0.0,-0.3557375589780112,-0.0,-1.0065580581026143,1.0,-0.6051811626457758,0.0
2019-02-05,-0.0,-0.3436071025595344,-0.0,-0.9997030702535779,1.0,-0.6259872914068532,0.0
2019-02-06,-0.0,-0.3477486569113413,-0.0,-1.0009201270368941,1.0,-0.6194829479683002,0.0
2019-02-07,-0.0,-0.3502020682277428,-0.0,-1.0111434684416976,1.0,-0.6102460477831927,0.0
2019-02-08,-0.0,-0.36074950102773395,-0.0,-1.0306234919121808,1.0,-0.5875659090232059,0.0
2019-02-11,-0.0,-0.3520399020369154,-0.0,-1.0403799056209306,1.0,-0.5942596021743026,0.0
2019-02-12,-0.0,-0.3519367304754202,-0.0,-1.0508373026572002,1.0,-0.5929420928072856,0.0
2019-02-13,-0.0,-0.36270780290549653,-0.0,-1.0471768758424442,1.0,-0.5854725175977236,0.0
2019-02-14,-0.0,-0.3293042275542727,-0.0,-1.0677731673582296,1.0,-0.6096878946418907,0.0
2019-02-15,-0.0,-0.3222792947042744,-0.0,-1.0699588477366255,1.0,-0.6115767024120634,0.0
2019-02-19,-0.0,-0.30801320528211285,-0.0,-1.0836734693877552,1.0,-0.609483793517407,0.0
2019-02-20,-0.0,-0.3017148339129392,-0.0,-1.0884998201223168,1.0,-0.607746732222089,0.0
2019-02-21,-0.0,-0.28664455466634214,-0.0,-1.120165535708852,1.0,-0.6360953047500228,0.0
2019-02-22,-0.0,-0.29336207943641446,-0.0,-1.109862747479655,1.0,-0.6333657233086359,0.0
2019-02-25,-0.0,-0.29691799669785357,-0.0,-1.1224240200574818,1.0,-0.6382009417232312,0.0
2019-02-26,-0.0,-0.3004161821408899,-0.0,-1.1250994552910214,1.0,-0.6346471632290838,0.0
2019-02-27,-0.0,-0.28964798233778977,-0.0,-1.1366981479210105,1.0,-0.6400098123390162,0.0
2019-02-28,-0.0,-0.29042154997852365,-0.0,-1.1360066269865619,1.0,-0.6416211572682089,0.0
2019-03-01,-0.0,-0.29191974967789436,-0.0,-1.1392723479968097,1.0,-0.6364807656911468,0.0
2019-03-04,-0.0,-0.29381427475057564,-0.0,-1.1436684574059863,1.0,-0.6323867996930161,0.0
2019-03-05,-0.0,-0.2874465269442649,-0.0,-1.1541562798141138,1.0,-0.6359831348290401,0.0
2019-03-06,-0.0,-0.2912055731944145,-0.0,-1.1503344533152493,1.0,-0.6410098332357202,0.0
2019-03-07,-0.0,-0.27667035806570695,-0.0,-1.16682047496001,1.0,-0.6327057954964932,0.0
2019-03-08,-0.0,-0.2581928984515888,-0.0,-1.217648156209191,1.0,-0.6334494123499782,0.0
2019-03-11,-0.0,-0.25771900618776894,-0.0,-1.2172629330653013,1.0,-0.6660175267770205,0.0
2019-03-12,-0.0,-0.2073815935371456,-0.0,-1.235514018691589,1.0,-0.7252019642008554,0.0
2019-03-13,-0.0,-0.22270366712333134,-0.0,-1.2381240641029727,1.0,-0.7252047025838723,0.0
2019-03-14,-0.0,-0.21935073201782304,-0.0,-1.2420114576702737,1.0,-0.7213239974538511,0.0
2019-03-15,-0.0,-0.21999682590065067,-0.0,-1.2403428027297254,1.0,-0.7137597206792572,0.0
2019-03-18,-0.0,-0.2418415664192475,-0.0,-1.237554389557205,1.0,-0.7199897619657025,0.0
2019-03-19,-0.0,-0.2438961953217497,-0.0,-1.222264887523599,1.0,-0.7337365204313462,0.0
2019-03-20,-0.0,-0.2610556807209527,-0.0,-1.2221113614419055,1.0,-0.7353717412294818,0.0
2019-03-21,-0.0,-0.26070727547704087,-0.0,-1.2219969752550117,1.0,-0.7351095665604788,0.0
2019-03-22,-0.0,-0.2596038122499431,-0.0,-1.2468204144032788,1.0,-0.7463487623198777,0.0
2019-03-25,-0.0,-0.16393442622950818,-0.0,-1.3049567574544987,1.0,-0.7581644507551311,0.0
2019-03-26,-0.0,-0.16925123280560603,-0.0,-1.296976382039969,1.0,-0.777997664157799,0.0
2019-03-27,-0.0,-0.16242566052451984,-0.0,-1.3037925319294141,1.0,-0.7835624451594033,0.0
2019-03-28,-0.0,-0.15604474214736294,-0.0,-1.297522273525395,1.0,-0.7980425310528713,0.0
2019-03-29,-0.0,-0.1621630420627686,-0.0,-1.2978577939835916,1.0,-0.7956114077353822,0.0
2019-04-01,-0.0,-0.1623260210567489,-0.0,-1.2974021317513609,1.0,-0.7998305029499005,0.0
2019-04-02,-0.0,-0.17008283254831896,-0.0,-1.300016241676141,1.0,-0.7782361539710897,0.0
2019-04-03,-0.0,-0.169941858576672,-0.0,-1.2999967518757918,1.0,-0.7781855978172606,0.0
2019-04-04,-0.0,-0.1719589643380557,-0.0,-1.292069695489334,1.0,-0.7927699071812409,0.0
2019-04-05,-0.0,-0.18157655687514718,-0.0,-1.3151767991117989,1.0,-0.867644585001514,0.0
2019-04-08,-0.0,-0.18111189587327214,-0.0,-1.3160125113510244,1.0,-0.8661419971075909,0.0
2019-04-09,-0.0,-0.1728220176059901,-0.0,-1.3415966811696856,1.0,-0.8583763364700328,0.0
2019-04-10,-0.0,-0.16526280323450135,-0.0,-1.348989218328841,1.0,-0.8550202156334231,0.0
2019-04-11,-0.0,-0.14951096121416527,-0.0,-1.3718381112984823,1.0,-0.8513322091062394,0.0
2019-04-12,-0.0,-0.152332337038654,-0.0,-1.357692178527051,1.0,-0.848272156362293,0.0
2019-04-15,-0.0,-0.15481354450385015,-0.0,-1.3516258112243182,1.0,-0.8561148660008743,0.0
2019-04-16,-0.0,-0.16153071500503527,-0.0,-1.3481369587109768,1.0,-0.8471634776770728,0.0
2019-04-17,-0.0,-0.1601182080730741,-0.0,-1.3606353683927732,1.0,-0.8374303176841964,0.0
2019-04-18,-0.0,-0.15090218742649777,-0.0,-1.3583884950102485,1.0,-0.8507778636470549,0.0
2019-04-22,-0.0,-0.13543435441146506,-0.0,-1.383855192555865,1.0,-0.876723493853155,0.0
2019-04-23,-0.0,-0.1273798109847966,-0.0,-1.4209354882892753,1.0,-0.8758731680591699,0.0
2019-04-24,-0.0,-0.1249871869340896,-0.0,-1.4129224040728465,1.0,-0.8789079851026754,0.0
2019-04-25,-0.0,-0.1353666895133653,-0.0,-1.424503084304318,1.0,-0.8671350239890335,0.0
2019-04-26,-0.0,-0.11618570497203444,-0.0,-1.4553752187489277,1.0,-0.8598291184847133,0.0
2019-04-29,-0.0,-0.10894554438458634,-0.0,-1.4550663967333493,1.0,-0.8673437875304532,0.0
2019-04-30,-0.0,-0.11061567484136513,-0.0,-1.45649116789573,1.0,-0.8628365631967073,0.0
2019-05-01,-0.0,-0.11102721625424716,-0.0,-1.464255070872087,1.0,-0.8567800391255105,0.0
2019-05-02,-0.0,-0.1103218722119278,-0.0,-1.448802415757326,1.0,-0.8723491867407864,0.0
2019-05-03,-0.0,-0.1010614544330322,-0.0,-1.4575246470406378,1.0,-0.8765758647933772,0.0
2019-05-06,-0.0,-0.08531065697435193,-0.0,-1.4633795089836785,1.0,-0.8801947606638321,0.0
2019-05-07,-0.0,-0.08412208504801097,-0.0,-1.4629629629629628,1.0,-0.8823045267489712,0.0
2019-05-08,-0.0,-0.09040163376446562,-0.0,-1.4229407760381212,1.0,-0.8903335602450646,0.0
2019-05-09,-0.0,-0.08997175621873618,-0.0,-1.4243372919998638,1.0,-0.8885561642903325,0.0
2019-05-10,-0.0,-0.0882734156490893,-0.0,-1.4275530390886146,1.0,-0.8950474111467357,0.0
2019-05-13,-0.0,-0.0861927825908998,-0.0,-1.4280646701684971,1.0,-0.8966164131250426,0.0
2019-05-14,-0.0,-0.01939756605930209,-0.0,-1.444160559402945,1.0,-0.8982384186109056,0.0
2019-05-15,-0.0,-0.021030317305427506,-0.0,-1.4478952858440728,1.0,-0.8959251657189004,0.0
2019-05-16,-0.0,-0.02393455867501515,-0.0,-1.4444893287551337,1.0,-0.8978994142597456,0.0
2019-05-17,-0.0,-0.0137134000471714,-0.0,-1.4386603322214362,1.0,-0.9170120287071667,0.0
2019-05-20,-0.0,-0.00740366818105334,-0.0,-1.4409557462560996,1.0,-0.9169443042234561,0.0
2019-05-21,-0.0,-0.009280118355132644,-0.0,-1.4370734003564103,1.0,-0.9160082041626038,0.0
2019-05-22,-0.0,-0.0017129614079871025,-0.0,-1.4420112182178484,1.0,-0.9150236791724046,0.0
2019-05-23,-0.0,-0.0,-0.0,-1.4542251157795825,1.0,-0.9017383717027988,0.0
2019-05-24,-0.0,-0.0,-0.0,-1.4480578139114724,1.0,-0.8976546555589012,0.0
2019-05-28,-0.0,-0.0,-0.0,-1.4690953330404515,1.0,-0.9103105674022507,0.0
2019-05-29,-0.0,-0.0,-0.0,-1.4638042599083312,1.0,-0.9063763817740632,0.0
2019-05-30,-0.0,-0.0,-0.0,-1.4732073430474322,1.0,-0.9075695594847697,0.0
2019-05-31,-0.0,-0.0,-0.0,-1.4626638734964184,1.0,-0.9161711042032707,0.0
2019-06-03,-0.0,-0.0,-0.0,-1.4678013507060508,1.0,-0.9430725151783887,0.0
2019-06-04,-0.0,-0.0,-0.0,-1.4675763261129113,1.0,-0.9436465973051338,0.0
2019-06-05,-0.0,-0.0,-0.0,-1.4666666666666668,1.0,-0.9191467750126967,0.0
2019-06-06,-0.0,-0.0,-0.0,-1.4706500016935948,1.0,-0.9165396470548386,0.0
2019-06-07,-0.0,-0.0,-0.0,-1.4674270971246222,1.0,-0.9273517330345928,0.0
2019-06-10,-0.0,-0.0,-0.0,-1.4705282826567012,1.0,-0.9268218107694921,0.0
2019-06-11,-0.0,-0.0,-0.0,-1.4801856845410792,1.0,-0.9331330852988361,0.0
2019-06-12,-0.0,-0.0,-0.0,-1.4782088531874895,1.0,-0.9399760724662451,0.0
2019-06-13,-0.0,-0.0,-0.0,-1.4791287319201567,1.0,-0.9565053080015117,0.0
2019-06-14,-0.0,-0.0,-0.0,-1.4827018121911038,1.0,-0.9494783086216364,0.0
2019-06-17,-0.0,-0.0,-0.0,-1.462406772828059,1.0,-0.8971309547806222,0.0
2019-06-18,-0.0,-0.0,-0.0,-1.4579950345568007,1.0,-0.8970341541971415,0.0
2019-06-19,-0.0,-0.0,-0.0,-1.5012494090632806,1.0,-0.8755318430472074,0.0
2019-06-20,-0.0,-0.0,-0.0012182328855199487,-1.5023857060674766,1.0,-0.8803762986024162,0.0
2019-06-21,-0.0,-0.0,-0.0033821490174857105,-1.4960597963946292,1.0,-0.8826732505834207,0.0
2019-06-24,-0.0,-0.0,-0.00820116578554968,-1.4908160498847771,1.0,-0.889894265961773,0.0
2019-06-25,-0.0,-0.0,-0.006546145236237833,-1.4925889495641558,1.0,-0.8926500016958927,0.0
2019-06-26,-0.0,-0.0,-0.0,-1.4584836316613354,1.0,-0.9444973797046213,0.0
2019-06-27,-0.0,-0.0,-0.0006474256312399905,-1.4603196238116332,1.0,-0.9465362728728661,0.0
2019-06-28,-0.0,-0.0,-0.0,-1.4591342876618951,1.0,-0.9491820040899797,0.0
2019-07-01,-0.0,-0.0,-0.0,-1.4579963519977976,1.0,-0.9835151598582097,0.0
2019-07-02,-0.0,-0.0,-0.0,-1.4507861148381327,1.0,-0.9895414043416934,0.0
2019-07-03,-0.0,-0.0,-0.0,-1.4597154765595397,1.0,-0.9848782336123454,0.0
2019-07-05,-0.0,-0.0,-0.0,-1.4577886335489199,1.0,-0.9824549332599423,0.0
2019-07-08,-0.0,-0.0,-0.0,-1.4604180296821734,1.0,-0.9830240005509453,0.0
2019-07-09,-0.0,-0.0,-0.0,-1.4601461766531063,1.0,-0.9874508722333312,0.0
2019-07-10,-0.0,-0.0,-0.0,-1.4638741287695811,1.0,-0.9865433717479815,0.0
2019-07-11,-0.0,-0.0,-0.0,-1.4742061435333955,1.0,-0.9810994782488512,0.0
2019-07-12,-0.0,-0.0,-0.0,-1.4806494045970644,1.0,-0.9809955690944335,0.0
2019-07-15,-0.0,-0.0,-0.014988403890754266,-1.4744020215306866,1.0,-0.9721347225587594,0.0
2019-07-16,-0.0,-0.0,-0.0,-1.4695435856683825,1.0,-0.985523269875272,0.0
2019-07-17,-0.0,-0.0,-0.0,-1.4699011680143754,1.0,-0.985762665007948,0.0
2019-07-18,-0.0,-0.0,-0.002694579749196808,-1.4730369295609216,1.0,-0.9788924586312917,0.0
2019-07-19,-0.0,-0.0,-0.011860714409211937,-1.463190290120682,1.0,-0.9828832255610498,0.0
2019-07-22,-0.0,-0.0,-0.017188522613757706,-1.4548930453652993,1.0,-0.97254658812993,0.0
2019-07-23,-0.0,-0.0,-0.01838779656347922,-1.453290175958128,1.0,-0.9717296236355497,0.0
2019-07-24,-0.0,-0.0,-0.023914087696424894,-1.444932409249983,1.0,-0.9621903520208606,0.0
2019-07-25,-0.0,-0.0,-0.028525443462776523,-1.4439421957400178,1.0,-0.9519553455242792,0.0
2019-07-26,-0.0,-0.0,-0.02644995722840034,-1.4461933276304535,1.0,-0.9490846877673225,0.0
2019-07-29,-0.0,-0.0,-0.027695046386635173,-1.4398343089931878,1.0,-0.9558385539693952,0.0
2019-07-30,-0.0,-0.0,-0.03222371087979662,-1.4436428595966881,1.0,-0.9594627091277611,0.0
2019-07-31,-0.0,-0.0,-0.03283225145199863,-1.4340621797061837,1.0,-0.949572941578408,0.0
2019-08-01,-0.0,-0.0,-0.002810868692276804,-1.4186521215366081,1.0,-0.9248092624815956,0.0
2019-08-02,-0.0,-0.0,-0.0,-1.3829377593360994,1.0,-0.936597510373444,0.0
2019-08-05,-0.0,-0.0,-0.0,-1.3826562759078096,1.0,-0.9335101973138783,0.0
2019-08-06,-0.0,-0.0,-0.0,-1.3329413301973083,1.0,-0.9337514700117601,0.0
2019-08-07,-0.0,-0.0,-0.0,-1.3085760781122862,1.0,-0.9460699755899104,0.0
2019-08-08,-0.0,-0.0,-0.0,-1.301709568382735,1.0,-0.9484204368174727,0.0
2019-08-09,-0.0,-0.0,-0.0,-1.2852288173991846,1.0,-0.9512266166094894,0.0
2019-08-12,-0.0,-0.0,-0.0,-1.3045980728189872,1.0,-0.9289271163422363,0.0
2019-08-13,-0.0,-0.0,-0.0,-1.3037161398637522,1.0,-0.9248700481064153,0.0
2019-08-14,-0.0,-0.0,-0.0,-1.2886289882080777,1.0,-0.9244288789641102,0.0
2019-08-15,-0.0,-0.0,-0.0,-1.2828100793575514,1.0,-0.8788453634322931,0.0
2019-08-16,-0.0,-0.0,-0.0,-1.2858679149797572,1.0,-0.8770875506072874,0.0
2019-08-19,-0.0,-0.0,-0.0,-1.285799880167765,1.0,-0.8676799848632967,0.0
2019-08-20,-0.0,-0.0,-0.0,-1.2830834983187203,1.0,-0.8594953018446938,0.0
2019-08-21,-0.0,-0.0,-0.0,-1.2870195930670685,1.0,-0.8528636021100225,0.0
2019-08-22,-0.0,-0.0,-0.0,-1.2876549019607846,1.0,-0.8496313725490197,0.0
2019-08-23,-0.0,-0.0,-0.0,-1.283633059715521,1.0,-0.8494266558055016,0.0
2019-08-26,-0.0,-0.0,-0.0,-1.273214728489958,1.0,-0.8261839821472851,0.0
2019-08-27,-0.0,-0.0,-0.0,-1.2688271891540532,1.0,-0.8265081870801992,0.0
2019-08-28,-0.0,-0.0,-0.0,-1.2664476742384332,1.0,-0.8325017818959373,0.0
2019-08-29,-0.0,-0.0,-0.0,-1.2641936283624644,1.0,-0.8348828560803271,0.0
2019-08-30,-0.0,-0.0,-0.0,-1.2593781839513414,1.0,-0.8281206582481707,0.0
2019-09-03,-0.0,-0.0,-0.0,-1.265643338069059,1.0,-0.8228735561183519,0.0
2019-09-04,-0.0,-0.0,-0.0,-1.2686183395291202,1.0,-0.829275092936803,0.0
2019-09-05,-0.0,-0.0,-0.0,-1.2747133895738698,1.0,-0.8154259757115045,0.0
2019-09-06,-0.0,-0.0,-0.01911796654355855,-1.318456906986127,1.0,-0.7659911238012477,0.0
2019-09-09,-0.0,-0.0,-0.019949737830039404,-1.3182029722937545,1.0,-0.7644503738636717,0.0
2019-09-10,-0.0,-0.0,-0.02599739405596575,-1.3195383756282186,1.0,-0.7567785568033752,0.0
2019-09-11,-0.0,-0.0,-0.03327647697317413,-1.3177236780896262,1.0,-0.7502248410606295,0.0
2019-09-12,-0.0,-0.0,-0.040165002171081196,-1.3187767508219095,1.0,-0.7426028162024689,0.0
2019-09-13,-0.0,-0.0,-0.029869283075107896,-1.3200235973546124,1.0,-0.7550222001428261,0.0
2019-09-16,-0.0,-0.0,-0.029029153342233542,-1.3206246701232576,1.0,-0.7550374119035053,0.0
2019-09-17,-0.0,-0.0,-0.030426152223807457,-1.3186216735934495,1.0,-0.7525277588238943,0.0
2019-09-18,-0.0,-0.0,-0.035344132067274873,-1.3189039905666233,1.0,-0.7488673741699249,0.0
2019-09-19,-0.0,-0.0,-0.040359857297968045,-1.3095082984333797,1.0,-0.752349930200093,0.0
2019-09-20,-0.0,-0.0,-0.09894487183385532,-1.2225803508985313,1.0,-0.7192203606288199,0.0
2019-09-23,-0.0,-0.0,-0.10537202652552169,-1.2158544746608262,1.0,-0.720660704508122,0.0
