Date,GRVY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-22,1.0,-2.0982067806108153,-3.8891846455589807,-0.6052115438498179,-3.232978425329224,-3.1839450826562063,0.0
2018-10-23,1.0,-2.3169989347131335,-4.227819205600365,-0.7155684066352153,-3.496880231319434,-3.461269213209557,0.0
2018-10-24,1.0,-2.3224725943970768,-4.2230511571254565,-0.6916869671132765,-3.50989646772229,-3.4780755176613884,0.0
2018-10-25,1.0,-2.0871404399323183,-3.8690073322053022,-0.589960518894529,-3.3533558939650314,-3.2009306260575294,0.0
2018-10-26,1.0,-2.018813113847005,-3.799142343339328,-0.510859039977867,-3.35246922119242,-3.1517498962512107,0.0
2018-10-29,1.0,-1.9555162562916606,-3.7763569582369745,-0.4553122024214392,-3.2964222554754454,-3.1201197116038633,0.0
2018-10-30,1.0,-1.9299658703071674,-3.7986348122866898,-0.4298976109215017,-3.319590443686007,-3.173788395904437,0.0
2018-10-31,1.0,-1.9250976694059005,-3.701064259733261,-0.4259733261484575,-3.28802371009026,-3.131617944227401,0.0
2018-11-01,1.0,-2.028567447045708,-3.77773132664437,-0.49470457079152724,-3.397435897435897,-3.236900780379041,0.0
2018-11-02,1.0,-2.013274941836595,-3.658272889010538,-0.4672232106199535,-3.3682769946626525,-3.1785958669768717,0.0
2018-11-05,1.0,-2.0031459444672413,-3.6854055532758863,-0.4657365613459171,-3.3673916016960748,-3.156339762002462,0.0
2018-11-06,1.0,-2.0020553576322278,-3.6912852836393535,-0.46368868183063855,-3.3780487804878048,-3.1671690874212115,0.0
2018-11-07,1.0,-1.9995889847924373,-3.6951637210576793,-0.4556788601178243,-3.381148102479792,-3.1689272503082617,0.0
2018-11-08,1.0,-1.974708444569341,-3.8753688351833637,-0.34185752423774063,-3.5070956863847127,-3.3519741464100044,0.0
2018-11-09,1.0,-1.980073487846241,-3.9006500847936683,-0.3427077444884115,-3.535330695308083,-3.3735161107970604,0.0
2018-11-12,1.0,-1.9626730043338458,-3.8217531105829723,-0.3320285195023067,-3.5249545645183837,-3.338738990633301,0.0
2018-11-13,1.0,-1.8832487309644672,-3.779119220743586,-0.2499657017423515,-3.504733159555495,-3.302236246398683,0.0
2018-11-14,1.0,-1.9084731659963945,-3.8216613507141868,-0.2426847871307725,-3.5526279295520737,-3.342254888364998,0.0
2018-11-15,1.0,-1.9035378662244336,-3.8161967938087344,-0.23424543946932008,-3.5515478164731897,-3.3141238253178553,0.0
2018-11-16,1.0,-1.8819339816463496,-3.7727708533077653,-0.21901109437063415,-3.5248596082728394,-3.298315299274072,0.0
2018-11-19,1.0,-1.8846259249109343,-3.7697999451904627,-0.2319813647574678,-3.5201425047958343,-3.2958344751986846,0.0
2018-11-20,1.0,-1.7804150278041502,-3.748270717482707,-0.1099959310999593,-3.548352095483521,-3.3759663637596633,0.0
2018-11-21,1.0,-1.767540939954733,-3.683397683397684,-0.11756091066435893,-3.493143389695114,-3.252163493542804,0.0
2018-11-23,1.0,-1.7732852949025888,-3.646250333600213,-0.1314384841206298,-3.524152655457699,-3.2688817720843337,0.0
2018-11-26,1.0,-1.7886222701536802,-3.7171744405500133,-0.11566459962253979,-3.55985440819628,-3.299272040981397,0.0
2018-11-27,1.0,-1.789709475970676,-3.795004072766766,-0.048601683410263365,-3.6053489003529724,-3.33722508824328,0.0
2018-11-28,1.0,-1.810940499040307,-3.8018919659994515,-0.046065259117082535,-3.6649300795174113,-3.3859336440910335,0.0
2018-11-29,1.0,-1.704806116876024,-3.7965592572364826,-0.0,-3.7011196067722554,-3.4512561441835063,0.0
2018-11-30,1.0,-1.7043810563668622,-3.796096628906783,-0.0,-3.7017879077385016,-3.445885082571311,0.0
2018-12-03,1.0,-1.6969986357435196,-3.798908594815825,-0.0,-3.701637107776262,-3.4450204638472033,0.0
2018-12-04,1.0,-1.662505088885873,-3.8011941918849232,-0.0,-3.6781110055638484,-3.42855204233953,0.0
2018-12-06,1.0,-1.5972951680672267,-3.5372899159663858,-0.02468487394957983,-3.661108193277311,-3.31000525210084,0.0
2018-12-07,1.0,-1.5947935840126217,-3.5456218774651584,-0.015908493294767286,-3.6707862214041547,-3.320404943465685,0.0
2018-12-10,1.0,-1.5085283617612057,-3.6375776808144917,-0.0,-3.7485124950416497,-3.327647758825863,0.0
2018-12-11,1.0,-1.5124272871496562,-3.635510312004231,-0.0,-3.7480169222633526,-3.3244315177154946,0.0
2018-12-12,1.0,-1.522039298990972,-3.6512214551248006,-0.0,-3.76898566117897,-3.334439723844928,0.0
2018-12-13,1.0,-1.5209024552090245,-3.6376907763769077,-0.0,-3.7830126078301265,-3.329794293297943,0.0
2018-12-14,1.0,-1.5316187193424367,-3.603473419064033,-0.0,-3.794909187325998,-3.327190772902029,0.0
2018-12-17,1.0,-1.4768568353067815,-3.681108719052745,-0.0,-3.8277717976318626,-3.4695909580193756,0.0
2018-12-18,1.0,-1.4390376512165286,-3.7017806170993617,-0.0,-3.8960173983960855,-3.5557971999456304,0.0
2018-12-19,1.0,-1.451634877384196,-3.707901907356948,-0.0,-3.9019073569482283,-3.5625340599455035,0.0
2018-12-20,1.0,-1.4334097962488195,-3.6391849952772906,-0.0,-3.8961003913102146,-3.524760491161787,0.0
2018-12-21,1.0,-1.409559512652296,-3.6306065068951665,-0.0,-3.8919534074173248,-3.4566876422546526,0.0
2018-12-24,1.0,-1.321003790354202,-3.5064697425173184,-0.0,-3.809436674944452,-3.4334073977257873,0.0
2018-12-26,1.0,-1.3592652620205294,-3.7235278227984874,-0.0,-3.889654240950838,-3.5336304700162073,0.0
2018-12-27,1.0,-1.1010271746196854,-3.6146144844623587,-0.0,-3.688467039396697,-3.597971655181381,0.0
2018-12-28,1.0,-1.0880478605800494,-3.6325920145662636,-0.0,-3.6900767329951876,-3.594745740668487,0.0
2018-12-31,1.0,-1.0888281961243336,-3.632722070490311,-0.0,-3.689686565223046,-3.5943555728963457,0.0
2019-01-02,1.0,-1.0765531583051728,-3.633090720041591,-0.0,-3.6857291395892906,-3.601637639719262,0.0
2019-01-03,1.0,-1.0823712543779997,-3.6232974445453365,-0.0,-3.684394863146971,-3.581917239590089,0.0
2019-01-04,1.0,-0.9535875888817066,-3.6811893988364575,-0.0,-3.6603749191984485,-3.6329670329670325,0.0
2019-01-07,1.0,-0.8407462317766247,-3.4885100074128985,-0.0,-3.5496664195700522,-3.4760316283666914,0.0
2019-01-08,1.0,-0.8461538461538463,-3.4300811010076186,-0.0,-3.557753747849595,-3.454042762349472,0.0
2019-01-09,1.0,-0.8373259751661859,-3.455788285463439,-0.0,-3.6628621597892894,-3.5864793678665494,0.0
2019-01-10,1.0,-0.8363363363363362,-3.442442442442442,-0.0,-3.658033033033033,-3.5758258258258255,0.0
2019-01-11,1.0,-0.8438675696012039,-3.3999247554552294,-0.0,-3.67757712565839,-3.6195134186104836,0.0
2019-01-14,1.0,-0.8731155778894473,-3.404899497487437,-0.0,-3.6810301507537684,-3.6037688442211055,0.0
2019-01-15,1.0,-0.8595477386934672,-3.383291457286432,-0.0,-3.6772613065326634,-3.6427135678391958,0.0
2019-01-16,1.0,-0.8316013521973208,-3.3781144359584325,-0.0,-3.6580693627144107,-3.6525604106673346,0.0
2019-01-17,1.0,-0.8390531062124248,-3.367109218436874,-0.0,-3.6625751503006017,-3.6563126252505014,0.0
2019-01-18,1.0,-0.8583576596014723,-3.3688285315395357,-0.0,-3.7041502728772686,-3.7606295215128824,0.0
2019-01-22,1.0,-0.026517531733065224,-3.4736709815257,-0.0,-4.173306522558753,-3.8940555485735833,0.0
2019-01-23,1.0,-0.008888888888888889,-3.4363174603174604,-0.0,-4.246730158730159,-4.0064761904761905,0.0
2019-01-24,1.0,-0.022851339342389233,-3.4197029325885486,-0.0,-4.255681096864288,-3.9970801066395834,0.0
2019-01-25,1.0,-0.0,-3.420918367346939,-0.0,-4.6825993555316865,-4.322905477980665,0.0
2019-01-28,1.0,-0.0,-3.3853520366873484,-0.0,-4.75937415700027,-4.343134610196925,0.0
2019-01-29,1.0,-0.0,-3.337520259319287,-0.0,-4.78484602917342,-4.383846569421934,0.0
2019-01-30,1.0,-0.0,-3.3363955687651985,-0.0,-4.784787895163469,-4.388543636854904,0.0
2019-01-31,1.0,-0.0,-3.3808237677245105,-0.0,-4.685752869682647,-4.437812288993923,0.0
2019-02-01,1.0,-0.0,-3.419813902572523,-0.0,-4.758894362342637,-4.505062944718117,0.0
2019-02-04,1.0,-0.07396316813894295,-3.794580026950142,-0.0,-5.131456804910914,-4.972301242701003,0.0
2019-02-05,1.0,-0.032683658170914544,-3.783208395802099,-0.0,-5.144227886056972,-5.032233883058471,0.0
2019-02-06,1.0,-0.0016593754714134862,-3.804495399004374,-0.0,-5.185095791220395,-5.093980992608236,0.0
2019-02-07,1.0,-0.0,-3.8064954682779457,-0.0,-5.188972809667674,-5.11012084592145,0.0
2019-02-08,1.0,-0.0,-3.7889576104993212,-0.0,-5.206667672348771,-5.089757127771911,0.0
2019-02-11,1.0,-0.0,-3.730775018811136,-0.0,-5.206621519939805,-5.111211437170805,0.0
2019-02-12,1.0,-0.024138454531653256,-3.7531501442234707,-0.0,-5.263853043874298,-5.140428115986033,0.0
2019-02-13,1.0,-0.0,-3.7412618483412325,-0.0,-5.10056279620853,-4.968453791469194,0.0
2019-02-14,1.0,-0.0,-3.701130369253956,-0.0,-5.251092690278824,-5.119216277317257,0.0
2019-02-15,1.0,-0.0,-3.751550915418369,-0.0,-5.255257981540324,-5.124224542290816,0.0
2019-02-19,1.0,-0.04662039831019915,-3.693421846710923,-0.0,-5.248642124321062,-5.098974049487024,0.0
2019-02-20,1.0,-0.05853732704880645,-3.722213775277482,-0.0,-5.2978561654249665,-5.1258932644062645,0.0
2019-02-21,1.0,-0.07900302114803627,-3.730211480362538,-0.0,-5.239728096676738,-5.056797583081571,0.0
2019-02-22,1.0,-0.08080808080808081,-3.7106889793456954,-0.0,-5.241519674355495,-5.0431177446102815,0.0
2019-02-25,1.0,-0.06395173453996983,-3.68763197586727,-0.0,-5.269532428355959,-5.061840120663651,0.0
2019-02-26,1.0,-0.06248113492303048,-3.692121943857531,-0.0,-5.2766374886809535,-5.060821008149714,0.0
2019-02-27,1.0,-0.07355384383023712,-3.692644615616976,-0.0,-5.279111916628907,-5.058148315964355,0.0
2019-02-28,1.0,-0.06698926357175261,-3.6968093149856345,-0.0,-5.286405564796613,-5.071374565250265,0.0
2019-03-01,1.0,-0.0971282513907683,-3.6632085400691623,-0.0,-5.259960908134115,-5.015185686362953,0.0
2019-03-04,1.0,-0.09227306826706677,-3.647561890472618,-0.0,-5.2487621905476365,-5.015303825956489,0.0
2019-03-05,1.0,-0.1343773303504847,-3.5475018642803877,-0.0,-5.257568978374348,-4.974645786726324,0.0
2019-03-06,1.0,-0.1507216188067252,-3.5258146109209934,-0.0,-5.246391905966373,-4.955810147299508,0.0
2019-03-07,1.0,-0.2247410298753941,-3.4148025821948655,-0.0,-5.385827953760697,-4.987389280888755,0.0
2019-03-08,1.0,-0.2197921513882426,-3.483946021405305,-0.0,-5.641693811074918,-5.165658445788739,0.0
2019-03-11,1.0,-0.19460891243377998,-3.4839513867248364,-0.0,-5.641009660330321,-5.261607977563104,0.0
2019-03-12,1.0,-0.22006319115323855,-3.336492890995261,-0.03744075829383887,-5.7440758293838865,-5.459715639810427,0.0
2019-03-13,1.0,-0.24354005167958653,-3.396802325581395,-0.11740956072351422,-5.848837209302325,-5.54328165374677,0.0
2019-03-14,1.0,-0.24659727782225782,-3.3796637309847877,-0.1244195356285028,-5.774699759807847,-5.487590072057646,0.0
2019-03-15,1.0,-0.2646438422846017,-3.3728703553464223,-0.15041375953269512,-5.856238844718482,-5.581697225377251,0.0
2019-03-18,1.0,-0.2393262174783189,-3.492661774516344,-0.3065376917945297,-5.949132755170114,-5.689959973315544,0.0
2019-03-19,1.0,-0.2002692696061932,-3.5456075395489735,-0.276001346348031,-6.019353752945136,-5.788118478626725,0.0
2019-03-20,1.0,-0.22696817420435508,-3.5231155778894467,-0.2711892797319933,-5.959798994974874,-5.7695142378559465,0.0
2019-03-21,1.0,-0.27725437415881565,-3.52321668909825,-0.2853297442799462,-6.033983849259758,-5.703903095558546,0.0
2019-03-22,1.0,-0.24368576902978575,-3.6007664170005222,-0.4124716948266852,-6.313360041804564,-5.848284271032921,0.0
2019-03-25,1.0,-0.18935412781827426,-3.1562976775724696,-0.6848618409899982,-6.212747923376843,-5.708933717579251,0.0
2019-03-26,1.0,-0.1580225498699046,-3.2329575021682566,-0.7561144839549002,-6.32333044232437,-5.875628794449263,0.0
2019-03-27,1.0,-0.2092530460886456,-3.234328094649479,-0.7762669962917181,-6.46159279533816,-5.977043969627406,0.0
2019-03-28,1.0,-0.15318997689710323,-3.2358272614181622,-0.8530300337657721,-6.4814288253065575,-6.047982939399325,0.0
2019-03-29,1.0,-0.12940548237807048,-3.2160911356354576,-0.8932004271982913,-6.49003203987184,-6.071199715201139,0.0
2019-04-01,1.0,-0.10988815906266644,-3.238061423752885,-0.8767974436357182,-6.475945322208415,-6.051837386827623,0.0
2019-04-02,1.0,-0.1201716738197425,-3.2684191702432046,-1.06706008583691,-6.502324749642346,-5.924535050071531,0.0
2019-04-03,1.0,-0.13485959577893042,-3.267930602754427,-1.0622428903595063,-6.50634949025219,-5.91450545519585,0.0
2019-04-04,1.0,-0.16123836793128132,-3.26109520400859,-1.0329277022190408,-6.507695060844667,-5.93253400143164,0.0
2019-04-05,1.0,-0.21118906278107574,-3.2403309947832346,-1.039395574743659,-6.53804641122504,-5.959704982910595,0.0
2019-04-08,1.0,-0.21487901769591913,-3.2211989888046224,-1.0543517515348502,-6.579270494763453,-5.987360057782593,0.0
2019-04-09,1.0,-0.2960609911054638,-3.1602831729896534,-1.1009257578507896,-6.630422944273008,-5.964603376293338,0.0
2019-04-10,1.0,-0.2923966046595629,-3.0906628137980854,-1.133465775690807,-6.6182048040455115,-5.925952681957739,0.0
2019-04-11,1.0,-0.3499728703201302,-3.0101284138180504,-1.1880991137637908,-6.646409839030566,-5.89184300958582,0.0
2019-04-12,1.0,-0.34210048975149643,-3.017776165427172,-1.1928169780518774,-6.676582622891348,-5.909668057319064,0.0
2019-04-15,1.0,-0.3075386012715713,-3.026702997275204,-1.1812897366030881,-6.708628519527703,-5.940962761126249,0.0
2019-04-16,1.0,-0.3156079854809437,-3.023956442831216,-1.1970961887477314,-6.691833030852994,-5.920508166969147,0.0
2019-04-17,1.0,-0.3053435114503817,-2.98491457651763,-1.2197382769901854,-6.727917121046892,-5.9372955288985825,0.0
2019-04-18,1.0,-0.298216885007278,-2.990174672489083,-1.2001455604075693,-6.742903930131003,-5.963791848617176,0.0
2019-04-22,1.0,-0.3360965939808975,-2.965759596323662,-1.1412867183276265,-6.672914038565508,-5.905027932960895,0.0
2019-04-23,1.0,-0.3354350567465322,-2.980724193838948,-1.1533057106827598,-6.664204647811205,-5.881102504053324,0.0
2019-04-24,1.0,-0.307305690181296,-2.923712080416442,-1.190809549452522,-6.634535989947945,-5.89355591455753,0.0
2019-04-25,1.0,-0.29023556914224063,-2.89606185937781,-1.23071390037763,-6.661391836000719,-5.903974105376731,0.0
2019-04-26,1.0,-0.3067936736161035,-2.8271028037383177,-1.2622214234363767,-6.694823867721063,-5.881739755571531,0.0
2019-04-29,1.0,-0.30598748882931187,-2.793208221626452,-1.2418230563002681,-6.661126005361931,-5.870956210902592,0.0
2019-04-30,1.0,-0.3230687077251691,-2.7885368458526165,-1.256496974012104,-6.616055535777857,-5.81559273762905,0.0
2019-05-01,1.0,-0.3499732572651097,-2.782135853093243,-1.2590479586379033,-6.6259582813335705,-5.811374576573365,0.0
2019-05-02,1.0,-0.3417246920192823,-2.797893233351187,-1.2417425459739333,-6.605249062667381,-5.867345116943403,0.0
2019-05-03,1.0,-0.3402356301320957,-2.7988218493395216,-1.2420564084255623,-6.603891467333096,-5.865762227775795,0.0
2019-05-06,1.0,-0.30954063604240284,-2.6865724381625444,-1.255123674911661,-6.571024734982332,-5.845583038869258,0.0
2019-05-07,1.0,-0.28606701940035273,-2.685537918871252,-1.2843033509700175,-6.545326278659612,-5.835626102292769,0.0
2019-05-08,1.0,-0.2956521739130435,-2.625565217391304,-1.3457391304347825,-6.385217391304347,-5.73895652173913,0.0
2019-05-09,1.0,-0.30615438108484005,-2.616481223922114,-1.3530945757997217,-6.387865090403338,-5.721835883171071,0.0
2019-05-10,1.0,-0.3007988885029524,-2.611323376172282,-1.3532476554359154,-6.387808266759292,-5.713789510246614,0.0
2019-05-13,1.0,-0.29270833333333335,-2.607291666666667,-1.3440972222222223,-6.394791666666666,-5.722048611111111,0.0
2019-05-14,1.0,-0.12958065734794105,-2.577257272383831,-2.038911975821685,-6.946732149603324,-6.196826596146582,0.0
2019-05-15,1.0,-0.031091011871113624,-2.5965705671754287,-2.062935745242133,-6.990766911626154,-6.161673261729791,0.0
2019-05-16,1.0,-0.0,-2.613383600377003,-2.1014137606032044,-6.97492931196984,-6.160414703110273,0.0
2019-05-17,1.0,-0.0,-2.599126471705279,-2.1437523737181925,-6.981579946828712,-6.265476642612989,0.0
2019-05-20,1.0,-0.0,-2.545419992398328,-2.1955530216647663,-6.987647282402129,-6.275750665146333,0.0
2019-05-21,1.0,-0.0,-2.527062831188494,-2.1915215745647236,-6.9568508705526115,-6.2494322482967455,0.0
2019-05-22,1.0,-0.0,-2.469611174027935,-2.2399018497546246,-6.945828614571536,-6.2195167987919975,0.0
2019-05-23,1.0,-0.0,-2.4704079678222564,-2.369469450296878,-7.0925110132158595,-6.2212219881248805,0.0
2019-05-24,1.0,-0.0,-2.3450515857852503,-2.455483377913642,-7.075659151700421,-6.229461215131831,0.0
2019-05-28,1.0,-0.0,-2.303436555891239,-2.442031722054381,-6.9750755287009065,-6.161820241691843,0.0
2019-05-29,1.0,-0.023520627216725782,-2.3483292887810343,-2.4504386783647565,-6.859809594922531,-5.985066268433825,0.0
2019-05-30,1.0,-0.03311135775064743,-2.3238993710691824,-2.4426563078061414,-6.774694783573808,-5.923603403625602,0.0
2019-05-31,1.0,-0.04522798597009414,-2.3153036736200847,-2.445818718848071,-6.748015506738046,-5.9060365515968245,0.0
2019-06-03,1.0,-0.08207343412526998,-2.291216702663787,-2.4834413246940246,-6.526997840172787,-5.614830813534918,0.0
2019-06-04,1.0,-0.14964028776978416,-2.2465827338129496,-2.485791366906475,-6.53543165467626,-5.568165467625899,0.0
2019-06-05,1.0,-0.12670986321094313,-2.1927645788336934,-2.6317494600431965,-6.642368610511159,-5.404967602591793,0.0
2019-06-06,1.0,-0.07880133185349612,-2.3290788013318533,-2.5754716981132075,-6.8344432112467635,-5.679985201627821,0.0
2019-06-07,1.0,-0.08798714343109683,-2.709321012454801,-2.740658899156288,-7.384692647649659,-6.165930092406589,0.0
2019-06-10,1.0,-0.0525164113785558,-2.6936542669584242,-2.6914660831509845,-7.324249055102447,-6.1306942510443605,0.0
2019-06-11,1.0,-0.013452914798206279,-2.7417448022829185,-2.8860578883000407,-7.496738687321647,-6.245006114961272,0.0
2019-06-12,1.0,-0.004088307440719543,-2.756336876533115,-2.901062959934587,-7.52289452166803,-6.256950122649223,0.0
2019-06-13,1.0,-0.0,-2.8800999167360537,-3.0056203164029975,-7.6371773522064945,-6.293297252289759,0.0
2019-06-14,1.0,-0.0,-2.839498432601881,-3.085684430512017,-7.701985370950888,-6.271473354231976,0.0
2019-06-17,1.0,-0.0,-2.81677796327212,-3.0845158597662774,-7.706594323873123,-6.260225375626043,0.0
2019-06-18,1.0,-0.009155222638368706,-2.8358302122347068,-3.075738660008323,-7.661880982105702,-6.2249271743653765,0.0
2019-06-19,1.0,-0.0,-2.824312896405919,-3.2063424947145873,-7.828752642706132,-6.280126849894291,0.0
2019-06-20,1.0,-0.014690227804981902,-2.8682137534596555,-3.1779859484777524,-7.891845859058974,-6.3374494358100915,0.0
2019-06-21,1.0,-0.0241627808393387,-2.8796100042390846,-3.1490038151759223,-7.833615938957185,-6.3092412038999575,0.0
2019-06-24,1.0,-0.021662153717975422,-2.75359300145803,-3.1197667152676525,-7.655280149968758,-6.278900229118934,0.0
2019-06-25,1.0,-0.0,-2.756102649697475,-3.1203838931775505,-7.688295430836637,-6.29835176298769,0.0
2019-06-26,1.0,-0.0,-2.736099410278012,-3.092881213142376,-7.799073294018534,-6.433656276326874,0.0
2019-06-27,1.0,-0.0,-2.674027339642482,-3.133964248159832,-7.782334384858044,-6.440168243953733,0.0
2019-06-28,1.0,-0.0,-2.572840025225983,-3.175530796720622,-7.831196132015975,-6.442085347908345,0.0
2019-07-01,1.0,-0.04700674536256324,-2.522976391231029,-3.205101180438448,-7.888912310286678,-6.415261382799325,0.0
2019-07-02,1.0,-0.012457770270270271,-2.5722128378378377,-3.201646959459459,-7.889780405405405,-6.438555743243243,0.0
2019-07-03,1.0,-0.00781580059146599,-2.5705534431770176,-3.208280523869877,-7.894169835234473,-6.443177017321505,0.0
2019-07-05,1.0,-0.0,-2.575862817451704,-3.260690253961363,-8.177990015194268,-6.691556327327979,0.0
2019-07-08,1.0,-0.0,-2.5933045356371487,-3.2207343412526996,-8.116630669546437,-6.667602591792656,0.0
2019-07-09,1.0,-0.0,-2.5546975546975546,-3.2027027027027026,-8.06048906048906,-6.632346632346631,0.0
2019-07-10,1.0,-0.0,-2.5657020364415866,-3.201500535905681,-8.043086816720258,-6.625937834941051,0.0
2019-07-11,1.0,-0.0,-2.544477868500215,-3.2445208422862053,-8.074129780833692,-6.623979372582725,0.0
2019-07-12,1.0,-0.037417147744280524,-2.536241180243746,-3.2386144964720973,-8.019884541372674,-6.549283728886039,0.0
2019-07-15,1.0,-0.0,-1.8763998340937371,-2.7511406055578598,-8.54520945665699,-6.565532973869764,0.0
2019-07-16,1.0,-0.0,-1.8931392931392934,-2.8060291060291065,-8.54968814968815,-6.541164241164242,0.0
2019-07-17,1.0,-0.0,-1.939868204283361,-2.756795716639209,-8.448723228995059,-6.447693574958814,0.0
2019-07-18,1.0,-0.0,-1.9437833401723432,-2.7704144439885106,-8.410750923266312,-6.392285597045548,0.0
2019-07-19,1.0,-0.0,-1.9681135568813002,-2.7953096070767334,-8.413700884591648,-6.394774737708291,0.0
2019-07-22,1.0,-0.0,-1.9399547604359448,-2.772568373432038,-8.414353279868394,-6.436356158749743,0.0
2019-07-23,1.0,-0.0,-1.9681528662420382,-2.7793301828641876,-8.37127594000411,-6.4275734538730225,0.0
2019-07-24,1.0,-0.0,-1.963897435897436,-2.8414358974358973,-8.338666666666667,-6.368820512820512,0.0
2019-07-25,1.0,-0.0,-1.8752293577981651,-2.8687054026503565,-8.346381243628949,-6.297247706422017,0.0
2019-07-26,1.0,-0.0,-1.8198820898556618,-2.8780239886155723,-8.343362472047165,-6.28786338686725,0.0
2019-07-29,1.0,-0.0,-1.7591612377850163,-2.880700325732899,-8.365024429967427,-6.353623778501628,0.0
2019-07-30,1.0,-0.0,-1.7732925586136594,-2.8939857288481137,-8.359836901121305,-6.360244648318043,0.0
2019-07-31,1.0,-0.0,-1.8015160582485537,-2.832036704568123,-8.120885697187314,-6.193696389387592,0.0
2019-08-01,1.0,-0.0,-1.8851674641148326,-2.788078149920255,-8.108851674641148,-6.154306220095693,0.0
2019-08-02,1.0,-0.0,-1.8675735147029406,-2.9073814762952592,-8.092218443688738,-6.136827365473095,0.0
2019-08-05,1.0,-0.0,-1.8427122688407238,-2.8472857426923843,-8.070988268045337,-6.123682640684033,0.0
2019-08-06,1.0,-0.0,-1.7793274742071075,-2.7319449751624,-7.650554069545281,-5.9438288116163545,0.0
2019-08-07,1.0,-0.0,-1.9387997623291742,-2.7046939988116456,-7.910477322242028,-6.2519310754604875,0.0
2019-08-08,1.0,-0.0,-1.9428514929800278,-2.7138619735020764,-7.891635356930987,-6.226418825390548,0.0
2019-08-09,1.0,-0.0,-2.2982941447671736,-3.192946058091286,-9.053711387736284,-7.507376671277086,0.0
2019-08-12,1.0,-0.0,-2.270156578639869,-3.3556905819116616,-9.235335358728674,-7.50876372984342,0.0
2019-08-13,1.0,-0.0,-2.137528604118993,-3.297482837528604,-9.056064073226544,-7.392448512585812,0.0
2019-08-14,1.0,-0.0,-2.181674208144796,-3.2608597285067873,-8.887556561085972,-7.294343891402714,0.0
2019-08-15,1.0,-0.0,-2.174014909478168,-3.209584664536741,-8.325239616613418,-6.590415335463258,0.0
2019-08-16,1.0,-0.0,-2.1380051590713673,-3.247205503009458,-8.457652622527945,-6.653267411865865,0.0
2019-08-19,1.0,-0.0,-2.030568619067978,-3.311030354852501,-8.461308251389482,-6.573749465583583,0.0
2019-08-20,1.0,-0.0,-2.036934833368712,-3.316705582678837,-8.393334748461049,-6.479728295478666,0.0
2019-08-21,1.0,-0.0,-2.0515003192168546,-3.416471589699936,-8.387742072781442,-6.425409661630134,0.0
2019-08-22,1.0,-0.0,-2.065365025466893,-3.3760611205432935,-8.37351443123939,-6.407682512733445,0.0
2019-08-23,1.0,-0.0,-2.0440025386079967,-3.3725407235032794,-8.338057964882589,-6.400465411466046,0.0
2019-08-26,1.0,-0.0,-1.8226124704025255,-3.212509865824783,-7.788082083662194,-5.9082478295185465,0.0
