Date,IWF,IWM,MTUM,SPY,VLUE,VRNA,VXX
2018-11-07,-1.2774761280659053,-2.410784497285153,-0.05757348811084067,-2.3809211758097737,-2.234787492978843,1.0,0.0
2018-11-08,-1.2283100716710675,-2.478498679743493,-0.0,-2.4150320633723124,-2.308468502451905,1.0,0.0
2018-11-09,-1.2303047457307292,-2.47947919615058,-0.0,-2.415510897254458,-2.3095575054250403,1.0,0.0
2018-11-12,-1.2267731329262566,-2.4354156881164863,-0.0,-2.4297792390793798,-2.3020197275716296,1.0,0.0
2018-11-13,-1.17448180561953,-2.3880239520958084,-0.0,-2.390511285122064,-2.259327498848457,1.0,0.0
2018-11-14,-1.1887020347486759,-2.4082504877822166,-0.0,-2.4149400724705004,-2.279197249837406,1.0,0.0
2018-11-15,-1.1865429234338747,-2.410951276102088,-0.0,-2.421160092807425,-2.2620881670533644,1.0,0.0
2018-11-16,-1.1928369462770971,-2.429594721960415,-0.0,-2.4713477851083883,-2.33129123468426,1.0,0.0
2018-11-19,-1.1906478232002278,-2.4506307502608364,-0.0,-2.493787347054918,-2.349900407853552,1.0,0.0
2018-11-20,-1.0823529411764707,-2.425411764705882,-0.0,-2.502588235294118,-2.401411764705882,1.0,0.0
2018-11-21,-1.1088454639856509,-2.442367601246106,-0.0,-2.531577456811102,-2.357405834041348,1.0,0.0
2018-11-23,-1.1079732655558692,-2.415042831591829,-0.0,-2.5353478301797985,-2.355078603031159,1.0,0.0
2018-11-26,-1.1058524651863002,-2.423033496424539,-0.0,-2.530297327813323,-2.3498306360557017,1.0,0.0
2018-11-27,-1.081013129714126,-2.4025514479932957,-0.0,-2.5043300121054104,-2.3238662817767017,1.0,0.0
2018-11-28,-1.1030622009569377,-2.526507177033493,-0.0,-2.5585645933014356,-2.381148325358852,1.0,0.0
2018-11-29,-1.0125798151148384,-2.517201944153245,-0.0,-2.577718478985991,-2.4226627275326407,1.0,0.0
2018-11-30,-1.0120022861497429,-2.5166698418746427,-0.0,-2.578014859973328,-2.418936940369594,1.0,0.0
2018-12-03,-1.005904199600038,-2.519379106751738,-0.0,-2.5787067898295395,-2.418817255499476,1.0,0.0
2018-12-04,-0.9859928071171682,-2.5098428922960436,-0.0,-2.5636948703388227,-2.4048835888699602,1.0,0.0
2018-12-06,-0.9444803098773402,-2.343355160011067,-0.0,-2.587475790832795,-2.347320852162686,1.0,0.0
2018-12-07,-0.9377905895480751,-2.368049098010043,-0.0,-2.6134461595685328,-2.3795796912776646,1.0,0.0
2018-12-10,-0.8582255083179297,-2.397597042513863,-0.0,-2.6331792975970423,-2.353142329020333,1.0,0.0
2018-12-11,-0.8482010385756675,-2.411813798219584,-0.0,-2.638260385756676,-2.374629080118694,1.0,0.0
2018-12-12,-0.8478886310904872,-2.414477958236659,-0.0,-2.6396287703016243,-2.378747099767981,1.0,0.0
2018-12-13,-0.8466679042138481,-2.415073324670503,-0.0,-2.6406162984963797,-2.379246333766475,1.0,0.0
2018-12-14,-0.8554071600816175,-2.3897236134297906,-0.0,-2.6513633834168058,-2.3783157113708033,1.0,0.0
2018-12-17,-0.8082394236098281,-2.3896175872898575,-0.0,-2.623221873268059,-2.415943099944578,1.0,0.0
2018-12-18,-0.77026291931097,-2.3334542157751588,-0.0,-2.5789664551223934,-2.3834995466908433,1.0,0.0
2018-12-19,-0.7614585266283169,-2.40462052328818,-0.0,-2.6598626832436443,-2.4522174800519574,1.0,0.0
2018-12-20,-0.7521178637200737,-2.3620626151012893,-0.0,-2.662523020257827,-2.4313996316758746,1.0,0.0
2018-12-21,-0.7348824444241149,-2.3601683286067145,-0.0,-2.6656298600311037,-2.3876132101363097,1.0,0.0
2018-12-24,-0.6765853216002903,-2.3021863376576253,-0.0,-2.6575342465753424,-2.4357253016420213,1.0,0.0
2018-12-26,-0.6672061864940203,-2.3280280550310226,-0.0,-2.5990468483050084,-2.397805952702095,1.0,0.0
2018-12-27,-0.49545531055377884,-2.181114290523481,-0.0,-2.387729338495203,-2.3517926275037877,1.0,0.0
2018-12-28,-0.48492271306698204,-2.2055916884872038,-0.0,-2.3985978545485263,-2.3576315567193173,1.0,0.0
2018-12-31,-0.4800476474091721,-2.2365353526759124,-0.0,-2.4175104228707562,-2.3743725006381347,1.0,0.0
2019-01-02,-0.470338262791093,-2.2358490566037736,-0.0,-2.414414414414414,-2.378378378378378,1.0,0.0
2019-01-03,-0.4833531510107016,-2.230168167147953,-0.0,-2.4222863937489385,-2.35756752165789,1.0,0.0
2019-01-04,-0.42676704307820995,-2.217482225010456,-0.0,-2.378586365537432,-2.3418653283145128,1.0,0.0
2019-01-07,-0.3720390524967989,-2.098751600512164,-0.0,-2.2940140845070425,-2.237676056338028,1.0,0.0
2019-01-08,-0.39261252446183953,-2.089938030006523,-0.0,-2.387230919765166,-2.2841650358773644,1.0,0.0
2019-01-09,-0.38581525712893,-2.071736128036396,-0.0,-2.3816719473555934,-2.284832236574864,1.0,0.0
2019-01-10,-0.3889475822836245,-2.065583096302316,-0.0,-2.388866314506298,-2.283299471759447,1.0,0.0
2019-01-11,-0.3951770055212731,-2.0255764858720364,-0.0,-2.3922539785644688,-2.3065118544982135,1.0,0.0
2019-01-14,-0.4099263217553235,-2.0171646020565137,-0.0,-2.384098453566513,-2.28540199174156,1.0,0.0
2019-01-15,-0.6907206957165325,-2.342399851975206,-0.0,-2.6359515218799148,-2.5823850494957905,1.0,0.0
2019-01-16,-0.6576601932639083,-2.386152547143259,-0.0,-2.665071770334928,-2.672858617131063,1.0,0.0
2019-01-17,-0.6509292284587948,-2.396376947625305,-0.0,-2.6662286465177396,-2.672611225830674,1.0,0.0
2019-01-18,-0.6652822352274872,-2.3781385690013215,-0.0,-2.671795355861809,-2.7240891070417215,1.0,0.0
2019-01-22,-0.330435651478817,-2.599920063948841,-0.0,-3.08273381294964,-2.9790167865707433,1.0,0.0
2019-01-23,-0.3276807980049875,-2.5098254364089776,-0.0,-3.1032418952618452,-3.03431421446384,1.0,0.0
2019-01-24,-0.33795096671317526,-2.4981064381104243,-0.0,-3.104245565078732,-3.025812238389476,1.0,0.0
2019-01-25,-0.32462117359910503,-2.42398047391437,-0.0,-3.266653106884979,-3.1545815112376694,1.0,0.0
2019-01-28,-0.3445030509876926,-2.419174681973317,-0.0,-3.3688075292170856,-3.2097424759540805,1.0,0.0
2019-01-29,-0.34312707641196016,-2.4031353820598005,-0.0,-3.3871470099667773,-3.248650332225914,1.0,0.0
2019-01-30,-0.3439576411960133,-2.4028239202657806,-0.0,-3.3861088039867107,-3.2492732558139537,1.0,0.0
2019-01-31,-0.2914327302973591,-2.4532127261384904,-0.0,-3.3530879600748595,-3.299438552713662,1.0,0.0
2019-02-01,-0.2905660377358491,-2.4744234800838574,-0.0,-3.3846960167714886,-3.3323899371069188,1.0,0.0
2019-02-04,-0.28760226557583385,-2.476505139500734,-0.0,-3.387455422697714,-3.3371092930564297,1.0,0.0
2019-02-05,-0.26880705067673905,-2.4782289371524495,-0.0,-3.3919840520407094,-3.3530584408771373,1.0,0.0
2019-02-06,-0.25689038501998734,-2.4814853776562167,-0.0,-3.4035346097201766,-3.3777614138438876,1.0,0.0
2019-02-07,-0.2677198087715652,-2.465495738931615,-0.0,-3.352213676990231,-3.307420494699647,1.0,0.0
2019-02-08,-0.2982176957352005,-2.5353278166772757,-0.0,-3.4336940377678764,-3.3417144069594737,1.0,0.0
2019-02-11,-0.29848678601875533,-2.520780051150895,-0.0,-3.4534313725490198,-3.3836317135549874,1.0,0.0
2019-02-12,-0.31559751126367735,-2.550096545805621,-0.0,-3.469534434670672,-3.392083243939069,1.0,0.0
2019-02-13,-0.29875696528075435,-2.585190741534505,-0.0,-3.4593870552936132,-3.372481783111873,1.0,0.0
2019-02-14,-0.3312883435582822,-2.552577763426972,-0.0,-3.4900441287267245,-3.3893014745452588,1.0,0.0
2019-02-15,-0.341792656587473,-2.5772138228941683,-0.0,-3.489416846652268,-3.3907127429805612,1.0,0.0
2019-02-19,-0.3867852880546816,-2.5489855701421287,-0.0,-3.514592600629272,-3.3990452424867095,1.0,0.0
2019-02-20,-0.3847155883630048,-2.5639383412939645,-0.0,-3.510529743812419,-3.3962223187147202,1.0,0.0
2019-02-21,-0.3922288181327577,-2.523259579060982,-0.0,-3.490987587695629,-3.3868321640582844,1.0,0.0
2019-02-22,-0.3917169974115617,-2.5187661777394306,-0.0,-3.492018981880932,-3.3827653149266608,1.0,0.0
2019-02-25,-0.4004120134446492,-2.5190285156673533,-0.0,-3.5169684484441066,-3.4060500921609016,1.0,0.0
2019-02-26,-0.40637837837837837,-2.514702702702703,-0.0,-3.4972972972972975,-3.392432432432433,1.0,0.0
2019-02-27,-0.40786480337991554,-2.523561910952226,-0.0,-3.509370599068357,-3.392156862745098,1.0,0.0
2019-02-28,-0.40377317575626154,-2.5295457009649787,-0.0,-3.514583107448769,-3.394557085547002,1.0,0.0
2019-03-01,-0.4074034334763948,-2.51706008583691,-0.0,-3.4659871244635188,-3.3391630901287552,1.0,0.0
2019-03-04,-0.3864626500903198,-2.496759111677824,-0.0,-3.417277653809372,-3.3254701944532994,1.0,0.0
2019-03-05,-0.42146157076858465,-2.4186266274674506,-0.0,-3.3870222595548083,-3.272679546409072,1.0,0.0
2019-03-06,-0.42629649030906236,-2.412152959664746,-0.0,-3.379675222629649,-3.258564693556836,1.0,0.0
2019-03-07,-0.4524655244463017,-2.3496656916005016,-0.0,-3.4038863351441706,-3.2411199331383203,1.0,0.0
2019-03-08,-0.49333477836783346,-2.42516527582096,-0.0,-3.553917849788663,-3.3653408475127344,1.0,0.0
2019-03-11,-0.48018107541128413,-2.465606713039638,-0.01711383460306945,-3.606823451473998,-3.4714585403555263,1.0,0.0
2019-03-12,-0.0,-2.2706447038289514,-0.0,-3.9798189156757933,-3.658230609796007,1.0,0.0
2019-03-13,-0.0,-2.3612874484909234,-0.0,-4.055462746408287,-3.720236106470654,1.0,0.0
2019-03-14,-0.0,-2.369998885545525,-0.0,-4.054162487462387,-3.72038337233924,1.0,0.0
2019-03-15,-0.0,-2.3441340782122904,-0.0,-4.072737430167598,-3.7563128491620112,1.0,0.0
2019-03-18,-0.0,-2.4574884792626728,-0.0,-4.190552995391705,-3.8726958525345623,1.0,0.0
2019-03-19,-0.0,-2.487759384471905,-0.0,-4.235486127302401,-3.9344835626020056,1.0,0.0
2019-03-20,-0.0,-2.5111058878834176,-0.0,-4.268186625925491,-3.9728522740627574,1.0,0.0
2019-03-21,-0.0,-2.491058987459359,-0.0,-4.257779842080818,-3.8628657686948444,1.0,0.0
2019-03-22,-0.0,-2.463971269694161,-0.0,-4.28741890639481,-3.833410565338277,1.0,0.0
2019-03-25,-0.0,-2.214210710535527,-0.0,-4.505075253762688,-3.9479640648699106,1.0,0.0
2019-03-26,-0.0,-2.272049248253818,-0.0,-4.548005208949923,-4.0184680951817215,1.0,0.0
2019-03-27,-0.0,-2.2889450258631063,-0.0,-4.653915553951642,-4.086491038133045,1.0,0.0
2019-03-28,-0.0,-2.192026037428804,-0.0,-4.45995582936185,-3.9718702778100665,1.0,0.0
2019-03-29,-0.0,-2.19135873971968,-0.005907563998609985,-4.4347272095447705,-3.9513494729526233,1.0,0.0
2019-04-01,-0.0,-2.1825451222298375,-0.0,-4.353552661640393,-3.887137308658899,1.0,0.0
2019-04-02,-0.0,-2.1928041119360366,-0.13158195316961738,-4.3264420331239295,-3.771216447744146,1.0,0.0
2019-04-03,-0.0,-2.2297313016168427,-0.12609049668489009,-4.446434802838199,-3.8297080376875647,1.0,0.0
2019-04-04,-0.0,-2.2491443408473977,-0.13029623509972854,-4.538534167355128,-3.884102443054408,1.0,0.0
2019-04-05,-0.0,-2.234508041627247,-0.13789025543992434,-4.551206244087039,-3.9021996215704826,1.0,0.0
2019-04-08,-0.0,-2.2308430267418156,-0.14582084182755725,-4.644681616500779,-3.9705000599592277,1.0,0.0
2019-04-09,-0.0,-2.2001446829033036,-0.19604533397636847,-4.696407041234627,-3.9643115505184467,1.0,0.0
2019-04-10,-0.0,-2.163424124513619,-0.2517023346303502,-4.7627675097276265,-3.9816391050583664,1.0,0.0
2019-04-11,-0.0,-2.1278616658548466,-0.287506088650755,-4.784339990258159,-3.9777155382367266,1.0,0.0
2019-04-12,-0.0,-2.1303447435741263,-0.2877329760019491,-4.786210257034962,-3.9775855768059447,1.0,0.0
2019-04-15,-0.0,-2.130054644808743,-0.2813600485731633,-4.755434122647237,-3.9764420157862777,1.0,0.0
2019-04-16,-0.0,-2.1320685881065304,-0.3084032591511614,-4.753253070655479,-3.9674084883862335,1.0,0.0
2019-04-17,-0.0,-2.12591956841589,-0.35250122609122125,-4.8111819519372245,-3.9713094654242282,1.0,0.0
2019-04-18,-0.0,-2.12303536345776,-0.3450392927308448,-4.81176326129666,-3.9990176817288807,1.0,0.0
2019-04-22,-0.0,-2.1548467792370234,-0.35409631019387117,-4.909693558474046,-4.089180737961226,1.0,0.0
2019-04-23,-0.0,-2.167020612117427,-0.3650218613366646,-4.895940037476577,-4.0642098688319805,1.0,0.0
2019-04-24,-0.0,-2.1195759368836296,-0.3896696252465483,-4.80189842209073,-4.0163954635108485,1.0,0.0
2019-04-25,-0.0,-2.123311438840005,-0.4115751642087,-4.827859710001239,-4.030363118106333,1.0,0.0
2019-04-26,-0.0,-2.083529266179928,-0.4355896547456998,-4.838881326568494,-4.016705853235985,1.0,0.0
2019-04-29,-0.0,-2.0663126697950114,-0.4231909113361324,-4.834280069152878,-4.024944430723636,1.0,0.0
2019-04-30,-0.0,-2.0510417950930835,-0.4315127604487733,-4.824559240537542,-4.021698927382567,1.0,0.0
2019-05-01,-0.0,-1.9991468616697137,-0.45204143814747105,-4.780743449116392,-3.9551492992078,1.0,0.0
2019-05-02,-0.0,-2.0075896682580487,-0.4397111029501775,-4.789570326845391,-4.004529318153996,1.0,0.0
2019-05-03,-0.0,-2.010156632403328,-0.43502202643171806,-4.787934410181106,-4.00379344101811,1.0,0.0
2019-05-06,-0.0,-1.9468072216163819,-0.4463831334060341,-4.75099963649582,-3.972494850357445,1.0,0.0
2019-05-07,-0.0,-1.94101909278852,-0.44764684421743894,-4.7753861121245285,-3.996838136932993,1.0,0.0
2019-05-08,-0.0,-1.950575994054255,-0.5326396630744457,-4.821503778025517,-4.082249473553822,1.0,0.0
2019-05-09,-0.0,-1.9461633663366338,-0.5340346534653466,-4.821782178217822,-4.074257425742575,1.0,0.0
2019-05-10,-0.0,-1.9426452410383188,-0.5354758961681088,-4.8181705809641535,-4.064647713226205,1.0,0.0
2019-05-13,-0.0,-1.940318794019523,-0.5184727542320523,-4.824169034968491,-4.073273199060917,1.0,0.0
2019-05-14,-0.0,-1.6432530120481927,-0.7516867469879518,-4.70144578313253,-3.9518072289156625,1.0,0.0
2019-05-15,-0.0,-1.6415071770334928,-0.7943779904306221,-4.674401913875599,-3.8514354066985645,1.0,0.0
2019-05-16,-0.0,-1.6461023433763748,-0.8114538498326159,-4.653993304638928,-3.8444524151123862,1.0,0.0
2019-05-17,-0.0,-1.62953181272509,-0.8368547418967587,-4.648019207683074,-3.8903961584633855,1.0,0.0
2019-05-20,-0.0,-1.5916398713826365,-0.8537572942717637,-4.605573419078242,-3.8580445397165657,1.0,0.0
2019-05-21,-0.0,-1.588277340957827,-0.8691922802001429,-4.597807958065284,-3.8581129378127237,1.0,0.0
2019-05-22,-0.0,-1.5454652671305575,-0.8884302394150252,-4.549946927703739,-3.8100011793843613,1.0,0.0
2019-05-23,-0.0,-1.5296470588235294,-0.9178823529411765,-4.546352941176471,-3.7708235294117647,1.0,0.0
2019-05-24,-0.0,-1.4424799348609978,-0.9390485052925438,-4.505176224264278,-3.7452599744096773,1.0,0.0
2019-05-28,-0.0,-1.4553404850746268,-0.9310867537313433,-4.517024253731343,-3.757112873134328,1.0,0.0
2019-05-29,-0.0,-1.468006038787597,-0.9321797700615491,-4.5067936360469165,-3.7060736267564742,1.0,0.0
2019-05-30,-0.0,-1.4582079184996526,-0.9186154202361658,-4.497221579069229,-3.7028247279462843,1.0,0.0
2019-05-31,-0.0,-1.4580443828016645,-0.9076514100785946,-4.485552473416551,-3.706657420249653,1.0,0.0
2019-06-03,-0.0,-1.4693760073681785,-0.9765139304628138,-4.470181901911121,-3.5967073451531197,1.0,0.0
2019-06-04,-0.0,-1.4619025629184945,-1.0015008081274532,-4.507157700300161,-3.574232278919418,1.0,0.0
2019-06-05,-0.0,-1.4053220648698037,-1.076062128825948,-4.5275239835541345,-3.4118318867062585,1.0,0.0
2019-06-06,-0.0,-1.4265575261482493,-1.0624147339699865,-4.484538426557526,-3.395293315143247,1.0,0.0
2019-06-07,-0.0,-1.4539264639128462,-1.0727417158420336,-4.4454153427144805,-3.376191556967771,1.0,0.0
2019-06-10,-0.0,-1.4782957278662237,-1.055091054861986,-4.480471881800481,-3.4396976291375556,1.0,0.0
2019-06-11,-0.0,-1.493527508090615,-1.1588072122052704,-4.469255663430421,-3.4363153028201574,1.0,0.0
2019-06-12,-0.0,-1.482453112415142,-1.153146933609481,-4.446323783224025,-3.424347025658727,1.0,0.0
2019-06-13,-0.0,-1.54989604989605,-1.2083622083622083,-4.417532917532917,-3.374220374220374,1.0,0.0
2019-06-14,-0.0,-1.5102866389274157,-1.2733472029588535,-4.444059177068886,-3.330328247803976,1.0,0.0
2019-06-17,-0.0,-1.4591286772962049,-1.2535369413878286,-4.323938917583651,-3.19189310577139,1.0,0.0
2019-06-18,-0.0,-1.4561502136271642,-1.2581515628513604,-4.329435574544637,-3.199910051720261,1.0,0.0
2019-06-19,-0.0,-1.4044756179024718,-1.290692496103318,-4.288799821865954,-3.1494099309730577,1.0,0.0
2019-06-20,-0.0,-1.425874203999553,-1.274494469891632,-4.304882136074181,-3.1666852865601602,1.0,0.0
2019-06-21,-0.0,-1.42736655199201,-1.2691155254688715,-4.265231383864166,-3.1358339806902675,1.0,0.0
2019-06-24,-0.0,-1.4113380203102333,-1.287021537774802,-4.273072201763196,-3.188037049436447,1.0,0.0
2019-06-25,-0.0,-1.3745055938524127,-1.3243304328172676,-4.358797604249068,-3.243078313933778,1.0,0.0
2019-06-26,-0.0,-1.3833314408992847,-1.2977177245373,-4.347110253207676,-3.326331327353242,1.0,0.0
2019-06-27,-0.0,-1.378853619547842,-1.3356930806120118,-4.371546015071933,-3.3321534596939935,1.0,0.0
2019-06-28,-0.0,-1.2851943172478573,-1.4119995303510626,-4.588939767523777,-3.4550898203592815,1.0,0.0
2019-07-01,-0.0,-1.2595257756281704,-1.4402500884746963,-4.649404270378672,-3.4474460304352954,1.0,0.0
2019-07-02,-0.0,-1.2717353044702568,-1.4217998357385897,-4.613633697055028,-3.4259063709961284,1.0,0.0
2019-07-03,-0.0,-1.2548322068065931,-1.4585556741373176,-4.68314953160204,-3.4617573817146923,1.0,0.0
2019-07-05,-0.0,-1.2347856973715368,-1.45678427658063,-4.679138053516458,-3.469216197016339,1.0,0.0
2019-07-08,-0.0,-1.230148367952522,-1.4639762611275964,-4.696142433234421,-3.479169139465875,1.0,0.0
2019-07-09,-0.0,-1.1986677573916091,-1.4520275797592614,-4.606754703751315,-3.4288886291924743,1.0,0.0
2019-07-10,-0.0,-1.2088785046728974,-1.4492990654205609,-4.596261682242991,-3.427920560747664,1.0,0.0
2019-07-11,-0.0,-1.2189945458857008,-1.480554896846099,-4.67548019919374,-3.481740573867679,1.0,0.0
2019-07-12,-0.0,-1.1830235586598792,-1.4916538416005682,-4.6898307091275,-3.4741328282230377,1.0,0.0
2019-07-15,-0.0,-1.2482235907153008,-1.5536475603979156,-4.663074372335386,-3.377901468498342,1.0,0.0
2019-07-16,-0.0,-1.34131588692754,-1.6139982718182941,-4.871867670657944,-3.5168497716331317,1.0,0.0
2019-07-17,-0.0,-1.3800223908446323,-1.6096529419081973,-4.9063316332877225,-3.543351163079985,1.0,0.0
2019-07-18,-0.0,-1.3908954100827688,-1.6394532229746677,-4.951843491346877,-3.558439929771758,1.0,0.0
2019-07-19,-0.0,-1.4492810457516339,-1.6916339869281045,-5.2146405228758175,-3.716339869281046,1.0,0.0
2019-07-22,-0.0,-1.4159592529711376,-1.665143006399373,-5.214183100430978,-3.764659788428889,1.0,0.0
2019-07-23,-0.0,-1.4222774218852137,-1.670937377434959,-5.217414041051118,-3.7628448163158583,1.0,0.0
2019-07-24,-0.0,-1.4238888160482497,-1.7098465976137405,-5.2287924478825225,-3.7487872033564966,1.0,0.0
2019-07-25,-0.0,-1.368895272917211,-1.737529381039436,-5.241446852964221,-3.710498824758423,1.0,0.0
2019-07-26,-0.0,-1.3397531533975315,-1.830462498304625,-5.500203445002034,-3.892716668927166,1.0,0.0
2019-07-29,-0.0,-1.2571428571428571,-1.8028037383177573,-5.414018691588785,-3.8770360480640855,1.0,0.0
2019-07-30,-0.0,-1.2723495509985256,-1.8115534110709022,-5.42889693070634,-3.8902291917973466,1.0,0.0
2019-07-31,-0.0,-1.3291020844468198,-1.798637092463923,-5.378006413682523,-3.8560929983965795,1.0,0.0
2019-08-01,-0.0,-1.3770163978136252,-1.7836288494867352,-5.351553126249834,-3.819357419010799,1.0,0.0
2019-08-02,-0.0,-1.308133472367049,-1.7887122002085505,-5.201120959332639,-3.736574556830031,1.0,0.0
2019-08-05,-0.0,-1.314839394743828,-1.7936023360764533,-5.3403238651446765,-3.824263339527475,1.0,0.0
2019-08-06,-0.0,-1.2368983285157722,-1.6776423275103682,-5.018097272841523,-3.6350383310292824,1.0,0.0
2019-08-07,-0.0,-1.2642403091113052,-1.613486227097096,-4.962233578461922,-3.6242054094478373,1.0,0.0
2019-08-08,-0.0,-1.281333164364466,-1.6507413509060955,-5.056266632872894,-3.684323913318971,1.0,0.0
2019-08-09,-0.0,-1.2194690265486725,-1.614285714285714,-5.044121365360303,-3.7643489254108724,1.0,0.0
2019-08-12,-0.0,-1.1863875658059664,-1.6553020807219856,-5.012033091000251,-3.6806217097016796,1.0,0.0
2019-08-13,-0.0,-1.1549472626820694,-1.6516825715720742,-5.045203415369161,-3.704671019588147,1.0,0.0
2019-08-14,-0.0,-1.2078087244054432,-1.6609436601805925,-5.092203993386748,-3.75683581330281,1.0,0.0
2019-08-15,-0.0,-1.2120658135283364,-1.6424131627056673,-4.890188909201706,-3.4430225472273004,1.0,0.0
2019-08-16,-0.0,-1.1913875598086126,-1.6719420929947248,-4.9439332597227335,-3.4611704085388295,1.0,0.0
2019-08-19,-0.0,-1.0937423612808603,-1.7019066242972378,-4.985700317770716,-3.440601319970667,1.0,0.0
2019-08-20,-0.0,-1.1013579049466538,-1.6882880698351117,-4.9528370514064015,-3.3816682832201748,1.0,0.0
2019-08-21,-0.0,-1.1289447731755424,-1.800665680473373,-5.016518737672584,-3.3811637080867856,1.0,0.0
2019-08-22,-0.0,-1.1377525874815182,-1.7816658452439627,-5.024149827501232,-3.377772301626417,1.0,0.0
2019-08-23,-0.0,-1.1384027606605864,-1.7835839290115847,-5.022676854818831,-3.3797140744392404,1.0,0.0
2019-08-26,-0.0,-1.039265434336112,-1.7652531110305665,-4.988401594780718,-3.2888727799927513,1.0,0.0
2019-08-27,-0.0,-1.0245950809838034,-1.7422915416916616,-4.9524895020995805,-3.278104379124175,1.0,0.0
2019-08-28,-0.0,-0.9793839146589955,-1.7811338846937552,-4.96631906987894,-3.259259259259259,1.0,0.0
2019-08-29,-0.0,-0.9541536988269093,-1.7842949485276514,-4.971151544170457,-3.260713430691884,1.0,0.0
2019-08-30,-0.0,-0.9354075917859366,-1.8969508400746733,-5.224766645924082,-3.388425637834474,1.0,0.0
2019-09-03,-0.0,-0.9689317984899122,-1.9376160415893058,-5.169451664810001,-3.301770021042208,1.0,0.0
