Date,IWF,IWM,MTUM,SPY,SVMK,VLUE,VXX
2019-06-19,-0.0,-0.8189649370751734,-0.8933306413621374,-2.730735581129282,1.0,-1.2868968302039168,0.0
2019-06-20,-0.0,-0.8189405667362186,-0.8939893652823584,-2.7312378003634645,1.0,-1.2866662179444033,0.0
2019-06-21,-0.0,-0.8322689075630252,-0.8855798319327732,-2.7115966386554624,1.0,-1.2932436974789918,0.0
2019-06-24,-0.0,-0.8395502289253971,-0.8880958793428493,-2.7158631834096414,1.0,-1.2895906275249125,0.0
2019-06-25,-0.0,-0.8101436568422472,-0.9004518783300733,-2.734066230525393,1.0,-1.2997234774398057,0.0
2019-06-26,-0.0,-0.8084074373484237,-0.8922797089733226,-2.7312045270816494,1.0,-1.3048369711668015,0.0
2019-06-27,-0.0,-0.8168947616800378,-0.9048742668374571,-2.7368704914717186,1.0,-1.2830175959010317,0.0
2019-06-28,-0.0,-0.7766623997844101,-0.9171326551236273,-2.7582698915313615,1.0,-1.2851175638348042,0.0
2019-07-01,-0.0,-0.7736115785930663,-0.9184113093234602,-2.7594076068663753,1.0,-1.2803769774486706,0.0
2019-07-02,-0.0,-0.7901217953031425,-0.9051207859498015,-2.748065406096494,1.0,-1.2857142857142858,0.0
2019-07-03,-0.0,-0.7926254878212892,-0.9039160274525635,-2.745458215583367,1.0,-1.2866370609608397,0.0
2019-07-05,-0.0,-0.792610010077259,-0.8962042324487738,-2.739334900906953,1.0,-1.2900235136042995,0.0
2019-07-08,-0.0,-0.7942223715149479,-0.895330870003359,-2.738058448102116,1.0,-1.2904937856902923,0.0
2019-07-09,-0.0,-0.7872726052225281,-0.893669866416057,-2.741491575484997,1.0,-1.290326911458683,0.0
2019-07-10,-0.0,-0.78838536421618,-0.8955354145686473,-2.7406512252433703,1.0,-1.2891574353810002,0.0
2019-07-11,-0.0,-0.7937424466228012,-0.8933798845172554,-2.7363367799113743,1.0,-1.290653954612596,0.0
2019-07-12,-0.0,-0.8047798066595059,-0.8933270676691728,-2.7318071965628357,1.0,-1.2833646616541352,0.0
2019-07-15,-0.0,-0.8029358536094913,-0.8991219250620016,-2.7353039747972385,1.0,-1.2655003686574169,0.0
2019-07-16,-0.0,-0.8012601380789597,-0.9007976405925331,-2.7342985454789197,1.0,-1.266572826596957,0.0
2019-07-17,-0.0,-0.8071586567464307,-0.8975132381526912,-2.7313492861451842,1.0,-1.266840941081842,0.0
2019-07-18,-0.0,-0.8098818474758324,-0.9132653061224489,-2.734358216970999,1.0,-1.255639097744361,0.0
2019-07-19,-0.0,-0.8132930513595166,-0.9085599194360524,-2.7429338704263175,1.0,-1.2488083249412556,0.0
2019-07-22,-0.0,-0.8081989247311829,-0.8971774193548389,-2.741397849462366,1.0,-1.27372311827957,0.0
2019-07-23,-0.0,-0.8069243697478992,-0.8994285714285715,-2.7425210084033615,1.0,-1.2738151260504202,0.0
2019-07-24,-0.0,-0.8084363245566899,-0.9214803868887694,-2.7328721117678665,1.0,-1.2540300913487372,0.0
2019-07-25,-0.0,-0.7938040635686984,-0.9283175752698987,-2.7403607590692682,1.0,-1.2430094548380608,0.0
2019-07-26,-0.0,-0.7700563455862625,-0.9366782935336732,-2.754494231285216,1.0,-1.2465119398980413,0.0
2019-07-29,-0.0,-0.782286829530924,-0.9357964869775894,-2.7705767548287232,1.0,-1.2412679184332727,0.0
2019-07-30,-0.0,-0.7917425622343656,-0.9339539904202928,-2.781150914119949,1.0,-1.2393577548404506,0.0
2019-07-31,-0.0,-0.7609799011978073,-0.9382147932597956,-2.8065236516207617,1.0,-1.2614874467077213,0.0
2019-08-01,-0.0,-0.7670531140469129,-0.916352116473443,-2.8159881369641413,1.0,-1.2409005122674577,0.0
2019-08-02,-0.0,-0.7507224947913166,-0.9288258619530881,-2.823173600376369,1.0,-1.2180926137509243,0.0
2019-08-05,-0.0,-0.7799835193647464,-1.0021724473743352,-3.1853322346243162,1.0,-1.5237096411716233,0.0
2019-08-06,-0.0,-0.7734766504466555,-0.9778487907618564,-3.0421236110102403,1.0,-1.4692425012709711,0.0
2019-08-07,-0.0,-0.7801300578034682,-0.9502890173410404,-3.0276011560693643,1.0,-1.467413294797688,0.0
2019-08-08,-0.0,-0.780565396572916,-0.9470031089581377,-3.0302219651507483,1.0,-1.472272431494469,0.0
2019-08-09,-0.0,-0.7373955632382599,-0.92898300201671,-3.0109478536444834,1.0,-1.525136848170556,0.0
2019-08-12,-0.0,-0.721418807108425,-0.9548168933016763,-3.0288509964745667,1.0,-1.4896755162241888,0.0
2019-08-13,-0.0,-0.7138252148997135,-0.9441260744985673,-3.0323065902578796,1.0,-1.4729942693409743,0.0
2019-08-14,-0.0,-0.7487797875394774,-0.943726672408843,-3.0136376686764286,1.0,-1.471576227390181,0.0
2019-08-15,-0.0,-0.802207071062065,-0.9682294229282351,-2.9470724678428337,1.0,-1.3113797708582273,0.0
2019-08-16,-0.0,-0.8076355199325037,-0.9651269071222668,-2.9412219644238204,1.0,-1.3168811080644027,0.0
2019-08-19,-0.0,-0.7511079845233908,-0.9931058740766795,-2.984241997889553,1.0,-1.3063665142455154,0.0
2019-08-20,-0.0,-0.7666619698464139,-1.01479498379597,-2.9822460194448355,1.0,-1.2815978582499645,0.0
2019-08-21,-0.0,-0.7819697611982479,-1.0310866186237104,-2.990320757383072,1.0,-1.261692807686873,0.0
2019-08-22,-0.0,-0.7822961449009798,-1.026640355204736,-2.992036084290648,1.0,-1.2467404327295795,0.0
2019-08-23,-0.0,-0.7762544169611307,-1.0257950530035336,-3.0008480565371025,1.0,-1.2641696113074208,0.0
2019-08-26,-0.0,-0.7283401653581603,-1.02369207253526,-2.986104356284305,1.0,-1.2096852636698394,0.0
2019-08-27,-0.0,-0.7204420657538055,-1.0109821366511433,-2.9862375755890738,1.0,-1.232988114269827,0.0
2019-08-28,-0.0,-0.7092563016457191,-1.0186098187625858,-2.9906256509964586,1.0,-1.2255398930629817,0.0
2019-08-29,-0.0,-0.6930610543863305,-1.0411196777106342,-3.0063902201847608,1.0,-1.2053205528929638,0.0
2019-08-30,-0.0,-0.6628714246042765,-1.0600527631213552,-3.0307553457372953,1.0,-1.188767009164121,0.0
2019-09-03,-0.0,-0.6704419121734297,-1.0646192329071706,-3.0400917176209004,1.0,-1.1731517509727627,0.0
2019-09-04,-0.0,-0.6603930828529758,-1.0616015001041739,-3.049934023196055,1.0,-1.1730675741370928,0.0
2019-09-05,-0.0,-0.6779567291076243,-1.054814405198037,-3.047072648095666,1.0,-1.1325084675468309,0.0
2019-09-06,-0.0,-0.6576397003230462,-1.0825486287717367,-3.054436731046807,1.0,-1.0786995669805484,0.0
2019-09-09,-0.0,-0.6628865979381443,-1.083917525773196,-3.0516151202749144,1.0,-1.0745017182130585,0.0
2019-09-10,-0.0,-0.6515557387183186,-1.120887423586785,-3.0519953293495434,1.0,-1.0441651212308538,0.0
2019-09-11,-0.0,-0.6563144152810223,-1.113645733131785,-3.0489212587604784,1.0,-1.0520131922495533,0.0
2019-09-12,-0.0,-0.6361391232763943,-1.1202579405913424,-3.0501474926253684,1.0,-1.0535775536804555,0.0
2019-09-13,-0.0,-0.6216106290672451,-1.1165265726681126,-3.012269522776572,1.0,-1.028402928416486,0.0
2019-09-16,-0.0,-0.6205399538732873,-1.1250847917514586,-3.0094288427621763,1.0,-1.0282865282865283,0.0
2019-09-17,-0.0,-0.601655808903366,-1.1285966340933768,-3.0227334419109666,1.0,-1.0331161780673181,0.0
2019-09-18,-0.0,-0.5281139265895567,-1.1129905729758642,-2.9998662833455905,1.0,-1.044928795881527,0.0
2019-09-19,-0.0,-0.5201015092827568,-1.1127955122211832,-3.0075464137838916,1.0,-1.0377988513423266,0.0
2019-09-20,-0.0,-0.5103082532316872,-1.0954590652966523,-2.9808418959231022,1.0,-1.0424262512429565,0.0
2019-09-23,-0.0,-0.5171730515191545,-1.1096433289299867,-2.9456406869220606,1.0,-1.032562747688243,0.0
2019-09-24,-0.0,-0.5226180285770724,-1.1345887930466845,-2.9150589319813,1.0,-1.0123790083624151,0.0
2019-09-25,-0.0,-0.5060689743754415,-1.12985678504913,-2.8563354954723525,1.0,-0.9299338513904054,0.0
2019-09-26,-0.0,-0.4467465413384523,-1.2789435361090884,-2.993248163103197,1.0,-0.9005758919706096,0.0
2019-09-27,-0.0,-0.4122524182404422,-1.2329407119826283,-3.0036191353556623,1.0,-0.9313680331644404,0.0
2019-09-30,-0.0,-0.3475440222428174,-1.2839931153184165,-3.0222428174235403,1.0,-0.9661061829736528,0.0
2019-10-01,-0.0,-0.3235489000795123,-1.3050622846541213,-3.0221309302941957,1.0,-0.9753511794328121,0.0
2019-10-02,-0.0,-0.3611501170177199,-1.4034102306920764,-3.0229354730859246,1.0,-0.899231026412571,0.0
2019-10-03,-0.0,-0.4568316831683168,-1.3719471947194721,-2.9716831683168317,1.0,-0.8002640264026403,0.0
2019-10-04,-0.0,-0.48906311767031235,-1.4210040848596655,-2.9033469495322177,1.0,-0.775069179074977,0.0
2019-10-07,-0.0,-0.4797619826064212,-1.3661152161119465,-2.908651016805074,1.0,-0.7844111685084678,0.0
2019-10-08,-0.0,-0.4958483868923116,-1.3831526906255942,-2.7449451733536163,1.0,-0.7143943715535274,0.0
2019-10-09,-0.0,-0.4941324129275181,-1.3485409475996235,-2.7460307499215566,1.0,-0.6868528396611234,0.0
2019-10-10,-0.0,-0.5600102145045965,-1.4640577119509703,-2.622829417773238,1.0,-0.7371041879468845,0.0
2019-10-11,-0.0,-0.5877136198860693,-1.5638270326255825,-2.5839590885551527,1.0,-0.7378301398239254,0.0
2019-10-14,-0.0,-0.527419564934219,-1.6479744691936953,-2.6394424905562066,1.0,-0.6981893968998306,0.0
2019-10-15,-0.0,-0.5177505296270142,-1.5837452654554793,-2.604866148809142,1.0,-0.7133594402002953,0.0
2019-10-16,-0.0,-0.5612467866323908,-1.5887532133676094,-2.576928020565553,1.0,-0.6998714652956298,0.0
2019-10-17,-0.0,-0.5477604233896992,-1.616819413966697,-2.581709048663999,1.0,-0.7078223828578806,0.0
2019-10-18,-0.0,-0.5488287586788658,-1.64038673674648,-2.5695931477516063,1.0,-0.7299980533385244,0.0
2019-10-21,-0.0,-0.4882827756802499,-1.6579872412446295,-2.581044134878271,1.0,-0.7821898190339799,0.0
2019-10-22,-0.0,-0.4448619930024621,-1.659841907476999,-2.5734093559673448,1.0,-0.8010885058960736,0.0
2019-10-23,-0.0,-0.44394764126490405,-1.644440124416796,-2.5828149300155516,1.0,-0.8088387765681699,0.0
2019-10-24,-0.0,-0.431872037914692,-1.7311084781463928,-2.600184307530279,1.0,-0.819246972090574,0.0
2019-10-25,-0.0,-0.43065214538774443,-1.7323842015483533,-2.589030310982811,1.0,-0.8088177404540087,0.0
2019-10-28,-0.0,-0.4422483419791187,-1.739313152537921,-2.5872348808194894,1.0,-0.797622956201983,0.0
2019-10-29,-0.0,-0.43041533546325883,-1.8233865814696486,-2.4019808306709267,1.0,-0.7340575079872205,0.0
2019-10-30,-0.0,-0.42771353734108475,-1.8229732319683127,-2.40235098703124,1.0,-0.735513958985498,0.0
2019-10-31,-0.0,-0.37440134099616856,-1.7418582375478928,-2.1663673371647514,1.0,-0.7040229885057472,0.0
2019-11-01,-0.0,-0.3831843005461202,-1.753285722859029,-2.171637760307268,1.0,-0.6932125067514854,0.0
2019-11-04,-0.0,-0.35758860237842927,-1.8026021429412458,-2.082597433180266,1.0,-0.6444130460379135,0.0
2019-11-05,-0.0,-0.38069673109043184,-1.9116559293724646,-2.075041756144118,1.0,-0.597769028871391,0.0
2019-11-06,-0.0,-0.3633197213547922,-1.906197453759308,-2.0638962286812395,1.0,-0.6718712466970934,0.0
2019-11-07,-0.0,-0.40879937661092125,-1.8931846790145657,-2.0385422286159565,1.0,-0.6535994725169334,0.0
2019-11-08,-0.0,-0.3841404938863582,-1.9025413569887317,-2.044353871973148,1.0,-0.6626708223447615,0.0
2019-11-11,-0.0,-0.36823551240027214,-1.9681489269589958,-2.128703073783165,1.0,-0.7195868637516234,0.0
2019-11-12,-0.0,-0.3583462853590301,-1.9903636928815667,-2.1390736711221634,1.0,-0.7291886851103513,0.0
2019-11-13,-0.0,-0.3738931005924699,-2.1321271580556793,-2.129770019748997,1.0,-0.7348537937185449,0.0
2019-11-14,-0.0,-0.3651386602507281,-2.1304925921235913,-2.0954159807521844,1.0,-0.7404710649613777,0.0
2019-11-15,-0.0,-0.3577569857124795,-2.1516626627892275,-2.0751675306612722,1.0,-0.7373245669490455,0.0
2019-11-18,-0.0,-0.3440451289852317,-2.159155733029093,-2.0924130062749575,1.0,-0.742663370729543,0.0
2019-11-19,-0.0,-0.4737047136735489,-2.1519283209972735,-2.0987534086482276,1.0,-0.7682768471627062,0.0
2019-11-20,-0.0,-0.4712248865845755,-2.1526247569669477,-2.0900194426442,1.0,-0.7670123136746597,0.0
2019-11-21,-0.0,-0.44139485547600105,-2.269490851233095,-2.083532219570406,1.0,-0.8351233094669849,0.0
2019-11-22,-0.0,-0.4307895606210769,-2.274331020812686,-2.086422200198216,1.0,-0.815659068384539,0.0
2019-11-25,-0.0,-0.4311720862739925,-2.274981861354792,-2.083569685376954,1.0,-0.8061473517577996,0.0
2019-11-26,-0.0,-0.40220113351785947,-2.281666007644655,-2.089099775932516,1.0,-0.8172531962567549,0.0
2019-11-27,-0.0,-0.40058093477686824,-2.268682334301558,-2.0945999471877474,1.0,-0.8376023237391074,0.0
2019-11-29,-0.0,-0.4017928819909018,-2.3340246186780838,-2.137075194005887,1.0,-0.816965480331817,0.0
2019-12-02,-0.0,-0.39266523374529816,-2.3536405158516924,-2.1563675443310046,1.0,-0.814078452444922,0.0
2019-12-03,-0.0,-0.37869148864930025,-2.3313466818455773,-2.1631956070448,1.0,-0.8233442710774795,0.0
2019-12-04,-0.0,-0.4413471922246221,-2.363458423326134,-2.1509854211663066,1.0,-0.7936015118790498,0.0
2019-12-05,-0.0,-0.4170357751277683,-2.4180579216354348,-2.1174787052810906,1.0,-0.8617376490630323,0.0
2019-12-06,-0.013626978664831382,-0.5075705437026841,-2.436132140399174,-2.1406056434962144,1.0,-0.7843771507226428,0.0
2019-12-09,-0.0,-0.4175188659284858,-2.5494040482403557,-2.22984695676705,1.0,-0.8559842019888568,0.0
2019-12-10,-0.07697087378640777,-0.405747572815534,-2.981359223300971,-2.5057864077669905,1.0,-0.797126213592233,0.0
2019-12-11,-0.09768956427353077,-0.3798263296635137,-2.9819351837494183,-2.487672507365483,1.0,-0.806016436656846,0.0
2019-12-12,-0.10306796116504854,-0.3690873786407767,-2.985398058252427,-2.4953009708737866,1.0,-0.8142135922330097,0.0
2019-12-13,-0.09895673519484505,-0.3706658484197607,-2.9509818962872045,-2.467858238723535,1.0,-0.7826787358085302,0.0
2019-12-16,-0.09002451731535398,-0.37511492491572174,-2.929589334967821,-2.463300643579528,1.0,-0.8037082439472878,0.0
2019-12-17,-0.26842477042618323,-0.29503178714386624,-3.0167176830704028,-2.5014520053371005,1.0,-0.7669727650890825,0.0
2019-12-18,-0.3667510548523207,-0.3261603375527426,-3.2356118143459915,-2.659746835443038,1.0,-0.8504641350210971,0.0
2019-12-19,-0.3648202959830867,-0.3310782241014799,-3.2450739957716705,-2.6629175475687106,1.0,-0.8528541226215645,0.0
2019-12-20,-0.36849723286504893,-0.36858237547892725,-3.2745849297573435,-2.671008939974457,1.0,-0.831502767134951,0.0
2019-12-23,-0.36854599406528193,-0.39203052140737604,-3.2544298431538787,-2.650445103857567,1.0,-0.8126324713861807,0.0
2019-12-24,-0.3828605101439515,-0.399191851165923,-3.2096136038387066,-2.6313662766226114,1.0,-0.7951005976934086,0.0
2019-12-26,-0.395667142497271,-0.40691913678730374,-3.196490049542363,-2.6249055336300278,1.0,-0.7731127718532202,0.0
2019-12-27,-0.3893142616743795,-0.4354228018510728,-3.220109381573412,-2.6060580563735805,1.0,-0.7631468237273875,0.0
2019-12-30,-0.43592126383374163,-0.4373574385401706,-3.2585114471572187,-2.6189068176058123,1.0,-0.6974740221339866,0.0
2019-12-31,-0.4154170176916596,-0.4530749789385004,-3.2543386689132268,-2.6152485256950295,1.0,-0.6865206402695873,0.0
2020-01-02,-0.414826630845437,-0.46234573083704145,-3.2416253882965327,-2.5999496263957687,1.0,-0.6768533288556796,0.0
2020-01-03,-0.41112239715591675,-0.4490435077027256,-3.2655324191637045,-2.6289994921279836,1.0,-0.7098357880480786,0.0
2020-01-06,-0.43899511274972136,-0.47509217182543084,-3.3090971448169424,-2.6348280888279176,1.0,-0.7161965189059418,0.0
2020-01-07,-0.43106995884773663,-0.4715363511659808,-3.3155864197530867,-2.6346879286694107,1.0,-0.7205075445816187,0.0
2020-01-08,-0.4208957765667575,-0.4582765667574932,-3.3095197547683926,-2.624574250681199,1.0,-0.7016348773841962,0.0
2020-01-09,-0.44317600954165953,-0.4771681717498722,-3.288890782075311,-2.6081956040211276,1.0,-0.7019083319134436,0.0
2020-01-10,-0.46549807610089783,-0.4820863616930312,-3.294399315946986,-2.601795639162035,1.0,-0.7069687900812314,0.0
2020-01-13,-0.46841834988017805,-0.48194111605614515,-3.3054604587470044,-2.5991098938719617,1.0,-0.7037829510441629,0.0
2020-01-14,-0.5791190864600325,-0.4473254915428866,-3.3444663861938695,-2.590452477032712,1.0,-0.6245385077702412,0.0
2020-01-15,-0.5878238341968912,-0.4585492227979275,-3.360794473229707,-2.5947322970639033,1.0,-0.6337651122625215,0.0
2020-01-16,-0.5823910228744066,-0.4400517911091929,-3.342511868795857,-2.597065170479068,1.0,-0.6698316788951231,0.0
2020-01-17,-0.55071477195371,-0.40214431586113003,-3.318158611300204,-2.5548842750170184,1.0,-0.6832028590878149,0.0
2020-01-21,-0.5565972819542405,-0.43084465852399795,-3.335282986409771,-2.586702219163943,1.0,-0.6920694993979013,0.0
2020-01-22,-0.5578793355710474,-0.43669851105947155,-3.3293743007143473,-2.593424563215423,1.0,-0.6891298734830881,0.0
2020-01-23,-0.601502460927381,-0.4222433295915724,-3.2764873499697784,-2.6221397115965805,1.0,-0.7123737155686038,0.0
2020-01-24,-0.6012434159399016,-0.4235385545289699,-3.277609878248856,-2.6227441499006994,1.0,-0.7098696140229688,0.0
2020-01-27,-0.573284018579047,-0.3851711680715637,-3.302683640116979,-2.6161190435231374,1.0,-0.7240667469464993,0.0
2020-01-28,-0.5162299239222315,-0.421978021978022,-3.289433643279797,-2.57759932375317,1.0,-0.6478444632290786,0.0
2020-01-29,-0.4843460696852382,-0.42854738259552266,-3.2902709981484604,-2.568506985356001,1.0,-0.6443359703753577,0.0
2020-01-30,-0.35784387739695,-0.45032462630228,-2.97418088479541,-2.315189491167145,1.0,-0.4519100105692284,0.0
2020-01-31,-0.3512691898464812,-0.47134822921416625,-2.984800121599027,-2.329001367989056,1.0,-0.4635202918376653,0.0
2020-02-03,-0.34934239692625985,-0.4349046844983006,-2.9139943845130785,-2.2714644598788243,1.0,-0.4190187675483967,0.0
2020-02-04,-0.32387201415511646,-0.4075493954585668,-2.91153052196992,-2.282586257741079,1.0,-0.4468445886169271,0.0
2020-02-05,-0.26910735122520424,-0.41853850641773627,-2.910953908984831,-2.2754521586931156,1.0,-0.41883022170361733,0.0
2020-02-06,-0.3169163317500913,-0.41439532334673,-2.9630982827913774,-2.2488125685056635,1.0,-0.3639751552795031,0.0
2020-02-07,-0.3320449241540257,-0.4040256709451575,-2.944209451575263,-2.243728121353559,1.0,-0.36887397899649943,0.0
2020-02-10,-0.3372431881101559,-0.3861285152265773,-2.9471076788576425,-2.2485064840448787,1.0,-0.3664578172810724,0.0
2020-02-11,-0.292348395182065,-0.33293880108612406,-2.81723873842512,-2.118011557474065,1.0,-0.4017266587760217,0.0
2020-02-12,-0.3194378112847104,-0.3164358327079211,-2.714334447704169,-2.0759364126356004,1.0,-0.39646585249368904,0.0
2020-02-13,-0.32405958778314403,-0.33582749472824974,-2.69940820352357,-2.07312427726005,1.0,-0.3699068090606081,0.0
2020-02-14,-0.330330945069942,-0.334834527465029,-2.702763561924258,-2.0725349709996586,1.0,-0.3830774479699761,0.0
2020-02-18,-0.533875552747947,-0.3795799115603285,-3.1673246999368287,-2.344914718888187,1.0,-0.4707043588123816,0.0
2020-02-19,-0.5087484237074401,-0.45074085750315257,-3.1514817150063053,-2.2957912988650695,1.0,-0.47462168978562425,0.0
2020-02-20,-0.539724741945574,-0.4465905536440413,-3.09720050046919,-2.271191742258367,1.0,-0.46512355333124805,0.0
2020-02-21,-0.5304973412574289,-0.44737253675320615,-3.1034563653425087,-2.275649045980607,1.0,-0.46285580231467,0.0
2020-02-24,-0.48425444811840657,-0.4814989765391277,-3.140843961580854,-2.302944418201858,1.0,-0.46323413635647936,0.0
2020-02-25,-0.43683624210917193,-0.5483104344597104,-3.0057185295209807,-2.051838098774601,1.0,-0.3839584106943929,0.0
2020-02-26,-0.4401961481060337,-0.47715158837325,-2.9060478999360386,-2.0065382702011227,1.0,-0.27695259754104185,0.0
2020-02-27,-0.4605867797808413,-0.4608695652173913,-2.8809473312124427,-2.0051608342170377,1.0,-0.2620714033227289,0.0
2020-02-28,-0.39193463363205056,-0.617488139167106,-2.6385081707959936,-1.7397206114918289,1.0,-0.2017659462308909,0.0
2020-03-02,-0.4106591312348032,-0.5935466912006309,-2.620621673128738,-1.7473877899717423,1.0,-0.19944798580534928,0.0
2020-03-03,-0.3462012586777396,-0.8273535327321093,-2.4452734704470256,-1.693635242976708,1.0,-0.1755012002854733,0.0
2020-03-04,-0.2350508905852417,-0.9099236641221373,-2.5048982188295166,-1.6188931297709923,1.0,-0.09249363867684479,0.0
2020-03-05,-0.2236345943315898,-1.0855735312005839,-2.2761829461136114,-1.4767668166889671,1.0,-0.01982727162145724,0.0
2020-03-06,-0.23924474187380496,-1.187201242829828,-2.1890535372848947,-1.3595841300191203,1.0,-0.0,0.0
2020-03-09,-0.22472641230405208,-1.157645666962437,-2.1879325643300795,-1.3451641526175686,1.0,-0.0,0.0
2020-03-10,-0.6413563251702652,-0.5932956576341593,-1.6309713568081923,-0.9646428053905232,1.0,-0.0,0.0
2020-03-11,-0.5049422246972017,-0.7030952712422851,-1.617940507680171,-0.8145621606571071,1.0,-0.0,0.0
2020-03-12,-0.5313897413415168,-0.5598860149057431,-1.5017097764138536,-0.7910565541429198,1.0,-0.0,0.0
2020-03-13,-0.6077878974992281,-0.3528095091077493,-1.2305881444890396,-0.6680302562519296,1.0,-0.0,0.0
2020-03-16,-0.44484308182938315,-0.5038414148003189,-1.150431253170979,-0.5248604769152714,1.0,-0.0,0.0
2020-03-17,-0.5069550241769889,-0.4448234748625555,-0.7910512022256078,-0.5690865734914222,1.0,-0.0,0.0
2020-03-18,-0.496614142466467,-0.4894191952077093,-0.6942961323088944,-0.5753353301211095,1.0,-0.0,0.0
2020-03-19,-0.4997913791443335,-0.45559585325929963,-0.6806496132490291,-0.573514779985236,1.0,-0.0,0.0
2020-03-20,-0.49651770168311077,-0.5032243502934158,-0.6605726446121106,-0.5640355968272392,1.0,-0.0,0.0
2020-03-23,-0.5004648478825378,-0.5829833616516527,-0.5672426505946847,-0.5551566056487033,1.0,-0.0,0.0
2020-03-24,-0.5188109317564328,-0.6040914176122741,-0.5277289435831868,-0.545820680837462,1.0,-0.0,0.0
2020-03-25,-0.5103553047684009,-0.5872759967755937,-0.47553791777764,-0.5272524338066596,1.0,-0.0,0.0
2020-03-26,-0.5193647255502926,-0.5875359895978453,-0.46342218507166955,-0.5255564843193709,1.0,-0.0,0.0
2020-03-27,-0.5144965251201666,-0.580044698894774,-0.4456112420781925,-0.521446284787068,1.0,-0.0,0.0
2020-03-30,-0.5035528041230826,-0.5734195358482511,-0.4553993473819036,-0.5172455856789974,1.0,-0.0,0.0
2020-03-31,-0.4909985124017123,-0.584717204529585,-0.45432466073651295,-0.5058744952791524,1.0,-0.0,0.0
2020-04-01,-0.4906438601279835,-0.5922421375064446,-0.44621356867740275,-0.5036848330452188,1.0,-0.0,0.0
2020-04-02,-0.49797132810386796,-0.5633696991554714,-0.4381630751660505,-0.5059056892976287,1.0,-0.0,0.0
2020-04-03,-0.4996984682185503,-0.5836147629960198,-0.44786515498733565,-0.48416958147388733,1.0,-0.0,0.0
2020-04-06,-0.49923222834432307,-0.5782374371481047,-0.4479571252220516,-0.4854424472345167,1.0,-0.0,0.0
2020-04-07,-0.4809879753006175,-0.5562679114840311,-0.4346914054421367,-0.482553845244778,1.0,-0.0,0.0
2020-04-08,-0.48114991431779236,-0.5568457129350588,-0.4349110677775808,-0.4816226437392897,1.0,-0.0,0.0
2020-04-09,-0.48291189544022844,-0.5436990374142651,-0.44008124576844954,-0.477024520914898,1.0,-0.0,0.0
2020-04-13,-0.4757086811598478,-0.5623137960532137,-0.43585734934072745,-0.4759151647444029,1.0,-0.0,0.0
2020-04-14,-0.47752477583765923,-0.5553327041057102,-0.441658801321378,-0.474988201982067,1.0,-0.0,0.0
2020-04-15,-0.475458134464675,-0.5567438571681103,-0.43954392787696656,-0.47442696364386305,1.0,-0.0,0.0
2020-04-16,-0.4842922696787858,-0.5392693258030357,-0.4461113072126132,-0.4718790445934816,1.0,-0.0,0.0
2020-04-17,-0.4773872307828291,-0.5575852214136295,-0.43275095017825055,-0.47856574644235583,1.0,-0.0,0.0
2020-04-20,-0.4724162424529419,-0.5731028767609803,-0.42680833431987686,-0.4872735882561856,1.0,-0.0,0.0
2020-04-21,-0.47530498637924906,-0.5756839985787042,-0.4268624896363852,-0.48318133364917676,1.0,-0.0,0.0
2020-04-22,-0.4652691786072292,-0.5867386048705702,-0.4142932955952592,-0.4819859661536647,1.0,-0.0,0.0
2020-04-23,-0.4653007075471698,-0.586939858490566,-0.4137971698113208,-0.4820459905660377,1.0,-0.0,0.0
