Date,IWF,IWM,MTUM,SPY,USPH,VLUE,VXX
2018-11-08,-0.12454459173988919,-1.0798456969659862,-0.0,-0.44463154027492885,1.0,-0.4125769218993969,0.0
2018-11-09,-0.12431886365027857,-1.0794403967427906,-0.0,-0.44504989897753017,1.0,-0.41244719279985304,0.0
2018-11-12,-0.12368148283641243,-1.0650570087189806,-0.0,-0.4504908237302604,1.0,-0.40936528260471927,0.0
2018-11-13,-0.09550476767065234,-1.0695020432874225,-0.0,-0.45536552141667935,1.0,-0.406720145300439,0.0
2018-11-14,-0.09467240438814474,-1.0712770470937631,-0.0,-0.45639129644220866,1.0,-0.40814594823928724,0.0
2018-11-15,-0.09379727685325265,-1.072465960665658,-0.0,-0.4579425113464448,1.0,-0.4015431164901664,0.0
2018-11-16,-0.0928392377155628,-1.0677418380598593,-0.0,-0.4566760291141917,1.0,-0.4028872580109329,0.0
2018-11-19,-0.09289964060282081,-1.0677418380598593,-0.0,-0.4566458276705626,1.0,-0.4028570565673039,0.0
2018-11-20,-0.08029131180595263,-1.0680128803153872,-0.0,-0.4557464865027536,1.0,-0.4053688043576394,0.0
2018-11-21,-0.08565546870338327,-1.0655767050540008,-0.0,-0.4526821409391969,1.0,-0.3795870875350558,0.0
2018-11-23,-0.08879302597285882,-1.0459542853719181,-0.0,-0.47188520415805396,1.0,-0.38905365327581565,0.0
2018-11-26,-0.08750600384245916,-1.05697646493756,-0.0,-0.47049111431316043,1.0,-0.38694764649375596,0.0
2018-11-27,-0.07914077437858508,-1.0608867112810707,-0.0,-0.4657624282982792,1.0,-0.3818116634799235,0.0
2018-11-28,-0.08007170600537795,-1.0581714968628622,-0.0,-0.4668658500149388,1.0,-0.3826411711980878,0.0
2018-11-29,-0.07199477481221982,-1.0508862037229463,-0.0,-0.46343852982216543,1.0,-0.3825371849300834,0.0
2018-11-30,-0.07238327194962577,-1.0523642628014733,-0.0,-0.46581323511940126,1.0,-0.37961862896518955,0.0
2018-12-03,-0.06758850876147335,-1.0582310168077245,-0.0,-0.47103349624508284,1.0,-0.38323995708666103,0.0
2018-12-04,-0.05684762216729698,-1.0676275274708913,-0.0,-0.46952145558500347,1.0,-0.3839075667788333,0.0
2018-12-06,-0.05174775203954028,-1.0736616447329244,-0.0,-0.46974930030369794,1.0,-0.3823021497052343,0.0
2018-12-07,-0.05814507957322525,-1.0741193300351672,-0.0,-0.47040591285688743,1.0,-0.37760028610597846,0.0
2018-12-10,-0.02709978994704299,-1.0896127333510843,-0.0,-0.4786840626016982,1.0,-0.36312535132096685,0.0
2018-12-11,-0.025685032846067348,-1.0899567970645676,-0.0,-0.47830975912883944,1.0,-0.36518316860981237,0.0
2018-12-12,-0.027263039488484988,-1.089692735776449,-0.0,-0.4791901012373453,1.0,-0.3640104197501628,0.0
2018-12-13,-0.02791276520090079,-1.0909387222946545,-0.0,-0.47884319070759745,1.0,-0.36544387815574253,0.0
2018-12-14,-0.028713663436749935,-1.0898746555249357,-0.0,-0.4789462767060776,1.0,-0.3656917651939432,0.0
2018-12-17,-0.029241502152293306,-1.0932759388451834,-0.0,-0.48297461778239575,1.0,-0.3631883627727475,0.0
2018-12-18,-0.02151394422310757,-1.0885937730559245,-0.0,-0.4790615316511731,1.0,-0.36198908071418034,0.0
2018-12-19,-0.025832546055739255,-1.0875649504015115,-0.0,-0.4773854511100614,1.0,-0.3615375531412376,0.0
2018-12-20,-0.028220164915309737,-1.0972524037745959,-0.0,-0.48117167266990146,1.0,-0.3701664037150597,0.0
2018-12-21,-0.025022261798753342,-1.0994063520332444,-0.0,-0.4804096170970615,1.0,-0.36340160284951023,0.0
2018-12-24,-0.00404380294577762,-1.0825290002656514,-0.0,-0.4789102393813277,1.0,-0.38622745653649754,0.0
2018-12-26,-0.004711735440444835,-1.093444541995903,-0.0,-0.456043312847527,1.0,-0.3723441615452151,0.0
2018-12-27,-0.0,-1.0574088221147044,-0.0,-0.39357157004215826,1.0,-0.3784342019636137,0.0
2018-12-28,-0.0,-1.0650141643059492,-0.0,-0.39254957507082155,1.0,-0.3752974504249292,0.0
2018-12-31,-0.0,-1.0681541122104725,-0.0,-0.3921412978765628,1.0,-0.3747342159725569,0.0
2019-01-02,-0.0,-1.067410638418399,-0.0,-0.38939557015804677,1.0,-0.3755735569025095,0.0
2019-01-03,-0.0,-1.0667686034658512,-0.0,-0.39809151659304565,1.0,-0.36671763506625893,0.0
2019-01-04,-0.0,-1.0680437424058322,-0.0,-0.39266438723897257,1.0,-0.36502868122863036,0.0
2019-01-07,-0.0,-1.0525259284041486,-0.0,-0.3842422214787554,1.0,-0.3512322961971674,0.0
2019-01-08,-0.0,-1.0451989980517673,-0.0,-0.3884219315335374,1.0,-0.34956860562204284,0.0
2019-01-09,-0.0,-1.0395563462500697,-0.0,-0.3878634569411241,1.0,-0.35236559737588263,0.0
2019-01-10,-0.0,-1.038036230273394,-0.0,-0.3887530562347188,1.0,-0.3516059124249833,0.0
2019-01-11,-0.0,-1.0305778915444757,-0.0,-0.3921705016554909,1.0,-0.35958932695250545,0.0
2019-01-14,-0.0,-1.0302726487871445,-0.0,-0.3988358815829783,1.0,-0.3558637591555964,0.0
2019-01-15,-0.0,-1.0419858076143276,-0.0,-0.4053840955170084,1.0,-0.3685796350529399,0.0
2019-01-16,-0.0,-1.0528580384111244,-0.0,-0.43557303242719553,1.0,-0.36105887046218726,0.0
2019-01-17,-0.0,-1.05143687163567,-0.0,-0.43638745692233205,1.0,-0.36028595027199456,0.0
2019-01-18,-0.0,-1.0415278575531304,-0.0,-0.444055140723722,1.0,-0.38632969557725444,0.0
2019-01-22,-0.0,-1.2457663543368003,-0.0,-0.38883635634258856,1.0,-0.23080890569930368,0.0
2019-01-23,-0.0,-1.2332113739160497,-0.0,-0.3920082970816168,1.0,-0.25571144593932765,0.0
2019-01-24,-0.0,-1.2244733044733045,-0.0,-0.4083405483405484,1.0,-0.25318903318903324,0.0
2019-01-25,-0.0,-1.2870089754050587,-0.0,-0.44075649842639,1.0,-0.18629793682247348,0.0
2019-01-28,-0.0,-1.271236394408941,-0.0,-0.462108611281333,1.0,-0.18471504858618576,0.0
2019-01-29,-0.0,-1.2525654144130973,-0.0,-0.4742581493933635,1.0,-0.1967256249086391,0.0
2019-01-30,-0.0,-1.2499561736691405,-0.0,-0.4701104423537661,1.0,-0.20168877461578916,0.0
2019-01-31,-0.0,-1.252198730269672,-0.0,-0.44268740171238863,1.0,-0.21733939076242065,0.0
2019-02-01,-0.0,-1.2510207652823144,-0.0,-0.44543280447970135,1.0,-0.220047830144657,0.0
2019-02-04,-0.0,-1.2509260609596033,-0.0,-0.4452092751932332,1.0,-0.22059209566865978,0.0
2019-02-05,-0.0,-1.2542417428379522,-0.0,-0.44803317466343484,1.0,-0.21805916537686534,0.0
2019-02-06,-0.0,-1.2370346616913972,-0.0,-0.44654986444334316,1.0,-0.23161239541731046,0.0
2019-02-07,-0.0,-1.2397064818589483,-0.0,-0.44158756042164116,1.0,-0.23059227767747945,0.0
2019-02-08,-0.0,-1.2383300268409383,-0.0,-0.45051931380557825,1.0,-0.22861477418601936,0.0
2019-02-11,-0.0,-1.2251298148854401,-0.0,-0.4461818288497081,1.0,-0.262358083726934,0.0
2019-02-12,-0.0,-1.2184418871589604,-0.0,-0.46016422874297314,1.0,-0.2645613208935456,0.0
2019-02-13,-0.0,-1.2255530713108966,-0.0,-0.4580489526947517,1.0,-0.25826665097670043,0.0
2019-02-14,-0.0,-1.2084279437350711,-0.0,-0.4757158444162661,1.0,-0.2647518504320132,0.0
2019-02-15,-0.0,-1.220543093270366,-0.0,-0.4706611570247934,1.0,-0.2603896103896104,0.0
2019-02-19,-0.0,-1.223652978874911,-0.0,-0.47679800617137436,1.0,-0.2665558984096843,0.0
2019-02-20,-0.0,-1.2232542956346264,-0.0,-0.48173427901593613,1.0,-0.2626346559040864,0.0
2019-02-21,-0.0,-1.231225530905208,-0.0,-0.4798611934986356,1.0,-0.2548641594495195,0.0
2019-02-22,-0.0,-1.2433709324986713,-0.0,-0.46081615779838186,1.0,-0.24862694147522588,0.0
2019-02-25,-0.0,-1.2394940720741872,-0.0,-0.4505517079469421,1.0,-0.2445709590327503,0.0
2019-02-26,-0.0,-1.2453151118801138,-0.0,-0.4462887474706003,1.0,-0.24106278776503706,0.0
2019-02-27,-0.0,-1.2502923976608185,-0.0,-0.4266959064327485,1.0,-0.24698830409356723,0.0
2019-02-28,-0.0,-1.2461367361273707,-0.0,-0.42513462889253106,1.0,-0.25544369000234135,0.0
2019-03-01,-0.0,-1.251056586053064,-0.0,-0.4417116694059638,1.0,-0.2421930030523597,0.0
2019-03-04,-0.0,-1.2492518922724871,-0.0,-0.4368949128674529,1.0,-0.24760898902775333,0.0
2019-03-05,-0.0,-1.241249485263839,-0.0,-0.44726160362374257,1.0,-0.2528384022589564,0.0
2019-03-06,-0.0,-1.2407342040240028,-0.0,-0.446523120367102,1.0,-0.2542652076714908,0.0
2019-03-07,-0.0,-1.2521841447271658,-0.0,-0.43812325341962055,1.0,-0.25133107809972055,0.0
2019-03-08,-0.0,-1.2587945660556445,-0.0,-0.461054754701311,1.0,-0.2462478495580471,0.0
2019-03-11,-0.0,-1.255604573692266,-0.0,-0.46118063683562915,1.0,-0.28435521142822845,0.0
2019-03-12,-0.0,-1.2211987152293802,-0.0,-0.4789709714562754,1.0,-0.32994970001818075,0.0
2019-03-13,-0.0,-1.234685784014643,-0.0,-0.4845332519829164,1.0,-0.33145210494203786,0.0
2019-03-14,-0.0,-1.2284580152671756,-0.0,-0.49462595419847327,1.0,-0.3303511450381679,0.0
2019-03-15,-0.0,-1.2173301104549765,-0.0,-0.49355934277759084,1.0,-0.3488357861885384,0.0
2019-03-18,-0.0,-1.2475618904726182,-0.0,-0.5191297824456115,1.0,-0.3590897724431108,0.0
2019-03-19,-0.0,-1.251609054660764,-0.0,-0.5123857963643214,1.0,-0.3756553954349942,0.0
2019-03-20,-0.0,-1.2656028256961747,-0.0,-0.5120943580686872,1.0,-0.3759500457283421,0.0
2019-03-21,-0.0,-1.2615597832934358,-0.0,-0.5474675570114653,1.0,-0.3408088698500693,0.0
2019-03-22,-0.0,-1.2515553580497714,-0.0,-0.5774187404773997,1.0,-0.3452260030472321,0.0
2019-03-25,-0.0,-1.2080055384228081,-0.0,-0.593618226445969,1.0,-0.3452073761721946,0.0
2019-03-26,-0.0,-1.2187312324177388,-0.0,-0.5843158327275026,1.0,-0.3578405032082688,0.0
2019-03-27,-0.0,-1.210940214130057,-0.0,-0.5904052048131888,1.0,-0.3569150112118245,0.0
2019-03-28,-0.0,-1.2065341268836267,-0.0,-0.5910788907179941,1.0,-0.3681144738508294,0.0
2019-03-29,-0.0,-1.202032353034284,-0.0,-0.5906169869258286,1.0,-0.3729779353572446,0.0
2019-04-01,-0.0,-1.208713496448303,-0.0,-0.5914759273875296,1.0,-0.35687450670876086,0.0
2019-04-02,-0.0,-1.2105677488427748,-0.0,-0.5935069433510722,1.0,-0.3448373586925717,0.0
2019-04-03,-0.0,-1.211939545009939,-0.0,-0.5870065945161392,1.0,-0.3563562931877702,0.0
2019-04-04,-0.0,-1.209986428052899,-0.0,-0.5700217782406969,1.0,-0.3762585613736073,0.0
2019-04-05,-0.0,-1.2013405842923992,-0.0,-0.5806247628683445,1.0,-0.37979005944100164,0.0
2019-04-08,-0.0,-1.2031969228829056,-0.0,-0.57926098745192,1.0,-0.3703259978561069,0.0
2019-04-09,-0.0,-1.1959568477332405,-0.0,-0.6068841152836217,1.0,-0.36081495776519346,0.0
2019-04-10,-0.0,-1.1618469556374729,-0.0,-0.6504703190542773,1.0,-0.36551417312825724,0.0
2019-04-11,-0.0,-1.155006031363088,-0.0,-0.6746555774236556,1.0,-0.34474001650688846,0.0
2019-04-12,-0.0,-1.1534285714285715,-0.0,-0.6750793650793651,1.0,-0.3460952380952381,0.0
2019-04-15,-0.0,-1.156118009463622,-0.0,-0.6694401219473467,1.0,-0.3501857791609769,0.0
2019-04-16,-0.0,-1.1476460596737494,-0.0,-0.698298240553793,1.0,-0.35887574912668657,0.0
2019-04-17,-0.0,-1.1612092324769023,-0.0,-0.7795044236231269,1.0,-0.3239855048806764,0.0
2019-04-18,-0.0,-1.1501303780964798,-0.0,-0.78122555410691,1.0,-0.328096479791395,0.0
2019-04-22,-0.0,-1.1460861600863566,-0.0,-0.7880671224362958,1.0,-0.3369206110366033,0.0
2019-04-23,-0.0,-1.1490656805314656,-0.0,-0.7858101253395294,1.0,-0.33769676342572896,0.0
2019-04-24,-0.0,-1.1589247664317326,-0.0,-0.7845271267005409,1.0,-0.3346992296344862,0.0
2019-04-25,-0.0,-1.1579586478503445,-0.0,-0.7907778142435181,1.0,-0.33318017722349846,0.0
2019-04-26,-0.0,-1.1416754547851307,-0.0,-0.8348932243606645,1.0,-0.3189757447930398,0.0
2019-04-29,-0.0,-1.1450097266642487,-0.0,-0.8366579841076197,1.0,-0.3154736390912988,0.0
2019-04-30,-0.0,-1.1336612418710594,-0.0,-0.8464991912322979,1.0,-0.32089921764103924,0.0
2019-05-01,-0.0,-1.125830221722896,-0.0,-0.8490896474242475,1.0,-0.3294782407560387,0.0
2019-05-02,-0.0,-1.1298989564353155,-0.0,-0.8581414609905581,1.0,-0.324863342719894,0.0
2019-05-03,-0.0,-1.145124867162593,-0.0,-0.853048618490967,1.0,-0.3227284803400638,0.0
2019-05-06,-0.0,-1.1032097122900382,-0.0,-0.8779311491767837,1.0,-0.344985863961417,0.0
2019-05-07,-0.0,-1.1185835391495895,-0.0,-0.8759762365663174,1.0,-0.3429677591616047,0.0
2019-05-08,-0.0,-1.1025623982186181,-0.0,-0.8595832363986838,1.0,-0.3613280600884044,0.0
2019-05-09,-0.0,-1.102495928744724,-0.0,-0.8606467479809898,1.0,-0.36033101797999273,0.0
2019-05-10,-0.0,-1.1020944148936171,-0.0,-0.8673869680851063,1.0,-0.3549534574468085,0.0
2019-05-13,-0.0,-1.102553021740576,-0.0,-0.86736254238415,1.0,-0.3542982514460475,0.0
2019-05-14,-0.0,-1.043949903027514,-0.021103842740212354,-0.8670326419249861,1.0,-0.35511653134347987,0.0
2019-05-15,-0.0,-1.0402662448925792,-0.0380255700540398,-0.8800909450375641,1.0,-0.3367272966917095,0.0
2019-05-16,-0.0,-1.0390330304720046,-0.03342408239577525,-0.8745038869026144,1.0,-0.33312559451569523,0.0
2019-05-17,-0.0,-1.032667936174404,-0.03821656050955414,-0.863188653227395,1.0,-0.34910368376124495,0.0
2019-05-20,-0.0,-1.019837366384681,-0.04682274247491639,-0.8625483638271363,1.0,-0.3496950619712768,0.0
2019-05-21,-0.0,-1.0153957497203765,-0.0577669583525232,-0.8608132113954867,1.0,-0.35574708862425164,0.0
2019-05-22,-0.0,-1.0089441320574792,-0.06487784025517083,-0.8602479366018875,1.0,-0.35421393574693366,0.0
2019-05-23,-0.0,-0.9929236011007732,-0.06286856244266806,-0.8720023587996331,1.0,-0.34834884025684704,0.0
2019-05-24,-0.0,-1.0162687652933007,-0.041531644732491234,-0.9008332782223397,1.0,-0.34805899080748626,0.0
2019-05-28,-0.0,-1.0074750281140437,-0.044188661771515515,-0.9044453264536615,1.0,-0.3514255473969703,0.0
2019-05-29,-0.0,-1.0182178217821782,-0.046435643564356435,-0.9065676567656765,1.0,-0.3291089108910891,0.0
2019-05-30,-0.0,-1.0201736718724206,-0.04150295506322845,-0.9113481031465646,1.0,-0.3287218938818635,0.0
2019-05-31,-0.0,-1.0162488853660951,-0.04577429901912217,-0.9132401994781861,1.0,-0.32732256679546884,0.0
2019-06-03,-0.0,-1.0214647294720927,-0.057787127736506474,-0.9079942147130365,1.0,-0.29984879363618433,0.0
2019-06-04,-0.0,-1.0166517694574104,-0.03426358128910517,-0.8973416757705168,1.0,-0.36223391929023074,0.0
2019-06-05,-0.0,-1.0105742159366202,-0.055391868002357104,-0.9054213317619327,1.0,-0.3023963857788253,0.0
2019-06-06,-0.0,-1.0100320240507155,-0.030847657015881314,-0.9008888307953727,1.0,-0.3260244428468727,0.0
2019-06-07,-0.0,-1.0021949221949222,-0.04147420147420147,-0.8989680589680589,1.0,-0.33336609336609335,0.0
2019-06-10,-0.0,-1.0006207527443804,-0.019896759017250392,-0.9088473601672764,1.0,-0.3377548353371667,0.0
2019-06-11,-0.0,-1.0027843291404612,-0.0387185534591195,-0.9023519392033543,1.0,-0.3318265199161426,0.0
2019-06-12,-0.0,-1.0022927516294913,-0.04081097900494579,-0.9024597949624971,1.0,-0.32982869869968223,0.0
2019-06-13,-0.0,-1.009670545812162,-0.05215538436321915,-0.8942468447795443,1.0,-0.3221111293230618,0.0
2019-06-14,-0.0,-0.9963254593175853,-0.06788057742782153,-0.9078083989501312,1.0,-0.3088254593175853,0.0
2019-06-17,-0.0,-0.9957097006615577,-0.06966005109058754,-0.9103622191655204,1.0,-0.2993384423920875,0.0
2019-06-18,-0.0,-0.9916516614830578,-0.06956948764118515,-0.9115403503028319,1.0,-0.30106400392862986,0.0
2019-06-19,-0.0,-0.9794771241830065,-0.08777777777777777,-0.9113398692810458,1.0,-0.28934640522875815,0.0
2019-06-20,-0.0,-0.9846118586910259,-0.08876010869921094,-0.9098647808008382,1.0,-0.29083587073961303,0.0
2019-06-21,-0.0,-0.9915809473891111,-0.08687676079407718,-0.9005110397693771,1.0,-0.2969272095918234,0.0
2019-06-24,-0.0,-0.9708667631198212,-0.08473628830724714,-0.9096738129685651,1.0,-0.3228988557148494,0.0
2019-06-25,-0.0,-0.954242573444937,-0.08567208271787298,-0.9157065484982768,1.0,-0.3268340718857706,0.0
2019-06-26,-0.0,-0.9527051471797402,-0.07432987995395494,-0.895280381516198,1.0,-0.36665022200296005,0.0
2019-06-27,-0.0,-0.9496409986166918,-0.08658849878137145,-0.8979645609643633,1.0,-0.3593636782820631,0.0
2019-06-28,-0.0,-0.9401250822909808,-0.09002633311389072,-0.902501645819618,1.0,-0.35898617511520736,0.0
2019-07-01,-0.0,-0.9442437775004926,-0.08734484796742628,-0.9016549550141197,1.0,-0.3504301569580351,0.0
2019-07-02,-0.0,-0.9529732213179312,-0.08053294828038855,-0.894362037280126,1.0,-0.353800210028879,0.0
2019-07-03,-0.0,-0.9299841248842439,-0.09971557084270405,-0.9220796401640428,1.0,-0.35550337346209815,0.0
2019-07-05,-0.0,-0.9088144892091087,-0.10437254189113263,-0.925570942261295,1.0,-0.36626235251346795,0.0
2019-07-08,-0.0,-0.9110193292582192,-0.10107384767883694,-0.923575086733851,1.0,-0.3684784404427557,0.0
2019-07-09,-0.0,-0.9012664087557452,-0.10319743411698576,-0.9271897629203453,1.0,-0.37492973580663297,0.0
2019-07-10,-0.0,-0.8862079237414358,-0.0972429086816933,-0.9438983219144076,1.0,-0.38248436103663985,0.0
2019-07-11,-0.0,-0.8880029115934357,-0.09608258337744838,-0.9420659078877712,1.0,-0.38247750132345154,0.0
2019-07-12,-0.0,-0.8755635110050384,-0.09795147175815433,-0.9512728719172634,1.0,-0.3899827631927871,0.0
2019-07-15,-0.0,-0.895235570870055,-0.11387582002518057,-0.9342323239016633,1.0,-0.3699224703465642,0.0
2019-07-16,-0.0,-0.9001457243160893,-0.09058091011459231,-0.9361462542226934,1.0,-0.3850433861031993,0.0
2019-07-17,-0.0,-0.9018516678260294,-0.08990029480936766,-0.9363675510947695,1.0,-0.3843452913312796,0.0
2019-07-18,-0.0,-0.9032983756244418,-0.09054818539716147,-0.9376716180897874,1.0,-0.3767823469083932,0.0
2019-07-19,-0.0,-0.9045568600724885,-0.044794151358384195,-0.8591121712462441,1.0,-0.28930330534989623,0.0
2019-07-22,-0.0,-0.8895118324866806,-0.036302812538718865,-0.8625634989468467,1.0,-0.30913145830752076,0.0
2019-07-23,-0.0,-0.8931879433722623,-0.035872494656299374,-0.8608779158018649,1.0,-0.3079210681205663,0.0
2019-07-24,-0.0,-0.8933242843040474,-0.0440523198420533,-0.849457058242843,1.0,-0.2980626850937808,0.0
2019-07-25,-0.0,-0.8788327016116606,-0.05201688699885981,-0.8608363378632399,1.0,-0.28988320852978333,0.0
2019-07-26,-0.0,-0.869813006376883,-0.05606728073688426,-0.8655001386278919,1.0,-0.2892393949662672,0.0
2019-07-29,-0.0,-0.8439197530864198,-0.05790123456790123,-0.8671913580246913,1.0,-0.3174074074074074,0.0
2019-07-30,-0.0,-0.8379776457185085,-0.0629368476152354,-0.85383502170767,1.0,-0.32435261877636484,0.0
2019-07-31,-0.0,-0.8491036009717395,-0.061994526276945794,-0.8474737845567207,1.0,-0.31655339955103173,0.0
2019-08-01,-0.0,-0.8516419556426907,-0.05262835436833722,-0.8483948045582648,1.0,-0.31068496507780907,0.0
2019-08-02,-0.0,-0.8474939530326688,-0.05652000857291571,-0.8432074951777349,1.0,-0.3145035363277303,0.0
2019-08-05,-0.0,-0.8439575236404812,-0.049759769868715,-0.8533219083759218,1.0,-0.3132172476053493,0.0
2019-08-06,-0.0,-0.8407208519159006,-0.056399987864445854,-0.8199993932222931,1.0,-0.31673796304723767,0.0
2019-08-07,-0.0,-0.8525289826558102,-0.04830947119895874,-0.8099101007960771,1.0,-0.31616066834155643,0.0
2019-08-08,-0.0,-0.8535815139829351,-0.0550511644854705,-0.8141074302371482,1.0,-0.31369750705978805,0.0
2019-08-09,-0.0,-0.8622838638724262,-0.04970367202297305,-0.8304820675749983,1.0,-0.3124579947455245,0.0
2019-08-12,-0.0,-0.8630132804152038,-0.047321019691650125,-0.8333078919248971,1.0,-0.30929629064264996,0.0
2019-08-13,-0.0,-0.8553166763509586,-0.04458851952659103,-0.8443683293067067,1.0,-0.31392397321018994,0.0
2019-08-14,-0.0,-0.865338936597844,-0.04330348985930934,-0.832328400024362,1.0,-0.30431207747122235,0.0
2019-08-15,-0.0,-0.8953425480769232,-0.06036658653846154,-0.8100961538461539,1.0,-0.23900240384615384,0.0
2019-08-16,-0.0,-0.8913957820104548,-0.06155741152436461,-0.8057441567025175,1.0,-0.24556870756474192,0.0
2019-08-19,-0.0,-0.8663639893664685,-0.06481675079900834,-0.8164222348337765,1.0,-0.23934406642970224,0.0
2019-08-20,-0.0,-0.8718529332896344,-0.07007716831034175,-0.810654589875756,1.0,-0.22688675029049846,0.0
2019-08-21,-0.0,-0.8749925732279723,-0.10382627294872558,-0.7864357435684155,1.0,-0.2054542213772206,0.0
2019-08-22,-0.0,-0.8773117226229703,-0.09894024401104283,-0.7883456526256418,1.0,-0.20387686644699737,0.0
2019-08-23,-0.0,-0.8774086280098572,-0.09975950832813751,-0.7887236127193373,1.0,-0.20314123689914193,0.0
2019-08-26,-0.0,-0.8703768829494166,-0.10559170036926323,-0.7762147588066349,1.0,-0.17847722876736416,0.0
2019-08-27,-0.0,-0.8700591438777302,-0.10394097323885927,-0.7745212859401533,1.0,-0.17939333606605373,0.0
2019-08-28,-0.0,-0.8752780053845252,-0.10014046587849701,-0.7743766826641695,1.0,-0.17657731476062272,0.0
2019-08-29,-0.0,-0.8681154757378103,-0.1048875369270818,-0.7786422533563426,1.0,-0.17327210506303195,0.0
2019-08-30,-0.0,-0.8557815596223335,-0.10805455181256557,-0.7874752302133116,1.0,-0.1627520690057116,0.0
2019-09-03,-0.0,-0.8421067854457107,-0.08896858911320646,-0.7874703534447851,1.0,-0.1738011222305779,0.0
2019-09-04,-0.0,-0.8186657409014638,-0.10385928368917433,-0.7832552218943469,1.0,-0.1872070821038014,0.0
2019-09-05,-0.0,-0.8229930681393276,-0.08473552506687376,-0.795582017430322,1.0,-0.17298012483101793,0.0
2019-09-06,-0.0,-0.8276733896454634,-0.07877952077228065,-0.7946331092340402,1.0,-0.1719531115324944,0.0
