Date,IWF,IWM,MTUM,RETA,SPY,VLUE,VXX
2019-01-14,-1.4748522143618565,-2.0125012113576894,-1.2288981490454502,1.0,-1.9690861517588913,-2.0055237910650257,0.0
2019-01-15,-1.4728877679697352,-2.0099912697642837,-1.2348433407702009,1.0,-1.9697351828499368,-2.012707343098264,0.0
2019-01-16,-1.4642787996127784,-2.0075508228460794,-1.2270087124878992,1.0,-1.965440464666021,-2.0162633107454018,0.0
2019-01-17,-1.4652535811072396,-2.0042586140147116,-1.2289005032907472,1.0,-1.964769647696477,-2.0154858691444058,0.0
2019-01-18,-1.4780064371403494,-2.009168048376085,-1.2508534087584122,1.0,-1.977762606066517,-2.037452452940603,0.0
2019-01-22,-1.5172344689378758,-2.0647294589178355,-1.3010020040080161,1.0,-2.046793587174349,-2.090380761523046,0.0
2019-01-23,-1.5171617824167,-2.0490766760337213,-1.313930148534725,1.0,-2.052388598956242,-2.1035728623042953,0.0
2019-01-24,-1.5185705681590043,-2.048283477213411,-1.3145954627584822,1.0,-2.0533025496888175,-2.1032925115438665,0.0
2019-01-25,-1.546263525128931,-2.022145818586308,-1.3543330973809282,1.0,-2.0724036808575184,-2.1170998078673273,0.0
2019-01-28,-1.5435638566380616,-2.0020191822311966,-1.3700151438667338,1.0,-2.07218576476527,-2.1081272084805653,0.0
2019-01-29,-1.5392907515615555,-1.9886157565988314,-1.3707435019141647,1.0,-2.0680032238565382,-2.107797703002216,0.0
2019-01-30,-1.5387792103142628,-1.9875100725221597,-1.370870265914585,1.0,-2.0671837228041903,-2.1080781627719585,0.0
2019-01-31,-1.528706688154714,-1.996676067687349,-1.3694601128122483,1.0,-2.0614423851732475,-2.116236905721193,0.0
2019-02-01,-1.5291687657430728,-1.9967758186397984,-1.3686649874055414,1.0,-2.0643828715365236,-2.116574307304786,0.0
2019-02-04,-1.5317196167423097,-2.000403429147756,-1.3691376701966718,1.0,-2.0672718103883008,-2.117196167423096,0.0
2019-02-05,-1.5287414279951594,-1.9944534086325132,-1.3758572004840661,1.0,-2.065752319483663,-2.1199072206534892,0.0
2019-02-06,-1.5301302109619461,-1.9949530634904613,-1.3756939537700614,1.0,-2.0694458463712526,-2.123750883213889,0.0
2019-02-07,-1.5283684369646275,-1.9896200745742214,-1.374080419228056,1.0,-2.065705935704928,-2.1198226342839868,0.0
2019-02-08,-1.5205218263923732,-1.9760160561966884,-1.3721023582538885,1.0,-2.0573005519317613,-2.1092824887104866,0.0
2019-02-11,-1.5293524309057898,-1.9839620738349808,-1.3819850716158966,1.0,-2.070607222110147,-2.1209400847286664,0.0
2019-02-12,-1.537527817115112,-1.9893789196844023,-1.3852923325915434,1.0,-2.077786769168521,-2.125328747724054,0.0
2019-02-13,-1.533865750101092,-1.9922159320663162,-1.3859684593611,1.0,-2.0753133845531746,-2.1217145167812377,0.0
2019-02-14,-1.5422920892494931,-1.9870182555780935,-1.4010141987829616,1.0,-2.084178498985801,-2.127484787018256,0.0
2019-02-15,-1.524656020889826,-1.983629607311439,-1.379833283117405,1.0,-2.0560409761976497,-2.099025810987245,0.0
2019-02-19,-1.5353443941679235,-1.9767722473604825,-1.387028657616893,1.0,-2.058320764203117,-2.0978381096028156,0.0
2019-02-20,-1.5145294059307746,-1.957056431617574,-1.368739462461569,1.0,-2.018446890806308,-2.058911038381434,0.0
2019-02-21,-1.5145775485918287,-1.9566640222134075,-1.3690995636652121,1.0,-2.0180483934946447,-2.058409361364538,0.0
2019-02-22,-1.5139205389874169,-1.9516496581789358,-1.37005845635589,1.0,-2.017041513920539,-2.0550876845338353,0.0
2019-02-25,-1.5218949044585988,-1.9568073248407643,-1.384156050955414,1.0,-2.025875796178344,-2.0634952229299364,0.0
2019-02-26,-1.5152505446623095,-1.9436522083580907,-1.3808674985145575,1.0,-2.0139631610219846,-2.04931669637552,0.0
2019-02-27,-1.5190400634668784,-1.9434748115827052,-1.3846687822292743,1.0,-2.0181475604918684,-2.051467671558905,0.0
2019-02-28,-1.5129016312407315,-1.9364310430054372,-1.3813148788927336,1.0,-2.0105783489866536,-2.045081562036579,0.0
2019-03-01,-1.5077801851487098,-1.9247587157770336,-1.3811305889304708,1.0,-2.0015757337010043,-2.0329919243647825,0.0
2019-03-04,-1.5048228346456693,-1.9233267716535434,-1.3795275590551181,1.0,-2.000492125984252,-2.0343503937007874,0.0
2019-03-05,-1.5222431388090756,-1.9296542157931238,-1.3875953631229565,1.0,-2.020112949569008,-2.0482512632517587,0.0
2019-03-06,-1.5219372090720016,-1.9273051401406358,-1.3891254828166781,1.0,-2.0187184312171933,-2.0468455977022875,0.0
2019-03-07,-1.5202615674229663,-1.9274744872684035,-1.385316556028931,1.0,-2.0233825423560883,-2.051421777469533,0.0
2019-03-08,-1.5311066799601198,-1.9280159521435694,-1.419541375872383,1.0,-2.03419740777667,-2.0572283150548354,0.0
2019-03-11,-1.5544684284849706,-1.948355860399435,-1.4492636675408512,1.0,-2.053157151502925,-2.081400040346984,0.0
2019-03-12,-1.583931869484917,-1.959162733429099,-1.5017443053560433,1.0,-2.0895752103427045,-2.1262056228196182,0.0
2019-03-13,-1.6080016583747927,-1.9778192371475953,-1.531612769485904,1.0,-2.106032338308458,-2.1413764510779436,0.0
2019-03-14,-1.6076277334438802,-1.9787542750544096,-1.5319722251010468,1.0,-2.104777697170691,-2.1405326976888794,0.0
2019-03-15,-1.615968395883148,-1.980039505146065,-1.5413244620022872,1.0,-2.1100946044287348,-2.1486641022975363,0.0
2019-03-18,-1.630690161527166,-1.9988462345290539,-1.5761485210824417,1.0,-2.1213551499895114,-2.1617369414726246,0.0
2019-03-19,-1.6391199073586693,-2.005474260448468,-1.5871144330982208,1.0,-2.1270660069480996,-2.168544057269186,0.0
2019-03-20,-1.6338751966439433,-2.0006292606187728,-1.5786051389617197,1.0,-2.115154693235448,-2.159412690089145,0.0
2019-03-21,-1.627324002506789,-1.9920618341341132,-1.5735324838103195,1.0,-2.1068518905368707,-2.1451848757050342,0.0
2019-03-22,-1.6361822763544729,-1.996220075598488,-1.595023099538009,1.0,-2.1212725745485086,-2.1509869802603947,0.0
2019-03-25,-1.608858002281921,-1.945752515299243,-1.588009542578571,1.0,-2.102686443315009,-2.1271652318224255,0.0
2019-03-26,-1.6193858366409024,-1.9609358679757676,-1.607583037392939,1.0,-2.113536661792354,-2.1435136828911636,0.0
2019-03-27,-1.6218671679197996,-1.9560359231411864,-1.6087092731829573,1.0,-2.1139306599832914,-2.1422305764411025,0.0
2019-03-28,-1.6215085259964432,-1.9567946437911916,-1.6174286013181296,1.0,-2.1168532273250342,-2.1486557171252225,0.0
2019-03-29,-1.6211264656616415,-1.9557160804020102,-1.6222780569514237,1.0,-2.1185092127303187,-2.1514865996649917,0.0
2019-04-01,-1.6219614417435038,-1.9604987426655491,-1.62384744341995,1.0,-2.119761106454317,-2.1516135792120705,0.0
2019-04-02,-1.6275413959337663,-1.9592328652274156,-1.641165374135401,1.0,-2.116118214210857,-2.1359253825193876,0.0
2019-04-03,-1.639257853679106,-1.9710099093400801,-1.6482184271558085,1.0,-2.1341977651275563,-2.149272612270715,0.0
2019-04-04,-1.6360487087969766,-1.9611589334453077,-1.6367835397858492,1.0,-2.122611799286164,-2.1410875498635313,0.0
2019-04-05,-1.6439840134623476,-1.9603491796381995,-1.6410391249474128,1.0,-2.1271560790912916,-2.1449305847707194,0.0
2019-04-08,-1.639819857561793,-1.948470883954755,-1.6388772517804777,1.0,-2.115416841223293,-2.130917469627147,0.0
2019-04-09,-1.6563190571398507,-1.9495948647795431,-1.653477849100284,1.0,-2.1282752814900556,-2.135325686625276,0.0
2019-04-10,-1.6538825260060943,-1.9439949563938215,-1.652936849847641,1.0,-2.1263003047178732,-2.1302931596091206,0.0
2019-04-11,-1.6615158204562177,-1.9353516240933457,-1.6612004625249657,1.0,-2.128666035950804,-2.125091979396615,0.0
2019-04-12,-1.6619703501209124,-1.9357585953106928,-1.6618652087057093,1.0,-2.1292187992850384,-2.125328566922511,0.0
2019-04-15,-1.663261006951759,-1.9412260374973667,-1.665894248999368,1.0,-2.1314514430166422,-2.1311354539709293,0.0
2019-04-16,-1.6649446494464943,-1.943911439114391,-1.6666315234580917,1.0,-2.133684765419083,-2.1338956246705325,0.0
2019-04-17,-1.6643143037708028,-1.934274278491679,-1.6704234253212558,1.0,-2.1332420476090164,-2.130819464925216,0.0
2019-04-18,-1.6627318718381112,-1.9379215851602023,-1.668634064080944,1.0,-2.13575042158516,-2.1345910623946036,0.0
2019-04-22,-1.6565677743998322,-1.9273508753538107,-1.653842121815704,1.0,-2.1231785302442603,-2.1224447007023794,0.0
2019-04-23,-1.6571578395385422,-1.9304667016255899,-1.6562139486103828,1.0,-2.122810697430519,-2.1209229155742,0.0
2019-04-24,-1.650345260514752,-1.9218455743879472,-1.6542163632559113,1.0,-2.1178070726093323,-2.1182255702029713,0.0
2019-04-25,-1.654684552504716,-1.923076923076923,-1.6606581429469711,1.0,-2.1208342066652692,-2.120729406832949,0.0
2019-04-26,-1.6587284934955937,-1.9226814939152328,-1.664708350818296,1.0,-2.12295425933697,-2.1219051615610574,0.0
2019-04-29,-1.6555799602552033,-1.9137119548164416,-1.6603911724714988,1.0,-2.1142139943520553,-2.1153645016211695,0.0
2019-04-30,-1.6558509524806364,-1.9156374293489637,-1.6602470169562489,1.0,-2.116705045007327,-2.1184844044379316,0.0
2019-05-01,-1.6649522409992654,-1.923585598824394,-1.6619082607326547,1.0,-2.123228718379343,-2.1228088590322245,0.0
2019-05-02,-1.6646737990350324,-1.9215439479756662,-1.6610027270820222,1.0,-2.1193622823578773,-2.1221942521501993,0.0
2019-05-03,-1.6645689112649467,-1.9217537235158382,-1.6608978393119362,1.0,-2.119257394587791,-2.1221942521501993,0.0
2019-05-06,-1.6596924364473273,-1.907940161104718,-1.6600062768071975,1.0,-2.1158070927921333,-2.117794748404645,0.0
2019-05-07,-1.665194996320824,-1.9208451592557552,-1.6719226321875327,1.0,-2.125512456638284,-2.1284557973299694,0.0
2019-05-08,-1.6517147636971978,-1.9069427017984104,-1.6654119615223755,1.0,-2.113759933082392,-2.118046842325387,0.0
2019-05-09,-1.6539709113738619,-1.9071884482578214,-1.6679920477137176,1.0,-2.116040598514178,-2.118342576122214,0.0
2019-05-10,-1.6537978656622723,-1.90646578782172,-1.6689684034316803,1.0,-2.1163423310315963,-2.116865453023645,0.0
2019-05-13,-1.6531338286073034,-1.9068745422203621,-1.6673642356387988,1.0,-2.1176101287014752,-2.118551846813854,0.0
2019-05-14,-1.6177750155376012,-1.8593329189973067,-1.6847938678268075,1.0,-2.1010979904702713,-2.0954008701056557,0.0
2019-05-15,-1.6129934721790489,-1.8622940627914206,-1.689462231893068,1.0,-2.1042379028079994,-2.0926328877836493,0.0
2019-05-16,-1.6064589586999276,-1.8621260739053929,-1.6918538453576235,1.0,-2.1006107028257945,-2.0898457716592485,0.0
2019-05-17,-1.6072945808724486,-1.8596000414464822,-1.6972334473111594,1.0,-2.0991607087348463,-2.0982281628846753,0.0
2019-05-20,-1.6068765534382765,-1.853251864125932,-1.701222038111019,1.0,-2.097970173985087,-2.096830985915493,0.0
2019-05-21,-1.6030415890751086,-1.852058762673288,-1.7013242292571904,1.0,-2.09476515621767,-2.0943513345747986,0.0
2019-05-22,-1.5991116620183867,-1.8442309678752198,-1.7034397273008988,1.0,-2.092552422270427,-2.0901766346451813,0.0
2019-05-23,-1.5997315713400784,-1.8423497831922362,-1.7084451786083006,1.0,-2.0905430518273795,-2.083212884575676,0.0
2019-05-24,-1.5879149111088275,-1.8269448155379715,-1.703935875038537,1.0,-2.0826225465008736,-2.0750179837632308,0.0
2019-05-28,-1.5878607373934477,-1.8236623189894219,-1.7039129095203862,1.0,-2.0813392215261377,-2.0734312416555407,0.0
2019-05-29,-1.5934449809924998,-1.825850200349327,-1.7060515771088052,1.0,-2.081064420014384,-2.067913284701531,0.0
2019-05-30,-1.594141829393628,-1.8253854059609456,-1.7057553956834532,1.0,-2.081808838643371,-2.0704008221993835,0.0
2019-05-31,-1.5947584789311409,-1.8269270298047278,-1.7051387461459404,1.0,-2.081294964028777,-2.0693730729701953,0.0
2019-06-03,-1.584783944296539,-1.819782920335859,-1.6992627483104648,1.0,-2.0757730903133322,-2.0600040958427197,0.0
2019-06-04,-1.580935804238763,-1.822361011569571,-1.6979625268762155,1.0,-2.0748438619842324,-2.062455206306952,0.0
2019-06-05,-1.5611481706084493,-1.785122296341217,-1.6921366484738227,1.0,-2.0514453203962,-2.01728320194057,0.0
2019-06-06,-1.557688421903415,-1.791776116387149,-1.6842796524550414,1.0,-2.047787431804405,-2.0215194988886642,0.0
2019-06-07,-1.5603884280801132,-1.799716771191584,-1.686121788387619,1.0,-2.0470362128262187,-2.022051385798098,0.0
2019-06-10,-1.550201612903226,-1.7956653225806454,-1.6747983870967744,1.0,-2.0411290322580644,-2.018951612903226,0.0
2019-06-11,-1.5636842638565205,-1.8043368122403487,-1.6956125240652546,1.0,-2.045799979734522,-2.0232039720336408,0.0
2019-06-12,-1.5646044624746451,-1.8079107505070995,-1.698478701825558,1.0,-2.047261663286004,-2.0236308316430023,0.0
2019-06-13,-1.5707312112274994,-1.8186718193837077,-1.7079223024509307,1.0,-2.0491203091630226,-2.0232889250483064,0.0
2019-06-14,-1.5787273098103203,-1.8163369365694473,-1.7219049561492965,1.0,-2.058025698551907,-2.0229451356312462,0.0
2019-06-17,-1.5795976718063922,-1.819871336669049,-1.7236801797202084,1.0,-2.061574594097825,-2.026753803737363,0.0
2019-06-18,-1.5817568258513142,-1.8252377543716127,-1.7251252684323548,1.0,-2.064628285100726,-2.029246344206974,0.0
2019-06-19,-1.5834866135295318,-1.816676885346413,-1.7322705906396894,1.0,-2.0635601880237076,-2.0226854690374005,0.0
2019-06-20,-1.5852162355587363,-1.8205704938145386,-1.7292710356814234,1.0,-2.064206113894285,-2.0246396074021065,0.0
2019-06-21,-1.5867253016976888,-1.823788095725097,-1.7286766209858868,1.0,-2.062589486602577,-2.0253630599304557,0.0
2019-06-24,-1.5933367503844185,-1.82337262942081,-1.7333675038441825,1.0,-2.0670425422860075,-2.034136340338288,0.0
2019-06-25,-1.5920311379698866,-1.8180887022431629,-1.7330738502509475,1.0,-2.0667827512035233,-2.032879237939158,0.0
2019-06-26,-1.5835978294256168,-1.8199037575509367,-1.7278591174362647,1.0,-2.0644005324050374,-2.0426947885737685,0.0
2019-06-27,-1.5883678066762237,-1.8198853164038502,-1.7308007372516898,1.0,-2.0610280565226295,-2.039422486176531,0.0
2019-06-28,-1.5856308291483037,-1.8224864200061495,-1.7312698575381775,1.0,-2.065696423080865,-2.043968432919955,0.0
2019-07-01,-1.5865492885658716,-1.8178933360630567,-1.729143208107278,1.0,-2.063875524618692,-2.0390009212816054,0.0
2019-07-02,-1.5824468085106382,-1.820069558101473,-1.7263707037643208,1.0,-2.06157937806874,-2.0386661211129296,0.0
2019-07-03,-1.582489516211517,-1.8219290170809044,-1.7249667587194437,1.0,-2.060038866728035,-2.038559885445433,0.0
2019-07-05,-1.581749437972614,-1.8155528305742896,-1.724095646842428,1.0,-2.058961782137748,-2.0384222358471282,0.0
2019-07-08,-1.5858006351808218,-1.8185636717549432,-1.729945702284602,1.0,-2.065976846634566,-2.044565106034218,0.0
2019-07-09,-0.0,-1.0481370342585647,-0.7201800450112529,1.0,-2.0938359589897475,-1.3894098524631158,0.0
2019-07-10,-0.0,-1.052881610201275,-0.7213401675209401,1.0,-2.0896987123390423,-1.3867983497937242,0.0
2019-07-11,-0.0,-1.04909932449337,-0.731048286214661,1.0,-2.0913810357768328,-1.3832249186890169,0.0
2019-07-12,-0.0,-1.09109411619588,-0.7050080177624275,1.0,-1.997224620698162,-1.3741828049833478,0.0
2019-07-15,-0.0,-1.159174649963154,-0.7612380250552689,1.0,-1.951424711373127,-1.2691599115696388,0.0
2019-07-16,-0.0,-1.1572669439686813,-0.7225348666503548,1.0,-1.9429899681918277,-1.2942255933447517,0.0
2019-07-17,-0.0,-1.1785473903200148,-0.7126598543719024,1.0,-1.939974300923943,-1.2875848987334029,0.0
2019-07-18,-0.0,-1.1780863819894776,-0.7103266854276276,1.0,-1.943411232105714,-1.285880337697296,0.0
2019-07-19,-0.0,-1.1733893046176311,-0.6976942264403481,1.0,-1.9356938614102333,-1.2769970189207278,0.0
2019-07-22,-0.0,-1.116399879190577,-0.6657203261854425,1.0,-1.9275747508305647,-1.3308366052552099,0.0
2019-07-23,-0.0,-1.112853423745232,-0.6734879215353877,1.0,-1.9369740267603073,-1.3311133983168855,0.0
2019-07-24,-0.0,-1.1147222895949551,-0.7025224351200582,1.0,-1.932937181663837,-1.313364055299539,0.0
2019-07-25,-0.0,-1.0971591253255801,-0.7106426797504392,1.0,-1.9469380337997457,-1.302562238778848,0.0
2019-07-26,-0.0,-1.1256308258623762,-0.7072967998575076,1.0,-1.8659383720239864,-1.2382592174790714,0.0
2019-07-29,-0.0,-1.125645438898451,-0.7088254495815776,1.0,-1.8623063683304648,-1.23835242447623,0.0
2019-07-30,-0.0,-1.1277530424458297,-0.710952804986643,1.0,-1.8581181359453844,-1.2397150489759572,0.0
2019-07-31,-0.0,-1.1420933824402995,-0.7106451229654271,1.0,-1.8513128192942854,-1.2363074729713674,0.0
2019-08-01,-0.0,-1.1808611308256447,-0.713508398391294,1.0,-1.8180151407617695,-1.2019753962621242,0.0
2019-08-02,-0.0,-1.1660281723345318,-0.7443861613720753,1.0,-1.8085106382978726,-1.1748688630871693,0.0
2019-08-05,-0.0,-1.1599434662269597,-0.7374124020964608,1.0,-1.820446381249632,-1.1711324421412166,0.0
2019-08-06,-0.0,-1.1564633722948734,-0.7227172780928133,1.0,-1.7583613007753731,-1.1488832311075108,0.0
2019-08-07,-0.0,-1.2020278099652375,-0.6831402085747392,1.0,-1.7348783314020857,-1.1736964078794903,0.0
2019-08-08,-0.0,-1.1882617988562185,-0.6658771879151983,1.0,-1.734561839292935,-1.1880307319045693,0.0
2019-08-09,-0.0,-1.1583309352517985,-0.6537553956834533,1.0,-1.7182158273381298,-1.2250359712230217,0.0
2019-08-12,-0.0,-1.148671144021583,-0.688709029332415,1.0,-1.7158601687618393,-1.1869582687560989,0.0
