Date,IWF,IWM,MTUM,PBFX,SPY,VLUE,VXX
2018-10-16,-0.1692271017640515,-0.6108491815436775,-0.0,1.0,-0.42649785453197014,-0.44215182497218836,0.0
2018-10-17,-0.15506139367553898,-0.5838264813994108,-0.0,1.0,-0.4217784613780338,-0.44630986209233814,0.0
2018-10-18,-0.15810318147244734,-0.5931229837123299,-0.0,1.0,-0.4217745954310594,-0.44981246885409293,0.0
2018-10-19,-0.14007771884682035,-0.5875912408759124,-0.0,1.0,-0.4368271805912934,-0.4611405765898231,0.0
2018-10-22,-0.14179222421241178,-0.5962490780739649,-0.0,1.0,-0.4357549257191023,-0.46025181751132654,0.0
2018-10-23,-0.14416644719515406,-0.596339215169871,-0.0,1.0,-0.43386884382407165,-0.4592836449828812,0.0
2018-10-24,-0.14251144194855067,-0.5929296648955757,-0.0,1.0,-0.43411015834604655,-0.46075543163764526,0.0
2018-10-25,-0.11677585459736418,-0.5576741696194142,-0.0,1.0,-0.4377118968110326,-0.43694715644038845,0.0
2018-10-26,-0.10065181142943762,-0.5483047850032843,-0.0,1.0,-0.446440301146986,-0.4310039917134051,0.0
2018-10-29,-0.12393608688841312,-0.5625032635371521,-0.0,1.0,-0.48133256748994824,-0.44303169547282123,0.0
2018-10-30,-0.11760714099284858,-0.5625619877851439,-0.0,1.0,-0.48159941535731066,-0.44824346191992487,0.0
2018-10-31,-0.12450633963832883,-0.5430004157139888,-0.0,1.0,-0.4840989399293287,-0.44660673456661815,0.0
2018-11-01,-0.17512849101242758,-0.5459984227558262,-0.0,1.0,-0.5211704239523564,-0.477089168683545,0.0
2018-11-02,-0.181220758850096,-0.5188901208859562,-0.0,1.0,-0.5310057603375071,-0.4732401222381481,0.0
2018-11-05,-0.1801519288475575,-0.5215592982076721,-0.0,1.0,-0.5309940255737883,-0.4706279905923062,0.0
2018-11-06,-0.18188697602767492,-0.5226345233912597,-0.0,1.0,-0.5294992027242508,-0.46860895651468876,0.0
2018-11-07,-0.18140206522627578,-0.5327357436721794,-0.0,1.0,-0.5348881562815029,-0.47551971228509926,0.0
2018-11-08,-0.1860414155801468,-0.5358825462912239,-0.0,1.0,-0.5402377561082502,-0.4769639531061685,0.0
2018-11-09,-0.1874056797914666,-0.5373576622307586,-0.0,1.0,-0.5405954177527782,-0.478501852105913,0.0
2018-11-12,-0.18685943862909618,-0.5278635655524885,-0.0,1.0,-0.5424854464456531,-0.47585339856240944,0.0
2018-11-13,-0.16118081581663138,-0.5269675737330943,-0.0,1.0,-0.5511379066862202,-0.4764814513062843,0.0
2018-11-14,-0.15983439108762565,-0.5308473837605208,-0.0,1.0,-0.553645847519952,-0.4795031732628769,0.0
2018-11-15,-0.15937414965986393,-0.5324897959183673,-0.0,1.0,-0.5577687074829932,-0.4714557823129252,0.0
2018-11-16,-0.15485186191899972,-0.5237292742593096,-0.0,1.0,-0.5589834194074477,-0.48059255232400105,0.0
2018-11-19,-0.159178119472037,-0.5236086542386719,-0.0,1.0,-0.557817390121105,-0.4808273234453667,0.0
2018-11-20,-0.10150816810756266,-0.52237706929937,-0.0,1.0,-0.5785856492213708,-0.5247770474813865,0.0
2018-11-21,-0.09637593488781346,-0.5297514298284206,-0.0,1.0,-0.5858996920369556,-0.537642982842059,0.0
2018-11-23,-0.09591425177491092,-0.541893422470234,-0.0,1.0,-0.5852647863200641,-0.5394347910163264,0.0
2018-11-26,-0.09784670311279706,-0.5413923909405333,-0.0,1.0,-0.5985997991743836,-0.5514057793149615,0.0
2018-11-27,-0.08994532789387506,-0.5438348180834235,-0.0,1.0,-0.5944550828407293,-0.5469985846307551,0.0
2018-11-28,-0.08939974457215837,-0.5479204842023433,-0.0,1.0,-0.5928979954467211,-0.5461991226608918,0.0
2018-11-29,-0.06523708849290245,-0.5380137832569123,-0.0,1.0,-0.5910875593750858,-0.5513302764888389,0.0
2018-11-30,-0.06516786077026544,-0.53814268851739,-0.0,1.0,-0.5917812731614922,-0.5499464712179857,0.0
2018-12-03,-0.0628430296377607,-0.5392974753018661,-0.0,1.0,-0.5922063666300769,-0.5499176728869375,0.0
2018-12-04,-0.06990627092166926,-0.5472829725507699,-0.0,1.0,-0.6097969203302833,-0.5625697388975675,0.0
2018-12-06,-0.06495656894679695,-0.49182953311617805,-0.0,1.0,-0.6161237785016286,-0.5415309446254072,0.0
2018-12-07,-0.07013636116694735,-0.49174227196175363,-0.0,1.0,-0.616749062856522,-0.5377030477535719,0.0
2018-12-10,-0.05115178883423379,-0.4931591538316802,-0.0,1.0,-0.617638362497648,-0.526032846813429,0.0
2018-12-11,-0.0568071835681256,-0.49142380901172167,-0.0,1.0,-0.6192332508871922,-0.5209699967738467,0.0
2018-12-12,-0.05753461486758973,-0.4913025944347359,-0.0,1.0,-0.6193574405161983,-0.5203656405430838,0.0
2018-12-13,-0.05637215312550476,-0.48737414526463146,-0.0,1.0,-0.6289775480536262,-0.5193291336886878,0.0
2018-12-14,-0.06049841218580117,-0.4761827870176005,-0.0,1.0,-0.6352602400559771,-0.5192690672264384,0.0
2018-12-17,-0.061277881166221654,-0.47765461067508164,-0.0,1.0,-0.6403160989292553,-0.5178412492920139,0.0
2018-12-18,-0.050435248426409535,-0.4677648319271461,-0.0,1.0,-0.6389446899691978,-0.5212802999866076,0.0
2018-12-19,-0.04506075154896333,-0.4704557036719148,-0.0,1.0,-0.6430812971059195,-0.5235630179974787,0.0
2018-12-20,-0.043815877251501,-0.45929286190793855,-0.0,1.0,-0.6466711140760506,-0.5186657771847898,0.0
2018-12-21,-0.04063918456188782,-0.4582061423300507,-0.0,1.0,-0.6481034162397472,-0.5074721949406736,0.0
2018-12-24,-0.024439757447930397,-0.4410493013445821,-0.0,1.0,-0.6462167150013182,-0.524729765357237,0.0
2018-12-26,-0.02500261260319783,-0.4439335353746473,-0.0,1.0,-0.6294806144842721,-0.5142125613961751,0.0
2018-12-27,-0.0019698959490857663,-0.4205475300535408,-0.0,1.0,-0.5854379230225275,-0.5175270229316092,0.0
2018-12-28,-0.0,-0.42981589809820453,-0.0,1.0,-0.5866443819797919,-0.5158651776444073,0.0
2018-12-31,-0.0,-0.430619222489553,-0.0,1.0,-0.5863745726225149,-0.5156135241230847,0.0
2019-01-02,-0.0,-0.4319853873864732,-0.0,1.0,-0.5887411842305545,-0.5161854990106044,0.0
2019-01-03,-0.0,-0.43392580161212396,-0.0,1.0,-0.5841533806290843,-0.5247031301650266,0.0
2019-01-04,-0.0,-0.4352661645012891,-0.0,1.0,-0.5662251655629138,-0.5261867448561751,0.0
2019-01-07,-0.0,-0.4211616703691686,-0.0,1.0,-0.559518757956219,-0.5153882634850111,0.0
2019-01-08,-0.0,-0.41184675932845116,-0.0,1.0,-0.565610521596174,-0.5134509041996712,0.0
2019-01-09,-0.0,-0.4041584798666899,-0.0,1.0,-0.565100604372373,-0.5178700226328748,0.0
2019-01-10,-0.0,-0.40246085011185684,-0.0,1.0,-0.5663435247327865,-0.5169028088491175,0.0
2019-01-11,-0.0,-0.38754644522580484,-0.0,1.0,-0.5732026632752301,-0.5329542904166978,0.0
2019-01-14,-0.0,-0.3870468391091581,-0.0,1.0,-0.5697343453510437,-0.5399730350544293,0.0
2019-01-15,-0.0,-0.384498100379924,-0.0,1.0,-0.5690861827634474,-0.5459158168366327,0.0
2019-01-16,-0.0,-0.38610529464552795,-0.0,1.0,-0.5553644431149666,-0.5513261541529564,0.0
2019-01-17,-0.0,-0.3867098058735689,-0.0,1.0,-0.5537332005973121,-0.5483822797411648,0.0
2019-01-18,-0.0,-0.3868465176806226,-0.0,1.0,-0.5562952025826472,-0.559423408994219,0.0
2019-01-22,-0.0,-0.3331322272498743,-0.0,1.0,-0.6111613876319759,-0.5695324283559579,0.0
2019-01-23,-0.0,-0.3000453240670796,-0.0,1.0,-0.6164324923200887,-0.6015007302210807,0.0
2019-01-24,-0.0,-0.29421982780323247,-0.0,1.0,-0.6262524545591863,-0.5970243190171693,0.0
2019-01-25,-0.0,-0.22015698105489226,-0.0,1.0,-0.6929920998133614,-0.6435456242170122,0.0
2019-01-28,-0.0,-0.20120204603580563,-0.0,1.0,-0.718849104859335,-0.6374936061381075,0.0
2019-01-29,-0.0,-0.19827475874779224,-0.0,1.0,-0.7176133309442752,-0.6438170322778816,0.0
2019-01-30,-0.0,-0.19585913906945795,-0.0,1.0,-0.7143880841480269,-0.648973742130317,0.0
2019-01-31,-0.0,-0.20517555333282042,-0.0,1.0,-0.7001102818599164,-0.6594085814675182,0.0
2019-02-01,-0.0,-0.20326534790285847,-0.0,1.0,-0.6924789518130869,-0.6633057808941321,0.0
2019-02-04,-0.0,-0.20292747837658015,-0.0,1.0,-0.6957367316648754,-0.660320384871283,0.0
2019-02-05,-0.0,-0.2002047082906858,-0.0,1.0,-0.6880757420675537,-0.6705731832139202,0.0
2019-02-06,-0.0,-0.20752163811371818,-0.0,1.0,-0.6828197206832283,-0.6628539331580157,0.0
2019-02-07,-0.0,-0.20626451892885403,-0.0,1.0,-0.6867485257703009,-0.6597401271283793,0.0
2019-02-08,-0.0,-0.1996368843655705,-0.0,1.0,-0.6949828670792206,-0.662532603692528,0.0
2019-02-11,-0.0,-0.19550625128100022,-0.0,1.0,-0.7004252920680468,-0.6660944865751178,0.0
2019-02-12,-0.0,-0.19494871794871793,-0.0,1.0,-0.703076923076923,-0.666076923076923,0.0
2019-02-13,-0.0,-0.20243965074473547,-0.0,1.0,-0.7014381099126861,-0.6642013353877759,0.0
2019-02-14,-0.0,-0.16920068946000874,-0.0,1.0,-0.7248334233747524,-0.6785521339816315,0.0
2019-02-15,-0.0,-0.1617870087139809,-0.0,1.0,-0.7276816697941033,-0.6810271701411202,0.0
2019-02-19,-0.0,-0.1646967741935484,-0.0,1.0,-0.7310193548387097,-0.6849290322580645,0.0
2019-02-20,-0.0,-0.17965044339038977,-0.0,1.0,-0.7209476180655805,-0.677253041864302,0.0
2019-02-21,-0.0,-0.20099920166876978,-0.0,1.0,-0.7136566145605315,-0.6605804640622184,0.0
2019-02-22,-0.0,-0.19340217867167986,-0.0,1.0,-0.7209446061136721,-0.6609410007468259,0.0
2019-02-25,-0.0,-0.1900640694430092,-0.0,1.0,-0.7272656815128655,-0.6661155316730393,0.0
2019-02-26,-0.0,-0.18594817584117573,-0.0,1.0,-0.7305917236044863,-0.6617764599716386,0.0
2019-02-27,-0.0,-0.19855147439213655,-0.0,1.0,-0.7260993274702535,-0.6620279358510088,0.0
2019-02-28,-0.0,-0.20023273855702095,-0.0,1.0,-0.726661494698733,-0.6590638738039823,0.0
2019-03-01,-0.0,-0.1907650216807764,-0.0,1.0,-0.7237765847615114,-0.6664773900474912,0.0
2019-03-04,-0.0,-0.18447128038396035,-0.0,1.0,-0.7214223047943438,-0.6744852144294783,0.0
2019-03-05,-0.0,-0.18639501167534833,-0.0,1.0,-0.7126068101921942,-0.6670088014164379,0.0
2019-03-06,-0.0,-0.18726572528883184,-0.0,1.0,-0.7109370988446726,-0.669191270860077,0.0
2019-03-07,-0.0,-0.18159880885146581,-0.0,1.0,-0.7136879396210914,-0.6718437130974996,0.0
2019-03-08,-0.0,-0.16918468014772345,-0.0,1.0,-0.7346401177655536,-0.6787273055964463,0.0
2019-03-11,-0.0,-0.1628708733806937,-0.0,1.0,-0.7358702465524446,-0.7130432511491851,0.0
2019-03-12,-0.0,-0.11576898800757415,-0.0,1.0,-0.7473700820534399,-0.7667788764990532,0.0
2019-03-13,-0.0,-0.12962865002115953,-0.0,1.0,-0.7499999999999999,-0.7653142192128649,0.0
2019-03-14,-0.0,-0.1353546005800158,-0.0,1.0,-0.7373055628789876,-0.7637753756920643,0.0
2019-03-15,-0.0,-0.13166516937060718,-0.0,1.0,-0.7407652063626274,-0.7698567880357237,0.0
2019-03-18,-0.0,-0.15052765551254177,-0.0,1.0,-0.7324070636898765,-0.7686005197009069,0.0
2019-03-19,-0.0,-0.15505300729849236,-0.0,1.0,-0.7297959618560546,-0.7788343721698364,0.0
2019-03-20,-0.0,-0.15732436472346786,-0.0,1.0,-0.7262171684817424,-0.7856609011317531,0.0
2019-03-21,-0.0,-0.1566757493188011,-0.0,1.0,-0.7593631458032805,-0.7553293797082866,0.0
2019-03-22,-0.0,-0.15363098440021516,-0.0,1.0,-0.7924152770306616,-0.743571812802582,0.0
2019-03-25,-0.0,-0.11828157957973995,-0.0,1.0,-0.8081061597201826,-0.7436253437641844,0.0
2019-03-26,-0.0,-0.1171532456421773,-0.0,1.0,-0.8088707090150786,-0.7474868997968133,0.0
2019-03-27,-0.0,-0.10147714827576998,-0.0,1.0,-0.8204717258327323,-0.7491786200817373,0.0
2019-03-28,-0.0,-0.09346840842442015,-0.0,1.0,-0.8075713143161825,-0.7649160223940283,0.0
2019-03-29,-0.0,-0.09376916308955661,-0.0,1.0,-0.8077692164129363,-0.764630602287573,0.0
2019-04-01,-0.0,-0.09993456353880381,-0.0,1.0,-0.7947127339353488,-0.7228111503729878,0.0
2019-04-02,-0.0,-0.10829222457129432,-0.0,1.0,-0.8031999582387179,-0.6986140474512568,0.0
2019-04-03,-0.0,-0.10855323258424034,-0.0,1.0,-0.8050792159319291,-0.6964215801425103,0.0
2019-04-04,-0.0,-0.1069226750261233,-0.0,1.0,-0.809430512016719,-0.695977011494253,0.0
2019-04-05,-0.0,-0.10358628266499255,-0.0,1.0,-0.8125768395720526,-0.6996520965758978,0.0
2019-04-08,-0.0,-0.10221131504059734,-0.0,1.0,-0.8144009607602538,-0.6941753909615436,0.0
2019-04-09,-0.0,-0.10873973172507018,-0.0,1.0,-0.7949464489965685,-0.695877092648435,0.0
2019-04-10,-0.0,-0.10029866251136216,-0.0,1.0,-0.797818465134398,-0.6989481885469419,0.0
2019-04-11,-0.0,-0.08817031010371448,-0.0,1.0,-0.816407163837696,-0.6947830833614932,0.0
2019-04-12,-0.0,-0.08710230817217716,-0.0,1.0,-0.8167238511124973,-0.6954668330214182,0.0
2019-04-15,-0.0,-0.08804786058004942,-0.0,1.0,-0.8136038496553518,-0.6994667707114058,0.0
2019-04-16,-0.0,-0.09079323797139141,-0.0,1.0,-0.8127698309492848,-0.6972171651495448,0.0
2019-04-17,-0.0,-0.07823439085964136,-0.0,1.0,-0.830518179215574,-0.6938812690315697,0.0
2019-04-18,-0.0,-0.07594574188341274,-0.0,1.0,-0.8270978156161317,-0.70051290062225,0.0
2019-04-22,-0.0,-0.07894118568407862,-0.0,1.0,-0.8291696034667293,-0.7023781554285118,0.0
2019-04-23,-0.0,-0.07790338619354165,-0.0,1.0,-0.8435651855340974,-0.695373423352698,0.0
2019-04-24,-0.0,-0.07876506417797298,-0.0,1.0,-0.8392021540794187,-0.6962068334509712,0.0
2019-04-25,-0.0,-0.07160991441358913,-0.0,1.0,-0.8402386997147119,-0.7054728191169157,0.0
2019-04-26,-0.0,-0.05597464508355597,-0.0,1.0,-0.8632982345853633,-0.7000366703337,0.0
2019-04-29,-0.0,-0.045374760944172275,-0.0,1.0,-0.8621728537371303,-0.7122422781692909,0.0
2019-04-30,-0.0,-0.049445374633737965,-0.0,1.0,-0.8635935537881958,-0.7031184596065299,0.0
2019-05-01,-0.0,-0.05692823116787939,-0.0,1.0,-0.8625346804166885,-0.6979270271685075,0.0
2019-05-02,-0.0,-0.06156258165665012,-0.0,1.0,-0.8412333420433761,-0.7102168800627123,0.0
2019-05-03,-0.0,-0.06824345467821008,-0.0,1.0,-0.8322467925315531,-0.707207677062689,0.0
2019-05-06,-0.0,-0.03210519463611509,-0.0,1.0,-0.8417133185783101,-0.7300091133966932,0.0
2019-05-07,-0.0,-0.031461610584435876,-0.0,1.0,-0.8423273257631002,-0.7306490259402021,0.0
2019-05-08,-0.0,-0.039631933644375325,-0.0,1.0,-0.8235614307931571,-0.7288232244686366,0.0
2019-05-09,-0.0,-0.04060466201675007,-0.0,1.0,-0.8240723934970311,-0.7282132392978452,0.0
2019-05-10,-0.0,-0.03929700865778423,-0.0,1.0,-0.826144434651874,-0.7267095235626523,0.0
2019-05-13,-0.0,-0.038384780862037685,-0.0,1.0,-0.8249747298032813,-0.7284555374128502,0.0
2019-05-14,-0.0,-0.010470398029101548,-0.0,1.0,-0.8339877332101521,-0.7218158955013216,0.0
2019-05-15,-0.0,-0.010502259654889072,-0.0,1.0,-0.8458812654067378,-0.7114061216105177,0.0
2019-05-16,-0.0,-0.015030265722786498,-0.0,1.0,-0.8403867856776444,-0.709474710167231,0.0
2019-05-17,-0.0,-0.01443626759660504,-0.0,1.0,-0.8309187415061925,-0.7188133029052027,0.0
2019-05-20,-0.0,-0.008504751902041653,-0.0,1.0,-0.8324666342188181,-0.7207008735302405,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.8324584649882784,-0.715701763326878,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.8334054962687518,-0.71352163614599,0.0
2019-05-23,-0.0,-0.002589226785804945,-0.0,1.0,-0.8476163882824795,-0.6882520180738183,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.8455012788371445,-0.6868241788852592,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.8402959532917254,-0.6763136702234749,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.842887633396108,-0.6680728185812932,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.8402739451106318,-0.6683809141538307,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.8335219414057589,-0.6812523576009053,0.0
2019-06-03,-0.0,-0.007288118613504307,-0.0,1.0,-0.8505059106391504,-0.6467140853536365,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.8464657589106929,-0.6565378454144973,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.8682508610649949,-0.6096340164035979,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.8470393108228537,-0.6284533122091296,0.0
2019-06-07,-0.0,-0.00819469201822143,-0.0,1.0,-0.8401911269558329,-0.6273519508813626,0.0
2019-06-10,-0.0,-0.007566017208980318,-0.0,1.0,-0.8336959746810404,-0.6313173771140342,0.0
2019-06-11,-0.0,-0.004330504070673826,-0.0,1.0,-0.8413550765880577,-0.6288881740120263,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.8390750703321651,-0.6287202013720942,0.0
2019-06-13,-0.0,-0.0037530864197530866,-0.0,1.0,-0.8374567901234568,-0.6279259259259259,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.8593364273723709,-0.6093117408906883,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.8595755182625864,-0.6083168805528134,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.8611488237762582,-0.607316531312483,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.8532044835790145,-0.5995437933825513,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.8525584364564919,-0.6027548615203301,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.8487601276700222,-0.6064326049594894,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.858761574362942,-0.6370828861656724,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.8588555586082873,-0.6388340784774084,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.8596679565597303,-0.63689926351267,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.864630458146917,-0.6348071683871128,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.8618943780234103,-0.6445597413339349,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.8634829353669208,-0.6368296037004625,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.8573073937755076,-0.646535967350209,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.8479029687188683,-0.6426329946204423,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.8464749881961183,-0.6385527198628266,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.8453956352260595,-0.6374109293144972,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.8404600778364444,-0.6384075754195483,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.8471384981766763,-0.6335739624420134,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.8531998410016894,-0.6311487627943954,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-0.8590017382666998,-0.6242364042711696,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-0.859861420440485,-0.6147735708982925,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-0.8744782275792229,-0.5954256921974955,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-0.8758171553090334,-0.6004110538827259,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-0.8745424868928677,-0.598501335443664,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-0.8703867729554178,-0.5900009841551028,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-0.8571773803769938,-0.5594731754470759,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-0.8602582080170206,-0.557419853972245,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-0.8621905566960512,-0.5529766936360343,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-0.8682859827947661,-0.541410636400877,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-0.8701289294509633,-0.5443044087111883,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-0.8649627983380036,-0.550729539085902,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-0.8645669671992458,-0.5525609726620095,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-0.8674710471483259,-0.555361728933469,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-0.865993818813985,-0.5485319683214217,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-0.8628746296206343,-0.5658425219798902,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-0.8624739166302713,-0.563886058135585,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-0.8336411831026459,-0.5651641998704632,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-0.8240587827002704,-0.5693975730595247,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-0.8200899909051744,-0.5732612129625198,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-0.7959690514853376,-0.5920336230776578,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-0.8042084693658699,-0.5788432666873198,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-0.8021036599876257,-0.5776022083670458,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-0.7969625059326056,-0.5760560037968676,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-0.7987928977472103,-0.5405525533955599,0.0
2019-08-16,-0.0,-0.0007991162714174912,-0.0,1.0,-0.788328201753355,-0.561191153312807,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-0.7910930036527114,-0.5503886859604757,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-0.7907439021538317,-0.5478356446294521,0.0
2019-08-21,-0.0,-0.004234921816827998,-0.0,1.0,-0.8014240506329114,-0.5212211466865228,0.0
2019-08-22,-0.0,-0.0047352661265987325,-0.0,1.0,-0.8036721524569995,-0.5128014670040156,0.0
2019-08-23,-0.0,-0.007676203768318213,-0.0,1.0,-0.809606885322168,-0.5088392649453362,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-0.7947177770645146,-0.4979137053510019,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-0.7951392869425656,-0.49767281898429444,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-0.8165464320176447,-0.48093093783026236,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-0.815255600229753,-0.48227455485353243,0.0
2019-08-30,-0.0,-0.0,-0.0,1.0,-0.817183847458404,-0.474606957876885,0.0
2019-09-03,-0.0,-0.0,-0.009045226130653266,1.0,-0.8100730927364094,-0.4650525354042942,0.0
2019-09-04,-0.0,-0.0,-0.014543711043631133,1.0,-0.8036256535537342,-0.4649877851092491,0.0
2019-09-05,-0.0,-0.0,-0.004323094425483504,1.0,-0.8138339021615472,-0.45715585893060295,0.0
2019-09-06,-0.0,-0.0,-0.01364018065863235,1.0,-0.8214747736093143,-0.4344885499648215,0.0
2019-09-09,-0.0,-0.0,-0.01513810399219264,1.0,-0.8229500011347903,-0.43149270329770095,0.0
2019-09-10,-0.0,-0.0,-0.0,1.0,-0.8006438944195817,-0.48269248333181114,0.0
2019-09-11,-0.0,-0.0,-0.0,1.0,-0.7933117534421446,-0.4862314215373392,0.0
2019-09-12,-0.0,-0.0,-0.0,1.0,-0.7955213340319384,-0.4825386700685696,0.0
2019-09-13,-0.0,-0.0,-0.0,1.0,-0.7873807843762093,-0.48881250995834563,0.0
2019-09-16,-0.0,-0.0,-0.0,1.0,-0.7856768996199622,-0.4899756502742189,0.0
2019-09-17,-0.0,-0.0,-0.0,1.0,-0.7828220858895706,-0.4893660531697342,0.0
2019-09-18,-0.0,-0.0,-0.0,1.0,-0.7765497248205105,-0.4882793921137862,0.0
2019-09-19,-0.0,-0.0,-0.0,1.0,-0.7832071420499491,-0.476935246920556,0.0
2019-09-20,-0.0,-0.0,-0.0,1.0,-0.7807077006507591,-0.4788729211858279,0.0
2019-09-23,-0.0,-0.0,-0.0,1.0,-0.7776546921981327,-0.48310085230484023,0.0
2019-09-24,-0.0,-0.0,-0.0,1.0,-0.778536541244573,-0.48267908827785816,0.0
2019-09-25,-0.0,-0.0,-0.0,1.0,-0.7725867244453473,-0.4843929853070621,0.0
2019-09-26,-0.0,-0.0,-0.007471580491382471,1.0,-0.838490099009901,-0.44593417675100844,0.0
2019-09-27,-0.0,-0.0,-0.0,1.0,-0.8457738874721438,-0.45165069956578674,0.0
