Date,IWF,IWM,MTUM,SPY,VLUE,VXX,XLNX
2018-11-15,-0.3923276840294301,-0.7092499725465793,-0.13675463962809767,-0.6338811815952268,-0.7882792195907611,0.0,1.0
2018-11-16,-0.3974680741123496,-0.7252897320439949,-0.13837011884550085,-0.6417287960434044,-0.7879604340444379,0.0,1.0
2018-11-19,-0.39763138415988153,-0.7317542561065877,-0.12731310140636565,-0.650518134715026,-0.7937453737971872,0.0,1.0
2018-11-20,-0.3817531437843419,-0.7295054762694988,-0.10897223144153113,-0.6571154626249215,-0.810377254121031,0.0,1.0
2018-11-21,-0.38215321366956645,-0.7251404030393128,-0.11056051095694307,-0.6535256763205227,-0.7993245971442205,0.0,1.0
2018-11-23,-0.3822039497834227,-0.7252404375596505,-0.11063798546362236,-0.6534395418838558,-0.799243814697893,0.0,1.0
2018-11-26,-0.38215203819316934,-0.7337495409474845,-0.10804260007344842,-0.6516342269555637,-0.7968417186926186,0.0,1.0
2018-11-27,-0.37930024886546626,-0.737666520275216,-0.09808227199531548,-0.6499414434197043,-0.7948323817889036,0.0,1.0
2018-11-28,-0.37918161188785593,-0.739257741014567,-0.09801625064050948,-0.6492570090037332,-0.7943049557133445,0.0,1.0
2018-11-29,-0.36053013798111844,-0.7330791575889615,-0.07886710239651416,-0.6541394335511983,-0.8044662309368192,0.0,1.0
2018-11-30,-0.3611443924046037,-0.7335076062883491,-0.07780561304142614,-0.6551573902624986,-0.8030715608321534,0.0,1.0
2018-12-03,-0.36103952669594574,-0.7337301731334617,-0.0765126492686291,-0.6552938187361621,-0.8030561504119633,0.0,1.0
2018-12-04,-0.35660712344650164,-0.7346280662342839,-0.07757527446646617,-0.6525598753578028,-0.8019493459907967,0.0,1.0
2018-12-06,-0.3363101566376072,-0.6749592458714296,-0.11382805301580554,-0.6426040116237862,-0.7761357998440712,0.0,1.0
2018-12-07,-0.3305353014405122,-0.6817357282589365,-0.10464165036457407,-0.650577983282945,-0.7892939711897563,0.0,1.0
2018-12-10,-0.3104154166519606,-0.6880316239014576,-0.09713055447711148,-0.6546782903328273,-0.7791974023223802,0.0,1.0
2018-12-11,-0.31299407114624506,-0.686335403726708,-0.09948475437605872,-0.6548913043478262,-0.7753740824392998,0.0,1.0
2018-12-12,-0.31371095817893063,-0.6860067054879125,-0.10019410622904534,-0.6550908770072349,-0.7741662255161461,0.0,1.0
2018-12-13,-0.31473892460962344,-0.6884406132975341,-0.0992369109022822,-0.6547021832826964,-0.7756659365505547,0.0,1.0
2018-12-14,-0.31478863282906827,-0.6922098119609783,-0.09776615297610632,-0.6537183656157217,-0.7760851123992647,0.0,1.0
2018-12-17,-0.3028315525935329,-0.6954053386931838,-0.0850523643287845,-0.6448041186219542,-0.7981240523290666,0.0,1.0
2018-12-18,-0.29637945551501543,-0.6872719618299186,-0.0769716531013191,-0.6441902890822341,-0.80343109738984,0.0,1.0
2018-12-19,-0.3080005624296963,-0.6868321147356581,-0.07452193475815523,-0.6422947131608548,-0.8035362767154105,0.0,1.0
2018-12-20,-0.3093051890941073,-0.6883025505716798,-0.07380826737027264,-0.6425681618293756,-0.8040457343887423,0.0,1.0
2018-12-21,-0.3073634037780815,-0.6885711281673852,-0.07125083236953704,-0.6441313566747277,-0.7933971191252235,0.0,1.0
2018-12-24,-0.29091859857068153,-0.6726512114345478,-0.07753181105107199,-0.6384521526930451,-0.8065888094823078,0.0,1.0
2018-12-26,-0.29379979217180463,-0.6780741253896778,-0.07246276411499827,-0.6215102182196052,-0.7979563560789746,0.0,1.0
2018-12-27,-0.2689143901695948,-0.6561727768186588,-0.0783318100267425,-0.5832233167462171,-0.798483463660675,0.0,1.0
2018-12-28,-0.26371429539524954,-0.6664520719682852,-0.07383187070104699,-0.5864534273032224,-0.797851794124623,0.0,1.0
2018-12-31,-0.2641208958763935,-0.6660115881137126,-0.07393352082133296,-0.5864873106766509,-0.7978179107511943,0.0,1.0
2019-01-02,-0.26371393742381144,-0.6663280509278071,-0.06995801164838142,-0.5863470134091833,-0.7998103751862385,0.0,1.0
2019-01-03,-0.2632328024398509,-0.6683497119620467,-0.06577431379193495,-0.5862758386987462,-0.8050491358861404,0.0,1.0
2019-01-04,-0.2540739738995199,-0.6711745216038948,-0.06423693285550071,-0.5828656433835959,-0.808573940090608,0.0,1.0
2019-01-07,-0.2326217478318879,-0.6494996664442962,-0.08502334889926617,-0.5745163442294863,-0.7938959306204135,0.0,1.0
2019-01-08,-0.23283333333333334,-0.6464333333333333,-0.08596666666666668,-0.5752666666666667,-0.7928000000000001,0.0,1.0
2019-01-09,-0.22763412841584824,-0.6304536647290706,-0.08057726999398677,-0.5863900581278814,-0.8155943074764482,0.0,1.0
2019-01-10,-0.22829571256845196,-0.6284225991718979,-0.08097368772539067,-0.5871510618405236,-0.8143114732202483,0.0,1.0
2019-01-11,-0.22927724920714407,-0.6322149891503923,-0.07815055917209147,-0.586813553663829,-0.8118511099983309,0.0,1.0
2019-01-14,-0.23168085461525625,-0.6310799532632283,-0.0814889000166917,-0.5870472375229512,-0.8070772825905526,0.0,1.0
2019-01-15,-0.22215912886632375,-0.6241231879217048,-0.09142227269690695,-0.5836395216781348,-0.8189257799452202,0.0,1.0
2019-01-16,-0.21555666833583711,-0.6311801034885661,-0.07925221165080955,-0.5790686029043566,-0.8332832582206644,0.0,1.0
2019-01-17,-0.21491271986916327,-0.6263142084710124,-0.0852441507292814,-0.5784186108607857,-0.8327492406795501,0.0,1.0
2019-01-18,-0.2130520808880244,-0.6231932660384318,-0.09151883027599851,-0.5818773265367718,-0.8439585499178376,0.0,1.0
2019-01-22,-0.05798241713132419,-0.6710224746006226,-0.0,-0.6829952450997161,-1.0087914343379059,0.0,1.0
2019-01-23,-0.05321994376243056,-0.6616830121390851,-0.0,-0.6874699951992319,-1.0267814278856044,0.0,1.0
2019-01-24,-0.04584615384615385,-0.6751794871794872,-0.0,-0.6657777777777778,-1.0320341880341881,0.0,1.0
2019-01-25,-0.0,-0.787462312541603,-0.0,-0.7242648498375034,-1.4038920866126317,0.0,1.0
2019-01-28,-0.0,-0.7928602217955251,-0.0,-0.7216975586817667,-1.4040910693992714,0.0,1.0
2019-01-29,-0.0,-0.7687509806998275,-0.0,-0.7294053036246666,-1.4246430252628277,0.0,1.0
2019-01-30,-0.0,-0.7678214131586174,-0.0,-0.7281964769116089,-1.4272038918749264,0.0,1.0
2019-01-31,-0.0,-0.7783634933123526,-0.0,-0.7199842643587726,-1.435562549173879,0.0,1.0
2019-02-01,-0.0,-0.7763806220189995,-0.0,-0.7281721786432259,-1.4372659545114115,0.0,1.0
2019-02-04,-0.0,-0.7798273619486816,-0.0,-0.7300461156438454,-1.4315951282960862,0.0,1.0
2019-02-05,-0.0,-0.7579998427549336,-0.0,-0.7061482820976492,-1.4669392247818225,0.0,1.0
2019-02-06,-0.0,-0.7585407084168732,-0.0,-0.7078271808782483,-1.4649526280614855,0.0,1.0
2019-02-07,-0.0,-0.7556842810418883,-0.0,-0.6994522599204004,-1.485439571265319,0.0,1.0
2019-02-08,-0.0,-0.7532964863797867,-0.0,-0.7120805369127516,-1.48247137781287,0.0,1.0
2019-02-11,-0.0,-0.7488232269293146,-0.0,-0.7224793323048931,-1.4842371741624145,0.0,1.0
2019-02-12,-0.0,-0.7595513633481293,-0.0,-0.7314521242866202,-1.4722178186429933,0.0,1.0
2019-02-13,-0.0,-0.7775400221905215,-0.0,-0.7249960374068792,-1.4600570613409416,0.0,1.0
2019-02-14,-0.0,-0.7579574806278562,-0.0,-0.7568448241605404,-1.458970792767733,0.0,1.0
2019-02-15,-0.0,-0.7654939375869609,-0.0,-0.7542436891274101,-1.455615185847744,0.0,1.0
2019-02-19,-0.0,-0.7489471593166469,-0.0,-0.7696066746126341,-1.4544298768375052,0.0,1.0
2019-02-20,-0.0,-0.7502682510034574,-0.0,-0.7734769304137026,-1.4503040178039184,0.0,1.0
2019-02-21,-0.0,-0.7551458316776603,-0.0,-0.7717158070412461,-1.4467535563855998,0.0,1.0
2019-02-22,-0.0,-0.7635440628222416,-0.0,-0.7593797096850957,-1.4431268342984058,0.0,1.0
2019-02-25,-0.0,-0.7641761307033273,-0.0,-0.7734210001992429,-1.4472604104403268,0.0,1.0
2019-02-26,-0.0,-0.7617340027093793,-0.0,-0.7760379313092677,-1.4466092915770181,0.0,1.0
2019-02-27,-0.0,-0.764544150462225,-0.0,-0.774346509403889,-1.4458080969078737,0.0,1.0
2019-02-28,-0.0,-0.7664155005382132,-0.0,-0.7762628074791691,-1.4440457680500738,0.0,1.0
2019-03-01,-0.0,-0.7697896291565207,-0.0,-0.790108179314199,-1.431998722605884,0.0,1.0
2019-03-04,-0.0,-0.7685647021268106,-0.0,-0.7810941303220144,-1.4406049239854755,0.0,1.0
2019-03-05,-0.0,-0.7698533536341053,-0.0,-0.7899671448032695,-1.4469108101610706,0.0,1.0
2019-03-06,-0.0,-0.769578795643818,-0.0,-0.7922005124919923,-1.4421044202434337,0.0,1.0
2019-03-07,-0.0,-0.7514083662950976,-0.0,-0.8103000519397499,-1.4336569579288025,0.0,1.0
2019-03-08,-0.0,-0.7401948940968028,-0.0,-0.8355077716034469,-1.451075138922445,0.0,1.0
2019-03-11,-0.0,-0.7392575745268459,-0.0,-0.8453009503695882,-1.4768499715701406,0.0,1.0
2019-03-12,-0.0,-0.7014711305986969,-0.0,-0.8678850960947425,-1.5284596156210302,0.0,1.0
2019-03-13,-0.0,-0.7140153073821085,-0.0,-0.877582092008888,-1.523290264175788,0.0,1.0
2019-03-14,-0.0,-0.7183967112024666,-0.0,-0.8709558067831449,-1.521644398766701,0.0,1.0
2019-03-15,-0.0,-0.7094513828778698,-0.0,-0.8758501298380117,-1.5365401261283542,0.0,1.0
2019-03-18,-0.0,-0.7216644540325257,-0.0,-0.8868237636906737,-1.540200796548291,0.0,1.0
2019-03-19,-0.0,-0.7236617726573223,-0.0,-0.8834172108305952,-1.5520941646217195,0.0,1.0
2019-03-20,-0.0,-0.7200950950950951,-0.0,-0.8868451785118452,-1.5638555221888555,0.0,1.0
2019-03-21,-0.0,-0.72262956173971,-0.0,-0.9097233794367605,-1.5336193967672056,0.0,1.0
2019-03-22,-0.0,-0.7227306764289874,-0.0,-0.915508777768533,-1.521798818537316,0.0,1.0
2019-03-25,-0.0,-0.63890951084715,-0.0,-0.953229398663697,-1.5322114988039264,0.0,1.0
2019-03-26,-0.0,-0.6348342610284954,-0.0,-0.9517321591758743,-1.5672509761568498,0.0,1.0
2019-03-27,-0.0,-0.6249584855529724,-0.0,-0.9565343739621388,-1.5699933576884755,0.0,1.0
2019-03-28,-0.0,-0.6234624335106383,-0.0,-0.9566572473404256,-1.5754238696808511,0.0,1.0
2019-03-29,-0.0,-0.6192117612857677,-0.0,-0.9560612982266705,-1.5777648573445742,0.0,1.0
2019-04-01,-0.0,-0.6305827660634236,-0.0,-0.9501079196413748,-1.5700647517848247,0.0,1.0
2019-04-02,-0.0,-0.6408844354271045,-0.0,-0.9600844685520268,-1.5396463914537701,0.0,1.0
2019-04-03,-0.0,-0.6439231530343008,-0.0,-0.9410042875989446,-1.5377638522427441,0.0,1.0
2019-04-04,-0.0,-0.6415295613999097,-0.0,-0.9550732367784023,-1.5062979526525253,0.0,1.0
2019-04-05,-0.0,-0.6366700924974307,-0.0,-0.9709763617677287,-1.5033093525179857,0.0,1.0
2019-04-08,-0.0,-0.6293999260689201,-0.0,-0.9717008255637246,-1.5061814597280978,0.0,1.0
2019-04-09,-0.0,-0.6108597285067873,-0.012587412587412587,-0.9969559851912793,-1.493130399012752,0.0,1.0
2019-04-10,-0.0,-0.5906552800131384,-0.024018722286089672,-0.9964279848907867,-1.4946625061586467,0.0,1.0
2019-04-11,-0.0,-0.5864405387647832,-0.030059132720105127,-0.9993840341655716,-1.490555190538765,0.0,1.0
2019-04-12,-0.0,-0.5860298948751643,-0.02977168199737188,-0.9997536136662287,-1.4908426412614981,0.0,1.0
2019-04-15,-0.0,-0.5869556277501337,-0.02590780112678373,-1.003372126495867,-1.4961138298309826,0.0,1.0
2019-04-16,-0.0,-0.5880175994078704,-0.02874295818084625,-1.0016448044738682,-1.4936469427196843,0.0,1.0
2019-04-17,-0.0,-0.5657018337307786,-0.04460981827152372,-1.0098676095715813,-1.4912836115451031,0.0,1.0
2019-04-18,-0.0,-0.5649206479730285,-0.028040457199243484,-1.0109366006085025,-1.5076473974179756,0.0,1.0
2019-04-22,-0.0,-0.5740862965101889,-0.021244121772131013,-1.0204191073343785,-1.509322663146605,0.0,1.0
2019-04-23,-0.0,-0.578458873030278,-0.02429667519181586,-1.017985314743008,-1.5043313257982016,0.0,1.0
2019-04-24,-0.0,-0.57011001689398,-0.027360006592772674,-1.014751328855742,-1.5082615682557996,0.0,1.0
2019-04-25,-0.0,-0.5783998018330444,-0.0424407563372141,-1.013830402113781,-1.4938072826356206,0.0,1.0
2019-04-26,-0.0,-0.6944775708650582,-0.0,-1.1481056783781305,-1.7441519126685625,0.0,1.0
2019-04-29,-0.0,-0.6991280403854979,-0.0,-1.149747590637907,-1.7403854979348325,0.0,1.0
2019-04-30,-0.0,-0.7075113287865612,-0.0,-1.153567995605804,-1.7161624021604795,0.0,1.0
2019-05-01,-0.0,-0.7007198862854785,-0.0,-1.157641340730891,-1.7269017378146636,0.0,1.0
2019-05-02,-0.0,-0.708899706098457,-0.0,-1.1472722263041881,-1.7360396767083026,0.0,1.0
2019-05-03,-0.0,-0.7200698561514776,-0.0,-1.1425616986074727,-1.7332138425479113,0.0,1.0
2019-05-06,-0.0,-0.6791637950838502,-0.0,-1.1626464507236387,-1.7527682058350562,0.0,1.0
2019-05-07,-0.0,-0.6811807439422503,-0.0,-1.1612947721734335,-1.7554370315876593,0.0,1.0
2019-05-08,-0.0,-0.6751749691230959,-0.0,-1.1536526233932574,-1.7454828232926214,0.0,1.0
2019-05-09,-0.0,-0.6762501703229322,-0.0009538084207657719,-1.1517009583503657,-1.7130399236953262,0.0,1.0
2019-05-10,-0.0,-0.6761874489147216,-0.002179638543274907,-1.151439469621288,-1.71106166560712,0.0,1.0
2019-05-13,-0.0,-0.671462285558682,-0.0,-1.1498593083416537,-1.7171189979123174,0.0,1.0
2019-05-14,-0.0,-0.6311442294743458,-0.0528796516586614,-1.1166225254747049,-1.688288369169996,0.0,1.0
2019-05-15,-0.0,-0.6416846071044133,-0.06010046645138142,-1.1190348044492286,-1.6642895586652315,0.0,1.0
2019-05-16,-0.0,-0.6431423572165642,-0.06649019695814079,-1.1141370182601282,-1.6627035757548565,0.0,1.0
2019-05-17,-0.0,-0.6562256005143986,-0.04413723418913333,-1.137877187342121,-1.7546043264593763,0.0,1.0
2019-05-20,-0.0,-0.6455446453152245,-0.054602184087363496,-1.1323299990823164,-1.755896118197669,0.0,1.0
2019-05-21,-0.0,-0.6502506092794409,-0.05117947303076286,-1.1366625281648044,-1.7602427921092563,0.0,1.0
2019-05-22,-0.0,-0.6488366735775167,-0.0506795669200645,-1.1389541580281042,-1.7688090301773784,0.0,1.0
2019-05-23,-0.0,-0.6442183759896888,-0.06366230896704106,-1.142331062419444,-1.7529920824894127,0.0,1.0
2019-05-24,-0.0,-0.6224045469129578,-0.07420818627675665,-1.1315946280423523,-1.7554200852546178,0.0,1.0
2019-05-28,-0.0,-0.6053332109418029,-0.07852946576096935,-1.1409950431430145,-1.76482467413255,0.0,1.0
2019-05-29,-0.0,-0.6175675056159171,-0.0821986888552698,-1.143996699216064,-1.7406592399028105,0.0,1.0
2019-05-30,-0.0,-0.6111595866819748,-0.08128587830080368,-1.145947187141217,-1.7540298507462686,0.0,1.0
2019-05-31,-0.0,-0.6051857300478117,-0.09125597646193453,-1.1516182420007357,-1.7491724898859875,0.0,1.0
2019-06-03,-0.0,-0.6070758387111539,-0.10513066959586252,-1.1432102155705066,-1.7214517826902835,0.0,1.0
2019-06-04,-0.0,-0.6069303304952852,-0.11681772406847937,-1.1555433488968232,-1.6981598461961,0.0,1.0
2019-06-05,-0.0,-0.6014663287472846,-0.13391564083997104,-1.1532856625633598,-1.637038377986966,0.0,1.0
2019-06-06,-0.0,-0.6201792504073872,-0.11166938258193011,-1.138602208944414,-1.6560745971392359,0.0,1.0
2019-06-07,-0.0,-0.6340138517948486,-0.11407360463537188,-1.1305961703861303,-1.6480014485537096,0.0,1.0
2019-06-10,-0.0,-0.6327775518503457,-0.09751027969816094,-1.135917943156658,-1.6523428674709684,0.0,1.0
2019-06-11,-0.0,-0.6345813478556842,-0.11790333560245066,-1.1283412752439301,-1.657408668028137,0.0,1.0
2019-06-12,-0.0,-0.6352289747197386,-0.11764171923932283,-1.1279444469659148,-1.6578768211319383,0.0,1.0
2019-06-13,-0.0,-0.6340929808568824,-0.11690975387420235,-1.1349589790337282,-1.671923427529626,0.0,1.0
2019-06-14,-0.0,-0.6221796800218788,-0.12899402889830894,-1.144810611240257,-1.6621085737727335,0.0,1.0
2019-06-17,-0.0,-0.6288335158817087,-0.12819459656809054,-1.140242789339175,-1.6664384811975173,0.0,1.0
2019-06-18,-0.0,-0.6230990546650227,-0.13198154998401607,-1.1402018541352696,-1.671553180801023,0.0,1.0
2019-06-19,-0.0,-0.6292929292929292,-0.12226813590449954,-1.1512396694214877,-1.6885674931129477,0.0,1.0
2019-06-20,-0.0,-0.6298847407815585,-0.11971345915415346,-1.1541993846719016,-1.688203150112504,0.0,1.0
2019-06-21,-0.0,-0.6328078319621271,-0.12216757825067794,-1.1554901870662315,-1.6857563083145652,0.0,1.0
2019-06-24,-0.0,-0.6256509516567583,-0.13327803124567952,-1.1424489607816029,-1.7071293608000369,0.0,1.0
2019-06-25,-0.0,-0.6164547632209324,-0.138704625023033,-1.1454302561267735,-1.7060070020269025,0.0,1.0
2019-06-26,-0.0,-0.6153029673727445,-0.13936960635008538,-1.1509991231713508,-1.7091697817158154,0.0,1.0
2019-06-27,-0.0,-0.6005378088923919,-0.13677036487551578,-1.153831888358292,-1.7451898558115815,0.0,1.0
2019-06-28,-0.0,-0.6017342112584624,-0.13474914216822775,-1.1540851340072336,-1.7463600111286286,0.0,1.0
2019-07-01,-0.0,-0.5852662831694192,-0.14552792725923178,-1.1761922434588976,-1.7320931527185006,0.0,1.0
2019-07-02,-0.0,-0.5844547563805105,-0.14417633410672853,-1.1778190255220418,-1.7338747099767982,0.0,1.0
2019-07-03,-0.0,-0.6028563453665798,-0.13016375139560848,-1.1755675474506884,-1.743487160401935,0.0,1.0
2019-07-05,-0.0,-0.60174107350682,-0.12378380894744193,-1.1777384665518364,-1.752013407197058,0.0,1.0
2019-07-08,-0.0,-0.6000838105880709,-0.12529682916608464,-1.1786562369045956,-1.7521069050612286,0.0,1.0
2019-07-09,-0.0,-0.5927580750255981,-0.12575630643209532,-1.1780228986316672,-1.7576561481895188,0.0,1.0
2019-07-10,-0.0,-0.5787978956189767,-0.12402812048978071,-1.1925136179524185,-1.7604171516364822,0.0,1.0
2019-07-11,-0.0,-0.5744165463269204,-0.1336935761867052,-1.1938789770345182,-1.7563236595705034,0.0,1.0
2019-07-12,-0.0,-0.5264018161180477,-0.14969353007945516,-1.1803405221339387,-1.6838592508513053,0.0,1.0
2019-07-15,-0.0,-0.5449716231555051,-0.16540295119182746,-1.1714869466515325,-1.6584335981838818,0.0,1.0
2019-07-16,-0.0,-0.5391146424517593,-0.16199772985244043,-1.1733030646992053,-1.6658796821793418,0.0,1.0
2019-07-17,-0.0,-0.5578727841501565,-0.1539193906696287,-1.1675205150292427,-1.6543500929410166,0.0,1.0
2019-07-18,-0.0,-0.5582058477414683,-0.16099393500497872,-1.1591382275730968,-1.647777677197429,0.0,1.0
2019-07-19,-0.0,-0.5599022004889975,-0.1667572217694467,-1.1536720094177308,-1.647423707325908,0.0,1.0
2019-07-22,-0.0,-0.5463231298677775,-0.15884803477630863,-1.1566292338344502,-1.6663647889875022,0.0,1.0
2019-07-23,-0.0,-0.5445858430324714,-0.16077170418006428,-1.1575109822924685,-1.665911869933427,0.0,1.0
2019-07-24,-0.0,-0.5439525620133985,-0.16327177258736192,-1.1557577403585009,-1.6636338946224878,0.0,1.0
2019-07-25,-0.0,-0.5434133091896786,-0.16224535989135352,-1.1555907650520596,-1.6656405613399727,0.0,1.0
2019-07-26,-0.0,-0.548929802285507,-0.15758207872301833,-1.1584436785779069,-1.669825866134591,0.0,1.0
2019-07-29,-0.0,-0.5068386267670277,-0.17124105011933177,-1.1817973196254818,-1.7297595006425557,0.0,1.0
2019-07-30,-0.0,-0.5086729074889867,-0.17437591776798825,-1.176991556534508,-1.7288454478707782,0.0,1.0
2019-07-31,-0.0,-0.5093603744149766,-0.17463522070294576,-1.1719739377810405,-1.732449297971919,0.0,1.0
2019-08-01,-0.0,-0.5128995171303748,-0.18588181191078407,-1.1656472752356861,-1.7343757185559898,0.0,1.0
2019-08-02,-0.0,-0.4960033076074972,-0.2020396912899669,-1.1531606027195884,-1.7427416391032706,0.0,1.0
2019-08-05,-0.0,-0.49519915468369546,-0.1962603941746681,-1.153167639086691,-1.7495291036890706,0.0,1.0
2019-08-06,-0.0,-0.49178324052695915,-0.18955136040563175,-1.099778170129929,-1.7459821630675902,0.0,1.0
2019-08-07,-0.0,-0.5053379173075183,-0.1643897584366235,-1.0906088844657558,-1.763276938387768,0.0,1.0
2019-08-08,-0.0,-0.5018775731801113,-0.1586662444012125,-1.0939239017327964,-1.7698502465728634,0.0,1.0
2019-08-09,-0.0,-0.49235901365910834,-0.1501600324572871,-1.084253707794257,-1.7811837893882705,0.0,1.0
2019-08-12,-0.0,-0.4934424746743849,-0.14616497829232997,-1.086197539797395,-1.7966262662807524,0.0,1.0
2019-08-13,-0.0,-0.48378939763388423,-0.1416960173394744,-1.0859297390047864,-1.8040278154068454,0.0,1.0
2019-08-14,-0.0,-0.48747582857399824,-0.13706884921527185,-1.0746053874173673,-1.7978594234833833,0.0,1.0
2019-08-15,-0.0,-0.5150119564254716,-0.1485253741918342,-1.0414489416349304,-1.7233194579753788,0.0,1.0
2019-08-16,-0.0,-0.5141718334809565,-0.15172719220549158,-1.0444198405668734,-1.7183790965456156,0.0,1.0
2019-08-19,-0.0,-0.48645309328391145,-0.15960638955078987,-1.0552907951637103,-1.7113229194245876,0.0,1.0
2019-08-20,-0.0,-0.49487393848726186,-0.1561138733664804,-1.0509526114313372,-1.6981563778765345,0.0,1.0
2019-08-21,-0.0,-0.49580127500549565,-0.1635963948120466,-1.0453286436579468,-1.6918003956913605,0.0,1.0
2019-08-22,-0.0,-0.49863820066772097,-0.1590230188016166,-1.047970479704797,-1.687269372693727,0.0,1.0
2019-08-23,-0.0,-0.5038909650472632,-0.1602989668058914,-1.0517036711365135,-1.6806331061771818,0.0,1.0
2019-08-26,-0.0,-0.4834036629399226,-0.1610910514638709,-1.0415452212119893,-1.6642885108974639,0.0,1.0
