Date,ETR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.16413082854629196,-0.5111266366506236,-0.0,-0.5241163380427469,-0.38824199140920146,0.0
2018-10-17,1.0,-0.14947523569921983,-0.4821224365327437,-0.0,-0.5185636959670655,-0.39107011257655455,0.0
2018-10-18,1.0,-0.14919836369641995,-0.4817186269278655,-0.0,-0.5188911756485505,-0.39103590212668654,0.0
2018-10-19,1.0,-0.13564613176908938,-0.4702298532262531,-0.0,-0.5219405352332519,-0.3897434606379497,0.0
2018-10-22,1.0,-0.13625199402425744,-0.4599042868356418,-0.0,-0.5344238219431292,-0.40151419238852454,0.0
2018-10-23,1.0,-0.13465145754119137,-0.4607097591888466,-0.0,-0.536552598225602,-0.40294043092522175,0.0
2018-10-24,1.0,-0.1330329798273811,-0.4580475334733858,-0.0,-0.5368903287858463,-0.40309802829735003,0.0
2018-10-25,1.0,-0.09814939686821009,-0.4297594965160711,-0.0,-0.5793811343373043,-0.39015009615144475,0.0
2018-10-26,1.0,-0.07591799954944807,-0.4295261695577082,-0.0,-0.6051663287527221,-0.3924557583039224,0.0
2018-10-29,1.0,-0.06722961191650476,-0.42960693468838745,-0.0,-0.6022019628356499,-0.39189458476560557,0.0
2018-10-30,1.0,-0.045709844039917756,-0.4365377864700868,-0.0,-0.6092723534426558,-0.4158768366681711,0.0
2018-10-31,1.0,-0.05330767500562317,-0.41708944593007274,-0.0,-0.6134006447904431,-0.41538999825056855,0.0
2018-11-01,1.0,-0.05254347391565061,-0.41757445532680393,-0.0,-0.6131071357185689,-0.41527583449930044,0.0
2018-11-02,1.0,-0.06030275868937356,-0.38838263121203065,-0.0,-0.6278010158350762,-0.4133054476645753,0.0
2018-11-05,1.0,-0.057328487503733934,-0.39679378671711635,-0.0,-0.6285970327591357,-0.4065767201035547,0.0
2018-11-06,1.0,-0.05529505661695016,-0.39606923729236293,-0.0,-0.6317653514241532,-0.4110091285479124,0.0
2018-11-07,1.0,-0.05562212901937288,-0.39661973237467546,-0.0,-0.6326892350709007,-0.41159876173357296,0.0
2018-11-08,1.0,-0.039308214947498456,-0.3937245213094503,-0.0,-0.625373687461396,-0.4122544780728845,0.0
2018-11-09,1.0,-0.03945547979049314,-0.39369008795335503,-0.0,-0.6252347069868565,-0.4122195869157031,0.0
2018-11-12,1.0,-0.039010232192050374,-0.3787632821723731,-0.0,-0.6320592286501377,-0.4098288075560803,0.0
2018-11-13,1.0,-0.01665165421038537,-0.37312851474060904,-0.0,-0.6381429997322101,-0.4065535457798768,0.0
2018-11-14,1.0,-0.01694172630349058,-0.3727910033591354,-0.0,-0.6380653327491358,-0.4063093325544034,0.0
2018-11-15,1.0,-0.016086312055014214,-0.3721964376837655,-0.0,-0.6390299613636916,-0.40264379267611106,0.0
2018-11-16,1.0,-0.014512416717141126,-0.36671108419139914,-0.0,-0.6370199878861296,-0.40453058752271354,0.0
2018-11-19,1.0,-0.014608973737765285,-0.36667797267177055,-0.0,-0.6369318732435314,-0.4044965597441612,0.0
2018-11-20,1.0,-0.0,-0.3538132024161914,-0.0,-0.6352128606839458,-0.41753904651890356,0.0
2018-11-21,1.0,-0.0,-0.3473167944383601,-0.0,-0.6344935955430694,-0.39902861768487213,0.0
2018-11-23,1.0,-0.0,-0.33444568922365503,-0.0,-0.6452935427740567,-0.40390436917502914,0.0
2018-11-26,1.0,-0.0,-0.3365735115431349,-0.0,-0.6436518714411646,-0.4022585948109499,0.0
2018-11-27,1.0,-0.0,-0.33499928940262447,-0.0,-0.6374058458477427,-0.3962527831730541,0.0
2018-11-28,1.0,-0.0,-0.33248833187234944,-0.0,-0.6391290956904926,-0.39752185552844177,0.0
2018-11-29,1.0,-0.0,-0.31750269308229123,-0.0,-0.6273945014285045,-0.3969134935131844,0.0
2018-11-30,1.0,-0.0,-0.3173261531257317,-0.0,-0.6276047763989698,-0.3964645282135332,0.0
2018-12-03,1.0,-0.0,-0.3183705058749033,-0.0,-0.6290719763596708,-0.3978282792748423,0.0
2018-12-04,1.0,-0.0,-0.31756424946799805,-0.0,-0.6256576947361037,-0.39524822860884407,0.0
2018-12-06,1.0,-0.0,-0.2622391150966156,-0.0,-0.638641691512848,-0.3751052643557822,0.0
2018-12-07,1.0,-0.0,-0.2624456038823449,-0.0,-0.6387869950559341,-0.37713882117062725,0.0
2018-12-10,1.0,-0.0,-0.25872897953670565,-0.0,-0.6333941153958713,-0.3590644064744153,0.0
2018-12-11,1.0,-0.0,-0.25887044087499156,-0.0,-0.6385140462727252,-0.3554033656987092,0.0
2018-12-12,1.0,-0.0,-0.2591716243014242,-0.0,-0.6393996755002704,-0.354899044528574,0.0
2018-12-13,1.0,-0.0,-0.25564570655848545,-0.0,-0.6447599729546991,-0.3533919314852378,0.0
2018-12-14,1.0,-0.0,-0.24140192198982477,-0.0,-0.6619332956472583,-0.35782928208027137,0.0
2018-12-17,1.0,-0.0,-0.23730415991356021,-0.0,-0.6533855573563839,-0.3603682694039258,0.0
2018-12-18,1.0,-0.0,-0.24428156485431604,-0.0,-0.6616819460833258,-0.36325678496868474,0.0
2018-12-19,1.0,-0.0,-0.24443385306733847,-0.0,-0.6616508930800481,-0.36351875808538164,0.0
2018-12-20,1.0,-0.0,-0.2358490566037736,-0.0,-0.6620023472059223,-0.3590773675182811,0.0
2018-12-21,1.0,-0.0,-0.23512512624845697,-0.0,-0.6656267534507911,-0.34364268881158117,0.0
2018-12-24,1.0,-0.0,-0.2201781737193764,-0.0,-0.6587750556792873,-0.348218262806236,0.0
2018-12-26,1.0,-0.0,-0.2214171598298868,-0.0,-0.6726446299588217,-0.3561125987264013,0.0
2018-12-27,1.0,-0.0,-0.19374052414988088,-0.0,-0.6184318821745722,-0.35375785141867017,0.0
2018-12-28,1.0,-0.0,-0.19351833799094476,-0.0,-0.618812417408635,-0.3540001299798531,0.0
2018-12-31,1.0,-0.0,-0.1940550729033516,-0.0,-0.6185627315466776,-0.3539008167775202,0.0
2019-01-02,1.0,-0.0,-0.19342338831882927,-0.0,-0.6175910291379832,-0.3537688877343378,0.0
2019-01-03,1.0,-0.0,-0.19832079380656414,-0.0,-0.6441609421000981,-0.3383055282957147,0.0
2019-01-04,1.0,-0.0,-0.1996012741890047,-0.0,-0.6276247643400438,-0.3397620647062648,0.0
2019-01-07,1.0,-0.0,-0.17904579747104452,-0.0,-0.621209223249389,-0.32491764955902663,0.0
2019-01-08,1.0,-0.0,-0.16869923010032026,-0.0,-0.6289847080531931,-0.3232518187024115,0.0
2019-01-09,1.0,-0.0,-0.17317176870748302,-0.0,-0.6302295918367348,-0.32244897959183677,0.0
2019-01-10,1.0,-0.0,-0.17089966206881893,-0.0,-0.6329727317166478,-0.3215021997407069,0.0
2019-01-11,1.0,-0.0,-0.16732787304837474,-0.0,-0.6367844040610869,-0.32881153485197506,0.0
2019-01-14,1.0,-0.0,-0.17030195986636307,-0.0,-0.6354350647968846,-0.32223948247611345,0.0
2019-01-15,1.0,-0.0,-0.16805182627967438,-0.0,-0.6289263947491796,-0.3340365682137834,0.0
2019-01-16,1.0,-0.0,-0.1734890286154241,-0.0,-0.6340733136575559,-0.331109115017751,0.0
2019-01-17,1.0,-0.0,-0.1738316564208377,-0.0,-0.6293207972602157,-0.3240092744251346,0.0
2019-01-18,1.0,-0.0,-0.17655868886131199,-0.0,-0.6280328640506654,-0.33499507895074665,0.0
2019-01-22,1.0,-0.0,-0.06856060606060606,-0.0,-0.8069654882154882,-0.22885101010101008,0.0
2019-01-23,1.0,-0.0,-0.033056981735544146,-0.0,-0.8176710714586314,-0.25347192997222456,0.0
2019-01-24,1.0,-0.0,-0.029883166729933783,-0.0,-0.8262052385170189,-0.25281538656206504,0.0
2019-01-25,1.0,-0.0,-0.0,-0.0,-0.9564410107563599,-0.177757384326447,0.0
2019-01-28,1.0,-0.0,-0.0,-0.0,-0.9546749436625707,-0.17126578510991114,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.9588824909362338,-0.17376839411388356,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.9587215624400333,-0.17342913797147183,0.0
2019-01-31,1.0,-0.0,-0.0,-0.0,-0.9337825772713745,-0.19195612431444242,0.0
2019-02-01,1.0,-0.0,-0.0,-0.0,-0.9252534230630859,-0.19101432713266883,0.0
2019-02-04,1.0,-0.0,-0.0,-0.0,-0.9276932517933851,-0.18841653088431343,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-0.9213703305732887,-0.18553399490129152,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-0.9166561593746059,-0.18480225276341783,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-0.913267235222451,-0.1872873167247826,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-0.9126636652761142,-0.15253397216141423,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-0.910990760071935,-0.15610724104429793,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-0.9082409399304981,-0.16028876385901045,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-0.9060685579684691,-0.16015455503440296,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.9155356327564023,-0.15975594571037233,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-0.9151438468399328,-0.15907158117442077,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-0.9042577203242024,-0.14765568892992714,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-0.899092900874337,-0.1485349222925241,0.0
2019-02-21,1.0,-0.0,-0.0,-0.0,-0.9024205594090806,-0.1436785136987703,0.0
2019-02-22,1.0,-0.0,-0.0,-0.0,-0.9066066680302721,-0.13880139087748006,0.0
2019-02-25,1.0,-0.0,-0.0,-0.0,-0.9203401023609048,-0.14338781575037146,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-0.9223785746709033,-0.14092353402385177,0.0
2019-02-27,1.0,-0.0,-0.0,-0.0,-0.9248173072953222,-0.13950703934602204,0.0
2019-02-28,1.0,-0.0,-0.0,-0.0,-0.9202148538374135,-0.14570808800743726,0.0
2019-03-01,1.0,-0.0,-0.0,-0.0,-0.9286998945692845,-0.13856903644595128,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-0.9291793438039635,-0.12657265027547077,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.930867968137356,-0.13277477403111973,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.9300404724539524,-0.13485999834806311,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.9346876545244767,-0.12563870117026538,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.9725216524394042,-0.10445095229193926,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.9702104514455463,-0.12175222794025355,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.9784914305107754,-0.14266926862379092,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.9835503915560095,-0.14447139938712975,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.9812034871358707,-0.14509887305974908,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.9790511135762437,-0.1542367096168615,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.986161407139162,-0.1693610967408174,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.9862850714950138,-0.17695286304540636,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.9925759818862666,-0.18455542976574066,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-1.0063971452195484,-0.1695025893206841,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-1.0183272535489825,-0.17918516239616752,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-1.028424223900799,-0.15471772256909574,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-1.0239213448623974,-0.1707193960409077,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-1.0259577829464168,-0.16827577127309432,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-1.0115808139407605,-0.1776089669213424,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-1.0046521786611335,-0.1794692584907721,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-1.0042319270537934,-0.17715195672091097,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-1.0339075566035678,-0.14947271893626776,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-1.0280571615577616,-0.15368168430238902,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-1.0237539025828002,-0.1595310350850381,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-1.0260827844899028,-0.15475203908056004,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-1.0272098452944642,-0.15479281677540424,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-1.0526281337959025,-0.12930112805742838,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-1.0501600156750048,-0.1269239979970827,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.0330031575760197,-0.1297201436048272,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-1.0292916855680125,-0.13086211738275766,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-1.0274351385798535,-0.13281199369207838,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-1.0264965016843741,-0.13297918286257235,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-1.0581849761181068,-0.11289622231871471,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.0496917332407085,-0.1212009378256339,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-1.0519537123804128,-0.12733453919410728,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.0555845625027194,-0.11993647478571118,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.029698724134234,-0.11459204460169402,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.0369266399330945,-0.10747753736624278,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.0452236534710762,-0.09805602589107744,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.041881001371742,-0.10146604938271606,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.0411167295166266,-0.1014955433664724,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.0331415519210465,-0.12172732561897989,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.0266646547821776,-0.12892586924187882,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.0220969511801536,-0.12950491641026743,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.0210472058760363,-0.12660538636656501,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.023671310629515,-0.12631148950808394,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.9901062189480897,-0.15140483124892926,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.9626935511315297,-0.16424196018376722,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.9639278131634821,-0.15919320594479833,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.9768227496258285,-0.1612999786187727,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.9702084349356461,-0.15016645109306417,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.9864181261690188,-0.13909199115796633,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.9841263095263392,-0.14086572175354342,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.9727985050856816,-0.1506593336589302,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.9611397329408053,-0.1417095994112081,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.9560455699389463,-0.14203889809705642,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.9514192822308366,-0.13269559418115126,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.9643742577970374,-0.11900247921831704,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.9654319447908871,-0.1132244117402511,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.9602015844705297,-0.11371272139035214,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.9598124022928608,-0.124627410109432,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.9638192212995034,-0.12273087676835119,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.9641538172637554,-0.12233187973376178,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.9755780346820809,-0.08883154417836499,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.9605472873672664,-0.10937467657469313,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.9671340483119315,-0.06790939986568713,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.007014584576142,-0.05004834097875054,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.0028811919902862,-0.0551336667284065,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.9940779733508801,-0.062181279815759175,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.0093560020607935,-0.05143740340030912,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.0109450685355044,-0.05027311140884262,0.0
2019-06-13,1.0,-0.0,-0.0,-0.017999751727562376,-1.0091860801919974,-0.041730458890222207,0.0
2019-06-14,1.0,-0.0,-0.0,-0.029779237139375917,-1.0092311504863392,-0.026123949362906056,0.0
2019-06-17,1.0,-0.0,-0.0,-0.030267993558244208,-1.017941941611265,-0.016476029235660897,0.0
2019-06-18,1.0,-0.0,-0.0,-0.03005035911830265,-1.0165937422603815,-0.01727482869644184,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0382262682017589,-1.0156941898543859,-0.005684509711037422,0.0
2019-06-20,1.0,-0.0,-0.0,-0.04261029335865728,-1.0139969858997915,-0.007844918350915584,0.0
2019-06-21,1.0,-0.0,-0.0,-0.04363448631905008,-1.0115436241610738,-0.009870934434692825,0.0
2019-06-24,1.0,-0.0,-0.0,-0.04904398874801256,-0.9627379836112356,-0.026621550002038405,0.0
2019-06-25,1.0,-0.0,-0.0,-0.04909913582259905,-0.9600725582912115,-0.029002934942116417,0.0
2019-06-26,1.0,-0.0,-0.0,-0.04161835601391347,-0.9406643477553346,-0.05185004373385407,0.0
2019-06-27,1.0,-0.0,-0.0,-0.05861270966024289,-0.9567265354604846,-0.03264453500993262,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0574423222583881,-0.9578292288480829,-0.03185326209338983,0.0
2019-07-01,1.0,-0.0,-0.0,-0.05617447323608461,-0.9568125397509284,-0.03865328983812396,0.0
2019-07-02,1.0,-0.0,-0.0,-0.052648877385427575,-0.9562252213389207,-0.04533596269591832,0.0
2019-07-03,1.0,-0.0,-0.0,-0.06001395673412421,-0.9532654652928861,-0.03918147859283281,0.0
2019-07-05,1.0,-0.0,-0.0,-0.06373464071057869,-0.9502348766128536,-0.03735461240230569,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0657773406282658,-0.9491403864674904,-0.03420011885002357,0.0
2019-07-09,1.0,-0.0,-0.0,-0.06545639979602244,-0.942131565527792,-0.03218765935747067,0.0
2019-07-10,1.0,-0.0,-0.0,-0.05741431687972761,-0.9537382510653046,-0.027728505311232082,0.0
2019-07-11,1.0,-0.0,-0.0,-0.06081315408311063,-0.9547726391807257,-0.024439503049837816,0.0
2019-07-12,1.0,-0.0,-0.0,-0.06421869287948333,-0.9604776798407735,-0.006255331248222917,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0757052272172994,-0.9566498658645639,-0.0,0.0
2019-07-16,1.0,-0.0,-0.0,-0.08091332749954211,-0.9541301206780765,-0.0,0.0
2019-07-17,1.0,-0.0,-0.0,-0.08153939886271323,-0.9493298131600324,-0.0,0.0
2019-07-18,1.0,-0.0,-0.0,-0.08098127143233975,-0.948136274171621,-0.0,0.0
2019-07-19,1.0,-0.0,-0.0,-0.08021759428409045,-0.9495798319327732,-0.0,0.0
2019-07-22,1.0,-0.0,-0.0,-0.08490776630070825,-0.9444365525498712,-0.0,0.0
2019-07-23,1.0,-0.0,-0.0,-0.08513919324730135,-0.9438965993020046,-0.0,0.0
2019-07-24,1.0,-0.0,-0.0,-0.09358456889033122,-0.9346895726426384,-0.0,0.0
2019-07-25,1.0,-0.0,-0.0,-0.09429370969704343,-0.9335280042178691,-0.0,0.0
2019-07-26,1.0,-0.0,-0.0,-0.09147849353387118,-0.9355211416061945,-0.0,0.0
2019-07-29,1.0,-0.0,-0.0,-0.09251673088622998,-0.9354694788075442,-0.0,0.0
2019-07-30,1.0,-0.0,-0.0,-0.09574424843508658,-0.9366108446467767,-0.0,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0957600700882215,-0.9416882296611723,-0.0,0.0
2019-08-01,1.0,-0.0,-0.0,-0.08843912910150262,-0.9559235408361444,-0.0,0.0
2019-08-02,1.0,-0.0,-0.0,-0.1026138848582698,-0.9410802967443951,-0.0,0.0
2019-08-05,1.0,-0.0,-0.0,-0.09986113380166639,-0.9422888416925339,-0.0,0.0
2019-08-06,1.0,-0.0,-0.0,-0.1076500414116316,-0.9124295497242592,-0.0,0.0
2019-08-07,1.0,-0.0,-0.0,-0.1073282041961996,-0.9120171240483835,-0.0,0.0
2019-08-08,1.0,-0.0,-0.0,-0.11173184357541899,-0.9050884375693282,-0.0,0.0
2019-08-09,1.0,-0.0,-0.0,-0.10831911690918213,-0.898705469141997,-0.0,0.0
2019-08-12,1.0,-0.0,-0.0,-0.11156137781611732,-0.8945774068650069,-0.0,0.0
2019-08-13,1.0,-0.0,-0.0,-0.1081507204725981,-0.8876382070011576,-0.0,0.0
2019-08-14,1.0,-0.0,-0.0,-0.10903309152340257,-0.8784457915134651,-0.0,0.0
2019-08-15,1.0,-0.0,-0.0,-0.12107526459441946,-0.8425000490898737,-0.0,0.0
2019-08-16,1.0,-0.0,-0.0,-0.12603932694960004,-0.8442290262836427,-0.0,0.0
2019-08-19,1.0,-0.0,-0.0,-0.12920301931183217,-0.8313890795020096,-0.0,0.0
2019-08-20,1.0,-0.0,-0.0,-0.12545475883112311,-0.8304972029886944,-0.0,0.0
2019-08-21,1.0,-0.0,-0.0,-0.1465271541795182,-0.8056260492718541,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.1440716058551076,-0.8102366667318104,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.1433561657201959,-0.8081298909119293,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.14250809594911673,-0.7966413930849929,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.1460817964977602,-0.7931622937149728,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.15006490864350625,-0.7875259150181163,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.15158559500978286,-0.7855911353906356,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.15316394551251086,-0.7790165201429814,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.16467065868263472,-0.7669499710256905,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.17278370514064018,-0.7670805043646945,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.15481147462342895,-0.7640218747001823,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.16303868356955178,-0.7548378435396328,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.1646692786356303,-0.755896135822386,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.18654885575190708,-0.7301146164756392,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.19899047619047616,-0.7057714285714286,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.20180631451123254,-0.6955828779599271,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.2037388138935234,-0.6922114363719095,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.2035748061282391,-0.6878570077548705,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.2052192974168068,-0.6844611576182467,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.2138952765107249,-0.6709767406793079,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.22064716677278004,-0.6519418748361484,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.2390104234893426,-0.6323521155753504,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.2509029975795941,-0.6109290634891081,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.2638112050543529,-0.5943881817337173,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.2658512556462257,-0.592988456605387,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.30017123609882773,-0.5815441356340441,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.30498264051796936,-0.5717181195458384,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.32378552218314494,-0.5569389328769442,-0.0,0.0
2019-10-01,1.0,-0.0,-0.0,-0.3330199146247438,-0.547492336912575,-0.0,0.0
2019-10-02,1.0,-0.0,-0.0,-0.34661708072189085,-0.5411726950086838,-0.0,0.0
2019-10-03,1.0,-0.0,-0.0,-0.3451545538351552,-0.5362067992399301,-0.0,0.0
2019-10-04,1.0,-0.0,-0.0,-0.3525994114540104,-0.5337848034407303,-0.0,0.0
2019-10-07,1.0,-0.0,-0.0,-0.3828923631990379,-0.49624173180998193,-0.0,0.0
2019-10-08,1.0,-0.0,-0.0,-0.39279414524300993,-0.4837305310564834,-0.0,0.0
2019-10-09,1.0,-0.0,-0.0,-0.38926915020945546,-0.4808871932974267,-0.0,0.0
2019-10-10,1.0,-0.0,-0.0,-0.4440427126264518,-0.42931809666541776,-0.0,0.0
