Date,FITB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-19,1.0,-0.0,-0.5365353512014788,-0.0,-0.5754101201478743,-0.776224584103512,0.0
2018-12-20,1.0,-0.0,-0.5326512968299713,-0.0,-0.5755331412103747,-0.7736599423631124,0.0
2018-12-21,1.0,-0.0,-0.5376935029061403,-0.0,-0.5844219370432181,-0.7552224204408124,0.0
2018-12-24,1.0,-0.0,-0.5198226544622425,-0.0,-0.5749141876430206,-0.7656464530892448,0.0
2018-12-26,1.0,-0.0,-0.5246664774340051,-0.0,-0.5570536474595515,-0.7567697984672155,0.0
2018-12-27,1.0,-0.0,-0.5038441255655166,-0.0,-0.5203308445974076,-0.7513669543978462,0.0
2018-12-28,1.0,-0.0,-0.5058941003522591,-0.0,-0.5186530940559732,-0.7491470890078495,0.0
2018-12-31,1.0,-0.0,-0.5067683772538142,-0.0,-0.5184188626907074,-0.7487101248266297,0.0
2019-01-02,1.0,-0.0,-0.5060564902846689,-0.0,-0.5168667017767553,-0.7489259084735427,0.0
2019-01-03,1.0,-0.0,-0.5095862203300219,-0.0,-0.509530567381807,-0.7635306230347553,0.0
2019-01-04,1.0,-0.0,-0.5134049742425082,-0.0,-0.4878967484628594,-0.7683210546723536,0.0
2019-01-07,1.0,-0.0,-0.4929177697115253,-0.0,-0.4810185311536257,-0.7552468546164132,0.0
2019-01-08,1.0,-0.0,-0.483735629052471,-0.0,-0.48725004086525364,-0.7533918160518717,0.0
2019-01-09,1.0,-0.0,-0.4772801480191554,-0.0,-0.48680343926861125,-0.7568567696996082,0.0
2019-01-10,1.0,-0.0,-0.47518424845666424,-0.0,-0.488645943814419,-0.7556770280927906,0.0
2019-01-11,1.0,-0.0,-0.4727678328527123,-0.0,-0.48971652429403123,-0.7580118613635126,0.0
2019-01-14,1.0,-0.0,-0.47367848004790686,-0.0,-0.49161631008764767,-0.7566824541346835,0.0
2019-01-15,1.0,-0.0,-0.4663227989738551,-0.0,-0.49364117679165986,-0.7691446973418482,0.0
2019-01-16,1.0,-0.0,-0.4668557249202411,-0.0,-0.4854525127477981,-0.7744662285605214,0.0
2019-01-17,1.0,-0.0,-0.4724381432012262,-0.0,-0.4867527917670243,-0.7778355594482154,0.0
2019-01-18,1.0,-0.0,-0.4706610887873617,-0.0,-0.4925138988275444,-0.7890680904937525,0.0
2019-01-22,1.0,-0.0,-0.41428808038425435,-0.0,-0.41334952796334123,-0.9328106884558052,0.0
2019-01-23,1.0,-0.0,-0.3891436671391645,-0.0,-0.4326412629589483,-0.9576141638177826,0.0
2019-01-24,1.0,-0.0,-0.3828439678879969,-0.0,-0.44317897719381094,-0.9518319953332038,0.0
2019-01-25,1.0,-0.0,-0.3251590482329531,-0.0,-0.40643479723101933,-1.0710181889521033,0.0
2019-01-28,1.0,-0.0,-0.3218525657141261,-0.0,-0.4043688371183553,-1.0671247800217885,0.0
2019-01-29,1.0,-0.0,-0.312890132960112,-0.0,-0.4060181945416375,-1.0802799160251924,0.0
2019-01-30,1.0,-0.0,-0.31453939444864576,-0.0,-0.4077808587513654,-1.0785648264851693,0.0
2019-01-31,1.0,-0.0,-0.31756964860702785,-0.0,-0.36388072238555225,-1.1184656306873861,0.0
2019-02-01,1.0,-0.0,-0.31561089145004345,-0.0,-0.36992793247525313,-1.1186450183674042,0.0
2019-02-04,1.0,-0.0,-0.31700409399360663,-0.0,-0.37073074981773313,-1.1163703662161404,0.0
2019-02-05,1.0,-0.0,-0.32094054266393557,-0.0,-0.3677712618199164,-1.117175004910351,0.0
2019-02-06,1.0,-0.0,-0.3114827702323493,-0.0,-0.3653328095184645,-1.1293355034235042,0.0
2019-02-07,1.0,-0.0,-0.30691432733792795,-0.0,-0.3706225135877178,-1.1240544629349472,0.0
2019-02-08,1.0,-0.0,-0.3136396790663749,-0.0,-0.3851484037479661,-1.1065477192391853,0.0
2019-02-11,1.0,-0.0,-0.30534072053322836,-0.0,-0.38394690215709987,-1.1230981241387068,0.0
2019-02-12,1.0,-0.0,-0.31273598196675123,-0.0,-0.3890955198647506,-1.1158636235559312,0.0
2019-02-13,1.0,-0.0,-0.32387933464899915,-0.0,-0.3876233436707076,-1.1077812235692133,0.0
2019-02-14,1.0,-0.0,-0.3128501103378034,-0.0,-0.4146155151926668,-1.1016805296214565,0.0
2019-02-15,1.0,-0.0,-0.32067295437165433,-0.0,-0.412042937661087,-1.0995836519670321,0.0
2019-02-19,1.0,-0.0,-0.32118444564200016,-0.0,-0.41430070624273196,-1.100831040644411,0.0
2019-02-20,1.0,-0.0,-0.320324695597877,-0.0,-0.41327732523486505,-1.1046462123577327,0.0
2019-02-21,1.0,-0.0,-0.32221022113580805,-0.0,-0.4131089761810016,-1.1070433744528452,0.0
2019-02-22,1.0,-0.0,-0.32008980589422226,-0.0,-0.41577855457981644,-1.1060903174467842,0.0
2019-02-25,1.0,-0.0,-0.3170856849666496,-0.0,-0.4223818482412633,-1.1109970925260817,0.0
2019-02-26,1.0,-0.0,-0.31871703492516035,-0.0,-0.4251461154668567,-1.1071418389166072,0.0
2019-02-27,1.0,-0.0,-0.32171482358310277,-0.0,-0.4260817479106649,-1.104566587752075,0.0
2019-02-28,1.0,-0.0,-0.3312,-0.0,-0.4364,-1.0895428571428571,0.0
2019-03-01,1.0,-0.0,-0.3326571428571429,-0.0,-0.4352285714285714,-1.089257142857143,0.0
2019-03-04,1.0,-0.0,-0.32827806814611715,-0.0,-0.43146831176991407,-1.096335646759775,0.0
2019-03-05,1.0,-0.0,-0.31955694209908697,-0.0,-0.4478949025444346,-1.0946792982054439,0.0
2019-03-06,1.0,-0.0,-0.3166480638791105,-0.0,-0.4527346097707564,-1.0926132623565439,0.0
2019-03-07,1.0,-0.0,-0.3101218744635807,-0.0,-0.4552554786290553,-1.0955255478629053,0.0
2019-03-08,1.0,-0.0,-0.3004610142313089,-0.0,-0.44764195515849153,-1.1153394611001346,0.0
2019-03-11,1.0,-0.0,-0.30286764072681344,-0.0,-0.45023968768837724,-1.1174039096363062,0.0
2019-03-12,1.0,-0.0,-0.2862790362141105,-0.0,-0.4592988024816044,-1.1400375126244409,0.0
2019-03-13,1.0,-0.0,-0.2863636363636364,-0.0,-0.48473193473193477,-1.1426573426573428,0.0
2019-03-14,1.0,-0.0,-0.2839606725231253,-0.0,-0.48740473558671243,-1.1374716388387924,0.0
2019-03-15,1.0,-0.0,-0.2726049830389519,-0.0,-0.5028658322610832,-1.1488478184582993,0.0
2019-03-18,1.0,-0.0,-0.28586998144275233,-0.0,-0.5125629620901941,-1.1471619193496128,0.0
2019-03-19,1.0,-0.0,-0.28956388133790334,-0.0,-0.5123803332939368,-1.1527892684079895,0.0
2019-03-20,1.0,-0.0,-0.3118129003426188,-0.0,-0.518873826903024,-1.1486071800983166,0.0
2019-03-21,1.0,-0.0,-0.3198659298849533,-0.0,-0.5002566657607875,-1.1994745900896822,0.0
2019-03-22,1.0,-0.0,-0.32300027677830057,-0.0,-0.5705323369314512,-1.181781837192853,0.0
2019-03-25,1.0,-0.0,-0.2927969208211144,-0.0,-0.5805535190615836,-1.1813905180840665,0.0
2019-03-26,1.0,-0.0,-0.2961086028440677,-0.0,-0.5773825977456309,-1.1978561995147272,0.0
2019-03-27,1.0,-0.0,-0.2976655491649494,-0.0,-0.5766616430350937,-1.2013656076031127,0.0
2019-03-28,1.0,-0.0,-0.3005400761016325,-0.0,-0.5728795875782496,-1.1951945501411563,0.0
2019-03-29,1.0,-0.0,-0.310614902635297,-0.0,-0.573898888138092,-1.186927943976903,0.0
2019-04-01,1.0,-0.0,-0.3225379836378176,-0.0,-0.5765208833118042,-1.1765393369010273,0.0
2019-04-02,1.0,-0.0,-0.32746283387823083,-0.0,-0.5870088211708099,-1.1698538029732897,0.0
2019-04-03,1.0,-0.0,-0.3284718796250617,-0.0,-0.5871978293043907,-1.1677047360631474,0.0
2019-04-04,1.0,-0.0,-0.3229640093354625,-0.0,-0.5673135978381034,-1.180567497850387,0.0
2019-04-05,1.0,-0.0,-0.3158105444690811,-0.0,-0.5687361419068736,-1.1949987681694998,0.0
2019-04-08,1.0,-0.0,-0.31209290893449676,-0.0,-0.5720167137765761,-1.1883065011675065,0.0
2019-04-09,1.0,-0.0,-0.2732595176702563,-0.0,-0.6215379948430153,-1.1387228879114213,0.0
2019-04-10,1.0,-0.0,-0.2731599369467685,-0.0,-0.623590396507821,-1.134655026070086,0.0
2019-04-11,1.0,-0.0,-0.2706778323927423,-0.0,-0.634716912434007,-1.1287699496328663,0.0
2019-04-12,1.0,-0.0,-0.27058609281573437,-0.0,-0.6325917382462743,-1.1319998785928918,0.0
2019-04-15,1.0,-0.0,-0.2676034871669817,-0.0,-0.6486313479241602,-1.1319575687374261,0.0
2019-04-16,1.0,-0.0,-0.26907336143180016,-0.0,-0.6484332050577241,-1.1366746075377192,0.0
2019-04-17,1.0,-0.0,-0.27494497432134996,-0.0,-0.6308999755441428,-1.1511371973587674,0.0
2019-04-18,1.0,-0.0,-0.2730078220483989,-0.0,-0.633188706917624,-1.1493216817404057,0.0
2019-04-22,1.0,-0.0,-0.27875183913683177,-0.0,-0.6371689553702796,-1.1492766061795,0.0
2019-04-23,1.0,-0.0,-0.2764085586414076,-0.0,-0.6415302556556924,-1.1474771626509717,0.0
2019-04-24,1.0,-0.0,-0.28289008455034587,-0.0,-0.6485472713297463,-1.1431206764027673,0.0
2019-04-25,1.0,-0.0,-0.2865922989459451,-0.0,-0.64693770935128,-1.139485572047571,0.0
2019-04-26,1.0,-0.0,-0.2778051332553702,-0.0,-0.6683695451467964,-1.1313165507478302,0.0
2019-04-29,1.0,-0.0,-0.27650734049429077,-0.0,-0.6683389246252809,-1.1329291188329076,0.0
2019-04-30,1.0,-0.0,-0.27837496534943174,-0.0,-0.6665537314811962,-1.1351526165029107,0.0
2019-05-01,1.0,-0.0,-0.26973076212186553,-0.0,-0.6833220380752879,-1.1274721212494607,0.0
2019-05-02,1.0,-0.0,-0.27354771145198054,-0.0,-0.6695004004188998,-1.1370972709911908,0.0
2019-05-03,1.0,-0.0,-0.28509772489056046,-0.0,-0.6634194463283803,-1.1342869474073618,0.0
2019-05-06,1.0,-0.0,-0.27481736140954016,-0.0,-0.668856283381423,-1.1258824973908772,0.0
2019-05-07,1.0,-0.0,-0.2606864908816355,-0.0,-0.5566558252991056,-1.0866244627715183,0.0
2019-05-08,1.0,-0.0,-0.2893444741149108,-0.0,-0.5454101702701927,-1.0365521003818876,0.0
2019-05-09,1.0,-0.0,-0.2913291157358372,-0.0,-0.5476197291958893,-1.0236738900180344,0.0
2019-05-10,1.0,-0.0,-0.2878965251406219,-0.0,-0.5527224966450619,-1.0146475173457443,0.0
2019-05-13,1.0,-0.0,-0.2882453637660485,-0.0,-0.5516690442225393,-1.0131526390870185,0.0
2019-05-14,1.0,-0.0,-0.3004500703234881,-0.0,-0.5316736990154712,-0.9807876230661041,0.0
2019-05-15,1.0,-0.0,-0.3032683050418039,-0.0,-0.5393407088365285,-0.9724685415083185,0.0
2019-05-16,1.0,-0.0,-0.3081175607829864,-0.0,-0.5356236249788459,-0.9768150279235065,0.0
2019-05-17,1.0,-0.0,-0.302991778964319,-0.0,-0.5366556487837952,-0.9854224934316468,0.0
2019-05-20,1.0,-0.0,-0.29070522777981755,-0.0,-0.5434801028045302,-0.99011494902138,0.0
2019-05-21,1.0,-0.0,-0.2930615931801501,-0.0,-0.5388133009653926,-0.9909106306102863,0.0
2019-05-22,1.0,-0.0,-0.2871050336231395,-0.0,-0.5431754874651811,-0.983371317633156,0.0
2019-05-23,1.0,-0.0,-0.2854491253726306,-0.0,-0.5573429326733786,-0.9695145958715338,0.0
2019-05-24,1.0,-0.0,-0.27252833576478513,-0.0,-0.5560262596790484,-0.9769947256200202,0.0
2019-05-28,1.0,-0.0,-0.2739422807509106,-0.0,-0.549705799943962,-0.9782852339590923,0.0
2019-05-29,1.0,-0.0,-0.28164052671307555,-0.0,-0.5494142972965417,-0.9646621376051889,0.0
2019-05-30,1.0,-0.0,-0.27740798747063433,-0.0,-0.5475444680613044,-0.9718089271730619,0.0
2019-05-31,1.0,-0.0,-0.28704066222943114,-0.0,-0.5395715644051681,-0.9699647631299289,0.0
2019-06-03,1.0,-0.0,-0.2928364527629233,-0.0,-0.5422794117647058,-0.9500891265597147,0.0
2019-06-04,1.0,-0.0,-0.2903064066852368,-0.0,-0.553091922005571,-0.9421448467966573,0.0
2019-06-05,1.0,-0.0,-0.2883381279044036,-0.0,-0.5611307811462714,-0.9166297853507414,0.0
2019-06-06,1.0,-0.0,-0.2919869490681856,-0.0,-0.5465354200077421,-0.9265055577061329,0.0
2019-06-07,1.0,-0.0,-0.30472898230088497,-0.0,-0.5402931415929203,-0.9204646017699116,0.0
2019-06-10,1.0,-0.0,-0.29951704153442804,-0.0,-0.5324410100731337,-0.9278046088036428,0.0
2019-06-11,1.0,-0.0,-0.30242593565876463,-0.0,-0.5341207712096484,-0.929628502669359,0.0
2019-06-12,1.0,-0.0,-0.3066758811333794,-0.0,-0.5272425708362128,-0.9304215618521078,0.0
2019-06-13,1.0,-0.0,-0.3008949781780012,-0.0,-0.5275951604883709,-0.933788188497873,0.0
2019-06-14,1.0,-0.0,-0.29642620415377813,-0.0,-0.5388311975254088,-0.926563190455148,0.0
2019-06-17,1.0,-0.0,-0.28832066344160334,-0.0,-0.5520387007601935,-0.9240082930200414,0.0
2019-06-18,1.0,-0.0,-0.27047228835612647,-0.0,-0.5610154476496318,-0.9369082553568463,0.0
2019-06-19,1.0,-0.0,-0.26951833013702436,-0.0,-0.5624947886266989,-0.9474137691431113,0.0
2019-06-20,1.0,-0.0,-0.2711003154926432,-0.0,-0.5675238015467515,-0.9533461763966832,0.0
2019-06-21,1.0,-0.0,-0.2752462538716968,-0.0,-0.5603147584898289,-0.9548511315121243,0.0
2019-06-24,1.0,-0.0,-0.2747995991983968,-0.0,-0.5613449120463149,-0.9472277889111557,0.0
2019-06-25,1.0,-0.0,-0.2646502309533085,-0.0,-0.5673660192553843,-0.9505815571261618,0.0
2019-06-26,1.0,-0.0,-0.2610620701177912,-0.0,-0.5532009690624043,-0.9703990420762442,0.0
2019-06-27,1.0,-0.0,-0.254103614524984,-0.0,-0.5590390992949308,-0.9737201460301536,0.0
2019-06-28,1.0,-0.0,-0.2449053452115813,-0.0,-0.5651726057906459,-0.9738864142538975,0.0
2019-07-01,1.0,-0.0,-0.25177413519605935,-0.0,-0.5573984916372137,-0.9738123730275792,0.0
2019-07-02,1.0,-0.0,-0.2504734848484848,-0.0,-0.5605782085561497,-0.9741811497326203,0.0
2019-07-03,1.0,-0.0,-0.2612141605717623,-0.0,-0.5452876887566395,-0.9744431157707388,0.0
2019-07-05,1.0,-0.0,-0.333521021021021,-0.0,-0.4315208065208065,-0.9162376662376662,0.0
2019-07-08,1.0,-0.0,-0.33778349686343895,-0.0,-0.4238378639215055,-0.9192000428931425,0.0
2019-07-09,1.0,-0.0,-0.3390169708613513,-0.0,-0.4167200341551927,-0.9126374212829544,0.0
2019-07-10,1.0,-0.0,-0.34773794280836534,-0.0,-0.41122492530943233,-0.9085574050362784,0.0
2019-07-11,1.0,-0.0,-0.34955384656609234,-0.0,-0.4187679198263619,-0.9112784372571612,0.0
2019-07-12,1.0,-0.0,-0.336250872576921,-0.0,-0.43081136229393757,-0.917789829780379,0.0
2019-07-15,1.0,-0.0,-0.35378751275030873,-0.0,-0.433725237558383,-0.8967627637300692,0.0
2019-07-16,1.0,-0.0,-0.3658123791102515,-0.0,-0.4404685149366,-0.880157962604771,0.0
2019-07-17,1.0,-0.0,-0.3771847397105807,-0.0,-0.43415577093457186,-0.8734394716352994,0.0
2019-07-18,1.0,-0.0,-0.3763412017167382,-0.0,-0.4341201716738198,-0.8719420600858369,0.0
2019-07-19,1.0,-0.0,-0.37680109474362067,-0.0,-0.43387265555823873,-0.8725213984813116,0.0
2019-07-22,1.0,-0.0,-0.3568286664520974,-0.0,-0.42750241390408755,-0.897784572470765,0.0
2019-07-23,1.0,-0.0,-0.36147162930387217,-0.0,-0.4249973184597233,-0.8950713289713611,0.0
2019-07-24,1.0,-0.0,-0.3534807534807535,-0.0,-0.447993447993448,-0.9285285285285284,0.0
2019-07-25,1.0,-0.0,-0.3491258216730764,-0.0,-0.4544909036358181,-0.9239014810571965,0.0
2019-07-26,1.0,-0.0,-0.3479468467487202,-0.0,-0.45368151617470864,-0.9214137893475657,0.0
2019-07-29,1.0,-0.0,-0.35084560829241684,-0.0,-0.4590016366612112,-0.9179214402618657,0.0
2019-07-30,1.0,-0.0,-0.3545948306449412,-0.0,-0.4604656240617921,-0.9142443843991375,0.0
2019-07-31,1.0,-0.0,-0.358814224937275,-0.0,-0.45797425548161885,-0.9103850769062943,0.0
2019-08-01,1.0,-0.0,-0.36460629814104134,-0.0,-0.4537437739854658,-0.9033776979396314,0.0
2019-08-02,1.0,-0.0,-0.36984384005269366,-0.0,-0.45426352334165815,-0.9203556824107362,0.0
2019-08-05,1.0,-0.0,-0.36653419213375354,-0.0,-0.44889680690694805,-0.9253939975332328,0.0
2019-08-06,1.0,-0.0,-0.3692879189314687,-0.0,-0.4435279014503838,-0.9186036983420284,0.0
2019-08-07,1.0,-0.0,-0.371973167539267,-0.0,-0.4338459860383944,-0.9210569371727749,0.0
2019-08-08,1.0,-0.0,-0.37438045948684245,-0.0,-0.4378816506476081,-0.9260385005065855,0.0
2019-08-09,1.0,-0.0,-0.3647687317724659,-0.0,-0.4243233666766606,-0.9365204829785495,0.0
2019-08-12,1.0,-0.0,-0.3620642701525055,-0.0,-0.438099128540305,-0.923148148148148,0.0
2019-08-13,1.0,-0.0,-0.35807753121421954,-0.0,-0.4380350035439725,-0.9300201733820403,0.0
2019-08-14,1.0,-0.0,-0.36177966332163936,-0.0,-0.4286530146038999,-0.9291017377824917,0.0
2019-08-15,1.0,-0.0,-0.373100140131508,-0.0,-0.4240056052603212,-0.8977309475045812,0.0
2019-08-16,1.0,-0.0,-0.37779634521050076,-0.0,-0.4174168508436203,-0.900059295994825,0.0
2019-08-19,1.0,-0.0,-0.36826403633724836,-0.0,-0.4215604590534039,-0.8978686806246136,0.0
2019-08-20,1.0,-0.0,-0.37462818554546184,-0.0,-0.41570865825227105,-0.8894337701315753,0.0
2019-08-21,1.0,-0.0,-0.3726363221843736,-0.0,-0.4162218705576268,-0.8933293994581982,0.0
2019-08-22,1.0,-0.0,-0.3739848293977324,-0.0,-0.415208126725455,-0.8911254657053258,0.0
2019-08-23,1.0,-0.0,-0.3702491752273154,-0.0,-0.4149344205133707,-0.8969771745835904,0.0
2019-08-26,1.0,-0.0,-0.3643214742224115,-0.0,-0.40967192160204513,-0.8889806135492118,0.0
2019-08-27,1.0,-0.0,-0.3635371469640908,-0.0,-0.40897596294620275,-0.8893976096041738,0.0
2019-08-28,1.0,-0.0,-0.3503492603118111,-0.0,-0.4178375076359193,-0.8877851849884465,0.0
2019-08-29,1.0,-0.0,-0.3432109921067319,-0.0,-0.41983150397321073,-0.8946235416057617,0.0
2019-08-30,1.0,-0.0,-0.3394027869940279,-0.0,-0.42216323822163243,-0.8927140013271401,0.0
2019-09-03,1.0,-0.0,-0.33887193098871937,-0.0,-0.42226940942269414,-0.8931652289316524,0.0
2019-09-04,1.0,-0.0,-0.3510037808189999,-0.0,-0.42291921827573353,-0.8886255924170615,0.0
2019-09-05,1.0,-0.0,-0.3709801222836876,-0.0,-0.41502342447261853,-0.8608559858129747,0.0
2019-09-06,1.0,-0.0,-0.3717147096227215,-0.0,-0.4142910131411615,-0.863422000847817,0.0
2019-09-09,1.0,-0.0,-0.3701173168083472,-0.0,-0.41436932284632294,-0.8637483117502185,0.0
2019-09-10,1.0,-0.0,-0.37462931582291886,-0.0,-0.3967909341241262,-0.8763238720610039,0.0
2019-09-11,1.0,-0.0,-0.37171679728871,-0.0,-0.4027218809574243,-0.8733054437619149,0.0
2019-09-12,1.0,-0.0,-0.3353361566966649,-0.0,-0.4267337215457914,-0.8848332451032291,0.0
2019-09-13,1.0,-0.0,-0.33245983218189995,-0.0,-0.43489769448635485,-0.8796156594933693,0.0
2019-09-16,1.0,-0.0,-0.33544354091065615,-0.0,-0.43254840674913253,-0.8808041745026886,0.0
2019-09-17,1.0,-0.0,-0.3347902097902098,-0.0,-0.43417567281203645,-0.8799268912905276,0.0
2019-09-18,1.0,-0.0,-0.3456943819034249,-0.0,-0.4255290970254019,-0.8775726432336504,0.0
2019-09-19,1.0,-0.0,-0.33571579839051247,-0.0,-0.4418943244387971,-0.8695468022024566,0.0
2019-09-20,1.0,-0.0,-0.3509580981156079,-0.0,-0.4410431740478652,-0.858339296599613,0.0
