Date,BST,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.506797414753733,-0.43411124200070045,-0.3781081855519119,-0.48658027953771216,-0.37820369957655453,0.0
2018-09-25,1.0,-0.5061165976425613,-0.4354571519592227,-0.3766486142083466,-0.487734947435489,-0.3798024848677923,0.0
2018-09-26,1.0,-0.5069780780015294,-0.436560030588835,-0.3785368340555697,-0.487318378791741,-0.3769436655620698,0.0
2018-09-27,1.0,-0.5085657877977328,-0.4319513437778627,-0.3797923831359063,-0.4872309259966884,-0.37673544771366707,0.0
2018-09-28,1.0,-0.5104999840667921,-0.4313119403460693,-0.37959274720372205,-0.4879066951339983,-0.3773302316688442,0.0
2018-10-01,1.0,-0.5115545214037548,-0.43040193797214166,-0.3793070474611927,-0.48870047493067287,-0.3774901985783954,0.0
2018-10-02,1.0,-0.5121111677715451,-0.4239864864864865,-0.3815336562978073,-0.490215451300357,-0.3793026517083121,0.0
2018-10-03,1.0,-0.5116760648634873,-0.4185224123100449,-0.3806747586734206,-0.49214693045334357,-0.3828411226862914,0.0
2018-10-04,1.0,-0.5123419434977864,-0.4169188138994171,-0.3808644137974966,-0.4930407363760868,-0.38185176927731945,0.0
2018-10-05,1.0,-0.5056033524873806,-0.4097907870091114,-0.3746468141845773,-0.4978253277881838,-0.3868376773865837,0.0
2018-10-08,1.0,-0.5069979006298111,-0.412462624848909,-0.37575545518162734,-0.49767796933647174,-0.3879699726445703,0.0
2018-10-09,1.0,-0.5152552129973136,-0.41726365613406674,-0.3887041064346936,-0.49533068952283477,-0.381572214404503,0.0
2018-10-10,1.0,-0.5184058898847631,-0.41594110115236876,-0.39180537772087065,-0.497663252240717,-0.3772087067861716,0.0
2018-10-11,1.0,-0.5210046392577188,-0.4144296912494001,-0.391169412893937,-0.49876819708846587,-0.37411614141737326,0.0
2018-10-12,1.0,-0.531924332203175,-0.405874710859026,-0.3934535314807187,-0.4831902151525714,-0.35416204569219556,0.0
2018-10-15,1.0,-0.5363826682738058,-0.40062170906553324,-0.39767176298927875,-0.4841083550085644,-0.3531688130432024,0.0
2018-10-16,1.0,-0.536607029564776,-0.399885801294252,-0.39829970815886306,-0.4841390686461109,-0.35325466311381803,0.0
2018-10-17,1.0,-0.5285768119582966,-0.3786270569023992,-0.39103127747770383,-0.4832621529958548,-0.35884311016203996,0.0
2018-10-18,1.0,-0.5277271870878603,-0.37712742573635616,-0.39182314890410097,-0.48455065000314007,-0.35888337624819444,0.0
2018-10-19,1.0,-0.5253595997498437,-0.3700750469043152,-0.3896185115697311,-0.4853033145716073,-0.3566291432145091,0.0
2018-10-22,1.0,-0.523029104266742,-0.38391259301120845,-0.3995478948855609,-0.4801419107720323,-0.3530187435245361,0.0
2018-10-23,1.0,-0.5262463481292998,-0.3840040209845129,-0.40596236609807435,-0.47488455376496086,-0.3502968617472434,0.0
2018-10-24,1.0,-0.526846269781462,-0.3828497864858076,-0.40514318010550116,-0.4750690781210751,-0.35000627982918864,0.0
2018-10-25,1.0,-0.5257409319938661,-0.37808656464181767,-0.4051888711545082,-0.4746659155634839,-0.34591431164522896,0.0
2018-10-26,1.0,-0.516490006527618,-0.3722918156103323,-0.39047589443909114,-0.4856858661527463,-0.3434148767523546,0.0
2018-10-29,1.0,-0.5259784919344754,-0.3705452044516694,-0.3937414030261348,-0.49421658121795675,-0.3417218957108916,0.0
2018-10-30,1.0,-0.5419113721302723,-0.3731352658522031,-0.40190320655758294,-0.4951791715084325,-0.32847586445149335,0.0
2018-10-31,1.0,-0.5456164469162033,-0.35668312191464097,-0.40339311379116416,-0.49396988064737857,-0.32475160907329875,0.0
2018-11-01,1.0,-0.5727526663280853,-0.341893092940579,-0.423120873539868,-0.5035551041137634,-0.3329101066531234,0.0
2018-11-02,1.0,-0.5746500285044657,-0.3339139798568442,-0.42192943561157914,-0.505415848482929,-0.33125356305821246,0.0
2018-11-05,1.0,-0.5762002852162891,-0.33059736967200126,-0.4217715100617969,-0.5056567897322136,-0.334843923308509,0.0
2018-11-06,1.0,-0.5851043583074289,-0.3384825223624945,-0.41679883270950957,-0.5028230666751253,-0.3287445283258263,0.0
2018-11-07,1.0,-0.585877499206601,-0.3389400190415741,-0.4155823548079975,-0.503840050777531,-0.3293557600761663,0.0
2018-11-08,1.0,-0.5912855140782265,-0.33966110332526434,-0.4185246528220155,-0.507262071601478,-0.32838578162823284,0.0
2018-11-09,1.0,-0.5916085252795565,-0.3399917168434802,-0.41823568766128266,-0.5072159036605179,-0.3287775972474434,0.0
2018-11-12,1.0,-0.5926056225413375,-0.3495058688073688,-0.417053123101033,-0.5071800940288483,-0.3319474206031918,0.0
2018-11-13,1.0,-0.5935216211903622,-0.34635391734482207,-0.415414073719483,-0.5076112972714217,-0.328450614329025,0.0
2018-11-14,1.0,-0.5956943912099143,-0.34594991695413313,-0.41490992717516284,-0.5089434010476556,-0.32857416634725944,0.0
2018-11-15,1.0,-0.5961261865950715,-0.3459583852718382,-0.4148048710326973,-0.5089014606705661,-0.3304247770639563,0.0
2018-11-16,1.0,-0.59838777017696,-0.35539711597135243,-0.4158717924013232,-0.5124771172559976,-0.329511513633298,0.0
2018-11-19,1.0,-0.5986512524084778,-0.35388567758509953,-0.42090558766859343,-0.5096339113680154,-0.32822736030828514,0.0
2018-11-20,1.0,-0.5966526660040399,-0.3515983199204848,-0.4172624963929591,-0.5110134983487767,-0.32973163615377216,0.0
2018-11-21,1.0,-0.598018150915563,-0.3510887342462239,-0.4163807202642466,-0.5118814738799987,-0.32950646185421545,0.0
2018-11-23,1.0,-0.599806514027733,-0.37120283779425994,-0.409190583682683,-0.5117059013221541,-0.3328926152853918,0.0
2018-11-26,1.0,-0.5996582409079185,-0.3754836213567191,-0.4079507351044622,-0.5100593242197576,-0.33099045653856074,0.0
2018-11-27,1.0,-0.5976272385300454,-0.3823746905443205,-0.3952673375558628,-0.5104652284345562,-0.3294215992026493,0.0
2018-11-28,1.0,-0.597131556098659,-0.3854712673248223,-0.39453966620574327,-0.5095025243592629,-0.32906711258320737,0.0
2018-11-29,1.0,-0.5878194671016856,-0.38131337363656714,-0.3865272046828519,-0.5101237885039823,-0.33285353293030095,0.0
2018-11-30,1.0,-0.5926842595866414,-0.38931567612741474,-0.3792227829385105,-0.5221947221240075,-0.33087975314197554,0.0
2018-12-03,1.0,-0.5927903013152394,-0.3892336881371193,-0.3803903913560794,-0.5222368717239604,-0.3310930314821365,0.0
2018-12-04,1.0,-0.5916013365891273,-0.38918519470505075,-0.3811206785760185,-0.5211091119393394,-0.32993831127104484,0.0
2018-12-06,1.0,-0.5812173145989541,-0.33866801083737635,-0.4152227332871275,-0.5129166404133325,-0.30234389767500475,0.0
2018-12-07,1.0,-0.5799243618027103,-0.3395209580838323,-0.4133627481878348,-0.5141191301607311,-0.30466435549952725,0.0
2018-12-10,1.0,-0.5655193992490614,-0.34352315394242805,-0.4096370463078849,-0.5179599499374218,-0.2922715894868586,0.0
2018-12-11,1.0,-0.5584704591756778,-0.34972574831531106,-0.40288356057044344,-0.5186647860836859,-0.30456041372825576,0.0
2018-12-12,1.0,-0.558115478653376,-0.3500094037991348,-0.402576640962949,-0.5186195222870039,-0.3052786659143627,0.0
2018-12-13,1.0,-0.558770003137747,-0.3524317540006276,-0.4013492312519611,-0.5181361782240351,-0.30702855349858804,0.0
2018-12-14,1.0,-0.5593013045659809,-0.342166332162569,-0.40657927747114897,-0.5217950326141496,-0.30613396889111893,0.0
2018-12-17,1.0,-0.5584688155875074,-0.34132130438868524,-0.4053190489615638,-0.5201265545218181,-0.30730194530589233,0.0
2018-12-18,1.0,-0.5602283062062909,-0.34249067017906987,-0.40540031987957476,-0.5217173142660019,-0.3062690124502148,0.0
2018-12-19,1.0,-0.558089203939527,-0.34320306128850137,-0.4055893607678314,-0.5228342011166176,-0.30685026033498525,0.0
2018-12-20,1.0,-0.5461021715356975,-0.32782377753476016,-0.423902515231995,-0.5266052179346977,-0.3001093579128261,0.0
2018-12-21,1.0,-0.5487689393939393,-0.33374368686868683,-0.4199179292929293,-0.5346275252525252,-0.31950757575757577,0.0
2018-12-24,1.0,-0.5416286603969427,-0.32403359230019185,-0.4245903186235964,-0.531186110150033,-0.32390777844179536,0.0
2018-12-26,1.0,-0.5525812619502869,-0.3466758612042755,-0.41090179606933525,-0.5102968372880293,-0.3140143560166756,0.0
2018-12-27,1.0,-0.5089192986743234,-0.33013623312358725,-0.40543099761744755,-0.4700959130062924,-0.33994135255666197,0.0
2018-12-28,1.0,-0.5146483472474661,-0.32990357659961184,-0.40312990973783924,-0.4802070176519515,-0.3527309694710576,0.0
2018-12-31,1.0,-0.5143253234750462,-0.33031423290203327,-0.4032347504621072,-0.48016019716574243,-0.3527110289587184,0.0
2019-01-02,1.0,-0.5144996764152978,-0.3303953896884342,-0.4039877962340905,-0.48047705630373816,-0.352429967025178,0.0
2019-01-03,1.0,-0.5130969296348922,-0.3358250447890282,-0.39309322295669363,-0.48081794032248093,-0.3660653610922345,0.0
2019-01-04,1.0,-0.5005233667877594,-0.3396342589742011,-0.39280216735422696,-0.4759251277630688,-0.36974324241118156,0.0
2019-01-07,1.0,-0.47561234710292294,-0.3164172762315234,-0.418065377727866,-0.4707864145445716,-0.35426594227092,0.0
2019-01-08,1.0,-0.4744547811499161,-0.33195058715876163,-0.4127802348635047,-0.4698185145645875,-0.3611712673478725,0.0
2019-01-09,1.0,-0.4763581797023335,-0.34369449378330375,-0.4117106633184296,-0.4727139094751026,-0.3579347093771054,0.0
2019-01-10,1.0,-0.47704315886134063,-0.34144475053565965,-0.41199877563513926,-0.4738598102234466,-0.356626874808693,0.0
2019-01-11,1.0,-0.47070744288872507,-0.33164455907639395,-0.4213645295996069,-0.47884426430852367,-0.3679378531073446,0.0
2019-01-14,1.0,-0.47027741083223246,-0.332155694141501,-0.4219532426039138,-0.4793401124389419,-0.36834505852354765,0.0
2019-01-15,1.0,-0.46921848119931187,-0.3306709265175719,-0.4221860407962645,-0.47957114770213816,-0.37039198820348984,0.0
2019-01-16,1.0,-0.46624090392704726,-0.3360557585434002,-0.4134913568116922,-0.4763732383554915,-0.3782431146181952,0.0
2019-01-17,1.0,-0.4642001842186061,-0.3389315320847406,-0.4133251458397298,-0.47651212772490026,-0.37731040835124346,0.0
2019-01-18,1.0,-0.4598773988848844,-0.33937097618827594,-0.4138865785663679,-0.4790684779595232,-0.38822659643286206,0.0
2019-01-22,1.0,-0.4720962999264886,-0.3100649350649351,-0.42060769419259986,-0.5235236461651556,-0.3367128154864004,0.0
2019-01-23,1.0,-0.4766598304202761,-0.3163549542379626,-0.4132357892803576,-0.5249012825614497,-0.3298539900211209,0.0
2019-01-24,1.0,-0.48661629294258,-0.30303771911040406,-0.41230995135978465,-0.5364495701918076,-0.32071950809140687,0.0
2019-01-25,1.0,-0.5162959291158064,-0.25630460375487946,-0.39785612491480266,-0.5948014127269348,-0.33282731272073857,0.0
2019-01-28,1.0,-0.5171407278598932,-0.2485095019252267,-0.40597441311638305,-0.6018507017761768,-0.3317600298099615,0.0
2019-01-29,1.0,-0.5213738801574754,-0.2513097120183515,-0.4044142719861124,-0.5994296165411203,-0.3233516228029387,0.0
2019-01-30,1.0,-0.5288112452291557,-0.2533589847022683,-0.40382288143482176,-0.5990628975703602,-0.3179321686784373,0.0
2019-01-31,1.0,-0.515887327446835,-0.2650478796169631,-0.4176097500310907,-0.5867740330804627,-0.3237781370476309,0.0
2019-02-01,1.0,-0.5169515183473433,-0.26409007723564626,-0.42076367132975584,-0.5764446788051738,-0.32361425602531096,0.0
2019-02-04,1.0,-0.5181440357297934,-0.26356925749023014,-0.42041436635444457,-0.5764530736306681,-0.3229638359903232,0.0
2019-02-05,1.0,-0.5125896488559099,-0.26557794405290447,-0.41606383309013006,-0.5803346890620634,-0.3302182619764662,0.0
2019-02-06,1.0,-0.5013666293949559,-0.26139893154429117,-0.42368617219530375,-0.5796372220151571,-0.3398558827183501,0.0
2019-02-07,1.0,-0.4907931570762053,-0.25776049766718506,-0.43035769828926906,-0.5746500777604976,-0.35688958009331256,0.0
2019-02-08,1.0,-0.4987282147903909,-0.2493327052912545,-0.40153870309310724,-0.5961061391113205,-0.39450463181033124,0.0
2019-02-11,1.0,-0.4962062777445455,-0.2428926738658187,-0.3961842395239744,-0.5989043856058937,-0.4141296477033025,0.0
2019-02-12,1.0,-0.4944801189384113,-0.26697877455477176,-0.37943251194128996,-0.609717521272894,-0.4126150634232752,0.0
2019-02-13,1.0,-0.48061402120588703,-0.2899825921823073,-0.3800601360974838,-0.6097800284855198,-0.4046209843329641,0.0
2019-02-14,1.0,-0.4818941504178273,-0.2951063560395037,-0.37541149658141304,-0.6053114712585466,-0.4076348442643708,0.0
2019-02-15,1.0,-0.48120682005450977,-0.3442352792039044,-0.35957406351017307,-0.5945997337896939,-0.38955441465424356,0.0
2019-02-19,1.0,-0.5243217515468824,-0.3143265111851499,-0.34634301126447725,-0.6015230842455973,-0.3866412819292401,0.0
2019-02-20,1.0,-0.5260870944210092,-0.3111421231247423,-0.3472358780804973,-0.6023026420121158,-0.3849471914745155,0.0
2019-02-21,1.0,-0.5292553191489362,-0.28799392097264437,-0.3469478216818642,-0.6029635258358662,-0.39896783181357653,0.0
2019-02-22,1.0,-0.5198675496688742,-0.3005676442762536,-0.3584673604541154,-0.5819930621255125,-0.3927152317880795,0.0
2019-02-25,1.0,-0.5059955073243269,-0.2971810042079286,-0.367260416996235,-0.594203815610466,-0.3992470022463378,0.0
2019-02-26,1.0,-0.5090638742130406,-0.2891581511594799,-0.36062513840994653,-0.6019804486064096,-0.40279667183397133,0.0
2019-02-27,1.0,-0.5050003164757263,-0.29799354389518323,-0.35790239888600545,-0.5971896955503514,-0.4066396607380214,0.0
2019-02-28,1.0,-0.5036877591719161,-0.2976164097369504,-0.35861479535310686,-0.5967522395619005,-0.40878731284226516,0.0
2019-03-01,1.0,-0.5051350924316638,-0.3061463106335914,-0.35392637067467214,-0.5894770105861906,-0.40540369726655073,0.0
2019-03-04,1.0,-0.491453261006686,-0.3078718304528826,-0.3622745048568185,-0.5704238677936168,-0.42172322442285864,0.0
2019-03-05,1.0,-0.49676605142767,-0.30285533995898406,-0.356144502287427,-0.5793658305726455,-0.4199400536362202,0.0
2019-03-06,1.0,-0.4982335499337581,-0.30300927386284776,-0.3533531007507412,-0.5822661030849788,-0.41748154690555794,0.0
2019-03-07,1.0,-0.5127567873659044,-0.2702362601063328,-0.36071349922924467,-0.5925692893321169,-0.40966432818447795,0.0
2019-03-08,1.0,-0.508289744809003,-0.26425741004913617,-0.3647804723411,-0.618703439530829,-0.41401172927563795,0.0
2019-03-11,1.0,-0.48835131167421963,-0.26488798110678496,-0.3763643326737729,-0.6241782089742771,-0.4376396246888364,0.0
2019-03-12,1.0,-0.4767229502419019,-0.24968761013745153,-0.3930345070648169,-0.6288488033065266,-0.4557047194899234,0.0
2019-03-13,1.0,-0.4792777742080576,-0.2524577523613699,-0.4081796568784939,-0.6195142324744587,-0.45328664139304764,0.0
2019-03-14,1.0,-0.4754051386545258,-0.2612626954057754,-0.40380145818077623,-0.5949886975070839,-0.44837466968066486,0.0
2019-03-15,1.0,-0.4752079233064567,-0.26261824646054216,-0.4040060948511205,-0.5942797282712208,-0.43828963240429175,0.0
2019-03-18,1.0,-0.4621149307991581,-0.2704572995726768,-0.42349639645385545,-0.5917788124242618,-0.4411314497098029,0.0
2019-03-19,1.0,-0.45381860048612,-0.274114110272483,-0.4224446718690035,-0.5965204042471536,-0.4512600741972624,0.0
2019-03-20,1.0,-0.45834000704744216,-0.27411346381779156,-0.4200916167472851,-0.594163436589038,-0.4566742480058942,0.0
2019-03-21,1.0,-0.47499679856575744,-0.2706172365219618,-0.4174350108848764,-0.6112178255858625,-0.42713535663977464,0.0
2019-03-22,1.0,-0.4619745530681269,-0.26339185053953934,-0.43920115960702205,-0.6283137381220809,-0.42824931550974393,0.0
2019-03-25,1.0,-0.45378877613087043,-0.22867112718891058,-0.471844287223485,-0.6215705733585172,-0.42542497679034486,0.0
2019-03-26,1.0,-0.4379901248910834,-0.21760738374156907,-0.48636524994352476,-0.6209700842288702,-0.46422693387549624,0.0
2019-03-27,1.0,-0.45245438190696474,-0.18128373168851195,-0.4994538679002827,-0.6152017476227191,-0.464148033924441,0.0
2019-03-28,1.0,-0.46086287582537344,-0.1849156997243413,-0.48942239887172256,-0.6138855054811206,-0.4562471953330342,0.0
2019-03-29,1.0,-0.449849387938217,-0.18195218868166377,-0.5056719861565083,-0.6083445491251682,-0.4586938409280266,0.0
2019-04-01,1.0,-0.4488787655192326,-0.1846267363895929,-0.5020692310160085,-0.6096050816464021,-0.46296236886849956,0.0
2019-04-02,1.0,-0.4637233025183296,-0.18600573796620976,-0.5445648708957603,-0.5820210392094358,-0.41147593241950914,0.0
2019-04-03,1.0,-0.4676632773403882,-0.18566920600516368,-0.5422497051604883,-0.5833041150033468,-0.4085678768367704,0.0
2019-04-04,1.0,-0.4695829613569698,-0.18518046167580668,-0.5402372146409897,-0.5838859839306211,-0.40948220890192577,0.0
2019-04-05,1.0,-0.47123907914036095,-0.1845545564696129,-0.5406224092851222,-0.5831898475862509,-0.408934379185001,0.0
2019-04-08,1.0,-0.47248159597182826,-0.17992925204754773,-0.5406482042130086,-0.583606870837184,-0.41017878198795366,0.0
2019-04-09,1.0,-0.47178408692604273,-0.18032055571487748,-0.540388108211452,-0.582895198037154,-0.4110505687792754,0.0
2019-04-10,1.0,-0.4721329216666136,-0.17461883693541713,-0.546614890027692,-0.5845879619314384,-0.4050673202406341,0.0
2019-04-11,1.0,-0.47569477604813293,-0.1712030051252666,-0.5485308630184955,-0.585617419539681,-0.4023493458122433,0.0
2019-04-12,1.0,-0.47713540672899574,-0.17296317496660943,-0.5461743941995802,-0.5804553838326019,-0.40332633721300004,0.0
2019-04-15,1.0,-0.4717809963393284,-0.17510743275505333,-0.5475091516791342,-0.5812828266751552,-0.4075441667992997,0.0
2019-04-16,1.0,-0.47181528662420386,-0.1768471337579618,-0.5446815286624204,-0.5821974522292994,-0.409108280254777,0.0
2019-04-17,1.0,-0.467373650520684,-0.15486767937326837,-0.5567975542180185,-0.5911913633323779,-0.41434986146937997,0.0
2019-04-18,1.0,-0.47138669385674226,-0.15049069589599795,-0.5467117002294163,-0.5928179964313025,-0.424929900586286,0.0
2019-04-22,1.0,-0.48068998562529947,-0.1550551030186871,-0.5333972208912314,-0.5981472608209552,-0.4271202683277432,0.0
2019-04-23,1.0,-0.48378033205619414,-0.1498403575989783,-0.5294061302681993,-0.5995849297573437,-0.4302362707535122,0.0
