Date,FIX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-18,1.0,-0.0,-0.8978969732426024,-0.0,-0.5820118853342365,-0.5991932752409397,0.0
2018-12-19,1.0,-0.0,-0.897863037319867,-0.0,-0.582122182534795,-0.5992117255819682,0.0
2018-12-20,1.0,-0.0,-0.8899045983005615,-0.0,-0.5824718549648762,-0.5952329826068284,0.0
2018-12-21,1.0,-0.0,-0.8909851329486829,-0.0,-0.583142534420124,-0.5786549439814391,0.0
2018-12-24,1.0,-0.0,-0.8852334286931646,-0.0,-0.5780631809604967,-0.5800718242132814,0.0
2018-12-26,1.0,-0.0,-0.8964590817158209,-0.0,-0.5550457330878136,-0.567180849458146,0.0
2018-12-27,1.0,-0.0,-0.8647864200064499,-0.0,-0.5034155208302794,-0.5635755958837844,0.0
2018-12-28,1.0,-0.0,-0.8716075462840712,-0.0,-0.5020684798873338,-0.5603379984156325,0.0
2018-12-31,1.0,-0.0,-0.872590158161918,-0.0,-0.5018046304175592,-0.5599636139558086,0.0
2019-01-02,1.0,-0.0,-0.8727587522375796,-0.0,-0.5018340816386418,-0.5599084426445989,0.0
2019-01-03,1.0,-0.0,-0.872465299175397,-0.0,-0.5133080963699855,-0.5487572262816562,0.0
2019-01-04,1.0,-0.0,-0.8749598669040599,-0.0,-0.4942062403315723,-0.5496045065818277,0.0
2019-01-07,1.0,-0.0,-0.8572168806494328,-0.0,-0.4859231964995106,-0.5355518452415222,0.0
2019-01-08,1.0,-0.0,-0.8499252787676744,-0.0,-0.4901138061846189,-0.5338544660305783,0.0
2019-01-09,1.0,-0.0,-0.8461008384058804,-0.0,-0.4896060640863673,-0.535546112323418,0.0
2019-01-10,1.0,-0.0,-0.8430736552040875,-0.0,-0.493053562202193,-0.5343016246627246,0.0
2019-01-11,1.0,-0.0,-0.8242789496340938,-0.0,-0.49634093844167027,-0.5492610130578276,0.0
2019-01-14,1.0,-0.0,-0.8221468796690036,-0.0,-0.49752901965291346,-0.5535857947362373,0.0
2019-01-15,1.0,-0.0,-0.8140058285483454,-0.0,-0.5031018264708428,-0.5683123178578642,0.0
2019-01-16,1.0,-0.0,-0.8062002128087884,-0.0,-0.4977137434216202,-0.5718804819831479,0.0
2019-01-17,1.0,-0.0,-0.8007760850819201,-0.0,-0.4995975855130785,-0.5739867778097155,0.0
2019-01-18,1.0,-0.0,-0.7921871385611844,-0.0,-0.5054649548924358,-0.5938584316446912,0.0
2019-01-22,1.0,-0.0,-0.8770070555442641,-0.0,-0.4527743096890334,-0.5737057576725414,0.0
2019-01-23,1.0,-0.0,-0.8476439790575917,-0.0,-0.4596858638743456,-0.6013089005235602,0.0
2019-01-24,1.0,-0.0,-0.8526159576325437,-0.0,-0.452365710295059,-0.6048710935226678,0.0
2019-01-25,1.0,-0.0,-0.856607669616519,-0.0,-0.45460176991150436,-0.6386430678466076,0.0
2019-01-28,1.0,-0.0,-0.8432785142755912,-0.0,-0.4726150757329711,-0.6366588916117983,0.0
2019-01-29,1.0,-0.0,-0.8280518865130605,-0.0,-0.48439258425635257,-0.6491441094592193,0.0
2019-01-30,1.0,-0.0,-0.8260830913293429,-0.0,-0.4837610383452854,-0.6534996740354413,0.0
2019-01-31,1.0,-0.0,-0.8392666429334282,-0.0,-0.4561528420552985,-0.6712353150587398,0.0
2019-02-01,1.0,-0.0,-0.8380697847067559,-0.0,-0.4601039346696362,-0.6714179658500371,0.0
2019-02-04,1.0,-0.0,-0.8429599666884777,-0.0,-0.46972220569864964,-0.6615608827553386,0.0
2019-02-05,1.0,-0.0,-0.8383043194106115,-0.0,-0.46934228506921755,-0.6630622066425049,0.0
2019-02-06,1.0,-0.0,-0.8297973636444789,-0.0,-0.4803166007081858,-0.6654566013033,0.0
2019-02-07,1.0,-0.0,-0.8367002869058535,-0.0,-0.4691650152326304,-0.6519270016859416,0.0
2019-02-08,1.0,-0.0,-0.8181657432512082,-0.0,-0.4693209949310385,-0.6595838736296121,0.0
2019-02-11,1.0,-0.0,-0.8271119842829077,-0.0,-0.46447526610562123,-0.6406767733044013,0.0
2019-02-12,1.0,-0.0,-0.8284658691062632,-0.0,-0.46372859488623036,-0.6399835796387521,0.0
2019-02-13,1.0,-0.0,-0.838928142132575,-0.0,-0.46023043771438626,-0.6326482746489197,0.0
2019-02-14,1.0,-0.0,-0.8353427791956349,-0.0,-0.46504737598638857,-0.633107454017425,0.0
2019-02-15,1.0,-0.0,-0.8484457099245606,-0.0,-0.4590659582587255,-0.6278509995009834,0.0
2019-02-19,1.0,-0.0,-0.8349995602333695,-0.0,-0.47140051012929135,-0.62540678413322,0.0
2019-02-20,1.0,-0.0,-0.8291782627801377,-0.0,-0.4741174747326791,-0.6262487183243005,0.0
2019-02-21,1.0,-0.0,-0.8070975474290392,-0.0,-0.47510888947353036,-0.6410301382677074,0.0
2019-02-22,1.0,-0.0,-0.7938799918322103,-0.0,-0.4914092354365392,-0.6317785362153963,0.0
2019-02-25,1.0,-0.0,-0.8100891086177803,-0.0,-0.51235975014062,-0.6379999407916161,0.0
2019-02-26,1.0,-0.0,-0.8115341346438509,-0.0,-0.5127005743383267,-0.636242524720232,0.0
2019-02-27,1.0,-0.0,-0.8106547425153247,-0.0,-0.516449998519352,-0.6342207349936332,0.0
2019-02-28,1.0,-0.0,-0.8061617838927767,-0.0,-0.5141442296287511,-0.6449412881034279,0.0
2019-03-01,1.0,-0.0,-0.8085327166533252,-0.0,-0.5160840819472857,-0.640190933617955,0.0
2019-03-04,1.0,-0.0,-0.8005926803970959,-0.0,-0.515543043413839,-0.6472366276485404,0.0
2019-03-05,1.0,-0.0,-0.79750178020413,-0.0,-0.5212140992167101,-0.6482910040351294,0.0
2019-03-06,1.0,-0.0,-0.7958705390251862,-0.0,-0.5234210448248243,-0.6472752084013171,0.0
2019-03-07,1.0,-0.0,-0.7885384273656152,-0.0,-0.5319709758625796,-0.6411372723234118,0.0
2019-03-08,1.0,-0.0,-0.7886062769596905,-0.0,-0.5413059645991373,-0.6449501710545887,0.0
2019-03-11,1.0,-0.0,-0.7868656000958715,-0.0,-0.5444604230331356,-0.6646893163161364,0.0
2019-03-12,1.0,-0.0,-0.7585685331397284,-0.0,-0.5611822004416614,-0.7053574129533836,0.0
2019-03-13,1.0,-0.0,-0.7711433701573389,-0.0,-0.5668157886728141,-0.7053470890775739,0.0
2019-03-14,1.0,-0.0,-0.7694131234233961,-0.0,-0.5689146886302161,-0.7009087317265903,0.0
2019-03-15,1.0,-0.0,-0.7671011756106474,-0.0,-0.5706889200219284,-0.7078333434854114,0.0
2019-03-18,1.0,-0.0,-0.778275819722461,-0.0,-0.5788407220925949,-0.713005034999386,0.0
2019-03-19,1.0,-0.0,-0.7777162714887597,-0.0,-0.5806501214749208,-0.7169173047944152,0.0
2019-03-20,1.0,-0.0,-0.787611981651941,-0.0,-0.5708216605609088,-0.7200997444817289,0.0
2019-03-21,1.0,-0.0,-0.7875123092072871,-0.0,-0.5875492368291482,-0.7022402757262431,0.0
2019-03-22,1.0,-0.0,-0.7834646886107247,-0.0,-0.6135373203523412,-0.6936794931231649,0.0
2019-03-25,1.0,-0.0,-0.74111550608653,-0.0,-0.632631159353632,-0.6925152546530525,0.0
2019-03-26,1.0,-0.0,-0.756163708086785,-0.0,-0.6338449211045365,-0.6918454142011834,0.0
2019-03-27,1.0,-0.0,-0.748075146288882,-0.0,-0.6410532799507238,-0.6906375115491223,0.0
2019-03-28,1.0,-0.0,-0.7461066395287878,-0.0,-0.6360748758750424,-0.7016683627840997,0.0
2019-03-29,1.0,-0.0,-0.7465157868771584,-0.0,-0.6359151455352738,-0.7009435125801677,0.0
2019-04-01,1.0,-0.0,-0.7532467532467533,-0.0,-0.6371022342586323,-0.6871422416446114,0.0
2019-04-02,1.0,-0.0,-0.7637357575013053,-0.0,-0.6516384631921625,-0.6557845275022266,0.0
2019-04-03,1.0,-0.0,-0.7593118831545819,-0.0,-0.6504720872673939,-0.645797048308736,0.0
2019-04-04,1.0,-0.0,-0.759799578381351,-0.0,-0.6494149277443403,-0.6459930952308209,0.0
2019-04-05,1.0,-0.0,-0.7566121388166946,-0.0,-0.6543341996636599,-0.6467206849105641,0.0
2019-04-08,1.0,-0.0,-0.757047636519293,-0.0,-0.6545587965510915,-0.6459365254081819,0.0
2019-04-09,1.0,-0.0,-0.7498927498927498,-0.0,-0.6744193172764601,-0.6400073542930685,0.0
2019-04-10,1.0,-0.0,-0.7413508052170718,-0.0,-0.6808217500459249,-0.6394893148000734,0.0
2019-04-11,1.0,-0.0,-0.722949161891337,-0.0,-0.7113351515337235,-0.6300983666840315,0.0
2019-04-12,1.0,-0.0,-0.7291029102910291,-0.0,-0.6614461446144615,-0.6097509750975098,0.0
2019-04-15,1.0,-0.0,-0.7277115613825983,-0.0,-0.6523241954707986,-0.5997020262216924,0.0
2019-04-16,1.0,-0.0,-0.72653405158145,-0.0,-0.6808510638297873,-0.6020343675704957,0.0
2019-04-17,1.0,-0.0,-0.7212734556188065,-0.0,-0.6824493238155477,-0.6082045721514412,0.0
2019-04-18,1.0,-0.0,-0.7197364065838173,-0.0,-0.6700267806096349,-0.6192940751662503,0.0
2019-04-22,1.0,-0.0,-0.7199287826664252,-0.0,-0.6742712294043093,-0.62345343714165,0.0
2019-04-23,1.0,-0.0,-0.7248097136643712,-0.0,-0.6706234142805365,-0.6249848979098708,0.0
2019-04-24,1.0,-0.0,-0.6964483740446575,-0.0,-0.6725310954593137,-0.6281432638992956,0.0
2019-04-25,1.0,-0.0,-0.7012955854126679,-0.0,-0.675353886756238,-0.6223908349328214,0.0
2019-04-26,1.0,-0.0,-0.7012191459972374,-0.0,-0.6725722178848118,-0.6290312894120473,0.0
2019-04-29,1.0,-0.0,-0.657038604237574,-0.0,-0.7039217489957993,-0.7053015668598412,0.0
2019-04-30,1.0,-0.0,-0.6418122777176434,-0.0,-0.7344363692593164,-0.7163445183237976,0.0
2019-05-01,1.0,-0.0,-0.61990710433617,-0.0,-0.7548240281804295,-0.7425730228498394,0.0
2019-05-02,1.0,-0.0,-0.6213395005781792,-0.0,-0.7666343719723724,-0.7373191236678439,0.0
2019-05-03,1.0,-0.0,-0.6184851893513311,-0.0,-0.7686851643544558,-0.7374390701162354,0.0
2019-05-06,1.0,-0.0,-0.5820143884892087,-0.0,-0.7908038786362215,-0.7551141695339382,0.0
2019-05-07,1.0,-0.0,-0.5818807698325771,-0.0,-0.7913002659990611,-0.756250977937725,0.0
2019-05-08,1.0,-0.0,-0.5769721884829799,-0.0,-0.7799370892896073,-0.7574823258276496,0.0
2019-05-09,1.0,-0.0,-0.5790819508544343,-0.0,-0.7800923038543095,-0.7591992016963951,0.0
2019-05-10,1.0,-0.0,-0.5767289719626167,-0.0,-0.783239875389408,-0.7553271028037384,0.0
2019-05-13,1.0,-0.0,-0.5764126845679397,-0.0,-0.7793283907544701,-0.7592984860756339,0.0
2019-05-14,1.0,-0.0,-0.5501858736059481,-0.0,-0.7870508054522926,-0.7606877323420075,0.0
2019-05-15,1.0,-0.0,-0.5509653825890228,-0.0,-0.7890104441069823,-0.7591657110980259,0.0
2019-05-16,1.0,-0.0,-0.5521310866063684,-0.0,-0.7851257588898525,-0.760252756783546,0.0
2019-05-17,1.0,-0.0,-0.5460073214618104,-0.0,-0.7847304088850282,-0.7715455729974561,0.0
2019-05-20,1.0,-0.0,-0.5370003098853424,-0.0,-0.7885652308645801,-0.7732878834831113,0.0
2019-05-21,1.0,-0.0,-0.5310479254973546,-0.0,-0.7909099347173665,-0.7720058166517125,0.0
2019-05-22,1.0,-0.0,-0.530175351632691,-0.0,-0.7906933515087675,-0.7772166800917032,0.0
2019-05-23,1.0,-0.0,-0.520534388916378,-0.0,-0.8000680356259278,-0.7719260267194459,0.0
2019-05-24,1.0,-0.0,-0.49700598802395207,-0.0,-0.8076424470646336,-0.7819618494968825,0.0
2019-05-28,1.0,-0.0,-0.4887612696060269,-0.0,-0.8118438927998024,-0.7869890082746697,0.0
2019-05-29,1.0,-0.0,-0.4906084493164183,-0.0,-0.8118918586032763,-0.7766966375169356,0.0
2019-05-30,1.0,-0.0,-0.48909331446328036,-0.0,-0.8098021721071902,-0.7777743592899118,0.0
2019-05-31,1.0,-0.0,-0.4931051465156366,-0.0,-0.8040507264220635,-0.7808729377000739,0.0
2019-06-03,1.0,-0.0,-0.49493927125506076,-0.0,-0.8066494908600172,-0.7655195681511471,0.0
2019-06-04,1.0,-0.0,-0.48243839646929015,-0.0,-0.8055657717298026,-0.7768787544440358,0.0
2019-06-05,1.0,-0.0,-0.48492217898832685,-0.0,-0.8084873540856031,-0.7464433365758755,0.0
2019-06-06,1.0,-0.0,-0.5014105869861974,-0.0,-0.78207189443349,-0.7500682542090096,0.0
2019-06-07,1.0,-0.0,-0.507187604031111,-0.0,-0.7735980389189844,-0.7455436855007113,0.0
2019-06-10,1.0,-0.0,-0.507164016685811,-0.0,-0.7666706970558008,-0.7489571368115591,0.0
2019-06-11,1.0,-0.0,-0.5096836864792665,-0.0,-0.7830125675429543,-0.7429724971161435,0.0
2019-06-12,1.0,-0.0,-0.5077361810569747,-0.0,-0.7838116619137188,-0.7422486499605605,0.0
2019-06-13,1.0,-0.0,-0.515725561627201,-0.0,-0.7834851244687309,-0.736581663630844,0.0
2019-06-14,1.0,-0.0,-0.5128508572295554,-0.0,-0.7943255955090275,-0.7272644515248066,0.0
2019-06-17,1.0,-0.0,-0.5067836221810788,-0.0,-0.8025313382098521,-0.7258627492639694,0.0
2019-06-18,1.0,-0.0,-0.49861840706889743,-0.0,-0.8059696960495552,-0.7318798773266936,0.0
2019-06-19,1.0,-0.0,-0.48578040314231774,-0.0,-0.8104865720723465,-0.7486145788928811,0.0
2019-06-20,1.0,-0.0,-0.4868754001402396,-0.0,-0.8111338068961312,-0.7506783329776531,0.0
2019-06-21,1.0,-0.0,-0.4864039107852124,-0.0,-0.8187901008249313,-0.7501069355331501,0.0
2019-06-24,1.0,-0.0,-0.47981143049560715,-0.0,-0.8152569871736002,-0.7661248354608626,0.0
2019-06-25,1.0,-0.0,-0.48324655436447167,-0.0,-0.8132312404287901,-0.7663093415007656,0.0
2019-06-26,1.0,-0.0,-0.4801030106076399,-0.0,-0.7889202280949169,-0.7967993132626158,0.0
2019-06-27,1.0,-0.0,-0.4782061513905089,-0.0,-0.799680766161213,-0.7916999201915402,0.0
2019-06-28,1.0,-0.0,-0.4713143627285815,-0.0,-0.8025852298832971,-0.7891383588078539,0.0
2019-07-01,1.0,-0.0,-0.4623774172853084,-0.0,-0.8096721962545442,-0.7829407631442276,0.0
2019-07-02,1.0,-0.0,-0.4661945606055981,-0.0,-0.8035163761789932,-0.7827294649125484,0.0
2019-07-03,1.0,-0.0,-0.46608669108669104,-0.0,-0.8036935286935287,-0.7827533577533577,0.0
2019-07-05,1.0,-0.0,-0.4469888702546119,-0.0,-0.8143314529653911,-0.7879249885653301,0.0
2019-07-08,1.0,-0.0,-0.4474871919980484,-0.0,-0.8130031715052453,-0.7890034154671872,0.0
2019-07-09,1.0,-0.0,-0.4381881958212598,-0.0,-0.8145798383407047,-0.7974073509226781,0.0
2019-07-10,1.0,-0.0,-0.4296436416890408,-0.0,-0.8213937027092996,-0.7999755918965096,0.0
2019-07-11,1.0,-0.0,-0.4287414914074662,-0.0,-0.8250358658160617,-0.7986325203748359,0.0
2019-07-12,1.0,-0.0,-0.4250274289893941,-0.0,-0.8362794099719614,-0.7863586492746556,0.0
2019-07-15,1.0,-0.0,-0.5982251129974645,-0.0,-0.5910318597729026,-0.566778745452541,0.0
2019-07-16,1.0,-0.0,-0.6035589345233175,-0.0,-0.600694157507644,-0.5503401922706112,0.0
2019-07-17,1.0,-0.0,-0.6025658673567712,-0.0,-0.5992897062467307,-0.5512209894557168,0.0
2019-07-18,1.0,-0.0,-0.6044880785413744,-0.0,-0.5989054808459148,-0.5466820669361714,0.0
2019-07-19,1.0,-0.0,-0.608344327176781,-0.0,-0.595344107299912,-0.5447724274406333,0.0
2019-07-22,1.0,-0.0,-0.6107138928610714,-0.0,-0.5993290067099328,-0.5399571004289957,0.0
2019-07-23,1.0,-0.0,-0.6125694788399098,-0.0,-0.5965549501953662,-0.5425403114853338,0.0
2019-07-24,1.0,-0.0,-0.61285796814393,-0.0,-0.5970124618304861,-0.5410580176611373,0.0
2019-07-25,1.0,-0.0,-0.6120248638538973,-0.0,-0.598575279168271,-0.5398261730568238,0.0
2019-07-26,1.0,-0.0,-0.6117559687534382,-0.0,-0.598745736604687,-0.540103421718561,0.0
2019-07-29,1.0,-0.0,-0.44545555432249473,-0.05045684903636296,-1.1514445307587022,-1.0517885547294048,0.0
2019-07-30,1.0,-0.0,-0.45686711210096514,-0.05278396436525613,-1.1537861915367484,-1.0485152190051967,0.0
2019-07-31,1.0,-0.0,-0.5342739653676388,-0.048477760591541866,-1.1587882446146303,-1.0310484023088242,0.0
2019-08-01,1.0,-0.0,-0.5457114862827857,-0.05076123002713295,-1.1495703949351823,-1.0224223696110943,0.0
2019-08-02,1.0,-0.0,-0.5400128161634438,-0.04930453466018319,-1.147612047193637,-1.0325304383881788,0.0
2019-08-05,1.0,-0.0,-0.5346766281790054,-0.04007244736246321,-1.163648026564033,-1.034940759187986,0.0
2019-08-06,1.0,-0.0,-0.5333457111028593,-0.0331229112513925,-1.1239509840326773,-1.0229112513924992,0.0
2019-08-07,1.0,-0.0,-0.5389172776420055,-0.01610753165963119,-1.1174183514774494,-1.030437680515441,0.0
2019-08-08,1.0,-0.0,-0.5393737261441542,-0.01378543635352974,-1.1194737817305913,-1.0330924587733925,0.0
2019-08-09,1.0,-0.0,-0.5367910917095188,-0.0083607709666679,-1.1180866412637342,-1.0362176760016277,0.0
2019-08-12,1.0,-0.0,-0.5312961868164351,-0.022502216967188887,-1.1217853975761158,-1.019361513449601,0.0
2019-08-13,1.0,-0.0,-0.5150719384547102,-0.01793838073750786,-1.1324851129933056,-1.0331397714243444,0.0
2019-08-14,1.0,-0.0,-0.5253812716422309,-0.01473513593162897,-1.11596551978192,-1.0276652177116334,0.0
2019-08-15,1.0,-0.0,-0.544038259483352,-0.023296257381978915,-1.0863012209702547,-0.9694213977754429,0.0
2019-08-16,1.0,-0.0,-0.5363227724207932,-0.029036467773508302,-1.0913144348582613,-0.9683535126513448,0.0
2019-08-19,1.0,-0.0,-0.5137806637806638,-0.03243145743145743,-1.0995310245310246,-0.9617604617604618,0.0
2019-08-20,1.0,-0.0,-0.5147735442127965,-0.04432063263838965,-1.0874550682961899,-0.9479511143062546,0.0
2019-08-21,1.0,-0.0,-0.5142169885833273,-0.06347382781647161,-1.0756444316794715,-0.936777482587779,0.0
2019-08-22,1.0,-0.0,-0.5177988886897295,-0.05413156479655853,-1.0730596881161498,-0.9398816992292527,0.0
2019-08-23,1.0,-0.0,-0.5135018827326521,-0.05465303926842389,-1.0723686569840418,-0.945633853326161,0.0
2019-08-26,1.0,-0.0,-0.5025557290927162,-0.05065313076813857,-1.0637512423683089,-0.9326991338918074,0.0
2019-08-27,1.0,-0.0,-0.49962785752259437,-0.048165869218500794,-1.0602870813397127,-0.9361332624490518,0.0
2019-08-28,1.0,-0.0,-0.4974206769839587,-0.050173132640802774,-1.0602784255529645,-0.9254469648788072,0.0
2019-08-29,1.0,-0.0,-0.47312886888013506,-0.05458638154192459,-1.058490433314575,-0.9309580754079909,0.0
2019-08-30,1.0,-0.0,-0.4721207865168539,-0.05509129213483146,-1.0561095505617977,-0.9279494382022473,0.0
2019-09-03,1.0,-0.0,-0.46769317302959995,-0.054770442241439926,-1.0521690220066091,-0.9408001124938481,0.0
2019-09-04,1.0,-0.0,-0.4701080263204194,-0.062247088215630395,-1.0476089939828988,-0.9388437313065202,0.0
2019-09-05,1.0,-0.0,-0.4805504844825165,-0.05181856480831344,-1.0584538688386462,-0.9199199550624912,0.0
2019-09-06,1.0,-0.0,-0.47858244531688177,-0.05447279865395401,-1.0623597868760517,-0.909913067863152,0.0
2019-09-09,1.0,-0.0,-0.48593969144460025,-0.0555750350631136,-1.0622019635343618,-0.902594670406732,0.0
2019-09-10,1.0,-0.0,-0.4955904571167563,-0.02065985032149257,-1.0641579705561997,-0.9331717086539476,0.0
2019-09-11,1.0,-0.0,-0.5015327155491349,-0.0,-1.0447130122264894,-0.9772382932243402,0.0
2019-09-12,1.0,-0.0,-0.49480615514630794,-0.0,-1.0477833726539665,-0.9786612204655093,0.0
2019-09-13,1.0,-0.0,-0.49400360844801355,-0.0,-1.0395867973255033,-1.00410372519192,0.0
2019-09-16,1.0,-0.0,-0.49689463163906333,-0.0,-1.0546830382638492,-1.0178112507138777,0.0
2019-09-17,1.0,-0.0,-0.48486146815195663,-0.0,-1.06387460725507,-1.0216723793201943,0.0
