Date,GLT,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-24,1.0,-0.0,-1.6156529188593807,-0.0,-1.6259943703341084,-1.8775547668584014,0.0
2019-01-25,1.0,-0.0,-1.5589834365912254,-0.0,-1.744847641926919,-2.0180806675938805,0.0
2019-01-28,1.0,-0.0,-1.5410386320455982,-0.0,-1.77359088030399,-2.018492716909436,0.0
2019-01-29,1.0,-0.0,-1.5007893905904643,-0.0,-1.7718345437322387,-2.0425639406378275,0.0
2019-01-30,1.0,-0.0,-1.4991785669152027,-0.0,-1.772336661190446,-2.0472008087956524,0.0
2019-01-31,1.0,-0.0,-1.5225516280248321,-0.0,-1.733941467122767,-2.0781705308501204,0.0
2019-02-01,1.0,-0.0,-1.5211651964206385,-0.0,-1.7464618899536715,-2.0787586469505617,0.0
2019-02-04,1.0,-0.0,-1.5194615531144837,-0.0,-1.746206108324338,-2.083941837576989,0.0
2019-02-05,1.0,-0.0,-1.5081946385465632,-0.0,-1.740693685681616,-2.1035446576038623,0.0
2019-02-06,1.0,-0.0,-1.492726926252938,-0.0,-1.747570348726418,-2.111732198437401,0.0
2019-02-07,1.0,-0.0,-1.4919653105471242,-0.0,-1.7479275602601712,-2.1368447902053314,0.0
2019-02-08,1.0,-0.0,-1.4842642834344077,-0.0,-1.762974784551548,-2.1364187679540376,0.0
2019-02-11,1.0,-0.0,-1.4680115273775214,-0.0,-1.776560999039385,-2.159526096701889,0.0
2019-02-12,1.0,-0.0,-1.4825215267960417,-0.0,-1.7905796170158077,-2.1528081223493123,0.0
2019-02-13,1.0,-0.0,-1.5049720921280554,-0.0,-1.7780843010200809,-2.1325463527298387,0.0
2019-02-14,1.0,-0.0,-1.459348287164985,-0.0,-1.8205540201812456,-2.1471816954817147,0.0
2019-02-15,1.0,-0.0,-1.489413733187464,-0.0,-1.8093184889632539,-2.136623978376987,0.0
2019-02-19,1.0,-0.0,-1.4630235392213458,-0.0,-1.8211788852543136,-2.129818485023411,0.0
2019-02-20,1.0,-0.0,-1.4632206759443338,-0.0,-1.822163791444879,-2.1277496312447894,0.0
2019-02-21,1.0,-0.0,-1.4516149705203791,-0.0,-1.823314534734683,-2.1336836708536273,0.0
2019-02-22,1.0,-0.0,-1.440576,-0.0,-1.832704,-2.1266559999999997,0.0
2019-02-25,1.0,-0.0,-1.4425817267393126,-0.0,-1.8576955316267971,-2.1476561996260233,0.0
2019-02-26,1.0,-0.0,-1.4404408920974603,-0.0,-1.8590305530488591,-2.1463194533969316,0.0
2019-02-27,1.0,-0.0,-1.4464020651823168,-0.0,-1.867053888351081,-2.1402387867053885,0.0
2019-02-28,1.0,-0.0,-1.4484496124031008,-0.0,-1.869186046511628,-2.142312661498708,0.0
2019-03-01,1.0,-0.0,-1.4509854604200323,-0.0,-1.867463651050081,-2.1435218093699517,0.0
2019-03-04,1.0,-0.0,-1.447672541803861,-0.0,-1.8572535347666084,-2.1512686422622505,0.0
2019-03-05,1.0,-0.0,-1.4299132011918643,-0.0,-1.8931208705790907,-2.1544889234356783,0.0
2019-03-06,1.0,-0.0,-1.4266900220578695,-0.0,-1.9074867004022318,-2.153367068898404,0.0
2019-03-07,1.0,-0.0,-1.4004008534298829,-0.0,-1.9186008922221505,-2.146440809465313,0.0
2019-03-08,1.0,-0.0,-1.3961226093790933,-0.0,-1.9805475504322765,-2.172976159287398,0.0
2019-03-11,1.0,-0.0,-1.4131752481182973,-0.0,-2.012722307333644,-2.234996336508359,0.0
2019-03-12,1.0,-0.0,-1.351721809588116,-0.0,-2.067927076299797,-2.3324780553679947,0.0
2019-03-13,1.0,-0.0,-1.3870396841603703,-0.0,-2.0859710026546865,-2.333877884419032,0.0
2019-03-14,1.0,-0.0,-1.389391363481809,-0.0,-2.0809928595715745,-2.330023801428086,0.0
2019-03-15,1.0,-0.0,-1.3794236429598195,-0.0,-2.106235881990554,-2.359367513176809,0.0
2019-03-18,1.0,-0.0,-1.4251870324189528,-0.0,-2.1250346356331393,-2.3769049598226655,0.0
2019-03-19,1.0,-0.0,-1.4426744917208132,-0.0,-2.1373576468944315,-2.4066233494026408,0.0
2019-03-20,1.0,-0.0,-1.4487350199733686,-0.0,-2.137570958020884,-2.4218936155301702,0.0
2019-03-21,1.0,-0.0,-1.4501016901606005,-0.0,-2.171681043551441,-2.391331790448138,0.0
2019-03-22,1.0,-0.0,-1.4518869928485452,-0.0,-2.2379805990228707,-2.3908518020250655,0.0
2019-03-25,1.0,-0.0,-1.3069499409845171,-0.0,-2.257932375199611,-2.3780462403665905,0.0
2019-03-26,1.0,-0.0,-1.3410096187600926,-0.0,-2.274239977532823,-2.4057431720845326,0.0
2019-03-27,1.0,-0.0,-1.323941687692739,-0.0,-2.2803476310625173,-2.404331370899916,0.0
2019-03-28,1.0,-0.0,-1.3235418130709768,-0.0,-2.279831342234715,-2.424033731553057,0.0
2019-03-29,1.0,-0.0,-1.3202752035944958,-0.0,-2.2754142094917156,-2.4248104465037907,0.0
2019-04-01,1.0,-0.0,-1.3332630395051315,-0.0,-2.2763953324898076,-2.419654154365247,0.0
2019-04-02,1.0,-0.0,-1.3464826233183855,-0.0,-2.2783772421524664,-2.381936659192825,0.0
2019-04-03,1.0,-0.0,-1.3463424887892375,-0.0,-2.2812499999999996,-2.3791339686098656,0.0
2019-04-04,1.0,-0.0,-1.3432846305141897,-0.0,-2.2936920483281824,-2.3874683899971907,0.0
2019-04-05,1.0,-0.0,-1.3334740693828726,-0.0,-2.306593483920907,-2.3967349236506936,0.0
2019-04-08,1.0,-0.0,-1.3238456672991779,-0.0,-2.307540937521962,-2.396514161220044,0.0
2019-04-09,1.0,-0.0,-1.3122133634375222,-0.0,-2.348479503280886,-2.394976363508079,0.0
2019-04-10,1.0,-0.0,-1.2958400788343776,-0.0,-2.356725557823608,-2.386288449355951,0.0
2019-04-11,1.0,-0.0,-1.270893371757925,-0.0,-2.3891192802417933,-2.3688760806916425,0.0
2019-04-12,1.0,-0.0,-1.2698334621600733,-0.0,-2.3892207153397513,-2.3678588995854124,0.0
2019-04-15,1.0,-0.0,-1.2742957746478873,-0.0,-2.388169014084507,-2.3797887323943665,0.0
2019-04-16,1.0,-0.0,-1.1569946907025557,-0.0,-1.9809853068280032,-2.0356216816890975,0.0
2019-04-17,1.0,-0.0,-1.156604938271605,-0.0,-1.9854938271604936,-2.030679012345679,0.0
2019-04-18,1.0,-0.0,-1.1533712027661152,-0.0,-1.9795628550259325,-2.041368239071376,0.0
2019-04-22,1.0,-0.0,-1.1554879940435565,-0.0,-1.9942917416392627,-2.0548489172922997,0.0
2019-04-23,1.0,-0.0,-1.1590020480357475,-0.0,-1.994538571339912,-2.052628312542667,0.0
2019-04-24,1.0,-0.0,-1.1469878026128415,-0.0,-1.9900315769921366,-2.054547706024395,0.0
2019-04-25,1.0,-0.0,-1.140902618708599,-0.0,-2.0001238160094097,-2.0497740357828267,0.0
2019-04-26,1.0,-0.0,-1.125015502914548,-0.0,-2.0283393277936255,-2.047810988465832,0.0
2019-04-29,1.0,-0.0,-1.1258841047276338,-0.0,-2.030586921454275,-2.0478347189477604,0.0
2019-04-30,1.0,-0.0,-1.1230148883374689,-0.0,-2.032754342431762,-2.0477047146401985,0.0
2019-05-01,1.0,-0.0,-1.1075866375273182,-0.0,-2.06237901966906,-2.0741804558226664,0.0
2019-05-02,1.0,-0.0,-1.1051744585231884,-0.0,-2.055926596342301,-2.0806441545471572,0.0
2019-05-03,1.0,-0.0,-1.0962463306476797,-0.0,-2.0641434014115294,-2.085316345012804,0.0
2019-05-06,1.0,-0.0,-1.066745532656746,-0.0,-2.063321088350663,-2.0962580163128073,0.0
2019-05-07,1.0,-0.0,-1.0768126793959814,-0.0,-2.063708972919007,-2.0992761762136527,0.0
2019-05-08,1.0,-0.0,-1.0642706915749103,-0.0,-2.0355684770506,-2.085982927131016,0.0
2019-05-09,1.0,-0.0,-1.0621014178688626,-0.0,-2.0494087053433225,-2.079995046746332,0.0
2019-05-10,1.0,-0.0,-1.060322959846563,-0.0,-2.0510425044855536,-2.075604776341026,0.0
2019-05-13,1.0,-0.0,-1.058448787728847,-0.0,-2.049109351806037,-2.0774987629886197,0.0
2019-05-14,1.0,-0.0,-0.9628799806225021,-0.0,-2.0426304953372894,-2.049957611723386,0.0
2019-05-15,1.0,-0.0,-0.9722424242424242,-0.0,-2.0584242424242425,-2.029939393939394,0.0
2019-05-16,1.0,-0.0,-0.9766511007338224,-0.0,-2.0564012371884286,-2.0315361756322394,0.0
2019-05-17,1.0,-0.0,-0.9678458546073426,-0.0,-2.048140043763676,-2.062302455628495,0.0
2019-05-20,1.0,-0.0,-0.9542888362775452,-0.0,-2.0516602926000123,-2.064590542099193,0.0
2019-05-21,1.0,-0.0,-0.9510820149118022,-0.0,-2.0484330484330484,-2.0621325089410196,0.0
2019-05-22,1.0,-0.0,-0.9432843048241633,-0.0,-2.0473942255311424,-2.062163307305853,0.0
2019-05-23,1.0,-0.0,-0.9425877802622832,-0.0,-2.0558409379343687,-2.0449628331419594,0.0
2019-05-24,1.0,-0.0,-0.9145160320038501,-0.0,-2.054562954941948,-2.0466823076460328,0.0
2019-05-28,1.0,-0.0,-0.920428554231371,-0.0,-2.0539906103286385,-2.044600938967136,0.0
2019-05-29,1.0,-0.0,-0.935658123762079,-0.0,-2.053178080547386,-2.013204489526439,0.0
2019-05-30,1.0,-0.0,-0.9300204057135998,-0.0,-2.05101428399952,-2.0206457808186293,0.0
2019-05-31,1.0,-0.0,-0.9318086319707066,-0.0,-2.0453208475898914,-2.025631790623687,0.0
2019-06-03,1.0,-0.0,-0.93604478056333,-0.0,-2.0463288274876437,-1.9724289882689217,0.0
2019-06-04,1.0,-0.0,-0.9367953945790358,-0.0,-2.0325617654113697,-2.0272847205564886,0.0
2019-06-05,1.0,-0.0,-0.9285293771341103,-0.0,-2.032438478747203,-1.926292240668786,0.0
2019-06-06,1.0,-0.0,-0.890265076976502,-0.0,-1.9875564301423776,-1.9098854034031718,0.0
2019-06-07,1.0,-0.0,-0.9091698506425842,-0.0,-1.976380687738798,-1.9035544749334259,0.0
2019-06-10,1.0,-0.0,-0.9070681384730972,-0.0,-1.9695428538403745,-1.9027336300063575,0.0
2019-06-11,1.0,-0.0,-0.9212223319584034,-0.0,-1.9897751699297044,-1.8985650380526344,0.0
2019-06-12,1.0,-0.0,-0.925990472870919,-0.0,-1.9873939816428492,-1.895840594864645,0.0
2019-06-13,1.0,-0.0,-0.975609756097561,-0.012515280284067757,-1.9769486000349263,-1.8559869608242623,0.0
2019-06-14,1.0,-0.0,-0.9583454704340227,-0.03571220506845325,-1.9917273521701138,-1.8400233032333237,0.0
2019-06-17,1.0,-0.0,-0.9643711003557058,-0.03516240013994985,-1.985246953175112,-1.8464050381946469,0.0
2019-06-18,1.0,-0.0,-0.9638399626735098,-0.03919281465064738,-1.981278432287414,-1.847952875306194,0.0
2019-06-19,1.0,-0.0,-0.9386143213891631,-0.059469191009930894,-1.9703815552587258,-1.8390731169057435,0.0
2019-06-20,1.0,-0.0,-0.9476384839650145,-0.04658892128279883,-1.98600583090379,-1.8506705539358599,0.0
2019-06-21,1.0,-0.0,-0.9559312153890993,-0.04826581171670066,-1.9757505100553774,-1.8493150684931505,0.0
2019-06-24,1.0,-0.0,-0.9534720187518312,-0.061412247289774395,-1.9723410489305595,-1.8727219455024904,0.0
2019-06-25,1.0,-0.0,-0.9251581166549544,-0.06857577887092996,-1.9841297727805107,-1.8783087374092295,0.0
2019-06-26,1.0,-0.0,-0.9269425179264134,-0.04613847419771952,-1.9619724932408602,-1.9424591512871752,0.0
2019-06-27,1.0,-0.0,-0.9156222418358341,-0.06802000588408356,-1.9615180935569285,-1.9389232127096205,0.0
2019-06-28,1.0,-0.0,-0.9045967552316012,-0.07153773806724666,-1.96461321420174,-1.9374559134728428,0.0
2019-07-01,1.0,-0.0,-0.9011563068615367,-0.07231320068087105,-1.9670716675471034,-1.929036802253918,0.0
2019-07-02,1.0,-0.0,-0.9092934623277631,-0.06162415713866901,-1.9602462620932277,-1.9322192905306361,0.0
2019-07-03,1.0,-0.0,-0.9203945051074323,-0.05242456263942703,-1.9583773629212164,-1.939415287072913,0.0
2019-07-05,1.0,-0.0,-0.909368217281633,-0.05244324514577345,-1.9586437496333666,-1.9456795917170173,0.0
2019-07-08,1.0,-0.0,-0.9145539906103287,-0.0477112676056338,-1.9577464788732395,-1.9485915492957746,0.0
2019-07-09,1.0,-0.0,-0.9029473931423204,-0.04914279004227337,-1.9614255519023014,-1.9577853452325036,0.0
2019-07-10,1.0,-0.0,-0.9059362339263697,-0.04779519699371734,-1.958663613410839,-1.9592507779930715,0.0
2019-07-11,1.0,-0.0,-0.8945608167576132,-0.0658921551370064,-1.9594554949246026,-1.947603121516165,0.0
2019-07-12,1.0,-0.0,-0.907211651397698,-0.06501057082452431,-1.9601245008221755,-1.9402748414376323,0.0
2019-07-15,1.0,-0.0,-0.9356278632679431,-0.09297544931281569,-1.9462586632209562,-1.8985081639844945,0.0
2019-07-16,1.0,-0.0,-0.9430569430569432,-0.11276958335781866,-1.941881647764001,-1.8788858200622909,0.0
2019-07-17,1.0,-0.0,-0.9760488176964149,-0.0,-1.542232392575642,-1.566895499618612,0.0
2019-07-18,1.0,-0.0,-0.960322964137111,-0.0,-1.4779076679215375,-1.515256588072122,0.0
2019-07-19,1.0,-0.0,-0.9682641212359772,-0.0,-1.4527652037000591,-1.4993111592206259,0.0
2019-07-22,1.0,-0.0,-0.9457276532873676,-0.0,-1.447328244274809,-1.5318886973651809,0.0
2019-07-23,1.0,-0.0,-0.9457617071724955,-0.0,-1.4610254890337877,-1.5329480339853783,0.0
2019-07-24,1.0,-0.0,-0.9454679802955663,-0.0,-1.4563054187192117,-1.524334975369458,0.0
2019-07-25,1.0,-0.0,-0.9252483525130324,-0.0,-1.4781646503393333,-1.514458542342874,0.0
2019-07-26,1.0,-0.0,-0.920888408432018,-0.0,-1.4790919365141761,-1.5137831064812541,0.0
2019-07-29,1.0,-0.0,-0.9095823095823096,-0.0,-1.4790171990171992,-1.5253562653562656,0.0
2019-07-30,1.0,-0.0,-0.9054113722219496,-0.0,-1.4759358288770053,-1.5247019575136143,0.0
2019-07-31,1.0,-0.0,-0.9020522388059702,-0.0,-1.476089945011783,-1.5315200314218382,0.0
2019-08-01,1.0,-0.0,-0.9226225346611989,-0.0,-1.4476664713923064,-1.5115700058582309,0.0
2019-08-02,1.0,-0.0,-0.9184151458963599,-0.0,-1.4492046452620277,-1.51185712891578,0.0
2019-08-05,1.0,-0.0,-0.9165690866510539,-0.0,-1.4453064012490242,-1.5171740827478533,0.0
2019-08-06,1.0,-0.0,-0.907911740774422,-0.0,-1.3728521514382805,-1.5055281673287704,0.0
2019-08-07,1.0,-0.0,-0.9186890884769731,-0.0,-1.3447831072042806,-1.5139021593732085,0.0
2019-08-08,1.0,-0.0,-0.8405739338381826,-0.0,-1.1378149771932153,-1.4501129267968647,0.0
2019-08-09,1.0,-0.0,-0.8169670329670329,-0.0,-1.1114725274725272,-1.467208791208791,0.0
2019-08-12,1.0,-0.0,-0.816339984178606,-0.0,-1.1149248483783072,-1.463522897073042,0.0
2019-08-13,1.0,-0.0,-0.8027995962964588,-0.0,-1.1129492298916144,-1.4723331431831146,0.0
2019-08-14,1.0,-0.0,-0.8119841027208804,-0.0,-1.0925448748744377,-1.4628990697471282,0.0
2019-08-15,1.0,-0.0,-0.8398112398112397,-0.0,-1.0648648648648649,-1.3853281853281854,0.0
2019-08-16,1.0,-0.0,-0.8417024935511608,-0.0,-1.0588134135855547,-1.3987532244196044,0.0
2019-08-19,1.0,-0.0,-0.8331117306455071,-0.0,-1.0584602187432983,-1.3975552219601117,0.0
2019-08-20,1.0,-0.0,-0.8362695629864021,-0.0,-1.0523390062430513,-1.387454032327033,0.0
2019-08-21,1.0,-0.0,-0.8452274183215888,-0.0,-1.0556907964979714,-1.3698483877856074,0.0
2019-08-22,1.0,-0.0,-0.846580722274396,-0.0,-1.0472551865448647,-1.3749679842909588,0.0
2019-08-23,1.0,-0.0,-0.8474380871050385,-0.0,-1.0486336464560206,-1.3737830913748934,0.0
2019-08-26,1.0,-0.0,-0.830339068825911,-0.0,-1.0326838731443995,-1.3542510121457492,0.0
2019-08-27,1.0,-0.0,-0.8279071726403572,-0.0,-1.028640020216485,-1.3552204860379902,0.0
2019-08-28,1.0,-0.0,-0.830521311061556,-0.0,-1.025287162872891,-1.3517482223250725,0.0
2019-08-29,1.0,-0.0,-0.8279012969513223,-0.0,-1.0271180731008926,-1.3558615462354724,0.0
2019-08-30,1.0,-0.0,-0.816140674836327,-0.0,-1.033951653516871,-1.346650998824912,0.0
2019-09-03,1.0,-0.0,-0.8237541458499517,-0.0,-1.0379528947478902,-1.3366640077249254,0.0
2019-09-04,1.0,-0.0,-0.8174756466241182,-0.0,-1.0390913671481357,-1.3422908968760496,0.0
2019-09-05,1.0,-0.0,-0.8259904514615964,-0.0,-1.036058296339727,-1.3259066923527933,0.0
2019-09-06,1.0,-0.0,-0.8236622073578596,-0.0,-1.041346153846154,-1.315551839464883,0.0
2019-09-09,1.0,-0.0,-0.8372131901199481,-0.0,-1.0392443682868724,-1.302921385882058,0.0
2019-09-10,1.0,-0.0,-0.8327205882352942,-0.0,-1.060745320855615,-1.284341577540107,0.0
2019-09-11,1.0,-0.0,-0.8340229885057472,-0.0,-1.054712643678161,-1.2909508881922676,0.0
2019-09-12,1.0,-0.0,-0.8300885695187167,-0.0,-1.0567346256684493,-1.2909842914438503,0.0
2019-09-13,1.0,-0.0,-0.8252200392107788,-0.0,-1.0537688232595004,-1.2923705835731865,0.0
2019-09-16,1.0,-0.0,-0.8260615666972553,-0.0,-1.0529323433719862,-1.2921498289813964,0.0
2019-09-17,1.0,-0.0,-0.8311022144376329,-0.0,-1.0495850535885567,-1.2896284248717629,0.0
2019-09-18,1.0,-0.0,-0.8530979347101932,-0.0,-1.0357678214523651,-1.275024983344437,0.0
