Date,CWH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-1.065054792137763,-2.454774743433641,-0.0,-2.090885371368934,-2.086449817359541,0.0
2018-10-25,1.0,-0.9451645064805584,-2.2990196078431375,-0.0,-2.085493519441675,-1.978730475240944,0.0
2018-10-26,1.0,-0.9040313645274013,-2.358561322764851,-0.0,-2.220148299667604,-2.040228415579988,0.0
2018-10-29,1.0,-0.8685835095137421,-2.355179704016914,-0.0,-2.2,-2.032896405919662,0.0
2018-10-30,1.0,-0.865330966269338,-2.354636909290726,-0.0,-2.1995942176008114,-2.034237889931524,0.0
2018-10-31,1.0,-0.8623593163818258,-2.296540225093789,-0.0,-2.173488953730721,-2.0044185077115464,0.0
2018-11-01,1.0,-0.8022503988580065,-2.3751784364766144,-0.0,-2.192375514316903,-2.0272063145520196,0.0
2018-11-02,1.0,-0.8023032629558541,-2.3459067011599766,-0.0,-2.1839272302428436,-2.013018442793958,0.0
2018-11-05,1.0,-0.7922240802675585,-2.386705685618729,-0.0,-2.1913043478260867,-1.9909698996655518,0.0
2018-11-06,1.0,-0.7979443469541239,-2.389571321133116,-0.0,-2.1855101529205316,-1.983287373610763,0.0
2018-11-07,1.0,-0.7959405278984297,-2.3913297694620783,-0.0,-2.18250918810558,-1.9830437687938525,0.0
2018-11-08,1.0,-0.708407116957585,-2.458976304916097,-0.0,-2.2053292857745173,-2.0596171683953117,0.0
2018-11-09,1.0,-0.7073067836652042,-2.4604286196422542,-0.0,-2.209247384407695,-2.060411744853189,0.0
2018-11-12,1.0,-0.6985842338946134,-2.4296724470134876,-0.0,-2.2036525090056127,-2.0454050431431683,0.0
2018-11-13,1.0,-0.6214009092439805,-2.4615255093450075,-0.0,-2.2591345344334064,-2.0767806027950835,0.0
2018-11-14,1.0,-0.6271300826725156,-2.4638096844946853,-0.0,-2.265058208199764,-2.079973004892863,0.0
2018-11-15,1.0,-0.6219194213138196,-2.4612667171334848,-0.0,-2.265455463033056,-2.0624106316763395,0.0
2018-11-16,1.0,-0.6108221476510067,-2.435234899328859,-0.0,-2.2639261744966444,-2.0793624161073825,0.0
2018-11-19,1.0,-0.6195515243134291,-2.435626102292769,-0.0,-2.262870580330898,-2.080456874107668,0.0
2018-11-20,1.0,-0.49036205162588,-2.4263325511230307,-0.0,-2.2971840429098225,-2.167029835735837,0.0
2018-11-21,1.0,-0.5080766028309742,-2.419816819317236,-0.0,-2.3035803497085765,-2.0950041631973355,0.0
2018-11-23,1.0,-0.5087209302325582,-2.3993355481727576,-0.0,-2.3051495016611296,-2.0924418604651165,0.0
2018-11-26,1.0,-0.5074067909454062,-2.4212716378162447,-0.0,-2.303678428761651,-2.0898801597869507,0.0
2018-11-27,1.0,-0.4792938459000165,-2.4194027388219768,-0.0,-2.282379145355552,-2.0683880547764395,0.0
2018-11-28,1.0,-0.4835328105654148,-2.409492364836979,-0.0,-2.2884028064382997,-2.072719768881552,0.0
2018-11-29,1.0,-0.40969305331179323,-2.354604200323102,-0.0,-2.2536348949919227,-2.059612277867528,0.0
2018-11-30,1.0,-0.4092707744488412,-2.3552450940805945,-0.0,-2.255511588468061,-2.055560041993055,0.0
2018-12-03,1.0,-0.40352010334248345,-2.3582270305183273,-0.0,-2.256418537057969,-2.055546584853867,0.0
2018-12-04,1.0,-0.3803281325398102,-2.3666559433810517,-0.0,-2.2457777062892066,-2.0497024288241916,0.0
2018-12-06,1.0,-0.34148039291515203,-2.187485497718308,-0.0,-2.238997602289427,-1.9665867429808956,0.0
2018-12-07,1.0,-0.32206169465052714,-2.2142912924638813,-0.0,-2.2685669660288954,-2.004529480671613,0.0
2018-12-10,1.0,-0.26017007584463336,-2.1995709798513747,-0.0,-2.246303531755152,-1.9551061058760435,0.0
2018-12-11,1.0,-0.2642868086410296,-2.197870384556458,-0.0,-2.2461314539604724,-1.9520453500842654,0.0
2018-12-12,1.0,-0.2654921486020682,-2.19739563385676,-0.0,-2.245729605515128,-1.9513596323247797,0.0
2018-12-13,1.0,-0.26483634138880396,-2.186295503211992,-0.0,-2.2511471397981038,-1.9453196696237383,0.0
2018-12-14,1.0,-0.2710258956535024,-2.16950576732106,-0.0,-2.2552898938201817,-1.9430142846230234,0.0
2018-12-17,1.0,-0.2272278355997873,-2.167363063131505,-0.0,-2.2259363367013596,-1.976601078781433,0.0
2018-12-18,1.0,-0.18979914240577747,-2.1358609794628753,-0.0,-2.216354472278643,-1.980741743774919,0.0
2018-12-19,1.0,-0.16196000610593803,-2.178598687223325,-0.0,-2.270569378720806,-2.0212944588612425,0.0
2018-12-20,1.0,-0.15596539162112932,-2.1420006071645417,-0.0,-2.2843806921675776,-2.0072859744990894,0.0
2018-12-21,1.0,-0.13950859210129635,-2.142447995176364,-0.0,-2.2908501658124814,-1.9641995779318664,0.0
2018-12-24,1.0,-0.12865189635749155,-2.1323319564401055,-0.0,-2.285392414570034,-1.9639504318437855,0.0
2018-12-26,1.0,-0.12831858407079647,-2.1886155692215388,-0.0,-2.239913004349783,-1.9427778611069448,0.0
2018-12-27,1.0,-0.0,-2.0878066121578387,-0.0,-2.068965517241379,-1.953075008887309,0.0
2018-12-28,1.0,-0.0,-2.089166548345875,-0.0,-2.0635382649439156,-1.946613658952151,0.0
2018-12-31,1.0,-0.0,-2.1001564945226914,-0.0,-2.0653720301607623,-1.9477877365201308,0.0
2019-01-02,1.0,-0.0,-2.1348753162269607,-0.0,-2.0959161546801592,-1.9972533429707264,0.0
2019-01-03,1.0,-0.0,-2.1866173752310534,-0.0,-2.113271719038817,-2.0937523105360443,0.0
2019-01-04,1.0,-0.0,-2.2105884959019417,-0.0,-2.058628073543528,-2.1145979472790373,0.0
2019-01-07,1.0,-0.0,-2.1107145406524377,-0.0,-1.995502890998644,-2.0321222071525447,0.0
2019-01-08,1.0,-0.0,-2.0932118969688345,-0.0,-1.997509605806176,-2.024690479578768,0.0
2019-01-09,1.0,-0.0,-2.072158365261813,-0.0,-1.992691925642117,-2.030367532283241,0.0
2019-01-10,1.0,-0.0,-2.0688109300505233,-0.0,-2.0127374937735714,-2.0344410446168077,0.0
2019-01-11,1.0,-0.0,-2.0567237517161643,-0.0,-2.064600043355733,-2.1047040971168434,0.0
2019-01-14,1.0,-0.0,-2.0567155552344483,-0.0,-2.0685644100859766,-2.099631529513763,0.0
2019-01-15,1.0,-0.0,-2.0401218892839004,-0.0,-2.074439526953493,-2.1406805485017775,0.0
2019-01-16,1.0,-0.0,-2.0381159420289854,-0.0,-2.0502173913043475,-2.1580434782608697,0.0
2019-01-17,1.0,-0.0,-2.0471246006389774,-0.0,-2.052788266047052,-2.1611966308451933,0.0
2019-01-18,1.0,-0.0,-2.05001103184526,-0.0,-2.083474295800544,-2.221004633375009,0.0
2019-01-22,1.0,-0.0,-2.0939398660227453,-0.0,-2.295528898582334,-2.3999065274964946,0.0
2019-01-23,1.0,-0.0,-2.0385157350868957,-0.0,-2.32151244715829,-2.468451542195084,0.0
2019-01-24,1.0,-0.0,-2.0432258570644075,-0.0,-2.3282340942966973,-2.473523181925159,0.0
2019-01-25,1.0,-0.0,-1.9096795079313693,-0.0,-2.5287309808999674,-2.6547426351570085,0.0
2019-01-28,1.0,-0.0,-1.865606232754423,-0.0,-2.594627495536439,-2.6553319266352866,0.0
2019-01-29,1.0,-0.0,-1.8448233662396998,-0.0,-2.610834625112181,-2.7028636697397403,0.0
2019-01-30,1.0,-0.0,-1.8509977101733728,-0.0,-2.619970559371933,-2.7069021916912006,0.0
2019-01-31,1.0,-0.0,-1.888544639217285,-0.0,-2.5112922951487975,-2.7534447615165107,0.0
2019-02-01,1.0,-0.0,-1.8845086516487104,-0.0,-2.5300359125040806,-2.7473065621939274,0.0
2019-02-04,1.0,-0.0,-1.8938197215210488,-0.0,-2.5199088022148035,-2.7288494422278315,0.0
2019-02-05,1.0,-0.0,-1.8780448065173116,-0.0,-2.5103054989816704,-2.7582077393075357,0.0
2019-02-06,1.0,-0.0,-1.84689812179852,-0.0,-2.5048377916903815,-2.7790064232864458,0.0
2019-02-07,1.0,-0.0,-1.8495488905145088,-0.0,-2.5036170039827685,-2.775014224172966,0.0
2019-02-08,1.0,-0.0,-1.8557668761733737,-0.0,-2.538894784099257,-2.767937311239899,0.0
2019-02-11,1.0,-0.0,-1.8331967884646894,-0.0,-2.5606259216778633,-2.798869408487629,0.0
2019-02-12,1.0,-0.0,-1.845558574133531,-0.0,-2.586564583847864,-2.80027990450317,0.0
2019-02-13,1.0,-0.0,-1.887926101528652,-0.0,-2.54017820649064,-2.746505354369329,0.0
2019-02-14,1.0,-0.0,-1.8750928141242473,-0.0,-2.577840112201964,-2.797211451200396,0.0
2019-02-15,1.0,-0.0,-1.9535802469135801,-0.0,-2.525925925925926,-2.750946502057613,0.0
2019-02-19,1.0,-0.0,-1.8925145527588754,-0.0,-2.5663687792080023,-2.7397720751004346,0.0
2019-02-20,1.0,-0.0,-1.88604898828541,-0.0,-2.5680347341689194,-2.737855328909642,0.0
2019-02-21,1.0,-0.0,-1.895521165970687,-0.0,-2.5654630311962663,-2.727012200114632,0.0
2019-02-22,1.0,-0.0,-1.8916441607332843,-0.0,-2.5707504705786075,-2.721662983877568,0.0
2019-02-25,1.0,-0.0,-1.8635546108567693,-0.0,-2.584287115761936,-2.7274362328319164,0.0
2019-02-26,1.0,-0.0,-1.8683093994778066,-0.0,-2.5692721932114884,-2.7216057441253265,0.0
2019-02-27,1.0,-0.0,-1.8682815431041513,-0.0,-2.5845363347198433,-2.703205285050159,0.0
2019-02-28,1.0,-0.0,-1.8023928373346012,-0.0,-2.464780920687743,-2.6560494414071787,0.0
2019-03-01,1.0,-0.0,-1.7710786250493875,-0.0,-2.451995258790992,-2.678941129988147,0.0
2019-03-04,1.0,-0.0,-1.7640325254598563,-0.0,-2.4345938264782503,-2.695902739401595,0.0
2019-03-05,1.0,-0.0,-1.7560415181047462,-0.0,-2.462562396006656,-2.704619285318121,0.0
2019-03-06,1.0,-0.0,-1.7505775511829842,-0.0,-2.5069704453118775,-2.7086752170795823,0.0
2019-03-07,1.0,-0.0,-1.6860797711743207,-0.0,-2.5657079294454155,-2.693548387096774,0.0
2019-03-08,1.0,-0.0,-1.667286395602619,-0.0,-2.672783121817153,-2.743351386306685,0.0
2019-03-11,1.0,-0.0,-1.659742587161942,-0.0,-2.658439231019876,-2.827875529488433,0.0
2019-03-12,1.0,-0.0,-1.5229927305399003,-0.0,-2.6885567262925756,-2.9563832394021072,0.0
2019-03-13,1.0,-0.0,-1.5614439957141681,-0.0,-2.7193604219896153,-2.961097832358032,0.0
2019-03-14,1.0,-0.0,-1.575569871159564,-0.0,-2.7189461513049227,-2.9644862900561613,0.0
2019-03-15,1.0,-0.0,-1.5747717842323652,-0.0,-2.734688796680498,-2.9892946058091283,0.0
2019-03-18,1.0,-0.0,-1.6165789920244358,-0.0,-2.8041744442558967,-3.063889360257933,0.0
2019-03-19,1.0,-0.0,-1.622013651877133,-0.0,-2.8127986348122866,-3.097525597269625,0.0
2019-03-20,1.0,-0.0,-1.6448983094482108,-0.0,-2.8219342658542867,-3.114648588346349,0.0
2019-03-21,1.0,-0.0,-1.6504359837693172,-0.0,-2.9301562634895966,-3.0526633859967194,0.0
2019-03-22,1.0,-0.0,-1.6484552277884448,-0.0,-3.0186769069645663,-3.0604817594693663,0.0
2019-03-25,1.0,-0.0,-1.4283155650319832,-0.0,-3.066439232409382,-3.034029850746269,0.0
2019-03-26,1.0,-0.0,-1.4802056555269925,-0.0,-3.042159383033419,-3.046615252784919,0.0
2019-03-27,1.0,-0.0,-1.4706887711502308,-0.0,-3.042215005981883,-3.0326439924799176,0.0
2019-03-28,1.0,-0.0,-1.4701486126621424,-0.0,-3.044927411734387,-3.0752512670732752,0.0
2019-03-29,1.0,-0.0,-1.4559278350515463,-0.0,-3.0489690721649483,-3.086168384879725,0.0
2019-04-01,1.0,-0.0,-1.4842222603327044,-0.0,-3.0306122448979593,-3.0600240096038416,0.0
2019-04-02,1.0,-0.0,-1.521798715203426,-0.0,-3.0713490364025695,-2.9721627408993574,0.0
2019-04-03,1.0,-0.0,-1.521206409048068,-0.0,-3.0700882529346245,-2.9769514180447265,0.0
2019-04-04,1.0,-0.0,-1.5183183183183184,-0.0,-3.069240669240669,-2.9924495924495926,0.0
2019-04-05,1.0,-0.0,-1.510564898663217,-0.0,-3.085467874083657,-3.0283742992669254,0.0
2019-04-08,1.0,-0.0,-1.4926362931702695,-0.0,-3.0887951080871585,-3.031091206614417,0.0
2019-04-09,1.0,-0.0,-1.4685145084452145,-0.0,-3.1608488523170206,-3.0323949761801647,0.0
2019-04-10,1.0,-0.0,-1.4576446280991735,-0.0,-3.165289256198347,-2.9858815426997243,0.0
2019-04-11,1.0,-0.0,-1.4427231259144504,-0.0,-3.181599104914364,-2.982270419141062,0.0
2019-04-12,1.0,-0.0,-1.4402997932460373,-0.0,-3.184958649207443,-2.9894900068917987,0.0
2019-04-15,1.0,-0.0,-1.4479910522240387,-0.0,-3.1544351716424335,-3.0012045083025036,0.0
2019-04-16,1.0,-0.0,-1.4473503097040605,-0.0,-3.1566586373021335,-2.99888162422574,0.0
2019-04-17,1.0,-0.0,-1.4666267328427176,-0.0,-3.1199726168064346,-2.9707342118774602,0.0
2019-04-18,1.0,-0.0,-1.45578289530006,-0.0,-3.1169420426333363,-2.988185942984334,0.0
2019-04-22,1.0,-0.0,-1.4744594711000085,-0.0,-3.1359290205874752,-3.0035317426134895,0.0
2019-04-23,1.0,-0.0,-1.4692321026174382,-0.0,-3.140578956491593,-3.0572022880915237,0.0
2019-04-24,1.0,-0.0,-1.4277827393034017,-0.0,-2.8156206868555653,-2.8753754972801815,0.0
2019-04-25,1.0,-0.0,-1.426032621926479,-0.0,-2.832832914063134,-2.8560415483242716,0.0
2019-04-26,1.0,-0.0,-1.4101000243961943,-0.0,-2.8637065951044973,-2.85825811173457,0.0
2019-04-29,1.0,-0.0,-1.4526617526617527,-0.0,-2.899262899262899,-2.8380835380835383,0.0
2019-04-30,1.0,-0.0,-1.4411981340535234,-0.0,-2.8948359112857025,-2.8479417300924794,0.0
2019-05-01,1.0,-0.0,-1.4346544382574515,-0.0,-2.9191778578447427,-2.8348345889289224,0.0
2019-05-02,1.0,-0.0,-1.4308510638297873,-0.0,-2.9041734860883794,-2.848281505728314,0.0
2019-05-03,1.0,-0.0,-1.4368098159509204,-0.0,-2.8975051124744375,-2.845562372188139,0.0
2019-05-06,1.0,-0.0,-1.3616465207448547,-0.0,-2.92453446586083,-2.8810846128716108,0.0
2019-05-07,1.0,-0.0,-1.375878411505148,-0.0,-2.9134662526556623,-2.8819251511684914,0.0
2019-05-08,1.0,-0.0,-1.3747978000647039,-0.0,-2.8565189259139436,-2.8566806858621807,0.0
2019-05-09,1.0,-0.0,-1.3674517862788493,-0.0,-2.7889661713563076,-2.747470755611761,0.0
2019-05-10,1.0,-0.0,-1.3817217462260303,-0.0,-2.911301509587923,-2.866911464708282,0.0
2019-05-13,1.0,-0.0,-1.3893899639225975,-0.0,-2.9160380452607413,-2.893981633322401,0.0
2019-05-14,1.0,-0.0,-1.2706083001705515,-0.0,-2.9710874685291966,-2.8798830504345,0.0
2019-05-15,1.0,-0.0,-1.299747700822007,-0.0,-2.9830715390249862,-2.855945308049158,0.0
2019-05-16,1.0,-0.0,-1.3064581806336022,-0.0,-2.978662757553547,-2.8587832885414124,0.0
2019-05-17,1.0,-0.0,-1.280257370907314,-0.0,-2.9516207851441605,-2.9127708095781073,0.0
2019-05-20,1.0,-0.0,-1.2584397624664443,-0.0,-2.9589197104042952,-2.9173513381599285,0.0
2019-05-21,1.0,-0.0,-1.2575560610984726,-0.0,-2.951738706532337,-2.915502112447189,0.0
2019-05-22,1.0,-0.0,-1.238160659447228,-0.0,-2.954986261516082,-2.8882333925973813,0.0
2019-05-23,1.0,-0.0,-1.2764995239606474,-0.0,-2.876309108219613,-2.7811805775944145,0.0
2019-05-24,1.0,-0.0,-1.2033195020746887,-0.0,-2.8434980036013466,-2.7821968214201833,0.0
2019-05-28,1.0,-0.0,-1.1791875784190715,-0.0,-2.865589711417817,-2.797051442910916,0.0
2019-05-29,1.0,-0.0,-1.2060506309271886,-0.0,-2.880319774276981,-2.751234422760404,0.0
2019-05-30,1.0,-0.0,-1.2014697834414825,-0.0,-2.8688140098506762,-2.747791415839262,0.0
2019-05-31,1.0,-0.0,-1.2111267385528988,-0.0,-2.8652133145804033,-2.7373808407563676,0.0
2019-06-03,1.0,-0.0,-1.220935618341825,-0.0,-2.8639030415315734,-2.6347846225104217,0.0
2019-06-04,1.0,-0.0,-1.217485493230174,-0.0,-2.8492069632495163,-2.670174081237911,0.0
2019-06-05,1.0,-0.0,-1.204438364493084,-0.0,-2.819501443988448,-2.5759993920048636,0.0
2019-06-06,1.0,-0.0,-1.1821471652593485,-0.0,-2.7741254523522314,-2.582931242460796,0.0
2019-06-07,1.0,-0.0,-1.2115182459828804,-0.0,-2.7359213095059323,-2.561270461030185,0.0
2019-06-10,1.0,-0.0,-1.2125966519030105,-0.0,-2.7163876585841904,-2.5779596126416937,0.0
2019-06-11,1.0,-0.0,-1.2205116594973966,-0.0,-2.747792619424949,-2.5783714436646292,0.0
2019-06-12,1.0,-0.0,-1.2253606223094933,-0.0,-2.741409259119402,-2.585529793822219,0.0
2019-06-13,1.0,-0.0,-1.2450876662636035,-0.0,-2.7385126964933497,-2.5738361547763,0.0
2019-06-14,1.0,-0.0,-1.233997584541063,-0.0,-2.75030193236715,-2.5640851449275366,0.0
2019-06-17,1.0,-0.0,-1.2176009644364074,-0.0,-2.751130198915009,-2.5659282700421944,0.0
2019-06-18,1.0,-0.0,-1.2228076778321417,-0.0,-2.7403086187429433,-2.5641701166729396,0.0
2019-06-19,1.0,-0.0,-1.2193311337732453,-0.0,-2.745575884823035,-2.533668266346731,0.0
2019-06-20,1.0,-0.0,-1.2247596153846154,-0.0,-2.7487980769230775,-2.5385366586538463,0.0
2019-06-21,1.0,-0.0,-1.2404835197837676,-0.0,-2.720699752233651,-2.5468879044973347,0.0
2019-06-24,1.0,-0.0,-1.220465326406144,-0.0,-2.720578269708606,-2.588509901362849,0.0
2019-06-25,1.0,-0.0,-1.2078000301159466,-0.0,-2.7266977864779403,-2.5944134919439845,0.0
2019-06-26,1.0,-0.0,-1.195197229750075,-0.0,-2.6832279433905444,-2.64942788316772,0.0
2019-06-27,1.0,-0.0,-1.1778282255013244,-0.0,-2.694513810064321,-2.6948164964056,0.0
2019-06-28,1.0,-0.0,-1.1744230041619372,-0.0,-2.696708286038593,-2.6960272417707154,0.0
2019-07-01,1.0,-0.0,-1.1486140403736065,-0.0,-2.712865320879783,-2.670834588731546,0.0
2019-07-02,1.0,-0.0,-1.1666415321972554,-0.0,-2.694314583019153,-2.6794601115970442,0.0
2019-07-03,1.0,-0.0,-1.1802303696454113,-0.0,-2.66618986674697,-2.681999548294813,0.0
2019-07-05,1.0,-0.0,-1.1610284167794316,-0.0,-2.66794466997444,-2.688618252894302,0.0
2019-07-08,1.0,-0.0,-1.1699789220114423,-0.0,-2.6623757904245706,-2.6954983438723272,0.0
2019-07-09,1.0,-0.0,-1.157760240511086,-0.0,-2.6569710635099586,-2.701315295001879,0.0
2019-07-10,1.0,-0.0,-1.0853704119010243,-0.0,-2.684906929804889,-2.705240337893399,0.0
2019-07-11,1.0,-0.0,-1.0809577254021698,-0.0,-2.7030303030303036,-2.6981668537224093,0.0
2019-07-12,1.0,-0.0,-1.0844607220270575,-0.0,-2.7126840571044175,-2.67725540025413,0.0
2019-07-15,1.0,-0.0,-1.1345335026518264,-0.0,-2.698737581235527,-2.636587734369164,0.0
2019-07-16,1.0,-0.0,-1.1281592484902707,-0.0,-2.679862819652576,-2.647506150749273,0.0
2019-07-17,1.0,-0.0,-1.142111152555017,-0.0,-2.677657590451324,-2.640134278254383,0.0
2019-07-18,1.0,-0.0,-1.1426771420100799,-0.0,-2.6466053957900977,-2.622517047139045,0.0
2019-07-19,1.0,-0.0,-1.1515151515151516,-0.0,-2.6880877742946714,-2.6241230034333487,0.0
2019-07-22,1.0,-0.0,-1.1414798206278027,-0.0,-2.678998505231689,-2.6533632286995514,0.0
2019-07-23,1.0,-0.0,-1.1561026715557883,-0.0,-2.674474294694305,-2.6526977475117866,0.0
2019-07-24,1.0,-0.0,-1.1610087293889426,-0.0,-2.668357830336492,-2.631649630679698,0.0
2019-07-25,1.0,-0.0,-1.1208814719726143,-0.0,-2.475467123092283,-2.5353016688061616,0.0
2019-07-26,1.0,-0.0,-1.056444877505568,-0.0,-2.400055679287305,-2.503410356347439,0.0
2019-07-29,1.0,-0.0,-1.0533832501386577,-0.0,-2.3793677204658903,-2.5001386577925677,0.0
2019-07-30,1.0,-0.0,-1.0383099370721252,-0.0,-2.3640135536961484,-2.5128276052831757,0.0
2019-07-31,1.0,-0.0,-1.0707664637520753,-0.0,-2.345946319867183,-2.500760929717764,0.0
2019-08-01,1.0,-0.0,-1.1305062684113174,-0.0,-2.2799205316160855,-2.4402959512228546,0.0
2019-08-02,1.0,-0.0,-1.1192515934480158,-0.0,-2.2779795764512367,-2.456308683434994,0.0
2019-08-05,1.0,-0.0,-1.097902097902098,-0.0,-2.134065934065934,-2.427972027972028,0.0
2019-08-06,1.0,-0.0,-1.094689280335276,-0.0,-2.0375875843101303,-2.4160827712657977,0.0
2019-08-07,1.0,-0.0,-1.1050845245088439,-0.0,-1.9980419032700214,-2.4238626721493373,0.0
2019-08-08,1.0,-0.0,-1.091266204006809,-0.0,-2.005041246562787,-2.4507660075946056,0.0
2019-08-09,1.0,-0.0,-1.0539362766109444,-0.0,-2.305257893984855,-2.784683526218031,0.0
2019-08-12,1.0,-0.0,-1.043191275649304,-0.0,-2.3851341655904723,-2.7463050652891376,0.0
2019-08-13,1.0,-0.0,-1.017836676217765,-0.0,-2.3849570200573065,-2.760530085959885,0.0
2019-08-14,1.0,-0.0,-1.0417707961442342,-0.0,-2.3493038200642626,-2.7492324169939306,0.0
2019-08-15,1.0,-0.0,-1.0926132404181186,-0.0,-2.285644599303136,-2.590452961672474,0.0
2019-08-16,1.0,-0.0,-1.1199074398709767,-0.0,-2.2736133510973984,-2.6186101956384547,0.0
2019-08-19,1.0,-0.0,-1.1025623123647281,-0.0,-2.2611882985408083,-2.6180269496613837,0.0
2019-08-20,1.0,-0.0,-1.1094423585036852,-0.0,-2.24746210540954,-2.596231400361563,0.0
2019-08-21,1.0,-0.0,-1.1180960310852068,-0.0,-2.2466694421315574,-2.5738967527060783,0.0
2019-08-22,1.0,-0.0,-1.1210883411797283,-0.0,-2.249446136804209,-2.552755469399058,0.0
2019-08-23,1.0,-0.0,-1.1128297196519816,-0.0,-2.240091147631542,-2.5522717856649635,0.0
2019-08-26,1.0,-0.0,-1.0728310347170325,-0.0,-2.2138052856851687,-2.5073714246891776,0.0
2019-08-27,1.0,-0.0,-1.0638153887798605,-0.0,-2.196792312377343,-2.5066657643635377,0.0
2019-08-28,1.0,-0.0,-1.0617517754480892,-0.0,-2.1862022319918837,-2.5156577612445044,0.0
2019-08-29,1.0,-0.0,-1.0384043272481405,-0.0,-2.213387423935091,-2.5095334685598374,0.0
2019-08-30,1.0,-0.0,-1.0138814377682404,-0.0,-2.2066791845493565,-2.4855150214592276,0.0
2019-09-03,1.0,-0.0,-1.0752203592020677,-0.0,-2.1676718139041684,-2.3844522499834317,0.0
2019-09-04,1.0,-0.0,-1.0579268292682928,-0.0,-2.1731839872746557,-2.3967391304347827,0.0
2019-09-05,1.0,-0.0,-1.064586500958551,-0.0,-2.166126793151319,-2.3799828121901236,0.0
2019-09-06,1.0,-0.0,-1.0548242727392392,-0.0,-2.1867842569435303,-2.340002632618139,0.0
2019-09-09,1.0,-0.0,-1.076943294566003,-0.0,-2.176292791904856,-2.3174978645114663,0.0
2019-09-10,1.0,-0.0,-1.0950380677343134,-0.0,-2.1136124967182988,-2.354817537411394,0.0
2019-09-11,1.0,-0.0,-1.1034232570410922,-0.0,-2.0768418969724953,-2.415539872040103,0.0
2019-09-12,1.0,-0.0,-1.1042130053643857,-0.0,-2.044877665838022,-2.3928431244275807,0.0
2019-09-13,1.0,-0.0,-1.0997383911052976,-0.0,-2.0404839764551994,-2.4,0.0
2019-09-16,1.0,-0.0,-1.1024013609893346,-0.0,-2.0390630111889028,-2.4016881502322844,0.0
2019-09-17,1.0,-0.0,-1.0169966137014848,-0.0,-2.0558088043761398,-2.4393071112268823,0.0
2019-09-18,1.0,-0.0,-1.0065099928390078,-0.0,-2.053056441637914,-2.450491504459345,0.0
2019-09-19,1.0,-0.0,-0.9990897269180754,-0.0,-2.0606631989596877,-2.4422626788036412,0.0
2019-09-20,1.0,-0.0,-1.0438306425468455,-0.0,-2.0380600401997016,-2.401867340984244,0.0
2019-09-23,1.0,-0.0,-1.053740438221185,-0.0,-2.0211331518215996,-2.4076883184234408,0.0
