Date,CROX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-06,1.0,-0.32001745285305666,-1.7268143695156832,-0.0,-0.9406118194599311,-0.8605226159887526,0.0
2018-11-07,1.0,-0.31922108118581666,-1.726264289866305,-0.0,-0.9390137570238325,-0.8595233481883354,0.0
2018-11-08,1.0,-0.2709584434302186,-1.7351909680518856,-0.0,-0.9257746817199136,-0.8723036271919289,0.0
2018-11-09,1.0,-0.5831769436997319,-2.1890080428954426,-0.0,-1.514946380697051,-1.4152815013404825,0.0
2018-11-12,1.0,-0.582385222861732,-2.184245750234239,-0.0,-1.5132512381207335,-1.4126622942042564,0.0
2018-11-13,1.0,-0.5242937853107345,-2.1892987703555997,-0.0,-1.5232303090727817,-1.4099036224659356,0.0
2018-11-14,1.0,-0.5332441471571907,-2.1986622073578594,-0.0,-1.536989966555184,-1.420066889632107,0.0
2018-11-15,1.0,-0.532869192663007,-2.2070558307671706,-0.0,-1.5484000535546927,-1.406011514258937,0.0
2018-11-16,1.0,-0.5249631910052202,-2.1904698166242804,-0.0,-1.5526033998126088,-1.4244411725337973,0.0
2018-11-19,1.0,-0.5238605180376147,-2.1914195836958705,-0.0,-1.5530419650625795,-1.4246034401981127,0.0
2018-11-20,1.0,-0.44944712970932926,-2.1724822882870956,-0.0,-1.5504204462689533,-1.448917433622459,0.0
2018-11-21,1.0,-0.4427750195975961,-2.1527305983799323,-0.0,-1.5293963940423307,-1.4076299973869872,0.0
2018-11-23,1.0,-0.4431262629554788,-2.135845120917802,-0.0,-1.5326249918519002,-1.406883514764357,0.0
2018-11-26,1.0,-0.4417377711196509,-2.139581840682603,-0.0,-1.5289519963525044,-1.4031785318830197,0.0
2018-11-27,1.0,-0.4219294846958543,-2.1366395453958416,-0.0,-1.5123337207800593,-1.386478109259977,0.0
2018-11-28,1.0,-0.4238568845259622,-2.1317489020924825,-0.0,-1.5145957117024025,-1.3880780160165331,0.0
2018-11-29,1.0,-0.3709125475285171,-2.0951204055766794,-0.0,-1.4916983523447402,-1.3794043092522181,0.0
2018-11-30,1.0,-0.3700272825328342,-2.097772983947719,-0.0,-1.4934331577945563,-1.3835416534483853,0.0
2018-12-03,1.0,-0.367797147385103,-2.0972424722662444,-0.0,-1.4921077654516641,-1.3820602218700475,0.0
2018-12-04,1.0,-0.35731430015159177,-2.0975240020212227,-0.0,-1.4854092976250632,-1.3761369378473978,0.0
2018-12-06,1.0,-0.3215151515151515,-1.9833939393939393,-0.0,-1.4523636363636363,-1.3033333333333332,0.0
2018-12-07,1.0,-0.31240111963003525,-1.992880613362541,-0.0,-1.4617256906413532,-1.3179384203480589,0.0
2018-12-10,1.0,-0.27070731269090254,-1.9882613643169431,-0.0,-1.4454692459723304,-1.2847218063125112,0.0
2018-12-11,1.0,-0.28414678018947115,-1.9853699484350642,-0.0,-1.4512531478594555,-1.275152896030699,0.0
2018-12-12,1.0,-0.28585991844567044,-1.9850083952986328,-0.0,-1.4517869992804031,-1.2740465339409932,0.0
2018-12-13,1.0,-0.2850811523028089,-1.9771815296160984,-0.0,-1.4566688626699407,-1.270228184703839,0.0
2018-12-14,1.0,-0.28830500359109407,-1.9697749581039024,-0.0,-1.4577447929135743,-1.2693320564998802,0.0
2018-12-17,1.0,-0.2555880073910711,-1.9719258508672588,-0.0,-1.4370864874530607,-1.295940871431126,0.0
2018-12-18,1.0,-0.22825379930222933,-1.953403110401514,-0.0,-1.4313760274377623,-1.3002187925019217,0.0
2018-12-19,1.0,-0.2276624682159541,-1.953462243510141,-0.0,-1.431789959198155,-1.300455324936432,0.0
2018-12-20,1.0,-0.22327358213341172,-1.926770496620629,-0.0,-1.437790185130767,-1.2893329415221864,0.0
2018-12-21,1.0,-0.2117201166180758,-1.9242565597667638,-0.0,-1.433411078717201,-1.2614577259475217,0.0
2018-12-24,1.0,-0.1683892695389618,-1.8910695621878992,-0.0,-1.4369991870862848,-1.3100685170131225,0.0
2018-12-26,1.0,-0.1617840967723442,-1.899615891761738,-0.0,-1.3924210284928051,-1.279137762999484,0.0
2018-12-27,1.0,-0.10765719254388349,-1.811477637084941,-0.0,-1.2731373294929624,-1.2422150970055974,0.0
2018-12-28,1.0,-0.10266572560942505,-1.8160595037732779,-0.0,-1.2716759867528096,-1.2388294695694664,0.0
2018-12-31,1.0,-0.10458297132927889,-1.8136946133796699,-0.0,-1.2721546481320591,-1.239628583840139,0.0
2019-01-02,1.0,-0.09614126880313931,-1.8216154349247875,-0.0,-1.278068454327447,-1.2544146500981033,0.0
2019-01-03,1.0,-0.08459893634519436,-1.8350786775590768,-0.0,-1.2801688689072865,-1.2828554197050277,0.0
2019-01-04,1.0,-0.03835273637253835,-1.8478946795778477,-0.0,-1.2627026438907627,-1.291154390164291,0.0
2019-01-07,1.0,-0.0,-1.8045713676807502,-0.0,-1.2604294315094038,-1.2628802813149342,0.0
2019-01-08,1.0,-0.0,-1.799052989997872,-0.0,-1.2609065758672058,-1.2603213449670143,0.0
2019-01-09,1.0,-0.0,-1.788425803026281,-0.0,-1.258136448101938,-1.2627024157154236,0.0
2019-01-10,1.0,-0.0,-1.7909028109888943,-0.0,-1.2585153302513417,-1.2643604867421223,0.0
2019-01-11,1.0,-0.0,-1.7720083080364277,-0.0,-1.268306971294669,-1.2854023539436545,0.0
2019-01-14,1.0,-0.009007088418696371,-1.7710387464691149,-0.0,-1.2727708788573255,-1.2768214038266803,0.0
2019-01-15,1.0,-0.0065750788474902445,-1.7702998877425564,-0.0,-1.2734805153151227,-1.2952370770299888,0.0
2019-01-16,1.0,-0.0,-1.7677112807645081,-0.0,-1.263947466766323,-1.3070845123058032,0.0
2019-01-17,1.0,-0.0,-1.7609750893476288,-0.0,-1.2647356910439005,-1.3084760228303194,0.0
2019-01-18,1.0,-0.013503335485259308,-1.7459651387992254,-0.0,-1.275715515386271,-1.3446309446955025,0.0
2019-01-22,1.0,-0.0,-1.9284951974386342,-0.0,-1.343874627871707,-1.3446610121889568,0.0
2019-01-23,1.0,-0.0,-1.8844184345281638,-0.0,-1.3563671149625796,-1.3863597996736257,0.0
2019-01-24,1.0,-0.0,-1.8785798683396164,-0.0,-1.3638102740111404,-1.3841219827828728,0.0
2019-01-25,1.0,-0.0,-1.8817665468876783,-0.0,-1.4678915034194968,-1.4461574127738495,0.0
2019-01-28,1.0,-0.0,-1.8570681236921647,-0.0,-1.5043594512903975,-1.451174145547547,0.0
2019-01-29,1.0,-0.0,-1.8291874927350926,-0.0,-1.5092409624549579,-1.4734976171103102,0.0
2019-01-30,1.0,-0.0,-1.832353796915915,-0.0,-1.5128891475123654,-1.4737852778585976,0.0
2019-01-31,1.0,-0.0,-1.8524810274372445,-0.0,-1.473146526561588,-1.5121424401634558,0.0
2019-02-01,1.0,-0.0,-1.8491799451351192,-0.0,-1.4823440144749895,-1.505107103251036,0.0
2019-02-04,1.0,-0.0,-1.8687916102044426,-0.0,-1.5164084133623992,-1.506510339951688,0.0
2019-02-05,1.0,-0.0,-1.8559416710766155,-0.0,-1.5016757805609455,-1.5223731404715704,0.0
2019-02-06,1.0,-0.0,-1.8529498264807955,-0.0,-1.501088171284042,-1.5279689430033527,0.0
2019-02-07,1.0,-0.0,-1.859159070861511,-0.0,-1.5043222581593647,-1.5171420170538077,0.0
2019-02-08,1.0,-0.0,-1.851085102628948,-0.0,-1.5177321649120745,-1.5124977945068518,0.0
2019-02-11,1.0,-0.0,-1.8518865713616126,-0.0,-1.5072064682446682,-1.4997656433091164,0.0
2019-02-12,1.0,-0.0,-1.8411044389497233,-0.0,-1.5323207347227128,-1.5138349228776637,0.0
2019-02-13,1.0,-0.0,-1.7713231118682564,-0.0,-1.462464508801817,-1.444747302668938,0.0
2019-02-14,1.0,-0.0,-1.681340304716928,-0.0,-1.492550739303986,-1.448192500140552,0.0
2019-02-15,1.0,-0.0,-1.6790629739902252,-0.0,-1.4913207123195324,-1.4472782427953488,0.0
2019-02-19,1.0,-0.0,-1.6502297433598563,-0.0,-1.510030258881542,-1.4432365796256865,0.0
2019-02-20,1.0,-0.0,-1.6495319244352264,-0.0,-1.510398564941981,-1.4457648971354895,0.0
2019-02-21,1.0,-0.0,-1.6341764342998149,-0.0,-1.5179182322920757,-1.4561157534630698,0.0
2019-02-22,1.0,-0.0,-1.6234529876239008,-0.0,-1.5264042112336897,-1.4501876015008122,0.0
2019-02-25,1.0,-0.0,-1.6154148864402966,-0.0,-1.542950303575444,-1.4634022936811333,0.0
2019-02-26,1.0,-0.0,-1.6157737927932994,-0.0,-1.5426387093147451,-1.4630389566586093,0.0
2019-02-27,1.0,-0.0,-1.621574475268696,-0.0,-1.5493219289854256,-1.4563052163637384,0.0
2019-02-28,1.0,-0.0,-1.6305488183202663,-0.0,-1.5580122962378025,-1.451858536860511,0.0
2019-03-01,1.0,-0.0,-1.665312989499333,-0.0,-1.5970296455299648,-1.5391889539943144,0.0
2019-03-04,1.0,-0.0,-1.6457122937485476,-0.0,-1.6060306762723682,-1.5582151986985824,0.0
2019-03-05,1.0,-0.0,-1.6327647435524246,-0.0,-1.622576701403039,-1.5663969261221402,0.0
2019-03-06,1.0,-0.0,-1.633879461673493,-0.0,-1.6491515506143943,-1.5683440608543007,0.0
2019-03-07,1.0,-0.0,-1.5912591901038629,-0.0,-1.682226630878749,-1.5615591084140508,0.0
2019-03-08,1.0,-0.0,-1.585193057031527,-0.0,-1.7361553902467823,-1.5825363088912505,0.0
2019-03-11,1.0,-0.0,-1.5857338820301783,-0.0,-1.7445577622711277,-1.6337448559670782,0.0
2019-03-12,1.0,-0.0,-1.5413881123131155,-0.0,-1.808861067217698,-1.727300352497873,0.0
2019-03-13,1.0,-0.0,-1.567293600390816,-0.0,-1.8152173913043481,-1.7239863214460187,0.0
2019-03-14,1.0,-0.0,-1.5676895857482767,-0.0,-1.813251174424989,-1.7199682752730157,0.0
2019-03-15,1.0,-0.0,-1.559407153356198,-0.0,-1.823187163155316,-1.7418544830965212,0.0
2019-03-18,1.0,-0.0,-1.594168734491315,-0.0,-1.8443548387096773,-1.7650124069478907,0.0
2019-03-19,1.0,-0.0,-1.603731203593935,-0.0,-1.8523117239658078,-1.7834279653085416,0.0
2019-03-20,1.0,-0.0,-1.6094719037774854,-0.0,-1.8579214433377187,-1.797030633339598,0.0
2019-03-21,1.0,-0.0,-1.6102724710303788,-0.0,-1.880488568744128,-1.7728781709990606,0.0
2019-03-22,1.0,-0.0,-1.6152140866480873,-0.0,-1.9366607550038002,-1.7820496579680771,0.0
2019-03-25,1.0,-0.0,-1.4838588822978458,-0.0,-1.9785825788323448,-1.7817670933499845,0.0
2019-03-26,1.0,-0.0,-1.5085513078470827,-0.0,-1.9785588531187124,-1.8006161971830987,0.0
2019-03-27,1.0,-0.0,-1.4884656483751335,-0.0,-1.9944685398202275,-1.8028788735935635,0.0
2019-03-28,1.0,-0.0,-1.4805904522613065,-0.0,-1.9834798994974874,-1.8173366834170854,0.0
2019-03-29,1.0,-0.0,-1.4758140410314322,-0.0,-1.982307547524939,-1.815797728841207,0.0
2019-04-01,1.0,-0.0,-1.492349178477361,-0.0,-1.9750407625736863,-1.8037752414398596,0.0
2019-04-02,1.0,-0.0,-1.4992194817358728,-0.014798626287855138,-1.9697158913518578,-1.7604121136434594,0.0
2019-04-03,1.0,-0.0,-1.4998130375171383,-0.017325190078524243,-1.955253645768416,-1.759690888695002,0.0
2019-04-04,1.0,-0.0,-1.49840913344563,-0.010917711647638656,-1.9608833988396033,-1.76848212614636,0.0
2019-04-05,1.0,-0.0,-1.4898418453460023,-0.021003938238419704,-1.9677439519909983,-1.7725823591923484,0.0
2019-04-08,1.0,-0.0,-1.4791302174456389,-0.026555861034741318,-1.971132216945764,-1.7716820794801302,0.0
2019-04-09,1.0,-0.0,-1.4632906626506024,-0.05302459839357429,-1.9973644578313254,-1.7613579317269077,0.0
2019-04-10,1.0,-0.0,-1.4414990286394687,-0.07426207933822147,-2.0026947421194463,-1.7483862881494017,0.0
2019-04-11,1.0,-0.0,-1.413615847542628,-0.1019307923771314,-2.01629889669007,-1.7370235707121364,0.0
2019-04-12,1.0,-0.0,-1.413615847542628,-0.1024949849548646,-2.0159227683049146,-1.7367101303911736,0.0
2019-04-15,1.0,-0.0,-1.4175092633297743,-0.09759467437040759,-2.020222319914589,-1.7448973183445329,0.0
2019-04-16,1.0,-0.0,-1.4196361355081557,-0.10690087829360101,-2.0111041405269763,-1.7358845671267253,0.0
2019-04-17,1.0,-0.0,-1.3891813965149806,-0.12128619781872885,-2.0172370565375455,-1.7403785884417704,0.0
2019-04-18,1.0,-0.0,-1.3736022113330821,-0.11766553587134063,-2.0256313607237093,-1.7652971478829003,0.0
2019-04-22,1.0,-0.0,-1.3783987441130299,-0.10825745682888539,-2.0259340659340657,-1.76690737833595,0.0
2019-04-23,1.0,-0.0,-1.3905966318161898,-0.11938896888499342,-2.009891692230639,-1.7406874100043823,0.0
2019-04-24,1.0,-0.0,-1.3275701225200573,-0.12289321475216121,-2.01237639156664,-1.756452515703713,0.0
2019-04-25,1.0,-0.0,-1.3234325483129312,-0.15851612502330206,-2.0037904679053002,-1.7280805319082833,0.0
2019-04-26,1.0,-0.0,-1.316100535025507,-0.16803533656837127,-2.0091452034341173,-1.727945750902078,0.0
2019-04-29,1.0,-0.0,-1.3080318289195574,-0.15926892950391644,-2.012371005843591,-1.7368519209250282,0.0
2019-04-30,1.0,-0.0,-1.2871709306637005,-0.1573971078976641,-1.995983191200099,-1.7391546162402671,0.0
2019-05-01,1.0,-0.0,-1.274067221708295,-0.1656490903484428,-2.0032069071847056,-1.7242676534073391,0.0
2019-05-02,1.0,-0.0,-1.2689080814312155,-0.16378778531770513,-1.9991980259099325,-1.7371992597162247,0.0
2019-05-03,1.0,-0.0,-1.2749645346327023,-0.1615370381792389,-1.995990871522852,-1.7353975205082341,0.0
2019-05-06,1.0,-0.0,-1.2393561467100818,-0.16464950543711987,-1.994102107267924,-1.7454690667813477,0.0
2019-05-07,1.0,-0.0,-1.2357178034966756,-0.16104407781334645,-2.0053558236887463,-1.754001477468604,0.0
2019-05-08,1.0,-0.0,-1.217550497345457,-0.1723927503508879,-1.9733935436626595,-1.7390614511503022,0.0
2019-05-09,1.0,-0.0,-1.2489681050656662,-0.16816760475297063,-2.0255784865540964,-1.8111944965603501,0.0
2019-05-10,1.0,-0.0,-1.2483733733733733,-0.16798048048048048,-2.0274024024024024,-1.8125,0.0
2019-05-13,1.0,-0.0,-1.2511575522462772,-0.1544237266925291,-2.0274684019521962,-1.8240520585658868,0.0
2019-05-14,1.0,-0.0,-1.1447780438386443,-0.2449806594216246,-1.972554798305397,-1.7776140480137534,0.0
2019-05-15,1.0,-0.0,-1.1457923228346456,-0.26322588582677164,-1.9819758858267713,-1.7605191929133857,0.0
2019-05-16,1.0,-0.0,-1.1518682944876064,-0.27358490566037735,-1.9757676655567888,-1.7647675422370208,0.0
2019-05-17,1.0,-0.0,-1.143598295349268,-0.28355259094558705,-1.9679451547155828,-1.7811747267000184,0.0
2019-05-20,1.0,-0.0,-1.1248381727390422,-0.2996732630540657,-1.961161457370076,-1.7792367918130818,0.0
2019-05-21,1.0,-0.0,-1.118505294262497,-0.30651317409505047,-1.955060329967988,-1.7760403841418368,0.0
2019-05-22,1.0,-0.0,-1.0990178023327195,-0.32222222222222224,-1.950460405156538,-1.767034990791897,0.0
2019-05-23,1.0,-0.0,-1.0950220696419815,-0.34483815595880335,-1.9483815595880334,-1.742275625306523,0.0
2019-05-24,1.0,-0.0,-1.064488601731074,-0.35231013044008286,-1.938498110447397,-1.7400341338534682,0.0
2019-05-28,1.0,-0.0,-1.0574124809741248,-0.34922374429223746,-1.938386605783866,-1.7432572298325721,0.0
2019-05-29,1.0,-0.0,-1.0486046941415634,-0.34663956138729746,-1.9724635002772128,-1.7925830099180682,0.0
2019-05-30,1.0,-0.0,-1.043478260869565,-0.3484401866863178,-1.96198722672562,-1.7870916236796854,0.0
2019-05-31,1.0,-0.0,-1.045139102131057,-0.34913713689123627,-1.9610636860529387,-1.7859731007799546,0.0
2019-06-03,1.0,-0.0,-1.04705810546875,-0.37451171874999994,-1.94915771484375,-1.7327880859374998,0.0
2019-06-04,1.0,-0.0,-1.0346299231801,-0.37550298744055605,-1.954639678088038,-1.7320448725765152,0.0
2019-06-05,1.0,-0.0,-1.0051682692307693,-0.4061298076923077,-1.950360576923077,-1.6478966346153847,0.0
2019-06-06,1.0,-0.0,-1.035942588348812,-0.36786877336871304,-1.939814256422627,-1.687070317211434,0.0
2019-06-07,1.0,-0.0,-1.057517049912487,-0.37183897640171404,-1.9249803850564307,-1.681030840726658,0.0
2019-06-10,1.0,-0.0,-1.0510931416591796,-0.33501048218029356,-1.924648098233004,-1.679065588499551,0.0
2019-06-11,1.0,-0.0,-1.0540491684743312,-0.38756326825741144,-1.9142564473367074,-1.6696794408291156,0.0
2019-06-12,1.0,-0.0,-1.052552099063727,-0.38356991845363936,-1.9217154938085168,-1.6825732407127756,0.0
2019-06-13,1.0,-0.0,-1.0746611810261375,-0.4005929332042594,-1.9030130687318487,-1.6720111326234268,0.0
2019-06-14,1.0,-0.0,-1.0563252465363906,-0.4289430697561861,-1.9141508863210117,-1.6505535725089238,0.0
2019-06-17,1.0,-0.0,-1.0543629437020015,-0.43079155832375887,-1.9147971216060955,-1.6470339239281613,0.0
2019-06-18,1.0,-0.0,-1.0388106988362884,-0.4469627734113203,-1.9314567720709195,-1.675440199841589,0.0
2019-06-19,1.0,-0.0,-1.0294564227148497,-0.4576374126935925,-1.9265107804433648,-1.6598846037048285,0.0
2019-06-20,1.0,-0.0,-1.0422131397547734,-0.44116391142560846,-1.9428414567193315,-1.6739461965473068,0.0
2019-06-21,1.0,-0.0,-1.0491902711227028,-0.43622247831624916,-1.919512343058167,-1.6604597561715293,0.0
2019-06-24,1.0,-0.0,-1.01020789244367,-0.44180256442176025,-2.008216108552222,-1.7640980953566539,0.0
2019-06-25,1.0,-0.0,-0.9910414333706608,-0.44662187383352003,-2.0159885529426402,-1.7676371780515119,0.0
2019-06-26,1.0,-0.0,-0.9830865497800632,-0.4216591289263366,-1.9853788488941206,-1.8052784833653428,0.0
2019-06-27,1.0,-0.0,-0.9651126699360605,-0.43447762120553723,-1.9851014960581042,-1.8230802656899867,0.0
2019-06-28,1.0,-0.0,-0.9342635658914729,-0.44644961240310077,-1.9985116279069766,-1.8223255813953487,0.0
2019-07-01,1.0,-0.0,-0.920817843866171,-0.45489467162329617,-2.0107187112763323,-1.8094175960346968,0.0
2019-07-02,1.0,-0.0,-0.9195936319147618,-0.449916372421483,-2.014123768816205,-1.8110016725515705,0.0
2019-07-03,1.0,-0.0,-0.9278146105706674,-0.4437077885866534,-2.011091145671975,-1.8135572216370284,0.0
2019-07-05,1.0,-0.0,-0.9060835088588775,-0.44777598810556307,-2.0159831495477634,-1.8252385082393754,0.0
2019-07-08,1.0,-0.0,-0.9123263888888888,-0.443266369047619,-2.017423115079365,-1.827380952380952,0.0
2019-07-09,1.0,-0.0,-0.8960861178520316,-0.44906975297119034,-2.02943189596167,-1.8478003857880656,0.0
2019-07-10,1.0,-0.0,-0.881373893529485,-0.44395960603416035,-2.0468146116444332,-1.8614885924448321,0.0
2019-07-11,1.0,-0.0,-0.8909358879882091,-0.4123065585851142,-1.997113731269958,-1.840641120117907,0.0
2019-07-12,1.0,-0.0,-0.8976295750429869,-0.4116924588553181,-1.9952100221075904,-1.8364652419552934,0.0
2019-07-15,1.0,-0.0,-0.9070024570024571,-0.4224201474201474,-1.989864864864865,-1.823218673218673,0.0
2019-07-16,1.0,-0.0,-0.8893115490147168,-0.4558493389872786,-2.035669743078074,-1.8551384385133447,0.0
2019-07-17,1.0,-0.0,-0.9022213902408585,-0.4507051042056658,-2.034132035442406,-1.8528016972419818,0.0
2019-07-18,1.0,-0.0,-0.9011953679491967,-0.45772631054663176,-2.025028016436309,-1.8418627817208315,0.0
2019-07-19,1.0,-0.0,-0.9059615864305313,-0.461149912696433,-2.0299950112247442,-1.838862559241706,0.0
2019-07-22,1.0,-0.0,-0.8925169215342191,-0.44534971170719473,-2.0431812484331915,-1.8861870142892956,0.0
2019-07-23,1.0,-0.0,-0.8958751253761285,-0.4463390170511535,-2.0420010030090268,-1.8845912738214645,0.0
2019-07-24,1.0,-0.0,-0.8911360799001248,-0.45867665418227216,-2.0274656679151057,-1.8649188514357053,0.0
2019-07-25,1.0,-0.0,-0.8686630218687873,-0.46533300198807154,-2.0360337972167,-1.8426938369781312,0.0
2019-07-26,1.0,-0.0,-0.8416074188562597,-0.46367851622874806,-2.0348686244204015,-1.842225656877898,0.0
2019-07-29,1.0,-0.0,-0.8275200989486704,-0.46858379715522575,-2.0320964749536174,-1.8560915275200989,0.0
2019-07-30,1.0,-0.0,-0.8315724436206363,-0.47284522706209453,-2.0240345999382146,-1.85010812480692,0.0
2019-07-31,1.0,-0.0,-0.8297806611059624,-0.477602718566574,-2.0211306765523633,-1.8500463392029656,0.0
2019-08-01,1.0,-0.0,-0.8501542257865514,-0.47162245527452196,-2.012152991980259,-1.8351634793337448,0.0
2019-08-02,1.0,-0.0,-0.8230842005676443,-0.5579943235572374,-2.0645853043204037,-1.8614947965941344,0.0
2019-08-05,1.0,-0.0,-0.8178267716535433,-0.5523149606299212,-2.072,-1.8570708661417323,0.0
2019-08-06,1.0,-0.0,-0.800800739143825,-0.5133353865106252,-2.0126886356636895,-1.8326455189405606,0.0
2019-08-07,1.0,-0.0,-0.7958570815713673,-0.4929214929214929,-2.0053318624747196,-1.8344671201814058,0.0
2019-08-08,1.0,-0.0,-0.7923788519267293,-0.48900324695215347,-2.0065551675549838,-1.8384488145561482,0.0
2019-08-09,1.0,-0.0,-0.7640442607003892,-0.46735165369649806,-1.9870500972762648,-1.8613205252918288,0.0
2019-08-12,1.0,-0.0,-0.7531365537305291,-0.4889993332929269,-1.9840596399781805,-1.8348384750590945,0.0
2019-08-13,1.0,-0.0,-0.7204489229469621,-0.48102335123393475,-1.9860616665661017,-1.8463162975924696,0.0
2019-08-14,1.0,-0.0,-0.7331048581048581,-0.47276334776334783,-1.9696368446368446,-1.8370009620009622,0.0
2019-08-15,1.0,-0.0,-0.7514890605649583,-0.4779147254821018,-1.9323583180987205,-1.7355074600459988,0.0
2019-08-16,1.0,-0.0,-0.7626449979391156,-0.4724724724724725,-1.9188600365070954,-1.7343225578519696,0.0
2019-08-19,1.0,-0.0,-0.7215263617826974,-0.4701427323041072,-1.9161666181182637,-1.7179143606175356,0.0
2019-08-20,1.0,-0.0,-0.7290285049447353,-0.47300756253635834,-1.914717859220477,-1.7006399069226295,0.0
2019-08-21,1.0,-0.0,-0.7318390337378782,-0.4713431275767958,-1.9117937402009175,-1.6918878113930667,0.0
2019-08-22,1.0,-0.0,-0.7354592279645813,-0.4526882342728167,-1.9036402569593147,-1.6955842351987964,0.0
2019-08-23,1.0,-0.0,-0.729081131093506,-0.45399872780894,-1.9000173480599085,-1.6996472561151912,0.0
2019-08-26,1.0,-0.0,-0.6992378568991013,-0.4391991809805483,-1.8797633943806167,-1.6694346490729155,0.0
2019-08-27,1.0,-0.0,-0.6915707726319369,-0.43472592256674786,-1.8716626041607616,-1.6706535910662659,0.0
2019-08-28,1.0,-0.0,-0.6919458142039335,-0.4326928526894519,-1.8729807855806837,-1.6704075270645582,0.0
2019-08-29,1.0,-0.0,-0.6777664514667573,-0.44104655113829433,-1.878298788084721,-1.6661003511156418,0.0
2019-08-30,1.0,-0.0,-0.6569215109703687,-0.4523297896403529,-1.8911445374349696,-1.6544333861117395,0.0
2019-09-03,1.0,-0.0,-0.6792185730464326,-0.4787089467723669,-1.8846545866364666,-1.6199320498301246,0.0
2019-09-04,1.0,-0.0,-0.6309020235509317,-0.5020006859494683,-1.9179718760717959,-1.6653709843374869,0.0
2019-09-05,1.0,-0.0,-0.6289451236849588,-0.482797839067387,-1.9210122263292577,-1.6539095820301393,0.0
