Date,DCOM,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.0,-1.0070000000000001,-0.0,-0.55246875,-0.5655312499999999,0.0
2018-10-31,1.0,-0.0,-0.9867677206932969,-0.0,-0.5555693607504504,-0.5638317698950115,0.0
2018-11-01,1.0,-0.0,-1.014981390548275,-0.0,-0.5494636099208707,-0.5631939448910018,0.0
2018-11-02,1.0,-0.0,-0.992197214623228,-0.0,-0.556982094006466,-0.5595001243471773,0.0
2018-11-05,1.0,-0.0,-1.0052875493763802,-0.0,-0.5570277751858418,-0.5480078380143697,0.0
2018-11-06,1.0,-0.0,-1.0088311203706584,-0.0,-0.5558319599490034,-0.5448863459684692,0.0
2018-11-07,1.0,-0.0,-1.0093664426188698,-0.0,-0.5568832462036346,-0.5455252676126463,0.0
2018-11-08,1.0,-0.0,-1.0091266280976394,-0.0,-0.5365219812517402,-0.54812362713857,0.0
2018-11-09,1.0,-0.0,-1.0126110455364354,-0.0,-0.5429272535255016,-0.5506616139653351,0.0
2018-11-12,1.0,-0.0,-1.0018872594517665,-0.0,-0.5447063919311923,-0.5473052410123136,0.0
2018-11-13,1.0,-0.0,-0.9962861790614161,-0.0,-0.5362327737024647,-0.5367545501979681,0.0
2018-11-14,1.0,-0.0,-0.9983370800357219,-0.0,-0.5416191913281804,-0.5395251439657561,0.0
2018-11-15,1.0,-0.0,-0.9987393924486534,-0.0,-0.5422764727585784,-0.533636699053007,0.0
2018-11-16,1.0,-0.0,-1.0004001600640258,-0.0,-0.5437559639240311,-0.5339982146704836,0.0
2018-11-19,1.0,-0.0,-1.000554204255057,-0.0,-0.5437667415868714,-0.534622371378429,0.0
2018-11-20,1.0,-0.0,-0.9836799803668937,-0.0,-0.532609362537579,-0.5513835204613781,0.0
2018-11-21,1.0,-0.0,-0.9817545993614112,-0.0,-0.532613653641478,-0.5265318534286149,0.0
2018-11-23,1.0,-0.0,-0.9760320787387223,-0.0,-0.5347671557459218,-0.5269601142197515,0.0
2018-11-26,1.0,-0.0,-0.9850650930770167,-0.0,-0.5324248692054995,-0.5242426085898528,0.0
2018-11-27,1.0,-0.0,-0.9853499893620253,-0.0,-0.5310476885201056,-0.5230236163034558,0.0
2018-11-28,1.0,-0.0,-0.9828566217818171,-0.0,-0.5326909632511626,-0.5240888780814006,0.0
2018-11-29,1.0,-0.0,-0.9666436069419797,-0.0,-0.5201973110355822,-0.5209492585797215,0.0
2018-11-30,1.0,-0.0,-0.967012479326417,-0.0,-0.5207337242519922,-0.5193204029469253,0.0
2018-12-03,1.0,-0.0,-0.9679323115835116,-0.0,-0.5223570503748758,-0.5207611935804402,0.0
2018-12-04,1.0,-0.0,-0.9731493174574538,-0.0,-0.5156353358590414,-0.5180107041914727,0.0
2018-12-06,1.0,-0.0,-0.9508473072486914,-0.0,-0.5057226510513708,-0.5009020199331617,0.0
2018-12-07,1.0,-0.0,-0.952786904656188,-0.0,-0.5090726104845632,-0.49817955776574013,0.0
2018-12-10,1.0,-0.0,-0.957979738658053,-0.0,-0.5026281016003523,-0.475789164586698,0.0
2018-12-11,1.0,-0.0,-0.9578010747951723,-0.0,-0.5025695239773295,-0.47619886647285115,0.0
2018-12-12,1.0,-0.0,-0.9578230093694011,-0.0,-0.5022468939994713,-0.47701706464593063,0.0
2018-12-13,1.0,-0.0,-0.9554792510418502,-0.0,-0.503433703116746,-0.4758760345131185,0.0
2018-12-14,1.0,-0.0,-0.9604818569120025,-0.0,-0.5011018069634201,-0.47653885705890997,0.0
2018-12-17,1.0,-0.0,-0.9578784064631326,-0.0,-0.4819541609343442,-0.4873108333577262,0.0
2018-12-18,1.0,-0.0,-0.9459026422349753,-0.0,-0.4758936114428875,-0.49133335275439155,0.0
2018-12-19,1.0,-0.0,-0.9461751420661518,-0.0,-0.4764971586769634,-0.4915343144397493,0.0
2018-12-20,1.0,-0.0,-0.9478661918384027,-0.0,-0.4776402592095277,-0.49351976180746104,0.0
2018-12-21,1.0,-0.0,-0.9516236881123354,-0.0,-0.48126290083437506,-0.4743436927639038,0.0
2018-12-24,1.0,-0.0,-0.9285776198318455,-0.0,-0.46950391494033694,-0.49117332639912176,0.0
2018-12-26,1.0,-0.0,-0.9340284740324845,-0.0,-0.4507433613108367,-0.47984760376980146,0.0
2018-12-27,1.0,-0.0,-0.9020060013336296,-0.0,-0.40047788397421646,-0.47591131362525,0.0
2018-12-28,1.0,-0.0,-0.9045477261369315,-0.0,-0.398578488533511,-0.4732633683158421,0.0
2018-12-31,1.0,-0.0,-0.9091995885345714,-0.0,-0.39834301759848756,-0.4726292084850844,0.0
2019-01-02,1.0,-0.0,-0.908734789131522,-0.0,-0.396927265655387,-0.4725787631271879,0.0
2019-01-03,1.0,-0.0,-0.9091692615658363,-0.0,-0.3947953736654804,-0.47628447508896793,0.0
2019-01-04,1.0,-0.0,-0.9144216407589756,-0.0,-0.3718260773358411,-0.47972561818885884,0.0
2019-01-07,1.0,-0.0,-0.8936100758956503,-0.0,-0.36304779521775793,-0.46358912978428224,0.0
2019-01-08,1.0,-0.0,-0.881760425716768,-0.0,-0.37163336229365773,-0.4616366203301477,0.0
2019-01-09,1.0,-0.0,-0.8731462654195472,-0.0,-0.3713162532194659,-0.4666666666666667,0.0
2019-01-10,1.0,-0.0,-0.8697680726976807,-0.0,-0.376942899769429,-0.4658619286586193,0.0
2019-01-11,1.0,-0.0,-0.7885904283171011,-0.0,-0.3513195098963242,-0.4781914336579747,0.0
2019-01-14,1.0,-0.0,-0.7844130082998382,-0.0,-0.34739259800595085,-0.47823249986949945,0.0
2019-01-15,1.0,-0.0,-0.7814970387956899,-0.0,-0.3483785123535704,-0.47911503039474024,0.0
2019-01-16,1.0,-0.0,-0.7782755926022401,-0.0,-0.34519406095337324,-0.4814014066163063,0.0
2019-01-17,1.0,-0.0,-0.7765104166666666,-0.0,-0.34505208333333337,-0.48260416666666667,0.0
2019-01-18,1.0,-0.0,-0.7689361143906599,-0.0,-0.3522235340417159,-0.502505575232848,0.0
2019-01-22,1.0,-0.0,-0.8743861123512883,-0.0,-0.2536701946056675,-0.4982272763085327,0.0
2019-01-23,1.0,-0.0,-0.8503446098805704,-0.0,-0.2580365128636818,-0.5222549586994266,0.0
2019-01-24,1.0,-0.0,-0.8421497201985007,-0.0,-0.2779009608277901,-0.5195597085840988,0.0
2019-01-25,1.0,-0.0,-0.8690580810098266,-0.0,-0.24867513514953,-0.5453117094085377,0.0
2019-01-28,1.0,-0.0,-0.8935153583617746,-0.0,-0.26503754266211604,-0.5718225255972696,0.0
2019-01-29,1.0,-0.0,-0.8804294243303937,-0.0,-0.27485348085665773,-0.5833926713041573,0.0
2019-01-30,1.0,-0.0,-0.8790402103648515,-0.0,-0.2733373507176509,-0.5867755012599978,0.0
2019-01-31,1.0,-0.0,-0.8896169769418474,-0.0,-0.2455789213939078,-0.6065582759849752,0.0
2019-02-01,1.0,-0.0,-0.8886937431394073,-0.0,-0.2502744237102086,-0.6052689352360044,0.0
2019-02-04,1.0,-0.0,-0.8882059162504802,-0.0,-0.25226387135722517,-0.6036167059985731,0.0
2019-02-05,1.0,-0.0,-0.8793939559987944,-0.0,-0.2509931778952848,-0.6094413545576591,0.0
2019-02-06,1.0,-0.0,-0.8738654747868051,-0.0,-0.2568482821026077,-0.6113685595985631,0.0
2019-02-07,1.0,-0.0,-0.8679730691335048,-0.0,-0.2571295637418578,-0.6117740434616017,0.0
2019-02-08,1.0,-0.0,-0.8758875942426319,-0.0,-0.27333790267306374,-0.5923783413296778,0.0
2019-02-11,1.0,-0.0,-0.8610782723448711,-0.0,-0.2725923074808237,-0.6156214774695516,0.0
2019-02-12,1.0,-0.0,-0.8566426818845974,-0.0,-0.2861356932153392,-0.6140931271193449,0.0
2019-02-13,1.0,-0.0,-0.8621715418939019,-0.0,-0.2852971960557484,-0.6068969316366442,0.0
2019-02-14,1.0,-0.0,-0.8373319345131278,-0.0,-0.31009635294442456,-0.6134286739736617,0.0
2019-02-15,1.0,-0.0,-0.832410125740874,-0.0,-0.31742646651526063,-0.6197861851215865,0.0
2019-02-19,1.0,-0.0,-0.8313253012048193,-0.0,-0.31868162304389974,-0.6196925633568758,0.0
2019-02-20,1.0,-0.0,-0.837813868410842,-0.0,-0.31320325924283576,-0.6204478687434178,0.0
2019-02-21,1.0,-0.0,-0.8374715956326553,-0.0,-0.3135565039073325,-0.6201296901845591,0.0
2019-02-22,1.0,-0.0,-0.8351898032696038,-0.0,-0.3167359379329454,-0.6189526184538653,0.0
2019-02-25,1.0,-0.0,-0.8322266981525211,-0.0,-0.3222114182525351,-0.6237255174329768,0.0
2019-02-26,1.0,-0.0,-0.8343152512227656,-0.0,-0.32386616273899516,-0.6208036905291241,0.0
2019-02-27,1.0,-0.0,-0.8343502135448444,-0.0,-0.31421598535692497,-0.62477120195241,0.0
2019-02-28,1.0,-0.0,-0.8401753023410629,-0.0,-0.3206479529568401,-0.612947964051925,0.0
2019-03-01,1.0,-0.0,-0.8493664946034725,-0.0,-0.29809258288017226,-0.6129406243961686,0.0
2019-03-04,1.0,-0.0,-0.8421531839752787,-0.0,-0.2970974506125152,-0.6197991391678623,0.0
2019-03-05,1.0,-0.0,-0.826398891966759,-0.0,-0.3259556786703601,-0.6177008310249308,0.0
2019-03-06,1.0,-0.0,-0.8204115453666622,-0.0,-0.32559038806794643,-0.616019886755973,0.0
2019-03-07,1.0,-0.0,-0.8144674041989681,-0.0,-0.3311722349435815,-0.6132093690512318,0.0
2019-03-08,1.0,-0.0,-0.8175518350149683,-0.0,-0.3346268987692648,-0.619719481095465,0.0
2019-03-11,1.0,-0.0,-0.8184426001225422,-0.0,-0.3367960786498078,-0.6298111736200078,0.0
2019-03-12,1.0,-0.0,-0.8115334425410223,-0.0,-0.3343976455562651,-0.6305078157536719,0.0
2019-03-13,1.0,-0.0,-0.8217984868365951,-0.0,-0.34241603618191463,-0.6275998771601664,0.0
2019-03-14,1.0,-0.0,-0.8211116691779675,-0.0,-0.3437970868910096,-0.6254534293208327,0.0
2019-03-15,1.0,-0.0,-0.8072966172770478,-0.0,-0.34774951076320937,-0.6406206318143696,0.0
2019-03-18,1.0,-0.0,-0.8200406114276044,-0.0,-0.35467313441254444,-0.6454960798691409,0.0
2019-03-19,1.0,-0.0,-0.8214073508191155,-0.0,-0.3537900008488244,-0.6542172424525365,0.0
2019-03-20,1.0,-0.0,-0.8313369287539029,-0.0,-0.35313653136531364,-0.6540164632415555,0.0
2019-03-21,1.0,-0.0,-0.8339778220073927,-0.0,-0.35211828262723915,-0.6572362809212396,0.0
2019-03-22,1.0,-0.0,-0.8293031498313611,-0.0,-0.3831532613045218,-0.6458011776139027,0.0
2019-03-25,1.0,-0.0,-0.8202962244228189,-0.0,-0.3885163094660541,-0.6449587625923918,0.0
2019-03-26,1.0,-0.0,-0.8219276347880979,-0.0,-0.38598605491951454,-0.6614731284611634,0.0
2019-03-27,1.0,-0.0,-0.8194448439522508,-0.0,-0.38947217028620734,-0.6675391917158061,0.0
2019-03-28,1.0,-0.0,-0.81987094543988,-0.0,-0.38664515757331336,-0.6741660425188685,0.0
2019-03-29,1.0,-0.0,-0.8160810383032605,-0.0,-0.3862269417824973,-0.6754726754726754,0.0
2019-04-01,1.0,-0.0,-0.8337963766857671,-0.0,-0.4009955432077328,-0.6592579730277247,0.0
2019-04-02,1.0,-0.0,-0.840402463353283,-0.0,-0.4116575591985428,-0.6391996993089889,0.0
2019-04-03,1.0,-0.0,-0.8413432361355951,-0.0,-0.4119873999364217,-0.6365922029881802,0.0
2019-04-04,1.0,-0.0,-0.8364937801252634,-0.0,-0.4050855773948682,-0.6446734204981672,0.0
2019-04-05,1.0,-0.0,-0.8302395730610825,-0.0,-0.4063460757584547,-0.6637856024131331,0.0
2019-04-08,1.0,-0.0,-0.8280828865381827,-0.0,-0.4084335603535719,-0.661614258803072,0.0
2019-04-09,1.0,-0.0,-0.8108696282970141,-0.0,-0.44473783477932854,-0.6460551896236544,0.0
2019-04-10,1.0,-0.0,-0.8002028691493986,-0.0,-0.44373279234893487,-0.6542240255035502,0.0
2019-04-11,1.0,-0.0,-0.7978763526647132,-0.0,-0.45391511212973973,-0.6493660970727321,0.0
2019-04-12,1.0,-0.0,-0.8064844390423157,-0.0,-0.3977160301891059,-0.6224948412810584,0.0
2019-04-15,1.0,-0.0,-0.8075901435514864,-0.0,-0.39411664971176674,-0.6241381259183905,0.0
2019-04-16,1.0,-0.0,-0.8109721593481214,-0.0,-0.3933623811679493,-0.6250000000000001,0.0
2019-04-17,1.0,-0.0,-0.8137410643367752,-0.0,-0.37918415976398506,-0.643793259956882,0.0
2019-04-18,1.0,-0.0,-0.8091094609149141,-0.0,-0.3826597131681877,-0.6425372711297546,0.0
2019-04-22,1.0,-0.0,-0.8151035738675165,-0.0,-0.3868654677896654,-0.6434668791258822,0.0
2019-04-23,1.0,-0.0,-0.8306845093731275,-0.0,-0.37940479926955234,-0.6432219590835164,0.0
2019-04-24,1.0,-0.0,-0.8284923533439854,-0.0,-0.38395914174845924,-0.6407783611047706,0.0
2019-04-25,1.0,-0.0,-0.8346141759277776,-0.0,-0.388795246121761,-0.6334885581235894,0.0
2019-04-26,1.0,-0.0,-0.828092363157744,-0.0,-0.39334458782797793,-0.6399038599101547,0.0
2019-04-29,1.0,-0.0,-0.8356007446656165,-0.0,-0.3962193899470141,-0.6322783903766289,0.0
2019-04-30,1.0,-0.0,-0.8318059453576951,-0.0,-0.39796093705252306,-0.6341142104358783,0.0
2019-05-01,1.0,-0.0,-0.8197394099414532,-0.0,-0.4097405579152795,-0.6404258982895189,0.0
2019-05-02,1.0,-0.0,-0.8259752259405768,-0.0,-0.42289146190049953,-0.6385528253399937,0.0
2019-05-03,1.0,-0.0,-0.8276160526239867,-0.0,-0.4218574190011829,-0.6356423646172932,0.0
2019-05-06,1.0,-0.0,-0.8165753819544538,-0.0,-0.42133179590660136,-0.6447679446526376,0.0
2019-05-07,1.0,-0.0,-0.8195540704038715,-0.0,-0.41821743388834476,-0.6429106412398455,0.0
2019-05-08,1.0,-0.0,-0.8160133829425168,-0.0,-0.42989818580369754,-0.6383432840125753,0.0
2019-05-09,1.0,-0.0,-0.8116337064315954,-0.0,-0.45867888418488656,-0.6294148350055095,0.0
2019-05-10,1.0,-0.0,-0.8126938124909433,-0.0,-0.45749891320098535,-0.6279669613099551,0.0
2019-05-13,1.0,-0.0,-0.8114808700437338,-0.0,-0.45460074724128935,-0.6302314130969965,0.0
2019-05-14,1.0,-0.0,-0.7964198768437634,-0.0,-0.45301446369755116,-0.614664184447945,0.0
2019-05-15,1.0,-0.0,-0.793320550610995,-0.0,-0.46286809947628993,-0.6056148584838165,0.0
2019-05-16,1.0,-0.0,-0.7980050592158215,-0.0,-0.46168218926066457,-0.6148384500402437,0.0
2019-05-17,1.0,-0.0,-0.7893284535842919,-0.0,-0.4482978970605322,-0.6670152201696294,0.0
2019-05-20,1.0,-0.0,-0.7809631367098137,-0.0,-0.44867228448151036,-0.6661454261141516,0.0
2019-05-21,1.0,-0.0,-0.7911430799896005,-0.0,-0.4335442123812,-0.664066787994338,0.0
2019-05-22,1.0,-0.0,-0.7839905317244963,-0.0,-0.43984181051902316,-0.662837018647884,0.0
2019-05-23,1.0,-0.0,-0.7904081162093612,-0.0,-0.44149181461839987,-0.6502766889554992,0.0
2019-05-24,1.0,-0.0,-0.7849076122877093,-0.0,-0.43869076697606246,-0.6500186786976637,0.0
2019-05-28,1.0,-0.0,-0.779842601102941,-0.0,-0.4386776194852941,-0.6537511488970588,0.0
2019-05-29,1.0,-0.0,-0.7905299018064184,-0.0,-0.4340557098279465,-0.6382010248776159,0.0
2019-05-30,1.0,-0.0,-0.7856344726814314,-0.0,-0.4326848694954588,-0.6467638884909607,0.0
2019-05-31,1.0,-0.0,-0.7912037567288971,-0.0,-0.43122208223571185,-0.6409346008475547,0.0
2019-06-03,1.0,-0.0,-0.8003534072448485,-0.0,-0.43856699062330773,-0.6111380283295808,0.0
2019-06-04,1.0,-0.0,-0.7994812450119714,-0.0,-0.43777790445787257,-0.613042982556151,0.0
2019-06-05,1.0,-0.0,-0.7895769920063721,-0.0,-0.4392797200807897,-0.6158222626802833,0.0
2019-06-06,1.0,-0.0,-0.7900960827790097,-0.0,-0.42580590141565755,-0.6267553584626756,0.0
2019-06-07,1.0,-0.0,-0.8019390975519605,-0.0,-0.4188393847203662,-0.6224730601916352,0.0
2019-06-10,1.0,-0.0,-0.8050339478992075,-0.0,-0.4057839265929945,-0.6300105110650266,0.0
2019-06-11,1.0,-0.0,-0.8113002742230347,-0.0,-0.4061071755027422,-0.6390824954296161,0.0
2019-06-12,1.0,-0.0,-0.8140298763245837,-0.0,-0.40470137956642205,-0.637513924195253,0.0
2019-06-13,1.0,-0.0,-0.7973281571134962,-0.0,-0.40545786709294357,-0.6517755195250057,0.0
2019-06-14,1.0,-0.0,-0.79013790937384,-0.0,-0.42226536847214685,-0.642863261285441,0.0
2019-06-17,1.0,-0.0,-0.7883594864479316,-0.0,-0.42756062767475034,-0.6371469329529245,0.0
2019-06-18,1.0,-0.0,-0.7736704098500827,-0.0,-0.431824659408311,-0.6446730889813601,0.0
2019-06-19,1.0,-0.0,-0.7721760419038943,-0.0,-0.433614210885903,-0.6409416989296288,0.0
2019-06-20,1.0,-0.0,-0.7723648994931952,-0.0,-0.43394453618814416,-0.6408803598883891,0.0
2019-06-21,1.0,-0.0,-0.7802965497576276,-0.0,-0.4239806102081551,-0.6471343028229256,0.0
2019-06-24,1.0,-0.0,-0.7742902838864455,-0.0,-0.42380190780830523,-0.6579368252698921,0.0
2019-06-25,1.0,-0.0,-0.7604604004227001,-0.0,-0.4336960557507212,-0.6619541313226516,0.0
2019-06-26,1.0,-0.0,-0.7558724352746187,-0.0,-0.4126421672286678,-0.6891467108647198,0.0
2019-06-27,1.0,-0.0,-0.7491924649115285,-0.0,-0.42077580539119,-0.6885630163222137,0.0
2019-06-28,1.0,-0.0,-0.747993258491159,-0.0,-0.42017310823549575,-0.6884051761076356,0.0
2019-07-01,1.0,-0.0,-0.7522111269614836,-0.0,-0.4162339514978602,-0.6846219686162626,0.0
2019-07-02,1.0,-0.0,-0.7595997605404943,-0.0,-0.40611191881182473,-0.6849682146013284,0.0
2019-07-03,1.0,-0.0,-0.7619169802714105,-0.0,-0.4024689246208233,-0.6865663131485916,0.0
2019-07-05,1.0,-0.0,-0.7584919639803944,-0.0,-0.4028838481705232,-0.6882765302633078,0.0
2019-07-08,1.0,-0.0,-0.7644020886238481,-0.0,-0.39649613376323223,-0.6924130453391161,0.0
2019-07-09,1.0,-0.0,-0.7654405474764756,-0.0,-0.39509552323923575,-0.6909039064727687,0.0
2019-07-10,1.0,-0.0,-0.7657038578882838,-0.0,-0.3940292549399789,-0.6916255595791394,0.0
2019-07-11,1.0,-0.0,-0.7569515378504144,-0.0,-0.4061684258313472,-0.6742424242424243,0.0
2019-07-12,1.0,-0.0,-0.762230226028757,-0.0,-0.3989960579677264,-0.6747397975099969,0.0
2019-07-15,1.0,-0.0,-0.6817776817776818,-0.0,-0.3360963360963361,-0.682128682128682,0.0
2019-07-16,1.0,-0.0,-0.6781884155355463,-0.0,-0.3064910630291628,-0.7031312995565112,0.0
2019-07-17,1.0,-0.0,-0.6932296554497922,-0.0,-0.296929883362381,-0.6911650355275506,0.0
2019-07-18,1.0,-0.0,-0.6931522990814386,-0.0,-0.2962962962962963,-0.6885728823545165,0.0
2019-07-19,1.0,-0.0,-0.6937778493584582,-0.0,-0.2955118913405272,-0.6949857733397755,0.0
2019-07-22,1.0,-0.0,-0.68853031197981,-0.0,-0.29423293776512915,-0.7020888149062987,0.0
2019-07-23,1.0,-0.0,-0.6875536711034779,-0.0,-0.2930442249892658,-0.7029304422498927,0.0
2019-07-24,1.0,-0.0,-0.6881737731295253,-0.0,-0.2930276213462054,-0.7004827031375703,0.0
2019-07-25,1.0,-0.0,-0.6805143422354105,-0.0,-0.3033389472558612,-0.6894431523511643,0.0
2019-07-26,1.0,-0.0,-0.6823123058798329,-0.0,-0.3025061582949556,-0.6927010817178966,0.0
2019-07-29,1.0,-0.0,-0.7215676301884659,-0.0,-0.41564239495917044,-0.6883670989799666,0.0
2019-07-30,1.0,-0.0,-0.7343923477666751,-0.0,-0.4288439092436017,-0.6835767358442223,0.0
2019-07-31,1.0,-0.0,-0.7598050393341694,-0.0,-0.4198210010261088,-0.6706760916657166,0.0
2019-08-01,1.0,-0.0,-0.7756751373040038,-0.0,-0.41100139438263,-0.6590023049998578,0.0
2019-08-02,1.0,-0.0,-0.7728523994664699,-0.0,-0.41598319947782153,-0.649090444703011,0.0
2019-08-05,1.0,-0.0,-0.7683040902519913,-0.0,-0.41288018367867574,-0.6533631905666261,0.0
2019-08-06,1.0,-0.0,-0.7661876537687319,-0.0,-0.378606575710132,-0.6510288526056811,0.0
2019-08-07,1.0,-0.0,-0.7711798191762473,-0.0,-0.36708896082152026,-0.6522212300479964,0.0
2019-08-08,1.0,-0.0,-0.7755255673897286,-0.0,-0.36522054313277197,-0.6474376847153294,0.0
2019-08-09,1.0,-0.0,-0.7672392263506951,-0.0,-0.3500568859783001,-0.6576296584066376,0.0
2019-08-12,1.0,-0.0,-0.7669881387872741,-0.0,-0.35971621771422235,-0.6445793149318257,0.0
2019-08-13,1.0,-0.0,-0.7587266435986159,-0.0,-0.3582837370242214,-0.6511833910034602,0.0
2019-08-14,1.0,-0.0,-0.764006182038969,-0.0,-0.3467737484130927,-0.6490588949605343,0.0
2019-08-15,1.0,-0.0,-0.7864368066130085,-0.0,-0.34027626713073744,-0.5924515988688275,0.0
2019-08-16,1.0,-0.0,-0.7804824978921315,-0.0,-0.3466423695161422,-0.5926782168792667,0.0
2019-08-19,1.0,-0.0,-0.7733726370446494,-0.0,-0.35284095518836034,-0.5781431700786975,0.0
2019-08-20,1.0,-0.0,-0.7751868944484926,-0.0,-0.3495803308773918,-0.5740695760127384,0.0
2019-08-21,1.0,-0.0,-0.7778406946017364,-0.0,-0.3490265868521814,-0.56959499541606,0.0
2019-08-22,1.0,-0.0,-0.7798474270156616,-0.0,-0.34876135536566294,-0.5670269833140146,0.0
2019-08-23,1.0,-0.0,-0.7803648907214272,-0.0,-0.3481014363866656,-0.5664429891934136,0.0
2019-08-26,1.0,-0.0,-0.7748477075985892,-0.0,-0.34118841509030673,-0.5557336753232873,0.0
2019-08-27,1.0,-0.0,-0.7738200058699538,-0.0,-0.3397369193414979,-0.5546039115237866,0.0
2019-08-28,1.0,-0.0,-0.7771666577668608,-0.0,-0.3330218401238853,-0.5597532973781172,0.0
2019-08-29,1.0,-0.0,-0.7732426303854875,-0.0,-0.3441910097372282,-0.5502734427104174,0.0
2019-08-30,1.0,-0.0,-0.7647794058984656,-0.0,-0.35132835146131963,-0.54325452756429,0.0
2019-09-03,1.0,-0.0,-0.769554113014792,-0.0,-0.3548738959242312,-0.5360221347238481,0.0
2019-09-04,1.0,-0.0,-0.7559918069853431,-0.0,-0.35761976963796455,-0.5464315165057324,0.0
2019-09-05,1.0,-0.0,-0.7616039914015021,-0.0,-0.3568111249701441,-0.535442265332661,0.0
2019-09-06,1.0,-0.0,-0.7540524102916678,-0.0,-0.3813893222624745,-0.5088981146045429,0.0
2019-09-09,1.0,-0.0,-0.7484461371631094,-0.0,-0.3820518924065699,-0.5143484355576715,0.0
2019-09-10,1.0,-0.0,-0.7545389488192106,-0.0,-0.35211640912825676,-0.5438522091759654,0.0
2019-09-11,1.0,-0.0,-0.7541061778107451,-0.0,-0.3626417293631451,-0.532399067500265,0.0
2019-09-12,1.0,-0.0,-0.7476450042337004,-0.0,-0.3641511430990686,-0.5342400508044031,0.0
2019-09-13,1.0,-0.0,-0.7478212497682181,-0.0,-0.3730762099017244,-0.5280389923445736,0.0
2019-09-16,1.0,-0.0,-0.7418002531111579,-0.0,-0.36972685087534274,-0.525047458342122,0.0
2019-09-17,1.0,-0.0,-0.7157581189371574,-0.0,-0.3801402361872628,-0.5401202024462253,0.0
2019-09-18,1.0,-0.0,-0.7254597186363877,-0.0,-0.3783128721218189,-0.5307181621792507,0.0
2019-09-19,1.0,-0.0,-0.7235202697363222,-0.0,-0.38137133524747774,-0.529252166583252,0.0
2019-09-20,1.0,-0.0,-0.7537321250851187,-0.0,-0.365093499554764,-0.5002357131632706,0.0
2019-09-23,1.0,-0.0,-0.7574138111704914,-0.0,-0.36183590066016974,-0.500497747039715,0.0
