Date,IWF,IWM,MEI,MTUM,SPY,VLUE,VXX
2018-11-26,-0.07521562658548961,-1.027777777777778,1.0,-0.0,-0.5134132420091324,-0.5545725520040589,0.0
2018-11-27,-0.07049822964087,-1.0292109256449167,1.0,-0.0,-0.5101479514415782,-0.5514984825493171,0.0
2018-11-28,-0.07205868403579221,-1.02434628640086,1.0,-0.0,-0.5125051380149872,-0.5529452682834287,0.0
2018-11-29,-0.0415739144066468,-1.0154569681768302,1.0,-0.0,-0.5150650572189999,-0.5631917228405706,0.0
2018-11-30,-0.0407503842896132,-1.0162185902061047,1.0,-0.0,-0.515010822850331,-0.5650782695987703,0.0
2018-12-03,-0.04149924660974385,-1.0164490205926668,1.0,-0.0,-0.5155386740331491,-0.5656391260673028,0.0
2018-12-04,-0.0461932464904515,-1.0193499430884028,1.0,-0.0,-0.5245036044011635,-0.5717086126217276,0.0
2018-12-06,-0.03968671640404916,-0.9678048478469493,1.0,-0.0,-0.5361421539795066,-0.5520230319165403,0.0
2018-12-07,-0.0,-1.1891120792689982,1.0,-0.0,-0.8233797278019818,-0.8429656475305548,0.0
2018-12-10,-0.0,-1.1861193915768555,1.0,-0.0,-0.8110907284262019,-0.8245815180004586,0.0
2018-12-11,-0.0,-1.1860571778015594,1.0,-0.0,-0.8107323039290629,-0.8252560770524385,0.0
2018-12-12,-0.0,-1.1865774378585086,1.0,-0.0,-0.8102485659655831,-0.827227533460803,0.0
2018-12-13,-0.0,-1.2007167077681875,1.0,-0.0,-0.8141569050554872,-0.8383939580764489,0.0
2018-12-14,-0.0,-1.227126401117015,1.0,-0.0,-0.8078578908583175,-0.8435015320172207,0.0
2018-12-17,-0.0,-1.2277872538378043,1.0,-0.0,-0.8055124825554348,-0.8432702744611567,0.0
2018-12-18,-0.0,-1.2120240945246739,1.0,-0.0,-0.7993281334465983,-0.849911190053286,0.0
2018-12-19,-0.0,-1.216565202218,1.0,-0.0,-0.8051107061150102,-0.8559463337081701,0.0
2018-12-20,-0.0,-1.1986333101690991,1.0,-0.0,-0.8128715929271871,-0.8492008339124393,0.0
2018-12-21,-0.0,-1.1977789732554562,1.0,-0.0,-0.809752536120504,-0.8350753150937595,0.0
2018-12-24,-0.0,-1.1681111832308808,1.0,-0.0,-0.7951204612271391,-0.8548738116146768,0.0
2018-12-26,-0.0,-1.1745563249706739,1.0,-0.0,-0.7697809058917017,-0.8396715480379914,0.0
2018-12-27,-0.0,-1.1267934723084225,1.0,-0.0,-0.6909568836479136,-0.8330473513197766,0.0
2018-12-28,-0.0,-1.1262757434978234,1.0,-0.0,-0.6946629110729049,-0.8371072173245052,0.0
2018-12-31,-0.0,-1.129414778757823,1.0,-0.0,-0.6941770669399407,-0.8363283680415767,0.0
2019-01-02,-0.0,-1.1283917209098224,1.0,-0.0,-0.6907043077598186,-0.8377459226212243,0.0
2019-01-03,-0.0,-1.13018315018315,1.0,-0.0,-0.6861904761904761,-0.8466666666666667,0.0
2019-01-04,-0.0,-1.1303522540609598,1.0,-0.0,-0.6746486585143274,-0.8453002372695746,0.0
2019-01-07,-0.0,-1.1049606666906138,1.0,-0.0,-0.661733539279428,-0.8253888429900499,0.0
2019-01-08,-0.0,-1.0928773703265584,1.0,-0.0,-0.6689249740115425,-0.8228124887980787,0.0
2019-01-09,-0.0,-1.0820716561079493,1.0,-0.0,-0.6683846952288914,-0.8288056122266365,0.0
2019-01-10,-0.0,-1.0828141783029,1.0,-0.0,-0.6682062298603652,-0.8293591120658791,0.0
2019-01-11,-0.0,-1.0714541804101534,1.0,-0.0,-0.6725225871217553,-0.8412448013767388,0.0
2019-01-14,-0.0,-1.0692625157006996,1.0,-0.0,-0.6733536694778395,-0.8460793109635744,0.0
2019-01-15,-0.0,-1.0636317907444668,1.0,-0.0,-0.6719244035642427,-0.8574662259269905,0.0
2019-01-16,-0.0,-1.063591918901431,1.0,-0.0,-0.6553670285426703,-0.875871737723776,0.0
2019-01-17,-0.0,-1.062371930833663,1.0,-0.0,-0.6556422331667685,-0.8769098033576591,0.0
2019-01-18,-0.0,-1.0534409146826833,1.0,-0.0,-0.6645922280917578,-0.9001374918590346,0.0
2019-01-22,-0.0,-1.1422062173881091,1.0,-0.0,-0.5958697729110017,-0.9365032703755419,0.0
2019-01-23,-0.0,-1.1140489780887497,1.0,-0.0,-0.6003314306757502,-0.968182655127969,0.0
2019-01-24,-0.0,-1.1160888626901964,1.0,-0.0,-0.5987179014847289,-0.9693843716612018,0.0
2019-01-25,-0.0,-1.120007493443237,1.0,-0.0,-0.581079055826152,-1.04563506931435,0.0
2019-01-28,-0.0,-1.1073049938093273,1.0,-0.0,-0.600870446103628,-1.043784939781638,0.0
2019-01-29,-0.0,-1.0943623302869607,1.0,-0.0,-0.6058144345405995,-1.0607770130505096,0.0
2019-01-30,-0.0,-1.095087640111337,1.0,-0.0,-0.6064093883999098,-1.0599187542315505,0.0
2019-01-31,-0.0,-1.1128048780487805,1.0,-0.0,-0.565529960855164,-1.0855916892502258,0.0
2019-02-01,-0.0,-1.1092802037300578,1.0,-0.0,-0.5474121788630065,-1.0883454422889671,0.0
2019-02-04,-0.0,-1.1087592884485478,1.0,-0.0,-0.5445845530285972,-1.0995646626135256,0.0
2019-02-05,-0.0,-1.1027027027027028,1.0,-0.0,-0.5398273273273273,-1.1112237237237237,0.0
2019-02-06,-0.0,-1.098261555213457,1.0,-0.0,-0.5409078962189764,-1.1155333608680957,0.0
2019-02-07,-0.0,-1.096293236188831,1.0,-0.0,-0.5384759830247493,-1.1208172156082172,0.0
2019-02-08,-0.0,-1.0936770794128718,1.0,-0.0,-0.5496424538953707,-1.1203236733157698,0.0
2019-02-11,-0.0,-1.0845150098054004,1.0,-0.0,-0.5545331120832705,-1.132259767687434,0.0
2019-02-12,-0.0,-1.0957821070550406,1.0,-0.0,-0.5617930773595613,-1.1252884433516173,0.0
2019-02-13,-0.0,-1.1037275307473982,1.0,-0.0,-0.5614758751182592,-1.1190917691579942,0.0
2019-02-14,-0.0,-1.1232052920393896,1.0,-0.0,-0.538449973690145,-1.0968954371194466,0.0
2019-02-15,-0.0,-1.0766944114149821,1.0,-0.0,-0.5394991082045184,-1.0996209869203328,0.0
2019-02-19,-0.0,-1.0666196031805009,1.0,-0.0,-0.5497882143122538,-1.0991305640187266,0.0
2019-02-20,-0.0,-1.0788720882713525,1.0,-0.0,-0.5418508749117658,-1.0943641564810342,0.0
2019-02-21,-0.0,-1.0669835140353483,1.0,-0.0,-0.5431828308332096,-1.1028887568691519,0.0
2019-02-22,-0.0,-1.0691779550937093,1.0,-0.0,-0.542957877157172,-1.0991278530339579,0.0
2019-02-25,-0.0,-1.063943955880161,1.0,-0.0,-0.5554479057981816,-1.1069458935757936,0.0
2019-02-26,-0.0,-1.059919360860151,1.0,-0.0,-0.5596580303143432,-1.1137161203613828,0.0
2019-02-27,-0.0,-1.0649258470619,1.0,-0.0,-0.5668123575777952,-1.103926183271695,0.0
2019-02-28,-0.0,-1.0630559916274203,1.0,-0.0,-0.5670180159976078,-1.1077222097630262,0.0
2019-03-01,-0.0,-1.0650020558442044,1.0,-0.0,-0.565618809105521,-1.1072403094980001,0.0
2019-03-04,-0.0,-1.0659463905192716,1.0,-0.0,-0.56671277430932,-1.1057983476017794,0.0
2019-03-05,-0.0,-1.050721649484536,1.0,-0.0,-0.59456419868791,-1.1035426429240864,0.0
2019-03-06,-0.0,-1.049730175385999,1.0,-0.0,-0.5978114225753259,-1.1000224853845,0.0
2019-03-07,-0.0,-1.0344453586655695,1.0,-0.0,-0.612499065001122,-1.0930510883386941,0.0
2019-03-08,-0.0,-1.0379487575839548,1.0,-0.0,-0.6881786915021061,-1.1383081500946786,0.0
2019-03-11,-0.0,-1.037277968214397,1.0,-0.0,-0.6981146774696166,-1.1599018385789965,0.0
2019-03-12,-0.0,-1.0096430117684103,1.0,-0.0,-0.7210217656551343,-1.2052583933561616,0.0
2019-03-13,-0.0,-1.016525004941688,1.0,-0.0,-0.7328721091124728,-1.2039928839691638,0.0
2019-03-14,-0.0,-1.0128352414530761,1.0,-0.0,-0.7422651824268115,-1.206354236818128,0.0
2019-03-15,-0.0,-1.0131332082551596,1.0,-0.0,-0.7469961278990858,-1.2317272763562332,0.0
2019-03-18,-0.0,-1.0356883912027712,1.0,-0.0,-0.7567872391847257,-1.2355594940787884,0.0
2019-03-19,-0.0,-1.0358485228145333,1.0,-0.0,-0.7579921593986177,-1.2476660065473062,0.0
2019-03-20,-0.0,-1.0455925820949914,1.0,-0.0,-0.7507794468963842,-1.2527027574199294,0.0
2019-03-21,-0.0,-1.0474031494150509,1.0,-0.0,-0.7659393595919524,-1.234708335020038,0.0
2019-03-22,-0.0,-1.0409144626920412,1.0,-0.0,-0.8035372264558458,-1.2306939973104039,0.0
2019-03-25,-0.0,-1.005098943790215,1.0,-0.0,-0.8143336975436041,-1.2273481445510097,0.0
2019-03-26,-0.0,-1.0072446072446073,1.0,-0.0,-0.8044770044770044,-1.2582417582417582,0.0
2019-03-27,-0.0,-0.9781753275729179,1.0,-0.0,-0.816315768122997,-1.262139466958744,0.0
2019-03-28,-0.0,-0.9737707580494538,1.0,-0.0,-0.8114417962564456,-1.275041617605262,0.0
2019-03-29,-0.0,-0.97681783118834,1.0,-0.0,-0.8084933620234664,-1.2746132921927653,0.0
2019-04-01,-0.0,-0.9746500651041666,1.0,-0.0,-0.81103515625,-1.2833658854166667,0.0
2019-04-02,-0.0,-0.9866802030456853,1.0,-0.0,-0.8264365482233502,-1.2477969543147207,0.0
2019-04-03,-0.0,-0.9857084855866829,1.0,-0.0,-0.8307348761672757,-1.2436459602111247,0.0
2019-04-04,-0.0,-0.9863359089060594,1.0,-0.0,-0.825986173241155,-1.2543716958113054,0.0
2019-04-05,-0.0,-0.9732709519934907,1.0,-0.0,-0.8319772172497966,-1.263140764849471,0.0
2019-04-08,-0.0,-0.9678350683148992,1.0,-0.0,-0.8352716330513988,-1.26325634352635,0.0
2019-04-09,-0.0,-0.9461971142088531,1.0,-0.0,-0.8781690714926225,-1.2515692508355751,0.0
2019-04-10,-0.0,-0.9447139886655523,1.0,-0.0,-0.8772373302890691,-1.2551881599869532,0.0
2019-04-11,-0.0,-0.9395324166632666,1.0,-0.0,-0.8964462034354727,-1.2441552082908318,0.0
2019-04-12,-0.0,-0.9418220390844927,1.0,-0.0,-0.8953123087593325,-1.242666557871976,0.0
2019-04-15,-0.0,-0.9439000489955904,1.0,-0.0,-0.8911481300016332,-1.2479585170667973,0.0
2019-04-16,-0.0,-0.9418704331142589,1.0,-0.0,-0.8907621341388742,-1.2494999387680124,0.0
2019-04-17,-0.0,-0.9388071895424837,1.0,-0.0,-0.8897058823529412,-1.2564542483660133,0.0
2019-04-18,-0.0,-0.9368743615934627,1.0,-0.0,-0.8892747701736466,-1.259611848825332,0.0
2019-04-22,-0.0,-0.9351942941465813,1.0,-0.0,-0.8983030004918839,-1.265576323987539,0.0
2019-04-23,-0.0,-0.9395430868299085,1.0,-0.0,-0.8956564537959887,-1.2663549485254912,0.0
2019-04-24,-0.0,-0.922919397116645,1.0,-0.0,-0.897116644823067,-1.2756389252948888,0.0
2019-04-25,-0.0,-0.9285626460100824,1.0,-0.0,-0.9001188573302185,-1.2698471248821672,0.0
2019-04-26,-0.0,-0.932585193406503,1.0,-0.0,-0.8912730710732931,-1.286800674148066,0.0
2019-04-29,-0.0,-0.9378703094140882,1.0,-0.0,-0.8937623436471362,-1.282916392363397,0.0
2019-04-30,-0.0,-0.9294083789006291,1.0,-0.0,-0.8925708177445216,-1.2893557538132632,0.0
2019-05-01,-0.0,-0.9241370798535401,1.0,-0.0,-0.9007693257086435,-1.2891348171308676,0.0
2019-05-02,-0.0,-0.9236939531057178,1.0,-0.0,-0.8867132867132866,-1.3031262854792267,0.0
2019-05-03,-0.0,-0.9135335252982312,1.0,-0.0,-0.8939942410530646,-1.3060057589469354,0.0
2019-05-06,-0.0,-0.9078974443392732,1.0,-0.0,-0.8927116342236305,-1.3147866167331987,0.0
2019-05-07,-0.0,-0.9055818743563336,1.0,-0.0,-0.8945005149330587,-1.319340885684861,0.0
2019-05-08,-0.0,-0.9062013598754812,1.0,-0.0,-0.8874006717457197,-1.3024084541656427,0.0
2019-05-09,-0.0,-0.9048613670803128,1.0,-0.0,-0.8926567555391735,-1.2979481508784863,0.0
2019-05-10,-0.0,-0.9109369288876253,1.0,-0.0,-0.8623238435608983,-1.288023392762864,0.0
2019-05-13,-0.0,-0.9117647058823529,1.0,-0.0,-0.8602028397565923,-1.284787018255578,0.0
2019-05-14,-0.0,-0.8731433159373746,1.0,-0.0,-0.8686872741870735,-1.2726214371738258,0.0
2019-05-15,-0.0,-0.8728024403949587,1.0,-0.0,-0.8777394236172433,-1.263265633780204,0.0
2019-05-16,-0.0,-0.8721406212376596,1.0,-0.0,-0.8780801027369772,-1.2629424512400673,0.0
2019-05-17,-0.0,-0.8710661528580603,1.0,-0.0,-0.8642822736030829,-1.278781310211946,0.0
2019-05-20,-0.0,-0.8677261417449232,1.0,-0.0,-0.8648366642587687,-1.280600369211012,0.0
2019-05-21,-0.0,-0.8676464682969923,1.0,-0.0,-0.8660402361161306,-1.281893747741236,0.0
2019-05-22,-0.0,-0.8625908233310585,1.0,-0.0,-0.8702982618120508,-1.2814017903737305,0.0
2019-05-23,-0.0,-0.8619831393014854,1.0,-0.0,-0.8704134885588118,-1.2820955439582498,0.0
2019-05-24,-0.0,-0.8460429926744326,1.0,-0.0,-0.8691005163924582,-1.2878988030903487,0.0
2019-05-28,-0.0,-0.8480288172903743,1.0,-0.0,-0.868361016609966,-1.2860116069641785,0.0
2019-05-29,-0.0,-0.8652793865079683,1.0,-0.0,-0.8709509925310541,-1.2578983105004593,0.0
2019-05-30,-0.0,-0.8625948103792415,1.0,-0.0,-0.8676646706586826,-1.2617564870259481,0.0
2019-05-31,-0.0,-0.8579590858238773,1.0,-0.0,-0.8780965318842896,-1.259469394278408,0.0
2019-06-03,-0.0,-0.8519397939471989,1.0,-0.0,-0.8839745653573728,-1.288554410817772,0.0
2019-06-04,-0.0,-0.8096638321544941,1.0,-0.0,-0.8727648414527538,-1.2911865214972582,0.0
2019-06-05,-0.0,-0.8097392125240923,1.0,-0.0,-0.8794398772764819,-1.2442670023207332,0.0
2019-06-06,-0.0,-0.789325513196481,1.0,-0.0,-0.8737438905180841,-1.2470381231671555,0.0
2019-06-07,-0.0,-0.8013440860215053,1.0,-0.0,-0.8239247311827956,-1.2149385560675883,0.0
2019-06-10,-0.0,-0.7892467373883844,1.0,-0.0,-0.8162252919178814,-1.2104479890101503,0.0
2019-06-11,-0.0,-0.7907047969067035,1.0,-0.0,-0.8185750928371809,-1.2190574633436697,0.0
2019-06-12,-0.0,-0.7597673109401388,1.0,-0.0,-0.7808219178082192,-1.2124601238506285,0.0
2019-06-13,-0.0,-0.7689533398452174,1.0,-0.0,-0.7824404538282365,-1.2054624690059357,0.0
2019-06-14,-0.0,-0.7714307189296855,1.0,-0.0,-0.7876658273516479,-1.199067984516517,0.0
2019-06-17,-0.0,-0.7803729515916368,1.0,-0.0,-0.7792051233754002,-1.2076097193445092,0.0
2019-06-18,-0.0,-0.779971366136689,1.0,-0.0,-0.7792178434179791,-1.2084243839951776,0.0
2019-06-19,-0.0,-0.789481592787378,1.0,-0.0,-0.7740796393688956,-1.1930127723516153,0.0
2019-06-20,-0.0,-0.7907081641858367,1.0,-0.0,-0.7746955345060893,-1.1934295594647422,0.0
2019-06-21,-0.0,-0.7938411791246806,1.0,-0.0,-0.7734997744021658,-1.1926605504587156,0.0
2019-06-24,-0.0,-0.7907792060919064,1.0,-0.0,-0.7696686394993779,-1.2092961887887812,0.0
2019-06-25,-0.0,-0.7434696519686238,1.0,-0.0,-0.8307821186505217,-1.2335313380549844,0.0
2019-06-26,-0.0,-0.7387507626601587,1.0,-0.0,-0.8226433801098232,-1.2519066503965834,0.0
2019-06-27,-0.0,-0.7261304613504429,1.0,-0.0,-0.8258478460128321,-1.2671478765658415,0.0
2019-06-28,-0.0,-0.719279499313082,1.0,-0.0,-0.8296824912227141,-1.2672492749198594,0.0
2019-07-01,-0.0,-0.7186844213819681,1.0,-0.0,-0.8305925445457667,-1.2662062650234653,0.0
2019-07-02,-0.0,-0.7206331045003814,1.0,-0.0,-0.8269641495041953,-1.2662471395881008,0.0
2019-07-03,-0.0,-0.7317827681026581,1.0,-0.0,-0.8146959975557593,-1.2726474182706997,0.0
2019-07-05,-0.0,-0.7208121827411167,1.0,-0.0,-0.8190145414297164,-1.2768214953627723,0.0
2019-07-08,-0.0,-0.7208947247881518,1.0,-0.0,-0.8188793037636461,-1.2773112451332163,0.0
2019-07-09,-0.0,-0.7223580652555972,1.0,-0.0,-0.8193245205165433,-1.278902727897914,0.0
2019-07-10,-0.0,-0.7126695967896044,1.0,-0.0,-0.8259506974966558,-1.283240970762469,0.0
2019-07-11,-0.0,-0.7085260060381396,1.0,-0.0,-0.8357473153208239,-1.2773340467000418,0.0
2019-07-12,-0.0,-0.7030390959071473,1.0,-0.0,-0.845792608430055,-1.2691279780085523,0.0
2019-07-15,-0.0,-0.7236434553171962,1.0,-0.0,-0.839241329203472,-1.261060762494742,0.0
2019-07-16,-0.0,-0.7252629565882578,1.0,-0.0,-0.8520558424172882,-1.2475043029259896,0.0
2019-07-17,-0.0,-0.7403720501191482,1.0,-0.0,-0.8527557844569145,-1.2503651318318085,0.0
2019-07-18,-0.0,-0.7410464089670261,1.0,-0.0,-0.8470692103949944,-1.2505086177114122,0.0
2019-07-19,-0.0,-0.7425103702565679,1.0,-0.0,-0.8537025656782916,-1.2446228299277924,0.0
2019-07-22,-0.0,-0.7235706580366774,1.0,-0.0,-0.8475111727538912,-1.2815919247958083,0.0
2019-07-23,-0.0,-0.7228363440280399,1.0,-0.0,-0.8469360243423333,-1.28186265069522,0.0
2019-07-24,-0.0,-0.723753078817734,1.0,-0.0,-0.8467133620689655,-1.2780942118226601,0.0
2019-07-25,-0.0,-0.7256207892204043,1.0,-0.0,-0.8439268527430221,-1.2802694898941291,0.0
2019-07-26,-0.0,-0.7120261689436213,1.0,-0.0,-0.8514142774677698,-1.2848951318068116,0.0
2019-07-29,-0.0,-0.710920358751299,1.0,-0.0,-0.853227606913276,-1.2851149004965547,0.0
2019-07-30,-0.0,-0.7091371144738362,1.0,-0.0,-0.8537214585499211,-1.2875900042354933,0.0
2019-07-31,-0.0,-0.7205871022420834,1.0,-0.0,-0.848023730641806,-1.2837660836736267,0.0
2019-08-01,-0.0,-0.7294747381392482,1.0,-0.0,-0.843037584719655,-1.2783425754775106,0.0
2019-08-02,-0.0,-0.723559080583683,1.0,-0.0,-0.8419127555538444,-1.2847187463904823,0.0
2019-08-05,-0.0,-0.7238869203512557,1.0,-0.0,-0.8421660761053767,-1.2853951625327376,0.0
2019-08-06,-0.0,-0.7218782053717281,1.0,-0.0,-0.7956539908065189,-1.281388899441553,0.0
2019-08-07,-0.0,-0.7109540368914423,1.0,-0.0,-0.7813350468702751,-1.2876096159661323,0.0
2019-08-08,-0.0,-0.7151874811006954,1.0,-0.0,-0.7796719080737828,-1.2850015119443603,0.0
2019-08-09,-0.0,-0.7053400067737929,1.0,-0.0,-0.7643472697851202,-1.2935310277349188,0.0
2019-08-12,-0.0,-0.7054176072234764,1.0,-0.0,-0.7668924003009782,-1.2898796087283673,0.0
2019-08-13,-0.0,-0.7052532833020638,1.0,-0.0,-0.7593245778611633,-1.2878048780487805,0.0
2019-08-14,-0.0,-0.7138370658391595,1.0,-0.0,-0.7431487643474035,-1.2817138370658392,0.0
2019-08-15,-0.0,-0.7364406779661017,1.0,-0.0,-0.7273765659543111,-1.2207811348563007,0.0
2019-08-16,-0.0,-0.7468736207150213,1.0,-0.0,-0.7121156392526115,-1.219104016477858,0.0
2019-08-19,-0.0,-0.7415647831993244,1.0,-0.0,-0.7124132613723978,-1.2174982560487573,0.0
2019-08-20,-0.0,-0.7465191264839514,1.0,-0.0,-0.7061776344716401,-1.2113806243587866,0.0
2019-08-21,-0.0,-0.7533313808756772,1.0,-0.0,-0.705813442670962,-1.2017132815932055,0.0
2019-08-22,-0.0,-0.753225333528808,1.0,-0.0,-0.7056150124615158,-1.2063113912915993,0.0
2019-08-23,-0.0,-0.7529140092368595,1.0,-0.0,-0.7060332820174474,-1.206473132468294,0.0
2019-08-26,-0.0,-0.737161107683374,1.0,-0.0,-0.6992342031720684,-1.1929735419010634,0.0
2019-08-27,-0.0,-0.7380493656621469,1.0,-0.0,-0.7059507797448108,-1.191210149405649,0.0
2019-08-28,-0.0,-0.7179971658006613,1.0,-0.0,-0.7288252607100033,-1.18676646924167,0.0
2019-08-29,-0.0,-0.7062477297493643,1.0,-0.0,-0.7425717399200872,-1.1835452233926627,0.0
2019-08-30,-0.0,-0.7358151279794927,1.0,-0.0,-0.8312354133986304,-1.258943260511918,0.0
2019-09-03,-0.0,-0.7454608136060675,1.0,-0.0,-0.8437906994560637,-1.241285528231058,0.0
2019-09-04,-0.0,-0.727782867613376,1.0,-0.0,-0.838448618109635,-1.2511452130096197,0.0
2019-09-05,-0.0,-0.7392844896559607,1.0,-0.0,-0.8407818036347011,-1.2298548405532062,0.0
2019-09-06,-0.0,-0.7406785482578331,1.0,-0.0,-0.8399801549440904,-1.2356982024958976,0.0
2019-09-09,-0.0,-0.7240732948242226,1.0,-0.0,-0.846371600168318,-1.255001721433763,0.0
2019-09-10,-0.0,-0.7289701709991565,1.0,-0.0,-0.8200291388697185,-1.2850624952074228,0.0
2019-09-11,-0.0,-0.7183195856512565,1.0,-0.0,-0.8621523115288702,-1.2560905428735853,0.0
2019-09-12,-0.0,-0.7105222793158985,1.0,-0.0,-0.8666692230999309,-1.2574200475496586,0.0
2019-09-13,-0.0,-0.7089821277901357,1.0,-0.0,-0.870138835621692,-1.2561172048784228,0.0
2019-09-16,-0.0,-0.7088384225870799,1.0,-0.0,-0.8716817554089303,-1.25556237532607,0.0
2019-09-17,-0.0,-0.6176695466014221,1.0,-0.0,-0.8986925605933176,-1.3065601345668632,0.0
2019-09-18,-0.0,-0.6244596610688191,1.0,-0.0,-0.890555066753376,-1.3104318886041084,0.0
2019-09-19,-0.0,-0.6349849104175421,1.0,-0.0,-0.8709936203537457,-1.3141307254460022,0.0
