Date,IWF,IWM,MTUM,SPY,UCTT,VLUE,VXX
2018-11-26,-0.6079433973482371,-1.4958083120280636,-0.0,-1.4304655449194363,1.0,-1.4114989000535108,0.0
2018-11-27,-0.5902046610670768,-1.501419614338105,-0.0,-1.421329705430025,1.0,-1.4021057612681889,0.0
2018-11-28,-0.5974951029856947,-1.483706297857185,-0.0,-1.4396034902356503,1.0,-1.4149700243366772,0.0
2018-11-29,-0.5632911392405063,-1.4600328176277544,-0.0,-1.4256915142991093,1.0,-1.4112751992498829,0.0
2018-11-30,-0.5623351503428873,-1.4605240021100756,-0.0,-1.4261180470077954,1.0,-1.4123439423245998,0.0
2018-12-03,-0.557873761941042,-1.4631073082107484,-0.0,-1.4271230147101917,1.0,-1.4125300357498682,0.0
2018-12-04,-0.5497486262130247,-1.463755407459371,-0.0,-1.4227756342803697,1.0,-1.409622354729335,0.0
2018-12-06,-0.5355377535367308,-1.3524231577751264,-0.0,-1.4279870461905575,1.0,-1.365547412078859,0.0
2018-12-07,-0.5363026928758096,-1.3522895125553913,-0.0,-1.4281331666856039,1.0,-1.3643904101806612,0.0
2018-12-10,-0.4931753075324384,-1.3565129472560804,-0.0,-1.4280177498174467,1.0,-1.3393248328933327,0.0
2018-12-11,-0.4747787860001127,-1.3693851096206955,-0.0,-1.4286197373612128,1.0,-1.3632982021078734,0.0
2018-12-12,-0.47330138144911194,-1.3705666760642796,-0.0,-1.4286439244431912,1.0,-1.3659994361432195,0.0
2018-12-13,-0.4731061672768234,-1.3658124471979722,-0.0,-1.4302450014080539,1.0,-1.363108983384962,0.0
2018-12-14,-0.4762172811708415,-1.3584576414297775,-0.0,-1.432254432873628,1.0,-1.3621165212496482,0.0
2018-12-17,-0.4529306287123165,-1.3558780679143785,-0.0,-1.414546677126527,1.0,-1.3801412081138629,0.0
2018-12-18,-0.42292180147882585,-1.3436589737844498,-0.0,-1.4281313018149226,1.0,-1.4069011875420119,0.0
2018-12-19,-0.4171851353623675,-1.346449190067821,-0.0,-1.4322067148702426,1.0,-1.4092819909197913,0.0
2018-12-20,-0.4153108981502117,-1.3266659237798082,-0.0,-1.4313572542901718,1.0,-1.3982616447515044,0.0
2018-12-21,-0.40687742651136993,-1.3302828618968388,-0.0,-1.4400443704936217,1.0,-1.3691070438158626,0.0
2018-12-24,-0.3719226744506251,-1.2949826513190505,-0.0,-1.4357548053092468,1.0,-1.4048025554882415,0.0
2018-12-26,-0.37069952565290876,-1.3063627937407993,-0.0,-1.3951256747178453,1.0,-1.3800774221689114,0.0
2018-12-27,-0.3110983323749281,-1.2459616289403523,-0.0,-1.2952062313764443,1.0,-1.3753986094411628,0.0
2018-12-28,-0.31576189478096833,-1.2450744078809473,-0.0,-1.298836721861245,1.0,-1.3803185914902534,0.0
2018-12-31,-0.31307357491216115,-1.2512454769521213,-0.0,-1.2995437621270125,1.0,-1.3802506686244689,0.0
2019-01-02,-0.3116413214472994,-1.251442055584688,-0.0,-1.2999999999999998,1.0,-1.3807551127425275,0.0
2019-01-03,-0.30997219745055865,-1.2525310811519699,-0.0,-1.2993232964381263,1.0,-1.3838850128521218,0.0
2019-01-04,-0.26758433703529905,-1.2648730382188853,-0.0,-1.2856249022368216,1.0,-1.395953907920121,0.0
2019-01-07,-0.24675125345339202,-1.227105290084928,-0.0,-1.2732528394556433,1.0,-1.3690780722398446,0.0
2019-01-08,-0.2473552409669341,-1.2215464813205907,-0.0,-1.2746460878008892,1.0,-1.3671487708897634,0.0
2019-01-09,-0.23963180772181028,-1.2003579647149067,-0.0,-1.283252365124009,1.0,-1.3905395039631807,0.0
2019-01-10,-0.23971167118245487,-1.19927406574306,-0.0,-1.2833699708603854,1.0,-1.3898573692551506,0.0
2019-01-11,-0.2402763561924258,-1.1917604912998976,-0.0,-1.2872057318321393,1.0,-1.3984646878198568,0.0
2019-01-14,-0.25424766569722945,-1.1885300270421961,-0.0,-1.278585642124598,1.0,-1.380886779937752,0.0
2019-01-15,-0.25607390771743566,-1.1870661494487544,-0.0,-1.277817476521029,1.0,-1.3831665986116781,0.0
2019-01-16,-0.24120167295725797,-1.187595633989595,-0.0,-1.2714985208609608,1.0,-1.4001326124655715,0.0
2019-01-17,-0.2352431440513814,-1.1940055051483331,-0.0,-1.2708227138342338,1.0,-1.3973391783056377,0.0
2019-01-18,-0.242803632818513,-1.1907742829288317,-0.0,-1.276104469187747,1.0,-1.4214172097080404,0.0
2019-01-22,-0.0,-1.2371106763259478,-0.0,-1.492358944529639,1.0,-1.5584580402940087,0.0
2019-01-23,-0.0,-1.1822469528351882,-0.0,-1.5045045045045045,1.0,-1.6126656067832539,0.0
2019-01-24,-0.0,-1.1919207962727658,-0.0,-1.486869970351546,1.0,-1.615576027107158,0.0
2019-01-25,-0.0,-1.153268672256014,-0.0,-1.535043016055674,1.0,-1.7914406268836647,0.0
2019-01-28,-0.0,-1.1735749846171055,-0.0,-1.5927728366056944,1.0,-1.8274318957319458,0.0
2019-01-29,-0.0,-1.17707399103139,-0.0,-1.5812780269058297,1.0,-1.8470291479820629,0.0
2019-01-30,-0.0,-1.1732243801421616,-0.0,-1.5734034812783344,1.0,-1.8502826439805227,0.0
2019-01-31,-0.0,-1.1758729089480184,-0.0,-1.5881890647805097,1.0,-1.8495003929493656,0.0
2019-02-01,-0.0,-1.1744042266187051,-0.0,-1.5985836330935252,1.0,-1.847515737410072,0.0
2019-02-04,-0.0,-1.1730942715381145,-0.0,-1.596470455570591,1.0,-1.8686851601262968,0.0
2019-02-05,-0.0,-1.1558138241672693,-0.0,-1.5366735249958294,1.0,-1.8683756881499196,0.0
2019-02-06,-0.0,-1.1549209530171454,-0.0,-1.5458695168114007,1.0,-1.8658984635938545,0.0
2019-02-07,-0.0,-1.1255580664719176,-0.0,-1.5282478090723695,1.0,-1.8579617483326902,0.0
2019-02-08,-0.0,-1.1285249158434965,-0.0,-1.540477898570719,1.0,-1.8495116163567131,0.0
2019-02-11,-0.0,-1.1114614448500941,-0.0,-1.5537670096249585,1.0,-1.8663568978869343,0.0
2019-02-12,-0.0,-1.1210625554569653,-0.0,-1.5661601597160602,1.0,-1.8584738243123333,0.0
2019-02-13,-0.0,-1.149592775223004,-0.0,-1.554268934567012,1.0,-1.8366668513491051,0.0
2019-02-14,-0.0,-1.0869782138699484,-0.0,-1.6028604689838684,1.0,-1.8537058595265814,0.0
2019-02-15,-0.0,-1.1041331484049932,-0.0,-1.5962829403606102,1.0,-1.8473786407766992,0.0
2019-02-19,-0.0,-1.0685562149869654,-0.0,-1.6315935437350932,1.0,-1.8464695767929444,0.0
2019-02-20,-0.0,-1.0437233983748826,-0.0,-1.6449615831076227,1.0,-1.8389254325355149,0.0
2019-02-21,-0.0,-1.0728612588652482,-0.0,-1.6406249999999998,1.0,-1.8272938829787235,0.0
2019-02-22,-0.0,-1.06364593142414,-0.0,-1.6501412507616462,1.0,-1.825458372569656,0.0
2019-02-25,-0.0,-1.0604282947943957,-0.0,-1.7266203440027337,1.0,-1.9083608611459162,0.0
2019-02-26,-0.0,-1.0591051581647195,-0.0,-1.7275007124536907,1.0,-1.913080649757766,0.0
2019-02-27,-0.0,-1.060885924405678,-0.0,-1.728407730460065,1.0,-1.911635596602246,0.0
2019-02-28,-0.0,-1.0463010715718297,-0.0,-1.7262621053234772,1.0,-1.9578247664890265,0.0
2019-03-01,-0.0,-1.0494669265161067,-0.0,-1.7227444686461078,1.0,-1.9597615499254841,0.0
2019-03-04,-0.0,-1.0427933088909258,-0.0,-1.7073212648945923,1.0,-1.978574702108158,0.0
2019-03-05,-0.0,-1.0201636133195067,-0.0,-1.7602258324691782,1.0,-1.9806429312132732,0.0
2019-03-06,-0.0,-1.020559778852799,-0.0,-1.7599055517161943,1.0,-1.9785763648928818,0.0
2019-03-07,-0.0,-0.9627101141644197,-0.0,-1.7994951523148415,1.0,-1.9747002466869372,0.0
2019-03-08,-0.0,-0.9465937518180232,-0.0,-1.8632264820524755,1.0,-2.0078538600267613,0.0
2019-03-11,-0.0,-0.9475728155339805,-0.0,-1.8753162694910268,1.0,-2.0611944689614594,0.0
2019-03-12,-0.0,-0.9112394332658651,-0.0,-1.9141564471960948,1.0,-2.1276937730682226,0.0
2019-03-13,-0.0,-0.9221321249701884,-0.0,-1.9145003577390889,1.0,-2.125745289768662,0.0
2019-03-14,-0.0,-0.9295104395931235,-0.0,-1.8979239783475106,1.0,-2.1210516923442984,0.0
2019-03-15,-0.0,-0.9296637905385302,-0.0,-1.9002677774471883,1.0,-2.120678369532877,0.0
2019-03-18,-0.0,-0.9519666485408738,-0.0,-1.9310615672769018,1.0,-2.158963204640203,0.0
2019-03-19,-0.0,-0.9548598471059337,-0.0,-1.934716660599442,1.0,-2.177587671399102,0.0
2019-03-20,-0.0,-0.9533823618792925,-0.0,-1.9277943232237282,1.0,-2.196742235458579,0.0
2019-03-21,-0.0,-0.9561844736682626,-0.0,-1.9509120659353978,1.0,-2.1530816314162777,0.0
2019-03-22,-0.0,-0.9440546641449575,-0.0,-1.9987798181929108,1.0,-2.1581355621987677,0.0
2019-03-25,-0.0,-0.8124209384976808,-0.0,-2.0507800734895487,1.0,-2.160532498042287,0.0
2019-03-26,-0.0,-0.8297859438481595,-0.0,-2.0511794312048997,1.0,-2.1829482748165665,0.0
2019-03-27,-0.0,-0.793115985941098,-0.0,-2.07847533632287,1.0,-2.1882802084595805,0.0
2019-03-28,-0.0,-0.7897099866521053,-0.0,-2.0733527484528578,1.0,-2.2041621162480283,0.0
2019-03-29,-0.0,-0.7737878235508566,-0.0,-2.0799611131364686,1.0,-2.2222627293717343,0.0
2019-04-01,-0.0,-0.7840598212657305,-0.0,-2.077086752994103,1.0,-2.218250349565323,0.0
2019-04-02,-0.0,-0.7987016926530364,-0.0,-2.0891827943942243,1.0,-2.1789722744646,0.0
2019-04-03,-0.0,-0.8000479214088895,-0.0,-2.035042530250389,1.0,-2.15508565951839,0.0
2019-04-04,-0.0,-0.8099916137534444,-0.0,-2.0204864023002274,1.0,-2.159638193362885,0.0
2019-04-05,-0.0,-0.7830684669614051,-0.0,-2.020014338630661,1.0,-2.1712868921018043,0.0
2019-04-08,-0.0,-0.7726350948347847,-0.0,-2.017475843969939,1.0,-2.1743409280687103,0.0
2019-04-09,-0.0,-0.7719885277246654,-0.0,-2.031010994263862,1.0,-2.172143881453155,0.0
2019-04-10,-0.0,-0.7543409511307358,-0.0,-2.034190584163733,1.0,-2.178411599737455,0.0
2019-04-11,-0.0,-0.6927451413427561,-0.0,-1.6984319787985867,1.0,-2.130024293286219,0.0
2019-04-12,-0.0,-0.6783549074225791,-0.0,-1.677426402315801,1.0,-2.1060134360150746,0.0
2019-04-15,-0.0,-0.677532268650186,-0.0,-1.6795558958652372,1.0,-2.1121745788667687,0.0
2019-04-16,-0.0,-0.6768195986219719,-0.0,-1.6797178323399136,1.0,-2.111828074588505,0.0
2019-04-17,-0.0,-0.6610225580497491,-0.0,-1.6801610501351278,1.0,-2.1742871325354365,0.0
2019-04-18,-0.0,-0.635523329827863,-0.0,-1.6872751425250456,1.0,-2.2121547572923013,0.0
2019-04-22,-0.0,-0.6451308260652185,-0.0,-1.6952391533803677,1.0,-2.2148769512804845,0.0
2019-04-23,-0.0,-0.6452060882124208,-0.0,-1.696144872791912,1.0,-2.213587379180091,0.0
2019-04-24,-0.0,-0.6217340655683141,-0.0,-1.6882454096632826,1.0,-2.2372552282687077,0.0
2019-04-25,-0.0,-0.6465856770399955,-0.0,-1.6853608476174624,1.0,-2.2152881788428465,0.0
2019-04-26,-0.0,-0.6342710997442456,-0.0,-1.6860891804737017,1.0,-2.23951962637607,0.0
2019-04-29,-0.0,-0.6369196552682791,-0.0,-1.6871281623575198,1.0,-2.2361412288017792,0.0
2019-04-30,-0.0,-0.6409800544474693,-0.0,-1.692371798433246,1.0,-2.2225123617978775,0.0
2019-05-01,-0.0,-0.649888888888889,-0.0,-1.6918888888888888,1.0,-2.213777777777778,0.0
2019-05-02,-0.0,-0.6416545880254209,-0.0,-1.6829635410859627,1.0,-2.2500836213624704,0.0
2019-05-03,-0.0,-0.6783286908077995,-0.0,-1.654317548746518,1.0,-2.2383844011142062,0.0
2019-05-06,-0.0,-0.8277177368086459,-0.0,-1.7232271860371033,1.0,-2.2283996994740796,0.0
2019-05-07,-0.0,-0.8312995199814932,-0.0,-1.7198542594413277,1.0,-2.23220172343994,0.0
2019-05-08,-0.0,-0.8426701871197336,-0.0,-1.6971645046492938,1.0,-2.200034439214786,0.0
2019-05-09,-0.0,-0.8426972740315639,-0.0,-1.6973314203730274,1.0,-2.1989096126255383,0.0
2019-05-10,-0.0,-0.8412470574725843,-0.0,-1.6998334960096457,1.0,-2.200436355285066,0.0
2019-05-13,-0.0,-0.8317981577893472,-0.0,-1.6885977458664685,1.0,-2.2007551919446193,0.0
2019-05-14,-0.0,-0.7449410968941999,-0.0,-1.7013133419762132,1.0,-2.190350036638295,0.0
2019-05-15,-0.0,-0.764705882352941,-0.0,-1.7106334841628956,1.0,-2.1807692307692306,0.0
2019-05-16,-0.0,-0.767898579432905,-0.0,-1.710906106740619,1.0,-2.180825174033618,0.0
2019-05-17,-0.0,-0.7754052985369712,-0.0,-1.6794893520872167,1.0,-2.1938654465344856,0.0
2019-05-20,-0.0,-0.7660018030200585,-0.0,-1.6742731575388778,1.0,-2.1941627225602884,0.0
2019-05-21,-0.0,-0.7519554330088346,-0.0,-1.6829666310280795,1.0,-2.1921670136739633,0.0
2019-05-22,-0.0,-0.7401459854014598,-0.0,-1.6813026389668724,1.0,-2.1933745087029757,0.0
2019-05-23,-0.0,-0.7121499497935958,-0.0,-1.6797947115921008,1.0,-2.186544683699654,0.0
2019-05-24,-0.0,-0.6801601423487544,-0.0,-1.68255115658363,1.0,-2.197786921708185,0.0
2019-05-28,-0.0,-0.6639439906651109,-0.0,-1.6850030560648999,1.0,-2.207534589098183,0.0
2019-05-29,-0.0,-0.6807944080772218,-0.0,-1.691001886164429,1.0,-2.175801619882392,0.0
2019-05-30,-0.0,-0.6751511118504964,-0.0,-1.6867409748793878,1.0,-2.1835523761991906,0.0
2019-05-31,-0.0,-0.6759742422560231,-0.0,-1.7035083823692683,1.0,-2.1717553014322197,0.0
2019-06-03,-0.0,-0.6999668654738238,-0.0,-1.7224431190633975,1.0,-2.100011044842059,0.0
2019-06-04,-0.0,-0.6751764446404941,-0.0,-1.7535840317600353,1.0,-2.0851345390383766,0.0
2019-06-05,-0.0,-0.6619073569482289,-0.0,-1.7811444141689374,1.0,-2.0064850136239785,0.0
2019-06-06,-0.0,-0.6716596764529659,-0.0,-1.7598453074786207,1.0,-2.015414782940247,0.0
2019-06-07,-0.0,-0.6884361893349311,-0.0,-1.7500408518982515,1.0,-2.0084427256386514,0.0
2019-06-10,-0.0,-0.6917428198433421,-0.0,-1.7324303742384681,1.0,-2.0153394255874675,0.0
2019-06-11,-0.0,-0.6881443298969072,-0.0,-1.746545295020838,1.0,-2.0489690721649483,0.0
2019-06-12,-0.0,-0.7013552225650067,-0.0,-1.7665821947994713,1.0,-2.0411524900837374,0.0
2019-06-13,-0.0,-0.6890742191872831,-0.0,-1.8028657785738271,1.0,-2.1052837792454944,0.0
2019-06-14,-0.0,-0.6991065909984829,-0.0,-1.8038995336292634,1.0,-2.1158622239703324,0.0
2019-06-17,-0.0,-0.7046179680940385,-0.0,-1.7685418415897005,1.0,-2.1243772739994404,0.0
2019-06-18,-0.0,-0.7179917253717992,-0.0,-1.756681203175668,1.0,-2.1162920720116296,0.0
2019-06-19,-0.0,-0.7401057612023378,-0.0,-1.7362649596437516,1.0,-2.0900083495686057,0.0
2019-06-20,-0.0,-0.7461547035220688,-0.0,-1.7361792242532323,1.0,-2.0905595185020065,0.0
2019-06-21,-0.0,-0.7602231520223153,-0.0,-1.7198884239888426,1.0,-2.0986889818688983,0.0
2019-06-24,-0.0,-0.7788083192804947,-0.0,-1.7287802136031478,1.0,-2.113546936481169,0.0
2019-06-25,-0.0,-0.7846387234520732,-0.0,-1.7237330037082819,1.0,-2.110180919204405,0.0
2019-06-26,-0.0,-0.7905973327356269,-0.0,-1.6916956180656728,1.0,-2.121203631065785,0.0
2019-06-27,-0.0,-0.7713337458513809,-0.0,-1.6951116611351746,1.0,-2.1587444450694715,0.0
2019-06-28,-0.0,-0.7742824985931345,-0.0,-1.6927968486212719,1.0,-2.1603826674169953,0.0
2019-07-01,-0.0,-0.7675961322239712,-0.0,-1.7034517652349899,1.0,-2.1507195862379134,0.0
2019-07-02,-0.0,-0.7703370786516854,-0.0,-1.6968539325842695,1.0,-2.1507865168539326,0.0
2019-07-03,-0.0,-0.7739071805820879,-0.0,-1.6923811664231936,1.0,-2.1523766715361274,0.0
2019-07-05,-0.0,-0.7777653066951007,-0.0,-1.681070767158651,1.0,-2.153151130815422,0.0
2019-07-08,-0.0,-0.773871040215682,-0.0,-1.6872612895978432,1.0,-2.155639182206246,0.0
2019-07-09,-0.0,-0.7653399202829394,-0.0,-1.6865772188850836,1.0,-2.1619603660248132,0.0
2019-07-10,-0.0,-0.7373181281950453,-0.0,-1.7059153980113477,1.0,-2.1744845795180043,0.0
2019-07-11,-0.0,-0.7163996439697374,-0.0,-1.7128393413440142,1.0,-2.133789497107254,0.0
2019-07-12,-0.0,-0.7352597294137299,-0.0,-1.710094092756528,1.0,-2.122264907299148,0.0
2019-07-15,-0.0,-0.7511983056515439,-0.0,-1.7067216586779623,1.0,-2.115594694014045,0.0
2019-07-16,-0.0,-0.7226305397103993,-0.0,-1.6100811759543658,1.0,-2.1522049144361564,0.0
2019-07-17,-0.0,-0.7275075570211595,-0.0,-1.6178070898598516,1.0,-2.150755702115966,0.0
2019-07-18,-0.0,-0.7259032856675036,-0.0,-1.607957646545137,1.0,-2.124058508896409,0.0
2019-07-19,-0.0,-0.7286533733952473,-0.0,-1.6056815077847584,1.0,-2.128653373395247,0.0
2019-07-22,-0.0,-0.7441695727986051,-0.0,-1.594758064516129,1.0,-2.1100152571926767,0.0
2019-07-23,-0.0,-0.745703529925255,-0.0,-1.6034699110698891,1.0,-2.106661574553985,0.0
2019-07-24,-0.0,-0.7455634186173108,-0.0,-1.6004899292324442,1.0,-2.0976047904191617,0.0
2019-07-25,-0.0,-0.7866263070996148,-0.0,-1.5813979086406162,1.0,-2.135553109521189,0.0
2019-07-26,-0.0,-0.8085703284009021,-0.0,-1.5657626932174487,1.0,-2.1265196105396336,0.0
2019-07-29,-0.0,-0.7933975240715269,-0.0,-1.5669325997248968,1.0,-2.1416781292984868,0.0
2019-07-30,-0.0,-0.7963788454130207,-0.0,-1.5669473336635296,1.0,-2.140003301964669,0.0
2019-07-31,-0.0,-0.8042927903137038,-0.0,-1.5587782058337918,1.0,-2.140506329113924,0.0
2019-08-01,-0.0,-0.8155755711775043,-0.0,-1.5491542179261863,1.0,-2.1273066783831287,0.0
2019-08-02,-0.0,-0.800504358313689,-0.0,-1.5379091058604244,1.0,-2.143742119401349,0.0
2019-08-05,-0.0,-0.7941224757839435,-0.0,-1.54681770918842,1.0,-2.1316696765719914,0.0
2019-08-06,-0.0,-0.7980096826250672,-0.0,-1.4781603012372242,1.0,-2.1031199569661108,0.0
2019-08-07,-0.0,-0.8361985602234877,-0.0,-1.421940474911357,1.0,-2.114161383904588,0.0
2019-08-08,-0.0,-0.8303427527667347,-0.0,-1.4226925969700226,1.0,-2.1192650693026756,0.0
2019-08-09,-0.0,-0.8043594401111229,-0.0,-1.391227695266588,1.0,-2.146863981194572,0.0
2019-08-12,-0.0,-0.8030902480752781,-0.0,-1.3936056458511548,1.0,-2.1497540633019674,0.0
2019-08-13,-0.0,-0.8050301060371929,-0.0,-1.3820536047317098,1.0,-2.141418447274471,0.0
2019-08-14,-0.0,-0.8197831261571014,-0.0,-1.350647976725734,1.0,-2.1191219254165565,0.0
2019-08-15,-0.0,-0.8581368781804963,-0.0,-1.308027832589054,1.0,-2.0264305743067816,0.0
2019-08-16,-0.0,-0.8557182923028981,-0.0,-1.3108444998441884,1.0,-2.027163186870261,0.0
2019-08-19,-0.0,-0.839547614129312,-0.0,-1.3163602561454246,1.0,-2.0083143978516835,0.0
2019-08-20,-0.0,-0.8436021394774738,-0.0,-1.3082699033120757,1.0,-1.9911026537749434,0.0
2019-08-21,-0.0,-0.8457706332494479,-0.0,-1.310410353859586,1.0,-1.9796620615273999,0.0
2019-08-22,-0.0,-0.8447952088514439,-0.0,-1.3074658681419074,1.0,-1.9231081561183576,0.0
2019-08-23,-0.0,-0.8429521344094209,-0.0,-1.3087660524846456,1.0,-1.9241662859753312,0.0
2019-08-26,-0.0,-0.8171319542076722,-0.0,-1.3036252259489858,1.0,-1.9003816027314722,0.0
2019-08-27,-0.0,-0.8087749173595112,-0.0,-1.2931483521987377,1.0,-1.9065411199038365,0.0
2019-08-28,-0.0,-0.7996496496496496,-0.0,-1.299049049049049,1.0,-1.9063063063063062,0.0
2019-08-29,-0.0,-0.7881228737242345,-0.0,-1.3183910346207723,1.0,-1.8964878927356414,0.0
2019-08-30,-0.0,-0.7792466949363932,-0.0,-1.3205288101771016,1.0,-1.8889997505612373,0.0
2019-09-03,-0.0,-0.7904191616766468,-0.0,-1.3225049900199601,1.0,-1.8770958083832336,0.0
2019-09-04,-0.0,-0.766355606567194,-0.0,-1.3288088227955486,1.0,-1.8951045461350364,0.0
2019-09-05,-0.0,-0.7548554595836038,-0.0,-1.3290229167706824,1.0,-1.9088821209246594,0.0
2019-09-06,-0.0,-0.7503984063745021,-0.0,-1.3417330677290835,1.0,-1.8879980079681273,0.0
2019-09-09,-0.0,-0.7499875516606085,-0.0,-1.3389433849524472,1.0,-1.8904048199970123,0.0
2019-09-10,-0.0,-0.746079944248096,-0.0,-1.3522823435711084,1.0,-1.879486286027179,0.0
2019-09-11,-0.0,-0.783326798666928,-0.0,-1.3012644579494217,1.0,-1.8163595373456185,0.0
2019-09-12,-0.0,-0.8103981540576365,-0.0,-1.2896067553635426,1.0,-1.809416269821788,0.0
2019-09-13,-0.0,-0.8066417763804284,-0.0,-1.3038907447435646,1.0,-1.8020239732756926,0.0
2019-09-16,-0.0,-0.8118226600985221,-0.0,-1.305665024630542,1.0,-1.8086206896551722,0.0
