Date,GWW,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-06,1.0,-0.2528666716630443,-0.8390541857153564,-0.0,-0.8705688375927453,-0.7847935246945965,0.0
2018-11-07,1.0,-0.25191897255401213,-0.8392181824989704,-0.0,-0.8689107724566594,-0.7842887632455912,0.0
2018-11-08,1.0,-0.23207064148703296,-0.835157496382592,-0.0,-0.8588283307980559,-0.7841056654175788,0.0
2018-11-09,1.0,-0.23231311445000924,-0.834984232980894,-0.0,-0.8586904099424967,-0.7839361899462066,0.0
2018-11-12,1.0,-0.23186691312384472,-0.8133456561922365,-0.0,-0.8699815157116451,-0.781626617375231,0.0
2018-11-13,1.0,-0.20113553113553112,-0.8078754578754578,-0.0,-0.8752380952380953,-0.7787545787545788,0.0
2018-11-14,1.0,-0.20396330275229355,-0.8082935779816514,-0.0,-0.877834862385321,-0.7796330275229357,0.0
2018-11-15,1.0,-0.20383781200602874,-0.8150939234643239,-0.0,-0.8890195934271955,-0.7681138109767305,0.0
2018-11-16,1.0,-0.2022879771202288,-0.8087119128808713,-0.0,-0.8863711362886373,-0.7692589740769259,0.0
2018-11-19,1.0,-0.20002936210819938,-0.8105776994788226,-0.0,-0.8889011231006386,-0.7707553402334288,0.0
2018-11-20,1.0,-0.1654395684502114,-0.8013558827817466,-0.0,-0.8919667590027701,-0.7860839772561599,0.0
2018-11-21,1.0,-0.16702185298898323,-0.7929564746252484,-0.0,-0.8875203178616581,-0.764565649268557,0.0
2018-11-23,1.0,-0.1674008810572687,-0.791434967863075,-0.0,-0.8875929804289737,-0.7644616162345634,0.0
2018-11-26,1.0,-0.16762400202304828,-0.7907590043712294,-0.0,-0.8886962176221957,-0.7655070264802573,0.0
2018-11-27,1.0,-0.16398227218679062,-0.7900046841782871,-0.0,-0.886426692609808,-0.7628364501135013,0.0
2018-11-28,1.0,-0.162674938681287,-0.798946760929159,-0.0,-0.8837108642331554,-0.7616505554754004,0.0
2018-11-29,1.0,-0.13769510369895233,-0.7849048535385932,-0.0,-0.8775568384291926,-0.7633810847409308,0.0
2018-11-30,1.0,-0.13748753028359698,-0.785022089211914,-0.0,-0.8782955679065128,-0.7619352999857489,0.0
2018-12-03,1.0,-0.13639762167550823,-0.7848826859401147,-0.0,-0.8777726350268807,-0.7613130629828746,0.0
2018-12-04,1.0,-0.12866929329499877,-0.7874560749653924,-0.0,-0.8741348099243957,-0.7592375678841444,0.0
2018-12-06,1.0,-0.11982397172459197,-0.7416403894798849,-0.0,-0.8681867008558855,-0.735472469593541,0.0
2018-12-07,1.0,-0.11981566820276499,-0.7415889955303004,-0.0,-0.868473025882679,-0.7349710682235543,0.0
2018-12-10,1.0,-0.10252447192168986,-0.740786536149751,-0.0,-0.8675596771423664,-0.7238193371114545,0.0
2018-12-11,1.0,-0.09512346103583466,-0.7448586560286128,-0.0,-0.8664626177866429,-0.7325813329665039,0.0
2018-12-12,1.0,-0.09647795281007085,-0.7446515787301369,-0.0,-0.8668913806149824,-0.7314439017679025,0.0
2018-12-13,1.0,-0.09624106652006596,-0.7405167674546453,-0.0,-0.8700178669598679,-0.7291781198460692,0.0
2018-12-14,1.0,-0.0985267351213984,-0.7352587657543185,-0.0,-0.8717332325972733,-0.7286651327312065,0.0
2018-12-17,1.0,-0.08053094317676439,-0.7351441962300297,-0.0,-0.8596353186685368,-0.7457151654065889,0.0
2018-12-18,1.0,-0.06421331882184886,-0.7233861642065165,-0.0,-0.8603156247874294,-0.7532140670702673,0.0
2018-12-19,1.0,-0.06198333049838408,-0.7243068549072972,-0.0,-0.861711175369961,-0.7539717639054261,0.0
2018-12-20,1.0,-0.061216202497377414,-0.7121248011911611,-0.0,-0.8628811207742547,-0.7477581130926195,0.0
2018-12-21,1.0,-0.05614082326411094,-0.7117902460368214,-0.0,-0.8656726464945643,-0.7321194170509239,0.0
2018-12-24,1.0,-0.036467560250025066,-0.6916134639168366,-0.0,-0.8629541732125547,-0.7515459437777853,0.0
2018-12-26,1.0,-0.036034842513165306,-0.695691054217865,-0.0,-0.8420163614082735,-0.7382837081442719,0.0
2018-12-27,1.0,-0.006042199488491048,-0.6645140664961636,-0.0,-0.7858375959079283,-0.7405370843989769,0.0
2018-12-28,1.0,-0.004984821856526602,-0.6653139479150024,-0.0,-0.7854609362517974,-0.7396708739415242,0.0
2018-12-31,1.0,-0.005847579485540821,-0.664323374340949,-0.0,-0.7853970282792778,-0.7398625978590829,0.0
2019-01-02,1.0,-0.002905027932960894,-0.6640063846767758,-0.0,-0.783974461292897,-0.7414525139664805,0.0
2019-01-03,1.0,-0.018947637946485726,-0.6621111253360645,-0.0,-0.8011138138522598,-0.7184419408526437,0.0
2019-01-04,1.0,-0.0067291746396224,-0.6644661308840414,-0.0,-0.7972317897691032,-0.7207551983671386,0.0
2019-01-07,1.0,-0.0,-0.6434760768554565,-0.0,-0.790593997237222,-0.7054502072083385,0.0
2019-01-08,1.0,-0.000501819094216535,-0.6256429557144649,-0.0,-0.8062978296324174,-0.7039267344122444,0.0
2019-01-09,1.0,-0.0,-0.616979300410234,-0.0,-0.8057808536623555,-0.7087965427614067,0.0
2019-01-10,1.0,-0.00059460474431996,-0.6146648306941228,-0.0,-0.8061901483382362,-0.7080490705388998,0.0
2019-01-11,1.0,-0.0032286377029653313,-0.6003071907717384,-0.0,-0.8106074854241113,-0.7204250517208952,0.0
2019-01-14,1.0,-0.009871084262315501,-0.5950052936414025,-0.0,-0.7977206202902162,-0.7113408482281871,0.0
2019-01-15,1.0,-0.005705200149644594,-0.5915014340940268,-0.0,-0.7951427858835266,-0.725215114104003,0.0
2019-01-16,1.0,-0.021916092673763307,-0.5883531621790857,-0.0,-0.8109580463368815,-0.7096430807764558,0.0
2019-01-17,1.0,-0.023962411902897416,-0.5845575567736884,-0.0,-0.8135943617854348,-0.7102270947533281,0.0
2019-01-18,1.0,-0.028397758571564253,-0.5898945768828949,-0.0,-0.8173932313926615,-0.7301421470858265,0.0
2019-01-22,1.0,-0.0,-0.5460106896773778,-0.0,-0.9501255715113658,-0.7236460815248889,0.0
2019-01-23,1.0,-0.0,-0.5225233946434333,-0.0,-0.9601484349790254,-0.7441755404969345,0.0
2019-01-24,1.0,-0.0,-0.5240617531167236,-0.0,-0.9604676700471545,-0.7452360958594406,0.0
2019-01-25,1.0,-0.0,-0.42960875331564985,-0.0,-1.1420755968169762,-0.7439986737400531,0.0
2019-01-28,1.0,-0.0,-0.4309700875888283,-0.0,-1.132771442736738,-0.7414972731779872,0.0
2019-01-29,1.0,-0.0,-0.4176913134259106,-0.0,-1.1413846816690418,-0.7551121863918072,0.0
2019-01-30,1.0,-0.0,-0.414551382281513,-0.0,-1.143085265644233,-0.7691872650454106,0.0
2019-01-31,1.0,-0.0,-0.43647852841924173,-0.0,-1.074637729107391,-0.7972937206378615,0.0
2019-02-01,1.0,-0.0,-0.43484883605417396,-0.0,-1.0753336203185535,-0.8011854697175403,0.0
2019-02-04,1.0,-0.0,-0.44174419759626526,-0.0,-1.0787007913121212,-0.7904512796742045,0.0
2019-02-05,1.0,-0.0,-0.44788144022279686,-0.0,-1.0795040116703136,-0.7880114050792388,0.0
2019-02-06,1.0,-0.0,-0.4470307370934049,-0.0,-1.0787824529991046,-0.7899797738651811,0.0
2019-02-07,1.0,-0.0,-0.44625439585959786,-0.0,-1.0728883285780637,-0.7984871607723442,0.0
2019-02-08,1.0,-0.0,-0.44690471440920276,-0.0,-1.0879380277944013,-0.7898131524702441,0.0
2019-02-11,1.0,-0.0,-0.4413508292812895,-0.0,-1.088723106640911,-0.8003730100579497,0.0
2019-02-12,1.0,-0.0,-0.45878579304353634,-0.0,-1.0823281766848207,-0.8001269671556015,0.0
2019-02-13,1.0,-0.0,-0.4689556127049865,-0.0,-1.0769847366487426,-0.7939614575331485,0.0
2019-02-14,1.0,-0.0,-0.4675111972725449,-0.0,-1.081556253760278,-0.7934019653720168,0.0
2019-02-15,1.0,-0.0,-0.489600053504548,-0.0,-1.0706594435527022,-0.7837747458533977,0.0
2019-02-19,1.0,-0.0,-0.48059063272532904,-0.0,-1.0780383510389524,-0.7820872586356652,0.0
2019-02-20,1.0,-0.0,-0.46272930052934713,-0.0,-1.089289875819822,-0.7772081099976694,0.0
2019-02-21,1.0,-0.0,-0.4450809298607873,-0.0,-1.096483048025045,-0.7888829680943181,0.0
2019-02-22,1.0,-0.0,-0.44865566351657127,-0.0,-1.0928058032743244,-0.7861040862504991,0.0
2019-02-25,1.0,-0.0,-0.4465078993954374,-0.0,-1.1012057850963626,-0.7924112361802332,0.0
2019-02-26,1.0,-0.0,-0.4492768146440859,-0.0,-1.1007448976183316,-0.790326352005879,0.0
2019-02-27,1.0,-0.0,-0.4526713221290387,-0.0,-1.098499782819339,-0.7900698319355809,0.0
2019-02-28,1.0,-0.0,-0.4539352856713527,-0.0,-1.0969713159915853,-0.7883594350018365,0.0
2019-03-01,1.0,-0.0,-0.45726138302499075,-0.0,-1.0900270984577296,-0.7982001271285671,0.0
2019-03-04,1.0,-0.0,-0.4393115639905273,-0.0,-1.0961942563623628,-0.799939961975918,0.0
2019-03-05,1.0,-0.0,-0.42858575727181547,-0.0,-1.113674356402541,-0.8010698762955534,0.0
2019-03-06,1.0,-0.0,-0.4266947452868031,-0.0,-1.1153229041315684,-0.8006752239604226,0.0
2019-03-07,1.0,-0.0,-0.39274742887671965,-0.0,-1.1543007880325897,-0.79207292640577,0.0
2019-03-08,1.0,-0.0,-0.3784722222222222,-0.0,-1.1955906148867312,-0.7970266990291262,0.0
2019-03-11,1.0,-0.0,-0.3795352629433347,-0.0,-1.2019635820084251,-0.815667889658921,0.0
2019-03-12,1.0,-0.0,-0.34192463449790655,-0.0,-1.2259592284988674,-0.8640606767794633,0.0
2019-03-13,1.0,-0.0,-0.357650631513562,-0.0,-1.2288632755883775,-0.8643798743874663,0.0
2019-03-14,1.0,-0.0,-0.352598766920401,-0.0,-1.2332518168980127,-0.8585058381841354,0.0
2019-03-15,1.0,-0.0,-0.3490966872776261,-0.0,-1.236104874088915,-0.8691491934090987,0.0
2019-03-18,1.0,-0.0,-0.3685348585777561,-0.0,-1.241551285181181,-0.8775154326369756,0.0
2019-03-19,1.0,-0.0,-0.3723638652817123,-0.0,-1.2403735179939144,-0.8845871367117825,0.0
2019-03-20,1.0,-0.0,-0.37952314165497897,-0.0,-1.2397615708274894,-0.8869915848527348,0.0
2019-03-21,1.0,-0.0,-0.3780773945018385,-0.0,-1.2538609700577832,-0.8700402731570652,0.0
2019-03-22,1.0,-0.0,-0.37782246683601467,-0.0,-1.2768134349421394,-0.8734476432401919,0.0
2019-03-25,1.0,-0.0,-0.3443381347912943,-0.0,-1.2894192689166932,-0.8709564364069675,0.0
2019-03-26,1.0,-0.0,-0.34518142388659684,-0.0,-1.2902782185549562,-0.8907225219507034,0.0
2019-03-27,1.0,-0.0,-0.3617710583153348,-0.0,-1.2615481084093918,-0.8602731136347802,0.0
2019-03-28,1.0,-0.0,-0.36276184169251685,-0.0,-1.258861663936426,-0.8638248928235336,0.0
2019-03-29,1.0,-0.0,-0.36206656454532793,-0.0,-1.2587035231861858,-0.8606391867427935,0.0
2019-04-01,1.0,-0.0,-0.35974184545613114,-0.0,-1.2597592883307167,-0.8690737833594976,0.0
2019-04-02,1.0,-0.0,-0.3669099926652929,-0.0,-1.267786664803884,-0.8580210261604554,0.0
2019-04-03,1.0,-0.0,-0.3667097405092027,-0.0,-1.27007299270073,-0.855690985925331,0.0
2019-04-04,1.0,-0.0,-0.3522777758791566,-0.0,-1.2030347561600767,-0.8622056662451728,0.0
2019-04-05,1.0,-0.0,-0.35936544602214826,-0.0,-1.1913852843263808,-0.8462531421971602,0.0
2019-04-08,1.0,-0.0,-0.3553270203305841,-0.0,-1.1907137766011608,-0.8480467026439942,0.0
2019-04-09,1.0,-0.0,-0.3557042420948952,-0.0,-1.1937642223958156,-0.8469245661107903,0.0
2019-04-10,1.0,-0.0,-0.35312744730838636,-0.0,-1.185093125404338,-0.8667302257482379,0.0
2019-04-11,1.0,-0.0,-0.32951406649616366,-0.0,-1.2224381926683716,-0.858073316283035,0.0
2019-04-12,1.0,-0.0,-0.33087108962794026,-0.0,-1.2120366272934608,-0.8610817986860471,0.0
2019-04-15,1.0,-0.0,-0.33543850066568803,-0.0,-1.2047246782507766,-0.8735875465128188,0.0
2019-04-16,1.0,-0.0,-0.33616658132787164,-0.0,-1.204983785628947,-0.8724014336917564,0.0
2019-04-17,1.0,-0.0,-0.3274925709601394,-0.0,-1.215493390716262,-0.8726645489633501,0.0
2019-04-18,1.0,-0.0,-0.31954463095278796,-0.0,-1.2112064544801888,-0.8879012683327067,0.0
2019-04-22,1.0,-0.0,-0.3229020440305406,-0.0,-1.2114561577703975,-0.8894443112952375,0.0
2019-04-23,1.0,-0.0,-0.33233219249842844,-0.0,-1.2201578542990852,-0.9398617028707132,0.0
2019-04-24,1.0,-0.0,-0.3204868861607143,-0.0,-1.219761439732143,-0.9474748883928573,0.0
2019-04-25,1.0,-0.0,-0.32790373212417157,-0.0,-1.2203697244506453,-0.939693058946634,0.0
2019-04-26,1.0,-0.0,-0.32069278580906485,-0.0,-1.2403799147985193,-0.9308261750122213,0.0
2019-04-29,1.0,-0.0,-0.3044754218635364,-0.0,-1.23991195891416,-0.94927156482549,0.0
2019-04-30,1.0,-0.0,-0.29508196721311475,-0.0,-1.2616281110682064,-0.9536630743848071,0.0
2019-05-01,1.0,-0.0,-0.2877922259997897,-0.0,-1.2810627037257718,-0.9361045879920086,0.0
2019-05-02,1.0,-0.0,-0.2870376868552179,-0.0,-1.2887921959435749,-0.9331882939153625,0.0
2019-05-03,1.0,-0.0,-0.2994693748462593,-0.0,-1.2839020276206208,-0.9307024633657799,0.0
2019-05-06,1.0,-0.0,-0.2805010702129899,-0.0,-1.2862205691427768,-0.9421734095933191,0.0
2019-05-07,1.0,-0.0,-0.27621187124855207,-0.0,-1.2902874793780055,-0.9436273649478747,0.0
2019-05-08,1.0,-0.0,-0.2701697037140075,-0.0,-1.25730282375852,-0.950062595632216,0.0
2019-05-09,1.0,-0.0,-0.2692280945757997,-0.0,-1.2632127955493742,-0.9446105702364395,0.0
2019-05-10,1.0,-0.0,-0.26432436182019975,-0.0,-1.2647752497225304,-0.9392688679245282,0.0
2019-05-13,1.0,-0.0,-0.26609203392186853,-0.0,-1.2623036285277354,-0.9472056165716669,0.0
2019-05-14,1.0,-0.0,-0.24736607296063698,-0.0,-1.2538865438072686,-0.9305741446171798,0.0
2019-05-15,1.0,-0.0,-0.24950202623806583,-0.0,-1.2655402156741535,-0.919259564530531,0.0
2019-05-16,1.0,-0.0,-0.25412847186459303,-0.0,-1.2606859614790402,-0.9184605348988911,0.0
2019-05-17,1.0,-0.0,-0.24584923172115086,-0.0,-1.2560929497095321,-0.9355470764153863,0.0
2019-05-20,1.0,-0.0,-0.22458327593332417,-0.0,-1.2734192037470726,-0.9459980713596913,0.0
2019-05-21,1.0,-0.0,-0.22195786352194752,-0.0,-1.2763352987828005,-0.949898279369677,0.0
2019-05-22,1.0,-0.0,-0.2117970765262253,-0.0,-1.2805503009458297,-0.946999140154772,0.0
2019-05-23,1.0,-0.0,-0.2188456189151599,-0.0,-1.27009735744089,-0.9881084840055632,0.0
2019-05-24,1.0,-0.0,-0.18260476753075267,-0.0,-1.2862255889915908,-1.0060810341232886,0.0
2019-05-28,1.0,-0.0,-0.17110067814293167,-0.0,-1.2948009041905757,-1.0117544774821772,0.0
2019-05-29,1.0,-0.0,-0.17793050782741504,-0.0,-1.3010170432850843,-0.9921899406435488,0.0
2019-05-30,1.0,-0.0,-0.17244373437065852,-0.0,-1.3001180883578771,-1.0006251736593499,0.0
2019-05-31,1.0,-0.0,-0.16907087490006606,-0.0,-1.3085612986200426,-0.9983662970558587,0.0
2019-06-03,1.0,-0.0,-0.17438805144516664,-0.0,-1.3186627022541835,-0.9642857142857143,0.0
2019-06-04,1.0,-0.0,-0.17870223205030752,-0.0,-1.317808029852809,-0.9586414207725795,0.0
2019-06-05,1.0,-0.0,-0.17921918229326778,-0.0,-1.326672814837586,-0.9097585135088978,0.0
2019-06-06,1.0,-0.0,-0.17587476979742173,-0.0,-1.3125980492462999,-0.9219357479025988,0.0
2019-06-07,1.0,-0.0,-0.20039601256315717,-0.0,-1.296872866311621,-0.9166325276526014,0.0
2019-06-10,1.0,-0.0,-0.1989689665767642,-0.0,-1.2984534498651463,-0.9165955412925472,0.0
2019-06-11,1.0,-0.0,-0.19955471827367702,-0.0,-1.3054975166980647,-0.9202260661072102,0.0
2019-06-12,1.0,-0.0,-0.20176069605727398,-0.0,-1.3052444079060048,-0.9185078614736408,0.0
2019-06-13,1.0,-0.0,-0.2254071661237785,-0.0,-1.3011143493913937,-0.9022458426195782,0.0
2019-06-14,1.0,-0.0,-0.22652123207793098,-0.0,-1.300747753310009,-0.9027920696988405,0.0
2019-06-17,1.0,-0.0,-0.23607527436611966,-0.0,-1.2925998555062443,-0.9116179860322703,0.0
2019-06-18,1.0,-0.0,-0.24300254452926207,-0.0,-1.2871879513100886,-0.9083625610343168,0.0
2019-06-19,1.0,-0.0,-0.26156948526898627,-0.0,-1.2840932394558753,-0.8722058924054958,0.0
2019-06-20,1.0,-0.0,-0.2693426410703898,-0.0,-1.2800191629880575,-0.8726003490401396,0.0
2019-06-21,1.0,-0.0,-0.27435748263235343,-0.0,-1.2751103658327914,-0.8726942951986585,0.0
2019-06-24,1.0,-0.0,-0.27648791178686394,-0.0,-1.2741935483870968,-0.87377576878296,0.0
2019-06-25,1.0,-0.0,-0.274106806426198,-0.0,-1.2759223101428423,-0.8754495940807728,0.0
2019-06-26,1.0,-0.0,-0.2641290234401695,-0.0,-1.2449258525251146,-0.9078452812136951,0.0
2019-06-27,1.0,-0.0,-0.26103016622203984,-0.0,-1.2578835761680007,-0.9012928380874204,0.0
2019-06-28,1.0,-0.0,-0.24027906022365858,-0.0,-1.2767005232379194,-0.9028760986286379,0.0
2019-07-01,1.0,-0.0,-0.23013791929167374,-0.0,-1.2792439979567511,-0.8960326919802486,0.0
2019-07-02,1.0,-0.0,-0.23580057852645908,-0.0,-1.2690488344393398,-0.8982474051386763,0.0
2019-07-03,1.0,-0.0,-0.2301112329625568,-0.0,-1.1186589378035408,-0.7845527181576062,0.0
2019-07-05,1.0,-0.0,-0.2171679197994988,-0.0,-1.1269736842105265,-0.7886904761904762,0.0
2019-07-08,1.0,-0.0,-0.21898107532272212,-0.0,-1.1245770146634917,-0.789666624890337,0.0
2019-07-09,1.0,-0.0,-0.21805594712276416,-0.0,-1.1256460858941828,-0.7888356357485198,0.0
2019-07-10,1.0,-0.0,-0.19232574880285436,-0.0,-1.145034584207067,-0.7924321617476762,0.0
2019-07-11,1.0,-0.0,-0.20010072712392588,-0.0,-1.1442286505713117,-0.8033932449872518,0.0
2019-07-12,1.0,-0.0,-0.19401008827238336,-0.0,-1.1424022698612863,-0.816204287515763,0.0
2019-07-15,1.0,-0.0,-0.21299193930772875,-0.0,-1.1326695116168801,-0.8154259522680576,0.0
2019-07-16,1.0,-0.0,-0.2079827946106648,-0.0,-1.1344171041811626,-0.8203554937061167,0.0
2019-07-17,1.0,-0.0,-0.19929475473836658,-0.0,-1.1261570430073673,-0.8229645488319375,0.0
2019-07-18,1.0,-0.0,-0.19941524144869216,-0.0,-1.1233966297786722,-0.8210827464788734,0.0
2019-07-19,1.0,-0.0,-0.20272904483430798,-0.0,-1.1227755769351693,-0.8185562472489468,0.0
2019-07-22,1.0,-0.0,-0.18678865622838456,-0.0,-1.121675155631013,-0.8355656165503363,0.0
2019-07-23,1.0,-0.0,-0.18250628140703518,-0.0,-1.1217336683417085,-0.836463567839196,0.0
2019-07-24,1.0,-0.0,-0.17936257494477753,-0.0,-1.1264436730829914,-0.8497317765856738,0.0
2019-07-25,1.0,-0.0,-0.24269440316988605,-0.0,-1.125705794947994,-0.9335974905068515,0.0
2019-07-26,1.0,-0.0,-0.23964213792875771,-0.0,-1.1274305899442076,-0.9342378924433,0.0
2019-07-29,1.0,-0.0,-0.2211249463288965,-0.0,-1.128513393004591,-0.9531657693959111,0.0
2019-07-30,1.0,-0.0,-0.23562951667440168,-0.0,-1.1304780216137373,-0.9489159981436055,0.0
2019-07-31,1.0,-0.0,-0.26412092283214,-0.0,-1.118304163351896,-0.9323786793953858,0.0
2019-08-01,1.0,-0.0,-0.27187489646489743,-0.0,-1.1139051784116887,-0.9273100752078987,0.0
2019-08-02,1.0,-0.0,-0.27277889111556447,-0.0,-1.1129592518370075,-0.9543086172344688,0.0
2019-08-05,1.0,-0.0,-0.2680120080053369,-0.0,-1.1090060040026684,-0.9585723815877252,0.0
2019-08-06,1.0,-0.0,-0.2709404789203001,-0.0,-1.0634192681888164,-0.9414616568938972,0.0
2019-08-07,1.0,-0.0,-0.2756829172657169,-0.0,-1.0458763560318913,-0.9459874526205725,0.0
2019-08-08,1.0,-0.0,-0.276557436082103,-0.0,-1.0523128294104167,-0.9447736275247979,0.0
2019-08-09,1.0,-0.0,-0.2609828377894291,-0.0,-1.0335102745302374,-0.9620933337675449,0.0
2019-08-12,1.0,-0.0,-0.260764771024689,-0.0,-1.03703341801837,-0.9593511823333986,0.0
2019-08-13,1.0,-0.0,-0.24309284389339061,-0.0,-1.0404829314328485,-0.9706791630056298,0.0
2019-08-14,1.0,-0.0,-0.24665131514935298,-0.0,-1.0279570589952325,-0.9686699315668278,0.0
2019-08-15,1.0,-0.0,-0.27597330011816934,-0.0,-1.0127431254191817,-0.9050812813388265,0.0
2019-08-16,1.0,-0.0,-0.28095617529880484,-0.0,-1.007011952191235,-0.8993147410358567,0.0
2019-08-19,1.0,-0.0,-0.2695862047064054,-0.0,-1.0132109625583536,-0.892914986185652,0.0
2019-08-20,1.0,-0.0,-0.27161120451733656,-0.0,-1.0115154014529073,-0.8891602956571392,0.0
2019-08-21,1.0,-0.0,-0.27359746434231375,-0.0,-1.01229793977813,-0.8836767036450079,0.0
2019-08-22,1.0,-0.0,-0.2748867703417477,-0.0,-1.0098501884521585,-0.8825262091027143,0.0
2019-08-23,1.0,-0.0,-0.2782404914969756,-0.0,-1.0107989992716218,-0.8778224657187194,0.0
2019-08-26,1.0,-0.0,-0.2658100908806017,-0.0,-1.0025697273581948,-0.8654026950799123,0.0
2019-08-27,1.0,-0.0,-0.2639465551150376,-0.0,-0.9889176786438985,-0.8689164299316329,0.0
2019-08-28,1.0,-0.0,-0.253101427591796,-0.0,-0.9966647964590736,-0.8672776011470607,0.0
2019-08-29,1.0,-0.0,-0.2445310065440947,-0.0,-1.0031785602991585,-0.8685260205671549,0.0
2019-08-30,1.0,-0.0,-0.2391939797251073,-0.0,-1.006499160395547,-0.863984078611854,0.0
2019-09-03,1.0,-0.0,-0.24174388954536977,-0.0,-1.0067479320853288,-0.8611543006405872,0.0
2019-09-04,1.0,-0.0,-0.2506703248737295,-0.0,-1.0101951736609092,-0.8569557897362349,0.0
2019-09-05,1.0,-0.0,-0.2545720328439911,-0.0,-1.010325951729286,-0.8452973376461808,0.0
2019-09-06,1.0,-0.0,-0.2545890112625226,-0.0,-1.0117914255491258,-0.8447825275340676,0.0
2019-09-09,1.0,-0.0,-0.2547756829070998,-0.0,-1.0108580673262397,-0.8455603260531394,0.0
2019-09-10,1.0,-0.0,-0.2589638952057568,-0.0,-0.9930843275910408,-0.8631195289866358,0.0
2019-09-11,1.0,-0.0,-0.2547187441599701,-0.0,-0.9862953964990967,-0.8736373263564443,0.0
2019-09-12,1.0,-0.0,-0.2556952570646085,-0.0,-0.9850927424374455,-0.8713432092617951,0.0
2019-09-13,1.0,-0.0,-0.2538669820422645,-0.0,-0.9828825744608011,-0.8755407550340794,0.0
2019-09-16,1.0,-0.0,-0.25388278502287653,-0.0,-0.9823212673908307,-0.8762488717358149,0.0
