Date,IHAK,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-04-03,1.0,-0.2541656351760517,-0.2420543484470512,-0.18483042294289032,-0.18037438348599394,-0.04286557614305029,0.0
2020-04-06,1.0,-0.2541411218156201,-0.24041354099234605,-0.18468451315639162,-0.1809908228932638,-0.043734054301054794,0.0
2020-04-07,1.0,-0.25282574419178966,-0.2388442468798085,-0.1837921012138827,-0.18084762827453885,-0.04335024030698505,0.0
2020-04-08,1.0,-0.25518447413940587,-0.23891349388887834,-0.18852287631393871,-0.1813758102225855,-0.0368187952631679,0.0
2020-04-09,0.9990141245615699,-0.2549056782633425,-0.23535880178215945,-0.1897810218978102,-0.18039624608967675,-0.03551047492653332,0.000985875438430183
2020-04-13,0.9978063954917644,-0.25979085115636996,-0.2178665305119041,-0.19453111703636466,-0.18080217847620128,-0.038047691987670426,0.002193604508235472
2020-04-14,0.99658413225636,-0.2600777534536121,-0.21240658262248055,-0.19838453989582547,-0.17956895900958705,-0.03680078508341511,0.003415867743640069
2020-04-15,0.996225845410628,-0.2619451992753623,-0.21135265700483094,-0.19980374396135267,-0.1793666968599034,-0.03459012681159421,0.003774154589371981
2020-04-16,0.9967927554004339,-0.2682199792472408,-0.2062446938968022,-0.20350910291481933,-0.17990755589095367,-0.028714272238468067,0.0032072445995660784
2020-04-17,0.9976534261870068,-0.27451128815547937,-0.20163503207615008,-0.21100240334576006,-0.1809321953711939,-0.024298393353897392,0.002346573812993206
2020-04-20,0.9969597975716147,-0.27792359839114755,-0.19525275223294372,-0.21440036255830203,-0.17931529354004194,-0.021470249447665086,0.003040202428385294
2020-04-21,1.0,-0.28368511881056685,-0.20285979784187672,-0.21784149741138992,-0.1777512279304394,-0.014280025032713207,0.0
2020-04-22,1.0,-0.2865059783640159,-0.20138546213702788,-0.21968115391914975,-0.177358132472955,-0.01296261150123363,0.0
2020-04-23,1.0,-0.2872382832520264,-0.20096429452743875,-0.22004138114310662,-0.17748334314079078,-0.012490271634934796,0.0
2020-04-24,1.0,-0.28814717776385484,-0.19878111294640313,-0.2211083898160278,-0.17829545670292948,-0.012245827874921683,0.0
2020-04-27,1.0,-0.28858716293201675,-0.1992024306874288,-0.22113558678313713,-0.17819977212305357,-0.011849601215343715,0.0
2020-04-28,1.0,-0.2871552313653978,-0.20275814907681786,-0.22057594407719777,-0.1770572144973786,-0.011986171263581794,0.0
2020-04-29,0.9995818762353657,-0.29437813592823475,-0.19636612437281437,-0.22548274289189602,-0.17985023566975827,-0.004485327656986469,0.0004181237646343318
2020-04-30,0.9990144422121983,-0.2940563284181798,-0.18621356279140291,-0.2291421856639248,-0.18416663507827605,-0.0017247261286531975,0.000985557787801827
2020-05-01,0.9989199840839761,-0.2947685544839609,-0.18559220872728652,-0.22917179832123843,-0.18432271633476707,-0.000909487087178127,0.0010800159160240257
2020-05-04,0.9987885671020255,-0.29545712663259516,-0.1847624455801628,-0.2292258186636381,-0.18341851220897218,-0.0,0.0012114328979746358
2020-05-05,0.9987318051901347,-0.29541367757566583,-0.18470216350248908,-0.22961897370861808,-0.18311218791997125,-0.0,0.00126819480986542
2020-05-06,0.9982773634195283,-0.2959338204671942,-0.1834702608563965,-0.23179873547116953,-0.18182334456517624,-0.0,0.0017226365804717376
2020-05-07,0.9990138254091677,-0.30127633749928884,-0.18272677274365154,-0.2341975004267102,-0.17828898708490587,-0.0,0.0009861745908323694
2020-05-08,0.9990672529648031,-0.30607427712104773,-0.1851788399672587,-0.22968419850379765,-0.18264709801458132,-0.0,0.0009327470351969239
2020-05-11,1.0,-0.3105268171858626,-0.17740306754310753,-0.23273316185576828,-0.18464323139944744,-0.0,0.0
2020-05-12,0.9988396644537864,-0.30975252515645507,-0.17481120770006275,-0.2354149626219779,-0.18221072454395007,-0.0,0.0011603355462136919
2020-05-13,0.9984226829592748,-0.31006632333098955,-0.17485414568328234,-0.23490621614944607,-0.1805362877938466,-0.0,0.001577317040725186
2020-05-14,0.9979876601803513,-0.31028001898433794,-0.17484575225439014,-0.23417180825818704,-0.17917418130042717,-0.0,0.00201233981964879
2020-05-15,0.9986129847428321,-0.31080541885960744,-0.17630293933233263,-0.23442457867036537,-0.17846896315859473,-0.0,0.0013870152571678286
2020-05-18,0.9985939043854983,-0.31065212434445544,-0.17667401383294062,-0.234722961161359,-0.17809911073953028,-0.0,0.0014060956145017863
2020-05-19,0.9977452299297042,-0.3132046156469674,-0.1580233813971995,-0.2494836766015499,-0.174053091308714,-0.0,0.002254770070295773
2020-05-20,0.9981802327785572,-0.3148765970352959,-0.15661371649543163,-0.2505402433938659,-0.17356029874511886,-0.0,0.0018197672214429238
2020-05-21,0.9981236495963003,-0.3149804783745877,-0.15664682915734807,-0.25038853720480647,-0.17328759334369429,-0.0,0.001876350403699632
2020-05-22,0.9979345107253846,-0.3149965891002804,-0.15563177442583184,-0.2508716743727734,-0.17344425073902825,-0.0,0.002065489274615326
2020-05-26,0.9979152847531508,-0.31500047379891977,-0.1559177485075334,-0.25122713920212264,-0.17303136548848672,-0.0,0.0020847152468492377
2020-05-27,0.997745315371644,-0.3157316356884367,-0.1534701301654067,-0.25383201652172266,-0.1716591826294549,-0.0,0.002254684628355975
2020-05-28,0.9973307082142249,-0.3199174601972626,-0.1455615924881207,-0.2570660507733374,-0.17056963822577287,-0.0,0.0026692917857751358
2020-05-29,0.9982170969026799,-0.3242228249530565,-0.1395595850008535,-0.2593934336058266,-0.17352957912106667,-0.0,0.0017829030973199548
2020-06-01,0.9964288427931008,-0.32421548514550563,-0.12778284324899322,-0.2750550869994681,-0.1724982904034648,-0.0,0.0035711572068991716
2020-06-02,0.9981877491844872,-0.3276358711203526,-0.13172201980122472,-0.27572919249918926,-0.17254535396119877,-0.0,0.0018122508155128671
2020-06-03,0.9997514150221815,-0.32981489980113204,-0.13243842741318648,-0.2774399571668961,-0.1724797307633471,-0.0,0.0002485849778185712
2020-06-04,1.0,-0.3303878815698876,-0.1295807512814628,-0.2820174431948589,-0.1706449391783337,-0.0,0.0
2020-06-05,1.0,-0.3352729500038282,-0.12648342393384887,-0.28328611898017,-0.16905290559681493,-0.0,0.0
2020-06-08,1.0,-0.3338176256929841,-0.11582871343911297,-0.2957560695851653,-0.16627795832536799,-0.0,0.0
2020-06-09,1.0,-0.3328614336821565,-0.11756040634386179,-0.29523062501195696,-0.167454228922347,-0.0,0.0
2020-06-10,1.0,-0.33110719889777634,-0.12059397604194573,-0.2925293734930537,-0.16937119675456389,-0.0,0.0
2020-06-11,1.0,-0.33280401010178307,-0.11446774316981709,-0.2957641386699319,-0.17019973980255604,-0.0,0.0
2020-06-12,1.0,-0.3287343564621684,-0.11359026369168357,-0.2967966627119292,-0.1744613264954648,-0.0,0.0
2020-06-15,1.0,-0.32938429443625716,-0.11359069073092308,-0.29648414323719113,-0.17447223870313308,-0.0,0.0
2020-06-16,1.0,-0.3285856497434719,-0.11570564361742858,-0.29711310207519714,-0.17298414886285318,-0.0,0.0
2020-06-17,1.0,-0.3277955149406389,-0.11491769744011317,-0.2962700976924694,-0.17280669891219147,-0.0,0.0
2020-06-18,1.0,-0.3286618358411563,-0.11297631111026135,-0.29745903676653346,-0.17283903408982276,-0.0,0.0
2020-06-19,1.0,-0.3285722480353353,-0.11308055603357617,-0.29740530411671356,-0.17302434080957574,-0.0,0.0
2020-06-22,1.0,-0.3282543445427954,-0.1131588506318466,-0.2965186303936375,-0.17385818341713344,-0.0,0.0
2020-06-23,1.0,-0.3282671866636079,-0.11309933470979582,-0.29651296168846064,-0.173854859677296,-0.0,0.0
2020-06-24,1.0,-0.326890354650607,-0.11322053340980785,-0.29800210304942165,-0.17375011949144442,-0.0,0.0
2020-06-25,1.0,-0.3270354945936652,-0.1121002559889963,-0.29881939403201774,-0.1723913957131395,-0.0,0.0
2020-06-26,1.0,-0.3270553178484108,-0.11197279951100245,-0.29870874083129584,-0.17240984107579463,-0.0,0.0
2020-06-29,1.0,-0.32642585914095446,-0.11120651821321578,-0.29971187055164383,-0.17079779418779933,-0.0,0.0
2020-06-30,1.0,-0.327882927573838,-0.10757078531633976,-0.30113332824544,-0.17137296802259022,-0.0,0.0
2020-07-01,1.0,-0.3276417956006639,-0.1075605242573974,-0.30118091458877844,-0.1714138542839155,-0.0,0.0
2020-07-02,1.0,-0.33050750372322146,-0.10413563982128538,-0.3029747584679421,-0.17174552258754344,-0.0,0.0
2020-07-06,1.0,-0.33020182925664965,-0.10416069962383762,-0.3032403429378855,-0.17186992801359532,-0.0,0.0
2020-07-07,1.0,-0.3275644939703862,-0.10689207754541291,-0.3005647992672874,-0.17308426194474127,-0.0,0.0
2020-07-08,1.0,-0.32780067155067155,-0.10584554334554336,-0.30067155067155066,-0.1735157203907204,-0.0,0.0
2020-07-09,1.0,-0.330118595191261,-0.10469224452380498,-0.301968947539293,-0.1729847411340068,-0.0,0.0
2020-07-10,1.0,-0.3329131813146939,-0.09906038730376991,-0.3060234521217677,-0.1717848821664566,-0.0,0.0
2020-07-13,1.0,-0.33463762860033214,-0.09648603767822718,-0.3062548911072513,-0.17134622358802085,-0.0,0.0
2020-07-14,1.0,-0.34370393061591775,-0.09622637897034327,-0.3130133445654879,-0.16162815186383564,-0.0,0.0
2020-07-15,1.0,-0.34366504575563805,-0.09622085231841329,-0.31265076387027607,-0.16192518283110618,-0.0,0.0
2020-07-16,1.0,-0.3447846651730147,-0.09277876716263574,-0.31360946745562135,-0.16374638555370447,-0.0,0.0
2020-07-17,1.0,-0.34456885826394873,-0.09260216288640062,-0.3127763422337066,-0.16413053880754142,-0.0,0.0
2020-07-20,1.0,-0.3398787786084396,-0.09412821934571042,-0.31303416760673797,-0.16494904495133936,-0.0,0.0
2020-07-21,0.9996360083526504,-0.34845495124427667,-0.08661085461407306,-0.319584666372919,-0.16109504013486847,-0.0,0.0003639916473495661
2020-07-22,0.9996359944058087,-0.3492729467210759,-0.08607774393164357,-0.3199226009157614,-0.16054562522750349,-0.0,0.00036400559419123705
2020-07-23,0.9997894938283417,-0.34789015405224377,-0.08582910726246291,-0.3191273562338532,-0.16082671514687588,-0.0,0.0002105061716582145
2020-07-24,1.0,-0.3477203996478199,-0.08565249014278604,-0.3195077135091681,-0.16098840102591586,-0.0,0.0
2020-07-27,1.0,-0.34631810782342237,-0.08729292348941875,-0.32088480321746626,-0.16066264483386,-0.0,0.0
2020-07-28,1.0,-0.3469039773162695,-0.0874013334355123,-0.3215955245612691,-0.15997394436355278,-0.0,0.0
2020-07-29,1.0,-0.3455263511052319,-0.0882651789651272,-0.3212361726193899,-0.1621326278253868,-0.0,0.0
2020-07-30,1.0,-0.34590349647664215,-0.0903976498147117,-0.32180641692747836,-0.1619592557746587,-0.0,0.0
2020-07-31,1.0,-0.3463739724975033,-0.09093877237458708,-0.32179073519244067,-0.16146193439348544,-0.0,0.0
2020-08-03,1.0,-0.3452303200276614,-0.09191670828691074,-0.3216988743324753,-0.16208843981712703,-0.0,0.0
2020-08-04,1.0,-0.3449282599927011,-0.09185025834085626,-0.32157194168603426,-0.1623609857288285,-0.0,0.0
2020-08-05,1.0,-0.3442352354081496,-0.09176407362622599,-0.32104950000959676,-0.16230014778986968,-0.0,0.0
2020-08-06,1.0,-0.3440948962552065,-0.09190195589166779,-0.32098504769765257,-0.16242154359968522,-0.0,0.0
2020-08-07,1.0,-0.3401618079443473,-0.095201491246613,-0.32325076387954726,-0.16309548974767954,-0.0,0.0
2020-08-10,1.0,-0.3435384615384615,-0.09201923076923076,-0.3249038461538461,-0.1626153846153846,-0.0,0.0
2020-08-11,1.0,-0.34666538350495624,-0.08813396208257146,-0.329092483880281,-0.1608507362140314,-0.0,0.0
2020-08-12,1.0,-0.3456676095364544,-0.0893802074313533,-0.32877292231907485,-0.16040331736227367,-0.0,0.0
2020-08-13,1.0,-0.3439963089699719,-0.09314083586450844,-0.32302279980006926,-0.162251528317121,-0.0,0.0
2020-08-14,1.0,-0.34590904720699933,-0.09279876934910104,-0.3242188251129699,-0.15998461686376308,-0.0,0.0
2020-08-17,1.0,-0.34544755311989234,-0.09239496202288242,-0.3243341986347466,-0.16071531583501586,-0.0,0.0
2020-08-18,1.0,-0.3454262313992386,-0.09260968200868995,-0.32156727035029026,-0.16293690160341445,-0.0,0.0
2020-08-19,1.0,-0.3461375783442919,-0.09082170184950204,-0.32235551966778175,-0.1632445110931672,-0.0,0.0
2020-08-20,1.0,-0.3458218796255359,-0.09129005593894773,-0.32223525114857465,-0.1629341996501413,-0.0,0.0
2020-08-21,1.0,-0.3455174401844912,-0.09287979244739118,-0.3198039780916691,-0.1636014221197271,-0.0,0.0
2020-08-24,1.0,-0.3449475343044932,-0.09480339777837567,-0.31944497828343005,-0.1626052196640658,-0.0,0.0
2020-08-25,1.0,-0.3448985083807473,-0.09593649085037675,-0.31773796709211133,-0.16359757035214517,-0.0,0.0
2020-08-26,1.0,-0.34374459415303593,-0.09579641340073423,-0.31893055528860015,-0.1636457992965191,-0.0,0.0
2020-08-27,1.0,-0.3451703453049296,-0.0944781973390756,-0.31917634392063365,-0.16380835191878795,-0.0,0.0
2020-08-28,1.0,-0.34617825209114506,-0.09302951639265455,-0.31996923372752617,-0.1637150274012114,-0.0,0.0
2020-08-31,1.0,-0.34628030842002033,-0.09285288518853231,-0.32009152614071185,-0.1635933624319803,-0.0,0.0
2020-09-01,1.0,-0.34645184857631744,-0.0928998519600869,-0.31980466421856074,-0.1634399092534559,-0.0,0.0
2020-09-02,1.0,-0.3527177371150917,-0.09274434567996451,-0.3201511674989877,-0.16254362454929333,-0.0,0.0
2020-09-03,1.0,-0.35356281940025075,-0.09260437759136053,-0.31991129110018324,-0.16235657120817668,-0.0,0.0
2020-09-04,1.0,-0.36267946286908403,-0.08825122866762122,-0.3264966526063233,-0.15748229557679658,-0.0,0.0
2020-09-08,1.0,-0.3671664371472351,-0.08545881257637179,-0.32942180499253254,-0.1575731714413174,-0.0,0.0
2020-09-09,1.0,-0.3635641954034116,-0.08794315255484346,-0.32540128177822525,-0.15931225434197535,-0.0,0.0
2020-09-10,1.0,-0.3625123352876299,-0.08833033416536058,-0.3240842862947698,-0.16000077397883167,-0.0,0.0
2020-09-11,1.0,-0.3607802954141211,-0.08841156909751759,-0.3229641945711855,-0.16120176320470186,-0.0,0.0
2020-09-14,1.0,-0.36127922040255994,-0.08971557841412246,-0.32313076432258936,-0.15939983371681585,-0.0,0.0
2020-09-15,1.0,-0.36125290023201856,-0.08905645784996133,-0.32173240525908736,-0.161446249033256,-0.0,0.0
2020-09-16,1.0,-0.3614497465072178,-0.08775494407678315,-0.32081349897441847,-0.1650412167653547,-0.0,0.0
2020-09-17,1.0,-0.35921485205956294,-0.09004061110036743,-0.31960935989170375,-0.1649970992071166,-0.0,0.0
2020-09-18,1.0,-0.35916432923880454,-0.08977657413676371,-0.3200116065383499,-0.16547054840893705,-0.0,0.0
2020-09-21,1.0,-0.35711522840676135,-0.091149963253781,-0.3228445441534832,-0.16290179089467374,-0.0,0.0
2020-09-22,1.0,-0.35974548408308515,-0.0856186902873941,-0.32568754109774495,-0.162959811240475,-0.0,0.0
2020-09-23,1.0,-0.3618758343167792,-0.0856081564742982,-0.3241695525160092,-0.1630134071078953,-0.0,0.0
2020-09-24,1.0,-0.36257445656378123,-0.0848418039761739,-0.3232381836466311,-0.16326293803666744,-0.0,0.0
2020-09-25,1.0,-0.36208730634586,-0.08479198499119973,-0.32413979846430574,-0.16310465543585478,-0.0,0.0
2020-09-28,1.0,-0.3620889748549323,-0.08483558994197292,-0.32442940038684714,-0.16286266924564796,-0.0,0.0
2020-09-29,1.0,-0.36209463771198735,-0.08402142594705395,-0.3245605553729236,-0.1630537775801056,-0.0,0.0
2020-09-30,1.0,-0.3618769575809133,-0.08450949305904644,-0.3235760411430339,-0.16345075596457986,-0.0,0.0
2020-10-01,1.0,-0.3618279881691121,-0.08621856212182721,-0.32264300489087355,-0.16248139341568557,-0.0,0.0
2020-10-02,1.0,-0.3605039905695016,-0.08709683653158637,-0.32297524494173574,-0.16188378070226292,-0.0,0.0
2020-10-05,1.0,-0.3598431433152395,-0.08785519732648213,-0.3221936755075627,-0.16184055479359438,-0.0,0.0
2020-10-06,1.0,-0.3597751767296326,-0.08778537489859775,-0.32186039324757604,-0.16205045003283503,-0.0,0.0
2020-10-07,1.0,-0.3584210018337998,-0.09016504198436444,-0.3214554579673777,-0.16027410481613744,-0.0,0.0
2020-10-08,1.0,-0.35737009544008475,-0.09056203605514315,-0.31844210932227895,-0.16170828111443167,-0.0,0.0
2020-10-09,1.0,-0.3579332947754,-0.09032195874301137,-0.31858492384808174,-0.1610757663389242,-0.0,0.0
2020-10-12,1.0,-0.3581977327061001,-0.09036400092542608,-0.3184429706177219,-0.16096629906686202,-0.0,0.0
2020-10-13,1.0,-0.35833526100701674,-0.09044644922507519,-0.31812398797131625,-0.16076798519546612,-0.0,0.0
2020-10-14,1.0,-0.3587065443613659,-0.09113158097587296,-0.31871964850073226,-0.15852154474678176,-0.0,0.0
2020-10-15,1.0,-0.35840511842130623,-0.09121042184579214,-0.31886068875142126,-0.15862095546433871,-0.0,0.0
2020-10-16,1.0,-0.3588913303265102,-0.09111059712424348,-0.31864615859064804,-0.15880266759184306,-0.0,0.0
2020-10-19,1.0,-0.35947107692900787,-0.09119296825305037,-0.3182212455907014,-0.1586769212976349,-0.0,0.0
2020-10-20,1.0,-0.3597486943282777,-0.09077068357455338,-0.3189307945807397,-0.15774056158337993,-0.0,0.0
2020-10-21,1.0,-0.3596029681025344,-0.09114387587934855,-0.32003469210754554,-0.15655777199575985,-0.0,0.0
2020-10-22,1.0,-0.35925175971458884,-0.09241153215697619,-0.3211840709671199,-0.15558769646128628,-0.0,0.0
2020-10-23,1.0,-0.3608026833217673,-0.09071632354075101,-0.3204757498650629,-0.15567892667129307,-0.0,0.0
2020-10-26,1.0,-0.36070629963759737,-0.09061993985658108,-0.3205335800755648,-0.15579458709229702,-0.0,0.0
2020-10-27,1.0,-0.3614172318125771,-0.0902820591861899,-0.3206689272503083,-0.15426556720098647,-0.0,0.0
2020-10-28,1.0,-0.36056414011020765,-0.09059381141381834,-0.3208932218411622,-0.15465685330045081,-0.0,0.0
2020-10-29,1.0,-0.36206133174196775,-0.08982231890195777,-0.3211735037634512,-0.15196257724218915,-0.0,0.0
