Date,FMCI,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-09-19,1.0,-0.0,-0.0,-0.0,-0.07630967005967006,-0.020577395577395574,0.0
2019-09-20,1.0,-0.0,-0.0,-0.0,-0.07821787617425699,-0.02050211503598308,0.0
2019-09-23,1.0,-0.0,-0.0,-0.0,-0.0778837071370516,-0.02046218395096984,0.0
2019-09-24,1.0,-0.0,-0.0,-0.0,-0.0775737071048816,-0.020892833604288414,0.0
2019-09-25,1.0,-0.0,-0.0,-0.0,-0.07761023682535502,-0.019830556835890342,0.0
2019-09-26,1.0,-0.0,-0.0,-0.0,-0.07853128348678023,-0.014914601876353139,0.0
2019-09-27,1.0,-0.0,-0.0,-0.0,-0.08017844224740776,-0.015915119363395226,0.0
2019-09-30,1.0,-0.0,-0.0,-0.00012061535762453537,-0.08090000986852926,-0.015471660873474489,0.0
2019-10-01,1.0,-0.0,-0.0,-0.0003179929164336546,-0.08077020077414829,-0.015439104356502956,0.0
2019-10-02,1.0,-0.0,-0.0,-0.0026334269662921348,-0.08053897471910114,-0.014088834269662924,0.0
2019-10-03,1.0,-0.0,-0.0,-0.0020148485578502444,-0.08056109152230569,-0.012450450055846345,0.0
2019-10-04,1.0,-0.0,-0.0,-0.0046202809482001755,-0.07925812115891133,-0.013575504828797191,0.0
2019-10-07,1.0,-0.0,-0.0,-0.0038046159750013703,-0.07880050435831369,-0.013825996381777315,0.0
2019-10-08,1.0,-0.0,-0.0,-0.00298199837744206,-0.07890236147959744,-0.01443857302607056,0.0
2019-10-09,1.0,-0.0,-0.000854045768093726,-0.006087813423847586,-0.07556115186685645,-0.01242746085623563,0.0
2019-10-10,1.0,-0.0,-0.005799594248919467,-0.014554114845197141,-0.06574711122872012,-0.01647261180206404,0.0
2019-10-11,1.0,-0.0,-0.006949661908339594,-0.02148981305519954,-0.05848101825253016,-0.017965262739205373,0.0
2019-10-14,1.0,-0.0,-0.0,-0.030202570101229613,-0.06470712155314833,-0.01384838842013061,0.0
2019-10-15,1.0,-0.0,-0.0,-0.018296717840127052,-0.06345950238221282,-0.021120081171695785,0.0
2019-10-16,1.0,-0.0,-0.0,-0.019465901566983006,-0.06309865371882586,-0.020944603840211875,0.0
2019-10-17,1.0,-0.0,-0.0,-0.021575902124464464,-0.06168013780310057,-0.020935471048098585,0.0
2019-10-18,1.0,-0.0,-0.0,-0.023348324290876143,-0.0589730273262688,-0.022663233847887824,0.0
2019-10-21,1.0,-0.0,-0.0,-0.023463489572396412,-0.05846531315966888,-0.023275604823112032,0.0
2019-10-22,1.0,-0.0,-0.0,-0.02367164706922465,-0.0581624082751304,-0.02327380426133852,0.0
2019-10-23,1.0,-0.0,-0.0,-0.019570358255795964,-0.05842376290140783,-0.027062567684045354,0.0
2019-10-24,1.0,-0.0,-0.0,-0.02590202470449959,-0.05689353114674118,-0.026023994855077285,0.0
2019-10-25,1.0,-0.0,-0.0,-0.025226763655718437,-0.057140005766117406,-0.02649087401033466,0.0
2019-10-28,1.0,-0.0,-0.0,-0.02610847277084905,-0.057631707425325106,-0.025831077182548488,0.0
2019-10-29,1.0,-0.0,-0.0,-0.029438924800569644,-0.05683069836784192,-0.02631256884102313,0.0
2019-10-30,1.0,-0.0,-0.0,-0.029142316469082205,-0.057683530917793734,-0.026326042188456616,0.0
2019-10-31,1.0,-0.0,-0.0,-0.031794871794871796,-0.05835005574136008,-0.02468227424749164,0.0
2019-11-01,1.0,-0.0,-0.0,-0.032559851027530916,-0.05829551409997658,-0.024208026226290966,0.0
2019-11-04,1.0,-0.0,-0.0,-0.03427947354930739,-0.057069305606633015,-0.023057292189049738,0.0
2019-11-05,1.0,-0.0,-0.0,-0.04339901147317334,-0.05329546216983875,-0.021559725359515128,0.0
2019-11-06,1.0,-0.0,-0.0,-0.04349138895101767,-0.053757548646835164,-0.021069112055468575,0.0
2019-11-07,1.0,-0.0,-0.0,-0.043449085723871836,-0.05365990046412795,-0.021271598725046133,0.0
2019-11-08,1.0,-0.0,-0.0,-0.04374237864566436,-0.053743832995849505,-0.02124470001230604,0.0
2019-11-11,1.0,-0.0,-0.0,-0.04486705642541944,-0.053625428398629126,-0.021503931187420198,0.0
2019-11-12,1.0,-0.0,-0.0,-0.04483009572860102,-0.053137770811173934,-0.021664893914795945,0.0
2019-11-13,1.0,-0.0,-0.0,-0.05124720628039398,-0.04987702018216736,-0.021979132739586023,0.0
2019-11-14,1.0,-0.0,-0.0,-0.05100034824026332,-0.04989945966591402,-0.02245588020534942,0.0
2019-11-15,1.0,-0.0,-0.0,-0.05118526008313673,-0.04976968879901134,-0.02251432423323222,0.0
2019-11-18,1.0,-0.0,-0.0,-0.05162841923085568,-0.04997639972129195,-0.022206738441482545,0.0
2019-11-19,1.0,-0.0,-0.0,-0.05207804944033005,-0.05111990350906857,-0.02403255441705274,0.0
2019-11-20,1.0,-0.0,-0.0,-0.05068199752000902,-0.05216999210911961,-0.024416638484950962,0.0
2019-11-21,1.0,-0.0,-0.0,-0.0540782148191735,-0.05101163264382384,-0.026490291042411625,0.0
2019-11-22,1.0,-0.0,-0.0,-0.05343183283744188,-0.0515199167354881,-0.026348240245268294,0.0
2019-11-25,1.0,-0.0,-0.0,-0.05354617551560679,-0.05161158941521196,-0.02617913588487516,0.0
2019-11-26,1.0,-0.0,-0.0,-0.05367321089297024,-0.05115127114810458,-0.026078892608341626,0.0
2019-11-27,1.0,-0.0,-0.0,-0.055389763067462475,-0.05162551998553084,-0.02338804485440405,0.0
2019-11-29,1.0,-0.0,-0.0,-0.05741149815916171,-0.05241574624752195,-0.022996318323421125,0.0
2019-12-02,1.0,-0.0,-0.0,-0.06341652245195373,-0.051723745331997445,-0.023408324984060477,0.0
2019-12-03,1.0,-0.0,-0.0,-0.05900585857668378,-0.05242063672283029,-0.0239565829510877,0.0
2019-12-04,1.0,-0.0,-0.0,-0.05891835437289983,-0.052186449913722635,-0.024134955953137773,0.0
2019-12-05,1.0,-0.0,-0.0,-0.05982449360038194,-0.05225407506763362,-0.024620910723622887,0.0
2019-12-06,1.0,-0.0,-0.0,-0.060131730123880914,-0.0522711501928174,-0.025162956306096215,0.0
2019-12-09,1.0,-0.0,-0.0,-0.06486226226914743,-0.05562242780662838,-0.025885293072416913,0.0
2019-12-10,1.0,-0.0,-0.0,-0.07770321350065712,-0.06396762075342227,-0.021388446284644282,0.0
2019-12-11,1.0,-0.0,-0.0,-0.07857151171588542,-0.06378842728934105,-0.021662456785668558,0.0
2019-12-12,1.0,-0.0,-0.0,-0.07869077538862515,-0.06333193707530485,-0.021525644605789818,0.0
2019-12-13,1.0,-0.0,-0.0,-0.08123995995623123,-0.06241706050799711,-0.02041766582078085,0.0
2019-12-16,1.0,-0.0,-0.0,-0.0808042002817262,-0.062142749042480114,-0.021210957054214833,0.0
2019-12-17,1.0,-0.0,-0.0,-0.08655029717594928,-0.06609380678287985,-0.019647609111051196,0.0
2019-12-18,1.0,-0.0,-0.0,-0.0891490213627906,-0.06772734766940669,-0.020773959535530066,0.0
2019-12-19,1.0,-0.0,-0.0,-0.08877327620706703,-0.06783351773817652,-0.02045716707078792,0.0
2019-12-20,1.0,-0.0,-0.0,-0.0863804545721501,-0.06739883714101133,-0.02081400129206554,0.0
2019-12-23,1.0,-0.0,-0.0,-0.08556300409735022,-0.06841048639891051,-0.02006410181152189,0.0
2019-12-24,1.0,-0.0,-0.0,-0.08522327088322298,-0.06867164389350613,-0.019991078555665117,0.0
2019-12-26,1.0,-0.0,-0.0,-0.08528669522859324,-0.06744527260989494,-0.021045836023240803,0.0
2019-12-27,1.0,-0.0,-0.0,-0.08632941425198792,-0.0668436321779678,-0.02137680733858749,0.0
2019-12-30,1.0,-0.0,-0.0,-0.09071856639939715,-0.07034956966079144,-0.016330519350546902,0.0
2019-12-31,1.0,-0.0,-0.0,-0.09266078716517333,-0.06443214335975982,-0.015691701458929494,0.0
2020-01-02,1.0,-0.0,-0.0,-0.09301261366969786,-0.06493399823995306,-0.01541801114696392,0.0
2020-01-03,1.0,-0.0,-0.0,-0.09374743242132938,-0.06384027606605866,-0.01617427843703417,0.0
2020-01-06,1.0,-0.0,-0.0,-0.09492024250985931,-0.06511271999529107,-0.017199364294543527,0.0
2020-01-07,1.0,-0.0,-0.0,-0.0940976805581746,-0.0698071846124835,-0.014673298133132189,0.0
2020-01-08,1.0,-0.0,-0.0,-0.09303640862495581,-0.06918817014257099,-0.016036290797690585,0.0
2020-01-09,1.0,-0.0,-0.0,-0.09300653132442055,-0.06913300794605173,-0.016799886821815095,0.0
2020-01-10,1.0,-0.0,-0.0,-0.09611043481344034,-0.07021545661911571,-0.015553533228540023,0.0
2020-01-13,1.0,-0.0,-0.0,-0.0964600200933751,-0.07007860055552273,-0.01543643992671828,0.0
2020-01-14,1.0,-0.0,-0.0,-0.09994546920195363,-0.07212290767698801,-0.013383754563990706,0.0
2020-01-15,1.0,-0.0,-0.0,-0.10060400374980717,-0.07265844715263851,-0.013385387618516454,0.0
2020-01-16,1.0,-0.0,-0.0,-0.09813704344528452,-0.07467232348131117,-0.012277499940745656,0.0
2020-01-17,1.0,-0.0,-0.0,-0.09793612085885922,-0.08039017426991019,-0.011241301373936835,0.0
2020-01-21,1.0,-0.0,-0.0,-0.0972859827311434,-0.08083775362146477,-0.011179562807735306,0.0
2020-01-22,1.0,-0.0,-0.0,-0.09786434550989345,-0.08027730213089802,-0.010963660578386606,0.0
2020-01-23,1.0,-0.0,-0.0,-0.09743779109242295,-0.08264344677252207,-0.011089802384724423,0.0
2020-01-24,1.0,-0.0,-0.0,-0.09747206404422101,-0.08242596078244502,-0.011400729074837388,0.0
2020-01-27,1.0,-0.0,-0.0,-0.09651187673871175,-0.0814252086454098,-0.010925648524621348,0.0
2020-01-28,1.0,-0.0,-0.0,-0.0961734754433024,-0.08085076079473973,-0.009863033209105799,0.0
2020-01-29,1.0,-0.0,-0.0,-0.09546429121406318,-0.07888034684135088,-0.010222817138321943,0.0
2020-01-30,1.0,-0.0,-0.0,-0.09332163354361335,-0.09017929137219562,-0.002288573732391026,0.0
2020-01-31,1.0,-0.0,-0.0,-0.09339680881375251,-0.09057127932377244,-0.0032291765599772064,0.0
2020-02-03,1.0,-0.0,-0.0,-0.09092305329442482,-0.08814668667225878,-0.0023628652103540753,0.0
2020-02-04,1.0,-0.0,-0.0,-0.08954008473676137,-0.08762819680643905,-0.0030094532236554826,0.0
2020-02-05,1.0,-0.0,-0.0,-0.08777385159010602,-0.08779740871613663,-0.0022968197879858657,0.0
2020-02-06,1.0,-0.0,-0.0,-0.08967865052066155,-0.08732271592140602,-0.0009659331856947651,0.0
2020-02-07,1.0,-0.0,-0.0,-0.08940963017943189,-0.08730074576750432,-0.0014373402137159955,0.0
2020-02-10,1.0,-0.0,-0.0,-0.08922812551493609,-0.08721546102963677,-0.0005531884842635531,0.0
2020-02-11,1.0,-0.0,-0.0,-0.08746516795804869,-0.08720649962963399,-0.0010817039188251755,0.0
2020-02-12,1.0,-0.0,-0.0,-0.08867458544043279,-0.085052334470187,-0.0023168293543455254,0.0
2020-02-13,1.0,-0.0,-0.0,-0.0878496091910726,-0.0857189942555796,-0.003566720030134664,0.0
2020-02-14,1.0,-0.0,-0.0,-0.08274106290442346,-0.09077943967092159,-0.005127117145786924,0.0
2020-02-18,1.0,-0.0,-0.0,-0.08125154733975454,-0.08978696815722151,-0.007887011777466016,0.0
2020-02-19,1.0,-0.0,-0.0,-0.0821869322069893,-0.08966705207767998,-0.007963850020057103,0.0
2020-02-20,1.0,-0.0,-0.0,-0.08313732906260711,-0.09045350857494061,-0.008344463224083115,0.0
2020-02-21,1.0,-0.0,-0.0,-0.08266609981341082,-0.0899997638111434,-0.008278419424171568,0.0
2020-02-24,1.0,-0.0,-0.0,-0.08151168408772198,-0.08905360657089996,-0.007860097337937048,0.0
2020-02-25,1.0,-0.0,-0.0,-0.09675888014621237,-0.0799064810529189,-0.010123307342661493,0.0
2020-02-26,1.0,-0.0,-0.0,-0.09531701311615133,-0.07924144135612482,-0.009209716369146267,0.0
2020-02-27,1.0,-0.0,-0.0,-0.09493543538212075,-0.08011693829966031,-0.008533655268733209,0.0
2020-02-28,1.0,-0.0,-0.0020090701882181546,-0.09064313743919919,-0.07105764034118946,-0.01118499894259464,0.0
2020-03-02,1.0,-0.0,-0.0,-0.08708962313944896,-0.07639255427706815,-0.00943031070762518,0.0
2020-03-03,1.0,-0.0,-0.0014236111111111112,-0.07458333333333333,-0.07155092592592592,-0.009849537037037037,0.0
2020-03-04,1.0,-0.0,-0.0046860248232666315,-0.07496488359776177,-0.06552375250420246,-0.006182789508830912,0.0
2020-03-05,1.0,-0.0,-0.012272317711600533,-0.0657184894556155,-0.059833251593918585,-0.002725914435941011,0.0
2020-03-06,1.0,-0.0,-0.018500005745343398,-0.06687579716639663,-0.061555609178760615,-0.0021372677444930887,0.0
2020-03-09,1.0,-0.0,-0.017637957710159875,-0.0658529597157756,-0.06101656065554983,-0.0015471892728210418,0.0
2020-03-10,1.0,-0.008071695649593447,-0.01901596533918927,-0.08950086058519792,-0.06788533444121313,-0.0025283399608285358,0.0
2020-03-11,1.0,-0.0,-0.030422178143449018,-0.08977594159692961,-0.05349702468280889,-0.0,0.0
2020-03-12,1.0,-0.003309840410142462,-0.018204122255783543,-0.0802809892488051,-0.05549190477843743,-0.0,0.0
2020-03-13,1.0,-0.019930220889391944,-0.008938260656483739,-0.08364158274892355,-0.05435302628968833,-0.0,0.0
2020-03-16,1.0,-0.008879010525830896,-0.02120137273418246,-0.07892069926526475,-0.04262155376926089,-0.0,0.0
2020-03-17,1.0,-0.03777852340652922,-0.03482086269246542,-0.09888279958741876,-0.07123240005467944,-0.0,0.0
2020-03-18,1.0,-0.036653219339477155,-0.039305673785114174,-0.0868031138581492,-0.07092539817659178,-0.0,0.0
2020-03-19,1.0,-0.0401092003753763,-0.02581321373292221,-0.08205871957684856,-0.07077305578237925,-0.0,0.0
2020-03-20,1.0,-0.04119640201837993,-0.015150037783682326,-0.08807254467006315,-0.07442166589474199,-0.0,0.0
2020-03-23,1.0,-0.04166717164984063,-0.02720849341299948,-0.07168741137545297,-0.07139654106725163,-0.0,0.0
2020-03-24,1.0,-0.046465651077042494,-0.031243935571511745,-0.0649864156801863,-0.07018969532311274,-0.0,0.0
2020-03-25,1.0,-0.04739148229289549,-0.03179093338469317,-0.05550473072200688,-0.06907094879264271,-0.0,0.0
2020-03-26,1.0,-0.048899049452532796,-0.031801227289134884,-0.053808205992058725,-0.06872819155336302,-0.0,0.0
2020-03-27,1.0,-0.04823370377902456,-0.030050363068678,-0.05013577691912003,-0.06785257138755638,-0.0,0.0
2020-03-30,1.0,-0.0463325066768409,-0.029103872567722244,-0.050123998473864936,-0.0667326402136589,-0.0,0.0
2020-03-31,1.0,-0.04449018931235944,-0.030782594209968945,-0.04959484061351008,-0.06502778405778131,-0.0,0.0
2020-04-01,1.0,-0.0455502551718395,-0.03285709187375834,-0.0455502551718395,-0.0656547031322492,-0.0,0.0
2020-04-02,1.0,-0.048364035968757754,-0.023195358565030903,-0.04308215859811648,-0.06698649399142138,-0.0,0.0
2020-04-03,1.0,-0.047858525759078244,-0.024200783869292156,-0.0433843320583652,-0.06508240071775982,-0.0,0.0
2020-04-06,1.0,-0.04850402625923914,-0.023803339079509763,-0.042883793421021554,-0.06553002573972182,-0.0,0.0
2020-04-07,1.0,-0.04539219938804937,-0.020140443840048768,-0.04096083281555902,-0.06582572302786602,-0.0,0.0
2020-04-08,1.0,-0.04539273153575615,-0.020128956623681128,-0.040973036342321224,-0.06584994138335287,-0.0,0.0
2020-04-09,1.0,-0.04574359695042687,-0.018351309887690452,-0.041808663879422406,-0.06520746231950252,-0.0,0.0
2020-04-13,1.0,-0.04775843295203082,-0.014155416876441593,-0.04313362760364833,-0.06578931962673723,-0.0,0.0
2020-04-14,1.0,-0.048987811588942616,-0.013359247854441569,-0.04309850249973656,-0.0654029434837078,-0.0,0.0
2020-04-15,1.0,-0.04627736032066939,-0.015519276390365896,-0.04101856937513877,-0.0658166902338409,-0.0,0.0
2020-04-16,1.0,-0.0470140808922176,-0.01315927623980681,-0.041391056825207946,-0.06503808957174022,-0.0,0.0
2020-04-17,1.0,-0.04799318218963786,-0.012619953769642065,-0.04231945644306428,-0.06448901445282401,-0.0,0.0
2020-04-20,1.0,-0.05036978279635117,-0.008585493315913491,-0.04422228962041854,-0.0633413433497422,-0.0,0.0
2020-04-21,1.0,-0.05097883567000922,-0.009280552864130372,-0.04461669565623431,-0.06250072960321258,-0.0,0.0
2020-04-22,1.0,-0.04808866456557386,-0.011664553944200868,-0.04127368090525312,-0.06193959552025306,-0.0,0.0
2020-04-23,1.0,-0.046511627906976744,-0.01321933880073415,-0.04030852868062171,-0.061589573217480195,-0.0,0.0
2020-04-24,1.0,-0.04637977507203271,-0.013186634445580445,-0.04055906682777209,-0.0616925364810856,-0.0,0.0
2020-04-27,1.0,-0.04815082211560855,-0.013589361404816248,-0.03948716754390051,-0.06323070473706274,-0.0,0.0
2020-04-28,1.0,-0.04803651054218621,-0.013842804419452109,-0.03926978915627584,-0.06309012375862993,-0.0,0.0
2020-04-29,1.0,-0.04658959941326441,-0.016379701742744383,-0.038056321959510586,-0.06313228326290178,-0.0,0.0
2020-04-30,1.0,-0.0461885179247694,-0.009363165353964824,-0.04022908389674961,-0.06590227922213704,-0.0,0.0
2020-05-01,1.0,-0.045643539058326174,-0.009604887226777542,-0.04039395136001486,-0.06574760168172633,-0.0,0.0
2020-05-04,1.0,-0.04541926814859433,-0.00715866047330561,-0.040287736450092086,-0.06549363481564711,-0.0,0.0
2020-05-05,1.0,-0.045666809580644036,-0.007369726184544433,-0.0406609578326516,-0.06507607272390178,-0.0,0.0
2020-05-06,1.0,-0.045807894157581935,-0.007901108703963298,-0.039505543519816486,-0.0653057914431688,-0.0,0.0
2020-05-07,1.0,-0.046390019362992335,-0.008382900274792167,-0.039270931162823056,-0.06541676811947082,-0.0,0.0
2020-05-08,1.0,-0.046052021513353116,-0.008299332344213648,-0.03960728857566765,-0.06516598664688426,-0.0,0.0
2020-05-11,1.0,-0.046615914068203146,-0.005921136487410343,-0.040451443204597856,-0.0657582183288722,-0.0,0.0
2020-05-12,1.0,-0.04656661065075042,-0.006188792953584053,-0.04007649069942632,-0.06611809700411427,-0.0,0.0
