Date,FSK,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.19921739824846277,-0.5327548114036256,-0.0,-0.4446721856948918,-0.4852929432746826,0.0
2018-10-19,1.0,-0.18755114431275244,-0.5227938653221762,-0.0,-0.44481693635667713,-0.4845709157141726,0.0
2018-10-22,1.0,-0.18777546119131192,-0.5207832994642527,-0.0,-0.4454883745480457,-0.48510200311419593,0.0
2018-10-23,1.0,-0.18645679273188254,-0.5213131206422988,-0.0,-0.4471001478977393,-0.48616099725332773,0.0
2018-10-24,1.0,-0.18560215650519304,-0.5232432146726922,-0.0,-0.4475805385977431,-0.48635006210523535,0.0
2018-10-25,1.0,-0.16131512185121596,-0.48817364118596723,-0.0,-0.4497860236270917,-0.46331650565051374,0.0
2018-10-26,1.0,-0.1446067843984246,-0.4793037733451912,-0.0,-0.4593825435141659,-0.4576800914750349,0.0
2018-10-29,1.0,-0.13365698247743305,-0.48178209309969905,-0.0,-0.45366507370603554,-0.4593795039065463,0.0
2018-10-30,1.0,-0.13756453082295778,-0.4822856564429598,-0.0,-0.45401862536693993,-0.45675169551574046,0.0
2018-10-31,1.0,-0.14083232810615198,-0.4675311620426217,-0.0,-0.4519501407318054,-0.45275432247687974,0.0
2018-11-01,1.0,-0.13119855450712709,-0.4745533025496888,-0.0,-0.45118952017667135,-0.4525948604697852,0.0
2018-11-02,1.0,-0.13117101726000552,-0.4767479838203151,-0.0,-0.45114689847498934,-0.45330753963269105,0.0
2018-11-05,1.0,-0.13378313738324815,-0.4718410916140077,-0.0,-0.45210342136401394,-0.4598323305052743,0.0
2018-11-06,1.0,-0.12714811524305114,-0.4715319202944536,-0.0,-0.46477979439015105,-0.4749333671785759,0.0
2018-11-07,1.0,-0.12856486913932963,-0.47461864190602526,-0.0,-0.4695933880924443,-0.4781133615631856,0.0
2018-11-08,1.0,-0.11154673074490958,-0.4740103705577337,-0.0,-0.4627545213102315,-0.4810927026685216,0.0
2018-11-09,1.0,-0.11343972800852511,-0.4765179001852181,-0.0,-0.4637302412909446,-0.48354603810925334,0.0
2018-11-12,1.0,-0.11299492129266998,-0.46443641508957223,-0.0,-0.4679990903807767,-0.48128963792101476,0.0
2018-11-13,1.0,-0.10931143398610234,-0.4654200884396715,-0.0,-0.4694630448515477,-0.48262792166771956,0.0
2018-11-14,1.0,-0.10924114926844058,-0.4655446895610643,-0.0,-0.4695120410380815,-0.48270285295529775,0.0
2018-11-15,1.0,-0.10859637171044331,-0.4655211566119143,-0.0,-0.4706431509095955,-0.47838922110362575,0.0
2018-11-16,1.0,-0.1053704962610469,-0.45809099378100054,-0.0,-0.47040310194626983,-0.4839489387415967,0.0
2018-11-19,1.0,-0.10672205438066465,-0.45762839879154077,-0.0,-0.4696122860020141,-0.4836354481369587,0.0
2018-11-20,1.0,-0.07995095340573545,-0.45145388118712776,-0.0,-0.47282418297382517,-0.4981482408287874,0.0
2018-11-21,1.0,-0.07926935632584914,-0.4488524508460216,-0.0,-0.4713548805103542,-0.4924867302947993,0.0
2018-11-23,1.0,-0.07998108135019416,-0.4431195857811411,-0.0,-0.47338942547047697,-0.49280593448172855,0.0
2018-11-26,1.0,-0.07896048238401357,-0.4502666068669956,-0.0,-0.4716948223451438,-0.4907061344495939,0.0
2018-11-27,1.0,-0.06851155961476245,-0.4593235945549113,-0.0,-0.4714431475997312,-0.4893362864893114,0.0
2018-11-28,1.0,-0.06815862189141421,-0.46222399243235174,-0.0,-0.47028951233476884,-0.48868586791466484,0.0
2018-11-29,1.0,-0.05069999014098393,-0.45422951789411414,-0.0,-0.46815537809326624,-0.49164448388050874,0.0
2018-11-30,1.0,-0.05061357251983638,-0.4542900793455226,-0.0,-0.46858213000837806,-0.4906608841358237,0.0
2018-12-03,1.0,-0.048460211874846025,-0.45543237250554325,-0.0,-0.4690810544469082,-0.49068736141906877,0.0
2018-12-04,1.0,-0.04876424448719846,-0.4556262641211583,-0.0,-0.4705490602338316,-0.4916629667998619,0.0
2018-12-06,1.0,-0.04498928253173093,-0.40644493148045563,-0.0,-0.4807928518099275,-0.47619276992365306,0.0
2018-12-07,1.0,-0.04414633558921991,-0.4065412682738855,-0.0,-0.4810577779918595,-0.47667445389080226,0.0
2018-12-10,1.0,-0.025925395916809767,-0.40932074031673343,-0.0,-0.48292310627742796,-0.4668717801946194,0.0
2018-12-11,1.0,-0.028453539400877696,-0.4085098263690135,-0.0,-0.4834478153024232,-0.46462984163327614,0.0
2018-12-12,1.0,-0.026514427670552263,-0.4102092489967514,-0.0,-0.48404356965411804,-0.4679438180775845,0.0
2018-12-13,1.0,-0.026828802140570502,-0.41036361030149554,-0.0,-0.48387405036074344,-0.4679631133833437,0.0
2018-12-14,1.0,-0.02960981899804193,-0.402908448349969,-0.0,-0.48767849467500834,-0.46766798796504133,0.0
2018-12-17,1.0,-0.03270388943542002,-0.4057153825851189,-0.0,-0.4959330086138638,-0.46505266693859926,0.0
2018-12-18,1.0,-0.030774766130966656,-0.4057088030702807,-0.0,-0.49680978651954905,-0.46538738306548333,0.0
2018-12-19,1.0,-0.024941131241289827,-0.4086452977077226,-0.0,-0.5013455716276611,-0.46787447738959104,0.0
2018-12-20,1.0,-0.024974259512008237,-0.40322773747096713,-0.0,-0.5014247060795441,-0.4648612408112444,0.0
2018-12-21,1.0,-0.023003765569180268,-0.40728492806797334,-0.0,-0.5067587139132953,-0.47677899005503527,0.0
2018-12-24,1.0,-0.0,-0.3878211366290385,-0.0,-0.5189762553522772,-0.5260558583106267,0.0
2018-12-26,1.0,-0.0,-0.39940106745236315,-0.0,-0.4994324631101022,-0.5161929142415534,0.0
2018-12-27,1.0,-0.0,-0.37073717649257215,-0.0,-0.43908250023357936,-0.525974025974026,0.0
2018-12-28,1.0,-0.0,-0.3758706118823914,-0.0,-0.43797036413780205,-0.523372131070911,0.0
2018-12-31,1.0,-0.0,-0.3815558314398819,-0.0,-0.4379611627743552,-0.5228970977489401,0.0
2019-01-02,1.0,-0.0,-0.3867122964361576,-0.0,-0.4400283219258909,-0.5334198725513334,0.0
2019-01-03,1.0,-0.0,-0.4011114586089927,-0.0,-0.4323622104072942,-0.5722568383573508,0.0
2019-01-04,1.0,-0.0,-0.40454654223498443,-0.0,-0.4120603015075377,-0.5763340512084231,0.0
2019-01-07,1.0,-0.0,-0.39015062089805935,-0.0,-0.40488219462675296,-0.5657963076632514,0.0
2019-01-08,1.0,-0.0,-0.38871192279559236,-0.0,-0.4055590948774215,-0.5652768929473113,0.0
2019-01-09,1.0,-0.0,-0.39546939355205224,-0.0,-0.40780192207546273,-0.5638166927046347,0.0
2019-01-10,1.0,-0.0,-0.4091846028474187,-0.0,-0.4123004649825033,-0.5753559273285078,0.0
2019-01-11,1.0,-0.0,-0.4043763046138343,-0.0,-0.4143813431224358,-0.5805561553780081,0.0
2019-01-14,1.0,-0.0,-0.4067796610169491,-0.0,-0.4182311422672492,-0.5757430258798675,0.0
2019-01-15,1.0,-0.0,-0.4098431845597105,-0.0,-0.4178287092882992,-0.5848733413751508,0.0
2019-01-16,1.0,-0.0,-0.40537872586314827,-0.0,-0.41238503394809073,-0.589902248760052,0.0
2019-01-17,1.0,-0.0,-0.3999375135187099,-0.0,-0.4122425436804537,-0.5911461462664327,0.0
2019-01-18,1.0,-0.0,-0.40002410800385724,-0.0,-0.41680327868852457,-0.5939729990356798,0.0
2019-01-22,1.0,-0.0,-0.3639470517448857,-0.0,-0.3726835138387485,-0.6701083032490975,0.0
2019-01-23,1.0,-0.0,-0.36186846002573503,-0.0,-0.396537910607201,-0.6694505814659254,0.0
2019-01-24,1.0,-0.0,-0.35721763689041464,-0.0,-0.410172132544494,-0.6672996859250603,0.0
2019-01-25,1.0,-0.0,-0.315353003420528,-0.0,-0.4093560056106504,-0.7361025666264734,0.0
2019-01-28,1.0,-0.0,-0.30354809280765344,-0.0,-0.4294203220159282,-0.7327218482629386,0.0
2019-01-29,1.0,-0.0,-0.3006122852063993,-0.0,-0.42625419711633417,-0.7420254789650405,0.0
2019-01-30,1.0,-0.0,-0.30275003082994206,-0.0,-0.428067579232951,-0.7355777531138242,0.0
2019-01-31,1.0,-0.0,-0.3128898128898129,-0.0,-0.4198841698841699,-0.7422284922284922,0.0
2019-02-01,1.0,-0.0,-0.3110143708723936,-0.0,-0.43325335773825724,-0.729204284053526,0.0
2019-02-04,1.0,-0.0,-0.3039457459926017,-0.0,-0.43918618988902586,-0.7229593094944512,0.0
2019-02-05,1.0,-0.0,-0.3016083812896562,-0.0,-0.4392553243814864,-0.7184103093797649,0.0
2019-02-06,1.0,-0.0,-0.2973504883268961,-0.0,-0.44047824054712287,-0.7222563900710964,0.0
2019-02-07,1.0,-0.0,-0.2987016186651556,-0.0,-0.4522161176673483,-0.7128039616644904,0.0
2019-02-08,1.0,-0.0,-0.29053752786722814,-0.0,-0.4578399801833044,-0.7287094377012633,0.0
2019-02-11,1.0,-0.0,-0.28167755071636086,-0.0,-0.46549797631167283,-0.7358776351401685,0.0
2019-02-12,1.0,-0.0,-0.29007291640743593,-0.0,-0.4658437647761491,-0.7326979070751313,0.0
2019-02-13,1.0,-0.0,-0.29300707986585517,-0.0,-0.46431499192646875,-0.7268413861632096,0.0
2019-02-14,1.0,-0.0,-0.26243589105213366,-0.0,-0.48819897425683406,-0.7390330129960663,0.0
2019-02-15,1.0,-0.0,-0.2605234351676784,-0.0,-0.4881829037715195,-0.739103393372475,0.0
2019-02-19,1.0,-0.0,-0.2534304255213751,-0.0,-0.48885421310744537,-0.7345568930499827,0.0
2019-02-20,1.0,-0.0,-0.25979309831551267,-0.0,-0.4831923391798358,-0.7378501079163463,0.0
2019-02-21,1.0,-0.0,-0.27046413502109706,-0.0,-0.4802928766443286,-0.7312484487465872,0.0
2019-02-22,1.0,-0.0,-0.2727791280194435,-0.0,-0.47787808144437277,-0.7293785030504438,0.0
2019-02-25,1.0,-0.0,-0.27110745614035087,-0.0,-0.4876146331738437,-0.7333034290271132,0.0
2019-02-26,1.0,-0.0,-0.27760441371046257,-0.0,-0.4897770676785581,-0.7290610879496718,0.0
2019-02-27,1.0,-0.0,-0.27245262290579514,-0.0,-0.5023095553169709,-0.7220543806646527,0.0
2019-02-28,1.0,-0.0,-0.27235934845608073,-0.0,-0.502148496052763,-0.7237183971220146,0.0
2019-03-01,1.0,-0.0,-0.260638957047612,-0.0,-0.5028130963888269,-0.7150717525466578,0.0
2019-03-04,1.0,-0.0,-0.25106013639181646,-0.0,-0.5021450712957223,-0.7266460012399256,0.0
2019-03-05,1.0,-0.0,-0.23654204446652588,-0.0,-0.5232641907837535,-0.7243820643398335,0.0
2019-03-06,1.0,-0.0,-0.2385919490154099,-0.0,-0.5203515148497598,-0.7305384749433643,0.0
2019-03-07,1.0,-0.0,-0.22583689281811858,-0.0,-0.5350402304559452,-0.722484354822688,0.0
2019-03-08,1.0,-0.0,-0.18336236933797911,-0.0,-0.5386904761904762,-0.69761420828494,0.0
2019-03-11,1.0,-0.0,-0.1853007327867663,-0.0,-0.5373527775762412,-0.6958088466468355,0.0
2019-03-12,1.0,-0.0,-0.15438913585071565,-0.0,-0.5526598602901666,-0.7354306091544135,0.0
2019-03-13,1.0,-0.0,-0.16506237108339064,-0.0,-0.5577791965425793,-0.732712896572046,0.0
2019-03-14,1.0,-0.0,-0.16817523977727084,-0.0,-0.5528736478033704,-0.7318909902617314,0.0
2019-03-15,1.0,-0.0,-0.16805116518415056,-0.0,-0.5533828322183832,-0.7290058565512509,0.0
2019-03-18,1.0,-0.0,-0.1782961108494658,-0.0,-0.5594279057085492,-0.7410455345413083,0.0
2019-03-19,1.0,-0.0,-0.17525875796178345,-0.0,-0.5680732484076433,-0.7447253184713375,0.0
2019-03-20,1.0,-0.0,-0.1838513648137079,-0.0,-0.5679916317991632,-0.7387178720860729,0.0
2019-03-21,1.0,-0.0,-0.18518518518518517,-0.0,-0.5770006724949562,-0.7285362026451467,0.0
2019-03-22,1.0,-0.0,-0.18045622223895205,-0.0,-0.6141684860347814,-0.7148485532886647,0.0
2019-03-25,1.0,-0.0,-0.12050739957716701,-0.0,-0.6468598433030718,-0.7198855863698546,0.0
2019-03-26,1.0,-0.0,-0.12668133406670334,-0.0,-0.6408320416020801,-0.7326116305815291,0.0
2019-03-27,1.0,-0.0,-0.11762942234659204,-0.0,-0.646911852888267,-0.7339596242254648,0.0
2019-03-28,1.0,-0.0,-0.113804663264285,-0.0,-0.6441509056339437,-0.7437956569598719,0.0
2019-03-29,1.0,-0.0,-0.11875218892279982,-0.0,-0.6412918396958024,-0.7415820283184069,0.0
2019-04-01,1.0,-0.0,-0.12631289386816044,-0.0,-0.6374662398719616,-0.7369710913273982,0.0
2019-04-02,1.0,-0.0,-0.1321080270067517,-0.0,-0.6454863715928983,-0.7230307576894224,0.0
2019-04-03,1.0,-0.0,-0.13303830383038304,-0.0,-0.6483898389838985,-0.7187968796879689,0.0
2019-04-04,1.0,-0.0,-0.12996968710073403,-0.0,-0.656787834757121,-0.718440764586517,0.0
2019-04-05,1.0,-0.0,-0.12893326961289836,-0.0,-0.6562114847699777,-0.7301355736096788,0.0
2019-04-08,1.0,-0.0,-0.13279480597916352,-0.0,-0.6559212844129045,-0.7277668730182697,0.0
2019-04-09,1.0,-0.0,-0.12888821615076063,-0.0,-0.6707535507959332,-0.7231262140820909,0.0
2019-04-10,1.0,-0.0,-0.12676696284329564,-0.0,-0.6688206785137317,-0.7286197495961227,0.0
2019-04-11,1.0,-0.0,-0.12165364255104613,-0.0,-0.6692210738593395,-0.7299218553062767,0.0
2019-04-12,1.0,-0.0,-0.1216788505167633,-0.0,-0.6690698260650365,-0.7300478951348626,0.0
2019-04-15,1.0,-0.0,-0.12338723875154045,-0.0,-0.6584592942833429,-0.7331556047383113,0.0
2019-04-16,1.0,-0.0,-0.12426437301946584,-0.0,-0.6587696795935819,-0.7319299834012375,0.0
2019-04-17,1.0,-0.0,-0.11343554112227174,-0.0,-0.6662135286861515,-0.7377841552752813,0.0
2019-04-18,1.0,-0.0,-0.11326836392938984,-0.0,-0.6616302787640703,-0.7432953086046686,0.0
2019-04-22,1.0,-0.0,-0.1163483884005254,-0.0,-0.6643932504799434,-0.7452763463675862,0.0
2019-04-23,1.0,-0.0,-0.1118778595081014,-0.0,-0.6724046409342535,-0.7434847450772225,0.0
2019-04-24,1.0,-0.0,-0.09354602958594793,-0.0,-0.6758146216073184,-0.7507371286005897,0.0
2019-04-25,1.0,-0.0,-0.09423634758481522,-0.0,-0.6797074032034304,-0.7484424265355025,0.0
2019-04-26,1.0,-0.0,-0.09083112624542818,-0.0,-0.6921427670576364,-0.7394122840206836,0.0
2019-04-29,1.0,-0.0,-0.08760209740849048,-0.0,-0.6910608046788344,-0.7422607643440556,0.0
2019-04-30,1.0,-0.0,-0.08649507146998764,-0.0,-0.6910278064890211,-0.743439130763607,0.0
2019-05-01,1.0,-0.0,-0.07557596709480431,-0.0,-0.7052663453531506,-0.7425370309621743,0.0
2019-05-02,1.0,-0.0,-0.08014112903225808,-0.0,-0.6867691532258065,-0.7532510080645162,0.0
2019-05-03,1.0,-0.0,-0.08194738433625642,-0.0,-0.6854651748815642,-0.7524947081947384,0.0
2019-05-06,1.0,-0.0,-0.06440822896232584,-0.0,-0.6843217141994871,-0.7662340928524722,0.0
2019-05-07,1.0,-0.0,-0.06769617074701821,-0.0,-0.6764092906465788,-0.7668801004394226,0.0
2019-05-08,1.0,-0.0,-0.07573446680835104,-0.0,-0.6655581947743467,-0.7589948743592948,0.0
2019-05-09,1.0,-0.0,-0.07463022186687987,-0.0,-0.6651259244453328,-0.7587447531481112,0.0
2019-05-10,1.0,-0.0,-0.07507191994996873,-0.0,-0.6636898061288306,-0.7628267667292057,0.0
2019-05-13,1.0,-0.0,-0.07637446510347588,-0.0,-0.6601686644478366,-0.7658967493305973,0.0
2019-05-14,1.0,-0.0,-0.04270709472849782,-0.0,-0.6741726119698772,-0.7603299643281807,0.0
2019-05-15,1.0,-0.0,-0.05038270045329568,-0.0,-0.682445319660152,-0.7441975675608729,0.0
2019-05-16,1.0,-0.0,-0.054090852828320345,-0.0,-0.6786235920287165,-0.7428642158683006,0.0
2019-05-17,1.0,-0.0,-0.05331155331155331,-0.0,-0.6724581724581724,-0.7492327492327492,0.0
2019-05-20,1.0,-0.0,-0.04631026890631572,-0.0,-0.6756796873067313,-0.7518491947653565,0.0
2019-05-21,1.0,-0.0,-0.05056693263506336,-0.0,-0.6685111533805984,-0.751216620142783,0.0
2019-05-22,1.0,-0.0,-0.04482843742285855,-0.0,-0.6749197728955812,-0.7488027647494445,0.0
2019-05-23,1.0,-0.0,-0.04381290704558911,-0.0,-0.6850700611801855,-0.7380353266232484,0.0
2019-05-24,1.0,-0.0,-0.03554636535952539,-0.0,-0.6847844816975605,-0.741353420476085,0.0
2019-05-28,1.0,-0.0,-0.034198548406938124,-0.0,-0.6828638208881782,-0.743264854225612,0.0
2019-05-29,1.0,-0.0,-0.03554845842034148,-0.0,-0.6827908119395651,-0.7383613806657658,0.0
2019-05-30,1.0,-0.0,-0.03244663866578243,-0.0,-0.6807899196816742,-0.7429813573060201,0.0
2019-05-31,1.0,-0.0,-0.031550775879002166,-0.0,-0.675751325869181,-0.7480357493616185,0.0
2019-06-03,1.0,-0.0,-0.041953617404424104,-0.0,-0.6740077385442775,-0.717543133867082,0.0
2019-06-04,1.0,-0.0,-0.032777710183720644,-0.0,-0.6918116559192116,-0.7087966905949629,0.0
2019-06-05,1.0,-0.0,-0.026225797129370967,-0.0,-0.705591946825932,-0.6764280897794047,0.0
2019-06-06,1.0,-0.0,-0.039821622273110764,-0.0,-0.6740026515608052,-0.6966855489936121,0.0
2019-06-07,1.0,-0.0,-0.0389955330194374,-0.0,-0.6778461909936013,-0.6977423638778221,0.0
2019-06-10,1.0,-0.0,-0.03920480590605322,-0.0,-0.6745880479625564,-0.6988105865038964,0.0
2019-06-11,1.0,-0.0,-0.04143699835605841,-0.0,-0.675853399090997,-0.7002707668504012,0.0
2019-06-12,1.0,-0.0,-0.04356339900882389,-0.0,-0.6731294572706394,-0.7008340384382932,0.0
2019-06-13,1.0,-0.0,-0.05090522346571269,-0.0,-0.6745788112445916,-0.6916439051509511,0.0
2019-06-14,1.0,-0.0,-0.05167621395596162,-0.0,-0.6800570420322433,-0.6852778382036594,0.0
2019-06-17,1.0,-0.0,-0.04423365435803126,-0.0,-0.692130861927116,-0.6833954411266515,0.0
2019-06-18,1.0,-0.0,-0.034774052653051425,-0.0,-0.6858815906309247,-0.6792099642420024,0.0
2019-06-19,1.0,-0.0,-0.016727602934499486,-0.0,-0.6930484861519344,-0.6798575764093004,0.0
2019-06-20,1.0,-0.0,-0.017937005237605528,-0.0,-0.6930141343601273,-0.6806495587496711,0.0
2019-06-21,1.0,-0.0,-0.02533221597031007,-0.0,-0.6832754698910571,-0.6857177062133364,0.0
2019-06-24,1.0,-0.0,-0.022523927175034184,-0.0,-0.6820504209743578,-0.6941399409916286,0.0
2019-06-25,1.0,-0.0,-0.023808382084971706,-0.0,-0.680804641795339,-0.6930085355327515,0.0
2019-06-26,1.0,-0.0,-0.023347330533893224,-0.0,-0.6814877024595081,-0.6946850629874025,0.0
2019-06-27,1.0,-0.0,-0.0200024012486493,-0.0,-0.6916556609436908,-0.6895905871052948,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.7124336782464649,-0.6883297721652702,0.0
2019-07-01,1.0,-0.0,-0.0016391071686834113,-0.0,-0.7083835510774719,-0.7004290604059201,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.6978077328983978,-0.7007099683392497,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.7143097845709473,-0.6927187387170538,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.7173588359992291,-0.6915831566775873,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.7190556492411467,-0.6900024090580583,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.7156883979496065,-0.6908767116694342,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.7175881333076478,-0.6904257368522443,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.7192927516681521,-0.6895912123912992,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.7201734312898952,-0.6885944839214742,0.0
2019-07-15,1.0,-0.0,-0.017068948937397826,-0.0,-0.7269929800942398,-0.6600153860948168,0.0
2019-07-16,1.0,-0.0,-0.02924962083824839,-0.0,-0.7329738318206988,-0.6451286742579263,0.0
2019-07-17,1.0,-0.0,-0.029843561973525872,-0.0,-0.7317448856799037,-0.6451504211793021,0.0
2019-07-18,1.0,-0.0,-0.0293537365863048,-0.0,-0.7292959915307252,-0.6473942543669697,0.0
2019-07-19,1.0,-0.0,-0.028952426717924074,-0.0,-0.7300816914944739,-0.6436809226333494,0.0
2019-07-22,1.0,-0.0,-0.020091807060972383,-0.0,-0.7284962387944915,-0.6547381576101324,0.0
2019-07-23,1.0,-0.0,-0.02256580690219878,-0.0,-0.7262721864990488,-0.6594658382101487,0.0
2019-07-24,1.0,-0.0,-0.02405118091298283,-0.0,-0.7279089903314252,-0.6531579200538746,0.0
2019-07-25,1.0,-0.0,-0.026448150554713258,-0.0,-0.7250018049238321,-0.6550910884893991,0.0
2019-07-26,1.0,-0.0,-0.02130729642633832,-0.0,-0.7284882882016257,-0.6550911452070607,0.0
2019-07-29,1.0,-0.0,-0.06270411495754409,-0.0,-0.6131219171602964,-0.5764769476790018,0.0
2019-07-30,1.0,-0.0,-0.07313886698952585,-0.0,-0.6079288208131547,-0.5714382250253407,0.0
2019-07-31,1.0,-0.0,-0.07827221010500753,-0.0,-0.599442358284802,-0.570840734827873,0.0
2019-08-01,1.0,-0.0,-0.08150569142341936,-0.0,-0.6002254029076975,-0.5722979826439761,0.0
2019-08-02,1.0,-0.0,-0.08074226060291763,-0.0,-0.6004825144867083,-0.5735383644111745,0.0
2019-08-05,1.0,-0.0,-0.07566181597354986,-0.0,-0.5940712084748431,-0.5794291626369178,0.0
2019-08-06,1.0,-0.0,-0.07987554172685854,-0.0,-0.5689076564062673,-0.5736859651072341,0.0
2019-08-07,1.0,-0.0,-0.08532392929225718,-0.0,-0.5576330206046088,-0.5749772661742854,0.0
2019-08-08,1.0,-0.0,-0.08691118063413877,-0.0,-0.5571900863120993,-0.5746965763606915,0.0
2019-08-09,1.0,-0.0,-0.10298021653316096,-0.0,-0.6306701447401832,-0.5747824280338881,0.0
2019-08-12,1.0,-0.0,-0.10205730910434323,-0.0,-0.6302846983306011,-0.5766468863284767,0.0
2019-08-13,1.0,-0.0,-0.10288397357700185,-0.0,-0.6271319078417381,-0.5716390084470734,0.0
2019-08-14,1.0,-0.0,-0.1116792002934703,-0.0,-0.6120460381511372,-0.5689884446074835,0.0
2019-08-15,1.0,-0.0,-0.12393453028654335,-0.0,-0.5951441784548421,-0.5478781284004353,0.0
2019-08-16,1.0,-0.0,-0.12220508866615266,-0.0,-0.5971926164451902,-0.5483015102725748,0.0
2019-08-19,1.0,-0.0,-0.11876301729602463,-0.0,-0.5985918681517703,-0.5465000452775514,0.0
2019-08-20,1.0,-0.0,-0.11662929999773534,-0.0,-0.5995425413864166,-0.5484747605136218,0.0
2019-08-21,1.0,-0.0,-0.1161653880100482,-0.0,-0.5973250050919954,-0.5496412972141128,0.0
2019-08-22,1.0,-0.0,-0.118071417264072,-0.0,-0.595264479070083,-0.5481354169022365,0.0
2019-08-23,1.0,-0.0,-0.12070444795664935,-0.0,-0.5927297358320162,-0.544389252652969,0.0
2019-08-26,1.0,-0.0,-0.11376910510886835,-0.0,-0.5888289659184998,-0.5351892049141809,0.0
2019-08-27,1.0,-0.0,-0.11137917169280258,-0.0,-0.5822499218156637,-0.5402090872537193,0.0
2019-08-28,1.0,-0.0,-0.10820937130622896,-0.0,-0.5794955284462188,-0.5425187894466871,0.0
2019-08-29,1.0,-0.0,-0.10671866295264625,-0.0,-0.5827520891364903,-0.5389637883008357,0.0
2019-08-30,1.0,-0.0,-0.10320846109407633,-0.0,-0.5854108341110074,-0.5333066702217483,0.0
2019-09-03,1.0,-0.0,-0.10254589039575611,-0.0,-0.5872194970368233,-0.5298426297915788,0.0
2019-09-04,1.0,-0.0,-0.08129810044930824,-0.0,-0.5973352907157792,-0.5456648427421149,0.0
2019-09-05,1.0,-0.0,-0.07516784511409007,-0.0,-0.6000267659982602,-0.5553052439051591,0.0
2019-09-06,1.0,-0.0,-0.07366523490530344,-0.0,-0.6018739011416999,-0.5499966616963033,0.0
2019-09-09,1.0,-0.0,-0.07754058261062931,-0.0,-0.6026906826773405,-0.5434956637758506,0.0
2019-09-10,1.0,-0.0,-0.07855999288446144,-0.0,-0.5998176643244685,-0.5452281419549942,0.0
2019-09-11,1.0,-0.0,-0.06756786802143318,-0.0,-0.6180047579874157,-0.5377637459145785,0.0
2019-09-12,1.0,-0.0,-0.056942901577427235,-0.0,-0.6240835369917795,-0.5407020662075095,0.0
2019-09-13,1.0,-0.0,-0.057639768108216166,-0.0,-0.6181337598009817,-0.5454121410008662,0.0
2019-09-16,1.0,-0.0,-0.0628961482203803,-0.0,-0.6098355569345331,-0.5434599530162669,0.0
2019-09-17,1.0,-0.0,-0.06293675266765757,-0.0,-0.6143709652372608,-0.541118530514453,0.0
2019-09-18,1.0,-0.0,-0.0717912333991087,-0.0,-0.6092942819768087,-0.5360619027559143,0.0
2019-09-19,1.0,-0.0,-0.07346576406614137,-0.0,-0.6070358450782377,-0.5390078792586839,0.0
