Date,GLP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.12962147141550034,-0.7412992646311294,-0.0,-0.7423159036226236,-0.7755599986444813,0.0
2018-11-05,1.0,-0.13684425949928372,-0.7324510539600245,-0.0,-0.747697660140528,-0.7938808922846033,0.0
2018-11-06,1.0,-0.13247029007842734,-0.7317031405185108,-0.0,-0.7562930237336895,-0.8043426144730984,0.0
2018-11-07,1.0,-0.13155729273811975,-0.7349310841390662,-0.0,-0.7562572858808202,-0.805869848453679,0.0
2018-11-08,1.0,-0.09171839825363258,-0.7452077222184323,-0.0,-0.7507333378811651,-0.8232144075312096,0.0
2018-11-09,1.0,-0.09307566238732587,-0.7462441955749796,-0.0,-0.7508877355913686,-0.8241600655558592,0.0
2018-11-12,1.0,-0.09185441941074524,-0.7336119889897034,-0.0,-0.7523023074047643,-0.8204370136269413,0.0
2018-11-13,1.0,-0.04955999727130091,-0.7456170270823385,-0.0,-0.7797939832185006,-0.8359028583122996,0.0
2018-11-14,1.0,-0.05062082139446037,-0.7449174512211761,-0.0,-0.7800177377541275,-0.8355164415336336,0.0
2018-11-15,1.0,-0.04960710625213529,-0.7463272975743082,-0.0,-0.7811069354287666,-0.8394260334813802,0.0
2018-11-16,1.0,-0.04248512160721043,-0.7396195259554852,-0.0,-0.7934569472634078,-0.8644948226633183,0.0
2018-11-19,1.0,-0.056189548396075435,-0.7492171734743581,-0.0,-0.8004314243963537,-0.873356064296152,0.0
2018-11-20,1.0,-0.00470165249256724,-0.7396805641982991,-0.0,-0.809099080412086,-0.9036161239023716,0.0
2018-11-21,1.0,-0.004385063377869133,-0.7311750599520385,-0.0,-0.8034258307639603,-0.8868448098663926,0.0
2018-11-23,1.0,-0.006262619349098251,-0.7164025871804524,-0.0,-0.8106156531261763,-0.8889155059717325,0.0
2018-11-26,1.0,-0.0053373477487340905,-0.7214657178048447,-0.0,-0.8081976187217738,-0.8863760777336802,0.0
2018-11-27,1.0,-0.0,-0.7272696280639553,-0.0,-0.8015545631200355,-0.8803395493130605,0.0
2018-11-28,1.0,-0.0,-0.728673712921923,-0.0,-0.8008864643709512,-0.8798840777361064,0.0
2018-11-29,1.0,-0.0,-0.7061737548021837,-0.0,-0.7845588730875513,-0.8792208667520389,0.0
2018-11-30,1.0,-0.0,-0.7061181861060576,-0.0,-0.7849875345327135,-0.8779058014958561,0.0
2018-12-03,1.0,-0.0,-0.7138600115133249,-0.0,-0.7905252107954353,-0.8818868307879855,0.0
2018-12-04,1.0,-0.0,-0.7129504656498853,-0.0,-0.7834728033472803,-0.8778512619786746,0.0
2018-12-06,1.0,-0.0,-0.6427196502561091,-0.0,-0.7728295977292747,-0.8469544223679488,0.0
2018-12-07,1.0,-0.0,-0.6429854059877893,-0.0,-0.7727317248359398,-0.8491625583597244,0.0
2018-12-10,1.0,-0.0,-0.6480490415490903,-0.0,-0.769582563004768,-0.8258570918880349,0.0
2018-12-11,1.0,-0.0,-0.6489485981308412,-0.0,-0.7673611111111112,-0.8287577881619939,0.0
2018-12-12,1.0,-0.0,-0.6497580618971844,-0.0,-0.7670249732081967,-0.8307082778553568,0.0
2018-12-13,1.0,-0.0,-0.6451278058907487,-0.0,-0.7706954716491501,-0.827981056182691,0.0
2018-12-14,1.0,-0.0,-0.6299818252628846,-0.0,-0.7850188238348695,-0.8304881215110996,0.0
2018-12-17,1.0,-0.0,-0.6272426970658721,-0.0,-0.7796489409935877,-0.8316600816115033,0.0
2018-12-18,1.0,-0.0,-0.62060179959364,-0.0,-0.7746315348147191,-0.829844873738188,0.0
2018-12-19,1.0,-0.0,-0.6288760319833583,-0.0,-0.784989923942014,-0.8364753299096406,0.0
2018-12-20,1.0,-0.0,-0.6129053114796496,-0.0,-0.7904826560631041,-0.8293731613487214,0.0
2018-12-21,1.0,-0.0,-0.6163123333983487,-0.0,-0.7951693648007282,-0.8392822313243613,0.0
2018-12-24,1.0,-0.0,-0.6018222351458757,-0.0,-0.7860489160285613,-0.8430099189040741,0.0
2018-12-26,1.0,-0.0,-0.6016837926950286,-0.0,-0.7675661832965204,-0.8318768206408655,0.0
2018-12-27,1.0,-0.0,-0.5686936588085871,-0.0,-0.7115330999659243,-0.8175707072271615,0.0
2018-12-28,1.0,-0.0,-0.5884614152545088,-0.0,-0.7547169811320755,-0.8602364096485889,0.0
2018-12-31,1.0,-0.0,-0.601075303435176,-0.0,-0.7569621068220598,-0.861433952544992,0.0
2019-01-02,1.0,-0.0,-0.5997170236028041,-0.0,-0.7543250369798702,-0.8615988166441573,0.0
2019-01-03,1.0,-0.0,-0.6013977005571479,-0.0,-0.7508936910244437,-0.8682168046117678,0.0
2019-01-04,1.0,-0.0,-0.6002303778837232,-0.0,-0.7315777685342209,-0.8678846830704252,0.0
2019-01-07,1.0,-0.0,-0.5674667836550513,-0.0,-0.7203559789420907,-0.8457633492103283,0.0
2019-01-08,1.0,-0.0,-0.5594296256918603,-0.0,-0.7241940023140185,-0.8434284999530942,0.0
2019-01-09,1.0,-0.0,-0.551445339326965,-0.0,-0.7231379159642879,-0.847099956296435,0.0
2019-01-10,1.0,-0.0,-0.5518124199943801,-0.0,-0.7230634737269349,-0.8472946392331949,0.0
2019-01-11,1.0,-0.0,-0.5400677200902934,-0.0,-0.7315964384248809,-0.8634938550288437,0.0
2019-01-14,1.0,-0.0,-0.5445274256307266,-0.0,-0.7379816744069285,-0.8554035396008535,0.0
2019-01-15,1.0,-0.0,-0.5420191765369431,-0.0,-0.7379206617785298,-0.853481230807796,0.0
2019-01-16,1.0,-0.0,-0.5426730071330247,-0.0,-0.7246277061694406,-0.8612501564259792,0.0
2019-01-17,1.0,-0.0,-0.5281317511506308,-0.0,-0.7330536334888381,-0.8698143335733742,0.0
2019-01-18,1.0,-0.0,-0.5353455374675365,-0.0,-0.7423513017039335,-0.8894343447140052,0.0
2019-01-22,1.0,-0.0,-0.45046060684146105,-0.0,-0.7851575082136185,-0.9854087483089607,0.0
2019-01-23,1.0,-0.0,-0.4134568818002777,-0.0,-0.795144157814871,-1.0199851483550189,0.0
2019-01-24,1.0,-0.0,-0.41336777526638685,-0.0,-0.7969002260251857,-1.0186632224733614,0.0
2019-01-25,1.0,-0.0,-0.29048260455336905,-0.0,-0.8703636781760242,-1.1244127599461218,0.0
2019-01-28,1.0,-0.0,-0.2722370194995232,-0.0,-0.8973726612081154,-1.1186741639538325,0.0
2019-01-29,1.0,-0.0,-0.2781426507290161,-0.0,-0.8781032444502824,-1.1276106659661107,0.0
2019-01-30,1.0,-0.0,-0.27940436663648255,-0.0,-0.9040815642083375,-1.170339068316732,0.0
2019-01-31,1.0,-0.0,-0.29411369439591456,-0.0,-0.8804596156430587,-1.185190162612552,0.0
2019-02-01,1.0,-0.0,-0.2871214151701956,-0.0,-0.8916175288126507,-1.1715692843741623,0.0
2019-02-04,1.0,-0.0,-0.2915145221265619,-0.0,-0.8941408998023517,-1.1643496030283742,0.0
2019-02-05,1.0,-0.0,-0.28315796528382814,-0.0,-0.8886133637155686,-1.1792105086790428,0.0
2019-02-06,1.0,-0.0,-0.28442672384909196,-0.0,-0.8880922066608591,-1.1780473095222141,0.0
2019-02-07,1.0,-0.0,-0.2784644759320671,-0.0,-0.8843667303118615,-1.1868823903795263,0.0
2019-02-08,1.0,-0.0,-0.27343069605413006,-0.0,-0.9037984859650298,-1.172405707777852,0.0
2019-02-11,1.0,-0.0,-0.26177043454899596,-0.0,-0.9130902008193968,-1.183323258781651,0.0
2019-02-12,1.0,-0.0,-0.24774015110631406,-0.0,-0.9354087965461414,-1.1897598488936858,0.0
2019-02-13,1.0,-0.0,-0.2659875876956287,-0.0,-0.9310240151106314,-1.1758971937398812,0.0
2019-02-14,1.0,-0.0,-0.23445687819060818,-0.0,-0.9597349470908415,-1.1865850772507522,0.0
2019-02-15,1.0,-0.0,-0.2657683583302299,-0.0,-0.9456275180282357,-1.1741883061922334,0.0
2019-02-19,1.0,-0.0,-0.2435446802757875,-0.0,-0.9657969447073139,-1.1704069217250237,0.0
2019-02-20,1.0,-0.0,-0.2600884746564009,-0.0,-0.9520480869888225,-1.1647249518792422,0.0
2019-02-21,1.0,-0.0,-0.2392876453095431,-0.0,-0.9609353879426872,-1.1791024601243578,0.0
2019-02-22,1.0,-0.0,-0.22958407946751358,-0.0,-0.9698280231104504,-1.1793087137209852,0.0
2019-02-25,1.0,-0.0,-0.22569479792324137,-0.0,-0.9801486307645322,-1.1875530218195391,0.0
2019-02-26,1.0,-0.0,-0.18824456040169343,-0.0,-0.9535952216861935,-1.139969150996029,0.0
2019-02-27,1.0,-0.0,-0.1913525571630089,-0.0,-0.9482990519305843,-1.140865400387101,0.0
2019-02-28,1.0,-0.0,-0.19648103414506757,-0.0,-0.9470522948358033,-1.1208134752236076,0.0
2019-03-01,1.0,-0.0,-0.20186304951789508,-0.0,-0.9579996731492075,-1.1086452034646184,0.0
2019-03-04,1.0,-0.0,-0.17954804096894814,-0.0,-0.9649162737766218,-1.107006990733214,0.0
2019-03-05,1.0,-0.0,-0.18160581138596435,-0.0,-0.9327978495311852,-1.0856667413357228,0.0
2019-03-06,1.0,-0.0,-0.1739574685484386,-0.0,-0.9367775720033207,-1.082316878472444,0.0
2019-03-07,1.0,-0.0,-0.14066936796094823,-0.0,-0.981112210062853,-1.0687234789267142,0.0
2019-03-08,1.0,-0.0,-0.11957047499274452,-0.0,-1.0195736996549611,-1.085518041985102,0.0
2019-03-11,1.0,-0.0,-0.11901273159454268,-0.0,-1.0147504151606916,-1.1223991403731561,0.0
2019-03-12,1.0,-0.0,-0.05150044567693374,-0.0,-1.0482651612690237,-1.201545013370308,0.0
2019-03-13,1.0,-0.0,-0.06947074653642979,-0.0,-1.0532575833084157,-1.199641184092495,0.0
2019-03-14,1.0,-0.0,-0.07141197171408653,-0.0,-1.0499319411706118,-1.1985989840974736,0.0
2019-03-15,1.0,-0.0,-0.05596293580427971,-0.0,-1.0609292713819078,-1.21625224985001,0.0
2019-03-18,1.0,-0.0,-0.08515847727653865,-0.0,-1.0566828777461008,-1.2121750796578903,0.0
2019-03-19,1.0,-0.0,-0.1,-0.0,-1.0533786078098473,-1.242207130730051,0.0
2019-03-20,1.0,-0.0,-0.10961191181982351,-0.0,-1.0515179392824288,-1.2461412654604929,0.0
2019-03-21,1.0,-0.0,-0.11132306853794796,-0.0,-1.08475269110233,-1.2103828859517647,0.0
2019-03-22,1.0,-0.0,-0.10790502984972208,-0.0,-1.1260207232553352,-1.1971110958622109,0.0
2019-03-25,1.0,-0.0,-0.02115417160264004,-0.0,-1.1662210187849043,-1.1972922660348622,0.0
2019-03-26,1.0,-0.0,-0.022862923621648962,-0.0,-1.1651997976732424,-1.1840499072669028,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-1.1848529808470463,-1.187145940113299,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-1.1685362977934985,-1.2001684352366515,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-1.166829531286855,-1.2027833001988073,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-1.1607675049392225,-1.187857884338479,0.0
2019-04-02,1.0,-0.0,-0.0033775875330234423,-0.0,-1.1934922917433033,-1.147276193024111,0.0
2019-04-03,1.0,-0.0,-0.0035190026141162277,-0.0,-1.2094644413164422,-1.1384476171325157,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-1.2250907624041951,-1.1364797633454349,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-1.2339149767567203,-1.1347099642929326,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-1.2351556721135095,-1.127126622284984,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-1.2529681597409605,-1.1199069077172152,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-1.2491066010383656,-1.1222102353179153,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.2778282369563023,-1.0861169980152723,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-1.2782842724978973,-1.0858873002523128,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-1.2420104976413526,-1.0800279051225832,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-1.2404033724582575,-1.0658951892874855,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-1.2646191564788125,-1.0485041248384852,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.2741003850750232,-1.045511884211924,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-1.279765474048904,-1.0515690585648612,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.313091641490433,-1.0437395099026519,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.3020746333478102,-1.0387198075702402,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.307748830995324,-1.0322645290581163,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.282282085692776,-0.9909004615233544,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.2838390782022324,-0.989623228256244,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.284295793049386,-0.9819375489939901,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.2490375594448577,-0.9860567435540747,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.2328004659892564,-1.0032360365024917,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.2330690826727067,-1.0026532923475164,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.231162114110231,-1.0014223371585582,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.227476388485962,-0.9959384972439803,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-1.2052152742183495,-0.9982701178882625,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-1.2201914428883465,-0.9919054349222666,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-1.2211445821825424,-0.9903654698439206,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-1.2258790978991732,-0.9913135797702926,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.2237898089171975,-0.9609235668789808,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.2410318548515673,-0.9476419757023055,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.2393252335852547,-0.949520073981951,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.2342212852944932,-0.959850517439632,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.2325581395348837,-0.9575397964717516,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.2290703973995347,-0.9577743076579877,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.2292811537117627,-0.9472380165814303,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.2356039214442083,-0.9370855674355151,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.2310245629564063,-0.9302310877880695,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.2309565217391305,-0.9311304347826088,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.2345519351480934,-0.9197236854556352,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.2313851585650337,-0.9210011979068153,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.2425074137169538,-0.9122657580919932,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-1.2495154129931847,-0.8768523729131495,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-1.2474332648870636,-0.8637608113994151,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-1.2590861570629113,-0.815724740175881,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-1.2763445831406994,-0.8057944213284018,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-1.2907471210851413,-0.8132042089580035,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-1.2788440668506402,-0.8218039750705404,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-1.2973696498054474,-0.8155019455252919,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-1.310912555843669,-0.8132087850292105,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-1.310829464173673,-0.8263270171916176,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-1.3168406860439597,-0.8186435895023987,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-1.3196564586402533,-0.8148763439174999,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-1.3284500994537936,-0.8288131847314748,0.0
2019-06-19,1.0,-0.0,-0.0,-0.008014331510465773,-1.3198818278961593,-0.8150103714878371,0.0
2019-06-20,1.0,-0.0,-0.0,-0.005409995911049602,-1.320290630012896,-0.8196458339886138,0.0
2019-06-21,1.0,-0.0,-0.0,-0.005633891476772001,-1.3124449200553947,-0.8293151202316505,0.0
2019-06-24,1.0,-0.0,-0.0,-0.009018952413988836,-1.300400491942859,-0.844060420674214,0.0
2019-06-25,1.0,-0.0,-0.0,-0.010633262865617015,-1.3041365601236867,-0.8405010570157448,0.0
2019-06-26,1.0,-0.0,-0.0,-0.004388318863456985,-1.2900710339384374,-0.8626045777426993,0.0
2019-06-27,1.0,-0.0,-0.0,-0.021660877802336595,-1.2841490369434796,-0.8517208714872119,0.0
2019-06-28,1.0,-0.0,-0.0,-0.02256374652865438,-1.2863228982580155,-0.8469136581671295,0.0
2019-07-01,1.0,-0.0,-0.0,-0.02648043986601782,-1.308001011186248,-0.8254755735321999,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0234209778731732,-1.3025472680786594,-0.830529339351662,0.0
2019-07-03,1.0,-0.0,-0.0,-0.032542415721462194,-1.3100375975482608,-0.8168778237654418,0.0
2019-07-05,1.0,-0.0,-0.0,-0.02983519605985982,-1.3070025888741554,-0.8203258192839552,0.0
2019-07-08,1.0,-0.0,-0.0,-0.02455674599412155,-1.3087765873392117,-0.8270914320027811,0.0
2019-07-09,1.0,-0.0,-0.0,-0.023152973877886226,-1.3084115101550902,-0.8270949808901104,0.0
2019-07-10,1.0,-0.0,-0.0,-0.017021545860094283,-1.316322333660265,-0.8305122283038567,0.0
2019-07-11,1.0,-0.0,-0.0,-0.01555780419934227,-1.3153301290159372,-0.8312673918542879,0.0
2019-07-12,1.0,-0.0,-0.0,-0.016349894057746436,-1.316213908478543,-0.82989152778217,0.0
2019-07-15,1.0,-0.0,-0.0,-0.05516417159391118,-1.2915775569253993,-0.7983394137627374,0.0
2019-07-16,1.0,-0.0,-0.0,-0.08814303638644919,-1.2787327478042663,-0.7698870765370138,0.0
2019-07-17,1.0,-0.0,-0.0,-0.09040164650118497,-1.2627229637021329,-0.7652488462018211,0.0
2019-07-18,1.0,-0.0,-0.0,-0.08600913866525753,-1.266140312703988,-0.7562400920083305,0.0
2019-07-19,1.0,-0.0,-0.0,-0.08616187989556136,-1.2671266940196444,-0.755035434539351,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0780088922053291,-1.2682896495973632,-0.7628641606815284,0.0
2019-07-23,1.0,-0.0,-0.0,-0.07770060771425029,-1.2627433957584027,-0.7601389061143495,0.0
2019-07-24,1.0,-0.0,-0.0,-0.08931384967098151,-1.2532670147363218,-0.7467947727764219,0.0
2019-07-25,1.0,-0.0,-0.0,-0.09674839265388992,-1.2477927830928721,-0.7316885593872089,0.0
2019-07-26,1.0,-0.0,-0.0,-0.09663633009469931,-1.249938506948715,-0.7280777272168246,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0922478721450003,-1.2365439960810727,-0.732870001836997,0.0
2019-07-30,1.0,-0.0,-0.0,-0.09659247466552369,-1.2284848299298903,-0.7364908306034351,0.0
2019-07-31,1.0,-0.0,-0.0,-0.09654328540838175,-1.2274395839706331,-0.7350260018354237,0.0
2019-08-01,1.0,-0.0,-0.0,-0.09599510852950167,-1.2296545398960563,-0.7315194130235402,0.0
2019-08-02,1.0,-0.0,-0.0,-0.09246304519739643,-1.2063994160228724,-0.7426850781677717,0.0
2019-08-05,1.0,-0.0,-0.0,-0.09148389048555437,-1.2122523067614581,-0.721494478898805,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0958288706414376,-1.158901582768059,-0.72042722837082,0.0
2019-08-07,1.0,-0.0,-0.0,-0.08699908047340789,-1.150238780292469,-0.7289769525109009,0.0
2019-08-08,1.0,-0.0,-0.0,-0.08579995843600628,-1.1529851854051003,-0.7300715494463081,0.0
2019-08-09,1.0,-0.0,-0.0,-0.08321301234640657,-1.1317735804579072,-0.7316792880926423,0.0
2019-08-12,1.0,-0.0,-0.0,-0.08704227010479218,-1.135258448133757,-0.7212704580242553,0.0
2019-08-13,1.0,-0.0,-0.0,-0.08182482819125604,-1.1233221231174149,-0.7192864453867526,0.0
2019-08-14,1.0,-0.0,-0.0,-0.08445779999422115,-1.0880984714958537,-0.7168655552024039,0.0
2019-08-15,1.0,-0.0,-0.0,-0.11026346388361079,-1.050877740279629,-0.674853237287655,0.0
2019-08-16,1.0,-0.0,-0.0,-0.10891651058516373,-1.0457744480390487,-0.6831829275214257,0.0
2019-08-19,1.0,-0.0,-0.0,-0.11319689484827099,-1.0399717713479182,-0.66969654199012,0.0
2019-08-20,1.0,-0.0,-0.0,-0.10765159619390802,-1.0432689600810765,-0.6642362479590114,0.0
2019-08-21,1.0,-0.0,-0.0,-0.08837235416315761,-1.0559766436471845,-0.6629049463814497,0.0
2019-08-22,1.0,-0.0,-0.0,-0.09011383390343745,-1.0624123815398419,-0.6512645096170022,0.0
2019-08-23,1.0,-0.0,-0.0,-0.09085810431856423,-1.0623387549074594,-0.6510656197420078,0.0
2019-08-26,1.0,-0.0,-0.0,-0.09173624788482344,-1.0545646203778192,-0.6277011844988766,0.0
2019-08-27,1.0,-0.0,-0.0,-0.08113692204601296,-1.062486039758767,-0.6484532052713872,0.0
2019-08-28,1.0,-0.0,-0.0,-0.07324787281683834,-1.0662785490371698,-0.659370801612181,0.0
2019-08-29,1.0,-0.0,-0.0,-0.07861239334172612,-1.0695481885578402,-0.6494614631416982,0.0
2019-08-30,1.0,-0.0,-0.0,-0.08000111616485754,-1.068504618132098,-0.6419064095766944,0.0
2019-09-03,1.0,-0.0,-0.0,-0.08393579902302861,-1.0644521981856245,-0.6429588276343335,0.0
2019-09-04,1.0,-0.0,-0.0,-0.08509212730318258,-1.0628419877163595,-0.6437744276940256,0.0
2019-09-05,1.0,-0.0,-0.0,-0.07625490687379938,-1.075531055987082,-0.6322559091288733,0.0
2019-09-06,1.0,-0.0,-0.0,-0.08623419919433255,-1.0858730379219337,-0.6060563967217669,0.0
2019-09-09,1.0,-0.0,-0.0,-0.08541261461517088,-1.0846624062239512,-0.6084467907752154,0.0
2019-09-10,1.0,-0.0,-0.0,-0.09352517985611511,-1.0839143357128969,-0.6002333268520319,0.0
2019-09-11,1.0,-0.0,-0.0,-0.10887488548982593,-1.0824750853621299,-0.5846820087166532,0.0
2019-09-12,1.0,-0.0,-0.0,-0.11214979195561721,-1.0813314840499306,-0.5804438280166435,0.0
2019-09-13,1.0,-0.0,-0.0,-0.10673066252358229,-1.0813450227499724,-0.5863111752302741,0.0
2019-09-16,1.0,-0.0,-0.0,-0.09914809778838415,-1.0879096484169049,-0.5878680245303438,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0958603851062649,-1.0936407524554685,-0.5850396759336329,0.0
2019-09-18,1.0,-0.0,-0.0,-0.09642163661581138,-1.0936754507628295,-0.5838280166435507,0.0
2019-09-19,1.0,-0.0,-0.0,-0.10141032390346624,-1.0792164251475438,-0.5901471280928764,0.0
2019-09-20,1.0,-0.0,-0.0,-0.11799450930367987,-1.065416932420066,-0.5896675078339481,0.0
2019-09-23,1.0,-0.0,-0.0,-0.12413620847556407,-1.0549496295062861,-0.5961479754669331,0.0
2019-09-24,1.0,-0.0,-0.0,-0.11412228577775309,-1.0627533736880102,-0.599794524351641,0.0
2019-09-25,1.0,-0.0,-0.0,-0.11053229515918979,-1.0627060877275625,-0.5976613372495775,0.0
2019-09-26,1.0,-0.0,-0.0,-0.16847994152539988,-1.0850974108121783,-0.5577014984116274,0.0
2019-09-27,1.0,-0.0,-0.0,-0.1637435185447539,-1.1013515427988552,-0.568299662822656,0.0
