Date,IWF,IWM,MTUM,SMAR,SPY,VLUE,VXX
2019-02-28,-0.0,-1.7177802406586449,-0.3226725775807473,1.0,-2.7966276124129195,-2.0793223559214695,0.0
2019-03-01,-0.0,-1.7165690773856623,-0.3263174552935591,1.0,-2.7947460041145753,-2.0750118689666084,0.0
2019-03-04,-0.0,-1.6956143128562382,-0.3339930335655478,1.0,-2.7895028499050034,-2.097292590246992,0.0
2019-03-05,-0.0,-1.688627016766846,-0.32813982916798484,1.0,-2.7999050933248975,-2.09213856374565,0.0
2019-03-06,-0.0,-1.6842937317208124,-0.3326219271203857,1.0,-2.801122440913762,-2.0863963323057466,0.0
2019-03-07,-0.0,-1.591964003789075,-0.37448689611619834,1.0,-2.8626460372592364,-2.064808967477108,0.0
2019-03-08,-0.0,-1.5840485001181008,-0.38445791669947244,1.0,-2.8504054798834737,-2.054405164947642,0.0
2019-03-11,-0.0,-1.5897375266020335,-0.3795223457082052,1.0,-2.851816820367305,-2.060928509497911,0.0
2019-03-12,-0.0,-1.5608726249120337,-0.39307217139729456,1.0,-2.8279771678786454,-2.0372976776917664,0.0
2019-03-13,-0.0,-1.5618355222013758,-0.3927454659161976,1.0,-2.826219512195122,-2.036585365853658,0.0
2019-03-14,-0.0,-1.5622314243300257,-0.3929213219782796,1.0,-2.823658098288929,-2.034299554652707,0.0
2019-03-15,-0.0,-1.559562495046366,-0.3887611952128081,1.0,-2.9044939367520013,-2.072996750416105,0.0
2019-03-18,-0.0,-1.5735819119397065,-0.3843712812376041,1.0,-2.9105117017056723,-2.0648155493851648,0.0
2019-03-19,-0.0,-1.5588727012180559,-0.4056205716105406,1.0,-2.928031207706393,-2.068625109465807,0.0
2019-03-20,-0.0,-1.5605095541401275,-0.405015923566879,1.0,-2.9281050955414014,-2.0681528662420385,0.0
2019-03-21,-0.0,-1.5588896020539154,-0.4215340179717587,1.0,-3.036986521181001,-2.0056161745827987,0.0
2019-03-22,-0.0,-1.5490556978233034,-0.4403008962868118,1.0,-3.0496158770806656,-1.963588348271447,0.0
2019-03-25,-0.0,-1.4089947504505211,-0.5529264279558097,1.0,-2.967797539763379,-1.9055081093786728,0.0
2019-03-26,-0.0,-1.4043587331451866,-0.5516619629978049,1.0,-2.970288491690185,-1.9131389150203826,0.0
2019-03-27,-0.0,-1.3889193207606232,-0.5620940605681196,1.0,-2.9719852883637223,-1.9022615228108617,0.0
2019-03-28,-0.0,-1.3893493900531748,-0.5611510791366907,1.0,-2.969659055364404,-1.8995933687832343,0.0
2019-03-29,-0.0,-1.3598273832875636,-0.5730090231463318,1.0,-2.982895253040408,-1.9305610043154176,0.0
2019-04-01,-0.0,-1.3673325499412454,-0.5728946337641989,1.0,-2.97978848413631,-1.9139052095573832,0.0
2019-04-02,-0.0,-1.3780927027873473,-0.6728781709990604,1.0,-2.9657062323833387,-1.81295020357031,0.0
2019-04-03,-0.0,-1.3784292208810158,-0.6700109735068193,1.0,-2.985499294560276,-1.8042796676595079,0.0
2019-04-04,-0.0,-1.3719034179993728,-0.6817968015051741,1.0,-2.9977265600501726,-1.7880213232988398,0.0
2019-04-05,-0.0,-1.363314168701268,-0.7143419705442231,1.0,-3.022209970859258,-1.776010081121525,0.0
2019-04-08,-0.0,-1.3420367594856828,-0.7235150272146407,1.0,-3.0381004969630037,-1.7846493649917174,0.0
2019-04-09,-0.0,-1.342510057584602,-0.7241460913465332,1.0,-3.0369961347321923,-1.7845704819752306,0.0
2019-04-10,-0.0,-1.3127312810014957,-0.7531690418077316,1.0,-3.0489725218486727,-1.758365483032832,0.0
2019-04-11,-0.0,-1.2739229739308497,-0.7684492399779476,1.0,-3.0724580609592818,-1.7610459163581949,0.0
2019-04-12,-0.0,-1.2737804397509653,-0.7644416423674049,1.0,-3.0755772716526124,-1.7670423201197887,0.0
2019-04-15,-0.0,-1.2778041449137794,-0.7528080999841797,1.0,-3.0997468754943838,-1.779781680113906,0.0
2019-04-16,-0.0,-1.272411067193676,-0.7547035573122529,1.0,-3.0986561264822132,-1.7793675889328064,0.0
2019-04-17,-0.0,-1.2565258661604175,-0.7728998576174656,1.0,-3.113985128935295,-1.7667299477930707,0.0
2019-04-18,-0.0,-1.2576177285318562,-0.7624060150375941,1.0,-3.112623664424219,-1.7818757419865454,0.0
2019-04-22,-0.0,-1.2552805800756621,-0.7402269861286256,1.0,-3.1096311475409837,-1.7763240857503153,0.0
2019-04-23,-0.0,-1.24842321034374,-0.7396720277514979,1.0,-3.1210974456007565,-1.7747555976032796,0.0
2019-04-24,-0.0,-1.1877595799702219,-0.7455528563592195,1.0,-3.1144110963090665,-1.7886529268866076,0.0
2019-04-25,-0.0,-1.1787200628190029,-0.7594032194738909,1.0,-3.1231252453867295,-1.7912053396152339,0.0
2019-04-26,-0.0,-1.1295065300696019,-0.7762571361539062,1.0,-3.139829514350512,-1.774927660905607,0.0
2019-04-29,-0.0,-1.111502072093205,-0.7624521072796935,1.0,-3.147470482445852,-1.79779498006099,0.0
2019-04-30,-0.0,-1.1094348471820528,-0.7676854529820997,1.0,-3.14859688892363,-1.791135777378254,0.0
2019-05-01,-0.0,-1.099006803785094,-0.7781340423867991,1.0,-3.152889653554391,-1.7904121373269726,0.0
2019-05-02,-0.0,-1.1227988156459405,-0.7578307620383357,1.0,-3.111812373383201,-1.7993610721520958,0.0
2019-05-03,-0.0,-1.1614311325902253,-0.7479148803492088,1.0,-3.095642684542833,-1.7898511185595136,0.0
2019-05-06,-0.0,-1.0737775013604913,-0.7797558889839074,1.0,-3.097566664075255,-1.8232138692373476,0.0
2019-05-07,-0.0,-1.072645251613907,-0.7911643462705142,1.0,-3.0899121101345575,-1.8241424904721164,0.0
2019-05-08,-0.0,-1.0597210449256378,-0.8503506203282731,1.0,-2.9835092856592436,-1.8122832704014795,0.0
2019-05-09,-0.0,-1.0565994147543507,-0.857307870013861,1.0,-2.986446942861543,-1.800246419220699,0.0
2019-05-10,-0.0,-1.026450640542577,-0.8681989449886963,1.0,-2.921627731725697,-1.719442351168048,0.0
2019-05-13,-0.0,-1.033288043478261,-0.8516002415458939,1.0,-2.925498188405798,-1.7379227053140098,0.0
2019-05-14,-0.0,-0.8778293887782939,-1.0029492000294922,1.0,-2.8150851581508514,-1.6770625967706259,0.0
2019-05-15,-0.0,-0.8915715863084285,-1.019654030180346,1.0,-2.8185498711814505,-1.631358115568642,0.0
2019-05-16,-0.0,-0.88493543758967,-1.0639167862266858,1.0,-2.6893113342898136,-1.5354375896700145,0.0
2019-05-17,-0.0,-0.8819898069054627,-1.065250161510301,1.0,-2.672241762974661,-1.5587538583016296,0.0
2019-05-20,-0.0,-0.8695402711037797,-1.0765258552678765,1.0,-2.6685792153768917,-1.5573406010184323,0.0
2019-05-21,-0.0,-0.8347807667866977,-1.0699710513309326,1.0,-2.6377179975993785,-1.518110569794535,0.0
2019-05-22,-0.0,-0.8160247834964445,-1.0860381609519116,1.0,-2.629866929521932,-1.508906569034711,0.0
2019-05-23,-0.0,-0.8056845363725904,-1.1177008583087098,1.0,-2.6379625721120026,-1.4740396791895316,0.0
2019-05-24,-0.0,-0.7624467565114168,-1.1460791844144962,1.0,-2.6177641226171358,-1.456462537532295,0.0
2019-05-28,-0.0,-0.77604639787576,-1.1345119139123752,1.0,-2.6183355460834323,-1.458738033680386,0.0
2019-05-29,-0.0,-0.8064314053038213,-1.1448458272429873,1.0,-2.6102178603744695,-1.3988306535811235,0.0
2019-05-30,-0.0,-0.8040141676505312,-1.1342454337106742,1.0,-2.6080977845683724,-1.398499895826099,0.0
2019-05-31,-0.0,-0.7949179533337949,-1.1298206743751298,1.0,-2.5934362667035935,-1.4055944055944056,0.0
2019-06-03,-0.0,-0.7845944103612815,-1.1812542603953646,1.0,-2.543421949556919,-1.307361963190184,0.0
2019-06-04,-0.0,-0.7258886745659962,-1.237255442270598,1.0,-2.6852438688343896,-1.2406310278313584,0.0
2019-06-05,-0.0,-0.7418730391829651,-1.265336092383686,1.0,-2.6340030705560378,-1.033909618850544,0.0
2019-06-06,-0.0,-0.7800737036062122,-1.2846143722032113,1.0,-2.5484337983679914,-0.9674914451171361,0.0
2019-06-07,-0.0,-0.7398564817919657,-1.3117832472671183,1.0,-2.624103011199786,-1.0307826436858696,0.0
2019-06-10,-0.0,-0.725999339279815,-1.2416914436736042,1.0,-2.624975222993062,-1.0145358440700363,0.0
2019-06-11,-0.0,-0.6821715224672944,-1.3779940592807938,1.0,-2.4536434304493455,-0.8061050369714972,0.0
2019-06-12,-0.0,-0.6938672393103013,-1.3850817911956042,1.0,-2.4446409398092595,-0.7923324701572665,0.0
2019-06-13,-0.0,-0.7149908245269885,-1.4042270454976902,1.0,-2.436183003227235,-0.7725748275643866,0.0
2019-06-14,-0.0,-0.694634882697025,-1.4507201710799422,1.0,-2.424303415309139,-0.7199823888294862,0.0
2019-06-17,-0.0,-0.6852972366040796,-1.446697024515002,1.0,-2.3835693344145716,-0.7222880668704386,0.0
2019-06-18,-0.0,-0.7557204700061843,-1.4437847866419293,1.0,-2.3194805194805195,-0.6653061224489795,0.0
2019-06-19,-0.0,-0.701773767875775,-1.4907015282636717,1.0,-2.2917203707113485,-0.6534094396366538,0.0
2019-06-20,-0.0,-0.7224432339800477,-1.4638594773241935,1.0,-2.284778750229512,-0.6491829365322235,0.0
2019-06-21,-0.019189765458422176,-0.7349375571123973,-1.4513554675601585,1.0,-2.249406031069144,-0.637039293329272,0.0
2019-06-24,-0.003523051691672235,-0.7023021320536962,-1.4756727206462976,1.0,-2.2131446273461703,-0.6795237805989188,0.0
2019-06-25,-0.0,-0.6660188278165806,-1.485150318858184,1.0,-2.2334041907075615,-0.6889158821743092,0.0
2019-06-26,-0.0,-0.6545090423595096,-1.4672290326495934,1.0,-2.215135331957762,-0.7318242505158393,0.0
2019-06-27,-0.0,-0.6500182282172804,-1.4468951269899137,1.0,-2.209138412929882,-0.7700206586462511,0.0
2019-06-28,-0.0,-0.6108984873336978,-1.4567766235344146,1.0,-2.2342506530587447,-0.7730393050239961,0.0
2019-07-01,-0.004037360650798434,-0.5871045495631215,-1.4689364266345286,1.0,-2.214462187405845,-0.7514311539620369,0.0
2019-07-02,-0.007440297611904476,-0.5971438857554302,-1.46681867274691,1.0,-2.194647785911436,-0.734129365174607,0.0
2019-07-03,-0.028530414498474786,-0.5727615287995693,-1.4741910401339793,1.0,-2.1923560021532387,-0.7133799868413182,0.0
2019-07-05,-0.035369199570559465,-0.589347488965764,-1.457294524633186,1.0,-2.1725515925086487,-0.7098294166766075,0.0
2019-07-08,-0.04849815980054613,-0.5755669001543393,-1.4664015196485813,1.0,-2.1561201472159564,-0.6894811824765523,0.0
2019-07-09,-0.053714353471275275,-0.5611549178869983,-1.4683109029465822,1.0,-2.1536135649493096,-0.6920021343451711,0.0
2019-07-10,-0.07127212454862962,-0.5201562777481797,-1.4538566270052686,1.0,-2.179896998756882,-0.6944296454152608,0.0
2019-07-11,-0.09612998522895125,-0.5041063515509601,-1.4692466765140324,1.0,-2.165553914327917,-0.6733234859675037,0.0
2019-07-12,-0.1098842701936703,-0.5028932451582427,-1.4653401039206424,1.0,-2.163084553613604,-0.663320736891828,0.0
2019-07-15,-0.11937920453204297,-0.5076714268854007,-1.466245721704237,1.0,-2.1510090876903103,-0.6567921633423817,0.0
2019-07-16,-0.1160940538629265,-0.5070422535211268,-1.4492898815487065,1.0,-2.1462667216689257,-0.6744062702575284,0.0
2019-07-17,-0.11613663133097762,-0.5018845700824499,-1.451354534746761,1.0,-2.1439929328621905,-0.6759128386336867,0.0
2019-07-18,-0.13489873789257412,-0.5003228646903434,-1.45758732022307,1.0,-2.1200469621367772,-0.6574112122101556,0.0
2019-07-19,-0.1444022552065355,-0.49165803704982164,-1.4175008629616845,1.0,-2.0938902312737313,-0.6056265101829479,0.0
2019-07-22,-0.14018530241123323,-0.48270702652932035,-1.4124992806583414,1.0,-2.0983483915520513,-0.6209932669620764,0.0
2019-07-23,-0.137447566511521,-0.4824455553640178,-1.4082629431707177,1.0,-2.0927426305809345,-0.6252370280986037,0.0
2019-07-24,-0.13882339409971822,-0.4850192650526195,-1.4338374834665595,1.0,-2.0858013686813504,-0.6073379722813272,0.0
2019-07-25,-0.1428080426190067,-0.4674915506673541,-1.4444635389814973,1.0,-2.0790513833992095,-0.5945466002176777,0.0
2019-07-26,-0.14444695514631115,-0.4109140210145746,-1.4446390238391142,1.0,-2.0628177607050047,-0.5862614393853801,0.0
2019-07-29,-0.14489968917773383,-0.3971743430347556,-1.444645380050862,1.0,-2.0599039276631816,-0.6046905905623058,0.0
2019-07-30,-0.1166486916047,-0.43077709031049555,-1.4554691491173302,1.0,-2.0759493670886076,-0.5974342964182324,0.0
2019-07-31,-0.1101964346542523,-0.4406721925740888,-1.4576473259906892,1.0,-2.0714772340183947,-0.5973089587827864,0.0
2019-08-01,-0.1263705210805923,-0.44970046343393244,-1.433988922798689,1.0,-2.0596812478806377,-0.5818921668362157,0.0
2019-08-02,-0.11911623439000962,-0.4349324744306945,-1.4608125671017689,1.0,-2.0574673673503985,-0.5783466124201843,0.0
2019-08-05,-0.10071577523530406,-0.43002874372992167,-1.4427098010483006,1.0,-2.071521163275658,-0.5911063518007101,0.0
2019-08-06,-0.12434605429814416,-0.43042017732253973,-1.414450134919324,1.0,-1.9797896359931715,-0.5579051709895919,0.0
2019-08-07,-0.13530666958472398,-0.4152760299830388,-1.380040488045084,1.0,-1.9686491218471305,-0.5720851343218253,0.0
2019-08-08,-0.13514548238897395,-0.40931962371472325,-1.3731131043535332,1.0,-1.9719426821264492,-0.5797418507985124,0.0
2019-08-09,-0.11977382699940195,-0.3879736856412766,-1.3692165497743707,1.0,-1.9566682977219592,-0.6032186157777415,0.0
2019-08-12,-0.11575859633874734,-0.38291053289152044,-1.3871475908523003,1.0,-1.9615948720734422,-0.5847139985876474,0.0
2019-08-13,-0.10432749809720561,-0.367348048276612,-1.3926280308796346,1.0,-1.9820593671849518,-0.590246819615092,0.0
2019-08-14,-0.08871229322088875,-0.37998702562439185,-1.3989620499513462,1.0,-1.9578873391718024,-0.5804411287706779,0.0
2019-08-15,-0.11862968658853477,-0.40557883014265267,-1.4061621678952114,1.0,-1.8922946385957469,-0.4804051545845045,0.0
2019-08-16,-0.11954791467685452,-0.3987052955534331,-1.41043192189324,1.0,-1.8970603841664015,-0.4805263716438502,0.0
2019-08-19,-0.11638388123011666,-0.39469777306468723,-1.4122481442205725,1.0,-1.9026511134676565,-0.47624602332979854,0.0
2019-08-20,-0.12967228562454194,-0.41812375667469376,-1.3806931211391476,1.0,-1.8764527274630929,-0.43005967961470004,0.0
2019-08-21,-0.1441315284476946,-0.4359732379025984,-1.3041854675587365,1.0,-1.8835122659613088,-0.41865048493335405,0.0
2019-08-22,-0.1515539398904306,-0.4294198965746761,-1.3213353130920076,1.0,-1.851569300087041,-0.3661870871947161,0.0
2019-08-23,-0.16153455284552845,-0.41270325203252034,-1.3233231707317072,1.0,-1.821900406504065,-0.36189024390243907,0.0
2019-08-26,-0.1743036386449184,-0.386198243412798,-1.3248180677540777,1.0,-1.8075282308657465,-0.32592220828105395,0.0
2019-08-27,-0.1715246074349069,-0.3803240856870516,-1.3164601414739374,1.0,-1.8058495961470926,-0.34269803842873625,0.0
2019-08-28,-0.17014671273346355,-0.3714385859496269,-1.3217665615141956,1.0,-1.8024134995743828,-0.34154524059886837,0.0
2019-08-29,-0.18825113449359196,-0.36996958061137986,-1.3261856081384331,1.0,-1.7915523861766318,-0.3108263102777639,0.0
2019-08-30,-0.1891126025354213,-0.35719612229679343,-1.333880188913746,1.0,-1.7945314441958737,-0.2966940094456873,0.0
2019-09-03,-0.20017935432443204,-0.3692706257473097,-1.3369370267038658,1.0,-1.8033579115185332,-0.27236946990833,0.0
2019-09-04,-0.22560706401766006,-0.3810645082168261,-1.2880549423595782,1.0,-1.780524895756684,-0.23031640912435614,0.0
2019-09-05,-0.23249217527386543,-0.395099765258216,-1.2856514084507042,1.0,-1.7770931142410016,-0.20011737089201878,0.0
2019-09-06,-0.16294283413848631,-0.36820652173913043,-1.3872785829307568,1.0,-1.9411231884057971,-0.1726549919484702,0.0
2019-09-09,-0.1592974573675074,-0.4114163177780047,-1.4000306341264168,1.0,-1.9793219646686409,-0.155621362197488,0.0
2019-09-10,-0.18396178473422095,-0.40329301758308767,-1.4202662872243115,1.0,-1.9480638276247586,-0.12623234068502898,0.0
2019-09-11,-0.19693975781527084,-0.4018341186603841,-1.4476364189086486,1.0,-1.9324618736383445,-0.08780463089628618,0.0
2019-09-12,-0.18525845888499973,-0.424745092071222,-1.444884086643332,1.0,-1.9347638614112515,-0.08314310353573783,0.0
2019-09-13,-0.17641082948138365,-0.42652511809823745,-1.4604053436277746,1.0,-1.9429572814547673,-0.07319550972723117,0.0
2019-09-16,-0.18085214561724627,-0.41732763880414886,-1.4687309334960343,1.0,-1.9439190563351638,-0.07357128330282693,0.0
2019-09-17,-0.18061136259600222,-0.3879761965312039,-1.4748486852143838,1.0,-1.9596663445399523,-0.08315955444789176,0.0
2019-09-18,-0.20980723370429252,-0.29873807631160576,-1.4275635930047694,1.0,-1.9227444356120829,-0.10935015898251192,0.0
2019-09-19,-0.22242045792447224,-0.28942412528496386,-1.4157002676181982,1.0,-1.9270492615720094,-0.10124888492417485,0.0
2019-09-20,-0.22251944320602368,-0.2936047951652054,-1.408034873928766,1.0,-1.9168771981968595,-0.1125972160301184,0.0
2019-09-23,-0.22557805614695253,-0.2896469772738526,-1.4023864930435213,1.0,-1.9260781304154082,-0.10759023617368915,0.0
2019-09-24,-0.2279546467297123,-0.2908847848690399,-1.4095657770956083,1.0,-1.9181066495024013,-0.10471852255285437,0.0
2019-09-25,-0.22897312335436434,-0.30180336827462867,-1.409359630384023,1.0,-1.9288588603507377,-0.09891201748720752,0.0
2019-09-26,-0.22677499116919816,-0.26558005752636626,-1.5536660443053942,1.0,-1.9661906443962254,-0.033960740778119794,0.0
2019-09-27,-0.18176719522765514,-0.24458267475653903,-1.571661652985265,1.0,-2.019170958038036,-0.081476571661653,0.0
2019-09-30,-0.12506843179216642,-0.3451450753993928,-1.4984820584283085,1.0,-2.0082118150599713,-0.0,0.0
2019-10-01,-0.11455953917966034,-0.3695004469162777,-1.482222663621015,1.0,-1.9994537689939418,-0.0,0.0
2019-10-02,-0.13491271820448877,-0.34418952618453863,-1.503291770573566,1.0,-2.0051371571072316,-0.0,0.0
2019-10-03,-0.11046827869257776,-0.37279335410176534,-1.4981456757157694,1.0,-1.9634574494387578,-0.0,0.0
2019-10-04,-0.14384390440657457,-0.3683069476656247,-1.5435111424826058,1.0,-1.9861853383079562,-0.0,0.0
2019-10-07,-0.1514663715478646,-0.37235273404094776,-1.4902158056240253,1.0,-2.0163489109110118,-0.0,0.0
2019-10-08,-0.15033373786407767,-0.38961367313915857,-1.4891282362459546,1.0,-2.027558656957929,-0.0,0.0
2019-10-09,-0.1472544080604534,-0.38967254408060453,-1.482972292191436,1.0,-2.0178841309823676,-0.0,0.0
2019-10-10,-0.19851141924959217,-0.4483584828711256,-1.5532218597063623,1.0,-1.8977365415986949,-0.0,0.0
2019-10-11,-0.21784709792891843,-0.4626949629250831,-1.636768090002557,1.0,-1.7964714906673485,-0.0,0.0
2019-10-14,-0.25683929579633524,-0.40845865626443567,-1.6666324488015192,1.0,-1.8008006980444489,-0.0,0.0
2019-10-15,-0.2645111624326405,-0.407133692584039,-1.6643571978444958,1.0,-1.7962022068257635,-0.0,0.0
2019-10-16,-0.23547605546677663,-0.41940306201350586,-1.704417753492448,1.0,-1.795556471983092,-0.0,0.0
2019-10-17,-0.28302961275626426,-0.36182439428453095,-1.7665148063781322,1.0,-1.76568647753158,-0.0,0.0
2019-10-18,-0.28070812999688505,-0.3573356868445644,-1.7817983594642302,1.0,-1.7717267158135188,-0.0,0.0
2019-10-21,-0.29067527463945436,-0.35481855573488835,-1.7844535846306036,1.0,-1.776487738845213,-0.0,0.0
2019-10-22,-0.2727698797062959,-0.3472894860178097,-1.7949278758527312,1.0,-1.7924803416132895,-0.0,0.0
2019-10-23,-0.2849484750702613,-0.3381388570833767,-1.7827625689601332,1.0,-1.7986884563339232,-0.0,0.0
2019-10-24,-0.300285382094916,-0.3234858894408625,-1.8729521192262975,1.0,-1.7880773702568438,-0.0,0.0
2019-10-25,-0.337350045725967,-0.30313626338156974,-1.963688202700522,1.0,-1.7753510140405615,-0.0,0.0
2019-10-28,-0.3213820785419831,-0.3339119114775439,-1.9902364938164463,1.0,-1.755478411802994,-0.02316120633543068,0.0
2019-10-29,-0.34506541135256447,-0.32535989928293835,-2.0597733866111994,1.0,-1.7168974765997045,-0.026657178827522034,0.0
2019-10-30,-0.3608643194033125,-0.31260282987824944,-2.053855434901832,1.0,-1.7230997038499507,-0.033837885269277175,0.0
2019-10-31,-0.3692527159003621,-0.283935037858005,-2.0825194776692637,1.0,-1.692527159003621,-0.058487874465049924,0.0
2019-11-01,-0.35785123966942145,-0.29856749311294767,-2.1065013774104684,1.0,-1.6937741046831958,-0.05289256198347107,0.0
2019-11-04,-0.3607062317804301,-0.2884329794840768,-2.116330234860569,1.0,-1.6961663274847367,-0.03861173752818877,0.0
2019-11-05,-0.28132413198188483,-0.2740457192150097,-2.074509381065344,1.0,-1.7582488678024586,-0.00328876428725469,0.0
2019-11-06,-0.2697203786312697,-0.26678272222826677,-2.087096072244587,1.0,-1.7676531389402674,-0.0489065390055489,0.0
2019-11-07,-0.2774891774891775,-0.2405844155844156,-2.0656385281385283,1.0,-1.775108225108225,-0.052489177489177495,0.0
2019-11-08,-0.27843646797682853,-0.21850468301662063,-2.071463375020302,1.0,-1.781603594824319,-0.06388392615451248,0.0
2019-11-11,-0.26688911985121166,-0.21180460587495212,-2.1218751709425088,1.0,-1.7845303867403317,-0.085060992287074,0.0
2019-11-12,-0.25843499285635785,-0.1979338388833938,-2.1261127596439167,1.0,-1.8137157929442798,-0.09891196834817012,0.0
2019-11-13,-0.28216439580075947,-0.20432209068572704,-2.230902389993299,1.0,-1.7760218896582534,-0.0907415680142953,0.0
2019-11-14,-0.2823134953897737,-0.20352053646269908,-2.221849678681196,1.0,-1.7705504330818664,-0.10991897177982676,0.0
2019-11-15,-0.28425174825174826,-0.2019020979020979,-2.2278601398601396,1.0,-1.7682797202797205,-0.11211188811188812,0.0
2019-11-18,-0.3156026370654195,-0.17112751450949457,-2.2210514453147012,1.0,-1.7919084915760413,-0.1350650814222122,0.0
