Date,FRTA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.9106360139547366,-2.895607836121299,-0.0,-2.0936577511405314,-2.045442347258252,0.0
2018-10-24,1.0,-0.9087486554320544,-2.8909107206884186,-0.0,-2.1039799211186807,-2.0602366439584077,0.0
2018-10-25,1.0,-0.7949838329109499,-2.7826618893646766,-0.0,-2.1667394913921174,-1.9945818404264615,0.0
2018-10-26,1.0,-0.7363098808809666,-2.7241408861084926,-0.0,-2.1580255377495927,-1.9512383237638187,0.0
2018-10-29,1.0,-0.702900399761844,-2.7223781576932895,-0.0,-2.1388109211533557,-1.9414816704941738,0.0
2018-10-30,1.0,-0.6851631543167912,-2.7209381373215495,-0.0,-2.1378314072059825,-1.9537729435757987,0.0
2018-10-31,1.0,-0.6945613739686817,-2.6577706684627045,-0.0,-2.130072402761408,-1.936521299882135,0.0
2018-11-01,1.0,-0.6478114478114478,-2.6989898989898986,-0.0,-2.1302188552188555,-1.9404040404040404,0.0
2018-11-02,1.0,-0.6461615403850963,-2.6528298741352003,-0.0,-2.118112861548721,-1.9183129115612239,0.0
2018-11-05,1.0,-0.6434412265758092,-2.780579216354344,-0.0,-2.1781942078364565,-1.9156729131175467,0.0
2018-11-06,1.0,-0.6493871297242083,-2.783112019067075,-0.0,-2.172029281579843,-1.9076438542730678,0.0
2018-11-07,1.0,-0.6965121412803532,-2.87037527593819,-0.0,-2.2695805739514348,-1.9935540838852097,0.0
2018-11-08,1.0,-0.6167129468934398,-2.852655328011107,-0.0,-2.2246615758417216,-1.9835994446372787,0.0
2018-11-09,1.0,-0.6412274495932084,-2.9031659002476125,-0.0,-2.26777502652989,-2.0311284046692606,0.0
2018-11-12,1.0,-0.6333333333333333,-2.853508771929824,-0.0,-2.271315789473684,-2.013859649122807,0.0
2018-11-13,1.0,-0.5652848401275532,-2.8260794622080496,-0.0,-2.2481254847884173,-1.9789709557872963,0.0
2018-11-14,1.0,-0.5679310344827585,-2.8249999999999997,-0.0,-2.249137931034483,-1.9786206896551723,0.0
2018-11-15,1.0,-0.5616885908348379,-2.8228011348981172,-0.0,-2.2475281575101023,-1.9656951250967243,0.0
2018-11-16,1.0,-0.5524360746371805,-2.8095196959225985,-0.0,-2.267968210089841,-2.008638562543193,0.0
2018-11-19,1.0,-0.5563617517491578,-2.8079813423166624,-0.0,-2.2657856093979443,-2.0076876565604214,0.0
2018-11-20,1.0,-0.4459355500470126,-2.7816052654072996,-0.0,-2.2690828275921016,-2.051115479955552,0.0
2018-11-21,1.0,-0.4488626790227464,-2.755602358887953,-0.0,-2.249368155012637,-1.9708508845829824,0.0
2018-11-23,1.0,-0.45664837484170534,-2.7212325875897005,-0.0,-2.2786829886027857,-1.9858168003376953,0.0
2018-11-26,1.0,-0.4573735656608584,-2.762260943476413,-0.0,-2.2879728006799827,-1.9921801954951126,0.0
2018-11-27,1.0,-0.4300378628523349,-2.754228018510728,-0.0,-2.262852334875894,-1.9668489692890199,0.0
2018-11-28,1.0,-0.443445819908428,-2.7391894183483125,-0.0,-2.3005765643547567,-1.995675767339325,0.0
2018-11-29,1.0,-0.37860457408021214,-2.6794829300629766,-0.0,-2.2568776930725885,-1.9714119986741798,0.0
2018-11-30,1.0,-0.3758612102598157,-2.684900805179713,-0.0,-2.2612268614592845,-1.978915912675355,0.0
2018-12-03,1.0,-0.3700242009513477,-2.704164232662939,-0.0,-2.2780605858299254,-1.99290661770842,0.0
2018-12-04,1.0,-0.3770726369834189,-2.7222456022220354,-0.0,-2.304098981567208,-2.0132985438936117,0.0
2018-12-06,1.0,-0.33418920003209496,-2.537430795153655,-0.0,-2.2509026719088503,-1.9011473962930274,0.0
2018-12-07,1.0,-0.33983309260150857,-2.537233188894239,-0.0,-2.251243781094528,-1.896003851709196,0.0
2018-12-10,1.0,-0.2686543618867329,-2.5354945575011834,-0.0,-2.2374980280801386,-1.845953620444865,0.0
2018-12-11,1.0,-0.3401404471708774,-2.5692953426426666,-0.0,-2.320526273306966,-1.8417144240858827,0.0
2018-12-12,1.0,-0.33330612244897956,-2.600571428571429,-0.0,-2.3492244897959185,-1.8800816326530612,0.0
2018-12-13,1.0,-0.33459856423797346,-2.609703770938196,-0.0,-2.406799240861457,-1.9004043237890913,0.0
2018-12-14,1.0,-0.339159109645507,-2.5985985160758447,-0.0,-2.407831821929101,-1.8985160758450121,0.0
2018-12-17,1.0,-0.3020211112020293,-2.590295393175681,-0.0,-2.377874151051469,-1.912445790033549,0.0
2018-12-18,1.0,-0.2618081480279175,-2.5606232754422984,-0.0,-2.372342152248012,-1.920792079207921,0.0
2018-12-19,1.0,-0.2635935724720013,-2.5599740301899043,-0.0,-2.37144944002597,-1.9204674565817237,0.0
2018-12-20,1.0,-0.2570391286809197,-2.520935861234369,-0.0,-2.3843485276321097,-1.9054457442517143,0.0
2018-12-21,1.0,-0.2387272145826671,-2.5122321714102975,-0.0,-2.376239206907579,-1.8676047329708987,0.0
2018-12-24,1.0,-0.19104406886747746,-2.4616174380034748,-0.0,-2.3564207866055917,-1.8885642078660558,0.0
2018-12-26,1.0,-0.2114346474725994,-2.6293145754948473,-0.0,-2.3903157205954524,-1.9482250940618355,0.0
2018-12-27,1.0,-0.015060240963855422,-2.7133534136546182,-0.0,-2.4096385542168672,-2.228748326639893,0.0
2018-12-28,1.0,-0.03222259810554804,-2.7264039242219216,-0.0,-2.4379228687415426,-2.260825439783491,0.0
2018-12-31,1.0,-0.038213862057278426,-2.722081003219793,-0.0,-2.4445856634468734,-2.268259617014065,0.0
2019-01-02,1.0,-0.027471595726640662,-2.726301509241987,-0.0,-2.445141597422418,-2.279972867559776,0.0
2019-01-03,1.0,-0.0,-2.7881803236133944,-0.0,-2.480920654149,-2.383663580513974,0.0
2019-01-04,1.0,-0.0,-2.7686656415513413,-0.0,-2.4160259695882456,-2.358021527421835,0.0
2019-01-07,1.0,-0.0,-2.6400460110097774,-0.0,-2.3284857448032206,-2.2477199901404976,0.0
2019-01-08,1.0,-0.0,-2.6047443762781186,-0.0,-2.3392229038854806,-2.2359918200409,0.0
2019-01-09,1.0,-0.0,-2.5914803329525053,-0.0,-2.333442141341603,-2.2355965399053375,0.0
2019-01-10,1.0,-0.0,-2.5834488381573584,-0.0,-2.3382796575621687,-2.2315532001630656,0.0
2019-01-11,1.0,-0.0,-2.5218945487042,-0.0,-2.3397514014135994,-2.2624908603460883,0.0
2019-01-14,1.0,-0.0,-2.5203443514984163,-0.0,-2.3395598148298546,-2.2616746528059775,0.0
2019-01-15,1.0,-0.0,-2.4476312215387073,-0.0,-2.2714707997123913,-2.2699528641048174,0.0
2019-01-16,1.0,-0.0,-2.250501597681504,-0.0,-2.102251616259196,-2.078323549082262,0.0
2019-01-17,1.0,-0.0,-2.242145138527817,-0.0,-2.104954319245339,-2.0807398053925574,0.0
2019-01-18,1.0,-0.0,-2.202825278810409,-0.0,-2.0956877323420073,-2.136431226765799,0.0
2019-01-22,1.0,-0.0,-2.2764215198591873,-0.0,-2.2468814571056863,-2.129563021351496,0.0
2019-01-23,1.0,-0.0,-2.2223162103968015,-0.0,-2.272223931098124,-2.195401414949247,0.0
2019-01-24,1.0,-0.0,-2.225561603925477,-0.0,-2.249252472590662,-2.1921337115694244,0.0
2019-01-25,1.0,-0.0,-2.09288506645817,-0.0,-2.409304143862392,-2.3163408913213446,0.0
2019-01-28,1.0,-0.0,-2.0727144646211646,-0.0,-2.4379304946775204,-2.316452723857232,0.0
2019-01-29,1.0,-0.0,-2.023787167449139,-0.0,-2.4499217527386543,-2.3510172143974963,0.0
2019-01-30,1.0,-0.0,-2.025448281262235,-0.0,-2.451804870409522,-2.353065539112051,0.0
2019-01-31,1.0,-0.0,-2.0588556709078136,-0.0,-2.372960736866755,-2.3739754898134415,0.0
2019-02-01,1.0,-0.0,-2.062612647911606,-0.0,-2.401692657315257,-2.3720711542982524,0.0
2019-02-04,1.0,-0.0,-2.031779331779332,-0.0,-2.3902874902874904,-2.347940947940948,0.0
2019-02-05,1.0,-0.0,-2.01483956180561,-0.0,-2.3831093155155,-2.371377515344573,0.0
2019-02-06,1.0,-0.0,-2.004201353769548,-0.0,-2.39679452267953,-2.37928888197308,0.0
2019-02-07,1.0,-0.0,-2.0017121955015953,-0.0,-2.3939606195034635,-2.387034010428827,0.0
2019-02-08,1.0,-0.0,-1.963118254522867,-0.0,-2.397779330693377,-2.4037580557496705,0.0
2019-02-11,1.0,-0.0,-1.9512119086587172,-0.0,-2.4081521315563865,-2.4342607746863063,0.0
2019-02-12,1.0,-0.0,-1.9789317042606518,-0.0,-2.4165883458646618,-2.43656015037594,0.0
2019-02-13,1.0,-0.0,-2.013155833985904,-0.0,-2.4050117462803446,-2.412685982772122,0.0
2019-02-14,1.0,-0.0,-1.907513095145024,-0.0,-2.462669064185756,-2.4478148698303492,0.0
2019-02-15,1.0,-0.0,-1.91051891216005,-0.0,-2.459440450140669,-2.4449046577055333,0.0
2019-02-19,1.0,-0.0,-1.8751559575795385,-0.0,-2.4837804117280102,-2.43894260761073,0.0
2019-02-20,1.0,-0.0,-1.8995701445877293,-0.0,-2.4704962876123484,-2.4454865181711605,0.0
2019-02-21,1.0,-0.0,-1.831729276622167,-0.0,-2.464063955293387,-2.4657714995343056,0.0
2019-02-22,1.0,-0.0,-1.8402675169142233,-0.0,-2.4795862819814913,-2.4568006843455943,0.0
2019-02-25,1.0,-0.0,-1.836048879837067,-0.0,-2.5130816230612565,-2.4841767194109354,0.0
2019-02-26,1.0,-0.0,-1.8375578749117165,-0.0,-2.513144471474535,-2.4968217845091427,0.0
2019-02-27,1.0,-0.0,-1.829760502552022,-0.0,-2.5312917157440125,-2.4912446014919514,0.0
2019-02-28,1.0,-0.0,-1.841546997389034,-0.0,-2.6280189295039165,-2.689703002610966,0.0
2019-03-01,1.0,-0.0,-1.8026920286934796,-0.0,-2.619327798823245,-2.637865720963972,0.0
2019-03-04,1.0,-0.0,-1.726679764243615,-0.0,-2.580510805500982,-2.551277013752456,0.0
2019-03-05,1.0,-0.0,-1.7122574538570752,-0.0,-2.6148446127149394,-2.5605773781353522,0.0
2019-03-06,1.0,-0.0,-1.7221737405791353,-0.0,-2.6215787385957956,-2.5896072986909955,0.0
2019-03-07,1.0,-0.0,-1.6438692313781367,-0.0,-2.6930262012190296,-2.5788807092535424,0.0
2019-03-08,1.0,-0.0,-1.6089990375360925,-0.0,-2.8002085338466474,-2.611244786653834,0.0
2019-03-11,1.0,-0.0,-1.6043858229486974,-0.0,-2.7893672115229005,-2.698090305874737,0.0
2019-03-12,1.0,-0.0,-1.524491644027332,-0.0,-2.8490162179962133,-2.8589775253148924,0.0
2019-03-13,1.0,-0.0,-1.5806371739848135,-0.0,-2.840046219874546,-2.8328656322218553,0.0
2019-03-14,1.0,-0.0,-1.6464783940115686,-0.0,-2.9369683565838725,-2.9228479074515143,0.0
2019-03-15,1.0,-0.0,-1.6159222638936244,-0.0,-2.94800545516536,-2.959768155472213,0.0
2019-03-18,1.0,-0.0,-1.7328311918475852,-0.0,-3.0791315906070005,-3.049446167478954,0.0
2019-03-19,1.0,-0.0,-1.7555416517697535,-0.0,-3.077672506256704,-3.104933857704684,0.0
2019-03-20,1.0,-0.0,-1.749075443786982,-0.0,-3.2207840236686387,-3.2757026627218933,0.0
2019-03-21,1.0,-0.0,-1.7588837209302326,-0.0,-3.215813953488372,-3.3277209302325583,0.0
2019-03-22,1.0,-0.0,-1.7478904931558223,-0.0,-3.3048003000187514,-3.322895180948809,0.0
2019-03-25,1.0,-0.0,-1.5079774970026745,-0.0,-3.39094346583049,-3.3237111500507237,0.0
2019-03-26,1.0,-0.0,-1.546004842615012,-0.0,-3.4023095548519278,-3.364406779661017,0.0
2019-03-27,1.0,-0.0,-1.513397841458876,-0.0,-3.425381466319315,-3.365277260885746,0.0
2019-03-28,1.0,-0.0,-1.49716094200875,-0.0,-3.4146886344596483,-3.3965372800893605,0.0
2019-03-29,1.0,-0.0,-1.5241217798594848,-0.0,-3.4375644028103047,-3.405995316159251,0.0
2019-04-01,1.0,-0.0,-1.560725700319609,-0.0,-3.45196465501034,-3.3876668546719304,0.0
2019-04-02,1.0,-0.0,-1.621820932211402,-0.0,-3.545428760518105,-3.28722700198544,0.0
2019-04-03,1.0,-0.0,-1.6218791690489802,-0.0,-3.6287402325138176,-3.2785401181627596,0.0
2019-04-04,1.0,-0.0,-1.615577163762395,-0.0,-3.7102146914412244,-3.3016270337922404,0.0
2019-04-05,1.0,-0.0,-1.5949526203829048,-0.0,-3.726551924192613,-3.347708373622124,0.0
2019-04-08,1.0,-0.0,-1.5779064158224794,-0.0,-3.7220453449107573,-3.347901591895803,0.0
2019-04-09,1.0,-0.0,-1.5514934057408842,-0.0,-3.799456943366951,-3.346489526764934,0.0
2019-04-10,1.0,-0.0,-1.451448523166934,-0.0,-3.6553741624988203,-3.3298103236765124,0.0
2019-04-11,1.0,-0.0,-1.4153918791312559,-0.0,-3.7138810198300285,-3.3135977337110485,0.0
2019-04-12,1.0,-0.0,-1.4100113550340652,-0.0,-3.724072672218017,-3.3284443603330813,0.0
2019-04-15,1.0,-0.0,-1.4111732903348193,-0.0,-3.7314806032438583,-3.342312434790857,0.0
2019-04-16,1.0,-0.0,-1.4240007595177064,-0.0,-3.7290420582929844,-3.341023450109181,0.0
2019-04-17,1.0,-0.0,-1.3895248998282772,-0.0,-3.755867200915856,-3.3948673917191377,0.0
2019-04-18,1.0,-0.0,-1.3478386167146974,-0.0,-3.787415946205572,-3.4708933717579247,0.0
2019-04-22,1.0,-0.0,-1.3370623975311025,-0.0,-3.8115536695920533,-3.4956119201465907,0.0
2019-04-23,1.0,-0.0,-1.3483777239709445,-0.0,-3.8157869249394674,-3.5211622276029058,0.0
2019-04-24,1.0,-0.0,-1.238831452148345,-0.0,-3.758228208289861,-3.487906667931329,0.0
2019-04-25,1.0,-0.0,-1.2282031842304775,-0.0,-3.776250947687642,-3.4724222896133434,0.0
2019-04-26,1.0,-0.0,-1.2283756779902941,-0.0,-3.7832334189742123,-3.504044152631078,0.0
2019-04-29,1.0,-0.0,-1.2173749529898459,-0.0,-3.7176570139150056,-3.4670928920646857,0.0
2019-04-30,1.0,-0.0,-1.211972891566265,-0.0,-3.7173381024096384,-3.483433734939759,0.0
2019-05-01,1.0,-0.0,-1.1809550667418687,-0.0,-3.7510810302688475,-3.46822711035909,0.0
2019-05-02,1.0,-0.0,-1.1833568406205923,-0.0,-3.710296191819464,-3.509355900329102,0.0
2019-05-03,1.0,-0.0,-1.1993795826283136,-0.0,-3.697593532618913,-3.5031960894905056,0.0
2019-05-06,1.0,-0.0,-1.1406893967778196,-0.0,-3.6972648932184344,-3.5288497564630954,0.0
2019-05-07,1.0,-0.0,-1.1446246133658264,-0.0,-3.693879463867279,-3.534539319523854,0.0
2019-05-08,1.0,-0.0,-1.1923662668951074,-0.0,-3.726346849419379,-3.599657338663621,0.0
2019-05-09,1.0,-0.0,-1.1846345674275847,-0.0,-3.8026088624592362,-3.6040667561864566,0.0
2019-05-10,1.0,-0.0,-1.1895803183791607,-0.0,-3.849879401833092,-3.6082971538832607,0.0
2019-05-13,1.0,-0.0,-1.1910090681072738,-0.0,-3.8418869380667564,-3.6140266255064635,0.0
2019-05-14,1.0,-0.0,-1.0149253731343282,-0.0,-3.8939062648540737,-3.597870520011408,0.0
2019-05-15,1.0,-0.0,-1.0329429686756166,-0.0,-3.9417309340188518,-3.546415309911454,0.0
2019-05-16,1.0,-0.0,-1.0343577018514984,-0.0,-3.957434624928421,-3.5520137430807406,0.0
2019-05-17,1.0,-0.0,-0.9907864741641338,-0.0,-3.909384498480243,-3.598404255319149,0.0
2019-05-20,1.0,-0.0,-0.9508227908304003,-0.0,-3.9413107581090077,-3.6198991724531533,0.0
2019-05-21,1.0,-0.0,-0.946898451600646,-0.0,-3.9354041987270825,-3.6169848959817608,0.0
2019-05-22,1.0,-0.0,-0.9188419553868059,-0.0,-3.960797342192691,-3.6125296630280017,0.0
2019-05-23,1.0,-0.0,-0.9298629615531024,-0.0,-3.957936810049486,-3.628759040730871,0.0
2019-05-24,1.0,-0.0,-0.8849943160287989,-0.0,-3.956896551724138,-3.631394467601364,0.0
2019-05-28,1.0,-0.0,-0.8783028695899233,-0.0,-3.959560564447391,-3.6327303721943363,0.0
2019-05-29,1.0,-0.0,-0.8930728576821443,-0.0,-3.959890524726312,-3.5846545866364665,0.0
2019-05-30,1.0,-0.0,-0.883349012229539,-0.0,-3.9377234242709314,-3.5862652869238003,0.0
2019-05-31,1.0,-0.0,-0.8817224520496427,-0.0,-3.9321173373448666,-3.5881910492666416,0.0
2019-06-03,1.0,-0.0,-0.8999254565784569,-0.0,-3.9297428251956767,-3.48825941110697,0.0
2019-06-04,1.0,-0.0,-0.8614452214452215,-0.0,-4.020885780885781,-3.4416783216783218,0.0
2019-06-05,1.0,-0.0,-0.8270414255534123,-0.0,-4.0785340314136125,-3.279691375034445,0.0
2019-06-06,1.0,-0.0,-0.8305769937522969,-0.0,-4.0796582138919515,-3.277471517824329,0.0
2019-06-07,1.0,-0.0,-0.8758157918926373,-0.0,-4.050556117290192,-3.265557496093391,0.0
2019-06-10,1.0,-0.0,-0.8844285583356246,-0.0,-4.01118137659243,-3.2693611951241865,0.0
2019-06-11,1.0,-0.0,-0.884409594095941,-0.0,-4.053228782287823,-3.2874538745387456,0.0
2019-06-12,1.0,-0.0,-0.8860409367508759,-0.0,-4.052646136824635,-3.281301862437765,0.0
2019-06-13,1.0,-0.0,-0.9254365702670239,-0.0,-4.047399057562598,-3.266746743047214,0.0
2019-06-14,1.0,-0.0,-0.9051493020245909,-0.0,-4.090228344272903,-3.2493297587131367,0.0
2019-06-17,1.0,-0.0,-0.8925864300240341,-0.0,-4.103993344425956,-3.2472730634128304,0.0
2019-06-18,1.0,-0.0,-0.9238297479457113,-0.0,-4.082171544640384,-3.2267565321761613,0.0
2019-06-19,1.0,-0.0,-0.9044374884919905,-0.0,-4.105413367703922,-3.1965568035352607,0.0
2019-06-20,1.0,-0.0,-0.9164510166358595,-0.0,-4.1147874306839185,-3.2108133086876154,0.0
2019-06-21,1.0,-0.0,-0.9391666666666667,-0.0,-4.095277777777778,-3.2248148148148146,0.0
2019-06-24,1.0,-0.0,-0.861280626650879,-0.0,-3.976045177156389,-3.270971855360233,0.0
2019-06-25,1.0,-0.0,-0.8320582877959928,-0.0,-3.996265938069217,-3.279143897996357,0.0
2019-06-26,1.0,-0.0,-0.8180647534952171,-0.0,-4.059510669610008,-3.320364238410596,0.0
2019-06-27,1.0,-0.0,-0.7864122418879056,-0.0,-4.074944690265487,-3.3569321533923304,0.0
2019-06-28,1.0,-0.0,-0.898834148176006,-0.0,-4.089789394509214,-3.413313275667544,0.0
2019-07-01,1.0,-0.0,-0.8657580283793875,-0.0,-4.094006721433906,-3.3755601194921585,0.0
2019-07-02,1.0,-0.0,-0.8648068669527896,-0.0,-4.092181377122597,-3.3730173539839523,0.0
2019-07-03,1.0,-0.0,-0.8602762740339742,-0.0,-4.100149337315662,-3.3731566175098004,0.0
2019-07-05,1.0,-0.0,-0.8271616453689021,-0.0,-4.1083854118086,-3.3919410502751606,0.0
2019-07-08,1.0,-0.0,-0.830707560361704,-0.0,-4.103383984338585,-3.3881793604922157,0.0
2019-07-09,1.0,-0.0,-0.800825980852262,-0.0,-4.149145860709592,-3.436174206870659,0.0
2019-07-10,1.0,-0.0,-0.8475558463407795,-0.0,-4.08757827834377,-3.411533788204505,0.0
2019-07-11,1.0,-0.0,-0.8463049579045837,-0.0,-4.0986903648269415,-3.4095416276894297,0.0
2019-07-12,1.0,-0.0,-0.8735266604303088,-0.0,-4.080449017773621,-3.4005612722170255,0.0
2019-07-15,1.0,-0.0,-0.9420005603810592,-0.0,-4.074904268235734,-3.32268609321005,0.0
2019-07-16,1.0,-0.0,-0.9502937610743262,-0.03879511330784295,-4.067331903385247,-3.2693276135409866,0.0
2019-07-17,1.0,-0.0,-0.9653724099309314,-0.03509426918051148,-4.062254993466492,-3.2707672204592124,0.0
2019-07-18,1.0,-0.0,-0.9756487401278676,-0.08264385107183152,-4.079541180895074,-3.2641970665663784,0.0
2019-07-19,1.0,-0.0,-0.9752377365596461,-0.1005555032482817,-4.065718858864513,-3.2738913473307596,0.0
2019-07-22,1.0,-0.0,-0.9439102564102564,-0.07607466063348417,-4.074189291101057,-3.3327677224736054,0.0
2019-07-23,1.0,-0.0,-0.9430564721410389,-0.08032431413217686,-4.072405015555765,-3.3319505986612614,0.0
2019-07-24,1.0,-0.0,-0.9375470987189147,-0.08110399397136397,-4.075263752825923,-3.325828937452901,0.0
2019-07-25,1.0,-0.0,-0.8925963582586192,-0.09224512431832886,-4.035677973934745,-3.222571402162862,0.0
2019-07-26,1.0,-0.0,-0.8494942934026167,-0.11450310847174539,-4.0735826296743065,-3.241347313723671,0.0
2019-07-29,1.0,-0.0,-0.7916201117318435,-0.12225325884543761,-4.08780260707635,-3.309217877094972,0.0
2019-07-30,1.0,-0.0,-0.8135180677775699,-0.12179367159707921,-4.112525744242651,-3.3137052986332147,0.0
2019-07-31,1.0,-0.0,-0.8790125774357049,-0.11563731931668857,-4.0974281959827294,-3.294161817157875,0.0
2019-08-01,1.0,-0.0,-0.9231129424985953,-0.10657426484360366,-4.075482300056191,-3.259880127364675,0.0
2019-08-02,1.0,-0.0,-0.8768583450210379,-0.16316035530621786,-4.046002805049088,-3.2641421224871436,0.0
2019-08-05,1.0,-0.0,-0.8679861824292783,-0.14359070114835215,-4.058444589674167,-3.266174960321165,0.0
2019-08-06,1.0,-0.0,-0.8724466636404903,-0.1430776214253291,-3.854834316840672,-3.2081706763504316,0.0
2019-08-07,1.0,-0.0,-0.9593099568723045,-0.09309956872304519,-3.9490905681605097,-3.374179636227264,0.0
2019-08-08,1.0,-0.0,-0.9582934761813661,-0.11899751291371724,-4.055863784197436,-3.432466041706524,0.0
2019-08-09,1.0,-0.0,-1.0050995862599827,-0.18550947753295488,-4.017126912344848,-3.4141248917540654,0.0
2019-08-12,1.0,-0.0,-0.9818969667790083,-0.24891670678863748,-4.0434280211844005,-3.355031295137217,0.0
2019-08-13,1.0,-0.0,-0.9408374951978487,-0.24308490203611216,-4.048501728774491,-3.371974644640799,0.0
2019-08-14,1.0,-0.0,-0.9643948071783123,-0.23377243222604047,-3.9993318060328367,-3.3481290568919433,0.0
2019-08-15,1.0,-0.0,-1.04351087771943,-0.29782445611402847,-3.907914478619655,-3.128000750187547,0.0
2019-08-16,1.0,-0.0,-1.0520491418925255,-0.29907155584732253,-3.895995498452593,-3.131201350464222,0.0
2019-08-19,1.0,-0.0,-0.9963568425969174,-0.333675852405418,-3.915646893974778,-3.095749649696403,0.0
2019-08-20,1.0,-0.0,-1.030424638357443,-0.3435370975268316,-3.9062062529164723,-3.0525431637890805,0.0
2019-08-21,1.0,-0.0,-1.0407763366613791,-0.4148549034244658,-3.8756181767285622,-2.9997200709153677,0.0
2019-08-22,1.0,-0.0,-1.0498087864937973,-0.4055591829120418,-3.8820072754407238,-2.9901128626061,0.0
2019-08-23,1.0,-0.0,-1.051030879746245,-0.40722082283795136,-3.8821718443884694,-2.9888049258326337,0.0
2019-08-26,1.0,-0.0,-1.0042887124737658,-0.4077014326124646,-3.810749155944885,-2.9021808559175106,0.0
2019-08-27,1.0,-0.0,-0.9910526796311512,-0.39797315803889344,-3.8115584771295534,-2.9293344289235828,0.0
2019-08-28,1.0,-0.0,-0.953700328107911,-0.4248997448049581,-3.819996354356544,-2.915512212905578,0.0
2019-08-29,1.0,-0.0,-0.9231259677566263,-0.4444849257673741,-3.8353219783222516,-2.9054558702978412,0.0
2019-08-30,1.0,-0.0,-0.8947846629111393,-0.46729056878066505,-3.8439941849900054,-2.879883699800109,0.0
2019-09-03,1.0,-0.0,-0.927891156462585,-0.5076643990929705,-3.810702947845805,-2.8241269841269845,0.0
2019-09-04,1.0,-0.0,-0.906584436785779,-0.522129512062398,-3.809722474152004,-2.831126428441865,0.0
2019-09-05,1.0,-0.0,-0.947087554269175,-0.5205318379160636,-3.811414616497829,-2.765828509406657,0.0
2019-09-06,1.0,-0.0,-0.9290907458935465,-0.5384615384615385,-3.814738353828202,-2.6934745534512166,0.0
2019-09-09,1.0,-0.0,-0.9337641357027463,-0.539041464728056,-3.8127804702925863,-2.6895530425417338,0.0
2019-09-10,1.0,-0.0,-0.9690581742513344,-0.4357188093730209,-3.840857685696191,-2.801592327874785,0.0
2019-09-11,1.0,-0.0,-0.9821735589539409,-0.4192380780019908,-3.837118812777124,-2.810424395982264,0.0
2019-09-12,1.0,-0.0,-0.9412189616252822,-0.43286681715575626,-3.8404514672686227,-2.81489841986456,0.0
2019-09-13,1.0,-0.0,-0.9400397327072422,-0.42766841249774246,-3.840437059779664,-2.8220155318764673,0.0
2019-09-16,1.0,-0.0,-0.9443490830246635,-0.417020507724275,-3.847140663113199,-2.825819857259012,0.0
2019-09-17,1.0,-0.0,-0.9494940368630286,-0.4139862667148536,-3.8516443801951574,-2.819931333574268,0.0
2019-09-18,1.0,-0.0,-0.961875508175987,-0.4091607191254856,-3.8464179239317016,-2.8167856174902886,0.0
