Date,IWF,IWM,MTUM,SPY,SSRM,VLUE,VXX
2019-02-20,-0.0,-0.6649589010246594,-0.0,-2.1978943812633713,1.0,-1.7671433397139962,0.0
2019-02-21,-0.0,-0.6891672725239081,-0.0,-2.177450925563447,1.0,-1.7259101839941837,0.0
2019-02-22,-0.0,-0.6944117482203912,-0.0,-2.1922537974328793,1.0,-1.7184574855669523,0.0
2019-02-25,-0.0,-0.6897175141242938,-0.0,-2.2228248587570625,1.0,-1.7371751412429377,0.0
2019-02-26,-0.0,-0.6867707570035511,-0.0,-2.223662702215208,1.0,-1.726227382898371,0.0
2019-02-27,-0.0,-0.6661888748001544,-0.0,-2.203759854457247,1.0,-1.6430343458845582,0.0
2019-02-28,-0.0,-0.661837084554554,-0.0,-2.2021788420063046,1.0,-1.6659846264447271,0.0
2019-03-01,-0.0,-0.6596144285477545,-0.0,-2.2035574214218636,1.0,-1.6607744572722751,0.0
2019-03-04,-0.0,-0.6492319766789998,-0.0,-2.2195313375939003,1.0,-1.737246328063684,0.0
2019-03-05,-0.0,-0.623518840905262,-0.0,-2.2536642893244228,1.0,-1.7386421070365585,0.0
2019-03-06,-0.0,-0.61443345323741,-0.0,-2.2716389388489207,1.0,-1.7343750000000002,0.0
2019-03-07,-0.0,-0.5236361630536709,-0.0,-2.290528986706382,1.0,-1.7018589001048046,0.0
2019-03-08,-0.0,-0.4988860325621251,-0.0,-2.4497572122250784,1.0,-1.763953156241074,0.0
2019-03-11,-0.0,-0.4811245890488607,-0.0,-2.363564221743567,1.0,-1.8236027661262897,0.0
2019-03-12,-0.0,-0.35840961098398166,-0.0,-2.406864988558352,1.0,-1.955491990846682,0.0
2019-03-13,-0.0,-0.39731652304667164,-0.0,-2.4296454803076744,1.0,-1.956393499508415,0.0
2019-03-14,-0.0,-0.45042492917847027,-0.0,-2.525947803025737,1.0,-2.050991501416431,0.0
2019-03-15,-0.0,-0.46231964827543504,-0.0,-2.5854851693603322,1.0,-2.144590996346523,0.0
2019-03-18,-0.0,-0.5155038759689923,-0.0,-2.5816454113528384,1.0,-2.1544761190297574,0.0
2019-03-19,-0.0,-0.5143932267168391,-0.0,-2.573345876450298,1.0,-2.18381937911571,0.0
2019-03-20,-0.0,-0.5252690540625591,-0.0,-2.5665554786330165,1.0,-2.201837749386368,0.0
2019-03-21,-0.0,-0.5320350164932758,-0.0,-2.6672798782035017,1.0,-2.1441892920578534,0.0
2019-03-22,-0.0,-0.526275066090657,-0.0,-2.7892836417563993,1.0,-2.132310271455284,0.0
2019-03-25,-0.0,-0.2970772977823356,-0.0,-2.9360979361620307,1.0,-2.1762594539161646,0.0
2019-03-26,-0.0,-0.370584713630014,-0.0,-3.036320095789264,1.0,-2.2451939067385087,0.0
2019-03-27,-0.0,-0.3279930864854085,-0.0,-3.0704646679518715,1.0,-2.249152429701522,0.0
2019-03-28,-0.0,-0.31908356155233447,-0.0,-3.0752120766815843,1.0,-2.285351679914501,0.0
2019-03-29,-0.0,-0.293798712300915,-0.0,-3.1320230430362592,1.0,-2.3515418502202645,0.0
2019-04-01,-0.0,-0.3211296359305887,-0.0,-3.140523987750936,1.0,-2.3433821027560393,0.0
2019-04-02,-0.0,-0.38400830737279334,-0.0,-3.2683281412253375,1.0,-2.270404984423676,0.0
2019-04-03,-0.0,-0.38833471875865894,-0.0,-3.257273482959269,1.0,-2.2814491548905513,0.0
2019-04-04,-0.0,-0.38090292203295945,-0.0,-3.248095831602271,1.0,-2.2951807228915664,0.0
2019-04-05,-0.0,-0.36436853433312505,-0.0,-3.2566826355620355,1.0,-2.321877386655558,0.0
2019-04-08,-0.0,-0.34282135152063464,-0.0,-3.2805344839585215,1.0,-2.3360707077736795,0.0
2019-04-09,-0.0,-0.30023094688221713,-0.0,-3.381622226887816,1.0,-2.316537196444818,0.0
2019-04-10,-0.0,-0.26655941805973277,-0.0,-3.4178498985801213,1.0,-2.3099951038679443,0.0
2019-04-11,-0.0,-0.20435428005937653,-0.0,-3.554887962112108,1.0,-2.3093942178553757,0.0
2019-04-12,-0.0,-0.20562077552472427,-0.0,-3.5738882959800784,1.0,-2.335325506937033,0.0
2019-04-15,-0.0,-0.2184098608808477,-0.0,-3.599581921718446,1.0,-2.3902544510920496,0.0
2019-04-16,-0.0,-0.22086066460030276,-0.0,-3.6000144164924675,1.0,-2.387299070136236,0.0
2019-04-17,-0.0,-0.18872459756719354,-0.0,-3.7091558015878796,1.0,-2.385971301624299,0.0
2019-04-18,-0.0,-0.20489653162343338,-0.0,-3.6855144272806766,1.0,-2.3960215680559602,0.0
2019-04-22,-0.0,-0.21682516459400147,-0.0,-3.68983174835406,1.0,-2.408558888076079,0.0
2019-04-23,-0.0,-0.23197950969630443,-0.0,-3.6865715331137947,1.0,-2.399487742407611,0.0
2019-04-24,-0.0,-0.19107351225204203,-0.0,-3.681811551925321,1.0,-2.4199241540256713,0.0
2019-04-25,-0.0,-0.20252699625358114,-0.0,-3.7301109233820613,1.0,-2.413207962976567,0.0
2019-04-26,-0.0,-0.1821470761961016,-0.0,-3.7759155345540463,1.0,-2.4252067336089778,0.0
2019-04-29,-0.0,-0.18049031121550205,-0.0,-3.7541837933059305,1.0,-2.405387551379918,0.0
2019-04-30,-0.0,-0.15326151121605666,-0.0,-3.792650531286895,1.0,-2.43314639905549,0.0
2019-05-01,-0.0,-0.16294378698224854,-0.0,-3.8019970414201185,1.0,-2.4315088757396452,0.0
2019-05-02,-0.0,-0.16591895271015664,-0.0,-3.7397219974994482,1.0,-2.448849010811208,0.0
2019-05-03,-0.0,-0.1602091926929876,-0.0,-3.750073659398939,1.0,-2.4555833824395994,0.0
2019-05-06,-0.0,-0.07350993377483445,-0.0,-3.7856512141280354,1.0,-2.4991905813097866,0.0
2019-05-07,-0.0,-0.08129060838747786,-0.0,-3.794373892498523,1.0,-2.5076786769049026,0.0
2019-05-08,-0.0,-0.10804990346056735,-0.0,-3.7582801128768755,1.0,-2.559780187137977,0.0
2019-05-09,-0.0,-0.11019529219573773,-0.0,-3.74708546818148,1.0,-2.568352268508205,0.0
2019-05-10,-0.0,-0.1059284447072738,-0.0,-3.7400946185688935,1.0,-2.5459787108219984,0.0
2019-05-13,-0.0,-0.1111860343148273,-0.0,-3.783397018056492,1.0,-2.597737319247771,0.0
2019-05-14,-0.0,-0.0,-0.0,-4.050587594365321,1.0,-2.7321192310685656,0.0
2019-05-15,-0.0,-0.0011835253274420073,-0.0,-4.168849613381727,1.0,-2.7201357109042137,0.0
2019-05-16,-0.0,-0.007668590402403353,-0.0,-4.171396948375366,1.0,-2.726697762668986,0.0
2019-05-17,-0.0,-0.0,-0.0,-4.1741078572571615,1.0,-2.8271723475756123,0.0
2019-05-20,-0.0,-0.0,-0.0,-4.175195905965136,1.0,-2.821045897968975,0.0
2019-05-21,-0.0,-0.0,-0.0,-4.154691731718974,1.0,-2.8108969252827785,0.0
2019-05-22,-0.0,-0.0,-0.0,-4.159949121551792,1.0,-2.7898084108434693,0.0
2019-05-23,-0.0,-0.0,-0.0,-4.14523413358688,1.0,-2.778068298866968,0.0
2019-05-24,-0.0,-0.0,-0.0,-4.178790534618755,1.0,-2.7887020954505615,0.0
2019-05-28,-0.0,-0.0,-0.0,-4.177928286852589,1.0,-2.790199203187251,0.0
2019-05-29,-0.0,-0.0,-0.0,-4.234518577706752,1.0,-2.7558929284858165,0.0
2019-05-30,-0.0,-0.0,-0.0,-4.208416196006682,1.0,-2.746400445469732,0.0
2019-05-31,-0.0,-0.0,-0.0,-4.216235575009947,1.0,-2.742379625945085,0.0
2019-06-03,-0.0,-0.0,-0.0,-4.426332033788174,1.0,-2.6958252111760883,0.0
2019-06-04,-0.0,-0.0,-0.0,-4.424032586558045,1.0,-2.7225254582484726,0.0
2019-06-05,-0.0,-0.0,-0.0,-4.277663072570162,1.0,-2.369350768524891,0.0
2019-06-06,-0.0,-0.0,-0.0,-4.239333947206876,1.0,-2.434085328422345,0.0
2019-06-07,-0.0,-0.0,-0.0,-4.180780643688656,1.0,-2.4277562200410863,0.0
2019-06-10,-0.0,-0.0,-0.0,-4.138636363636364,1.0,-2.437121212121212,0.0
2019-06-11,-0.0,-0.0,-0.0,-4.242274793866071,1.0,-2.4635894274485626,0.0
2019-06-12,-0.0,-0.0,-0.0,-4.238983050847458,1.0,-2.465100154083205,0.0
2019-06-13,-0.0,-0.04366197183098591,-0.018701095461658844,-4.298826291079813,1.0,-2.4636150234741785,0.0
2019-06-14,-0.0,-0.041200844343679155,-0.039715424908138536,-4.292314908920335,1.0,-2.4447658509889765,0.0
2019-06-17,-0.0,-0.03522169406997584,-0.041143925816254964,-4.27538377620198,1.0,-2.4407387204862463,0.0
2019-06-18,-0.0,-0.04657320872274144,-0.044080996884735206,-4.263161993769471,1.0,-2.4343457943925237,0.0
2019-06-19,-0.0,-0.0,-0.10609756097560975,-4.155106707317073,1.0,-2.360746951219512,0.0
2019-06-20,-0.0,-0.0018411967779056388,-0.1029535864978903,-4.1819716148830075,1.0,-2.3848868431146912,0.0
2019-06-21,-0.0,-0.01598714908590224,-0.11160406945613095,-4.149468369922742,1.0,-2.3722940411535225,0.0
2019-06-24,-0.0,-0.0,-0.12877862595419848,-4.088091603053435,1.0,-2.416717557251908,0.0
2019-06-25,-0.0,-0.0,-0.13562862669245648,-4.162321083172147,1.0,-2.43899419729207,0.0
2019-06-26,-0.0,-0.0,-0.10987471792078436,-4.146759007081161,1.0,-2.5248618784530383,0.0
2019-06-27,-0.0,-0.0,-0.15605170387779083,-4.171719545632588,1.0,-2.506149627888758,0.0
2019-06-28,-0.0,-0.0,-0.15875254662278637,-4.192446325027425,1.0,-2.4844851904090266,0.0
2019-07-01,-0.0,-0.0,-0.16393826005612722,-4.189273464296851,1.0,-2.4422357343311507,0.0
2019-07-02,-0.0,-0.0,-0.1465110702581728,-4.3020541923107665,1.0,-2.5444808568459756,0.0
2019-07-03,-0.0,-0.0,-0.1611164736164736,-4.33478120978121,1.0,-2.5478603603603602,0.0
2019-07-05,-0.0,-0.0,-0.15868552145267556,-4.324120199260807,1.0,-2.551984573356902,0.0
2019-07-08,-0.0,-0.0,-0.15892814033958316,-4.327834553794157,1.0,-2.56023175344009,0.0
2019-07-09,-0.0,-0.0,-0.15387683471601787,-4.285577536694321,1.0,-2.537571793235482,0.0
2019-07-10,-0.0,-0.0,-0.15513526454393103,-4.288644162477057,1.0,-2.536429654456947,0.0
2019-07-11,-0.0,-0.0,-0.16891241578440808,-4.314324671158165,1.0,-2.5372954764196343,0.0
2019-07-12,-0.0,-0.0,-0.1709840404202422,-4.316705429465074,1.0,-2.5321998556419922,0.0
2019-07-15,-0.0,-0.0,-0.19533504328310355,-4.306107726835524,1.0,-2.5139467778134015,0.0
2019-07-16,-0.0,-0.0,-0.22197273456295108,-4.299198075380914,1.0,-2.498075380914194,0.0
2019-07-17,-0.0,-0.0,-0.21572094518566146,-4.313534801478862,1.0,-2.508117665970101,0.0
2019-07-18,-0.0,-0.0,-0.24536495740771672,-4.512443627860364,1.0,-2.593535994655086,0.0
2019-07-19,-0.0,-0.0,-0.27716429233752,-4.520104526679592,1.0,-2.6323021158223048,0.0
2019-07-22,-0.0,-0.0,-0.24431674131665682,-4.527254288853207,1.0,-2.679371249894363,0.0
2019-07-23,-0.0,-0.0,-0.24696356275303644,-4.51417004048583,1.0,-2.6734143049932526,0.0
2019-07-24,-0.0,-0.0,-0.2828410334090718,-4.49373053942607,1.0,-2.6388117478751156,0.0
2019-07-25,-0.0,-0.0,-0.293113546983516,-4.485231361392352,1.0,-2.5891557191866785,0.0
2019-07-26,-0.0,-0.0,-0.2913504045374927,-4.476019684710986,1.0,-2.573609141713237,0.0
2019-07-29,-0.0,-0.0,-0.28831814415907203,-4.416321458160729,1.0,-2.58036454018227,0.0
2019-07-30,-0.0,-0.0,-0.2800984817398441,-4.374887156339762,1.0,-2.551826015592942,0.0
2019-07-31,-0.0,-0.0,-0.2854816383030698,-4.320006514127514,1.0,-2.537171240127025,0.0
2019-08-01,-0.0,-0.0,-0.2831908372318116,-4.271414744313598,1.0,-2.511130827552831,0.0
2019-08-02,-0.0,-0.0,-0.3624325649828347,-4.288867091711624,1.0,-2.5226418178845837,0.0
2019-08-05,-0.0,-0.0,-0.3463351210791484,-4.2827888834714765,1.0,-2.49699333658378,0.0
2019-08-06,-0.0,-0.0,-0.336906095024796,-4.140297552391617,1.0,-2.5215965445528714,0.0
2019-08-07,-0.0,-0.0,-0.29147483727575807,-4.101444673757739,1.0,-2.5448483886331164,0.0
2019-08-08,-0.0,-0.0,-0.2851242951314431,-4.10650464617584,1.0,-2.550472559764912,0.0
2019-08-09,-0.0,-0.0,-0.2590151221403645,-3.9713842574641327,1.0,-2.524544397053121,0.0
2019-08-12,-0.0,-0.0,-0.26017943409247757,-3.9394985047158966,1.0,-2.468445671344222,0.0
2019-08-13,-0.0,-0.0,-0.23974329589731833,-3.9449919779967915,1.0,-2.4552677821071125,0.0
2019-08-14,-0.0,-0.0,-0.2382413872477557,-3.9507404281439427,1.0,-2.4839254200874703,0.0
2019-08-15,-0.0,-0.0,-0.30877268798617113,-3.6937481993661767,1.0,-2.200014405070585,0.0
2019-08-16,-0.0,-0.0,-0.3201998986021583,-3.720938654305787,1.0,-2.2015644238429783,0.0
2019-08-19,-0.0,-0.0,-0.3414996288047513,-3.8768374164810693,1.0,-2.2056421677802525,0.0
2019-08-20,-0.0,-0.0,-0.37487929881898535,-3.87818465423754,1.0,-2.1747010324593328,0.0
2019-08-21,-0.0,-0.0,-0.39064494331406263,-3.9408363991290636,1.0,-2.1765147533598617,0.0
2019-08-22,-0.0,-0.0,-0.3772054959081012,-3.9569036714468058,1.0,-2.1739620091598466,0.0
2019-08-23,-0.0,-0.0,-0.38165013525698827,-3.957619477006312,1.0,-2.174932371505861,0.0
2019-08-26,-0.0,-0.0,-0.42227077769685195,-4.353322003722586,1.0,-2.316986323541313,0.0
2019-08-27,-0.0,-0.0,-0.4063986874487285,-4.416406890894176,1.0,-2.380557834290402,0.0
2019-08-28,-0.0,-0.0,-0.449966755319149,-4.5108045212765955,1.0,-2.3503989361702127,0.0
2019-08-29,-0.0,-0.0,-0.47079351890319904,-4.522309929372663,1.0,-2.3159950145409223,0.0
2019-08-30,-0.0,-0.0,-0.49415254237288136,-4.6638983050847465,1.0,-2.3166101694915255,0.0
2019-09-03,-0.0,-0.0,-0.5396624472573841,-4.611223628691983,1.0,-2.287932489451477,0.0
2019-09-04,-0.0,-0.0,-0.5581335616438355,-4.674914383561644,1.0,-2.3285958904109587,0.0
2019-09-05,-0.0,-0.0,-0.5572881355932203,-4.669830508474576,1.0,-2.247457627118644,0.0
2019-09-06,-0.0,-0.0,-0.6418521816562779,-5.017720391807659,1.0,-2.2451469278717724,0.0
2019-09-09,-0.0,-0.0,-0.6528799569352234,-5.06827561457025,1.0,-2.250672887134398,0.0
2019-09-10,-0.0,-0.0,-0.782557400853072,-5.147835556765586,1.0,-2.144749977311916,0.0
2019-09-11,-0.0,-0.0,-0.7889150943396227,-5.141781567489114,1.0,-2.140511611030479,0.0
2019-09-12,-0.0,-0.0,-0.8119992716678807,-5.167061179898034,1.0,-2.125091041514931,0.0
2019-09-13,-0.0,-0.0,-0.7859427840233982,-5.18937939859245,1.0,-2.164610181884654,0.0
2019-09-16,-0.0,-0.0,-0.7985881921525487,-5.200678401173451,1.0,-2.1682251558489183,0.0
2019-09-17,-0.0,-0.0,-0.7965260545905707,-5.227828324602518,1.0,-2.1659773917838434,0.0
2019-09-18,-0.0,-0.0,-0.8070927158355365,-5.174127085422555,1.0,-2.1353815297657035,0.0
2019-09-19,-0.0,-0.0,-0.8140514793441422,-5.165979664743061,1.0,-2.179994503984611,0.0
2019-09-20,-0.0,-0.0,-0.890348847968909,-5.163135005089294,1.0,-2.199777921717405,0.0
2019-09-23,-0.0,-0.0,-0.91222512113306,-5.172288483041371,1.0,-2.233320909429743,0.0
2019-09-24,-0.0,-0.0,-0.9452759588400375,-5.1714686623012165,1.0,-2.2377923292797006,0.0
2019-09-25,-0.0,-0.0,-0.9508150381607462,-5.2597757467257145,1.0,-2.2118156977292,0.0
2019-09-26,-0.0,-0.0,-1.3301379242883693,-5.433336593954808,1.0,-2.018389905115915,0.0
