Date,IWF,IWM,MTUM,SPY,VIV,VLUE,VXX
2018-10-24,-0.38521490855775903,-0.7143298093988734,-0.0,-0.9261517092368238,1.0,-0.8325873910023921,0.0
2018-10-25,-0.34571386123904324,-0.6519090774030606,-0.0,-0.9248625761402467,1.0,-0.7916728569306196,0.0
2018-10-26,-0.32978684374656053,-0.6356532266940603,-0.0,-0.9239094544520674,1.0,-0.7794328062516052,0.0
2018-10-29,-0.2928671431729423,-0.6672684400560017,-0.0,-0.9197185174268661,1.0,-0.804472772824405,0.0
2018-10-30,-0.28769242100611325,-0.6670103852102821,-0.0,-0.9196066877808057,1.0,-0.8083891875966709,0.0
2018-10-31,-0.3041613213598461,-0.8066067992302758,-0.0,-1.0038085311096858,1.0,-0.8944034637588197,0.0
2018-11-01,-0.2840558824706777,-0.8218646171090028,-0.0,-1.0026019775029023,1.0,-0.8945198350746567,0.0
2018-11-02,-0.28477590419353543,-0.8233267913646012,-0.0,-1.0022429607081347,1.0,-0.8949413225457604,0.0
2018-11-05,-0.2801649913900124,-0.8364102358736134,-0.0,-1.0033639021264666,1.0,-0.8847062592607425,0.0
2018-11-06,-0.28705335683384076,-0.842413074827752,-0.0,-0.9987982695080917,1.0,-0.8775036051914757,0.0
2018-11-07,-0.2864145939647205,-0.8492385582834412,-0.0,-1.000883995660385,1.0,-0.8816249447502712,0.0
2018-11-08,-0.24172661870503598,-0.8602717825739409,-0.0,-0.9947641886490808,1.0,-0.9000799360511592,0.0
2018-11-09,-0.2420863309352518,-0.8601918465227818,-0.0,-0.9945643485211831,1.0,-0.8999600319744205,0.0
2018-11-12,-0.24127363184079606,-0.8370945273631842,-0.0,-1.0049751243781095,1.0,-0.8967562189054727,0.0
2018-11-13,-0.20421617780585055,-0.8323003434526864,-0.0,-1.0149224270656507,1.0,-0.8962536023054756,0.0
2018-11-14,-0.20514743615047568,-0.8315240990013026,-0.0,-1.0149607231674103,1.0,-0.8957881024750325,0.0
2018-11-15,-0.20499129884511944,-0.8389890840056953,-0.0,-1.0273295364657489,1.0,-0.8837604809365607,0.0
2018-11-16,-0.20256258624088314,-0.8303567908535384,-0.0,-1.0239306130494776,1.0,-0.8855509560417899,0.0
2018-11-19,-0.1985610942008934,-0.8351187887891846,-0.0,-1.0298849665968297,1.0,-0.8894335296675496,0.0
2018-11-20,-0.16289290899815562,-0.8243534905623356,-0.0,-1.0326492171251422,1.0,-0.9042891339324256,0.0
2018-11-21,-0.16707435449427296,-0.81355076684139,-0.0,-1.0284216656959813,1.0,-0.873694428266356,0.0
2018-11-23,-0.16714046497137738,-0.8239027999532692,-0.0,-1.0278437633864246,1.0,-0.8753066708205147,0.0
2018-11-26,-0.16725091532289474,-0.8235179559087014,-0.0,-1.0283944846926851,1.0,-0.8758276855963231,0.0
2018-11-27,-0.14989853262566344,-0.84307680299719,-0.0,-1.0325085857009053,1.0,-0.8771073993131439,0.0
2018-11-28,-0.1586763836911562,-0.8269450462871774,-0.0,-1.0580263935394918,1.0,-0.8956864289935,0.0
2018-11-29,-0.11761270731137587,-0.8125827298917698,-0.0,-1.057034960678969,1.0,-0.9059799112356927,0.0
2018-11-30,-0.1174776177500973,-0.8128454651615414,-0.0,-1.0583884780070065,1.0,-0.9038147138964577,0.0
2018-12-03,-0.11253316684875916,-0.8191821445294208,-0.0,-1.0631730919307008,1.0,-0.9070938036522553,0.0
2018-12-04,-0.10475968268782081,-0.8204619692020533,-0.0,-1.0590682843365997,1.0,-0.9043785969824234,0.0
2018-12-06,-0.09316371597901175,-0.7374957532746971,-0.0,-1.0708542523876035,1.0,-0.8733532142991961,0.0
2018-12-07,-0.10104332048083466,-0.7380736372571256,-0.0,-1.0726544189914569,1.0,-0.86833749149467,0.0
2018-12-10,-0.0631291396923998,-0.74654791752423,-0.0,-1.0817647719193204,1.0,-0.8506529955469071,0.0
2018-12-11,-0.06071722692221307,-0.7479598712285693,-0.0,-1.0808190461930074,1.0,-0.8538219660103317,0.0
2018-12-12,-0.0634718423320469,-0.7484731537337479,-0.0,-1.0828056502679007,1.0,-0.8521113567387313,0.0
2018-12-13,-0.06362037348901613,-0.7450319973054901,-0.0,-1.0838291980090564,1.0,-0.8499307660641443,0.0
2018-12-14,-0.07110495375744187,-0.7257647807690868,-0.0,-1.09652899988767,1.0,-0.8509379563410342,0.0
2018-12-17,-0.042687717460436224,-0.7308541284746903,-0.0,-1.0836170451569456,1.0,-0.8840585132253357,0.0
2018-12-18,-0.029047336400059354,-0.7165009645347974,-0.0,-1.0793515358361774,1.0,-0.8848493841816293,0.0
2018-12-19,-0.05124351942294687,-0.725298670072883,-0.0,-1.0858065970395971,1.0,-0.8945074761439626,0.0
2018-12-20,-0.05371900826446281,-0.7250939143501127,-0.0,-1.0839218632607064,1.0,-0.8939143501126973,0.0
2018-12-21,-0.04524069404192856,-0.738830968421845,-0.0,-1.1076066092062178,1.0,-0.8721065903872935,0.0
2018-12-24,-0.019498711292069777,-0.7123753315154457,-0.0,-1.1053752194538866,1.0,-0.8981360427328078,0.0
2018-12-26,-0.018730604403723955,-0.7142382148662628,-0.0,-1.0801684646076548,1.0,-0.8812620067976947,0.0
2018-12-27,-0.0,-0.665123511326289,-0.0,-0.9913771777926988,1.0,-0.8774428384634414,0.0
2018-12-28,-0.0,-0.6745610308694421,-0.0,-0.9911144151798357,1.0,-0.8744335882186349,0.0
2018-12-31,-0.0,-0.6742308917761178,-0.0,-0.9912557085708218,1.0,-0.8746769568449747,0.0
2019-01-02,-0.0,-0.6726302018880599,-0.0,-0.9881907859845136,1.0,-0.8748718311353109,0.0
2019-01-03,-0.0,-0.6854486950303897,-0.0,-0.980550589917769,1.0,-0.9092956739363603,0.0
2019-01-04,-0.0,-0.6921325125431448,-0.0,-0.9499341707291036,1.0,-0.9162722840977832,0.0
2019-01-07,-0.0,-0.6533974158046878,-0.0,-0.9389126876327796,1.0,-0.8903980775258594,0.0
2019-01-08,-0.0,-0.6379238465814342,-0.0,-0.9488952195664258,1.0,-0.887333240689272,0.0
2019-01-09,-0.0,-0.6282117965255384,-0.0,-0.9475709976074067,1.0,-0.891743819133812,0.0
2019-01-10,-0.0,-0.6301541024573095,-0.0,-0.9474871581285577,1.0,-0.8931348049423852,0.0
2019-01-11,-0.0,-0.6188074032841637,-0.0,-0.9537294739771779,1.0,-0.9064500417478432,0.0
2019-01-14,-0.0,-0.6251741432153803,-0.0,-0.9599818891056004,1.0,-0.8977082752855948,0.0
2019-01-15,-0.0,-0.6160960457892716,-0.0,-0.9588873765399784,1.0,-0.9150525250410079,0.0
2019-01-16,-0.0,-0.6179207472205764,-0.0,-0.9336075000871292,1.0,-0.9336423517931203,0.0
2019-01-17,-0.0,-0.6055968975998323,-0.0,-0.9443105195122803,1.0,-0.9437864654298991,0.0
2019-01-18,-0.0,-0.6081846651887821,-0.0,-0.9504556810584469,1.0,-0.9601323058517189,0.0
2019-01-22,-0.0,-0.5158375926859117,-0.0,-1.0727809372975308,1.0,-1.010834353178317,0.0
2019-01-23,-0.0,-0.5056703990812518,-0.0,-1.075904392764858,1.0,-1.007285386161355,0.0
2019-01-24,-0.0,-0.5075387708213671,-0.0,-1.073664560597358,1.0,-1.0086875358989087,0.0
2019-01-25,-0.0,-0.40433837881633705,-0.0,-1.1907339888778403,1.0,-1.087761941590248,0.0
2019-01-28,-0.0,-0.3750874222402179,-0.0,-1.2272610152022674,1.0,-1.0785879927853645,0.0
2019-01-29,-0.0,-0.37138744325102424,-0.0,-1.2233787325139336,1.0,-1.0962241169305724,0.0
2019-01-30,-0.0,-0.3697537927725075,-0.0,-1.2213650289764129,1.0,-1.100143959248459,0.0
2019-01-31,-0.0,-0.3800481214140292,-0.0,-1.206922080325745,1.0,-1.114640014806589,0.0
2019-02-01,-0.0,-0.38098068350668646,-0.0,-1.224517087667162,1.0,-1.1092124814264486,0.0
2019-02-04,-0.0,-0.3843211527035056,-0.0,-1.2239676173499703,1.0,-1.1053550207961973,0.0
2019-02-05,-0.0,-0.3711589194812916,-0.0,-1.21695834726712,1.0,-1.1275591721472895,0.0
2019-02-06,-0.0,-0.3779352301814,-0.0,-1.2101124012315911,1.0,-1.1215639722521054,0.0
2019-02-07,-0.0,-0.3882489341012791,-0.0,-1.2473259032089161,1.0,-1.1044206746951903,0.0
2019-02-08,-0.0,-0.39251497005988023,-0.0,-1.2589446107784432,1.0,-1.0910553892215569,0.0
2019-02-11,-0.0,-0.37628034367613405,-0.0,-1.2664615615502945,1.0,-1.1091434360109556,0.0
2019-02-12,-0.0,-0.37905865532939537,-0.0,-1.274050942473381,1.0,-1.109296813273637,0.0
2019-02-13,-0.0,-0.3921377029464823,-0.0,-1.2671752856283827,1.0,-1.0989927841250753,0.0
2019-02-14,-0.0,-0.33139556689044747,-0.0,-1.3099801222668117,1.0,-1.1091025015939693,0.0
2019-02-15,-0.0,-0.3628956557654038,-0.0,-1.2954980663087148,1.0,-1.096384185033605,0.0
2019-02-19,-0.0,-0.34669767092975284,-0.0,-1.3099801222668117,1.0,-1.093875407868582,0.0
2019-02-20,-0.0,-0.35357893157262904,-0.0,-1.306797719087635,1.0,-1.091123949579832,0.0
2019-02-21,-0.0,-0.35471854304635764,-0.0,-1.3158112582781458,1.0,-1.0922636965683323,0.0
2019-02-22,-0.0,-0.34601646802270936,-0.0,-1.3260518103545513,1.0,-1.0877918562243865,0.0
2019-02-25,-0.0,-0.3412866203563878,-0.0,-1.3404560555723346,1.0,-1.0935140440954394,0.0
2019-02-26,-0.0,-0.3458448074238938,-0.0,-1.3352446338979216,1.0,-1.0912143045758045,0.0
2019-02-27,-0.0,-0.3400347012673506,-0.0,-1.3375829812914906,1.0,-1.0942214846107423,0.0
2019-02-28,-0.0,-0.3372220334503719,-0.0,-1.3342771925850418,1.0,-1.1039377807981274,0.0
2019-03-01,-0.0,-0.32767191383595695,-0.0,-1.333094825638322,1.0,-1.1051818935000377,0.0
2019-03-04,-0.0,-0.3173435909039484,-0.0,-1.3255647320586792,1.0,-1.128257344345137,0.0
2019-03-05,-0.0,-0.29797503676609227,-0.0,-1.3458652287039483,1.0,-1.1270409894792413,0.0
2019-03-06,-0.0,-0.28869002857572573,-0.0,-1.3489246503233572,1.0,-1.1223492254474359,0.0
2019-03-07,-0.0,-0.277667130134155,-0.0,-1.3551538837322912,1.0,-1.1250610649731314,0.0
2019-03-08,-0.0,-0.25380228136882127,-0.0,-1.4104942965779468,1.0,-1.138022813688213,0.0
2019-03-11,-0.0,-0.257485260683596,-0.0,-1.4036838657469846,1.0,-1.1922469269006974,0.0
2019-03-12,-0.0,-0.2090735173544684,-0.0,-1.4357162378479678,1.0,-1.259477609026666,0.0
2019-03-13,-0.0,-0.23381407744160526,-0.0,-1.4374902022260543,1.0,-1.2478052986361499,0.0
2019-03-14,-0.0,-0.2376465989053948,-0.0,-1.4262314308053166,1.0,-1.2454261141516807,0.0
2019-03-15,-0.0,-0.23812690712776777,-0.0,-1.426335967451686,1.0,-1.2475940849698772,0.0
2019-03-18,-0.0,-0.26257712387280496,-0.0,-1.4307071665875652,1.0,-1.2617861097927543,0.0
2019-03-19,-0.0,-0.2723945902943516,-0.0,-1.4195704057279235,1.0,-1.2857597454256167,0.0
2019-03-20,-0.0,-0.2780349588953627,-0.0,-1.4189480405459332,1.0,-1.2937584803256443,0.0
2019-03-21,-0.0,-0.2805419014506654,-0.0,-1.4725252767453942,1.0,-1.2432562042920512,0.0
2019-03-22,-0.0,-0.28161434977578476,-0.0,-1.559804321239299,1.0,-1.2352221769262128,0.0
2019-03-25,-0.0,-0.19844233008149664,-0.0,-1.5886225862138184,1.0,-1.227548275723634,0.0
2019-03-26,-0.0,-0.2100133457354309,-0.0,-1.5891939984632184,1.0,-1.2449549075908926,0.0
2019-03-27,-0.0,-0.18671998061311038,-0.0,-1.6053556282563914,1.0,-1.2468597277757583,0.0
2019-03-28,-0.0,-0.161660777385159,-0.0,-1.579946996466431,1.0,-1.2738114359139094,0.0
2019-03-29,-0.0,-0.17593264039964548,-0.0,-1.582386592538877,1.0,-1.2703649987913948,0.0
2019-04-01,-0.0,-0.18413312381643096,-0.0,-1.5770981909021313,1.0,-1.267899593053709,0.0
2019-04-02,-0.0,-0.19691801436654763,-0.0,-1.5840121995264658,1.0,-1.232071912998114,0.0
2019-04-03,-0.0,-0.19451121794871798,-0.0,-1.584415064102564,1.0,-1.2274839743589743,0.0
2019-04-04,-0.0,-0.19335819997593554,-0.0,-1.5854891108169895,1.0,-1.231941603497373,0.0
2019-04-05,-0.0,-0.19208720226079934,-0.0,-1.5879289463060153,1.0,-1.2571255551069842,0.0
2019-04-08,-0.0,-0.18970178765990073,-0.0,-1.5868609014971147,1.0,-1.2587869738912876,0.0
2019-04-09,-0.0,-0.17152811537838278,-0.0,-1.6295981202398315,1.0,-1.2500405120725977,0.0
2019-04-10,-0.0,-0.1656936673964161,-0.0,-1.6234492824130384,1.0,-1.2650206762344927,0.0
2019-04-11,-0.0,-0.15332494826956627,-0.0,-1.6445409177587538,1.0,-1.259423053515641,0.0
2019-04-12,-0.0,-0.15480102227090178,-0.0,-1.6431382094032696,1.0,-1.2586913309804875,0.0
2019-04-15,-0.0,-0.16077104898524738,-0.0,-1.6370934876518055,1.0,-1.2774472247126907,0.0
2019-04-16,-0.0,-0.1614296776297021,-0.0,-1.6384643599462037,1.0,-1.2755838122019807,0.0
2019-04-17,-0.0,-0.15245319955952527,-0.0,-1.6505567111219872,1.0,-1.2754598474652312,0.0
2019-04-18,-0.0,-0.16804081632653062,-0.0,-1.6523673469387756,1.0,-1.2611836734693878,0.0
2019-04-22,-0.0,-0.16520103071700273,-0.0,-1.6561413554746613,1.0,-1.268763548611395,0.0
2019-04-23,-0.0,-0.1793342862977333,-0.0,-1.652807841535634,1.0,-1.2519910149070859,0.0
2019-04-24,-0.0,-0.16464210011413663,-0.0,-1.6467878689059188,1.0,-1.2648377629218979,0.0
2019-04-25,-0.0,-0.14066954467703838,-0.0,-1.6611142787325894,1.0,-1.2708316363932555,0.0
2019-04-26,-0.0,-0.126865366531747,-0.0,-1.7056707142565108,1.0,-1.2559385093421644,0.0
2019-04-29,-0.0,-0.11723377313018259,-0.0,-1.7033617907765204,1.0,-1.264204893590948,0.0
2019-04-30,-0.0,-0.09881165554289435,-0.0,-1.6969721634380597,1.0,-1.2739296760540453,0.0
2019-05-01,-0.0,-0.09125351366765797,-0.0,-1.708110970790728,1.0,-1.274493828166375,0.0
2019-05-02,-0.0,-0.08838383838383838,-0.0,-1.7068263277940698,1.0,-1.2777370478983383,0.0
2019-05-03,-0.0,-0.0986452502636489,-0.0,-1.6881236310537844,1.0,-1.2694086152348503,0.0
2019-05-06,-0.0,-0.08628318584070797,-0.0,-1.689501206757844,1.0,-1.2467417538213998,0.0
2019-05-07,-0.0,-0.0827191816680762,-0.0,-1.6928436228907413,1.0,-1.2516612299142202,0.0
2019-05-08,-0.0,-0.10459682894684293,-0.0,-1.649067454770558,1.0,-1.2400654978233956,0.0
2019-05-09,-0.0,-0.10277611344118233,-0.0,-1.662152985819852,1.0,-1.2294787297783103,0.0
2019-05-10,-0.0,-0.10189251776730815,-0.0,-1.664337618781442,1.0,-1.2264233809789986,0.0
2019-05-13,-0.0,-0.09987625244501218,-0.0,-1.6612909664284858,1.0,-1.2306893936369805,0.0
2019-05-14,-0.0,-0.08865649510282124,-0.0,-1.6286728840675848,1.0,-1.1848441097280213,0.0
2019-05-15,-0.0,-0.08991399530883501,-0.0,-1.651016419077404,1.0,-1.1683346364347145,0.0
2019-05-16,-0.0,-0.09525114512782368,-0.0,-1.647065732294562,1.0,-1.1726500411071528,0.0
2019-05-17,-0.0,-0.08673950636692344,-0.0,-1.6309935544725673,1.0,-1.2124665933029397,0.0
2019-05-20,-0.0,-0.07798327247025562,-0.0,-1.6339184042093688,1.0,-1.2147484980563081,0.0
2019-05-21,-0.0,-0.09618683718028698,-0.0,-1.5986041796631316,1.0,-1.2041484716157207,0.0
2019-05-22,-0.0,-0.09370241674149846,-0.0,-1.6024674969741928,1.0,-1.208097450513411,0.0
2019-05-23,-0.0,-0.07795646586970913,-0.0,-1.6226782446166428,1.0,-1.1933335929286244,0.0
2019-05-24,-0.0,-0.032759938837920485,-0.0,-1.5972859327217126,1.0,-1.192545871559633,0.0
2019-05-28,-0.0,-0.027256393593027256,-0.0,-1.6000993921786002,1.0,-1.1954585419931956,0.0
2019-05-29,-0.0,-0.037881966962957314,-0.0,-1.6067981535879146,1.0,-1.1702208827680924,0.0
2019-05-30,-0.0,-0.03130129404130244,-0.0,-1.6052219719815248,1.0,-1.1807458869336185,0.0
2019-05-31,-0.0,-0.03187829676630227,-0.0,-1.6189129271462426,1.0,-1.171546517850317,0.0
2019-06-03,-0.0,-0.052058902687531244,-0.0,-1.683532623322696,1.0,-1.109231419893114,0.0
2019-06-04,-0.0,-0.047106065871269164,-0.0,-1.6621105061971506,1.0,-1.1519363681995445,0.0
2019-06-05,-0.0,-0.04138114816506776,-0.0,-1.6730242119689356,1.0,-1.0925079945180447,0.0
2019-06-06,-0.0,-0.05918670681047296,-0.0,-1.6329509508746523,1.0,-1.1189831929570486,0.0
2019-06-07,-0.0,-0.07876321594280064,-0.0,-1.6129915570092035,1.0,-1.1113942344261047,0.0
2019-06-10,-0.0,-0.08116217242688949,-0.0,-1.5979870869730348,1.0,-1.118761868590961,0.0
2019-06-11,-0.0,-0.08517997643391995,-0.0,-1.6068265612528032,1.0,-1.108936105515223,0.0
2019-06-12,-0.0,-0.09536258240509207,-0.0,-1.5938091990603924,1.0,-1.099568083655376,0.0
2019-06-13,-0.0,-0.10674540086304792,-0.0,-1.5912256794609736,1.0,-1.0873268226209403,0.0
2019-06-14,-0.0,-0.10454425063377348,-0.0,-1.5952552120776418,1.0,-1.0839608006356654,0.0
2019-06-17,-0.0,-0.10899326828530369,-0.0,-1.5815747674154754,1.0,-1.0912941532410558,0.0
2019-06-18,-0.0,-0.11169409633096786,-0.0,-1.571040314057074,1.0,-1.0919522874830137,0.0
2019-06-19,-0.0,-0.08878944003610244,-0.0,-1.5733518859764584,1.0,-1.0985295776766575,0.0
2019-06-20,-0.0,-0.10171270097065548,-0.0,-1.5525990330922308,1.0,-1.0934302739572013,0.0
2019-06-21,-0.0,-0.10778398231083461,-0.0,-1.5463403665255029,1.0,-1.09358018213844,0.0
2019-06-24,-0.0,-0.0996129711043475,-0.0,-1.543456205613798,1.0,-1.1144929169954534,0.0
2019-06-25,-0.0,-0.08762169680111266,-0.0,-1.5552005412923355,1.0,-1.1161523136488367,0.0
2019-06-26,-0.0,-0.08806284296775163,-0.0,-1.55325866345937,1.0,-1.1171916109148312,0.0
2019-06-27,-0.0,-0.08152214785289916,-0.0,-1.5649018575618558,1.0,-1.1138226667669398,0.0
2019-06-28,-0.0,-0.06825271545082122,-0.0,-1.5758634945690986,1.0,-1.1142932311045968,0.0
2019-07-01,-0.0,-0.05830859976706616,-0.0,-1.5969117481308936,1.0,-1.1017770597738288,0.0
2019-07-02,-0.0,-0.0670747737259173,-0.0,-1.5784354226912531,1.0,-1.110076238404627,0.0
2019-07-03,-0.0,-0.05764392203988133,-0.0,-1.5885688535055764,1.0,-1.1090540388298469,0.0
2019-07-05,-0.0,-0.0663992201559688,-0.0,-1.5777969406118775,1.0,-1.1050539892021596,0.0
2019-07-08,-0.0,-0.0732544687838191,-0.0,-1.5528603948203157,1.0,-1.105646154420271,0.0
2019-07-09,-0.0,-0.06474151707734048,-0.0,-1.5435016910097745,1.0,-1.1082989556620955,0.0
2019-07-10,-0.0,-0.07960531196676311,-0.0,-1.527450107574746,1.0,-1.102418577045775,0.0
2019-07-11,-0.0,-0.06911253225625491,-0.0,-1.5638954336362616,1.0,-1.1068476756797188,0.0
2019-07-12,-0.0,-0.09018577455406705,-0.0,-1.5008511583154465,1.0,-1.1096513951594997,0.0
2019-07-15,-0.0,-0.13051341674971395,-0.0,-1.4925626545602186,1.0,-1.0679142213855977,0.0
2019-07-16,-0.0,-0.11129885395239496,-0.0,-1.4660960916838084,1.0,-1.0958345577431678,0.0
2019-07-17,-0.0,-0.1263814944005875,-0.0,-1.4575729759500644,1.0,-1.0877914448320178,0.0
2019-07-18,-0.0,-0.12659110084002786,-0.0,-1.461685191298925,1.0,-1.079967719452698,0.0
2019-07-19,-0.0,-0.13149600527743166,-0.0,-1.456534486549879,1.0,-1.076852598402111,0.0
2019-07-22,-0.0,-0.13255660584743897,-0.0,-1.4564739503187514,1.0,-1.0747783395618085,0.0
2019-07-23,-0.0,-0.13331135289592264,-0.0,-1.4549584203392316,1.0,-1.0751364618822583,0.0
2019-07-24,-0.0,-0.13729418621594056,-0.0,-1.4527903249307883,1.0,-1.0526373306134345,0.0
2019-07-25,-0.0,-0.12303722012212853,-0.0,-1.467105263157895,1.0,-1.044635068333818,0.0
2019-07-26,-0.0,-0.13344268270457443,-0.0,-1.4668853654091492,1.0,-1.044650993256789,0.0
2019-07-29,-0.0,-0.1297945828031267,-0.0,-1.4560988911107071,1.0,-1.04984548263952,0.0
2019-07-30,-0.0,-0.13035097290416436,-0.0,-1.4531005637388614,1.0,-1.0536097472267685,0.0
2019-07-31,-0.0,-0.12177175536371253,-0.0,-1.4596947510290315,1.0,-1.0611226459767604,0.0
2019-08-01,-0.0,-0.13258484121793473,-0.0,-1.4511300050868396,1.0,-1.0497420245621685,0.0
2019-08-02,-0.0,-0.12002316490516866,-0.0,-1.4377443173592008,1.0,-1.0617489503402344,0.0
2019-08-05,-0.0,-0.11427334704036361,-0.0,-1.425026151570898,1.0,-1.0678137286729432,0.0
2019-08-06,-0.0,-0.12024913298888812,-0.0,-1.358199447943945,1.0,-1.0603722839549863,0.0
2019-08-07,-0.0,-0.15192982456140353,-0.0,-1.3073684210526317,1.0,-1.0494736842105263,0.0
2019-08-08,-0.0,-0.15361942524299096,-0.0,-1.308607319555072,1.0,-1.0466683041510227,0.0
2019-08-09,-0.0,-0.13415101571483326,-0.0,-1.2866650405937488,1.0,-1.0635910658907974,0.0
2019-08-12,-0.0,-0.13016701461377872,-0.0,-1.2927627000695894,1.0,-1.0565414057063327,0.0
2019-08-13,-0.0,-0.11682438074032843,-0.0,-1.2982883384358477,1.0,-1.0638741998330088,0.0
2019-08-14,-0.0,-0.12652891990878307,-0.0,-1.2705410821643286,1.0,-1.0581162324649298,0.0
2019-08-15,-0.0,-0.1511426534007946,-0.0,-1.239362966484431,1.0,-1.0051954225949948,0.0
2019-08-16,-0.0,-0.15261194029850747,-0.0,-1.2477611940298508,1.0,-0.9917571234735414,0.0
2019-08-19,-0.0,-0.13088051799143424,-0.0,-1.2549489090479884,1.0,-0.9865443631335784,0.0
2019-08-20,-0.0,-0.1377021563342318,-0.0,-1.2629380053908357,1.0,-0.9685983827493262,0.0
2019-08-21,-0.0,-0.1502856949656828,-0.0,-1.2782567535585085,1.0,-0.9524630625147921,0.0
2019-08-22,-0.0,-0.1568894499069891,-0.0,-1.2099056603773586,1.0,-0.9550225883603508,0.0
2019-08-23,-0.0,-0.1602187833511206,-0.0,-1.2229188900747066,1.0,-0.9519743863393811,0.0
2019-08-26,-0.0,-0.15025123977798943,-0.0,-1.2083812276265231,1.0,-0.9255476370324149,0.0
2019-08-27,-0.0,-0.1409501374165685,-0.0,-1.1979125768878418,1.0,-0.9329603455045151,0.0
2019-08-28,-0.0,-0.1350451890763157,-0.0,-1.2065320238833241,1.0,-0.9211393520180104,0.0
2019-08-29,-0.0,-0.10672883880577684,-0.0,-1.204682339226734,1.0,-0.9267534486108413,0.0
2019-08-30,-0.0,-0.09694190589982886,-0.0,-1.214357218975038,1.0,-0.9179449090967805,0.0
2019-09-03,-0.0,-0.10299595141700404,-0.0,-1.2025910931174089,1.0,-0.9332469635627529,0.0
2019-09-04,-0.0,-0.09535531515190775,-0.0,-1.2061605234177624,1.0,-0.9374878538576147,0.0
2019-09-05,-0.0,-0.08164589823468328,-0.0,-1.2091446002076844,1.0,-0.9542769989615785,0.0
2019-09-06,-0.0,-0.07393786896351495,-0.0,-1.2246201490370658,1.0,-0.9273524952417821,0.0
2019-09-09,-0.0,-0.08374495560936239,-0.0,-1.226957223567393,1.0,-0.9176755447941888,0.0
2019-09-10,-0.0,-0.05323651992706434,-0.0887275332117739,-1.290570461057567,1.0,-0.8235217504558477,0.0
2019-09-11,-0.0,-0.03562108559498956,-0.12620694154488518,-1.3027466075156577,1.0,-0.7974295407098121,0.0
2019-09-12,-0.0,-0.06146970236745798,-0.11594390646759724,-1.2819574440522072,1.0,-0.7792855523528841,0.0
2019-09-13,-0.0,-0.06864796986186689,-0.11208423221817948,-1.2661557780854558,1.0,-0.7730302347296905,0.0
2019-09-16,-0.0,-0.06989922405743908,-0.13239318715992143,-1.2477864709102033,1.0,-0.7695997939405648,0.0
2019-09-17,-0.0,-0.06223224351747463,-0.1326461588017394,-1.255049122241907,1.0,-0.7711708809792237,0.0
