Date,DECK,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.45605494546964037,-1.1007207819162987,-0.08951281180421904,-0.5850032076682139,-0.5423978263330691,0.0
2018-09-25,1.0,-0.458705904546312,-1.0985097151480852,-0.09360498019241652,-0.5830220713073005,-0.5390303716279947,0.0
2018-09-26,1.0,-0.46175947979282445,-1.1032097085176364,-0.09799251446070091,-0.5837964538202715,-0.5338550527390269,0.0
2018-09-27,1.0,-0.4724828136275589,-1.0928254016483723,-0.10277640624406548,-0.5907174598351627,-0.5393292567131299,0.0
2018-09-28,1.0,-0.4722369920243069,-1.0925560197493354,-0.10319027725028486,-0.5906190657045196,-0.5393467527535132,0.0
2018-10-01,1.0,-0.47195460949697265,-1.097863752332356,-0.10395643730246373,-0.5921328205323483,-0.5420204866532119,0.0
2018-10-02,1.0,-0.47210349564951914,-1.1110517478247597,-0.10086246374599298,-0.5913219355823539,-0.54087162265303,0.0
2018-10-03,1.0,-0.4905793688177108,-1.1730648453446382,-0.10606060606060606,-0.6084157638561783,-0.5471816611712985,0.0
2018-10-04,1.0,-0.4923903663607123,-1.1681964383776573,-0.10677022044402605,-0.6106534870950028,-0.5444418294500667,0.0
2018-10-05,1.0,-0.48991343178346186,-1.1722354968858946,-0.10035645736221552,-0.6108739081045086,-0.5436954052254299,0.0
2018-10-08,1.0,-0.4923435156681664,-1.178388191648907,-0.09006235693424895,-0.6321730207593338,-0.5536743231509985,0.0
2018-10-09,1.0,-0.4918505071234066,-1.178894194719602,-0.0885986029440783,-0.6327400449899364,-0.554362839891077,0.0
2018-10-10,1.0,-0.49266272189349114,-1.177869822485207,-0.08954635108481263,-0.6329388560157791,-0.5517948717948719,0.0
2018-10-11,1.0,-0.46464218274307295,-1.1724536591005434,-0.05599445065320436,-0.6150526031831669,-0.5455701568461212,0.0
2018-10-12,1.0,-0.48718046839124446,-1.1788994336445737,-0.05101025562528701,-0.5930277054951784,-0.5165697229450482,0.0
2018-10-15,1.0,-0.47285430665852174,-1.2039172266340867,-0.02962736713500306,-0.5925091631032376,-0.5190516188149052,0.0
2018-10-16,1.0,-0.47019436792164065,-1.221456994184267,-0.017982858891949803,-0.5954239363330274,-0.5210820324456689,0.0
2018-10-17,1.0,-0.45820923656927426,-1.1930254476908577,-0.011460885956644675,-0.5872573044297832,-0.5200754005655043,0.0
2018-10-18,1.0,-0.45793124246079614,-1.1927774427020505,-0.011459589867310011,-0.5874547647768396,-0.5199788902291917,0.0
2018-10-19,1.0,-0.44421162912519646,-1.1849135673127293,-0.0,-0.5924567836563647,-0.5200927935343861,0.0
2018-10-22,1.0,-0.44453636158532,-1.1992178686921862,-0.007294878544032489,-0.5901707151989171,-0.5189892456945175,0.0
2018-10-23,1.0,-0.45505852051058665,-1.206999734858528,-0.02003711980606795,-0.5859247755766827,-0.5197530396575887,0.0
2018-10-24,1.0,-0.4564032697547684,-1.2053436270057525,-0.012677868604299123,-0.5877989706327582,-0.522252497729337,0.0
2018-10-25,1.0,-0.4208371412904405,-1.1554743191372692,-0.0062511423871321505,-0.5902028879546701,-0.48280021933832934,0.0
2018-10-26,1.0,-0.4061302681992337,-1.14053350683149,-0.0,-0.5941588953950697,-0.47368611291838353,0.0
2018-10-29,1.0,-0.36007798440311933,-1.2279919016196759,-0.0,-0.6187012597480503,-0.5424790041991602,0.0
2018-10-30,1.0,-0.3134517766497462,-1.2617289647746501,-0.0,-0.6538609444700815,-0.6165589909244732,0.0
2018-10-31,1.0,-0.3141181463904001,-1.267121966276961,-0.0,-0.6570204884824632,-0.6201720878188062,0.0
2018-11-01,1.0,-0.2841018901472691,-1.2958524989370337,-0.0,-0.6603532913300607,-0.6250241583239922,0.0
2018-11-02,1.0,-0.28649957715076496,-1.2772737756592605,-0.0,-0.6609517951872069,-0.6193588067963405,0.0
2018-11-05,1.0,-0.28465498693714464,-1.2816966343937297,-0.0,-0.6607883817427386,-0.6149147072383586,0.0
2018-11-06,1.0,-0.2826204031389444,-1.2802354208339743,-0.0,-0.6643329743037389,-0.6195953223572856,0.0
2018-11-07,1.0,-0.2818693606848153,-1.2854168273309168,-0.0,-0.6657669468651192,-0.6228503123313025,0.0
2018-11-08,1.0,-0.2566500019081785,-1.284013280922032,-0.0,-0.6525588673052705,-0.6230965919932833,0.0
2018-11-09,1.0,-0.25576423881508625,-1.2840891739196822,-0.0,-0.6543365399297603,-0.6232249198350892,0.0
2018-11-12,1.0,-0.2545109211775879,-1.2687559354226023,-0.0,-0.656980056980057,-0.6184235517568851,0.0
2018-11-13,1.0,-0.22568634825122225,-1.2686348251222264,-0.0,-0.6555848063181646,-0.6108687476494922,0.0
2018-11-14,1.0,-0.22477496139505102,-1.2712892169786447,-0.0,-0.6572633799103611,-0.6130089262174682,0.0
2018-11-15,1.0,-0.22354223843001617,-1.2720027068686792,-0.0,-0.6583330200383473,-0.6056618669874807,0.0
2018-11-16,1.0,-0.2163804491413474,-1.2620871862615588,-0.0,-0.6678241177580675,-0.6280052840158521,0.0
2018-11-19,1.0,-0.21389161816945051,-1.2644546897437834,-0.0,-0.6708109742271937,-0.6298465724435038,0.0
2018-11-20,1.0,-0.21201694017998943,-1.2692656734477805,-0.0,-0.6713680707857522,-0.6286394917946004,0.0
2018-11-21,1.0,-0.21969952418418195,-1.2650706230564612,-0.0,-0.6679405042898355,-0.5938705930838111,0.0
2018-11-23,1.0,-0.22161494403473966,-1.2489798974282185,-0.0,-0.6762250589600569,-0.596675775839479,0.0
2018-11-26,1.0,-0.22127006698349735,-1.2500841971335555,-0.0,-0.6751487482692811,-0.5956292332447704,0.0
2018-11-27,1.0,-0.2200935453695042,-1.2512628624883069,-0.0,-0.6751730589335828,-0.5952853133769879,0.0
2018-11-28,1.0,-0.2206548175865295,-1.2502525724976614,-0.0,-0.675397567820393,-0.5955472404115997,0.0
2018-11-29,1.0,-0.18785347281262707,-1.2353528259342772,-0.0,-0.671866336450671,-0.6013381140723765,0.0
2018-11-30,1.0,-0.1878187597013822,-1.2360115307857196,-0.0,-0.6727769975607953,-0.5991204080124178,0.0
2018-12-03,1.0,-0.18868133900499354,-1.2365082300721286,-0.0,-0.673682263732199,-0.600036989088219,0.0
2018-12-04,1.0,-0.1856995124833801,-1.2375535529620327,-0.0,-0.6717018762003251,-0.5983527847540256,0.0
2018-12-06,1.0,-0.17829569232989395,-1.1997618875820768,-0.0,-0.6588859225052313,-0.5708204055126633,0.0
2018-12-07,1.0,-0.1776102171873873,-1.2004112850855042,-0.0,-0.6589941554224692,-0.5707482502345047,0.0
2018-12-10,1.0,-0.173702821678574,-1.2046619037309663,-0.0,-0.659774843039619,-0.570108970195569,0.0
2018-12-11,1.0,-0.1995931119668677,-1.2028627479473952,-0.0,-0.6769962944125554,-0.5534403836372884,0.0
2018-12-12,1.0,-0.2033639143730887,-1.2040556283675552,-0.0,-0.6812654725498762,-0.5519149555846804,0.0
2018-12-13,1.0,-0.2023887553710582,-1.1984924623115578,-0.0,-0.6902629087466318,-0.550251256281407,0.0
2018-12-14,1.0,-0.19972979880965422,-1.2110855515390513,-0.0,-0.687296892686311,-0.5532551940701792,0.0
2018-12-17,1.0,-0.18260490146171188,-1.212130026907134,-0.0,-0.6736964584393863,-0.5676314449858192,0.0
2018-12-18,1.0,-0.17329432585690036,-1.204680897171958,-0.0,-0.668039151948568,-0.5658251164806588,0.0
2018-12-19,1.0,-0.1869989480175572,-1.2052454021112198,-0.0,-0.667355896542968,-0.5679254180723329,0.0
2018-12-20,1.0,-0.1833568406205924,-1.1884199486456188,-0.0,-0.680662543850132,-0.5640663990452425,0.0
2018-12-21,1.0,-0.17769532797809875,-1.1946615755916572,-0.0,-0.6879435178848023,-0.5418392709196355,0.0
2018-12-24,1.0,-0.1527583861382594,-1.1728779579708588,-0.0,-0.685748039952744,-0.5686106039451544,0.0
2018-12-26,1.0,-0.1521229764271514,-1.176547855722806,-0.0,-0.6663589889236013,-0.5551334848054531,0.0
2018-12-27,1.0,-0.14628722332256158,-1.1466694464713856,-0.0,-0.6312241565030057,-0.550575072101185,0.0
2018-12-28,1.0,-0.14180037507814128,-1.1518719177606447,-0.0,-0.6310689727026465,-0.5482392165034383,0.0
2018-12-31,1.0,-0.1455260228221542,-1.1471611466740885,-0.0,-0.6341845254661843,-0.5521152240467576,0.0
2019-01-02,1.0,-0.14036735545815068,-1.1483336812078202,-0.0,-0.6335142280665136,-0.5565643915675225,0.0
2019-01-03,1.0,-0.14274785269673473,-1.1470250721563444,-0.0,-0.6346628646938137,-0.5529784052578502,0.0
2019-01-04,1.0,-0.12638028315275712,-1.1523763370140885,-0.0,-0.6276091245802902,-0.5551940184845443,0.0
2019-01-07,1.0,-0.08306775668560344,-1.1406747956214496,-0.0,-0.6743799362616045,-0.5659207426908688,0.0
2019-01-08,1.0,-0.08450363196125907,-1.134763057765479,-0.0,-0.6758561051539259,-0.5638879280525769,0.0
2019-01-09,1.0,-0.08144515059408676,-1.1234457032329372,-0.0,-0.6770516717325228,-0.5720502901353964,0.0
2019-01-10,1.0,-0.0827724276000138,-1.1200510855683268,-0.0,-0.6787131959545752,-0.5701908805357081,0.0
2019-01-11,1.0,-0.06259379918737876,-1.1594860719645668,-0.0,-0.7740034408287273,-0.6643361762875655,0.0
2019-01-14,1.0,-0.07187843280849505,-1.1568656169901135,-0.0,-0.7749542292200658,-0.6580007323324789,0.0
2019-01-15,1.0,-0.0692880460697649,-1.150386971353116,-0.0,-0.7780875178813778,-0.6702123757473499,0.0
2019-01-16,1.0,-0.05990918412186905,-1.1477222791855866,-0.0,-0.7736560714808848,-0.6806796543137542,0.0
2019-01-17,1.0,-0.06549164442169159,-1.138991479869821,-0.0,-0.7715288697114858,-0.68069623724723,0.0
2019-01-18,1.0,-0.05839078825787191,-1.0761603525481556,-0.0,-0.7225460231715117,-0.6968512332077618,0.0
2019-01-22,1.0,-0.0,-1.202421463624315,-0.0,-0.7720385428233694,-0.6075867750832826,0.0
2019-01-23,1.0,-0.0,-1.1661020614098314,-0.0,-0.7959132189707366,-0.6418120224881072,0.0
2019-01-24,1.0,-0.0,-1.1568492903319005,-0.0,-0.8152334862219652,-0.6394597132435262,0.0
2019-01-25,1.0,-0.0,-1.1843204808679078,-0.0,-0.880332795777745,-0.6004984606362703,0.0
2019-01-28,1.0,-0.0,-1.1778046457096796,-0.0,-0.8863852861434748,-0.5996556019638015,0.0
2019-01-29,1.0,-0.0,-1.1669116566220785,-0.0,-0.888027340879024,-0.6199103336763193,0.0
2019-01-30,1.0,-0.0,-1.167524446731858,-0.0,-0.8884640835232704,-0.620211749136093,0.0
2019-01-31,1.0,-0.0,-1.1828891179502283,-0.0,-0.8583787365630982,-0.6400750993962597,0.0
2019-02-01,1.0,-0.0,-1.1816640872577198,-0.0,-0.8681185054167587,-0.635087331417201,0.0
2019-02-04,1.0,-0.0,-1.2067574382249115,-0.0,-0.9133403157608906,-0.7590286667442492,0.0
2019-02-05,1.0,-0.0,-1.181304771178189,-0.0,-0.9050438169425512,-0.8084907497565725,0.0
2019-02-06,1.0,-0.0,-1.1706329113924052,-0.0,-0.9044595910418697,-0.8197078870496594,0.0
2019-02-07,1.0,-0.0,-1.166192462096114,-0.0,-0.8999103558483065,-0.8314689948162294,0.0
2019-02-08,1.0,-0.0,-1.1626317844591958,-0.0,-0.9155798516204607,-0.8264740335806325,0.0
2019-02-11,1.0,-0.0,-1.1462336137742126,-0.0,-0.9228331050675015,-0.8440618274310311,0.0
2019-02-12,1.0,-0.0,-1.1596592470458917,-0.0,-0.9270207670867192,-0.8390845208652299,0.0
2019-02-13,1.0,-0.0,-1.1761011227133547,-0.0,-0.9223129465337205,-0.8271571013582476,0.0
2019-02-14,1.0,-0.0,-1.1474293362727344,-0.0,-0.9524053224155578,-0.8369026060940082,0.0
2019-02-15,1.0,-0.0,-1.1631647415934088,-0.0,-0.9468995151180667,-0.8320652816651555,0.0
2019-02-19,1.0,-0.0,-1.144957157456175,-0.0,-0.9590047952205016,-0.8265073500510967,0.0
2019-02-20,1.0,-0.0,-1.1284633773562722,-0.0,-0.9691970059176235,-0.8212956068503351,0.0
2019-02-21,1.0,-0.0,-1.1377985177051881,-0.0,-0.970981530136073,-0.8125955844868827,0.0
2019-02-22,1.0,-0.0,-1.118240075023445,-0.0,-0.9862457017818069,-0.8030243826195687,0.0
2019-02-25,1.0,-0.0,-1.1143821636049616,-0.0,-0.9985084000628043,-0.8123724289527399,0.0
2019-02-26,1.0,-0.0,-1.1133997024831215,-0.0,-0.9198993019796314,-0.7809818056985924,0.0
2019-02-27,1.0,-0.0,-1.1062230531496815,-0.0,-0.9344881529245679,-0.7747338700446412,0.0
2019-02-28,1.0,-0.0,-1.1051044172107052,-0.0,-0.9342190661627152,-0.778490436376131,0.0
2019-03-01,1.0,-0.0,-1.1091859710720147,-0.0,-0.931725374957066,-0.7754455596687403,0.0
2019-03-04,1.0,-0.0,-1.0978940943079505,-0.0,-0.9317106668701357,-0.7854417823897452,0.0
