Date,IWF,IWM,KNX,MTUM,SPY,VLUE,VXX
2018-11-14,-0.3234481025383262,-1.1463097930803385,1.0,-0.0,-0.8987601574935076,-0.8201390634162687,0.0
2018-11-15,-0.3223486115757778,-1.1475828036132485,1.0,-0.0,-0.9021830043492807,-0.8098862495817999,0.0
2018-11-16,-0.31398627888379144,-1.1389368239404016,1.0,-0.0,-0.9164527126562565,-0.8394713582221474,0.0
2018-11-19,-0.32451171049293986,-1.142090132747104,1.0,-0.0,-0.9177728925340323,-0.8432400439671937,0.0
2018-11-20,-0.24345837920230334,-1.1412905411127108,1.0,-0.0,-0.9453383012956219,-0.9040138877127615,0.0
2018-11-21,-0.250261911746218,-1.1323387671290281,1.0,-0.0,-0.9404936512592716,-0.8674936093533923,0.0
2018-11-23,-0.25040957781978573,-1.1414408737660156,1.0,-0.0,-0.9400126023944548,-0.8689771056500735,0.0
2018-11-26,-0.24964312704677133,-1.144512553530943,1.0,-0.0,-0.9377361659249307,-0.8666554706524476,0.0
2018-11-27,-0.24681421864520459,-1.1443242790073778,1.0,-0.0,-0.9359909456740443,-0.8646881287726358,0.0
2018-11-28,-0.24492966617677933,-1.1577157253831618,1.0,-0.0,-0.9328574427881587,-0.8635313877808104,0.0
2018-11-29,-0.2253766654214917,-1.1414518739882953,1.0,-0.0,-0.9229651766073134,-0.8608309467480181,0.0
2018-11-30,-0.2246439988375472,-1.1419437871050775,1.0,-0.0,-0.9232366006559555,-0.8617926682442811,0.0
2018-12-03,-0.2235313640889479,-1.1416777298373713,1.0,-0.0,-0.9225024892134086,-0.8610189180219051,0.0
2018-12-04,-0.20632148055728844,-1.160740278644209,1.0,-0.0,-0.9250987731337076,-0.8667082553545435,0.0
2018-12-06,-0.20227254081548937,-1.1347936664205431,1.0,-0.0,-0.9150053326770039,-0.8499876938222988,0.0
2018-12-07,-0.20635050869707908,-1.1345996061700032,1.0,-0.0,-0.9150393829996718,-0.8464063012799475,0.0
2018-12-10,-0.1942868802285248,-1.134952050601918,1.0,-0.0,-0.9127116914915324,-0.8388492144460314,0.0
2018-12-11,-0.19493980820240767,-1.1346255866149766,1.0,-0.0,-0.912507651499694,-0.8387267904509284,0.0
2018-12-12,-0.19514384819424607,-1.1345031626198734,1.0,-0.0,-0.912385227504591,-0.8388084064476639,0.0
2018-12-13,-0.19453618756371052,-1.1286442405708461,1.0,-0.0,-0.9182466870540266,-0.836085626911315,0.0
2018-12-14,-0.19074718526100307,-1.1483725690890483,1.0,-0.0,-0.9145957011258956,-0.8404912998976459,0.0
2018-12-17,-0.1725501385944888,-1.1478884721995761,1.0,-0.0,-0.9004973096363932,-0.8553725745964454,0.0
2018-12-18,-0.15276426718547342,-1.1352950713359276,1.0,-0.0,-0.9006566147859922,-0.8644212062256809,0.0
2018-12-19,-0.16024340770791076,-1.1342393509127788,1.0,-0.0,-0.8983772819472617,-0.8639350912778905,0.0
2018-12-20,-0.1606075294878009,-1.1238891581838746,1.0,-0.0,-0.8967926967199871,-0.8581354015188237,0.0
2018-12-21,-0.15528050152708567,-1.1234126346246585,1.0,-0.0,-0.8961581739270214,-0.8438353962385469,0.0
2018-12-24,-0.14553239166099796,-1.1149213716938098,1.0,-0.0,-0.8923212356448322,-0.8486255051818654,0.0
2018-12-26,-0.1466438818900767,-1.1364304733139927,1.0,-0.0,-0.8597941421929022,-0.831260183602909,0.0
2018-12-27,-0.09596577017114914,-1.0950871026894866,1.0,-0.0,-0.7873624694376529,-0.8418780562347189,0.0
2018-12-28,-0.09275871282971333,-1.0981410085124252,1.0,-0.0,-0.7865786158720465,-0.8397144711226477,0.0
2018-12-31,-0.0933277349415986,-1.0976028704481258,1.0,-0.0,-0.7865104206427972,-0.8396824185052295,0.0
2019-01-02,-0.0893524521394249,-1.097513538250324,1.0,-0.0,-0.7847227518877279,-0.8420028983296468,0.0
2019-01-03,-0.08202990554132089,-1.1026807908524225,1.0,-0.0,-0.7825538261501396,-0.8569734980305175,0.0
2019-01-04,-0.053956424198638726,-1.111639225826077,1.0,-0.0,-0.7725008555458382,-0.8643294421841135,0.0
2019-01-07,-0.0416728957990731,-1.0867842726865,1.0,-0.0,-0.7636417999701001,-0.8453804754073853,0.0
2019-01-08,-0.04239820694807621,-1.0846096376540904,1.0,-0.0,-0.764026895778857,-0.8445274561075832,0.0
2019-01-09,-0.04420863174472234,-1.0953541565113052,1.0,-0.0,-0.7674828452510406,-0.8426637669203946,0.0
2019-01-10,-0.04248280010526711,-1.1010564306928832,1.0,-0.0,-0.7687131095153954,-0.8472498966126546,0.0
2019-01-11,-0.04025679758308157,-1.0930135951661633,1.0,-0.0,-0.7795694864048339,-0.863595166163142,0.0
2019-01-14,-0.05098957546457169,-1.091176914941834,1.0,-0.0,-0.7813869164526364,-0.853452183109231,0.0
2019-01-15,-0.048967216221337886,-1.0839871138904682,1.0,-0.0,-0.791320826227023,-0.865757058935001,0.0
2019-01-16,-0.011136907784952476,-1.072589421751433,1.0,-0.0,-0.6926286004498294,-0.8513386055285496,0.0
2019-01-17,-0.008377760853008379,-1.0760163928480762,1.0,-0.0,-0.6924164943966925,-0.8499619192688501,0.0
2019-01-18,-0.008256398708999475,-1.101441116865571,1.0,-0.0,-0.7359078285671395,-0.9073406890340014,0.0
2019-01-22,-0.0,-1.1950809654750991,1.0,-0.0,-0.7005805071799571,-0.9234647112740604,0.0
2019-01-23,-0.0,-1.1792652433160222,1.0,-0.0,-0.7066743604539334,-0.9609540296210809,0.0
2019-01-24,-0.0,-1.1788890172075297,1.0,-0.0,-0.7097047388074066,-0.9610039650460023,0.0
2019-01-25,-0.0,-1.1636499567167704,1.0,-0.0,-0.7643424883922249,-1.006846619973243,0.0
2019-01-28,-0.0,-1.1502762430939226,1.0,-0.0,-0.789936858721389,-1.0060773480662983,0.0
2019-01-29,-0.0,-1.13697219361483,1.0,-0.0,-0.8037708943991126,-1.0202804404658161,0.0
2019-01-30,-0.0,-1.1371368540143036,1.0,-0.0,-0.8340134954947676,-1.069416946139238,0.0
2019-01-31,-0.0,-1.157687626774848,1.0,-0.0,-0.8264097363083165,-1.0726977687626775,0.0
2019-02-01,-0.0,-1.160674619498149,1.0,-0.0,-0.8503907856849033,-1.102468120115179,0.0
2019-02-04,-0.0,-1.1608958787928692,1.0,-0.0,-0.847461813989872,-1.1087323479764501,0.0
2019-02-05,-0.0,-1.1458865189821297,1.0,-0.0,-0.8428312608086964,-1.128880836696039,0.0
2019-02-06,-0.0,-1.1328337313678662,1.0,-0.0,-0.8399901177633204,-1.144774767355678,0.0
2019-02-07,-0.0,-1.1331713144128186,1.0,-0.0,-0.8482514313959715,-1.1376611607694525,0.0
2019-02-08,-0.0,-1.1412270547378864,1.0,-0.0,-0.8749379857780718,-1.1181164213659667,0.0
2019-02-11,-0.0,-1.1267114762260393,1.0,-0.0,-0.8752800597460791,-1.147041739274749,0.0
2019-02-12,-0.0,-1.13632014642872,1.0,-0.0,-0.8841881941844503,-1.1393568784059238,0.0
2019-02-13,-0.0,-1.1564255106710488,1.0,-0.0,-0.8761908724050422,-1.1276365603028664,0.0
2019-02-14,-0.0,-1.1059876982300514,1.0,-0.0,-0.9122975856730406,-1.165990208795347,0.0
2019-02-15,-0.0,-1.1493299832495811,1.0,-0.0,-0.8911222780569513,-1.1471524288107202,0.0
2019-02-19,-0.0,-1.1159086145462167,1.0,-0.0,-0.9286522741563613,-1.1474324041081534,0.0
2019-02-20,-0.0,-1.1273666092943202,1.0,-0.0,-0.9197766676461945,-1.1508332983501952,0.0
2019-02-21,-0.0,-1.1400982409001217,1.0,-0.0,-0.9158654855367564,-1.142365338595239,0.0
2019-02-22,-0.0,-1.1353178268536401,1.0,-0.0,-0.9211100848098077,-1.142077420438324,0.0
2019-02-25,-0.0,-1.1249207891512822,1.0,-0.0,-0.9381521693211101,-1.1615056398124288,0.0
2019-02-26,-0.0,-1.1228500190170307,1.0,-0.0,-0.939652622237248,-1.1634619448083505,0.0
2019-02-27,-0.0,-1.1201504522018426,1.0,-0.0,-0.9514833910912012,-1.1545516017242836,0.0
2019-02-28,-0.0,-1.1236729687433913,1.0,-0.0,-0.9553356173074482,-1.1506154041365309,0.0
2019-03-01,-0.0,-1.130286003971104,1.0,-0.0,-0.9495162857504963,-1.1447763085632208,0.0
2019-03-04,-0.0,-1.1238597972972972,1.0,-0.0,-0.9446790540540541,-1.1544341216216216,0.0
2019-03-05,-0.0,-1.1028409331470426,1.0,-0.0,-0.976586646344045,-1.1544519242982345,0.0
2019-03-06,-0.0,-1.104433330507756,1.0,-0.0,-0.9740188183436466,-1.1599135373400018,0.0
2019-03-07,-0.0,-1.0430573248407644,1.0,-0.0,-1.049851380042463,-1.153375796178344,0.0
2019-03-08,-0.0,-1.030384846147253,1.0,-0.0,-1.091840233136196,-1.163323905031285,0.0
2019-03-11,-0.0,-1.0280653124864654,1.0,-0.0,-1.1018233790982719,-1.2011780501537528,0.0
2019-03-12,-0.0,-0.966293608463758,1.0,-0.0,-1.1245518929789282,-1.2809303138935035,0.0
2019-03-13,-0.0,-0.9807895199577985,1.0,-0.0,-1.1342535607525939,-1.2809477756286267,0.0
2019-03-14,-0.0,-0.9797713280562885,1.0,-0.0,-1.1366754617414248,-1.2811345646437995,0.0
2019-03-15,-0.0,-0.9664841473107835,1.0,-0.0,-1.150887573964497,-1.2984191468692043,0.0
2019-03-18,-0.0,-1.0004469873055604,1.0,-0.0,-1.1655193992490613,-1.3039066690505992,0.0
2019-03-19,-0.0,-1.0054316110786912,1.0,-0.0,-1.164160344750191,-1.3193428199488262,0.0
2019-03-20,-0.0,-1.0430526602012147,1.0,-0.0,-1.1636907459439862,-1.325115562403698,0.0
2019-03-21,-0.0,-1.0484162895927602,1.0,-0.0,-1.1662895927601808,-1.310180995475113,0.0
2019-03-22,-0.0,-1.043777332361516,1.0,-0.0,-1.2098669825072887,-1.3017948250728864,0.0
2019-03-25,-0.0,-0.9276484624735492,1.0,-0.0,-1.2666246454459502,-1.3080005402728379,0.0
2019-03-26,-0.0,-0.9398523483853436,1.0,-0.0,-1.2629195162824403,-1.3264187689659859,0.0
2019-03-27,-0.0,-0.9332156116997192,1.0,-0.0,-1.2670017205469528,-1.3275378067554107,0.0
2019-03-28,-0.0,-0.9255261248185775,1.0,-0.0,-1.26433236574746,-1.3456549346879536,0.0
2019-03-29,-0.0,-0.9398544131028208,1.0,-0.0,-1.2675159235668791,-1.3422202001819836,0.0
2019-04-01,-0.0,-0.9467939972714869,1.0,-0.0,-1.267576170986812,-1.333105957253297,0.0
2019-04-02,-0.0,-0.9646728039544691,1.0,-0.0,-1.288331594939005,-1.2818919776880866,0.0
2019-04-03,-0.0,-0.9645676435895109,1.0,-0.0,-1.2854096724435171,-1.286861446329734,0.0
2019-04-04,-0.0,-0.9619471437653256,1.0,-0.0,-1.2840795568068295,-1.2948869312505678,0.0
2019-04-05,-0.0,-0.9585077343039127,1.0,-0.0,-1.2867606915377618,-1.3042766151046405,0.0
2019-04-08,-0.0,-0.9494678431729282,1.0,-0.0,-1.2930501228054216,-1.305830983353043,0.0
2019-04-09,-0.0,-0.9468341754290136,1.0,-0.0,-1.298374982930493,-1.3066138649915793,0.0
2019-04-10,-0.0,-0.9365736109848141,1.0,-0.0,-1.308265890697463,-1.3018550513776483,0.0
2019-04-11,-0.0,-0.8909560263485847,1.0,-0.0,-1.3458696813245505,-1.213904219334164,0.0
2019-04-12,-0.0,-0.8870169808797967,1.0,-0.0,-1.3491108436956813,-1.220796006596247,0.0
2019-04-15,-0.0,-0.8888046725221811,1.0,-0.0,-1.3441080743680058,-1.2256453698336973,0.0
2019-04-16,-0.0,-0.8929383949681045,1.0,-0.0,-1.3424187000936787,-1.2255431146005262,0.0
2019-04-17,-0.0,-0.8705488621151273,1.0,-0.0,-1.3661311914323961,-1.2256135653726017,0.0
2019-04-18,-0.0,-0.8405582480703644,1.0,-0.0,-1.377131574223658,-1.269834859091725,0.0
2019-04-22,-0.0,-0.8394617219496827,1.0,-0.0,-1.3837706467437778,-1.2774202259327603,0.0
2019-04-23,-0.0,-0.8465415597857883,1.0,-0.0,-1.3864362539939699,-1.2672246973583547,0.0
2019-04-24,-0.0,-0.8238835474885434,1.0,-0.0,-1.3894779405157696,-1.2793602300296523,0.0
2019-04-25,-0.0,-0.8499186550976138,1.0,-0.0,-1.407673535791757,-1.26161424439624,0.0
2019-04-26,-0.0,-0.8466778691130388,1.0,-0.0,-1.4002452427449021,-1.294609201144466,0.0
2019-04-29,-0.0,-0.8457869634340223,1.0,-0.0,-1.4010447422212127,-1.2954803543038838,0.0
2019-04-30,-0.0,-0.8419899589228663,1.0,-0.0,-1.4303514376996807,-1.291784573254222,0.0
2019-05-01,-0.0,-0.8618832443288146,1.0,-0.0,-1.4206490483363001,-1.28180199917842,0.0
2019-05-02,-0.0,-0.8774080560420314,1.0,-0.0,-1.4411466494607796,-1.290211079362153,0.0
2019-05-03,-0.0,-0.9048498845265589,1.0,-0.0,-1.4286374133949193,-1.2854965357967667,0.0
2019-05-06,-0.0,-0.8727850140378332,1.0,-0.0,-1.4207207621852995,-1.3090624568509228,0.0
2019-05-07,-0.0,-0.8778028454348726,1.0,-0.0,-1.4185735991528154,-1.3079331460932824,0.0
2019-05-08,-0.0,-0.8742509491789031,1.0,-0.0,-1.394949910800055,-1.305109555830017,0.0
2019-05-09,-0.0,-0.8765449052458116,1.0,-0.0,-1.3959077176599837,-1.3050444017211391,0.0
2019-05-10,-0.0,-0.8762414755824066,1.0,-0.0,-1.4015744427662593,-1.2990525882191406,0.0
2019-05-13,-0.0,-0.8747597693786034,1.0,-0.0,-1.3989201061590555,-1.3021872426100485,0.0
2019-05-14,-0.0,-0.845620239390642,1.0,-0.0,-1.3960373594486761,-1.2922560754443235,0.0
2019-05-15,-0.0,-0.8512776211694099,1.0,-0.0,-1.4023824679458035,-1.293034463944712,0.0
2019-05-16,-0.0,-0.8536585365853657,1.0,-0.0,-1.4038496541681835,-1.292910447761194,0.0
2019-05-17,-0.0,-0.8501777089218993,1.0,-0.0,-1.4061788025152648,-1.3002825116194296,0.0
2019-05-20,-0.0,-0.8482303269852677,1.0,-0.0,-1.3657473948975924,-1.2776230686309737,0.0
2019-05-21,-0.0,-0.8566557494728341,1.0,-0.0,-1.3533581587330072,-1.2765041051639823,0.0
2019-05-22,-0.0,-0.8458813506120801,1.0,-0.0,-1.3638850275772385,-1.2743374736558897,0.0
2019-05-23,-0.0,-0.8467019179064349,1.0,-0.0,-1.3686144470335186,-1.2657734360996595,0.0
2019-05-24,-0.0,-0.8140508753953758,1.0,-0.0,-1.36557223682452,-1.2753597362676525,0.0
2019-05-28,-0.0,-0.7954717653875295,1.0,-0.0,-1.3800864643223245,-1.2813656014618708,0.0
2019-05-29,-0.0,-0.8057803468208092,1.0,-0.0,-1.3809693196976436,-1.2596709648732771,0.0
2019-05-30,-0.0,-0.804114569477698,1.0,-0.0,-1.3719517602199167,-1.257736986787266,0.0
2019-05-31,-0.0,-0.8202797825893255,1.0,-0.0,-1.3602423594404347,-1.2746146306691617,0.0
2019-06-03,-0.0,-0.8313012635779207,1.0,-0.0,-1.3749944579915763,-1.2273110175127466,0.0
2019-06-04,-0.0,-0.8337472283813747,1.0,-0.0,-1.3657649667405765,-1.2350776053215076,0.0
2019-06-05,-0.0,-0.8312532958340657,1.0,-0.0,-1.368781859729302,-1.1944102654245032,0.0
2019-06-06,-0.0,-0.8285777093866783,1.0,-0.0,-1.376830072543416,-1.191162892943504,0.0
2019-06-07,-0.0,-0.8499824129440731,1.0,-0.0,-1.3618976433345058,-1.184883925430883,0.0
2019-06-10,-0.0,-0.8418861475086551,1.0,-0.0,-1.3549235286384154,-1.1855033086463034,0.0
2019-06-11,-0.0,-0.8448716818061557,1.0,-0.0,-1.3638768850868683,-1.2007672634271098,0.0
2019-06-12,-0.0,-0.8567905583935177,1.0,-0.0,-1.3569667077681875,-1.189977100581293,0.0
2019-06-13,-0.0,-0.8801957067924363,1.0,-0.0,-1.3544320535989773,-1.1731828800634725,0.0
2019-06-14,-0.0,-0.8920739001373444,1.0,-0.0,-1.3558991626423287,-1.1824908067874709,0.0
2019-06-17,-0.0,-0.8906409177481508,1.0,-0.0,-1.3544757939495948,-1.1841697302564556,0.0
2019-06-18,-0.0,-0.8740951281254163,1.0,-0.0,-1.365679264555669,-1.2013589732202334,0.0
2019-06-19,-0.0,-0.8724734042553192,1.0,-0.0,-1.3783687943262413,-1.181826241134752,0.0
2019-06-20,-0.0,-0.8880098996773765,1.0,-0.0,-1.3559906306624827,-1.175498298492951,0.0
2019-06-21,-0.0,-0.8900194655813131,1.0,-0.0,-1.3586975756503274,-1.1752787117324368,0.0
2019-06-24,-0.0,-0.8916869873642208,1.0,-0.0,-1.3581467523830635,-1.183772999334959,0.0
2019-06-25,-0.0,-0.922612930610786,1.0,-0.0,-1.3545417988472364,-1.1909655511371253,0.0
2019-06-26,-0.0,-0.9165734734958623,1.0,-0.0,-1.338671438157012,-1.2180272869604114,0.0
2019-06-27,-0.0,-0.8846934632561917,1.0,-0.0,-1.3421753056345018,-1.284341588848288,0.0
2019-06-28,-0.0,-0.8648989898989898,1.0,-0.0,-1.3588564213564214,-1.285624098124098,0.0
2019-07-01,-0.0,-0.8613758992805756,1.0,-0.0,-1.341906474820144,-1.2931654676258995,0.0
2019-07-02,-0.0,-0.8690262306863098,1.0,-0.0,-1.330892921307941,-1.291681638519583,0.0
2019-07-03,-0.0,-0.8691797994269341,1.0,-0.0,-1.3241851719197706,-1.2837123925501432,0.0
2019-07-05,-0.0,-0.8536083396716031,1.0,-0.0,-1.331305087020715,-1.2891593217305715,0.0
2019-07-08,-0.0,-0.8580443052136943,1.0,-0.0,-1.3251734168717832,-1.2920563884537928,0.0
2019-07-09,-0.0,-0.8516348347273786,1.0,-0.0,-1.3255803551460394,-1.295701569978083,0.0
2019-07-10,-0.0,-0.735103966451162,1.0,-0.0,-1.3477634107985323,-1.2854709068670276,0.0
2019-07-11,-0.0,-0.7465500571328119,1.0,-0.0,-1.3474114441416893,-1.3008701766722335,0.0
2019-07-12,-0.0,-0.8083084556195601,1.0,-0.0,-1.1266450826220409,-1.2697304797544464,0.0
2019-07-15,-0.0,-0.840040797246186,1.0,-0.0,-1.1160171688411034,-1.2936551782754666,0.0
2019-07-16,-0.0,-0.8406105182602781,1.0,-0.0,-1.1278006887462269,-1.2831087113643127,0.0
2019-07-17,-0.0,-0.8657625361724182,1.0,-0.0,-1.1507795965965533,-1.3025525849781885,0.0
2019-07-18,-0.0,-0.8664682026059194,1.0,-0.0,-1.1465182500647164,-1.3014927948917074,0.0
2019-07-19,-0.0,-0.8635345792782706,1.0,-0.0,-1.143355438808027,-1.299328223236586,0.0
2019-07-22,-0.0,-0.8181818181818181,1.0,-0.0,-1.1306656306656306,-1.3677803677803677,0.0
2019-07-23,-0.0,-0.8200656190640648,1.0,-0.0,-1.1300293558970815,-1.3669918839578654,0.0
2019-07-24,-0.0,-0.8207913110938712,1.0,-0.0,-1.1257650202568743,-1.3634169468149298,0.0
2019-07-25,-0.0,-0.7914943123061012,1.0,-0.0,-1.1669251982075146,-1.3504395036194417,0.0
2019-07-26,-0.0,-0.7984900776531493,1.0,-0.0,-1.1648835202760999,-1.3507333908541845,0.0
2019-07-29,-0.0,-0.7699870633893919,1.0,-0.0,-1.1666235446313067,-1.3755498059508409,0.0
2019-07-30,-0.0,-0.7629501833081733,1.0,-0.0,-1.1695061462152254,-1.3806771619581626,0.0
2019-07-31,-0.0,-0.7442685353404274,1.0,-0.0,-1.1833203564322174,-1.3980448135651873,0.0
2019-08-01,-0.0,-0.7579829754137319,1.0,-0.0,-1.1749557101499373,-1.3880222961586657,0.0
2019-08-02,-0.0,-0.7542431589885694,1.0,-0.0,-1.1676047800484934,-1.407906130931763,0.0
2019-08-05,-0.0,-0.7449824439724305,1.0,-0.0,-1.1789847847761064,-1.410854393341714,0.0
2019-08-06,-0.0,-0.7451356886840758,1.0,-0.0,-1.121437105308073,-1.4004096262160777,0.0
2019-08-07,-0.0,-0.7610363047554116,1.0,-0.0,-1.1024373615135503,-1.3976478609169933,0.0
2019-08-08,-0.0,-0.7696497723307374,1.0,-0.0,-1.0975360653644834,-1.3883143963572917,0.0
2019-08-09,-0.0,-0.7597796143250689,1.0,-0.0,-1.080610298792117,-1.3977961432506887,0.0
2019-08-12,-0.0,-0.7624259977000725,1.0,-0.0,-1.0794752757783552,-1.417223902210486,0.0
2019-08-13,-0.0,-0.7627883224104179,1.0,-0.0,-1.0757936845688996,-1.4170993276023491,0.0
2019-08-14,-0.0,-0.763528161530287,1.0,-0.0,-1.0686503719447398,-1.418575982996812,0.0
2019-08-15,-0.0,-0.802710843373494,1.0,-0.0,-1.0458500669344042,-1.3348393574297188,0.0
2019-08-16,-0.0,-0.8161252413329976,1.0,-0.0,-1.0304709141274238,-1.3504574834214722,0.0
2019-08-19,-0.0,-0.8015560947042584,1.0,-0.0,-1.0344265038065759,-1.3471095122563372,0.0
2019-08-20,-0.0,-0.8048230033017093,1.0,-0.0,-1.030802022819409,-1.34375391816776,0.0
2019-08-21,-0.0,-0.814197633727712,1.0,-0.0,-1.0331611398100315,-1.3186135644059325,0.0
2019-08-22,-0.0,-0.816751311297977,1.0,-0.0,-1.0325534926317543,-1.3135042877362417,0.0
2019-08-23,-0.0,-0.8150368427625827,1.0,-0.0,-1.0338037550476666,-1.3141834228383498,0.0
2019-08-26,-0.0,-0.8015736415047947,1.0,-0.0,-0.997991967871486,-1.298459142693222,0.0
2019-08-27,-0.0,-0.7941393140705574,1.0,-0.0,-0.9908733731685356,-1.3076450847180159,0.0
2019-08-28,-0.0,-0.7791278023236787,1.0,-0.0,-1.0087547046309933,-1.3031009654720995,0.0
2019-08-29,-0.0,-0.7695645055664702,1.0,-0.0,-1.0126882776686312,-1.3106990831696137,0.0
2019-08-30,-0.0,-0.758470079190138,1.0,-0.0,-1.0217568781124988,-1.3016980978039023,0.0
2019-09-03,-0.0,-0.7496422877233146,1.0,-0.0,-1.0165569682351498,-1.3219410490168022,0.0
2019-09-04,-0.0,-0.7372846763001061,1.0,-0.0,-1.015878847252837,-1.3288431708710915,0.0
2019-09-05,-0.0,-0.7376146788990826,1.0,-0.0,-1.0142711518858307,-1.325545361875637,0.0
2019-09-06,-0.0,-0.7372678128683494,1.0,-0.0,-1.018940779579726,-1.3083363817420641,0.0
2019-09-09,-0.0,-0.7335090208797891,1.0,-0.0,-1.0147577539022907,-1.3060612203527264,0.0
2019-09-10,-0.0,-0.7350746268656717,1.0,-0.0,-1.0085577547047373,-1.3122160934458145,0.0
2019-09-11,-0.0,-0.7179268639149315,1.0,-0.0,-1.0508949226835504,-1.2898250740695647,0.0
2019-09-12,-0.0,-0.6987917612714888,1.0,-0.0,-1.0634933506325008,-1.2922072656503405,0.0
2019-09-13,-0.0,-0.6935424879099443,1.0,-0.0,-1.0538058276100295,-1.3165765838988903,0.0
2019-09-16,-0.0,-0.6959047696432924,1.0,-0.0,-1.0522873161615343,-1.3145364426749004,0.0
2019-09-17,-0.0,-0.7007198340721461,1.0,-0.0,-1.0497783561755258,-1.316360974419456,0.0
