Date,IWF,IWM,MTUM,PNW,SPY,VLUE,VXX
2018-11-05,-0.027000296706557212,-0.4356146770843635,-0.0,1.0,-0.620537038868559,-0.38937790525170607,0.0
2018-11-06,-0.02513994154653985,-0.43480953088621394,-0.0,1.0,-0.6234457819388716,-0.3934710457224947,0.0
2018-11-07,-0.025788036733680814,-0.43603871928518245,-0.0,1.0,-0.6253909158600149,-0.3947877885331348,0.0
2018-11-08,-0.00948472860407401,-0.4336191856893628,-0.0,1.0,-0.6184485342899969,-0.3956065557657813,0.0
2018-11-09,-0.007750204933303525,-0.44300370121966365,-0.0,1.0,-0.6305735648458654,-0.4027125717266562,0.0
2018-11-12,-0.007582139848357203,-0.4269289855790674,-0.0,1.0,-0.6414341642301402,-0.40185341196293173,0.0
2018-11-13,-0.0,-0.4181755728936651,-0.0,1.0,-0.641272878944011,-0.3940821433828942,0.0
2018-11-14,-0.0,-0.41789360031409506,-0.0,1.0,-0.6419071456615626,-0.39406654888103654,0.0
2018-11-15,-0.0,-0.41762151286895505,-0.0,1.0,-0.6421718968520745,-0.3937728488357828,0.0
2018-11-16,-0.0,-0.41141934536914726,-0.0,1.0,-0.6394637702431627,-0.39542051959489216,0.0
2018-11-19,-0.0,-0.4116927293639723,-0.0,1.0,-0.6395027286298118,-0.3960061669480948,0.0
2018-11-20,-0.0,-0.3950184860867873,-0.0,1.0,-0.6314458065771551,-0.40591554777194006,0.0
2018-11-21,-0.0,-0.38872574977133784,-0.0,1.0,-0.6304578058056131,-0.3877870312424782,0.0
2018-11-23,-0.0,-0.3766039916219275,-0.0,1.0,-0.6393336061824397,-0.39155451765895466,0.0
2018-11-26,-0.0,-0.38296385542168676,-0.0,1.0,-0.6373493975903615,-0.3893253012048193,0.0
2018-11-27,-0.0,-0.38180685656788294,-0.0,1.0,-0.6308425768429122,-0.38305263410076423,0.0
2018-11-28,-0.0,-0.37487396168435205,-0.0,1.0,-0.6378979209679743,-0.3879579392135209,0.0
2018-11-29,-0.0,-0.36014833832548854,-0.0,1.0,-0.6273712737127372,-0.38969714258546095,0.0
2018-11-30,-0.0,-0.35997813272485263,-0.0,1.0,-0.6275194903974141,-0.3893801102871268,0.0
2018-12-03,-0.0,-0.35974248111369794,-0.0,1.0,-0.6269539601843492,-0.38891528483869436,0.0
2018-12-04,-0.0,-0.3589688914161158,-0.0,1.0,-0.6238538631032767,-0.38647617693747477,0.0
2018-12-06,-0.0,-0.30828587176189604,-0.0,1.0,-0.6255511666360464,-0.36271357707146795,0.0
2018-12-07,-0.0,-0.3092354711951651,-0.0,1.0,-0.6280993634671508,-0.3606406691637751,0.0
2018-12-10,-0.0,-0.3054111128772225,-0.0,1.0,-0.622357455891369,-0.34292331796816455,0.0
2018-12-11,-0.0,-0.3053183758742847,-0.0,1.0,-0.6243982196384776,-0.3411526932509765,0.0
2018-12-12,-0.0,-0.3057802417522494,-0.0,1.0,-0.6257838771244206,-0.34054348813959834,0.0
2018-12-13,-0.0,-0.30226007950028394,-0.0,1.0,-0.6302782509937536,-0.3389210675752414,0.0
2018-12-14,-0.0,-0.28948446102743774,-0.0,1.0,-0.6436729307912818,-0.3419484006006279,0.0
2018-12-17,-0.0,-0.28597652177854327,-0.0,1.0,-0.6364728278112677,-0.3437655803834474,0.0
2018-12-18,-0.0,-0.29214585615188027,-0.0,1.0,-0.6437112084702447,-0.3459976268711208,0.0
2018-12-19,-0.0,-0.2922209798507633,-0.0,1.0,-0.6436574401569951,-0.3460511603495881,0.0
2018-12-20,-0.0,-0.2824138165808047,-0.0,1.0,-0.645575653042235,-0.3415110183146858,0.0
2018-12-21,-0.0,-0.28460912052117265,-0.0,1.0,-0.6528003981179877,-0.32464712269272533,0.0
2018-12-24,-0.0,-0.26657691013126894,-0.0,1.0,-0.6449007068327163,-0.33243576797935603,0.0
2018-12-26,-0.0,-0.2733907357951929,-0.0,1.0,-0.676098167418731,-0.35274887190349014,0.0
2018-12-27,-0.0,-0.24368966433442565,-0.0,1.0,-0.6170401204499159,-0.353423080329466,0.0
2018-12-28,-0.0,-0.24399796428650455,-0.0,1.0,-0.616400770030757,-0.35233332595755984,0.0
2018-12-31,-0.0,-0.24234439696211504,-0.0,1.0,-0.6178508956446649,-0.35400659832163495,0.0
2019-01-02,-0.0,-0.24143498551301618,-0.0,1.0,-0.6157299891624092,-0.35458828213124544,0.0
2019-01-03,-0.0,-0.24763945623786243,-0.0,1.0,-0.6460858501305832,-0.3384450545771111,0.0
2019-01-04,-0.0,-0.2525335585385367,-0.0,1.0,-0.6264556849497733,-0.34343052715796957,0.0
2019-01-07,-0.0,-0.232762004448515,-0.0,1.0,-0.6192594530943347,-0.3286013345544943,0.0
2019-01-08,-0.0,-0.22330287206266317,-0.0,1.0,-0.6256962576153177,-0.3268059181897302,0.0
2019-01-09,-0.0,-0.22524445218754763,-0.0,1.0,-0.6260807073324768,-0.32642261373287745,0.0
2019-01-10,-0.0,-0.22280165830242202,-0.0,1.0,-0.6326641937595462,-0.3265110189831988,0.0
2019-01-11,-0.0,-0.21764190225728688,-0.0,1.0,-0.6375630067937761,-0.3363357440280517,0.0
2019-01-14,-0.0,-0.2226919285948965,-0.0,1.0,-0.6396232614171503,-0.3280254079509364,0.0
2019-01-15,-0.0,-0.23259315016936397,-0.0,1.0,-0.6424538953707188,-0.33888286213996327,0.0
2019-01-16,-0.0,-0.23770292117910216,-0.0,1.0,-0.6411091178880695,-0.335880229442119,0.0
2019-01-17,-0.0,-0.24131542380731819,-0.0,1.0,-0.6356337810714837,-0.32867950329738194,0.0
2019-01-18,-0.0,-0.24379127109411478,-0.0,1.0,-0.6347244147008472,-0.34484291971452075,0.0
2019-01-22,-0.0,-0.1581838959212377,-0.0,1.0,-0.806698312236287,-0.23274876933895922,0.0
2019-01-23,-0.0,-0.12038562048444122,-0.0,1.0,-0.8158640226628896,-0.2597887432197993,0.0
2019-01-24,-0.0,-0.11589987660849638,-0.0,1.0,-0.8284637757800105,-0.25905605499735584,0.0
2019-01-25,-0.0,-0.039747648134112086,-0.0,1.0,-0.9804494181639841,-0.20903740692853004,0.0
2019-01-28,-0.0,-0.03287354789986895,-0.0,1.0,-0.9825414806423669,-0.20577064036782836,0.0
2019-01-29,-0.0,-0.025386362624148222,-0.0,1.0,-0.9869059813833341,-0.21455930165234044,0.0
2019-01-30,-0.0,-0.02362274915314673,-0.0,1.0,-0.9858040648957034,-0.21913442681404885,0.0
2019-01-31,-0.0,-0.03545499086900361,-0.0,1.0,-0.953320564785533,-0.23829673511202173,0.0
2019-02-01,-0.0,-0.03436578498104339,-0.0,1.0,-0.9453251446688691,-0.23747865995610049,0.0
2019-02-04,-0.0,-0.03248897458059083,-0.0,1.0,-0.9488065953061632,-0.23486913547414845,0.0
2019-02-05,-0.0,-0.02215852717451218,-0.0,1.0,-0.9426965053467092,-0.23997354205710508,0.0
2019-02-06,-0.0,-0.029229348112958565,-0.0,1.0,-0.9347893023664996,-0.23533034221870328,0.0
2019-02-07,-0.0,-0.030789855390971826,-0.0,1.0,-0.9323985758867743,-0.23451716408069975,0.0
2019-02-08,-0.0,-0.04431346397917697,-0.0,1.0,-0.9280228881192591,-0.17880267601695096,0.0
2019-02-11,-0.0,-0.037048218752695594,-0.0,1.0,-0.931704476839472,-0.18769947382040889,0.0
2019-02-12,-0.0,-0.031826331967213115,-0.0,1.0,-0.9149590163934427,-0.1877988387978142,0.0
2019-02-13,-0.0,-0.031989790492396045,-0.0,1.0,-0.9102201425077102,-0.18477081782409868,0.0
2019-02-14,-0.0,-0.006137322593018796,-0.0,1.0,-0.9296978221028853,-0.19517964454673317,0.0
2019-02-15,-0.0,-0.025631192074145097,-0.0,1.0,-0.9192074145094279,-0.18574624480664748,0.0
2019-02-19,-0.0,-0.020733313506394187,-0.0,1.0,-0.9206143518715214,-0.18296724306411183,0.0
2019-02-20,-0.0,-0.042774883465862355,-0.0,1.0,-0.8936744637320454,-0.17274472168905952,0.0
2019-02-21,-0.0,-0.05674669135438803,-0.0,1.0,-0.8884844404233382,-0.1588570707176973,0.0
2019-02-22,-0.0,-0.05971060890077719,-0.0,1.0,-0.8935529391941701,-0.15293076939278416,0.0
2019-02-25,-0.0,-0.061586749517528044,-0.0,1.0,-0.9033147413738256,-0.15585434648908872,0.0
2019-02-26,-0.0,-0.061818490389918955,-0.0,1.0,-0.9016929016929016,-0.15789808646951503,0.0
2019-02-27,-0.0,-0.06681822044701283,-0.0,1.0,-0.903756267527832,-0.1539899719554687,0.0
2019-02-28,-0.0,-0.06535002869958971,-0.0,1.0,-0.9007631964965241,-0.15978230829737028,0.0
2019-03-01,-0.0,-0.06769603777196452,-0.0,1.0,-0.9064633446053723,-0.15261915395903786,0.0
2019-03-04,-0.0,-0.054693478445710396,-0.0,1.0,-0.9110832412209845,-0.15989286625286964,0.0
2019-03-05,-0.0,-0.0489151285221024,-0.0,1.0,-0.9199454367193828,-0.16251758386973017,0.0
2019-03-06,-0.0,-0.051070734675577004,-0.0,1.0,-0.9175865234750303,-0.16638554988577406,0.0
2019-03-07,-0.0,-0.030795132451036804,-0.0,1.0,-0.9416490846706307,-0.15870681755215993,0.0
2019-03-08,-0.0,-0.015082826633435747,-0.0,1.0,-0.9870227531529984,-0.14644522269729068,0.0
2019-03-11,-0.0,-0.016158457127964557,-0.0,1.0,-0.9826253149161671,-0.17305186343497525,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.9950957753293308,-0.20410811286314354,0.0
2019-03-13,-0.0,-0.005158730158730159,-0.0,1.0,-0.9970238095238095,-0.20242504409171075,0.0
2019-03-14,-0.0,-0.005354781842221243,-0.0,1.0,-0.9968708682238873,-0.2014103129131776,0.0
2019-03-15,-0.0,-0.0015481587968594493,-0.0,1.0,-0.9986066570828265,-0.21150060820524164,0.0
2019-03-18,-0.0,-0.008493328267137525,-0.0,1.0,-1.0012516483762097,-0.2253414094454751,0.0
2019-03-19,-0.0,-0.006033689971513806,-0.0,1.0,-1.0077159455397797,-0.22925778884328105,0.0
2019-03-20,-0.0,-0.016206103773159626,-0.0,1.0,-1.0069873326421133,-0.23078483523418833,0.0
2019-03-21,-0.0,-0.01656375354937576,-0.0,1.0,-1.0233019335647,-0.2136836886465047,0.0
2019-03-22,-0.0,-0.015899733867115528,-0.0,1.0,-1.038987330254987,-0.21975297409184996,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-1.0542095289658906,-0.20170095650604583,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-1.0404163562058297,-0.21745805956332273,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-1.0429818821777488,-0.2133074614742447,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-1.025992130410343,-0.22248454187745925,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-1.0248246939189645,-0.22991589817591487,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-1.0242975095052758,-0.22547188913136404,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-1.0433465026488282,-0.20144563167818982,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-1.0340091856166684,-0.20638512378178556,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-1.0401774710377125,-0.20059605171757008,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-1.044431983851071,-0.19849725243916114,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-1.045913558637404,-0.19815089089358645,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-1.0747229575126744,-0.16853604917223744,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-1.0814886180319054,-0.15905628248790105,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-1.0808263944847345,-0.1575118631927657,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-1.0800349830690916,-0.16246944587715562,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-1.0776099979806593,-0.16607956202741816,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-1.0784599515651627,-0.16389362274643465,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-1.1055606855701448,-0.14661831940722056,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-1.0961629452718382,-0.15695198612081201,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-1.0990726080072382,-0.16283646233883736,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-1.099676565715966,-0.16210164431275867,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-1.0857765496169487,-0.16085911347756734,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-1.0912698412698414,-0.15068155322392612,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-1.0978509578715958,-0.14540804881331598,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-1.0946964598196258,-0.14874141876430205,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-1.099202695115104,-0.14670409882088717,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-1.0928988875600785,-0.16359410609923955,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-1.0912707382125584,-0.1690249084580263,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-1.0924002805493336,-0.17011697097219397,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-1.089911784664103,-0.17204252431576567,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-1.0916789312804258,-0.17255745499830183,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-1.0570965052612604,-0.1960974290800117,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-1.0506694966920316,-0.20732946462844629,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-1.0536278314231566,-0.2024862377041783,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-1.0676213206046141,-0.2053869757927037,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-1.064769647696477,-0.19358626919602528,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-1.0851449686033594,-0.1817831478249042,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-1.084170426974445,-0.18335185143194033,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-1.0526103427405797,-0.18898926273788974,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-1.0462756467439787,-0.18387600356824263,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-1.0396165139247264,-0.1847806744372275,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-1.0332340941669422,-0.17208071452199802,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-1.0415491716602043,-0.16148219950652098,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-1.0434610565191584,-0.1548506232275935,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-1.0391554365480005,-0.15565602914709625,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-1.035063113604488,-0.156359572230014,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-1.0425938956812384,-0.15634620459143284,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-1.0298172702684874,-0.16909646634562525,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-1.0491000153095815,-0.13798307197690438,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-1.0280624587640201,-0.17118979546954038,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-1.0332583199896135,-0.13058813346604925,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-1.0666070337725806,-0.1150842132821363,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-1.0640227247896865,-0.12103135583961543,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-1.0523450311577567,-0.13416420684377392,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-1.0568246094939737,-0.11869642779445676,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-1.0617442645809276,-0.11695243905095971,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-1.0621239863981167,-0.11768680791699364,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-1.069904181184669,-0.10777439024390244,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-1.076433676137354,-0.10238364999128464,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-1.0738975229637369,-0.10278176831657307,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-1.0778501628664494,-0.09370249728555917,0.0
2019-06-20,-0.0,-0.0,-0.002133542333398646,1.0,-1.0784621078527419,-0.0964665926458102,0.0
2019-06-21,-0.0,-0.0,-0.00320066190559136,1.0,-1.0745514718690123,-0.09959066364744819,0.0
2019-06-24,-0.0,-0.0,-0.020474115020729242,1.0,-0.9929626873604763,-0.11263952375890295,0.0
2019-06-25,-0.0,-0.0,-0.019791023813070588,1.0,-0.9927432912685409,-0.1155327615926454,0.0
2019-06-26,-0.0,-0.0,-0.012589851558844796,1.0,-0.9756284292458849,-0.13842456722385266,0.0
2019-06-27,-0.0,-0.0,-0.03470660068127771,1.0,-0.9923945412087324,-0.1152816162135527,0.0
2019-06-28,-0.0,-0.0,-0.034674896061034674,1.0,-1.0017144571600018,-0.10666066606660667,0.0
2019-07-01,-0.0,-0.0,-0.03482395271138525,1.0,-1.003683714554956,-0.10318684142893858,0.0
2019-07-02,-0.0,-0.0,-0.03261288251658464,1.0,-1.0018403595120908,-0.10547827947785149,0.0
2019-07-03,-0.0,-0.0,-0.0368910407472471,1.0,-1.0034705857148978,-0.1019752345858863,0.0
2019-07-05,-0.0,-0.0,-0.04213879505708299,1.0,-0.9977979219224355,-0.09800316415102407,0.0
2019-07-08,-0.0,-0.0,-0.04565333333333333,1.0,-0.995328,-0.092352,0.0
2019-07-09,-0.0,-0.0,-0.045069583351066096,1.0,-0.9914882750989488,-0.0913733668127846,0.0
2019-07-10,-0.0,-0.0,-0.03979316068350606,1.0,-1.0004468750664992,-0.08775775115442724,0.0
2019-07-11,-0.0,-0.0,-0.03929787234042553,1.0,-1.0,-0.08836170212765958,0.0
2019-07-12,-0.0,-0.0,-0.04306433145328867,1.0,-1.0079937237606547,-0.06929307493320894,0.0
2019-07-15,-0.0,-0.0,-0.05212937776266576,1.0,-1.0177873172390344,-0.055210812648758927,0.0
2019-07-16,-0.0,-0.0,-0.05436884949733256,1.0,-1.015622011094816,-0.05547408021424473,0.0
2019-07-17,-0.0,-0.0,-0.055457653028726725,1.0,-1.0131425295653835,-0.05458714622391134,0.0
2019-07-18,-0.0,-0.0,-0.06320670816922881,1.0,-1.0066277050777113,-0.04764324736374031,0.0
2019-07-19,-0.0,-0.0,-0.06524229822625817,1.0,-1.005007213782568,-0.05145124331664262,0.0
2019-07-22,-0.0,-0.0,-0.06736380287089491,1.0,-1.0156110235549687,-0.046769178344762956,0.0
2019-07-23,-0.0,-0.0,-0.06507352158832166,1.0,-1.0141510437724768,-0.04877322154363416,0.0
2019-07-24,-0.0,-0.0,-0.07472522800229597,1.0,-1.0100129679627543,-0.041157337528433854,0.0
2019-07-25,-0.0,-0.0,-0.07955415638560369,1.0,-1.0246107376839957,-0.02295158682889475,0.0
2019-07-26,-0.0,-0.0,-0.07690670752468505,1.0,-1.0280898876404494,-0.023025195778004767,0.0
2019-07-29,-0.0,-0.0,-0.07767425001599113,1.0,-1.0271635999232427,-0.027334171979275495,0.0
2019-07-30,-0.0,-0.0,-0.08022408005302657,1.0,-1.0229211657294361,-0.03500181744317817,0.0
2019-07-31,-0.0,-0.0,-0.0799836899371204,1.0,-1.0268686825332103,-0.039208532738159114,0.0
2019-08-01,-0.0,-0.0,-0.08589035819745797,1.0,-1.0179526682928917,-0.035926734283391104,0.0
2019-08-02,-0.0,-0.0,-0.09644170729621077,1.0,-1.013129757933453,-0.02882559233598495,0.0
2019-08-05,-0.0,-0.0,-0.09273573624871882,1.0,-1.019666040314315,-0.022868978476255554,0.0
2019-08-06,-0.0,-0.0,-0.09920242429344052,1.0,-0.9757360213809213,-0.029461899450746017,0.0
2019-08-07,-0.0,-0.0,-0.09877607671601615,1.0,-0.9735868102288021,-0.030598082099596233,0.0
2019-08-08,-0.0,-0.0,-0.1067763956946015,1.0,-0.9650291075093186,-0.022238974745571048,0.0
2019-08-09,-0.0,-0.0,-0.10064779520506571,1.0,-0.9510716740611135,-0.031223312295611236,0.0
2019-08-12,-0.0,-0.0,-0.10195245826568419,1.0,-0.9546230381749303,-0.024936513883685108,0.0
2019-08-13,-0.0,-0.0,-0.09835963455149503,1.0,-0.9562915282392027,-0.021760797342192693,0.0
2019-08-14,-0.0,-0.0,-0.09913276894486887,1.0,-0.9451579599421845,-0.020565765021680775,0.0
2019-08-15,-0.0,-0.0,-0.11112470684205158,1.0,-0.9248495972264709,-0.003385337004180687,0.0
2019-08-16,-0.0,-0.0,-0.11503953459789422,1.0,-0.9334057110082347,-0.0,0.0
2019-08-19,-0.0,-0.0,-0.11628524181859012,1.0,-0.9252393687605904,-0.0,0.0
2019-08-20,-0.0,-0.0,-0.11147567710774622,1.0,-0.9264708879333184,-0.0,0.0
2019-08-21,-0.0,-0.0,-0.13693173735444142,1.0,-0.8952994492653484,-0.0,0.0
2019-08-22,-0.0,-0.0,-0.13586370936591516,1.0,-0.8971111427351643,-0.0,0.0
2019-08-23,-0.0,-0.0,-0.13597722188326214,1.0,-0.8977832011389058,-0.0,0.0
2019-08-26,-0.0,-0.0,-0.13484753824139945,1.0,-0.8805094822547814,-0.0,0.0
2019-08-27,-0.0,-0.0,-0.13603607230564838,1.0,-0.8769072829018882,-0.0,0.0
2019-08-28,-0.0,-0.0,-0.13383543437109832,1.0,-0.8799387812638447,-0.0,0.0
2019-08-29,-0.0,-0.0,-0.1353776811944143,1.0,-0.8767757253813031,-0.0,0.0
2019-08-30,-0.0,-0.0,-0.13601220957085766,1.0,-0.8721408920216077,-0.0,0.0
2019-09-03,-0.0,-0.0,-0.14676651876242294,1.0,-0.8609833959082056,-0.0,0.0
2019-09-04,-0.0,-0.0,-0.14999498143129578,1.0,-0.8574525745257453,-0.0,0.0
2019-09-05,-0.0,-0.0,-0.13344742497811032,1.0,-0.8565231234577729,-0.0,0.0
2019-09-06,-0.0,-0.0,-0.14449298781096015,1.0,-0.8504398826979472,-0.0,0.0
2019-09-09,-0.0,-0.0,-0.14581380974218888,1.0,-0.848084860327398,-0.0,0.0
2019-09-10,-0.0,-0.0,-0.17807071774724287,1.0,-0.8162255947988751,-0.0,0.0
2019-09-11,-0.0,-0.0,-0.19079783852511123,1.0,-0.7958518753973299,-0.0,0.0
2019-09-12,-0.0,-0.0,-0.1907353700687299,1.0,-0.7956775654523063,-0.0,0.0
2019-09-13,-0.0,-0.0,-0.18812018734619354,1.0,-0.7964793204731285,-0.0,0.0
2019-09-16,-0.0,-0.0,-0.18695548867416442,1.0,-0.7930856961824806,-0.0,0.0
2019-09-17,-0.0,-0.0,-0.18708425720620842,1.0,-0.7926433322774786,-0.0,0.0
2019-09-18,-0.0,-0.0,-0.193941793704217,1.0,-0.7858641853098397,-0.0,0.0
2019-09-19,-0.0,-0.0,-0.19841317068332837,1.0,-0.7851234751562035,-0.0,0.0
2019-09-20,-0.0,-0.0,-0.22578351798092305,1.0,-0.7490570136461482,-0.0,0.0
2019-09-23,-0.0,-0.0,-0.23915052600530926,1.0,-0.7272441254547243,-0.0,0.0
2019-09-24,-0.0,-0.0,-0.25393276058216624,1.0,-0.7075438390020006,-0.0,0.0
2019-09-25,-0.0,-0.0,-0.2529192789968652,1.0,-0.7063283699059562,-0.0,0.0
2019-09-26,-0.0,-0.0,-0.2867212008100703,1.0,-0.6987451852440139,-0.0,0.0
2019-09-27,-0.0,-0.0,-0.2870136331973331,1.0,-0.7032341526520052,-0.0,0.0
2019-09-30,-0.0,-0.0,-0.3060886565854048,1.0,-0.6888840122890316,-0.0,0.0
2019-10-01,-0.0,-0.0,-0.3128006547036866,1.0,-0.6832671310804607,-0.0,0.0
2019-10-02,-0.0,-0.0,-0.3155617585484996,1.0,-0.6782574020536336,-0.0,0.0
2019-10-03,-0.0,-0.0,-0.31428856316681625,1.0,-0.6799282081962309,-0.0,0.0
