Date,ATEN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.35333358602130155,-1.1276958647613993,-0.0,-0.6504567335026343,-0.6587954364552931,0.0
2018-10-25,1.0,-0.3139586085424923,-1.077792455599589,-0.0,-0.65554821664465,-0.6221561720240717,0.0
2018-10-26,1.0,-0.2915334302325581,-1.0632630813953488,-0.0,-0.665734011627907,-0.6131904069767442,0.0
2018-10-29,1.0,-0.2720338370327525,-1.0716867905429832,-0.0,-0.6554479068758586,-0.6158990673125587,0.0
2018-10-30,1.0,-0.2636961549580803,-1.071697022260769,-0.0,-0.6557169702226077,-0.6226149176062445,0.0
2018-10-31,1.0,-0.2672645739910314,-1.0519461883408072,-0.0,-0.6518385650224215,-0.6163587443946188,0.0
2018-11-01,1.0,-0.2671019119704416,-1.0520142052588153,-0.0,-0.6517917996915019,-0.6163503963841159,0.0
2018-11-02,1.0,-0.26656288465715733,-1.0737817681558177,-0.0,-0.6543697053073636,-0.6255882991818116,0.0
2018-11-05,1.0,-0.2628302569670648,-1.0841114730365544,-0.0,-0.655157437567861,-0.6171552660152009,0.0
2018-11-06,1.0,-0.27179821700369644,-1.0925925925925923,-0.0,-0.6506486917445822,-0.6089367253750816,0.0
2018-11-07,1.0,-0.27207455488269205,-1.0930485549552162,-0.0,-0.6515574573013744,-0.6094934184284004,0.0
2018-11-08,1.0,-0.2672045734134163,-1.0932411896664012,-0.0,-0.6490701208481077,-0.6086909327737173,0.0
2018-11-09,1.0,-0.26775956284153,-1.0931494951688199,-0.0,-0.6490066225165563,-0.6089820142583143,0.0
2018-11-12,1.0,-0.2668732658282585,-1.0779071024467588,-0.0,-0.653453929588123,-0.6052394508306007,0.0
2018-11-13,1.0,-0.24412290103608433,-1.0768488745980709,-0.0,-0.6525902107895677,-0.5991425509110396,0.0
2018-11-14,1.0,-0.24379087303005395,-1.0774398742093412,-0.0,-0.6528249294214344,-0.5995425794232212,0.0
2018-11-15,1.0,-0.2429606366653581,-1.079119232004568,-0.0,-0.6560079940044966,-0.5906641447485813,0.0
2018-11-16,1.0,-0.24028331435079728,-1.0708285876993167,-0.0,-0.6541144646924829,-0.5939991457858771,0.0
2018-11-19,1.0,-0.2474940248992259,-1.071237470124496,-0.0,-0.6533014661292048,-0.5951913815859878,0.0
2018-11-20,1.0,-0.21566611113081097,-1.0659551079748946,-0.0,-0.6551186128151484,-0.6091982553810149,0.0
2018-11-21,1.0,-0.21834875294614273,-1.0614556583529742,-0.0,-0.6503324304358532,-0.5876807260702852,0.0
2018-11-23,1.0,-0.2200977118554708,-1.046641594320059,-0.0,-0.6579030614038172,-0.5901725774137992,0.0
2018-11-26,1.0,-0.2185610532717971,-1.0892633537261638,-0.0,-0.67095989410039,-0.5989052270044005,0.0
2018-11-27,1.0,-0.21647605432451753,-1.0899571122230165,-0.0,-0.6699428162973553,-0.5975696926375983,0.0
2018-11-28,1.0,-0.21583839828387558,-1.0945656060064353,-0.0,-0.6681444404719342,-0.5967465141222739,0.0
2018-11-29,1.0,-0.18208839036127528,-1.0825519266834154,-0.0,-0.6680584551148226,-0.6057464350164539,0.0
2018-11-30,1.0,-0.18162196589059515,-1.0829382209327012,-0.0,-0.6681409666690256,-0.6056542353690467,0.0
2018-12-03,1.0,-0.17952616690240453,-1.0834158415841584,-0.0,-0.667963224893918,-0.6051626591230551,0.0
2018-12-04,1.0,-0.16750856618036666,-1.0932565615175385,-0.0,-0.6659366279275142,-0.6057437564025574,0.0
2018-12-06,1.0,-0.16039781134932377,-1.0349633504249973,-0.0,-0.6688461406104821,-0.5770673457448638,0.0
2018-12-07,1.0,-0.16504887787415667,-1.034937353710588,-0.0,-0.6689384551838083,-0.5731791270824728,0.0
2018-12-10,1.0,-0.13793456032719836,-1.0428084526244037,-0.0,-0.6707907293796865,-0.5567825494205862,0.0
2018-12-11,1.0,-0.17768838644796614,-1.0470922772826576,-0.0,-0.7061067378714845,-0.5368797031591358,0.0
2018-12-12,1.0,-0.1761174347584675,-1.048132981676846,-0.0,-0.7063436979455857,-0.5397001665741255,0.0
2018-12-13,1.0,-0.17663392454270938,-1.0481066259414809,-0.0,-0.7060844816216029,-0.540071500468571,0.0
2018-12-14,1.0,-0.17982516997363673,-1.039336755931733,-0.0,-0.7099000971277925,-0.5397877063965589,0.0
2018-12-17,1.0,-0.16850981476361623,-1.0391899364113908,-0.0,-0.7004769145700858,-0.5477605750622062,0.0
2018-12-18,1.0,-0.15882716473254138,-1.0311062281123393,-0.0,-0.6961821053354391,-0.5472430131154294,0.0
2018-12-19,1.0,-0.16815711632386326,-1.0301988030542752,-0.0,-0.6938845704065488,-0.5472587191304946,0.0
2018-12-20,1.0,-0.16974245971629254,-1.0308153146949457,-0.0,-0.693774962126429,-0.5487191846853051,0.0
2018-12-21,1.0,-0.16417807984073043,-1.0377921944187005,-0.0,-0.7036693783681736,-0.5269282257234065,0.0
2018-12-24,1.0,-0.15164130212243226,-1.025557906230806,-0.0,-0.6992083532382448,-0.5358288405104757,0.0
2018-12-26,1.0,-0.1532187098084343,-1.0402423339876803,-0.0,-0.6715629865294795,-0.5195288702362418,0.0
2018-12-27,1.0,-0.12312626824638347,-1.0074621980755385,-0.0,-0.6181187405904301,-0.5241866858676442,0.0
2018-12-28,1.0,-0.1151135730440198,-1.0184863482906685,-0.0,-0.6210626372545807,-0.5230587695434135,0.0
2018-12-31,1.0,-0.11325396044475056,-1.0222047295746006,-0.0,-0.6214372396602054,-0.5229427006461347,0.0
2019-01-02,1.0,-0.11435051275308966,-1.0242900341835393,-0.0,-0.6245727057586116,-0.5236326584275572,0.0
2019-01-03,1.0,-0.12388275499474237,-1.0210962145110412,-0.0,-0.6321963722397477,-0.5088065194532072,0.0
2019-01-04,1.0,-0.11034731087760646,-1.0255654849585913,-0.0,-0.6268290287734459,-0.510720481848833,0.0
2019-01-07,1.0,-0.09364344077719873,-1.0025091681142635,-0.0,-0.626294795084604,-0.4944347937978511,0.0
2019-01-08,1.0,-0.09665511042629686,-0.9887647663071392,-0.0,-0.6334424756034925,-0.4912044170518746,0.0
2019-01-09,1.0,-0.09808342728297632,-0.9978096311805443,-0.0,-0.6359800289901756,-0.48925752939281686,0.0
2019-01-10,1.0,-0.09820910906396958,-0.9976486503897443,-0.0,-0.6359595439025961,-0.48924177027636406,0.0
2019-01-11,1.0,-0.09994187548437096,-0.9923792301730818,-0.0,-0.6393696719194006,-0.4974489795918367,0.0
2019-01-14,1.0,-0.10591920431427004,-0.9892789098072141,-0.0,-0.6397132431297833,-0.4943326767203797,0.0
2019-01-15,1.0,-0.10009554874633456,-1.0151560080392739,-0.0,-0.6565846265361932,-0.5229481730420744,0.0
2019-01-16,1.0,-0.16253401412541657,-0.9100498364264531,-0.0,-0.5899654508209251,-0.3948695997798636,0.0
2019-01-17,1.0,-0.15995975855130787,-0.9118346442290104,-0.0,-0.5876166087433694,-0.389183586366685,0.0
2019-01-18,1.0,-0.16199061723852454,-0.9029834728482506,-0.0,-0.5924937908196118,-0.4088247018060283,0.0
2019-01-22,1.0,-0.0,-1.069579947924836,-0.0,-0.7589484581359601,-0.308529660884023,0.0
2019-01-23,1.0,-0.0,-1.0825037332005973,-0.0,-0.7519599303135889,-0.27650572424091585,0.0
2019-01-24,1.0,-0.0,-1.085892425088405,-0.0,-0.7368633289906322,-0.279142626713816,0.0
2019-01-25,1.0,-0.0,-1.1010960711032944,-0.0,-0.8397349329480858,-0.19977387644860398,0.0
2019-01-28,1.0,-0.0,-1.0915992220340047,-0.0,-0.847355543007717,-0.19800489365706755,0.0
2019-01-29,1.0,-0.0,-1.072506128606449,-0.0,-0.8595134829341882,-0.2108869193538249,0.0
2019-01-30,1.0,-0.0,-1.0704273504273505,-0.0,-0.8496348096348096,-0.18794094794094796,0.0
2019-01-31,1.0,-0.0,-1.0880129421647013,-0.0,-0.8278629872756121,-0.19522135457175746,0.0
2019-02-01,1.0,-0.0,-1.0874103065883889,-0.0,-0.822973938433821,-0.19588109216289257,0.0
2019-02-04,1.0,-0.0,-1.0926138656897142,-0.0,-0.8138098047129685,-0.19826756496631376,0.0
2019-02-05,1.0,-0.0,-1.0900167733117971,-0.0,-0.8096229111014475,-0.20649810523700068,0.0
2019-02-06,1.0,-0.0,-1.086248679550115,-0.0,-0.8095134530541229,-0.21117877337973034,0.0
2019-02-07,1.0,-0.0,-1.0835844075166952,-0.0,-0.8102810995496195,-0.21223792514365583,0.0
2019-02-08,1.0,-0.0,-1.088362538516605,-0.0,-0.8273833608266675,-0.19670702480624982,0.0
2019-02-11,1.0,-0.0,-1.0791734461438334,-0.0,-0.8364139277578913,-0.33856166612430844,0.0
2019-02-12,1.0,-0.0,-1.091728439408288,-0.0,-0.8339483394833949,-0.33984260196584265,0.0
2019-02-13,1.0,-0.0,-1.1053421662369873,-0.0,-0.8269425317364488,-0.3311033514995268,0.0
2019-02-14,1.0,-0.0,-1.085532986622183,-0.0,-0.8454845778955287,-0.33987505315147354,0.0
2019-02-15,1.0,-0.0,-1.0815926252819457,-0.0,-0.8465234873001863,-0.34081919518812726,0.0
2019-02-19,1.0,-0.0,-1.066727634974034,-0.0,-0.8604043505242186,-0.3390273377535356,0.0
2019-02-20,1.0,-0.0,-1.084728067599752,-0.0,-0.84659554337542,-0.33121268474111776,0.0
2019-02-21,1.0,-0.0,-1.0776312353094804,-0.0,-0.8513972316531732,-0.335564115957169,0.0
2019-02-22,1.0,-0.0,-1.080137434554974,-0.0,-0.8653141361256546,-0.32679973821989533,0.0
2019-02-25,1.0,-0.0,-1.0805539109269127,-0.0,-0.878198802710348,-0.3305045720676271,0.0
2019-02-26,1.0,-0.0,-1.0725560332097268,-0.0,-0.881961080300594,-0.32710924424900734,0.0
2019-02-27,1.0,-0.0,-1.0694817532595164,-0.0,-0.8734848981196357,-0.33296206512481163,0.0
2019-02-28,1.0,-0.0,-1.069386685877075,-0.0,-0.8729493434624578,-0.3321654278136154,0.0
2019-03-01,1.0,-0.0,-1.0726891719328115,-0.0,-0.8770505222487802,-0.3245473298189319,0.0
2019-03-04,1.0,-0.0,-1.0677905073649754,-0.0,-0.8722094926350245,-0.3333224222585925,0.0
2019-03-05,1.0,-0.0,-1.07165098929614,-0.0,-0.8501459617255919,-0.32179695102173206,0.0
2019-03-06,1.0,-0.0,-1.066347181297154,-0.0,-0.8516983453680018,-0.3199494867726581,0.0
2019-03-07,1.0,-0.0,-1.007787759322691,-0.0,-0.9100691527176371,-0.3135784915659536,0.0
2019-03-08,1.0,-0.0,-1.0018545632015619,-0.0,-0.95308280462014,-0.2986822840409956,0.0
2019-03-11,1.0,-0.0,-1.001210268169947,-0.0,-0.9314924517485191,-0.2522135167845086,0.0
2019-03-12,1.0,-0.0,-0.9739709638826914,-0.0,-0.9548614479257608,-0.3046205580884017,0.0
2019-03-13,1.0,-0.0,-0.9883509045945595,-0.0,-0.9560067681895094,-0.30957959130547963,0.0
2019-03-14,1.0,-0.0,-0.9909306634593504,-0.0,-0.9504274615609659,-0.3093001332769886,0.0
2019-03-15,1.0,-0.0,-0.98866634098681,-0.0,-0.951701677251262,-0.31643054877055854,0.0
2019-03-18,1.0,-0.0,-0.9933541700937654,-0.0,-0.9590393156769205,-0.3375884191478862,0.0
2019-03-19,1.0,-0.0,-0.9923857868020305,-0.0,-0.9600830641439778,-0.34372733865119653,0.0
2019-03-20,1.0,-0.0,-0.9897155288921121,-0.0,-0.9610047137159246,-0.34555163661535426,0.0
2019-03-21,1.0,-0.0,-0.9906717647834399,-0.0,-0.9718504845408399,-0.3336739402729251,0.0
2019-03-22,1.0,-0.0,-0.9862263524726187,-0.0,-0.9912711583139727,-0.34142051111848654,0.0
2019-03-25,1.0,-0.0,-0.9340134935000822,-0.0,-1.0160276452196808,-0.3410564423235149,0.0
2019-03-26,1.0,-0.0,-0.9363555672441567,-0.0,-1.0168973339031526,-0.3341661461586508,0.0
2019-03-27,1.0,-0.0,-0.9224773056176819,-0.0,-1.03289040915669,-0.3336403104854625,0.0
2019-03-28,1.0,-0.0,-0.9160249843021909,-0.0,-1.0391619022439604,-0.3496149905813146,0.0
2019-03-29,1.0,-0.0,-0.9127862784626061,-0.0,-1.0391949502627318,-0.35282064840212823,0.0
2019-04-01,1.0,-0.0,-0.9101149577167018,-0.0,-1.0384844080338267,-0.35478329809725156,0.0
2019-04-02,1.0,-0.0,-0.9153028903259864,-0.0,-1.044377722053583,-0.3397782763626765,0.0
2019-04-03,1.0,-0.0,-0.9172281675254328,-0.0,-1.0360681728101468,-0.34964988769982824,0.0
2019-04-04,1.0,-0.0,-0.913969251115887,-0.0,-1.0392130930732353,-0.35314928087287156,0.0
2019-04-05,1.0,-0.0,-0.9041900275354147,-0.0,-1.0579570712935011,-0.3553727233520221,0.0
2019-04-08,1.0,-0.0,-0.8892929159366632,-0.0,-1.0561303758553435,-0.3602525536345906,0.0
2019-04-09,1.0,-0.0,-0.8791503744449599,-0.0,-1.0831068990655444,-0.3513818013122142,0.0
2019-04-10,1.0,-0.0,-0.8674942072161538,-0.0,-1.0892750744786495,-0.35339291625289637,0.0
2019-04-11,1.0,-0.0,-0.8415568902014136,-0.0,-1.1216444901615952,-0.35494574775193277,0.0
2019-04-12,1.0,-0.0,-0.8411971597319,-0.0,-1.1228681398898401,-0.3540049107439113,0.0
2019-04-15,1.0,-0.0,-0.8409468714675178,-0.0,-1.1292971607154731,-0.35444510938227275,0.0
2019-04-16,1.0,-0.0,-0.8371219674310402,-0.0,-1.1261881023595879,-0.36005317381189766,0.0
2019-04-17,1.0,-0.0,-0.8195026265044218,-0.0,-1.144723718332336,-0.3604627967285059,0.0
2019-04-18,1.0,-0.0,-0.8047790202342917,-0.0,-1.1439030883919064,-0.3792931309904153,0.0
2019-04-22,1.0,-0.0,-0.8061544623189374,-0.0,-1.146418797143048,-0.3849876510246312,0.0
2019-04-23,1.0,-0.0,-0.8065617676598593,-0.0,-1.1663207231335788,-0.3749246735855373,0.0
2019-04-24,1.0,-0.0,-0.7917251990099672,-0.0,-1.1653287845340825,-0.38761790086293396,0.0
2019-04-25,1.0,-0.0,-0.7953404298051817,-0.0,-1.1777465354488852,-0.374305416080873,0.0
2019-04-26,1.0,-0.0,-0.770661920274037,-0.0016119824025254393,-1.2262820297545085,-0.3597407394969272,0.0
2019-04-29,1.0,-0.0,-0.7018814840865132,-0.0,-1.3048004220151224,-0.5101459468964304,0.0
2019-04-30,1.0,-0.0,-0.6918863523923952,-0.0,-1.3283624284401725,-0.5135698635946002,0.0
2019-05-01,1.0,-0.0,-0.6964589235127479,-0.0,-1.339801699716714,-0.5048158640226629,0.0
2019-05-02,1.0,-0.0,-0.6961832601614502,-0.0,-1.3393995184818015,-0.5049922107350233,0.0
2019-05-03,1.0,-0.0,-0.7057678008710123,-0.0,-1.3330382749707892,-0.5018942746875331,0.0
2019-05-06,1.0,-0.0,-0.6826457383250256,-0.0,-1.3417824442323327,-0.5108000141407714,0.0
2019-05-07,1.0,-0.0,-0.6783867998017138,-0.0,-1.3485588839317328,-0.5138800368245875,0.0
2019-05-08,1.0,-0.0,-0.6717371355968095,-0.0,-1.3161219736006213,-0.5414696124797064,0.0
2019-05-09,1.0,-0.0,-0.6713247229868021,-0.0,-1.3176653257110593,-0.5398404968593408,0.0
2019-05-10,1.0,-0.0,-0.6727093179092897,-0.0,-1.3170275798829087,-0.5371023488749382,0.0
2019-05-13,1.0,-0.0,-0.6723207673590295,-0.0,-1.3139965440631942,-0.540148816870614,0.0
2019-05-14,1.0,-0.0,-0.6084989385027669,-0.07012842376361676,-1.2679845473845406,-0.5337068875508997,0.0
2019-05-15,1.0,-0.0,-0.6068864570990451,-0.08531400292744128,-1.2781417717989825,-0.5147417578587858,0.0
2019-05-16,1.0,-0.0,-0.6082729300250906,-0.09485642598271536,-1.2728603289657094,-0.5088514078617229,0.0
2019-05-17,1.0,-0.0,-0.5993715083798883,-0.10618016759776537,-1.2679120111731845,-0.5181564245810056,0.0
2019-05-20,1.0,-0.0,-0.584406095609213,-0.12511307494259272,-1.2534966251478672,-0.5162479994433233,0.0
2019-05-21,1.0,-0.0,-0.5841463414634147,-0.12083623693379793,-1.2615679442508712,-0.5177700348432056,0.0
2019-05-22,1.0,-0.0,-0.5779960296729705,-0.1274335666771149,-1.2596384912757288,-0.5176749207675966,0.0
2019-05-23,1.0,-0.0,-0.5692628650904034,-0.12381780250347706,-1.2658205841446453,-0.5181502086230876,0.0
2019-05-24,1.0,-0.0,-0.5534105088035491,-0.13340496326077916,-1.264799667267434,-0.5143490919173714,0.0
2019-05-28,1.0,-0.0,-0.5400485436893204,-0.13873092926490985,-1.2701803051317615,-0.5184466019417475,0.0
2019-05-29,1.0,-0.0,-0.5524902089903996,-0.14168370706685612,-1.2799708869095068,-0.4916993033653346,0.0
2019-05-30,1.0,-0.0,-0.5537997712859966,-0.1353917593651454,-1.284887548948262,-0.49131926395675224,0.0
2019-05-31,1.0,-0.0,-0.557528261321867,-0.12698522782439836,-1.282959983355295,-0.5001387058741937,0.0
2019-06-03,1.0,-0.0,-0.5602426247587539,-0.1514681555004136,-1.27695064791839,-0.45771298593879245,0.0
2019-06-04,1.0,-0.0,-0.5323244801317685,-0.15575458101708872,-1.3002539290371284,-0.44314048452405463,0.0
2019-06-05,1.0,-0.0,-0.532718206180671,-0.17001933579836492,-1.2965840089555276,-0.39292377624749825,0.0
2019-06-06,1.0,-0.0,-0.5355278323954166,-0.15567157095396297,-1.2917485931249575,-0.4071462472032002,0.0
2019-06-07,1.0,-0.0,-0.5471276054905948,-0.15729537366548044,-1.2775122860532113,-0.4072869005253347,0.0
2019-06-10,1.0,-0.0,-0.548007860143651,-0.13504539910556987,-1.285438406288115,-0.4195012874373222,0.0
2019-06-11,1.0,-0.0,-0.5468692108188218,-0.11216275388190915,-1.3008858499781064,-0.40829937013708784,0.0
2019-06-12,1.0,-0.0,-0.5452127659574468,-0.11500134661998385,-1.3009695663883651,-0.40533261513600854,0.0
2019-06-13,1.0,-0.0,-0.5583754634310751,-0.12962588473205258,-1.29036063363667,-0.3920458375463431,0.0
2019-06-14,1.0,-0.0,-0.5587699777463079,-0.13186998448985096,-1.2903095286263404,-0.39082203789871195,0.0
2019-06-17,1.0,-0.0,-0.5592043155765342,-0.1325354012137559,-1.2903910991233987,-0.3894133513149023,0.0
2019-06-18,1.0,-0.0,-0.571293768745998,-0.12132241431604489,-1.3007110841505747,-0.37673979712196276,0.0
2019-06-19,1.0,-0.0,-0.5295237459087568,-0.1560683989045488,-1.2754992986440452,-0.37866541981163576,0.0
2019-06-20,1.0,-0.0,-0.5281986251084563,-0.16041513715544284,-1.2706734298872056,-0.3778282052993393,0.0
2019-06-21,1.0,-0.0,-0.5320963389853093,-0.15976548186148773,-1.2578700156567506,-0.38152503414504146,0.0
2019-06-24,1.0,-0.0,-0.5203564039244478,-0.1661216044850831,-1.24781418941467,-0.4027898284722686,0.0
2019-06-25,1.0,-0.0,-0.479002934529632,-0.17984956319357776,-1.2921037541741154,-0.4220663136236381,0.0
2019-06-26,1.0,-0.0,-0.4697452763701044,-0.16578850219820787,-1.2587508809611705,-0.46175789509010967,0.0
2019-06-27,1.0,-0.0,-0.45867726828610894,-0.16077625416933392,-1.2579427916849162,-0.49172871533977963,0.0
2019-06-28,1.0,-0.0,-0.42972171686544036,-0.16555488174651306,-1.2795970621925747,-0.49413786133009907,0.0
2019-07-01,1.0,-0.0,-0.42492174088659995,-0.16796257026490288,-1.288262815981689,-0.4848362449089501,0.0
2019-07-02,1.0,-0.0,-0.4313481521337054,-0.16440797659481454,-1.2835188485724853,-0.48353902545650196,0.0
2019-07-03,1.0,-0.0,-0.4230134957762595,-0.1711372126678558,-1.2903442937434793,-0.48103523710160534,0.0
2019-07-05,1.0,-0.0,-0.4241894255347774,-0.1704560742634199,-1.2869971747612001,-0.4817032153908247,0.0
2019-07-08,1.0,-0.0,-0.43151192561649376,-0.1634550599649643,-1.2881013340520144,-0.4857498989354535,0.0
2019-07-09,1.0,-0.0,-0.43231043891265536,-0.1613837706740324,-1.289284872166268,-0.4854987031360528,0.0
2019-07-10,1.0,-0.0,-0.4213594850537526,-0.1574495332457116,-1.301519900246015,-0.48973814578910124,0.0
2019-07-11,1.0,-0.0,-0.42009979097835615,-0.1593621468545614,-1.3031825230935203,-0.48870608859820647,0.0
2019-07-12,1.0,-0.0,-0.42945694650316674,-0.15712168171405472,-1.2934240668373536,-0.48884921169653683,0.0
2019-07-15,1.0,-0.0,-0.406537830324547,-0.14854138058076832,-1.3025421174263991,-0.4916769936698262,0.0
2019-07-16,1.0,-0.0,-0.39256518082422204,-0.16245584524810763,-1.3102775441547518,-0.49887300252312866,0.0
2019-07-17,1.0,-0.0,-0.4191852825229961,-0.15010613565147074,-1.3092085312847468,-0.4909195053741703,0.0
2019-07-18,1.0,-0.0,-0.4221096989057296,-0.16478624345816623,-1.3259022633045605,-0.48555699041663836,0.0
2019-07-19,1.0,-0.0,-0.4217397232258505,-0.17485854523144045,-1.3171995364373852,-0.49478492058081674,0.0
2019-07-22,1.0,-0.0,-0.40697038101101307,-0.1728230385115261,-1.3365141254531776,-0.5038648334359396,0.0
2019-07-23,1.0,-0.0,-0.4090644775098341,-0.17379852916025312,-1.3353856678638618,-0.5023088763468445,0.0
2019-07-24,1.0,-0.0,-0.4103239489617898,-0.19197482297403623,-1.3296616837136115,-0.48883111552013137,0.0
2019-07-25,1.0,-0.0,-0.39533055308675735,-0.1987420523689068,-1.344773364326246,-0.4794899842756546,0.0
2019-07-26,1.0,-0.0,-0.39863667348329923,-0.20098841172460805,-1.3379004771642808,-0.47079072937968647,0.0
2019-07-29,1.0,-0.0,-0.3663568583392912,-0.20059238075783883,-1.3357845640554251,-0.5017533108637184,0.0
2019-07-30,1.0,-0.0,-0.36925277569647846,-0.20349431237654111,-1.3297118724882502,-0.5032695320482257,0.0
2019-07-31,1.0,-0.0,-0.3434858492180281,-0.20711132404777383,-1.346600047910749,-0.5249991444509086,0.0
2019-08-01,1.0,-0.0,-0.38464212465672476,-0.18145792053394516,-1.3903083394166929,-0.519796989606146,0.0
2019-08-02,1.0,-0.0,-0.3768894744140896,-0.19359312161974762,-1.39179725419498,-0.5046803494660935,0.0
2019-08-05,1.0,-0.0,-0.37911072362685266,-0.19476896251089798,-1.395431560592851,-0.5180819529206626,0.0
2019-08-06,1.0,-0.0,-0.38149634660903575,-0.19498473465747318,-1.3366951391032897,-0.5172378306061541,0.0
2019-08-07,1.0,-0.0,-0.39832306639288156,-0.17741273100616015,-1.3231348391512663,-0.5234770704996577,0.0
2019-08-08,1.0,-0.0,-0.393796058269066,-0.1684661525278492,-1.3310711225364182,-0.5342587832047987,0.0
2019-08-09,1.0,-0.0,-0.3883936195648462,-0.16330225091368653,-1.324964989582266,-0.5389896505789528,0.0
2019-08-12,1.0,-0.0,-0.38556313993174063,-0.1719453924914676,-1.3288054607508535,-0.5266211604095563,0.0
2019-08-13,1.0,-0.0,-0.3682200934101524,-0.16871782633893567,-1.3386629393515836,-0.5335287900998875,0.0
2019-08-14,1.0,-0.0,-0.3820621708850009,-0.16826906743672498,-1.3199592322065568,-0.5269916765755054,0.0
2019-08-15,1.0,-0.0,-0.4116566466265865,-0.19331997327989311,-1.2833333333333334,-0.45170340681362725,0.0
2019-08-16,1.0,-0.0,-0.4156092007901698,-0.19037733953862124,-1.275521478554927,-0.4666688987846118,0.0
2019-08-19,1.0,-0.0,-0.3997932506335868,-0.1940109377084167,-1.2823462718420702,-0.4585167400293451,0.0
2019-08-20,1.0,-0.0,-0.39279161205766705,-0.22775229357798163,-1.2253931847968544,-0.4306356487549147,0.0
2019-08-21,1.0,-0.0,-0.4009894502326191,-0.23183277635803684,-1.2264596029093768,-0.4170106808203919,0.0
2019-08-22,1.0,-0.0,-0.4034243436129117,-0.22634714856282326,-1.2251358606691547,-0.4188109736135664,0.0
2019-08-23,1.0,-0.0,-0.40385119203563,-0.22750196489389574,-1.2260282944720984,-0.41744170814776,0.0
2019-08-26,1.0,-0.0,-0.3885830850926046,-0.2289535034321979,-1.2201139748737209,-0.400271985494107,0.0
2019-08-27,1.0,-0.0,-0.38392135303819164,-0.21802541797367653,-1.2163761601397018,-0.41551595899492283,0.0
2019-08-28,1.0,-0.0,-0.3812229611932589,-0.21753728933944597,-1.211532252857235,-0.4182217343578485,0.0
2019-08-29,1.0,-0.0,-0.3544874685909413,-0.22830358868629602,-1.2204754848270085,-0.41817537529798343,0.0
2019-08-30,1.0,-0.0,-0.3609249222282801,-0.23046085757352233,-1.2035534460087876,-0.4121420095571022,0.0
2019-09-03,1.0,-0.0,-0.36396292376278905,-0.23371500048109306,-1.2014496937040957,-0.4081914108855319,0.0
2019-09-04,1.0,-0.0,-0.36330163609003296,-0.24890340345147763,-1.1863093522876444,-0.4031953382640156,0.0
2019-09-05,1.0,-0.0,-0.37649688647612967,-0.2474852307201022,-1.1891745170046304,-0.38020118154239185,0.0
