Date,IWF,IWM,KNSA,MTUM,SPY,VLUE,VXX
2019-05-13,-0.0,-2.2013953488372096,1.0,-0.4776744186046512,-4.929302325581396,-3.019534883720931,0.0
2019-05-14,-0.0,-2.0248096007385183,1.0,-0.7633279483037156,-4.8209093007154395,-2.9303023309485345,0.0
2019-05-15,-0.0,-2.033780657103193,1.0,-0.8174456270245256,-4.848218417399352,-2.8692734844979175,0.0
2019-05-16,-0.0,-2.0414351851851853,1.0,-0.8372685185185185,-4.828587962962962,-2.866782407407407,0.0
2019-05-17,-0.0,-2.0249796677123273,1.0,-0.8579063552922042,-4.8084117578715,-2.9270361333798074,0.0
2019-05-20,-0.0,-1.9866589327146174,1.0,-0.8895591647331786,-4.79953596287703,-2.9251740139211138,0.0
2019-05-21,-0.0,-1.9881201956673653,1.0,-0.9155602143023526,-4.802352667132541,-2.9409503843466105,0.0
2019-05-22,-0.0,-1.9540083410565339,1.0,-0.9277108433734941,-4.78985171455051,-2.9132298424467105,0.0
2019-05-23,-0.0,-1.9329944547134936,1.0,-0.9551756007393716,-4.789163585951941,-2.8753465804066543,0.0
2019-05-24,-0.0,-1.8823259548113314,1.0,-0.9688037618993004,-4.769698359903659,-2.8483771074664523,0.0
2019-05-28,-0.0,-1.8815366972477063,1.0,-0.9670871559633027,-4.773165137614678,-2.8461009174311926,0.0
2019-05-29,-0.0,-1.9076217765042982,1.0,-0.9789111747851004,-4.781318051575932,-2.793467048710602,0.0
2019-05-30,-0.0,-1.9016243422557768,1.0,-0.9675131548844659,-4.776138183482041,-2.7938686799359416,0.0
2019-05-31,-0.0,-1.9039231385108089,1.0,-0.9683175111517787,-4.770788059018644,-2.794692897174883,0.0
2019-06-03,-0.0,-1.9100271616115891,1.0,-1.0280669986419195,-4.721367134449977,-2.657876867360797,0.0
2019-06-04,-0.0,-1.9292245174398917,1.0,-1.023478947962524,-4.689129698611581,-2.646009707641946,0.0
2019-06-05,-0.0,-1.822190611664296,1.0,-1.1194879089615932,-4.597658387132071,-2.402669876354087,0.0
2019-06-06,-0.0,-1.8370798777826276,1.0,-1.0630728939327805,-4.557944129201222,-2.4541684853775645,0.0
2019-06-07,-0.0,-1.9268265723444238,1.0,-1.0526141262296893,-4.584061014701006,-2.4898861501050074,0.0
2019-06-10,-0.0,-1.9518328118015198,1.0,-1.0176575771122038,-4.633437639696021,-2.5727536879749664,0.0
2019-06-11,-0.0,-1.9542527956624873,1.0,-1.0634813057720547,-4.683723031740653,-2.5940359200271095,0.0
2019-06-12,-0.0,-1.984764070494599,1.0,-1.0844798180784538,-4.716884593519045,-2.5839681637293914,0.0
2019-06-13,-0.0,-2.0368301026225772,1.0,-1.1272519954389966,-4.689167616875713,-2.549258836944128,0.0
2019-06-14,-0.0,-2.035861123800822,1.0,-1.140360895386021,-4.712083142987666,-2.532549109182275,0.0
2019-06-17,-0.0,-2.0406160867084995,1.0,-1.1361095265259555,-4.6913861950941245,-2.5410154021677123,0.0
2019-06-18,-0.0,-2.040460451333485,1.0,-1.1459995441075905,-4.670959653521769,-2.539890585821746,0.0
2019-06-19,-0.0,-2.0180415295586065,1.0,-1.180074889367979,-4.6580052195620105,-2.490752297741972,0.0
2019-06-20,-0.0,-2.0414537194775693,1.0,-1.1595684270300965,-4.6603066439523,-2.495854628052243,0.0
2019-06-21,-0.0,-2.0611180405941716,1.0,-1.151037532600068,-4.6339721056809156,-2.4930264202290506,0.0
2019-06-24,-0.0,-2.023467760309866,1.0,-1.1615402141717932,-4.645819093187514,-2.561289587605377,0.0
2019-06-25,-0.0,-1.9896319927082147,1.0,-1.171698758117808,-4.662982795943945,-2.5691010595875583,0.0
2019-06-26,-0.0,-1.99712709721903,1.0,-1.1273270512525857,-4.651919099057688,-2.7151229602390257,0.0
2019-06-27,-0.0,-1.9862475442043221,1.0,-1.1925343811394893,-4.692129897145499,-2.6857737200970764,0.0
2019-06-28,-0.0,-1.9108214120904479,1.0,-1.2106598984771575,-4.729233964005538,-2.6860867558837107,0.0
2019-07-01,-0.0,-1.8806176538372898,1.0,-1.230237381885227,-4.756395482830146,-2.656141968195437,0.0
2019-07-02,-0.0,-1.9104082806210467,1.0,-1.2159861989649223,-4.724899367452559,-2.6495687176538243,0.0
2019-07-03,-0.0,-1.8918233191096758,1.0,-1.232499135047861,-4.753776957675009,-2.654711105985469,0.0
2019-07-05,-0.0,-1.8619776677794406,1.0,-1.2346034304132611,-4.759295499021526,-2.655577299412916,0.0
2019-07-08,-0.0,-1.8767423107936876,1.0,-1.2169104941826978,-4.759589908996659,-2.666167492224398,0.0
2019-07-09,-0.0,-1.873976709327799,1.0,-1.2086936469503056,-4.779084515161998,-2.668396172028133,0.0
2019-07-10,-0.0,-1.8668243642814903,1.0,-1.2334713187463038,-4.971614429331757,-2.755410999408634,0.0
2019-07-11,-0.0,-1.8599643069601428,1.0,-1.2693634741225461,-5.004521118381915,-2.763831052944676,0.0
2019-07-12,-0.0,-1.9307521347526029,1.0,-1.2299684173587553,-4.830506491987367,-2.7060474909346124,0.0
2019-07-15,-0.0,-1.9802647128338453,1.0,-1.3005199716379106,-4.889151500827228,-2.6476010399432757,0.0
2019-07-16,-0.0,-1.9860980207351557,1.0,-1.374057492931197,-4.85296889726673,-2.568096135721018,0.0
2019-07-17,-0.0,-2.0045968882602545,1.0,-1.3702263083451203,-4.844059405940595,-2.5680103724658183,0.0
2019-07-18,-0.0,-2.007548059912726,1.0,-1.3847151786767307,-4.851633447340488,-2.550064866139875,0.0
2019-07-19,-0.0,-2.0109347442680776,1.0,-1.4035273368606702,-4.813051146384479,-2.530276308054086,0.0
2019-07-22,-0.0,-1.975644193434522,1.0,-1.3868690434168727,-4.840098835157078,-2.563478056241911,0.0
2019-07-23,-0.0,-1.9892777188641453,1.0,-1.3835277483209614,-4.840815364675386,-2.569105691056911,0.0
2019-07-24,-0.0,-1.9888169511477338,1.0,-1.4196586227192467,-4.825309005297234,-2.5377280753384346,0.0
2019-07-25,-0.0,-1.9156043437204908,1.0,-1.4682483474976393,-4.905689329556185,-2.5139282341831914,0.0
2019-07-26,-0.0,-1.9012971698113208,1.0,-1.464504716981132,-4.916155660377358,-2.510495283018868,0.0
2019-07-29,-0.0,-1.8418632075471697,1.0,-1.4622641509433962,-4.924410377358491,-2.564033018867925,0.0
2019-07-30,-0.0,-1.8517213018446714,1.0,-1.4591704852543765,-4.892727059099988,-2.545881800023499,0.0
2019-07-31,-0.0,-1.8827886197977897,1.0,-1.4643780860569011,-4.869033623324712,-2.5402069127674585,0.0
2019-08-01,-0.0,-1.9379862965973753,1.0,-1.462664034374637,-4.764951805829752,-2.447450934850772,0.0
2019-08-02,-0.0,-1.9000930448941613,1.0,-1.525005815305885,-4.758083275180275,-2.4473133286810884,0.0
2019-08-05,-0.0,-1.8890688259109314,1.0,-1.4886061307113938,-4.7451706188548295,-2.4445344129554654,0.0
2019-08-06,-0.0,-1.8817483623221145,1.0,-1.4556132821323695,-4.544725547775018,-2.4121301106844366,0.0
2019-08-07,-0.0,-1.928740290442418,1.0,-1.398176291793313,-4.502307778903523,-2.4282337048294496,0.0
2019-08-08,-0.0,-1.9225835490041634,1.0,-1.3905704962304488,-4.502081692359626,-2.437042871610217,0.0
2019-08-09,-0.0,-1.860449513586045,1.0,-1.3674382198367439,-4.457676394945768,-2.496477692049648,0.0
2019-08-12,-0.0,-1.8393156658839316,1.0,-1.4223414961422343,-4.477356591747736,-2.4429162473442916,0.0
2019-08-13,-0.0,-1.8264113127714063,1.0,-1.4171027725197638,-4.461863934973834,-2.429239505622982,0.0
2019-08-14,-0.0,-1.8581058680517186,1.0,-1.4078903746270308,-4.3969499392198035,-2.388109183335175,0.0
2019-08-15,-0.0,-1.9203157894736842,1.0,-1.3947368421052633,-4.12221052631579,-2.0889473684210524,0.0
2019-08-16,-0.0,-1.9595611959561197,1.0,-1.392234889223489,-4.196493869649387,-2.2068186706818675,0.0
2019-08-19,-0.0,-1.9034145303691097,1.0,-1.394745239868099,-4.1843420912668865,-2.1546643974045314,0.0
2019-08-20,-0.0,-1.9267605633802818,1.0,-1.3502347417840375,-4.093479394887845,-2.062389149713093,0.0
2019-08-21,-0.0,-1.9314327333263968,1.0,-1.4295078555821457,-4.046405160753304,-1.997502861304755,0.0
2019-08-22,-0.0,-1.9455105182144692,1.0,-1.3713699332991278,-3.9700359158542846,-1.9747562852744998,0.0
2019-08-23,-0.0,-1.9423847180856526,1.0,-1.379069528602239,-3.9742220396426005,-1.974324740679881,0.0
2019-08-26,-0.0,-1.887653830885272,1.0,-1.3569868995633187,-3.8175863437872173,-1.862346169114728,0.0
2019-08-27,-0.0,-1.8640427599611273,1.0,-1.343731778425656,-3.723712342079689,-1.7866861030126338,0.0
2019-08-28,-0.0,-1.8353717724713647,1.0,-1.3663366336633662,-3.733158609978645,-1.7719860221316248,0.0
2019-08-29,-0.0,-1.7915173816209935,1.0,-1.3858816694102838,-3.7441657790258547,-1.761789483877215,0.0
2019-08-30,-0.0,-1.7450547340119071,1.0,-1.4007105819089687,-3.736604570770117,-1.7199923180334167,0.0
2019-09-03,-0.0,-1.7911795456705637,1.0,-1.4533789563729682,-3.6495580268035357,-1.610588347115293,0.0
2019-09-04,-0.0,-1.7764482431149098,1.0,-1.4724596391263056,-3.6426400759734094,-1.6051282051282052,0.0
2019-09-05,-0.0,-1.8331924485770639,1.0,-1.488306565229642,-3.5779092702169626,-1.4929088006011084,0.0
2019-09-06,-0.0,-1.8250982594048288,1.0,-1.4912970241437395,-3.5771102376941792,-1.4646266142616509,0.0
2019-09-09,-0.0,-1.799229612927471,1.0,-1.4908868846298382,-3.6050357008643363,-1.4997181510710258,0.0
2019-09-10,-0.0,-1.8070736525256326,1.0,-1.4682532217100932,-3.6101025303358103,-1.5210234220675385,0.0
2019-09-11,-0.0,-1.8078660143018443,1.0,-1.4623635679337599,-3.611309747835905,-1.5274745954083555,0.0
2019-09-12,-0.0,-1.7493465272591484,1.0,-1.476101568334578,-3.5899925317401045,-1.5198842419716205,0.0
2019-09-13,-0.0,-1.7534220711790804,1.0,-1.4426508071367885,-3.6423109600679697,-1.601906919663929,0.0
2019-09-16,-0.0,-1.7562953880977081,1.0,-1.451004432707724,-3.627746864095067,-1.5962463453739508,0.0
2019-09-17,-0.0,-1.697029516826471,1.0,-1.4621169392742999,-3.6292536191013345,-1.6118631321677008,0.0
2019-09-18,-0.0,-1.7294749740786124,1.0,-1.4391554340654162,-3.633707229710623,-1.6235271938919784,0.0
2019-09-19,-0.0,-1.7430020665038513,1.0,-1.4460830358820214,-3.5888596656021043,-1.615254555701672,0.0
2019-09-20,-0.0,-1.7682468021068474,1.0,-1.4907825432656132,-3.5557750188111363,-1.5907637321294206,0.0
2019-09-23,-0.0,-1.775527505651846,1.0,-1.500282592313489,-3.5449321778447627,-1.5990015071590054,0.0
2019-09-24,-0.0,-1.7749575391583317,1.0,-1.487922249481034,-3.5603887525948292,-1.6124740517078693,0.0
2019-09-25,-0.0,-1.7679328871712696,1.0,-1.481760769158262,-3.5701762654350078,-1.6061834291639174,0.0
2019-09-26,-0.0,-1.71445153801509,1.0,-1.750822209324821,-3.671986844650803,-1.535790288256916,0.0
2019-09-27,-0.0,-1.6669923783466876,1.0,-1.7428180574555403,-3.751612272816103,-1.6098299785030292,0.0
2019-09-30,-0.0,-1.5259804897471632,1.0,-1.8425243878160462,-3.8706948039020506,-1.7151104917380053,0.0
2019-10-01,-0.0,-1.462691010121056,1.0,-1.894621948799365,-3.8412383409406634,-1.7240523913474894,0.0
2019-10-02,-0.0,-1.5038152610441768,1.0,-2.0057228915662653,-3.8611445783132536,-1.6694779116465865,0.0
2019-10-03,-0.0,-1.5707205867776788,1.0,-1.9658043413618795,-3.7963128159381507,-1.5788482505699277,0.0
2019-10-04,-0.0,-1.6178845578706011,1.0,-2.0069783670621075,-3.763632738510617,-1.580500448609311,0.0
2019-10-07,-0.0,-1.7160833661030277,1.0,-2.025560361777428,-3.5828745576091228,-1.506390090444357,0.0
2019-10-08,-0.0,-1.713052011776251,1.0,-1.9949950932286555,-3.59892051030422,-1.50657507360157,0.0
2019-10-09,-0.0,-1.7136901299204963,1.0,-1.9427961993407021,-3.572716695753345,-1.466356408764786,0.0
2019-10-10,-0.0,-1.826560451749521,1.0,-2.108601391549864,-3.571039628920037,-1.577594030452758,0.0
2019-10-11,-0.0,-1.8510834014717907,1.0,-2.2472403924775146,-3.5166598528209323,-1.6057849550286183,0.0
2019-10-14,-0.0,-1.7407140652330486,1.0,-2.398497787838255,-3.618067702438523,-1.5319477312480707,0.0
2019-10-15,-0.0,-1.751213968385164,1.0,-2.4139890484554187,-3.6284740159107347,-1.537865481971278,0.0
2019-10-16,-0.0,-1.8119640458725075,1.0,-2.4541791507387125,-3.5812583944622376,-1.4842442401074492,0.0
2019-10-17,-0.0,-1.7428779372010812,1.0,-2.556456643792888,-3.5814098565190267,-1.5164275317113745,0.0
2019-10-18,-0.0,-1.74395523176011,1.0,-2.634991025234928,-3.5868440502586845,-1.5927568366592757,0.0
2019-10-21,-0.0,-1.6269392033542975,1.0,-2.6244234800838573,-3.5438155136268343,-1.6868972746331237,0.0
2019-10-22,-0.0,-1.602061417490171,1.0,-2.651896716608224,-3.617256402082669,-1.7546488152162363,0.0
2019-10-23,-0.0,-1.6004665464955994,1.0,-2.616477573958223,-3.6247481709256704,-1.7615311207719222,0.0
2019-10-24,-0.0,-1.580389172736167,1.0,-2.781389281443635,-3.7200782693771064,-1.7887813892814437,0.0
2019-10-25,-0.0,-1.5895034843205573,1.0,-2.746080139372822,-3.7404181184668985,-1.8124999999999998,0.0
2019-10-28,-0.0,-1.6432166301969364,1.0,-2.7836980306345733,-3.7333698030634572,-1.7806345733041578,0.0
2019-10-29,-0.0,-1.6441320838911202,1.0,-2.931838464970995,-3.7560240963855422,-1.823739402052655,0.0
2019-10-30,-0.0,-1.6731460674157304,1.0,-2.9605617977528094,-3.7770786516853936,-1.8251685393258428,0.0
2019-10-31,-0.0,-1.6394209354120266,1.0,-2.957461024498886,-3.685412026726058,-1.8535634743875276,0.0
2019-11-01,-0.0,-1.6589841127769076,1.0,-2.9852315954352204,-3.70116357126874,-1.8426941150145448,0.0
2019-11-04,-0.0,-1.6406945681211043,1.0,-2.9705031166518254,-3.7104853072128225,-1.809327693677649,0.0
2019-11-05,-0.0,-1.6997157475838547,1.0,-3.2757248436611714,-3.680045480386583,-1.7146105741898805,0.0
2019-11-06,-0.0,-1.6709729049959987,1.0,-3.2532296787469983,-3.6667428832742655,-1.8415456728021034,0.0
2019-11-07,-0.0,-1.4485349361382418,1.0,-3.019748846195127,-3.630782440699796,-1.6340023612750882,0.0
2019-11-08,-0.0,-1.3892509883534565,1.0,-3.011219147344802,-3.628806496420557,-1.6556256010257506,0.0
2019-11-11,-0.0,-1.347802554665512,1.0,-3.1387746265425416,-3.6392076206971202,-1.6989608140290107,0.0
2019-11-12,-0.0,-1.2468320732616336,1.0,-3.0960494090086255,-3.607709509104462,-1.6977957618996913,0.0
2019-11-13,-0.0,-1.2829749501219243,1.0,-3.4227444025714924,-3.640988694302816,-1.7371979605409003,0.0
2019-11-14,-0.0,-1.2799822655730437,1.0,-3.415428951452007,-3.627909554422523,-1.760585236089559,0.0
2019-11-15,-0.0,-1.2715885156856226,1.0,-3.457266378450283,-3.595942800133023,-1.760336991464361,0.0
2019-11-18,-0.0,-1.265886287625418,1.0,-3.4903010033444817,-3.6259754738015606,-1.766109253065775,0.0
2019-11-19,-0.0,-1.5034607965505504,1.0,-3.441620333598094,-3.6129581300351754,-1.7888346760467493,0.0
2019-11-20,-0.0,-1.548097671777399,1.0,-3.50709823963657,-3.591595684270301,-1.7103918228279387,0.0
2019-11-21,-0.009299442033477991,-1.7019218846869186,1.0,-3.9759454432734036,-3.6128952262864225,-2.0991940483570986,0.0
2019-11-22,-0.0,-1.6860145706437357,1.0,-3.7249492416099366,-3.446912695569091,-2.085274095306342,0.0
2019-11-25,-0.0,-1.6851606691539296,1.0,-3.7558069563124326,-3.481887110362258,-2.1122878806113854,0.0
2019-11-26,-0.0,-1.6931146750271313,1.0,-3.769564693114675,-3.482334498975039,-2.1133486072591343,0.0
2019-11-27,-0.0,-1.6707214259906058,1.0,-3.754787426231482,-3.4864506804769357,-2.1318800433578224,0.0
2019-11-29,-0.0,-1.6743304390363216,1.0,-3.8906689494924787,-3.5764950470832826,-2.0879295585177937,0.0
2019-12-02,-0.0043892651116127415,-1.7179583646852268,1.0,-4.067720090293453,-3.6360672184599943,-2.114622523200401,0.0
2019-12-03,-0.0,-1.7020321655653907,1.0,-4.027802019698292,-3.6236130158334374,-2.113950878942775,0.0
2019-12-04,-0.0,-1.836324570273003,1.0,-4.117795753286147,-3.618048533872599,-2.066734074823054,0.0
2019-12-05,-0.026606099935107076,-1.8028552887735239,1.0,-4.288254380272551,-3.652693056456847,-2.2083062946138874,0.0
2019-12-06,-0.18987179487179487,-1.9256410256410257,1.0,-4.172307692307692,-3.5546153846153845,-1.9780769230769233,0.0
2019-12-09,-0.11943976137984696,-1.7890027233821812,1.0,-4.3047594345739855,-3.6949811956944627,-2.0604331474516924,0.0
2019-12-10,-0.33921933085501854,-1.8684944237918213,1.0,-5.47180916976456,-4.5427509293680295,-2.2671933085501856,0.0
2019-12-11,-0.35180453529223893,-1.8621846055573301,1.0,-5.685563717662089,-4.702012136697541,-2.3676141807729163,0.0
2019-12-12,-0.3694440019117412,-1.8502469332483669,1.0,-5.659869364346024,-4.687111677552971,-2.36466464871754,0.0
2019-12-13,-0.4170774367944029,-1.862617268246144,1.0,-5.661313404356814,-4.642550484973763,-2.3172205438066467,0.0
2019-12-16,-0.40875218011732994,-1.8706199460916442,1.0,-5.6101157444109715,-4.6213730775329,-2.3443792611384175,0.0
2019-12-17,-0.7240596627756161,-1.721952010376135,1.0,-5.8022049286640724,-4.708981841763943,-2.2555123216601816,0.0
2019-12-18,-0.9802125919869173,-1.8089942763695828,1.0,-5.739820114472608,-4.594439901880621,-2.229762878168438,0.0
2019-12-19,-0.9707085583374243,-1.8877434135166096,1.0,-5.744231713303878,-4.536246113565702,-2.2250040909834725,0.0
2019-12-20,-0.974400782651231,-1.9626610141855536,1.0,-5.743192564813304,-4.484917658568401,-2.1400619598891244,0.0
2019-12-23,-0.9573004957620341,-2.007036622421238,1.0,-5.602910602910603,-4.364465056772748,-2.0606109067647527,0.0
2019-12-24,-0.9641886490807355,-2.012150279776179,1.0,-5.590407673860912,-4.364348521183054,-2.055955235811351,0.0
2019-12-26,-0.9278448823903369,-2.0014303877940236,1.0,-5.5630959949141765,-4.325810553083279,-2.075174825174825,0.0
2019-12-27,-0.9263596983795924,-2.0476496069308516,1.0,-5.63484678325044,-4.341569067864592,-2.0932135408310604,0.0
2019-12-30,-0.9975633528265108,-2.0618908382066277,1.0,-5.708576998050683,-4.388888888888888,-2.0873944119558154,0.0
2019-12-31,-0.9700453367875647,-2.0667098445595853,1.0,-5.701910621761658,-4.380019430051813,-2.073186528497409,0.0
2020-01-02,-0.9814664282230531,-2.080799869939847,1.0,-5.722809299300926,-4.392781661518452,-2.0798244187936916,0.0
2020-01-03,-0.9584015722240419,-2.085489682279725,1.0,-5.7723550605961345,-4.420733704552899,-2.1403537504094334,0.0
2020-01-06,-1.0138610554442218,-2.176519706078824,1.0,-5.928189712758851,-4.450400801603206,-2.1312625250501003,0.0
