Date,IWF,IWM,MTUM,REXR,SPY,VLUE,VXX
2019-09-16,-0.0,-0.17190891679080658,-0.1810172377101511,1.0,-0.7639072143009151,-0.011278995530964035,0.0
2019-09-17,-0.0,-0.17252321322088765,-0.17982792401397055,1.0,-0.7690178039015249,-0.008284351307607121,0.0
2019-09-18,-0.0,-0.17559999148193106,-0.17811282182329266,1.0,-0.7677122596307417,-0.008070870333695352,0.0
2019-09-19,-0.0,-0.18143793081371773,-0.17697774173584585,1.0,-0.760430226850765,-0.015215860346998442,0.0
2019-09-20,-0.0,-0.17665015797113826,-0.1785927760225429,1.0,-0.7587311075057638,-0.02079241738536419,0.0
2019-09-23,-0.0,-0.1769153548772934,-0.17943569918195604,1.0,-0.7598197313056665,-0.019714218586471304,0.0
2019-09-24,-0.0,-0.18097329098544115,-0.19534031078805447,1.0,-0.7427152388463752,-0.012555155287446978,0.0
2019-09-25,-0.0,-0.1821050835892187,-0.19257505970658478,1.0,-0.7441359604230638,-0.013561924257932447,0.0
2019-09-26,-0.0,-0.16483989749994618,-0.21921230000646008,1.0,-0.7693102779990956,-0.0,0.0
2019-09-27,-0.0,-0.15987167774968664,-0.2349104506150545,1.0,-0.7297584397374068,-0.0,0.0
2019-09-30,-0.0,-0.12444444444444445,-0.2761722488038278,1.0,-0.7259117490696438,-0.0,0.0
2019-10-01,-0.0,-0.10720428052742213,-0.2940314669724186,1.0,-0.7219780453107416,-0.0,0.0
2019-10-02,-0.0,-0.09295507276945791,-0.28730225690782535,1.0,-0.7290023201856147,-0.0,0.0
2019-10-03,-0.0,-0.11377861793740811,-0.2827137156059651,1.0,-0.703885738290275,-0.0,0.0
2019-10-04,-0.0,-0.12260875055243386,-0.2906328261464318,1.0,-0.6912894332554664,-0.0,0.0
2019-10-07,-0.0,-0.13223470137503937,-0.29283090164794795,1.0,-0.6742311325705889,-0.0,0.0
2019-10-08,-0.0,-0.13767326939989113,-0.3018761254658905,1.0,-0.6543406340299007,-0.0,0.0
2019-10-09,-0.0,-0.14075866961565747,-0.30557526186203726,1.0,-0.6402161665901598,-0.0,0.0
2019-10-10,-0.0,-0.17078267477203646,-0.3406366092536305,1.0,-0.5993752110773387,-0.0,0.0
2019-10-11,-0.0,-0.1762721931145663,-0.365653437413826,1.0,-0.5792800627876885,-0.0,0.0
2019-10-14,-0.0,-0.17502278942570645,-0.3672171461279176,1.0,-0.5777066417926268,-0.0,0.0
2019-10-15,-0.0,-0.1724473394805854,-0.3931985449623551,1.0,-0.5492344133322054,-0.0,0.0
2019-10-16,-0.0,-0.17061010647287475,-0.39811137400709823,1.0,-0.5438355585600811,-0.0,0.0
2019-10-17,-0.0,-0.155921372802099,-0.42339349569412416,1.0,-0.5365946552125431,-0.0,0.0
2019-10-18,-0.0,-0.15226224234985397,-0.4243450289922546,1.0,-0.5396156939095103,-0.0,0.0
2019-10-21,-0.0,-0.15488073084080528,-0.42217898832684825,1.0,-0.5376416849940788,-0.0,0.0
2019-10-22,-0.0,-0.1654467440686522,-0.4183913848224803,1.0,-0.5194556621235067,-0.0,0.0
2019-10-23,-0.0,-0.16512874408828168,-0.4217341040462428,1.0,-0.5150604308985812,-0.0,0.0
2019-10-24,-0.0,-0.157019196173464,-0.4531101187326716,1.0,-0.5063175940231539,-0.0,0.0
2019-10-25,-0.0,-0.1566568579715054,-0.45582911700573703,1.0,-0.504477422359591,-0.0,0.0
2019-10-28,-0.0,-0.15878900870744264,-0.45878265290989595,1.0,-0.5010275206033771,-0.0,0.0
2019-10-29,-0.0,-0.16297529125592114,-0.4791533307728417,1.0,-0.49163572739299277,-0.0,0.0
2019-10-30,-0.0,-0.16358670137851566,-0.47927958687209254,1.0,-0.4910588536554138,-0.0,0.0
2019-10-31,-0.0,-0.16705822049463925,-0.480137542181026,1.0,-0.48855238990218275,-0.0,0.0
2019-11-01,-0.0,-0.17213658035962454,-0.48887130914455534,1.0,-0.4770691240298475,-0.0,0.0
2019-11-04,-0.0,-0.15328733070461167,-0.5123007028973084,1.0,-0.477391565232299,-0.0,0.0
2019-11-05,-0.0,-0.16315460944058202,-0.5930174993004584,1.0,-0.39626337200542416,-0.0,0.0
2019-11-06,-0.0,-0.16017184516576982,-0.6074900190939073,1.0,-0.4021220274257941,-0.0,0.0
2019-11-07,-0.0,-0.16878891082236058,-0.608234451940389,1.0,-0.39222108939456385,-0.0,0.0
2019-11-08,-0.0,-0.1675687425279861,-0.6137159004456036,1.0,-0.39239213129007716,-0.0,0.0
2019-11-11,-0.0,-0.1605837823687253,-0.6343942930692205,1.0,-0.3865485721765309,-0.0,0.0
2019-11-12,-0.0,-0.16022340518369843,-0.6341521947813945,1.0,-0.38729383017715335,-0.0,0.0
2019-11-13,-0.0,-0.16636161157298165,-0.6854036650715593,1.0,-0.35345226806624475,-0.0,0.0
2019-11-14,-0.0,-0.16646814893241574,-0.6865846126698429,1.0,-0.35267778365978475,-0.0,0.0
2019-11-15,-0.0,-0.1639901923968987,-0.6957875902895894,1.0,-0.34914183472863425,-0.0,0.0
2019-11-18,-0.0,-0.16377900552486185,-0.6969281767955801,1.0,-0.34923756906077347,-0.0,0.0
2019-11-19,-0.0,-0.18342400429847538,-0.7015693912731994,1.0,-0.35381825508764864,-0.0,0.0
2019-11-20,-0.0,-0.18170227043954815,-0.6891622860977519,1.0,-0.3660440666592104,-0.0,0.0
2019-11-21,-0.0,-0.1796192153939969,-0.7104365697766335,1.0,-0.3684305621428733,-0.0,0.0
2019-11-22,-0.0,-0.16981810823571733,-0.7273871888841423,1.0,-0.35114778424803833,-0.0,0.0
2019-11-25,-0.0,-0.16907429908644975,-0.7291751046307547,1.0,-0.3518743530894199,-0.0,0.0
2019-11-26,-0.0,-0.17382956397490568,-0.7286954968632092,1.0,-0.33006630796365344,-0.0,0.0
2019-11-27,-0.0,-0.17615977073258104,-0.7387381336199177,1.0,-0.3240193444384739,-0.0,0.0
2019-11-29,-0.0,-0.17014069239628737,-0.7580903773627515,1.0,-0.33007384657076405,-0.0,0.0
2019-12-02,-0.0,-0.16996520717545524,-0.7579865347250463,1.0,-0.33132257918756497,-0.0,0.0
2019-12-03,-0.0,-0.16901662643535542,-0.7554312270173934,1.0,-0.3315135244884608,-0.0,0.0
2019-12-04,-0.0,-0.1724293479486659,-0.7754922525204683,1.0,-0.30753095608633874,-0.0,0.0
2019-12-05,-0.0,-0.17111956372301912,-0.8052793180880803,1.0,-0.3149718161404152,-0.0,0.0
2019-12-06,-0.0,-0.17899182938651156,-0.8096754835433689,1.0,-0.31941559340811526,-0.0,0.0
2019-12-09,-0.0,-0.18331626266074882,-0.8047342665301013,1.0,-0.28803914874246045,-0.0,0.0
2019-12-10,-0.0,-0.17475959817700254,-0.8868978023813501,1.0,-0.3244649120713927,-0.0,0.0
2019-12-11,-0.0,-0.16869079716542196,-0.8918422371215194,1.0,-0.32547541218295917,-0.0,0.0
2019-12-12,-0.0,-0.17521674570101067,-0.896632657948939,1.0,-0.3231307180150405,-0.0,0.0
2019-12-13,-0.0,-0.17398945518453426,-0.9269566892168427,1.0,-0.30654597106194476,-0.0,0.0
2019-12-16,-0.0,-0.18593887921368418,-0.8935992556719231,1.0,-0.30612877829997376,-0.0,0.0
2019-12-17,-0.0,-0.16981864970503266,-0.9252992158481221,1.0,-0.33259692651307327,-0.0,0.0
2019-12-18,-0.0,-0.1740410752038659,-0.9728682170542635,1.0,-0.3699285210913118,-0.0,0.0
2019-12-19,-0.0,-0.17961385290114434,-0.9763573120935626,1.0,-0.3645964611584413,-0.0,0.0
2019-12-20,-0.0,-0.1711817432773214,-0.9584030361289357,1.0,-0.36723177948116154,-0.0,0.0
2019-12-23,-0.0,-0.1751710020470318,-0.957436716760697,1.0,-0.36377252983174396,-0.0,0.0
2019-12-24,-0.0,-0.17272138336572485,-0.9613295460208303,1.0,-0.3576020331888175,-0.0,0.0
2019-12-26,-0.0,-0.1722635732244654,-0.9596226133280227,1.0,-0.35747180802071143,-0.0,0.0
2019-12-27,-0.0,-0.1775150880343159,-0.966108035313482,1.0,-0.3502668462267445,-0.0,0.0
2019-12-30,-0.0,-0.1719985981776309,-0.9761189546410334,1.0,-0.3551366776809853,-0.0,0.0
2019-12-31,-0.0,-0.17089509335866224,-0.9785037618416778,1.0,-0.35016372134876395,-0.0,0.0
2020-01-02,-0.0,-0.17148869016307206,-0.981237944941259,1.0,-0.35222063575561735,-0.0,0.0
2020-01-03,-0.0,-0.18321379136781177,-0.9971561595570656,1.0,-0.33630300742418523,-0.0,0.0
2020-01-06,-0.0,-0.19497428882640525,-1.0125642779339867,1.0,-0.3255819844466398,-0.0,0.0
2020-01-07,-0.0,-0.1987593366248892,-1.0135713381440687,1.0,-0.3196353968856817,-0.0,0.0
2020-01-08,-0.0,-0.1968264429292033,-1.0164000912524396,1.0,-0.3215634584674659,-0.0,0.0
2020-01-09,-0.0,-0.19728408198424158,-1.0166704669250841,1.0,-0.319525727749487,-0.0,0.0
2020-01-10,-0.0,-0.1947356397695256,-1.0215752468462065,1.0,-0.3219534482320989,-0.0,0.0
2020-01-13,-0.0,-0.19460187561948813,-1.0355046128040257,1.0,-0.31138333290975173,-0.0,0.0
2020-01-14,-0.0,-0.18458058047764725,-1.0676881153757167,1.0,-0.3185171855317617,-0.0,0.0
2020-01-15,-0.0,-0.1800386847195358,-1.0730883301096068,1.0,-0.3258542875564152,-0.0,0.0
2020-01-16,-0.0,-0.18074463696369636,-1.0751082920792079,1.0,-0.3225299092409241,-0.0,0.0
2020-01-17,-0.0,-0.17617246790666563,-1.075274626328111,1.0,-0.3211391525816161,-0.0,0.0
2020-01-21,-0.0,-0.17153228297806608,-1.0754041808258674,1.0,-0.32746370095767685,-0.0,0.0
2020-01-22,-0.0,-0.1672978334235,-1.0842672025143623,1.0,-0.3246258082798774,-0.0,0.0
2020-01-23,-0.0,-0.15789473684210525,-0.997885782509203,1.0,-0.33153417570391003,-0.0,0.0
2020-01-24,-0.0,-0.15537958082486072,-1.0112912492818067,1.0,-0.3313931702930229,-0.0,0.0
2020-01-27,-0.0,-0.1495974676603275,-1.0177463173898955,1.0,-0.32509159791630315,-0.0,0.0
2020-01-28,-0.0,-0.15822706142640514,-1.030501901707808,1.0,-0.29716359658935537,-0.0,0.0
2020-01-29,-0.0,-0.16130554658585658,-1.035072902953377,1.0,-0.2875133510519387,-0.0,0.0
2020-01-30,-0.0,-0.1547749180164961,-1.0315015402961345,1.0,-0.29807214548345423,-0.0,0.0
2020-01-31,-0.0,-0.16524727327058122,-1.0327705563026046,1.0,-0.2921460232083271,-0.0,0.0
2020-02-03,-0.0,-0.16262316185572112,-1.0295093330692677,1.0,-0.28348269544981924,-0.0,0.0
2020-02-04,-0.0,-0.15989133119288715,-1.0218572487033837,1.0,-0.28797233884909856,-0.0,0.0
2020-02-05,-0.0,-0.1595938685987481,-1.0219084232835527,1.0,-0.28288727882103604,-0.0,0.0
2020-02-06,-0.0,-0.1588197594162887,-1.0303687635574836,1.0,-0.2758331690001972,-0.0,0.0
2020-02-07,-0.0,-0.15772769768242878,-1.023274122914924,1.0,-0.2792402696452296,-0.0,0.0
2020-02-10,-0.0,-0.14798712941812198,-1.0248078009481,1.0,-0.2834229852872547,-0.0,0.0
2020-02-11,-0.0,-0.15017390878361828,-1.0180032332337234,1.0,-0.2812423455641013,-0.0,0.0
2020-02-12,-0.0,-0.1521536727593473,-1.018057529279169,1.0,-0.2799529573185672,-0.0,0.0
2020-02-13,-0.0,-0.1563220081384517,-1.0157130950629993,1.0,-0.2793057802618032,-0.0,0.0
2020-02-14,-0.0,-0.1643380725143897,-1.0332808579721553,1.0,-0.26216362473557336,-0.0,0.0
2020-02-18,-0.0,-0.15866181674213742,-1.0494642812956227,1.0,-0.2663499369014921,-0.0,0.0
2020-02-19,-0.0,-0.15830775324289537,-1.0485196554114269,1.0,-0.26866521437766117,-0.0,0.0
2020-02-20,-0.0,-0.1583099709727839,-1.0479569305579677,1.0,-0.27471655047510357,-0.0,0.0
2020-02-21,-0.0,-0.1654508461118555,-1.0494268274527319,1.0,-0.26638876482556695,-0.0,0.0
2020-02-24,-0.0,-0.1681932136917616,-1.0545585424578647,1.0,-0.25943852855759925,-0.0,0.0
2020-02-25,-0.0,-0.17568333620880883,-1.0136297537771426,1.0,-0.27538017893673133,-0.0,0.0
2020-02-26,-0.0,-0.16719327240909976,-1.0031353295741785,1.0,-0.2601837448959751,-0.0,0.0
2020-02-27,-0.0,-0.16849674472840348,-1.0014089981537264,1.0,-0.25942571178699836,-0.0,0.0
2020-02-28,-0.0,-0.1755754785558517,-0.9722558759389387,1.0,-0.27523624909134964,-0.0,0.0
2020-03-02,-0.0,-0.1693729884083924,-0.9722914599617647,1.0,-0.2782953802966871,-0.0,0.0
2020-03-03,-0.0,-0.19309860802433035,-0.9053924435606504,1.0,-0.24094046087261667,-0.0,0.0
2020-03-04,-0.0,-0.2040688648423199,-0.9193641819403573,1.0,-0.1937113330398313,-0.0,0.0
2020-03-05,-0.0,-0.2148105625717566,-0.898760045924225,1.0,-0.1826406429391504,-0.0,0.0
2020-03-06,-0.0,-0.22631985812377792,-0.8894547769542085,1.0,-0.15786003365012963,-0.0,0.0
2020-03-09,-0.0,-0.22824032966782778,-0.8945199553764543,1.0,-0.15395123283928694,-0.0,0.0
2020-03-10,-0.06143177360605211,-0.2553002708508453,-0.7564910806014756,1.0,-0.2616979546091342,-0.0,0.0
2020-03-11,-0.05875096017318032,-0.25921184329973695,-0.7535671888456973,1.0,-0.25616256604827636,-0.0,0.0
2020-03-12,-0.0571301933888539,-0.2611332726806168,-0.7575057736720554,1.0,-0.2570275503300907,-0.0,0.0
2020-03-13,-0.1307193938171139,-0.21189499405922838,-0.6510413163853207,1.0,-0.24814490999170533,-0.0,0.0
2020-03-16,-0.14738953108452194,-0.21255548795601523,-0.6359990085400752,1.0,-0.2573514500101399,-0.0,0.0
2020-03-17,-0.24885138076123228,-0.26756782898873144,-0.5477825603327369,1.0,-0.28698553948832034,-0.06700681917105962,0.0
2020-03-18,-0.24470886803294387,-0.2754261635701973,-0.5205659835280598,1.0,-0.28409308561578245,-0.06940720168550085,0.0
2020-03-19,-0.250958126330731,-0.23394842678022237,-0.5160397444996451,1.0,-0.2817364561154483,-0.08308493021055122,0.0
2020-03-20,-0.25080439102867413,-0.2356629128418662,-0.5158039178574808,1.0,-0.2815132014762941,-0.08209520204409956,0.0
2020-03-23,-0.2510441492248519,-0.24264376224073245,-0.5049434861605985,1.0,-0.27973760588970953,-0.08129026168621252,0.0
2020-03-24,-0.2742850389978729,-0.2636728905696053,-0.4647128338454266,1.0,-0.27352871661545736,-0.08730796502008982,0.0
2020-03-25,-0.28251469881723135,-0.2604149985129601,-0.40033401203358426,1.0,-0.27574294799935944,-0.06872411978678136,0.0
2020-03-26,-0.2963191727861277,-0.2617070436712191,-0.3876192437032462,1.0,-0.274906778303937,-0.0671196211653284,0.0
2020-03-27,-0.2960654015665319,-0.26124089424767644,-0.387271357128177,1.0,-0.27416592450503524,-0.0648306729693316,0.0
2020-03-30,-0.28392417752665633,-0.25387314316959814,-0.41465415109815,1.0,-0.276086758406999,-0.04978128132689329,0.0
2020-03-31,-0.2876552795031056,-0.2510732553891122,-0.4092071611253197,1.0,-0.2804393496529047,-0.05514705882352942,0.0
2020-04-01,-0.28977570903780775,-0.25591530335181506,-0.4000045633969927,1.0,-0.28192666621032697,-0.054076254363748376,0.0
2020-04-02,-0.28489281442635017,-0.2767043886282087,-0.40627012604655444,1.0,-0.2805225871745331,-0.05172968994387708,0.0
2020-04-03,-0.2838275489813262,-0.2824494108459471,-0.4080207639479064,1.0,-0.26954085031122954,-0.05303534924317248,0.0
2020-04-06,-0.28306088713380473,-0.2806272384975664,-0.40809532555790246,1.0,-0.2695151069887042,-0.0545963816695748,0.0
2020-04-07,-0.27604213967850333,-0.2678684951412224,-0.40139406048496956,1.0,-0.27038870220688405,-0.054763418399782035,0.0
2020-04-08,-0.2761329579511398,-0.2678911997093815,-0.40155299246208337,1.0,-0.27038870220688405,-0.0545363727181909,0.0
2020-04-09,-0.27537715885043346,-0.2741256513527658,-0.40082371948028306,1.0,-0.2710765239948119,-0.054065123899242264,0.0
2020-04-13,-0.2541967540458334,-0.3630917829529359,-0.3856370010912721,1.0,-0.281687524669716,-0.03724256425735447,0.0
2020-04-14,-0.2508969819196586,-0.4018009989916282,-0.35668222217011003,1.0,-0.2944680252327463,-0.04120254203503506,0.0
2020-04-15,-0.24796195652173914,-0.40482102698650674,-0.3554628935532234,1.0,-0.29453242128935536,-0.03980041229385308,0.0
2020-04-16,-0.24325274931413698,-0.41247918962646846,-0.3532487631017422,1.0,-0.29458109597392546,-0.04126902244003095,0.0
2020-04-17,-0.24171005112330562,-0.41735847286712624,-0.3492331504150837,1.0,-0.29435767553116643,-0.04246986539092913,0.0
2020-04-20,-0.2481680050570084,-0.4079554234073935,-0.35609767518085833,1.0,-0.29141010933439465,-0.0375529698218341,0.0
2020-04-21,-0.24899184094532495,-0.40588952452405513,-0.3544030760573947,1.0,-0.29398386945512517,-0.04128763012285473,0.0
2020-04-22,-0.24511707328483542,-0.4116161025473088,-0.3511496807092232,1.0,-0.29400481860073446,-0.03726228626230965,0.0
2020-04-23,-0.23785727629366712,-0.4186437511675696,-0.34625443676443113,1.0,-0.2924761815804222,-0.03990752848869793,0.0
2020-04-24,-0.24176697440691833,-0.4125745004090219,-0.34867360056094426,1.0,-0.2949164426785088,-0.03931284328619844,0.0
2020-04-27,-0.25073746312684364,-0.4131432317273025,-0.33675141639743406,1.0,-0.2972795804654212,-0.04326450344149459,0.0
2020-04-28,-0.24713330988392543,-0.4247391253370853,-0.3330753898464064,1.0,-0.29473560792589987,-0.0452573572517294,0.0
2020-04-29,-0.2413477771525042,-0.43078221722003374,-0.32808103545301065,1.0,-0.29276871131119864,-0.05179609829300318,0.0
2020-04-30,-0.2419675660496572,-0.4175227575878127,-0.33402756651767956,1.0,-0.29979173004469617,-0.04682563826550909,0.0
2020-05-01,-0.24229446043670574,-0.420276627115074,-0.33235039434576047,1.0,-0.29930492171593065,-0.04608111586978399,0.0
2020-05-04,-0.24051933495236313,-0.4185736969923407,-0.3356996076966187,1.0,-0.3008826826078834,-0.039463852045581914,0.0
2020-05-05,-0.23886355664679063,-0.4172103355547761,-0.3254998246229393,1.0,-0.30835963989243537,-0.048427452355898515,0.0
2020-05-06,-0.23834572403796697,-0.41716930845840927,-0.3254547154813672,1.0,-0.30852854537803337,-0.0483705054472343,0.0
2020-05-07,-0.24448916553563907,-0.41910422614311793,-0.3255955445312866,1.0,-0.3068750877521412,-0.04396967286001779,0.0
2020-05-08,-0.2440856440856441,-0.4205218205218205,-0.3252837252837253,1.0,-0.3067743067743068,-0.04333684333684333,0.0
2020-05-11,-0.2471171613687928,-0.4116670175192384,-0.32959090590134027,1.0,-0.31034079479802584,-0.04030126540827544,0.0
2020-05-12,-0.245906624251497,-0.4121678517964072,-0.32611339820359275,1.0,-0.31130707335329344,-0.04355351796407186,0.0
2020-05-13,-0.24557128128221953,-0.42122035804667735,-0.3242337613647015,1.0,-0.3114865498172275,-0.04072546630424595,0.0
2020-05-14,-0.24655640929535233,-0.41988380809595205,-0.32123781859070466,1.0,-0.3125,-0.04242410044977512,0.0
2020-05-15,-0.25516804950077343,-0.42724886326348854,-0.3252707073548024,1.0,-0.31235644306942295,-0.02376599634369287,0.0
2020-05-18,-0.25699805251179053,-0.42032896126140923,-0.31647856589783896,1.0,-0.3116450409441798,-0.04092071611253197,0.0
2020-05-19,-0.25506851886615356,-0.4250516238032664,-0.31070489956823727,1.0,-0.31117420687065894,-0.04453726299981228,0.0
2020-05-20,-0.2556644931275508,-0.42444996950790453,-0.31158230520242064,1.0,-0.31045644321433596,-0.04339259745742834,0.0
2020-05-21,-0.25607524863951964,-0.42477481703884407,-0.3119018577594296,1.0,-0.3106117470444737,-0.042268718333646094,0.0
2020-05-22,-0.2572675441683677,-0.42291358719879873,-0.31127847774571227,1.0,-0.3107623002745126,-0.04406278595058775,0.0
2020-05-26,-0.25682239481896896,-0.42185043527230914,-0.31133115892718866,1.0,-0.31097918670952907,-0.04552174015064411,0.0
2020-05-27,-0.25303325432400087,-0.4233648588392669,-0.3012133017296003,1.0,-0.3117504869634602,-0.05742648611860787,0.0
2020-05-28,-0.26588997979987783,-0.4160285620331658,-0.30964908159909804,1.0,-0.3172123831446423,-0.04007140508291445,0.0
2020-05-29,-0.2741855815594496,-0.40891450076443614,-0.3157003410560979,1.0,-0.32609667176290724,-0.027237445607432673,0.0
2020-06-01,-0.2733814641488136,-0.41133033887543213,-0.31079651012393295,1.0,-0.32697598946452505,-0.029207722879382923,0.0
2020-06-02,-0.2736146391946562,-0.4108570890958698,-0.3094834885690093,1.0,-0.3271003857371343,-0.03100009408222787,0.0
2020-06-03,-0.27379581090293614,-0.41035285267636756,-0.30870495310185947,1.0,-0.3269470368367851,-0.030959825101671407,0.0
2020-06-04,-0.2734768882815813,-0.4149036422748904,-0.29892098195354094,1.0,-0.33157423549922255,-0.037082410592281956,0.0
2020-06-05,-0.27973957964758334,-0.4165546198664874,-0.3026443044842309,1.0,-0.33262566933220106,-0.02733941924374307,0.0
2020-06-08,-0.2819050773671509,-0.4256139686745848,-0.2932617233710311,1.0,-0.3360857426773293,-0.029077745705768234,0.0
2020-06-09,-0.292429126765905,-0.42168389115388266,-0.29871053380108087,1.0,-0.3403337441926615,-0.017161278088555987,0.0
2020-06-10,-0.29405356762261115,-0.4193762284794089,-0.29568759324602745,1.0,-0.33857484547801175,-0.0204371610580908,0.0
2020-06-11,-0.2937917317800824,-0.41800445138987546,-0.29495193446038737,1.0,-0.33944215560922475,-0.021570298811384194,0.0
2020-06-12,-0.2919084689785327,-0.40702995989620194,-0.30092002830856335,1.0,-0.33496107572540695,-0.024180231186600613,0.0
2020-06-15,-0.29383235941233526,-0.41302136317395727,-0.2955830514088339,1.0,-0.33686626132626746,-0.026496959947006078,0.0
2020-06-16,-0.2919137275282889,-0.41558196121046037,-0.2912758970966904,1.0,-0.3349554699865347,-0.02858425267534431,0.0
2020-06-17,-0.2915751434847304,-0.4151019154916271,-0.2918113323413401,1.0,-0.3348921797869577,-0.028507994992796243,0.0
2020-06-18,-0.29210165808493554,-0.41419056167036705,-0.2925268080684019,1.0,-0.3350654258585668,-0.02805989890878171,0.0
2020-06-19,-0.29185573832482514,-0.41430327093968616,-0.2930374361883154,1.0,-0.3351295140858386,-0.02904613348459066,0.0
2020-06-22,-0.2930606454663672,-0.4143042912873862,-0.2868660598179454,1.0,-0.33975647239626433,-0.030358198368601493,0.0
2020-06-23,-0.29048879644511677,-0.41207336673915096,-0.2864233714663893,1.0,-0.34003025432542305,-0.034603384702656705,0.0
2020-06-24,-0.2894954507857733,-0.41002008743944224,-0.28689589979912555,1.0,-0.34004490133522386,-0.03674819803852061,0.0
2020-06-25,-0.2885242030696576,-0.4104132231404959,-0.28724911452184176,1.0,-0.3393624557260921,-0.035726092089728455,0.0
2020-06-26,-0.2884533648170012,-0.41086186540731995,-0.2871546635182999,1.0,-0.33938606847697755,-0.03541912632821724,0.0
2020-06-29,-0.28490196541065993,-0.405516362692589,-0.2930420215652502,1.0,-0.33629049383007337,-0.039709317415001305,0.0
2020-06-30,-0.28743984146456547,-0.3988864773048976,-0.2956261206001699,1.0,-0.3370057563461357,-0.04020005661979806,0.0
2020-07-01,-0.2855930405262041,-0.39932102694674304,-0.29316076101563054,1.0,-0.3396044038946649,-0.03988966687884575,0.0
2020-07-02,-0.2922448786934768,-0.39320777872179746,-0.29632776361748325,1.0,-0.34367034834324556,-0.034598319645048614,0.0
2020-07-06,-0.2922074857223769,-0.39333081606645587,-0.29617218105442017,1.0,-0.34367772690800963,-0.03454948789351961,0.0
2020-07-07,-0.28924723577810785,-0.3967277270905534,-0.29492892000848714,1.0,-0.34318787278685436,-0.0334299926916095,0.0
2020-07-08,-0.28848964964398544,-0.39960861979535056,-0.29296930258876785,1.0,-0.3417975196868958,-0.034846984486254534,0.0
2020-07-09,-0.28574459058124735,-0.39871776740677883,-0.29236788761608445,1.0,-0.3424315278367039,-0.03775986423419601,0.0
2020-07-10,-0.2865494318985432,-0.4014897930319174,-0.29126396680967426,1.0,-0.34218094384988923,-0.03578331997548442,0.0
2020-07-13,-0.2921676804828594,-0.40201348611307586,-0.29183760079219123,1.0,-0.34257556467204225,-0.0291413212618475,0.0
2020-07-14,-0.2855292288850158,-0.4005134485844835,-0.2872956804371379,1.0,-0.347048848273588,-0.03488152998257101,0.0
2020-07-15,-0.28626619552414606,-0.39818610129564197,-0.2886690223792697,1.0,-0.3465724381625442,-0.03604240282685512,0.0
2020-07-16,-0.2931294472456529,-0.3822157297017106,-0.2885820649356769,1.0,-0.3529051411337826,-0.03934781584279723,0.0
2020-07-17,-0.2971315342517456,-0.3843413851670126,-0.28937063596905077,1.0,-0.3536280430269862,-0.034487639177203246,0.0
2020-07-20,-0.3003760020810178,-0.3827417409605789,-0.2918863953460874,1.0,-0.35405680232695624,-0.035708373731879774,0.0
2020-07-21,-0.28601820115825555,-0.3874482921640468,-0.2851908757830044,1.0,-0.3588701099160856,-0.04625930741047158,0.0
2020-07-22,-0.28410729055890344,-0.38818385915160103,-0.28429634881247784,1.0,-0.3593997400449013,-0.04724093111189885,0.0
2020-07-23,-0.28532576563793305,-0.3888140002364905,-0.284829135627291,1.0,-0.35986756533049546,-0.046091994797209414,0.0
2020-07-24,-0.2720355404319675,-0.3961434850418262,-0.2790538305212912,1.0,-0.35878349638451723,-0.057044283756321194,0.0
2020-07-27,-0.27665058645478624,-0.39703934922436623,-0.27762012864169505,1.0,-0.3649025728339009,-0.04854805145667802,0.0
2020-07-28,-0.2750922334689244,-0.39402610916658787,-0.27471383975026015,1.0,-0.36791694257875324,-0.05321161668716299,0.0
2020-07-29,-0.27536300767603794,-0.3836355426697402,-0.27400841274745125,1.0,-0.37462867463580407,-0.06884669312483661,0.0
2020-07-30,-0.28253991082985763,-0.4014094635409176,-0.2766192051392684,1.0,-0.3806030969845151,-0.05585119133227864,0.0
2020-07-31,-0.2885986603605983,-0.4031402299954385,-0.2778671404220584,1.0,-0.3797805680263126,-0.05140085948191006,0.0
2020-08-03,-0.2805618921839357,-0.40780405811021736,-0.2807299795893865,1.0,-0.37661183815584104,-0.05551686877176132,0.0
2020-08-04,-0.2793701089826684,-0.40491622257429544,-0.2798021988573623,1.0,-0.3782946852945413,-0.058092083153295886,0.0
2020-08-05,-0.27936126785928683,-0.4047784848121023,-0.28008164245407613,1.0,-0.37754832512906716,-0.05950294152959539,0.0
2020-08-06,-0.28031885519460253,-0.40116209272731634,-0.28151936421042517,1.0,-0.3770078513289634,-0.061009868184110055,0.0
2020-08-07,-0.2793774506266387,-0.4009525871400736,-0.284068220634577,1.0,-0.3735777344783623,-0.06757114334512039,0.0
2020-08-10,-0.275653052388512,-0.40356953865396644,-0.2826045124356569,1.0,-0.3736469909077789,-0.0698754028960408,0.0
2020-08-11,-0.2809873570138471,-0.4036604455147501,-0.28736905478627334,1.0,-0.37420830824804335,-0.061962673088500904,0.0
2020-08-12,-0.2820926813986553,-0.4043665807166783,-0.2898763766055377,1.0,-0.3743162156300455,-0.059160903197821524,0.0
2020-08-13,-0.28210257399016675,-0.4047768244480863,-0.2895979947941772,1.0,-0.37426491853851346,-0.059384941675503705,0.0
2020-08-14,-0.28135846509834167,-0.4047917470111839,-0.28863767836482834,1.0,-0.3751687234863093,-0.060378904743540296,0.0
2020-08-17,-0.28426689824866114,-0.40748781782216426,-0.28865730689438895,1.0,-0.3754040623341535,-0.05647223428378444,0.0
