Date,HLF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.5329115889156252,-0.9313436311418147,-0.04160521617635644,-0.7174571140262361,-0.6577272374446946,0.0
2018-09-25,1.0,-0.5350118322535594,-0.9291616557396128,-0.04515653489544943,-0.7154827947394965,-0.6546145788881561,0.0
2018-09-26,1.0,-0.5346976816434313,-0.929478466855656,-0.04275562114092656,-0.7172925323288416,-0.6591200341734301,0.0
2018-09-27,1.0,-0.5381451299961195,-0.9204889406286381,-0.045401629802095465,-0.717500970120295,-0.6589445091191307,0.0
2018-09-28,1.0,-0.5365333126382368,-0.9215785184897753,-0.04605952427146793,-0.7172403088743161,-0.6589189398936789,0.0
2018-10-01,1.0,-0.539005439005439,-0.9208236208236208,-0.0458041958041958,-0.7195027195027195,-0.6598679098679098,0.0
2018-10-02,1.0,-0.5401468360330964,-0.9093734219010994,-0.05018840073029561,-0.7220215204133162,-0.6628209610379521,0.0
2018-10-03,1.0,-0.5406834350581192,-0.9123741398748202,-0.05100493721572134,-0.7216887610309839,-0.6618201609454574,0.0
2018-10-04,1.0,-0.5427106397855728,-0.9072757642854368,-0.05181991220914423,-0.7241191780289787,-0.6586644913180282,0.0
2018-10-05,1.0,-0.5306059317118441,-0.8997331889718108,-0.03685085650206875,-0.7318742508023665,-0.6678009357720118,0.0
2018-10-08,1.0,-0.5298821711415878,-0.8985899169403129,-0.035696349237009845,-0.7319683214216727,-0.6671431330886614,0.0
2018-10-09,1.0,-0.5338107218889103,-0.9007160828333655,-0.04191987613702341,-0.7305593187536287,-0.6637120185794465,0.0
2018-10-10,1.0,-0.5343186566586705,-0.8997910701849414,-0.042327632902576795,-0.7306739921070958,-0.6619592973767701,0.0
2018-10-11,1.0,-0.4738969349949478,-0.8876164814191085,-0.0,-0.708992926911418,-0.6719059915422327,0.0
2018-10-12,1.0,-0.49983207075418895,-0.8944284808000896,-0.0,-0.6906370116057768,-0.6468634548643505,0.0
2018-10-15,1.0,-0.48007886611361184,-0.9100107882891262,-0.0,-0.684907555522488,-0.6451024887466985,0.0
2018-10-16,1.0,-0.4746715301298991,-0.9197156362824281,-0.0,-0.6837384151561394,-0.643912606543343,0.0
2018-10-17,1.0,-0.45210028831064564,-0.8756614722090434,-0.0,-0.6741724754571002,-0.6476041020400716,0.0
2018-10-18,1.0,-0.45113798268366645,-0.8739268622365105,-0.0,-0.6789171811639207,-0.6492894458042597,0.0
2018-10-19,1.0,-0.43516037940771846,-0.8598218811092606,-0.0,-0.6788067482441532,-0.646477445514445,0.0
2018-10-22,1.0,-0.4348644442031346,-0.8507981322619177,-0.0,-0.6833532413942882,-0.650631628479386,0.0
2018-10-23,1.0,-0.4422491299303945,-0.8532845127610209,-0.0,-0.6800681554524363,-0.6496882250580047,0.0
2018-10-24,1.0,-0.44093461329469297,-0.8522006882811084,-0.0,-0.6798043832639014,-0.6495562398116282,0.0
2018-10-25,1.0,-0.4010915961094395,-0.79690014694563,-0.0,-0.6884752641522637,-0.6122384717654468,0.0
2018-10-26,1.0,-0.3776977171164306,-0.7831780233484602,-0.0,-0.699691689472408,-0.6035611598018499,0.0
2018-10-29,1.0,-0.3579621783610623,-0.790258688987634,-0.0,-0.6892632014053942,-0.6071096414177947,0.0
2018-10-30,1.0,-0.3407711408470134,-0.7926265691819562,-0.0,-0.6920264864119189,-0.6232928679817906,0.0
2018-10-31,1.0,-0.3461406870124538,-0.7686807171205694,-0.0,-0.6893389900095799,-0.6171821540988094,0.0
2018-11-01,1.0,-0.30646944982029306,-0.8166298037047277,-0.0,-0.7019629527232513,-0.630840475532209,0.0
2018-11-02,1.0,-0.3138009205193378,-0.7818918733255479,-0.0,-0.7136085731950265,-0.6255066291131414,0.0
2018-11-05,1.0,-0.3106396127304563,-0.7904006591822021,-0.0,-0.7140110550348474,-0.6181893088886601,0.0
2018-11-06,1.0,-0.31557264487778086,-0.7943902773963197,-0.0,-0.7104504257072234,-0.6127094204888767,0.0
2018-11-07,1.0,-0.31810326950991913,-0.8004423861201355,-0.0,-0.7188428838045207,-0.6187875855395037,0.0
2018-11-08,1.0,-0.28322529752718045,-0.8061528963885174,-0.0,-0.7104640395102377,-0.6299001954933635,0.0
2018-11-09,1.0,-0.2831521552758822,-0.8058708549089537,-0.0,-0.7105037550152602,-0.629710915263537,0.0
2018-11-12,1.0,-0.28238023747782176,-0.7894090350757472,-0.0,-0.7146854101269278,-0.6255629862153678,0.0
2018-11-13,1.0,-0.2565038178255287,-0.7843435367254543,-0.0,-0.7170079059395904,-0.6207514021217649,0.0
2018-11-14,1.0,-0.2586516017726058,-0.7843104089848111,-0.0,-0.7187172287811644,-0.6211562531714083,0.0
2018-11-15,1.0,-0.2577834807861147,-0.7841899101776186,-0.0,-0.7200310663875193,-0.6147430269467143,0.0
2018-11-16,1.0,-0.2532587827141366,-0.7736198592071137,-0.0,-0.7193236552258413,-0.6220822526861801,0.0
2018-11-19,1.0,-0.2539319031421547,-0.7732462196477283,-0.0,-0.7187889401542451,-0.6218300609571279,0.0
2018-11-20,1.0,-0.21924633029056745,-0.764603604507306,-0.0,-0.7216705119202862,-0.6381449159059751,0.0
2018-11-21,1.0,-0.22817835239516,-0.7591248135256092,-0.0,-0.721531576330184,-0.6062655395325709,0.0
2018-11-23,1.0,-0.23003014942186,-0.743895570354173,-0.0,-0.7299804525726402,-0.6092502402014379,0.0
2018-11-26,1.0,-0.2293605325032288,-0.7470940821935953,-0.0,-0.7279531079246282,-0.6071795211444846,0.0
2018-11-27,1.0,-0.21853780737029468,-0.7521919704660821,-0.0,-0.7235480255784825,-0.6019513481442416,0.0
2018-11-28,1.0,-0.21968023734959619,-0.748805010713697,-0.0,-0.7250370858744025,-0.6029668699522004,0.0
2018-11-29,1.0,-0.1874653897521092,-0.736343203361673,-0.0,-0.7233460373302063,-0.6103130395126878,0.0
2018-11-30,1.0,-0.1892956821539977,-0.7467082580857003,-0.0,-0.7375472007880479,-0.6099819405680512,0.0
2018-12-03,1.0,-0.18786089238845144,-0.7466863517060367,-0.0,-0.737007874015748,-0.6092847769028871,0.0
2018-12-04,1.0,-0.17972787335644663,-0.750343429057369,-0.0,-0.7333028063060116,-0.6073788186040426,0.0
2018-12-06,1.0,-0.17405645417063112,-0.68848715509039,-0.0,-0.7315889628924832,-0.5774500475737393,0.0
2018-12-07,1.0,-0.1752655779292849,-0.6882511495164103,-0.0,-0.7315998097352148,-0.5759315046773427,0.0
2018-12-10,1.0,-0.14671269417856583,-0.6951200376588734,-0.0,-0.7364820335791621,-0.559924682253256,0.0
2018-12-11,1.0,-0.15401035944121802,-0.6928896562549051,-0.0,-0.7387537278292262,-0.5535394757494898,0.0
2018-12-12,1.0,-0.15457541987129178,-0.692732695024329,-0.0,-0.7387537278292262,-0.5531627687961074,0.0
2018-12-13,1.0,-0.15478730079056344,-0.6911155728447735,-0.0,-0.7389885807504079,-0.5522336554147321,0.0
2018-12-14,1.0,-0.158838653038189,-0.6799084467297924,-0.0,-0.7446541669279488,-0.552016053176146,0.0
2018-12-17,1.0,-0.13975,-0.68115625,-0.0,-0.7322187499999999,-0.5719062500000001,0.0
2018-12-18,1.0,-0.12888723529594148,-0.6700151923852045,-0.0,-0.7285523827240877,-0.573031966018665,0.0
2018-12-19,1.0,-0.1328701693443335,-0.6692202716953043,-0.0,-0.7269090006823399,-0.5725451274734817,0.0
2018-12-20,1.0,-0.13217380577913468,-0.6576618250223579,-0.0,-0.727387670768187,-0.5665957381194684,0.0
2018-12-21,1.0,-0.12860996995523943,-0.6566926237047028,-0.0,-0.7284014961064442,-0.5520878042798454,0.0
2018-12-24,1.0,-0.11287917972434357,-0.6388170505370128,-0.0,-0.7243131408403566,-0.5665561201204855,0.0
2018-12-26,1.0,-0.11401897304622796,-0.6442102093058274,-0.0,-0.7013702755609095,-0.5519951814485771,0.0
2018-12-27,1.0,-0.07958657826930315,-0.6128948206479257,-0.0,-0.6443646680756202,-0.5582640919486986,0.0
2018-12-28,1.0,-0.07826288227295085,-0.6139224025692214,-0.0,-0.643925585163325,-0.5571564968318722,0.0
2018-12-31,1.0,-0.07916437603078615,-0.6127716211915165,-0.0,-0.6439917826451781,-0.5575070165793814,0.0
2019-01-02,1.0,-0.07815075028189782,-0.6123109838956833,-0.0,-0.6431318125307196,-0.5576372625552953,0.0
2019-01-03,1.0,-0.08157073509015257,-0.6108125288950531,-0.0,-0.6449375866851595,-0.5521555709662506,0.0
2019-01-04,1.0,-0.07012344258049664,-0.6131556987885938,-0.0,-0.6402612724081375,-0.5539377895433487,0.0
2019-01-07,1.0,-0.05378165495045312,-0.58945258462494,-0.0,-0.6408909968662657,-0.5390587504587674,0.0
2019-01-08,1.0,-0.056874841544832244,-0.5753401504267726,-0.0,-0.6488351784557311,-0.535930589594073,0.0
2019-01-09,1.0,-0.05238846327174402,-0.5630633168093736,-0.0,-0.6527151870211807,-0.5484452456061288,0.0
2019-01-10,1.0,-0.053851570201380095,-0.5594704971130827,-0.0,-0.6562737642585552,-0.5469088860723842,0.0
2019-01-11,1.0,-0.050721975755178166,-0.5586199101415694,-0.0,-0.6626917968860381,-0.5537031280906497,0.0
2019-01-14,1.0,-0.0655047406581149,-0.545733407696598,-0.0,-0.6505577244841049,-0.5268265476854435,0.0
2019-01-15,1.0,-0.06331554388219844,-0.5449439771996982,-0.0,-0.6502277236022241,-0.5356394422867362,0.0
2019-01-16,1.0,-0.06332475956161933,-0.5462424513531648,-0.0,-0.6513363900693357,-0.5348915231491836,0.0
2019-01-17,1.0,-0.06484613019537691,-0.5440646225228499,-0.0,-0.6507253263269699,-0.5354557397210499,0.0
2019-01-18,1.0,-0.06902848794740687,-0.5427038264876103,-0.0,-0.6507838399730292,-0.546918019890993,0.0
2019-01-22,1.0,-0.0,-0.5466723671084509,-0.0,-0.7840387630041328,-0.5195097620065555,0.0
2019-01-23,1.0,-0.0,-0.5266253604774006,-0.0,-0.7945064671787112,-0.5341632641407076,0.0
2019-01-24,1.0,-0.0,-0.5158725635472472,-0.0,-0.8077054599338881,-0.5260743189330901,0.0
2019-01-25,1.0,-0.0,-0.46727668845315906,-0.0,-0.9355119825708061,-0.502076978939724,0.0
2019-01-28,1.0,-0.0,-0.449128118540945,-0.0,-0.9623300631713778,-0.49969433204273533,0.0
2019-01-29,1.0,-0.0,-0.4414314486704224,-0.0,-0.9679208383198575,-0.5095595318018623,0.0
2019-01-30,1.0,-0.0,-0.43926459019259345,-0.0,-0.9624428192651729,-0.5119897438885813,0.0
2019-01-31,1.0,-0.0,-0.44119187569109003,-0.0,-0.9428213932375021,-0.5258394925216784,0.0
2019-02-01,1.0,-0.0,-0.44083012708406205,-0.0,-0.9515273405619681,-0.5224145971785007,0.0
2019-02-04,1.0,-0.0,-0.44242265185314783,-0.0,-0.9482984865716034,-0.525355028723063,0.0
2019-02-05,1.0,-0.0,-0.44704954889193843,-0.0,-0.9489036176238722,-0.5238401121200619,0.0
2019-02-06,1.0,-0.0,-0.4456232646500073,-0.0,-0.9438258073944176,-0.5332164255443519,0.0
2019-02-07,1.0,-0.0,-0.4476154273516769,-0.0,-0.9494722067896721,-0.5269744729378052,0.0
2019-02-08,1.0,-0.0,-0.4427601877597393,-0.0,-0.960414984901486,-0.5866594911352289,0.0
2019-02-11,1.0,-0.0,-0.43856383777130675,-0.0,-0.9763441505808892,-0.5871033592506979,0.0
2019-02-12,1.0,-0.0,-0.44094985854451335,-0.0,-0.9851321254439295,-0.5836092216938542,0.0
2019-02-13,1.0,-0.0,-0.4783362719310923,-0.0,-0.906812729427407,-0.5052750238459982,0.0
2019-02-14,1.0,-0.0,-0.46013621214316763,-0.0,-0.9245326764237067,-0.5134618171279525,0.0
2019-02-15,1.0,-0.0,-0.43520895221065387,-0.0,-0.9304069448850691,-0.5184725867389612,0.0
2019-02-19,1.0,-0.0,-0.40969545941873603,-0.0,-0.9660108371243952,-0.5218915708035119,0.0
2019-02-20,1.0,-0.0,-0.3920283999076426,-0.0,-0.9704456245670745,-0.5236665897021473,0.0
2019-02-21,1.0,-0.0,-0.3721590086568806,-0.0,-0.9830915776368744,-0.540056168389357,0.0
2019-02-22,1.0,-0.0,-0.37531457001533075,-0.0,-0.9801857047814642,-0.5370975673252147,0.0
2019-02-25,1.0,-0.0,-0.371074116040559,-0.0,-0.9909642929777158,-0.5433336238705366,0.0
2019-02-26,1.0,-0.0,-0.3702175870784069,-0.0,-0.9918368532667112,-0.5429799843128141,0.0
2019-02-27,1.0,-0.0,-0.36956205864403824,-0.0,-0.99526314259975,-0.5411932230972654,0.0
2019-02-28,1.0,-0.0,-0.3709925882865862,-0.0,-0.9954657753233541,-0.5400959162912368,0.0
2019-03-01,1.0,-0.0,-0.3674886003891842,-0.0,-0.9963985942900293,-0.5404722488455171,0.0
2019-03-04,1.0,-0.0,-0.36350441244774734,-0.0,-0.9865013934045518,-0.5529493729679517,0.0
2019-03-05,1.0,-0.0,-0.35730696524647376,-0.0,-0.9970335902282973,-0.5539043187436382,0.0
2019-03-06,1.0,-0.0,-0.3551483420593368,-0.0,-1.0031413612565445,-0.550349040139616,0.0
2019-03-07,1.0,-0.0,-0.31288912055135665,-0.0,-1.0369212058031447,-0.5459994787594474,0.0
2019-03-08,1.0,-0.0,-0.2960397486482537,-0.0,-1.0829753032295777,-0.5437088996054362,0.0
2019-03-11,1.0,-0.0,-0.29724450232337885,-0.0,-1.072986651670761,-0.5894574836475568,0.0
2019-03-12,1.0,-0.0,-0.245894283406623,-0.0,-1.0962936372610608,-0.6491968051691646,0.0
2019-03-13,1.0,-0.0,-0.25972736300442356,-0.0,-1.0969275676326322,-0.6525533387499624,0.0
2019-03-14,1.0,-0.0,-0.2586258716037509,-0.0,-1.0981606155325798,-0.6487136330848762,0.0
2019-03-15,1.0,-0.0,-0.2517345399698341,-0.0,-1.0998190045248868,-0.6650377073906485,0.0
2019-03-18,1.0,-0.0,-0.27009499451954694,-0.0,-1.1004140786749483,-0.6742175130921934,0.0
2019-03-19,1.0,-0.0,-0.27122835943940643,-0.0,-1.0950199993893315,-0.6870935238618668,0.0
2019-03-20,1.0,-0.0,-0.2742690953620083,-0.0,-1.0931272003673658,-0.6939843869585183,0.0
2019-03-21,1.0,-0.0,-0.2769941484447182,-0.0,-1.0774253156760085,-0.7253464736680013,0.0
2019-03-22,1.0,-0.0,-0.2736296801811583,-0.0,-1.1062133573223314,-0.7222136054843813,0.0
2019-03-25,1.0,-0.0,-0.205582509365596,-0.0,-1.1401461647116624,-0.7249585457225327,0.0
2019-03-26,1.0,-0.0,-0.20430007733952052,-0.0,-1.1391802010827534,-0.7501005413766435,0.0
2019-03-27,1.0,-0.0,-0.173785205818632,-0.0,-1.1662643144537295,-0.7549984524914887,0.0
2019-03-28,1.0,-0.0,-0.16957938848362564,-0.0,-1.1684618966320037,-0.7661027471674685,0.0
2019-03-29,1.0,-0.0,-0.1612863173578346,-0.0,-1.1708467842066053,-0.7719145766078968,0.0
2019-04-01,1.0,-0.0,-0.16938940306851358,-0.0,-1.1708180632337413,-0.7655444437542704,0.0
2019-04-02,1.0,-0.0,-0.18154513082520513,-0.0,-1.1824121381018733,-0.7324972906022603,0.0
2019-04-03,1.0,-0.0,-0.18145498466970175,-0.0,-1.1807116974821148,-0.7348632661277834,0.0
2019-04-04,1.0,-0.0,-0.18007936015872034,-0.0,-1.1800793601587205,-0.7398784797569595,0.0
2019-04-05,1.0,-0.0,-0.17361607004253468,-0.0,-1.1839547952435656,-0.747151417305722,0.0
2019-04-08,1.0,-0.0,-0.17280769827720005,-0.0,-1.1822442961353405,-0.7490920378705572,0.0
2019-04-09,1.0,-0.0,-0.15920351500420682,-0.0,-1.2136736156554797,-0.7432613505344179,0.0
2019-04-10,1.0,-0.0,-0.1593842326232312,-0.0,-1.2179754315036542,-0.7325765821800653,0.0
2019-04-11,1.0,-0.0,-0.1458449699000807,-0.0,-1.2201948737044623,-0.7370446223546205,0.0
2019-04-12,1.0,-0.0,-0.14812167914737592,-0.0,-1.223440947083864,-0.7356678992014417,0.0
2019-04-15,1.0,-0.0,-0.15062696412458385,-0.0,-1.217399421263885,-0.7434581038613522,0.0
2019-04-16,1.0,-0.0,-0.15249805447470818,-0.0,-1.2157198443579769,-0.7446225680933852,0.0
2019-04-17,1.0,-0.0,-0.14656440757552042,-0.0,-1.2583502895601815,-0.7254343402723431,0.0
2019-04-18,1.0,-0.0,-0.14151091074167996,-0.0,-1.2464857080241694,-0.7427757427757427,0.0
2019-04-22,1.0,-0.0,-0.15065386885347748,-0.0,-1.2277203118690398,-0.7278911564625851,0.0
2019-04-23,1.0,-0.0,-0.14225422045680236,-0.0,-1.2191534260178747,-0.7418694141012909,0.0
2019-04-24,1.0,-0.0,-0.14583975821871337,-0.0,-1.1986060568679455,-0.7395300067846791,0.0
2019-04-25,1.0,-0.0,-0.16681171131969913,-0.0,-1.2168210356188225,-0.7244669609001055,0.0
2019-04-26,1.0,-0.0,-0.15527389368129302,-0.0,-1.2397309333250288,-0.7191616579988166,0.0
2019-04-29,1.0,-0.0,-0.15797675070900988,-0.0,-1.2422164739614174,-0.7163025524355658,0.0
2019-04-30,1.0,-0.0,-0.15742185062706682,-0.0,-1.2405939976290012,-0.7216884008236102,0.0
2019-05-01,1.0,-0.0,-0.16397790744843513,-0.0,-1.2373701126470498,-0.7190688676007115,0.0
2019-05-02,1.0,-0.0,-0.158702323542306,-0.0,-1.2285338510678274,-0.744222458821319,0.0
2019-05-03,1.0,-0.0,-0.16786689843556,-0.0,-1.2032840824435063,-0.7328966972932703,0.0
2019-05-06,1.0,-0.0,-0.0902047944118114,-0.0,-1.2831878075885061,-0.801714557866328,0.0
2019-05-07,1.0,-0.0,-0.08859512536146683,-0.0,-1.284692872350567,-0.8044424671899328,0.0
2019-05-08,1.0,-0.0,-0.10143326177547671,-0.0,-1.2506629624952645,-0.8048680388937998,0.0
2019-05-09,1.0,-0.0,-0.10319317104015176,-0.0,-1.2493834966803665,-0.8089788175782484,0.0
2019-05-10,1.0,-0.0,-0.10264449722882028,-0.0,-1.250609659540776,-0.8137767220902614,0.0
2019-05-13,1.0,-0.0,-0.1085730892182505,-0.0,-1.1050276082534147,-0.6925312409183377,0.0
2019-05-14,1.0,-0.0,-0.06549566615004879,-0.0,-1.110757132196774,-0.6938465070891453,0.0
2019-05-15,1.0,-0.0,-0.05941882318924389,-0.008761023565129393,-1.1424316900390343,-0.6808153823912101,0.0
2019-05-16,1.0,-0.0,-0.06246054972169622,-0.02573592700981236,-1.1141619326332701,-0.6667527400011477,0.0
2019-05-17,1.0,-0.0,-0.053029210761555985,-0.029845151244268866,-1.0951584532425964,-0.7055855128463911,0.0
2019-05-20,1.0,-0.0,-0.05348609591801485,-0.026224883412977143,-1.0959180148540502,-0.7030629282054234,0.0
2019-05-21,1.0,-0.0,-0.05033150763908908,-0.020495820121072355,-1.1069760737964833,-0.704842894205823,0.0
2019-05-22,1.0,-0.0,-0.03964161216905304,-0.0316326236639682,-1.1085822937973553,-0.7010745873066175,0.0
2019-05-23,1.0,-0.0,-0.03192715537113877,-0.047631396957123096,-1.1207641770401107,-0.6811894882434302,0.0
2019-05-24,1.0,-0.0,-0.028533738636689513,-0.042499498150325485,-1.1183218146884228,-0.6783860514467609,0.0
2019-05-28,1.0,-0.0,-0.014307055849230062,-0.04418524477131694,-1.1267237416685818,-0.687686738680763,0.0
2019-05-29,1.0,-0.0,-0.0057573838447809314,-0.04030168691346652,-1.1327364845414243,-0.699896367090794,0.0
2019-05-30,1.0,-0.0,-0.0,-0.039597354374564867,-1.1414771408679507,-0.7198015780923648,0.0
2019-05-31,1.0,-0.0,-0.0,-0.04194183756227552,-1.1371799328003709,-0.717385007530993,0.0
2019-06-03,1.0,-0.0,-0.0,-0.046109843122526216,-1.1357871320024269,-0.7071909398202988,0.0
2019-06-04,1.0,-0.0,-0.0,-0.013892568064753495,-1.1289183222958057,-0.8005003679175864,0.0
2019-06-05,1.0,-0.0,-0.0,-0.03826203520223802,-1.142265998368108,-0.733564518009092,0.0
2019-06-06,1.0,-0.0,-0.0,-0.016946186378882896,-1.1383112148169754,-0.7614700306256381,0.0
2019-06-07,1.0,-0.0,-0.0,-0.022815463165572578,-1.1311451495258935,-0.7636177972283006,0.0
2019-06-10,1.0,-0.0,-0.0,-0.020130513313523276,-1.1243081046437102,-0.7688049874730526,0.0
2019-06-11,1.0,-0.0,-0.0,-0.03567984570877531,-1.1208614593378334,-0.7656702025072323,0.0
2019-06-12,1.0,-0.0,-0.0,-0.03185085617439074,-1.1216176728420315,-0.7686283677166734,0.0
2019-06-13,1.0,-0.0,-0.0,-0.041619106155061904,-1.1143501039014254,-0.770831504082887,0.0
2019-06-14,1.0,-0.0,-0.0,-0.04853715623171446,-1.1152428320655354,-0.7619075482738443,0.0
2019-06-17,1.0,-0.0,-0.0,-0.047814608389557055,-1.130859489586389,-0.7547374596655911,0.0
2019-06-18,1.0,-0.0,-0.0,-0.05223132700583623,-1.131108884041738,-0.7642516064375405,0.0
2019-06-19,1.0,-0.0,-0.0,-0.056929015528773906,-1.1261160385420044,-0.7636208268261779,0.0
2019-06-20,1.0,-0.0,-0.0,-0.03782899628252788,-1.1575315985130112,-0.7786171003717471,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0336301287450367,-1.1633678257730717,-0.8110636505835639,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0052903466733055324,-1.2461878384265885,-0.8605215659426152,0.0
2019-06-25,1.0,-0.0,-0.0,-0.002162738214643932,-1.2544821965897692,-0.8777582748244734,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-1.2313390671103022,-0.907558541025802,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-1.2316401949992137,-0.9135084132725271,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-1.2414530586570216,-0.9036955496147192,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0016021613470721288,-1.2468585071626037,-0.893032168886655,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-1.241303528820796,-0.898216752480221,0.0
2019-07-03,1.0,-0.0,-0.0,-0.001317812431363936,-1.2407517806156068,-0.8955790530576386,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-1.2339632101783085,-0.8997837736203816,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-1.2301181781135386,-0.9045797937368734,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-1.2292430653502586,-0.9050619025231156,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-1.2341039555820446,-0.9027259324320084,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-1.2188652127726052,-0.9055489595700805,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-1.21959375,-0.90540625,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-1.2261488511488512,-0.8957292707292708,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-1.2332591733776201,-0.9002600820982044,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-1.2463497882561154,-0.9140066999557551,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-1.2520792330645671,-0.9223223922290646,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.9830587461279091,-0.7582444694207626,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-1.0029361725481587,-0.7411503210581197,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-1.0051339775971886,-0.7403085877443444,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-1.0221390020927414,-0.7314682233726181,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-1.0537364486496925,-0.7048081432236353,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-1.0611258424483483,-0.7010275107722905,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-1.0869662107579598,-0.6986267026936684,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-1.0842424579761774,-0.6987921629745074,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-1.0836832883722225,-0.6974163584281224,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-1.082437275985663,-0.6960351198910839,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-1.0778453084672384,-0.6973885049815448,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-1.1230937446049376,-0.7542728894515739,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-1.0744732140325006,-0.7615212274183942,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-1.0615680072300044,-0.7626525079078175,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-1.0527235818202323,-0.7667192962670577,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-1.0281038975594723,-0.7738799069741377,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-1.0370391092709672,-0.7604766966933364,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-1.0368503584229392,-0.7633568548387097,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-1.0266852367688024,-0.7588300835654597,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-1.0172668968919585,-0.723510387545908,0.0
