Date,IWF,IWM,MTUM,PMF,SPY,VLUE,VXX
2018-11-23,-0.06749351970338288,-0.2201660268399121,-0.0,1.0,-0.22653148275748927,-0.126406798569413,0.0
2018-11-26,-0.06729097648177912,-0.22119263948568244,-0.0,1.0,-0.2258503624495687,-0.12570931872601437,0.0
2018-11-27,-0.06856935940483246,-0.2217064981236421,-0.0,1.0,-0.22819145434195803,-0.12747712160115873,0.0
2018-11-28,-0.06798083098661133,-0.22472539235545014,-0.0,1.0,-0.22711328491675312,-0.12700294781219634,0.0
2018-11-29,-0.07246665009528544,-0.22800563426961634,-0.0,1.0,-0.22898334576186924,-0.12768249233573617,0.0
2018-11-30,-0.07183302060674493,-0.2288162330006808,-0.0,1.0,-0.22921475183899837,-0.13064775916178203,0.0
2018-12-03,-0.07335533993531392,-0.23006902070621188,-0.0,1.0,-0.23116935080524156,-0.13257310526491278,0.0
2018-12-04,-0.07470419145664817,-0.2300287452369811,-0.0,1.0,-0.23303696771174545,-0.13346480379704526,0.0
2018-12-06,-0.07490642825621496,-0.2032754196427112,-0.0,1.0,-0.2352614288282693,-0.12098131834006179,0.0
2018-12-07,-0.07845253278393668,-0.20306419438176526,-0.0,1.0,-0.23539030053304555,-0.1181856829850551,0.0
2018-12-10,-0.07150506230529595,-0.20351440809968852,-0.0,1.0,-0.23541342159916925,-0.11210085669781931,0.0
2018-12-11,-0.06171894093686354,-0.209010183299389,-0.0,1.0,-0.2351283095723014,-0.12345417515274949,0.0
2018-12-12,-0.057210456270640614,-0.21453099584312307,-0.0,1.0,-0.23922580221152426,-0.13206710152309284,0.0
2018-12-13,-0.05732599227545402,-0.21479168378667104,-0.0,1.0,-0.23909935080943379,-0.13230339386966883,0.0
2018-12-14,-0.05756081525312295,-0.21444773175542406,-0.0,1.0,-0.23925049309664692,-0.1324128862590401,0.0
2018-12-17,-0.0602856765850762,-0.21572540740252025,-0.0,1.0,-0.24414461964768755,-0.1292472125090717,0.0
2018-12-18,-0.0561204408291787,-0.21111584885856732,-0.0,1.0,-0.2428660456573078,-0.1298707688270795,0.0
2018-12-19,-0.05920091886126835,-0.21053408811223234,-0.0,1.0,-0.24157847239314134,-0.1295266223644269,0.0
2018-12-20,-0.05885047692282522,-0.206835621144942,-0.0,1.0,-0.24248621586688698,-0.12794293287086272,0.0
2018-12-21,-0.057936068298087263,-0.2065072175698133,-0.0,1.0,-0.24306754863306068,-0.12172113786698817,0.0
2018-12-24,-0.05077276998347536,-0.19816608884424713,-0.0,1.0,-0.24161617470757862,-0.12950782490360624,0.0
2018-12-26,-0.052270242459322144,-0.2020226381117757,-0.0,1.0,-0.23067399832786672,-0.12286963791883723,0.0
2018-12-27,-0.03007660134404812,-0.19236492942964112,-0.0,1.0,-0.20774785782539903,-0.13631592963328476,0.0
2018-12-28,-0.030173426704892602,-0.1921950149613824,-0.0,1.0,-0.2078457175980323,-0.1364227413012486,0.0
2018-12-31,-0.025254197209742257,-0.20178135098920155,-0.0,1.0,-0.2111925593126823,-0.138188697091511,0.0
2019-01-02,-0.024336840778778908,-0.20160985445151533,-0.0,1.0,-0.21058849473883184,-0.13866486043727555,0.0
2019-01-03,-0.009563868408847378,-0.21297999264317816,-0.0,1.0,-0.2095254849904841,-0.16723975242695155,0.0
2019-01-04,-0.0,-0.2165703459585105,-0.0,1.0,-0.20490041553231125,-0.17059113849484964,0.0
2019-01-07,-0.0,-0.2071785837868445,-0.0,1.0,-0.20189373682720438,-0.16379879832646513,0.0
2019-01-08,-0.0,-0.20155781340787388,-0.0,1.0,-0.2060176824384805,-0.1628009233813345,0.0
2019-01-09,-0.0,-0.1958963418460187,-0.0,1.0,-0.20607705339775362,-0.16670326912216854,0.0
2019-01-10,-0.0,-0.19833320229577794,-0.0,1.0,-0.20562937337841025,-0.16848808868621745,0.0
2019-01-11,-0.0,-0.19296145181871172,-0.0,1.0,-0.2077694985743317,-0.1745931725452512,0.0
2019-01-14,-0.0,-0.19289699064979965,-0.0,1.0,-0.20627013436002198,-0.17229512060972735,0.0
2019-01-15,-0.0,-0.19221457095242586,-0.0,1.0,-0.20637990126717606,-0.17358425305788763,0.0
2019-01-16,-0.0,-0.1910064710686687,-0.0,1.0,-0.2027706226047622,-0.17687064145253503,0.0
2019-01-17,-0.0,-0.19123305743588132,-0.0,1.0,-0.20265112845722544,-0.17670525042798135,0.0
2019-01-18,-0.0,-0.19012536954768944,-0.0,1.0,-0.20482822949109133,-0.18598327352062352,0.0
2019-01-22,-0.0,-0.17044056676841768,-0.0,1.0,-0.19249168527039956,-0.1557246343796984,0.0
2019-01-23,-0.0,-0.1590881458966565,-0.0,1.0,-0.19533434650455928,-0.16533434650455925,0.0
2019-01-24,-0.0,-0.1581684636323545,-0.0,1.0,-0.19790446935020303,-0.16461625024711446,0.0
2019-01-25,-0.0,-0.1410446856242042,-0.0,1.0,-0.2049505850967077,-0.16979930879767174,0.0
2019-01-28,-0.0,-0.13305111748372705,-0.0,1.0,-0.21653238654467657,-0.167706009983765,0.0
2019-01-29,-0.0,-0.12799781148363173,-0.0,1.0,-0.21649594212590048,-0.17529408188698745,0.0
2019-01-30,-0.0,-0.1281716247834939,-0.0,1.0,-0.21673402412713846,-0.1744355647391291,0.0
2019-01-31,-0.0,-0.13456099267053923,-0.0,1.0,-0.20374988595237373,-0.18230893221009092,0.0
2019-02-01,-0.0,-0.1352364123811845,-0.0,1.0,-0.2065866439190836,-0.1814678284182306,0.0
2019-02-04,-0.0,-0.13716382907440683,-0.0,1.0,-0.20642341546614687,-0.17927085554168062,0.0
2019-02-05,-0.0,-0.13787170546766753,-0.0,1.0,-0.20739376037273324,-0.1773375763204775,0.0
2019-02-06,-0.0,-0.1321932723202729,-0.0,1.0,-0.20942910657996927,-0.18116615145654724,0.0
2019-02-07,-0.0,-0.1316001888487839,-0.0,1.0,-0.21579019509297756,-0.17558367980993284,0.0
2019-02-08,-0.0,-0.13144581250761916,-0.0,1.0,-0.21764903084237475,-0.17473790076801168,0.0
2019-02-11,-0.0,-0.13182656967256867,-0.0,1.0,-0.22143935581278307,-0.17179850848698358,0.0
2019-02-12,-0.0,-0.13519788595781082,-0.0,1.0,-0.22078298990331008,-0.17152152993111033,0.0
2019-02-13,-0.0,-0.13768215457389182,-0.0,1.0,-0.21991302357518883,-0.16830701152056152,0.0
2019-02-14,-0.0,-0.13176881481594951,-0.0,1.0,-0.2227141128352813,-0.1773563517715721,0.0
2019-02-15,-0.0,-0.13001011990554756,-0.0,1.0,-0.22447790487288785,-0.17883099757735593,0.0
2019-02-19,-0.0,-0.12466705446529713,-0.0,1.0,-0.228775678902734,-0.17735664207206933,0.0
2019-02-20,-0.0,-0.12528320372298082,-0.0,1.0,-0.22850713367215725,-0.17705590594574733,0.0
2019-02-21,-0.0,-0.12566238858088033,-0.0,1.0,-0.22825987073850584,-0.17761203173339052,0.0
2019-02-22,-0.0,-0.12509187798603455,-0.0,1.0,-0.2293121401445547,-0.17689574911184613,0.0
2019-02-25,-0.0,-0.12098075061834605,-0.0,1.0,-0.23444917272210528,-0.18084893921005332,0.0
2019-02-26,-0.0,-0.12032155428149834,-0.0,1.0,-0.23434113650686303,-0.18240366436619068,0.0
2019-02-27,-0.0,-0.117582907085695,-0.0,1.0,-0.23318433866334884,-0.18527564013947131,0.0
2019-02-28,-0.0,-0.11465957315948089,-0.0,1.0,-0.23041084937573036,-0.19253951657543514,0.0
2019-03-01,-0.0,-0.11267778699351826,-0.0,1.0,-0.2337265382606826,-0.18955242220379076,0.0
2019-03-04,-0.0,-0.12024233455117236,-0.0,1.0,-0.23421048574820025,-0.18711557138232437,0.0
2019-03-05,-0.0,-0.11567837800305511,-0.0,1.0,-0.2424817540773658,-0.18482000956657252,0.0
2019-03-06,-0.0,-0.11414644680621326,-0.0,1.0,-0.24421169538323895,-0.1841614092458622,0.0
2019-03-07,-0.0,-0.09448478961407404,-0.0,1.0,-0.26894552631173196,-0.17842330049185132,0.0
2019-03-08,-0.0,-0.0878067662769993,-0.0,1.0,-0.2835333281721762,-0.1769915615080901,0.0
2019-03-11,-0.0,-0.08800859531928809,-0.0,1.0,-0.2823531243674188,-0.18676133974868037,0.0
2019-03-12,-0.0,-0.0691261587689991,-0.0,1.0,-0.29030790707888254,-0.20911957084372498,0.0
2019-03-13,-0.0,-0.0759206441751627,-0.0,1.0,-0.2920533871196483,-0.20779691464048783,0.0
2019-03-14,-0.0,-0.07491651439732847,-0.0,1.0,-0.29386932140381833,-0.20641421460525486,0.0
2019-03-15,-0.0,-0.07360841959320004,-0.0,1.0,-0.29632430558837897,-0.20558995446739456,0.0
2019-03-18,-0.0,-0.07987879364777181,-0.0,1.0,-0.2981454158932623,-0.20844636936208022,0.0
2019-03-19,-0.0,-0.07949557916163094,-0.0,1.0,-0.2982475669486674,-0.21248648304815215,0.0
2019-03-20,-0.0,-0.07993947598948793,-0.0,1.0,-0.2976507127498606,-0.21514692999920362,0.0
2019-03-21,-0.0,-0.07895532602294972,-0.0,1.0,-0.3119698247736062,-0.20059522862190252,0.0
2019-03-22,-0.0,-0.07792518798793045,-0.0,1.0,-0.32183852994236634,-0.19673675303734217,0.0
2019-03-25,-0.0,-0.03848167124026458,-0.0,1.0,-0.346065383944292,-0.20168773694145267,0.0
2019-03-26,-0.0,-0.03626133664865554,-0.0,1.0,-0.34429939909784985,-0.21336011093578158,0.0
2019-03-27,-0.0,-0.030442054958183987,-0.0,1.0,-0.348657905217045,-0.21387495021903621,0.0
2019-03-28,-0.0,-0.03054262577313014,-0.0,1.0,-0.34674488299432504,-0.2168111968373398,0.0
2019-03-29,-0.0,-0.03570744171191313,-0.0,1.0,-0.3478601085915043,-0.21338230597253272,0.0
2019-04-01,-0.0,-0.04733689805225042,-0.0,1.0,-0.3569375531897811,-0.20145479069319328,0.0
2019-04-02,-0.0,-0.04947405667964101,-0.0,1.0,-0.36100299160420757,-0.197912310612153,0.0
2019-04-03,-0.0,-0.04973531352073243,-0.0,1.0,-0.365009895573541,-0.19427504867334955,0.0
2019-04-04,-0.0,-0.04898458369540729,-0.0,1.0,-0.36936371536159124,-0.19086929934665764,0.0
2019-04-05,-0.0,-0.04774100024160425,-0.0,1.0,-0.3707336715792865,-0.19222034307803817,0.0
2019-04-08,-0.0,-0.04584896244184362,-0.0,1.0,-0.37266770771286445,-0.19133248547096607,0.0
2019-04-09,-0.0,-0.03773037295022493,-0.0,1.0,-0.3922185136812912,-0.18244408971444234,0.0
2019-04-10,-0.0,-0.03087951030927835,-0.0,1.0,-0.39484536082474225,-0.18508376288659795,0.0
2019-04-11,-0.0,-0.03345922913035057,-0.0,1.0,-0.4000096842920782,-0.18057976628575118,0.0
2019-04-12,-0.0,-0.036282241903161164,-0.0,1.0,-0.40102786217596487,-0.17882539272092574,0.0
2019-04-15,-0.0,-0.03731283012163013,-0.0,1.0,-0.3968566767352081,-0.1811045243825615,0.0
2019-04-16,-0.0,-0.032492662947076464,-0.0,1.0,-0.39728125907053247,-0.18276518205566483,0.0
2019-04-17,-0.0,-0.029377601393863133,-0.0,1.0,-0.3992514438744233,-0.1846384667505566,0.0
2019-04-18,-0.0,-0.024194069384327152,-0.0,1.0,-0.3952128690483881,-0.19568447574132694,0.0
2019-04-22,-0.0,-0.029178534438114967,-0.0,1.0,-0.39445235629207664,-0.19470157949249092,0.0
2019-04-23,-0.0,-0.027885222288756895,-0.0,1.0,-0.39680201977698293,-0.19372380197122463,0.0
2019-04-24,-0.0,-0.02813009969139293,-0.0,1.0,-0.39239954112875863,-0.1952141668417056,0.0
2019-04-25,-0.0,-0.030015491866769942,-0.0,1.0,-0.3905080041311645,-0.19321262587141752,0.0
2019-04-26,-0.0,-0.02990409341592405,-0.0,1.0,-0.38619786191392663,-0.20120974915495463,0.0
2019-04-29,-0.0,-0.024815820085304384,-0.0,1.0,-0.38448364999353757,-0.20631381672482876,0.0
2019-04-30,-0.0,-0.02869960967235152,-0.0,1.0,-0.38289360737249567,-0.20803977778857521,0.0
2019-05-01,-0.0,-0.025684681616967457,-0.0,1.0,-0.38638906455222066,-0.20943393166966645,0.0
2019-05-02,-0.0,-0.025494462667662626,-0.0,1.0,-0.37160209152024937,-0.2267383326296645,0.0
2019-05-03,-0.0,-0.020388270652262203,-0.0,1.0,-0.3758752335309885,-0.22829989440337906,0.0
2019-05-06,-0.0,-0.009882192581053452,-0.0,1.0,-0.3780060364132022,-0.23480349203258363,0.0
2019-05-07,-0.0,-0.0018344751452969252,-0.0,1.0,-0.3802233838760999,-0.241371473099776,0.0
2019-05-08,-0.0,-0.007663208481483286,-0.0,1.0,-0.3725910411897456,-0.2433068692870943,0.0
2019-05-09,-0.0,-0.008054432373621735,-0.0,1.0,-0.36847404231824754,-0.247349019989932,0.0
2019-05-10,-0.0,-0.006847425724902237,-0.0,1.0,-0.3707021045287121,-0.2450632007658732,0.0
2019-05-13,-0.0,-0.005703914959813327,-0.0,1.0,-0.3674812030075188,-0.24724526834327196,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.37020290601316236,-0.23888522374370447,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.37046715188047064,-0.2326621565295457,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.37782215208219266,-0.2325356694257464,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.36616124917243936,-0.24860727607421404,0.0
2019-05-20,-0.0,-0.0,-0.002112358101135191,1.0,-0.3637287151702786,-0.24664602683178535,0.0
2019-05-21,-0.0,-0.0,-0.0029156397493516326,1.0,-0.3623930797854347,-0.24552586220783199,0.0
2019-05-22,-0.0,-0.0,-0.007634323920345874,1.0,-0.3568202639065237,-0.2427715006669988,0.0
2019-05-23,-0.0,-0.0,-0.014296729422347876,1.0,-0.3602293902203946,-0.23184797275589544,0.0
2019-05-24,-0.0,-0.0,-0.009221410409089446,1.0,-0.36700569699700664,-0.23311017412855256,0.0
2019-05-28,-0.0,-0.0,-0.009161018177134484,1.0,-0.3675033407930962,-0.23334031009000014,0.0
2019-05-29,-0.0,-0.0,-0.010258554154875225,1.0,-0.3675392333419089,-0.23014214046822742,0.0
2019-05-30,-0.0,-0.0,-0.010611103072396662,1.0,-0.36462000996800586,-0.23251177671666745,0.0
2019-05-31,-0.0,-0.0,-0.010450832850987203,1.0,-0.3646536754775227,-0.2327159302849058,0.0
2019-06-03,-0.0,-0.0,-0.016901949486219148,1.0,-0.3630718012740485,-0.22058964755593968,0.0
2019-06-04,-0.0,-0.0,-0.011501997208720343,1.0,-0.35149269294319585,-0.24118902096668113,0.0
2019-06-05,-0.0,-0.0,-0.017422937009381582,1.0,-0.3491288531495309,-0.22895526198225796,0.0
2019-06-06,-0.0,-0.0,-0.004235662681414232,1.0,-0.34479892589987854,-0.24932868742407774,0.0
2019-06-07,-0.0,-0.0,-0.006222407063791668,1.0,-0.3430321837609572,-0.25033591400601446,0.0
2019-06-10,-0.0,-0.0,-0.00959155942770362,1.0,-0.3383102869474862,-0.2506913915754136,0.0
2019-06-11,-0.0,-0.0,-0.012469824623107544,1.0,-0.3386836341545299,-0.24754200572332977,0.0
2019-06-12,-0.0,-0.0,-0.008158433580752496,1.0,-0.3406226004607116,-0.25089582800102384,0.0
2019-06-13,-0.0,-0.0,-0.018317546957778135,1.0,-0.3438272595922299,-0.24324931770749716,0.0
2019-06-14,-0.0,-0.0,-0.02477014080884717,1.0,-0.3506236738892818,-0.23201311644055808,0.0
2019-06-17,-0.0,-0.0,-0.024573302047507312,1.0,-0.3453280190286394,-0.23726334736909777,0.0
2019-06-18,-0.0,-0.0,-0.023239402736122915,1.0,-0.3437314557906048,-0.23685265673365302,0.0
2019-06-19,-0.0,-0.0,-0.023370469970546804,1.0,-0.3446183890382891,-0.23272826226149312,0.0
2019-06-20,-0.0,-0.0,-0.018805309734513276,1.0,-0.34928498140310377,-0.2351064511991792,0.0
2019-06-21,-0.0,-0.0,-0.01861442016321688,1.0,-0.34599413188821726,-0.23870067819980442,0.0
2019-06-24,-0.0,-0.0,-0.019216567667362336,1.0,-0.34283191523519024,-0.24334564135495262,0.0
2019-06-25,-0.0,-0.0,-0.017850543871206156,1.0,-0.3439483282186411,-0.244910747280644,0.0
2019-06-26,-0.0,-0.0,-0.01783063318918221,1.0,-0.3522881301232814,-0.24351319950945585,0.0
2019-06-27,-0.0,-0.0,-0.026237744105015802,1.0,-0.3674418604651163,-0.22693460821651404,0.0
2019-06-28,-0.0,-0.0,-0.0263908239639698,1.0,-0.37002235686744644,-0.22363347697890676,0.0
2019-07-01,-0.0,-0.0,-0.027883930306366992,1.0,-0.37606062568819226,-0.21534749659952068,0.0
2019-07-02,-0.0,-0.0,-0.02580311383441385,1.0,-0.3729325982571581,-0.21800074369876962,0.0
2019-07-03,-0.0,-0.0,-0.020171743357096567,1.0,-0.37260207388204797,-0.22746273493195074,0.0
2019-07-05,-0.0,-0.0,-0.02451306876330025,1.0,-0.37481115677642585,-0.22513361165710943,0.0
2019-07-08,-0.0,-0.0,-0.0266634130470148,1.0,-0.3764600618187734,-0.22370261916381973,0.0
2019-07-09,-0.0,-0.0,-0.026266141885957783,1.0,-0.3762157239046287,-0.2239208925609082,0.0
2019-07-10,-0.0,-0.0,-0.026761456994582634,1.0,-0.37716572581301144,-0.22290910865639593,0.0
2019-07-11,-0.0,-0.0,-0.029545528907502533,1.0,-0.3857114812027615,-0.22069168602558648,0.0
2019-07-12,-0.0,-0.0,-0.029338653758095114,1.0,-0.38163145156014916,-0.22440635834369071,0.0
2019-07-15,-0.0,-0.0,-0.04405034324942792,1.0,-0.3795357960117685,-0.21093494606080418,0.0
2019-07-16,-0.0,-0.0,-0.04525020025829233,1.0,-0.378954079547498,-0.2105736378349218,0.0
2019-07-17,-0.0,-0.0,-0.04585719179758234,1.0,-0.3749653338553647,-0.21052545718527219,0.0
2019-07-18,-0.0,-0.0,-0.051818019277343426,1.0,-0.3661069843798254,-0.20748338019927506,0.0
2019-07-19,-0.0,-0.0,-0.05948516522755308,1.0,-0.35514185548269817,-0.20844965266506524,0.0
2019-07-22,-0.0,-0.0,-0.05440166290456163,1.0,-0.3530424332970656,-0.21648613975543615,0.0
2019-07-23,-0.0,-0.0,-0.0546848353932858,1.0,-0.35302333890955157,-0.216416819606633,0.0
2019-07-24,-0.0,-0.0,-0.05708629474572421,1.0,-0.3514263460227826,-0.21417908025833252,0.0
2019-07-25,-0.0,-0.0,-0.05940128689281836,1.0,-0.35203163746576116,-0.20933888717807417,0.0
2019-07-26,-0.0,-0.0,-0.059583016086442356,1.0,-0.35176335271914333,-0.20863775534999754,0.0
2019-07-29,-0.0,-0.0,-0.0573662991208044,1.0,-0.3490390375803501,-0.2127232395848513,0.0
2019-07-30,-0.0,-0.0,-0.05878732914426378,1.0,-0.34652134482088487,-0.2141769773919803,0.0
2019-07-31,-0.0,-0.0,-0.05904471709428029,1.0,-0.3460834049174217,-0.21564368952495178,0.0
2019-08-01,-0.0,-0.0,-0.0591102689922104,1.0,-0.3457060033360864,-0.21464315211582374,0.0
2019-08-02,-0.0,-0.0,-0.06508560065958582,1.0,-0.34303312478781706,-0.20851318363321858,0.0
2019-08-05,-0.0,-0.0,-0.05491835147744945,1.0,-0.35496047174701917,-0.21013154484188695,0.0
2019-08-06,-0.0,-0.0,-0.05699573293977991,1.0,-0.33512464307485,-0.2120215598832173,0.0
2019-08-07,-0.0,-0.0,-0.05019935629533555,1.0,-0.33061119918015724,-0.22044482874573662,0.0
2019-08-08,-0.0,-0.0,-0.05148695610396681,1.0,-0.3304934099899108,-0.21949618051663114,0.0
2019-08-09,-0.0,-0.0,-0.04832281104521395,1.0,-0.32094573050188124,-0.22501753714686562,0.0
2019-08-12,-0.0,-0.0,-0.054726685030969856,1.0,-0.31904526853812715,-0.21850866996799514,0.0
2019-08-13,-0.0,-0.0,-0.05369372805135783,1.0,-0.31602866631707743,-0.21930368181023657,0.0
2019-08-14,-0.0,-0.0,-0.05469665769047996,1.0,-0.30963092032314277,-0.2197212102011722,0.0
2019-08-15,-0.0,-0.0,-0.061456895469946045,1.0,-0.3019199397665956,-0.20520140544610366,0.0
2019-08-16,-0.0,-0.0,-0.06212144986662482,1.0,-0.30218107641613057,-0.20481719755217326,0.0
2019-08-19,-0.0,-0.0,-0.06317469257486154,1.0,-0.3022779185831847,-0.19905191026002067,0.0
2019-08-20,-0.0,-0.0,-0.06322808332552547,1.0,-0.3022111871076549,-0.19613354570723632,0.0
2019-08-21,-0.0,-0.0,-0.08390725793885756,1.0,-0.2889775312412353,-0.185281560659416,0.0
2019-08-22,-0.0,-0.0,-0.08245865387610178,1.0,-0.2917743794188183,-0.18305976889774814,0.0
2019-08-23,-0.0,-0.0,-0.08281157524218921,1.0,-0.2921378064355356,-0.18253745755848363,0.0
2019-08-26,-0.0,-0.0,-0.08518718641451177,1.0,-0.28835198764955616,-0.17028174450019296,0.0
2019-08-27,-0.0,-0.0,-0.08292081116508597,1.0,-0.28603593183745857,-0.17319762510602205,0.0
2019-08-28,-0.0,-0.0,-0.08528804364577876,1.0,-0.28602472027864256,-0.1698517399747249,0.0
2019-08-29,-0.0,-0.0,-0.08527956342783148,1.0,-0.2861613405478734,-0.1701274877059921,0.0
2019-08-30,-0.0,-0.0,-0.08730817726112494,1.0,-0.2844358335639819,-0.16591321462619552,0.0
2019-09-03,-0.0,-0.0,-0.08380566179745941,1.0,-0.28696066233506906,-0.16526120148073054,0.0
2019-09-04,-0.0,-0.0,-0.091044707257432,1.0,-0.2789628285375944,-0.16790981652645987,0.0
2019-09-05,-0.0,-0.0,-0.08839066339066338,1.0,-0.28140356265356264,-0.16583230958230957,0.0
2019-09-06,-0.0,-0.0,-0.0956976708503391,1.0,-0.29141989136772334,-0.14723662810323135,0.0
2019-09-09,-0.0,-0.0,-0.09537181966055917,1.0,-0.2909953042997882,-0.14817542890464352,0.0
2019-09-10,-0.0,-0.0,-0.11224692793854346,1.0,-0.28495569804275633,-0.1330895067868456,0.0
2019-09-11,-0.0,-0.0,-0.11776407400039784,1.0,-0.2856574497712353,-0.12677694296950312,0.0
2019-09-12,-0.0,-0.0,-0.11898432486937392,1.0,-0.2856051578207596,-0.12321630458031595,0.0
2019-09-13,-0.0,-0.0,-0.10040204113190042,1.0,-0.29840729859285603,-0.14748724292562237,0.0
2019-09-16,-0.0,-0.0,-0.10567078176551682,1.0,-0.2968292569587509,-0.1464706702396258,0.0
2019-09-17,-0.0,-0.0,-0.10094204254788197,1.0,-0.3143989019901429,-0.14433214798178304,0.0
