Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WLTW
2018-11-08,-0.11647318676802959,-0.41496301623176496,-0.0,-0.5746866652968975,-0.46219437024861315,0.0,1.0
2018-11-09,-0.1149797987596181,-0.4168661056640675,-0.0,-0.5783473583983119,-0.4632131552536092,0.0,1.0
2018-11-12,-0.11457291586532298,-0.4051337282355053,-0.0,-0.5833269225837885,-0.46126625125009624,0.0,1.0
2018-11-13,-0.09824132753047773,-0.40070245094296403,-0.0,-0.5870555597974091,-0.459138225038813,0.0,1.0
2018-11-14,-0.09993631384537002,-0.4003311680040759,-0.0,-0.5880779518532671,-0.45912622595847663,0.0,1.0
2018-11-15,-0.09932073167629175,-0.40071742946548966,-0.0,-0.590454626402422,-0.45358333121326994,0.0,1.0
2018-11-16,-0.09730402112103981,-0.39518176279447603,-0.0,-0.589383631194151,-0.4567424857839155,0.0,1.0
2018-11-19,-0.10176383876378793,-0.39498297158542167,-0.0,-0.5879886138362223,-0.4568444060387333,0.0,1.0
2018-11-20,-0.05969090448441855,-0.38961236382062325,-0.0,-0.5995692931340258,-0.4846719027109197,0.0,1.0
2018-11-21,-0.05857254664343962,-0.38703325001893507,-0.0,-0.59986366734833,-0.4792092706203136,0.0,1.0
2018-11-23,-0.05939769975786925,-0.38067493946731235,-0.0,-0.6023506860371267,-0.47979721549636806,0.0,1.0
2018-11-26,-0.05915429032502081,-0.3815779520411508,-0.0,-0.6016793161703523,-0.47908419274313524,0.0,1.0
2018-11-27,-0.054026221931983726,-0.38250364193499775,-0.0,-0.5991108655246898,-0.476038579394183,0.0,1.0
2018-11-28,-0.053933882636655946,-0.38434485530546625,-0.0,-0.5981712218649518,-0.4756079180064309,0.0,1.0
2018-11-29,-0.04077868341683492,-0.3780752262020489,-0.0,-0.595976968518657,-0.4777536827936888,0.0,1.0
2018-11-30,-0.04031011616891858,-0.378097422346313,-0.0,-0.5961509697362517,-0.478336740290173,0.0,1.0
2018-12-03,-0.03987240829346092,-0.3781150318979266,-0.0,-0.5959429824561403,-0.47809509569377984,0.0,1.0
2018-12-04,-0.03674037959254745,-0.3787965473495684,-0.0,-0.5947115743389468,-0.47725180965647623,0.0,1.0
2018-12-06,-0.03140326476831857,-0.34670473123002216,-0.0,-0.5977844472098187,-0.464143669326306,0.0,1.0
2018-12-07,-0.02892572070202846,-0.3472551077696683,-0.0,-0.5987013938047697,-0.4661312763931945,0.0,1.0
2018-12-10,-0.00598367208507958,-0.35386031638363336,-0.0,-0.6064827151820539,-0.45623682744252525,0.0,1.0
2018-12-11,-0.0,-0.3573282868719218,-0.0,-0.6047019433728801,-0.46415314069437374,0.0,1.0
2018-12-12,-0.0,-0.35745135148250595,-0.0,-0.6051341777066046,-0.46377444557674574,0.0,1.0
2018-12-13,-0.0,-0.3559650824442289,-0.0,-0.6059893307468477,-0.4628758486905917,0.0,1.0
2018-12-14,-0.0032726479358076172,-0.34622190977188433,-0.0,-0.611742745630409,-0.46294635281568935,0.0,1.0
2018-12-17,-0.0,-0.34535595846142675,-0.0,-0.6104427392219991,-0.4648398731572705,0.0,1.0
2018-12-18,-0.0,-0.33891687353883976,-0.0,-0.6073847340387072,-0.4638837338217927,0.0,1.0
2018-12-19,-0.0,-0.3390627260016392,-0.0,-0.6073959789788342,-0.46422544718191017,0.0,1.0
2018-12-20,-0.0,-0.33050827110993736,-0.0,-0.6099973590069867,-0.4603971093131018,0.0,1.0
2018-12-21,-0.0,-0.3288834661116295,-0.0,-0.6105648460489486,-0.45292949592095505,0.0,1.0
2018-12-24,-0.0,-0.3185899726092652,-0.0,-0.6060974157437179,-0.45713945456710725,0.0,1.0
2018-12-26,-0.0,-0.3256891578798052,-0.0,-0.5904298075559128,-0.4480590098822639,0.0,1.0
2018-12-27,-0.0,-0.3026606010476978,-0.0,-0.5421146953405017,-0.45280764635603343,0.0,1.0
2018-12-28,-0.0,-0.3022255943348508,-0.0,-0.5430174276911758,-0.4539246792661057,0.0,1.0
2018-12-31,-0.0,-0.3037968861394108,-0.0,-0.5425338638088448,-0.45341857737506613,0.0,1.0
2019-01-02,-0.0,-0.3032566477442486,-0.0,-0.5414952540736826,-0.4535175013215049,0.0,1.0
2019-01-03,-0.0,-0.30435082872928176,-0.0,-0.5579189686924493,-0.439755985267035,0.0,1.0
2019-01-04,-0.0,-0.3036337743476663,-0.0,-0.5539323778022786,-0.4394064682102168,0.0,1.0
2019-01-07,-0.0,-0.2920275523426311,-0.0,-0.5500920684716634,-0.4311532428561686,0.0,1.0
2019-01-08,-0.0,-0.2872386314618476,-0.0,-0.553000204327196,-0.4300406384089723,0.0,1.0
2019-01-09,-0.0,-0.28348831934679064,-0.0,-0.5525515990020413,-0.43204808346563844,0.0,1.0
2019-01-10,-0.0,-0.28098423857580224,-0.0,-0.55582265562989,-0.43102392561514913,0.0,1.0
2019-01-11,-0.0,-0.2863641507298857,-0.0,-0.5527667760552224,-0.42408057032929725,0.0,1.0
2019-01-14,-0.0,-0.28683222508707645,-0.0,-0.5499841679106166,-0.424933279051884,0.0,1.0
2019-01-15,-0.0,-0.28490595930561524,-0.0,-0.5493289274155219,-0.4290790575560736,0.0,1.0
2019-01-16,-0.0,-0.2850194552529183,-0.0,-0.5459234458420053,-0.4313184327210207,0.0,1.0
2019-01-17,-0.0,-0.27998555728567237,-0.0,-0.5443774964457383,-0.4323336267009681,0.0,1.0
2019-01-18,-0.0,-0.2800036278711199,-0.0,-0.5444981067047593,-0.4429177153481623,0.0,1.0
2019-01-22,-0.0,-0.2071028628194708,-0.0,-0.632665041090942,-0.41795358078208256,0.0,1.0
2019-01-23,-0.0,-0.1853350818486027,-0.0,-0.6418106177082391,-0.43388803472913084,0.0,1.0
2019-01-24,-0.0,-0.1884185773074662,-0.0,-0.6369782480893592,-0.435716546827658,0.0,1.0
2019-01-25,-0.0,-0.13317301147964972,-0.0,-0.7159127002132584,-0.4196197649621126,0.0,1.0
2019-01-28,-0.0,-0.12118459302325581,-0.0,-0.7337618095930233,-0.4161291787790698,0.0,1.0
2019-01-29,-0.0,-0.11803345758705336,-0.0,-0.7337939812710247,-0.4211064642240203,0.0,1.0
2019-01-30,-0.0,-0.11732224418842457,-0.0,-0.7334514963528529,-0.42161474310905084,0.0,1.0
2019-01-31,-0.0,-0.11209472921572178,-0.0,-0.7313892410795145,-0.420598623437783,0.0,1.0
2019-02-01,-0.0,-0.11188224354176589,-0.0,-0.739969608310086,-0.4161620285318999,0.0,1.0
2019-02-04,-0.0,-0.11238129938742512,-0.0,-0.7344749846286975,-0.4303736934393004,0.0,1.0
2019-02-05,-0.0,-0.10444054589779225,-0.0,-0.7261169715887084,-0.4477911189082044,0.0,1.0
2019-02-06,-0.0,-0.10932556392688868,-0.0,-0.7250358500443858,-0.4418091184303371,0.0,1.0
2019-02-07,-0.0,-0.10667485667485667,-0.0,-0.7266584766584767,-0.44166894166894166,0.0,1.0
2019-02-08,-0.0,-0.1043656673885786,-0.0,-0.7248147725977431,-0.45056423116379807,0.0,1.0
2019-02-11,-0.0,-0.11152853323499586,-0.0,-0.7585046556651609,-0.43475154420577117,0.0,1.0
2019-02-12,-0.0,-0.12819860256350932,-0.0,-0.754338068576188,-0.4310999028272639,0.0,1.0
2019-02-13,-0.0,-0.12518728534218473,-0.0,-0.7514464191042575,-0.42841666090404074,0.0,1.0
2019-02-14,-0.0,-0.1308344468506658,-0.0,-0.7495507533520711,-0.42344376353499513,0.0,1.0
2019-02-15,-0.0,-0.13644868448407288,-0.0,-0.7499480261486221,-0.42355223949550713,0.0,1.0
2019-02-19,-0.0,-0.1307697630965837,-0.0,-0.7541002514359529,-0.4218818481695924,0.0,1.0
2019-02-20,-0.0,-0.1326040801255423,-0.0,-0.7520077540847411,-0.42315148158404875,0.0,1.0
2019-02-21,-0.0,-0.12049804011989855,-0.0,-0.7539312889093844,-0.43131196679732536,0.0,1.0
2019-02-22,-0.0,-0.12029416511054244,-0.0,-0.7546395555248173,-0.4304354842428015,0.0,1.0
2019-02-25,-0.0,-0.11816740573949405,-0.0,-0.7507065229878456,-0.4287618041035774,0.0,1.0
2019-02-26,-0.0,-0.12049603858077851,-0.0,-0.7467447468136411,-0.4292341256171776,0.0,1.0
2019-02-27,-0.0,-0.1241640813512582,-0.0,-0.7466390899689763,-0.4272319889693209,0.0,1.0
2019-02-28,-0.0,-0.12573267440524077,-0.0,-0.7471095276405011,-0.4257441673370877,0.0,1.0
2019-03-01,-0.0,-0.12925701933911285,-0.0,-0.7531906086876539,-0.4170901648768598,0.0,1.0
2019-03-04,-0.0,-0.12670390547778315,-0.0,-0.7520630761096937,-0.4199480495598005,0.0,1.0
2019-03-05,-0.0,-0.12525224729407447,-0.0,-0.752453678224179,-0.41545129334067143,0.0,1.0
2019-03-06,-0.0,-0.12174651075066013,-0.0,-0.8151876650320634,-0.4206903055450773,0.0,1.0
2019-03-07,-0.0,-0.19967298728555044,-0.0,-0.774824901774166,-0.46589550235497956,0.0,1.0
2019-03-08,-0.0,-0.18956474855406333,-0.0,-0.797176747377708,-0.4639986275855308,0.0,1.0
2019-03-11,-0.0,-0.1896568724117531,-0.0,-0.7981660422007494,-0.47717412739104714,0.0,1.0
2019-03-12,-0.0,-0.1661368039342308,-0.0,-0.8113357508320501,-0.5062590035268989,0.0,1.0
2019-03-13,-0.0,-0.17213727150470687,-0.0,-0.8107286945260745,-0.5075459480998157,0.0,1.0
2019-03-14,-0.0,-0.1715295757817168,-0.0,-0.8120892252539335,-0.5059251145190201,0.0,1.0
2019-03-15,-0.0,-0.16512318713961208,-0.0,-0.8163051346696287,-0.5147649834003145,0.0,1.0
2019-03-18,-0.0,-0.17139557073268719,-0.0,-0.8182594285140361,-0.5212424044593984,0.0,1.0
2019-03-19,-0.0,-0.1725742748610098,-0.0,-0.8107217428492366,-0.5323639656863979,0.0,1.0
2019-03-20,-0.0,-0.1798118394834414,-0.0,-0.80838398870028,-0.5340883295079073,0.0,1.0
2019-03-21,-0.0,-0.18162107651582002,-0.0,-0.8218328501197529,-0.5176351947560822,0.0,1.0
2019-03-22,-0.0,-0.1806020066889632,-0.0,-0.8372352285395764,-0.5158609506435594,0.0,1.0
2019-03-25,-0.0,-0.11344717450896562,-0.0,-0.8779267157910621,-0.5235520458717904,0.0,1.0
2019-03-26,-0.0,-0.12521484177535133,-0.0,-0.8766555454453543,-0.5257051865332121,0.0,1.0
2019-03-27,-0.0,-0.11809750056862696,-0.0,-0.881927771740504,-0.527205640779398,0.0,1.0
2019-03-28,-0.0,-0.11601021982747717,-0.0,-0.8801952897725835,-0.5334547570261314,0.0,1.0
2019-03-29,-0.0,-0.11069859069555993,-0.0,-0.8765469515583169,-0.5383643986462595,0.0,1.0
2019-04-01,-0.0,-0.11492744479495268,-0.0,-0.8765678233438485,-0.5321640378548896,0.0,1.0
2019-04-02,-0.0,-0.12539990427488223,-0.0,-0.8898405421064565,-0.5038164093004509,0.0,1.0
2019-04-03,-0.0,-0.12573069945575488,-0.0,-0.8943257407780688,-0.49962205200564397,0.0,1.0
2019-04-04,-0.0,-0.12459967217248771,-0.0,-0.8909847434119279,-0.5061404614802673,0.0,1.0
2019-04-05,-0.0,-0.12330910559257016,-0.0,-0.8923379769836464,-0.5081011508176863,0.0,1.0
2019-04-08,-0.0,-0.11707120149366704,-0.0,-0.8961245395367613,-0.5098652671948327,0.0,1.0
2019-04-09,-0.0,-0.11284371209057825,-0.0,-0.9074757379700769,-0.5069753336029115,0.0,1.0
2019-04-10,-0.0,-0.10423189576810422,-0.0,-0.9125593374406625,-0.5082062417937582,0.0,1.0
2019-04-11,-0.0,-0.09994187956434943,-0.0,-0.924140196598691,-0.5028933869052131,0.0,1.0
2019-04-12,-0.0,-0.10020971776536877,-0.0,-0.9224802284154939,-0.504030118503171,0.0,1.0
2019-04-15,-0.0,-0.10012114481853515,-0.0,-0.9200444197667961,-0.5036595830599162,0.0,1.0
2019-04-16,-0.0,-0.10147890167575208,-0.0,-0.9196194225721785,-0.5026246719160106,0.0,1.0
2019-04-17,-0.0,-0.107064546210651,-0.0,-0.916475539985382,-0.49681175492098695,0.0,1.0
2019-04-18,-0.0,-0.12982963188317614,-0.0,-0.9177314673968157,-0.4877040868066119,0.0,1.0
2019-04-22,-0.0,-0.13053423473796574,-0.0,-0.9197885426726987,-0.49120622172520717,0.0,1.0
2019-04-23,-0.0,-0.1213320145070887,-0.0,-0.9163052575515485,-0.49859240660427606,0.0,1.0
2019-04-24,-0.0,-0.11642516972337623,-0.0,-0.9199766947005775,-0.4967828554058162,0.0,1.0
2019-04-25,-0.0,-0.10908169727675744,-0.0,-0.929069031032299,-0.4951234958834706,0.0,1.0
2019-04-26,-0.0,-0.10952260671886842,-0.0,-0.9364485981308412,-0.479893912604193,0.0,1.0
2019-04-29,-0.0,-0.10989566227926129,-0.0,-0.9373721041861405,-0.4790945607963014,0.0,1.0
2019-04-30,-0.0,-0.10362851299144005,-0.0,-0.9380854985733404,-0.4833724717824407,0.0,1.0
2019-05-01,-0.0,-0.09369538235517619,-0.0,-0.9435902631778922,-0.4956812482585679,0.0,1.0
2019-05-02,-0.0,-0.11185728731817356,-0.0,-0.9757046179376151,-0.5053283895558379,0.0,1.0
2019-05-03,-0.0,-0.12399895995839834,-0.0,-0.9726989079563182,-0.5033801352054083,0.0,1.0
2019-05-06,-0.0,-0.10841621439144097,-0.0,-0.9767846477446831,-0.5115946921498871,0.0,1.0
2019-05-07,-0.0,-0.10638740190218803,-0.0,-0.9796008523465517,-0.5126292812223897,0.0,1.0
2019-05-08,-0.0,-0.12250090876045075,-0.0,-0.9573921171522044,-0.5165654047878694,0.0,1.0
2019-05-09,-0.0,-0.12075099327429951,-0.0,-0.9623464644628528,-0.5137240645044016,0.0,1.0
2019-05-10,-0.0,-0.12093675355696334,-0.0,-0.9628725724374286,-0.512488316543774,0.0,1.0
2019-05-13,-0.0,-0.12074962363079479,-0.0,-0.9643357732440431,-0.510564294242849,0.0,1.0
2019-05-14,-0.0,-0.1266624122527122,-0.0,-0.9391959157626036,-0.48679004467134657,0.0,1.0
2019-05-15,-0.0,-0.12758840801736243,-0.0,-0.9444401889442103,-0.48129707647133924,0.0,1.0
2019-05-16,-0.0,-0.12838044698438617,-0.0,-0.9406827227268089,-0.4822175732217574,0.0,1.0
2019-05-17,-0.0,-0.12306590624280708,-0.0,-0.9451164931843175,-0.4892969489271374,0.0,1.0
2019-05-20,-0.0,-0.12304622547389424,-0.0,-0.9459210559975442,-0.4891918856002661,0.0,1.0
2019-05-21,-0.0,-0.12286218268272106,-0.0,-0.9443975765012654,-0.48917350512564867,0.0,1.0
2019-05-22,-0.0,-0.12055795416805049,-0.0,-0.9464782975244616,-0.48769895000383207,0.0,1.0
2019-05-23,-0.0,-0.12288276320159415,-0.0,-0.9677081470505583,-0.46414429144419184,0.0,1.0
2019-05-24,-0.0,-0.1130177966748988,-0.0,-0.9685821218524836,-0.4644193802989026,0.0,1.0
2019-05-28,-0.0,-0.1085202250337296,-0.0,-0.9695033475040093,-0.46760685283710507,0.0,1.0
2019-05-29,-0.0,-0.11353589756618057,-0.0,-0.9711396778618971,-0.4558457395457548,0.0,1.0
2019-05-30,-0.0,-0.11238666090976049,-0.0,-0.9708429634521117,-0.4565565235059558,0.0,1.0
2019-05-31,-0.0,-0.11447375107994105,-0.0,-0.9800528535854042,-0.44651115515576556,0.0,1.0
2019-06-03,-0.0,-0.11892589593035026,-0.0,-0.9824104069649726,-0.42956570155902,0.0,1.0
2019-06-04,-0.0,-0.11694438103933653,-0.0,-0.9658373278551321,-0.45342260772527837,0.0,1.0
2019-06-05,-0.0,-0.11758205881614305,-0.0,-0.9837765890655216,-0.4099801602250182,0.0,1.0
2019-06-06,-0.0,-0.11889414845402356,-0.0,-1.0016617987712761,-0.39732097895054885,0.0,1.0
2019-06-07,-0.0,-0.1266017168894595,-0.0,-0.993505022279284,-0.39732648591496106,0.0,1.0
2019-06-10,-0.0,-0.13030234373033253,-0.0,-0.9915917730282204,-0.39553910832515166,0.0,1.0
2019-06-11,-0.0,-0.13083215512017773,-0.0,-1.0002019793981014,-0.3937335891739043,0.0,1.0
2019-06-12,-0.0,-0.13691512170513306,-0.0,-0.9964434354899735,-0.3890528439904149,0.0,1.0
2019-06-13,-0.0,-0.13956478983332915,-0.0,-0.9927633071938274,-0.3891676542525026,0.0,1.0
2019-06-14,-0.0,-0.13646211205159212,-0.0,-0.9950120918984281,-0.3876713018943974,0.0,1.0
2019-06-17,-0.0,-0.12970479239670255,-0.0,-1.0055209620087224,-0.3857614641893765,0.0,1.0
2019-06-18,-0.0,-0.11993635720779877,-0.0,-1.0103545812708357,-0.3952419436306698,0.0,1.0
2019-06-19,-0.0,-0.1158152201321297,-0.0,-1.020071612285037,-0.38564728428059913,0.0,1.0
2019-06-20,-0.0,-0.11830481094452018,-0.0,-1.0196375384926044,-0.3861628552678075,0.0,1.0
2019-06-21,-0.0,-0.11992028857553666,-0.0,-1.0152864314002472,-0.38728148727391976,0.0,1.0
2019-06-24,-0.0,-0.11848639927395567,-0.0,-1.016033478710263,-0.38644213073839717,0.0,1.0
2019-06-25,-0.0,-0.10777567737870196,-0.0,-1.0229363579080024,-0.3897668557025835,0.0,1.0
2019-06-26,-0.0,-0.10661959399823477,-0.0,-1.0041104526541418,-0.41099483041230617,0.0,1.0
2019-06-27,-0.0,-0.11781024127048763,-0.008882215209202892,-1.0394227832637688,-0.37895754861040415,0.0,1.0
2019-06-28,-0.0,-0.12575140091696382,-0.007310239429444728,-1.0348955680081509,-0.3791900152827305,0.0,1.0
2019-07-01,-0.0,-0.12604785079114328,-0.007057864295360155,-1.0338369811705355,-0.38099727367696895,0.0,1.0
2019-07-02,-0.0,-0.12685350318471336,-0.007031847133757961,-1.0354140127388534,-0.3784458598726115,0.0,1.0
2019-07-03,-0.0,-0.12335082267841678,-0.009653099689266975,-1.0378228312363098,-0.37616524884111857,0.0,1.0
2019-07-05,-0.0,-0.11897973729762752,-0.010284085123714488,-1.036503411057937,-0.3797983912025252,0.0,1.0
2019-07-08,-0.0,-0.12049480757483201,-0.007992262268377112,-1.0353034005294237,-0.3815159845245367,0.0,1.0
2019-07-09,-0.0,-0.11917058898358987,-0.007123775601068566,-1.037196285459865,-0.38071492176567867,0.0,1.0
2019-07-10,-0.0,-0.11985447514374395,-0.007276242812802117,-1.0370172492749197,-0.3799674349972014,0.0,1.0
2019-07-11,-0.0,-0.12011194504515965,-0.007708942882584913,-1.0367892125683755,-0.37957002925836403,0.0,1.0
2019-07-12,-0.0,-0.12349635055059636,-0.006637674525062943,-1.031179268075583,-0.381857022964828,0.0,1.0
2019-07-15,-0.0,-0.12505719078847033,-0.011641502719739719,-1.0319760052869709,-0.37313812210868796,0.0,1.0
2019-07-16,-0.0,-0.12132923139508275,-0.012051562380819203,-1.031552719229107,-0.37759019602857796,0.0,1.0
2019-07-17,-0.0,-0.12902323689428993,-0.008898154268571719,-1.0309655768546295,-0.3734428230029999,0.0,1.0
2019-07-18,-0.0,-0.12816013022025535,-0.006917951065669669,-1.034640622615596,-0.37364565847703346,0.0,1.0
2019-07-19,-0.0,-0.14500857552334187,-0.06134436012499119,-0.8351854897446139,-0.3078965298498696,0.0,1.0
2019-07-22,-0.0,-0.16077403654912603,-0.06820787607927556,-0.8260055689449423,-0.28490535133490885,0.0,1.0
2019-07-23,-0.0,-0.16264919260472738,-0.0671893283407442,-0.825228176924877,-0.28520945471565645,0.0,1.0
2019-07-24,-0.0,-0.1635480178475483,-0.06959142196369753,-0.8219683696591679,-0.2809353610390824,0.0,1.0
2019-07-25,-0.0,-0.15538694992412744,-0.07276759659157231,-0.831119411696043,-0.2752422084743784,0.0,1.0
2019-07-26,-0.0,-0.15157526254375728,-0.07302217036172695,-0.8338389731621937,-0.27526254375729287,0.0,1.0
2019-07-29,-0.0,-0.1579327876116514,-0.07525828494134658,-0.8282609202639988,-0.2706919471069755,0.0,1.0
2019-07-30,-0.0,-0.15653166266856094,-0.07701981973589213,-0.8237650511214105,-0.27170039825791276,0.0,1.0
2019-07-31,-0.0,-0.148068669527897,-0.0785127822354917,-0.8259936555327486,-0.27994961746594516,0.0,1.0
2019-08-01,-0.0,-0.15621285224809453,-0.08787264293872223,-0.8119245740391114,-0.27482926601869334,0.0,1.0
2019-08-02,-0.0,-0.1478694406262377,-0.10045896139598816,-0.8116627449153134,-0.2697388346574098,0.0,1.0
2019-08-05,-0.0,-0.14632272483877726,-0.09508066956906386,-0.8142155379135333,-0.27250715898773076,0.0,1.0
2019-08-06,-0.0,-0.14815846271670263,-0.10411009770475063,-0.7892965722110051,-0.27921279212792127,0.0,1.0
2019-08-07,-0.0,-0.14740915130183446,-0.10838908183958416,-0.7977669518193049,-0.2773828115894734,0.0,1.0
2019-08-08,-0.0,-0.149891636177204,-0.10950572114376267,-0.7960429726643519,-0.2749644613269325,0.0,1.0
2019-08-09,-0.0,-0.14856531148914384,-0.11070256684740873,-0.7951409089851295,-0.2727420818691676,0.0,1.0
2019-08-12,-0.0,-0.1469240609373183,-0.11573438771950227,-0.7976741481567624,-0.26551924642400276,0.0,1.0
2019-08-13,-0.0,-0.1402272568188712,-0.11318509531253644,-0.8092582654751627,-0.2705616089969434,0.0,1.0
2019-08-14,-0.0,-0.14423681087244886,-0.1128435456470643,-0.802913592888227,-0.26713364827441766,0.0,1.0
2019-08-15,-0.0,-0.1532850085414839,-0.1214275820675008,-0.785839604783231,-0.24793388429752064,0.0,1.0
2019-08-16,-0.0,-0.15799423631123918,-0.12050720461095099,-0.7796657060518731,-0.2472853025936599,0.0,1.0
2019-08-19,-0.0,-0.15630329569025123,-0.11977414150725973,-0.7816547591610971,-0.24694630099101172,0.0,1.0
2019-08-20,-0.0,-0.1576292269418594,-0.11724868699898645,-0.7841149912466598,-0.2445176448908136,0.0,1.0
2019-08-21,-0.0,-0.15287345693282164,-0.11967728512645058,-0.7880854408433121,-0.25107494567478844,0.0,1.0
2019-08-22,-0.0,-0.15656006276247172,-0.11094189856476995,-0.784900087682865,-0.25504176473302875,0.0,1.0
2019-08-23,-0.0,-0.15805008532029702,-0.10987870682101185,-0.7846008393672462,-0.25342434165014066,0.0,1.0
2019-08-26,-0.0,-0.15604971169970827,-0.11118513243435713,-0.7820403850129793,-0.2479382509016563,0.0,1.0
2019-08-27,-0.0,-0.155613241138499,-0.11198915715237417,-0.7822701063609842,-0.24734097539684366,0.0,1.0
2019-08-28,-0.0,-0.1489698164233493,-0.11585268031077395,-0.7794788348268513,-0.24751907959571884,0.0,1.0
2019-08-29,-0.0,-0.14327612675572257,-0.11862154297367275,-0.7825080768966386,-0.24691244873175539,0.0,1.0
2019-08-30,-0.0,-0.14221927092874154,-0.11870305916834585,-0.7834539292910789,-0.2454204066678879,0.0,1.0
2019-09-03,-0.0,-0.13893858079904592,-0.12022384294298427,-0.7767533599376175,-0.2575569927984955,0.0,1.0
2019-09-04,-0.0,-0.14071931878170257,-0.12469875370102596,-0.7747710528127798,-0.2550207716495673,0.0,1.0
2019-09-05,-0.0,-0.1552772317959501,-0.13125657082781003,-0.7669470219865612,-0.23202450061708643,0.0,1.0
2019-09-06,-0.0,-0.15285098227120267,-0.1357154265635339,-0.7737011431309467,-0.21943094439500765,0.0,1.0
2019-09-09,-0.0,-0.15412521675641142,-0.13598612758966871,-0.773295610112257,-0.21821666514556906,0.0,1.0
2019-09-10,-0.0,-0.14547477407928797,-0.18480087189500932,-0.7621588483720086,-0.17810272013078426,0.0,1.0
2019-09-11,-0.0,-0.12836004651056748,-0.24962951141104855,-0.7777068466291239,-0.12423337361209275,0.0,1.0
