Date,IWF,IWM,MTUM,SPY,TME,VLUE,VXX
2019-09-06,-0.0,-0.3536858615281201,-1.0863768765404436,-1.6992493838225409,1.0,-1.462301142729106,0.0
2019-09-09,-0.0,-0.3600918716038317,-1.0879502548876814,-1.697383900061621,1.0,-1.4565570556271359,0.0
2019-09-10,-0.0,-0.3535778375953342,-1.1178218932256618,-1.6989120681920142,1.0,-1.4375841184387619,0.0
2019-09-11,-0.0,-0.36729087239291325,-1.088192419825073,-1.695167077820139,1.0,-1.455987889661359,0.0
2019-09-12,-0.0,-0.368488926268573,-1.087973086627418,-1.6948135688253432,1.0,-1.455677039529016,0.0
2019-09-13,-0.0,-0.3695067264573991,-1.0833520179372198,-1.693665919282511,1.0,-1.458800448430493,0.0
2019-09-16,-0.0,-0.3728006275916172,-1.0775523926930404,-1.694385296424969,1.0,-1.4587582651574582,0.0
2019-09-17,-0.0,-0.40105363447850695,-1.0702236171047468,-1.694053690522894,1.0,-1.4391077733564983,0.0
2019-09-18,-0.0,-0.3993045819079132,-1.0776737143177613,-1.6943525321070048,1.0,-1.4368795917222814,0.0
2019-09-19,-0.0,-0.3990354959905793,-1.0786182919306904,-1.6946671900409354,1.0,-1.4353165479728596,0.0
2019-09-20,-0.0,-0.39726334679228353,-1.0801929116195603,-1.694874383131449,1.0,-1.4355652759084792,0.0
2019-09-23,-0.0,-0.38951626495870556,-1.0812405191302883,-1.7086353165908197,1.0,-1.4389010618574076,0.0
2019-09-24,-0.0,-0.3902192242833052,-1.0815626756604835,-1.7095559302979202,1.0,-1.4397414277684093,0.0
2019-09-25,-0.0,-0.3695956933774463,-1.080132338922223,-1.7213592777435094,1.0,-1.4364941400773847,0.0
2019-09-26,-0.0,-0.35717491304835636,-1.0958711993717043,-1.723213283967239,1.0,-1.433580163805677,0.0
2019-09-27,-0.0,-0.34954560753954894,-1.100751710983956,-1.7247279255020755,1.0,-1.4347582183327723,0.0
2019-09-30,-0.0,-0.34186359054765375,-1.0836039870086236,-1.7342367566356816,1.0,-1.440026878709822,0.0
2019-10-01,-0.0,-0.35276657706093195,-1.078685035842294,-1.734655017921147,1.0,-1.434195788530466,0.0
2019-10-02,-0.0,-0.31049921647638234,-1.0934631743899708,-1.7737295724199686,1.0,-1.4189053055742107,0.0
2019-10-03,-0.0,-0.4207547169811321,-1.0629855715871255,-1.7455604883462819,1.0,-1.3200887902330745,0.0
2019-10-04,-0.0,-0.4304463395724886,-1.0483996012847492,-1.739561413224056,1.0,-1.3193598405138998,0.0
2019-10-07,-0.0,-0.44527802294792584,-1.0184796999117387,-1.7282656663724627,1.0,-1.324360105913504,0.0
2019-10-08,-0.0,-0.44735391400220503,-1.0154906284454246,-1.72651598676957,1.0,-1.323263506063947,0.0
2019-10-09,-0.0,-0.44959500875656744,-0.9725262697022767,-1.7531742556917689,1.0,-1.2976138353765325,0.0
2019-10-10,-0.0,-0.4629447718838682,-0.9602161100196465,-1.7469984719493563,1.0,-1.2871643745907007,0.0
2019-10-11,-0.0,-0.4605220050234793,-0.9594299443049034,-1.7497542863383204,1.0,-1.2906519602489899,0.0
2019-10-14,-0.0,-0.44413590329957536,-0.9678754219753893,-1.7651094413590331,1.0,-1.2677229663508658,0.0
2019-10-15,-0.0,-0.44602984424354647,-0.9691754710815815,-1.7636967650582727,1.0,-1.2670733035617034,0.0
2019-10-16,-0.0,-0.4459069893935273,-0.9895567038346478,-1.757302148490617,1.0,-1.246450911068806,0.0
2019-10-17,-0.0,-0.45849651871192343,-0.9777523933855526,-1.766808093994778,1.0,-1.2364012184508268,0.0
2019-10-18,-0.0,-0.4491405570060923,-0.9791122715404699,-1.7676240208877285,1.0,-1.243635770234987,0.0
2019-10-21,-0.0,-0.4458519082309449,-0.9754267695987823,-1.7635642057192564,1.0,-1.2517125149505275,0.0
2019-10-22,-0.0,-0.4476636531968195,-0.9762553098790981,-1.7672366844570309,1.0,-1.254874196710598,0.0
2019-10-23,-0.0,-0.4472093656411652,-0.9734277157636809,-1.7678192213449495,1.0,-1.2566839096106723,0.0
2019-10-24,-0.0,-0.4476937319610086,-0.9723901323313184,-1.769754397429614,1.0,-1.2558950062625933,0.0
2019-10-25,-0.0,-0.4497005988023952,-0.9612411540555252,-1.7732716385410996,1.0,-1.2593903102885138,0.0
2019-10-28,-0.0,-0.4615384615384615,-0.9653465346534653,-1.789141551517789,1.0,-1.224077902295724,0.0
2019-10-29,-0.0,-0.4607315614979075,-0.9659220609815751,-1.790912549595087,1.0,-1.2175118212946356,0.0
2019-10-30,-0.0,-0.45442672906350334,-0.9672416607716167,-1.7973009740436414,1.0,-1.2226152255536813,0.0
2019-10-31,-0.0,-0.45916535176016104,-0.960770444529082,-1.7931878774688501,1.0,-1.2279231731867892,0.0
2019-11-01,-0.0,-0.45722986568056995,-0.9570939148403936,-1.801239871662407,1.0,-1.222469954864321,0.0
2019-11-04,-0.0,-0.4440403821102909,-0.9708532349109857,-1.806122448979592,1.0,-1.2067412071211465,0.0
2019-11-05,-0.0,-0.44469170646982203,-0.9718302214502822,-1.8051454624402954,1.0,-1.2059813287016936,0.0
2019-11-06,-0.0,-0.4397070077621078,-1.0059582376735543,-1.8202689406362744,1.0,-1.2002842462009402,0.0
2019-11-07,-0.0,-0.4450276092067137,-1.0025695697337489,-1.8204034771198951,1.0,-1.199223661910229,0.0
2019-11-08,-0.0,-0.44746337196588676,-1.0058495517165973,-1.8182265471244259,1.0,-1.1953859610758801,0.0
2019-11-11,-0.0,-0.4469041095890411,-1.0185205479452055,-1.815178082191781,1.0,-1.1987945205479453,0.0
2019-11-12,-0.0,-0.4475116854550453,-1.0367335716249655,-1.8133626615342313,1.0,-1.2013747594171018,0.0
2019-11-13,-0.0,-0.4541452677916361,-1.0801399627518484,-1.862802641232575,1.0,-1.2465714769456515,0.0
2019-11-14,-0.0,-0.45773732119635896,-1.062305648216204,-1.870582914004636,1.0,-1.2632441906484988,0.0
2019-11-15,-0.0,-0.4589273591310251,-1.0668137587689521,-1.8667684996605567,1.0,-1.264878931885042,0.0
2019-11-18,-0.0,-0.4677182270465852,-1.0740615106286748,-1.8610357304387153,1.0,-1.2507349615558572,0.0
2019-11-19,-0.0,-0.47647158994153377,-1.077198160867344,-1.8682522563433046,1.0,-1.2544133507407618,0.0
2019-11-20,-0.0,-0.4711292795094532,-1.073127803327088,-1.8710611480156703,1.0,-1.2623062510645546,0.0
2019-11-21,-0.0,-0.476952770208901,-1.075499545867393,-1.8752270663033606,1.0,-1.2489782016348772,0.0
2019-11-22,-0.0,-0.45818845123411045,-1.0620760417260446,-1.9029242432879212,1.0,-1.2771475802314314,0.0
2019-11-25,-0.0,-0.4589752367910533,-1.0679561793906196,-1.9065959146411047,1.0,-1.272281182243524,0.0
2019-11-26,-0.0,-0.4704739038472532,-1.0688846967358372,-1.9071056994226263,1.0,-1.2700508774938548,0.0
2019-11-27,-0.0,-0.44180997543278294,-1.0583899902873795,-1.9207564417528424,1.0,-1.2922927498143175,0.0
2019-11-29,-0.0,-0.43148941094780696,-1.110403888438838,-1.9513945145237819,1.0,-1.2931373683601435,0.0
2019-12-02,-0.0,-0.4425314373016806,-1.1782230579386532,-1.960042308144318,1.0,-1.295275590551181,0.0
2019-12-03,-0.0,-0.42768328445747794,-1.1478005865102638,-1.9766568914956009,1.0,-1.3129032258064515,0.0
2019-12-04,-0.0,-0.4677704454395475,-1.149069054913976,-1.9723662502946027,1.0,-1.3029106764082017,0.0
2019-12-05,-0.0,-0.44089342996316977,-1.2081501722704053,-1.923012949982179,1.0,-1.3683022454556255,0.0
2019-12-06,-0.0,-0.5316372343609698,-1.2272972164022748,-1.9459443280454956,1.0,-1.2813528883567793,0.0
2019-12-09,-0.0,-0.4424442811658095,-1.3218221895664952,-2.0176953220671074,1.0,-1.3409257898603968,0.0
2019-12-10,-0.0,-0.42530967525945756,-1.6926682289923,-2.2891195179109474,1.0,-1.2885838634081017,0.0
2019-12-11,-0.0,-0.4363132911392405,-1.6340981012658227,-2.264965717299578,1.0,-1.2574498945147679,0.0
2019-12-12,-0.0,-0.4343840675283566,-1.6347269849643893,-2.2662226325507784,1.0,-1.2591664468477974,0.0
2019-12-13,-0.0,-0.4446719957719495,-1.7103124793552222,-2.241725573099029,1.0,-1.209618814824602,0.0
2019-12-16,-0.0,-0.45255329039112824,-1.6902848794740686,-2.241118268145295,1.0,-1.2565907430772296,0.0
2019-12-17,-0.012197629000205577,-0.40985403960803124,-1.8354690605084627,-2.3418762420338517,1.0,-1.2532721167683136,0.0
2019-12-18,-0.08730741012472487,-0.4576669112252384,-2.0072633895818046,-2.4742479823917827,1.0,-1.3102714600146734,0.0
2019-12-19,-0.08494264556410629,-0.5294758240162625,-1.980543052127196,-2.374328444896181,1.0,-1.2907652098155946,0.0
2019-12-20,-0.08348563491483296,-0.5621755976314058,-2.007237371152862,-2.3854082900796842,1.0,-1.2721690182030851,0.0
2019-12-23,-0.08992463598448817,-0.593180654130387,-1.9955366942269697,-2.3943806248628077,1.0,-1.2437989317333722,0.0
2019-12-24,-0.09625511995318899,-0.5958162668227034,-1.9854447045055588,-2.3963575190169686,1.0,-1.2404183733177294,0.0
2019-12-26,-0.08421052631578947,-0.5927631578947368,-1.9889619883040934,-2.39093567251462,1.0,-1.2530701754385964,0.0
2019-12-27,-0.09595663639027249,-0.5847494872546147,-1.9886463521828304,-2.4006738939349543,1.0,-1.2548344564898914,0.0
2019-12-30,-0.12297018010038384,-0.5859905521110128,-2.0288603483909067,-2.424490699734278,1.0,-1.2187776793622676,0.0
2019-12-31,-0.11896753436677392,-0.5623720386077802,-2.018353319684118,-2.3967534366773915,1.0,-1.2155601052939458,0.0
2020-01-02,-0.11904587692983097,-0.5702787736884465,-2.020267798346382,-2.3946001317041046,1.0,-1.2127021292163604,0.0
2020-01-03,-0.145478374836173,-0.545070627639435,-1.9800495121596042,-2.4198339886413285,1.0,-1.1907674384738605,0.0
2020-01-06,-0.2124192390524049,-0.5712849964106245,-1.8999282124910266,-2.3340990667623833,1.0,-1.1610193826274229,0.0
2020-01-07,-0.20153647329121196,-0.574095347501436,-1.9072372199885124,-2.325028719126939,1.0,-1.1718839747271683,0.0
2020-01-08,-0.17966317577129917,-0.5638267761109539,-1.8939286725162752,-2.3260684970280217,1.0,-1.1127228983866402,0.0
2020-01-09,-0.24843118114628368,-0.5922465485985219,-1.796471900711198,-2.2528238739366895,1.0,-1.0826244596290615,0.0
2020-01-10,-0.2850867871059157,-0.5749911441728657,-1.8580942260007085,-2.2899752036840244,1.0,-1.0765851930570316,0.0
2020-01-13,-0.3061773873618589,-0.5770756588268632,-1.873760272031737,-2.2677812411448004,1.0,-1.0593652592802494,0.0
2020-01-14,-0.43608437146092865,-0.5448754246885618,-1.8970130237825598,-2.241010758776897,1.0,-0.9591591166477916,0.0
2020-01-15,-0.47037562012756906,-0.5429482636428065,-1.8927002126151666,-2.239900779588944,1.0,-0.9412473423104182,0.0
2020-01-16,-0.4426956943770367,-0.5361575261734729,-1.8389378076683078,-2.165707550440269,1.0,-0.9498023989461277,0.0
2020-01-17,-0.4028653687962709,-0.48156018645462023,-1.8455579928708528,-2.136070743076501,1.0,-0.988826432684398,0.0
2020-01-21,-0.4015348773468549,-0.4839660134301768,-1.8433602850486501,-2.134849938330821,1.0,-0.988419898588461,0.0
2020-01-22,-0.4000685400959561,-0.48752570253598354,-1.8385880740233036,-2.139273474982865,1.0,-0.9885538039753256,0.0
2020-01-23,-0.43859528080585064,-0.4780598868497309,-1.8048157858424174,-2.177866703463502,1.0,-1.0000689940665102,0.0
2020-01-24,-0.43824563823184604,-0.48555272050203435,-1.8075305151368872,-2.178953175643059,1.0,-0.985863043928005,0.0
2020-01-27,-0.42469610603667335,-0.45285351280818625,-1.8118261108440357,-2.181306228967791,1.0,-0.9970469061190853,0.0
2020-01-28,-0.33930770283212475,-0.5213435490491175,-1.8919824873443698,-2.166438637296484,1.0,-0.9217403201532357,0.0
2020-01-29,-0.3210372286122643,-0.5239229565099027,-1.8805553665010548,-2.156809365003743,1.0,-0.9237051657251752,0.0
2020-01-30,-0.357473544973545,-0.47394179894179894,-1.7626322751322754,-2.131150793650794,1.0,-0.888558201058201,0.0
2020-01-31,-0.2817038381742739,-0.5449948132780084,-1.7002723029045643,-2.0828578838174274,1.0,-0.8737033195020747,0.0
2020-02-03,-0.3054784145417824,-0.5148952284776571,-1.6257258268114112,-2.0269502650845745,1.0,-0.8384877556172684,0.0
2020-02-04,-0.28684757287666063,-0.49826858905748284,-1.6208524837876976,-2.0343763772587042,1.0,-0.8556947679909337,0.0
2020-02-05,-0.26263825532712615,-0.504967818534025,-1.6155720802349558,-2.0246203836780605,1.0,-0.8409673186277573,0.0
2020-02-06,-0.2999068033550792,-0.4908356632494563,-1.648897173035104,-1.9850885368126747,1.0,-0.788381484933209,0.0
2020-02-07,-0.299704905938768,-0.48881101684495265,-1.641522193532522,-1.9519242591909505,1.0,-0.7658305668265093,0.0
2020-02-10,-0.31264465830186383,-0.4552320623705689,-1.61651845535388,-1.9395176026312584,1.0,-0.7669630892922403,0.0
2020-02-11,-0.29920357185953905,-0.43194159526969955,-1.5979244599975868,-1.903523591166888,1.0,-0.8009533003499457,0.0
2020-02-12,-0.2993553828543888,-0.4315320200012049,-1.6014820169889754,-1.902704982227845,1.0,-0.7893246581119344,0.0
2020-02-13,-0.29641458270563426,-0.43995179270864726,-1.6050015064778547,-1.9059355227478159,1.0,-0.7785477553479965,0.0
2020-02-14,-0.31217765912262607,-0.4270371943450033,-1.6018445482677022,-1.9152964019173593,1.0,-0.8112978581396759,0.0
2020-02-18,-0.30096439619093834,-0.436647055255656,-1.585491599441985,-1.9016194577545948,1.0,-0.8406016861769879,0.0
2020-02-19,-0.2738051805910252,-0.49373707892496654,-1.5920588592970937,-1.867019336008756,1.0,-0.8538246382098991,0.0
2020-02-20,-0.28532244300865534,-0.49487992197976344,-1.594538583445081,-1.8647446056320856,1.0,-0.8559063757162013,0.0
2020-02-21,-0.2651519729288779,-0.5240195782222491,-1.5684935645658349,-1.8360626019699076,1.0,-0.8489334703003203,0.0
2020-02-24,-0.2067543806463348,-0.5392590796095313,-1.6007397077548053,-1.8644879645910388,1.0,-0.8519371854726248,0.0
2020-02-25,-0.20069625761531767,-0.6225703510298811,-1.5729619959384973,-1.618392805337975,1.0,-0.7875253843922251,0.0
2020-02-26,-0.22284345047923323,-0.5662939297124601,-1.5600182565038796,-1.6477635782747606,1.0,-0.7081811958010041,0.0
2020-02-27,-0.2739945155393053,-0.540790676416819,-1.5382769652650823,-1.6751028336380258,1.0,-0.6848148994515539,0.0
2020-02-28,-0.2517692472657088,-0.7052326828222174,-1.3569054256916149,-1.4173279004932446,1.0,-0.6301200943598542,0.0
2020-03-02,-0.28063660477453584,-0.6584084880636605,-1.3254641909814322,-1.413846153846154,1.0,-0.626684350132626,0.0
2020-03-03,-0.25741328097467653,-0.8007350349896792,-1.0976186880128882,-1.2983939988924131,1.0,-0.5803252278105019,0.0
2020-03-04,-0.2340852609443701,-0.8732555916650735,-1.0630376601032305,-1.2134391129803097,1.0,-0.39533549990441597,0.0
2020-03-05,-0.23892318866896678,-0.971309242781914,-0.8874614127474123,-1.1084528781550753,1.0,-0.33353005266025054,0.0
2020-03-06,-0.2548198198198198,-1.0704504504504504,-0.8674774774774775,-1.0287387387387388,1.0,-0.283063063063063,0.0
2020-03-09,-0.25292037774694537,-1.0575571767443943,-0.8591952736875085,-1.0270330752360919,1.0,-0.2790135612943651,0.0
2020-03-10,-0.6075238629983155,-0.635678190422716,-0.7748455923638405,-0.8261009063928771,1.0,-0.1664795058955643,0.0
2020-03-11,-0.5072194479928773,-0.7723067394417992,-0.778306816862153,-0.7271319629930709,1.0,-0.0860527232609453,0.0
2020-03-12,-0.5639420762193993,-0.6408281174771305,-0.680641457723788,-0.7356764564275399,1.0,-0.08247842672493613,0.0
2020-03-13,-0.6282674372783397,-0.46105346118481544,-0.5544791803494024,-0.6400564823328517,1.0,-0.0,0.0
2020-03-16,-0.47526057633353774,-0.5866646229307174,-0.5085530349478847,-0.4951256897608829,1.0,-0.0,0.0
2020-03-17,-0.4598163508752462,-0.41418148528310256,-0.33853025217077704,-0.5612672344439205,1.0,-0.0003606402751962715,0.0
2020-03-18,-0.45464784089660476,-0.46953631469069335,-0.23980881221843756,-0.5802933743544666,1.0,-0.002692011866827821,0.0
2020-03-19,-0.4608935554722237,-0.4164568489848396,-0.19786253816896127,-0.5758290030535169,1.0,-0.02748165211335512,0.0
2020-03-20,-0.4608361751832657,-0.37058618189629705,-0.21905963857039285,-0.5835503880132112,1.0,-0.05120700303429016,0.0
2020-03-23,-0.4586090515294055,-0.3952802359882006,-0.18456509606952085,-0.5728560418825905,1.0,-0.04621435594886922,0.0
2020-03-24,-0.46644313021438377,-0.3977980779385363,-0.16627943816664906,-0.5593779702186081,1.0,-0.05032210370683283,0.0
2020-03-25,-0.46549336556134646,-0.38809577762670894,-0.08588261953319737,-0.5423370345192235,1.0,-0.03600473348943777,0.0
2020-03-26,-0.4821015003524318,-0.3894371161010976,-0.06998288188500655,-0.5413855603665291,1.0,-0.03446279327358776,0.0
2020-03-27,-0.4812629604028834,-0.38036930976597216,-0.04300385109114249,-0.5380171817912511,1.0,-0.025994865211810013,0.0
2020-03-30,-0.4828975820719481,-0.37782583054845686,-0.038529585217220365,-0.5382347159425989,1.0,-0.019756241399646157,0.0
2020-03-31,-0.47710324930930786,-0.3808219847925479,-0.041857167306422825,-0.5310383609202709,1.0,-0.014082785261974037,0.0
2020-04-01,-0.4831899921813917,-0.4157789288506646,-0.012412040656763098,-0.5319585613760751,1.0,-0.0,0.0
2020-04-02,-0.5095512138504691,-0.35629654705484093,-0.0,-0.5521810619982591,1.0,-0.0,0.0
2020-04-03,-0.5265911502677624,-0.34283457960070085,-0.0017274993213395522,-0.5966782655906814,1.0,-0.0,0.0
2020-04-06,-0.5247363752833349,-0.3534788607470188,-0.0,-0.5855671627081895,1.0,-0.0,0.0
2020-04-07,-0.5008565568826155,-0.3188804439618772,-0.0,-0.5930751598504042,1.0,-0.0,0.0
2020-04-08,-0.5001084781717813,-0.3159366487476798,-0.0,-0.5946050189234144,1.0,-0.0,0.0
2020-04-09,-0.503432714004513,-0.3039512218541457,-0.0,-0.5931153679965433,1.0,-0.0,0.0
2020-04-13,-0.5224502502454561,-0.2720132187073445,-0.0,-0.6002298905625134,1.0,-0.0,0.0
2020-04-14,-0.5161344256813242,-0.26283230229058685,-0.010700551747199465,-0.5988487352807701,1.0,-0.0,0.0
2020-04-15,-0.5067938985793494,-0.27044713609214005,-0.0020227018537467578,-0.6003855031768318,1.0,-0.0,0.0
2020-04-16,-0.5081951636657323,-0.2682075157964749,-0.0,-0.5990070787210794,1.0,-0.0,0.0
2020-04-17,-0.5057323933632415,-0.26879346768259393,-0.0,-0.5991122504687982,1.0,-0.0,0.0
2020-04-20,-0.5124787294384572,-0.25389960294951786,-0.00841368878805067,-0.5886037058044999,1.0,-0.0,0.0
2020-04-21,-0.5129668663998295,-0.26063993558013404,-0.020202259432063094,-0.5745683632143619,1.0,-0.0,0.0
2020-04-22,-0.508336281098927,-0.2660771135479307,-0.007734936917816296,-0.5760641433793184,1.0,-0.0,0.0
2020-04-23,-0.5046711377809154,-0.2698670431815508,-0.0032474408753971054,-0.5754324038122132,1.0,-0.0,0.0
2020-04-24,-0.5060300560606774,-0.2646393743816837,-0.00734913082395063,-0.5774485325293259,1.0,-0.0,0.0
2020-04-27,-0.5037391776168345,-0.26381844346410627,-0.013942296350468283,-0.5776262709665244,1.0,-0.0,0.0
2020-04-28,-0.49872850710402905,-0.2720061591582484,-0.0,-0.5622798217576931,1.0,-0.0,0.0
2020-04-29,-0.5070363564466982,-0.26249680165616057,-0.0,-0.5565350887395036,1.0,-0.0,0.0
2020-04-30,-0.5080238742190948,-0.2562298241947096,-0.0,-0.5581411551592002,1.0,-0.0,0.0
2020-05-01,-0.5248938096232854,-0.22976580089594503,-0.0,-0.5664647308683239,1.0,-0.0,0.0
2020-05-04,-0.5264913017116739,-0.23553005923231196,-0.0,-0.5699827433421949,1.0,-0.0,0.0
2020-05-05,-0.5233020777589055,-0.23283464017310782,-0.0,-0.5705809814095256,1.0,-0.0,0.0
2020-05-06,-0.519683573755235,-0.23450442066077246,-0.0,-0.5724755700325732,1.0,-0.0,0.0
2020-05-07,-0.5195800622474103,-0.23224322943280531,-0.0,-0.5708180424583083,1.0,-0.0,0.0
2020-05-08,-0.519612624538424,-0.23070670475394228,-0.0,-0.5720755242806382,1.0,-0.0,0.0
2020-05-11,-0.5078106784798321,-0.2500816041035206,-0.0,-0.5736768477500582,1.0,-0.0,0.0
2020-05-12,-0.5194149806083828,-0.24431101350404186,-0.0,-0.5725900658847717,1.0,-0.0,0.0
2020-05-13,-0.5249159349897253,-0.22193162712497663,-0.004600224173360732,-0.5836913880067252,1.0,-0.0,0.0
2020-05-14,-0.5283987492416111,-0.20667848975591543,-0.012414243711205489,-0.5860363093293508,1.0,-0.0,0.0
2020-05-15,-0.5188749592207671,-0.2106538658712774,-0.011138556182131706,-0.5895744978328751,1.0,-0.0,0.0
2020-05-18,-0.5202584497679084,-0.211168388887593,-0.010776515593291503,-0.5903757784982856,1.0,-0.0,0.0
2020-05-19,-0.5205974183326343,-0.19910061046647093,-0.0218556316696957,-0.588447737546018,1.0,-0.0,0.0
2020-05-20,-0.5244626598048576,-0.1942807908157325,-0.02372912931094707,-0.5861956547050742,1.0,-0.0,0.0
2020-05-21,-0.5215304315406841,-0.17650759623450463,-0.03986858048280362,-0.592226675365831,1.0,-0.0,0.0
2020-05-22,-0.5122289839646436,-0.17532452507115256,-0.04047018534373047,-0.5858574172200754,1.0,-0.0,0.0
2020-05-26,-0.5126982289616854,-0.17400162055793494,-0.03910174788748697,-0.5893043176293552,1.0,-0.0,0.0
2020-05-27,-0.51497962585664,-0.167878310798296,-0.04739303574736062,-0.5849925912205964,1.0,-0.0,0.0
2020-05-28,-0.5133739376114494,-0.16956531807971095,-0.04701141705842847,-0.5858826798823557,1.0,-0.0,0.0
2020-05-29,-0.5139441309777079,-0.16328276755156787,-0.04643418740172047,-0.5888215706225142,1.0,-0.0,0.0
2020-06-01,-0.5169489551056543,-0.1442350255107984,-0.07417934440742725,-0.5943899541038604,1.0,-0.0,0.0
2020-06-02,-0.5097340216208709,-0.13835968425195028,-0.0756267506192273,-0.5911479432394269,1.0,-0.0,0.0
2020-06-03,-0.5113936974984916,-0.13969462106093655,-0.07295679212883464,-0.5964867498955772,1.0,-0.0,0.0
2020-06-04,-0.5129806799182611,-0.1306659855099387,-0.08480401263236112,-0.5936745309307078,1.0,-0.0,0.0
2020-06-05,-0.5180652816229672,-0.12888816508852335,-0.08966335527999442,-0.5899076379033572,1.0,-0.0,0.0
2020-06-08,-0.5201974342855812,-0.11149915019440758,-0.1145957020791134,-0.5819422132197155,1.0,-0.0,0.0
2020-06-09,-0.5120610474555828,-0.1148582826923969,-0.11374495523495848,-0.5787911119357981,1.0,-0.0,0.0
2020-06-10,-0.5097571150458886,-0.11353944562899787,-0.11699267636970427,-0.5773152869194401,1.0,-0.0,0.0
2020-06-11,-0.5147952321320903,-0.10029683224340244,-0.12768424470108064,-0.5762255925049858,1.0,-0.0,0.0
2020-06-12,-0.5017462432792611,-0.08085565920683792,-0.16065438169201782,-0.5544322411653876,1.0,-0.0,0.0
2020-06-15,-0.49776575998533423,-0.07722450101973007,-0.16425674282178784,-0.5522583010609775,1.0,-0.0,0.0
2020-06-16,-0.4964071718818155,-0.07867490070938268,-0.17245574967285754,-0.548176037099107,1.0,-0.0,0.0
2020-06-17,-0.49472404459329267,-0.07480387209248979,-0.17509290269303115,-0.5492957746478874,1.0,-0.0,0.0
2020-06-18,-0.4932921245421245,-0.07419871794871795,-0.17463369963369962,-0.5472527472527472,1.0,-0.0,0.0
2020-06-19,-0.49555025459883484,-0.07335198862333135,-0.17590256433781365,-0.5488783889169229,1.0,-0.0,0.0
2020-06-22,-0.49295513962473686,-0.0712583578187539,-0.20616338523471298,-0.5431830275547741,1.0,-0.0,0.0
2020-06-23,-0.4913408402506416,-0.07130800712155194,-0.20576198293602166,-0.5438044810284631,1.0,-0.0,0.0
2020-06-24,-0.49023550347824074,-0.07284661073747949,-0.20596732071459936,-0.542074002172456,1.0,-0.0,0.0
2020-06-25,-0.48841658790714837,-0.06920080219450912,-0.20727968465457228,-0.5402595606371453,1.0,-0.0,0.0
2020-06-26,-0.48699355432780844,-0.0707182320441989,-0.20515653775322285,-0.539134438305709,1.0,-0.0,0.0
2020-06-29,-0.4872343361854816,-0.06893458459839912,-0.20429662342441807,-0.5396540620112246,1.0,-0.0,0.0
2020-06-30,-0.4843906434877583,-0.06275598434513516,-0.20339947210339493,-0.5248930554291436,1.0,-0.0,0.0
2020-07-01,-0.4770752512534313,-0.06365843145261917,-0.2047687107239275,-0.5231743006874021,1.0,-0.0,0.0
2020-07-02,-0.471175216582755,-0.07193722501927699,-0.2021363450809634,-0.5226107860479884,1.0,-0.0,0.0
2020-07-06,-0.47463171378900176,-0.06782413761551835,-0.21417787537743618,-0.5308811419160033,1.0,-0.0,0.0
2020-07-07,-0.5105736623963828,-0.045638658628485304,-0.24780990957045967,-0.5509372645064053,1.0,-0.0,0.0
2020-07-08,-0.5160060614670645,-0.035658474215087374,-0.2622768385660842,-0.5538191978027182,1.0,-0.0,0.0
2020-07-09,-0.519236695507882,-0.036482161905890716,-0.262913357828612,-0.5518549247362807,1.0,-0.0,0.0
