Date,IWF,IWM,MDGL,MTUM,SPY,VLUE,VXX
2018-09-24,-0.5936730967690721,-0.595102008414702,0.45768833849329205,-0.5920457251726601,-0.5942287846312615,-0.594189092641105,0.542311661506708
2018-09-25,-0.6012823081546784,-0.6028050490883591,0.4548988178721699,-0.599479062312162,-0.6018433179723502,-0.6017631737126828,0.5451011821278302
2018-09-26,-0.6015794115289025,-0.6031027018359657,0.45478232983243805,-0.5997755151126434,-0.6021406237472943,-0.6020604505732382,0.545217670167562
2018-09-27,-0.6025203676205001,-0.6040454308303568,0.4544287032949392,-0.6006742384717261,-0.6030822330136051,-0.6030420997712406,0.5455712967050608
2018-09-28,-0.6024560558632314,-0.6040211895015651,0.45445059796131304,-0.6006501324343847,-0.6030580303395136,-0.6029777670760093,0.5455494020386868
2018-10-01,-0.602431879288896,-0.6039969501183835,0.45447249087042013,-0.6006260283317949,-0.6030338296079296,-0.6029535695653918,0.5455275091295798
2018-10-02,-0.6022225788333467,-0.6037872101420204,0.4545454545454546,-0.6003771162641419,-0.6027842413544091,-0.6027040038514002,0.5454545454545455
2018-10-03,-0.6020215795595845,-0.6036260077814769,0.45461473667321806,-0.6002165978099554,-0.6026232401427941,-0.6025430187316995,0.5453852633267819
2018-10-04,-0.6028909857458342,-0.604456936358161,0.45432644047380044,-0.6010439670748845,-0.6034531218630798,-0.6034129692832765,0.5456735595261996
2018-10-05,-0.6051381170975275,-0.6067890794877989,0.45389385519851816,-0.6032455504550214,-0.6058226624788596,-0.6057421277281148,0.5461061448014818
2018-10-08,-0.6050247614446189,-0.6066755244192134,0.4539598180134477,-0.6031324234005717,-0.6057092241414019,-0.6056689616298265,0.5460401819865524
2018-10-09,-0.6055112400290065,-0.6071630005640158,0.4537909918620579,-0.6036177584400935,-0.6061961163484005,-0.6061558295060834,0.5462090081379422
2018-10-10,-0.6058114697940595,-0.6074638294442429,0.4537137790674243,-0.6039173014145811,-0.6064965945270624,-0.6064562930721799,0.5462862209325756
2018-10-11,-0.6097047268014095,-0.6117299202073798,0.4553039815302361,-0.607558021791081,-0.6106363157681559,-0.6107578273725142,0.5446960184697638
2018-10-12,-0.610705596107056,-0.6126926196269261,0.4557988645579886,-0.6085158150851581,-0.6115571776155717,-0.6116382806163827,0.5442011354420114
2018-10-15,-0.612016086444327,-0.6143315594914084,0.45602632327253523,-0.6097412357314052,-0.6129910224641508,-0.6131128894666288,0.5439736767274648
2018-10-16,-0.6118760407781975,-0.6142317533812599,0.45607408309979286,-0.6096015596442061,-0.6128508184070508,-0.6129726656106576,0.5439259169002072
2018-10-17,-0.621445010685517,-0.6240341936544468,0.45409337497945096,-0.6188969258589512,-0.622636856814072,-0.6228012493835279,0.5459066250205491
2018-10-18,-0.6214960953555282,-0.624085491163173,0.45408960131524867,-0.6189889025893959,-0.62268803945746,-0.622852445540485,0.5459103986847513
2018-10-19,-0.6237480938053827,-0.626385855005564,0.45414829163747267,-0.6211515476239542,-0.6250257593867206,-0.6251906194617318,0.5458517083625273
2018-10-22,-0.6245719707908742,-0.6272123437435538,0.4539378687239573,-0.6219728536655803,-0.6258509014398284,-0.626015924749371,0.5460621312760428
2018-10-23,-0.6255524804824653,-0.6282374323598663,0.45367425337684336,-0.6229501425089843,-0.6268743029451858,-0.6270395307530258,0.5463257466231567
2018-10-24,-0.6259608232085296,-0.6286056698900735,0.45371518307298125,-0.6232746507975866,-0.6272419208199025,-0.6274485494668981,0.5462848169270188
2018-10-25,-0.653202391118702,-0.6566182749786508,0.4487617421007686,-0.6498292058070025,-0.6550384286934244,-0.6551665243381725,0.5512382578992314
2018-10-26,-0.6674916417003169,-0.6713559984368894,0.44635491294342405,-0.6636707047023577,-0.6696626286309756,-0.6697928878468151,0.5536450870565759
2018-10-29,-0.6678396107563317,-0.6719666362570051,0.446804813415005,-0.6640166818714975,-0.6700986141882792,-0.6703158260567357,0.553195186584995
2018-10-30,-0.6690303214860575,-0.6732065950319747,0.4466002523165268,-0.6651585678861966,-0.6713359725061993,-0.6715534867533824,0.5533997476834732
2018-10-31,-0.6697287648569811,-0.6738212373198659,0.4468631633941399,-0.665853977099569,-0.6720362227349906,-0.6722539074404632,0.55313683660586
2018-11-01,-0.6707497820401047,-0.6750653879686138,0.4469485614646905,-0.6667829119442024,-0.6731909328683523,-0.6734088927637315,0.5530514385353096
2018-11-02,-0.6747536676155025,-0.6790891175826582,0.44663893146485656,-0.6705933873439894,-0.677293628202321,-0.6774687978979637,0.5533610685351434
2018-11-05,-0.6750635240515203,-0.6794883028125821,0.4465959870323316,-0.6709454131253834,-0.6776482958030318,-0.6777797248751424,0.5534040129676684
2018-11-06,-0.6755643217181677,-0.6799912338373876,0.4465044926583388,-0.6713127328511943,-0.6780626780626781,-0.6781941705018628,0.5534955073416612
2018-11-07,-0.6780517824959339,-0.6825794540419359,0.4462613741263352,-0.6737878588069806,-0.6806453030902457,-0.6807332190425953,0.5537386258736647
2018-11-08,-0.6788558855885588,-0.6836523652365236,0.447084708470847,-0.6744994499449944,-0.6815841584158415,-0.6818481848184819,0.552915291529153
2018-11-09,-0.6879807906087421,-0.6931388678909689,0.44550669216061184,-0.6833563075281249,-0.6909155587175952,-0.6911823558184,0.5544933078393881
2018-11-12,-0.6891362422083703,-0.6942564559216384,0.44554764024933213,-0.6844612644701692,-0.6921193232413179,-0.6923864648263579,0.5544523597506678
2018-11-13,-0.6907257884641121,-0.6960342597136103,0.44653611098719725,-0.6859526252397734,-0.6939822456171657,-0.6942052906276488,0.5534638890128029
2018-11-14,-0.7466438973483231,-0.7539964897300887,0.4387837389118163,-0.7402400265642047,-0.751245197096912,-0.751529813576206,0.5612162610881837
2018-11-15,-0.7468330407553256,-0.7541870285144944,0.43896190159889925,-0.740380509560184,-0.7514352137400958,-0.7516724391516818,0.5610380984011006
2018-11-16,-0.7532963883049875,-0.7608446397859737,0.4378463596407414,-0.7466080642079114,-0.7581215364035926,-0.7584559526084464,0.5621536403592585
2018-11-19,-0.7538358587065627,-0.7613402801013336,0.438028774915157,-0.7471918168347592,-0.7586157449452702,-0.7589503369819798,0.561971225084843
2018-11-20,-0.7593171435441213,-0.7673479201731185,0.43885549410916086,-0.7523924020197162,-0.7646549651358501,-0.7651358499639337,0.5611445058908392
2018-11-21,-0.7624837168910118,-0.7705890866985091,0.4396680658078834,-0.7554397645583055,-0.7678872967626766,-0.7682250205046558,0.5603319341921165
2018-11-23,-0.7644186608653614,-0.7724921440657481,0.43973894126178387,-0.7573604060913705,-0.769929900894368,-0.7702199661590524,0.5602610587382161
2018-11-26,-0.7656597928163424,-0.7737922354535773,0.43968438377384067,-0.7585439055087618,-0.7711782360344661,-0.7715170878110176,0.5603156162261594
2018-11-27,-0.7741258058214495,-0.7827700722797422,0.4403692127368627,-0.7666048056260989,-0.7799374877905841,-0.7802793514358273,0.5596307872631373
2018-11-28,-0.7825894176766184,-0.7917528820573455,0.4396492265247808,-0.7747561336092227,-0.7885998620553749,-0.7889447236180905,0.5603507734752192
2018-11-29,-0.7826622640579568,-0.7922231531220739,0.44039229214922876,-0.7746784288600859,-0.789118328322902,-0.7895618747227835,0.5596077078507713
2018-11-30,-0.7825851278766077,-0.7921450746562855,0.44044744493174987,-0.774602079534815,-0.7890405558566994,-0.7894840585423545,0.5595525550682501
2018-12-03,-0.7832240248532966,-0.7928398836234529,0.4406528921544455,-0.775186153163371,-0.7897332215592484,-0.7901770304255634,0.5593471078455545
2018-12-04,-0.7866970206869247,-0.7965950707710581,0.44135405325150945,-0.7785806196179352,-0.7933287142432941,-0.7938236167475007,0.5586459467484906
2018-12-06,-0.7931549843072783,-0.8026204354107507,0.4458227469735465,-0.785433168933393,-0.8002291635530313,-0.8003786180441388,0.5541772530264534
2018-12-07,-0.7968398419920996,-0.8063903195159757,0.4457222861143057,-0.7890394519725986,-0.8039401970098505,-0.8040402020101005,0.5542777138856944
2018-12-10,-0.8012659499648347,-0.8114136441273987,0.44750326534713153,-0.7933286446297598,-0.8088516025318998,-0.8088013664221843,0.5524967346528684
2018-12-11,-0.8010849909584088,-0.811332127787824,0.4475587703435805,-0.7931484830219009,-0.808720112517581,-0.8087703435804702,0.5524412296564195
2018-12-12,-0.8015075376884422,-0.8117587939698492,0.44753768844221103,-0.7935678391959798,-0.809145728643216,-0.809145728643216,0.5524623115577889
2018-12-13,-0.8014672629516104,-0.8116677553891763,0.44751520024119384,-0.7935279634189236,-0.8091553188281996,-0.80910507009698,0.552484799758806
2018-12-14,-0.8027573714400724,-0.813122672838885,0.4474690550467948,-0.7948072859011773,-0.8105061889906411,-0.8105061889906411,0.5525309449532052
2018-12-17,-0.8035354552780015,-0.8141619661563255,0.44782433521353743,-0.7954774375503626,-0.8113920225624496,-0.8117445608380337,0.5521756647864625
2018-12-18,-0.8036874716638959,-0.8144174097022819,0.4486423857740164,-0.795526673719208,-0.8117475190166742,-0.8121505213843131,0.5513576142259835
2018-12-19,-0.8051155282009889,-0.8159116133588942,0.4484915750176572,-0.7969427908384623,-0.8132882655635152,-0.813691857532035,0.5515084249823429
2018-12-20,-0.8038800705467372,-0.8146132527084907,0.44852607709750564,-0.7959183673469388,-0.8121441169060216,-0.8124464600655077,0.5514739229024943
2018-12-21,-0.8087810806704815,-0.8198713728667645,0.44953663847673064,-0.8006279434850863,-0.8172887020813289,-0.8174912644958727,0.5504633615232694
2018-12-24,-0.8088749303480066,-0.8199685932830151,0.4504331087584216,-0.8009725951066309,-0.8176384175067118,-0.8180943214629451,0.5495668912415784
2018-12-26,-0.8090582096357465,-0.8203556411165712,0.4512893257003901,-0.8009524292010739,-0.8176199402198693,-0.818177212624753,0.5487106742996098
2018-12-27,-0.8175357873210634,-0.8302147239263804,0.45521472392638035,-0.8091002044989776,-0.8271983640081799,-0.8283742331288344,0.5447852760736197
2018-12-28,-0.816797792990702,-0.8295187493613977,0.4550424031879023,-0.8083682435884337,-0.8264534586696638,-0.8276795749463574,0.5449575968120977
2018-12-31,-0.8168906146221836,-0.8295611301282377,0.4550656516630051,-0.8084095437592602,-0.8264956828283859,-0.8277218617483266,0.5449343483369948
2019-01-02,-0.8258157636991598,-0.8390123202226919,0.4557966905510593,-0.8170524253827517,-0.835867828238569,-0.8371565544615701,0.5442033094489407
2019-01-03,-0.8260891982469708,-0.8391337973704562,0.4558906934777004,-0.8174271719515338,-0.8360917762309873,-0.8371745295179168,0.5441093065222995
2019-01-04,-0.830062652099622,-0.8439393154869776,0.4572567700512608,-0.8213638481851603,-0.8405737068295968,-0.8419199502925491,0.5427432299487391
2019-01-07,-0.8398263870731579,-0.8544161480939183,0.46138158238770066,-0.8313026198818176,-0.8512785650787009,-0.8525335982847879,0.5386184176122992
2019-01-08,-0.8444607868886904,-0.859168986710091,0.46204759153227926,-0.8357934548510796,-0.8561748174607344,-0.8573829910174924,0.5379524084677209
2019-01-09,-0.8444082576036142,-0.8590113988548617,0.46220517938750855,-0.8357934548510796,-0.8562273467458109,-0.8574880495876451,0.5377948206124915
2019-01-10,-0.8457371272287383,-0.860306106348288,0.4622626623888918,-0.8371114500604849,-0.8576237311313313,-0.8588334297585862,0.5377373376111082
2019-01-11,-0.8456926475228779,-0.8599453034606079,0.46255390764699694,-0.8371726096560428,-0.8575786262753761,-0.8588934469338383,0.537446092353003
2019-01-14,-0.8421907756813416,-0.8562368972746329,0.46200209643605866,-0.8337002096436057,-0.8539308176100627,-0.8550314465408805,0.5379979035639413
