Date,IWF,IWM,MTUM,PPG,SPY,VLUE,VXX
2019-01-16,-0.0,-0.39904606437790135,-0.0,1.0,-0.5396112839871448,-0.6119726572463399,0.0
2019-01-17,-0.0,-0.40522258525627936,-0.0,1.0,-0.5376506024096386,-0.6097100265468655,0.0
2019-01-18,-0.0,-0.4181014304291287,-0.0,1.0,-0.5506631989596878,-0.6320156046814044,0.0
2019-01-22,-0.0,-0.3763941980415772,-0.0,1.0,-0.5713724668796146,-0.6704456197308478,0.0
2019-01-23,-0.0,-0.36085851306375955,-0.0,1.0,-0.5762729631279646,-0.683508477685474,0.0
2019-01-24,-0.0,-0.36795876505548836,-0.0,1.0,-0.573002682375217,-0.688844474833009,0.0
2019-01-25,-0.0,-0.3162869736073496,-0.0,1.0,-0.6006850406245021,-0.7382242047687324,0.0
2019-01-28,-0.0,-0.3139883717843205,-0.0,1.0,-0.6036583747046487,-0.7371970159556109,0.0
2019-01-29,-0.0,-0.30998271965971025,-0.0,1.0,-0.6005848730559618,-0.7479197128804999,0.0
2019-01-30,-0.0,-0.3082344805574765,-0.0,1.0,-0.5996329591999575,-0.7518219054205011,0.0
2019-01-31,-0.0,-0.31304532879336033,-0.0,1.0,-0.576931261970632,-0.7701638646520537,0.0
2019-02-01,-0.0,-0.3118376910378614,-0.0,1.0,-0.5832312689706587,-0.7674796315032749,0.0
2019-02-04,-0.0,-0.3124317703756956,-0.0,1.0,-0.5830604148361158,-0.7671272998375801,0.0
2019-02-05,-0.0,-0.3097552531359024,-0.0,1.0,-0.5799888146155691,-0.7734427015366588,0.0
2019-02-06,-0.0,-0.3023528471315516,-0.0,1.0,-0.5850941938234432,-0.7771589970422872,0.0
2019-02-07,-0.0,-0.30530301010478045,-0.0,1.0,-0.5918895139573946,-0.7690031194177087,0.0
2019-02-08,-0.0,-0.3043443432752129,-0.0,1.0,-0.5983551841072334,-0.767456142693119,0.0
2019-02-11,-0.0,-0.2936282901776161,-0.0,1.0,-0.6034934731435908,-0.7778193879734645,0.0
2019-02-12,-0.0,-0.2918049459372658,-0.0,1.0,-0.6077240124183706,-0.7768440209827642,0.0
2019-02-13,-0.0,-0.2885367028966108,-0.0,1.0,-0.6096000428334315,-0.7789527225999894,0.0
2019-02-14,-0.0,-0.2806542431961389,-0.0,1.0,-0.6208338919426196,-0.7798096259552219,0.0
2019-02-15,-0.0,-0.3032789082817234,-0.0,1.0,-0.6084881632215341,-0.7692699536180595,0.0
2019-02-19,-0.0,-0.30197158984510847,-0.0,1.0,-0.6061903105855916,-0.7670206789545491,0.0
2019-02-20,-0.0,-0.2892636972592138,-0.0,1.0,-0.6150890021616717,-0.7644044727922927,0.0
2019-02-21,-0.0,-0.2915120284089392,-0.0,1.0,-0.6144234106747123,-0.7640776439804555,0.0
2019-02-22,-0.0,-0.2928998824660754,-0.0,1.0,-0.6203119991452078,-0.7580403889304411,0.0
2019-02-25,-0.0,-0.2932447634863663,-0.0,1.0,-0.6251138372529061,-0.7601649970536241,0.0
2019-02-26,-0.0,-0.29517282000481915,-0.0,1.0,-0.6198763085325695,-0.7622553613022409,0.0
2019-02-27,-0.0,-0.29826676310643196,-0.0,1.0,-0.6215274987275309,-0.7590881084411584,0.0
2019-02-28,-0.0,-0.30316269096756904,-0.0,1.0,-0.6259447869203967,-0.7511391047976415,0.0
2019-03-01,-0.0,-0.30226389819156063,-0.0,1.0,-0.6295512391158741,-0.7473811118553247,0.0
2019-03-04,-0.0,-0.300806257198725,-0.0,1.0,-0.6288806150054911,-0.748908472397075,0.0
2019-03-05,-0.0,-0.3009015777610819,-0.0,1.0,-0.6318557475582268,-0.7505098207577546,0.0
2019-03-06,-0.0,-0.3014271917587724,-0.0,1.0,-0.6313713917802339,-0.7498926923489645,0.0
2019-03-07,-0.0,-0.27765424491654833,-0.0,1.0,-0.6569775229726472,-0.7443941382913173,0.0
2019-03-08,-0.0,-0.2668192835981686,-0.0,1.0,-0.673606248316725,-0.7527875033665499,0.0
2019-03-11,-0.0,-0.2664405860010852,-0.0,1.0,-0.6741182854042322,-0.7724091155724363,0.0
2019-03-12,-0.0,-0.24418922614164615,-0.0,1.0,-0.6871479354662291,-0.8031719989062072,0.0
2019-03-13,-0.0,-0.2586164281987202,-0.0,1.0,-0.6908247054623349,-0.7968308021860325,0.0
2019-03-14,-0.0,-0.26353405076809333,-0.0,1.0,-0.6791533174511898,-0.7956132424217529,0.0
2019-03-15,-0.0,-0.26430023627671845,-0.0,1.0,-0.6782790263201274,-0.8047969668663113,0.0
2019-03-18,-0.0,-0.2714057155467285,-0.0,1.0,-0.6817279046673287,-0.8053348780756924,0.0
2019-03-19,-0.0,-0.2728679599845244,-0.0,1.0,-0.681257945061626,-0.8093737909688828,0.0
2019-03-20,-0.0,-0.2755593708462561,-0.0,1.0,-0.6791925121843154,-0.8144107221976074,0.0
2019-03-21,-0.0,-0.2751785615414429,-0.0,1.0,-0.699656718897071,-0.7935883948840043,0.0
2019-03-22,-0.0,-0.27429318788958146,-0.0,1.0,-0.7168020926090828,-0.7916573909171861,0.0
2019-03-25,-0.0,-0.29472416015241937,-0.0,1.0,-0.7139895211678013,-0.7931131097475553,0.0
2019-03-26,-0.0,-0.30571975454596634,-0.0,1.0,-0.7096492709564826,-0.7994708101109046,0.0
2019-03-27,-0.0,-0.30640080994431634,-0.0,1.0,-0.7083637999887508,-0.797542043984476,0.0
2019-03-28,-0.0,-0.3080027089564874,-0.0,1.0,-0.7064732772729839,-0.8073536881313844,0.0
2019-03-29,-0.0,-0.31452547113836066,-0.0,1.0,-0.7062130929844884,-0.8046788913061904,0.0
2019-04-01,-0.0,-0.3159619241307234,-0.0,1.0,-0.7060983532469,-0.8025591051605796,0.0
2019-04-02,-0.0,-0.3230062300904914,-0.0,1.0,-0.71400783694641,-0.7820314041665491,0.0
2019-04-03,-0.0,-0.3231189919093395,-0.0,1.0,-0.7161785019592366,-0.7797479773348744,0.0
2019-04-04,-0.0,-0.32348820265650396,-0.0,1.0,-0.7205626856470324,-0.7581684694277868,0.0
2019-04-05,-0.0,-0.32013016157989227,-0.0,1.0,-0.7247250897666069,-0.7603512118491921,0.0
2019-04-08,-0.0,-0.3146278534971114,-0.0,1.0,-0.7286443434853328,-0.7611475685680632,0.0
2019-04-09,-0.0,-0.3218146772075872,-0.0,1.0,-0.7086906724027153,-0.7630248344833366,0.0
2019-04-10,-0.0,-0.3229998608598859,-0.0,1.0,-0.7199109503269793,-0.739891470711006,0.0
2019-04-11,-0.0,-0.313592827709099,-0.0,1.0,-0.7400601403274306,-0.7306214500501169,0.0
2019-04-12,-0.0,-0.31457608241681745,-0.0,1.0,-0.7399136850897953,-0.7298621745788666,0.0
2019-04-15,-0.0,-0.31378821173263605,-0.0,1.0,-0.7394787349447859,-0.7282968484882201,0.0
2019-04-16,-0.0,-0.30937413073713493,-0.0,1.0,-0.7433379694019473,-0.7289290681502086,0.0
2019-04-17,-0.0,-0.3114767791513532,-0.0,1.0,-0.7325982848869586,-0.7401993540483349,0.0
2019-04-18,-0.0,-0.31667641569872707,-0.0,1.0,-0.7326258321495223,-0.7361354836912621,0.0
2019-04-22,-0.0,-0.30760823875577975,-0.0,1.0,-0.7465601793470645,-0.748129466162253,0.0
2019-04-23,-0.0,-0.31636240893364465,-0.0,1.0,-0.7406823999324914,-0.7558155888723243,0.0
2019-04-24,-0.0,-0.30415847148075303,-0.0,1.0,-0.7417252037089069,-0.76392245012644,0.0
2019-04-25,-0.0,-0.2982130294076263,-0.0,1.0,-0.7472069790347544,-0.7687350499507528,0.0
2019-04-26,-0.0,-0.2867516676517774,-0.0,1.0,-0.7502322046778688,-0.7776464296771651,0.0
2019-04-29,-0.0,-0.2895163283803455,-0.0,1.0,-0.7113351094509599,-0.7456947458046087,0.0
2019-04-30,-0.0,-0.2999590107938243,-0.0,1.0,-0.7104522475748053,-0.7222024866785081,0.0
2019-05-01,-0.0,-0.29565217391304344,-0.0,1.0,-0.7177741318020234,-0.7210828547990155,0.0
2019-05-02,-0.0,-0.300325964883447,-0.0,1.0,-0.7145205029172488,-0.7243542334346837,0.0
2019-05-03,-0.0,-0.3052579664081979,-0.0,1.0,-0.7125517165794449,-0.7221689453927721,0.0
2019-05-06,-0.0,-0.2840218878248974,-0.0,1.0,-0.7163337893296854,-0.7356224350205198,0.0
2019-05-07,-0.0,-0.2780594764971906,-0.0,1.0,-0.7204878717281074,-0.7423324653967385,0.0
2019-05-08,-0.0,-0.27378651348923316,-0.0,1.0,-0.7053875262025971,-0.7431464895325729,0.0
2019-05-09,-0.0,-0.27374925145625784,-0.0,1.0,-0.7077140835102619,-0.7405139093037183,0.0
2019-05-10,-0.0,-0.27404605084099937,-0.0,1.0,-0.7076098198247237,-0.7400522562734744,0.0
2019-05-13,-0.0,-0.27317245694697606,-0.0,1.0,-0.7025328508855456,-0.7448921293903201,0.0
2019-05-14,-0.0,-0.2632045326387583,-0.0,1.0,-0.6987460057463548,-0.7232619961869982,0.0
2019-05-15,-0.0,-0.26687627646995593,-0.0,1.0,-0.7112221863914866,-0.7092067075137052,0.0
2019-05-16,-0.0,-0.26843887754004947,-0.0,1.0,-0.7097892699709709,-0.7096279969895711,0.0
2019-05-17,-0.0,-0.26572504708097927,-0.0,1.0,-0.7087974172719936,-0.715819209039548,0.0
2019-05-20,-0.0,-0.2634906117178673,-0.0,1.0,-0.7097164684994889,-0.7168451067950717,0.0
2019-05-21,-0.0,-0.26448301148863357,-0.0,1.0,-0.7258480675738069,-0.7256307884516147,0.0
2019-05-22,-0.0,-0.261788485539096,-0.0,1.0,-0.727983070161159,-0.723343643171089,0.0
2019-05-23,-0.0,-0.25578622147541874,-0.0,1.0,-0.7341048295300558,-0.7202829421648871,0.0
2019-05-24,-0.0,-0.2467550027041644,-0.0,1.0,-0.7337479718766902,-0.7236614386154678,0.0
2019-05-28,-0.0,-0.2487018606663782,-0.0,1.0,-0.731609692773691,-0.7241453916053657,0.0
2019-05-29,-0.0,-0.2574612769172648,-0.0,1.0,-0.7332020076636624,-0.7078093798909816,0.0
2019-05-30,-0.0,-0.2556508604412796,-0.0,1.0,-0.7315908723094352,-0.7100663537789286,0.0
2019-05-31,-0.0,-0.2542948838965452,-0.0,1.0,-0.7312225248793117,-0.7114269532619543,0.0
2019-06-03,-0.0,-0.25135847635444125,-0.0,1.0,-0.7317210953892505,-0.7069995157906063,0.0
2019-06-04,-0.0,-0.25326660354389285,-0.0,1.0,-0.7000135263086704,-0.7519545516028676,0.0
2019-06-05,-0.0,-0.25529449803308724,-0.0,1.0,-0.7009753731745433,-0.7381311634423667,0.0
2019-06-06,-0.0,-0.25206055055756077,-0.0,1.0,-0.7019070193395465,-0.7395625707051662,0.0
2019-06-07,-0.0,-0.2567618534482759,-0.0,1.0,-0.6995150862068966,-0.737688577586207,0.0
2019-06-10,-0.0,-0.26132085619016887,-0.0,1.0,-0.6896848445735183,-0.7380606647305582,0.0
2019-06-11,-0.0,-0.2632685517129842,-0.0,1.0,-0.6954095797730397,-0.7368123130003504,0.0
2019-06-12,-0.0,-0.25451102394156633,-0.0,1.0,-0.699364263492493,-0.7513864466387123,0.0
2019-06-13,-0.0,-0.26718466578227795,-0.0,1.0,-0.6993529523242278,-0.7407477596989469,0.0
2019-06-14,-0.0,-0.2608754500419588,-0.0,1.0,-0.7112422511572506,-0.7349286700414174,0.0
2019-06-17,-0.0,-0.2595681511470985,-0.0,1.0,-0.7171120107962213,-0.7224021592442645,0.0
2019-06-18,-0.0,-0.2553013317485615,-0.0,1.0,-0.7166860260947081,-0.7293551959804425,0.0
2019-06-19,-0.0,-0.2585421105148189,-0.0,1.0,-0.7264097516248214,-0.7118200695774117,0.0
2019-06-20,-0.0,-0.26233934550167404,-0.0,1.0,-0.7256453180689059,-0.7120909385462794,0.0
2019-06-21,-0.0,-0.26878206859303266,-0.0,1.0,-0.7166891709424791,-0.715068863083986,0.0
2019-06-24,-0.0,-0.25571072859153404,-0.0,1.0,-0.7204990797878099,-0.7302966331059869,0.0
2019-06-25,-0.0,-0.24616217679707594,-0.0,1.0,-0.7296872884797618,-0.7316366589955328,0.0
2019-06-26,-0.0,-0.24469727752945958,-0.0,1.0,-0.7216578626574565,-0.742543681430313,0.0
2019-06-27,-0.0,-0.24574684574684574,-0.0,1.0,-0.73664360331027,-0.7309184642517976,0.0
2019-06-28,-0.0,-0.23138276226906487,-0.0,1.0,-0.7497354927972654,-0.731776131955183,0.0
2019-07-01,-0.0,-0.22396298400844222,-0.0,1.0,-0.7544172957761723,-0.727494114782044,0.0
2019-07-02,-0.0,-0.21890306259755635,-0.0,1.0,-0.7453845739813768,-0.726949782011949,0.0
2019-07-03,-0.0,-0.22097337994084432,-0.0,1.0,-0.7419198709330465,-0.7260016133369186,0.0
2019-07-05,-0.0,-0.22224611002123026,-0.0,1.0,-0.7392437720029024,-0.7258875063825213,0.0
2019-07-08,-0.0,-0.21760627720750253,-0.0,1.0,-0.746466383619068,-0.7230880851292524,0.0
2019-07-09,-0.0,-0.21792769789006855,-0.0,1.0,-0.7459481252519823,-0.7239349549791696,0.0
2019-07-10,-0.0,-0.23621350634031257,-0.0,1.0,-0.725664191308544,-0.7190423849226563,0.0
2019-07-11,-0.0,-0.2444337914136572,-0.0,1.0,-0.6986257590284436,-0.7202247789496112,0.0
2019-07-12,-0.0,-0.2371965502555366,-0.0,1.0,-0.709087521294719,-0.7155557921635434,0.0
2019-07-15,-0.0,-0.24069194943446445,-0.0,1.0,-0.7108715901530274,-0.7097804391217565,0.0
2019-07-16,-0.0,-0.24067417525361448,-0.0,1.0,-0.7182948584817743,-0.7036238251191522,0.0
2019-07-17,-0.0,-0.24267192034290885,-0.0,1.0,-0.7164079763584569,-0.7032294134873938,0.0
2019-07-18,-0.0,-0.24304484281078784,-0.0,1.0,-0.7141869248364274,-0.7024841746901432,0.0
2019-07-19,-0.0,-0.2460978009413141,-0.0,1.0,-0.7115430637913154,-0.7014385619698461,0.0
2019-07-22,-0.0,-0.250663834306957,-0.0,1.0,-0.7036378120021243,-0.7010090281465746,0.0
2019-07-23,-0.0,-0.255959649588532,-0.0,1.0,-0.7003981948500133,-0.6982744889832758,0.0
2019-07-24,-0.0,-0.2549342542170275,-0.0,1.0,-0.7011024040377208,-0.7003586133616682,0.0
2019-07-25,-0.0,-0.23299835167756686,-0.0,1.0,-0.7356569362471421,-0.6899292816504494,0.0
2019-07-26,-0.0,-0.22243189368770766,-0.0,1.0,-0.7422724252491694,-0.6930764119601329,0.0
2019-07-29,-0.0,-0.21728165649057607,-0.0,1.0,-0.7379081497212636,-0.6994690735333157,0.0
2019-07-30,-0.0,-0.2142629735752945,-0.0,1.0,-0.737636633768439,-0.70118327496551,0.0
2019-07-31,-0.0,-0.2247492171328486,-0.0,1.0,-0.7326044265166394,-0.6964333103338464,0.0
2019-08-01,-0.0,-0.23395846043661636,-0.0,1.0,-0.7272076182392107,-0.6914241757075785,0.0
2019-08-02,-0.0,-0.23024465318685985,-0.0,1.0,-0.726874701480656,-0.6963859258079924,0.0
2019-08-05,-0.0,-0.2294486016027172,-0.0,1.0,-0.7258663694740753,-0.6981903093987158,0.0
2019-08-06,-0.0,-0.2331634797226308,-0.0,1.0,-0.70269489388527,-0.6907701197730616,0.0
2019-08-07,-0.0,-0.2329072143343637,-0.0,1.0,-0.6899198407292921,-0.6967831508356472,0.0
2019-08-08,-0.0,-0.23484470582057812,-0.0,1.0,-0.6966840820184305,-0.6939011263094331,0.0
2019-08-09,-0.0,-0.2358245051391919,-0.0,1.0,-0.7011645330038643,-0.6917536342367445,0.0
2019-08-12,-0.0,-0.2332335486581587,-0.0,1.0,-0.7088913397405598,-0.6837876161966284,0.0
2019-08-13,-0.0,-0.22452631578947366,-0.0,1.0,-0.7147631578947369,-0.6922894736842106,0.0
2019-08-14,-0.0,-0.2319884726224784,-0.0,1.0,-0.6976159287398481,-0.690254126277181,0.0
2019-08-15,-0.0,-0.24861606911894046,-0.0,1.0,-0.6792125821304776,-0.6589839101867659,0.0
2019-08-16,-0.0,-0.2526182410591916,-0.0,1.0,-0.673321093325748,-0.6599519019420237,0.0
2019-08-19,-0.0,-0.24310460380471208,-0.0,1.0,-0.6804660514512553,-0.6541475485899881,0.0
2019-08-20,-0.0,-0.24514469453376206,-0.0,1.0,-0.6788424437299037,-0.6483344051446945,0.0
2019-08-21,-0.0,-0.246227021468055,-0.0,1.0,-0.6814757680935853,-0.6433217637228436,0.0
2019-08-22,-0.0,-0.24919218341283275,-0.0,1.0,-0.6671026311740267,-0.6482022875314151,0.0
2019-08-23,-0.0,-0.251134993715854,-0.0,1.0,-0.6685305358196322,-0.6452663708415626,0.0
2019-08-26,-0.0,-0.24750453141354573,-0.0,1.0,-0.6642158739884099,-0.641163105358556,0.0
2019-08-27,-0.0,-0.24569723858333972,-0.0,1.0,-0.6598842397817384,-0.644203064841021,0.0
2019-08-28,-0.0,-0.23276389597144315,-0.0,1.0,-0.6770780214176441,-0.6398776134625191,0.0
2019-08-29,-0.0,-0.23254035034039625,-0.0,1.0,-0.6771972768301079,-0.640046916035595,0.0
2019-08-30,-0.0,-0.23139129771380615,-0.0,1.0,-0.6760674414464816,-0.6355822292297129,0.0
2019-09-03,-0.0,-0.24026337197478137,-0.0,1.0,-0.6721832418141143,-0.6297539149888143,0.0
2019-09-04,-0.0,-0.23185458243294776,-0.0,1.0,-0.6748697089106394,-0.6355154442608365,0.0
2019-09-05,-0.0,-0.24519985814884238,-0.0,1.0,-0.6715385784487563,-0.61631794923755,0.0
2019-09-06,-0.0,-0.24364390700498373,-0.0,1.0,-0.6779579549191733,-0.6081863947987555,0.0
2019-09-09,-0.0,-0.23026532944014222,-0.0,1.0,-0.6833058270915324,-0.6254411578011934,0.0
2019-09-10,-0.0,-0.23047210300429183,-0.0,1.0,-0.6946730623579904,-0.5994698308507952,0.0
2019-09-11,-0.0,-0.23201493290283523,-0.0,1.0,-0.7042679850670972,-0.5861921097770154,0.0
2019-09-12,-0.0,-0.21389322982305795,-0.0,1.0,-0.7151535010334223,-0.5915208952966678,0.0
2019-09-13,-0.0,-0.210555471622098,-0.0,1.0,-0.7175303419449061,-0.5899430931157779,0.0
2019-09-16,-0.0,-0.21248079006373918,-0.0,1.0,-0.7157937167762577,-0.591086589574988,0.0
2019-09-17,-0.0,-0.19031766200762387,-0.0,1.0,-0.7361372299872935,-0.614841168996188,0.0
