Date,IWF,IWM,MORN,MTUM,SPY,VLUE,VXX
2018-10-15,-0.3199885168463084,-0.47214030325964973,1.0,-0.11292637732599108,-0.38024897565049454,-0.32447738601665055,0.0
2018-10-16,-0.3179799352074407,-0.4825739366704985,1.0,-0.10552304316020483,-0.38144006688264187,-0.32506008987355,0.0
2018-10-17,-0.314216729840594,-0.4731294459733112,1.0,-0.10273119061218132,-0.3799262682382263,-0.3261591982969001,0.0
2018-10-18,-0.31274522541249833,-0.4711446017929063,1.0,-0.10404053527348317,-0.3833961283616993,-0.32706249187995323,0.0
2018-10-19,-0.311448640522537,-0.4699981856354164,1.0,-0.10090459034239652,-0.38373810943210385,-0.32588579870920925,0.0
2018-10-22,-0.3151584356266058,-0.4628500246541925,1.0,-0.0908312355643215,-0.3927283107985363,-0.3336101523369579,0.0
2018-10-23,-0.316468176746841,-0.4623907008121222,1.0,-0.09390000259463949,-0.3898964738849537,-0.33195817441166553,0.0
2018-10-24,-0.3182914494670505,-0.4595814206799969,1.0,-0.08809875774786691,-0.39233382608470135,-0.33512279882777046,0.0
2018-10-25,-0.29788095901162054,-0.4300868376414593,1.0,-0.0842806146991063,-0.40352920327096886,-0.31595736600926605,0.0
2018-10-26,-0.3698922816700792,-0.5766639959642719,1.0,-0.08937950681029111,-0.49553399210659066,-0.4360070031751684,0.0
2018-10-29,-0.35969138904490233,-0.5847645511247747,1.0,-0.07960625498832363,-0.4905554405983032,-0.4414259954476928,0.0
2018-10-30,-0.409577395877928,-0.6138768271053759,1.0,-0.09396978778056389,-0.5152895847348786,-0.42523393064644366,0.0
2018-10-31,-0.4133163156775154,-0.595769896982405,1.0,-0.0956331479624396,-0.5133862096210533,-0.4207311514267481,0.0
2018-11-01,-0.4133163156775154,-0.595769896982405,1.0,-0.09566353663354303,-0.5133862096210533,-0.4207311514267481,0.0
2018-11-02,-0.4226975674694421,-0.5689822098511437,1.0,-0.08876921215055066,-0.5264129250877406,-0.4186736052281254,0.0
2018-11-05,-0.42246021661523564,-0.5695225993828281,1.0,-0.08879409451201065,-0.5263810733950506,-0.4181642161311793,0.0
2018-11-06,-0.42525710828796126,-0.5714761040532365,1.0,-0.08759830611010284,-0.5248033877797943,-0.41563823351482154,0.0
2018-11-07,-0.42304902375627157,-0.5709967962280119,1.0,-0.09121682887021701,-0.5225473009732213,-0.41458622982530374,0.0
2018-11-08,-0.4087060942659862,-0.5756229360552386,1.0,-0.07490243170219153,-0.5199639747823476,-0.42293605523866706,0.0
2018-11-09,-0.4096371064647921,-0.5762737322758952,1.0,-0.07438115837539053,-0.5200072098053352,-0.4237563085796683,0.0
2018-11-12,-0.4101481814099685,-0.5616524472384373,1.0,-0.07343212093997904,-0.5267774285286633,-0.42158359527016914,0.0
2018-11-13,-0.4001902553583637,-0.5604803947798686,1.0,-0.05930616248996699,-0.5325069116204405,-0.4202562501857962,0.0
2018-11-14,-0.3993627348798428,-0.5632947202287008,1.0,-0.05842589559572377,-0.5342604448944344,-0.42250081891545815,0.0
2018-11-15,-0.39954188481675396,-0.5633924321751547,1.0,-0.057532127558305564,-0.5352213231794384,-0.4190861494526416,0.0
2018-11-16,-0.397815310635519,-0.5574223040161477,1.0,-0.05559678233251209,-0.5346552287096679,-0.42286799845646944,0.0
2018-11-19,-0.3981302863926398,-0.555868823267547,1.0,-0.06009793737943315,-0.53212642825345,-0.421546223475293,0.0
2018-11-20,-0.3904437869822485,-0.5542307692307692,1.0,-0.04982248520710059,-0.535680473372781,-0.4284319526627218,0.0
2018-11-21,-0.39294214438926917,-0.5485851967208297,1.0,-0.053565656862457026,-0.5316898304586725,-0.4115417389004789,0.0
2018-11-23,-0.39240432026297256,-0.5372153087579243,1.0,-0.05723174454097205,-0.5357184785160836,-0.41236205682085,0.0
2018-11-26,-0.3923760894444933,-0.53766470053115,1.0,-0.057105965900754174,-0.5354051119523432,-0.4120080993045162,0.0
2018-11-27,-0.39017400204708297,-0.543295803480041,1.0,-0.045708436905980414,-0.5351367158941367,-0.41008919432665597,0.0
2018-11-28,-0.38966586693194455,-0.5482181520276201,1.0,-0.04467786295277665,-0.5337644098542923,-0.40953244777342157,0.0
2018-11-29,-0.3794335511982571,-0.5425708061002179,1.0,-0.036746550472040666,-0.5333914306463327,-0.41278140885984027,0.0
2018-11-30,-0.3807240818224082,-0.5436424918642491,1.0,-0.035012784751278475,-0.5356520223152023,-0.4105939098093909,0.0
2018-12-03,-0.3811852369309582,-0.548987076493189,1.0,-0.025497729654208875,-0.5410117592269182,-0.41401792991035047,0.0
2018-12-04,-0.3748512034375635,-0.5511134337891589,1.0,-0.027785036146677117,-0.53755480068519,-0.41204308567778647,0.0
2018-12-06,-0.35950378111989123,-0.4962188801087603,1.0,-0.06284872688135498,-0.5304330586002776,-0.38329509728948935,0.0
2018-12-07,-0.35812055431178624,-0.4973786380253351,1.0,-0.06067390257035168,-0.5319239379941622,-0.38580780457392244,0.0
2018-12-10,-0.34277604474046597,-0.5022904195823849,1.0,-0.055082483208273615,-0.5358176657392575,-0.37439226596970465,0.0
2018-12-11,-0.32725361515952156,-0.5231966817239125,1.0,-0.03559760220460808,-0.5452711724764907,-0.4096707292820818,0.0
2018-12-12,-0.32797272339821,-0.5229435999431737,1.0,-0.03628356300610883,-0.5455320358005399,-0.40860917743997727,0.0
2018-12-13,-0.3265775355530955,-0.5194016293394647,1.0,-0.038320701694626584,-0.5476454057736524,-0.40662522353742653,0.0
2018-12-14,-0.32888749857809124,-0.49653054260038676,1.0,-0.049709930610852,-0.561454897053805,-0.40720623364804914,0.0
2018-12-17,-0.3199092456040839,-0.4985536018150879,1.0,-0.03993193420306296,-0.5541690300623936,-0.423539421440726,0.0
2018-12-18,-0.3157983809550673,-0.4916368149380871,1.0,-0.03429893097904268,-0.5533805319719065,-0.4255211124587482,0.0
2018-12-19,-0.31296202245922916,-0.4926358557643474,1.0,-0.0345635122171435,-0.5549912533152757,-0.4263585576434738,0.0
2018-12-20,-0.3044015270604087,-0.47959240961149785,1.0,-0.049124185942061534,-0.5546260947675724,-0.41938019312822816,0.0
2018-12-21,-0.30396167208338004,-0.4792390451641825,1.0,-0.04771377339459823,-0.5553625462288468,-0.41547125406253504,0.0
2018-12-24,-0.2935864202692533,-0.46795997435683034,1.0,-0.05234551383894975,-0.551216656911113,-0.422220364021518,0.0
2018-12-26,-0.2979777021606219,-0.47417489694857107,1.0,-0.04750048413422967,-0.5347055080642931,-0.41212272111101883,0.0
2018-12-27,-0.26894122707963647,-0.45351400763564015,1.0,-0.05154057105984836,-0.49507985158896595,-0.41955691778243803,0.0
2018-12-28,-0.2673581255374033,-0.45569110060189166,1.0,-0.05073086844368014,-0.4949484092863285,-0.4182878331900258,0.0
2018-12-31,-0.2673043852106621,-0.4557448409286329,1.0,-0.05089208942390369,-0.49484092863284607,-0.4182609630266552,0.0
2019-01-02,-0.2669460788264689,-0.4572150130302786,1.0,-0.04430294726095484,-0.49595658364901535,-0.42220789339351444,0.0
2019-01-03,-0.26924626084154557,-0.4521360865712521,1.0,-0.05974597889422947,-0.4998791654359442,-0.40423189495448564,0.0
2019-01-04,-0.24453833195176083,-0.46319223467123033,1.0,-0.0568494799048052,-0.49453164692354995,-0.4148995908762734,0.0
2019-01-07,-0.21578531965272296,-0.4398053143909498,1.0,-0.0833201789002894,-0.49192317811102343,-0.40005261773217576,0.0
2019-01-08,-0.2171685322402649,-0.42366913658100797,1.0,-0.08699879131851386,-0.5024699143412686,-0.39728834936150087,0.0
2019-01-09,-0.2159090909090909,-0.4179351249212681,1.0,-0.08673630065085032,-0.5027293722443839,-0.4010865001049759,0.0
2019-01-10,-0.21645157905781132,-0.4161682929388311,1.0,-0.08705802119399852,-0.5033574651138389,-0.3999842618822788,0.0
2019-01-11,-0.2152174483609354,-0.403480223616178,1.0,-0.0931996535524002,-0.5040287656491955,-0.40867693761318596,0.0
2019-01-14,-0.217650597682509,-0.40153278752844557,1.0,-0.09479218435301195,-0.4979990060422171,-0.4037038005806806,0.0
2019-01-15,-0.21289410285953703,-0.39939247931287314,1.0,-0.0997957473551901,-0.49630774065151356,-0.41023358122970566,0.0
2019-01-16,-0.2100785340314136,-0.40143979057591617,1.0,-0.09575916230366492,-0.49481675392670155,-0.4157329842931937,0.0
2019-01-17,-0.20959907580014178,-0.40895843726205794,1.0,-0.08884921364245019,-0.49898915640507263,-0.4191718959224932,0.0
2019-01-18,-0.20638022552618374,-0.40753162384133945,1.0,-0.09274566245015448,-0.5004093273826815,-0.4337549845511923,0.0
2019-01-22,-0.12619872673059876,-0.4342009831573858,1.0,-0.0,-0.6772503827866871,-0.44859913503639837,0.0
2019-01-23,-0.11378791137879116,-0.41557324155732417,1.0,-0.012771563777156379,-0.6865723811572382,-0.46004517100451714,0.0
2019-01-24,-0.10399151089706961,-0.411503822817185,1.0,-0.015454520719397055,-0.7241041547628764,-0.46581231464098166,0.0
2019-01-25,-0.020749183865434624,-0.397056382448957,1.0,-0.0,-0.8802910418856857,-0.46848890610302657,0.0
2019-01-28,-0.01599424428579335,-0.38853838065194535,1.0,-0.0,-0.8949858874315125,-0.4676517792904976,0.0
2019-01-29,-0.015820334107755282,-0.38936829295276026,1.0,-0.0,-0.8962827746432128,-0.4643212744772652,0.0
2019-01-30,-0.017231364956437564,-0.3885769603097774,1.0,-0.0,-0.894454432305352,-0.46560641681648457,0.0
2019-01-31,-0.0,-0.3948910759703638,1.0,-0.0,-0.8790500939953555,-0.4906281101404401,0.0
2019-02-01,-0.0,-0.3998044692737431,1.0,-0.0,-0.9151117318435755,-0.4784078212290503,0.0
2019-02-04,-0.0,-0.4015604899602886,1.0,-0.0,-0.9232339616309636,-0.47169864086358293,0.0
2019-02-05,-0.0,-0.3989034351572116,1.0,-0.0,-0.9167785610383797,-0.4816772966319794,0.0
2019-02-06,-0.0,-0.4021666106818945,1.0,-0.0,-0.9223771134251484,-0.4746948829918262,0.0
2019-02-07,-0.00033603091484416567,-0.4037971493377391,1.0,-0.0,-0.9266892554114979,-0.4694911931897735,0.0
2019-02-08,-0.0,-0.39690764964566816,1.0,-0.0,-0.9382090137531163,-0.4658973138007339,0.0
2019-02-11,-0.0,-0.3904438393082732,1.0,-0.0,-0.9468852643103786,-0.4700036495325791,0.0
2019-02-12,-0.0032342436088533904,-0.39244030711252353,1.0,-0.0,-0.9463678038079704,-0.4703433922996878,0.0
2019-02-13,-0.0010116906474820144,-0.4000955485611511,1.0,-0.0,-0.9442727068345323,-0.4648718525179857,0.0
2019-02-14,-0.007316935892384758,-0.3885855800078798,1.0,-0.0,-0.9470929250858333,-0.4711825294084539,0.0
2019-02-15,-0.003354002254791432,-0.39580045095828637,1.0,-0.0,-0.9486471251409244,-0.47068771138669674,0.0
2019-02-19,-0.023222469003907897,-0.378869240068599,1.0,-0.0,-0.9440805195535438,-0.4652646967865276,0.0
2019-02-20,-0.02565978279218952,-0.3841933487141973,1.0,-0.0,-0.9444319396770019,-0.4592594676720499,0.0
2019-02-21,-0.02710530015464642,-0.39187403345986216,1.0,-0.0,-0.9414030648109095,-0.45134261211865595,0.0
2019-02-22,-0.02591810890671169,-0.3926832700154777,1.0,-0.0,-0.9506964964119883,-0.4448009005206135,0.0
2019-02-25,-0.012934929959331223,-0.38906461816538634,1.0,-0.0,-0.9655445097153186,-0.4566482150926344,0.0
2019-02-26,-0.013446327683615821,-0.3872316384180791,1.0,-0.0,-0.9656214689265538,-0.4585310734463277,0.0
2019-02-27,-0.017089912714330104,-0.38815287703737184,1.0,-0.0,-0.9694076438518686,-0.45010027965311716,0.0
2019-02-28,-0.017544355294383546,-0.39049610125437906,1.0,-0.0,-0.9701661204655893,-0.44694315741891744,0.0
2019-03-01,-0.0157856093979442,-0.39512029820399863,1.0,-0.0,-0.9671580255280696,-0.44586580820061,0.0
2019-03-04,-0.006307809803977032,-0.38969818685825813,1.0,-0.0,-0.9657737674313354,-0.4668627839221565,0.0
2019-03-05,-0.0155293584221265,-0.38089435502153707,1.0,-0.0,-0.967779415098617,-0.46959306279755153,0.0
2019-03-06,-0.00945780908290494,-0.3854128205856457,1.0,-0.0,-0.9687579880144281,-0.47655429009628214,0.0
2019-03-07,-0.020402380277699066,-0.3621422499291584,1.0,-0.0,-0.9839047888920374,-0.46718617172003396,0.0
2019-03-08,-0.0,-0.35840442833908753,1.0,-0.0,-1.0289896424800982,-0.46591719690701056,0.0
2019-03-11,-0.0,-0.35666167664670656,1.0,-0.0,-1.0299689083371717,-0.49222708429295253,0.0
2019-03-12,-0.0,-0.32560968545444013,1.0,-0.0176099171638765,-1.0324682847708972,-0.5206800671957366,0.0
2019-03-13,-0.0,-0.33535006835568226,1.0,-0.03999534599610227,-1.0137293114982984,-0.5197067977544432,0.0
2019-03-14,-0.0,-0.3380122057541412,1.0,-0.039232781168265035,-1.009561174077303,-0.5193548387096775,0.0
2019-03-15,-0.0,-0.3298863967375473,1.0,-0.046053014855811245,-1.006932711913778,-0.53003204194582,0.0
2019-03-18,-0.0,-0.33475967174677607,1.0,-0.0816822977725674,-0.9800117233294255,-0.5343786635404455,0.0
2019-03-19,-0.0,-0.34131260489356063,1.0,-0.07151900597709272,-0.9828637046197333,-0.5486853340399847,0.0
2019-03-20,-0.0,-0.343416160066104,1.0,-0.07082570973263295,-0.9811426547836865,-0.5556572035648941,0.0
2019-03-21,-0.0,-0.34097134273849145,1.0,-0.07363119606514888,-0.9836244219951109,-0.5470208818072041,0.0
2019-03-22,-0.0,-0.3331459177936259,1.0,-0.09132068771639096,-0.9971887669043885,-0.5375373598082444,0.0
2019-03-25,-0.0,-0.257988131084281,1.0,-0.1478644721840559,-0.9853538749378783,-0.5321717777063175,0.0
2019-03-26,-0.0,-0.2673241172844941,1.0,-0.1643333039828593,-0.9674796747967479,-0.535910304951425,0.0
2019-03-27,-0.0,-0.2524334466987217,1.0,-0.17122082795825028,-0.9707106837105665,-0.5374985340682538,0.0
2019-03-28,-0.0,-0.24837195658550895,1.0,-0.17984746259900267,-0.9619829862129657,-0.5432384863596362,0.0
2019-03-29,-0.0,-0.25597249566571656,1.0,-0.18004172666098556,-0.9625341600305605,-0.5399488701478063,0.0
2019-04-01,-0.0,-0.2571823042124435,1.0,-0.1806591857117678,-0.9613124963280653,-0.5383937488984196,0.0
2019-04-02,-0.0,-0.2581327069876688,1.0,-0.18514386376981798,-0.9571638285378744,-0.5355549031121549,0.0
2019-04-03,-0.0,-0.25770563024716725,1.0,-0.1846415781130746,-0.9596958844595784,-0.5334350965772324,0.0
2019-04-04,-0.0,-0.2578246686454874,1.0,-0.17976900696505715,-0.96103094601346,-0.5402180621271343,0.0
2019-04-05,-0.0,-0.24474969115830345,1.0,-0.18677569268780517,-0.9662333078416377,-0.5435613859638802,0.0
2019-04-08,-0.0,-0.23796225527661827,1.0,-0.1914574636956905,-0.9683108942324653,-0.5418895878652479,0.0
2019-04-09,-0.0,-0.22370086854114532,1.0,-0.20588841454438395,-0.9835713234211688,-0.5310466656852643,0.0
2019-04-10,-0.0,-0.22501833113359732,1.0,-0.21413697023023906,-0.9821968030503008,-0.5115999413403726,0.0
2019-04-11,-0.0,-0.23485838779956428,1.0,-0.19715323166303558,-0.9527087872185911,-0.5201161946259986,0.0
2019-04-12,-0.0,-0.2317108545570575,1.0,-0.19745315310088765,-0.952717990369554,-0.518883796484307,0.0
2019-04-15,-0.0,-0.2331185043256111,1.0,-0.1962782325959473,-0.9508796376937816,-0.5228183243337398,0.0
2019-04-16,-0.0,-0.2320039475211889,1.0,-0.19792755137582724,-0.9499303378613724,-0.5227272727272727,0.0
2019-04-17,-0.0,-0.23438412142440163,1.0,-0.175569176882662,-0.9576765907764156,-0.5512259194395797,0.0
2019-04-18,-0.0,-0.22813466363265072,1.0,-0.17646887216290333,-0.9559484217282224,-0.5567419336017271,0.0
2019-04-22,-0.0,-0.2265101162416186,1.0,-0.17052674728427958,-0.966064474570316,-0.5648991303838609,0.0
2019-04-23,-0.0,-0.22216043782375838,1.0,-0.16839825572887707,-0.9686265328221487,-0.5674441745441775,0.0
2019-04-24,-0.0,-0.24036475240512306,1.0,-0.15655432922150742,-0.9899368470754885,-0.5642153101575872,0.0
2019-04-25,-0.0,-0.2523010447186954,1.0,-0.1673325638521412,-0.9903518896682351,-0.5495279528840747,0.0
2019-04-26,-0.0,-0.26090200877533354,1.0,-0.1412112348147927,-0.9967167119362446,-0.5860072232337403,0.0
2019-04-29,-0.0,-0.26832914723119244,1.0,-0.14211816768329147,-1.0008970218873339,-0.5787286209783519,0.0
2019-04-30,-0.0,-0.27652627164340066,1.0,-0.13465340602720027,-1.0048229584806183,-0.579623749325984,0.0
2019-05-01,-0.0,-0.27624044371158746,1.0,-0.13170439214510565,-1.0189476840053964,-0.5711587468145706,0.0
2019-05-02,-0.0,-0.2754848185115248,1.0,-0.1300542517159728,-1.0179240475976383,-0.5738992296855798,0.0
2019-05-03,-0.0,-0.2682619647355164,1.0,-0.13107232817560274,-1.0230898404701931,-0.5762564471632482,0.0
2019-05-06,-0.0,-0.2462657526865627,1.0,-0.13976112790732484,-1.0237375400365194,-0.5836201993594158,0.0
2019-05-07,-0.0,-0.2427839223091449,1.0,-0.13793723586008452,-1.0298534304469023,-0.5867877588945839,0.0
2019-05-08,-0.0,-0.24560985063057153,1.0,-0.16022181807340272,-0.9881041113860648,-0.5875197519453803,0.0
2019-05-09,-0.0,-0.24820047190944117,1.0,-0.15620799856635106,-0.985902452137033,-0.5964278247364176,0.0
2019-05-10,-0.0,-0.24583770811459427,1.0,-0.14876256187190642,-0.9979601019949004,-0.6072896355182241,0.0
2019-05-13,-0.0,-0.24354354354354354,1.0,-0.15054054054054053,-1.0013813813813812,-0.6075375375375375,0.0
2019-05-14,-0.0,-0.1942835071456161,1.0,-0.20287013102772083,-0.9693971536381734,-0.6045993404046707,0.0
2019-05-15,-0.0,-0.19702558001189766,1.0,-0.20532421177870314,-0.9736763831052944,-0.5983640690065437,0.0
2019-05-16,-0.0,-0.19898869720404522,1.0,-0.2111243307555027,-0.966627007733492,-0.5977096966091612,0.0
2019-05-17,-0.0,-0.19252753795772554,1.0,-0.21726704376302475,-0.9554033938672224,-0.6118785352783567,0.0
2019-05-20,-0.0,-0.17760365654587004,1.0,-0.22494286647078027,-0.9541150980915917,-0.6113139227732763,0.0
2019-05-21,-0.0,-0.17860956222564955,1.0,-0.22784434689761537,-0.9491042828330762,-0.6103926918970222,0.0
2019-05-22,-0.0,-0.1733191098468012,1.0,-0.23344297270868522,-0.9487954484843096,-0.6076391975583014,0.0
2019-05-23,-0.0,-0.1756153777961644,1.0,-0.26689518631246123,-0.9430867882154783,-0.5693685174787979,0.0
2019-05-24,-0.0,-0.15587515840971383,1.0,-0.27897792579057495,-0.9397011582328845,-0.5726032241902684,0.0
2019-05-28,-0.0,-0.15680447256142416,1.0,-0.28209504193026336,-0.9361483007209063,-0.5674268059437988,0.0
2019-05-29,-0.0,-0.15657840662243877,1.0,-0.2822755826924206,-0.9365349615452356,-0.5600892385369576,0.0
2019-05-30,-0.0,-0.1485180697969918,1.0,-0.27788776927395764,-0.9469873821695576,-0.5815726485623948,0.0
2019-05-31,-0.0,-0.1534302428647403,1.0,-0.27639898363174376,-0.9454588429947409,-0.5792708148673403,0.0
2019-06-03,-0.0,-0.16064493350594328,1.0,-0.30045898552430267,-0.9443332941038014,-0.5367776862422031,0.0
2019-06-04,-0.0,-0.16454021636876762,1.0,-0.3055620884289746,-0.9463193791157103,-0.5233713546566321,0.0
2019-06-05,-0.0,-0.14984006978772899,1.0,-0.32710090142483284,-0.9432683919744113,-0.4876126781041001,0.0
2019-06-06,-0.0,-0.13647318447109383,1.0,-0.3296843694648509,-0.9526989749992741,-0.4848282470455008,0.0
2019-06-07,-0.0,-0.14287374016091087,1.0,-0.33288797234889195,-0.9441749687763225,-0.4845914781143803,0.0
2019-06-10,-0.0,-0.14112388250319285,1.0,-0.3241901776384535,-0.952049227911297,-0.48522582143271803,0.0
2019-06-11,-0.0,-0.13878216323204098,1.0,-0.35254395156595647,-0.9434451042030504,-0.4759285132145768,0.0
2019-06-12,-0.0,-0.15103047895500726,1.0,-0.36011611030478957,-0.9294629898403484,-0.4621190130624093,0.0
2019-06-13,-0.0,-0.176068027607094,1.0,-0.3793936923032121,-0.9188968810972946,-0.43775299222458436,0.0
2019-06-14,-0.0,-0.16269529545256173,1.0,-0.40222862296703615,-0.9284862238515027,-0.4160193186116203,0.0
2019-06-17,-0.0,-0.16432894890001165,1.0,-0.40210685601210566,-0.925969037364684,-0.41758817367011986,0.0
2019-06-18,-0.0,-0.1572019337177471,1.0,-0.40447900285398103,-0.9268448948686585,-0.42364144679363963,0.0
2019-06-19,-0.0,-0.15014098427371297,1.0,-0.41745879480247666,-0.9266009709020087,-0.41272056044882416,0.0
2019-06-20,-0.0,-0.15396478975702022,1.0,-0.41507347592026766,-0.9270187690964644,-0.4138804015713662,0.0
2019-06-21,-0.0,-0.16203784570596796,1.0,-0.4128675400291121,-0.9178748180494906,-0.4184570596797671,0.0
2019-06-24,-0.0,-0.16495475310617744,1.0,-0.4131870689906014,-0.9164605580935201,-0.41516571129281,0.0
2019-06-25,-0.0,-0.16745742977732497,1.0,-0.412167079027798,-0.9157327899869013,-0.4153980497744142,0.0
2019-06-26,-0.0,-0.16701120978308343,1.0,-0.407948755277333,-0.906653079050808,-0.4300189256078032,0.0
2019-06-27,-0.0,-0.1558634772462077,1.0,-0.41414819136522757,-0.9031505250875146,-0.44399066511085183,0.0
2019-06-28,-0.0,-0.15902467176453614,1.0,-0.4233732506131871,-0.8736690232289712,-0.4295195498485067,0.0
2019-07-01,-0.0,-0.15823934927456806,1.0,-0.4236349476477545,-0.8755949118809311,-0.42695203207476423,0.0
2019-07-02,-0.0,-0.1616737172292728,1.0,-0.4190336412558634,-0.8684854240409795,-0.4285878730323175,0.0
2019-07-03,-0.0,-0.16080011512447837,1.0,-0.4199453158727875,-0.8686141890919558,-0.42878111958555193,0.0
2019-07-05,-0.0,-0.1561654870821106,1.0,-0.4213130790033949,-0.8683756257552218,-0.431181310777375,0.0
2019-07-08,-0.0,-0.1570861384429484,1.0,-0.41961562805685027,-0.8675700558144888,-0.43279245065884114,0.0
2019-07-09,-0.0,-0.15440584378235364,1.0,-0.4198780628091568,-0.8679972391579431,-0.4336247555504429,0.0
2019-07-10,-0.0,-0.1420804326563489,1.0,-0.41709337782636213,-0.8817099131235258,-0.43582072377883896,0.0
2019-07-11,-0.0,-0.13750180089324304,1.0,-0.4222734476300245,-0.8873649330067713,-0.43428900734764436,0.0
2019-07-12,-0.0,-0.1467601201544843,1.0,-0.4153340008582463,-0.8475182377342297,-0.4512086968960091,0.0
2019-07-15,-0.0,-0.16295236732942353,1.0,-0.425833214132456,-0.8347017594049491,-0.43733371477614075,0.0
2019-07-16,-0.0,-0.15750737420888342,1.0,-0.43174203155875024,-0.8357054898479338,-0.43881554454594923,0.0
2019-07-17,-0.0,-0.17087756445105726,1.0,-0.4264785830781996,-0.8328421414060487,-0.43111390883859335,0.0
2019-07-18,-0.0,-0.17191428571428574,1.0,-0.43302857142857143,-0.8274000000000001,-0.42482857142857144,0.0
2019-07-19,-0.0,-0.17313134200371588,1.0,-0.44056024010290123,-0.8180363012719737,-0.4266399885665285,0.0
2019-07-22,-0.0,-0.16345630956810442,1.0,-0.43833538452731907,-0.8260969117604969,-0.4342139156816166,0.0
2019-07-23,-0.0,-0.16530699871189353,1.0,-0.4365822241305281,-0.8254472591956491,-0.43512237011592964,0.0
2019-07-24,-0.0,-0.16640004570645034,1.0,-0.4410958121464892,-0.8204879163571959,-0.4286979374964292,0.0
2019-07-25,-0.0,-0.15532595045096473,1.0,-0.4453704760817445,-0.832829090078776,-0.4206815846557826,0.0
2019-07-26,-0.0,-0.1499942935402876,1.0,-0.44587422962793877,-0.8356539602830403,-0.4217073727459484,0.0
2019-07-29,-0.0,-0.15311386632464016,1.0,-0.4473136668091777,-0.8299843237850933,-0.4197805329913068,0.0
2019-07-30,-0.0,-0.15589635415182007,1.0,-0.44867592143895557,-0.8253185485020381,-0.4206550554431174,0.0
2019-07-31,-0.0,-0.1419026952946551,1.0,-0.45049109182275016,-0.8327718136135221,-0.4300194152581087,0.0
2019-08-01,-0.0,-0.15446250356429997,1.0,-0.4471628172226974,-0.8290276589677787,-0.4208155118334759,0.0
2019-08-02,-0.0,-0.14900530125976172,1.0,-0.45334321381747705,-0.8281080772957874,-0.4196545630735906,0.0
2019-08-05,-0.0,-0.14556260130235732,1.0,-0.45150282935706776,-0.8362385190661701,-0.4102709926920124,0.0
2019-08-06,-0.0,-0.14692434994810805,1.0,-0.4523856273316317,-0.7930492833300609,-0.4126111469523997,0.0
2019-08-07,-0.0,-0.15476557032890131,1.0,-0.43972008397480755,-0.7853044086773968,-0.4193981805458362,0.0
2019-08-08,-0.0,-0.1571372570980568,1.0,-0.44475555804446437,-0.783642269138153,-0.41448731589852716,0.0
2019-08-09,-0.0,-0.14921254355400695,1.0,-0.44041811846689893,-0.7739094076655052,-0.4238885017421603,0.0
2019-08-12,-0.0,-0.1436248712165511,1.0,-0.45936012029070256,-0.7787987636788907,-0.40272324784896835,0.0
2019-08-13,-0.0,-0.13509226016531686,1.0,-0.45904650580278866,-0.7828615958364642,-0.4060838829979683,0.0
2019-08-14,-0.0,-0.13802480783639037,1.0,-0.45852873435635594,-0.778366678691345,-0.40000554985154146,0.0
2019-08-15,-0.0,-0.15849655323339534,1.0,-0.47294561768245974,-0.7548418864208338,-0.34927234927234924,0.0
2019-08-16,-0.0,-0.16253797936112557,1.0,-0.4704240002189802,-0.7496236279528098,-0.35466564475953244,0.0
2019-08-19,-0.0,-0.14634279030547018,1.0,-0.46894975926883004,-0.7508636400728994,-0.35397002420912327,0.0
